VarianceInitializer,InitialReturnStd,MinIW,StdWReturnMean,ESSRenyiHarmonic,EpisodesSoFar,MeanD2-0,Bound,Epsilon,TimeElapsed,EmpiricalD2Harmonic,Inner Iteration,OptimizationReturnMean,Weights,ESSRenyiArithmetic,StdIW,InitialReturnMax,InitialReturnMin,TimestepsSoFar,OptimizationReturnMax,ReturnStepMax,InitialReturnMean,EpLenMean,LearnableVariance,WReturnMean,MinBehavPdf,Iteration,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,Penalization,DivergenceHarmonic,MinTargetPdf,InitialBound,EmpiricalD2Arithmetic,MeanIW,MeanEntropy,MaxIW,OptimizationReturnMin
-1.0,7.4931035,0.02849732,,100.0,27100,1.0,-9.441108e+16,2.0,3323.240671634674,1.0,1,25.53501,[-0.835  5.951],100.0,10981237.0,-40.369274,-84.67993,2818346,44.310658,0.8631381,-59.144928,86.35,,708.18317,-52.628403,271,-59.14492493376136,766741200.0,100,0.8631381,True,2.0809213e+30,-52.628403,-773.61975,1.0,1956897.0,0.4189424,98243704.0,
-1.0,7.0079675,0.32110772,,100.0,27200,1.0,-6083559000000000.0,2.0,3336.268717288971,1.0,1,18.629808,[-0.797  6.07 ],100.0,5947622.5,-39.82927,-77.07637,2826912,37.2471,0.85371387,-58.446564,85.66,,396.18134,-58.61002,272,-58.44656177401543,185200480.0,100,0.85371387,True,1.7305655e+28,-58.61002,-442.4182,1.0,1480358.8,0.4189424,41218948.0,
-1.0,7.277744,0.09956108,,100.0,27300,1.0,-4.7707766e+18,2.0,3348.920681476593,1.0,1,24.201496,[-0.825  5.949],100.0,14049672.0,-40.066673,-83.9124,2835709,43.845726,0.85703385,-59.710903,87.97,,638.67786,-57.143234,273,-59.71090374186635,641427800.0,100,0.85703385,True,5.542576e+33,-57.143234,-702.74554,1.0,2672334.0,0.4189424,125930100.0,
-1.0,8.395179,0.051384922,,100.0,27400,1.0,-77061810.0,2.0,3359.285705804825,1.0,1,21.63843,[-0.81   5.825],100.0,16501.566,-40.29284,-80.25728,2844274,39.96444,0.8614742,-58.618847,85.65,,538.70074,-59.3552,274,-58.61884749084711,754953.9,100,0.8614742,True,2054351100000.0,-59.3552,-591.93005,1.0,2918.3623,0.4189424,147071.48,
-1.0,7.851159,0.020941867,,100.0,27500,1.0,-3.154795e+16,2.0,3370.5469110012054,1.0,1,18.190632,[-0.905  5.906],100.0,14688552.0,-39.757774,-75.33413,2852626,35.576355,0.8691106,-57.143497,83.52,,392.5397,-64.20655,275,-57.14349944815039,528095840.0,100,0.8691106,True,5.5916374e+29,-64.20655,-434.71997,1.0,2484530.0,0.4189424,132782584.0,
-1.0,8.198209,0.41751134,,100.0,27600,1.0,-6.671195e+16,2.0,3382.3329179286957,1.0,1,21.719854,[-0.92  6.03],100.0,3732190.5,-39.88407,-81.01312,2861328,41.12905,0.8630525,-59.293266,87.02,,538.96265,-56.900364,276,-59.29326910823583,133644150.0,100,0.8630525,True,1.3997647e+30,-56.900364,-595.339,1.0,813596.94,0.4189424,31947910.0,
-1.0,7.3027654,0.6523279,,100.0,27700,1.0,-2.8171844e+16,2.0,3394.9290885925293,1.0,1,23.323702,[-0.931  5.905],100.0,7477099.5,-49.664494,-83.119156,2870121,33.454662,0.8584074,-59.79546,87.93,,597.3254,-58.9302,277,-59.79545507624746,573124160.0,100,0.8584074,True,5.7022515e+29,-58.9302,-634.6251,1.0,1360331.6,0.4189424,59418490.0,
-1.0,7.4694915,0.20633174,,100.0,27800,1.0,-4.8411733e+16,2.0,3407.184851884842,1.0,1,26.477745,[-0.901  6.027],100.0,94779496.0,-40.693764,-85.31862,2878729,44.624855,0.86306334,-58.840874,86.08,,756.86414,-58.975124,278,-58.84087640449405,6770423300.0,100,0.86306334,True,5.3190783e+29,-58.975124,-823.2332,1.0,11548541.0,0.4189424,949023600.0,
-1.0,6.936263,0.034670107,,100.0,27900,1.0,-1016123600000.0,2.0,3420.1057064533234,1.0,1,17.928314,[-0.898  6.152],100.0,146816.34,-40.945087,-75.31331,2887137,34.36822,0.8628661,-57.384995,84.08,,369.53616,-58.83535,279,-57.384994731992485,5138682.5,100,0.8628661,True,6.66044e+20,-58.83535,-408.90182,1.0,33283.74,0.4189424,1110607.6,
-1.0,6.7818737,0.37380242,,100.0,28000,1.0,-8526123000000000.0,2.0,3432.8152797222137,1.0,1,21.13353,[-0.964  6.258],100.0,12035682.0,-40.587334,-79.698395,2895668,39.11106,0.85908306,-58.56487,85.31,,492.6199,-52.069103,280,-58.564865394830704,70610030.0,100,0.85908306,True,2.7960653e+28,-52.069103,-543.59845,1.0,1301443.6,0.4189424,120994970.0,
-1.0,7.003292,0.00096848886,,100.0,28100,1.0,-296098770000000.0,2.0,3445.5746564865112,1.0,1,17.814766,[-0.95   6.133],100.0,6703481.5,-40.452248,-75.66002,2904130,35.20777,0.85523015,-57.84525,84.62,,366.41193,-60.457077,281,-57.84525413349271,220338580.0,100,0.85523015,True,5.1352406e+25,-60.457077,-407.72375,1.0,839790.8,0.4189424,67016320.0,
-1.0,7.5215573,0.089218065,,100.0,28200,1.0,-2.7532795e+17,2.0,3456.3707468509674,1.0,1,23.978891,[-0.993  6.251],100.0,13129924.0,-40.64557,-83.438255,2912909,42.792686,0.8555555,-59.459362,87.79,,631.5611,-64.48829,282,-59.45936306759715,828271040.0,100,0.8555555,True,2.0345341e+31,-64.48829,-692.5913,1.0,1770060.5,0.4189424,131127530.0,
-1.0,7.76476,0.0019237498,,100.0,28300,1.0,-1.048534e+17,2.0,3467.7419424057007,1.0,1,19.423958,[-1.012  6.127],100.0,29191262.0,-40.03438,-79.06955,2921639,39.035168,0.8604194,-59.64559,87.3,,437.58163,-59.235607,283,-59.645591402351855,801954500.0,100,0.8604194,True,4.2617044e+30,-59.235607,-488.3636,1.0,5042719.0,0.4189424,246711570.0,
-1.0,7.702406,0.050600044,,100.0,28400,1.0,-1.3651712e+19,2.0,3480.7833614349365,1.0,1,18.846489,[-0.996  6.251],100.0,17697232.0,-39.71825,-77.426544,2930233,37.708294,0.8616001,-58.58006,85.94,,414.51727,-56.69988,284,-58.580054170042274,1100445200.0,100,0.8616001,True,8.296008e+34,-56.69988,-461.90707,1.0,4377691.0,0.4189424,128238584.0,
-1.0,7.0800376,0.3484182,,100.0,28500,1.0,-1.2675372e+17,2.0,3492.2046768665314,1.0,1,18.19745,[-1.495  6.28 ],100.0,13759249.0,-40.323807,-76.70958,2938794,36.385773,0.85903305,-58.51213,85.61,,381.27408,-62.81855,285,-58.512129966169596,608078100.0,100,0.85903305,True,8.2496886e+30,-62.81855,-425.39594,1.0,2954656.2,0.4189424,121480570.0,
-1.0,6.729855,0.01666297,,100.0,28600,1.0,-1265768100.0,2.0,3505.7751564979553,1.0,1,15.261415,[-1.504  6.156],100.0,2398089.5,-39.787918,-73.71098,2947364,33.923065,0.86444515,-58.449566,85.7,,278.20172,-55.34211,286,-58.449568854123356,47309884.0,100,0.86444515,True,1008982300000000.0,-55.34211,-316.5556,1.0,245135.72,0.4189424,24104694.0,
-1.0,6.602551,0.005556965,,100.0,28700,1.0,-9307284000000000.0,2.0,3517.9823801517487,1.0,1,18.366938,[-1.264  6.085],100.0,21102406.0,-49.405495,-77.58162,2956089,28.176125,0.8613188,-59.214676,87.25,,380.93805,-55.14898,287,-59.21468219906092,838051840.0,100,0.8613188,True,1.236982e+29,-55.14898,-407.3964,1.0,2772123.0,0.4189424,211586220.0,
-1.0,6.800825,0.2387508,,100.0,28800,1.0,-2.0105133e+19,2.0,3528.0403859615326,1.0,1,23.338886,[-1.278  5.961],100.0,1115532.9,-49.20311,-81.90324,2964671,32.700127,0.86884844,-58.564346,85.82,,590.95483,-55.888138,288,-58.56434859454632,135099200.0,100,0.86884844,True,3.181695e+35,-55.888138,-626.59216,1.0,365453.38,0.4189424,6392958.5,
-1.0,7.4367166,0.041054145,,100.0,28900,1.0,-2695965.2,2.0,3538.7224588394165,1.0,1,18.776129,[-1.292  5.837],100.0,5371.58,-40.472237,-78.516235,2973444,38.044,0.856735,-59.74011,87.73,,407.84772,-66.48434,289,-59.740107259899375,49219.844,100,0.856735,True,3009693200.0,-66.48434,-456.08456,1.0,680.59216,0.4189424,53946.71,
-1.0,7.802669,0.13783617,,100.0,29000,1.0,-4380991200000000.0,2.0,3551.65908575058,1.0,1,24.13445,[-1.189  5.766],100.0,149254580.0,-50.05388,-83.9276,2982195,33.87372,0.85830206,-59.793148,87.51,,643.35333,-65.42044,290,-59.79314695075154,2582208300.0,100,0.85830206,True,1.3120041e+28,-65.42044,-681.5945,1.0,15649270.0,0.4189424,1500274400.0,
-1.0,7.456817,0.07634836,,100.0,29100,1.0,-1.4523475e+16,2.0,3561.4022748470306,1.0,1,26.948545,[-1.221  5.887],100.0,3259304.2,-41.11122,-85.77461,2990879,44.66339,0.8631289,-58.82607,86.84,,781.8281,-75.04388,291,-58.826068277806044,411981300.0,100,0.8631289,True,4.7706413e+28,-75.04388,-848.31085,1.0,639550.56,0.4189424,29205650.0,
-1.0,7.329127,0.053617872,,100.0,29200,1.0,-1.0227521e+16,2.0,3571.1086945533752,1.0,1,21.11678,[-1.258  5.767],100.0,9050286000.0,-49.163025,-79.77861,2999442,30.615585,0.86033994,-58.66183,85.63,,499.63452,-59.725204,292,-58.66182891234755,401917400000.0,100,0.86033994,True,1.071467e+29,-59.725204,-530.87524,1.0,910354500.0,0.4189424,90959550000.0,
-1.0,7.578724,0.011881263,,100.0,29300,1.0,-8317736000000.0,2.0,3583.2732861042023,1.0,1,15.834097,[-1.243  5.643],100.0,327810.16,-39.875412,-74.39104,3008011,34.515625,0.86071646,-58.55694,85.69,,308.15564,-59.90139,293,-58.5569409583509,9441306.0,100,0.86071646,True,4.3872136e+22,-59.90139,-347.85953,1.0,75619.586,0.4189424,2403627.5,
-1.0,8.474022,0.16111854,,100.0,29400,1.0,-1.2112322e+19,2.0,3595.134915113449,1.0,1,27.264267,[-1.473  5.741],100.0,112072010.0,-39.953457,-86.17357,3016660,46.22011,0.8659148,-58.9093,86.49,,815.14935,-61.20748,294,-58.90930062234402,7447604000.0,100,0.8659148,True,2.8931656e+34,-61.20748,-886.35004,1.0,11863116.0,0.4189424,1126572200.0,
-1.0,8.57497,1.4624312,,100.0,29500,1.0,-1288455000000000.0,2.0,3606.376884460449,1.0,1,28.540712,[-1.471  5.616],100.0,1992502.8,-39.76461,-88.18622,3025366,48.421608,0.85630935,-59.645508,87.06,,888.10236,-56.219997,295,-59.645505518615245,144445250.0,100,0.85630935,True,2.7178416e+26,-56.219997,-966.2461,1.0,242124.64,0.4189424,20017370.0,
-1.0,7.5322423,0.083566785,,100.0,29600,1.0,-5443647700000000.0,2.0,3617.3825170993805,1.0,1,24.006126,[-1.407  5.724],100.0,1901667.6,-49.41037,-83.19974,3034077,33.789368,0.86281294,-59.193615,87.11,,633.02875,-53.44743,296,-59.19361152008176,63013720.0,100,0.86281294,True,2.0459842e+28,-53.44743,-671.0808,1.0,266562.9,0.4189424,18951196.0,
-1.0,7.280572,0.86943835,,100.0,29700,1.0,-4738601000000000.0,2.0,3631.241330385208,1.0,1,18.11698,[-1.361  5.608],100.0,9537585.0,-40.070305,-76.230415,3042597,36.16011,0.86983657,-58.113438,85.2,,381.23163,-52.733475,297,-58.113437073081734,342040350.0,100,0.86983657,True,1.182017e+28,-52.733475,-424.8087,1.0,1508898.8,0.4189424,92542430.0,
-1.0,6.679726,0.3410476,,100.0,29800,1.0,-2.8663166e+16,2.0,3644.945172548294,1.0,1,15.158982,[-1.332  5.486],100.0,6322000.0,-40.602486,-74.568985,3051321,33.9665,0.8612467,-59.41,87.24,,274.41348,-59.603573,298,-59.410002878457306,259071330.0,100,0.8612467,True,5.555047e+29,-59.603573,-312.86673,1.0,1512717.0,0.4189424,43711616.0,
-1.0,8.630808,0.029782452,,100.0,29900,1.0,-1.4629035e+16,2.0,3658.6790022850037,1.0,1,17.036116,[-1.346  5.362],100.0,7207283.0,-39.850334,-75.28471,3059839,35.43438,0.8576926,-58.2486,85.18,,364.72012,-60.39845,299,-58.24859700217843,109540080.0,100,0.8576926,True,1.2217281e+29,-60.39845,-406.56772,1.0,1247927.4,0.4189424,60415464.0,
-1.0,8.755905,0.05575845,,100.0,30000,1.0,-426045150.0,2.0,3672.5644381046295,1.0,1,23.213594,[-1.322  5.239],100.0,4942.0615,-39.722656,-83.96708,3068736,44.244423,0.86305183,-60.75349,88.97,,615.53674,-63.31994,300,-60.75348609551787,229059.56,100,0.86305183,True,42584597000000.0,-63.31994,-680.78076,1.0,1082.5941,0.4189424,46736.164,
-1.0,7.7709093,0.6926956,,100.0,30100,1.0,-9.867621e+17,2.0,3686.4238703250885,1.0,1,23.891184,[-1.414  5.323],100.0,4050394.5,-41.20249,-83.39876,3077461,42.196266,0.86160314,-59.507572,87.25,,631.1757,-58.173817,301,-59.50757342427969,308631140.0,100,0.86160314,True,2.7642114e+32,-58.173817,-690.5184,1.0,772787.25,0.4189424,29302292.0,
-1.0,8.787867,0.10021648,,100.0,30200,1.0,-1.05512e+19,2.0,3696.063542842865,1.0,1,23.91944,[-1.38   5.443],100.0,32747436000.0,-39.85161,-82.73479,3086069,42.88318,0.86531293,-58.815353,86.08,,649.36615,-56.35339,302,-58.815347062945364,465828250000.0,100,0.86531293,True,2.962772e+34,-56.35339,-710.6553,1.0,3293214500.0,0.4189424,329126100000.0,
-1.0,7.290976,0.3949421,,100.0,30300,1.0,-2.321152e+16,2.0,3704.744511127472,1.0,1,24.02582,[-1.411  5.322],100.0,11510139.0,-39.765755,-82.61025,3094608,42.844498,0.8586283,-58.584435,85.39,,630.39825,-60.285034,303,-58.584433438181875,499490080.0,100,0.8586283,True,1.4390284e+29,-60.285034,-691.5801,1.0,1811233.0,0.4189424,92004584.0,
-1.0,7.801955,0.10189411,,100.0,30400,1.0,-5.9955803e+18,2.0,3714.037751674652,1.0,1,32.43068,[-1.389  5.199],100.0,504649900.0,-48.945854,-92.30112,3103371,43.355263,0.862077,-59.870438,87.63,,1112.6193,-67.843506,304,-59.87044098526239,21851910000.0,100,0.862077,True,9.156671e+33,-67.843506,-1175.2665,1.0,53702948.0,0.4189424,5069945000.0,
-1.0,7.8794794,0.051523298,,100.0,30500,1.0,-1.3505079e+17,2.0,3724.1524436473846,1.0,1,21.28009,[-1.408  5.075],100.0,87916430.0,-39.75083,-80.50396,3112015,40.753128,0.8592471,-59.223873,86.44,,514.9284,-61.606026,305,-59.22386941179633,6131887600.0,100,0.8592471,True,5.95104e+30,-61.606026,-570.28174,1.0,19815148.0,0.4189424,605583200.0,
-1.0,7.2280436,0.078008786,,100.0,30600,1.0,-166343740000.0,2.0,3736.4262080192566,1.0,1,16.359262,[-1.414  5.2  ],100.0,153546.94,-39.60336,-74.81065,3120598,35.207294,0.8583941,-58.451393,85.83,,319.8701,-64.85745,306,-58.4513916015625,3783341.0,100,0.8583941,True,1.620709e+19,-64.85745,-361.1822,1.0,23816.572,0.4189424,1441449.9,
-1.0,7.572739,0.042691186,,100.0,30700,1.0,-3012315600000.0,2.0,3750.1379725933075,1.0,1,19.315546,[-1.335  5.103],100.0,12179764.0,-39.98633,-79.298996,3129402,39.312668,0.858703,-59.98345,88.04,,430.43674,-57.549725,307,-59.9834484320879,100293560.0,100,0.858703,True,3.4188846e+21,-57.549725,-481.94604,1.0,1538324.5,0.4189424,119855690.0,
-1.0,7.160297,0.27004108,,100.0,30800,1.0,-2357155600000000.0,2.0,3760.38076710701,1.0,1,20.277533,[-1.26   5.203],100.0,3432610800.0,-49.208675,-78.561966,3137959,29.35329,0.8573833,-58.284435,85.57,,462.44818,-53.316032,308,-58.28443386211991,23080800000.0,100,0.8573833,True,6.7357085e+27,-53.316032,-491.16486,1.0,349468300.0,0.4189424,34500915000.0,
-1.0,7.2967734,0.24367346,,100.0,30900,1.0,-7242505500000.0,2.0,3773.1455159187317,1.0,1,19.251635,[-1.307  5.087],100.0,4251883.5,-39.888115,-76.92171,3146361,37.033592,0.86245275,-57.670074,84.02,,423.86835,-59.645046,309,-57.67007236018777,46822510.0,100,0.86245275,True,2.5097543e+22,-59.645046,-469.57935,1.0,721951.44,0.4189424,39720704.0,
-1.0,7.5720496,0.12300064,,100.0,31000,1.0,-4.719032e+18,2.0,3786.33189368248,1.0,1,25.16464,[-1.246  4.978],100.0,41285460.0,-40.550407,-84.43928,3155066,43.88887,0.8591285,-59.27464,87.05,,690.59503,-69.12086,310,-59.27463765218854,1115665000.0,100,0.8591285,True,5.4017025e+33,-69.12086,-754.7947,1.0,5262777.5,0.4189424,412713630.0,
-1.0,8.579203,0.14168632,,100.0,31100,1.0,-394550300000000.0,2.0,3798.8459429740906,1.0,1,25.808311,[-1.245  4.853],100.0,6124194.5,-40.735825,-87.00254,3164034,46.266716,0.85858315,-61.194233,89.68,,739.67175,-61.602097,311,-61.19422829046845,134408380.0,100,0.85858315,True,3.0575407e+25,-61.602097,-811.0167,1.0,1129740.4,0.4189424,46245868.0,
-1.0,6.9804974,1.2784536,,100.0,31200,1.0,-1.0068636e+16,2.0,3808.8459253311157,1.0,1,15.189749,[-1.189  4.965],100.0,17542884.0,-39.851006,-73.68921,3172564,33.838203,0.8590221,-58.499462,85.3,,279.45578,-60.281414,312,-58.4994605460763,60574710.0,100,0.8590221,True,6.959123e+28,-60.281414,-317.6192,1.0,2103269.0,0.4189424,175807730.0,
-1.0,7.759995,0.41923818,,100.0,31300,1.0,-1.16938645e+17,2.0,3818.3523230552673,1.0,1,19.412426,[-1.166  4.842],100.0,351587330.0,-49.52115,-79.634254,3181367,30.113106,0.8636887,-60.221825,88.03,,437.05984,-59.77573,313,-60.22182767421007,1789510000.0,100,0.8636887,True,1.4967058e+31,-59.77573,-467.28345,1.0,37656252.0,0.4189424,3533941200.0,
-1.0,6.6289535,0.014024671,,100.0,31400,1.0,-1998536000000000.0,2.0,3827.6595714092255,1.0,1,16.67073,[-1.165  4.717],100.0,11987416.0,-39.734734,-74.640076,3189866,34.905342,0.8617745,-57.96934,84.99,,321.8563,-56.4589,314,-57.969344308376314,17199352.0,100,0.8617745,True,2.4215801e+27,-56.4589,-362.4653,1.0,1347122.1,0.4189424,120480950.0,
-1.0,8.245714,0.3241785,,100.0,31500,1.0,-1.0439919e+18,2.0,3840.957122325897,1.0,1,22.776094,[-1.116  4.832],100.0,6804614.5,-39.43004,-82.20952,3198591,42.77948,0.86596304,-59.433422,87.25,,586.7423,-54.999966,315,-59.433423541039225,321873380.0,100,0.86596304,True,2.9288342e+32,-54.999966,-647.73895,1.0,1500975.2,0.4189424,54118900.0,
-1.0,7.332236,0.02785864,,100.0,31600,1.0,-31777083000.0,2.0,3855.150314807892,1.0,1,22.888819,[-1.163  4.716],100.0,121236.97,-49.248203,-83.01514,3207445,33.766933,0.854782,-60.12632,88.54,,577.65967,-57.672543,316,-60.12631795316935,4730899.5,100,0.854782,True,6.988352e+17,-57.672543,-615.66,1.0,18477.773,0.4189424,1178066.9,
-1.0,8.612169,0.0092563145,,100.0,31700,1.0,-2.922101e+19,2.0,3869.5178802013397,1.0,1,28.283665,[-1.251  4.628],100.0,9210391.0,-48.648922,-88.18892,3216184,39.539997,0.86368805,-59.905254,87.39,,874.1352,-60.8228,317,-59.90525353088975,763127300.0,100,0.86368805,True,3.1440282e+35,-60.8228,-926.2432,1.0,1910423.5,0.4189424,63256444.0,
-1.0,8.358046,0.0061772172,,100.0,31800,1.0,-32973703000000.0,2.0,3883.4215841293335,1.0,1,24.928596,[-1.258  4.503],100.0,15253629.0,-49.3385,-85.051865,3224994,35.713364,0.86352885,-60.12326,88.1,,691.2919,-57.68375,318,-60.123267242908476,459294900.0,100,0.86352885,True,6.0151e+23,-57.68375,-733.8015,1.0,1841869.6,0.4189424,152900620.0,
-1.0,7.3913007,0.07638973,,100.0,31900,1.0,-1999854900000.0,2.0,3894.941962480545,1.0,1,31.268084,[-1.202  4.391],100.0,1810850.2,-39.85804,-88.464745,3233320,48.606705,0.8615956,-57.19666,83.26,,1032.3246,-60.270554,319,-57.19665907174349,130122110.0,100,0.8615956,True,6.4476016e+20,-60.270554,-1111.0721,1.0,186309.8,0.4189424,18203092.0,
-1.0,9.038457,2.300455,,100.0,32000,1.0,-9.678185e+16,2.0,3906.4605729579926,1.0,1,26.286001,[-1.434  4.484],100.0,60119160.0,-39.99935,-86.091324,3242082,46.091972,0.8628125,-59.80532,87.62,,772.6476,-65.93875,320,-59.80532241478562,1470302000.0,100,0.8628125,True,1.8677943e+30,-65.93875,-843.4581,1.0,7090111.5,0.4189424,600586400.0,
-1.0,7.4947615,0.016311409,,100.0,32100,1.0,-2.1651566e+16,2.0,3919.510858297348,1.0,1,19.413282,[-1.477  4.601],100.0,103071760.0,-48.48456,-77.78585,3250611,29.301292,0.8612912,-58.37257,85.29,,433.047,-58.030964,321,-58.372567947357894,1324192800.0,100,0.8612912,True,5.723661e+29,-58.030964,-461.6632,1.0,14028127.0,0.4189424,1009922100.0,
-1.0,8.391659,0.111524396,,100.0,32200,1.0,-6.5990094e+16,2.0,3933.8584134578705,1.0,1,19.47885,[-1.469  4.476],100.0,166560400.0,-49.647858,-80.424164,3259528,30.776306,0.85932225,-60.945312,89.17,,449.84546,-56.63097,322,-60.94531531959772,2994273000.0,100,0.85932225,True,4.3685163e+30,-56.63097,-481.4147,1.0,21853676.0,0.4189424,1650308200.0,
-1.0,8.259125,0.19625926,,100.0,32300,1.0,-642364.9,2.0,3946.671692609787,1.0,1,23.355206,[-1.489  4.353],100.0,135.10045,-49.226616,-83.06548,3268252,33.838867,0.86843777,-59.710274,87.24,,613.6788,-64.51102,323,-59.71027680143714,21547.78,100,0.86843777,True,264549280.0,-64.51102,-651.8447,1.0,50.887836,0.4189424,1024.8685,
-1.0,6.2712445,0.19947311,,100.0,32400,1.0,-8.570781e+16,2.0,3956.7736718654633,1.0,1,16.170385,[-1.488  4.416],100.0,110069120.0,-49.07875,-74.039734,3276642,24.960983,0.8646834,-57.86935,83.9,,300.8098,-64.97839,324,-57.869350625425575,385801340.0,100,0.8646834,True,1.703086e+31,-64.97839,-321.57626,1.0,12712795.0,0.4189424,1101735300.0,
-1.0,9.651333,0.017547315,,100.0,32500,1.0,-79577940000.0,2.0,3967.507916212082,1.0,1,32.963886,[-1.493  4.291],100.0,142503.75,-39.735046,-91.92511,3285154,52.190063,0.8658984,-58.96122,85.12,,1179.766,-63.234024,325,-58.9612239408493,16041459.0,100,0.8658984,True,7.6789425e+17,-63.234024,-1270.5537,1.0,23486.715,0.4189424,1021821.25,
-1.0,8.093588,0.05918657,,100.0,32600,1.0,-96264710000000.0,2.0,3977.341314315796,1.0,1,20.539436,[-1.409  4.383],100.0,2911455.8,-40.32978,-80.847305,3293946,40.517525,0.86770463,-60.307873,87.92,,487.37457,-58.287727,326,-60.307870083600285,175632930.0,100,0.86770463,True,3.094593e+24,-58.287727,-542.09283,1.0,450942.03,0.4189424,26596104.0,
-1.0,7.2223015,0.15863152,,100.0,32700,1.0,-1.0187631e+17,2.0,3986.8301935195923,1.0,1,19.901226,[-1.349  4.493],100.0,109546580.0,-49.49613,-78.8317,3302565,29.335571,0.861488,-58.930477,86.19,,448.22043,-64.589554,327,-58.93047689750791,6191335400.0,100,0.861488,True,1.2612773e+31,-64.589554,-476.90347,1.0,19459758.0,0.4189424,787038400.0,
-1.0,7.159268,0.18015808,,100.0,32800,1.0,-4.6673886e+16,2.0,3999.2434525489807,1.0,1,20.950249,[-1.336  4.617],100.0,26725646.0,-39.758904,-79.69556,3311150,39.936653,0.85907567,-58.745308,85.85,,490.16797,-59.46373,328,-58.74530798599124,1073657300.0,100,0.85907567,True,7.707326e+29,-59.46373,-543.3261,1.0,3429315.5,0.4189424,263552420.0,
-1.0,7.8589525,0.19258371,,100.0,32900,1.0,-9.9589855e+16,2.0,4011.6005096435547,1.0,1,21.786688,[-1.38  4.5 ],100.0,4521612000.0,-48.96437,-80.2072,3319622,31.242828,0.85919404,-58.42051,84.72,,536.4228,-57.86638,329,-58.4205143366754,186560710000.0,100,0.85919404,True,9.36849e+30,-57.86638,-568.95844,1.0,455003170.0,0.4189424,45444460000.0,
-1.0,7.5794873,0.24198385,,100.0,33000,1.0,-8.208064e+16,2.0,4023.973042011261,1.0,1,21.075066,[-1.372  4.375],100.0,215130060.0,-40.37522,-80.53103,3328299,40.155807,0.85956156,-59.455963,86.77,,501.607,-60.790855,330,-59.45596385255456,2650581500.0,100,0.85956156,True,2.3320104e+30,-60.790855,-555.352,1.0,37297130.0,0.4189424,1625578000.0,
-1.0,7.6378922,0.0026025502,,100.0,33100,1.0,-2.6144277e+17,2.0,4037.4746358394623,1.0,1,25.231514,[-1.355  4.499],100.0,9398383000.0,-49.108932,-84.60522,3337001,35.496284,0.86400694,-59.373703,87.02,,694.9666,-65.53059,331,-59.373703829497096,147059880000.0,100,0.86400694,True,3.8749283e+31,-65.53059,-736.9611,1.0,945497300.0,0.4189424,94458200000.0,
-1.0,7.834277,0.017531993,,100.0,33200,1.0,-1.0815681e+17,2.0,4048.205459356308,1.0,1,26.689472,[-1.349  4.624],100.0,4062233.8,-39.60476,-84.59279,3345463,44.98803,0.86583424,-57.90332,84.62,,773.7037,-59.99935,332,-57.90331732556224,193587840.0,100,0.86583424,True,2.5701727e+30,-59.99935,-841.16284,1.0,703066.0,0.4189424,38842336.0,
-1.0,8.735277,0.22098282,,100.0,33300,1.0,-4.9540355e+17,2.0,4057.736334323883,1.0,1,23.766861,[-1.379  4.745],100.0,29649662.0,-39.247208,-83.0065,3354116,43.759293,0.8588754,-59.239643,86.53,,641.16876,-63.88015,333,-59.23963841974735,354932200.0,100,0.8588754,True,6.023925e+31,-63.88015,-704.9906,1.0,3723662.8,0.4189424,294622500.0,
-1.0,9.657649,0.30591145,,100.0,33400,1.0,-1.6783082e+18,2.0,4069.7513365745544,1.0,1,28.95356,[-1.61   4.648],100.0,53921776.0,-39.278362,-89.1408,3362932,49.86244,0.85884815,-60.187237,88.16,,931.5788,-58.7193,334,-60.187239864766596,4025432800.0,100,0.85884815,True,4.1010195e+32,-58.7193,-1014.44617,1.0,10126812.0,0.4189424,446890340.0,
-1.0,8.569154,0.055098332,,100.0,33500,1.0,-1.7463208e+16,2.0,4082.1600880622864,1.0,1,24.820229,[-1.596  4.772],100.0,41736550.0,-39.647915,-83.72187,3371504,44.073956,0.8603294,-58.90164,85.72,,689.47424,-58.789738,335,-58.90164030462503,3105284000.0,100,0.8603294,True,7.273815e+28,-58.789738,-754.21765,1.0,6063598.0,0.4189424,372545730.0,
-1.0,8.424731,0.61496913,,100.0,33600,1.0,-7.038921e+16,2.0,4092.0076723098755,1.0,1,22.657907,[-1.635  4.653],100.0,38570676.0,-39.105034,-81.403595,3380076,42.29856,0.8634753,-58.74569,85.72,,584.3569,-61.613514,336,-58.74568770453334,870604600.0,100,0.8634753,True,1.393004e+30,-61.613514,-643.9908,1.0,6907834.0,0.4189424,310216220.0,
-1.0,9.243596,0.027968101,,100.0,33700,1.0,-4.624998e+16,2.0,4102.2895975112915,1.0,1,21.140236,[-1.654  4.53 ],100.0,2809696.0,-39.890553,-81.471344,3388902,41.58079,0.861614,-60.33111,88.26,,532.35364,-59.168602,337,-60.33110822528601,194258800.0,100,0.861614,True,6.440129e+29,-59.168602,-589.9778,1.0,580960.8,0.4189424,25315720.0,
