AvgNormIw,AvgRet,BatchSize,VarDiscRet,MaxVanillaIw,ESSClassic,AvgVanillaIw,VarRet,IterType,J,VanillaAvgRet,VarVanillaIw,MinVanillaIw,AvgDiscRet,AvgEpLen,MaxNormIw,Bound,EpsThisIter,ESSRenyi,VarNormIw,MinNormIw,eRenyi2,Delta,VarJ
0.0025,51.9925710315,500,361.542815977,1.0,400.0,1.0,361.542815977,2,52.7285,51.9925710315,,1.0,51.9925710315,500.0,0.0025,46.8675,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.5155
0.002,52.77417524,500,280.05648891,6.18344,345.259365295,1.03446,280.05648891,1,54.3124,52.77417524,0.480572,0.102412,52.77417524,500.0,0.0119549,48.1665,100,363.772135565,1.79634e-06,0.000198001,1.37449,0.6,20.3916
0.01,50.8162661444,500,352.040404209,1.0,100.0,1.0,352.040404209,2,50.8163,50.8162661444,,1.0,50.8162661444,500.0,0.01,41.2045,100,500.0,3.50449e-18,0.01,1.0,0.6,18.6687
0.005,53.5656634387,500,324.02818746,1.0,200.000000102,1.0,324.02818746,2,52.191,53.5656634387,,1.0,53.5656634387,500.0,0.005,45.3944,100,500.0,2.1793e-19,0.005,1.0,0.6,18.3451
0.00333333,54.2356018835,500,282.095853732,1.0,299.999969474,1.0,282.095853732,2,52.8725,54.2356018835,,1.0,54.2356018835,500.0,0.00333333,47.3232,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.8433
0.0025,54.4643501116,500,319.109716306,1.0,400.0,1.0,319.109716306,2,53.2705,54.4643501116,,1.0,54.4643501116,500.0,0.0025,48.0328,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.8393
0.002,49.4401954112,500,308.078007483,5.24397,288.222904854,0.991717,308.078007483,1,54.689,49.4401954112,0.724095,0.0171913,49.4401954112,500.0,0.0105755,48.5851,100,294.520345464,2.94497e-06,3.46698e-05,1.69768,0.6,26.46
0.01,52.3339798982,500,310.848125415,1.0,100.0,1.0,310.848125415,2,52.334,52.3339798982,,1.0,52.3339798982,500.0,0.01,44.4591,100,500.0,3.50449e-18,0.01,1.0,0.6,17.5425
0.005,51.1261658312,500,311.301742445,1.0,200.000000102,1.0,311.301742445,2,51.7301,51.1261658312,,1.0,51.1261658312,500.0,0.005,44.718,100,500.0,2.1793e-19,0.005,1.0,0.6,17.5593
0.00333333,51.9413614885,500,282.645879329,1.0,299.999969474,1.0,282.645879329,2,51.8005,51.9413614885,,1.0,51.9413614885,500.0,0.00333333,46.0752,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.2869
0.0025,51.8429787379,500,280.042990895,1.0,400.0,1.0,280.042990895,2,51.8111,51.8429787379,,1.0,51.8429787379,500.0,0.0025,46.8528,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.13
0.002,51.5875488042,500,294.598671522,1.0,500.000006643,1.0,294.598671522,1,51.7664,51.5875488042,,1.0,51.5875488042,500.0,0.002,47.3316,100,500.0,5.43187e-20,0.002,1.0,0.6,17.1198
0.01,53.890151044,500,295.946636517,1.0,100.0,1.0,295.946636517,2,53.8902,53.890151044,,1.0,53.890151044,500.0,0.01,46.02,100,500.0,3.50449e-18,0.01,1.0,0.6,17.1169
0.005,51.7312027837,500,287.153085095,1.0,200.000000102,1.0,287.153085095,2,52.8107,51.7312027837,,1.0,51.7312027837,500.0,0.005,47.0135,100,500.0,2.1793e-19,0.005,1.0,0.6,17.0235
0.00333333,49.8486185293,500,231.258165312,1.0,299.999969474,1.0,231.258165312,2,51.8233,49.8486185293,,1.0,49.8486185293,500.0,0.00333333,47.09,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.4762
0.0025,53.5315810826,500,325.565685654,1.0,400.0,1.0,325.565685654,2,52.2504,53.5315810826,,1.0,53.5315810826,500.0,0.0025,48.1512,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.8737
0.002,52.3004274054,500,274.28372484,1.0,500.000006643,1.0,274.28372484,1,52.2604,52.3004274054,,1.0,52.3004274054,500.0,0.002,48.5939,100,500.0,5.43187e-20,0.002,1.0,0.6,16.7955
0.01,50.0593480578,500,277.262389706,1.0,100.0,1.0,277.262389706,2,50.0593,50.0593480578,,1.0,50.0593480578,500.0,0.01,41.3144,100,500.0,3.50449e-18,0.01,1.0,0.6,16.5677
0.005,54.4562466381,500,295.399106734,1.0,200.000000102,1.0,295.399106734,2,52.2578,54.4562466381,,1.0,54.4562466381,500.0,0.005,46.0742,100,500.0,2.1793e-19,0.005,1.0,0.6,16.9794
