VarDiscRet,ESSClassic,MinVanillaIw,AvgVanillaIw,VarNormIw,VanillaAvgRet,J,MinNormIw,Bound,VarJ,VarRet,AvgEpLen,AvgNormIw,VarVanillaIw,AvgRet,MaxVanillaIw,BatchSize,IterType,EpsThisIter,AvgDiscRet,ESSRenyi,MaxNormIw,eRenyi2
73734.89155647301,200.00000010221265,1.0,1.0,2.179301e-19,1175.4698198604626,1192.615,0.005,1066.9708,261.94458,73734.89155647301,128.23,0.0049999994,,1175.4698198604626,1.0,500,2,100,1175.4698198604626,500.0,0.005,1.0
63155.61750499766,299.999969473632,1.0,1.0,5.4391416e-20,1219.6478182569333,1201.6259,0.0033333334,1099.0378,258.35452,63155.61750499766,132.81,0.0033333336,,1219.6478182569333,1.0,500,2,100,1219.6478182569333,500.0,0.0033333334,1.0
55372.01529950273,400.0,1.0,1.0,5.434597e-20,1222.1300968622015,1206.7518,0.0025,1116.6016,252.67311,55372.01529950273,133.3,0.0024999997,,1222.1300968622015,1.0,500,2,100,1222.1300968622015,500.0,0.0025,1.0
75104.97541598062,500.00000664260017,1.0,1.0,5.431875e-20,1195.5383902794624,1204.5093,0.002,1120.6361,256.83823,75104.97541598062,130.55,0.0020000003,,1195.5383902794624,1.0,500,1,100,1195.5383902794624,500.0,0.002,1.0
125956.21418047245,100.0,1.0,1.0,3.5044917e-18,1218.7633817287613,1218.7634,0.01,1021.6035,353.12415,125956.21418047245,132.83,0.009999998,,1218.7633817287613,1.0,500,2,100,1218.7633817287613,500.0,0.01,1.0
103291.66279632758,200.00000010221265,1.0,1.0,2.179301e-19,1231.8858879833433,1225.3247,0.005,1085.9116,336.9284,103291.66279632758,134.37,0.0049999994,,1231.8858879833433,1.0,500,2,100,1231.8858879833433,500.0,0.005,1.0
90151.67274904494,299.999969473632,1.0,1.0,5.4391416e-20,1208.941285770696,1219.8635,0.0033333334,1106.0332,324.79254,90151.67274904494,131.88,0.0033333336,,1208.941285770696,1.0,500,2,100,1208.941285770696,500.0,0.0033333334,1.0
107758.91224847498,400.0,1.0,1.0,5.434597e-20,1218.350401022016,1219.4854,0.0025,1120.9054,325.2513,107758.91224847498,132.97,0.0024999997,,1218.350401022016,1.0,500,2,100,1218.350401022016,500.0,0.0025,1.0
91150.54111558413,500.00000664260017,1.0,1.0,5.431875e-20,1183.8025839161726,1212.3488,0.002,1112.2274,320.75266,91150.54111558413,129.39,0.0020000003,,1183.8025839161726,1.0,500,1,100,1183.8025839161726,500.0,0.002,1.0
50497.27867212605,100.0,1.0,1.0,3.5044917e-18,1163.431116699575,1163.4312,0.01,987.1641,223.5896,50497.27867212605,127.28,0.009999998,,1163.431116699575,1.0,500,2,100,1163.431116699575,500.0,0.01,1.0
53386.78380195903,200.00000010221265,1.0,1.0,2.179301e-19,1182.777711450785,1173.1044,0.005,1048.4647,226.97177,53386.78380195903,129.17,0.0049999994,,1182.777711450785,1.0,500,2,100,1182.777711450785,500.0,0.005,1.0
69082.04436389475,299.999969473632,1.0,1.0,5.4391416e-20,1197.7641339306872,1181.3243,0.0033333334,1056.5042,239.32472,69082.04436389475,130.4,0.0033333336,,1197.7641339306872,1.0,500,2,100,1197.7641339306872,500.0,0.0033333334,1.0
86789.92044061395,400.0,1.0,1.0,5.434597e-20,1197.3021540665352,1185.3188,0.0025,1077.2213,253.94019,86789.92044061395,130.59,0.0024999997,,1197.3021540665352,1.0,500,2,100,1197.3021540665352,500.0,0.0025,1.0
69145.82958325958,500.00000664260017,1.0,1.0,5.431875e-20,1203.0806068961947,1188.8713,0.002,1092.186,255.59706,69145.82958325958,130.99,0.0020000003,,1203.0806068961947,1.0,500,1,100,1203.0806068961947,500.0,0.002,1.0
49814.59415484072,100.0,1.0,1.0,3.5044917e-18,1187.26354684801,1187.2635,0.01,998.1611,222.07307,49814.59415484072,129.87,0.009999998,,1187.26354684801,1.0,500,2,100,1187.26354684801,500.0,0.01,1.0
119910.67292882629,200.00000010221265,1.0,1.0,2.179301e-19,1192.0686462578096,1189.666,0.005,1044.7766,289.86166,119910.67292882629,130.05,0.0049999994,,1192.0686462578096,1.0,500,2,100,1192.0686462578096,500.0,0.005,1.0
98457.1479999332,299.999969473632,1.0,1.0,5.4391416e-20,1260.5708985575704,1213.3011,0.0033333334,1090.7167,299.3681,98457.1479999332,137.28,0.0033333336,,1260.5708985575704,1.0,500,2,100,1260.5708985575704,500.0,0.0033333334,1.0
73024.26232985918,400.0,1.0,1.0,5.434597e-20,1173.8429286681003,1203.4365,0.0025,1097.2753,292.54297,73024.26232985918,128.44,0.0024999997,,1173.8429286681003,1.0,500,2,100,1173.8429286681003,500.0,0.0025,1.0
93627.08300442931,500.00000664260017,1.0,1.0,5.431875e-20,1220.4438510896075,1206.838,0.002,1111.8845,295.04163,93627.08300442931,132.8,0.0020000003,,1220.4438510896075,1.0,500,1,100,1220.4438510896075,500.0,0.002,1.0
134706.5497944627,100.0,1.0,1.0,3.5044917e-18,1265.204718828959,1265.2048,0.01,1041.9758,365.18417,134706.5497944627,137.73,0.009999998,,1265.204718828959,1.0,500,2,100,1265.204718828959,500.0,0.01,1.0
79683.08541336679,200.00000010221265,1.0,1.0,2.179301e-19,1185.4462594212634,1225.3254,0.005,1067.4786,328.19693,79683.08541336679,129.21,0.0049999994,,1185.4462594212634,1.0,500,2,100,1185.4462594212634,500.0,0.005,1.0
89706.44559739747,299.999969473632,1.0,1.0,5.4391416e-20,1218.9315802915312,1223.1942,0.0033333334,1094.3129,318.46667,89706.44559739747,133.04,0.0033333336,,1218.9315802915312,1.0,500,2,100,1218.9315802915312,500.0,0.0033333334,1.0
67752.20700417167,400.0,1.0,1.0,5.434597e-20,1227.3753220589167,1224.2395,0.0025,1112.625,304.69284,67752.20700417167,134.03,0.0024999997,,1227.3753220589167,1.0,500,2,100,1227.3753220589167,500.0,0.0025,1.0
82500.48058036636,500.00000664260017,1.0,1.0,5.431875e-20,1204.0327894510538,1220.1982,0.002,1120.3672,301.11563,82500.48058036636,131.57,0.0020000003,,1204.0327894510538,1.0,500,1,100,1204.0327894510538,500.0,0.002,1.0
78512.92247862286,100.0,1.0,1.0,3.5044917e-18,1199.2744676095672,1199.2744,0.01,1027.3098,278.79703,78512.92247862286,130.92,0.009999998,,1199.2744676095672,1.0,500,2,100,1199.2744676095672,500.0,0.01,1.0
69131.75674525731,200.00000010221265,1.0,1.0,2.179301e-19,1179.9437673017653,1189.6091,0.005,1059.6819,270.51346,69131.75674525731,128.69,0.0049999994,,1179.9437673017653,1.0,500,2,100,1179.9437673017653,500.0,0.005,1.0
77744.4025354803,299.999969473632,1.0,1.0,5.4391416e-20,1250.7517526527854,1209.9901,0.0033333334,1092.3282,274.3564,77744.4025354803,135.82,0.0033333336,,1250.7517526527854,1.0,500,2,100,1250.7517526527854,500.0,0.0033333334,1.0
70156.78714122796,400.0,1.0,1.0,5.434597e-20,1216.0495637384795,1211.5048,0.0025,1109.6066,271.7062,70156.78714122796,132.52,0.0024999997,,1216.0495637384795,1.0,500,2,100,1216.0495637384795,500.0,0.0025,1.0
100456.27087747342,500.00000664260017,1.0,1.0,5.431875e-20,1209.4960792279662,1211.1031,0.002,1119.9626,280.98114,100456.27087747342,131.72,0.0020000003,,1209.4960792279662,1.0,500,1,100,1209.4960792279662,500.0,0.002,1.0
73916.5000979138,100.0,1.0,1.0,3.5044917e-18,1204.8314969536414,1204.8314,0.01,1017.33167,270.5131,73916.5000979138,131.29,0.009999998,,1204.8314969536414,1.0,500,2,100,1204.8314969536414,500.0,0.01,1.0
85908.0591681531,200.00000010221265,1.0,1.0,2.179301e-19,1177.0898007197422,1190.9606,0.005,1057.6573,281.61243,85908.0591681531,128.38,0.0049999994,,1177.0898007197422,1.0,500,2,100,1177.0898007197422,500.0,0.005,1.0
83895.93826786948,299.999969473632,1.0,1.0,5.4391416e-20,1164.6469884516455,1182.1895,0.0033333334,1070.7839,284.09488,83895.93826786948,126.93,0.0033333336,,1164.6469884516455,1.0,500,2,100,1164.6469884516455,500.0,0.0033333334,1.0
57397.940710296396,400.0,1.0,1.0,5.434597e-20,1229.6335641290682,1194.0505,0.0025,1093.2246,274.15408,57397.940710296396,134.08,0.0024999997,,1229.6335641290682,1.0,500,2,100,1229.6335641290682,500.0,0.0025,1.0
83383.70454376296,500.00000664260017,1.0,1.0,5.431875e-20,1161.089341189875,1187.4583,0.002,1097.2769,277.15012,83383.70454376296,126.73,0.0020000003,,1161.089341189875,1.0,500,1,100,1161.089341189875,500.0,0.002,1.0
92302.17469761097,100.0,1.0,1.0,3.5044917e-18,1223.8441998194824,1223.8441,0.01,1006.15424,302.28983,92302.17469761097,133.47,0.009999998,,1223.8441998194824,1.0,500,2,100,1223.8441998194824,500.0,0.01,1.0
112460.24645886838,200.00000010221265,1.0,1.0,2.179301e-19,1258.0890729440348,1240.9666,0.005,1081.5681,318.82687,112460.24645886838,136.99,0.0049999994,,1258.0890729440348,1.0,500,2,100,1258.0890729440348,500.0,0.005,1.0
76100.6777384315,299.999969473632,1.0,1.0,5.4391416e-20,1193.7204613666663,1225.2179,0.0033333334,1095.0697,305.57538,76100.6777384315,130.27,0.0033333336,,1193.7204613666663,1.0,500,2,100,1193.7204613666663,500.0,0.0033333334,1.0
100285.59222525539,400.0,1.0,1.0,5.434597e-20,1205.8993139227996,1220.3882,0.0025,1107.6765,308.0956,100285.59222525539,131.47,0.0024999997,,1205.8993139227996,1.0,500,2,100,1205.8993139227996,500.0,0.0025,1.0
77939.84526102063,500.00000664260017,1.0,1.0,5.431875e-20,1197.1003799410514,1215.7308,0.002,1114.9185,302.4189,77939.84526102063,130.58,0.0020000003,,1197.1003799410514,1.0,500,1,100,1197.1003799410514,500.0,0.002,1.0
98718.75251661536,100.0,1.0,1.0,3.5044917e-18,1222.365340747561,1222.3654,0.01,1022.16156,312.62048,98718.75251661536,133.48,0.009999998,,1222.365340747561,1.0,500,2,100,1222.365340747561,500.0,0.01,1.0
114932.58828055646,200.00000010221265,1.0,1.0,2.179301e-19,1197.0769422415015,1209.7211,0.005,1068.1556,325.44934,114932.58828055646,130.44,0.0049999994,,1197.0769422415015,1.0,500,2,100,1197.0769422415015,500.0,0.005,1.0
30411.998906194167,299.999969473632,1.0,1.0,5.4391416e-20,1207.6702810070938,1209.0375,0.0033333334,1093.4497,283.98663,30411.998906194167,131.69,0.0033333336,,1207.6702810070938,1.0,500,2,100,1207.6702810070938,500.0,0.0033333334,1.0
43758.24198820019,400.0,1.0,1.0,5.434597e-20,1158.130824401398,1196.3108,0.0025,1096.2089,267.95966,43758.24198820019,126.57,0.0024999997,,1158.130824401398,1.0,500,2,100,1158.130824401398,500.0,0.0025,1.0
101108.4726452378,500.00000664260017,1.0,1.0,5.431875e-20,1237.4181018769302,1204.5323,0.002,1114.9985,278.80417,101108.4726452378,134.71,0.0020000003,,1237.4181018769302,1.0,500,1,100,1237.4181018769302,500.0,0.002,1.0
54934.43569525052,100.0,1.0,1.0,3.5044917e-18,1227.2935246990548,1227.2935,0.01,1054.839,233.20612,54934.43569525052,133.73,0.009999998,,1227.2935246990548,1.0,500,2,100,1227.2935246990548,500.0,0.01,1.0
53976.25250834991,200.00000010221265,1.0,1.0,2.179301e-19,1215.4272700450065,1221.3604,0.005,1099.4166,232.26277,53976.25250834991,132.54,0.0049999994,,1215.4272700450065,1.0,500,2,100,1215.4272700450065,500.0,0.005,1.0
68872.01250489212,299.999969473632,1.0,1.0,5.4391416e-20,1152.0728307762247,1198.2645,0.0033333334,1096.7866,244.45572,68872.01250489212,125.76,0.0033333336,,1152.0728307762247,1.0,500,2,100,1152.0728307762247,500.0,0.0033333334,1.0
56794.04669085467,400.0,1.0,1.0,5.434597e-20,1234.5743006344528,1207.3419,0.0025,1119.4595,243.15154,56794.04669085467,134.38,0.0024999997,,1234.5743006344528,1.0,500,2,100,1234.5743006344528,500.0,0.0025,1.0
69529.57016655988,500.00000664260017,1.0,1.0,5.431875e-20,1200.8815985735469,1206.0499,0.002,1122.2625,247.12685,69529.57016655988,130.68,0.0020000003,,1200.8815985735469,1.0,500,1,100,1200.8815985735469,500.0,0.002,1.0
69704.15666722579,100.0,1.0,1.0,3.5044917e-18,1206.7508877834791,1206.751,0.01,1030.5828,262.69205,69704.15666722579,131.79,0.009999998,,1206.7508877834791,1.0,500,2,100,1206.7508877834791,500.0,0.01,1.0
