VarJ,eRenyi2,MinNormIw,VanillaAvgRet,MaxVanillaIw,MaxNormIw,ESSRenyi,VarRet,ESSClassic,AvgEpLen,BatchSize,AvgNormIw,VarNormIw,MinVanillaIw,AvgDiscRet,VarDiscRet,IterType,J,VarVanillaIw,AvgVanillaIw,AvgRet,Delta,EpsThisIter,Bound
29.7194,1.0,0.0025,-349.666524884,1.0,0.0025,500.0,861.869022864,400.0,500.0,500,0.0025,5.4346e-20,1.0,-349.666524884,861.869022864,2,-349.344,,1.0,-349.666524884,0.5,100,-372.836
31.6849,1.09367,0.000836674,-346.432252876,6.94769,0.0135744,457.177438043,832.432076039,425.935285616,500.0,500,0.002,6.96943e-07,0.428229,-346.432252876,832.432076039,1,-346.991,0.182573,1.02365,-346.432252876,0.5,100,-368.965
27.7199,1.0,0.01,-344.265607756,1.0,0.01,500.0,776.156230911,100.0,500.0,500,0.01,3.50449e-18,1.0,-344.265607756,776.156230911,2,-344.266,,1.0,-344.265607756,0.5,100,-390.356
28.8758,1.0,0.005,-348.264836053,1.0,0.005,500.0,900.23295374,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-348.264836053,900.23295374,2,-346.265,,1.0,-348.264836053,0.5,100,-378.856
29.2759,1.0,0.00333333,-350.254085914,1.0,0.00333333,500.0,902.020966464,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-350.254085914,902.020966464,2,-347.595,,1.0,-350.254085914,0.5,100,-374.205
29.9413,1.0,0.0025,-348.528329235,1.0,0.0025,500.0,1024.27885723,400.0,500.0,500,0.0025,5.4346e-20,1.0,-348.528329235,1024.27885723,2,-347.828,,1.0,-348.528329235,0.5,100,-370.873
30.1866,1.03163,0.00100583,-350.28701616,1.85778,0.00372607,484.668864813,942.995784292,483.88173112,500.0,500,0.002,1.3351e-07,0.501499,-350.28701616,942.995784292,1,-347.676,0.0331896,0.997182,-350.28701616,0.5,100,-369.209
33.1881,1.0,0.01,-346.563079337,1.0,0.01,500.0,1112.57411579,100.0,500.0,500,0.01,3.50449e-18,1.0,-346.563079337,1112.57411579,2,-346.563,,1.0,-346.563079337,0.5,100,-399.631
33.1933,1.0,0.005,-350.877955597,1.0,0.005,500.0,1103.87823145,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-350.877955597,1103.87823145,2,-348.721,,1.0,-350.877955597,0.5,100,-386.246
32.0281,1.0,0.00333333,-350.469596274,1.0,0.00333333,500.0,880.573115612,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-350.469596274,880.573115612,2,-349.304,,1.0,-350.469596274,0.5,100,-379.943
33.4624,1.0,0.0025,-353.278977465,1.0,0.0025,500.0,1403.71920838,400.0,500.0,500,0.0025,5.4346e-20,1.0,-353.278977465,1403.71920838,2,-350.297,,1.0,-353.278977465,0.5,100,-376.832
32.1971,1.04761,0.000600012,-344.457090244,2.64534,0.0052502,477.277480667,735.291025092,474.030392886,500.0,500,0.002,2.19576e-07,0.302319,-344.457090244,735.291025092,1,-347.963,0.0557439,1.00771,-344.457090244,0.5,100,-372.254
28.9503,1.0,0.01,-346.601663181,1.0,0.01,500.0,846.587334739,100.0,500.0,500,0.01,3.50449e-18,1.0,-346.601663181,846.587334739,2,-346.602,,1.0,-346.601663181,0.5,100,-390.948
29.3054,1.0,0.005,-344.693315431,1.0,0.005,500.0,886.538427262,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-344.693315431,886.538427262,2,-345.647,,1.0,-344.693315431,0.5,100,-377.005
30.6584,1.0,0.00333333,-346.581564995,1.0,0.00333333,500.0,1112.73871397,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-346.581564995,1112.73871397,2,-345.959,,1.0,-346.581564995,0.5,100,-372.514
30.3159,1.0,0.0025,-352.026218497,1.0,0.0025,500.0,837.180729581,400.0,500.0,500,0.0025,5.4346e-20,1.0,-352.026218497,837.180729581,2,-347.476,,1.0,-352.026218497,0.5,100,-370.792
31.1924,1.03484,0.000717541,-352.326253523,1.4544,0.00292872,483.168544943,1147.95821621,484.453160692,500.0,500,0.002,1.28621e-07,0.35633,-352.326253523,1147.95821621,1,-347.784,0.0317192,0.993197,-352.326253523,0.5,100,-368.999
28.1026,1.0,0.01,-350.160632565,1.0,0.01,500.0,797.731475452,100.0,500.0,500,0.01,3.50449e-18,1.0,-350.160632565,797.731475452,2,-350.161,,1.0,-350.160632565,0.5,100,-398.312
26.7861,1.0,0.005,-344.437229225,1.0,0.005,500.0,635.211111093,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-344.437229225,635.211111093,2,-347.299,,1.0,-344.437229225,0.5,100,-381.347
28.0577,1.0,0.00333333,-349.300737242,1.0,0.00333333,500.0,933.38198903,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-349.300737242,933.38198903,2,-347.966,,1.0,-349.300737242,0.5,100,-375.766
30.2875,1.0,0.0025,-348.748707583,1.0,0.0025,500.0,1320.3522699,400.0,500.0,500,0.0025,5.4346e-20,1.0,-348.748707583,1320.3522699,2,-348.162,,1.0,-348.748707583,0.5,100,-375.345
30.321,1.02122,0.000836078,-347.904394309,1.41467,0.00281523,489.612709864,974.692089418,489.864863875,500.0,500,0.002,8.29238e-08,0.420134,-347.904394309,974.692089418,1,-347.636,0.0209393,1.00501,-347.904394309,0.5,100,-372.206
32.5358,1.0,0.01,-351.712882921,1.0,0.01,500.0,1069.27190529,100.0,500.0,500,0.01,3.50449e-18,1.0,-351.712882921,1069.27190529,2,-351.713,,1.0,-351.712882921,0.5,100,-396.757
31.7204,1.0,0.005,-344.725973043,1.0,0.005,500.0,938.773944956,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-344.725973043,938.773944956,2,-348.219,,1.0,-344.725973043,0.5,100,-380.07
31.5379,1.0,0.00333333,-348.762411624,1.0,0.00333333,500.0,981.161422273,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-348.762411624,981.161422273,2,-348.4,,1.0,-348.762411624,0.5,100,-374.407
31.1398,1.0,0.0025,-349.110930148,1.0,0.0025,500.0,903.491644492,400.0,500.0,500,0.0025,5.4346e-20,1.0,-349.110930148,903.491644492,2,-348.578,,1.0,-349.110930148,0.5,100,-371.23
