#{"env_id": "ContCartPole-v0", "t_start": 1523301732.6263733}
r,l,t
908.566502,92,3998.528994
918.511577,93,3998.579347
958.574267,97,3998.625537
928.60855,94,3998.674703
938.598781,95,3998.72017
978.613753,99,3998.772468
918.589038,93,3998.816377
908.601051,92,3998.863991
968.589438,98,3998.910624
928.532529,94,3998.959873
249.69061,26,3998.972243
948.513262,96,3999.056197
938.604149,95,3999.101589
988.533913,100,3999.153939
958.60719,97,3999.200096
898.661362,91,3999.245391
858.684687,87,3999.292855
828.633629,84,3999.350554
878.581731,89,3999.395367
948.578643,96,3999.453712
878.68503,89,3999.496351
898.657963,91,3999.546558
938.603209,95,3999.591692
908.623795,92,3999.642548
908.737669,92,3999.686311
938.535714,95,3999.739085
888.524448,90,3999.782109
878.616751,89,3999.831581
978.705695,99,3999.879023
908.599542,92,3999.928719
908.578393,92,3999.972894
878.54424,89,4000.02386
908.606159,92,4000.067894
918.598276,93,4000.121959
958.616615,97,4000.168607
958.467804,97,4000.220009
898.688283,91,4000.263861
908.617576,92,4000.313935
968.595946,98,4000.360882
938.663262,95,4000.41177
848.792578,86,4000.453212
938.59814,95,4000.509012
948.607218,96,4000.555155
928.606648,94,4000.604492
938.615182,95,4000.650381
968.574642,98,4000.702693
968.57715,98,4000.75003
968.623227,98,4036.935545
928.602591,94,4036.980021
938.498425,95,4037.029184
768.794383,78,4037.066192
948.671857,96,4037.124911
898.661105,91,4037.168204
938.594274,95,4037.219609
938.664394,95,4037.265239
888.551723,90,4037.312866
928.512429,94,4037.357493
948.587269,96,4037.452953
968.634465,98,4037.51924
908.606905,92,4037.56601
928.571738,94,4037.610923
928.553083,94,4037.662725
958.606551,97,4037.709017
938.583614,95,4037.759151
828.690893,84,4037.79921
888.603339,90,4037.852383
918.658465,93,4037.897528
898.58054,91,4037.94913
978.536088,99,4037.996701
878.58667,89,4038.043929
888.651359,90,4038.087036
888.661222,90,4038.140418
938.618348,95,4038.185638
918.630195,93,4038.237444
948.651231,96,4038.283905
898.784029,91,4038.332818
918.520372,93,4038.377713
399.478825,41,4038.405207
968.566079,98,4038.452347
918.717602,93,4038.526818
928.507536,94,4038.57185
798.747363,81,4038.616872
958.478684,97,4038.663798
908.636626,92,4038.718534
938.601183,95,4038.764427
978.634859,99,4038.817997
948.577421,96,4038.863919
928.641653,94,4038.911636
928.614444,94,4038.956531
908.548147,92,4039.00645
908.608143,92,4039.050051
908.547017,92,4039.101444
958.691117,97,4039.153884
918.628462,93,4039.212989
958.522606,97,4039.264162
888.563758,90,4039.31182
928.584683,94,4039.356402
908.584291,92,4039.408225
868.555394,88,4039.450024
918.534409,93,4039.504113
888.699611,90,4039.547264
928.628851,94,4039.600158
918.563904,93,4039.644773
718.834218,73,4039.68576
968.621913,98,4039.73225
928.647515,94,4039.791146
868.702475,88,4039.83304
928.650487,94,4039.887143
938.624684,95,4039.932711
958.569769,97,4039.984274
898.562517,91,4040.028227
888.565257,90,4040.076888
968.673493,98,4040.123965
928.602613,94,4040.17465
938.563608,95,4040.220057
908.718898,92,4040.26959
888.627161,90,4040.312847
918.5969,93,4040.366141
958.495381,97,4040.412786
888.539495,90,4040.460543
239.753792,25,4040.47251
778.812051,79,4040.510502
838.769863,85,4040.553945
898.571459,91,4040.597325
918.516185,93,4040.653468
888.575394,90,4040.696377
858.557652,87,4040.746113
988.584284,100,4040.793897
279.670567,29,4040.813939
938.539761,95,4040.859241
898.499483,91,4040.938856
938.530018,95,4040.984104
639.003081,65,4041.022375
838.66453,85,4041.063014
968.602216,98,4041.133975
948.596653,96,4041.179773
958.531529,97,4041.228725
958.5571,97,4041.275732
938.666497,95,4041.323503
938.60462,95,4041.369167
898.594361,91,4041.41694
888.574227,90,4041.46149
848.769228,86,4041.511706
978.64592,99,4041.558723
998.607948,101,4041.613974
908.551851,92,4041.658468
958.601859,97,4041.709155
978.591967,99,4041.756746
848.656976,86,4041.799612
828.709473,84,4041.839731
918.566375,93,4041.898823
938.589242,95,4041.944245
888.492955,90,4041.992923
948.569693,96,4042.03833
898.680985,91,4042.088281
958.579999,97,4042.134384
898.650025,91,4042.183005
898.554091,91,4042.226029
978.495211,99,4042.281707
948.501457,96,4042.32707
928.676863,94,4042.37437
918.637181,93,4042.418392
958.640044,97,4042.470655
938.603634,95,4042.516182
928.57833,94,4042.564749
868.674319,88,4042.606406
888.593349,90,4042.675898
898.610039,91,4042.737841
928.658645,94,4042.793159
898.61003,91,4042.836431
888.552615,90,4042.886684
948.544425,96,4042.932269
868.68678,88,4042.980827
878.657554,89,4043.023368
878.595912,89,4043.076859
1008.602837,102,4043.125501
738.896518,75,4043.165361
908.554942,92,4043.209411
828.78227,84,4043.265563
938.630371,95,4043.310692
928.649609,94,4043.365279
958.560828,97,4043.411528
828.729676,84,4043.455693
888.531608,90,4043.498621
908.564822,92,4043.554532
978.534901,99,4043.60271
918.577243,93,4043.65144
998.610575,101,4043.69941
898.664612,91,4043.745699
948.585176,96,4043.791155
948.632294,96,4043.842874
908.515958,92,4043.886861
888.639369,90,4043.935258
948.627852,96,4043.980792
928.634717,94,4044.032619
878.624412,89,4044.074866
928.570558,94,4044.127959
938.519887,95,4044.173224
908.622596,92,4044.222345
948.549572,96,4044.268448
958.532088,97,4044.320579
778.763167,79,4044.358507
289.589951,30,4044.384696
828.687998,84,4044.424694
918.601996,93,4044.510396
918.619184,93,4044.554713
918.487541,93,4044.605574
928.63657,94,4044.650657
918.533364,93,4044.701279
968.58541,98,4044.748564
938.536365,95,4044.798097
868.561175,88,4044.840153
958.570359,97,4044.894877
808.753007,82,4044.933879
888.605516,90,4044.986626
908.623343,92,4045.030759
958.468667,97,4045.085572
948.518174,96,4045.131617
948.570776,96,4045.180482
908.549623,92,4045.22449
279.675458,29,4045.244515
918.6412,93,4045.288916
908.538521,92,4045.369878
928.540656,94,4045.414474
758.863942,77,4045.457527
948.571144,96,4045.503282
878.695803,89,4045.558029
778.766039,79,4045.59535
908.551261,92,4045.654334
958.596717,97,4045.70027
978.589612,99,4045.752801
918.56729,93,4045.797414
968.59618,98,4045.849464
908.654845,92,4045.893647
978.678341,99,4045.945925
928.621558,94,4045.991022
858.754072,87,4046.036085
918.692877,93,4046.080376
828.754185,84,4046.130053
968.5721,98,4046.176575
948.580671,96,4046.230583
958.533613,97,4046.276852
948.545279,96,4046.325616
788.712087,80,4046.363518
858.575363,87,4046.416513
968.521576,98,4046.462975
978.672199,99,4046.51761
958.659055,97,4046.563742
898.611833,91,4083.477795
798.774672,81,4083.516819
968.648868,98,4083.576669
918.597369,93,4083.621171
928.641007,94,4083.670304
998.613826,101,4083.718295
878.564968,89,4083.763371
958.542959,97,4083.809484
928.590974,94,4083.860797
938.569367,95,4083.906467
868.526884,88,4083.953496
968.57467,98,4084.000487
878.673144,89,4084.049496
948.539533,96,4084.095523
868.441536,88,4084.144852
868.757631,88,4084.187231
908.6438,92,4084.242669
878.625171,89,4084.284898
908.618203,92,4084.337506
948.610143,96,4084.383203
908.622475,92,4084.432644
908.562257,92,4084.476671
988.612213,100,4084.531857
978.586588,99,4084.578658
918.568662,93,4084.623509
898.602092,91,4084.666602
878.627906,89,4084.716297
898.59191,91,4084.760085
918.568453,93,4084.814195
928.583669,94,4084.859294
888.607978,90,4084.9092
798.788073,81,4084.948195
898.748754,91,4085.00618
938.591629,95,4085.051811
898.52547,91,4085.102123
958.601566,97,4085.148826
908.57405,92,4085.198611
988.533797,100,4085.24688
888.603852,90,4085.293683
948.64001,96,4085.339711
948.609971,96,4085.392735
948.565864,96,4085.438499
958.627432,97,4085.488823
978.616406,99,4085.536895
958.571835,97,4085.58521
948.563998,96,4085.631659
918.654725,93,4085.679367
888.563875,90,4085.722498
928.56058,94,4085.775708
888.700923,90,4085.818795
948.531118,96,4085.872767
908.518576,92,4085.916818
908.557141,92,4085.966415
898.608837,91,4086.010233
938.540938,95,4086.063969
958.603418,97,4086.1102
918.650275,93,4086.158764
938.600085,95,4086.204194
918.500415,93,4086.254359
938.60353,95,4086.299193
948.518172,96,4086.350173
948.543913,96,4086.395853
908.67839,92,4086.443576
848.774556,86,4086.484194
928.531083,94,4086.539336
958.535558,97,4086.585238
948.594929,96,4086.635252
958.596811,97,4086.681145
948.629139,96,4086.729879
948.596335,96,4086.775748
938.596245,95,4086.824429
888.617832,90,4086.867281
898.644092,91,4086.917472
888.627608,90,4086.960071
928.638279,94,4087.013951
928.622966,94,4087.058518
908.602341,92,4087.107831
918.605688,93,4087.152272
289.604652,30,4087.173694
928.664859,94,4087.218051
838.615975,85,4087.294343
908.551095,92,4087.337792
868.592095,88,4087.391611
938.60684,95,4087.436401
948.633949,96,4087.489731
928.617928,94,4087.534445
928.615152,94,4087.583762
888.530946,90,4087.626762
908.582933,92,4087.677939
988.565962,100,4087.725473
938.503602,95,4087.774611
978.604825,99,4087.821452
888.559904,90,4087.867373
848.675264,86,4087.908244
938.543925,95,4087.964717
908.542877,92,4088.008643
858.592161,87,4088.056305
679.07399,69,4088.089055
948.611777,96,4088.155544
948.620119,96,4088.200895
928.622021,94,4088.249547
988.603545,100,4088.29679
948.557425,96,4088.345082
898.593139,91,4088.389373
898.55974,91,4088.439512
898.623036,91,4088.483456
868.759588,88,4088.534362
958.508039,97,4088.581071
908.620142,92,4088.632612
918.585399,93,4088.676527
948.622033,96,4088.732985
908.586202,92,4088.77772
818.688769,83,4088.823528
938.562827,95,4088.86998
888.566868,90,4088.924452
778.789989,79,4088.962646
908.582955,92,4089.022043
918.72568,93,4089.066919
928.588249,94,4089.119622
758.840306,77,4089.156258
998.63575,101,4089.217996
948.619827,96,4089.279336
928.528648,94,4089.357713
908.619104,92,4089.405733
918.699794,93,4089.456958
918.633089,93,4089.502036
928.560382,94,4089.553794
938.567893,95,4089.59935
688.907765,70,4089.638575
908.593225,92,4089.682803
978.597796,99,4089.749075
968.534499,98,4089.796425
978.573096,99,4089.845567
808.813903,82,4089.88554
898.65252,91,4089.938949
928.591029,94,4089.984563
958.604741,97,4090.039518
918.49693,93,4090.084832
898.599166,91,4090.134011
968.53382,98,4090.181062
918.599242,93,4090.230976
908.619935,92,4090.27543
898.623846,91,4090.326276
908.605213,92,4090.370805
828.664305,84,4090.419321
928.584009,94,4090.464405
958.565297,97,4090.521846
908.624131,92,4090.565921
928.491076,94,4090.616722
978.540444,99,4090.664217
798.794662,81,4090.706351
888.56403,90,4090.749928
918.548557,93,4090.808498
908.576201,92,4090.852697
928.555093,94,4090.905301
928.633177,94,4090.949818
958.544448,97,4091.001707
918.507391,93,4091.045835
898.674589,91,4091.093621
888.686139,90,4091.13691
898.586068,91,4091.188912
918.564588,93,4091.232875
878.698329,89,4091.282837
868.618511,88,4091.324603
968.627243,98,4091.382309
948.527307,96,4091.42774
908.622646,92,4091.474137
858.62883,87,4091.51633
908.593078,92,4091.570532
918.608757,93,4091.614751
868.68111,88,4091.664054
818.787889,83,4091.703298
918.586946,93,4091.761175
948.6144,96,4091.806485
858.610225,87,4091.852745
938.568443,95,4091.897916
908.598597,92,4091.949954
898.646303,91,4091.99329
938.61096,95,4092.046122
998.557426,101,4092.093757
968.549656,98,4092.142246
948.630923,96,4092.187604
838.728121,85,4092.23054
908.612145,92,4092.274196
898.584796,91,4092.328052
898.591807,91,4092.371475
928.651191,94,4092.424417
938.56612,95,4092.469419
898.592072,91,4092.518719
958.608168,97,4092.564597
918.603038,93,4092.614162
878.602493,89,4092.656488
968.589726,98,4092.711212
888.649039,90,4092.754182
818.727591,83,4092.799055
888.655916,90,4092.841963
788.840514,80,4092.897738
918.63091,93,4092.950082
958.622124,97,4093.015615
888.574682,90,4093.057978
918.540825,93,4129.249223
928.618536,94,4129.293803
928.54558,94,4129.344505
788.77611,80,4129.382747
938.595363,95,4129.440061
938.550179,95,4129.485096
938.604594,95,4129.53516
968.555834,98,4129.581592
938.557402,95,4129.630256
918.536155,93,4129.67433
908.611947,92,4129.723628
928.559897,94,4129.7684
958.588377,97,4129.821073
928.561944,94,4129.865677
878.582867,89,4129.912547
938.554404,95,4129.957688
888.615789,90,4130.008353
918.591495,93,4130.0525
938.582124,95,4130.105616
928.598015,94,4130.150507
908.65643,92,4130.199399
888.546942,90,4130.242438
848.59905,86,4130.291853
918.593749,93,4130.336023
908.563958,92,4130.389933
898.6668,91,4130.433079
918.547963,93,4130.485449
898.648824,91,4130.528873
898.576544,91,4130.579717
818.683571,83,4130.619356
898.575187,91,4130.67477
938.545418,95,4130.719851
918.653867,93,4130.770939
878.607197,89,4130.813134
868.574543,88,4130.863396
888.537727,90,4130.906355
938.549332,95,4130.961819
808.748231,82,4131.001021
978.542335,99,4131.058822
918.509265,93,4131.103005
948.581954,96,4131.152682
928.535803,94,4131.19737
948.60049,96,4131.248238
898.562464,91,4131.291497
948.550725,96,4131.34337
958.575096,97,4131.389841
898.579814,91,4131.436449
918.619542,93,4131.480652
928.613099,94,4131.533195
888.539108,90,4131.57609
918.559938,93,4131.628924
968.543404,98,4131.675558
968.581613,98,4131.726432
888.522139,90,4131.769477
918.51594,93,4131.81942
888.530407,90,4131.86231
888.527849,90,4131.913732
908.680355,92,4131.957374
888.561622,90,4132.009049
898.537953,91,4132.05232
908.599838,92,4132.105102
908.616077,92,4132.149181
888.623664,90,4132.19945
858.574083,87,4132.240767
928.49577,94,4132.296622
938.632232,95,4132.341585
918.53403,93,4132.39135
908.516611,92,4132.435036
958.534687,97,4132.488304
918.551802,93,4132.53271
958.571771,97,4132.583481
838.735983,85,4132.624123
938.562852,95,4132.677763
938.60698,95,4132.722836
948.579075,96,4132.773441
878.645289,89,4132.815671
848.63407,86,4132.863609
898.671893,91,4132.90718
918.651542,93,4132.962159
918.508112,93,4133.006801
938.569331,95,4133.058464
988.539909,100,4133.106012
928.662283,94,4133.15334
968.574469,98,4133.199873
888.572213,90,4133.246797
948.628865,96,4133.292325
928.624653,94,4133.34357
888.563381,90,4133.38662
898.546948,91,4133.437392
938.564702,95,4133.482496
928.601957,94,4133.534056
888.545937,90,4133.576993
898.514622,91,4133.62803
968.575225,98,4133.674464
958.545769,97,4133.725892
918.550663,93,4133.770277
938.632482,95,4133.820084
908.614648,92,4133.863763
928.557691,94,4133.914833
898.549426,91,4133.958404
888.560558,90,4134.008501
938.576988,95,4134.053578
928.591493,94,4134.105303
908.562093,92,4134.180753
908.60965,92,4134.26093
838.689819,85,4134.301268
918.624209,93,4134.356373
888.610308,90,4134.399402
928.560302,94,4134.452024
938.594388,95,4134.497443
938.595763,95,4134.547709
888.590058,90,4134.590461
798.783912,81,4134.636391
908.544193,92,4134.680053
928.564537,94,4134.737571
948.577528,96,4134.78362
908.56263,92,4134.832237
928.526494,94,4134.877502
968.517401,98,4134.930771
888.642269,90,4134.973745
908.540259,92,4135.023776
938.570053,95,4135.069005
908.547617,92,4135.121017
978.540543,99,4135.167936
888.592371,90,4135.215049
878.486834,89,4135.257783
928.639514,94,4135.312844
908.571538,92,4135.356812
938.603412,95,4135.409521
988.573608,100,4135.457387
908.631107,92,4135.504337
878.569943,89,4135.547457
948.503715,96,4135.602687
848.729082,86,4135.644225
908.652548,92,4135.697052
928.562161,94,4135.742165
988.558209,100,4135.796789
908.676473,92,4135.841049
908.544141,92,4135.889383
858.661132,87,4135.931231
938.573164,95,4135.987427
928.61807,94,4136.033056
888.519146,90,4136.081816
948.548276,96,4136.128392
908.588151,92,4136.179154
968.632903,98,4136.226322
898.635343,91,4136.275521
898.576436,91,4136.319122
948.571248,96,4136.373907
888.619741,90,4136.417045
868.66079,88,4136.466283
938.563004,95,4136.512177
898.607438,91,4136.564149
798.723406,81,4136.60307
918.590803,93,4136.662075
898.6095,91,4136.705961
908.594476,92,4136.757876
898.606226,91,4136.802211
918.589914,93,4136.854646
888.592315,90,4136.89785
908.619552,92,4136.949766
948.573835,96,4136.995775
958.525758,97,4137.047437
848.544425,86,4137.088479
908.518637,92,4137.140613
868.604383,88,4137.182548
988.520895,100,4137.23964
948.582872,96,4137.286114
848.63753,86,4137.328959
968.580088,98,4137.375709
918.625693,93,4137.427615
908.595811,92,4137.471281
908.567743,92,4137.522559
908.588519,92,4137.566363
948.548884,96,4137.619729
958.60733,97,4137.665755
898.520318,91,4137.712217
938.572882,95,4137.757674
918.57584,93,4137.808592
928.652959,94,4137.853292
918.607752,93,4137.903991
908.566454,92,4137.947654
918.539432,93,4137.999475
908.623939,92,4138.043091
968.66544,98,4138.096681
928.554792,94,4138.14165
958.536563,97,4138.191447
918.62029,93,4138.235734
479.317532,49,4138.264058
908.5728,92,4138.307712
908.584743,92,4138.379678
908.578135,92,4138.423328
968.592238,98,4138.477357
888.496965,90,4138.520456
928.56128,94,4138.570707
968.510463,98,4138.617539
978.531478,99,4138.668453
928.587237,94,4138.713338
928.550621,94,4138.761738
938.536254,95,4138.806926
898.619625,91,4177.475538
958.508841,97,4177.52251
888.551429,90,4177.571838
858.506619,87,4177.613769
918.585747,93,4177.669813
878.607212,89,4177.712809
279.63656,29,4177.735516
838.536655,85,4177.776808
728.821052,74,4177.853848
918.558309,93,4177.898894
988.500481,100,4177.962998
968.470988,98,4178.010461
888.565311,90,4178.05565
768.745555,78,4178.093085
948.549202,96,4178.154887
868.559469,88,4178.197351
868.597414,88,4178.247841
918.445311,93,4178.292647
908.541495,92,4178.346033
878.671597,89,4178.389371
838.667911,85,4178.439429
958.480063,97,4178.48627
968.620374,98,4178.542461
928.537724,94,4178.587429
848.630823,86,4178.632841
918.568885,93,4178.678541
918.491819,93,4178.733222
848.630135,86,4178.775146
978.521748,99,4178.83319
868.541232,88,4178.875743
968.519145,98,4178.929327
918.570988,93,4178.974162
918.51778,93,4179.023644
958.528577,97,4179.070648
848.648445,86,4179.117488
878.618289,89,4179.168327
868.505313,88,4179.235178
838.679457,85,4179.276925
918.509054,93,4179.334113
688.924411,70,4179.368761
948.547142,96,4179.433166
948.539689,96,4179.478936
948.501416,96,4179.52924
349.558711,36,4179.546653
968.52139,98,4179.626882
938.541743,95,4179.672381
918.592804,93,4179.72066
858.682295,87,4179.76272
958.513487,97,4179.818965
908.602672,92,4179.863371
848.645356,86,4179.910441
868.622506,88,4179.952763
798.797622,81,4180.00453
858.661694,87,4180.046113
828.577028,84,4180.101865
808.753559,82,4180.141641
818.642412,83,4180.197786
878.647032,89,4180.241115
878.544024,89,4180.297282
908.475575,92,4180.341466
918.604202,93,4180.395495
968.549879,98,4180.442187
868.570824,88,4180.492956
888.538059,90,4180.535912
918.526494,93,4180.591361
868.642391,88,4180.633578
868.705054,88,4180.684669
878.512843,89,4180.727284
858.54319,87,4180.780852
828.618097,84,4180.821613
938.512477,95,4180.881685
828.62031,84,4180.922227
918.603135,93,4180.977635
948.507015,96,4181.02429
948.561838,96,4181.075149
858.578804,87,4181.117205
848.689769,86,4181.166758
848.580911,86,4181.208607
868.533423,88,4181.264056
888.716901,90,4181.308389
838.596152,85,4181.359388
858.537943,87,4181.401387
928.547796,94,4181.459736
928.502983,94,4181.505081
948.510725,96,4181.556644
888.57345,90,4181.599813
908.570104,92,4181.65097
948.477507,96,4181.697034
888.643859,90,4181.746651
908.583334,92,4181.790671
878.507319,89,4181.842062
958.467456,97,4181.88906
948.503121,96,4181.942026
908.569608,92,4181.986364
938.474821,95,4182.037874
888.577948,90,4182.081174
918.57784,93,4182.133456
878.600609,89,4182.176171
918.521007,93,4182.22977
878.593123,89,4182.272992
928.471958,94,4182.326604
988.537305,100,4182.374888
918.560267,93,4182.42241
958.558317,97,4182.469012
898.501724,91,4182.518011
868.587739,88,4182.560539
918.539873,93,4182.617512
818.660671,83,4182.657714
938.585819,95,4182.715045
848.726752,86,4182.756915
888.506299,90,4182.809269
898.541007,91,4182.852761
928.569138,94,4182.907246
908.511991,92,4182.951199
938.516187,95,4183.003503
908.569614,92,4183.047526
918.559635,93,4183.098242
948.509871,96,4183.144271
928.556107,94,4183.1947
898.572858,91,4183.238177
938.58297,95,4183.290873
908.58417,92,4183.334934
908.496146,92,4183.385494
928.468779,94,4183.430841
948.584678,96,4183.483719
828.702279,84,4183.524342
958.512247,97,4183.580529
908.604224,92,4183.625082
419.372473,43,4183.651197
928.537884,94,4183.69671
948.442815,96,4183.773401
888.628857,90,4183.816816
948.560134,96,4183.870494
888.586809,90,4183.913779
928.571163,94,4183.965729
279.709975,29,4183.979795
808.676476,82,4184.05638
928.533385,94,4184.101759
928.492032,94,4184.199974
858.620086,87,4184.262055
918.51357,93,4184.316157
938.513383,95,4184.361841
858.591696,87,4184.410391
948.503307,96,4184.456384
858.591898,87,4184.506608
908.529749,92,4184.550883
898.571311,91,4184.604658
948.512807,96,4184.651165
828.606588,84,4184.698444
868.557118,88,4184.741158
918.48267,93,4184.799535
878.53025,89,4184.841987
938.57163,95,4184.897343
908.556318,92,4184.941333
888.535812,90,4184.991131
948.538333,96,4185.03687
858.530941,87,4185.084895
898.604156,91,4185.128556
918.604601,93,4185.183994
948.485959,96,4185.230794
968.528453,98,4185.283927
918.582661,93,4185.32915
888.613022,90,4185.377726
848.685966,86,4185.419294
948.488135,96,4185.477482
928.61472,94,4185.523293
918.529508,93,4185.573255
908.591852,92,4185.618388
938.555208,95,4185.671667
868.570994,88,4185.714469
908.617607,92,4185.767422
868.640794,88,4185.809703
948.545959,96,4185.865866
938.524762,95,4185.911521
888.491394,90,4185.958635
888.576183,90,4186.001862
888.484875,90,4186.054245
958.510481,97,4186.100421
379.535319,39,4186.125639
918.539686,93,4186.169928
878.609325,89,4186.24555
838.570978,85,4186.286303
818.720021,83,4186.338527
938.544488,95,4186.384492
928.441371,94,4186.440222
928.46716,94,4186.485326
658.936205,67,4186.523529
918.549648,93,4186.568106
828.608374,84,4186.628734
888.597503,90,4186.67235
768.791125,78,4186.722247
958.570159,97,4186.769407
888.522902,90,4186.824866
818.652812,83,4186.864641
938.583951,95,4186.928152
928.559246,94,4186.974344
958.459615,97,4187.027683
948.494428,96,4187.074494
918.528192,93,4187.123749
968.482959,98,4187.172037
918.538516,93,4223.407221
898.664626,91,4223.450357
878.546196,89,4223.500465
908.519475,92,4223.544095
908.528613,92,4223.596701
938.563452,95,4223.642144
898.532346,91,4223.691834
928.523993,94,4223.736659
938.506681,95,4223.789308
908.565186,92,4223.832951
898.591416,91,4223.882622
948.510333,96,4223.928102
968.589768,98,4223.980718
928.578345,94,4224.025551
928.541776,94,4224.073889
898.577359,91,4224.117337
848.561171,86,4224.165372
858.591254,87,4224.206715
908.551319,92,4224.263555
948.513687,96,4224.309097
968.592653,98,4224.361324
918.531617,93,4224.445428
958.53878,97,4224.518004
938.60765,95,4224.563265
838.642524,85,4224.607394
898.634729,91,4224.65076
868.538941,88,4224.703779
918.524664,93,4224.74817
938.53742,95,4224.802198
928.517328,94,4224.846689
918.525638,93,4224.896451
878.64855,89,4224.939109
878.574888,89,4224.990515
938.560159,95,4225.035709
928.52775,94,4225.08847
968.479331,98,4225.135612
888.540026,90,4225.182211
908.519978,92,4225.225909
948.498988,96,4225.280712
928.534221,94,4225.325476
938.469533,95,4225.375974
878.566522,89,4225.418148
898.516257,91,4225.469026
888.542385,90,4225.51234
938.557533,95,4225.566724
868.595655,88,4225.60956
858.658761,87,4225.659302
968.636132,98,4225.705864
918.444538,93,4225.757468
958.53584,97,4225.803442
938.519973,95,4225.853219
838.681554,85,4225.893963
878.544884,89,4225.945653
858.695286,87,4225.986875
788.804209,80,4226.036592
918.590511,93,4226.080752
898.575898,91,4226.137074
888.584869,90,4226.179789
928.65607,94,4226.233432
968.497918,98,4226.280243
958.528254,97,4226.329986
888.643047,90,4226.373067
888.65878,90,4226.422154
928.547263,94,4226.466872
868.504046,88,4226.517181
968.526304,98,4226.563856
888.55993,90,4226.613408
928.497217,94,4226.658564
948.548945,96,4226.712218
938.507281,95,4226.757886
858.668136,87,4226.803553
878.614618,89,4226.845855
928.535914,94,4226.902259
898.627067,91,4226.945509
948.572896,96,4226.998613
858.567512,87,4227.03986
868.623843,88,4227.089809
908.593976,92,4227.13392
898.546014,91,4227.186841
868.721388,88,4227.228904
858.603014,87,4227.281316
928.552212,94,4227.32607
948.585968,96,4227.381067
858.606099,87,4227.422723
928.51723,94,4227.475693
938.495771,95,4227.521476
858.643238,87,4227.568312
928.548436,94,4227.613354
948.527191,96,4227.668799
918.489194,93,4227.71344
938.552292,95,4227.788234
808.715422,82,4227.865618
888.559626,90,4227.920531
878.665215,89,4227.96368
918.461596,93,4228.019416
848.619896,86,4228.061178
888.663551,90,4228.115088
938.490483,95,4228.16134
928.532971,94,4228.214313
908.536813,92,4228.25932
908.576828,92,4228.310579
908.644068,92,4228.355118
898.562053,91,4228.407028
868.598784,88,4228.450056
908.554367,92,4228.505111
908.579161,92,4228.549708
928.62433,94,4228.602963
948.562679,96,4228.650006
808.65838,82,4228.694654
948.564064,96,4228.741628
928.512412,94,4228.797525
908.656508,92,4228.842093
928.560029,94,4228.894917
888.513673,90,4228.938682
918.521369,93,4228.991651
878.574784,89,4229.034244
928.60102,94,4229.087927
948.512626,96,4229.134197
878.576071,89,4229.181442
928.562538,94,4229.226335
918.624461,93,4229.279477
888.552289,90,4229.322413
878.578883,89,4229.37491
968.491949,98,4229.421649
928.613364,94,4229.472566
828.663333,84,4229.512848
818.650272,83,4229.562971
888.549222,90,4229.605962
888.643784,90,4229.662002
908.521876,92,4229.70591
928.522503,94,4229.75985
888.572073,90,4229.802872
918.558162,93,4229.855278
908.647418,92,4229.899737
918.559614,93,4229.951518
898.570921,91,4229.995689
908.549134,92,4230.047787
908.576039,92,4230.091986
868.572801,88,4230.142575
898.511751,91,4230.186459
878.582422,89,4230.240026
898.580644,91,4230.28396
898.534606,91,4230.337493
918.584209,93,4230.382693
878.522081,89,4230.433049
918.564219,93,4230.478142
848.533604,86,4230.52886
938.549951,95,4230.574884
958.562562,97,4230.631625
858.552313,87,4230.673869
928.5512,94,4230.727213
818.610533,83,4230.767933
878.677753,89,4230.822075
918.557775,93,4230.867337
848.65444,86,4230.91748
778.785756,79,4230.955581
858.569819,87,4231.01468
898.61823,91,4231.058572
938.537896,95,4231.115258
808.698695,82,4231.154948
878.623808,89,4231.209354
928.564785,94,4231.268536
948.525849,96,4231.369805
938.624175,95,4231.415572
948.52223,96,4231.465658
778.77978,79,4231.503682
908.523395,92,4231.559551
908.609172,92,4231.603549
918.583477,93,4231.655965
898.552672,91,4231.699514
928.574176,94,4231.752466
958.514764,97,4231.798855
878.65881,89,4231.845705
978.52634,99,4231.893384
808.793007,82,4231.938307
938.554125,95,4231.983636
868.622414,88,4232.037121
908.554463,92,4232.081108
958.541833,97,4232.137327
908.577141,92,4232.181207
868.635384,88,4232.228481
868.569693,88,4232.270863
938.51651,95,4232.327615
878.4992,89,4232.370289
898.57341,91,4232.421175
888.663808,90,4232.463934
868.643312,88,4232.515087
898.583584,91,4232.558244
858.669577,87,4232.60959
888.639289,90,4232.652719
858.554912,87,4232.705008
938.490927,95,4232.750573
878.56244,89,4232.801486
938.491234,95,4232.846727
878.530834,89,4232.897075
848.709693,86,4232.937988
908.577422,92,4232.993821
928.587349,94,4233.038377
888.533906,90,4233.087683
948.609506,96,4233.133506
948.545271,96,4270.215583
908.583321,92,4270.260019
948.542372,96,4270.311582
868.614574,88,4270.353631
908.564654,92,4270.405609
928.473236,94,4270.450694
948.502816,96,4270.503604
968.50534,98,4270.550629
918.5176,93,4270.598024
808.636911,82,4270.637681
888.544333,90,4270.692776
928.500018,94,4270.737924
289.640111,30,4270.760436
918.586647,93,4270.804899
908.512194,92,4270.886307
599.070819,61,4270.91612
918.521985,93,4270.983875
878.63369,89,4271.062655
948.450717,96,4271.142656
848.587095,86,4271.183896
868.557382,88,4271.234505
918.504837,93,4271.279687
339.540368,35,4271.305638
978.526607,99,4271.352781
908.55521,92,4271.428452
