VarDiscRet,VarNormIw,Bound,BatchSize,EpsThisIter,AvgVanillaIw,MaxNormIw,ESSClassic,J,VarVanillaIw,ESSRenyi,AvgRet,AvgDiscRet,MinVanillaIw,IterType,VanillaAvgRet,VarJ,VarRet,eRenyi2,MaxVanillaIw,MinNormIw,AvgNormIw,AvgEpLen
509.61788278218137,5.4391416e-20,4425.4263,500,100,1.0,0.0033333334,299.999969473632,4652.8296,,500.0,4654.601282238751,4654.601282238751,1.0,2,4654.601282238751,23.02738,509.61788278218137,1.0,1.0,0.0033333334,0.0033333336,500.0
402.3612117001282,5.434597e-20,4456.433,500,100,1.0,0.0025,400.0,4653.37,,500.0,4654.991542510016,4654.991542510016,1.0,2,4654.991542510016,22.319407,402.3612117001282,1.0,1.0,0.0025,0.0024999997,500.0
517.8390259560589,4.3867034e-09,4476.655,500,100,0.99913144,0.002287184,499.4534543355588,4652.889,0.0010947718,499.5058299442878,4650.085479786259,4650.085479786259,0.8951069,1,4650.085479786259,22.202444,517.8390259560589,1.0009893,1.1425987,0.00179177,0.0019999999,500.0
560.7707912501963,3.5044917e-18,4259.8423,500,100,1.0,0.01,100.0,4653.703,,500.0,4653.703102720192,4653.703102720192,1.0,2,4653.703102720192,23.561888,560.7707912501963,1.0,1.0,0.01,0.009999998,500.0
502.3272356317301,2.179301e-19,4376.6167,500,100,1.0,0.005,200.00000010221265,4655.129,,500.0,4656.554754915109,4656.554754915109,1.0,2,4656.554754915109,22.984032,502.3272356317301,1.0,1.0,0.005,0.0049999994,500.0
462.14203755166113,5.4391416e-20,4427.723,500,100,1.0,0.0033333334,299.999969473632,4655.1274,,500.0,4655.125049825686,4655.125049825686,1.0,2,4655.125049825686,22.465178,462.14203755166113,1.0,1.0,0.0033333334,0.0033333336,500.0
365.1786211063674,5.434597e-20,4458.5815,500,100,1.0,0.0025,400.0,4655.5195,,500.0,4656.69647865051,4656.69647865051,1.0,2,4656.69647865051,21.664637,365.1786211063674,1.0,1.0,0.0025,0.0024999997,500.0
483.8119391323276,3.0437772e-09,4479.316,500,100,0.9998798,0.0021862546,499.62062812359756,4655.52,0.00076076115,499.6744726904329,4654.932674252631,4654.932674252631,0.9040276,1,4654.932674252631,21.619076,483.8119391323276,1.0006515,1.0929959,0.0018082726,0.002,500.0
388.6215928055203,3.5044917e-18,4266.756,500,100,1.0,0.01,100.0,4660.621,,500.0,4660.621095656458,4660.621095656458,1.0,2,4660.621095656458,19.614697,388.6215928055203,1.0,1.0,0.01,0.009999998,500.0
548.6327228207643,2.179301e-19,4377.9414,500,100,1.0,0.005,200.00000010221265,4656.452,,500.0,4652.283531067682,4652.283531067682,1.0,2,4652.283531067682,21.939014,548.6327228207643,1.0,1.0,0.005,0.0049999994,500.0
507.93028308948976,5.4391416e-20,4428.054,500,100,1.0,0.0033333334,299.999969473632,4655.457,,500.0,4653.466839756915,4653.466839756915,1.0,2,4653.466839756915,22.146748,507.93028308948976,1.0,1.0,0.0033333334,0.0033333336,500.0
478.6208180064458,5.434597e-20,4457.488,500,100,1.0,0.0025,400.0,4654.4243,,500.0,4651.3266407056535,4651.3266407056535,1.0,2,4651.3266407056535,22.125015,478.6208180064458,1.0,1.0,0.0025,0.0024999997,500.0
526.016373432057,3.0160638e-09,4477.855,500,100,1.0005555,0.0021586516,499.62399052803295,4654.0664,0.0007548539,499.6253081782163,4651.940121026833,4651.940121026833,0.89864135,1,4651.940121026833,22.122372,526.016373432057,1.00075,1.0799254,0.0017962848,0.002,500.0
495.63349187148526,3.5044917e-18,4261.788,500,100,1.0,0.01,100.0,4655.66,,500.0,4655.659867274362,4655.659867274362,1.0,2,4655.659867274362,22.151224,495.63349187148526,1.0,1.0,0.01,0.009999998,500.0
520.1009333498866,2.179301e-19,4375.2466,500,100,1.0,0.005,200.00000010221265,4653.756,,500.0,4651.851703291421,4651.851703291421,1.0,2,4651.851703291421,22.503635,520.1009333498866,1.0,1.0,0.005,0.0049999994,500.0
534.3849925007985,5.4391416e-20,4426.287,500,100,1.0,0.0033333334,299.999969473632,4653.6924,,500.0,4653.565063875276,4653.565063875276,1.0,2,4653.565063875276,22.670776,534.3849925007985,1.0,1.0,0.0033333334,0.0033333336,500.0
447.17738754056455,5.434597e-20,4457.382,500,100,1.0,0.0025,400.0,4654.3203,,500.0,4656.20606377471,4656.20606377471,1.0,2,4656.20606377471,22.300997,447.17738754056455,1.0,1.0,0.0025,0.0024999997,500.0
613.9649349276223,5.167197e-09,4478.1147,500,100,1.0006549,0.002199148,499.35616879715474,4654.3696,0.0012934917,499.3884898938906,4653.392483073244,4653.392483073244,0.83114505,1,4653.392483073244,22.506603,613.9649349276223,1.0012245,1.1002941,0.0016612022,0.002,500.0
470.38586955960545,3.5044917e-18,4259.228,500,100,1.0,0.01,100.0,4653.0986,,500.0,4653.098673432077,4653.098673432077,1.0,2,4653.098673432077,21.57965,470.38586955960545,1.0,1.0,0.01,0.009999998,500.0
613.7817373189786,2.179301e-19,4376.029,500,100,1.0,0.005,200.00000010221265,4654.538,,500.0,4655.97710079482,4655.97710079482,1.0,2,4655.97710079482,23.210629,613.7817373189786,1.0,1.0,0.005,0.0049999994,500.0
479.19029794655313,5.4391416e-20,4426.652,500,100,1.0,0.0033333334,299.999969473632,4654.0537,,500.0,4653.083272038452,4653.083272038452,1.0,2,4653.083272038452,22.754314,479.19029794655313,1.0,1.0,0.0033333334,0.0033333336,500.0
428.25420717495234,5.434597e-20,4457.167,500,100,1.0,0.0025,400.0,4654.1045,,500.0,4654.259018958874,4654.259018958874,1.0,2,4654.259018958874,22.233307,428.25420717495234,1.0,1.0,0.0025,0.0024999997,500.0
535.4867805755675,4.4351e-09,4477.531,500,100,1.0015794,0.0021947068,499.4472658323225,4653.7715,0.0011122801,499.46187300583995,4651.498153708334,4651.498153708334,0.8838209,1,4651.498153708334,22.25986,535.4867805755675,1.0010774,1.0990865,0.0017648544,0.002,500.0
538.8333871051059,3.5044917e-18,4262.4717,500,100,1.0,0.01,100.0,4656.343,,500.0,4656.343177573745,4656.343177573745,1.0,2,4656.343177573745,23.09642,538.8333871051059,1.0,1.0,0.01,0.009999998,500.0
560.219870096416,2.179301e-19,4375.5283,500,100,1.0,0.005,200.00000010221265,4654.042,,500.0,4651.7414785191995,4651.7414785191995,1.0,2,4651.7414785191995,23.437683,560.219870096416,1.0,1.0,0.005,0.0049999994,500.0
552.8285195225644,5.4391416e-20,4426.2144,500,100,1.0,0.0033333334,299.999969473632,4653.6196,,500.0,4652.773979903787,4652.773979903787,1.0,2,4652.773979903787,23.430914,552.8285195225644,1.0,1.0,0.0033333334,0.0033333336,500.0
463.58437813852754,5.434597e-20,4457.4653,500,100,1.0,0.0025,400.0,4654.4043,,500.0,4656.759532665451,4656.759532665451,1.0,2,4656.759532665451,22.98568,463.58437813852754,1.0,1.0,0.0025,0.0024999997,500.0
506.87383562079833,5.791543e-09,4477.9136,500,100,0.9999251,0.0022485212,499.2785325385983,4654.1685,0.0014476688,499.39021420906266,4652.136539160066,4652.136539160066,0.89153266,1,4652.136539160066,22.690088,506.87383562079833,1.0012211,1.1241764,0.001783199,0.002,500.0
637.5937741036081,3.5044917e-18,4259.058,500,100,1.0,0.01,100.0,4652.9365,,500.0,4652.936608125386,4652.936608125386,1.0,2,4652.936608125386,25.124031,637.5937741036081,1.0,1.0,0.01,0.009999998,500.0
448.9981001363533,2.179301e-19,4374.613,500,100,1.0,0.005,200.00000010221265,4653.127,,500.0,4653.317937564902,4653.317937564902,1.0,2,4653.317937564902,23.192646,448.9981001363533,1.0,1.0,0.005,0.0049999994,500.0
478.78216023687025,5.4391416e-20,4426.8994,500,100,1.0,0.0033333334,299.999969473632,4654.305,,500.0,4656.662405260199,4656.662405260199,1.0,2,4656.662405260199,22.789795,478.78216023687025,1.0,1.0,0.0033333334,0.0033333336,500.0
460.98353728307063,5.434597e-20,4456.906,500,100,1.0,0.0025,400.0,4653.8447,,500.0,4652.463989923581,4652.463989923581,1.0,2,4652.463989923581,22.455744,460.98353728307063,1.0,1.0,0.0025,0.0024999997,500.0
511.86160682931444,4.231335e-09,4477.661,500,100,1.0000312,0.0022632838,499.4726637449327,4653.8936,0.0010578998,499.51897689159745,4653.24495518665,4653.24495518665,0.8405209,1,4653.24495518665,22.244394,511.86160682931444,1.000963,1.1316772,0.0016809894,0.002,500.0
500.0045852121841,3.5044917e-18,4263.6196,500,100,1.0,0.01,100.0,4657.4937,,500.0,4657.493512885445,4657.493512885445,1.0,2,4657.493512885445,22.248697,500.0045852121841,1.0,1.0,0.01,0.009999998,500.0
470.4284797837845,2.179301e-19,4377.0186,500,100,1.0,0.005,200.00000010221265,4655.532,,500.0,4653.572056998823,4653.572056998823,1.0,2,4653.572056998823,22.00474,470.4284797837845,1.0,1.0,0.005,0.0049999994,500.0
521.7000845851937,5.4391416e-20,4427.505,500,100,1.0,0.0033333334,299.999969473632,4654.9106,,500.0,4653.66711233626,4653.66711233626,1.0,2,4653.66711233626,22.265223,521.7000845851937,1.0,1.0,0.0033333334,0.0033333336,500.0
622.7679526531806,5.434597e-20,4456.352,500,100,1.0,0.0025,400.0,4653.291,,500.0,4648.4318899560285,4648.4318899560285,1.0,2,4648.4318899560285,23.10435,622.7679526531806,1.0,1.0,0.0025,0.0024999997,500.0
331.6205232109082,6.6191883e-09,4477.8027,500,100,0.9991362,0.00224081,499.1756120189674,4654.0776,0.0016519396,499.2784556486811,4655.978775301358,4655.978775301358,0.8214302,1,4655.978775301358,21.865732,331.6205232109082,1.0014452,1.1194372,0.0016442807,0.002,500.0
441.69326396095784,3.5044917e-18,4259.828,500,100,1.0,0.01,100.0,4653.691,,500.0,4653.691173733035,4653.691173733035,1.0,2,4653.691173733035,20.911142,441.69326396095784,1.0,1.0,0.01,0.009999998,500.0
492.69708969481565,2.179301e-19,4376.829,500,100,1.0,0.005,200.00000010221265,4655.336,,500.0,4656.980509184797,4656.980509184797,1.0,2,4656.980509184797,21.569141,492.69708969481565,1.0,1.0,0.005,0.0049999994,500.0
528.4920267023379,5.4391416e-20,4428.6855,500,100,1.0,0.0033333334,299.999969473632,4656.0903,,500.0,4657.598622107598,4657.598622107598,1.0,2,4657.598622107598,22.038427,528.4920267023379,1.0,1.0,0.0033333334,0.0033333336,500.0
571.7315485763306,5.434597e-20,4458.5137,500,100,1.0,0.0025,400.0,4655.452,,500.0,4653.540059147435,4653.540059147435,1.0,2,4653.540059147435,22.516481,571.7315485763306,1.0,1.0,0.0025,0.0024999997,500.0
589.7102775349067,3.3852432e-09,4478.3853,500,100,1.000132,0.002141599,499.5780133098364,4654.602,0.00084653415,499.6042406345586,4650.466578903462,4650.466578903462,0.8955637,1,4650.466578903462,22.668861,589.7102775349067,1.0007921,1.0709409,0.0017908912,0.0020000003,500.0
403.0625478557258,3.5044917e-18,4259.298,500,100,1.0,0.01,100.0,4653.158,,500.0,4653.158009010311,4653.158009010311,1.0,2,4653.158009010311,19.97577,403.0625478557258,1.0,1.0,0.01,0.009999998,500.0
468.7264449939281,2.179301e-19,4374.9736,500,100,1.0,0.005,200.00000010221265,4653.475,,500.0,4653.792758191236,4653.792758191236,1.0,2,4653.792758191236,20.775854,468.7264449939281,1.0,1.0,0.005,0.0049999994,500.0
1011.3238857454606,5.4391416e-20,4424.973,500,100,1.0,0.0033333334,299.999969473632,4652.379,,500.0,4650.1873863951705,4650.1873863951705,1.0,2,4650.1873863951705,24.977928,1011.3238857454606,1.0,1.0,0.0033333334,0.0033333336,499.83
493.5909229199681,5.434597e-20,4456.6875,500,100,1.0,0.0025,400.0,4653.6265,,500.0,4657.367353574748,4657.367353574748,1.0,2,4657.367353574748,24.387527,493.5909229199681,1.0,1.0,0.0025,0.0024999997,500.0
426.1241346950284,4.8040905e-09,4477.903,500,100,1.0005611,0.0021952554,499.40139579604363,4654.1553,0.0012023707,499.40692284519866,4655.180207779304,4655.180207779304,0.8648301,1,4655.180207779304,23.126612,426.1241346950284,1.0011876,1.0982436,0.0017286902,0.002,500.0
455.49521562028275,3.5044917e-18,4261.658,500,100,1.0,0.01,100.0,4655.5347,,500.0,4655.534782340913,4655.534782340913,1.0,2,4655.534782340913,21.235338,455.49521562028275,1.0,1.0,0.01,0.009999998,500.0
872.3882256105668,2.179301e-19,4373.594,500,100,1.0,0.005,200.00000010221265,4652.107,,500.0,4648.679058640204,4648.679058640204,1.0,2,4648.679058640204,25.866055,872.3882256105668,1.0,1.0,0.005,0.0049999994,499.83
544.3172292811943,5.4391416e-20,4426.031,500,100,1.0,0.0033333334,299.999969473632,4653.4355,,500.0,4656.0917234851395,4656.0917234851395,1.0,2,4656.0917234851395,25.083628,544.3172292811943,1.0,1.0,0.0033333334,0.0033333336,500.0
488.3138522384424,5.434597e-20,4457.343,500,100,1.0,0.0025,400.0,4654.2812,,500.0,4656.821076276869,4656.821076276869,1.0,2,4656.821076276869,24.39054,488.3138522384424,1.0,1.0,0.0025,0.0024999997,500.0
611.0043165621631,7.719242e-09,4477.7563,500,100,0.9984437,0.0022201228,499.0388401909761,4654.051,0.0019238085,499.16270751268735,4651.495743869849,4651.495743869849,0.82827264,1,4651.495743869849,23.55989,611.0043165621631,1.0016774,1.1083338,0.0016591273,0.0020000003,500.0
