Bound,ReturnStepMax,EmpiricalD2,ReturnMeanIW,InitialReturnStd,TimeElapsed,Weights,EpRewMean,EpisodesSoFar,MeanD2w0t,MinIW,StdD2w0t,InitialBound,InitialReturnMin,MaxIW,ReturnStepMaxmin,EpLenMean,MeanIW,InitialReturnMax,MaxD2w0t,EpThisIter,Iteration,MinD2w0t,TimestepsSoFar,StdIW,InitialReturnMean,J_sample_variance
-107.23846,100.0,1.0058173,-7.373697,8.323594,21418.746477365494,[-1.248 -0.603 -0.044 -0.551  0.306],-19.65364482102382,41300,0.97988576,0.83495945,0.1497535,-107.268875,-26.596365,1.1936308,98.919556,488.59,0.99662167,12.807089,1.0072716,100,413,,12857982,0.046813637,7.152558e-08,70.08317
-107.48202,100.0,1.0222075,-7.5592294,9.970538,21476.246652126312,[-1.247 -0.602 -0.044 -0.552  0.306],-26.784270290574927,41400,0.95128334,0.626042,0.23779401,-107.57401,-31.74286,1.4759741,98.88617,470.62,0.9984587,19.162819,1.0288237,100,414,,12905044,0.09383816,-9.1075896e-07,94.46362
-108.002304,100.0,1.013091,-8.107086,9.597168,21534.482575654984,[-1.247 -0.602 -0.042 -0.552  0.305],-20.662185516972063,41500,0.9634696,0.71846676,0.2032266,-108.065155,-43.02384,1.3625144,98.91368,478.71,1.0082024,26.85807,1.0164672,100,415,,12952915,0.085405305,-2.861023e-07,87.06283
-108.13731,100.0,1.0013185,-8.288436,9.191728,21593.730529785156,[-1.248 -0.603 -0.041 -0.552  0.304],-24.391874892138453,41600,0.9659106,0.93106157,0.18319024,-108.1514,-45.187344,1.1039739,98.898926,482.64,0.9975197,20.403988,1.0017321,100,416,,13001179,0.023342697,1.2397766e-07,84.97385
-107.05379,100.0,1.0081661,-7.177705,8.673799,21650.805678129196,[-1.247 -0.603 -0.041 -0.552  0.304],-27.231442002290574,41700,0.9380533,0.8158617,0.248644,-107.09625,-35.63194,1.3620213,98.88342,467.18,1.0066453,21.247244,1.0108064,100,417,,13047897,0.060951587,1.3637542e-06,73.99668
-106.65899,100.0,1.0028148,-6.804939,7.8190584,21711.489387750626,[-1.248 -0.604 -0.042 -0.551  0.303],-23.05060842502316,41800,0.9745118,0.86038125,0.16171916,-106.66915,-29.27864,1.1635996,98.90526,486.6,0.9951828,28.235363,1.0039132,100,418,,13096557,0.035362937,-2.8610229e-08,61.527225
-107.09378,100.0,1.0008767,-7.246555,8.47136,21769.45890021324,[-1.247 -0.604 -0.042 -0.551  0.303],-25.664848789754657,41900,0.9669155,0.9147638,0.18001637,-107.09816,-23.6087,1.0757546,98.89378,483.25,1.000196,13.699708,1.0010335,100,419,,13144882,0.020755112,2.670288e-07,72.656006
-106.974785,100.0,1.0021669,-7.121497,10.112165,21827.678697824478,[-1.247 -0.603 -0.042 -0.552  0.303],-27.73795902191549,42000,0.9383825,0.8940659,0.24257936,-106.99948,-26.913555,1.1766168,98.88164,468.68,1.003211,28.587646,1.0027063,100,420,,13191750,0.035134926,5.7220458e-08,102.34346
-107.57749,100.0,1.0138206,-7.6878605,10.249767,21884.81303048134,[-1.247 -0.604 -0.042 -0.552  0.303],-32.0275517504685,42100,0.9411878,0.70353764,0.24795379,-107.64987,-37.67701,1.3406268,98.86301,467.56,1.0040236,21.46259,1.0192279,100,421,,13238506,0.0878529,-6.389618e-07,103.306145
-107.822495,100.0,1.0023115,-7.9709787,8.792389,21943.292321920395,[-1.249 -0.606 -0.044 -0.552  0.302],-27.869042288736132,42200,0.95382357,0.8881853,0.21234316,-107.831116,-43.047234,1.176689,98.882996,476.39,1.0020566,21.949203,1.0031128,100,422,,13286145,0.034279402,7.5340273e-07,77.559074
-106.889336,100.0,1.0016694,-7.039695,10.160859,22001.82736182213,[-1.249 -0.606 -0.044 -0.552  0.302],-25.46840785090378,42300,0.96178937,0.9138196,0.19375512,-106.90595,-55.669476,1.1199691,98.894,480.5,1.0035788,22.671392,1.002207,100,423,,13334195,0.026198037,-4.6730042e-07,103.195
-108.34775,100.0,1.0036727,-8.490789,9.309987,22061.191098213196,[-1.249 -0.607 -0.045 -0.552  0.303],-27.17150123526747,42400,0.96201485,0.86498725,0.19560641,-108.36897,-42.364407,1.1705385,98.886826,480.15,0.9942953,25.256111,1.0045434,100,424,,13382210,0.038026296,1.1157989e-06,86.478226
-106.72873,100.0,1.0048157,-6.864971,10.555465,22121.251920223236,[-1.251 -0.606 -0.045 -0.552  0.304],-28.51192651596381,42500,0.95883256,0.8068371,0.20423746,-106.76824,-54.75142,1.2982135,98.88078,478.3,1.0015919,19.774033,1.0071317,100,425,,13430040,0.048681766,-8.201599e-07,109.3547
-108.33404,100.0,1.0028527,-8.478035,11.274945,22180.38584113121,[-1.252 -0.605 -0.045 -0.551  0.302],-26.94275065349835,42600,0.96397597,0.8444617,0.19001345,-108.34775,-50.646545,1.1468725,98.88805,481.3,1.002588,20.83535,1.0034577,100,426,,13478170,0.03785174,-2.2888183e-07,131.77751
-107.97586,100.0,1.0175867,-8.054158,12.454741,22236.711777687073,[-1.252 -0.605 -0.045 -0.552  0.303],-26.999804947710594,42700,0.9274675,0.76841205,0.27484864,-108.067726,-53.441223,1.4187527,98.88252,459.65,1.008963,23.919575,1.0221908,100,427,,13524135,0.08123077,1.14440915e-07,146.88922
-106.59525,100.0,1.0279586,-6.649171,11.662243,22293.28585791588,[-1.253 -0.606 -0.046 -0.55   0.301],-31.168142312171984,42800,0.92838633,0.65560025,0.28124774,-106.744125,-52.9187,1.6162603,98.86389,458.01,0.99823487,31.753199,1.039267,100,428,,13569936,0.115865946,3.8146973e-07,120.62681
-107.70856,100.0,1.0022955,-7.855794,8.555388,22352.68567585945,[-1.255 -0.608 -0.047 -0.549  0.301],-23.406845042068017,42900,0.95698154,0.88711476,0.20550255,-107.71861,-23.898468,1.1276884,98.902054,477.96,1.0043904,22.897558,1.0028676,100,429,,13617732,0.034387343,-9.3460085e-07,73.319786
-107.74105,100.0,1.002792,-7.8878503,9.575536,22411.461438179016,[-1.255 -0.608 -0.048 -0.548  0.301],-24.814383970688997,43000,0.96126485,0.83163404,0.19616815,-107.75083,-29.660336,1.1369517,98.89661,480.01,1.003016,29.823933,1.0039892,100,430,,13665733,0.037232634,-2.670288e-07,92.453125
-107.41401,100.0,1.0164045,-7.5108585,10.911217,22469.48690724373,[-1.255 -0.608 -0.047 -0.549  0.301],-25.241884322569128,43100,0.96314424,0.71113884,0.20747668,-107.47842,-41.871143,1.5362653,98.89435,477.84,1.002272,26.35873,1.0220575,100,431,,13713517,0.097114526,-2.193451e-07,113.25624
-109.01378,100.0,1.005687,-9.148177,10.144848,22527.501682043076,[-1.254 -0.609 -0.049 -0.548  0.301],-26.39348583483782,43200,0.9505071,0.806454,0.2229385,-109.03646,-56.90731,1.2357794,98.888626,473.93,1.000699,22.850636,1.0079049,100,432,,13760910,0.053812474,3.6239624e-07,102.006935
-107.6242,100.0,1.001871,-7.7743883,9.37844,22585.413464784622,[-1.255 -0.609 -0.048 -0.548  0.301],-23.578302066431,43300,0.9561607,0.88112783,0.20678343,-107.630905,-35.028675,1.14056,98.901276,477.66,1.001147,26.284285,1.0025514,100,433,,13808676,0.03270663,3.8146973e-07,88.70642
-107.31815,100.0,1.0113178,-7.4328623,11.304647,22642.8326523304,[-1.255 -0.609 -0.048 -0.547  0.301],-26.042475620473684,43400,0.9433322,0.73389506,0.24242909,-107.40081,-48.306152,1.3329295,98.88895,469.03,0.99509263,23.631817,1.0158745,100,434,,13855579,0.07499646,-3.8146973e-07,121.5021
-106.91998,100.0,1.0,-7.0765605,6.6488175,22703.06145143509,[-1.257 -0.607 -0.048 -0.546  0.299],-31.852574850485183,43500,0.96522,0.9997347,0.18321899,-106.92003,-18.90488,1.0004189,98.868,482.61,1.0000025,12.542387,1.0,100,435,,13903840,8.1637605e-05,4.1007996e-07,44.6531
-107.77607,100.0,1.003547,-7.915855,9.322636,22762.116586446762,[-1.257 -0.607 -0.048 -0.546  0.299],-29.083564358107086,43600,0.955674,0.84902805,0.20995109,-107.80894,-42.864704,1.1829933,98.87805,476.98,0.99880034,23.392065,1.0041578,100,436,,13951538,0.041616406,2.861023e-07,87.79401
-107.0247,100.0,1.0052562,-7.166399,8.880101,22820.00052547455,[-1.257 -0.606 -0.048 -0.546  0.3  ],-28.25586076922556,43700,0.953765,0.8108722,0.21552601,-107.06802,-33.563183,1.1723955,98.88121,475.71,1.0017147,28.01099,1.0088105,100,437,,13999109,0.047775988,-1.2302398e-06,78.713264
-106.2515,100.0,1.0023757,-6.3982186,8.565828,22879.878962755203,[-1.254 -0.607 -0.048 -0.547  0.3  ],-27.957187558420163,43800,0.97159845,0.8786059,0.16945563,-106.26246,-24.001999,1.1591126,98.884766,485.24,1.002539,22.539806,1.0028616,100,438,,14047633,0.033513784,-5.7220458e-08,73.87095
-106.794395,100.0,1.0144612,-6.8908896,8.099093,22939.803110599518,[-1.254 -0.608 -0.048 -0.547  0.301],-23.55813324024387,43900,0.9868711,0.744321,0.14148374,-106.855354,-17.969666,1.3936367,98.90384,489.94,0.9968613,17.630886,1.0195209,100,439,,14096627,0.07983141,1.2874603e-06,66.57068
-108.01661,100.0,1.002275,-8.162508,8.515638,22999.14676475525,[-1.254 -0.607 -0.049 -0.548  0.301],-27.583114754378663,44000,0.9633422,0.8937496,0.19078244,-108.03592,-26.593727,1.2030424,98.885345,481.13,1.0064292,17.59838,1.0026056,100,440,,14144740,0.03728698,-1.14440915e-07,73.1063
-108.093185,100.0,1.004855,-8.229293,11.193143,23063.52760863304,[-1.254 -0.607 -0.049 -0.549  0.3  ],-25.5086929665136,44100,0.958424,0.77182704,0.2051806,-108.13662,-51.394768,1.1809444,98.893295,478.09,1.002365,30.387447,1.0062513,100,441,,14192549,0.051413815,-5.1498415e-07,121.76875
-104.900215,100.0,1.0053867,-5.0320377,10.182259,23167.47852253914,[-1.255 -0.607 -0.05  -0.548  0.298],-34.080099795745376,44200,0.9400269,0.84824765,0.24271907,-104.934616,-40.281326,1.2268434,98.8546,468.75,0.9979106,23.76776,1.0067104,100,442,,14239424,0.051792417,1.7547608e-06,101.97957
-106.521545,100.0,1.0080249,-6.6406956,9.873913,23269.423547267914,[-1.255 -0.607 -0.05  -0.547  0.299],-28.796202369175035,44300,0.9544344,0.7903584,0.21763605,-106.5723,-49.887917,1.2805586,98.87883,475.29,1.003303,29.753973,1.0098954,100,443,,14286953,0.063151136,-1.0681152e-06,93.04227
-107.84281,100.0,1.012902,-7.9456143,10.987962,23371.943967580795,[-1.256 -0.607 -0.049 -0.546  0.297],-26.502915931108088,44400,0.9686375,0.7677746,0.19139735,-107.91349,-44.44363,1.3030783,98.88985,481.22,0.99299186,26.960869,1.0178916,100,444,,14335075,0.079897985,-6.4849854e-07,125.63801
-107.61328,100.0,1.0191647,-7.674141,11.881275,23470.19365310669,[-1.254 -0.609 -0.049 -0.548  0.299],-29.92319470865678,44500,0.9152922,0.6608255,0.29446647,-107.74974,-57.4043,1.4698186,98.86792,453.12,0.9940413,18.936554,1.0239481,100,445,,14380387,0.10443059,4.5776366e-07,127.71203
-108.160034,100.0,1.0192575,-8.24171,8.650238,23570.214554071426,[-1.254 -0.61  -0.048 -0.548  0.296],-26.924025987519958,44600,0.9618952,0.64056027,0.21360603,-108.24189,-42.052998,1.4598309,98.88699,476.52,0.9991265,22.298489,1.024569,100,446,,14428039,0.10634068,-8.9645386e-07,68.56798
-109.224174,100.0,1.0039253,-9.36477,11.130262,23671.708922863007,[-1.255 -0.611 -0.047 -0.549  0.295],-19.54353175239576,44700,0.97087,0.8215955,0.17365626,-109.25446,-54.104042,1.1603764,98.91933,484.5,0.99995565,24.672934,1.0044622,100,447,,14476489,0.04004116,3.4332277e-07,123.4994
-107.183846,100.0,1.0029781,-7.325664,8.993543,23769.03187274933,[-1.255 -0.61  -0.046 -0.549  0.294],-30.874837932145468,44800,0.9543311,0.88925695,0.2121732,-107.213264,-34.952118,1.1697197,98.87039,476.45,0.99948615,20.6941,1.0034206,100,448,,14524134,0.035340667,1.8215179e-06,82.213745
-106.62845,100.0,1.0068114,-6.754286,9.854225,23865.449674367905,[-1.255 -0.61  -0.046 -0.548  0.295],-27.99216353503117,44900,0.96219975,0.80936956,0.19911383,-106.660576,-54.94473,1.2935653,98.88324,479.47,1.0091226,25.303192,1.0079298,100,449,,14572081,0.06420929,1.1730194e-06,101.3614
-107.81073,100.0,1.0124794,-7.9176636,8.738381,23963.084089756012,[-1.255 -0.61  -0.046 -0.549  0.295],-21.366873047796968,45000,0.9895794,0.75984967,0.12752374,-107.859375,-37.56009,1.3355484,98.91312,491.84,0.9997913,20.612581,1.0169866,100,450,,14621265,0.074456096,-1.9073487e-07,77.47839
-107.461395,100.0,1.0088948,-7.5795255,8.7180395,24057.849877119064,[-1.255 -0.609 -0.048 -0.55   0.295],-34.63295961769535,45100,0.9335256,0.84583294,0.2573856,-107.52337,-37.25579,1.3151488,98.85094,464.68,1.0054272,17.116205,1.0107533,100,451,,14667733,0.060358025,-4.4822693e-07,72.371414
-106.84914,100.0,1.0015311,-6.9990354,8.827406,24153.820871591568,[-1.254 -0.61  -0.048 -0.55   0.294],-35.89067477785163,45200,0.95702475,0.88109547,0.20458241,-106.85605,-23.754131,1.1301726,98.849884,478.15,0.9987733,22.149914,1.0017836,100,452,,14715548,0.030110562,7.6293944e-08,78.88866
-107.673134,100.0,1.0030972,-7.8183722,11.426548,24248.450788259506,[-1.254 -0.61  -0.048 -0.55   0.294],-28.63181697821233,45300,0.9555539,0.8536489,0.20954297,-107.694786,-57.977207,1.2058563,98.87996,477.06,1.002558,24.459053,1.0043064,100,453,,14763254,0.040338244,2.670288e-07,134.07376
-107.19463,100.0,1.0017651,-7.343126,8.914227,24343.49444246292,[-1.254 -0.609 -0.048 -0.55   0.294],-27.700764817638884,45400,0.95424336,0.9124699,0.21092102,-107.21416,-32.300255,1.1304893,98.88379,476.71,1.006066,23.10078,1.0024402,100,454,,14810925,0.027994774,2.0980835e-07,80.19561
-106.78248,100.0,1.0154891,-6.873405,8.8372,24438.729651212692,[-1.254 -0.609 -0.047 -0.551  0.294],-28.672328211927667,45500,0.9711889,0.71420574,0.18816873,-106.87107,-23.818356,1.3466104,98.88101,481.92,1.0053259,17.054749,1.0183891,100,455,,14859117,0.09081924,-1.0299683e-06,79.68621
-107.80314,100.0,1.0057418,-7.93638,10.053627,24532.92695260048,[-1.251 -0.607 -0.047 -0.551  0.294],-28.064945677019203,45600,0.95575464,0.7901072,0.21206884,-107.826805,-28.11376,1.1848084,98.88222,476.54,0.99292576,27.340126,1.0081792,100,456,,14906771,0.050206006,-3.528595e-07,104.6674
-107.80853,100.0,1.010614,-7.924297,8.920034,24628.04869031906,[-1.25  -0.606 -0.048 -0.551  0.295],-26.294583207663425,45700,0.96023166,0.7480191,0.2072995,-107.86129,-27.607418,1.2962351,98.88992,477.74,1.0074228,20.207523,1.0143687,100,457,,14954545,0.07539815,-1.4877319e-06,82.39053
-106.94092,100.0,1.0287986,-7.0079017,11.453647,24720.420809030533,[-1.25  -0.606 -0.05  -0.55   0.295],-28.08097667159733,45800,0.93872416,0.6800644,0.26538688,-107.07277,-52.330875,1.4738002,98.87871,463.04,1.0057212,23.300842,1.0451661,100,458,,15000849,0.113342054,4.196167e-07,116.10162
-109.04819,100.0,1.0063826,-9.175938,11.7757015,24815.18655538559,[-1.256 -0.604 -0.05  -0.548  0.295],-30.92187838346505,45900,0.94360065,0.8102655,0.23726109,-109.07942,-52.372894,1.2472917,98.8685,470.27,1.0053556,17.611687,1.0080242,100,459,,15047876,0.054251432,9.536743e-08,131.39038
-107.03543,100.0,1.0009103,-7.187564,10.284863,24905.970876932144,[-1.256 -0.604 -0.05  -0.547  0.295],-31.625489707161705,46000,0.92825264,0.9286693,0.25890777,-107.048225,-45.429974,1.085288,98.86366,463.91,1.0001428,28.643793,1.0011355,100,460,,15094267,0.021467999,-3.8146973e-07,106.36425
-107.5498,100.0,1.0188409,-7.650376,10.584969,25000.274755716324,[-1.256 -0.605 -0.05  -0.547  0.294],-24.437067909273132,46100,0.9688204,0.72673684,0.19589376,-107.64343,-51.10859,1.4189647,98.898254,480.38,1.01119,21.469887,1.0279526,100,461,,15142305,0.08595411,4.5776366e-07,104.23637
-107.74705,100.0,1.0082808,-7.8755064,8.92006,25094.714971780777,[-1.26  -0.606 -0.051 -0.547  0.294],-26.967024300845473,46200,0.96444905,0.8034936,0.1948775,-107.77552,-36.977226,1.6009756,98.887726,480.39,1.0003158,19.811672,1.0112256,100,462,,15190344,0.06652863,-7.9154967e-07,80.03678
-108.43501,100.0,1.0104715,-8.551914,9.839985,25187.562050819397,[-1.259 -0.606 -0.05  -0.547  0.294],-24.78650070209822,46300,0.95120984,0.74346846,0.22630808,-108.48723,-38.278458,1.2735994,98.89525,473.22,1.0024964,29.862473,1.013822,100,463,,15237666,0.07336875,-1.4495849e-06,95.34355
-106.38024,100.0,1.016226,-6.4641986,10.157155,25282.791437864304,[-1.259 -0.605 -0.051 -0.547  0.293],-30.05520968482512,46400,0.94132704,0.62200916,0.2510106,-106.485115,-49.60381,1.4097975,98.87123,466.82,0.995027,25.91689,1.021108,100,464,,15284348,0.09857063,-1.8119812e-07,96.918495
-106.343704,100.0,1.0071956,-6.4658966,10.195568,25376.68398666382,[-1.26  -0.605 -0.05  -0.547  0.29 ],-29.429212159384605,46500,0.935783,0.73129916,0.2520994,-106.38969,-58.27839,1.3849913,98.87373,466.17,0.9951296,17.250511,1.0086333,100,465,,15330965,0.06550833,7.2479247e-07,96.87698
-107.73656,100.0,1.002647,-7.8836627,8.63882,25474.18019771576,[-1.26  -0.606 -0.05  -0.546  0.289],-26.491533276956584,46600,0.9748137,0.8823289,0.16052438,-107.74597,-33.71576,1.1990812,98.89116,486.8,1.0033325,21.077646,1.0033572,100,466,,15379645,0.035263177,-9.250641e-07,74.69094
-107.57967,100.0,1.0027882,-7.724773,9.796823,25568.070539712906,[-1.26  -0.606 -0.05  -0.546  0.29 ],-29.665277515256886,46700,0.9635182,0.87047905,0.19092324,-107.60825,-47.372826,1.1595286,98.87668,481.11,0.99945396,24.223476,1.0034096,100,467,,15427756,0.03813988,-3.8146973e-07,96.0947
-108.29087,100.0,1.0049077,-8.425863,9.741789,25660.66121506691,[-1.259 -0.605 -0.049 -0.546  0.288],-21.81642631455155,46800,0.9655904,0.84047496,0.1886902,-108.32013,-37.69146,1.2491624,98.90941,481.61,1.0039388,23.094007,1.0059239,100,468,,15475917,0.049733397,3.7193297e-07,96.13545
-107.96274,100.0,1.0015311,-8.113382,10.228022,25755.513251543045,[-1.258 -0.604 -0.049 -0.546  0.288],-30.06188358181011,46900,0.9480725,0.8879425,0.22343837,-107.96867,-50.537506,1.1089094,98.87308,473.69,0.9983438,25.155867,1.0019686,100,469,,15523286,0.0274258,8.2969666e-07,105.06348
-108.56239,100.0,1.0110136,-8.676167,10.56441,25848.758809804916,[-1.258 -0.604 -0.049 -0.546  0.287],-26.5218924299872,47000,0.9557987,0.76573426,0.21787016,-108.63583,-43.137165,1.3795426,98.8884,475.31,0.9960236,25.946213,1.0161022,100,470,,15570817,0.0778346,5.912781e-07,104.90392
-107.60799,100.0,1.0017254,-7.757263,7.648312,25944.60374689102,[-1.257 -0.603 -0.048 -0.545  0.285],-23.586661871933753,47100,0.96327436,0.8921813,0.1902433,-107.62457,-28.628326,1.1255481,98.90198,481.23,0.9996541,21.284618,1.0020404,100,471,,15618940,0.028375832,2.861023e-07,59.155308
-107.848434,100.0,1.0057266,-7.978213,9.325457,26041.128219604492,[-1.257 -0.603 -0.048 -0.545  0.285],-25.923627564487074,47200,0.97020966,0.83372504,0.17805465,-107.89551,-35.723953,1.1951051,98.89281,483.71,0.99739736,16.87063,1.0065776,100,472,,15667311,0.054127604,-3.5762787e-07,86.68158
-107.11819,100.0,1.0192088,-7.1947956,9.802355,26133.221526622772,[-1.256 -0.601 -0.049 -0.544  0.283],-31.33775110475376,47300,0.9335271,0.7226399,0.26665357,-107.23136,-48.533035,1.4428134,98.864426,462.3,1.0033914,22.245167,1.0241311,100,473,,15713541,0.0980502,5.4359435e-07,89.281784
-106.89802,100.0,1.0006224,-7.0517077,8.423418,26225.988278388977,[-1.254 -0.605 -0.048 -0.544  0.282],-29.71173173151715,47400,0.9442939,0.93517524,0.22999571,-106.90161,-38.105972,1.0680828,98.8741,472.0,1.0002464,20.34166,1.0007674,100,474,,15760741,0.017089948,3.2424927e-07,72.01478
-105.35589,100.0,1.0023049,-5.5041075,8.65904,26315.395759105682,[-1.254 -0.605 -0.048 -0.545  0.282],-29.476337235274155,47500,0.95016617,0.8607761,0.21999654,-105.36463,-23.439339,1.1258775,98.87578,474.56,0.9944046,19.597452,1.0030884,100,475,,15808197,0.03239018,2.5749208e-07,75.13513
-107.945656,100.0,1.0121025,-8.04876,8.8312645,26410.08856534958,[-1.254 -0.605 -0.049 -0.544  0.282],-27.844434120968625,47600,0.9784943,0.69017357,0.16421387,-108.00099,-26.405363,1.3599359,98.88548,486.31,1.0025467,24.380009,1.0148987,100,476,,15856828,0.07950375,-2.0980835e-07,79.245834
-107.029076,100.0,1.0010283,-7.1810546,7.7432942,26506.492097616196,[-1.254 -0.604 -0.049 -0.546  0.282],-23.34985914763589,47700,0.9779947,0.9120277,0.14837918,-107.034,-17.136688,1.1276534,98.90445,488.75,1.0032316,30.519749,1.0012119,100,477,,15905703,0.022051016,7.724762e-07,60.567574
-107.3858,100.0,1.0084804,-7.511332,11.539677,26600.691054821014,[-1.253 -0.604 -0.049 -0.545  0.282],-27.001916143956286,47800,0.95392877,0.7773493,0.21900244,-107.4472,-52.369358,1.3080149,98.88631,474.97,0.9955995,23.34579,1.0151393,100,478,,15953200,0.06171113,-1.9073487e-07,125.07672
-106.36752,100.0,1.0036473,-6.5085998,10.99004,26692.32685303688,[-1.255 -0.603 -0.048 -0.544  0.282],-30.557002371087492,47900,0.9366887,0.8461938,0.24697393,-106.39829,-46.307068,1.1427852,98.86928,467.5,0.9943777,20.98438,1.0054119,100,479,,15999950,0.0405269,1.1587143e-06,117.752464
-107.973976,100.0,1.006949,-8.104964,9.6942215,26786.19187450409,[-1.254 -0.605 -0.048 -0.545  0.281],-25.203253079778488,48000,0.9526427,0.78169525,0.21980205,-108.00824,-27.786335,1.2296824,98.893814,474.73,1.0000046,25.040428,1.009437,100,480,,16047423,0.05628388,7.2479247e-07,97.0651
-107.154755,100.0,1.0100439,-7.2734003,8.978195,26883.367864847183,[-1.253 -0.604 -0.047 -0.545  0.28 ],-26.40302464825723,48100,0.97514945,0.7681135,0.17045847,-107.204285,-23.270668,1.2958763,98.89116,485.18,0.99680686,25.363194,1.0143247,100,481,,16095941,0.06632248,3.2424927e-07,83.09901
-107.39764,100.0,1.0053649,-7.533491,9.519626,26973.969636678696,[-1.251 -0.604 -0.047 -0.546  0.281],-28.524179580524642,48200,0.9592139,0.8323846,0.20382741,-107.42516,-41.457092,1.1858752,98.88075,478.4,1.0028577,28.311008,1.0072813,100,482,,16143781,0.047478855,-8.2969666e-07,91.329575
-107.16513,100.0,1.007293,-7.2877073,11.616046,27060.952983617783,[-1.251 -0.603 -0.048 -0.546  0.28 ],-34.08308554025274,48300,0.9276441,0.8254613,0.26559862,-107.2288,-54.234367,1.2305692,98.85249,462.12,1.0024228,25.418877,1.0103159,100,483,,16189993,0.057931196,3.8146972e-08,132.32538
-107.07196,100.0,1.0013022,-7.2227635,6.2575846,27151.59964632988,[-1.253 -0.605 -0.048 -0.547  0.28 ],-21.80858865770016,48400,0.9757213,0.9264676,0.1559209,-107.07798,-16.139286,1.092841,98.91054,487.55,1.0008726,15.6756525,1.001522,100,484,,16238748,0.02251564,9.441376e-07,39.423454
-106.57479,100.0,1.0168653,-6.667274,10.037729,27234.380381822586,[-1.253 -0.605 -0.048 -0.548  0.28 ],-28.878356814446434,48500,0.93098783,0.74083847,0.26827,-106.67386,-53.00387,1.3058724,98.87489,461.68,1.0094142,23.894949,1.024537,100,485,,16284916,0.08678777,3.9100647e-07,94.617546
-106.54409,100.0,1.0029054,-6.6912303,12.080312,27321.5071747303,[-1.255 -0.609 -0.048 -0.549  0.279],-34.20431805066115,48600,0.9307875,0.8709844,0.25634423,-106.56131,-52.65374,1.165979,98.8528,464.75,1.0022311,20.69255,1.0041243,100,486,,16331391,0.03830509,3.528595e-07,145.96436
-106.946304,100.0,1.0068483,-7.073795,10.621846,27408.53368782997,[-1.255 -0.61  -0.049 -0.549  0.279],-26.719106983368814,48700,0.94314283,0.74931735,0.23833294,-106.990036,-52.26072,1.2426888,98.88631,469.99,1.0045273,23.265205,1.0090578,100,487,,16378390,0.059040677,1.335144e-06,107.46885
-108.56748,100.0,1.0073435,-8.699892,9.767201,27497.37389278412,[-1.256 -0.611 -0.048 -0.549  0.278],-26.282638812658163,48800,0.9732886,0.80500567,0.17147669,-108.6189,-29.99075,1.229549,98.8916,484.95,0.9958561,36.780987,1.0111192,100,488,,16426885,0.058082193,5.531311e-07,96.859825
-107.96412,100.0,1.0066676,-8.091758,10.517224,27588.22781229019,[-1.253 -0.611 -0.048 -0.55   0.279],-21.363483542296873,48900,0.97569805,0.8040019,0.16414683,-107.99249,-59.29905,1.2781305,98.912125,486.24,1.0034628,23.225632,1.0079838,100,489,,16475509,0.05856717,-2.8610229e-08,113.83118
-107.15377,100.0,1.0070145,-7.2833023,10.463008,27677.000920772552,[-1.253 -0.611 -0.048 -0.551  0.279],-37.69259437953262,49000,0.94789666,0.77386963,0.2295246,-107.20275,-54.03252,1.3115216,98.84039,472.31,1.0041682,30.382671,1.0097826,100,490,,16522740,0.0618469,3.0517577e-07,105.39972
-107.80421,100.0,1.0069115,-7.937064,11.969237,27765.211092710495,[-1.255 -0.612 -0.048 -0.551  0.28 ],-23.360610790776306,49100,0.9625095,0.79078007,0.19836922,-107.8497,-49.071827,1.2934529,98.90259,479.63,0.99960923,42.129578,1.0094556,100,491,,16570703,0.058070302,1.14440915e-07,146.28094
-109.014465,100.0,1.0202214,-9.102949,13.083624,27856.52832531929,[-1.258 -0.61  -0.048 -0.551  0.279],-29.562340902112187,49200,0.9740503,0.67605287,0.18512416,-109.12083,-55.816147,1.5103654,98.87749,482.59,0.9882436,35.82792,1.032103,100,492,,16618962,0.0955186,-4.1007996e-07,160.61452
-108.0488,100.0,1.0048467,-8.180725,10.86171,27947.101620197296,[-1.254 -0.612 -0.046 -0.552  0.277],-29.71908269247099,49300,0.9547847,0.8419523,0.21340992,-108.08339,-50.210487,1.2016398,98.87518,476.21,1.0095222,21.465149,1.0055116,100,493,,16666583,0.04895033,3.6239624e-07,117.862114
-107.74688,100.0,1.0097935,-7.858975,9.641627,28033.08203601837,[-1.255 -0.613 -0.046 -0.553  0.275],-27.898567811869626,49400,0.9689399,0.7647072,0.18672757,-107.79765,-26.773846,1.3828763,98.88426,482.1,1.0041797,20.831387,1.0118647,100,494,,16714793,0.07619889,3.8146972e-08,97.14976
-107.54955,100.0,1.0022014,-7.697633,10.910173,28118.837136507034,[-1.255 -0.612 -0.047 -0.554  0.274],-24.055856978919987,49500,0.96655643,0.8791158,0.18260136,-107.55791,-52.217884,1.0935986,98.900345,482.77,0.9954964,24.325932,1.0027708,100,495,,16763070,0.029519469,1.1444092e-06,120.55981
-105.80222,100.0,1.0030648,-5.9465537,10.6546545,28204.48948287964,[-1.255 -0.612 -0.046 -0.554  0.274],-33.88640155735025,49600,0.94364107,0.86471444,0.23363939,-105.82094,-47.963303,1.1447818,98.85614,471.12,0.9975589,26.000027,1.0037878,100,496,,16810182,0.0410873,-2.8610229e-08,115.02697
