InitialReturnStd,ReturnStepMax,TimestepsSoFar,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,Iteration,MinD2w0t,Weights,EpLenMean,EmpiricalD2,J_sample_variance,StdIW,InitialBound,EpThisIter,MinIW,EpisodesSoFar,Bound,InitialReturnMin,MeanIW,TimeElapsed,InitialReturnMean,MaxD2w0t,EpRewMean,MeanD2w0t,MaxIW,ReturnMeanIW
12.678989,100.0,1834321,0.29976696,-37.519844,99.0,424,,[-0.726 -0.48  -0.237 -0.699 -0.111],49.87,1.0006032,161.67232,0.024480235,-369.7987,100,0.94202554,42400,-369.71725,-92.42526,0.9979788,5265.550778627396,-67.629105,1.0019205,-104.12336966004511,0.09978088,1.0961794,-67.47169
14.672169,100.0,1839602,0.30760047,-26.309383,99.0,425,,[-0.725 -0.479 -0.236 -0.698 -0.11 ],52.81,1.0013486,224.94647,0.038835827,-373.0468,100,0.8734349,42500,-372.8688,-91.26596,0.9940859,5278.304365634918,-64.82293,1.0029562,-102.16344705595512,0.10570746,1.1445594,-64.496025
12.008228,100.0,1844956,0.31002897,-36.413147,99.0,426,,[-0.725 -0.48  -0.237 -0.698 -0.113],53.54,1.0049154,160.85562,0.06500082,-371.30963,100,0.7876745,42600,-370.79398,-92.17674,0.9830554,5292.508997678757,-65.11946,1.0128543,-103.59086934310484,0.10735946,1.1892502,-64.1067
15.4528885,100.0,1849661,0.29241195,-25.23244,99.00001,427,,[-0.726 -0.477 -0.236 -0.697 -0.118],47.05,1.0027361,257.8355,0.04702222,-386.04965,100,0.8534647,42700,-385.59583,-94.44058,0.9864674,5305.731325149536,-69.01163,1.0093848,-102.86794565605604,0.09424281,1.1985891,-68.203995
13.659601,100.0,1854465,0.2952965,-35.957428,99.0,428,,[-0.723 -0.477 -0.236 -0.698 -0.114],48.04,1.0039428,198.21078,0.062427875,-370.84354,100,0.8101418,42800,-370.49408,-92.27571,0.98926604,5319.486483812332,-68.67391,1.006813,-103.65797008853504,0.096272185,1.2139962,-67.98567
11.777703,100.0,1859025,0.28860608,-46.57074,99.00001,429,,[-0.721 -0.478 -0.235 -0.696 -0.116],45.6,1.007353,166.25395,0.07393563,-370.7387,100,0.76848435,42900,-369.9879,-91.53638,0.9816412,5331.9573476314545,-71.16427,1.018522,-105.22054725172626,0.091423966,1.1577563,-69.93727
14.500011,100.0,1863851,0.2955767,-27.495964,99.0,430,,[-0.729 -0.478 -0.236 -0.695 -0.118],48.26,1.0017856,229.17564,0.038531296,-385.80814,100,0.8744242,43000,-385.5829,-93.169235,0.99242705,5345.319529533386,-69.06978,1.0046134,-103.98720675845934,0.09660744,1.1205049,-68.6557
14.173938,100.0,1868827,0.29978755,-29.946798,99.0,431,,[-0.726 -0.477 -0.236 -0.694 -0.119],49.76,1.0027223,200.23157,0.05073533,-381.8319,100,0.8094485,43100,-381.4718,-93.99124,0.99032557,5358.295840978622,-67.03194,1.0098456,-102.8905876514912,0.09966482,1.1573446,-66.364006
11.824249,100.0,1873516,0.2924414,-35.48508,99.0,432,,[-0.721 -0.479 -0.234 -0.696 -0.12 ],46.89,1.0061789,152.28708,0.07548793,-378.96536,100,0.80526406,43200,-378.3172,-92.74876,0.9815589,5370.529556751251,-69.78949,1.0109845,-104.52825672107625,0.094075315,1.3075804,-68.54126
12.391989,100.0,1878378,0.29668355,-32.031452,99.0,433,,[-0.723 -0.482 -0.234 -0.698 -0.116],48.62,1.0023755,172.12,0.045678955,-372.55994,100,0.88798445,43300,-372.31964,-92.14305,0.9905622,5384.139562368393,-67.45564,1.0061759,-102.92004432010066,0.09736965,1.1868,-66.98148
14.857107,100.0,1883054,0.2918642,-14.580457,99.0,434,,[-0.721 -0.479 -0.232 -0.697 -0.116],46.76,1.0038464,222.24258,0.051783986,-390.3953,100,0.8594588,43400,-389.85617,-94.68765,0.98491323,5396.677520036697,-69.54758,1.0091907,-103.33647687087976,0.0937457,1.1530423,-68.49714
15.289951,100.0,1888118,0.30224678,-25.05517,99.0,435,,[-0.72  -0.481 -0.231 -0.698 -0.112],50.64,1.0028039,245.5484,0.050062828,-373.92706,100,0.8471166,43500,-373.57904,-92.23561,0.9883861,5409.455465078354,-66.19498,1.0061547,-102.25141976947064,0.101464935,1.1355727,-65.53452
13.025056,100.0,1892964,0.29796365,-31.202406,99.0,436,,[-0.717 -0.481 -0.23  -0.696 -0.112],48.46,1.0138906,184.08679,0.106894754,-372.78058,100,0.68636197,43600,-371.54993,-92.92193,0.96524155,5423.210264444351,-68.81122,1.0249795,-104.25314084014286,0.097614035,1.3130217,-66.430855
13.108395,100.0,1897874,0.2985172,-36.379063,99.0,437,,[-0.712 -0.481 -0.226 -0.694 -0.112],49.1,1.0058209,201.49321,0.06620918,-375.41168,100,0.74174035,43700,-374.84705,-94.15317,0.97951484,5436.178247928619,-68.18234,1.0173879,-103.84975606257291,0.09850674,1.1587701,-67.02847
13.376429,100.0,1902564,0.2929311,-28.885029,99.0,438,,[-0.71  -0.477 -0.224 -0.694 -0.113],46.9,1.0106773,213.73059,0.09831438,-375.5276,100,0.7071042,43800,-374.52252,-91.93064,0.9676164,5448.325131893158,-68.81215,1.0252062,-102.86624169577856,0.09424309,1.2336564,-66.921936
13.050554,100.0,1907527,0.3001841,-23.36354,99.0,439,,[-0.715 -0.481 -0.225 -0.695 -0.116],49.63,1.0110708,193.79143,0.08511735,-372.79196,100,0.7445028,43900,-371.91928,-92.87915,0.9766636,5461.406427145004,-66.0765,1.0269252,-101.97281702757218,0.099649675,1.2850583,-64.41563
13.659627,100.0,1912438,0.2980644,-24.911764,99.0,440,,[-0.722 -0.479 -0.223 -0.693 -0.119],49.11,1.0025177,194.87798,0.044466224,-376.5293,100,0.8209709,44000,-376.23566,-92.18832,0.99075437,5474.436016321182,-67.353424,1.0051954,-102.82957221649478,0.098369196,1.1181391,-66.78469
12.001343,100.0,1917509,0.30230665,-21.383224,99.0,441,,[-0.723 -0.48  -0.223 -0.694 -0.122],50.71,1.0030037,176.39142,0.05351355,-379.47186,100,0.8351082,44100,-379.15588,-90.80746,0.9872296,5487.083484172821,-67.27193,1.0067278,-104.27393197011652,0.101561844,1.1095797,-66.67149
13.2872715,100.0,1921936,0.2843327,-43.209698,99.0,442,,[-0.724 -0.48  -0.224 -0.696 -0.122],44.27,1.0019287,169.54535,0.04611555,-371.6812,100,0.8635868,44200,-371.50464,-93.6252,0.9966623,5498.461540937424,-70.78012,1.0033246,-103.73046468186119,0.088621296,1.1476547,-70.44145
14.624238,100.0,1927102,0.3046074,-25.990845,99.0,443,,[-0.723 -0.48  -0.222 -0.695 -0.123],51.66,1.0013429,213.49435,0.033844955,-381.35687,100,0.8990676,44300,-381.182,-92.5839,0.99533236,5511.9226751327515,-66.556915,1.0038295,-103.09830158688946,0.103401154,1.0824103,-66.23106
13.142612,100.0,1932181,0.30326754,-30.02238,99.0,444,,[-0.722 -0.481 -0.221 -0.696 -0.124],50.79,1.006287,156.37971,0.076177366,-371.80292,100,0.7902247,44400,-371.16647,-92.870026,0.9840031,5525.6939952373505,-66.149704,1.013169,-102.52901876068304,0.10197388,1.1942973,-64.89789
15.130951,100.0,1937333,0.30435392,-23.524271,99.0,445,,[-0.72  -0.479 -0.218 -0.693 -0.124],51.52,1.0029719,222.46034,0.05084389,-377.97885,100,0.8424226,44500,-377.75323,-91.32354,0.99514353,5538.308380126953,-66.59662,1.0053351,-103.06775331916124,0.10315588,1.1522439,-66.17105
14.70307,100.0,1942605,0.30723712,-18.835443,99.0,446,,[-0.722 -0.479 -0.218 -0.691 -0.126],52.72,1.0007262,218.59566,0.029636059,-379.9796,100,0.8888426,44600,-379.9019,-91.93832,0.99800485,5551.414021730423,-64.50573,1.0016098,-101.35216607366895,0.10547904,1.0772557,-64.35379
14.863171,100.0,1947655,0.30151355,-26.705305,99.0,447,,[-0.721 -0.479 -0.218 -0.692 -0.128],50.5,1.0010636,223.25658,0.026931798,-388.33362,100,0.9351144,44700,-388.20404,-93.251595,0.9956558,5565.145652770996,-66.85824,1.0034516,-102.6213020478521,0.10106155,1.0880853,-66.58973
11.744227,100.0,1952434,0.29437092,-40.292984,99.0,448,,[-0.721 -0.478 -0.218 -0.691 -0.126],47.79,1.00201,145.81029,0.045183674,-370.2744,100,0.85502386,44800,-370.03677,-92.40975,0.9927921,5578.268678188324,-68.1048,1.0059798,-103.15202584124565,0.09569703,1.2106006,-67.64799
12.143476,100.0,1957371,0.29906663,-34.988766,99.0,449,,[-0.719 -0.477 -0.216 -0.692 -0.125],49.37,1.0076096,167.25359,0.076451816,-369.4957,100,0.7712052,44900,-369.0256,-90.92661,0.9856639,5591.518265008926,-67.95324,1.0186473,-104.12646000042172,0.098989,1.2546648,-67.05117
14.115869,100.0,1962629,0.30689546,-30.74414,99.0,450,,[-0.725 -0.476 -0.216 -0.689 -0.122],52.58,1.0007616,204.48692,0.022957565,-377.15344,100,0.9304311,45000,-377.05185,-90.23387,0.99664795,5605.310388326645,-65.35791,1.0020736,-102.32813616442964,0.105206564,1.0576223,-65.16995
12.494292,100.0,1967788,0.30487135,-32.39766,99.00001,451,,[-0.726 -0.474 -0.216 -0.688 -0.123],51.59,1.0048803,166.53938,0.072160214,-374.51645,100,0.79162234,45100,-373.9309,-92.50183,0.98443466,5619.333362817764,-66.78437,1.0149863,-103.910262811741,0.10341289,1.3224715,-65.80321
13.387471,100.0,1972455,0.29140937,-42.321358,99.000015,452,,[-0.729 -0.471 -0.215 -0.685 -0.12 ],46.67,1.0047623,208.99327,0.08095183,-367.36627,100,0.80373764,45200,-366.89227,-90.957924,0.9874978,5631.361227750778,-69.17961,1.0088313,-103.38626370866201,0.093504325,1.342163,-68.40285
14.355114,100.0,1977142,0.29258612,-29.451187,99.0,453,,[-0.733 -0.47  -0.215 -0.683 -0.118],46.87,1.0065038,201.5132,0.06899389,-377.8371,100,0.8296116,45300,-377.05872,-93.21463,0.9793814,5644.427013635635,-69.132034,1.0111192,-103.29058065050191,0.094101354,1.2952863,-67.66876
13.524537,100.0,1982227,0.30265585,-29.457542,99.0,454,,[-0.732 -0.472 -0.213 -0.684 -0.112],50.85,1.0030222,204.17625,0.055083077,-373.6765,100,0.81020147,45400,-373.284,-91.815674,0.98840374,5658.433424472809,-66.44719,1.0095141,-103.19664820014232,0.10183313,1.2135208,-65.77252
12.619408,100.0,1987286,0.3017261,-36.334114,99.00001,455,,[-0.735 -0.47  -0.212 -0.682 -0.111],50.59,1.0011457,168.99014,0.035595987,-371.74823,100,0.9036987,45500,-371.6516,-92.964035,0.9964611,5671.954194068909,-66.643936,1.002058,-103.16558272272187,0.101231165,1.0928806,-66.46094
14.035644,100.0,1991969,0.2922573,-29.67488,99.000015,456,,[-0.735 -0.47  -0.212 -0.683 -0.112],46.83,1.0087144,220.01129,0.085003704,-376.55682,100,0.8158145,45600,-375.69202,-91.686295,0.9792197,5683.98847079277,-69.327484,1.0206714,-103.64420453414414,0.09395156,1.4014397,-67.87883
13.697559,100.0,1997046,0.30251783,-20.604237,99.0,457,,[-0.74  -0.469 -0.211 -0.68  -0.11 ],50.77,1.0035372,182.4711,0.055165466,-381.1836,100,0.8711084,45700,-380.89548,-93.01165,0.99189174,5696.580555438995,-66.73158,1.0064266,-103.0530970226245,0.10170006,1.1960431,-66.15664
13.721545,100.0,2001633,0.28880987,-38.462807,99.0,458,,[-0.741 -0.47  -0.211 -0.68  -0.108],45.87,1.0009779,180.92195,0.03202417,-367.69028,100,0.9041977,45800,-367.5974,-91.48387,0.99829954,5708.281574010849,-68.80189,1.0022593,-102.4334282165878,0.09178905,1.0862269,-68.62209
13.38651,100.0,2006914,0.3076807,-23.761688,99.0,459,,[-0.74  -0.47  -0.21  -0.679 -0.109],52.81,1.002195,189.59561,0.04433961,-370.04254,100,0.8935984,45900,-369.81256,-92.91177,0.9931531,5721.743098735809,-65.49941,1.0046921,-103.28099701136469,0.10573602,1.1556036,-65.08579
13.873308,100.0,2012209,0.3088786,-13.713675,99.0,460,,[-0.738 -0.47  -0.209 -0.68  -0.107],52.95,1.0083859,212.47588,0.080560274,-379.802,100,0.7472355,46000,-378.94122,-91.01949,0.9737342,5734.871935367584,-66.06861,1.019337,-104.01565502394847,0.10630377,1.18804,-64.49925
14.509616,100.0,2017460,0.30705854,-15.391257,99.0,461,,[-0.734 -0.469 -0.208 -0.682 -0.102],52.51,1.0026554,224.1001,0.046617277,-384.09937,100,0.7936483,46100,-383.71378,-90.2806,0.9874349,5748.586894035339,-65.39119,1.0092572,-102.47135624042544,0.10518243,1.0782762,-64.65867
11.532024,100.0,2022737,0.30820307,-37.555355,99.00001,462,,[-0.736 -0.471 -0.209 -0.684 -0.105],52.77,1.0091931,165.54144,0.097992934,-366.0834,100,0.68105,46200,-365.0564,-90.50219,0.97601056,5762.62439250946,-65.838165,1.0209596,-103.8939548702704,0.105865985,1.24151,-64.304214
14.900053,100.0,2027889,0.3041402,-16.42414,99.0,463,,[-0.728 -0.473 -0.209 -0.686 -0.106],51.52,1.0008025,233.56787,0.027126968,-388.77344,100,0.9191144,46300,-388.65308,-93.74234,0.9953643,5776.5263504981995,-65.63572,1.00223,-101.72349768094624,0.10308621,1.0684453,-65.41498
12.176405,100.0,2033083,0.3053239,-26.371681,99.0,464,,[-0.728 -0.473 -0.21  -0.686 -0.109],51.94,1.0014484,162.19923,0.03894697,-388.85062,100,0.9020153,46400,-388.65466,-91.60083,0.99310374,5789.677669763565,-66.41316,1.0037348,-103.85578460793562,0.10395617,1.0888519,-66.05289
14.60743,100.0,2038004,0.2982869,-13.068106,99.0,465,,[-0.728 -0.473 -0.21  -0.687 -0.107],49.21,1.0032058,234.82907,0.061226707,-384.14246,100,0.82573855,46500,-383.80713,-91.44166,0.98885274,5802.5385110378265,-67.40407,1.0069202,-102.45881261156914,0.098555185,1.1482131,-66.78109
13.410957,100.0,2043008,0.3003063,-26.028221,99.0,466,,[-0.727 -0.471 -0.21  -0.688 -0.106],50.04,1.001481,174.06383,0.040315304,-374.79803,100,0.9105271,46600,-374.67313,-91.26955,0.99835724,5815.161201000214,-66.574165,1.0024796,-102.45758839161809,0.10014492,1.1393375,-66.334816
14.457925,100.0,2048016,0.30109122,-28.885635,99.0,467,,[-0.727 -0.472 -0.209 -0.688 -0.106],50.08,1.0071911,242.01906,0.08559784,-382.81277,100,0.7310231,46700,-382.127,-91.88547,0.97873986,5826.77069735527,-66.38046,1.0152888,-101.94890650634022,0.10045187,1.2555043,-65.0769
13.7109785,100.0,2053483,0.31247392,-33.309258,99.0,468,,[-0.73  -0.474 -0.209 -0.687 -0.109],54.67,1.003582,183.32066,0.04982732,-386.57166,100,0.84448254,46800,-386.25192,-94.94496,0.99235463,5840.585797548294,-64.6993,1.0116678,-102.88159835314056,0.10948258,1.1376227,-64.07798
13.688673,100.0,2058204,0.2934694,-27.435457,99.0,469,,[-0.734 -0.474 -0.21  -0.686 -0.107],47.21,1.0072805,189.7218,0.07170337,-376.5913,100,0.7910156,46900,-375.9674,-93.41162,0.9801223,5852.736605644226,-68.367455,1.0129886,-102.61440355218365,0.09476201,1.1772987,-67.079414
13.083217,100.0,2063398,0.30524004,-25.4795,99.0,470,,[-0.733 -0.474 -0.208 -0.683 -0.106],51.94,1.0006863,176.50883,0.027784066,-375.46814,100,0.91843426,47000,-375.37827,-91.621086,0.9968617,5865.264783143997,-65.831604,1.0018917,-103.02605055258677,0.10392479,1.0704696,-65.66566
11.733632,100.0,2068118,0.29316807,-44.44496,99.0,471,,[-0.733 -0.476 -0.208 -0.685 -0.106],47.2,1.0071017,176.29352,0.088563256,-364.69855,100,0.7362714,47100,-364.1393,-90.800995,0.98431,5877.864848852158,-67.96393,1.0114623,-102.50653809701032,0.0946493,1.258075,-66.96461
14.632425,100.0,2073056,0.2985149,-17.298138,99.0,472,,[-0.737 -0.477 -0.208 -0.684 -0.109],49.38,1.0014842,216.21828,0.032098133,-389.47028,100,0.86351633,47200,-389.30927,-91.37899,0.9947558,5891.160043716431,-66.50215,1.0050908,-101.72815568021913,0.0988177,1.122633,-66.19761
13.344589,100.0,2078261,0.30606228,-40.778774,99.0,473,,[-0.741 -0.475 -0.208 -0.682 -0.108],52.05,1.0035887,188.285,0.05611257,-368.39703,100,0.8303242,47300,-367.97888,-92.1549,0.9874376,5904.523084402084,-66.22743,1.011365,-103.61309168418937,0.104328714,1.1958208,-65.45843
12.37002,100.0,2083220,0.2990803,-22.407331,99.0,474,,[-0.736 -0.476 -0.206 -0.682 -0.112],49.59,1.0012077,147.82805,0.03761277,-384.88403,100,0.8793209,47400,-384.7434,-91.16331,0.9978628,5917.665152311325,-66.98436,1.0039065,-102.75023764294323,0.0992381,1.1527066,-66.703865
12.517569,100.0,2088408,0.30588505,-29.45997,99.000015,475,,[-0.735 -0.477 -0.205 -0.682 -0.112],51.88,1.0056508,191.9443,0.07033411,-381.26883,100,0.75359863,47500,-380.5789,-89.792206,0.9737978,5931.0548095703125,-65.468636,1.017768,-102.67358117850158,0.10407918,1.184125,-64.11443
12.302608,100.0,2093236,0.29654032,-36.763294,99.0,476,,[-0.735 -0.48  -0.208 -0.685 -0.111],48.28,1.0070673,160.79497,0.07668321,-368.15704,100,0.799409,47600,-367.48038,-91.01478,0.9811727,5942.965270280838,-68.58262,1.0200526,-103.81673796565138,0.096945725,1.2472837,-67.254585
12.110212,100.0,2098167,0.298624,-34.145966,99.0,477,,[-0.733 -0.479 -0.204 -0.684 -0.112],49.31,1.002871,173.23363,0.06293035,-371.2942,100,0.7623067,47700,-370.8746,-92.220024,0.9883222,5956.631443500519,-66.751076,1.007801,-102.56230302207841,0.098774485,1.1637573,-66.08508
12.433768,100.0,2103377,0.30573636,-34.592827,99.0,478,,[-0.731 -0.481 -0.203 -0.687 -0.113],52.1,1.001415,160.54025,0.03425167,-377.05927,100,0.87817746,47800,-376.87073,-89.54359,0.9937902,5970.356774091721,-64.85932,1.0045853,-102.19560146659931,0.10427602,1.1113758,-64.506615
12.806442,100.0,2108515,0.30399817,-33.953445,99.00001,479,,[-0.734 -0.48  -0.203 -0.687 -0.112],51.38,1.002156,175.59166,0.042821646,-380.60754,100,0.87522787,47900,-380.33725,-93.12559,0.99103737,5983.488104581833,-67.24524,1.0055014,-104.28448519925219,0.10287912,1.1443026,-66.74771
13.219371,100.0,2113463,0.29920062,-23.45435,99.0,480,,[-0.731 -0.482 -0.203 -0.688 -0.108],49.48,1.0043006,187.77872,0.06107983,-379.19275,100,0.8413446,48000,-378.7589,-90.72326,0.9874733,5996.9672498703,-66.59695,1.007579,-102.18323212060069,0.09915828,1.1826813,-65.79175
13.64921,100.0,2118736,0.30826354,-27.968277,99.0,481,,[-0.729 -0.482 -0.203 -0.691 -0.107],52.73,1.0073483,206.16704,0.08353264,-368.1951,100,0.7363958,48100,-367.4864,-90.701675,0.9795442,6011.989201307297,-63.651993,1.013129,-100.68687148898685,0.10584235,1.255815,-62.33755
13.788932,100.0,2123445,0.29342794,-34.141212,99.0,482,,[-0.73  -0.483 -0.203 -0.689 -0.102],47.09,1.0086032,178.18744,0.0803649,-372.90924,100,0.7664304,48200,-372.12045,-90.86144,0.9794618,6024.098307847977,-68.93988,1.0224099,-103.25668090389645,0.09461594,1.3021148,-67.3525
11.443343,100.0,2128121,0.2918564,-39.79197,99.0,483,,[-0.729 -0.484 -0.2   -0.689 -0.101],46.76,1.0039028,145.47997,0.05038595,-361.24918,100,0.87028396,48300,-360.78055,-91.87327,0.9853345,6036.109061956406,-69.29077,1.0078887,-104.1681950578515,0.09374296,1.1440703,-68.443825
13.093659,100.0,2133231,0.30348298,-42.598747,99.0,484,,[-0.73  -0.481 -0.2   -0.686 -0.097],51.1,1.0033623,181.39548,0.055506073,-363.63184,100,0.87199616,48400,-363.30206,-90.406204,0.9904972,6049.402248620987,-65.44517,1.0067962,-102.09542193178255,0.102388866,1.161821,-64.83232
15.369319,100.0,2138219,0.29986948,-3.9364548,99.0,485,,[-0.73  -0.483 -0.2   -0.689 -0.096],49.88,1.0008672,234.69263,0.028896159,-389.13556,100,0.92206347,48500,-389.0241,-91.51763,0.9964163,6062.850069284439,-67.2632,1.002076,-102.66722577173434,0.09982033,1.0830902,-67.03674
14.585062,100.0,2143433,0.30602986,-28.384504,99.0,486,,[-0.729 -0.483 -0.199 -0.69  -0.096],52.14,1.0021173,221.39734,0.03415792,-372.82642,100,0.9042478,48600,-372.58484,-90.04451,0.9924722,6074.192521095276,-65.09433,1.0053587,-101.75286224948297,0.10441871,1.1488177,-64.620804
13.2666855,100.0,2148695,0.306959,-21.290686,99.00001,487,,[-0.728 -0.484 -0.2   -0.69  -0.093],52.62,1.00079,180.96916,0.02653459,-389.09235,100,0.91099447,48700,-388.99976,-92.61391,0.9970545,6087.745278596878,-65.62588,1.0022004,-102.88169684844304,0.10527285,1.0783745,-65.46023
14.5741205,100.0,2153655,0.29912037,-11.388283,99.00001,488,,[-0.73  -0.483 -0.2   -0.689 -0.094],49.6,1.0013969,223.93251,0.036237378,-384.16287,100,0.8858075,48800,-384.02518,-90.85678,0.9947453,6101.054831981659,-65.98794,1.003267,-101.18843289276681,0.09926268,1.098304,-65.713646
14.363648,100.0,2158977,0.3088493,-6.6785774,99.0,489,,[-0.729 -0.482 -0.2   -0.689 -0.093],53.22,1.0027202,202.67012,0.051917553,-390.54605,100,0.8184278,48900,-390.1738,-90.56327,0.98995376,6113.654767513275,-65.49765,1.0103173,-102.99374675684705,0.106597796,1.2022467,-64.764404
11.282667,100.0,2164272,0.308368,-34.63655,99.0,490,,[-0.731 -0.482 -0.198 -0.689 -0.093],52.95,1.0034832,153.8525,0.05759302,-362.1722,100,0.82094324,49000,-361.76016,-91.55609,0.98574,6126.816842317581,-64.70335,1.0084523,-102.51724303967258,0.106124885,1.1873171,-63.977154
13.1248255,100.0,2169763,0.3134696,-23.687622,99.000015,491,,[-0.736 -0.483 -0.2   -0.69  -0.093],54.91,1.0048283,185.57866,0.06410307,-381.20615,100,0.8026507,49100,-380.68695,-92.56429,0.9804914,6140.337335824966,-63.874786,1.0097737,-102.2500436747034,0.11010256,1.1431745,-62.883022
12.851172,100.0,2174928,0.30477563,-31.201864,99.00001,492,,[-0.735 -0.48  -0.201 -0.689 -0.097],51.65,1.002642,171.11395,0.04523946,-381.0169,100,0.8964913,49200,-380.75626,-91.06026,0.99186563,6154.460264921188,-65.216705,1.0055232,-102.27657818148748,0.103443235,1.142203,-64.69476
14.783925,100.0,2180055,0.3037718,-3.0193748,99.0,493,,[-0.733 -0.478 -0.2   -0.687 -0.097],51.27,1.0024576,218.22699,0.047680732,-388.81354,100,0.86335355,49300,-388.5061,-94.540794,0.9892814,6166.991450786591,-65.67583,1.0057083,-102.01122446645904,0.10268231,1.1763667,-65.06834
12.5795355,100.0,2185308,0.30689728,-37.546062,99.0,494,,[-0.731 -0.479 -0.2   -0.687 -0.1  ],52.53,1.001368,159.9096,0.039598156,-377.65106,100,0.8237575,49400,-377.4577,-91.571655,0.9951003,6180.7204003334045,-66.69117,1.0039,-104.23393867148441,0.10515367,1.1194028,-66.32816
13.001467,100.0,2190644,0.310467,-32.693306,99.0,495,,[-0.73  -0.479 -0.198 -0.687 -0.102],53.36,1.0137787,212.3184,0.099600665,-366.47678,100,0.70330703,49500,-365.3429,-93.63288,0.963836,6194.792090892792,-64.30715,1.0463938,-102.07514856034483,0.10730932,1.3047607,-62.26839
13.575952,100.0,2195602,0.299279,-29.446064,99.0,496,,[-0.741 -0.474 -0.2   -0.683 -0.107],49.58,1.0022067,202.40442,0.049111668,-380.20483,100,0.8518454,49600,-379.92358,-90.77735,0.9898859,6207.875874519348,-65.752815,1.0050039,-101.02594806442944,0.09929264,1.1132841,-65.20605
10.428078,100.0,2200558,0.29971942,-44.63227,99.0,497,,[-0.742 -0.473 -0.201 -0.682 -0.11 ],49.56,1.0070622,124.57506,0.071056046,-362.85284,100,0.8235984,49700,-362.383,-89.44705,0.9849736,6221.106970310211,-66.86941,1.0123507,-103.2911826334061,0.09941543,1.1945734,-65.92718
12.875958,100.0,2205568,0.3006265,-41.919476,99.0,498,,[-0.74  -0.469 -0.201 -0.681 -0.108],50.1,1.0020138,158.51038,0.040534258,-366.30658,100,0.90557003,49800,-366.10367,-91.663666,0.99551314,6233.744473457336,-67.41819,1.0036371,-103.93798593501747,0.1003174,1.1319811,-67.02801
14.700855,100.0,2210529,0.29934323,-22.034395,99.0,499,,[-0.74  -0.471 -0.2   -0.682 -0.105],49.61,1.0024694,222.92317,0.043851417,-392.2497,100,0.863984,49900,-391.86798,-90.645874,0.9890622,6246.902893781662,-67.07472,1.0075109,-102.38337410926795,0.09935,1.123146,-66.38952
