MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,TimeElapsed,StdIW,MeanIW,Weights,TimestepsSoFar,Bound,EpThisIter,EmpiricalD2,MaxD2w0t,ReturnStepMax,InitialReturnMean,InitialReturnStd,MinIW,EpLenMean,StdD2w0t,InitialReturnMax,InitialReturnMin,MaxIW,J_sample_variance,MeanD2w0t,Iteration,EpRewMean,InitialBound,EpisodesSoFar
,-70.8935,99.0,4853.580270767212,0.063383475,0.9892927,[-0.471 -1.308 -0.796 -1.16  -0.208],1626940,-369.38376,100,1.0042878,1.0076665,100.0,-71.678024,16.02447,0.7812114,42.47,0.2792687,-38.064568,-96.69169,1.1374495,273.9473,0.08508762,425,-103.44442374208433,-369.8647,42500
,-69.34373,99.0,4865.535746335983,0.08069146,0.9859955,[-0.477 -1.309 -0.797 -1.159 -0.212],1631181,-376.63907,100,1.0073993,1.0124408,100.0,-70.54278,16.99942,0.8059578,42.41,0.27947444,-22.982101,-93.599,1.2306232,275.1088,0.08508416,426,-101.98374859878491,-377.25824,42600
,-72.91265,99.00003,4877.437802314758,0.066319294,0.98577976,[-0.479 -1.308 -0.795 -1.158 -0.208],1635294,-371.5536,100,1.0035369,1.0080283,100.0,-73.88486,14.779359,0.7013948,41.13,0.27547625,-36.92962,-93.224495,1.1448076,224.92921,0.08247249,427,-105.31842827302309,-372.0715,42700
,-71.74099,99.0,4888.442491531372,0.1050487,0.97237056,[-0.482 -1.312 -0.797 -1.161 -0.21 ],1639300,-371.4122,100,1.0085828,1.0170277,100.0,-73.578735,17.068752,0.7450574,40.06,0.2726814,-31.94796,-94.48259,1.682143,351.09528,0.08047687,428,-103.5874879984338,-372.46713,42800
,-75.931656,99.00004,4900.949583053589,0.062133346,0.9904202,[-0.483 -1.314 -0.797 -1.159 -0.204],1643072,-369.08783,100,1.0049528,1.0090656,100.0,-76.6163,13.400123,0.84258366,37.72,0.26461244,-45.617794,-94.59064,1.244581,190.73364,0.075588524,429,-106.25736800694193,-369.41718,42900
,-72.0537,99.0,4912.237502813339,0.05252962,0.9892043,[-0.483 -1.315 -0.797 -1.157 -0.201],1647193,-371.90607,100,1.0028664,1.0088352,100.0,-72.78008,15.850599,0.78328353,41.21,0.27549008,-32.483986,-94.24641,1.0976413,268.26526,0.08256769,430,-103.97283488675026,-372.35452,43000
,-70.74188,99.0,4924.282448291779,0.097107545,0.9768067,[-0.488 -1.318 -0.8   -1.158 -0.202],1651424,-368.25507,100,1.0101031,1.0157281,100.0,-72.36307,14.998828,0.7363162,42.31,0.27963695,-39.61583,-95.48209,1.2086446,273.5858,0.08502001,431,-104.59573310306885,-369.0977,43100
,-73.581764,99.00001,4937.151792049408,0.025914392,0.99737126,[-0.486 -1.324 -0.804 -1.163 -0.202],1655421,-377.04834,100,1.0007031,1.0013877,100.0,-73.75941,15.329223,0.92585915,39.97,0.27133143,-28.07701,-96.39617,1.052132,238.27791,0.079976365,432,-104.40780404983887,-377.14212,43200
,-72.00715,99.0,4947.991647720337,0.05081582,0.9890399,[-0.486 -1.322 -0.804 -1.162 -0.202],1659661,-376.28293,100,1.0025356,1.0047737,100.0,-72.68411,14.761476,0.87353915,42.4,0.2790609,-31.89337,-94.44956,1.1926141,235.27821,0.08494806,433,-104.76831044997698,-376.65347,43300
,-72.60634,99.0,4961.30832195282,0.04992494,0.99076396,[-0.488 -1.323 -0.806 -1.161 -0.198],1663879,-384.7649,100,1.0035789,1.0073764,100.0,-73.33183,16.482077,0.86553925,42.18,0.27845496,-14.868572,-95.97727,1.1747398,268.8256,0.08452134,434,-105.10145661362742,-385.12738,43400
,-74.680885,99.0,4970.546872854233,0.056622144,0.9899502,[-0.485 -1.326 -0.808 -1.163 -0.198],1667715,-367.81714,100,1.004414,1.0123137,100.0,-75.4451,14.9696665,0.81763023,38.36,0.26668447,-36.471474,-95.07534,1.141606,236.19168,0.07687296,435,-105.21152100075062,-368.24597,43500
,-72.96398,99.0,4982.8170046806335,0.038984314,0.9923412,[-0.479 -1.323 -0.805 -1.163 -0.196],1671823,-376.5276,100,1.0018922,1.0065066,100.0,-73.46543,17.038736,0.82822555,41.08,0.27488184,-19.838068,-95.500824,1.1267922,304.8298,0.08223952,436,-104.20204105757526,-376.84814,43600
,-74.61376,99.0,4993.313277721405,0.075265154,0.9871211,[-0.474 -1.325 -0.804 -1.165 -0.197],1675801,-390.18994,100,1.0065223,1.012255,100.0,-75.53056,15.090911,0.7812394,39.78,0.27121747,-10.711529,-94.2096,1.2279154,262.94327,0.07974003,437,-106.22999995090255,-390.67108,43700
,-73.15399,99.0,5004.152810335159,0.065115064,0.99071556,[-0.479 -1.329 -0.807 -1.165 -0.198],1679899,-375.69852,100,1.0039314,1.0071398,100.0,-73.9252,14.902934,0.7991153,40.98,0.27485493,-23.341854,-94.77417,1.1775391,226.29991,0.082124636,438,-105.45400821722575,-376.09482,43800
,-73.52358,99.0,5014.310343027115,0.028088607,0.9961533,[-0.478 -1.33  -0.806 -1.164 -0.202],1683871,-374.53046,100,1.0008478,1.0022701,100.0,-73.733475,16.018288,0.92320216,39.72,0.27058217,-36.434772,-94.87879,1.0769714,267.3594,0.07948685,439,-103.94589593989946,-374.63455,43900
,-71.247444,99.0,5026.707695245743,0.05398462,0.9871372,[-0.477 -1.332 -0.807 -1.165 -0.201],1688136,-378.8091,100,1.0028751,1.0077244,100.0,-71.995224,17.248058,0.8419691,42.65,0.27983177,-5.7196865,-93.94067,1.150382,328.6043,0.08545525,440,-103.84359718030178,-379.22455,44000
,-70.610146,99.0,5039.410773515701,0.0585827,0.9777486,[-0.481 -1.33  -0.809 -1.162 -0.201],1692441,-373.3497,100,1.0047009,1.0095903,100.0,-71.883156,16.088713,0.8040689,43.05,0.28143948,-25.847404,-94.21063,1.1227224,288.2653,0.08638066,441,-104.2596616503652,-374.05276,44100
,-73.39562,99.0,5051.0148668289185,0.039418664,0.99230796,[-0.481 -1.325 -0.807 -1.159 -0.205],1696394,-376.3691,100,1.0019159,1.0040462,100.0,-73.86021,17.176079,0.8949982,39.53,0.27010453,-32.526093,-95.06359,1.1167753,319.80682,0.07914243,442,-103.51452834399372,-376.6431,44200
,-74.8386,99.0,5062.462135076523,0.09120362,0.9816867,[-0.479 -1.322 -0.805 -1.158 -0.203],1700086,-369.2552,100,1.0100236,1.0168703,100.0,-76.46382,15.0575,0.71478677,36.92,0.26273546,-44.054455,-95.54321,1.2305999,224.52208,0.07418716,443,-104.94907119789146,-370.088,44300
,-73.42465,99.0,5073.826952457428,0.023318568,0.99794376,[-0.48  -1.319 -0.802 -1.155 -0.207],1704054,-379.15323,100,1.0006266,1.0014666,100.0,-73.5905,16.590418,0.8956699,39.68,0.27042735,-25.150265,-96.14806,1.0597486,279.356,0.079394855,444,-103.60467502241072,-379.2437,44400
,-73.38611,99.0,5085.275025844574,0.08428678,0.98052716,[-0.478 -1.319 -0.8   -1.155 -0.209],1707962,-363.48557,100,1.0107541,1.021879,100.0,-74.964386,14.163648,0.7375072,39.08,0.2696396,-34.063095,-95.9765,1.2245996,197.91171,0.078513525,445,-105.39253530892161,-364.27472,44500
,-69.01582,99.0,5097.52876496315,0.089463376,0.9829622,[-0.479 -1.324 -0.8   -1.156 -0.205],1712394,-372.9167,100,1.0091076,1.0176307,100.0,-70.14338,16.636375,0.7874983,44.32,0.28495795,-12.882209,-94.896996,1.2667856,315.90695,0.088866435,446,-103.01858591099199,-373.5261,44600
,-73.64908,99.0,5109.578351736069,0.060256258,0.98868203,[-0.471 -1.325 -0.8   -1.159 -0.205],1716359,-372.22147,100,1.0031803,1.0083313,100.0,-74.48924,14.862148,0.8124567,39.65,0.27077043,-22.054873,-93.03046,1.2503736,223.2564,0.079464264,447,-105.04675586505631,-372.6759,44700
,-72.40309,99.0,5121.420657873154,0.062327288,0.9869756,[-0.469 -1.329 -0.801 -1.16  -0.21 ],1720427,-378.40747,100,1.0042709,1.0086125,100.0,-73.31253,15.581878,0.84378463,40.68,0.273868,-26.476822,-94.49408,1.1970417,262.02005,0.08150136,448,-104.34500877329648,-378.96576,44800
,-68.722916,99.0,5134.012374639511,0.06777151,0.9881495,[-0.464 -1.329 -0.801 -1.162 -0.206],1724936,-373.0777,100,1.004851,1.0125917,100.0,-69.55226,17.538143,0.7556119,45.09,0.2871419,-22.3993,-97.234436,1.23827,319.4741,0.09039835,449,-102.50562766758094,-373.5216,44900
,-66.21433,99.00001,5145.657040834427,0.16391258,0.9279091,[-0.47  -1.33  -0.804 -1.16  -0.207],1729139,-376.9037,100,1.0428492,1.0704267,100.0,-71.32563,16.897387,0.5614818,42.03,0.2811644,-23.8016,-93.29572,1.7269309,366.99936,0.085169256,450,-102.7067589848218,-379.5495,45000
,-76.82734,99.00001,5156.380127429962,0.066021636,0.9858436,[-0.461 -1.328 -0.804 -1.165 -0.205],1732658,-369.18427,100,1.0037484,1.007413,100.0,-77.710106,13.095465,0.7423322,35.19,0.25632262,-43.90342,-94.08873,1.1746054,206.28629,0.070527345,451,-105.66253859430954,-369.66852,45100
,-71.38257,99.0,5168.331192731857,0.05298632,0.9854539,[-0.46  -1.326 -0.804 -1.164 -0.211],1736809,-374.635,100,1.0037345,1.0098485,100.0,-72.33246,17.45537,0.76606524,41.51,0.2766772,-20.370035,-94.61091,1.2126094,326.7651,0.08325129,452,-103.1129068424514,-375.11536,45200
,-74.15994,99.0,5179.7522575855255,0.03822012,0.99664867,[-0.467 -1.324 -0.806 -1.161 -0.208],1740771,-375.86102,100,1.001757,1.0042644,100.0,-74.49183,16.784937,0.88441706,39.62,0.27034536,-31.748268,-94.78763,1.1001427,281.95923,0.079309575,453,-104.48715132332096,-376.03427,45300
,-72.18816,99.0,5191.53621840477,0.031026097,0.9971731,[-0.472 -1.324 -0.808 -1.16  -0.206],1744957,-379.0028,100,1.0011177,1.002216,100.0,-72.390274,16.90943,0.9050314,41.86,0.27711838,-29.994965,-94.79502,1.0893067,292.90744,0.08376459,454,-103.47845214355785,-379.1057,45400
,-70.784035,99.0,5202.148009061813,0.06462155,0.9781926,[-0.471 -1.325 -0.808 -1.16  -0.206],1749270,-368.19357,100,1.00613,1.0193357,100.0,-72.27463,14.72643,0.7993282,43.13,0.28197986,-25.464245,-94.85018,1.1825191,233.75943,0.08663754,455,-105.0979669302826,-369.00925,45500
,-74.83728,99.00004,5214.2384741306305,0.03887645,0.9917123,[-0.479 -1.326 -0.813 -1.158 -0.209],1753176,-379.09998,100,1.0022446,1.0053813,100.0,-75.424675,15.345307,0.882664,39.06,0.268784,-28.539482,-94.74874,1.1030301,242.58546,0.07824116,456,-105.37346441419061,-379.39404,45600
,-73.166306,99.0,5226.416994094849,0.021729773,0.9982778,[-0.48  -1.322 -0.81  -1.156 -0.211],1757235,-379.95215,100,1.0005602,1.0012051,100.0,-73.31247,15.846223,0.93474495,40.59,0.27321175,-24.738417,-94.85855,1.0850137,252.3108,0.08121128,457,-104.14454640594387,-380.02792,45700
,-73.060524,99.0,5235.837438583374,0.052035075,0.99157417,[-0.48  -1.324 -0.811 -1.158 -0.211],1761290,-376.12234,100,1.0030998,1.0093299,100.0,-73.63579,15.098446,0.84077996,40.55,0.27343574,-32.63971,-95.22357,1.2398887,227.20341,0.08123538,458,-104.55728406745547,-376.4187,45800
,-76.76641,99.00004,5246.093222618103,0.08259707,0.9842897,[-0.476 -1.323 -0.809 -1.16  -0.21 ],1764867,-374.72125,100,1.0055476,1.0116471,100.0,-77.8674,13.3680725,0.6913461,35.77,0.2583466,-35.844154,-94.53408,1.2132846,211.4797,0.071709365,459,-106.15421940675085,-375.33627,45900
,-75.41928,99.00001,5257.059171199799,0.042098377,0.9943008,[-0.482 -1.327 -0.811 -1.16  -0.214],1768605,-376.47617,100,1.0012734,1.0032861,100.0,-75.76822,15.037486,0.88968545,37.38,0.263232,-33.300407,-94.62562,1.1441317,237.73679,0.07482776,460,-104.63610159161694,-376.6693,46000
,-73.14973,99.0,5268.499051094055,0.06523581,0.9910502,[-0.483 -1.328 -0.813 -1.16  -0.214],1772616,-379.5832,100,1.0040078,1.007368,100.0,-73.68235,15.709792,0.8168511,40.11,0.27198488,-23.850685,-93.172554,1.1939576,283.55353,0.080326185,461,-104.11792545302791,-379.87253,46100
,-70.535,99.0,5280.734848022461,0.057933748,0.99105555,[-0.487 -1.327 -0.812 -1.157 -0.216],1777038,-363.68222,100,1.0036416,1.0058416,100.0,-71.25391,14.393216,0.7973554,44.22,0.28455326,-38.627487,-94.083954,1.1715624,214.19781,0.08863572,462,-104.73870834166004,-364.05478,46200
,-73.35576,99.0,5291.386706113815,0.097899385,0.9801046,[-0.487 -1.328 -0.815 -1.158 -0.22 ],1781005,-377.3106,100,1.0085974,1.0152313,100.0,-74.81504,16.491142,0.74163735,39.67,0.27109522,-28.936222,-93.09163,1.2795529,306.6509,0.079578884,463,-104.92792978702373,-378.19775,46300
,-74.264786,99.00001,5302.702816724777,0.042059477,0.99078435,[-0.482 -1.326 -0.814 -1.159 -0.222],1784954,-368.9018,100,1.0021764,1.0059117,100.0,-74.9311,14.247597,0.8764286,39.49,0.27005258,-40.572765,-94.94009,1.1351826,212.51003,0.07907996,464,-105.7104579599467,-369.35977,46400
,-75.04326,99.0,5314.3330018520355,0.046471164,0.99066967,[-0.476 -1.326 -0.812 -1.16  -0.221],1788811,-380.4203,100,1.0021139,1.0056529,100.0,-75.61978,14.975682,0.8594867,38.57,0.26718354,-8.006075,-96.30873,1.1629848,245.39041,0.07724418,465,-105.49334389854424,-380.72406,46500
,-70.00429,99.0,5325.766951084137,0.06490874,0.9869229,[-0.478 -1.324 -0.811 -1.16  -0.217],1793230,-361.4477,100,1.0041711,1.0071161,100.0,-70.744286,15.001501,0.7647413,44.19,0.28446326,-37.787556,-93.29973,1.1916378,256.02112,0.08857266,466,-104.04418906289,-361.8404,46600
,-73.88671,99.0,5336.4766709804535,0.05707423,0.98718727,[-0.477 -1.321 -0.81  -1.16  -0.223],1797084,-375.1666,100,1.0029489,1.0062644,100.0,-74.87695,15.955212,0.85907817,38.54,0.26731974,-25.888918,-94.90016,1.1382941,258.3644,0.07725125,467,-104.40192992398623,-375.77805,46700
,-73.70327,99.0,5348.207097291946,0.029246196,0.9953273,[-0.473 -1.324 -0.808 -1.161 -0.222],1801086,-380.5294,100,1.0008848,1.0030171,100.0,-73.956635,15.752372,0.9146456,40.02,0.2714969,-23.10179,-94.34214,1.1142917,256.6425,0.080083236,468,-104.29328060489942,-380.6721,46800
,-74.819275,99.0,5358.394924402237,0.037316535,0.9963429,[-0.469 -1.326 -0.808 -1.163 -0.221],1805004,-372.43253,100,1.0017596,1.0036268,100.0,-75.12179,14.927017,0.8772767,39.18,0.2689537,-28.314098,-93.21953,1.1376107,225.47244,0.07841991,469,-105.27307421853621,-372.59067,46900
,-70.101555,99.0,5369.980735063553,0.073088005,0.9893195,[-0.472 -1.328 -0.809 -1.163 -0.221],1809291,-373.88757,100,1.005992,1.0109521,100.0,-70.90056,16.288696,0.7568568,42.87,0.28058454,-28.0887,-95.21484,1.2222929,285.69272,0.08592406,470,-103.13532728279748,-374.28326,47000
,-73.31713,99.0,5381.400327205658,0.035686426,0.9944135,[-0.469 -1.323 -0.807 -1.163 -0.22 ],1813348,-365.43585,100,1.0017163,1.0069933,100.0,-73.67248,13.651483,0.8933215,40.57,0.27327502,-41.829403,-95.16315,1.0931655,190.69087,0.08120809,471,-104.87084102899301,-365.6309,47100
,-73.656296,99.0,5393.332780599594,0.06446942,0.9851035,[-0.474 -1.322 -0.807 -1.162 -0.22 ],1817336,-373.02045,100,1.0049835,1.0112436,100.0,-74.61973,14.793446,0.79401654,39.88,0.27162865,-39.92278,-94.738754,1.1737888,247.40282,0.07996507,472,-105.15648950875502,-373.50812,47200
,-72.210884,99.0,5404.223304033279,0.09224272,0.97036177,[-0.48  -1.322 -0.809 -1.161 -0.215],1821398,-378.05353,100,1.0095748,1.025393,100.0,-74.2204,15.19777,0.6834872,40.62,0.2743266,-27.206764,-95.0668,1.1861945,285.99908,0.08157395,473,-105.40215166617656,-379.32468,47300
,-74.20802,99.0,5416.62547659874,0.050247572,0.99489695,[-0.49  -1.325 -0.814 -1.16  -0.215],1825360,-366.3484,100,1.0022769,1.0044396,100.0,-74.60428,14.410998,0.8772626,39.62,0.27039054,-39.98255,-93.09852,1.13822,213.40718,0.07932326,474,-105.11691449668844,-366.56268,47400
,-67.8548,99.0,5429.0083429813385,0.121882096,0.9702473,[-0.492 -1.327 -0.813 -1.16  -0.215],1829964,-370.29822,100,1.0168915,1.0337145,100.0,-69.808586,16.890572,0.6585041,46.04,0.29066613,-24.873388,-95.698616,1.2998507,352.4854,0.092563055,475,-103.81936448300601,-371.35104,47500
,-71.228584,99.00001,5441.4089448452,0.06851026,0.98188233,[-0.483 -1.33  -0.813 -1.166 -0.218],1834184,-366.0947,100,1.0038737,1.008131,100.0,-72.34633,15.317016,0.7250359,42.2,0.2787367,-36.051083,-95.14297,1.1590574,257.81543,0.08462578,476,-104.54356781113665,-366.77502,47600
,-72.870155,99.0,5452.058278799057,0.08828642,0.97872,[-0.48  -1.325 -0.81  -1.163 -0.222],1838099,-368.85962,100,1.0096943,1.0212262,100.0,-74.476974,15.068857,0.8097352,39.15,0.26982024,-30.64469,-95.19338,1.2442932,252.59274,0.07864056,477,-104.55908877555659,-369.69196,47700
,-73.047455,99.00001,5464.575144529343,0.036235914,0.99380505,[-0.479 -1.319 -0.809 -1.162 -0.217],1842245,-369.9262,100,1.0014224,1.0031412,100.0,-73.3836,14.607691,0.8877572,41.46,0.2759893,-40.794834,-94.97567,1.144599,233.06976,0.08298682,478,-105.08629017768477,-370.11823,47800
,-72.484406,99.0,5476.6779906749725,0.08071404,0.98781234,[-0.477 -1.321 -0.81  -1.163 -0.214],1846247,-374.43213,100,1.0049903,1.0079257,100.0,-73.37868,15.399683,0.77587014,40.02,0.27197033,-27.40462,-94.169106,1.2318604,253.33598,0.08022013,479,-104.0029902677494,-374.92114,47900
,-73.269615,99.0,5486.993382692337,0.06493837,0.9915439,[-0.476 -1.323 -0.812 -1.166 -0.215],1850113,-375.73227,100,1.004469,1.0121602,100.0,-73.88016,16.238825,0.79197335,38.66,0.26753277,-26.505276,-94.94751,1.2003862,296.79468,0.07744248,480,-103.22242762861325,-376.04977,48000
,-70.33773,99.0,5498.593979597092,0.124936104,0.96644235,[-0.47  -1.324 -0.811 -1.168 -0.215],1854240,-377.64392,100,1.0214194,1.061116,100.0,-72.80736,15.846125,0.6440158,41.27,0.27690324,-24.000881,-93.16383,1.354085,308.52777,0.083053626,481,-103.9708319287714,-378.99756,48100
,-72.821175,99.000015,5509.1658709049225,0.05146392,0.99308205,[-0.457 -1.324 -0.808 -1.173 -0.216],1858383,-376.4369,100,1.0020118,1.0036931,100.0,-73.376854,15.579165,0.77125,41.43,0.27604717,-29.267998,-95.607735,1.1373017,248.01424,0.08297054,482,-104.98044190525492,-376.75958,48200
,-73.720085,99.00001,5520.001405000687,0.080375075,0.9832858,[-0.454 -1.325 -0.806 -1.174 -0.22 ],1862308,-371.86783,100,1.0059563,1.0130802,100.0,-75.08058,14.868489,0.7587344,39.25,0.2699711,-37.22048,-95.87539,1.205049,234.51422,0.07879857,483,-105.42641334674809,-372.54944,48300
,-74.36443,99.00003,5531.71716094017,0.047922645,0.9885181,[-0.449 -1.325 -0.804 -1.173 -0.225],1866223,-382.95078,100,1.002626,1.0060502,100.0,-75.11498,16.353722,0.8359037,39.15,0.26924768,-23.2071,-95.36188,1.1124256,286.74728,0.07847395,484,-104.81112171887722,-383.33887,48400
,-71.65554,99.000015,5544.105576515198,0.08062836,0.97991073,[-0.446 -1.323 -0.8   -1.172 -0.223],1870482,-365.13245,100,1.0072051,1.0130905,100.0,-73.05442,14.605082,0.6623106,42.59,0.2803175,-47.297012,-94.326416,1.205523,224.24307,0.08553479,485,-105.5085831258826,-365.8553,48500
,-74.35644,99.0,5554.556975841522,0.058703147,0.98822653,[-0.447 -1.326 -0.799 -1.174 -0.225],1874365,-375.01273,100,1.0036472,1.010511,100.0,-75.17642,14.772277,0.7857859,38.83,0.26821414,-35.48949,-94.90384,1.1848714,231.22261,0.077830866,486,-105.0627609147871,-375.42166,48600
,-72.78786,99.0,5566.186736345291,0.050314087,0.98544,[-0.448 -1.324 -0.797 -1.175 -0.227],1878434,-370.67694,100,1.003456,1.0072988,100.0,-73.7418,15.763839,0.8310141,40.69,0.27405894,-36.09863,-95.53975,1.1843332,268.74362,0.081571154,487,-104.79347201194383,-371.21066,48700
,-71.94755,99.0,5577.889391899109,0.046025414,0.99203163,[-0.449 -1.32  -0.797 -1.172 -0.222],1882651,-386.67844,100,1.0020154,1.0042086,100.0,-72.50705,16.75518,0.8641745,42.17,0.27831027,4.5403194,-94.32593,1.1432041,288.02258,0.0844627,488,-104.09922457904065,-386.95908,48800
,-72.63411,99.0,5588.04074382782,0.05697048,0.98969436,[-0.45  -1.318 -0.795 -1.172 -0.225],1886890,-372.53516,100,1.0031652,1.0058863,100.0,-73.36635,13.982273,0.8557551,42.39,0.27904823,-32.609215,-95.06495,1.2833779,205.55891,0.08493275,489,-105.85490812053611,-372.94077,48900
,-72.77328,99.0,5599.221799135208,0.017099919,0.99948674,[-0.45  -1.317 -0.796 -1.172 -0.22 ],1890964,-373.0495,100,1.000272,1.0004886,100.0,-72.84083,16.410677,0.95227414,40.74,0.27362955,-24.80782,-95.53484,1.0590316,268.77826,0.08149507,490,-103.66903472749655,-373.08606,49000
,-71.80407,99.0,5611.036040067673,0.053168155,0.99314517,[-0.449 -1.318 -0.795 -1.172 -0.22 ],1895140,-374.1661,100,1.0032855,1.0065202,100.0,-72.20883,16.594193,0.86947507,41.76,0.27695915,-26.579926,-93.4789,1.1804167,300.83832,0.08360911,491,-103.45269678244986,-374.37845,49100
,-72.08698,99.0,5622.844990730286,0.060531788,0.9931922,[-0.444 -1.317 -0.793 -1.174 -0.219],1899296,-381.5705,100,1.0048326,1.0080996,100.0,-72.70948,17.974703,0.7934622,41.56,0.2765011,-17.442526,-95.83804,1.1609645,336.07828,0.083253175,492,-103.49586902702127,-381.88535,49200
,-71.27682,99.0,5634.339306116104,0.040912732,0.9895444,[-0.448 -1.32  -0.795 -1.173 -0.22 ],1903605,-368.9159,100,1.0019246,1.0051998,100.0,-71.882515,15.939906,0.876615,43.09,0.2809064,-35.531296,-94.437904,1.1650195,279.7621,0.08626335,493,-104.15302878233798,-369.35138,49300
,-71.13887,99.0,5646.328461885452,0.042199332,0.993135,[-0.443 -1.321 -0.793 -1.174 -0.218],1907952,-375.8883,100,1.0017663,1.0035223,100.0,-71.61881,15.757293,0.8477069,43.47,0.28203982,-24.243805,-93.930695,1.1006606,257.728,0.08703258,494,-104.44327011142494,-376.16193,49400
,-74.167625,99.0,5657.807246685028,0.047567606,0.98997533,[-0.445 -1.32  -0.794 -1.174 -0.222],1911754,-367.25345,100,1.0023733,1.0070938,100.0,-74.829414,14.757084,0.82469803,38.02,0.2654992,-38.780537,-94.19883,1.1535532,233.10228,0.0761666,495,-104.25717903978983,-367.63028,49500
,-73.00189,99.00001,5668.7657122612,0.028734198,0.99667126,[-0.44  -1.319 -0.791 -1.173 -0.225],1915853,-379.81677,100,1.0006931,1.0018622,100.0,-73.25672,15.102577,0.89625335,40.99,0.27445066,-26.71135,-93.71855,1.068358,228.73618,0.082017034,496,-104.56662228390364,-379.97217,49600
,-72.86004,99.0,5679.746760129929,0.05838583,0.9894489,[-0.438 -1.321 -0.791 -1.174 -0.227],1919897,-372.83362,100,1.0033703,1.0064745,100.0,-73.73899,14.79313,0.82788473,40.44,0.27326515,-34.1046,-94.67262,1.1641502,221.1292,0.08106372,497,-104.68632177942402,-373.31342,49700
,-70.38525,99.0,5690.511803627014,0.1196324,0.96371174,[-0.439 -1.323 -0.793 -1.174 -0.232],1924002,-366.02066,100,1.0209401,1.0447991,100.0,-73.002914,15.335448,0.7187195,41.05,0.27640405,-30.644703,-94.856544,1.3780959,276.37457,0.082661316,498,-104.39304881289405,-367.43158,49800
,-69.46014,99.0,5703.25293469429,0.055587087,0.99375546,[-0.449 -1.316 -0.791 -1.167 -0.231],1928543,-364.06055,100,1.002716,1.0052484,100.0,-69.83581,15.407646,0.8491421,45.41,0.28767186,-30.874447,-95.33067,1.182232,244.32532,0.09091971,499,-104.02213015697421,-364.2645,49900
