J_sample_variance,MinIW,InitialReturnMin,Bound,InitialReturnStd,MaxIW,Weights,InitialBound,MeanD2w0t,Iteration,EpisodesSoFar,InitialReturnMean,EmpiricalD2,EpRewMean,TimeElapsed,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinD2w0t,MaxD2w0t,ReturnStepMax,EpThisIter,ReturnMeanIW,TimestepsSoFar,StdIW,StdD2w0t,MeanIW
480.32007,0.85266876,-24.177032,-176.96654,17.053255,1.4327855,[-0.695 -0.424 -0.221 -0.815  0.297],-177.8807,0.1007617,425,42500,9.155273e-07,1.0090197,-103.41112989386052,5238.275729179382,94.87757,50.17,38.606003,,1.0199747,100.0,100,137.88658,1775620,0.095572926,0.3017188,1.0117276
320.36526,0.8099472,-23.973778,-165.9939,16.959816,1.1424739,[-0.701 -0.425 -0.22  -0.813  0.303],-166.37558,0.09348915,426,42600,4.234314e-06,1.0025698,-103.03027110315504,5252.819270133972,94.583786,46.66,49.355095,,1.0113324,100.0,100,150.17474,1780286,0.0463556,0.29140055,1.0069766
363.36737,0.7575099,-27.837318,-192.38208,16.033306,1.2945993,[-0.707 -0.427 -0.223 -0.812  0.302],-193.38062,0.10771787,427,42700,-2.0217894e-06,1.0090126,-103.61643442328088,5267.5158479213715,95.13516,53.62,45.89807,,1.0173187,100.0,100,127.145515,1785648,0.079717964,0.31079176,1.0137626
641.24316,0.66963196,-27.45707,-187.47127,15.509245,1.7802014,[-0.712 -0.43  -0.223 -0.812  0.307],-189.09018,0.10964143,428,42800,-5.9127806e-06,1.0177555,-103.7601369058002,5281.220016479492,95.17475,54.25,30.065922,,1.0346261,100.0,100,127.32262,1791073,0.16352583,0.3142963,1.0316386
706.359,0.7222433,-25.922562,-173.44809,17.53606,1.776886,[-0.71  -0.428 -0.217 -0.809  0.314],-176.29091,0.10199271,429,42900,-1.1062622e-06,1.0257964,-104.18740952151335,5294.721807003021,94.84497,50.15,42.145905,,1.0651401,100.0,100,142.88425,1796088,0.18343659,0.305499,1.055535
333.62787,0.8891472,-23.59903,-170.5307,17.22,1.1448582,[-0.704 -0.426 -0.22  -0.805  0.324],-170.94978,0.09704773,430,43000,-1.0299683e-06,1.0023245,-103.22488082759178,5309.036799192429,94.73979,48.46,58.40249,,1.0099049,100.0,100,143.08765,1800934,0.036730178,0.29624328,1.0056978
613.3016,0.67559135,-27.652977,-182.83836,17.682192,1.4870481,[-0.696 -0.427 -0.218 -0.807  0.327],-184.95908,0.102739304,431,43100,-3.6239624e-06,1.0186377,-102.424882490437,5322.037450551987,94.96594,50.78,47.45288,,1.0437254,100.0,100,137.15538,1806012,0.1347466,0.30559292,1.0330727
452.34082,0.65427464,-28.812477,-202.8183,16.9248,1.4707823,[-0.698 -0.423 -0.211 -0.804  0.319],-203.8847,0.11673999,432,43200,-3.1280517e-06,1.0111555,-102.5686030916263,5337.393785953522,95.46683,58.06,35.375854,,1.0359228,100.0,100,113.948524,1811818,0.107112266,0.32208538,1.0211438
341.08945,0.64998686,-26.997307,-180.26477,17.28602,1.523394,[-0.706 -0.421 -0.207 -0.801  0.318],-181.34872,0.104556955,433,43300,1.1444092e-06,1.0123271,-103.85730516894795,5351.676905155182,95.00087,51.94,33.97346,,1.0233598,100.0,100,133.05197,1817012,0.118848145,0.30708963,1.0230324
586.81726,0.73915064,-28.677555,-201.92816,14.868902,1.6052878,[-0.706 -0.419 -0.212 -0.803  0.319],-204.23407,0.11968469,434,43400,3.890991e-06,1.0223002,-102.85460687023668,5364.6599061489105,95.51518,59.03,31.188871,,1.0442637,100.0,100,114.82165,1822915,0.16337672,0.32713783,1.0416938
800.7441,0.62119377,-24.691315,-177.30487,17.03082,1.6788974,[-0.701 -0.422 -0.207 -0.806  0.328],-178.92671,0.10287085,435,43500,3.2424928e-06,1.0153568,-102.90216988072683,5378.678307056427,94.95829,50.92,37.05613,,1.0425135,100.0,100,136.22705,1828007,0.16350767,0.3055121,1.0259537
364.72766,0.8400395,-25.513748,-179.39415,16.698006,1.3154726,[-0.691 -0.425 -0.204 -0.807  0.338],-180.1428,0.10274586,436,43600,-2.2506713e-06,1.0050766,-103.13419088411558,5392.178485155106,94.97291,51.22,47.955414,,1.0150009,100.0,100,133.73119,1833129,0.068938434,0.3041359,1.0133585
467.88135,0.6878574,-28.003548,-191.48047,17.231773,1.3763196,[-0.683 -0.429 -0.205 -0.809  0.343],-192.48679,0.107727185,437,43700,-2.7465821e-06,1.0103712,-102.15365193274295,5405.761927604675,95.18759,53.59,36.062325,,1.0311102,100.0,100,125.50817,1838488,0.099742405,0.3109198,1.0165559
439.43063,0.8067555,-26.071716,-189.51443,15.933392,1.4613719,[-0.689 -0.427 -0.201 -0.806  0.339],-190.94229,0.10866564,438,43800,3.1661987e-06,1.0118512,-103.31487966774165,5420.419056653976,95.168564,53.93,39.39707,,1.029193,100.0,100,126.97526,1843881,0.112813264,0.31252074,1.0276735
681.0139,0.5389751,-31.789192,-202.38669,17.446692,1.8652809,[-0.689 -0.425 -0.198 -0.806  0.349],-204.68866,0.116909645,439,43900,4.53949e-06,1.0208355,-102.29266738023047,5434.681938409805,95.45494,57.71,45.28701,,1.0735598,100.0,100,116.97413,1849652,0.1673446,0.32368076,1.0441841
455.28232,0.7351671,-29.439903,-203.9964,16.961761,1.4380238,[-0.693 -0.416 -0.192 -0.798  0.344],-204.98029,0.112586536,440,44000,-9.918213e-07,1.012896,-103.03241789485608,5448.834030389786,95.3183,55.97,47.152435,,1.0265003,100.0,100,119.31742,1855249,0.124268025,0.31711647,1.0174043
463.3874,0.6679852,-24.132378,-183.96268,13.927548,1.6700977,[-0.698 -0.417 -0.192 -0.794  0.347],-185.96466,0.10859543,441,44100,2.3651123e-06,1.0171009,-105.3582726623251,5462.570866346359,95.088425,53.87,35.341187,,1.0450106,100.0,100,130.4935,1860636,0.14497277,0.31251127,1.034259
450.30188,0.71124613,-26.004639,-190.1841,17.678774,1.461683,[-0.713 -0.418 -0.192 -0.792  0.354],-191.57065,0.10513291,442,44200,-2.9754638e-06,1.0138551,-102.17815211827566,5476.56244635582,95.08287,52.17,38.03972,,1.0352496,100.0,100,130.75813,1865853,0.11985405,0.30802694,1.0301915
295.26163,0.8375744,-26.486107,-185.41365,16.488554,1.1400229,[-0.716 -0.412 -0.195 -0.791  0.354],-185.69983,0.10438086,443,44300,-7.705688e-06,1.0022309,-103.35839009757376,5489.534374475479,95.033066,52.11,32.11359,,1.0057415,100.0,100,130.34544,1871064,0.04637465,0.30602288,1.0043111
288.9778,0.8233725,-24.549408,-187.43665,16.653805,1.1961159,[-0.715 -0.411 -0.196 -0.789  0.352],-187.87292,0.10428645,444,44400,1.5640259e-06,1.0035797,-103.16300776935026,5501.521709680557,95.03752,52.07,42.64822,,1.0136136,100.0,100,130.46512,1876271,0.059058428,0.30586344,1.0082474
430.7779,0.6915757,-26.178009,-181.18904,17.667986,1.4277183,[-0.705 -0.414 -0.196 -0.792  0.35 ],-182.8493,0.10304522,445,44500,-7.2479247e-07,1.0122323,-103.08779042931492,5514.659133911133,94.97158,51.18,40.133713,,1.0435522,100.0,100,134.81242,1881389,0.10375294,0.30515954,1.0305479
272.45978,0.6041468,-23.459946,-162.79468,15.646759,1.2565664,[-0.689 -0.42  -0.195 -0.797  0.344],-163.54007,0.09448469,446,44600,-3.0517577e-07,1.007915,-104.09512601760484,5527.434549808502,94.57889,47.09,32.76447,,1.0264379,100.0,100,150.39166,1886098,0.089886285,0.29303437,1.0126611
334.8357,0.8588925,-26.842377,-195.30405,17.447096,1.1285084,[-0.678 -0.422 -0.195 -0.801  0.341],-195.60287,0.107531086,447,44700,-1.411438e-06,1.0021459,-102.57988343983352,5541.209688901901,95.1788,53.69,38.407845,,1.0079414,100.0,100,124.18615,1891467,0.042368434,0.31002906,1.0056332
427.5563,0.8009017,-26.670914,-190.37856,17.600657,1.3578397,[-0.674 -0.424 -0.196 -0.801  0.338],-191.20345,0.10331969,448,44800,-9.536743e-07,1.0049285,-103.60334152536007,5553.910493135452,94.97423,51.47,51.36292,,1.0186298,100.0,100,133.36577,1896614,0.06867517,0.3050103,1.0142531
333.78268,0.76811284,-28.414383,-182.56596,16.029205,1.3269773,[-0.676 -0.42  -0.198 -0.796  0.339],-183.68909,0.10677784,449,44900,2.670288e-07,1.0111835,-104.80550793697802,5569.139310598373,95.0503,53.07,34.794296,,1.0245425,100.0,100,130.24638,1901921,0.10695864,0.30988005,1.0211886
380.10342,0.75940406,-24.135735,-176.0596,16.730263,1.2789192,[-0.67  -0.421 -0.202 -0.797  0.345],-176.72882,0.10270467,450,45000,-7.6293946e-07,1.0062153,-103.67058164417962,5582.730113506317,94.948,51.17,32.453327,,1.015257,100.0,100,134.6336,1907038,0.07249744,0.30418372,1.0084283
416.6759,0.81513906,-28.763672,-191.52023,17.917496,1.287581,[-0.67  -0.427 -0.203 -0.797  0.348],-192.24265,0.10510277,451,45100,-6.5612794e-06,1.0063971,-103.36420849200799,5596.339438199997,95.05029,52.34,45.434925,,1.0150435,100.0,100,130.08572,1912272,0.086187795,0.3073796,1.0167108
477.3671,0.74519646,-28.284203,-186.01178,17.174036,1.5633514,[-0.666 -0.427 -0.202 -0.799  0.355],-187.2109,0.10637228,452,45200,6.4849855e-06,1.0117134,-103.12826668613776,5609.142662286758,95.09363,52.8,35.876144,,1.0349612,100.0,100,129.3703,1917552,0.12453997,0.3095804,1.0255919
262.34164,0.7635678,-26.720482,-202.2579,17.066051,1.3441763,[-0.666 -0.421 -0.199 -0.802  0.354],-203.15279,0.11086002,453,45300,-2.2888185e-06,1.0070087,-102.40288826268831,5623.738927125931,95.28975,55.2,40.48925,,1.0252227,100.0,100,121.04734,1923072,0.07320408,0.31469306,1.0219183
434.7099,0.8045832,-24.215126,-182.50195,16.342869,1.5207667,[-0.664 -0.424 -0.2   -0.808  0.354],-183.76926,0.102786385,454,45400,4.6920777e-06,1.0115191,-103.28574649430868,5637.05387711525,94.957504,51.1,37.682655,,1.0307113,100.0,100,135.2879,1928182,0.10667351,0.3046475,1.020165
388.6007,0.6848305,-24.725945,-179.77861,15.879077,1.4959335,[-0.674 -0.427 -0.203 -0.805  0.359],-181.03847,0.10128084,455,45500,4.653931e-06,1.0092609,-104.23019719188946,5649.899168729782,94.85895,50.34,35.855988,,1.0525348,100.0,100,139.40535,1933216,0.108290456,0.30270094,1.0242455
302.24173,0.86789715,-26.984215,-188.48618,15.954808,1.16107,[-0.672 -0.432 -0.209 -0.808  0.361],-188.79495,0.109756194,456,45600,5.569458e-06,1.0025617,-103.75988470853669,5664.322286367416,95.21178,54.78,31.479553,,1.0072736,100.0,100,122.77047,1938694,0.046967104,0.312898,1.0034035
283.666,0.884596,-28.50766,-194.52522,15.736205,1.247247,[-0.669 -0.433 -0.206 -0.809  0.36 ],-194.87875,0.10991336,457,45700,2.5939942e-06,1.0033303,-102.88001668843208,5678.299046278,95.25073,54.88,36.953423,,1.0084941,100.0,100,121.52547,1944182,0.051593598,0.31303152,1.0051155
379.33905,0.87381434,-29.998993,-208.7728,18.992609,1.0890379,[-0.675 -0.431 -0.204 -0.807  0.362],-208.92166,0.112757675,458,45800,-1.7547608e-06,1.0011555,-100.69650658767621,5692.78237080574,95.4254,56.34,62.964058,,1.0033693,100.0,100,114.32569,1949816,0.030115677,0.31641993,1.0035058
251.95837,0.8260032,-26.950134,-185.68417,15.072025,1.2216878,[-0.679 -0.429 -0.205 -0.806  0.359],-185.98984,0.107924104,459,45900,6.4849854e-07,1.0045282,-104.43579104699089,5706.479964256287,95.12197,53.86,43.065845,,1.0086964,100.0,100,126.437325,1955202,0.07130753,0.3106211,1.008566
557.5745,0.6755909,-21.16919,-139.41943,15.230768,1.3946899,[-0.677 -0.427 -0.206 -0.807  0.359],-141.08626,0.088076405,460,46000,-1.9073486e-06,1.0136971,-104.38209852056416,5717.337137937546,94.21622,43.64,29.022823,,1.032868,100.0,100,168.44547,1959566,0.112287894,0.28482142,1.0214528
350.5606,0.8805418,-26.463303,-189.73692,16.106857,1.3663603,[-0.677 -0.429 -0.208 -0.801  0.353],-190.2131,0.1091418,461,46100,5.645752e-06,1.0035489,-102.81649009448145,5730.286189317703,95.22555,54.48,31.768757,,1.0105584,100.0,100,122.7552,1965014,0.060815014,0.3121025,1.0056579
578.5988,0.66542953,-25.319542,-174.28668,16.51631,1.47815,[-0.684 -0.425 -0.207 -0.797  0.354],-176.87701,0.10423242,462,46200,-2.708435e-06,1.0228641,-103.7008655827532,5742.753734588623,94.960236,51.34,34.826508,,1.0514274,100.0,100,137.87613,1970148,0.14096482,0.30815172,1.0447903
609.77716,0.6083374,-21.771416,-179.34413,15.513801,1.7418014,[-0.692 -0.43  -0.213 -0.802  0.344],-182.10568,0.10173408,463,46300,-3.3569336e-06,1.0267696,-105.28078938801795,5755.497970819473,94.8114,50.27,38.354996,,1.0788609,100.0,100,143.39653,1975175,0.18160807,0.30431348,1.0521929
390.09375,0.48723745,-24.390656,-175.50426,14.659088,1.5395128,[-0.675 -0.429 -0.215 -0.804  0.338],-177.36806,0.10388222,464,46400,2.784729e-06,1.020632,-105.44047120126858,5769.225517272949,94.89966,51.43,40.56553,,1.0366334,100.0,100,138.44627,1980318,0.14186151,0.30681157,1.0372765
957.24786,0.6949724,-24.63565,-170.19492,17.246498,2.0007646,[-0.667 -0.429 -0.217 -0.808  0.329],-172.93927,0.10091201,465,46500,-2.5939942e-06,1.032994,-104.75113162527127,5782.35847401619,94.77957,49.64,44.203648,,1.0700159,100.0,100,145.34677,1985282,0.19661891,0.30399254,1.0461923
326.54413,0.8281273,-27.903633,-178.53496,16.368975,1.2185217,[-0.661 -0.417 -0.217 -0.806  0.332],-179.00882,0.10156939,466,46600,-3.0899048e-06,1.0038799,-102.6422526723213,5795.928987503052,94.94701,50.65,47.40694,,1.0095176,100.0,100,134.92467,1990347,0.05823,0.30252674,1.0081085
1383.6211,0.442062,-23.821083,-170.32474,15.748203,1.9927154,[-0.662 -0.418 -0.216 -0.809  0.329],-174.056,0.10218133,467,46700,2.5939942e-06,1.0522959,-104.92391387340747,5807.889152050018,94.7845,49.78,33.12213,,1.0986539,100.0,100,148.125,1995325,0.28286552,0.30736256,1.0689272
427.82385,0.78938305,-22.857185,-172.91536,16.90349,1.3519927,[-0.67  -0.414 -0.211 -0.798  0.318],-173.79976,0.09822998,468,46800,-5.8364867e-06,1.0080024,-104.1620569619069,5820.057129859924,94.73979,48.9,35.56539,,1.0191118,100.0,100,143.35005,2000215,0.09415267,0.29834566,1.0176919
365.60684,0.73744047,-28.73426,-197.16452,16.17715,1.3721926,[-0.666 -0.414 -0.211 -0.802  0.323],-198.26175,0.10976621,469,46900,1.6021728e-06,1.0105115,-103.37192682513718,5833.988611459732,95.21003,54.55,43.823017,,1.0256139,100.0,100,124.37618,2005670,0.10257879,0.31366947,1.0198914
783.00006,0.5642488,-23.245148,-159.67265,16.325644,1.6545191,[-0.666 -0.417 -0.212 -0.799  0.318],-162.92953,0.09642381,470,47000,-1.9836425e-06,1.0424305,-104.41339986988208,5846.613347291946,94.58132,47.26,36.35752,,1.0824481,100.0,100,155.22414,2010396,0.20900367,0.29848462,1.0567144
471.61377,0.7539235,-27.737541,-192.95671,17.544895,1.4273446,[-0.66  -0.41  -0.213 -0.803  0.309],-193.76309,0.11191447,471,47100,5.0735475e-06,1.0075455,-102.8316841412602,5860.728193759918,95.304344,55.65,42.08835,,1.0190853,100.0,100,120.12285,2015961,0.10115203,0.31623295,1.014377
715.1392,0.6897109,-27.163399,-191.38725,17.504154,1.7677087,[-0.658 -0.411 -0.208 -0.806  0.312],-194.74423,0.10894888,472,47200,3.8146973e-07,1.0272694,-103.36998720543454,5873.9059278965,95.14003,53.56,42.69429,,1.0727963,100.0,100,131.63313,2021317,0.17239253,0.31458455,1.0684203
355.2285,0.83667153,-25.585258,-168.42209,16.822577,1.271793,[-0.668 -0.408 -0.203 -0.808  0.319],-168.95221,0.096561015,473,47300,-1.7547608e-06,1.0060973,-102.7878479666413,5886.493370294571,94.732285,48.17,38.17133,,1.0159348,100.0,100,143.78525,2026134,0.07684905,0.2957455,1.0091985
386.64465,0.83163375,-24.357391,-179.6418,15.822382,1.6028262,[-0.678 -0.408 -0.203 -0.805  0.321],-180.05222,0.09945857,474,47400,1.14440915e-07,1.0065453,-103.89536731108736,5899.247069120407,94.810715,49.6,37.741814,,1.0144246,100.0,100,139.81093,2031094,0.09264504,0.29970577,1.0068104
540.80756,0.69637495,-22.994965,-167.72533,16.41323,1.7814392,[-0.686 -0.407 -0.203 -0.802  0.324],-169.2234,0.098479494,475,47500,3.5858154e-06,1.014733,-103.51618668780392,5912.370574712753,94.75754,48.8,37.807186,,1.0431842,100.0,100,144.39275,2035974,0.13599484,0.29946446,1.0298501
315.81216,0.8782902,-24.291588,-168.9767,15.973705,1.1945689,[-0.686 -0.401 -0.199 -0.805  0.322],-169.22954,0.10106718,476,47600,5.645752e-06,1.0023625,-103.55610714404253,5925.463748455048,94.8947,50.45,29.976639,,1.0068072,100.0,100,136.39687,2041019,0.05078173,0.3016961,1.0038399
370.48056,0.7619896,-28.611649,-203.57243,16.967903,1.5649624,[-0.684 -0.403 -0.201 -0.803  0.322],-204.45773,0.11740192,477,47700,8.2015995e-06,1.0081557,-103.07498117985271,5939.936161518097,95.47366,58.46,38.719048,,1.0328947,100.0,100,112.63356,2046865,0.08907363,0.32265946,1.0160592
444.18585,0.7776838,-23.68335,-168.32147,16.864431,1.3184748,[-0.69  -0.399 -0.2   -0.798  0.327],-169.4291,0.09955174,478,47800,-6.8664554e-07,1.0098876,-104.59954957690157,5952.540838003159,94.77291,49.49,42.528694,,1.0237502,100.0,100,142.29852,2051814,0.090360135,0.30036142,1.0200336
295.29538,0.82784617,-25.448318,-182.76967,17.091278,1.192367,[-0.685 -0.399 -0.198 -0.803  0.319],-183.04086,0.1049057,479,47900,1.1062622e-06,1.0021881,-103.75707591725542,5966.3153738975525,95.0383,52.38,34.651146,,1.0070384,100.0,100,129.65611,2057052,0.04197425,0.30667162,1.0057402
291.70157,0.9291547,-26.95942,-185.29657,16.673925,1.1485536,[-0.69  -0.397 -0.2   -0.802  0.32 ],-185.46841,0.10660499,480,48000,-6.1416627e-06,1.001608,-103.78900046864791,5980.762771606445,95.10182,53.25,29.345234,,1.004186,100.0,100,126.66328,2062377,0.037198007,0.30877218,1.002349
463.0694,0.7859185,-24.24694,-171.81007,16.652565,1.3423717,[-0.693 -0.395 -0.201 -0.801  0.322],-173.43835,0.096973106,481,48100,4.0817263e-06,1.0117205,-102.53015576343225,5993.876523256302,94.74121,48.15,36.969624,,1.0259547,100.0,100,145.61641,2067192,0.097982496,0.29706368,1.0279967
924.6708,0.7055043,-23.717484,-151.0656,16.429008,2.0061574,[-0.698 -0.395 -0.203 -0.794  0.325],-154.00363,0.09109675,482,48200,-6.4849854e-07,1.0193623,-103.69805931700134,6006.3472266197205,94.37476,44.84,38.3342,,1.0804749,100.0,100,164.23497,2071676,0.16597095,0.2902712,1.0443689
437.76935,0.7667436,-26.07515,-183.04793,15.312794,1.3798684,[-0.694 -0.39  -0.193 -0.798  0.328],-184.66017,0.101663075,483,48300,3.4332274e-06,1.0121298,-103.83263509296945,6019.739030122757,94.88455,50.46,38.193962,,1.033771,100.0,100,139.0136,2076722,0.104612924,0.30344802,1.0218182
272.59137,0.8347504,-26.534813,-194.03192,15.793031,1.2572364,[-0.701 -0.393 -0.198 -0.794  0.334],-194.45004,0.10708891,484,48400,,1.0045326,-103.99716315378323,6034.2445476055145,95.107895,53.44,37.908848,,1.0097501,100.0,100,127.44445,2082066,0.067290984,0.30957255,1.0118943
853.2395,0.70113146,-25.813278,-188.84796,17.005169,2.503184,[-0.7   -0.391 -0.2   -0.794  0.335],-191.86075,0.1084055,485,48500,2.0599366e-06,1.0292088,-104.13972485639347,6046.736896753311,95.09012,53.27,34.76393,,1.0913908,100.0,100,132.71976,2087393,0.21166767,0.31397703,1.0482872
403.873,0.8173133,-27.087746,-198.72919,16.64451,1.545274,[-0.71  -0.383 -0.19  -0.79   0.333],-199.42241,0.11118148,486,48600,-5.1879883e-06,1.0065234,-103.0270391294148,6060.475609302521,95.278595,55.37,35.127396,,1.0169586,100.0,100,120.427925,2092930,0.08493494,0.31506708,1.0146549
298.64795,0.88042295,-26.590973,-200.84058,16.62597,1.2224369,[-0.708 -0.387 -0.191 -0.789  0.338],-201.14883,0.109029144,487,48700,2.5177003e-06,1.003321,-103.53281816393486,6073.821450948715,95.196465,54.44,48.11005,,1.0065597,100.0,100,123.04242,2098374,0.054036427,0.31192648,1.0079228
300.72928,0.8649864,-27.165691,-204.40613,16.341784,1.1750102,[-0.704 -0.387 -0.192 -0.791  0.341],-204.74121,0.11786375,488,48800,-7.6293946e-07,1.0034102,-103.15950363108595,6088.777535200119,95.49237,58.82,31.443745,,1.0077436,100.0,100,111.04867,2104256,0.05637384,0.32279512,1.0093796
349.81174,0.8446046,-23.612099,-179.05861,16.432003,1.2197895,[-0.702 -0.39  -0.191 -0.791  0.338],-179.85948,0.09995229,489,48900,-1.9454956e-06,1.0047584,-103.58035182566478,6100.934414386749,94.845985,49.87,46.141773,,1.0227023,100.0,100,138.67165,2109243,0.062715665,0.30028743,1.0119681
385.0373,0.8200907,-24.539436,-184.71576,15.953784,1.4990381,[-0.712 -0.389 -0.193 -0.787  0.336],-186.18271,0.10737753,490,49000,-1.2969971e-06,1.0095136,-104.15096421242032,6114.369020462036,95.09848,53.39,29.418465,,1.0340635,100.0,100,128.80225,2114582,0.08936713,0.31057394,1.0229936
435.5897,0.6336351,-26.695915,-185.24283,17.36289,1.4122279,[-0.698 -0.388 -0.188 -0.787  0.334],-186.4668,0.107468575,491,49100,-7.6293946e-07,1.0127352,-102.80244504548456,6126.718218803406,95.14322,53.31,43.44966,,1.0301179,100.0,100,127.86384,2119913,0.11566269,0.31108138,1.0305007
445.0571,0.7688799,-25.869064,-174.69814,16.366285,1.5640621,[-0.695 -0.39  -0.194 -0.787  0.327],-176.70818,0.10187551,492,49200,2.3651123e-06,1.017728,-104.32015232212956,6139.345890283585,94.86278,50.43,37.935936,,1.0479239,100.0,100,140.05925,2124956,0.11923231,0.30418462,1.0311769
333.94904,0.7866497,-25.601578,-203.45062,18.138353,1.2574165,[-0.699 -0.384 -0.198 -0.786  0.331],-204.18527,0.10578006,493,49300,3.967285e-06,1.0053953,-102.70870919844818,6152.555737495422,95.10288,52.71,58.583378,,1.0224653,100.0,100,127.31202,2130227,0.0670342,0.30814764,1.0176681
363.4988,0.8478623,-25.552765,-185.36357,16.962566,1.1674317,[-0.698 -0.383 -0.199 -0.786  0.326],-185.89397,0.10417033,494,49400,6.980896e-06,1.0042115,-103.02218285878911,6164.130425453186,95.033035,51.94,45.377655,,1.0104165,100.0,100,130.59172,2135421,0.05261758,0.30596852,1.0084857
666.163,0.7688111,-23.273552,-158.70157,15.916553,1.4808736,[-0.7   -0.385 -0.197 -0.789  0.324],-160.07756,0.09363258,495,49500,-4.5776366e-07,1.0140156,-103.5284854306101,6176.161073684692,94.54531,46.48,33.109386,,1.0385541,100.0,100,153.6159,2140069,0.1319554,0.29248202,1.0187447
369.358,0.6825349,-27.128021,-194.89467,16.37519,1.33511,[-0.706 -0.381 -0.193 -0.783  0.328],-195.88762,0.1113053,496,49600,-2.632141e-06,1.0078104,-102.4794351324347,6191.528638839722,95.297714,55.36,32.12796,,1.0215151,100.0,100,120.81822,2145605,0.07933933,0.3154494,1.019298
401.02075,0.7851572,-27.017593,-192.97067,16.693151,1.4984848,[-0.703 -0.385 -0.191 -0.788  0.324],-193.56412,0.109022215,497,49700,-5.1879883e-06,1.0051928,-103.38204515083858,6206.42334151268,95.19359,54.32,37.300266,,1.0145242,100.0,100,123.74673,2151037,0.08726855,0.31227848,1.0111254
353.1654,0.87563074,-26.979034,-201.37503,18.475151,1.1153193,[-0.706 -0.385 -0.194 -0.784  0.326],-201.59421,0.109695315,498,49800,-4.119873e-06,1.0022638,-103.13425936492499,6220.103917837143,95.23529,54.79,46.31893,,1.0051773,100.0,100,120.68951,2156516,0.043696832,0.31268775,1.0023792
443.53372,0.7980709,-28.700409,-201.69379,18.204973,1.3321588,[-0.704 -0.383 -0.195 -0.784  0.328],-202.4415,0.11286186,499,49900,8.010864e-07,1.0058873,-103.41101413515291,6235.23623418808,95.32055,56.21,37.064014,,1.0173783,100.0,100,118.2226,2162137,0.07552783,0.31712598,1.0152507
