MinD2w0t,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MaxD2w0t,EpisodesSoFar,InitialReturnMax,InitialReturnStd,MinIW,EmpiricalD2,StdIW,MeanD2w0t,InitialBound,StdD2w0t,EpLenMean,Weights,TimestepsSoFar,MeanIW,J_sample_variance,ReturnStepMax,ReturnMeanIW,Iteration,EpRewMean,InitialReturnMean,TimeElapsed,MaxIW,Bound
,99.0,100,-9.107035,1.0,44700,-1.999157,1.6751934,1.0,1.0,,0.24674,-39.504593,0.43110567,123.37,[-1.157 -1.1   -0.411 -0.839 -0.228],5477136,1.0,2.8346193,100.0,-6.171256,447,-103.00093832137834,-6.171256,10878.10085606575,1.0,-39.504593
,99.0,100,-9.265599,1.0,44800,-2.8543391,1.4909405,1.0,1.0,,0.2761,-39.351162,0.44706294,138.05,[-1.157 -1.1   -0.411 -0.839 -0.228],5490941,1.0,2.2453573,100.0,-6.0178256,448,-100.95172411767686,-6.017826,10905.682297945023,1.0,-39.351162
,99.0,100,-9.284,1.1070118,44900,-2.3352125,1.802861,0.44064853,1.0368389,0.15602402,0.28339747,-39.263737,0.4576042,138.66,[-1.157 -1.1   -0.411 -0.839 -0.228],5504807,0.9932466,3.2300856,100.0,-5.897326,449,-100.13812451284592,-5.9304004,10932.92344903946,1.5055285,-39.24632
,99.0,100,-9.399836,1.0,45000,-2.9406648,1.6095582,1.0,1.0,,0.25872,-39.49831,0.4379314,129.36,[-1.157 -1.099 -0.413 -0.841 -0.228],5517743,1.0,2.6168463,100.0,-6.1649756,450,-101.51135694591714,-6.1649766,10959.087009191513,1.0,-39.49831
,99.0,100,-10.048789,1.0,45100,-2.2914462,1.5589154,1.0,1.0,,0.2232,-39.440292,0.41637924,111.6,[-1.157 -1.099 -0.413 -0.841 -0.228],5528903,1.0,2.4547653,100.0,-6.106956,451,-103.38750171005775,-6.106956,10980.86493897438,1.0,-39.440292
,99.0,100,-10.135566,1.0,45200,-2.4878492,1.515585,1.0,1.0,,0.28278,-39.436035,0.4503456,141.39,[-1.157 -1.099 -0.413 -0.841 -0.228],5543042,1.0,2.3201997,100.0,-6.102698,452,-101.41605885867816,-6.102698,11008.924640417099,1.0,-39.436035
,99.0,100,-9.034237,1.0,45300,-2.4741893,1.6155518,1.0,1.0,,0.25822,-39.16042,0.43764445,129.11,[-1.157 -1.099 -0.413 -0.841 -0.228],5555953,1.0,2.6363714,100.0,-5.8270836,453,-102.66504849438232,-5.8270836,11034.519161939621,1.0,-39.16042
,99.0,100,-9.31245,1.0,45400,-2.4236612,1.6075779,1.0,1.0,,0.24764,-39.432846,0.43164217,123.82,[-1.157 -1.099 -0.413 -0.841 -0.228],5568335,1.0,2.6104107,100.0,-6.099511,454,-101.54985973685326,-6.099511,11059.420145750046,1.0,-39.432846
,99.0,100,-9.207666,1.0000002,45500,-2.0119097,1.67158,0.9992662,1.0,0.00023171573,0.27974,-39.483196,0.44887012,139.87,[-1.157 -1.099 -0.413 -0.841 -0.228],5582322,0.99999654,2.8222592,100.0,-6.1498113,455,-95.60856599399722,-6.1498604,11087.916635990143,1.0005215,-39.483147
,99.0,100,-9.204817,1.0,45600,-2.674891,1.5939176,1.0,1.0,,0.25436,-39.371586,0.4355,127.18,[-1.157 -1.099 -0.413 -0.841 -0.228],5595040,1.0,2.5662355,100.0,-6.0382485,456,-101.20097081892247,-6.038249,11112.56803202629,1.0,-39.371586
,99.0,100,-9.067788,1.0,45700,-2.7582817,1.5889585,1.0,1.0,,0.27444,-39.361973,0.44623315,137.22,[-1.157 -1.099 -0.413 -0.841 -0.228],5608762,1.0,2.550292,100.0,-6.0286365,457,-97.2453444546151,-6.0286365,11139.132825374603,1.0,-39.361973
,99.0,100,-9.149021,1.0,45800,-3.0439653,1.6112485,1.0,1.0,,0.26128,-39.373394,0.43931702,130.64,[-1.157 -1.099 -0.413 -0.841 -0.228],5621826,1.0,2.6223452,100.0,-6.0400567,458,-101.94168730689951,-6.0400567,11167.428025245667,1.0,-39.373394
,99.0,100,-9.389102,1.0,45900,-2.5953956,1.6903701,1.0,1.0,,0.24234,-39.386127,0.42848936,121.17,[-1.157 -1.099 -0.413 -0.841 -0.228],5633943,1.0,2.8862133,100.0,-6.052792,459,-102.29900659661203,-6.0527925,11193.532493829727,1.0,-39.386127
,99.0,100,-9.497549,1.0,46000,-1.9681876,1.6607182,1.0,1.0,,0.26848,-39.620247,0.4431589,134.24,[-1.157 -1.099 -0.413 -0.841 -0.228],5647367,1.0,2.7858436,100.0,-6.2869115,460,-101.47582766907063,-6.2869115,11222.4763879776,1.0,-39.620247
,99.0,100,-9.720724,1.0,46100,-2.3924022,1.6533314,1.0,1.0,,0.25046,-39.39375,0.43328774,125.23,[-1.157 -1.099 -0.413 -0.841 -0.228],5659890,1.0,2.7611156,100.0,-6.060415,461,-103.14998803630482,-6.0604157,11247.19643497467,1.0,-39.39375
,99.0,100,-18.236069,1.1019723,46200,-2.287133,2.1095262,0.68829274,1.0267502,0.13870655,0.23185647,-39.373554,0.4268326,113.95,[-1.157 -1.099 -0.413 -0.841 -0.228],5671285,0.9995243,3.9840372,100.0,-6.0033574,462,-101.87382558373294,-6.0402174,11269.716012001038,1.5947193,-39.35393
,99.0,100,-9.267975,1.0,46300,-2.8377264,1.5854534,1.0,1.0,,0.2793,-39.338566,0.44865122,139.65,[-1.158 -1.099 -0.41  -0.841 -0.228],5685250,1.0,2.5390527,100.0,-6.0052285,463,-100.58788351404706,-6.005229,11298.025432109833,1.0,-39.338566
,99.0,100,-9.260939,1.0611923,46400,-1.9053292,1.5527532,0.6110612,1.0280328,0.15864116,0.25455007,-39.255875,0.4404292,125.22,[-1.158 -1.099 -0.41  -0.841 -0.228],5697772,0.98191094,2.428919,100.0,-5.8856883,464,-101.51448356336041,-5.9225373,11323.043903827667,1.7138422,-39.237976
,99.0,100,-8.986464,1.1521181,46500,-2.8170478,1.5577854,0.48876917,1.043061,0.19048554,0.24357137,-39.39635,0.43790346,118.22,[-1.158 -1.098 -0.413 -0.842 -0.228],5709594,0.99089515,2.341303,100.0,-5.990069,465,-102.26547435468535,-6.0630145,11346.469725847244,1.9580368,-39.359257
,99.0,100,-9.141906,1.0,46600,-2.1183105,1.6929948,1.0,1.0,,0.25442,-39.083763,0.43554443,127.21,[-1.15  -1.095 -0.41  -0.84  -0.217],5722315,1.0,2.8951833,100.0,-5.7504277,466,-101.40096546737479,-5.7504277,11369.684228897095,1.0,-39.083763
,99.0,100,-8.879748,1.0,46700,-2.1319008,1.3904346,0.9999672,1.0,1.1710274e-05,0.26268,-39.22737,0.4400992,131.34,[-1.15  -1.095 -0.41  -0.84  -0.217],5735449,1.0,1.9528339,100.0,-5.894034,467,-100.68110397443134,-5.8940344,11393.689340353012,1.0000384,-39.22737
,99.0,100,-9.039719,1.0915494,46800,-2.6079378,1.4112803,0.67519224,1.0222085,0.1364698,0.24163957,-39.303265,0.4321817,119.1,[-1.15  -1.095 -0.41  -0.84  -0.217],5747359,0.98838216,2.0399718,100.0,-5.93621,468,-101.5329007321532,-5.969929,11415.835459470749,1.635838,-39.286358
,99.0,100,-9.561705,1.0,46900,-2.2226129,1.5410924,1.0,1.0,,0.2642,-39.110706,0.440915,132.1,[-1.15  -1.095 -0.407 -0.841 -0.216],5760569,1.0,2.398955,100.0,-5.7773705,469,-102.78822248102233,-5.7773705,11440.558155059814,1.0,-39.110706
,99.0,100,-9.237849,1.0,47000,-1.6395717,1.5900562,1.0,1.0,,0.25968,-39.411682,0.43846086,129.84,[-1.15  -1.095 -0.407 -0.841 -0.216],5773553,1.0,2.5538166,100.0,-6.078346,470,-100.24312983935877,-6.078346,11464.728063106537,1.0,-39.411682
,99.0,100,-9.410675,1.0,47100,-3.2200646,1.4145668,1.0,1.0,,0.247,-39.390434,0.43127936,123.5,[-1.15  -1.095 -0.407 -0.841 -0.216],5785903,1.0,2.0212114,100.0,-6.0570984,471,-102.43957443421546,-6.0570984,11487.149009943008,1.0,-39.390434
,99.0,100,-9.550989,1.0,47200,-2.594964,1.5977786,1.0,1.0,,0.23652,-39.445755,0.42495215,118.26,[-1.15  -1.095 -0.407 -0.841 -0.216],5797729,1.0,2.5786834,100.0,-6.1124187,472,-102.64423474569611,-6.1124187,11509.213179588318,1.0,-39.445755
,99.0,100,-9.007309,1.0,47300,-2.6750488,1.5135398,1.0,1.0,,0.2385,-39.33384,0.42616948,119.25,[-1.15  -1.095 -0.407 -0.841 -0.216],5809654,1.0,2.313942,100.0,-6.000502,473,-102.05978273042072,-6.000502,11531.35775256157,1.0,-39.33384
,99.0,100,-9.329963,1.0660774,47400,-1.7090747,1.6295753,0.5928136,1.0229993,0.13976312,0.2916942,-39.184525,0.45988554,143.47,[-1.15  -1.095 -0.407 -0.841 -0.216],5824001,1.0104853,2.5739892,100.0,-5.8191357,474,-103.03344853601753,-5.851187,11558.748593568802,1.5645604,-39.16828
,99.0,100,-10.376019,1.1101983,47500,-2.3939059,1.7495029,0.5641907,1.0354798,0.19382663,0.26849714,-39.27882,0.4501601,131.24,[-1.15  -1.094 -0.404 -0.842 -0.216],5837125,1.0185456,2.9443939,100.0,-5.8981204,475,-102.08059741125894,-5.945484,11583.501370191574,2.021975,-39.255043
,99.0,100,-8.9590645,1.1072263,47600,-2.4595299,1.3189282,0.62093264,1.0313565,0.18037547,0.22668777,-39.269363,0.42387006,111.23,[-1.15  -1.094 -0.408 -0.841 -0.217],5848248,0.9855518,1.725911,100.0,-5.887235,476,-101.33218741676716,-5.936029,11604.422033786774,1.8089106,-39.243965
,99.0,100,-11.421616,1.1402726,47700,-2.739358,1.550937,0.49276903,1.0365387,0.15744393,0.2757842,-39.22839,0.45673135,133.69,[-1.15  -1.096 -0.404 -0.841 -0.217],5861617,0.9802578,2.26914,100.0,-5.84767,477,-97.34639575429162,-5.8950562,11629.489684581757,1.6197855,-39.20382
,99.0,100,-8.822013,1.0,47800,-1.5870377,1.6861504,1.0,1.0,,0.26842,-39.23118,0.44312382,134.21,[-1.15  -1.097 -0.402 -0.844 -0.223],5875038,1.0,2.8718216,100.0,-5.897843,478,-102.3263501573957,-5.897843,11654.292585372925,1.0,-39.23118
,99.0,100,-9.5634365,1.0,47900,-2.1995432,1.7552259,1.0,1.0,,0.2481,-39.562218,0.43189692,124.05,[-1.15  -1.097 -0.402 -0.844 -0.223],5887443,1.0,3.1119373,100.0,-6.2288837,479,-103.7698049958484,-6.2288837,11677.457946777344,1.0,-39.562218
,99.0,100,-9.444294,1.0,48000,-2.3222156,1.7349623,1.0,1.0,,0.24698,-39.513268,0.43124738,123.49,[-1.15  -1.097 -0.402 -0.844 -0.223],5899792,1.0,3.040499,100.0,-6.1799297,480,-104.771765972698,-6.1799297,11700.278285741806,1.0,-39.513268
,99.0,100,-9.421937,1.0,48100,-2.9209332,1.706621,1.0,1.0,,0.24384,-39.485035,0.4293907,121.92,[-1.15  -1.097 -0.402 -0.844 -0.223],5911984,1.0,2.9419754,100.0,-6.151699,481,-103.85571156245904,-6.151699,11722.377216339111,1.0,-39.485035
,99.0,100,-9.676117,1.0,48200,-2.7626781,1.6883011,1.0,1.0,,0.27876,-39.352184,0.44839203,139.38,[-1.15  -1.097 -0.402 -0.844 -0.223],5925922,1.0,2.8791523,100.0,-6.018849,482,-99.68492570167523,-6.018849,11748.25611948967,1.0,-39.352184
,99.0,100,-13.377356,1.1754003,48300,-2.7127497,1.6994569,0.5582038,1.0466254,0.21082906,0.2330466,-39.395386,0.43132603,113.08,[-1.15  -1.097 -0.402 -0.844 -0.223],5937230,0.96377885,2.588807,100.0,-5.997889,483,-102.2389593258754,-6.0620494,11769.05634689331,2.1223454,-39.358448
,99.0,100,-9.413671,1.0000153,48400,-2.5861478,1.5382022,0.9990793,1.0000039,0.00030718485,0.2561201,-39.20153,0.4364851,128.06,[-1.151 -1.099 -0.399 -0.843 -0.223],5950036,1.000017,2.3899128,100.0,-5.8681283,484,-98.95119469600385,-5.868194,11792.73673248291,1.0013608,-39.201466
,99.0,100,-9.499692,1.0601605,48500,-2.4114788,1.70706,0.659643,1.019432,0.13121949,0.25435042,-39.6621,0.4393429,125.53,[-1.151 -1.099 -0.399 -0.843 -0.223],5962589,1.0079293,2.936227,100.0,-6.2981143,485,-102.45956376043482,-6.3287654,11816.295781850815,1.493552,-39.646328
,99.0,100,-9.017001,1.0,48600,-1.9841406,1.62771,1.0,1.0,,0.23504,-39.294373,0.42402157,117.52,[-1.151 -1.099 -0.402 -0.843 -0.223],5974341,1.0,2.6762018,100.0,-5.9610367,486,-99.98046094205898,-5.961037,11838.228920221329,1.0,-39.294373
,99.0,100,-9.578172,1.1620541,48700,-2.2498336,1.7429447,0.2512452,1.049818,0.17468846,0.27730975,-39.349762,0.4572851,134.54,[-1.151 -1.099 -0.402 -0.843 -0.223],5987795,0.99704623,2.9930491,100.0,-5.9683294,487,-99.9447868114886,-6.0164275,11863.23623251915,1.6658788,-39.32489
,99.0,100,-9.617131,1.0,48800,-2.4945989,1.6527303,0.9997179,0.99999565,7.688201e-05,0.2942999,-39.570084,0.4557337,147.15,[-1.15  -1.097 -0.404 -0.845 -0.223],6002510,1.0000076,2.7589984,100.0,-6.2367253,488,-100.3358807208055,-6.236747,11888.908825159073,1.0002942,-39.570057
,99.0,100,-9.157757,1.1581066,48900,-2.45989,1.672187,0.4551659,1.0472386,0.17950657,0.2405005,-39.69486,0.43624642,116.63,[-1.15  -1.097 -0.404 -0.845 -0.223],6014173,0.9951151,2.702819,100.0,-6.2925043,489,-104.30831338087934,-6.3615236,11908.870983600616,1.6157582,-39.661175
,99.0,100,-14.048739,1.0,49000,-2.7601447,1.8361752,1.0,1.0,,0.24326,-39.489788,0.42906043,121.63,[-1.15  -1.097 -0.409 -0.846 -0.223],6026336,1.0,3.4055955,100.0,-6.1564517,490,-104.61236155460229,-6.156452,11929.779967308044,1.0,-39.489788
,99.0,100,-9.170616,1.0,49100,-2.7803922,1.559854,1.0,1.0,,0.2762,-39.22821,0.447122,138.1,[-1.15  -1.097 -0.409 -0.846 -0.223],6040146,1.0,2.457722,100.0,-5.8948755,491,-103.73021316779588,-5.894876,11951.71411705017,1.0,-39.22821
,99.0,100,-11.98455,1.0593122,49200,-1.700577,1.7565736,0.68502325,1.0164295,0.10582758,0.2596409,-39.346863,0.44201517,128.28,[-1.15  -1.097 -0.409 -0.846 -0.223],6052974,1.0037215,3.007092,100.0,-5.9907556,492,-101.80151033558215,-6.0135255,11972.320854663849,1.3519671,-39.33495
,99.0,100,-9.100151,1.0,49300,-2.6761153,1.5564264,1.0,1.0,,0.23246,-39.40172,0.42239606,116.23,[-1.152 -1.096 -0.41  -0.843 -0.228],6064597,1.0,2.4469323,100.0,-6.0683823,493,-102.68735120884622,-6.0683827,11991.472080469131,1.0,-39.40172
,99.0,100,-9.599054,1.073677,49400,-1.9249866,1.6023344,0.490417,1.030431,0.15023448,0.28043827,-39.14602,0.45490545,137.72,[-1.152 -1.096 -0.41  -0.843 -0.228],6078369,0.9883093,2.5899773,100.0,-5.7720804,494,-102.45417090950646,-5.8126836,12013.146280050278,1.7447441,-39.125595
,99.0,100,-10.771079,1.0,49500,-1.7953844,1.7098359,1.0,1.0,,0.28146,-39.10922,0.4497166,140.73,[-1.152 -1.097 -0.407 -0.843 -0.228],6092442,1.0,2.9530694,100.0,-5.7758837,495,-99.73044112402926,-5.7758837,12036.232961177826,1.0,-39.10922
,99.0,100,-9.173897,1.0,49600,-2.3651047,1.4628955,1.0,1.0,,0.24456,-39.55347,0.42982727,122.28,[-1.152 -1.097 -0.407 -0.843 -0.228],6104670,1.0,2.16168,100.0,-6.220135,496,-101.83973377090798,-6.2201357,12055.584943294525,1.0,-39.55347
,99.0,100,-9.533741,1.0,49700,-2.2989724,1.9098314,1.0,1.0,,0.27858,-39.28804,0.44831735,139.29,[-1.152 -1.097 -0.407 -0.843 -0.228],6118599,1.0,3.684299,100.0,-5.954706,497,-102.20012222944266,-5.954706,12077.54730296135,1.0,-39.28804
,99.0,100,-9.002268,1.0827854,49800,-2.467597,1.6425577,0.5837131,1.0263548,0.15668914,0.25449234,-39.444824,0.4409537,124.96,[-1.152 -1.097 -0.407 -0.843 -0.228],6131095,0.99301326,2.6284187,100.0,-6.0721,498,-102.70114048233489,-6.1114902,12097.762645721436,1.5264219,-39.425232
,99.0,100,-9.47093,1.0,49900,-2.2069502,1.5910113,1.0,1.0,,0.24818,-39.350307,0.43195856,124.09,[-1.152 -1.097 -0.404 -0.843 -0.228],6143504,1.0,2.5568855,100.0,-6.0169706,499,-101.88826004478719,-6.0169706,12117.644453763962,1.0,-39.350307
