VarJ,AvgEpLen,ESSClassic,MaxVanillaIw,AvgRet,Bound,VarNormIw,eRenyi2,AvgDiscRet,VarDiscRet,AvgVanillaIw,MinNormIw,Delta,MaxNormIw,IterType,MinVanillaIw,VarVanillaIw,VarRet,J,AvgNormIw,ESSRenyi,BatchSize,EpsThisIter,VanillaAvgRet
25.3667,500.0,100.0,1.0,97.7370515148,41.313,3.50449e-18,1.0,97.7370515148,649.966712855,1.0,0.01,0.1,0.01,2,1.0,,649.966712855,97.737,0.01,300.0,300,100,97.7370515148
24.0436,500.0,200.000000102,1.0,94.4053257583,56.1733,2.1793e-19,1.0,94.4053257583,512.292640201,1.0,0.005,0.1,0.005,2,1.0,,512.292640201,96.0712,0.005,300.0,300,100,94.4053257583
24.3126,500.0,290.949696685,1.24637,95.1109503418,63.6343,3.4678e-07,1.02596,95.1109503418,617.837459101,1.00163,0.000912694,0.1,0.00414781,1,0.274254,0.0313119,617.837459101,96.6309,0.00333333,292.40788059,300,100,95.1109503418
22.7931,500.0,100.0,1.0,95.0216542588,43.4099,3.50449e-18,1.0,95.0216542588,524.772493128,1.0,0.01,0.1,0.01,2,1.0,,524.772493128,95.0216,0.01,300.0,300,100,95.0216542588
22.4955,500.0,200.000000102,1.0,95.1329909527,58.5823,2.1793e-19,1.0,95.1329909527,497.537712073,1.0,0.005,0.1,0.005,2,1.0,,497.537712073,95.0773,0.005,300.0,300,100,95.1329909527
22.7294,500.0,297.233572731,1.26856,95.5420365691,65.5576,1.03755e-07,1.00888,95.5420365691,486.711168297,1.00356,0.00241834,0.1,0.00421352,1,0.728087,0.0094046,486.711168297,95.4877,0.00333333,297.35975867,300,100,95.5420365691
23.601,500.0,100.0,1.0,97.9157156647,46.1046,3.50449e-18,1.0,97.9157156647,562.635465614,1.0,0.01,0.1,0.01,2,1.0,,562.635465614,97.9157,0.01,300.0,300,100,97.9157156647
24.637,500.0,200.000000102,1.0,94.864277364,59.754,2.1793e-19,1.0,94.864277364,658.887889949,1.0,0.005,0.1,0.005,2,1.0,,658.887889949,96.39,0.005,300.0,300,100,94.864277364
24.983,500.0,292.41432872,1.54276,97.8029745804,67.3005,2.89202e-07,1.0238,97.8029745804,562.397353107,1.00061,0.0011038,0.1,0.0051394,1,0.331344,0.02606,562.397353107,97.5674,0.00333333,293.027239638,300,100,97.8029745804
26.0326,500.0,100.0,1.0,99.9047953745,52.0462,3.50449e-18,1.0,99.9047953745,684.540161931,1.0,0.01,0.1,0.01,2,1.0,,684.540161931,99.9048,0.01,300.0,300,100,99.9047953745
25.1916,500.0,200.000000102,1.0,95.4539280835,63.8382,2.1793e-19,1.0,95.4539280835,587.508669377,1.0,0.005,0.1,0.005,2,1.0,,587.508669377,97.6794,0.005,300.0,300,100,95.4539280835
26.4781,500.0,290.814209616,2.23538,93.7351948152,67.2738,3.52133e-07,1.02649,93.7351948152,751.999898802,1.00907,0.00211911,0.1,0.00738427,1,0.641501,0.0322697,751.999898802,97.0717,0.00333333,292.256903117,300,100,93.7351948152
30.5834,495.6,100.0,1.0,93.7620749039,46.317,3.50449e-18,1.0,93.7620749039,944.794147178,1.0,0.01,0.1,0.01,2,1.0,,944.794147178,93.7621,0.01,300.0,300,100,93.7620749039
31.8393,495.72,200.000000102,1.0,94.2004721517,60.4325,2.1793e-19,1.0,94.2004721517,1103.07001026,1.0,0.005,0.1,0.005,2,1.0,,1103.07001026,93.9813,0.005,300.0,300,100,94.2004721517
28.6146,495.58,285.564878065,1.41825,90.8410147598,66.3046,5.63543e-07,1.04939,90.8410147598,874.012826675,0.9923,0.00116505,0.1,0.00476419,1,0.346824,0.0499409,874.012826675,94.3653,0.00333333,285.88093202,300,100,90.8410147598
22.4572,500.0,100.0,1.0,93.1485849281,49.1954,3.50449e-18,1.0,93.1485849281,509.421465778,1.0,0.01,0.1,0.01,2,1.0,,509.421465778,93.1486,0.01,300.0,300,100,93.1485849281
27.9001,495.62,200.000000102,1.0,97.6721345571,59.2356,2.1793e-19,1.0,97.6721345571,1052.80542489,1.0,0.005,0.1,0.005,2,1.0,,1052.80542489,95.4104,0.005,300.0,300,100,97.6721345571
25.4619,500.0,294.334509517,1.31842,99.4515724544,67.4608,2.14593e-07,1.01749,99.4515724544,482.067777477,1.00311,0.00154201,0.1,0.00438111,1,0.464043,0.0194338,482.067777477,97.2545,0.00333333,294.843322237,300,100,99.4515724544
24.8443,500.0,100.0,1.0,93.405358746,48.3051,3.50449e-18,1.0,93.405358746,623.475735829,1.0,0.01,0.1,0.01,2,1.0,,623.475735829,93.4054,0.01,300.0,300,100,93.405358746
28.1233,495.43,200.000000102,1.0,95.7337376725,61.5371,2.1793e-19,1.0,95.7337376725,971.601605782,1.0,0.005,0.1,0.005,2,1.0,,971.601605782,94.5695,0.005,300.0,300,100,95.7337376725
27.0191,500.0,294.00072038,1.86856,97.7189268475,67.8376,2.27494e-07,1.01959,97.7189268475,666.692598943,0.995192,0.00265495,0.1,0.00625862,1,0.792656,0.0202781,666.692598943,96.167,0.00333333,294.236359759,300,100,97.7189268475
23.5543,500.0,100.0,1.0,97.4247762254,39.774,3.50449e-18,1.0,97.4247762254,560.410361239,1.0,0.01,0.1,0.01,2,1.0,,560.410361239,97.4248,0.01,300.0,300,100,97.4247762254
28.4847,495.85,200.000000102,1.0,97.4690596932,56.6817,2.1793e-19,1.0,97.4690596932,1078.7385099,1.0,0.005,0.1,0.005,2,1.0,,1078.7385099,97.4469,0.005,300.0,300,100,97.4690596932
25.1674,500.0,292.989378251,1.54527,97.7083085554,64.6622,2.66756e-07,1.02396,97.7083085554,587.507583076,1.00882,0.00172201,0.1,0.00510585,1,0.52116,0.0244334,587.507583076,98.3433,0.00333333,292.980469035,300,100,97.7083085554
23.2989,500.0,100.0,1.0,89.6649399152,37.6968,3.50449e-18,1.0,89.6649399152,548.322888764,1.0,0.01,0.1,0.01,2,1.0,,548.322888764,89.6649,0.01,300.0,300,100,89.6649399152
23.4867,500.0,200.000000102,1.0,96.2777217649,56.2243,2.1793e-19,1.0,96.2777217649,543.989818117,1.0,0.005,0.1,0.005,2,1.0,,543.989818117,92.9713,0.005,300.0,300,100,96.2777217649
25.0964,495.76,297.034672821,1.1832,91.2893421258,62.6111,1.11294e-07,1.01061,91.2893421258,952.56618124,0.998722,0.00175402,0.1,0.00394903,1,0.525535,0.00999091,952.56618124,92.7737,0.00333333,296.849721343,300,100,91.2893421258
23.0521,500.0,100.0,1.0,98.3960871997,45.467,3.50449e-18,1.0,98.3960871997,536.765044269,1.0,0.01,0.1,0.01,2,1.0,,536.765044269,98.3961,0.01,300.0,300,100,98.3960871997
24.4057,500.0,200.000000102,1.0,98.0313419365,60.7872,2.1793e-19,1.0,98.0313419365,666.475151944,1.0,0.005,0.1,0.005,2,1.0,,666.475151944,98.2137,0.005,300.0,300,100,98.0313419365
23.7163,500.0,295.791294286,1.24407,99.9655556447,68.4549,1.58623e-07,1.01426,99.9655556447,473.757266577,0.996768,0.00192747,0.1,0.00416034,1,0.576372,0.014184,473.757266577,99.2306,0.00333333,295.783521525,300,100,99.9655556447
32.1284,495.85,100.0,1.0,93.8225182638,47.6434,3.50449e-18,1.0,93.8225182638,1042.65962418,1.0,0.01,0.1,0.01,2,1.0,,1042.65962418,93.8225,0.01,300.0,300,100,93.8225182638
26.4673,500.0,200.000000102,1.0,95.456142522,61.9858,2.1793e-19,1.0,95.456142522,371.184580763,1.0,0.005,0.1,0.005,2,1.0,,371.184580763,94.6393,0.005,300.0,300,100,95.456142522
28.532,495.58,286.752763147,1.92482,93.572638552,67.2296,5.15021e-07,1.04506,93.572638552,1102.64464509,0.993579,0.00129089,0.1,0.00645752,1,0.384779,0.0457585,1102.64464509,95.5071,0.00333333,287.064846926,300,100,93.572638552
24.7674,500.0,100.0,1.0,93.4731156193,47.7033,3.50449e-18,1.0,93.4731156193,619.619284184,1.0,0.01,0.1,0.01,2,1.0,,619.619284184,93.4731,0.01,300.0,300,100,93.4731156193
24.4845,500.0,200.000000102,1.0,97.1689200855,59.8764,2.1793e-19,1.0,97.1689200855,584.575867272,1.0,0.005,0.1,0.005,2,1.0,,584.575867272,95.321,0.005,300.0,300,100,97.1689200855
24.3167,500.0,297.845206681,1.26413,98.3037921158,67.4766,8.06518e-08,1.00698,98.3037921158,557.795143539,0.996655,0.00262738,0.1,0.00422791,1,0.785576,0.00721019,557.795143539,96.5177,0.00333333,297.921836819,300,100,98.3037921158
24.7954,500.0,100.0,1.0,97.0214365143,45.2628,3.50449e-18,1.0,97.0214365143,621.023196087,1.0,0.01,0.1,0.01,2,1.0,,621.023196087,97.0214,0.01,300.0,300,100,97.0214365143
29.504,495.65,200.000000102,1.0,94.8693638248,59.3465,2.1793e-19,1.0,94.8693638248,1135.19492703,1.0,0.005,0.1,0.005,2,1.0,,1135.19492703,95.9454,0.005,300.0,300,100,94.8693638248
27.5138,500.0,297.781465588,1.20098,100.687736981,67.796,8.30466e-08,1.00983,100.687736981,525.537712762,1.00262,0.00238948,0.1,0.00399281,1,0.718724,0.00751345,525.537712762,97.8254,0.00333333,297.079216091,300,100,100.687736981
21.62,500.0,100.0,1.0,96.4173623285,49.8778,3.50449e-18,1.0,96.4173623285,472.147048395,1.0,0.01,0.1,0.01,2,1.0,,472.147048395,96.4174,0.01,300.0,300,100,96.4173623285
20.9082,500.0,200.000000102,1.0,96.4496302335,63.525,2.1793e-19,1.0,96.4496302335,410.98902858,1.0,0.005,0.1,0.005,2,1.0,,410.98902858,96.4335,0.005,300.0,300,100,96.4496302335
25.2195,496.1,293.954088777,1.94011,94.6066272448,69.1882,2.29291e-07,1.01971,94.6066272448,1052.42367815,1.00345,0.00261071,0.1,0.00644478,1,0.785915,0.0207789,1052.42367815,96.3213,0.00333333,294.202305891,300,100,94.6066272448
29.7758,495.45,100.0,1.0,93.7475892421,50.2675,3.50449e-18,1.0,93.7475892421,895.553985792,1.0,0.01,0.1,0.01,2,1.0,,895.553985792,93.7476,0.01,300.0,300,100,93.7475892421
26.8162,500.0,200.000000102,1.0,96.4596053709,63.2794,2.1793e-19,1.0,96.4596053709,553.480531829,1.0,0.005,0.1,0.005,2,1.0,,553.480531829,95.1036,0.005,300.0,300,100,96.4596053709
23.9407,500.0,289.351444214,1.50071,95.2661851601,66.3226,4.10276e-07,1.03357,95.2661851601,467.665160967,1.00261,0.000671407,0.1,0.00498934,1,0.201948,0.037118,467.665160967,96.1986,0.00333333,290.256690852,300,100,95.2661851601
22.8915,500.0,100.0,1.0,97.6091945687,54.5107,3.50449e-18,1.0,97.6091945687,529.315153561,1.0,0.01,0.1,0.01,2,1.0,,529.315153561,97.6092,0.01,300.0,300,100,97.6091945687
23.7167,500.0,200.000000102,1.0,95.6199501839,60.3032,2.1793e-19,1.0,95.6199501839,605.008749774,1.0,0.005,0.1,0.005,2,1.0,,605.008749774,96.6146,0.005,300.0,300,100,95.6199501839
25.0455,500.0,297.200819241,1.56986,93.832191619,66.1979,1.05003e-07,1.00945,93.832191619,705.136612178,1.00226,0.00239996,0.1,0.00522105,1,0.721617,0.00949308,705.136612178,95.9858,0.00333333,297.191271306,300,100,93.832191619
