EpLenMean,MeanD2w0t,StdIW,Bound,InitialReturnMax,EpisodesSoFar,InitialReturnStd,Iteration,EpThisIter,MeanIW,Weights,MinD2w0t,EpRewMean,ReturnMeanIW,TimestepsSoFar,MaxIW,InitialBound,InitialReturnMean,J_sample_variance,InitialReturnMin,EmpiricalD2,TimeElapsed,ReturnStepMaxmin,MinIW,MaxD2w0t,ReturnStepMax,StdD2w0t
133.66,0.26732,,-31.809782,4.055537,43800,1.6578549,438,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.43033313269788,1.5235535,4419531,1.0,-31.809782,-2.8610229e-08,2.7762454,-3.412403,1.0,8601.425965309143,97.48227,1.0,1.0,100.0,0.44255996
129.17,0.25834,,-31.52723,3.174511,43900,1.5906378,439,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.433156024216,1.8061074,4432448,1.0,-31.52723,2.7418136e-07,2.5556853,-3.114191,1.0,8625.129842042923,97.42946,1.0,1.0,100.0,0.43771452
146.62,0.29324,,-32.463932,3.866712,44000,1.5022308,440,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.28553598038182,0.86940366,4447110,1.0,-32.463932,4.7683716e-07,2.2794921,-2.7588506,1.0,8652.005646944046,97.60475,1.0,1.0,100.0,0.45524216
130.81,0.26162,,-31.415009,3.6899884,44100,1.5722003,441,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.49254994617615,1.918328,4460191,1.0,-31.415009,-3.0994414e-07,2.4967816,-3.693274,1.0,8676.295416116714,97.44824,1.0,1.0,100.0,0.43951458
125.6,0.2512,,-31.33332,3.7848163,44200,1.4489808,442,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.11635249425916,2.0000148,4472751,1.0,-31.33332,-1.001358e-07,2.1207526,-3.1296563,1.0,8700.721383810043,97.35802,1.0,1.0,100.0,0.4337109
121.57,0.24314,,-30.929825,3.5427523,44300,1.6177162,443,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.53197521725554,2.403511,4484908,1.0,-30.929825,6.4611436e-07,2.6434402,-3.2838688,1.0,8723.714267730713,97.3132,1.0,1.0,100.0,0.42898485
130.76,0.26152,,-31.403486,3.6565933,44400,1.6603862,444,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.7502665618812,1.9298505,4497984,1.0,-31.403486,3.4332277e-07,2.7847292,-3.5835423,1.0,8748.606595039368,97.44371,1.0,1.0,100.0,0.43946695
126.08,0.25216,,-31.335413,2.9245796,44500,1.4949969,445,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.6610757529009,1.9979233,4510592,1.0,-31.335413,7.1048737e-07,2.2575915,-2.9867864,1.0,8772.232609033585,97.38736,1.0,1.0,100.0,0.43426
133.24,0.26648,,-31.920267,3.8374405,44600,1.6829215,446,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-100.06138112203672,1.4130682,4523916,1.0,-31.920267,-7.70092e-07,2.8608322,-3.6501217,1.0,8796.348416090012,97.49803,1.0,1.0,100.0,0.44211197
119.89,0.23978,,-30.660103,3.5932963,44700,1.6386843,447,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.22575832024978,2.6732323,4535905,1.0,-30.660103,-1.5258789e-07,2.7124097,-3.2436466,1.0,8818.777997016907,97.29468,1.0,1.0,100.0,0.42694956
129.93,0.25986,,-31.648458,3.7616036,44800,1.5432459,448,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.26637794039821,1.6848776,4548898,1.0,-31.648458,-8.583069e-08,2.4056642,-2.6464405,1.0,8843.574692249298,97.41043,1.0,1.0,100.0,0.43854856
133.1,0.2662,,-31.712465,3.4919877,44900,1.810014,449,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.56772408041907,1.6208711,4562208,1.0,-31.712465,1.9788742e-07,3.3092427,-3.610559,1.0,8867.606536388397,97.443756,1.0,1.0,100.0,0.44197774
150.93,0.30186,,-32.90823,4.0742793,45000,1.7749957,450,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-98.5007350956562,0.42510787,4577301,1.0,-32.90823,4.959106e-07,3.1824338,-3.3589163,1.0,8895.577354669571,97.69475,1.0,1.0,100.0,0.45906138
121.09,0.24218,,-30.79067,3.9618382,45100,1.6460457,451,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.38854358312692,2.5426652,4589410,1.0,-30.79067,-6.437302e-07,2.7368345,-3.2157826,1.0,8917.949451208115,97.30888,1.0,1.0,100.0,0.42839786
133.59,0.26718,,-31.499296,3.7634568,45200,1.5280871,452,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.2722242238403,1.8340396,4602769,1.0,-31.499296,-6.198883e-08,2.3586366,-3.1422458,1.0,8943.481391906738,97.45389,1.0,1.0,100.0,0.44249877
112.29,0.22458,,-30.177465,3.519968,45300,1.7600355,453,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.67823459181078,3.1558702,4613998,1.0,-30.177465,1.9788742e-07,3.1290154,-3.143763,1.0,8964.76200556755,97.18901,1.0,1.0,100.0,0.41729596
143.55,0.2871,,-32.366135,3.407915,45400,1.6129462,454,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-99.01662251827538,0.9671997,4628353,1.0,-32.366135,-1.4781952e-07,2.6278741,-3.523291,1.0,8991.268308639526,97.62045,1.0,1.0,100.0,0.45239517
128.18,0.25636,,-31.422964,3.2887094,45500,1.6132694,455,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.72323799934372,1.9103715,4641171,1.0,-31.422964,4.5776366e-07,2.6289275,-2.9786901,1.0,9014.965505838394,97.41281,1.0,1.0,100.0,0.4366199
143.5,0.287,,-32.403187,3.5697927,45600,1.5159872,456,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.33054306291974,0.93014807,4655521,1.0,-32.403187,-2.7179718e-07,2.321431,-2.7731876,1.0,9041.45017695427,97.58772,1.0,1.0,100.0,0.45237726
133.22,0.26644,,-31.727083,3.8174882,45700,1.7778478,457,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.1263121927084,1.6062533,4668843,1.0,-31.727083,-5.102158e-07,3.1926692,-3.7822084,1.0,9066.308601379395,97.48181,1.0,1.0,100.0,0.44209602
114.32,0.22864,,-30.346354,3.2909184,45800,1.6788688,458,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.4560905346868,2.9869816,4680275,1.0,-30.346354,-1.04904174e-07,2.8470705,-3.2752118,1.0,9086.954996585846,97.20755,1.0,1.0,100.0,0.41993833
136.45,0.2729,,-31.807108,3.476462,45900,1.7547356,459,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.37249725001794,1.5262276,4693920,1.0,-31.807108,3.2901764e-07,3.1101987,-3.4013891,1.0,9113.254222631454,97.49948,1.0,1.0,100.0,0.44544524
135.66,0.27132,,-31.882744,3.5534809,46000,1.4518837,460,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-99.83533868542062,1.4505918,4707486,1.0,-31.882744,-6.67572e-08,2.1292586,-2.8651142,1.0,9139.245651721954,97.52815,1.0,1.0,100.0,0.44463456
125.83,0.25166,,-31.294748,2.8470855,46100,1.3451905,461,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.50598656949126,2.0385878,4720069,1.0,-31.294748,6.3419344e-07,1.8278152,-2.9919362,1.0,9161.89892745018,97.35483,1.0,1.0,100.0,0.43397635
135.64,0.27128,,-32.107014,3.9664714,46200,1.5909029,462,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.8920225978727,1.2263217,4733633,1.0,-32.107014,1.6212464e-07,2.5565372,-3.1581926,1.0,9187.67740392685,97.497604,1.0,1.0,100.0,0.44462037
126.88,0.25376,,-31.349691,3.3878784,46300,1.4569689,463,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.64138062728493,1.9836445,4746321,1.0,-31.349691,-3.1232832e-07,2.1442,-3.1253233,1.0,9211.388854503632,97.39784,1.0,1.0,100.0,0.4351708
139.34,0.27868,,-32.043396,3.6512935,46400,1.6350613,464,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.06663430603777,1.2899401,4760255,1.0,-32.043396,2.5272368e-07,2.7004297,-3.666029,1.0,9237.597183227539,97.535,1.0,1.0,100.0,0.44833782
136.0,0.272,,-31.679718,3.204609,46500,1.6649519,465,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.79323255378496,1.6536183,4773855,1.0,-31.679718,3.528595e-07,2.8000648,-3.4669428,1.0,9263.348224878311,97.47363,1.0,1.0,100.0,0.44498533
113.42,0.22684,,-30.361996,4.440382,46600,1.6381851,466,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-104.07950369967256,2.971341,4785197,1.0,-30.361996,-3.9100647e-07,2.7107582,-2.727826,1.0,9283.96205663681,97.1647,1.0,1.0,100.0,0.41878924
121.18,0.24658774,0.14435367,-30.965416,3.9684772,46700,1.4928082,467,100,1.0187799,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.34658534645789,2.3840861,4797315,1.4415975,-30.981998,-5.2452087e-08,2.4102554,-3.391811,1.0243056,9307.537051916122,97.32733,0.57261646,1.0883477,100.0,0.43605477
132.34,0.26468,,-32.084934,4.170167,46800,1.7022218,468,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.036],,-102.07739182889186,1.2484032,4810549,1.0,-32.084934,-2.3841858e-08,2.9268272,-2.8588,1.0,9334.038949728012,97.45735,1.0,1.0,100.0,0.44117138
136.87,0.27374,,-32.182713,3.6757717,46900,1.5402606,469,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.036],,-101.51523124927921,1.1506239,4824236,1.0,-32.182713,-5.8174135e-07,2.3963661,-3.4311342,1.0,9362.731956481934,97.51662,1.0,1.0,100.0,0.44588664
120.24,0.24048,,-30.632906,3.9746222,47000,1.6766149,470,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.036],,-103.44753970029191,2.7004294,4836260,1.0,-30.632906,5.9604645e-07,2.8394313,-3.3916802,1.0,9387.820155620575,97.27931,1.0,1.0,100.0,0.42736346
131.32,0.26264,,-31.398014,3.74856,47100,1.6177164,471,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.036],,-102.5536079790834,1.9353216,4849392,1.0,-31.398014,-3.671646e-07,2.6434402,-3.1868372,1.0,9414.534106731415,97.43811,1.0,1.0,100.0,0.44006255
135.89,0.2762058,0.13171834,-31.77593,3.5797138,47200,1.6444608,472,100,1.0196574,[-1.172 -1.058 -0.295 -0.862 -0.036],,-101.49713613452128,1.5731943,4862981,1.4799037,-31.791878,2.7179718e-07,2.815879,-3.3341908,1.0262876,9442.77730345726,97.50618,0.67948085,1.0717957,100.0,0.45217597
115.66,0.23132,,-30.523315,4.2309756,47300,1.6929795,473,100,1.0,[-1.171 -1.057 -0.298 -0.862 -0.036],,-101.46875612165515,2.810021,4874547,1.0,-30.523315,-3.7193297e-07,2.8951302,-3.4963865,1.0,9467.024030447006,97.24539,1.0,1.0,100.0,0.42168224
114.33,0.22866,,-30.17767,3.3224843,47400,1.6360513,474,100,1.0,[-1.171 -1.057 -0.298 -0.862 -0.036],,-104.35465291320006,3.1556664,4885980,1.0,-30.17767,1.66893e-07,2.7037008,-2.921876,1.0,9491.413793325424,97.1745,1.0,1.0,100.0,0.41997632
128.3,0.2566,,-31.257278,3.6143427,47500,1.6282048,475,100,1.0,[-1.171 -1.057 -0.298 -0.862 -0.036],,-101.53418531456902,2.0760577,4898810,1.0,-31.257278,-3.5524369e-07,2.677829,-3.7451038,1.0,9517.596687555313,97.41724,1.0,1.0,100.0,0.43675995
117.7,0.24463125,0.25958163,-30.95771,4.7183027,47600,1.8025749,476,100,1.059873,[-1.171 -1.057 -0.298 -0.862 -0.036],,-100.49338431274741,2.4085016,4910580,2.062981,-30.98876,4.2676925e-07,3.5520794,-2.7907424,1.0650765,9542.00934791565,97.29237,0.43752185,1.2000483,100.0,0.4412313
122.75,0.2455,,-30.810192,3.1414204,47700,1.4772176,477,100,1.0,[-1.171 -1.055 -0.303 -0.864 -0.036],,-102.23089169289953,2.5231433,4922855,1.0,-30.810192,-7.6293944e-08,2.2042136,-2.9012785,1.0,9568.149705648422,97.33432,1.0,1.0,100.0,0.43037552
125.63,0.26591435,0.3024312,-31.335634,4.0209923,47800,1.5781231,478,100,1.053551,[-1.171 -1.055 -0.303 -0.864 -0.036],,-102.39906776183105,2.0425935,4935418,2.8899627,-31.377523,-6.437302e-07,2.7692862,-3.6514988,1.0998085,9594.120633602142,97.36983,0.5166437,1.3542081,100.0,0.4597748
118.22,0.23644,,-30.812878,3.404748,47900,1.612098,479,100,1.0,[-1.171 -1.057 -0.298 -0.861 -0.036],,-103.93863477589292,2.5204585,4947240,1.0,-30.812878,-4.506111e-07,2.6251106,-3.275258,1.0,9619.265403985977,97.24161,1.0,1.0,100.0,0.42489713
129.55,0.2591,,-31.73993,4.033066,48000,1.7399497,480,100,1.0,[-1.171 -1.057 -0.298 -0.861 -0.036],,-101.79290815252621,1.5934072,4960195,1.0,-31.73993,-3.862381e-07,3.0580044,-3.061449,1.0,9645.177103042603,97.42851,1.0,1.0,100.0,0.43814713
130.75,0.2615,,-31.467474,3.8584979,48100,1.5722513,481,100,1.0,[-1.171 -1.057 -0.298 -0.861 -0.036],,-102.74287696183234,1.8658623,4973270,1.0,-31.467474,-6.389618e-07,2.4969432,-3.1037269,1.0,9671.775728464127,97.428406,1.0,1.0,100.0,0.4394459
133.7,0.27990818,0.23081616,-31.646622,3.6288807,48200,1.519691,482,100,1.0251427,[-1.171 -1.057 -0.298 -0.861 -0.036],,-98.98539112599559,1.7154206,4986640,1.9585947,-31.672428,3.4332277e-07,2.6384706,-2.9022517,1.0711502,9700.093244314194,97.51929,0.19199646,1.2519838,100.0,0.4639257
120.18,0.24036,,-30.964975,4.265197,48300,1.5982443,483,100,1.0,[-1.171 -1.055 -0.3   -0.864 -0.035],,-102.33195795214061,2.3683605,4998658,1.0,-30.964975,-3.862381e-07,2.5801866,-2.8374734,1.0,9726.012840270996,97.29703,1.0,1.0,100.0,0.42730454
107.03,0.21406,,-29.844795,4.439341,48400,1.7119793,484,100,1.0,[-1.171 -1.055 -0.3   -0.864 -0.035],,-101.37269736771988,3.4885402,5009361,1.0,-29.844795,5.9843063e-07,2.9604776,-3.064035,1.0,9748.489148378372,97.10571,1.0,1.0,100.0,0.41016927
143.06,0.28612,,-32.26364,3.2512102,48500,1.4574746,485,100,1.0,[-1.171 -1.055 -0.3   -0.864 -0.035],,-99.28959635787177,1.0696939,5023667,1.0,-32.26364,-8.010864e-07,2.145689,-2.7835555,1.0,9778.832325458527,97.61192,1.0,1.0,100.0,0.451954
105.12,0.21024,,-29.678856,3.724596,48600,1.5787978,486,100,1.0,[-1.171 -1.055 -0.3   -0.864 -0.035],,-104.02672912940051,3.6544805,5034179,1.0,-29.678856,-5.340576e-07,2.5177803,-3.200017,1.0,9801.351871728897,97.0208,1.0,1.0,100.0,0.4074698
118.79,0.23758,,-30.865274,4.2264895,48700,1.6960655,487,100,1.0,[-1.171 -1.055 -0.3   -0.864 -0.035],,-101.84691549815228,2.468062,5046058,1.0,-30.865274,2.0503998e-07,2.9056954,-2.9920363,1.0,9825.950661420822,97.28526,1.0,1.0,100.0,0.42560747
109.06,0.21812,,-29.9584,4.461068,48800,1.7206067,488,100,1.0,[-1.171 -1.055 -0.3   -0.864 -0.035],,-104.18769629982614,3.3749352,5056964,1.0,-29.9584,-2.4318695e-07,2.9903913,-2.9220958,1.0,9848.859486103058,97.089355,1.0,1.0,100.0,0.4129567
120.86,0.25110012,0.23125468,-31.020256,4.2759686,48900,1.6053947,489,100,1.0372488,[-1.171 -1.055 -0.3   -0.864 -0.035],,-101.02698766421103,2.3385587,5069050,1.9013761,-31.048103,8.6069105e-07,2.805336,-2.9668093,1.0613825,9874.555839776993,97.3282,0.32816795,1.2222238,100.0,0.44515586
111.59,0.22318,,-30.144053,3.296348,49000,1.6505132,490,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-103.28499858314692,3.189284,5080209,1.0,-30.144053,-4.3392183e-07,2.7517104,-3.5456285,1.0,9898.481139183044,97.14885,1.0,1.0,100.0,0.41637468
122.45,0.2449,,-31.349325,3.596949,49100,1.532254,491,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-99.08381089196669,1.9840115,5092454,1.0,-31.349325,2.7179718e-07,2.3715177,-3.1063042,1.0,9923.332934379578,97.38164,1.0,1.0,100.0,0.4300347
114.74,0.22948,,-30.433681,3.0603123,49200,1.4810205,492,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-101.6373204508297,2.8996549,5103928,1.0,-30.433681,8.106232e-08,2.2155771,-3.1036272,1.0,9947.402005672455,97.22839,1.0,1.0,100.0,0.42049983
106.79,0.21358,,-29.633749,4.024997,49300,1.5749853,493,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-102.44799656395493,3.6995864,5114607,1.0,-29.633749,-4.0769578e-07,2.5056345,-4.5128946,1.0,9969.523812532425,97.081314,1.0,1.0,100.0,0.40982786
117.36,0.23472,,-30.841444,3.649148,49400,1.5044771,494,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-102.13870192601163,2.4918914,5126343,1.0,-30.841444,1.7642975e-07,2.2863142,-2.9397545,1.0,9994.000047206879,97.2594,1.0,1.0,100.0,0.4238268
119.83,0.23966,,-31.01673,3.5157344,49500,1.6804705,495,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-103.48547900772127,2.316606,5138326,1.0,-31.01673,-1.8119812e-07,2.8525057,-3.2342196,1.0,10019.346046924591,97.2728,1.0,1.0,100.0,0.4268809
110.31,0.22062,,-30.099571,4.161989,49600,1.6861408,496,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-102.90261389741248,3.2337642,5149357,1.0,-30.099571,6.2465665e-07,2.8717883,-3.560131,1.0,10042.951419591904,97.13431,1.0,1.0,100.0,0.4146514
119.36,0.23872,,-30.800983,3.8705134,49700,1.7333195,497,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-101.59106621399154,2.5323522,5161293,1.0,-30.800983,-3.33786e-07,3.034743,-3.4067101,1.0,10067.712711334229,97.29773,1.0,1.0,100.0,0.42630902
115.22,0.23044,,-30.05982,3.7081764,49800,1.6921386,498,100,1.0,[-1.171 -1.052 -0.303 -0.867 -0.036],,-101.82548276433954,3.2735155,5172815,1.0,-30.05982,2.1457672e-07,2.892255,-3.757975,1.0,10091.488443613052,97.2325,1.0,1.0,100.0,0.42111197
108.05,0.21943265,0.13153964,-30.0303,4.3070073,49900,1.5793496,499,100,0.9869969,[-1.171 -1.052 -0.303 -0.867 -0.036],,-103.9040808958377,3.3196874,5183620,1.7681459,-30.046108,-1.9073487e-07,2.442467,-2.9256406,1.0205072,10114.099964618683,97.07674,0.6366644,1.0766602,100.0,0.41798723
