MinD2w0t,Bound,StdD2w0t,TimestepsSoFar,J_sample_variance,InitialReturnMax,Iteration,ReturnStepMaxmin,InitialBound,MeanD2w0t,EpRewMean,MaxIW,ReturnMeanIW,MaxD2w0t,MinIW,InitialReturnMean,EpisodesSoFar,MeanIW,Weights,ReturnStepMax,InitialReturnMin,TimeElapsed,StdIW,EpLenMean,EmpiricalD2,InitialReturnStd,EpThisIter
,-31.90726,0.45130596,5655221,3.27544,3.7659383,445,97.4055,-31.90726,0.28478,-113.52063886973525,1.0,1.4260756,1.0,1.0,-1.8596648e-07,44500,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.1658554,11456.23550605774,,142.39,1.0,1.8007458,100
,-31.210033,0.44167265,5668503,3.0984895,4.4881554,446,97.29902,-31.210033,0.26564,-112.96223788368046,1.0,2.1233025,1.0,1.0,4.4822693e-07,44600,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.428709,11480.79446220398,,132.82,1.0,1.7514292,100
,-31.698746,0.44688746,5682289,2.705842,4.8619175,447,97.38194,-31.698746,0.27572,-111.5327111443492,1.0,1.6345896,1.0,1.0,1.9550323e-07,44700,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-5.2320633,11506.139829158783,,137.86,1.0,1.6366992,100
,-30.77559,0.44252566,5694682,2.2573466,3.480156,448,97.19559,-30.796959,0.25394166,-111.8108816563574,1.7872332,2.5784085,1.133998,0.69895875,2.0980835e-07,44800,1.0010167,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.1314573,11529.170140028,0.14948656,123.93,1.0354804,1.4798999,100
,-32.672756,0.46572196,5710584,2.8179553,4.4693956,449,97.595825,-32.672756,0.31804,-111.6455960735501,1.0,0.66057897,1.0,1.0,-5.2452087e-08,44900,1.0,[-0.701 -0.691 -0.397 -0.367 -0.232],100.0,-3.294928,11558.856390714645,,159.02,1.0,1.6702621,100
,-32.65247,0.46090204,5725892,2.6871202,4.0213537,450,97.54756,-32.65247,0.30616,-111.16965005903336,1.0,0.68086785,1.0,1.0,4.7683715e-09,45000,1.0,[-0.701 -0.691 -0.397 -0.367 -0.232],100.0,-4.1310487,11586.809266090393,,153.08,1.0,1.631027,100
,-32.725048,0.4584696,5740917,2.3296602,4.174894,451,97.56244,-32.725048,0.3005,-107.99728215516045,1.0,0.60828876,1.0,1.0,-3.33786e-08,45100,1.0,[-0.701 -0.691 -0.397 -0.367 -0.232],100.0,-2.9188242,11614.765813112259,,150.25,1.0,1.5186718,100
,-32.343296,0.45435172,5755483,2.4372945,3.5577931,452,97.47107,-32.343296,0.29132,-111.35206817013069,1.0,0.9900383,1.0,1.0,4.005432e-07,45200,1.0,[-0.701 -0.691 -0.397 -0.367 -0.232],100.0,-2.8913655,11641.336791276932,,145.66,1.0,1.5533583,100
,-33.015976,0.47859803,5771291,2.8216121,3.2931013,453,97.6093,-33.038666,0.32526398,-109.92068994105718,2.4570842,0.33539355,1.1254926,0.6608795,-3.8146972e-08,45300,1.0435184,[-0.701 -0.691 -0.397 -0.367 -0.232],100.0,-7.658421,11669.868078708649,0.23614383,158.08,1.0425651,1.7562276,100
,-32.327133,0.45521483,5785951,2.3150856,4.0074406,454,97.42935,-32.327133,0.2932,-115.12883852611574,1.0,1.0062039,1.0,1.0,-8.201599e-07,45400,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.089686,11696.95871424675,,146.6,1.0,1.5139139,100
,-32.84956,0.4668028,5801994,3.1528697,3.6904929,455,97.617905,-32.84956,0.32086,-110.8646078568956,1.0,0.4837768,1.0,1.0,-1.3828277e-07,45500,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.1647086,11726.688556432724,,160.43,1.0,1.7667317,100
,-32.36828,0.45641717,5816785,3.2530272,3.7710385,456,97.49774,-32.36828,0.29582,-111.10003334550666,1.0,0.9650571,1.0,1.0,8.8214875e-08,45600,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.0356126,11753.713830947876,,147.91,1.0,1.7945744,100
,-33.02493,0.47093022,5833385,3.2167635,3.866743,457,97.63226,-33.02493,0.332,-113.52273085457921,1.0,0.3084078,1.0,1.0,6.198883e-08,45700,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.3417215,11784.04502081871,,166.0,1.0,1.7845436,100
,-32.979233,0.46567336,5849283,2.7460086,3.303547,458,97.569916,-32.979233,0.31796,-113.67716335980053,1.0,0.35410315,1.0,1.0,9.059906e-08,45800,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.8802562,11813.473170042038,,158.98,1.0,1.6488023,100
,-33.179783,0.46966368,5865707,2.9190767,3.6779277,459,97.63584,-33.179783,0.32848,-112.02481703808495,1.0,0.15355393,1.0,1.0,1.2874604e-07,45900,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.9006386,11843.235340595245,,164.24,1.0,1.6999664,100
,-32.469276,0.45642528,5880501,2.6374016,4.542565,460,97.466125,-32.469276,0.29588,-113.46102443092421,1.0,0.864059,1.0,1.0,4.3392183e-07,46000,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.7218347,11869.925939798355,,147.94,1.0,1.6158674,100
,-33.024666,0.47089267,5897095,2.6195447,4.162512,461,97.59755,-33.024666,0.33188,-116.36155941816519,1.0,0.30867195,1.0,1.0,2.479553e-07,46100,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.827465,11897.9694647789,,165.94,1.0,1.6103879,100
,-32.301872,0.45787805,5912052,2.812578,4.17459,462,97.491455,-32.301872,0.29914,-112.81691027036021,1.0,1.0314617,1.0,1.0,3.2424927e-07,46200,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.1342745,11923.061811208725,,149.57,1.0,1.6686678,100
,-32.30733,0.45831472,5927058,2.7391233,4.508219,463,97.45545,-32.30733,0.30012,-115.88805849483893,1.0,1.0260059,1.0,1.0,-2.670288e-07,46300,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.8701677,11947.083481788635,,150.06,1.0,1.6467339,100
,-33.101814,0.4694666,5943456,2.696282,4.4489193,464,97.64848,-33.101814,0.32796,-110.81116129479098,1.0,0.23152103,1.0,1.0,-2.9087067e-07,46400,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.0388699,11973.061539173126,,163.98,1.0,1.6338052,100
,-32.81868,0.46814206,5959675,2.8332138,3.5570755,465,97.635574,-32.81868,0.32438,-110.64776271872844,1.0,0.5146559,1.0,1.0,3.7193297e-07,46500,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.4753041,11998.440352916718,,162.19,1.0,1.6747781,100
,-32.85223,0.46884394,5975990,2.345866,3.7116826,466,97.63125,-32.85223,0.3263,-111.656504585398,1.0,0.4811059,1.0,1.0,2.69413e-07,46600,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.0648727,12024.413295507431,,163.15,1.0,1.5239447,100
,-32.47412,0.4635668,5991620,3.0524585,3.697572,467,97.57945,-32.47412,0.3126,-111.01559882845031,1.0,0.8592148,1.0,1.0,1.0251999e-07,46700,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.1531053,12049.029850959778,,156.3,1.0,1.7383711,100
,-32.79779,0.46599305,6007558,2.6009119,3.7868114,468,97.599304,-32.79779,0.31876,-111.62163038251187,1.0,0.5355458,1.0,1.0,-1.001358e-07,46800,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.73842,12074.029514312744,,159.38,1.0,1.6046504,100
,-32.14418,0.45729876,6022449,2.1645236,3.4640832,469,97.5331,-32.14418,0.29782,-109.21856717704524,1.0,1.1891538,1.0,1.0,-4.6014785e-07,46900,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.9410682,12097.553010463715,,148.91,1.0,1.4638574,100
,-32.10631,0.4556103,6037152,2.3729336,3.7301357,470,97.46736,-32.10631,0.29406,-112.67204611676321,1.0,1.2270224,1.0,1.0,8.106232e-07,47000,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.3095179,12119.968555927277,,147.03,1.0,1.5327116,100
,-33.95152,0.4803099,6055205,2.7711947,3.7963297,471,97.794266,-33.95152,0.36106,-108.83560063567393,1.0,-0.61818314,1.0,1.0,-5.2452087e-08,47100,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.9597883,12146.447389364243,,180.53,1.0,1.6563462,100
,-32.336617,0.4534078,6069667,3.0149052,4.243762,472,97.489655,-32.336617,0.28924,-109.21287172809319,1.0,0.99672085,1.0,1.0,1.6450882e-07,47200,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-8.113972,12168.485069036484,,144.62,1.0,1.7276448,100
,-32.419403,0.4600368,6084873,3.3303874,4.1539373,473,97.52598,-32.419403,0.30412,-112.06998616935867,1.0,0.9139344,1.0,1.0,5.7220458e-08,47300,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.3331327,12190.890440225601,,152.06,1.0,1.8157874,100
,-31.690374,0.44342813,6098322,2.6556356,4.235622,474,97.33008,-31.690374,0.26898,-112.29385620143725,1.0,1.6429623,1.0,1.0,6.198883e-08,47400,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.029511,12210.55084514618,,134.49,1.0,1.6214436,100
,-32.752617,0.46460077,6114081,3.7467756,4.264467,475,97.52217,-32.752617,0.31518,-116.445366820927,1.0,0.58072037,1.0,1.0,3.576279e-08,47500,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-8.587326,12233.392174720764,,157.59,1.0,1.9259565,100
,-32.318436,0.4583181,6129088,2.5592613,3.91336,476,97.4789,-32.318436,0.30014,-114.13678612139925,1.0,1.0148985,1.0,1.0,5.2928925e-07,47600,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.1897984,12255.887999773026,,150.07,1.0,1.5917503,100
,-32.77988,0.46165445,6144486,2.4569979,4.4239354,477,97.542725,-32.77988,0.30796,-112.19604226154551,1.0,0.55345595,1.0,1.0,2.3841858e-07,47700,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.2755747,12278.278238296509,,153.98,1.0,1.5596243,100
,-33.04658,0.46766472,6160642,2.8581364,4.141073,478,97.63974,-33.04658,0.32312,-109.8818871977382,1.0,0.28675315,1.0,1.0,-1.0967255e-07,47800,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.5848408,12301.801269054413,,161.56,1.0,1.6821281,100
,-32.238525,0.45305222,6175065,2.2437751,3.7773097,479,97.47395,-32.238525,0.28846,-110.05118239988879,1.0,1.0948094,1.0,1.0,-7.5340273e-07,47900,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.998475,12322.847444534302,,144.23,1.0,1.4904151,100
,-32.858406,0.46647727,6191064,3.5962775,3.8846269,480,97.59274,-32.858406,0.31998,-112.57348049583133,1.0,0.47492975,1.0,1.0,-1.66893e-07,48000,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-6.6135902,12345.952563285828,,159.99,1.0,1.8868796,100
,-33.016235,0.46807393,6207275,2.6886852,3.9089963,481,97.633224,-33.016235,0.32422,-110.78370953411219,1.0,0.31710202,1.0,1.0,-7.152558e-08,48100,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.2041097,12370.401576042175,,162.11,1.0,1.6315019,100
,-33.07069,0.4641139,6222975,2.695466,3.8268008,482,97.58479,-33.07069,0.314,-111.09348220966481,1.0,0.26264387,1.0,1.0,3.33786e-08,48200,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.0618095,12393.678275346756,,157.0,1.0,1.6335579,100
,-31.95347,0.45278198,6237370,2.8252711,4.0984254,483,97.39816,-31.95347,0.2879,-115.2922861112269,1.0,1.3798661,1.0,1.0,-8.583069e-08,48300,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.9880471,12414.293940782547,,143.95,1.0,1.672429,100
,-33.09973,0.4681234,6253586,2.470968,3.8586526,484,97.622406,-33.09973,0.32432,-111.69551042507943,1.0,0.2336063,1.0,1.0,-1.1920929e-07,48400,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.9332857,12437.329542398453,,162.16,1.0,1.5640519,100
,-32.541782,0.45641634,6268377,3.0441456,4.2085,485,97.508125,-32.541782,0.29582,-110.33227854415618,1.0,0.791552,1.0,1.0,1.04904174e-07,48500,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.914987,12459.999259710312,,147.91,1.0,1.7360024,100
,-32.89569,0.4616022,6283770,2.4280005,4.3509817,486,97.5511,-32.89569,0.30786,-111.51420814688902,1.0,0.43764487,1.0,1.0,-2.813339e-07,48600,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.662642,12481.837890863419,,153.93,1.0,1.5503938,100
,-33.21911,0.47018826,6300266,2.8713813,4.245693,487,97.65851,-33.21911,0.32992,-110.6461557240667,1.0,0.11422632,1.0,1.0,2.670288e-07,48700,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-6.1245484,12505.587157964706,,164.96,1.0,1.6860212,100
,-33.234196,0.47179925,6316988,2.496392,3.3887043,488,97.66235,-33.234196,0.33444,-111.840293531697,1.0,0.09914085,1.0,1.0,3.33786e-07,48800,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.1486053,12529.780363321304,,167.22,1.0,1.5720776,100
,-32.63821,0.46162683,6332383,2.13772,3.240693,489,97.548676,-32.63821,0.3079,-111.71603212246983,1.0,0.69512546,1.0,1.0,1.7642975e-07,48900,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.0736547,12552.181675195694,,153.95,1.0,1.4547657,100
,-32.35036,0.4561379,6347142,2.357487,3.4158163,490,97.47754,-32.35036,0.29518,-112.35014623795752,1.0,0.98297626,1.0,1.0,-2.7179718e-07,49000,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.8623605,12573.265474319458,,147.59,1.0,1.5277147,100
,-32.468533,0.46182492,6362563,2.5168157,4.644347,491,97.53876,-32.468533,0.30842,-112.66951984230529,1.0,0.8648015,1.0,1.0,5.00679e-07,49100,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-4.0532584,12595.083017587662,,154.21,1.0,1.5784953,100
,-32.425453,0.46132204,6377922,2.4411137,3.6429977,492,97.550995,-32.425453,0.30718,-111.27687067098874,1.0,0.9078826,1.0,1.0,3.004074e-07,49200,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.2542925,12617.093197584152,,153.59,1.0,1.5545748,100
,-32.739037,0.46393037,6393600,2.8331432,4.399907,493,97.545006,-32.739037,0.31356,-114.05729108244962,1.0,0.594299,1.0,1.0,-8.916855e-07,49300,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.6851406,12639.933894395828,,156.78,1.0,1.6747572,100
,-32.98904,0.46779606,6409772,3.1280053,4.0197763,494,97.65828,-32.98904,0.32344,-108.49098903606041,1.0,0.3442966,1.0,1.0,-4.6253206e-07,49400,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-4.4245067,12662.895292758942,,161.72,1.0,1.7597514,100
,-32.846695,0.46417087,6425479,2.2453647,3.4433975,495,97.570984,-32.846695,0.31414,-112.22797324922205,1.0,0.48664257,1.0,1.0,4.4345856e-07,49500,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.0778036,12685.899744033813,,157.07,1.0,1.4909431,100
,-33.253704,0.47036347,6442001,2.7392313,3.4372315,496,97.6405,-33.253704,0.33044,-112.3080846528992,1.0,0.079630084,1.0,1.0,-4.2915343e-07,49600,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.78051,12710.013241052628,,165.22,1.0,1.6467664,100
,-32.47388,0.46383864,6457667,3.3665564,4.173127,497,97.58823,-32.47388,0.31332,-110.58392621783672,1.0,0.85945433,1.0,1.0,4.2438506e-07,49700,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.5608883,12732.594635725021,,156.66,1.0,1.8256208,100
,-33.184574,0.4679755,6473863,2.9380326,4.2149277,498,97.63681,-33.184574,0.32392,-110.39119848789903,1.0,0.14876018,1.0,1.0,7.6770783e-07,49800,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-2.7643175,12755.795509338379,,161.96,1.0,1.7054771,100
,-32.49422,0.4637014,6489512,3.0692205,3.9661694,499,97.54816,-32.49422,0.31298,-113.59918193731244,1.0,0.8391152,1.0,1.0,-3.6239624e-07,49900,1.0,[-0.702 -0.692 -0.394 -0.366 -0.232],100.0,-3.4133434,12778.346403121948,,156.49,1.0,1.7431376,100
