MaxIW,MeanD2w0t,MeanIW,EpisodesSoFar,Bound,EpRewMean,InitialBound,EmpiricalD2,MinIW,StdD2w0t,TimestepsSoFar,StdIW,EpLenMean,InitialReturnStd,Iteration,InitialReturnMax,Weights,MaxD2w0t,MinD2w0t,EpThisIter,InitialReturnMin,ReturnStepMax,ReturnMeanIW,TimeElapsed,J_sample_variance,ReturnStepMaxmin,InitialReturnMean
1.0,0.25976,1.0,43600,-39.472916,-113.47148957377368,-39.472916,1.0,1.0,0.43851948,5069665,,129.88,1.6966132,436,-2.259672,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.463438,100.0,-6.1395807,10373.97147846222,2.907572,99.00001,-6.1395807
1.0,0.27376,1.0,43700,-39.745132,-114.63394656113917,-39.745132,1.0,1.0,0.4458929,5083353,,136.88,1.6083174,437,-2.4996333,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.445675,100.0,-6.411796,10400.843496322632,2.612813,99.0,-6.411797
1.0,0.27948,1.0,43800,-39.560852,-113.37693844383192,-39.560852,1.0,1.0,0.44875064,5097327,,139.74,1.6962683,438,-2.6607018,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.675528,100.0,-6.227517,10427.532032966614,2.9063902,99.0,-6.227517
1.0,0.28238,1.0,43900,-39.525326,-109.96730117736074,-39.525326,1.0,1.0,0.450142,5111446,,141.19,1.7031084,439,-2.0056622,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.583246,100.0,-6.1919904,10454.912948608398,2.9298773,99.0,-6.191991
1.4080191,0.24744602,0.99837154,44000,-39.828262,-113.41771991438685,-39.844917,1.0295845,0.56962776,0.43646634,5123610,0.13675879,121.64,1.7178249,440,-2.2611103,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0819885,,100,-9.491855,100.0,-6.47748,10478.952491760254,2.9365811,99.0,-6.511582
1.2825009,0.25167522,1.0051906,44100,-39.892006,-111.91063978160854,-39.904175,1.0132475,0.6027999,0.43671522,5136077,0.096834436,124.67,1.5560869,441,-2.5714045,[-0.737 -0.775 -0.426 -0.433 -0.302],1.0509126,,100,-9.791746,100.0,-6.547109,10503.92039322853,2.4023442,99.0,-6.57084
3.0421448,0.25715443,0.9942022,44200,-39.91339,-112.93012880456749,-39.9833,1.0993851,0.58900374,0.45575178,5148189,0.3208478,121.12,1.5140042,442,-2.5668454,[-0.737 -0.776 -0.429 -0.434 -0.303],1.43482,,100,-11.130453,100.0,-6.5191517,10528.176148176193,2.224446,99.0,-6.649964
1.0,0.2748,1.0,44300,-39.727432,-112.48406030358682,-39.727432,1.0,1.0,0.44641438,5161929,,137.4,1.7242008,443,-3.2012367,[-0.738 -0.778 -0.424 -0.433 -0.304],1.0,,100,-9.437973,100.0,-6.394095,10555.146005392075,3.0028977,99.0,-6.394095
1.9511974,0.27234012,1.0003706,44400,-39.719624,-111.69894663381501,-39.73992,1.0357761,0.4425358,0.45360458,5175185,0.1827977,132.56,1.6784024,444,-2.7574477,[-0.738 -0.778 -0.424 -0.433 -0.304],1.1442673,,100,-9.580088,100.0,-6.366306,10580.730260372162,2.6964402,99.0,-6.406585
1.0,0.26114,1.0,44500,-39.775352,-114.647823621936,-39.775352,1.0,1.0,0.43925342,5188242,,130.57,1.8245915,445,-1.9139657,[-0.738 -0.777 -0.427 -0.431 -0.306],1.0,,100,-9.474398,100.0,-6.4420156,10606.891765356064,3.3627617,99.0,-6.442016
1.0,0.24868,1.0,44600,-39.65131,-115.20073896191538,-39.65131,1.0,1.0,0.43224087,5200676,,124.34,1.7226654,446,-2.6048641,[-0.738 -0.777 -0.427 -0.431 -0.306],1.0,,100,-9.630791,100.0,-6.3179736,10631.34062409401,2.9975514,99.0,-6.3179736
1.0,0.23872,1.0,44700,-39.655254,-113.8736292468373,-39.655254,1.0,1.0,0.4263091,5212612,,119.36,1.6265804,447,-2.4079323,[-0.738 -0.777 -0.427 -0.431 -0.306],1.0,,100,-9.470219,100.0,-6.321918,10655.263309001923,2.6724885,99.000015,-6.3219185
1.0,0.24376,1.0,44800,-39.951874,-113.84666010796614,-39.951874,1.0,1.0,0.42936203,5224800,,121.88,1.6470053,448,-2.9496794,[-0.738 -0.777 -0.427 -0.431 -0.306],1.0,,100,-10.209324,100.0,-6.618539,10679.157251358032,2.7400267,99.0,-6.6185393
1.0,0.24838,1.0,44900,-39.682957,-113.22213589507983,-39.682957,1.0,1.0,0.43207735,5237219,,124.19,1.583611,449,-2.5129552,[-0.738 -0.777 -0.427 -0.431 -0.306],1.0,,100,-9.130938,100.0,-6.349621,10703.25584077835,2.533155,99.0,-6.349622
1.0,0.29104,1.0,45000,-39.954563,-113.89932997705957,-39.954563,1.0,1.0,0.4542453,5251771,,145.52,1.5846499,450,-1.9946873,[-0.738 -0.777 -0.427 -0.431 -0.306],1.0,,100,-9.735817,100.0,-6.621226,10731.612652540207,2.5364802,99.0,-6.6212263
1.3169577,0.26620868,0.9856322,45100,-39.748314,-113.75894163762221,-39.76077,1.0163188,0.59915125,0.44499105,5264950,0.11608914,131.79,1.6023096,451,-1.9676803,[-0.738 -0.777 -0.427 -0.431 -0.306],1.0407639,,100,-9.168371,100.0,-6.4024625,10757.939088106155,2.4766953,99.0,-6.4274316
1.0,0.27724,1.0,45200,-39.942516,-113.81681894220414,-39.942516,1.0,1.0,0.44763845,5278812,,138.62,1.6040564,452,-3.6947541,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-9.741934,100.0,-6.60918,10785.330946207047,2.5989864,99.0,-6.6091805
1.0,0.24456,1.0,45300,-39.595284,-112.42512535077498,-39.595284,1.0,1.0,0.42982733,5291040,,122.28,1.5107199,453,-1.8406925,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-9.459919,100.0,-6.2619467,10809.675995588303,2.3053277,99.0,-6.261947
1.0,0.25706,1.0,45400,-39.893833,-113.55528680550906,-39.893833,1.0,1.0,0.4370152,5303893,,128.53,1.6559676,454,-3.0442457,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-10.121006,100.0,-6.560496,10836.006293773651,2.7699277,99.0,-6.5604963
1.0,0.2746,1.0,45500,-39.73946,-113.00967655367168,-39.73946,1.0,1.0,0.44631013,5317623,,137.3,1.6458508,455,-2.3282146,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-9.508682,100.0,-6.4061246,10862.627321958542,2.7361867,99.0,-6.406125
1.0,0.24492,1.0,45600,-39.49091,-111.64888974166351,-39.49091,1.0,1.0,0.43004218,5329869,,122.46,1.4867473,456,-2.4657881,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-10.0047865,100.0,-6.1575723,10887.10892367363,2.2327447,99.0,-6.157573
1.0,0.25192,1.0,45700,-39.890385,-112.42111792679269,-39.890385,1.0,1.0,0.43412372,5342465,,125.96,1.6054478,457,-2.8331537,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-9.625548,100.0,-6.5570483,10912.031608104706,2.6034977,99.00001,-6.5570483
1.0,0.27866,1.0,45800,-39.637726,-113.80323013963535,-39.637726,1.0,1.0,0.4483319,5356398,,139.33,1.7315011,458,-2.2119172,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-10.136444,100.0,-6.3043885,10940.220141649246,3.0283802,99.0,-6.304389
1.0,0.21542,1.0,45900,-40.179737,-114.30156732377627,-40.179737,1.0,1.0,0.41110483,5367169,,107.71,1.644264,459,-3.0049253,[-0.739 -0.777 -0.429 -0.431 -0.304],1.0,,100,-9.324726,100.0,-6.8464,10961.30440044403,2.7309132,99.0,-6.8463993
2.1792338,0.25671017,0.98531514,46000,-39.888954,-115.39130609050216,-39.916817,1.0622736,0.37796956,0.44810814,5379539,0.23580737,123.7,1.6467017,460,-2.0751793,[-0.739 -0.777 -0.429 -0.431 -0.304],1.254538,,100,-9.618635,100.0,-6.5297165,10985.601144313812,2.7039404,99.0,-6.5834827
1.0,0.24976,1.0,46100,-39.523205,-111.6102586033841,-39.523205,1.0,1.0,0.43287382,5392027,,124.88,1.7266818,461,-2.8177922,[-0.739 -0.775 -0.431 -0.435 -0.304],1.0,,100,-9.4785,100.0,-6.18987,11010.645502328873,3.0115454,99.00001,-6.1898694
1.0,0.26604,1.0,46200,-39.792385,-113.59158315958175,-39.792385,1.0,1.0,0.44189528,5405329,,133.02,1.6484302,462,-2.0435264,[-0.739 -0.775 -0.431 -0.435 -0.304],1.0,,100,-9.774264,100.0,-6.4590483,11036.764101028442,2.7447696,99.0,-6.4590483
1.0,0.2311,1.0,46300,-39.63758,-110.76624545466467,-39.63758,1.0,1.0,0.42153746,5416884,,115.55,1.5389372,463,-2.4733233,[-0.739 -0.775 -0.431 -0.435 -0.304],1.0,,100,-9.289398,100.0,-6.304247,11060.324533224106,2.3922505,99.0,-6.304247
1.0,0.23312,1.0,46400,-39.832,-111.16325315197928,-39.832,1.0,1.0,0.42281154,5428540,,116.56,1.6443571,464,-2.7892175,[-0.739 -0.775 -0.431 -0.435 -0.304],1.0,,100,-9.471891,100.0,-6.498667,11084.410974025726,2.7312226,99.0,-6.4986677
2.9616137,0.2591318,0.95850486,46500,-39.720837,-110.86096215691519,-39.814777,1.1462051,0.3324887,0.47058848,5440285,0.37377346,117.45,1.645422,465,-2.0756645,[-0.739 -0.775 -0.431 -0.435 -0.304],1.7562517,,100,-9.440495,100.0,-6.300051,11107.620207548141,2.609215,99.0,-6.481441
1.0,0.24394,1.0,46600,-39.814377,-113.03848789260469,-39.814377,1.0,1.0,0.42945686,5452482,,121.97,1.7722691,466,-2.7719083,[-0.74  -0.775 -0.424 -0.436 -0.305],1.0,,100,-9.627446,100.0,-6.48104,11131.627930402756,3.1726644,99.0,-6.4810414
1.5395381,0.25888482,0.99398166,46700,-39.91525,-113.66938542167942,-39.961647,1.0102671,0.76350373,0.44010088,5465336,0.096746735,128.54,1.6663727,467,-2.4359884,[-0.74  -0.775 -0.424 -0.436 -0.305],1.0385784,,100,-11.287645,100.0,-6.575826,11158.83557343483,2.6343288,99.0,-6.6283092
1.0,0.25306,1.0,46800,-40.1802,-113.85149066176055,-40.1802,1.0,1.0,0.43476254,5477989,,126.53,1.5785859,468,-3.458128,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-10.5801525,100.0,-6.8468614,11186.562921762466,2.5171041,99.0,-6.8468614
1.0,0.26894,1.0,46900,-40.084965,-111.44402212603688,-40.084965,1.0,1.0,0.44341338,5491436,,134.47,1.7057368,469,-2.2761734,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.461905,100.0,-6.7516303,11215.300974607468,2.938927,99.0,-6.7516303
1.0,0.27042,1.0,47000,-39.676132,-113.60814916082084,-39.676132,1.0,1.0,0.44416898,5504957,,135.21,1.6697367,470,-2.2584157,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.429391,100.0,-6.3427954,11242.368116140366,2.8161824,99.0,-6.342796
1.0,0.26684,1.0,47100,-39.523933,-113.64838083541144,-39.523933,1.0,1.0,0.4423108,5518299,,133.42,1.6610867,471,-2.374127,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.346743,100.0,-6.1905956,11268.940553188324,2.7870798,99.0,-6.1905956
1.0,0.22896,1.0,47200,-39.902023,-112.56642956379358,-39.902023,1.0,1.0,0.4201626,5529747,,114.48,1.503653,472,-3.292481,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.225906,100.0,-6.5686865,11291.889168262482,2.2838106,99.0,-6.5686865
1.0,0.26506,1.0,47300,-39.776203,-111.23282456274164,-39.776203,1.0,1.0,0.44137406,5543000,,132.53,1.5732781,473,-2.7647672,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.63954,100.0,-6.442867,11318.4071662426,2.5002055,99.0,-6.442867
1.0,0.25642,1.0,47400,-39.62887,-109.54812548847693,-39.62887,1.0,1.0,0.43665832,5555821,,128.21,1.6111888,474,-2.668518,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.512161,100.0,-6.2955313,11342.823535442352,2.6221507,99.0,-6.2955317
1.0,0.2611,1.0,47500,-39.876957,-112.2746064187134,-39.876957,1.0,1.0,0.43922746,5568876,,130.55,1.4678013,475,-3.1597943,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.528912,100.0,-6.5436206,11367.110743999481,2.176203,99.00001,-6.5436206
1.0,0.26354,1.0,47600,-39.807423,-114.15826665127803,-39.807423,1.0,1.0,0.44055235,5582053,,131.77,1.7854784,476,-2.474823,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-13.169325,100.0,-6.4740863,11391.688525438309,3.2201345,99.0,-6.4740863
1.0,0.27206,1.0,47700,-39.971615,-116.38571439138853,-39.971615,1.0,1.0,0.44502175,5595656,,136.03,1.4883316,477,-2.9690802,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.662134,100.0,-6.63828,11416.805548667908,2.237506,99.0,-6.63828
1.0,0.283,1.0,47800,-39.76011,-113.1479988229558,-39.76011,1.0,1.0,0.45044753,5609806,,141.5,1.6821707,478,-2.7097108,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0,,100,-9.796324,100.0,-6.426772,11442.993867397308,2.858281,99.0,-6.426773
1.4711621,0.26548067,0.9858089,47900,-39.83559,-113.40527758528945,-39.850334,1.0246235,0.57579887,0.44599518,5622889,0.13814706,130.83,1.6322396,479,-2.0061793,[-0.742 -0.776 -0.424 -0.436 -0.31 ],1.0634143,,100,-9.713311,100.0,-6.487404,11467.144474744797,2.6346478,99.0,-6.5169997
1.0,0.24232,1.0,48000,-39.783535,-109.81084855058614,-39.783535,1.0,1.0,0.42848635,5635005,,121.16,1.7191868,480,-2.646235,[-0.742 -0.775 -0.427 -0.437 -0.31 ],1.0,,100,-9.902908,100.0,-6.4502,11489.831162929535,2.9854577,99.0,-6.4502
1.0,0.25396,1.0,48100,-39.923737,-111.6805214967494,-39.923737,1.0,1.0,0.43527344,5647703,,126.98,1.6326221,481,-2.5474634,[-0.742 -0.775 -0.427 -0.437 -0.31 ],1.0,,100,-10.425892,100.0,-6.590402,11513.37618803978,2.6923785,99.0,-6.590402
1.0,0.27894,1.0,48200,-39.378662,-111.40999271328799,-39.378662,1.0,1.0,0.44847015,5661650,,139.47,1.7108413,482,-2.687593,[-0.742 -0.775 -0.427 -0.437 -0.31 ],1.0,,100,-9.803495,100.0,-6.045326,11539.2652926445,2.9565437,99.0,-6.0453267
1.0,0.26012,1.0,48300,-39.681595,-109.28587001621456,-39.681595,1.0,1.0,0.43870127,5674656,,130.06,1.6115813,483,-1.7412963,[-0.742 -0.775 -0.427 -0.437 -0.31 ],1.0,,100,-9.278187,100.0,-6.348258,11563.676351308823,2.6234288,99.0,-6.348258
1.0,0.261,1.0,48400,-39.80798,-112.53807410306945,-39.80798,1.0,1.0,0.43917915,5687706,,130.5,1.6067224,484,-3.052239,[-0.742 -0.775 -0.427 -0.437 -0.31 ],1.0,,100,-9.353331,100.0,-6.474644,11588.36222410202,2.607633,99.0,-6.474644
1.6444172,0.27358237,0.9358586,48500,-39.45806,-111.65321546083554,-39.526928,1.1151935,0.33584923,0.46876734,5700452,0.2322838,127.46,1.5870891,485,-2.423366,[-0.742 -0.775 -0.427 -0.437 -0.31 ],1.4231987,,100,-9.844948,100.0,-6.0552816,11611.72296833992,2.1849031,99.0,-6.193591
1.0,0.24736,1.0,48600,-39.89815,-115.03616742222843,-39.89815,1.0,1.0,0.4314599,5712820,,123.68,1.9916917,486,-1.9239342,[-0.742 -0.774 -0.433 -0.436 -0.31 ],1.0,,100,-13.94319,100.0,-6.564814,11634.980411052704,4.006905,99.0,-6.5648146
1.6178267,0.253886,0.9951758,48700,-39.801357,-110.00985412010695,-39.82022,1.0329425,0.51412296,0.44131982,5725257,0.16598284,124.37,1.5954742,487,-2.9763684,[-0.742 -0.774 -0.433 -0.436 -0.31 ],1.1040936,,100,-9.729266,100.0,-6.448609,11657.720459222794,2.5724604,99.0,-6.4868855
1.0,0.25132,1.0,48800,-39.833965,-113.35430953857254,-39.833965,1.0,1.0,0.43377408,5737823,,125.66,1.8395741,488,-1.2177895,[-0.742 -0.773 -0.435 -0.438 -0.309],1.0,,100,-12.591355,100.0,-6.500629,11681.303380727768,3.4182153,99.0,-6.5006294
1.0,0.24854,1.0,48900,-39.590767,-110.33535506097283,-39.590767,1.0,1.0,0.4321642,5750250,,124.27,1.7303182,489,-1.9668965,[-0.742 -0.773 -0.435 -0.438 -0.309],1.0,,100,-9.612169,100.0,-6.2574296,11704.174208402634,3.0242436,99.0,-6.2574296
1.0,0.22312,1.0,49000,-39.782566,-114.42729876490544,-39.782566,1.0,1.0,0.41634306,5761406,,111.56,1.6050678,490,-2.2504954,[-0.742 -0.773 -0.435 -0.438 -0.309],1.0,,100,-9.534045,100.0,-6.449229,11725.061928749084,2.6022656,99.0,-6.4492292
1.0,0.23394,1.0,49100,-39.59942,-109.47906373497943,-39.59942,1.0,1.0,0.42333713,5773103,,116.97,1.5280439,491,-2.71811,[-0.742 -0.773 -0.435 -0.438 -0.309],1.0,,100,-8.763246,100.0,-6.266082,11747.034996509552,2.3585029,99.0,-6.2660813
1.0,0.225,1.0,49200,-39.432995,-111.68499522119964,-39.432995,1.0,1.0,0.4175763,5784353,,112.5,1.7611729,492,-2.3874867,[-0.742 -0.773 -0.435 -0.438 -0.309],1.0,,100,-9.888561,100.0,-6.0996575,11768.012444972992,3.1330607,99.00001,-6.0996575
1.5051962,0.21281898,0.99172336,49300,-39.44007,-110.64391344848181,-39.453102,1.0159616,0.7597306,0.4117961,5794893,0.1166902,105.4,1.5244564,493,-2.5384488,[-0.742 -0.773 -0.435 -0.438 -0.309],1.0518943,,100,-9.179429,100.0,-6.0948853,11787.44379734993,2.3771613,99.0,-6.119766
1.0,0.23752,1.0,49400,-39.78423,-112.78824745448622,-39.78423,1.0,1.0,0.4255558,5806769,,118.76,1.6911407,494,-2.19071,[-0.742 -0.774 -0.432 -0.438 -0.31 ],1.0,,100,-10.173095,100.0,-6.450893,11809.989557981491,2.8888454,99.0,-6.450893
1.0,0.2369,1.0,49500,-40.153473,-113.18921855545385,-40.153473,1.0,1.0,0.42517442,5818614,,118.45,1.6107711,495,-3.2035117,[-0.742 -0.774 -0.432 -0.438 -0.31 ],1.0,,100,-11.292859,100.0,-6.8201365,11831.832287549973,2.6207914,99.0,-6.8201365
2.3435054,0.23074985,0.9569814,49600,-39.67793,-112.17706122855115,-39.725975,1.0777749,0.5089079,0.43898422,5829474,0.23650523,108.6,1.7077495,496,-2.7871175,[-0.742 -0.774 -0.432 -0.438 -0.31 ],1.3333312,,100,-9.5932255,100.0,-6.2990785,11851.90888762474,3.0984569,99.0,-6.3926377
1.0,0.26604,1.0,49700,-39.564224,-109.71906237140938,-39.564224,1.0,1.0,0.44189477,5842776,,133.02,1.7925357,497,-2.5684974,[-0.743 -0.775 -0.428 -0.441 -0.31 ],1.0,,100,-9.516936,100.0,-6.230887,11876.015670537949,3.2456405,99.0,-6.230887
1.6170177,0.25053754,0.99745375,49800,-39.518932,-109.8232870549645,-39.540962,1.0345093,0.5959866,0.43979216,5855030,0.15226582,122.54,1.5362816,498,-2.7922053,[-0.743 -0.775 -0.428 -0.441 -0.31 ],1.1031773,,100,-9.360718,100.0,-6.1635833,11897.106170892715,2.3947268,99.0,-6.2076263
1.0,0.2625,1.0,49900,-39.809437,-113.22445502365322,-39.809437,1.0,1.0,0.43998674,5868155,,131.25,1.5936003,499,-2.0739431,[-0.744 -0.776 -0.425 -0.442 -0.309],1.0,,100,-9.418009,100.0,-6.4761014,11920.379333496094,2.5652137,99.0,-6.476102
