InitialReturnStd,InitialReturnMin,EmpiricalD2,EpThisIter,InitialBound,J_sample_variance,TimestepsSoFar,Weights,EpRewMean,InitialReturnMean,InitialReturnMax,EpisodesSoFar,TimeElapsed,ReturnMeanIW,Bound,EpLenMean,Iteration
1.5291129,-1.897728,1.0017765,100,-728.15564,10.257098,1996150,[ 0.564 -0.418  0.197  0.362 -0.022],-135.30000807397954,4.7302246e-06,4.953514,48800,1650.61372256279,-97.3131,-728.0202,38.97,488
1.341364,-1.875061,1.0013001,100,-735.9517,8.546769,1999839,[ 0.566 -0.416  0.198  0.363 -0.021],-133.18665856851285,-2.2888185e-06,3.8913193,48900,1653.3809673786163,-97.06206,-735.65234,36.89,489
1.3776066,-2.0764008,1.007153,100,-716.4716,40.208527,2003636,[ 0.569 -0.416  0.199  0.363 -0.019],-134.23563632123654,7.781982e-06,4.6796494,49000,1656.1064894199371,-96.14603,-715.7693,37.97,490
1.7621232,-2.2545242,1.001165,100,-705.4498,10.263336,2007477,[ 0.571 -0.412  0.199  0.366 -0.018],-134.42849967910954,-6.3323973e-06,5.0295715,49100,1658.355572938919,-97.082664,-705.3227,38.41,491
1.490448,-1.8397369,1.0004649,100,-737.14624,5.8397427,2011677,[ 0.572 -0.409  0.199  0.367 -0.018],-138.2572712123981,-1.6021728e-06,5.9214478,49200,1660.966540336609,-97.25408,-736.9748,42.0,492
1.4871783,-2.1043167,1.000467,100,-701.85724,4.1873183,2015679,[ 0.575 -0.413  0.2    0.366 -0.019],-136.19027815340624,6.408691e-06,5.043747,49300,1663.6120767593384,-97.21844,-701.7228,40.02,493
1.4088756,-1.6552887,1.006514,100,-727.047,30.90078,2019244,[ 0.573 -0.41   0.199  0.365 -0.02 ],-132.21008382123216,-3.6621093e-06,4.2623367,49400,1666.1222233772278,-95.63675,-725.98145,35.65,494
1.4327064,-1.9551163,1.004827,100,-711.51794,26.868383,2022831,[ 0.576 -0.407  0.2    0.366 -0.016],-132.20697246593798,-3.967285e-06,4.358467,49500,1668.7059421539307,-96.43597,-710.9509,35.87,495
1.6010275,-2.3425598,1.0031093,100,-735.55554,20.679113,2026845,[ 0.579 -0.404  0.2    0.369 -0.015],-136.25068787160615,4.8065185e-06,4.5489655,49600,1671.3379621505737,-96.79499,-735.17865,40.14,496
1.6039484,-2.2071075,1.0080745,100,-729.29865,40.033768,2030594,[ 0.575 -0.405  0.199  0.367 -0.015],-133.7616771285166,9.994506e-06,4.795677,49700,1673.9214091300964,-95.43914,-728.2076,37.49,497
1.7573245,-2.3025436,1.0006233,100,-716.0996,6.9379573,2034481,[ 0.575 -0.398  0.199  0.365 -0.018],-134.70540455942245,6.790161e-06,7.445656,49800,1676.612803697586,-96.88699,-715.9563,38.87,498
1.3724346,-2.1354065,1.0006202,100,-743.61084,6.015646,2038271,[ 0.575 -0.399  0.199  0.366 -0.015],-134.13995232369635,7.781982e-06,3.7658997,49900,1678.5818371772766,-97.0871,-743.35657,37.9,499
