Iteration,MinIW,ReturnStepMax,MaxIW,MeanIW,EpLenMean,OptimizationReturnMin,Bound,OptimizationReturnMean,InitialReturnMax,InitialReturnMean,VarianceInit,ReturnStepMaxmin,InitialReturnMin,Weights,EpRewMean,StdIWNorm,EpThisIter,MinIWNorm,MeanEntropy,StdIW,ESSRenyi,EpisodesSoFar,OptimizationReturnMax,ReturnMeanIW,MeanIWNorm,InitialReturnStd,TimeElapsed,MaxIWNorm,InitialBound,J_sample_variance,EmpiricalD2,TimestepsSoFar,ESSClassic,LearnableVariance
441,0.5225601,9.359907,3.107398,1.0536752,43.35,,161.74792,132.6175,870.0929,401.72937,-1.0,9.359907,269.11188,[-0.268  0.733  0.116  0.128 -0.125  0.224  1.087 -0.524  0.     0.  0.   ],401.7293716076611,0.0034900266,100,0.005225601,0.4189424,0.34900263,91.27362,44100,600.981,434.969,0.010536753,93.369736,2911.2364025115967,0.03107398,140.70148,123256.9,1.0956068,1694395,90.11369,
442,0.38344827,9.359953,2.9868588,1.1096816,42.12,,174.56113,142.13388,787.4641,390.31152,-1.0,9.359953,248.17763,[-0.286  0.74   0.116  0.122 -0.13   0.231  1.085 -0.519  0.     0.  0.   ],390.31151468931216,0.004790879,100,0.0038344827,0.4189424,0.4790879,85.04444,44200,539.2865,430.7316,0.0110968165,73.37651,2915.517298936844,0.029868588,154.07231,87185.83,1.1758558,1698607,84.28899,
443,0.39764154,9.359733,2.2946463,1.0446486,43.38,,196.62906,162.2931,727.0859,402.07285,-1.0,9.359733,239.77972,[-0.287  0.753  0.118  0.124 -0.129  0.236  1.112 -0.516  0.     0.  0.   ],402.0728218722192,0.003115493,100,0.0039764154,0.4189424,0.3115493,91.25642,44300,487.30615,424.9655,0.010446486,84.63108,2920.0027594566345,0.022946462,183.94704,80719.41,1.0958134,1702945,91.83214,
444,0.022715699,9.359815,50.788284,1.7343212,44.96,,416.59778,157.25775,714.04834,416.78583,-1.0,9.359815,259.52805,[-0.285  0.752  0.118  0.119 -0.139  0.24   1.118 -0.519  0.     0.  0.   ],416.7858011320019,0.051802397,100,0.00022715698,0.4189424,5.18024,25.97442,44400,454.5203,836.91376,0.017343212,97.80914,2924.4314827919006,0.50788283,202.5713,2832813.5,3.8499415,1707441,10.079063,
445,0.8374951,9.359948,1.1538792,1.0072627,44.08,,153.61005,159.24297,856.95386,408.75476,-1.0,9.359948,249.51181,[-0.293  0.747  0.115  0.137 -0.119  0.226  1.096 -0.506  0.     0.  0.   ],408.75477186922836,0.00063476403,100,0.008374951,0.4189424,0.063476406,99.52924,44500,607.442,411.30347,0.010072626,94.28784,2929.140515565872,0.0115387915,151.66861,72821.766,1.0047299,1711849,99.60444,
446,0.03556871,9.359988,35.638565,1.5496861,42.77,,214.59116,138.45927,831.6937,396.43085,-1.0,9.359988,257.97162,[-0.285  0.741  0.116  0.138 -0.12   0.225  1.096 -0.503  0.     0.  0.   ],396.43087461397795,0.039697513,100,0.0003556871,0.4189424,3.9697511,26.590612,44600,573.7221,698.452,0.015496861,91.349266,2933.4642481803894,0.35638565,146.92278,1484931.2,3.7607257,1716126,13.22394,
447,0.48331377,9.359915,2.0304842,1.036949,42.43,,215.9532,134.29698,627.34106,393.45862,-1.0,9.359915,259.16165,[-0.28   0.738  0.11   0.127 -0.127  0.224  1.094 -0.54   0.     0.  0.   ],393.45862837872414,0.0024045995,100,0.0048331376,0.4189424,0.24045993,95.18368,44700,368.1794,408.8583,0.010369491,77.3376,2937.8549156188965,0.020304842,205.25632,80998.664,1.0506003,1720369,94.897026,
448,0.44380623,9.359939,2.7703075,1.0724965,44.0,,151.44406,157.49773,945.4088,407.80362,-1.0,9.359939,250.30591,[-0.266  0.725  0.108  0.126 -0.127  0.212  1.094 -0.542  0.     0.  0.   ],407.80362873756144,0.0032293173,100,0.004438062,0.4189424,0.3229317,92.22345,44800,695.1029,446.78265,0.010724965,109.45661,2942.27277803421,0.027703075,124.18097,116448.46,1.0843229,1724769,91.687355,
449,1.9017309e-05,9.359376,1771.3325,19.237146,42.21,,5492.309,151.93167,610.68945,390.97116,-1.0,9.359376,239.03952,[-0.246  0.716  0.106  0.12  -0.131  0.203  1.089 -0.548  0.     0.  0.   ],390.9711883797853,1.7618151,100,1.9017308e-07,0.4189424,176.18149,0.21676472,44900,371.64993,9427.333,0.19237149,75.666046,2946.8954677581787,17.713326,207.76437,2140390700.0,461.32968,1728990,1.1781851,
450,0.506197,9.359898,2.7408984,1.0683283,43.01,,217.68372,150.216,665.8364,398.82602,-1.0,9.359898,248.61002,[-0.202  0.686  0.099  0.126 -0.114  0.219  1.083 -0.603  0.     0.  0.   ],398.8260136550801,0.003697845,100,0.0050619696,0.4189424,0.3697845,89.0169,45000,417.2264,429.39917,0.010683282,80.240875,2952.1878073215485,0.027408984,199.0751,86279.83,1.1233822,1733291,89.300964,
451,0.054664,9.359235,19.504244,1.4679408,41.03,,257.17902,120.85455,594.2209,380.56937,-1.0,9.359235,259.71478,[-0.191  0.689  0.1    0.117 -0.121  0.223  1.097 -0.598  0.     0.  0.   ],380.5693345238931,0.025590431,100,0.00054664,0.4189424,2.559043,40.86049,45100,334.5061,536.059,0.014679407,69.39307,2956.422026157379,0.19504243,202.30309,214135.73,2.447352,1737394,24.758284,
452,0.5970259,9.359993,1.705219,1.0359024,43.39,,159.74619,142.44879,854.85547,402.15656,-1.0,9.359993,259.70776,[-0.183  0.688  0.11   0.138 -0.111  0.233  1.128 -0.568  0.     0.  0.   ],402.1565469884078,0.0019769014,100,0.0059702587,0.4189424,0.19769016,96.60926,45200,595.1477,420.66452,0.010359024,106.66141,2961.0126638412476,0.01705219,145.69989,89097.97,1.0350975,1741733,96.486015,
453,0.27880082,9.35838,4.27484,1.0618172,43.61,,162.07755,154.93652,885.7468,404.20676,-1.0,9.35838,249.27023,[-0.165  0.673  0.108  0.139 -0.115  0.224  1.117 -0.572  0.     0.  0.   ],404.2067618834145,0.0047935154,100,0.0027880082,0.4189424,0.4793515,89.203804,45300,636.47656,443.42252,0.010618173,90.574684,2965.492350101471,0.0427484,138.48273,113764.63,1.1210284,1746094,83.07012,
454,0.59788686,9.359521,1.6697023,1.0218092,45.34,,154.10614,162.35776,901.0058,420.2482,-1.0,9.359521,257.89047,[-0.159  0.682  0.112  0.143 -0.111  0.237  1.135 -0.568  0.     0.  0.   ],420.2482276623222,0.0018374587,100,0.0059788683,0.4189424,0.18374588,97.2007,45400,643.11536,428.2725,0.010218092,118.14116,2970.084936618805,0.016697023,149.9465,84886.414,1.0287992,1750628,96.86762,
455,0.46106732,9.359996,2.8105674,1.0332834,42.22,,194.49709,141.59062,692.2582,391.2319,-1.0,9.359996,249.6413,[-0.156  0.685  0.113  0.139 -0.115  0.236  1.141 -0.565  0.     0.  0.   ],391.2319304389719,0.0025272851,100,0.004610673,0.4189424,0.25272855,94.52838,45500,442.61688,408.10052,0.010332834,86.80321,2974.2498598098755,0.028105672,183.55449,82316.32,1.0578834,1754850,94.35536,
456,0.29412875,9.359754,2.6673183,1.1116076,44.68,,235.97559,164.0772,728.12744,414.07043,-1.0,9.359754,249.99323,[-0.142  0.682  0.116  0.141 -0.111  0.24   1.151 -0.564  0.     0.  0.   ],414.07040896018094,0.00433857,100,0.0029412874,0.4189424,0.433857,83.15927,45600,478.13422,475.51297,0.011116075,103.38831,2978.73663520813,0.026673183,195.63219,117175.664,1.2025118,1759318,86.78056,
457,0.5405525,9.35991,2.257671,1.0401338,44.58,,162.20255,156.01337,895.1747,413.18253,-1.0,9.35991,257.1692,[-0.137  0.686  0.115  0.142 -0.109  0.251  1.148 -0.558  0.     0.  0.   ],413.1825556640284,0.0025528837,100,0.0054055247,0.4189424,0.2552884,94.411194,45700,638.0055,438.58932,0.010401339,106.706665,2983.2624530792236,0.02257671,144.63013,96582.56,1.0591965,1763776,94.31827,
458,0.70330954,9.359522,1.4073503,1.0299366,43.95,,159.63666,112.50432,856.7811,407.40793,-1.0,9.359522,294.9036,[-0.16   0.697  0.117  0.143 -0.102  0.263  1.157 -0.56   0.     0.  0.   ],407.4079110116553,0.0016298112,100,0.007033095,0.4189424,0.16298112,97.19794,45800,561.87756,420.3496,0.010299364,102.1161,2987.6924386024475,0.014073502,150.3736,104594.72,1.0288284,1768171,97.55706,
459,0.5541646,9.359932,1.970229,1.0320836,43.09,,189.20508,160.55798,734.9711,399.3507,-1.0,9.359932,238.79271,[-0.151  0.684  0.116  0.143 -0.102  0.257  1.15  -0.557  0.     0.  0.   ],399.3506934807836,0.002228315,100,0.005541646,0.4189424,0.22283149,95.23132,45900,496.1784,415.1495,0.010320837,91.37482,2991.9315168857574,0.01970229,178.85931,74971.37,1.0500747,1772480,95.54615,
460,0.36622635,9.359079,3.8519394,1.0508571,44.77,,193.40834,146.31895,815.7025,414.92734,-1.0,9.359079,268.60837,[-0.164  0.691  0.112  0.141 -0.103  0.261  1.14  -0.556  0.     0.  0.   ],414.9273250399368,0.0035787497,100,0.0036622633,0.4189424,0.35787496,92.36608,46000,547.0941,448.03082,0.010508572,100.27004,2996.3983240127563,0.038519394,170.21657,122969.32,1.0826485,1776957,89.607506,
461,0.32142818,9.359701,5.62544,1.106308,41.57,,220.2727,145.12,633.5514,385.3774,-1.0,9.359701,240.25745,[-0.186  0.69   0.11   0.135 -0.107  0.264  1.135 -0.556  0.     0.  0.   ],385.37743464963523,0.005767861,100,0.0032142818,0.4189424,0.576786,82.6236,46100,393.29395,429.37128,0.011063078,71.49065,3000.6864080429077,0.0562544,195.31201,91181.76,1.210308,1781114,78.62764,
462,0.00094185834,9.358865,277.41208,3.937527,42.31,,1090.063,124.936745,717.0773,392.2655,-1.0,9.358865,267.32874,[-0.188  0.7    0.115  0.144 -0.102  0.282  1.143 -0.556  0.     0.  0.   ],392.26549453401526,0.27633658,100,9.418583e-06,0.4189424,27.63366,2.6093168,46200,449.74854,2421.8164,0.03937527,80.22496,3004.9333724975586,2.7741208,177.1423,156588140.0,38.324207,1785345,1.9899445,
463,0.5544098,9.358185,1.6796286,1.0338005,42.51,,178.3205,145.87125,750.4937,394.04004,-1.0,9.358185,248.16881,[-0.191  0.696  0.113  0.148 -0.096  0.311  1.094 -0.519  0.     0.  0.   ],394.04005842920344,0.0021077902,100,0.005544098,0.4189424,0.21077903,95.45079,46300,502.3249,408.77145,0.010338005,94.382965,3009.444027900696,0.016796285,168.89194,78395.81,1.0476602,1789596,96.008896,
464,0.51762474,9.359504,3.8774197,1.0243118,43.46,,127.992004,133.88887,964.2704,402.85437,-1.0,9.359504,268.96548,[-0.185  0.677  0.112  0.148 -0.096  0.305  1.083 -0.526  0.     0.  0.   ],402.8543434830332,0.0036978282,100,0.005176247,0.4189424,0.3697828,92.574615,46400,695.30493,428.65094,0.010243117,97.7893,3013.8353683948517,0.038774196,113.57324,149696.17,1.0802097,1793942,88.47009,
465,0.66610104,9.359629,1.9222128,1.0213995,45.5,,233.08025,173.08885,649.48016,421.85095,-1.0,9.359629,248.7621,[-0.194  0.67   0.111  0.141 -0.101  0.301  1.077 -0.524  0.     0.  0.   ],421.85094845231475,0.0018073006,100,0.0066610104,0.4189424,0.18073007,96.47339,46500,400.71808,431.4536,0.010213995,89.804596,3018.3565242290497,0.019222127,227.00688,76060.08,1.0365553,1798492,96.96414,
466,0.10402962,9.359827,7.307542,1.2452391,42.4,,203.86597,153.11891,833.4665,392.88547,-1.0,9.359827,239.76659,[-0.189  0.663  0.11   0.142 -0.101  0.305  1.073 -0.526  0.     0.  0.   ],392.8854936957708,0.010346325,100,0.0010402962,0.4189424,1.0346326,66.27242,46600,593.6999,511.01062,0.012452391,85.79557,3022.7024853229523,0.07307541,142.84554,154520.77,1.5089233,1802732,59.15949,
467,0.719026,9.359751,1.7019007,1.0137296,43.97,,182.4471,148.28802,760.6931,407.62552,-1.0,9.359751,259.3375,[-0.198  0.662  0.108  0.141 -0.105  0.322  1.065 -0.546  0.     0.  0.   ],407.6255176925352,0.0016887966,100,0.00719026,0.4189424,0.16887966,97.64381,46700,501.35562,413.392,0.010137295,99.33231,3027.252755880356,0.017019007,179.4176,81265.914,1.0241305,1807129,97.29963,
468,0.37297422,9.359758,3.6414127,1.057738,44.75,,223.77934,165.95276,685.74133,414.78854,-1.0,9.359758,248.8358,[-0.193  0.668  0.109  0.145 -0.102  0.32   1.07  -0.543  0.     0.  0.   ],414.7885399932342,0.0042114346,100,0.003729742,0.4189424,0.42114353,89.11684,46800,436.90552,441.70166,0.01057738,90.000916,3031.711002588272,0.036414128,209.06616,92886.375,1.1221224,1811604,86.31648,
469,0.48204747,9.359768,2.7160363,1.0527892,42.86,,206.85722,128.61595,677.7682,397.47208,-1.0,9.359768,268.85614,[-0.193  0.658  0.106  0.142 -0.106  0.306  1.065 -0.542  0.     0.  0.   ],397.47208764929223,0.0039795474,100,0.0048204744,0.4189424,0.39795473,89.74672,46900,408.91205,421.48856,0.010527891,84.8679,3035.9524278640747,0.027160363,194.14163,93487.44,1.1142468,1815890,87.49793,
470,0.5874861,9.359995,2.052554,1.036811,44.61,,181.70377,154.86943,826.9099,413.70078,-1.0,9.359995,258.83136,[-0.183  0.656  0.107  0.135 -0.116  0.304  1.072 -0.537  0.     0.  0.   ],413.7007701396504,0.0019334599,100,0.0058748606,0.4189424,0.193346,96.595985,47000,568.07855,434.1099,0.010368109,98.6438,3040.3974475860596,0.02052554,165.62782,93452.414,1.0352397,1820351,96.639336,
471,0.69442356,9.359927,1.3841565,1.0179406,45.27,,194.03639,180.6606,770.0664,419.73212,-1.0,9.359927,239.07149,[-0.203  0.666  0.106  0.139 -0.111  0.316  1.078 -0.537  0.     0.  0.   ],419.73207967244144,0.001406991,100,0.0069442354,0.4189424,0.1406991,98.114426,47100,530.99493,427.26562,0.010179406,102.39636,3044.7816832065582,0.013841565,188.71217,72658.625,1.0192181,1824878,98.12537,
472,0.36634558,9.359993,3.2820694,1.0521145,43.44,,126.63425,124.827385,961.85046,402.47583,-1.0,9.359993,277.64844,[-0.214  0.669  0.106  0.14  -0.107  0.321  1.075 -0.541  0.     0.  0.   ],402.47582189708106,0.004046325,100,0.0036634558,0.4189424,0.40463254,89.960495,47200,684.202,430.86484,0.010521145,95.3364,3049.15300989151,0.032820694,113.920715,109481.73,1.1115991,1829222,87.11488,
473,0.6895915,9.359684,1.5947046,1.0150061,43.97,,179.94388,121.017,771.6029,407.5315,-1.0,9.359684,286.51447,[-0.224  0.67   0.103  0.142 -0.104  0.314  1.077 -0.546  0.     0.  0.   ],407.53145997951907,0.001548457,100,0.006895915,0.4189424,0.15484568,97.770836,47300,485.08844,414.04874,0.010150061,86.72766,3053.5365042686462,0.015947046,176.05058,93668.07,1.0227998,1833619,97.72557,
474,0.07514981,9.359672,31.007345,1.439396,43.84,,321.9767,158.09866,647.55444,406.44434,-1.0,9.359672,248.34564,[-0.226  0.679  0.103  0.139 -0.103  0.319  1.087 -0.543  0.     0.  0.   ],406.44429461003364,0.03364365,100,0.0007514981,0.4189424,3.364365,36.409824,47400,399.2088,643.9266,0.014393961,90.28589,3057.9009652137756,0.31007344,212.17798,893739.56,2.7465115,1838003,15.472254,
475,0.07284658,9.3598175,15.658221,1.4974976,42.59,,273.74463,137.11829,678.6049,394.84024,-1.0,9.3598175,257.72192,[-0.266  0.67   0.091  0.127 -0.115  0.305  1.037 -0.548  0.     0.  0.   ],394.8402192121558,0.023111548,100,0.00072846573,0.4189424,2.311155,35.393734,47500,420.883,615.94073,0.014974974,81.585754,3062.43163728714,0.1565822,191.25877,491335.0,2.8253589,1842262,29.569063,
476,0.17441161,9.35996,8.247422,1.1427706,44.03,,169.70447,158.35695,896.61383,408.24832,-1.0,9.35996,249.89139,[-0.26   0.655  0.09   0.129 -0.111  0.295  1.062 -0.575  0.     0.  0.   ],408.24833961276124,0.009115866,100,0.0017441161,0.4189424,0.91158676,75.41391,47600,646.7224,479.44708,0.011427706,97.05503,3066.995305776596,0.08247422,139.26425,175061.72,1.3260154,1846665,61.112617,
477,0.0011136358,9.359852,893.9071,11.803494,44.3,,2838.7615,153.1975,740.5041,410.71918,-1.0,9.359852,257.52167,[-0.252  0.661  0.094  0.14  -0.102  0.306  1.077 -0.561  0.     0.  0.   ],410.7191619551054,0.9051972,100,1.1136358e-05,0.4189424,90.519714,0.7910968,47700,482.98242,5336.425,0.118034944,93.77608,3071.447212457657,8.939071,188.5679,414123170.0,126.406784,1851095,1.6719081,
478,0.5074927,9.359855,2.5975428,1.0336306,41.45,,189.15117,135.7202,685.4135,384.22562,-1.0,9.359855,248.50543,[-0.22   0.666  0.119  0.178 -0.071  0.315  1.151 -0.524  0.     0.  0.   ],384.2256384123892,0.0035509744,100,0.005074927,0.4189424,0.35509744,90.56711,47800,436.90808,405.21826,0.010336306,83.0509,3076.187742948532,0.025975427,178.60161,80493.69,1.1041536,1855240,89.44364,
479,0.14447846,9.359825,18.53199,1.2357119,41.77,,239.55719,127.72782,781.22095,387.31448,-1.0,9.359825,259.5867,[-0.219  0.66   0.122  0.175 -0.076  0.317  1.153 -0.512  0.     0.  0.   ],387.3145300832823,0.01891107,100,0.0014447846,0.4189424,1.891107,57.380722,47900,521.6343,548.95135,0.012357119,99.148735,3080.500403404236,0.1853199,152.94824,1044256.8,1.7427456,1859417,29.921677,
480,0.52223617,9.359904,1.4812801,1.0182394,39.58,,172.47446,116.96711,668.58435,366.685,-1.0,9.359904,249.71786,[-0.184  0.649  0.125  0.189 -0.061  0.322  1.169 -0.514  0.     0.  0.   ],366.68498251280295,0.001753872,100,0.0052223615,0.4189424,0.1753872,96.78781,48000,418.8665,376.35092,0.010182394,74.981766,3084.8509855270386,0.0148128,166.10968,73673.164,1.033188,1863375,97.118645,
481,0.013360909,9.359674,180.83276,2.8914075,42.69,,617.2183,136.56876,769.6531,395.58145,-1.0,9.359674,259.01266,[-0.185  0.656  0.128  0.19  -0.064  0.329  1.176 -0.507  0.     0.  0.   ],395.5814309059258,0.17997901,100,0.0001336091,0.4189424,17.997902,6.5247774,48100,510.6404,1521.1454,0.028914072,89.48813,3089.165440559387,1.8083276,164.68549,37454920.0,15.326194,1867644,2.5159862,
482,0.6642358,9.35993,5.3654613,1.0422559,44.33,,183.5878,151.90123,852.1429,410.98187,-1.0,9.35993,259.08063,[-0.193  0.65   0.121  0.147 -0.104  0.316  1.134 -0.506  0.     0.  0.   ],410.9818534211109,0.004705962,100,0.0066423574,0.4189424,0.47059622,94.117035,48200,593.06226,447.0993,0.01042256,102.300476,3094.0628201961517,0.05365461,155.33899,175520.25,1.0625069,1872077,83.06561,
483,0.42121255,9.35976,2.2058585,1.0695014,45.09,,221.12727,177.3966,732.236,418.23886,-1.0,9.35976,240.84229,[-0.224  0.655  0.121  0.147 -0.105  0.329  1.145 -0.51   0.     0.  0.   ],418.2388826639382,0.002949043,100,0.0042121257,0.4189424,0.2949043,91.44695,48300,491.39374,450.8414,0.010695013,101.67057,3098.6841893196106,0.022058584,198.56807,85443.39,1.0935302,1876586,92.93398,
484,0.1697891,9.359832,11.651399,1.1864285,43.57,,215.17032,134.99597,866.5718,403.86597,-1.0,9.359832,268.86996,[-0.216  0.648  0.113  0.148 -0.107  0.312  1.129 -0.518  0.     0.  0.   ],403.8659352342682,0.011915112,100,0.001697891,0.4189424,1.1915112,69.153595,48400,597.7018,527.7915,0.011864284,102.98784,3103.168296813965,0.11651398,143.89441,418788.56,1.4460565,1880943,49.78626,
485,0.3412292,9.359576,3.0194945,1.1185111,44.72,,221.19803,147.96886,726.8689,414.79614,-1.0,9.359576,266.82727,[-0.193  0.648  0.114  0.141 -0.113  0.324  1.144 -0.521  0.     0.  0.   ],414.7961306958581,0.0054265107,100,0.0034122919,0.4189424,0.54265106,83.682,48500,460.04163,459.57336,0.011185112,95.72969,3107.721664428711,0.030194944,196.73549,107758.91,1.1950002,1885415,80.94705,
486,0.39408562,9.358631,4.3267283,1.0632904,45.36,,221.47928,142.68832,741.9004,420.70288,-1.0,9.358631,278.0146,[-0.189  0.651  0.12   0.15  -0.106  0.33   1.159 -0.509  0.     0.  0.   ],420.7029171420904,0.005279653,100,0.003940856,0.4189424,0.5279653,87.37233,48600,463.8858,459.5905,0.010632903,97.83586,3112.2481818199158,0.043267284,198.13281,138178.48,1.1445271,1889951,80.221344,
487,0.49874496,9.359783,2.8355248,1.0715978,43.41,,189.53998,134.18263,771.0494,402.40866,-1.0,9.359783,268.22604,[-0.218  0.653  0.116  0.154 -0.104  0.336  1.157 -0.523  0.     0.  0.   ],402.4086788304765,0.0038833318,100,0.0049874494,0.4189424,0.38833317,89.41725,48700,502.82333,434.16043,0.010715979,91.42075,3116.5020339488983,0.028355246,171.09389,105097.766,1.1183524,1894292,88.39195,
488,0.0526868,9.359892,26.712515,1.505711,44.01,,267.91922,167.81088,726.38403,407.84836,-1.0,9.359892,240.03743,[-0.201  0.647  0.117  0.155 -0.102  0.325  1.156 -0.512  0.     0.  0.   ],407.84830733342295,0.03005239,100,0.000526868,0.4189424,3.0052388,37.139385,48800,486.34662,625.4967,0.015057109,94.99426,3120.8670184612274,0.26712513,189.9331,596993.0,2.6925595,1898693,20.06585,
489,0.18708983,9.358182,4.728873,1.0681237,43.61,,202.31335,146.25848,726.9361,404.28903,-1.0,9.358182,258.03055,[-0.182  0.63   0.121  0.132 -0.129  0.312  1.161 -0.506  0.     0.  0.   ],404.2890262505329,0.0052863704,100,0.0018708983,0.4189424,0.5286371,83.17857,48900,468.90555,441.43106,0.010681237,89.26505,3125.4427692890167,0.047288727,186.20822,127763.49,1.2022327,1903054,80.324715,
490,0.6343291,9.359867,1.6007074,1.0229896,43.97,,139.67764,141.3813,916.099,407.56708,-1.0,9.359867,266.1858,[-0.179  0.635  0.12   0.13  -0.123  0.326  1.159 -0.502  0.     0.  0.   ],407.56709839152944,0.001996402,100,0.0063432907,0.4189424,0.1996402,96.19097,49000,649.9132,419.89597,0.010229897,103.80668,3129.850756883621,0.016007073,132.7374,90064.21,1.0395986,1907451,96.33124,
491,0.5620923,9.359912,1.9764465,1.0401456,43.81,,133.8244,158.46996,941.49585,406.30844,-1.0,9.359912,247.83847,[-0.184  0.639  0.119  0.128 -0.129  0.33   1.162 -0.505  0.     0.  0.   ],406.30843412769985,0.0025899827,100,0.005620923,0.4189424,0.25899827,94.68782,49100,693.65735,424.088,0.010401457,94.96123,3134.2086532115936,0.019764464,123.85974,79561.234,1.056102,1911832,94.16178,
492,0.04540933,9.3595295,49.791084,1.718593,44.6,,398.89307,135.11107,1003.8567,413.50195,-1.0,9.3595295,278.3909,[-0.179  0.632  0.118  0.124 -0.136  0.323  1.151 -0.505  0.     0.  0.   ],413.50196195143684,0.05209374,100,0.00045409327,0.4189424,5.2093744,24.564325,49200,725.4658,1006.52496,0.017185928,103.0195,3138.5735285282135,0.49791083,112.345,13338005.0,4.0709443,1916292,9.815388,
493,0.5905573,9.359742,1.6123974,1.0259472,44.08,,175.59625,158.5905,799.1113,408.5434,-1.0,9.359742,249.95291,[-0.16   0.613  0.112  0.112 -0.146  0.3    1.107 -0.48   0.     0.  0.   ],408.54341004562104,0.0019398718,100,0.005905573,0.4189424,0.19398719,96.22107,49300,549.15845,419.99188,0.010259472,105.32443,3143.3373005390167,0.016123975,168.81001,80192.08,1.0392734,1920700,96.54825,
