MeanD2-0,MeanEntropy,EpisodesSoFar,InitialReturnMean,MinTargetPdf,EpRewMean,EpThisIter,WReturnMean,MaxIW,InitialReturnStd,InitialBound,MinIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,InitialReturnMax,OptimizationReturnMin,EpLenMean,ReturnStepMax,OptimizationReturnMax,ReturnMeanIW,Iteration,TimestepsSoFar,DivergenceHarmonic,EmpiricalD2Harmonic,Penalization,VarianceInitializer,LearnableVariance,Bound,ReturnStepMaxmin,ESSRenyiArithmetic,InitialReturnMin,Inner Iteration,StdIW,TimeElapsed,Epsilon,StdWReturnMean,MeanIW,MinBehavPdf,OptimizationReturnMean
17631.531,0.4189424,17500,1327.6561,-216.46812,1327.6561083355148,50,14094076.0,181.21637,865.4027,-1.8564016e+23,7.585147e-07,0.0028358286,17631.531,4999.172,,133.78,10.0,4999.172,14094076.0,35,1414463,8.276425e+33,17631.531,True,-1.0,,-1.8564016e+23,10.0,0.0028358286,,10,26.306507,1046.0514888763428,1.0,,5.7979565,-215.81961,1327.6561
1.0,0.4189424,17550,1388.6809,-206.6568,1388.680919028072,50,2916883.2,1737.3187,994.2075,-4636362.0,0.039782543,50.0,1.0,4589.018,,139.9,10.0,4539.1016,289736600.0,36,1421458,1.0950863e+19,1.0,True,-1.0,,-5690077000000000.0,10.0,50.0,49.916515,1,256.41504,1051.1009242534637,1.0,,92.53647,-206.6568,1338.7644
1481108.1,0.4189424,17600,1720.9208,-187.40662,1720.9208477055151,50,60346096.0,2234.3384,1254.8282,-inf,1.5193357e-09,3.3758508e-05,1481108.1,4519.302,,173.16,10.0,4489.3525,60346096.0,36,1430116,inf,1481108.1,True,-1.0,,-inf,10.0,3.3758508e-05,29.94931,2,312.5351,1057.8906273841858,1.0,,48.100887,-178.44063,1690.9716
5698553300.0,0.4189424,17650,1990.38,-208.17589,1990.3801190098634,50,31804380.0,82.720406,1391.7783,-inf,5.8937816e-10,8.7741565e-09,5698553300.0,4999.586,,200.06,10.0,4999.586,31804380.0,36,1440119,inf,5698553300.0,True,-1.0,,-inf,10.0,8.7741565e-09,,3,11.908395,1064.9233253002167,1.0,,2.5342264,-200.36963,1990.38
61404140.0,0.4189424,17700,1950.8434,-225.22063,1950.84349920237,50,10710646.0,263.59183,1289.2063,-inf,1.0250054e-12,8.1427737e-07,61404140.0,4999.036,,196.12,9.999999,4949.1157,10710646.0,36,1449925,inf,61404140.0,True,-1.0,,-inf,9.999999,8.1427737e-07,49.92031,4,45.04293,1072.2916767597198,1.0,,10.227007,-220.55545,1900.9233
42463964.0,0.4189424,17750,2240.207,-228.25201,2240.2070739808496,50,8128250.5,65.1021,1565.2668,-inf,7.3056644e-10,1.177469e-06,42463964.0,4999.236,,225.02,10.0,4959.3066,8128250.5,36,1461176,inf,42463964.0,True,-1.0,,-inf,10.0,1.177469e-06,39.929157,5,10.104853,1079.6923050880432,1.0,,2.5732844,-224.46385,2200.278
3065079.2,0.4189424,17800,1585.9387,-225.58408,1585.9387379391098,50,463089900.0,1942.7677,1304.7865,-inf,1.8450645e-08,1.6312792e-05,3065079.2,4998.9395,,159.62,10.0,4988.96,463089900.0,36,1469157,inf,3065079.2,True,-1.0,,-inf,10.0,1.6312792e-05,9.979681,6,271.85776,1086.2245333194733,1.0,,39.90387,-216.68,1575.9591
3631394.5,0.4189424,17850,2028.5842,-206.60281,2028.584181388328,50,24290192.0,383.03262,1344.4238,-inf,2.0247997e-08,1.3768814e-05,3631394.5,4999.1006,,203.88,10.0,4989.119,24290192.0,36,1479351,inf,3631394.8,True,-1.0,,-inf,10.0,1.3768815e-05,9.981651,7,53.606026,1092.1701011657715,1.0,,7.80656,-202.45738,2018.6025
2024989.8,0.4189424,17900,2079.8691,-222.08542,2079.869070250236,50,25193762.0,621.42926,1401.6323,-inf,2.6230232e-10,2.4691482e-05,2024989.8,4999.0103,,208.98,10.0,4639.3164,25193762.0,36,1489800,inf,2024989.8,True,-1.0,,-inf,10.0,2.4691482e-05,359.69373,8,87.34712,1099.8641548156738,1.0,,14.968354,-216.67943,1720.1753
47562.887,0.4189424,17950,2258.2832,-220.08002,2258.283155813764,50,12812085.0,185.81978,1276.0404,-2.7191645e+23,1.480986e-07,0.0010512398,47562.887,4998.456,,226.84,10.0,4968.516,12812085.0,36,1501142,1.7767189e+34,47562.887,True,-1.0,,-2.7191645e+23,10.0,0.0010512398,29.939837,9,25.985538,1107.1971592903137,1.0,,4.011363,-218.6369,2228.3433
43160.91,0.4189424,18000,1737.489,-238.72374,1737.489080240018,50,103899240.0,1803.5648,1356.4924,-8.387258e+22,3.0768017e-06,0.0011584556,43160.91,4998.587,,174.74,9.999999,4998.587,103899240.0,36,1509879,1.6902162e+33,43160.91,True,-1.0,,-8.387258e+22,9.999999,0.0011584556,,10,306.398,1113.420244693756,1.0,,63.393658,-233.39684,1737.489
1.0,0.4189424,18050,1863.28,-226.55222,1863.2799980478992,50,5364507.0,259.6716,1375.7526,-7404703.5,0.023173284,50.0,1.0,4998.6973,,187.34,10.0,4998.6973,385221860.0,37,1519246,12592256000000.0,1.0,True,-1.0,,-7240073000000.0,10.0,50.0,,1,61.32827,1120.1326127052307,1.0,,39.99192,-226.55222,1863.28
31847.062,0.4189424,18100,1552.9342,-233.73416,1552.934296181274,50,10642221.0,53.52824,1144.1879,-1.1352395e+24,3.782119e-07,0.0015700036,31847.062,4998.766,,156.3,10.0,4998.766,10642221.0,37,1527061,3.0961003e+35,31847.06,True,-1.0,,-1.1352395e+24,10.0,0.0015700035,,2,8.371217,1125.4210889339447,1.0,,2.1641166,-233.23218,1552.9342
600.0488,0.4189424,18150,1604.1772,-214.09685,1604.1772047855234,50,1903738.5,37.88343,1107.93,-2.5947275e+17,8.375939e-06,0.083326556,600.0488,4998.806,,161.44,10.0,4988.8267,1903738.5,37,1535133,1.6173711e+22,600.0488,True,-1.0,,-2.5947275e+17,10.0,0.083326556,9.97973,3,5.3980985,1131.4259960651398,1.0,,1.1398505,-211.63927,1594.1975
3999.931,0.4189424,18200,1529.1685,-210.79369,1529.168333953233,50,12087937.0,312.81894,1135.9696,-1.0279443e+21,2.7465743e-05,0.012500216,3999.931,4958.468,,153.96,10.0,4598.7764,12087937.0,37,1542831,2.622047e+29,3999.931,True,-1.0,,-1.0279443e+21,10.0,0.012500216,359.69165,4,44.61398,1137.0656535625458,1.0,,8.3489,-208.76886,1169.4767
247.09947,0.4189424,18250,1373.615,-208.06117,1373.6149992386815,50,5798178.5,35.098785,1037.606,-2.672568e+16,1.860028e-05,0.20234767,247.09947,4998.919,,138.38,10.0,4968.969,5798178.5,37,1549750,1.715712e+20,247.09947,True,-1.0,,-2.672568e+16,10.0,0.20234767,29.94949,5,5.1680083,1141.6129190921783,1.0,,1.2600822,-207.56578,1343.6656
122.708115,0.4189424,18300,1462.4514,-197.56915,1462.4513728077302,50,21910400.0,561.09766,1140.7285,-2000800600000000.0,1.0604104e-05,0.407471,122.708115,4999.381,,147.26,10.0,4969.4277,333013600.0,37,1557113,1.3959878e+18,122.70812,True,-1.0,,-2411169100000000.0,10.0,0.407471,29.952906,6,94.14619,1146.8560638427734,1.0,,24.355564,-199.15227,1432.4984
12412.461,0.4189424,18350,1298.6577,-146.27621,1298.657733842362,50,3165494.0,69.47605,843.0423,-1.59717e+22,8.7261213e-07,0.00402821,12412.461,3649.055,,130.9,10.0,3629.0845,3165494.0,37,1563658,2.1581016e+32,12412.462,True,-1.0,,-1.59717e+22,10.0,0.00402821,19.970427,7,9.7058,1151.1202573776245,1.0,,1.5905108,-144.22769,1278.6874
65639.22,0.4189424,18400,1616.3811,-192.0893,1616.3810635617663,50,131298180.0,1018.7022,1076.2665,-inf,6.1423583e-07,0.00076173974,65639.22,4719.132,,162.68,10.0,4349.421,131298180.0,37,1571792,inf,65639.22,True,-1.0,,-inf,10.0,0.00076173974,369.71118,8,143.01234,1156.2426691055298,1.0,,22.878572,-194.40884,1246.6698
114552.0,0.4189424,18450,1716.9794,-189.36517,1716.979354727536,50,8231548.5,32.723404,1082.6569,-inf,2.879998e-06,0.00043648304,114552.0,4298.943,,172.74,10.0,4298.943,8231548.5,37,1580429,inf,114551.99,True,-1.0,,-inf,10.0,0.00043648298,,9,5.8634486,1162.022540807724,1.0,,1.8985546,-188.99345,1716.9794
1178.3962,0.4189424,18500,1538.1996,-235.95811,1538.1995733271492,50,24257770.0,75.56413,1075.1125,-4.826201e+18,2.2017186e-07,0.04243055,1178.3962,4999.145,,154.84,10.0,4949.2314,24257770.0,37,1588171,5.593957e+24,1178.3962,True,-1.0,,-4.826201e+18,10.0,0.04243055,49.913773,10,13.622883,1167.1327872276306,1.0,,3.6530118,-234.0224,1488.2858
1.0,0.4189424,18550,1295.8322,-148.73555,1295.8321558065663,50,2340219.2,2385.0188,813.0427,-3439454.2,0.19632065,50.0,1.0,3669.161,,130.62,10.0,3609.2368,341208670.0,38,1594702,53535300000000.0,1.0,True,-1.0,,-8043155000000.0,10.0,50.0,59.924187,1,410.02945,1173.5815215110779,1.0,,161.82207,-148.73555,1235.9081
22578312.0,0.4189424,18600,1738.1499,-218.53227,1738.1497755139637,50,9831467.0,93.738785,1236.8767,-inf,1.716806e-09,2.2145146e-06,22578312.0,4999.3145,,174.84,10.0,4639.623,9831467.0,38,1603444,inf,22578312.0,True,-1.0,,-inf,10.0,2.2145146e-06,359.6913,2,13.106031,1180.2609672546387,1.0,,2.1823308,-208.44087,1378.4585
16659622.0,0.4189424,18650,1986.3783,-227.73795,1986.378142687733,50,670884.2,32.226154,1295.1128,-inf,1.8246206e-07,3.0012686e-06,16659622.0,4999.099,,199.68,10.0,4969.145,670884.2,38,1613428,inf,16659622.0,True,-1.0,,-inf,10.0,3.0012686e-06,29.953934,3,4.549073,1186.2164192199707,1.0,,0.9276464,-225.16446,1956.4241
2714751.8,0.4189424,18700,2063.2854,-219.90747,2063.285406609393,50,13158543.0,118.14127,1512.7804,-inf,1.6983068e-09,1.841789e-05,2714751.8,4999.372,,207.28,10.0,4919.491,13158543.0,38,1623792,inf,2714751.8,True,-1.0,,-inf,10.0,1.841789e-05,79.88087,4,17.30103,1194.5954785346985,1.0,,3.6184847,-217.89781,1983.4045
16076555000.0,0.4189424,18750,2118.2922,-226.07646,2118.2921958381326,50,1439538.9,13.541804,1418.7645,-inf,4.234033e-12,3.1101193e-09,16076555000.0,4999.2217,,212.86,9.999999,4949.305,1439538.9,38,1634435,inf,16076554000.0,True,-1.0,,-inf,9.999999,3.110119e-09,49.916683,5,2.2812905,1203.07981133461,1.0,,0.7145958,-223.96689,2068.3757
17630114.0,0.4189424,18800,1647.9749,-190.43266,1647.9749640405373,50,3854916.0,68.7117,1084.6974,-inf,6.8579666e-08,2.8360566e-06,17630114.0,4998.219,,165.84,9.999999,4978.25,3854916.0,38,1642727,inf,17630114.0,True,-1.0,,-inf,9.999999,2.8360566e-06,19.96912,6,10.008646,1208.2248423099518,1.0,,2.392482,-186.38577,1628.0057
1274408.2,0.4189424,18850,1787.1077,-225.027,1787.1077085943577,50,7580075.5,87.12055,1271.3148,-inf,2.8097745e-07,3.9233895e-05,1274408.2,4998.89,,179.72,10.0,4978.9243,7580075.5,38,1651713,inf,1274408.2,True,-1.0,,-inf,10.0,3.9233895e-05,19.965603,7,12.590891,1215.0393662452698,1.0,,2.6438916,-220.04335,1767.1422
7848.1143,0.4189424,18900,1935.6656,-221.68242,1935.6656503139802,50,18552855000.0,1049770.8,1327.5558,-1.162494e+21,4.5121217e-07,0.006370957,7848.1143,4998.626,,194.62,10.0,4918.7446,18552855000.0,38,1661444,3.246909e+29,7848.1143,True,-1.0,,-1.162494e+21,10.0,0.006370957,79.881134,8,146966.22,1221.6573646068573,1.0,,21007.28,-218.78769,1855.7845
1592796.5,0.4189424,18950,1781.0977,-236.00526,1781.097540613689,50,4867077.0,44.99318,1314.9507,-inf,4.255452e-06,3.139133e-05,1592796.5,4998.5596,,179.12,10.0,4978.5933,4867077.0,38,1670400,inf,1592796.5,True,-1.0,,-inf,10.0,3.139133e-05,19.966177,9,6.5694246,1228.2135198116302,1.0,,1.7829939,-234.86853,1761.1312
4062637800.0,0.4189424,19000,2193.262,-220.95766,2193.262113194154,50,43444860.0,277.54742,1349.5596,-inf,4.3068964e-13,1.2307275e-08,4062637800.0,4998.841,,220.36,10.0,4898.995,43444860.0,38,1681418,inf,4062637800.0,True,-1.0,,-inf,10.0,1.2307275e-08,99.8457,10,39.396202,1236.589584350586,1.0,,7.798318,-217.20676,2093.4163
1.0,0.4189424,19050,2181.8083,-228.20766,2181.8084319143177,50,7130129.5,566.29285,1539.4288,-9170940.0,0.09493446,50.0,1.0,4999.4463,,219.16,10.0,4899.5947,635643800.0,39,1692376,64590444000000.0,1.0,True,-1.0,,-16402089000000.0,10.0,50.0,99.85164,1,123.56014,1244.7091145515442,1.0,,45.32595,-228.20766,2081.9568
1456.3838,0.4189424,19100,1374.1942,-144.33371,1374.1941391041537,50,78810150.0,365.00183,961.75525,-3.6976704e+19,0.00033556504,0.03433161,1456.3838,3398.9595,,138.48,10.0,3378.997,78810150.0,39,1699300,1.5366102e+27,1456.3838,True,-1.0,,-3.6976704e+19,10.0,0.03433161,19.96246,2,51.06543,1250.4353377819061,1.0,,7.7740846,-147.28366,1354.2317
36.32562,0.4189424,19150,1160.0724,-171.58331,1160.0723304889336,50,2582613.2,40.78992,833.958,-15130650000000.0,0.0012384233,1.3764391,36.32562,3808.2783,,117.06,9.999999,3808.2783,6751943.0,39,1705153,1890727300000000.0,36.32562,True,-1.0,,-51490400000000.0,9.999999,1.3764391,,3,5.9813023,1254.6662847995758,1.0,,1.7541646,-171.8148,1160.0724
189.84921,0.4189424,19200,1918.2152,-227.18774,1918.215189763004,50,11736257.0,353.8947,1334.4114,-6110673300000000.0,2.0398643e-07,0.26336694,189.84921,4998.8384,,192.86,10.0,4968.8906,23851078.0,39,1714796,1.5862239e+20,189.8492,True,-1.0,,-2.569655e+16,10.0,0.2633669,29.947521,4,49.5739,1260.7171335220337,1.0,,9.208587,-221.83499,1888.2678
194.60449,0.4189424,19250,1459.3046,-183.22412,1459.3046307615857,50,19870864.0,129.68352,964.24817,-1.1686098e+16,8.524437e-07,0.25693136,194.60449,4518.445,,147.0,9.999999,4518.445,19870864.0,39,1722146,4.914444e+19,194.60449,True,-1.0,,-1.1686098e+16,9.999999,0.25693136,,5,18.4234,1264.9751236438751,1.0,,3.613777,-181.51038,1459.3046
188.11465,0.4189424,19300,1454.0903,-141.57407,1454.0904317691266,50,15302855.0,97.389656,877.73816,-9143242000000000.0,2.5364283e-05,0.26579535,188.11465,3818.4224,,146.48,10.0,3468.7417,15302855.0,39,1729470,5.8986934e+19,188.11465,True,-1.0,,-9143242000000000.0,10.0,0.26579535,349.68076,6,13.814689,1269.434639453888,1.0,,2.6818092,-141.71884,1104.4097
98.89334,0.4189424,19350,1727.3406,-213.78882,1727.3404681229638,50,37837308.0,133.8144,1132.0212,-430239150000000.0,5.135875e-06,0.50559527,98.89334,4998.4746,,173.78,10.0,4688.7344,36906924.0,39,1738159,4.9409166e+16,98.89333,True,-1.0,,-453453860000000.0,10.0,0.5055952,309.74,7,26.750969,1275.0593733787537,1.0,,6.683879,-211.85863,1417.6005
162.1297,0.4189424,19400,1532.2864,-146.55746,1532.286420572185,50,3999566.5,29.454391,913.99036,-1.2616638e+16,0.00017032355,0.30839506,162.1297,3638.8386,,154.3,9.999998,3638.8386,3999566.5,39,1745874,1.3618438e+20,162.1297,True,-1.0,,-1.2616638e+16,9.999998,0.30839506,,8,4.5069156,1280.5466392040253,1.0,,1.2577465,-147.57158,1532.2864
175.16727,0.4189424,19450,1491.7822,-184.99774,1491.782158280012,50,3929559.0,12.617055,1111.3237,-3.9148077e+16,5.0511448e-05,0.28544146,175.16727,4998.643,,150.22,10.0,4968.6895,3929559.0,39,1753385,3.6821684e+20,175.16727,True,-1.0,,-3.9148077e+16,10.0,0.28544146,29.95341,9,3.0518396,1286.0567576885223,1.0,,1.3424246,-183.44745,1461.8287
159.30142,0.4189424,19500,1658.9474,-200.42818,1658.9472523755032,50,79662770.0,1312.8186,1217.6902,-1.6018786e+16,0.00021197431,0.3138704,159.30142,4999.49,,166.9,9.999999,4979.5254,79662770.0,39,1761730,6.1609485e+19,159.30142,True,-1.0,,-1.6018786e+16,9.999999,0.3138704,19.965063,10,231.6705,1291.9188930988312,1.0,,51.010674,-198.3428,1638.9822
1.0,0.4189424,19550,1583.1692,-182.38145,1583.1693113943124,50,3619449.8,54935.215,1054.9999,-5659849.5,0.79700196,50.0,1.0,4998.9497,,159.36,10.0,4988.969,12406742000.0,40,1769698,1.1673871e+31,1.0,True,-1.0,,-6.97139e+21,10.0,50.0,9.980317,1,8111.4746,1296.7099165916443,1.0,,1839.5269,-182.38145,1573.189
9.478962e+16,0.4189424,19600,1830.4252,-217.32745,1830.425276850982,50,45872444.0,310.59656,1090.382,-inf,9.7745326e-17,5.2748394e-16,9.478962e+16,4998.865,,184.08,10.0,4968.9175,45872444.0,40,1778902,inf,9.478962e+16,True,-1.0,,-inf,10.0,5.2748394e-16,29.947577,2,44.66199,1304.4222958087921,1.0,,8.681834,-212.92131,1800.4778
4932503000000.0,0.4189424,19650,2050.1912,-231.86002,2050.1912777556845,50,311145.7,3.3544285,1047.0967,-inf,1.77562e-16,1.0136841e-11,4932503000000.0,4998.147,,206.06,9.999999,4998.147,311145.7,40,1789205,inf,4932503000000.0,True,-1.0,,-inf,9.999999,1.0136841e-11,,3,0.5149103,1312.0186240673065,1.0,,0.11751831,-225.65747,2050.1912
105249820000000.0,0.4189424,19700,1876.4094,-229.05336,1876.409405464587,50,738391600.0,2147.1035,1032.1428,-inf,2.3164332e-19,4.750602e-13,105249820000000.0,4998.377,,188.68,10.0,4998.377,738391600.0,40,1798639,inf,105249820000000.0,True,-1.0,,-inf,10.0,4.750602e-13,,4,302.33194,1319.2872292995453,1.0,,49.13607,-226.86676,1876.4094
595938260000000.0,0.4189424,19750,1970.5894,-223.93434,1970.5892955605748,50,3357166.5,20.215906,1032.5719,-inf,6.9698694e-16,8.390131e-14,595938260000000.0,4918.2954,,198.12,10.0,4898.3286,3357166.5,40,1808545,inf,595938260000000.0,True,-1.0,,-inf,10.0,8.390131e-14,19.966986,5,3.567627,1326.8148138523102,1.0,,0.94524384,-209.91937,1950.6223
2.9427814e+17,0.4189424,19800,1941.3895,-209.56021,1941.3894509848137,50,3781898.5,86.70546,1166.1698,-inf,8.334053e-15,1.6990729e-16,2.9427814e+17,4998.9893,,195.14,10.0,4549.2876,3781898.5,40,1818302,inf,2.9427814e+17,True,-1.0,,-inf,10.0,1.6990729e-16,449.70175,6,16.875277,1332.7940130233765,1.0,,4.5135593,-196.32187,1491.6876
87804895000.0,0.4189424,19850,1645.6808,-194.37453,1645.6807315570352,50,12735870.0,208.40698,871.12524,-inf,2.9526442e-18,5.694443e-10,87804895000.0,4438.4346,,165.62,10.0,4408.4873,12735870.0,40,1826583,inf,87804895000.0,True,-1.0,,-inf,10.0,5.694443e-10,29.947311,7,29.74594,1338.635540008545,1.0,,5.152758,-189.29059,1615.7334
164246910000000.0,0.4189424,19900,1816.2336,-199.08705,1816.2336943631256,50,512549.22,43.671814,889.89545,-inf,2.5522474e-21,3.044197e-13,164246910000000.0,4999.3857,,182.66,10.0,4949.468,512549.22,40,1835716,inf,164246910000000.0,True,-1.0,,-inf,10.0,3.044197e-13,49.917927,8,6.366695,1344.751672744751,1.0,,1.21172,-197.38498,1766.3157
6.406938e+17,0.4189424,19950,2043.8423,-251.93018,2043.842306903129,50,58366.867,13.404425,1112.467,-inf,7.791588e-20,7.80404e-17,6.406938e+17,4999.0107,,205.42,10.0,4969.0625,58366.867,40,1845987,inf,6.406938e+17,True,-1.0,,-inf,10.0,7.80404e-17,29.948158,9,1.9170772,1353.0903797149658,1.0,,0.39458644,-229.93085,2013.8942
2.848769e+18,0.4189424,20000,1936.6824,-204.50177,1936.6824150940877,50,154032.92,2.81748,740.3939,-inf,1.1886397e-15,1.7551441e-17,2.848769e+18,4378.2876,,194.72,10.0,3618.7354,154032.92,40,1855723,inf,2.848769e+18,True,-1.0,,-inf,10.0,1.7551441e-17,759.5522,10,0.49174997,1360.0331132411957,1.0,,0.10055402,-202.7609,1177.1301
1.0,0.4189424,20050,1896.2723,-164.81941,1896.2722678629539,50,4421624.5,2168.108,908.7221,-5563363.0,0.08176997,50.0,1.0,3739.418,,190.68,10.0,3689.5007,701692900.0,41,1865257,7400772000000000.0,1.0,True,-1.0,,-98220930000000.0,10.0,50.0,49.917156,1,362.17316,1367.9435744285583,1.0,,135.79242,-164.81941,1846.355
1155993.9,0.4189424,20100,2287.7798,-210.56218,2287.7797733838847,50,1424461.4,1.4428318,1525.004,-inf,4.833041e-11,4.3252825e-05,1155993.9,4999.1836,,229.78,10.0,4999.1836,1424461.4,41,1876746,inf,1155993.9,True,-1.0,,-inf,10.0,4.3252825e-05,,2,0.41901526,1374.6011228561401,1.0,,0.2208489,-209.53914,2287.7798
783111.75,0.4189424,20150,2171.9282,-219.83069,2171.928307630624,50,1453071.1,3.8132064,1452.8451,-inf,5.9884225e-10,6.3847845e-05,783111.75,4999.167,,218.2,10.0,4949.2617,1453071.1,41,1887656,inf,783111.75,True,-1.0,,-inf,10.0,6.3847845e-05,49.905323,3,0.9088367,1380.8597180843353,1.0,,0.3386894,-214.7739,2122.0232
3405286400.0,0.4189424,20200,2360.7524,-250.85608,2360.7522695043476,50,3241256.2,17.179022,1561.985,-inf,1.4949789e-13,1.4683054e-08,3405286400.0,4999.51,,237.04,10.0,4999.51,3241256.2,41,1899508,inf,3405286100.0,True,-1.0,,-inf,10.0,1.4683053e-08,,4,2.8180854,1389.3287136554718,1.0,,0.89450616,-244.75313,2360.7524
2464930.2,0.4189424,20250,2367.7695,-220.8829,2367.7694949618635,50,1140224.4,10.048454,1367.5958,-inf,1.429856e-09,2.028455e-05,2464930.2,4999.2285,,237.78,10.0,4709.44,1140224.4,41,1911397,inf,2464930.2,True,-1.0,,-inf,10.0,2.028455e-05,289.78845,5,1.4308501,1396.5541768074036,1.0,,0.34389696,-218.27261,2077.9807
35462170.0,0.4189424,20300,2111.396,-229.81868,2111.396051343227,50,55868704.0,1337.8438,1476.3906,-inf,1.988372e-09,1.4099533e-06,35462170.0,4999.1,,212.12,10.0,4639.3975,55868704.0,41,1922003,inf,35462170.0,True,-1.0,,-inf,10.0,1.4099533e-06,359.70267,6,187.22888,1403.0125908851624,1.0,,27.28843,-222.03877,1751.6935
139989020.0,0.4189424,20350,2136.6147,-245.25371,2136.6149059153995,50,4778685.0,33.075054,1410.8867,-inf,4.4112465e-08,3.5717085e-07,139989020.0,4998.2705,,214.68,10.0,4998.2705,4778685.0,41,1932737,inf,139989020.0,True,-1.0,,-inf,10.0,3.5717085e-07,,7,4.694673,1410.0275588035583,1.0,,1.2034643,-242.86581,2136.6147
56900620.0,0.4189424,20400,2615.8567,-237.32507,2615.8566065744685,50,11477714.0,75.37585,1482.5695,-inf,4.230933e-12,8.7872496e-07,56900620.0,4999.1694,,262.56,10.0,4969.214,11477714.0,41,1945865,inf,56900624.0,True,-1.0,,-inf,10.0,8.787251e-07,29.955381,8,16.993048,1419.4010446071625,1.0,,4.5528316,-233.13527,2585.9014
332806800.0,0.4189424,20450,2208.9841,-224.23814,2208.984030985486,50,768158600.0,3808.1682,1414.54,-inf,2.7987716e-11,1.5023733e-07,332806800.0,4998.879,,221.94,10.0,4659.1865,768158600.0,41,1956962,inf,332806800.0,True,-1.0,,-inf,10.0,1.5023733e-07,339.69254,9,533.0658,1428.0536737442017,1.0,,80.11865,-226.7834,1869.2914
1400058.4,0.4189424,20500,2120.394,-204.98268,2120.393977433068,50,101872520.0,2462.3425,1404.4757,-inf,2.9351978e-07,3.5712797e-05,1400058.4,4999.211,,213.04,10.0,4599.6074,101872520.0,41,1967614,inf,1400058.4,True,-1.0,,-inf,10.0,3.5712797e-05,399.60342,10,345.21793,1436.396205663681,1.0,,56.577496,-202.7807,1720.7906
1.0,0.4189424,20550,2030.5986,-193.25937,2030.5984494301304,50,5738086.5,168234.08,1270.7306,-7778815.5,0.15647033,50.0,1.0,4999.3477,,204.08,10.0,4969.383,91353800000.0,42,1977818,2.6119485e+29,1.0,True,-1.0,,-1.04294965e+21,10.0,50.0,29.964811,1,28939.41,1443.0792405605316,1.0,,7513.5264,-193.25937,2000.6338
314055.75,0.4189424,20600,1835.0835,-219.54535,1835.0835926603518,50,252276060.0,1681.0175,1373.8295,-inf,8.034021e-11,0.0001592074,314055.75,4998.729,,184.52,10.0,4988.7476,252276060.0,42,1987044,inf,314055.75,True,-1.0,,-inf,10.0,0.0001592074,9.981546,2,235.26685,1449.4339711666107,1.0,,34.197987,-219.91237,1825.1022
550818.2,0.4189424,20650,1871.0249,-219.0364,1871.024853489123,50,876140.2,119.764145,1175.6241,-inf,4.0623967e-12,9.0774054e-05,550818.2,4998.669,,188.12,9.999999,4928.7725,876140.2,42,1996450,inf,550818.2,True,-1.0,,-inf,9.999999,9.0774054e-05,69.896515,3,17.196577,1455.0717296600342,1.0,,3.3220768,-205.92178,1801.1283
118884390.0,0.4189424,20700,1794.0264,-223.78558,1794.026464346837,50,9019732.0,29.913265,1452.417,-inf,3.538087e-11,4.2057664e-07,118884390.0,4998.834,,180.42,10.0,4998.834,9019732.0,42,2005471,inf,118884400.0,True,-1.0,,-inf,10.0,4.2057667e-07,,4,5.809622,1460.1722078323364,1.0,,1.5557358,-217.91861,1794.0264
318860160.0,0.4189424,20750,2231.7185,-234.54568,2231.7184823931575,50,3554123.0,8.610256,1466.6882,-inf,1.329585e-14,1.5680855e-07,318860160.0,4998.591,,224.22,10.0,4988.611,3554123.0,42,2016682,inf,318860160.0,True,-1.0,,-inf,10.0,1.5680855e-07,9.979858,5,1.2852296,1467.9130973815918,1.0,,0.33016002,-218.57002,2221.7385
184258050.0,0.4189424,20800,1933.5923,-223.05284,1933.592454662793,50,52361772.0,212.93942,1402.943,-inf,1.6436353e-07,2.7135857e-07,184258050.0,4998.4785,,194.36,10.0,4998.4785,52361772.0,42,2026400,inf,184258050.0,True,-1.0,,-inf,10.0,2.7135857e-07,,6,30.741505,1474.6115882396698,1.0,,5.825365,-216.4733,1933.5923
1834469000.0,0.4189424,20850,2430.1326,-240.62927,2430.1327241742542,50,2174237400.0,4527.6973,1571.809,-inf,3.971333e-13,2.7255846e-08,1834469000.0,4999.305,,243.96,10.0,4979.34,2174237400.0,42,2038598,inf,1834468900.0,True,-1.0,,-inf,10.0,2.7255844e-08,19.965473,7,633.84827,1481.6286656856537,1.0,,90.76052,-230.72157,2410.1672
