EpisodesSoFar,MeanIW,Inner Iteration,WReturnMean,MinTargetPdf,MeanEntropy,InitialReturnMean,ReturnStepMax,TimestepsSoFar,EpLenMean,EmpiricalD2Arithmetic,OptimizationReturnMean,ReturnMeanIW,StdWReturnMean,InitialReturnMin,Epsilon,EmpiricalD2Harmonic,OptimizationReturnMax,StdIW,LearnableVariance,MinBehavPdf,Penalization,DivergenceHarmonic,EpRewMean,Iteration,ESSRenyiArithmetic,Bound,EpThisIter,MinIW,InitialReturnStd,VarianceInitializer,OptimizationReturnMin,InitialReturnMax,ESSRenyiHarmonic,ReturnStepMaxmin,MeanD2-0,InitialBound,TimeElapsed,MaxIW
41400,0.06333134,8,496318.3,-228.92343,0.4189424,2668.355,10.0,11152807,267.84,5.2550717e+23,2668.355,496318.3,,,1.0,5.2550717e+23,4999.4824,0.2512976,,-217.42683,True,inf,2668.355200428362,83,9.514618e-23,-inf,50,2.2709513e-21,1210.4858,-1.0,,4999.4824,9.514618e-23,10.0,5.2550717e+23,-inf,3177.825735092163,1.1568284
41450,0.30864152,9,6884375.0,-248.13403,0.4189424,2915.3457,10.0,11167431,292.48,1.2479121e+29,2895.383,6884375.0,,19.962284,1.0,1.2479121e+29,4979.555,1.8077272,,-227.87265,True,inf,2915.3455562347913,83,4.0066926e-28,-inf,50,9.209789e-25,1287.3806,-1.0,,4999.5176,4.0066926e-28,10.0,1.2479121e+29,-inf,3181.696479320526,12.828462
41500,0.28235275,10,7057048.0,-249.69402,0.4189424,3140.1577,10.0,11183176,314.9,5.1823413e+20,2160.4668,7057048.0,,979.6911,1.0,5.182341e+20,4019.9153,1.3055441,,-249.77324,True,inf,3140.1577791861464,83,9.648149e-20,-inf,50,4.775856e-20,1269.4305,-1.0,,4999.6064,9.6481494e-20,10.0,5.1823413e+20,-inf,3185.646583557129,8.022947
41550,272.06448,1,10443373.0,-232.23639,0.4189424,3035.9473,10.0,11198401,304.5,1.0,1996.1702,2019796000.0,,1039.7773,1.0,1.0,3959.7246,572.5092,,-232.23639,True,15886338000000.0,3035.947456871554,84,50.0,-8136312000000.0,50,0.10853608,1107.4279,-1.0,,4999.502,50.0,10.0,1.0,-12484238.0,3189.196620941162,2212.5234
41600,0.6896474,2,9411756.0,-252.64906,0.4189424,4805.9526,10.0,11222443,480.84,82957544.0,2736.6719,9411756.0,,2069.2808,1.0,82957544.0,2930.3599,3.0926774,,-244.8699,True,inf,4805.952624781758,84,6.0271793e-07,-inf,50,1.2702704e-10,599.40533,-1.0,,4999.6406,6.0271793e-07,10.0,82957544.0,-inf,3194.519242286682,20.321058
41650,1.9815527,3,8189372.5,-245.98859,0.4189424,4483.4834,10.0,11244876,448.66,335019.2,4483.4834,8189372.5,,,1.0,335019.2,4999.584,13.237067,,-243.57776,True,inf,4483.483189108934,84,0.00014924518,-inf,50,1.1393892e-09,1282.8842,-1.0,,4999.584,0.00014924518,10.0,335019.2,-inf,3199.6996443271637,94.628365
41700,99.34894,4,807054140.0,-252.05861,0.4189424,4892.9927,10.0,11269352,489.52,3582246.5,2263.3132,807054140.0,,2629.6792,1.0,3582246.2,2369.9556,638.3068,,-247.65092,True,inf,4892.992513905069,84,1.3957721e-05,-inf,50,4.34791e-09,385.71298,-1.0,,4999.635,1.3957722e-05,10.0,3582246.5,-inf,3205.6285531520844,4552.151
41750,410.05362,5,1612892900.0,-241.58652,0.4189424,4641.4517,10.0,11292571,464.38,255216.81,4611.5054,1612892900.0,,29.946682,1.0,255216.8,4969.524,2868.241,,-238.99657,True,inf,4641.452023325474,84,0.00019591185,-inf,50,4.2551188e-10,1066.4503,-1.0,,4999.4707,0.00019591187,10.0,255216.81,-inf,3210.5388803482056,20487.736
41800,109.69388,6,600490700.0,-257.08902,0.4189424,4585.3203,10.0,11315511,458.8,2798320.2,4575.3394,600490700.0,,9.980928,1.0,2798320.2,4989.607,759.4393,,-248.16882,True,inf,4585.320287508097,84,1.7867862e-05,-inf,50,6.36475e-11,1097.1503,-1.0,,4999.588,1.7867862e-05,10.0,2798320.2,-inf,3215.906718015671,5425.563
41850,0.37787563,7,8987105.0,-245.46393,0.4189424,4876.4053,10.0,11339904,487.86,3016212.2,1377.0199,8987105.0,,3499.3855,1.0,3016212.2,1500.242,1.8824158,,-242.26636,True,inf,4876.405320495057,84,1.6577083e-05,-inf,50,1.221305e-09,354.9455,-1.0,,4999.6274,1.6577083e-05,10.0,3016212.2,-inf,3221.756461620331,12.888501
41900,0.27021274,8,3613602.2,-251.84201,0.4189424,4690.042,10.0,11363371,469.34,57018116.0,4310.306,3613602.2,,379.73523,1.0,57018116.0,4619.87,1.2267965,,-246.81224,True,inf,4690.0415895904725,84,8.7691427e-07,-inf,50,1.5361398e-13,789.2232,-1.0,,4999.6055,8.7691427e-07,10.0,57018116.0,-inf,3227.381369113922,8.58271
41950,8.525175,9,38725990.0,-242.20476,0.4189424,4836.0,10.0,11387562,483.82,1610518.1,2756.3025,38725990.0,,2079.6975,1.0,1610518.1,2919.867,58.90072,,-238.4027,True,inf,4835.999960020569,84,3.104591e-05,-inf,50,2.321184e-11,502.73416,-1.0,,4999.5645,3.104591e-05,10.0,1610518.1,-inf,3232.945467710495,420.80743
42000,115.605255,10,629649300.0,-255.74182,0.4189424,4708.003,10.0,11411118,471.12,4437974.0,2688.683,629649300.0,,2019.3197,1.0,4437974.0,2980.2837,798.39886,,-251.11896,True,inf,4708.00306352821,84,1.1266402e-05,-inf,50,1.4156196e-10,769.0117,-1.0,,4999.6035,1.1266402e-05,10.0,4437974.0,-inf,3238.2520332336426,5703.929
42050,260753.44,1,21885632.0,-238.08517,0.4189424,4578.8257,10.0,11434028,458.2,1.0,4578.8257,2514047700000.0,,,1.0,1.0,4999.5176,1125686.5,,-238.08517,True,8.177682e+26,4578.825569302084,85,50.0,-5.83614e+19,50,0.061310194,959.16077,-1.0,,4999.5176,50.0,10.0,1.0,-23926526.0,3243.46919465065,6566520.0
42100,2.3527393,2,64463084.0,-252.44736,0.4189424,4593.5933,10.0,11457008,459.6,187.08038,4183.887,58724010.0,,409.70636,1.0,187.0804,4589.751,14.249343,,-252.51003,True,1.1343078e+18,4593.593458630375,85,0.26726478,-2173530000000000.0,50,2.5625397e-06,1090.7488,-1.0,,4999.4575,0.26726478,10.0,187.08038,-2447631800000000.0,3248.7446320056915,101.86901
42150,0.79176354,3,20507468.0,-250.56783,0.4189424,4610.393,10.0,11480071,461.26,42.52692,4580.4424,19155476.0,,29.950493,1.0,42.52692,4969.525,3.2634609,,-248.52351,True,7.605521e+16,4610.392970112841,85,1.1757258,-562817750000000.0,50,0.0001304701,1174.7705,-1.0,,4999.4756,1.1757258,10.0,42.52692,-578272850000000.0,3254.099349975586,18.508747
42200,0.7269424,4,16067549.0,-236.15663,0.4189424,4693.4355,10.0,11503548,469.54,1140.4528,3973.8438,16067549.0,,719.5919,1.0,1140.4528,4279.925,2.244973,,-234.58658,True,8.82022e+25,4693.435588878977,85,0.043842237,-1.916682e+19,50,0.0002704912,982.32135,-1.0,,4999.5166,0.043842237,10.0,1140.4528,-1.916682e+19,3259.5612366199493,11.893389
42250,0.74042124,5,16919072.0,-254.3134,0.4189424,4791.1875,10.0,11527512,479.28,85.054375,4781.2065,17963728.0,,9.981066,1.0,85.054375,4989.493,2.0502508,,-251.71895,True,7.5963004e+17,4791.187639606744,85,0.5878592,-1778705700000000.0,50,1.4972223e-05,953.5728,-1.0,,4999.474,0.5878592,10.0,85.054375,-1210864200000000.0,3264.757597208023,10.80034
42300,1.7909725,6,44262960.0,-251.12094,0.4189424,4692.686,10.0,11550985,469.46,56.9293,4362.975,44587508.0,,329.7105,1.0,56.9293,4669.8755,5.27117,,-250.72145,True,3388844400000000.0,4692.685641305487,85,0.87828237,-118808750000000.0,50,3.1711672e-05,1081.415,-1.0,,4999.586,0.87828237,10.0,56.9293,-105173310000000.0,3270.7553675174713,25.127642
42350,1.257891,7,30795030.0,-240.93256,0.4189424,4474.8657,10.0,11573372,447.74,257.43237,4175.01,30795030.0,,299.85635,1.0,257.43237,4699.6274,5.108848,,-240.41591,True,1.5033678e+22,4474.865949338639,85,0.19422577,-2.5022881e+17,50,7.718312e-05,1308.6173,-1.0,,4999.484,0.19422577,10.0,257.43237,-2.5022881e+17,3276.0020513534546,34.20734
42400,25.598667,8,639646600.0,-247.45042,0.4189424,4950.654,10.0,11598132,495.2,430.42102,1201.6636,639646600.0,,3748.9902,1.0,430.42102,1250.5571,175.27496,,-245.45763,True,2.3120278e+22,4950.6536840985345,85,0.11616533,-3.103218e+17,50,0.00027797252,237.25388,-1.0,,4999.5474,0.11616533,10.0,430.42102,-3.103218e+17,3281.667685031891,1252.3944
42450,0.5298761,9,13203344.0,-241.1961,0.4189424,4759.361,10.0,11621938,476.12,59303.285,4419.569,13203344.0,,339.79205,1.0,59303.285,4659.7275,1.6252269,,-236.48557,True,inf,4759.360624770558,85,0.0008431236,-inf,50,8.099837e-05,885.6825,-1.0,,4999.5195,0.0008431236,10.0,59303.285,-inf,3287.263746023178,11.14318
42500,0.9372882,10,23318832.0,-249.67007,0.4189424,4783.044,10.0,11645863,478.5,394.61603,3443.6394,23318832.0,,1339.404,1.0,394.61603,3660.2874,2.6612384,,-246.37444,True,4.655412e+22,4783.043712522912,85,0.12670545,-4.4037214e+17,50,0.0007357651,748.5714,-1.0,,4999.6914,0.12670545,10.0,394.61603,-4.4037214e+17,3293.141348361969,14.09361
42550,9.511805,1,23545742.0,-255.6174,0.4189424,4746.618,10.0,11669604,474.82,1.0,4346.8623,227992800.0,,399.75574,1.0,1.0,4599.768,15.475517,,-255.6174,True,302489060.0,4746.618046319254,86,50.0,-35722936000.0,50,0.3369059,1007.6505,-1.0,,4999.524,50.0,10.0,1.0,-25586640.0,3298.9737198352814,59.882046
42600,11.551296,2,224698130.0,-232.749,0.4189424,4690.211,10.0,11693069,469.3,4427151000.0,4250.494,224698130.0,,439.7166,1.0,4427151000.0,4559.8433,46.900692,,-229.32234,True,inf,4690.210779564815,86,1.1293945e-08,-inf,50,1.7032827e-17,866.8273,-1.0,,4999.56,1.1293945e-08,10.0,4427151000.0,-inf,3304.325384616852,306.19208
42650,2.0873864,3,52166380.0,-265.74042,0.4189424,4717.4995,10.0,11716669,472.0,2193248000.0,3047.6929,52166380.0,,1669.8063,1.0,2193248000.0,3329.7607,6.3257756,,-265.8422,True,inf,4717.49925326919,86,2.279724e-08,-inf,50,2.1728001e-14,713.9095,-1.0,,4999.567,2.279724e-08,10.0,2193248000.0,-inf,3309.5118005275726,38.88996
42700,15.386352,4,384473300.0,-237.5405,0.4189424,4739.678,10.0,11740383,474.28,7862695400.0,1690.3623,384473300.0,,3049.3154,1.0,7862695400.0,1950.2725,77.30722,,-230.4734,True,inf,4739.678000089859,86,6.3591425e-09,-inf,50,1.8476992e-15,550.2089,-1.0,,4999.588,6.3591425e-09,10.0,7862695400.0,-inf,3314.967683315277,527.6336
42750,8.533945,5,95023590.0,-242.84381,0.4189424,4605.446,10.0,11763425,460.84,20842125000.0,4595.465,95023590.0,,9.980881,1.0,20842125000.0,4989.691,46.314236,,-240.16101,True,inf,4605.445626727716,86,2.3989877e-09,-inf,50,1.6315898e-16,1074.0687,-1.0,,4999.672,2.3989877e-09,10.0,20842125000.0,-inf,3319.5431249141693,329.71143
42800,3.0581388,6,75800380.0,-242.48952,0.4189424,4656.5923,10.0,11786725,466.0,109320640000.0,4636.629,75800380.0,,19.963295,1.0,109320640000.0,4979.5757,9.1010895,,-241.31664,True,inf,4656.592385423029,86,4.5737017e-10,-inf,50,5.323916e-18,845.5906,-1.0,,4999.539,4.5737017e-10,10.0,109320640000.0,-inf,3324.084612607956,56.314095
42850,9.270953,7,231138020.0,-236.16763,0.4189424,4844.7695,10.0,11810958,484.66,190219110000.0,4844.7695,231138020.0,,,1.0,190219110000.0,4999.549,40.544308,,-229.22899,True,inf,4844.769835137468,86,2.6285477e-10,-inf,50,6.0960816e-18,766.002,-1.0,,4999.549,2.6285477e-10,10.0,190219110000.0,-inf,3329.527028799057,275.82068
42900,17.870378,8,446509200.0,-242.04825,0.4189424,4849.41,10.0,11835218,485.2,2749727000.0,1619.8903,446509200.0,,3229.52,1.0,2749727000.0,1770.104,70.17252,,-239.65517,True,inf,4849.410260288944,86,1.8183623e-08,-inf,50,9.9527285e-17,401.20602,-1.0,,4999.624,1.8183623e-08,10.0,2749727000.0,-inf,3334.842106819153,426.7694
42950,3.5501204,9,88717944.0,-258.06165,0.4189424,4845.8276,10.0,11859457,484.78,3247835600.0,3176.522,88717944.0,,1669.3057,1.0,3247835600.0,3330.275,12.573485,,-248.5561,True,inf,4845.827622574902,86,1.5394868e-08,-inf,50,1.0281798e-15,563.26215,-1.0,,4999.5806,1.5394868e-08,10.0,3247835600.0,-inf,3340.1344401836395,85.74305
43000,1.5342438,10,38341636.0,-241.72961,0.4189424,4843.6626,10.0,11883687,484.6,79386940000.0,2334.2383,38341636.0,,2509.424,1.0,79386940000.0,2490.1829,3.2506065,,-241.20119,True,inf,4843.662299730022,86,6.2982647e-10,-inf,50,3.4497566e-16,454.68417,-1.0,,4999.607,6.2982647e-10,10.0,79386940000.0,-inf,3344.9800815582275,16.623062
43050,98.591995,1,22652978.0,-244.501,0.4189424,4648.626,10.0,11906942,465.1,1.0,4298.9175,1423734300.0,,349.708,1.0,1.0,4649.999,538.23254,,-244.501,True,2034691200000.0,4648.625883676033,87,50.0,-2912762500000.0,50,0.32189998,1021.3991,-1.0,,4999.707,50.0,10.0,1.0,-24694024.0,3350.01846241951,3844.6006
43100,1.3533714,2,35276444.0,-240.5354,0.4189424,4999.0356,10.0,11931942,500.0,9.843103,0.7343262,33824384.0,,4998.3013,1.0,9.843103,1.262207,2.7376354,,-240.24582,True,62535393000.0,4999.035616071273,87,5.0796986,-510399500000.0,50,0.01791157,0.27994198,-1.0,,4999.5635,5.0796986,10.0,9.843103,-666306540000.0,3355.41112947464,12.548129
43150,0.8459179,3,23021986.0,-244.92072,0.4189424,4752.281,10.0,11955712,475.4,7.919325,4692.3745,18963062.0,,59.90625,1.0,7.919325,4939.646,1.9634782,,-244.31966,True,63246565000.0,4752.2808984508665,87,6.3136697,-513276150000.0,50,0.0050511113,957.36816,-1.0,,4999.5522,6.3136697,10.0,7.919325,-619049100000.0,3360.5994307994843,11.236748
43200,3.9274757,4,98394810.0,-248.99835,0.4189424,4866.947,10.0,11980053,486.82,25.708202,4866.947,97599896.0,,,1.0,25.708202,4999.556,15.178295,,-248.29346,True,1.0393276e+16,4866.946630462804,87,1.9449046,-208062440000000.0,50,0.02560786,730.8719,-1.0,,4999.556,1.9449046,10.0,25.708202,-212766300000000.0,3365.9325840473175,78.82885
43250,226.50865,5,4377964000.0,-247.83786,0.4189424,4892.747,10.0,12004523,489.4,18.76709,4523.022,4211053600.0,,369.72495,1.0,18.76709,4629.893,1580.1434,,-246.26051,True,3555352200000000.0,4892.747085182477,87,2.6642382,-121698280000000.0,50,0.011444158,653.3201,-1.0,,4999.618,2.6642382,10.0,18.76709,-124504990000000.0,3371.330407142639,11287.502
43300,1.1320947,6,27085352.0,-252.03337,0.4189424,4738.9424,10.0,12028225,474.04,7.058685,4728.962,27426320.0,,9.980367,1.0,7.058685,4989.577,3.5264707,,-251.74141,True,128144950000.0,4738.942426950211,87,7.0834727,-730608200000.0,50,0.0030661793,1036.8193,-1.0,,4999.5576,7.0834727,10.0,7.058685,-867846000000.0,3376.4682602882385,25.214445
43350,1.0882405,7,26608838.0,-243.55498,0.4189424,4719.138,10.0,12051828,472.06,12.8276205,4399.38,26790896.0,,319.75793,1.0,12.8276205,4679.8584,3.3613167,,-242.1041,True,35785206000000.0,4719.1379500399935,87,3.897839,-12209009000000.0,50,0.0016348589,1108.1271,-1.0,,4999.616,3.897839,10.0,12.8276205,-12555942000000.0,3382.116701364517,21.892653
43400,1.1959726,8,29805466.0,-245.7202,0.4189424,4789.9023,10.0,12075785,479.14,14.987195,4789.9023,29317414.0,,,1.0,14.987194,4999.5693,3.346406,,-245.22162,True,7951846700000.0,4789.902520064664,87,3.3361814,-5755138700000.0,50,0.008983444,949.48315,-1.0,,4999.5693,3.3361816,10.0,14.987195,-6165760000000.0,3387.7017657756805,16.97111
43450,1.2032304,9,31989278.0,-242.83482,0.4189424,4818.472,10.0,12099884,481.98,33.713654,4798.5083,29572572.0,,19.963726,1.0,33.713654,4979.617,3.661389,,-242.57883,True,1.3648683e+17,4818.472260860449,87,1.4830786,-753992400000000.0,50,0.00728657,889.4775,-1.0,,4999.581,1.4830786,10.0,33.713654,-795334860000000.0,3392.780701637268,23.998924
43500,7.4395623,10,187729650.0,-265.36322,0.4189424,4776.951,10.0,12123776,477.84,13.147644,4776.951,185394670.0,,,1.0,13.147644,4999.5234,36.686512,,-263.87738,True,13319931000000.0,4776.951062975305,87,3.8029628,-7448578000000.0,50,0.021512711,940.0812,-1.0,,4999.5234,3.8029628,10.0,13.147644,-7487762000000.0,3398.5540437698364,255.55997
43550,365797.6,1,24080410.0,-234.22955,0.4189424,4861.9067,10.0,12148093,486.34,1.0,4062.3523,8842856000000.0,,799.5547,1.0,1.0,4200.0117,1850100.0,,-234.22955,True,4.8296936e+28,4861.906610995801,88,50.0,-4.4851697e+20,50,0.29267317,665.0359,-1.0,,4999.5664,50.0,10.0,1.0,-26121346.0,3403.9774584770203,12589305.0
43600,3861.6887,2,96506450000.0,-245.22809,0.4189424,4542.28,10.0,12170819,454.52,20092.28,4262.464,96506450000.0,,279.81592,1.0,20092.28,4719.6597,27027.205,,-240.21696,True,5.450108e+30,4542.279718448433,88,0.0024885181,-4.764374e+21,50,5.984129e-10,1118.5986,-1.0,,4999.4756,0.0024885181,10.0,20092.28,-4.764374e+21,3409.1512207984924,193052.1
43650,0.46258876,3,10554664.0,-255.30608,0.4189424,4042.9832,10.0,12191052,404.66,146904.05,4033.0024,10554664.0,,9.9802265,1.0,146904.05,4989.4785,2.5704896,,-251.74985,True,inf,4042.9831338643085,88,0.0003403582,-inf,50,2.4485852e-10,1754.493,-1.0,,4999.459,0.0003403582,10.0,146904.05,-inf,3413.488448858261,18.331673
43700,3.5353153,4,85873920.0,-236.06717,0.4189424,4130.202,10.0,12211724,413.44,1860433.6,4130.202,85873920.0,,,1.0,1860433.6,4999.5327,11.882553,,-237.99898,True,inf,4130.20189283295,88,2.6875456e-05,-inf,50,4.421639e-09,1581.4287,-1.0,,4999.5327,2.6875456e-05,10.0,1860433.6,-inf,3417.9361407756805,69.03327
43750,5.633005,5,140762130.0,-262.23,0.4189424,4711.469,10.0,12235291,471.34,190672.3,4441.708,140762130.0,,269.76138,1.0,190672.3,4729.841,37.466167,,-254.91888,True,inf,4711.469478512909,88,0.00026223002,-inf,50,2.9244878e-09,1050.4635,-1.0,,4999.602,0.00026223002,10.0,190672.3,-inf,3423.615172624588,267.75098
43800,0.8771477,6,21899470.0,-238.54039,0.4189424,4783.0186,10.0,12259217,478.52,3698448.0,4473.2734,21899470.0,,309.7449,1.0,3698448.0,4689.6133,2.9442422,,-235.85599,True,inf,4783.018534253053,88,1.3519184e-05,-inf,50,5.5546533e-11,842.80383,-1.0,,4999.3584,1.3519184e-05,10.0,3698448.0,-inf,3429.045873641968,17.202105
43850,0.19707607,7,4917634.5,-245.79756,0.4189424,4376.874,10.0,12281119,438.04,5677405.0,3767.3748,4917634.5,,609.4994,1.0,5677405.0,4389.9644,0.7356065,,-240.97354,True,inf,4376.874253479622,88,8.80684e-06,-inf,50,6.5995577e-12,1329.6311,-1.0,,4999.464,8.80684e-06,10.0,5677405.0,-inf,3434.12664103508,4.59035
43900,54.656605,8,1365748600.0,-233.1893,0.4189424,4647.9473,10.0,12304371,465.04,22458.93,4338.196,1365748600.0,,309.75198,1.0,22458.93,4689.781,375.59827,,-231.74902,True,1.8990544e+31,4647.947517833663,88,0.0022262859,-8.893689e+21,50,2.5625905e-12,1055.4706,-1.0,,4999.5327,0.0022262859,10.0,22458.93,-8.893689e+21,3439.473679304123,2683.7183
43950,0.5515481,9,13371585.0,-253.66013,0.4189424,4404.4434,10.0,12326409,440.76,1093205.2,4404.4434,13371585.0,,,1.0,1093205.2,4999.6016,1.5362254,,-239.55052,True,inf,4404.44336930027,88,4.5737066e-05,-inf,50,5.553334e-13,1348.8192,-1.0,,4999.6016,4.5737066e-05,10.0,1093205.2,-inf,3444.7602677345276,7.074611
44000,1904.6132,10,47599714000.0,-249.56192,0.4189424,4147.6514,10.0,12347165,415.12,19208.748,4147.6514,47599714000.0,,,1.0,19208.748,4999.5557,13313.538,,-239.74115,True,7.9598655e+32,4147.651298803868,88,0.0026029807,-5.7579787e+22,50,1.8135851e-09,1642.5763,-1.0,,4999.5557,0.0026029807,10.0,19208.748,-5.7579787e+22,3449.585066318512,95099.31
44050,11950.933,1,23351984.0,-260.56018,0.4189424,4737.803,10.0,12370864,473.98,1.0,4358.05,268706580000.0,,379.75372,1.0,1.0,4619.6035,33772.12,,-260.56018,True,4.0261533e+33,4737.803651739809,89,50.0,-1.2948751e+23,50,0.15387534,951.42035,-1.0,,4999.3574,50.0,10.0,1.0,-25392748.0,3455.155782222748,187581.33
44100,0.039270237,2,264297.6,-264.45557,0.4189424,4660.5522,10.0,12394176,466.24,1.4063909e+16,4630.6113,264297.6,,29.941044,1.0,1.4063909e+16,4969.536,0.1359353,,-255.00497,True,inf,4660.552200646319,89,3.5551993e-15,-inf,50,6.395155e-31,1148.8187,-1.0,,4999.477,3.5551993e-15,10.0,1.4063909e+16,-inf,3460.9420795440674,0.71722096
44150,0.02585207,3,104280.83,-284.16846,0.4189424,4794.9604,10.0,12418159,479.66,8.6165964e+24,4794.9604,104280.83,,,1.0,8.6165964e+24,4999.6045,0.15188311,,-275.78207,True,inf,4794.9603044212,89,5.802755e-24,-inf,50,,909.32294,-1.0,,4999.6045,5.802755e-24,10.0,8.6165964e+24,-inf,3466.5623104572296,1.0825808
44200,0.3115176,4,7234303.0,-247.31712,0.4189424,4762.9546,10.0,12441981,476.44,224793220000000.0,4762.9546,7234303.0,,,1.0,224793220000000.0,4999.573,1.6185035,,-234.59044,True,inf,4762.954578144111,89,2.2242664e-13,-inf,50,3.6182075e-18,965.2754,-1.0,,4999.573,2.2242664e-13,10.0,224793220000000.0,-inf,3472.0342648029327,11.42276
44250,9.383742,5,25852234.0,-266.00668,0.4189424,4912.1265,10.0,12466547,491.32,4.7736453e+20,4262.5522,25852234.0,,649.5742,1.0,4.7736453e+20,4349.9795,59.625065,,-241.60011,True,inf,4912.126275868647,89,1.0474176e-19,-inf,50,3.3662736e-37,608.9361,-1.0,,4999.5537,1.0474176e-19,10.0,4.7736453e+20,-inf,3477.4830346107483,424.63235
44300,2.3335142,6,18928976.0,-261.48596,0.4189424,4812.7393,10.0,12490617,481.4,2.0166355e+16,4473.005,18928976.0,,339.7342,1.0,2.0166355e+16,4659.815,11.847835,,-255.92578,True,inf,4812.739062112553,89,2.479377e-15,-inf,50,3.0458112e-27,913.0461,-1.0,,4999.5493,2.479377e-15,10.0,2.0166355e+16,-inf,3482.873077392578,78.80239
44350,0.0054320307,7,135759.73,-250.79855,0.4189424,4963.859,10.0,12515442,496.5,3589308000000000.0,1725.3018,135759.73,,3238.5566,1.0,3589308200000000.0,1760.9849,0.035175487,,-230.87914,True,inf,4963.858444793427,89,1.3930262e-14,-inf,50,4.102801e-24,246.47197,-1.0,,4999.5415,1.3930261e-14,10.0,3589308000000000.0,-inf,3488.7039029598236,0.251585
44400,12.771815,8,319176000.0,-259.5498,0.4189424,4975.764,10.0,12540326,497.68,1.1086922e+18,1146.7938,319176000.0,,3828.9705,1.0,1.10869214e+18,1170.634,89.329926,,-237.36638,True,inf,4975.764364006523,89,4.5098178e-17,-inf,50,1.10358744e-26,163.8279,-1.0,,4999.6045,4.509818e-17,10.0,1.1086922e+18,-inf,3494.1476681232452,638.0812
44450,2.2192786,9,55463096.0,-263.8058,0.4189424,4999.122,10.0,12565326,500.0,434363400000000.0,0.8889258,55463096.0,,4998.2334,1.0,434363430000000.0,1.3549805,11.837759,,-246.2323,True,inf,4999.122338966108,89,1.1511099e-13,-inf,50,3.9764367e-23,0.3257051,-1.0,,4999.5884,1.1511098e-13,10.0,434363400000000.0,-inf,3499.8254885673523,80.41796
44500,18.520456,10,118968600.0,-247.08218,0.4189424,4841.363,10.0,12589540,484.28,2.0068164e+16,4841.363,118968600.0,,,1.0,2.0068164e+16,4999.6,127.47472,,-234.57152,True,inf,4841.362734624916,89,2.4915085e-15,-inf,50,1.3084774e-29,777.62854,-1.0,,4999.6,2.4915085e-15,10.0,2.0068164e+16,-inf,3505.101855993271,910.807
44550,270.02414,1,24019564.0,-234.15453,0.4189424,4822.766,10.0,12613660,482.4,1.0,4822.766,6747322000.0,,,1.0,1.0,4999.5996,1033.6322,,-234.15453,True,4.411388e+17,4822.765734181129,90,50.0,-1355547000000000.0,50,0.057239894,872.06287,-1.0,,4999.5996,50.0,10.0,1.0,-26060526.0,3510.732561826706,6730.2095
44600,1.747195,2,85828220.0,-244.96927,0.4189424,3988.7437,10.0,12633624,399.28,39.891285,3988.7437,42600256.0,,,1.0,39.891285,4999.519,6.9247756,,-242.74751,True,1382883500000000.0,3988.744234220887,90,1.2534066,-75893370000000.0,50,0.00019505357,1777.9384,-1.0,,4999.519,1.2534066,10.0,39.891285,-89170650000000.0,3515.101015329361,37.34878
44650,0.45918822,3,9639141.0,-250.63081,0.4189424,4667.018,10.0,12656970,466.92,27.20249,3587.4758,11450377.0,,1079.5419,1.0,27.20249,3919.9014,1.3736202,,-249.97777,True,55067017000000.0,4667.018032570262,90,1.838067,-15144111000000.0,50,3.4162113e-05,1015.57025,-1.0,,4999.4434,1.838067,10.0,27.20249,-16032584000000.0,3520.364811897278,9.065979
