EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMean,OptimizationReturnMax,WReturnMean,EpLenMean,MinTargetPdf,OptimizationReturnMin,EmpiricalD2Harmonic,MinBehavPdf,Penalization,TimeElapsed,InitialReturnMax,InitialReturnMin,MeanIW,EpRewMean,MeanEntropy,EpisodesSoFar,Bound,Inner Iteration,InitialReturnStd,ESSRenyiHarmonic,StdIW,MinIW,ESSRenyiArithmetic,LearnableVariance,ReturnMeanIW,MaxIW,MeanD2-0,Epsilon,StdWReturnMean,OptimizationReturnMean,DivergenceHarmonic,ReturnStepMax,Iteration,EpThisIter
190936940.0,10.0,-inf,-1.0,7414345,3250.37,4979.304,203550660.0,325.68,-230.7802,,190936940.0,-229.02768,True,5128.292334794998,4999.2695,19.965511,15.439502,3250.3697496830246,0.4189424,39850,-inf,7,1929.0997,2.6186655e-07,106.82026,9.444427e-10,2.6186655e-07,,203550660.0,763.17065,190936940.0,1.0,,3230.404,inf,10.0,80,50
43069178000.0,10.0,-inf,-1.0,7432501,3625.462,4529.5537,2232587.5,363.12,-250.8819,,43069178000.0,-247.50719,True,5139.004108667374,4999.218,469.6642,0.48746568,3625.4619404248106,0.4189424,39900,-inf,8,1727.4734,1.160923e-09,2.569067,8.5320124e-08,1.160923e-09,,2232587.5,18.040447,43069178000.0,1.0,,3155.7979,inf,10.0,80,50
30230512.0,10.0,-inf,-1.0,7451751,3844.7043,4569.9575,15862422.0,385.0,-251.58649,,30230514.0,-247.99474,True,5151.429621458054,4999.5635,429.60614,1.3962232,3844.704390825936,0.4189424,39950,-inf,9,1599.5228,1.653958e-06,7.8554254,4.3193292e-08,1.6539581e-06,,15862422.0,55.483337,30230512.0,1.0,,3415.0984,inf,10.0,80,50
1300897000000000.0,10.0,-inf,-1.0,7471384,3921.8857,4999.551,3235198.2,392.66,-251.13965,,1300897000000000.0,-248.08595,True,5163.921031236649,4999.551,,0.16390888,3921.8856327849567,0.4189424,40000,-inf,10,1680.2142,3.8435018e-14,0.83409953,1.52179e-08,3.8435018e-14,,3235198.2,5.8966446,1300897000000000.0,1.0,,3921.8857,inf,10.0,80,50
1.0,10.0,-15981891.0,-1.0,7488074,3330.8284,4999.393,13941113.0,333.8,-255.70944,,1.0,-255.70944,True,5174.595563173294,4999.393,,6039.4263,3330.828540184719,0.4189424,40050,-3.091478e+18,1,1687.215,50.0,32218.18,0.11086608,50.0,,50057863000.0,230078.56,1.0,1.0,,3330.8284,2.2948505e+24,10.0,81,50
15791.191,10.0,-2.7831e+22,-1.0,7504600,3298.5984,4999.669,1210687.2,330.52,-254.07948,,15791.191,-252.61179,True,5186.461133480072,4999.669,,0.097265415,3298.5986292041384,0.4189424,40100,-2.7831e+22,2,1846.2893,0.0031663221,0.26743817,4.35055e-08,0.0031663221,,1210687.2,1.4835527,15791.191,1.0,,3298.5984,1.859447e+32,10.0,81,50
14045.521,10.0,-2.1294995e+21,-1.0,7521936,3460.6675,4259.8516,4528851.5,346.72,-235.66513,,14045.521,-228.72243,True,5199.084890365601,4999.4463,739.5947,0.22151007,3460.667673279176,0.4189424,40150,-2.1294995e+21,3,1647.7225,0.0035598536,0.8420843,7.257372e-07,0.0035598536,,4528851.5,5.8356,14045.521,1.0,,2721.0732,1.0888265e+30,10.0,81,50
17374.398,10.0,-8.134421e+22,-1.0,7538688,3343.9854,4689.726,2827085.2,335.04,-243.08875,,17374.398,-239.34013,True,5209.971747159958,4999.491,309.7652,0.14257449,3343.9854224558476,0.4189424,40200,-8.134421e+22,4,1794.5511,0.0028777975,0.54958004,2.8276759e-08,0.0028777975,,2827085.2,3.798572,17374.398,1.0,,3034.2202,1.5886975e+33,10.0,81,50
227094.36,10.0,-inf,-1.0,7556628,3581.614,4599.7466,2826879.2,358.8,-267.22107,,227094.36,-265.82523,True,5222.275987625122,4999.456,399.7096,0.18135834,3581.6142430273067,0.4189424,40250,-inf,5,1715.23,0.00022017279,0.5119322,1.241674e-09,0.00022017279,,2826879.2,3.1100647,227094.36,1.0,,3181.9043,inf,10.0,81,50
183148.08,10.0,-inf,-1.0,7573848,3437.0127,4549.659,13053532.0,344.4,-241.4181,,183148.08,-239.33461,True,5233.079880237579,4999.4536,449.7942,1.1574119,3437.0128113824444,0.4189424,40300,-inf,6,1586.8821,0.00027300313,4.2704353,3.128615e-08,0.00027300313,,13053532.0,28.975628,183148.08,1.0,,2987.2188,inf,10.0,81,50
102552.09,10.0,-2.648771e+24,-1.0,7591759,3575.801,4619.5757,677619700.0,358.22,-242.47173,,102552.09,-237.25325,True,5245.304300069809,4999.3237,379.74805,27.230904,3575.8010938291277,0.4189424,40350,-2.648771e+24,7,1674.3865,0.0004875571,188.10577,7.018097e-11,0.0004875571,,677619700.0,1343.951,102552.09,1.0,,3196.0527,1.684748e+36,10.0,81,50
54394.39,10.0,-3.9405298e+24,-1.0,7608836,3408.8435,4999.4575,6625044.5,341.54,-258.85645,,54394.387,-249.289,True,5256.5602304935455,4999.4575,,2.2624955,3408.843366379673,0.4189424,40400,-3.9405298e+24,8,1834.6812,0.00091921247,13.372627,4.895802e-09,0.0009192124,,6625044.5,95.57012,54394.39,1.0,,3408.8435,3.728284e+36,10.0,81,50
30111.676,10.0,-3.0128968e+23,-1.0,7625726,3370.6685,4629.718,9282712.0,337.8,-238.80559,,30111.678,-235.55151,True,5268.700128078461,4999.4224,369.70438,1.765249,3370.668293154039,0.4189424,40450,-3.0128968e+23,9,1627.8016,0.0016604854,6.693798,3.058463e-07,0.0016604855,,9282712.0,39.069584,30111.676,1.0,,3000.964,2.1796182e+34,10.0,81,50
406072.25,10.0,-inf,-1.0,7644050,3657.6292,4979.537,9518424.0,366.48,-259.24042,,406072.28,-252.33467,True,5279.631386041641,4999.502,19.964739,2.0340383,3657.629037053472,0.4189424,40500,-inf,10,1511.9122,0.00012313078,9.47949,4.5208353e-09,0.0001231308,,9518424.0,63.313705,406072.25,1.0,,3637.6643,inf,10.0,81,50
1.0,10.0,-16001480.0,-1.0,7660543,3291.7446,4669.6196,13960726.0,329.86,-225.72743,,1.0,-225.72743,True,5291.41702914238,4999.3643,329.74475,21.347698,3291.744736921464,0.4189424,40550,-644636900000000.0,1,1767.8071,50.0,38.894077,0.1679194,50.0,,215602720.0,248.24205,1.0,1.0,,2962.0,9.978428e+16,10.0,82,50
32103704.0,9.999999,-inf,-1.0,7677528,3389.3357,4989.4062,128183950.0,339.7,-249.1962,,32103704.0,-248.39676,True,5303.0082840919495,4999.3926,9.9863,21.193188,3389.335426609256,0.4189424,40600,-inf,2,1514.0835,1.5574527e-06,93.080765,3.5574792e-12,1.5574527e-06,,128183950.0,622.0364,32103704.0,1.0,,3379.3494,inf,9.999999,82,50
5487246.0,10.0,-inf,-1.0,7697911,4070.8435,4599.982,43299500.0,407.66,-232.96133,,5487246.0,-231.03127,True,5315.922463655472,4999.6885,399.70642,2.1826913,4070.8435568954183,0.4189424,40650,-inf,3,1258.4448,9.112039e-06,10.10471,2.470096e-11,9.112039e-06,,43299500.0,71.92578,5487246.0,1.0,,3671.1372,inf,10.0,82,50
33140450.0,10.0,-inf,-1.0,7717461,3903.706,3720.296,42596052.0,391.0,-251.95665,,33140452.0,-240.04832,True,5328.609788179398,4999.4326,1279.1366,2.16995,3903.7058446498536,0.4189424,40700,-inf,4,1277.5537,1.5087302e-06,7.6041813,4.774127e-12,1.5087303e-06,,42596052.0,49.75164,33140450.0,1.0,,2624.569,inf,10.0,82,50
156547780.0,10.0,-inf,-1.0,7738535,4209.409,4979.458,39818450.0,421.48,-253.2682,,156547780.0,-249.68909,True,5341.700953245163,4999.4175,19.959534,1.7408432,4209.409322080072,0.4189424,40750,-inf,5,1260.3739,3.1939132e-07,5.241294,9.129085e-12,3.1939132e-07,,39818450.0,26.905422,156547780.0,1.0,,4189.45,inf,10.0,82,50
1125839000.0,10.0,-inf,-1.0,7757789,3844.76,4989.5166,10280362.0,385.08,-252.36526,,1125839000.0,-247.8956,True,5354.379538297653,4999.497,9.98058,20.136782,3844.7596975852935,0.4189424,40800,-inf,6,1437.141,4.4411326e-08,140.43178,9.1605414e-14,4.4411326e-08,,10280362.0,1003.1574,1125839000.0,1.0,,3834.7793,inf,10.0,82,50
7749342.0,10.0,-inf,-1.0,7778227,4081.9978,4619.8364,37259296.0,408.76,-238.35063,,7749342.0,-234.48248,True,5367.420573949814,4999.5234,379.68695,1.9106395,4081.997611765037,0.4189424,40850,-inf,7,1374.255,6.4521605e-06,4.894921,8.151799e-10,6.4521605e-06,,37259296.0,27.359999,7749342.0,1.0,,3702.3105,inf,10.0,82,50
186715200.0,10.0,-inf,-1.0,7796528,3653.3484,4599.871,139806670.0,366.02,-242.97275,,186715200.0,-238.11034,True,5378.811475276947,4999.5234,399.6526,5.9113116,3653.348437472513,0.4189424,40900,-inf,8,1554.7172,2.6778753e-07,30.126818,2.07703e-13,2.6778753e-07,,139806670.0,207.21786,186715200.0,1.0,,3253.696,inf,10.0,82,50
724915.4,10.0,-inf,-1.0,7815541,3796.6648,4999.326,55332044.0,380.26,-255.69258,,724915.4,-250.33258,True,5390.314554691315,4999.326,,8.9691,3796.6644591472264,0.4189424,40950,-inf,9,1505.5972,6.897357e-05,43.638565,8.12116e-11,6.897357e-05,,55332044.0,300.9165,724915.4,1.0,,3796.6648,inf,10.0,82,50
73543930.0,10.0,-inf,-1.0,7835653,4016.4653,4969.527,24976860.0,402.24,-245.3224,,73543930.0,-233.234,True,5400.946583032608,4999.4717,29.945045,1.0186868,4016.4653769050187,0.4189424,41000,-inf,10,1346.9036,6.7986576e-07,4.1362906,3.1633043e-11,6.7986576e-07,,24976860.0,23.06053,73543930.0,1.0,,3986.5203,inf,10.0,82,50
1.0,10.0,-19134748.0,-1.0,7854869,3836.661,4979.437,17093956.0,384.32,-234.25,,1.0,-234.25,True,5410.5004529953,4999.4014,19.964428,55312.44,3836.6607353511004,0.4189424,41050,-1.9583716e+19,1,1540.776,50.0,286596.28,0.073735625,50.0,,862903100000.0,2031018.2,1.0,1.0,,3816.6963,9.208934e+25,10.0,83,50
2592.294,10.0,-6.083591e+19,-1.0,7872325,3483.6162,4619.5845,16538300.0,349.12,-239.78677,,2592.294,-237.57085,True,5419.954095840454,4999.3174,379.73285,0.6821295,3483.616381120059,0.4189424,41100,-6.083591e+19,2,1574.4294,0.019287936,2.4695206,3.814912e-06,0.019287936,,16538300.0,16.085587,2592.294,1.0,,3103.8835,8.88727e+26,10.0,83,50
15662.003,10.0,-8.77204e+21,-1.0,7890778,3683.1238,4010.011,1562185000.0,369.06,-238.84299,,15662.004,-239.87389,True,5432.648756504059,4999.402,989.3908,144.65234,3683.124019920454,0.4189424,41150,-8.77204e+21,3,1448.6895,0.0031924394,1004.8181,4.791642e-12,0.0031924397,,1562185000.0,7178.277,15662.003,1.0,,2693.7332,1.8476526e+31,10.0,83,50
1621.2944,10.0,-2.5324972e+18,-1.0,7908965,3631.4412,4619.6606,8274921.0,363.74,-232.25679,,1621.2944,-232.72168,True,5442.55654168129,4999.374,379.71356,0.6339,3631.4413013633866,0.4189424,41200,-2.5324972e+18,4,1723.6254,0.030839555,2.111541,1.3472763e-06,0.030839555,,8274921.0,14.419025,1621.2944,1.0,,3251.7278,1.5400211e+24,10.0,83,50
94705.49,10.0,-inf,-1.0,7924361,3071.2656,4569.631,46096640.0,307.92,-226.41911,,94705.49,-222.48904,True,5451.822926044464,4999.3877,429.7568,2.1376085,3071.2659177535324,0.4189424,41250,-inf,5,1763.1249,0.0005279525,11.9248295,1.0229071e-06,0.0005279525,,46096640.0,84.99793,94705.49,1.0,,2641.509,inf,10.0,83,50
3568.1753,10.0,-1.9194229e+20,-1.0,7940937,3307.62,4919.4966,339628300.0,331.52,-236.73654,,3568.1755,-236.69287,True,5463.479337692261,4999.381,79.88406,20.155706,3307.6201621375944,0.4189424,41300,-1.9194229e+20,6,1599.5214,0.014012763,135.58072,1.0049421e-05,0.014012764,,339628300.0,968.7801,3568.1753,1.0,,3227.7358,8.846425e+27,10.0,83,50
2198.9854,10.0,-3.9295094e+19,-1.0,7954276,2659.7322,4959.5776,19562300.0,266.78,-245.45448,,2198.9854,-241.73412,True,5472.51038646698,4999.508,39.92997,0.9542842,2659.7321806438354,0.4189424,41350,-3.9295094e+19,7,1845.1797,0.02273776,4.619699,5.8960228e-05,0.02273776,,19562300.0,32.690716,2198.9854,1.0,,2619.802,3.7073104e+26,10.0,83,50
8167.2495,10.0,-1.451381e+22,-1.0,7972154,3567.992,4999.373,3296244.8,357.56,-246.61362,,8167.25,-245.73436,True,5484.840245723724,4999.373,,0.20762947,3567.9919290614766,0.4189424,41400,-1.451381e+22,8,1547.301,0.0061220117,0.40124992,1.2312888e-07,0.006122012,,3296244.8,1.4998499,8167.2495,1.0,,3567.992,5.058153e+31,10.0,83,50
5071.7554,10.0,-3.0674693e+20,-1.0,7987030,2967.952,4979.4717,5054655.0,297.52,-230.14905,,5071.7554,-226.06361,True,5495.122563123703,4999.4346,19.963032,0.5200712,2967.9520282776093,0.4189424,41450,-3.0674693e+20,9,1936.1647,0.00985852,1.7497588,1.6074918e-06,0.00985852,,5054655.0,11.804345,5071.7554,1.0,,2947.989,2.2592696e+28,10.0,83,50
2814.262,10.0,-6.867889e+19,-1.0,8003400,3267.1372,4619.834,5868735.0,327.4,-233.78995,,2814.262,-233.0058,True,5505.02765917778,4999.497,379.6629,0.46141976,3267.1371879262983,0.4189424,41500,-6.867889e+19,10,1744.606,0.017766647,1.5679445,5.0159847e-06,0.017766647,,5868735.0,9.466586,2814.262,1.0,,2887.4744,1.1324852e+27,10.0,83,50
1.0,10.0,-15250185.0,-1.0,8019558,3223.1912,4939.453,13209449.0,323.16,-237.69073,,1.0,-237.69073,True,5516.554080963135,4999.344,59.89103,206.4008,3223.191474773388,0.4189424,41550,-1637811700000000.0,1,1679.4304,50.0,602.38043,0.08588008,50.0,,3811320800.0,2504.938,1.0,1.0,,3163.3005,6.441175e+17,10.0,84,50
293494400.0,10.0,-inf,-1.0,8035553,3190.9187,4999.532,43018720.0,319.9,-220.41022,,293494400.0,-221.35643,True,5528.054566860199,4999.532,,8.060099,3190.9189096327145,0.4189424,41600,-inf,2,1486.3617,1.70361e-07,43.34663,1.7044099e-14,1.70361e-07,,43018720.0,301.1278,293494400.0,1.0,,3190.9187,inf,10.0,84,50
6056373000.0,10.0,-inf,-1.0,8048679,2615.681,4999.368,849256.1,262.52,-220.52399,,6056373000.0,-214.9734,True,5538.067316770554,4999.368,,0.24958313,2615.680851547681,0.4189424,41650,-inf,3,1418.5496,8.255766e-09,0.7534078,2.841703e-14,8.255766e-09,,849256.1,4.3914356,6056373000.0,1.0,,2615.681,inf,10.0,84,50
35525650000.0,10.0,-inf,-1.0,8067066,3670.4277,4559.85,2179488300.0,367.74,-245.26225,,35525650000.0,-245.78392,True,5551.499934434891,4999.6064,439.75647,172.59695,3670.427907357859,0.4189424,41700,-inf,4,1450.2303,1.4074338e-09,598.19305,4.3517796e-15,1.4074338e-09,,2179488300.0,3298.4116,35525650000.0,1.0,,3230.6716,inf,10.0,84,50
1366929800.0,10.0,-inf,-1.0,8083925,3363.1013,4599.8086,2088362.2,337.18,-239.15482,,1366929800.0,-238.86206,True,5562.391984462738,4999.5234,399.7151,0.085704535,3363.1014994141647,0.4189424,41750,-inf,5,1177.2448,3.6578324e-08,0.37043977,3.1910558e-13,3.6578324e-08,,2088362.2,2.3691194,1366929800.0,1.0,,2963.3865,inf,10.0,84,50
7728761000.0,10.0,-inf,-1.0,8101316,3471.3213,4589.7856,949083000.0,347.82,-254.73338,,7728761000.0,-247.08284,True,5573.112890720367,4999.517,409.73145,38.159523,3471.3210119437817,0.4189424,41800,-inf,6,1563.7673,6.4693424e-09,265.593,2.982071e-13,6.4693424e-09,,949083000.0,1897.3004,7728761000.0,1.0,,3061.5894,inf,10.0,84,50
146763990000.0,10.0,-inf,-1.0,8118647,3459.2537,4999.51,10114455.0,346.62,-241.14232,,146763990000.0,-231.55072,True,5583.72465634346,4999.51,,1.5112216,3459.25382288041,0.4189424,41850,-inf,7,1588.4646,3.4068304e-10,7.6004515,1.1168682e-12,3.4068304e-10,,10114455.0,53.074715,146763990000.0,1.0,,3459.2537,inf,10.0,84,50
14050382000000.0,10.0,-inf,-1.0,8136970,3657.3743,4639.8804,3620194800.0,366.46,-247.2028,,14050382000000.0,-242.69269,True,5597.239289999008,4999.5386,359.65817,171.48422,3657.3744706463954,0.4189424,41900,-inf,8,1443.1244,3.5586221e-12,1124.4976,5.8753232e-12,3.5586221e-12,,3620194800.0,8027.766,14050382000000.0,1.0,,3297.7163,inf,10.0,84,50
10258978000000.0,10.0,-inf,-1.0,8153702,3339.0515,4969.5503,84693460.0,334.64,-248.85657,,10258978000000.0,-239.97787,True,5609.970362186432,4999.501,29.950823,4.8727083,3339.051713869365,0.4189424,41950,-inf,9,1651.9602,4.8737798e-12,22.756054,8.221082e-13,4.8737798e-12,,84693460.0,155.854,10258978000000.0,1.0,,3309.1008,inf,10.0,84,50
26836190000.0,10.0,-inf,-1.0,8170233,3297.878,4989.4854,107898620.0,330.62,-233.01678,,26836190000.0,-231.51309,True,5620.289853334427,4999.4653,9.979845,11.639371,3297.8776000266,0.4189424,42000,-inf,10,1383.0027,1.8631559e-09,67.42315,2.9613583e-14,1.8631559e-09,,107898620.0,473.11926,26836190000.0,1.0,,3287.8975,inf,10.0,84,50
1.0,10.0,-17606580.0,-1.0,8188144,3575.4006,4989.5474,15565691.0,358.22,-244.59326,,1.0,-244.59326,True,5630.672968387604,4999.5273,9.98016,12394.61,3575.400431383434,0.4189424,42050,-8.753891e+20,1,1667.9939,50.0,40810.324,0.04904549,50.0,,171667240000.0,202792.81,1.0,1.0,,3565.4204,1.8398302e+29,10.0,85,50
16209.164,10.0,-1.261988e+23,-1.0,8205247,3413.5276,4989.3677,6079209.5,342.06,-231.85881,,16209.163,-232.15465,True,5642.797172784805,4999.354,9.98633,0.2840686,3413.5272628424373,0.4189424,42100,-1.261988e+23,2,1725.744,0.003084675,1.0120399,7.749466e-05,0.0030846747,,6079209.5,6.904615,16209.164,1.0,,3403.5413,3.824249e+33,10.0,85,50
3806.7375,10.0,-1.5678953e+20,-1.0,8222139,3371.3462,4989.3193,4222446300.0,337.84,-243.29155,,3806.7375,-240.71164,True,5651.510054826736,4999.3013,9.981949,1779.4559,3371.346415440766,0.4189424,42150,-1.5678953e+20,3,1761.6521,0.013134606,12452.724,8.214372e-06,0.013134606,,4222446300.0,88948.516,3806.7375,1.0,,3361.3647,5.903208e+27,10.0,85,50
10137.239,10.0,-3.2366166e+21,-1.0,8237677,3099.2727,4639.898,1828151.0,310.76,-230.75224,,10137.239,-229.4121,True,5660.011101961136,4999.583,359.68524,0.10035424,3099.272945351352,0.4189424,42200,-3.2366166e+21,4,1621.3285,0.0049323095,0.30275214,1.0204906e-06,0.0049323095,,1828151.0,2.002929,10137.239,1.0,,2739.5881,2.5150036e+30,10.0,85,50
2657.0422,10.0,-1.9453752e+19,-1.0,8253208,3097.6462,4619.8564,24247770.0,310.62,-227.7202,,2657.0422,-223.54103,True,5671.529173135757,4999.5166,379.6604,3.070597,3097.6462943532497,0.4189424,42250,-1.9453752e+19,5,1592.7302,0.018817917,16.113209,3.417381e-07,0.018817917,,24247770.0,113.37116,2657.0422,1.0,,2717.9858,9.086277e+25,10.0,85,50
5726270.5,10.0,-inf,-1.0,8268487,3048.4255,4999.577,2299485.2,305.58,-230.77505,,5726270.5,-228.34586,True,5683.395946979523,4999.577,,0.1461238,3048.42545992158,0.4189424,42300,-inf,6,1796.7615,8.731687e-06,0.37637955,2.849487e-06,8.731687e-06,,2299485.2,2.0820177,5726270.5,1.0,,3048.4255,inf,10.0,85,50
2191.7393,10.0,-3.6803242e+19,-1.0,8283387,2971.7563,4579.5537,4740894.5,298.0,-240.29385,,2191.7393,-237.3974,True,5695.097540378571,4999.272,419.71832,1.0759579,2971.756136807948,0.4189424,42350,-3.6803242e+19,7,1572.1523,0.022812933,4.741079,4.2838574e-06,0.022812933,,4740894.5,30.789381,2191.7393,1.0,,2552.038,3.252643e+26,10.0,85,50
5749.4194,10.0,-5.0797462e+20,-1.0,8302013,3718.8613,4959.5005,32849122.0,372.52,-241.98355,,5749.4194,-239.70639,True,5706.156964540482,4999.4277,39.927277,1.333551,3718.8614162650924,0.4189424,42400,-5.0797462e+20,8,1612.8878,0.00869653,7.2108026,1.3927564e-05,0.00869653,,32849122.0,50.2905,5749.4194,1.0,,3678.934,6.1957524e+28,10.0,85,50
42306.965,10.0,-2.2418828e+24,-1.0,8318511,3292.7063,4629.717,5522830.0,329.96,-234.2098,,42306.965,-231.4679,True,5718.474834442139,4999.3833,369.66656,0.3239207,3292.7062301565234,0.4189424,42450,-2.2418828e+24,9,1835.7766,0.0011818385,1.0343906,1.3419784e-05,0.0011818385,,5522830.0,4.907249,42306.965,1.0,,2923.04,1.2068445e+36,10.0,85,50
154325.23,10.0,-inf,-1.0,8336174,3524.6208,4619.608,1254043.8,353.26,-230.65053,,154325.23,-230.19627,True,5729.333775281906,4999.2695,379.66162,0.052209184,3524.6211435403316,0.4189424,42500,-inf,10,1440.9755,0.0003239911,0.22905725,4.27289e-06,0.0003239911,,1254043.8,1.5591211,154325.23,1.0,,3144.9595,inf,10.0,85,50
1.0,10.0,-15583003.0,-1.0,8352473,3252.671,4619.3994,13542450.0,325.98,-234.78827,,1.0,-234.78827,True,5740.20926451683,4999.119,379.71988,53.916817,3252.670728559022,0.4189424,42550,-500901300000000.0,1,1721.2155,50.0,105.61517,0.05285975,50.0,,695024300.0,625.09064,1.0,1.0,,2872.9507,6.0258795e+16,10.0,86,50
60790374000.0,10.0,-inf,-1.0,8369840,3465.2385,3960.019,119453110.0,347.34,-247.78676,,60790370000.0,-247.33244,True,5751.871141195297,4999.5195,1039.5006,7.4485207,3465.2383211962547,0.4189424,42600,-inf,2,1345.9678,8.224987e-10,35.975105,1.0823973e-14,8.224986e-10,,119453110.0,223.56416,60790374000.0,1.0,,2425.7378,inf,10.0,86,50
1273160100000.0,10.0,-inf,-1.0,8387863,3597.5767,4609.9565,23944100.0,360.46,-233.20525,,1273160100000.0,-235.02316,True,5763.654767274857,4999.6445,389.68793,8.259292,3597.5767013073496,0.4189424,42650,-inf,3,1547.4149,3.9272356e-11,33.434143,2.6746936e-12,3.9272356e-11,,23944100.0,221.4321,1273160100000.0,1.0,,3207.8887,inf,10.0,86,50
29523649000.0,10.0,-inf,-1.0,8405677,3556.1907,4959.6724,74114104.0,356.28,-241.95906,,29523649000.0,-243.80916,True,5775.654735326767,4999.5986,39.926197,4.344415,3556.190504143582,0.4189424,42700,-inf,4,1538.6713,1.6935576e-09,15.738581,5.107842e-12,1.6935576e-09,,74114104.0,100.80825,29523649000.0,1.0,,3516.2644,inf,10.0,86,50
11465730000.0,10.0,-inf,-1.0,8422515,3359.8604,4559.711,5506558.5,336.76,-242.65222,,11465730000.0,-241.69289,True,5785.348807811737,4999.335,439.6241,2.1896195,3359.8603770991886,0.4189424,42750,-inf,5,1524.1926,4.3608215e-09,9.893145,5.786461e-13,4.3608215e-09,,5506558.5,63.582844,11465730000.0,1.0,,2920.2363,inf,10.0,86,50
3192528600.0,10.0,-inf,-1.0,8438157,3120.1506,4609.932,80091176.0,312.84,-264.106,,3192528600.0,-257.25275,True,5796.700106143951,4999.573,389.64108,3.9715466,3120.150883774978,0.4189424,42800,-inf,6,1559.5289,1.5661566e-08,17.645834,1.36573365e-14,1.5661566e-08,,80091176.0,121.57569,3192528600.0,1.0,,2730.51,inf,10.0,86,50
24385100000.0,10.0,-inf,-1.0,8455291,3419.5967,4979.4365,3132363500.0,342.68,-238.46838,,24385100000.0,-235.77556,True,5806.764914274216,4999.404,19.967274,217.88039,3419.5966318196606,0.4189424,42850,-inf,7,1608.8693,2.0504325e-09,1057.6472,5.917449e-13,2.0504325e-09,,3132363500.0,5951.546,24385100000.0,1.0,,3399.6294,inf,10.0,86,50
5017793.0,10.0,-inf,-1.0,8472906,3516.529,4999.4277,161508880.0,352.3,-240.81168,,5017793.0,-241.6657,True,5816.620372772217,4999.4277,,6.9503045,3516.5289295227144,0.4189424,42900,-inf,8,1659.0865,9.96454e-06,38.038647,3.460888e-12,9.96454e-06,,161508880.0,272.08368,5017793.0,1.0,,3516.529,inf,10.0,86,50
528924640000.0,10.0,-inf,-1.0,8491691,3749.9275,4489.7734,931957760.0,375.7,-243.44624,,528924640000.0,-237.6093,True,5829.417450666428,4999.5664,509.79297,37.82567,3749.9278978081916,0.4189424,42950,-inf,9,1382.8295,9.4531424e-11,229.28156,1.8782286e-15,9.4531424e-11,,931957760.0,1634.577,528924640000.0,1.0,,3240.1348,inf,10.0,86,50
1.6034538e+16,10.0,-inf,-1.0,8508680,3390.6775,4979.5386,11347907.0,339.78,-249.7153,,1.6034539e+16,-247.31386,True,5841.628400802612,4999.506,19.96716,1.1645895,3390.6775561492495,0.4189424,43000,-inf,10,1588.8961,3.1182686e-15,5.1612806,9.412932e-15,3.1182688e-15,,11347907.0,35.482727,1.6034538e+16,1.0,,3370.7107,inf,10.0,86,50
1.0,10.0,-15451093.0,-1.0,8525038,3264.074,4989.4116,13410316.0,327.16,-234.08157,,1.0,-234.08157,True,5852.73463845253,4999.391,9.979722,9.223793,3264.0742057783714,0.4189424,43050,-39676342000.0,1,1660.1614,50.0,11.980301,0.116655625,50.0,,97510210.0,48.719425,1.0,1.0,,3254.0947,376139300.0,10.0,87,50
39.221336,10.0,-380820420000000.0,-1.0,8544696,3926.1387,4989.4014,193939220.0,393.16,-251.70712,,39.221336,-251.8149,True,5864.26288318634,4999.382,9.980433,13.356433,3926.138893676207,0.4189424,43100,-296637100000000.0,2,1479.9565,1.2748163,45.9644,0.0015015133,1.2748163,,151579520.0,227.76495,39.221336,1.0,,3916.1584,2.1128877e+16,10.0,87,50
94.19138,10.0,-2319510500000000.0,-1.0,8564833,4022.465,4629.65,114072530.0,402.74,-229.72925,,94.19138,-227.52403,True,5876.243719577789,4999.4297,369.77982,12.50297,4022.464638871168,0.4189424,43150,-2235019100000000.0,3,1452.7565,0.53083414,82.43157,0.0032457537,0.53083414,,112948090.0,589.2468,94.19138,1.0,,3652.685,1.1994212e+18,10.0,87,50
15.462942,10.0,-961713200000.0,-1.0,8586842,4397.859,4449.7124,30908784.0,440.18,-253.67535,,15.462941,-252.16287,True,5891.508961200714,4999.539,549.82654,2.0620747,4397.859073459375,0.4189424,43200,-861080300000.0,4,1162.6205,3.2335374,7.391465,0.0010384504,3.2335372,,29119672.0,44.47069,15.462942,1.0,,3848.0322,178003870000.0,10.0,87,50
14.599953,10.0,-1345548700000.0,-1.0,8604853,3597.249,4999.385,59664450.0,360.22,-248.73598,,14.599953,-248.18979,True,5902.377979278564,4999.385,,14.7746525,3597.249243149764,0.4189424,43250,-1341487200000.0,5,1869.5314,3.4246686,72.76347,0.000749636,3.4246686,,59007532.0,513.84827,14.599953,1.0,,3597.249,432075740000.0,10.0,87,50
23.550732,10.0,-55864866000000.0,-1.0,8624590,3941.9182,4579.7466,26748488.0,394.74,-257.1213,,23.550732,-256.038,True,5916.266076087952,4999.387,419.6404,3.175267,3941.918042592152,0.4189424,43300,-53134580000000.0,6,1427.9493,2.1230762,10.250499,0.0039221817,2.1230762,,27107832.0,55.985096,23.550732,1.0,,3522.2778,677919700000000.0,10.0,87,50
