ESSRenyi,MinVanillaIw,EpsThisIter,ESSClassic,MaxVanillaIw,VarDiscRet,VarRet,AvgNormIw,AvgDiscRet,J,MinNormIw,VanillaAvgRet,BatchSize,AvgVanillaIw,VarNormIw,MaxNormIw,IterType,AvgRet,eRenyi2,AvgEpLen,Bound,VarJ,Delta,VarVanillaIw
500.0,1.0,100,299.999969474,1.0,7969.3595893,7969.3595893,0.00333333,-40.8856297196,-37.7021,0.00333333,-40.8856297196,500,1.0,5.43914e-20,0.00333333,2,-40.8856297196,1.0,251.45,-52.952,87.8142,0.2,
500.0,1.0,100,400.0,1.0,8082.61011462,8082.61011462,0.0025,-20.105009074,-33.3028,0.0025,-20.105009074,500,1.0,5.4346e-20,0.0025,2,-20.105009074,1.0,301.13,-46.5096,88.5551,0.2,
500.0,1.0,100,500.000006643,1.0,8222.21182077,8222.21182077,0.002,-12.0743421314,-29.0571,0.002,-12.0743421314,500,1.0,5.43187e-20,0.002,1,-12.0743421314,1.0,316.62,-40.8696,89.2956,0.2,
500.0,1.0,100,100.0,1.0,7867.04625823,7867.04625823,0.01,-39.9071121883,-39.9071,0.01,-39.9071121883,500,1.0,3.50449e-18,0.01,2,-39.9071121883,1.0,245.65,-65.2403,88.2518,0.2,
500.0,1.0,100,200.000000102,1.0,8149.89629135,8149.89629135,0.005,-27.5315367022,-33.7193,0.005,-27.5315367022,500,1.0,2.1793e-19,0.005,2,-27.5315367022,1.0,279.29,-51.8109,89.2562,0.2,
500.0,1.0,100,299.999969474,1.0,7971.33259102,7971.33259102,0.00333333,-23.9219688321,-30.4535,0.00333333,-23.9219688321,500,1.0,5.43914e-20,0.00333333,2,-23.9219688321,1.0,289.87,-45.2252,89.2356,0.2,
500.0,1.0,100,400.0,1.0,7656.72458065,7656.72458065,0.0025,-41.5137454589,-33.2186,0.0025,-41.5137454589,500,1.0,5.4346e-20,0.0025,2,-41.5137454589,1.0,246.7,-47.0908,88.8269,0.2,
500.0,0.999993,100,500.000067678,1.00001,8083.27391848,8083.27391848,0.002,-18.1103215625,-30.1969,0.00199999,-18.1103215625,500,1.0,1.38966e-17,0.00200001,1,-18.1103215625,1.0,303.19,-42.6046,89.1582,0.2,3.45902e-12
500.0,1.0,100,100.0,1.0,8235.84223948,8235.84223948,0.01,-19.5424953003,-19.5425,0.01,-19.5424953003,500,1.0,3.50449e-18,0.01,2,-19.5424953003,1.0,307.02,-45.7347,90.2966,0.2,
500.0,1.0,100,200.000000102,1.0,7911.40194909,7911.40194909,0.005,-29.023487911,-24.283,0.005,-29.023487911,500,1.0,2.1793e-19,0.005,2,-29.023487911,1.0,273.44,-42.8037,89.5285,0.2,
500.0,1.0,100,299.999969474,1.0,8132.4860102,8132.4860102,0.00333333,-20.9032979491,-23.1564,0.00333333,-20.9032979491,500,1.0,5.43914e-20,0.00333333,2,-20.9032979491,1.0,294.51,-38.2785,89.6093,0.2,
500.0,1.0,100,400.0,1.0,6911.29134418,6911.29134418,0.0025,-55.0552202246,-31.1311,0.0025,-55.0552202246,500,1.0,5.4346e-20,0.0025,2,-55.0552202246,1.0,220.87,-44.2472,89.0152,0.2,
500.0,1.0,100,500.000006643,1.0,7999.64765441,7999.64765441,0.002,-20.0265458766,-28.9102,0.002,-20.0265458766,500,1.0,5.43187e-20,0.002,1,-20.0265458766,1.0,298.71,-40.6416,89.1214,0.2,
500.0,1.0,100,100.0,1.0,8055.63891039,8055.63891039,0.01,-26.0381260172,-26.0381,0.01,-26.0381260172,500,1.0,3.50449e-18,0.01,2,-26.0381260172,1.0,286.01,-51.6075,89.3033,0.2,
500.0,1.0,100,200.000000102,1.0,8379.71834195,8379.71834195,0.005,-22.4235073733,-24.2308,0.005,-22.4235073733,500,1.0,2.1793e-19,0.005,2,-22.4235073733,1.0,286.32,-42.3921,90.2151,0.2,
500.0,1.0,100,299.999969474,1.0,8061.65269643,8061.65269643,0.00333333,-16.8968528913,-21.7862,0.00333333,-16.8968528913,500,1.0,5.43914e-20,0.00333333,2,-16.8968528913,1.0,304.41,-36.6147,89.9897,0.2,
500.0,1.0,100,400.0,1.0,8118.10917194,8118.10917194,0.0025,-32.6105122414,-24.4922,0.0025,-32.6105122414,500,1.0,5.4346e-20,0.0025,2,-32.6105122414,1.0,265.81,-37.4013,90.0267,0.2,
500.0,1.0,100,500.000006643,1.0,7927.34525149,7927.34525149,0.002,-36.6981957305,-26.9334,0.002,-36.6981957305,500,1.0,5.43187e-20,0.002,1,-36.6981957305,1.0,259.62,-38.4797,89.8738,0.2,
500.0,1.0,100,100.0,1.0,8034.58004969,8034.58004969,0.01,-19.5558868619,-19.5559,0.01,-19.5558868619,500,1.0,3.50449e-18,0.01,2,-19.5558868619,1.0,295.45,-44.784,89.1865,0.2,
500.0,1.0,100,200.000000102,1.0,7757.45123791,7757.45123791,0.005,-38.8856484076,-29.2208,0.005,-38.8856484076,500,1.0,2.1793e-19,0.005,2,-38.8856484076,1.0,257.72,-48.7048,88.9408,0.2,
500.0,1.0,100,299.999969474,1.0,7923.1194341,7923.1194341,0.00333333,-24.6060434509,-27.6825,0.00333333,-24.6060434509,500,1.0,5.43914e-20,0.00333333,2,-24.6060434509,1.0,295.36,-43.5912,88.8426,0.2,
500.0,1.0,100,400.0,1.0,8122.44052175,8122.44052175,0.0025,-23.7351212235,-26.6957,0.0025,-23.7351212235,500,1.0,5.4346e-20,0.0025,2,-23.7351212235,1.0,283.93,-40.473,89.0673,0.2,
500.0,1.0,100,500.000006643,1.0,8296.04992775,8296.04992775,0.002,-11.421142222,-23.6408,0.002,-11.421142222,500,1.0,5.43187e-20,0.002,1,-11.421142222,1.0,312.35,-35.9636,89.5898,0.2,
500.0,1.0,100,100.0,1.0,8163.79350115,8163.79350115,0.01,-24.2930661782,-24.2931,0.01,-24.2930661782,500,1.0,3.50449e-18,0.01,2,-24.2930661782,1.0,291.29,-49.7935,89.9008,0.2,
500.0,1.0,100,200.000000102,1.0,7902.39398884,7902.39398884,0.005,-42.2250643428,-33.2591,0.005,-42.2250643428,500,1.0,2.1793e-19,0.005,2,-42.2250643428,1.0,246.42,-53.2315,89.6278,0.2,
500.0,1.0,100,299.999969474,1.0,8243.02024618,8243.02024618,0.00333333,-34.2515609204,-33.5899,0.00333333,-34.2515609204,500,1.0,5.43914e-20,0.00333333,2,-34.2515609204,1.0,255.66,-49.8973,89.8657,0.2,
500.0,1.0,100,400.0,1.0,8080.34913152,8080.34913152,0.0025,-39.0375138948,-34.9518,0.0025,-39.0375138948,500,1.0,5.4346e-20,0.0025,2,-39.0375138948,1.0,250.51,-49.0744,89.7905,0.2,
500.0,1.0,100,500.000006643,1.0,8207.57221106,8207.57221106,0.002,-24.4882605408,-32.8591,0.002,-24.4882605408,500,1.0,5.43187e-20,0.002,1,-24.4882605408,1.0,285.5,-45.4907,89.9583,0.2,
500.0,1.0,100,100.0,1.0,8324.98710031,8324.98710031,0.01,-37.5611218385,-37.5611,0.01,-37.5611218385,500,1.0,3.50449e-18,0.01,2,-37.5611218385,1.0,253.69,-63.0914,90.784,0.2,
500.0,1.0,100,200.000000102,1.0,7952.41758914,7952.41758914,0.005,-27.4486723246,-32.5049,0.005,-27.4486723246,500,1.0,2.1793e-19,0.005,2,-27.4486723246,1.0,284.24,-50.5575,89.9048,0.2,
500.0,1.0,100,299.999969474,1.0,8365.65108671,8365.65108671,0.00333333,-18.6336537833,-27.8812,0.00333333,-18.6336537833,500,1.0,5.43914e-20,0.00333333,2,-18.6336537833,1.0,296.58,-42.6248,90.5097,0.2,
500.0,1.0,100,400.0,1.0,8042.48626067,8042.48626067,0.0025,-32.3748727314,-29.0046,0.0025,-32.3748727314,500,1.0,5.4346e-20,0.0025,2,-32.3748727314,1.0,276.83,-42.1695,90.2126,0.2,
500.0,1.0,100,500.000006643,1.0,8575.40995662,8575.40995662,0.002,-31.7411595502,-29.5519,0.002,-31.7411595502,500,1.0,5.43187e-20,0.002,1,-31.7411595502,1.0,268.92,-41.327,90.6078,0.2,
500.0,1.0,100,100.0,1.0,8623.6930217,8623.6930217,0.01,-24.8387850993,-24.8388,0.01,-24.8387850993,500,1.0,3.50449e-18,0.01,2,-24.8387850993,1.0,291.74,-50.5444,92.3984,0.2,
500.0,1.0,100,200.000000102,1.0,8554.47783572,8554.47783572,0.005,-23.3645535427,-24.1017,0.005,-23.3645535427,500,1.0,2.1793e-19,0.005,2,-23.3645535427,1.0,285.93,-42.456,92.2157,0.2,
500.0,1.0,100,299.999969474,1.0,8219.29938913,8219.29938913,0.00333333,-24.9082567724,-24.3705,0.00333333,-24.9082567724,500,1.0,5.43914e-20,0.00333333,2,-24.9082567724,1.0,280.75,-39.3568,91.5515,0.2,
500.0,1.0,100,400.0,1.0,8149.08950892,8149.08950892,0.0025,-32.803889406,-26.4789,0.0025,-32.803889406,500,1.0,5.4346e-20,0.0025,2,-32.803889406,1.0,274.41,-39.4573,91.1948,0.2,
500.0,1.0,100,500.000006643,1.0,7125.03426782,7125.03426782,0.002,-52.2671462965,-31.6365,0.002,-52.2671462965,500,1.0,5.43187e-20,0.002,1,-52.2671462965,1.0,227.73,-43.2448,90.39,0.2,
500.0,1.0,100,100.0,1.0,7863.02431156,7863.02431156,0.01,-14.0884648347,-14.0885,0.01,-14.0884648347,500,1.0,3.50449e-18,0.01,2,-14.0884648347,1.0,306.26,-39.6409,88.2292,0.2,
500.0,1.0,100,200.000000102,1.0,8528.88749104,8528.88749104,0.005,-15.9833473137,-15.0359,0.005,-15.9833473137,500,1.0,2.1793e-19,0.005,2,-15.9833473137,1.0,309.71,-36.1472,90.0827,0.2,
500.0,1.0,100,299.999969474,1.0,8205.10067241,8205.10067241,0.00333333,-29.3502073,-19.8073,0.00333333,-29.3502073,500,1.0,5.43914e-20,0.00333333,2,-29.3502073,1.0,276.3,-37.0446,90.3501,0.2,
500.0,1.0,100,400.0,1.0,7516.12888238,7516.12888238,0.0025,-51.3150951918,-27.6843,0.0025,-51.3150951918,500,1.0,5.4346e-20,0.0025,2,-51.3150951918,1.0,219.92,-42.6122,90.3811,0.2,
500.0,1.0,100,500.000006643,1.0,7664.33674296,7664.33674296,0.002,-51.3940445641,-32.4262,0.002,-51.3940445641,500,1.0,5.43187e-20,0.002,1,-51.3940445641,1.0,227.7,-45.7782,90.2357,0.2,
