EpLenMean,InitialBound,MaxIWNorm,Weights,ReturnStepMaxmin,MeanEntropy,EpRewMean,J_sample_variance,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMean,EpThisIter,ESSClassic,InitialReturnStd,TimeElapsed,StdIWNorm,StdIW,Bound,MinIWNorm,ESSRenyi,TimestepsSoFar,ReturnMeanIW,MeanIW,MeanIWNorm,MaxIW,EntropyCoefficient,EpisodesSoFar,InitialReturnMin,MinIW,Iteration
500.0,-0.73056555,0.025023928,[-1.136 -1.117 -0.055 -0.889 -0.842],0.0074649453,0.576839,1.8662421861985847,46.528133,21.916956,1.0,1.3307822,-2.2888183e-07,100,82.16799,6.816882,26479.575770139694,0.004468601,0.4468601,-0.418537,0.0021166194,75.143776,12126591,0.42423967,0.95923024,0.009592302,2.5023928,,28700,-20.927332,0.21166193,287
495.83,-1.4882252,0.033767033,[-1.135 -1.117 -0.057 -0.889 -0.842],99.00517,0.5725788,1.284101763901056,109.93897,23.643576,100.0,1.4768763,-1.335144e-07,100,71.76613,8.522117,26577.66352915764,0.0062985527,0.6298552,-0.8779001,0.0012914405,67.71048,12176174,0.9306922,1.0041882,0.010041881,3.3767033,,28800,-44.64675,0.12914404,288
493.46,-1.9371756,0.2755853,[-1.128 -1.121 -0.056 -0.893 -0.846],99.00467,0.57030916,1.1515019716141426,755.87506,19.448254,100.0,4.561317,4.005432e-07,100,10.294667,9.270688,26701.629070997238,0.027999997,2.7999997,-0.70908475,0.00029298538,21.923492,12225520,3.4281886,0.9485387,0.009485387,27.558529,,28900,-58.115276,0.029298538,289
489.24,-1.8389179,0.29183072,[-1.136 -1.116 -0.054 -0.896 -0.849],99.00067,0.56550014,0.16535218386129716,5107.4214,23.429153,100.0,14.064363,1.2874604e-07,100,11.950756,9.954294,26832.890662908554,0.03846977,3.8469768,2.7990232,8.2499995e-05,7.1101694,12274444,9.695422,1.4172761,0.01417276,29.183071,,29000,-55.16754,0.00825,290
495.79,-1.5313035,0.33228287,[-1.143 -1.106 -0.054 -0.883 -0.853],98.97664,0.57036537,-5.79108308957991,4817.959,20.581717,100.0,9.75031,-1.3923645e-06,100,10.395641,7.988633,26962.712841033936,0.0368003,3.6800299,3.2965684,5.3996442e-05,10.256084,12324023,8.078134,1.2534655,0.012534656,33.228287,,29100,-45.93906,0.0053996444,291
500.0,-0.6975948,2.833667,[-1.16  -1.097 -0.055 -0.875 -0.849],0.014433622,0.57716495,-3.6084114843704214,33361.824,16.147394,1.0,153.26752,-1.5258789e-07,100,1.4442806,5.8352437,27097.55541062355,0.28189492,28.189491,10.644011,8.169735e-07,0.65245396,12374023,19.280323,3.4124956,0.03412496,283.3667,,29200,-20.927845,8.1697355e-05,292
500.0,-1.1671605,0.119178675,[-1.149 -1.083 -0.054 -0.876 -0.842],0.008186102,0.57599366,-2.0465148493326812,407.64786,35.01484,1.0,3.661344,9.3460085e-07,100,27.607704,6.8506656,27229.878009796143,0.014601678,1.4601678,0.30040646,0.00021122422,27.312374,12424023,2.5337274,0.90172005,0.0090172,11.917868,,29300,-15.180519,0.021122422,293
500.0,-1.133055,0.06254222,[-1.151 -1.086 -0.049 -0.879 -0.843],0.010382891,0.5720083,2.5957146046581623,199.03908,33.991676,1.0,2.1288037,9.536743e-07,100,51.29855,6.96883,27360.18614602089,0.009478939,0.9478939,-0.40241098,0.0005590687,46.97474,12474023,1.2507653,0.97283965,0.009728396,6.2542224,,29400,-13.046114,0.05590687,294
500.0,-0.73417675,0.21907653,[-1.154 -1.09  -0.047 -0.878 -0.847],0.011588097,0.5717946,-2.897022314506438,127.329636,22.02528,1.0,3.7761383,-6.294251e-07,100,17.530355,6.7969136,27491.679667711258,0.023594169,2.359417,0.41583693,0.00015334612,26.48208,12524023,1.8425089,1.0878099,0.010878099,21.907654,,29500,-14.810612,0.015334612,295
500.0,-0.62934405,0.04843091,[-1.164 -1.082 -0.048 -0.878 -0.847],0.0050139427,0.5737446,1.2534730842174853,76.289,18.880306,1.0,2.6785564,-6.4849854e-07,100,46.343964,6.114226,27623.65238881111,0.009591581,0.9591582,0.11282444,0.00095472153,37.33354,12574023,1.1428267,0.8914101,0.008914101,4.843091,,29600,-14.714838,0.09547216,296
500.0,-0.68094975,0.1299247,[-1.172 -1.081 -0.045 -0.877 -0.845],0.009609222,0.5714774,-2.402319446845584,758.5696,20.428476,1.0,3.633485,-4.2915343e-07,100,24.63123,6.4246044,27754.015714645386,0.0199469,1.9946897,2.064972,6.242613e-05,27.521786,12624023,3.362977,1.1403093,0.011403093,12.99247,,29700,-18.16114,0.0062426133,297
500.0,-0.76079506,42.159336,[-1.188 -1.086 -0.05  -0.88  -0.847],0.009294033,0.5690907,-2.323499784041073,2270525.2,22.823835,1.0,7494.8174,-4.7683716e-07,100,1.0127735,7.2166066,27872.620842456818,4.1945505,419.45505,84.70941,1.1293814e-07,0.013342553,12674023,150.57338,42.427944,0.4242793,4215.9336,,29800,-21.852207,1.1293814e-05,298
500.0,-0.94548726,0.8773721,[-1.186 -1.079 -0.04  -0.887 -0.85 ],0.005525887,0.56004435,1.3814756939000907,6054.064,28.364603,1.0,33.371796,-3.4332277e-07,100,3.14752,8.048792,27984.902573108673,0.0875349,8.75349,4.0889606,4.0185056e-05,2.9965425,12724023,9.5508795,1.5780115,0.01578012,87.73721,,29900,-19.306206,0.0040185056,299
498.04,-0.8302636,0.17684688,[-1.182 -1.076 -0.036 -0.894 -0.859],98.98477,0.566667,-3.790513938977786,207.77786,24.90791,100.0,4.0382833,6.198883e-08,100,21.06153,6.27928,28087.771967172623,0.022549504,2.2549508,0.6478003,0.00034007017,24.762997,12773827,2.316255,1.1647631,0.01164763,17.684689,,30000,-11.3877325,0.034007017,300
496.65,-0.63622314,0.319998,[-1.186 -1.081 -0.041 -0.902 -0.852],98.99567,0.5664603,-1.0751035351540426,2995.9907,19.086695,100.0,8.609995,9.536743e-08,100,8.535303,6.6012764,28205.466778993607,0.042865235,4.286524,5.4857883,5.5301054e-05,11.6144085,12823492,7.3526444,1.309447,0.013094469,31.999802,,30100,-16.782784,0.0055301054,301
500.0,-0.67483187,0.7282909,[-1.193 -1.097 -0.044 -0.906 -0.852],0.0037784576,0.56707233,-0.9446056471187965,1621.0393,20.24495,1.0,25.079493,-2.3841858e-07,100,5.3465915,6.7360024,28321.303151369095,0.07577824,7.5778236,1.6765194,4.2513595e-05,3.9873216,12873492,5.056038,1.8010046,0.018010046,72.829094,,30200,-20.20674,0.0042513595,302
495.59,-1.8406202,0.04385176,[-1.191 -1.092 -0.04  -0.912 -0.852],98.97531,0.5681153,-6.1191205940749125,142.2737,18.920807,100.0,1.3902524,-9.298325e-07,100,74.30541,8.317174,28432.80194401741,0.0062695723,0.62695724,-1.4709637,0.0020050225,71.92939,12923051,0.6992913,1.0661721,0.010661721,4.385176,,30300,-55.21858,0.20050226,303
491.98,-1.8183576,0.01281337,[-1.19  -1.092 -0.042 -0.912 -0.851],98.98819,0.567818,-2.904206612638344,81.74486,26.651245,100.0,1.016441,5.1498415e-07,100,98.88044,8.930254,28542.08777809143,0.0010656456,0.10656455,-1.7638824,0.006581392,98.38249,12972249,0.069362506,1.0014833,0.010014832,1.281337,,30400,-54.55074,0.6581392,304
490.34,-1.6767018,0.02849338,[-1.189 -1.092 -0.041 -0.913 -0.851],98.97203,0.5623259,-6.8564735216727275,65.6959,17.022749,100.0,1.3261864,-1.3828277e-07,100,80.50048,7.6130557,28645.89599776268,0.004729269,0.4729269,-1.3096218,0.0024570988,75.40418,13021283,0.6212705,0.96090734,0.009609074,2.849338,,30500,-50.30105,0.24570988,305
490.15,-1.9418365,0.12705758,[-1.188 -1.088 -0.04  -0.912 -0.857],98.9796,0.5618377,-5.000660617167813,283.60522,20.031973,100.0,2.4882238,1.0108947e-06,100,29.63837,8.93203,28751.71809029579,0.015555293,1.5555294,-1.2161968,0.0003804594,40.189312,13070298,1.846878,1.0095723,0.010095723,12.705759,,30600,-58.255123,0.03804594,306
488.03,-2.0067525,0.02851588,[-1.188 -1.086 -0.045 -0.909 -0.857],98.98584,0.5612125,-3.4540311765584777,107.14629,16.64969,100.0,1.2663532,-6.580353e-07,100,80.713585,9.834579,28859.43620824814,0.0047344156,0.47344154,-1.8039196,0.0028315072,78.96691,13119101,0.45432585,0.96853226,0.009685322,2.8515882,,30700,-60.20256,0.28315073,307
496.43,-0.52974397,0.04324837,[-1.19  -1.086 -0.043 -0.909 -0.858],98.97972,0.55803376,-5.034268032395576,69.23552,14.70507,100.0,2.69217,-3.528595e-07,100,52.41039,5.8666596,28968.085634946823,0.009059557,0.90595573,0.41148895,0.0006203484,37.144756,13168744,1.2806836,0.9507351,0.009507351,4.324837,,30800,-15.89231,0.06203484,308
486.19,-1.9873543,0.035200335,[-1.183 -1.085 -0.04  -0.912 -0.861],98.978195,0.555402,-5.299078479358137,140.53847,29.153553,100.0,1.389293,-1.14440915e-07,100,70.33127,11.371634,29078.085802078247,0.0073889457,0.7388945,-1.1968033,0.0030345737,71.97906,13217363,1.1456566,1.1376461,0.011376461,3.5200336,,30900,-59.62062,0.30345738,309
500.0,-0.54625493,0.09660572,[-1.184 -1.086 -0.038 -0.912 -0.864],0.008785665,0.55443966,-2.1964071693589977,71.89863,16.387678,1.0,3.3435776,1.0156632e-06,100,31.723059,5.3862786,29186.214230775833,0.014094726,1.4094727,0.38787854,0.0002604523,29.908083,13267363,1.3867322,0.9607427,0.009607427,9.660572,,31000,-14.931498,0.026045231,310
481.98,-1.8673419,0.42443457,[-1.188 -1.083 -0.042 -0.913 -0.865],98.94867,0.5576754,-12.371123854621839,1815.9735,17.607307,100.0,7.9521704,6.151199e-07,100,10.075234,10.070753,29295.92781186104,0.044021968,4.402197,0.92272854,9.6637385e-05,12.575183,13315561,6.188559,1.4735245,0.014735244,42.44346,,31100,-56.02028,0.009663738,311
489.29,-1.964095,0.06790088,[-1.201 -1.09  -0.041 -0.914 -0.861],98.971054,0.5547046,-7.082192887488426,126.258286,14.535541,100.0,2.2576733,1.5258789e-07,100,47.15276,9.682577,29405.893244981766,0.011516189,1.151619,-0.9742913,0.00069950847,44.29339,13364490,1.9768708,1.0878053,0.0108780535,6.790088,,31200,-58.92285,0.06995085,312
493.52,-0.8859134,0.02757324,[-1.2   -1.09  -0.04  -0.91  -0.864],98.97873,0.5545146,-5.248670968634123,50.33165,20.904129,100.0,1.1716048,-9.679794e-07,100,84.92158,6.8239055,29514.88204050064,0.0040906495,0.40906498,-0.71757865,0.0025412655,85.35302,13413842,0.241339,0.9707853,0.009707852,2.7573242,,31300,-26.577372,0.25412655,313
497.89,-0.80088425,157.44743,[-1.199 -1.091 -0.041 -0.909 -0.864],98.98978,0.5671528,-2.545049716612968,26030594.0,24.026497,100.0,74468.0,-9.727478e-07,100,1.0021741,5.9031286,29618.89487504959,15.665652,1566.5652,290.8397,1.2683743e-07,0.0013428587,13463631,509.39133,157.61852,1.5761851,15744.743,,31400,-11.080417,1.2683744e-05,314
500.0,-0.4721148,0.8826943,[-1.23  -1.081 -0.037 -0.901 -0.852],0.0037166476,0.5659845,-0.9291613543773264,3927.8608,14.163475,1.0,57.98987,1.0108947e-06,100,4.2077413,4.7452893,29732.30235528946,0.09652466,9.652466,3.0156684,4.405168e-06,1.7244391,13513631,6.610882,2.023008,0.020230081,88.26943,,31500,-13.58872,0.0004405168,315
500.0,-0.61816853,0.38324213,[-1.235 -1.072 -0.044 -0.902 -0.853],0.015251219,0.56691194,-3.8128058922788517,3100.0881,18.545076,1.0,19.03004,6.580353e-07,100,8.034792,6.12382,29838.061766386032,0.05414148,5.4141483,2.5101187,3.808405e-05,5.2548494,13563631,5.206785,1.6003157,0.016003156,38.324215,,31600,-13.094722,0.0038084053,316
500.0,-0.72983223,0.1013478,[-1.242 -1.061 -0.041 -0.902 -0.852],0.023770034,0.5661754,-5.942503902564766,102.96886,21.894947,1.0,2.8837194,-5.4359435e-07,100,33.073517,7.1199665,29940.387187480927,0.012187034,1.2187034,0.03742075,0.00036990448,34.677437,13613631,1.2767855,0.85672057,0.008567205,10.13478,,31700,-21.084768,0.03699045,317
496.85,-0.8639056,0.028194355,[-1.24  -1.064 -0.045 -0.9   -0.853],98.9653,0.5665834,-8.619102633666209,45.561157,25.917175,100.0,1.5325781,2.3841858e-07,100,72.68262,5.8596187,30044.423065423965,0.006170296,0.6170296,-0.32549822,0.0015183811,65.24953,13663316,0.74399424,1.0064721,0.010064721,2.8194356,,31800,-13.531112,0.15183811,318
500.0,-0.57386875,0.22488004,[-1.24  -1.065 -0.048 -0.901 -0.852],0.007448256,0.5730024,-1.862065157776752,349.23572,17.216068,1.0,7.433618,2.670288e-07,100,11.11262,5.3628864,30147.82459449768,0.02318043,2.3180432,0.45558572,0.0001318321,13.452399,13713316,2.02022,0.81961465,0.008196145,22.488005,,31900,-13.5793705,0.013183211,319
500.0,-0.70566493,0.049786165,[-1.235 -1.066 -0.049 -0.894 -0.846],0.017791748,0.5637218,-4.447943001783534,69.377975,21.169949,1.0,1.7848276,2.8610229e-08,100,61.78053,6.4023833,30256.275044202805,0.007862597,0.7862597,0.10324693,0.0009604956,56.02782,13763316,1.0459973,0.99965346,0.009996534,4.9786167,,32000,-14.237644,0.09604956,320
500.0,-0.6587502,0.5056814,[-1.234 -1.065 -0.046 -0.896 -0.855],0.014121592,0.5665964,-3.530400889672102,335.28784,19.762503,1.0,5.7379174,-3.8146972e-08,100,7.6134157,5.8925543,30363.576200008392,0.050891884,5.0891886,1.1965514,0.00015957719,17.427925,13813316,2.7745183,1.460945,0.014609448,50.56814,,32100,-12.582837,0.015957719,321
495.64,-2.0665941,0.03276482,[-1.233 -1.074 -0.04  -0.899 -0.852],98.99205,0.5663888,-1.9692091932137543,85.45923,24.75379,100.0,1.2119608,-3.2901764e-07,100,80.83697,9.536406,30478.162440776825,0.004937636,0.49376363,-1.7342598,0.0038707184,82.51092,13862880,0.5408344,1.0141261,0.010141259,3.276482,,32200,-61.997814,0.38707185,322
499.31,-0.78930163,0.035175998,[-1.235 -1.073 -0.039 -0.9   -0.853],98.98125,0.5658475,-4.680810478022569,65.78338,23.679062,100.0,1.4229825,4.005432e-07,100,74.47122,6.3969235,30589.650450229645,0.0060121263,0.6012127,-0.4336818,0.0018444138,70.27493,13912811,0.5078674,1.0268512,0.010268513,3.5175998,,32300,-11.37919,0.18444139,323
495.79,-0.57562053,0.029579435,[-1.241 -1.07  -0.042 -0.897 -0.853],98.976166,0.56591356,-5.906569780912336,50.837315,17.268616,100.0,1.3781582,2.3841858e-08,100,77.32796,5.6617517,30700.191490888596,0.0058579533,0.58579534,-0.3257864,0.0027976464,72.56061,13962390,0.34996325,1.0818546,0.010818545,2.9579434,,32400,-13.208784,0.27976465,324
499.67,-0.45876703,0.13901004,[-1.241 -1.07  -0.044 -0.899 -0.853],98.96689,0.5671521,-8.272164735227573,26.89663,13.145346,100.0,2.2593083,-2.7656554e-07,100,27.54696,5.8324423,30803.167922735214,0.014521094,1.4521096,0.010934114,0.0010752057,44.261333,14012357,0.70050627,0.89538103,0.00895381,13.901005,,32500,-13.763003,0.10752058,325
496.35,-0.6626892,0.05621899,[-1.239 -1.064 -0.045 -0.899 -0.852],98.975494,0.56219834,-6.083288729121535,86.64112,19.880669,100.0,2.445839,-2.3841858e-07,100,46.07453,6.1528554,30909.75786948204,0.010857386,1.0857385,0.23186243,0.0002609666,40.885765,14061992,1.2682536,1.0035957,0.010035958,5.621899,,32600,-15.851134,0.02609666,326
497.81,-0.5655645,0.026006745,[-1.246 -1.064 -0.043 -0.898 -0.857],98.9875,0.5612804,-3.1094208544882544,47.656616,16.96693,100.0,1.221201,-1.4305115e-07,100,84.41112,6.519294,31018.62052989006,0.0044654724,0.44654727,-0.48734677,0.0025330936,81.886604,14111773,0.13764685,1.0391055,0.010391056,2.6006746,,32700,-14.61865,0.25330937,327
496.77,-0.5232735,0.1893581,[-1.248 -1.06  -0.041 -0.897 -0.858],98.95982,0.55633897,-9.977873517854029,428.59982,15.698216,100.0,11.686701,3.4332277e-07,100,15.588142,5.547708,31122.86185646057,0.023652071,2.3652074,1.5888429,0.0001268025,8.556735,14161450,3.3776975,1.0164,0.010163998,18.93581,,32800,-14.735254,0.012680249,328
500.0,-0.7840897,0.5069675,[-1.25  -1.055 -0.037 -0.9   -0.863],0.029020607,0.5648841,-7.255168618234749,3839.0352,23.52272,1.0,20.232773,9.536743e-07,100,5.023021,7.1264977,31240.97173166275,0.05102882,5.102883,4.1340766,1.983798e-05,4.9424763,14211450,7.6609836,1.1735158,0.011735157,50.69675,,32900,-18.58102,0.001983798,329
495.59,-1.7895861,1.0523281,[-1.248 -1.052 -0.03  -0.903 -0.854],98.96069,0.5693192,-9.738803714770373,12599.958,15.407312,100.0,22.894926,-1.7166138e-07,100,4.987221,7.874907,31354.79815721512,0.11482398,11.482398,4.1895113,7.5868834e-06,4.36778,14261009,12.752436,2.6306973,0.026306976,105.23281,,33000,-53.687572,0.0007586884,330
493.85,-0.5329593,0.16155918,[-1.233 -1.056 -0.033 -0.9   -0.85 ],98.95155,0.56566054,-11.964141573870831,453.108,15.192663,100.0,4.9027805,5.912781e-07,100,21.378242,6.2869263,31459.102152824402,0.019452324,1.9452324,0.83915615,0.00013386169,20.39659,14310394,2.0192475,1.0143461,0.010143462,16.155918,,33100,-15.988792,0.0133861685,331
492.99,-0.87994695,0.42706257,[-1.233 -1.06  -0.029 -0.907 -0.853],98.951355,0.56829333,-11.990167120564765,2309.515,26.398424,100.0,15.138297,5.4359435e-07,100,7.1792674,6.9677424,31570.69190454483,0.04440811,4.440811,2.6225026,2.8382792e-05,6.605763,14359693,6.046199,1.2350366,0.012350366,42.706257,,33200,-14.47662,0.0028382794,332
499.65,-0.5569048,0.0809243,[-1.238 -1.06  -0.035 -0.902 -0.851],98.96393,0.5627442,-9.012047568161584,117.217804,16.707138,100.0,3.1886334,-1.2397766e-07,100,48.25866,5.8393807,31685.43572449684,0.010878297,1.0878296,0.052963316,0.00023358029,31.361397,14409658,1.0474137,1.0505813,0.010505812,8.09243,,33300,-15.724892,0.023358028,333
500.0,-0.64661396,0.101851225,[-1.236 -1.064 -0.03  -0.901 -0.856],0.020816982,0.56512916,-5.204231574896742,169.11423,19.3984,1.0,2.472711,-4.7683716e-07,100,38.11843,6.6565766,31796.066373825073,0.016517233,1.6517235,0.7126725,0.0007765102,40.44144,14459658,1.7294626,1.2963556,0.012963556,10.1851225,,33400,-16.049843,0.077651024,334
500.0,-0.8342839,0.0465156,[-1.222 -1.06  -0.028 -0.896 -0.854],0.016814947,0.56476367,-4.203749442749487,47.855995,25.028528,1.0,1.4225026,4.4822693e-07,100,66.27598,5.5501413,31909.953839063644,0.0073476243,0.73476243,-0.50470495,0.0020522561,70.29864,14509658,0.49033517,1.0300428,0.010300428,4.65156,,33500,-12.666927,0.20522562,335
500.0,-0.8077247,1.426712,[-1.221 -1.061 -0.031 -0.895 -0.854],0.004018843,0.5649954,-1.0047111036683312,16886.184,24.231731,1.0,113.85962,-1.5258789e-07,100,3.3452532,7.387783,32013.48484158516,0.15358593,15.358591,8.70609,3.2794171e-06,0.8782745,14559658,17.324915,2.85729,0.028572902,142.6712,,33600,-20.424648,0.00032794173,336
500.0,-0.5731843,0.017334469,[-1.22  -1.066 -0.03  -0.886 -0.854],0.00034230947,0.56492704,0.0855715304329086,41.940823,17.195541,1.0,1.0349765,3.6239624e-07,100,95.82755,6.5407853,32133.174335718155,0.002064796,0.2064796,-0.53175104,0.006148455,96.62055,14609658,0.051371545,0.9895265,0.009895265,1.733447,,33700,-13.779126,0.6148455,337
500.0,-0.7820711,0.014237193,[-1.22  -1.065 -0.03  -0.887 -0.854],0.0028614402,0.56475455,0.7153495441383158,32.900517,23.46214,1.0,1.0305421,1.335144e-07,100,97.515854,5.914776,32246.55379962921,0.0015904749,0.15904748,-0.7601441,0.006671711,97.0363,14659658,0.03378044,0.9964929,0.009964929,1.4237194,,33800,-12.955989,0.6671711,338
500.0,-0.74570644,0.090309314,[-1.221 -1.066 -0.03  -0.886 -0.854],0.024987042,0.5643956,-6.246759744898278,80.24226,22.371176,1.0,2.3153462,-5.1498415e-07,100,45.14949,6.467991,32350.467477083206,0.010026398,1.0026398,0.29564953,0.00010556561,43.190086,14709658,1.430335,0.909664,0.009096639,9.030931,,33900,-16.140953,0.010556561,339
500.0,-0.58551717,0.37127945,[-1.212 -1.066 -0.025 -0.886 -0.855],0.0060243607,0.5620295,-1.506099276159501,4469.0303,17.56549,1.0,29.233715,-8.010864e-07,100,9.002042,6.348417,32458.78749203682,0.03980693,3.980693,3.1396143,4.0209303e-05,3.420708,14759658,6.3053966,1.2520261,0.012520261,37.127945,,34000,-13.328582,0.0040209303,340
500.0,-0.5372498,0.7547738,[-1.218 -1.059 -0.025 -0.891 -0.857],0.021284342,0.5615802,-5.321072470467817,12619.033,15.861408,1.0,110.45209,2.2888183e-07,100,6.7607284,6.648203,32567.92351937294,0.12682928,12.682926,11.175669,4.970556e-06,0.90536994,14809658,16.82196,3.4152048,0.034152046,75.47738,,34100,-16.117498,0.0004970556,341
487.08,-1.8642116,0.45156214,[-1.213 -1.054 -0.029 -0.898 -0.857],98.94243,0.5615058,-14.019548429915949,2688.5305,33.592667,100.0,6.5218716,2.5749208e-07,100,8.060645,8.981923,32676.916552066803,0.047787182,4.778718,2.111133,7.6450975e-05,15.333022,14858366,6.8719487,1.4149648,0.014149645,45.156216,,34200,-55.92635,0.007645098,342
497.52,-0.8096265,0.21660751,[-1.214 -1.065 -0.029 -0.911 -0.857],98.95697,0.557933,-10.704123212222205,1689.4757,24.288792,100.0,11.585172,-9.536743e-08,100,17.35544,6.725577,32783.717405319214,0.025287062,2.5287063,2.9860003,0.00012673147,8.631723,14908118,5.7417254,1.1588016,0.011588015,21.660751,,34300,-15.159175,0.012673147,343
489.58,-0.76839775,0.16201456,[-1.224 -1.062 -0.033 -0.917 -0.861],98.909195,0.5694028,-22.22641781838118,324.18845,18.934196,100.0,7.5132294,-8.583069e-08,100,18.278847,6.1764975,32886.250781059265,0.02628324,2.628324,1.4679611,0.00010926712,13.309855,14957076,3.5741599,1.2430427,0.012430425,16.201456,,34400,-23.05193,0.010926712,344
466.96,-1.8356714,0.0442317,[-1.217 -1.064 -0.036 -0.922 -0.849],98.869934,0.57179147,-30.367088816936906,242.38336,25.501928,100.0,1.6415843,-1.6498566e-06,100,63.932457,10.972345,32989.09412264824,0.007511673,0.75116736,-1.242704,0.0010337345,60.916763,15003772,1.1092354,1.0000904,0.010000903,4.42317,,34500,-55.07009,0.10337346,345
464.99,-1.9406455,0.02315599,[-1.225 -1.066 -0.039 -0.922 -0.847],98.89198,0.5715297,-25.114014438048734,108.56514,20.744568,100.0,1.2027848,4.386902e-07,100,87.78637,12.263766,33084.41022515297,0.0036049022,0.3604902,-1.5024805,0.002934862,83.140396,15050271,0.6258559,0.9664625,0.009664626,2.315599,,34600,-58.219376,0.2934862,346
471.33,-1.8813089,15.280424,[-1.226 -1.066 -0.038 -0.92  -0.847],98.884705,0.5630584,-27.172820513464462,27428920.0,34.274048,100.0,1100.0803,-5.245209e-07,100,1.0681334,12.273414,33173.41051650047,1.5200107,152.00108,460.9763,8.279521e-07,0.090902455,15097404,523.3745,15.793971,0.1579397,1528.0425,,34700,-56.43925,8.279521e-05,347
496.55,-0.5750395,0.13481982,[-1.249 -1.093 -0.032 -0.936 -0.856],98.94551,0.5624433,-13.529599507355558,148.55844,17.251167,100.0,5.062247,-5.76973e-07,100,27.39335,5.4341674,33277.235300540924,0.016434291,1.643429,0.8719673,0.00031307183,19.754074,15147059,2.1657727,1.0094512,0.010094511,13.481982,,34800,-12.47335,0.031307183,348
494.01,-0.77260625,10.601023,[-1.245 -1.095 -0.034 -0.932 -0.857],98.94859,0.56420875,-12.698146026064846,86396.75,23.17819,100.0,225.22672,1.7166138e-07,100,1.1191034,6.5329957,33379.31287956238,1.0542542,105.425415,18.753368,5.4237694e-06,0.44399706,15196460,30.348299,11.215646,0.11215645,1060.1023,,34900,-15.500693,0.00054237695,349
496.41,-0.9043783,0.1457709,[-1.243 -1.09  -0.024 -0.927 -0.855],98.96991,0.5507813,-7.469603433056652,277.85233,25.13301,100.0,3.5931535,-2.0980835e-07,100,25.159708,7.330963,33482.66975617409,0.01711079,1.7110789,0.67928267,0.00019746888,27.830706,15246101,2.3935869,0.9920993,0.009920994,14.577091,,35000,-27.13134,0.019746888,350
498.54,-0.69190675,0.05842984,[-1.242 -1.083 -0.023 -0.927 -0.868],98.947784,0.5529063,-13.016507844958946,52.601612,20.757229,100.0,1.5929904,8.201599e-07,100,60.47873,6.209844,33581.999180316925,0.008044896,0.8044896,0.06554085,0.0017267419,62.775017,15295955,0.9388232,0.99519074,0.009951907,5.842984,,35100,-12.431455,0.1726742,351
497.51,-0.7792618,0.38633108,[-1.25  -1.085 -0.026 -0.929 -0.866],98.965866,0.5568265,-8.492019282475564,8390.009,23.377838,100.0,26.757954,-4.4345856e-07,100,8.515156,6.67399,33688.64993739128,0.04690648,4.6906476,8.346979,7.54516e-06,3.7372065,15345706,12.377949,1.4310492,0.014310493,38.63311,,35200,-16.494637,0.000754516,352
496.23,-1.0473224,0.022796938,[-1.261 -1.068 -0.024 -0.917 -0.862],98.950516,0.55695295,-12.278909450639617,69.543335,29.780437,100.0,1.282743,-1.0871887e-06,100,83.27574,7.613963,33793.20361185074,0.0040254174,0.40254176,-0.7452153,0.0022760637,77.95794,15395329,0.44096255,0.898249,0.008982489,2.2796938,,35300,-31.41964,0.22760637,353
496.54,-0.7559355,0.53665274,[-1.26  -1.068 -0.023 -0.919 -0.862],98.96245,0.5518123,-9.323008469433226,261.183,21.069014,100.0,6.820594,-1.9073487e-07,100,7.0047092,5.414766,33899.05271553993,0.054926068,5.4926057,0.41881752,0.00019347097,14.66148,15444983,2.3930383,1.5074506,0.015074505,53.665276,,35400,-22.678059,0.019347098,354
497.85,-0.4483682,3.2151463,[-1.265 -1.071 -0.017 -0.923 -0.867],98.95827,0.5527524,-10.389119651215378,4261.562,13.451046,100.0,52.348473,4.7683715e-09,100,1.9077592,5.2005014,34007.51837873459,0.32786092,32.78609,4.6118975,6.247687e-06,1.9102755,15494768,7.8559422,4.5722933,0.045722928,321.51465,,35500,-11.407425,0.0006247687,355
499.54,-0.82812446,0.034237277,[-1.284 -1.074 -0.013 -0.929 -0.866],98.95738,0.5451512,-10.645235111224002,127.514206,24.843723,100.0,1.3469722,-3.528595e-07,100,74.91977,6.3794894,34110.71541953087,0.0065476387,0.6547639,0.06518507,0.0014623499,74.24058,15544722,1.0262988,1.1316626,0.0113166245,3.4237278,,35600,-17.138912,0.14623499,356
500.0,-0.5849762,0.70578957,[-1.278 -1.075 -0.011 -0.93  -0.874],0.050202787,0.53361666,-12.550683287470859,2744.8555,17.549282,1.0,30.498873,-3.8146972e-08,100,4.469596,5.64111,34210.79918050766,0.073607504,7.360751,2.5755904,2.3291384e-05,3.2788098,15594722,5.8061666,1.5921553,0.015921552,70.57896,,35700,-15.830521,0.0023291386,357
500.0,-0.64660615,0.10764144,[-1.283 -1.076 -0.01  -0.922 -0.885],0.035861254,0.5341796,-8.965318909014252,71.76899,17.61932,1.0,2.2384582,4.4822693e-07,100,43.04425,6.797985,34312.58306622505,0.012178773,1.2178774,0.19293642,0.0009302706,44.673607,15644722,1.1603554,1.0587474,0.010587474,10.764145,,35800,-19.398197,0.09302706,358
