J_sample_variance,Weights,ReturnStepMaxmin,ReturnMeanIW,MaxIW,StdIW,InitialReturnMin,EmpiricalD2,EpLenMean,ESSRenyi,MeanIWNorm,MinIW,ESSClassic,MinIWNorm,TimestepsSoFar,EpRewMean,Iteration,InitialBound,InitialReturnStd,MaxIWNorm,EpisodesSoFar,InitialReturnMean,Bound,EpThisIter,MeanEntropy,EntropyCoefficient,InitialReturnMax,MeanIW,TimeElapsed,ReturnStepMax,StdIWNorm
21366.17,[-1.353 -0.934 -0.035 -0.802 -0.165],0.11680031,15.733186,135.75282,13.674831,-12.358607,75.94622,500.0,1.3167212,0.024150047,0.00019341092,3.0245037,1.9341092e-06,12811175,-29.200092282526402,292,-0.8358396,6.753114,1.3575282,29200,-4.7683717e-08,8.449084,100,1.2618376,,25.075184,2.415005,28208.291050195694,1.0,0.13674831
82.78392,[-1.339 -0.928 -0.048 -0.806 -0.157],98.85301,0.72403765,3.4058185,0.49463686,-49.483276,1.3048422,482.04,76.63762,0.009991329,0.25493166,80.315445,0.0025493165,12859379,-35.42549473190771,293,-1.6494424,8.232978,0.034058183,29300,1.9073487e-07,-1.1601155,100,1.2633039,,19.470268,0.99913293,28314.869252204895,100.0,0.0049463683
62.071873,[-1.347 -0.939 -0.051 -0.812 -0.156],98.84146,0.15597606,2.0403883,0.28541967,-58.091652,1.0705475,481.77,93.41015,0.009470899,0.5070597,91.67409,0.005070597,12907556,-38.19079846632801,294,-1.9363889,8.830824,0.020403882,29400,-3.33786e-07,-1.8475521,100,1.2632791,,22.52829,0.94708997,28421.403651475906,100.0,0.0028541966
1045.907,[-1.348 -0.939 -0.049 -0.811 -0.156],98.87616,5.3315983,74.60203,7.497817,-14.965249,13.674773,495.62,7.3127356,0.017253924,0.0035552941,5.029171,3.555294e-05,12957118,-30.687498087423116,295,-0.6338761,6.64144,0.74602026,29500,4.2438506e-07,2.9875603,100,1.2402083,,19.016293,1.7253925,28528.43242430687,100.0,0.074978165
1106.9635,[-1.371 -0.919 -0.047 -0.807 -0.179],98.87402,5.254303,42.365456,5.449933,-15.88438,9.368487,491.25,10.674082,0.01670149,0.008751847,8.585095,8.751846e-05,13006243,-30.941189704413027,296,-0.9435588,8.369802,0.42365456,29600,-5.340576e-07,2.366261,100,1.2543706,,28.30675,1.670149,28640.449565172195,100.0,0.05449933
64.12932,[-1.368 -0.91  -0.058 -0.806 -0.165],98.84662,0.51510364,2.8524296,0.41255602,-54.21245,1.2180246,475.72,82.10015,0.009230204,0.3330829,83.34888,0.003330829,13053815,-36.48400012692526,297,-1.807081,8.835209,0.028524296,29700,7.2479247e-07,-1.4792666,100,1.2542925,,23.369856,0.9230203,28744.343444108963,100.0,0.00412556
95.29683,[-1.367 -0.906 -0.055 -0.805 -0.165],98.854904,1.4450319,3.8966653,0.61618936,-30.681278,1.84263,484.09,54.270256,0.008214592,0.12941624,63.992893,0.0012941624,13102224,-35.11959547421363,298,-1.0227094,8.147166,0.038966652,29800,1.5258789e-07,0.056770325,100,1.2724625,,27.172354,0.8214592,28854.31390762329,100.0,0.0061618933
160.49922,[-1.369 -0.896 -0.057 -0.796 -0.146],98.846756,1.4321524,6.7921066,0.8828213,-50.75622,1.5450245,467.12,64.72389,0.010446817,0.15092984,58.338608,0.0015092983,13148936,-35.79343602309636,299,-1.6918755,9.794622,0.067921065,29900,-1.3065338e-06,-0.67083037,100,1.2763597,,21.908682,1.0446817,28958.04192352295,100.0,0.0088282125
290.83002,[-1.382 -0.909 -0.061 -0.803 -0.143],98.87656,2.9532542,7.1480227,1.4719543,-29.744932,3.757894,489.86,26.61065,0.011179566,0.0058588805,36.58233,5.8588805e-05,13197922,-30.236758048985454,300,-0.991498,7.805615,0.07148022,30000,-9.536743e-08,1.0312073,100,1.2630585,,17.618267,1.1179565,29072.131009817123,100.0,0.014719543
2711.518,[-1.406 -0.901 -0.06  -0.804 -0.156],98.85875,6.71658,30.650469,4.3221707,-54.888573,9.869804,485.48,10.131913,0.014370232,0.021607334,9.953806,0.00021607333,13246470,-34.28747372460479,301,-1.8296192,9.920247,0.30650467,30100,-1.7166138e-07,0.9686036,100,1.2616233,,16.182262,1.4370233,29184.536903381348,100.0,0.0432217
314.59723,[-1.422 -0.884 -0.06  -0.783 -0.157],98.84895,2.403914,10.699133,1.4195092,-54.793194,2.527835,485.2,39.559547,0.010319206,0.07377511,34.574875,0.00073775114,13294990,-36.64527127593706,302,-1.82644,9.711712,0.10699133,30200,-7.6293944e-08,-0.49997306,100,1.2669889,,24.496964,1.0319204,29293.844088315964,100.0,0.014195091
79.73468,[-1.434 -0.895 -0.064 -0.783 -0.152],98.85445,0.17365214,2.0984309,0.28339085,-43.460686,1.079763,488.8,92.612915,0.0097884135,0.4802307,92.26626,0.0048023066,13343870,-35.57193357339157,303,-1.4486886,9.246661,0.020984309,30300,8.773804e-07,-1.331705,100,1.2659948,,24.0774,0.9788414,29402.27888894081,100.0,0.0028339084
373137.75,[-1.434 -0.896 -0.062 -0.783 -0.153],0.12641001,62.444557,573.18616,57.043274,-14.108696,718.93524,500.0,0.13909459,0.06690358,0.00011096544,1.3569268,1.1096544e-06,13393870,-31.602474956645338,304,-0.879388,6.5995893,5.7318616,30400,2.479553e-07,38.86555,100,1.2423148,,26.381645,6.690358,29508.773389339447,1.0,0.5704328
8992.088,[-1.419 -0.912 -0.053 -0.815 -0.177],98.88922,12.511992,34.961662,4.3662667,-16.29992,18.129694,495.13,5.515813,0.011388107,0.00039815978,6.369428,3.9815977e-06,13443383,-27.425814723120745,305,-0.8189281,6.745423,0.34961662,30500,7.2479247e-07,9.025077,100,1.2319356,,24.567865,1.1388109,29617.867656707764,100.0,0.043662667
11002224.0,[-1.464 -0.935 -0.057 -0.834 -0.187],98.86069,328.2396,5007.2803,498.17065,-14.537239,59675.98,492.32,0.0016757161,0.5132044,8.005413e-06,1.050122,8.005413e-08,13492615,-34.29150036221099,306,-0.5377967,6.5224185,50.072803,30600,3.9577483e-07,196.86293,100,1.2493901,,16.133913,51.32044,29722.86775946617,100.0,4.981707
1063.6782,[-1.411 -0.943 -0.054 -0.858 -0.17 ],98.813065,3.9435866,17.910582,2.3036351,-38.88852,5.265865,450.13,18.990232,0.010695238,0.029161863,17.7329,0.00029161863,13537628,-42.07356251940752,307,-1.2962825,9.662687,0.17910582,30700,1.3637542e-06,0.96894264,100,1.2362247,,20.747583,1.069524,29819.92739367485,100.0,0.023036353
177.19942,[-1.413 -0.94  -0.057 -0.843 -0.183],98.86247,2.0336099,8.460037,1.4272491,-21.767773,2.9190774,489.05,34.2574,0.011241177,0.029520165,38.28425,0.00029520164,13586533,-33.62934474510925,308,-0.85531545,7.714716,0.084600374,30800,9.536743e-07,0.57227564,100,1.2285218,,25.659489,1.1241179,29923.77454471588,100.0,0.0142724905
317.9959,[-1.413 -0.92  -0.054 -0.827 -0.19 ],98.88399,3.0876844,11.08327,1.7721304,-37.03039,3.803009,486.71,26.294968,0.011455062,0.020191463,29.469866,0.00020191462,13635204,-28.2341012628614,309,-1.2343473,7.5594316,0.1108327,30900,-8.010864e-07,0.68054795,100,1.21425,,26.899677,1.1455061,30027.373169898987,100.0,0.017721303
126.77104,[-1.412 -0.914 -0.05  -0.833 -0.205],98.80083,1.484766,3.4307914,0.697348,-54.923733,1.5091155,457.01,66.263985,0.010694307,0.1695116,70.16557,0.0016951159,13680905,-45.51061662788385,310,-1.8307898,9.594858,0.034307912,31000,1.3923645e-06,-0.76428866,100,1.217186,,35.227665,1.0694308,30125.46093559265,100.0,0.00697348
1725.9542,[-1.402 -0.908 -0.047 -0.823 -0.202],98.85147,4.504883,28.003387,3.1402402,-48.063873,6.68741,478.3,14.953472,0.012220063,0.033095967,13.151717,0.00033095965,13728735,-35.52166186098018,311,-1.6021299,9.122782,0.28003386,31100,-7.2479247e-07,0.36177254,100,1.2236006,,26.325264,1.2220063,30228.543880701065,100.0,0.0314024
132.0213,[-1.397 -0.931 -0.052 -0.831 -0.195],98.84543,0.55098814,2.6012576,0.4707366,-54.71263,1.147549,475.43,87.14224,0.010305811,0.31536624,82.73782,0.0031536622,13776278,-36.74481177066853,312,-1.8237565,10.405903,0.026012575,31200,-2.1362305e-06,-1.4026854,100,1.2192302,,36.475166,1.0305811,30335.31593632698,100.0,0.0047073658
24792.018,[-1.401 -0.934 -0.053 -0.83  -0.2  ],98.87012,14.585531,71.5666,7.8830233,-18.126408,91.87986,493.58,1.0883778,0.014577295,0.0028113346,3.3064775,2.8113345e-05,13825636,-32.05537416647158,313,-0.8331957,7.027297,0.71566594,31300,9.155273e-07,6.5990105,100,1.238874,,24.995895,1.4577293,30443.219564914703,100.0,0.07883022
67.27949,[-1.399 -0.958 -0.04  -0.833 -0.18 ],98.84926,1.3194535,5.9818316,0.99791926,-23.286926,2.4304976,486.19,41.143837,0.009286694,0.06295086,46.410213,0.0006295086,13874255,-36.643211155902385,314,-0.7762303,7.2885303,0.059818313,31400,6.198883e-07,0.10930538,100,1.2369214,,22.831291,0.9286695,30550.51583838463,100.0,0.009979193
86.681465,[-1.382 -0.975 -0.036 -0.841 -0.182],98.87811,1.3331703,10.634749,1.452683,-16.932255,3.5942945,494.56,27.82187,0.009317154,0.04087895,29.146488,0.0004087895,13923711,-30.140568541433225,315,-0.57784194,6.6081524,0.106347494,31500,-2.670288e-07,0.23766196,100,1.2197185,,17.335249,0.93171537,30659.027334928513,100.0,0.01452683
231.46161,[-1.38  -0.985 -0.039 -0.838 -0.199],0.11124116,1.3320013,10.164357,1.4124079,-17.474003,3.422503,500.0,29.218382,0.009735124,0.07571519,32.20686,0.0007571519,13973711,-27.810298461242088,316,-0.80822474,6.6594257,0.10164357,31600,-4.2915343e-07,-0.16321433,100,1.2260478,,24.246729,0.97351235,30768.51967525482,1.0,0.014124079
149.95462,[-1.376 -0.994 -0.036 -0.833 -0.193],98.87456,1.6579642,6.856979,1.1807872,-39.124893,2.0270114,495.92,49.333714,0.010753772,0.04371943,45.338093,0.00043719428,14023303,-31.10473619312449,317,-1.3041642,7.2836037,0.06856979,31700,-9.441376e-07,-0.19881392,100,1.2153299,,21.444847,1.0753773,30881.119066476822,100.0,0.011807872
2108.169,[-1.397 -0.992 -0.04  -0.835 -0.204],0.1344707,5.8452487,52.92153,5.749523,-16.587904,19.759682,500.0,5.06081,0.016045297,0.009198784,7.225388,9.198784e-05,14073303,-33.6176969198783,318,-0.5676909,6.609537,0.5292153,31800,-1.6212464e-07,3.3217573,100,1.2309587,,17.030724,1.6045299,30994.913036346436,1.0,0.057495225
6406.9307,[-1.432 -0.975 -0.041 -0.833 -0.188],0.146312,10.229357,48.10116,5.171128,-14.539559,45.299103,500.0,2.2075493,0.01282516,0.00016200206,5.7946944,1.6200206e-06,14123303,-36.57800481820037,319,-0.73137766,6.2776647,0.48101157,31900,-4.6730042e-07,5.3068504,100,1.2100618,,21.941319,1.2825161,31111.66670870781,1.0,0.051711276
131.83623,[-1.439 -0.977 -0.038 -0.854 -0.209],98.88579,1.6469625,4.7278733,1.0718291,-16.470043,4.2720366,497.76,23.40804,0.008985859,0.01416345,41.275223,0.0001416345,14173079,-28.424604318027765,320,-0.54900163,6.1209106,0.047278732,32000,-5.7220458e-08,0.5122366,100,1.2149671,,15.996675,0.8985859,31221.141224622726,100.0,0.010718292
913.7897,[-1.435 -0.997 -0.044 -0.861 -0.204],98.87027,4.7239604,22.329584,2.7681875,-14.972994,10.45548,497.9,9.564363,0.012682073,0.0065186704,17.347786,6.51867e-05,14222869,-32.29781878793993,321,-0.7968909,6.7488785,0.22329584,32100,-1.2779236e-06,2.147223,100,1.2060548,,23.906689,1.2682074,31333.622750282288,100.0,0.027681878
690.6859,[-1.403 -0.995 -0.049 -0.86  -0.213],98.890686,3.0853896,22.168728,3.2164934,-13.164698,3.6641178,496.78,27.291698,0.015035817,0.033245835,17.933147,0.00033245835,14272547,-27.152824140373777,322,-0.6489635,6.910844,0.22168727,32200,2.861023e-07,1.8431505,100,1.2299886,,19.468914,1.5035819,31446.531615257263,100.0,0.032164935
7120.994,[-1.388 -0.994 -0.044 -0.863 -0.189],98.847946,8.1835985,81.786865,8.256064,-53.351482,11.655198,479.33,8.579863,0.018698169,0.013396979,4.878974,0.00013396979,14320480,-36.44276711611002,323,-1.7783829,10.055411,0.81786865,32300,-1.5258789e-07,2.1122513,100,1.2462143,,37.294315,1.8698169,31549.675641059875,100.0,0.08256065
90.559044,[-1.357 -0.999 -0.037 -0.873 -0.173],98.8808,0.22912708,2.2282915,0.30125245,-30.67212,1.0730113,486.25,93.19566,0.010425641,0.44587803,92.29401,0.0044587804,14369105,-28.98076560243705,324,-1.4041815,8.538444,0.022282915,32400,-5.8174135e-07,-1.2254115,100,1.2447258,,42.125427,1.0425642,31661.83783507347,100.0,0.0030125242
164.85175,[-1.364 -1.    -0.036 -0.873 -0.174],98.86847,1.5494249,5.6936607,0.87142,-40.584045,2.1410444,478.52,46.706177,0.010094062,0.04406889,57.297195,0.00044068892,14416957,-31.47070195737008,325,-1.3528004,8.874594,0.056936607,32500,1.1348725e-06,-0.43003607,100,1.2475331,,18.849754,1.0094063,31768.38745188713,100.0,0.0087142
149.16142,[-1.361 -1.002 -0.028 -0.875 -0.171],98.86232,0.8605132,7.7642956,1.029944,-23.985916,1.8712492,484.44,53.440235,0.010450162,0.14235404,50.726353,0.0014235404,14465401,-33.34708803780045,326,-0.97597456,7.787641,0.077642955,32600,-6.1035155e-07,-0.47455668,100,1.2602464,,29.279215,1.0450163,31868.483379125595,100.0,0.01029944
674.5211,[-1.36  -0.995 -0.029 -0.877 -0.159],98.82254,3.292877,12.788948,1.9960647,-54.479485,3.884003,452.24,25.746634,0.011497664,0.038282715,24.913372,0.00038282713,14510625,-40.12808890301232,327,-1.8159829,12.489008,0.12788948,32700,-1.14440915e-07,-0.28603935,100,1.2607402,,22.440628,1.1497663,31973.039278507233,100.0,0.019960647
354.77783,[-1.358 -0.99  -0.031 -0.862 -0.158],98.84892,3.285462,14.064902,2.2182698,-41.764122,4.216151,472.12,23.718315,0.013010153,0.016633805,25.594261,0.00016633804,14557837,-35.66275415122863,328,-1.3921369,9.031995,0.14064902,32800,5.1498415e-07,0.4269488,100,1.2664812,,16.007063,1.3010154,32076.73252058029,100.0,0.022182696
176.98714,[-1.373 -1.002 -0.028 -0.861 -0.153],98.876236,1.6740675,5.31236,1.0439415,-29.740993,2.473761,489.45,40.424274,0.010174865,0.03949366,48.716873,0.0003949366,14606782,-30.28897905953594,329,-0.9913668,7.40047,0.053123597,32900,-2.861023e-07,0.11482692,100,1.2744136,,18.087185,1.0174865,32188.145871400833,100.0,0.010439415
208.46803,[-1.393 -1.008 -0.025 -0.867 -0.145],98.86006,1.975579,9.703709,1.4888312,-34.980125,2.8587427,490.66,34.98041,0.010646308,0.036611203,33.833412,0.000366112,14655848,-34.330440777021174,330,-1.1660041,7.3823605,0.097037084,33000,1.4305115e-07,0.004120469,100,1.2637964,,17.74099,1.0646309,32302.600735902786,100.0,0.014888311
1934.5507,[-1.388 -1.001 -0.033 -0.866 -0.155],98.86275,6.2695456,35.89023,4.298438,-22.574148,21.580008,483.94,4.633919,0.012997641,0.0020603207,8.377419,2.0603207e-05,14704242,-33.20922936559514,331,-0.75247157,7.167573,0.35890228,33100,3.8146972e-08,2.7739923,100,1.2431903,,22.118565,1.2997642,32411.283606529236,100.0,0.04298438
375.31375,[-1.409 -1.014 -0.042 -0.862 -0.176],98.87106,2.638864,13.010674,1.9216869,-19.983961,3.4595196,494.63,28.905746,0.011006572,0.027958274,24.701578,0.00027958275,14753705,-31.88728230379073,332,-0.6820488,6.9677987,0.13010675,33200,1.8119812e-07,1.3702673,100,1.2412356,,20.461475,1.1006572,32521.42719578743,100.0,0.01921687
16655.299,[-1.386 -1.017 -0.033 -0.86  -0.178],98.88132,14.783922,73.146286,7.3177466,-14.262125,51.259415,499.79,1.9508611,0.014054183,0.001382469,3.5573425,1.382469e-05,14803684,-29.658742671058544,333,-0.58711004,6.0118256,0.73146284,33300,-5.340576e-07,10.580471,100,1.2602837,,17.613285,1.4054184,32634.399703979492,100.0,0.073177464
82.754105,[-1.354 -1.013 -0.021 -0.867 -0.159],98.90352,1.4072949,3.6922827,0.8420961,-14.329608,1.9881914,498.35,50.29697,0.009733487,0.1266588,57.192184,0.001266588,14853519,-24.040657490481994,334,-0.76910084,6.5161524,0.036922827,33400,-8.106232e-07,0.32283902,100,1.2587572,,23.072998,0.9733487,32744.482163906097,100.0,0.00842096
52.462723,[-1.371 -1.003 -0.025 -0.865 -0.16 ],98.86334,0.7801449,3.521212,0.5781476,-39.286148,1.4256468,480.15,70.1436,0.009935202,0.20956294,74.7033,0.0020956295,14901534,-32.807772975756514,335,-1.3095378,7.9432383,0.035212122,33500,4.7683716e-07,-0.7834498,100,1.2586858,,19.09381,0.9935202,32850.64194059372,100.0,0.005781476
1457.1273,[-1.371 -1.005 -0.027 -0.86  -0.16 ],98.87598,4.730657,30.118322,3.6858547,-27.477196,5.715763,493.08,17.495476,0.013352027,0.0041130856,11.60029,4.1130854e-05,14950842,-30.578571266380496,336,-0.915907,7.2234135,0.30118322,33600,-3.9100647e-07,2.5409386,100,1.2538807,,23.636332,1.3352028,32956.07944512367,100.0,0.036858544
8936.93,[-1.402 -1.009 -0.033 -0.872 -0.165],98.89351,12.959593,139.79659,16.786844,-19.982708,79.09281,498.91,1.2643374,0.02986427,0.001087935,3.0678456,1.0879349e-05,15000733,-26.564080108925488,337,-0.70255417,6.493682,1.3979658,33700,-6.294251e-07,6.711494,100,1.2425728,,21.076605,2.986427,33064.16737174988,100.0,0.16786844
115.21878,[-1.398 -1.007 -0.022 -0.89  -0.176],98.87395,1.3058602,5.196788,1.0046453,-23.19099,2.787179,489.5,35.87857,0.009334579,0.04406803,46.331894,0.0004406803,15049683,-30.850207969194507,338,-0.7730333,8.097373,0.051967878,33800,-3.528595e-07,0.01529336,100,1.2467026,,17.691422,0.93345785,33163.808628320694,100.0,0.010046453
181.7028,[-1.397 -1.011 -0.013 -0.892 -0.172],98.861496,1.8289948,6.3337708,1.2845728,-23.364445,3.3509688,479.4,29.842115,0.009982249,0.030285874,37.650593,0.00030285874,15097623,-33.19907626844755,339,-0.7984445,7.0784817,0.063337706,33900,1.5449524e-06,0.36738753,100,1.228621,,23.953377,0.99822503,33264.13675761223,100.0,0.012845729
447.79538,[-1.397 -1.012 -0.005 -0.897 -0.19 ],98.83258,3.3794363,14.384137,1.9898615,-36.503323,4.4967165,466.76,22.23845,0.009765381,0.009879826,19.409582,9.879826e-05,15144299,-39.0737564845342,340,-1.2167761,9.317412,0.14384137,34000,1.1444092e-06,0.79920363,100,1.2203194,,26.836004,0.97653806,33359.120453834534,100.0,0.019898614
22264.727,[-1.41  -1.014 -0.014 -0.893 -0.199],98.877945,15.197242,87.98175,8.8128,-36.137947,23.659348,481.77,4.2266593,0.016858146,0.0025553603,3.5300722,2.5553603e-05,15192476,-29.400264610811405,341,-1.2045989,7.7307234,0.8798175,34100,-6.008148e-07,9.337971,100,1.1944429,,17.336449,1.6858144,33457.24624466896,100.0,0.088128
239.04524,[-1.402 -1.    -0.027 -0.877 -0.224],98.8797,3.0915549,26.891117,3.362135,-13.152337,7.958958,494.42,12.564459,0.012525289,0.011610379,12.187177,0.000116103794,15241918,-29.738901625864333,342,-0.6589136,6.4884853,0.26891115,34200,-6.4849854e-07,1.2326546,100,1.2143571,,19.767385,1.2525288,33553.93125247955,100.0,0.03362135
163.7247,[-1.414 -1.019 -0.035 -0.883 -0.205],98.86897,1.889103,9.960356,1.6126659,-39.74599,2.2999418,492.67,43.479362,0.0131613305,0.08688217,39.97801,0.00086882163,15291185,-32.277652189198,343,-1.3248664,7.7747474,0.099603556,34300,-1.9073486e-08,-0.1201309,100,1.2030249,,23.564138,1.316133,33660.288900375366,100.0,0.016126659
224.62605,[-1.407 -1.026 -0.027 -0.885 -0.216],98.880264,0.9452,9.232458,1.0808134,-53.44639,1.5604793,495.63,64.08288,0.010399355,0.12716036,48.073185,0.0012716035,15340748,-29.673588372531505,344,-1.781546,8.432146,0.09232458,34400,3.1471254e-07,-1.2802925,100,1.1956749,,22.065203,1.0399355,33769.11360836029,100.0,0.0108081335
49.845703,[-1.403 -1.015 -0.024 -0.882 -0.223],98.883224,0.7242652,3.7010026,0.6284207,-19.720121,1.7133887,497.19,58.363873,0.009460001,0.14694685,69.382576,0.0014694685,15390467,-29.030322755949996,345,-0.6573374,6.236581,0.037010025,34500,7.6293944e-08,-0.13616621,100,1.1888618,,16.858822,0.9460002,33875.444140672684,100.0,0.006284206
67.295166,[-1.404 -1.014 -0.03  -0.884 -0.23 ],98.86781,0.19690377,1.6207035,0.23483883,-26.908897,1.0714834,487.95,93.32856,0.010054656,0.4418558,94.82704,0.004418558,15439262,-32.24995807604578,346,-0.8969626,7.700753,0.016207034,34600,8.1539156e-07,-0.7315651,100,1.1847032,,19.89305,1.0054655,33976.7773065567,100.0,0.002348388
68.36926,[-1.4   -1.016 -0.029 -0.884 -0.234],98.89105,0.71572316,2.7346504,0.45757926,-41.631577,1.3520001,491.51,73.96449,0.0090906955,0.20423864,79.78553,0.0020423864,15488413,-26.776033113336997,347,-1.3877192,8.20936,0.027346503,34700,1.8119812e-07,-0.8978548,100,1.196289,,26.951496,0.90906954,34083.10057473183,100.0,0.004575792
420608.03,[-1.401 -1.022 -0.032 -0.887 -0.223],98.86197,72.34724,1285.9255,127.92805,-42.857918,703.17084,482.46,0.14221296,0.13605744,7.992011e-06,1.1184801,7.9920106e-08,15536659,-33.29612997891374,348,-1.428597,9.149627,12.859255,34800,5.531311e-07,34.464596,100,1.1866581,,20.911213,13.605744,34183.22726273537,100.0,1.2792802
485.8487,[-1.397 -1.045 -0.044 -0.883 -0.232],98.88638,2.951112,28.503994,3.7700293,-13.261757,11.816135,495.3,8.463004,0.017219821,0.00512389,17.261404,5.1238898e-05,15586189,-28.135557430504637,349,-0.5719259,6.263903,0.28503993,34900,-2.9563904e-07,0.9851407,100,1.1885855,,17.157764,1.7219822,34287.82523369789,100.0,0.03770029
230937.92,[-1.399 -1.04  -0.036 -0.893 -0.23 ],98.875046,48.194286,518.0064,51.513676,-17.286253,936.7314,496.59,0.10675419,0.05643135,0.00014536653,1.1858103,1.4536653e-06,15635848,-31.025341267099733,350,-0.57620835,6.7689586,5.180064,35000,6.67572e-08,30.558811,100,1.2017616,,16.85231,5.6431346,34398.56771993637,100.0,0.5151367
469.54962,[-1.426 -1.018 -0.031 -0.866 -0.217],98.867294,2.001699,15.644758,2.0095718,-17.257778,5.694366,498.08,17.561218,0.010490602,0.019825753,21.415598,0.00019825752,15685656,-33.05052482125303,351,-0.6279906,6.7974024,0.15644757,35100,-4.386902e-07,0.50313425,100,1.1938556,,18.839703,1.0490602,34497.52359724045,100.0,0.020095717
251.18373,[-1.412 -1.016 -0.04  -0.862 -0.225],98.88684,2.1985023,7.582671,1.2924646,-15.387241,4.0098405,498.9,24.938648,0.007746656,0.018933222,26.42977,0.00018933222,15735546,-28.227959618168466,352,-0.84074986,7.0459676,0.07582671,35200,4.959106e-07,0.5149343,100,1.1966504,,25.222511,0.7746656,34598.408145427704,100.0,0.012924646
401584.56,[-1.407 -1.026 -0.043 -0.858 -0.222],0.13454801,63.98732,335.80328,33.414047,-14.688516,1103.4309,500.0,0.090626426,0.039046735,7.5629755e-06,1.3471653,7.562976e-08,15785546,-33.63700223854573,353,-0.6746128,6.4459324,3.3580327,35300,1.8119812e-07,41.57807,100,1.1562418,,20.238388,3.9046738,34696.84932923317,1.0,0.33414045
102190.07,[-1.421 -1.027 -0.028 -0.874 -0.263],0.13031882,32.077732,618.5082,61.522236,-17.577015,583.0016,500.0,0.17152612,0.06722284,0.00032597204,1.1798186,3.2597204e-06,15835546,-32.57970061297343,354,-0.5859011,6.210157,6.1850815,35400,-6.389618e-07,17.930916,100,1.1772138,,17.199932,6.7222843,34797.16208934784,1.0,0.61522233
59.344833,[-1.438 -1.01  -0.029 -0.885 -0.242],98.8844,0.25237483,3.4934533,0.51840866,-33.238243,1.1788541,491.53,84.82814,0.010756995,0.29227725,81.15211,0.0029227724,15884699,-28.40949401379034,355,-1.1079408,7.8483386,0.034934532,35500,6.9618227e-07,-0.95057315,100,1.1763796,,20.55862,1.0756994,34898.24015569687,100.0,0.005184086
479.9406,[-1.437 -1.01  -0.025 -0.885 -0.243],0.09559935,2.4028466,16.20112,2.267778,-18.400627,5.7121253,500.0,17.506618,0.011749689,0.014169678,21.16318,0.00014169677,15934699,-23.899840182281743,356,-0.8082273,6.8995223,0.1620112,35600,-7.6293944e-08,0.47117913,100,1.1714972,,24.246817,1.1749691,34994.1942551136,1.0,0.022677781
44056724.0,[-1.431 -0.996 -0.016 -0.883 -0.247],98.8817,663.2935,9984.764,993.44635,-15.983021,25671.713,492.0,0.0038953382,1.0009944,3.9192596e-06,1.0050492,3.9192596e-08,15983899,-29.102846223238245,357,-0.78483987,7.469985,99.84763,35700,-1.04904174e-07,537.5434,100,1.1835868,,23.545193,100.099434,35093.45932006836,100.0,9.934464
6139.268,[-1.422 -0.986 -0.039 -0.883 -0.235],98.8681,10.503578,73.63911,8.4258175,-19.075296,77.84745,491.9,1.2845635,0.018055273,0.0011158418,4.3902206,1.1158418e-05,16033089,-32.44141146882956,358,-0.63584316,6.4939246,0.73639107,35800,1.335144e-07,4.893457,100,1.1847037,,15.433376,1.8055273,35197.68916988373,100.0,0.08425818
87.34614,[-1.46  -0.968 -0.046 -0.868 -0.234],98.86449,0.8314111,2.553307,0.50703734,-58.04393,1.3832176,489.32,72.295204,0.009958511,0.30385894,79.4134,0.0030385894,16082021,-33.15473957720168,359,-1.9347979,8.973184,0.02553307,35900,-3.33786e-08,-1.4441097,100,1.1850606,,30.079544,0.99585116,35293.39797973633,100.0,0.0050703725
159.6671,[-1.461 -0.97  -0.047 -0.863 -0.234],98.862686,0.9860654,4.949401,0.8114159,-30.429659,1.5597173,484.99,64.11418,0.010596404,0.1246457,63.037098,0.001246457,16130520,-33.298932891586865,360,-1.0143232,6.5379353,0.04949401,36000,-1.1253356e-06,-0.2807076,100,1.1744189,,13.823952,1.0596405,35386.863975286484,100.0,0.008114159
13669.785,[-1.455 -0.961 -0.043 -0.861 -0.244],98.85654,11.962269,71.53688,8.153406,-25.075775,61.301025,488.55,1.6312941,0.018665839,0.00016913805,4.980027,1.6913805e-06,16179375,-35.04375460456781,361,-0.83585954,7.420851,0.7153688,36100,-2.193451e-07,5.4179115,100,1.1585878,,20.86544,1.8665838,35483.512892484665,100.0,0.08153406
82.37597,[-1.459 -0.943 -0.038 -0.866 -0.26 ],98.84602,1.4939033,8.985052,1.253376,-16.878258,3.5107129,480.15,28.484243,0.009597104,0.04481268,36.960102,0.00044812678,16227390,-36.96485426408028,362,-0.56260854,5.979944,0.08985052,36200,9.536743e-09,0.43974936,100,1.1548133,,16.007126,0.9597103,35578.5954182148,100.0,0.012533759
288648.38,[-1.474 -0.935 -0.036 -0.869 -0.264],98.82286,53.798347,1191.6709,118.53453,-27.713398,551.2951,465.61,0.18139106,0.12338611,9.626567e-05,1.0719194,9.626567e-07,16273951,-41.23731503740201,363,-0.9237797,6.7038717,11.916709,36300,2.7656554e-07,32.108295,100,1.1385581,,19.927502,12.33861,35670.77873778343,100.0,1.1853454
357.50043,[-1.486 -0.916 -0.021 -0.855 -0.28 ],98.883835,2.4042964,13.935661,1.9667048,-36.279594,4.038756,489.24,24.7601,0.011429594,0.013308629,25.24709,0.00013308629,16322875,-28.418035664192924,364,-1.2093198,7.5955815,0.13935661,36400,5.7220458e-08,-0.02603221,100,1.1314625,,26.78659,1.1429594,35774.58420372009,100.0,0.01966705
