TimestepsSoFar,Weights,InitialReturnMin,EmpiricalD2,EpLenMean,MaxIW,EpRewMean,InitialBound,StdIW,Iteration,MaxIWNorm,ReturnMeanIW,InitialReturnMax,EpThisIter,ESSRenyi,Bound,ESSClassic,MeanIW,TimeElapsed,InitialReturnMean,J_sample_variance,ReturnStepMax,StdIWNorm,ReturnStepMaxmin,MeanIWNorm,MeanEntropy,EpisodesSoFar,EntropyCoefficient,MinIWNorm,InitialReturnStd,MinIW
12453334,[-1.26  -0.563 -0.067 -0.572 -0.155],-54.870197,168.31322,429.06,241.08311,-46.43960035795433,-1.829006,24.06022,292,2.410831,43.25389,23.419922,100,0.5941304,19.525166,1.8929862,3.3421297,27310.54754972458,6.8664554e-07,178407.17,100.0,0.24060221,98.78352,0.033421293,1.2710906,29200,,1.9689955e-06,12.537495,0.00019689955
12501003,[-1.283 -0.546 -0.055 -0.557 -0.148],-21.59388,37.016857,476.69,72.93725,-38.3370020869361,-0.8920742,7.317022,293,0.72937244,10.364523,26.762188,100,2.7014718,4.937019,3.6886594,1.4319569,27433.33167052269,-1.3065338e-06,12564.628,100.0,0.07317021,98.83916,0.014319569,1.310051,29300,,6.166167e-05,8.267105,0.0061661666
12546688,[-1.262 -0.558 -0.053 -0.572 -0.109],-44.59848,32.055035,456.85,178.57744,-50.41142496589936,-1.4866147,18.146112,294,1.7857744,13.044979,16.982054,100,3.1196349,4.6281805,2.414345,2.8542385,27553.360872268677,1.5068055e-06,6555.082,100.0,0.18146111,98.77931,0.02854238,1.2899165,29400,,9.043595e-06,9.283581,0.0009043595
12595599,[-1.249 -0.577 -0.053 -0.564 -0.129],-22.97675,1.3158238,489.11,5.9280114,-34.28180128616393,-0.90322864,0.7396891,295,0.059280112,0.49558696,27.09686,100,75.99802,-0.5405009,70.940765,1.1557268,27680.00523710251,1.14440915e-07,108.27958,100.0,0.0073968912,98.85982,0.011557269,1.2973397,29500,,0.0029223403,8.410217,0.29223403
12643962,[-1.246 -0.579 -0.048 -0.564 -0.122],-37.92202,26.281038,483.63,155.59782,-37.749375375149086,-1.2640661,15.493008,296,1.5559782,13.183602,20.24494,100,3.8050246,6.7033563,2.651368,2.5568533,27805.128703594208,1.2493133e-06,17475.154,100.0,0.15493007,98.84389,0.025568534,1.2963941,29600,,6.9809844e-06,8.402993,0.00069809845
12690614,[-1.248 -0.595 -0.051 -0.591 -0.123],-55.22486,31.282927,466.52,109.33322,-42.060135698614246,-1.8408291,11.377404,297,1.0933322,18.603971,29.548504,100,3.196632,8.308006,3.6737278,2.221899,27917.875801563263,-3.9100647e-07,26760.129,100.0,0.11377405,98.81969,0.022218985,1.2929436,29700,,6.1309784e-06,10.944022,0.00061309786
12737968,[-1.265 -0.616 -0.066 -0.601 -0.126],-37.048496,1.0000142,473.54,1.0001866,-42.28601595015307,-1.2349497,8.680964e-05,298,0.010001865,1.3222918e-05,19.485807,100,99.99858,-1.2349454,99.99999,0.9999896,28025.012340784073,2.670288e-07,61.738354,100.0,8.681078e-07,98.82141,0.009999897,1.2929436,29800,,0.009997606,7.8178177,0.9997606
12785017,[-1.265 -0.616 -0.066 -0.601 -0.126],-30.902771,2493.4207,470.49,736.24255,-38.23214340193351,-1.0300933,73.31489,299,7.3624253,131.17247,19.291254,100,0.040105548,79.73567,1.2331996,8.192253,28122.75821995735,-8.487701e-07,1657497.0,100.0,0.7331489,98.83748,0.08192254,1.2963793,29900,,3.6945804e-07,8.174276,3.6945803e-05
12829171,[-1.269 -0.588 -0.088 -0.59  -0.123],-53.86625,25.347733,441.54,102.46276,-49.4478522370863,-1.7955413,10.718836,300,1.0246276,14.432442,17.549227,100,3.945126,5.3925123,4.5401187,2.3376033,28227.71319794655,6.4849854e-07,9058.88,100.0,0.10718836,98.77602,0.023376033,1.2983322,30000,,3.2056487e-05,11.155851,0.0032056489
12875326,[-1.265 -0.594 -0.102 -0.581 -0.121],-51.846848,1.2342621,461.55,2.516742,-35.733515724298435,-1.7282276,0.45080686,301,0.025167419,0.4944324,31.981123,100,81.020065,-1.4255834,82.95528,0.9945287,28331.768870592117,7.4386594e-07,158.60373,100.0,0.0045080683,98.84515,0.009945287,1.305572,30100,,0.0023511115,11.39205,0.23511115
12921527,[-1.263 -0.598 -0.104 -0.581 -0.113],-28.165874,1.2330599,462.01,2.7884452,-43.29858269332789,-0.9388627,0.47435412,302,0.027884452,0.26832196,22.6111,100,81.09906,-0.7742212,81.227486,0.9867176,28436.958478450775,-1.6212464e-07,78.7313,100.0,0.004743541,98.81256,0.0098671755,1.3046932,30200,,0.002120934,8.382808,0.2120934
12968948,[-1.259 -0.596 -0.1   -0.577 -0.114],-16.831928,3366.759,474.21,2071.9397,-36.850728166243464,-0.62778986,206.101,303,20.719397,94.65972,18.833694,100,0.029702155,58.23298,1.1129985,21.865417,28544.227342367172,-1.9073486e-08,757731.94,100.0,2.06101,98.844574,0.21865414,1.255377,30300,,6.957648e-09,7.2022157,6.957648e-07
13010723,[-1.225 -0.619 -0.103 -0.605 -0.164],-56.214165,1.277909,417.75,2.9584558,-58.20664420044046,-1.873806,0.5388026,304,0.029584557,0.783636,26.573496,100,78.25283,-1.3346006,79.04425,1.0464377,28636.179745674133,-3.0517577e-07,179.44997,100.0,0.005388026,98.72133,0.010464378,1.2696508,30400,,0.0030151308,12.8084,0.30151308
13052190,[-1.222 -0.619 -0.102 -0.602 -0.149],-34.795406,22.344154,414.67,92.37633,-55.360452432355856,-1.1598481,9.169401,305,0.9237633,7.489544,32.657867,100,4.4754434,2.0069933,2.7388961,1.5387182,28727.47934126854,-1.2779236e-06,4256.8154,100.0,0.09169401,98.73299,0.015387183,1.2743139,30500,,7.1976414e-05,10.256067,0.0071976413
13099130,[-1.23  -0.611 -0.089 -0.592 -0.145],-23.399088,22.912111,469.4,60.65573,-41.83742334877318,-0.7799688,6.789775,306,0.6065573,9.32395,18.606342,100,4.364504,5.590501,6.4293995,1.7797987,28830.33833217621,8.201599e-07,4468.5083,100.0,0.06789775,98.82175,0.017797988,1.2652553,30600,,2.2147251e-05,8.064609,0.0022147251
13143015,[-1.252 -0.579 -0.095 -0.58  -0.154],-50.733837,7.1334558,438.85,33.289543,-51.66425863996994,-1.6911283,3.5638497,307,0.33289543,6.643335,30.99487,100,14.018451,2.1265807,9.465968,1.1523808,28929.11158323288,-1.14440915e-07,1825.6682,100.0,0.0356385,98.76454,0.011523808,1.2397784,30700,,0.00012395588,11.598843,0.012395588
13188746,[-1.258 -0.584 -0.098 -0.57  -0.179],-54.246597,1.785256,457.31,8.1947775,-41.97926231500107,-1.8082206,1.1888921,308,0.08194777,1.4478754,27.482264,100,56.014374,-0.96815,52.031757,1.2382256,29034.958587884903,-2.3841858e-07,137.16518,100.0,0.011888921,98.81641,0.012382256,1.2407469,30800,,0.0006768666,11.095709,0.06768666
13236410,[-1.259 -0.586 -0.096 -0.564 -0.178],-23.43949,1.5631293,476.64,3.7496748,-38.7722567959169,-0.7813171,0.7091897,309,0.037496746,0.6219234,20.23543,100,63.974236,-0.35491866,69.85431,1.0795588,29141.015105485916,-8.5830686e-07,113.95813,100.0,0.0070918966,98.83731,0.010795586,1.2445968,30900,,0.0012178061,7.867058,0.12178062
13282573,[-1.25  -0.588 -0.092 -0.57  -0.174],-33.565258,7.0680437,461.63,44.68943,-42.453940901272816,-1.1188415,4.5123444,310,0.4468943,5.8979454,25.410545,100,14.148187,2.9234152,5.8468533,1.124465,29246.112193346024,4.5776366e-07,3098.2415,100.0,0.045123443,98.81607,0.011244652,1.227899,31000,,6.619446e-05,9.592447,0.006619446
13331178,[-1.253 -0.576 -0.083 -0.559 -0.191],-17.250267,8.758868,486.05,13.38722,-33.94738516101871,-0.6622084,1.9394473,311,0.1338722,3.4939663,19.866287,100,11.417,1.5341316,19.600658,0.95760643,29354.48006772995,1.335144e-06,514.9708,100.0,0.019394472,98.860306,0.009576065,1.2378192,31100,,8.106143e-05,6.8205075,0.008106143
13377849,[-1.242 -0.576 -0.078 -0.572 -0.181],-33.075535,4.334011,466.71,9.871811,-45.93983851927829,-1.1025176,1.5033779,312,0.09871811,2.142678,32.069088,100,23.073315,-0.15257525,28.703976,0.9539082,29460.95029258728,3.8146973e-07,1086.4197,100.0,0.01503378,98.80313,0.009539084,1.243678,31200,,0.00022319346,7.758143,0.022319347
13424952,[-1.246 -0.593 -0.072 -0.576 -0.175],-44.21506,7501389.5,471.03,339044.2,-37.29100138996496,-1.473835,33734.453,313,3390.442,20363.938,20.748383,100,1.3330864e-05,16327.299,1.0000962,3390.605,29563.155413389206,4.196167e-07,41467277000.0,100.0,337.34457,98.84166,33.906048,1.1719778,31300,,2.5316513e-12,9.733977,2.5316513e-10
13474912,[-1.267 -0.645 -0.09  -0.59  -0.247],-16.505634,2.9483864,499.6,6.1359425,-38.32899347776319,-0.7526863,1.0518801,314,0.061359424,2.339447,22.580608,100,33.916855,1.0470183,42.292503,0.90049607,29680.69611811638,6.8664554e-07,273.2008,100.0,0.0105188005,98.84656,0.009004961,1.1617264,31400,,0.0001348735,7.8634295,0.01348735
13524879,[-1.261 -0.663 -0.084 -0.602 -0.257],-14.980731,25.158598,499.67,47.97323,-34.48191932017957,-0.7853484,4.7955036,315,0.47973228,5.8054447,23.560463,100,3.9747844,1.8662648,3.7113862,0.94148797,29786.915236234665,3.8146973e-07,3632.513,100.0,0.047955032,98.861984,0.009414879,1.1835873,31500,,6.84534e-05,6.3675117,0.00684534
13574149,[-1.253 -0.662 -0.094 -0.604 -0.235],-29.909252,10.54516,492.7,42.37541,-34.85099672182754,-0.99697566,4.598575,316,0.42375407,5.2149024,27.09356,100,9.483024,1.9773941,8.970486,1.4435775,29895.395164251328,-5.0544736e-07,1682.6063,100.0,0.045985747,98.858536,0.014435774,1.1694661,31600,,1.8942164e-05,8.028004,0.0018942165
13621469,[-1.242 -0.667 -0.09  -0.62  -0.249],-35.90425,21.650986,473.2,67.863144,-36.16281673945454,-1.1968088,7.009891,317,0.6786314,9.207902,17.25535,100,4.618727,3.6390781,4.8157473,1.5767417,29993.393282175064,-3.528595e-07,6928.388,100.0,0.07009891,98.84715,0.015767416,1.1557342,31700,,4.7348976e-06,8.201701,0.00047348978
13669680,[-1.251 -0.645 -0.082 -0.607 -0.263],-33.125275,2.4409223,482.11,7.1933417,-37.32753508896909,-1.1041758,1.2283574,318,0.07193342,1.0039191,18.673868,100,40.96812,-0.7211846,45.572727,1.124007,30096.37997674942,2.0980835e-07,271.1944,100.0,0.012283574,98.84515,0.011240071,1.1518881,31800,,0.00045198834,7.5157504,0.045198835
13718793,[-1.253 -0.656 -0.08  -0.607 -0.267],-17.435156,9.505161,491.13,18.331953,-37.66324537251428,-0.63248134,2.8469098,319,0.18331952,4.534876,18.974453,100,10.5206,2.5849066,17.348145,1.3042892,30200.377197265625,4.5776366e-07,881.514,100.0,0.028469095,98.84662,0.013042891,1.173796,31900,,6.870795e-05,6.6592035,0.006870795
13768681,[-1.276 -0.667 -0.075 -0.62  -0.245],-14.153296,2.182202,498.88,4.9638004,-37.82735479123247,-0.945065,0.7782136,320,0.049638003,1.2269262,28.351955,100,45.82527,-0.16915035,56.89523,0.89407533,30307.387013196945,1.5258789e-07,110.446686,100.0,0.007782136,98.84836,0.008940753,1.1734756,32000,,0.0015536734,6.925132,0.15536734
13817651,[-1.28  -0.653 -0.078 -0.616 -0.245],-32.431664,1.736136,489.7,4.97913,-35.41467455373138,-1.0810571,0.7984354,321,0.049791295,1.3126779,29.554321,100,57.599174,-0.11174798,56.41774,0.9084327,30417.92304611206,-1.4972687e-06,183.36424,100.0,0.007984353,98.85536,0.009084327,1.1810185,32100,,0.0014752921,8.063025,0.14752921
13865538,[-1.269 -0.641 -0.076 -0.611 -0.238],-48.439796,3.2678347,478.87,26.024403,-39.41301685948597,-1.6146605,2.781827,322,0.260244,2.5981755,13.458397,100,30.601303,-0.3206699,18.896496,1.342768,30523.06092453003,-3.7193297e-07,277.38553,100.0,0.027818268,98.83539,0.01342768,1.1987225,32200,,0.00019393508,7.8740454,0.019393507
13913202,[-1.255 -0.644 -0.08  -0.608 -0.22 ],-26.880337,2.578381,476.64,8.008496,-39.81382785679491,-1.1759728,1.4602884,323,0.080084965,1.9231791,35.27916,100,38.784027,0.034881115,37.191193,1.1236949,30629.449367046356,-6.1035155e-07,258.6451,100.0,0.014602885,98.83295,0.011236948,1.2025306,32300,,0.0005045059,8.3988905,0.05045059
13962222,[-1.252 -0.657 -0.074 -0.612 -0.216],-49.010353,10.160214,490.2,79.19797,-37.60492262269303,-1.6336787,8.168963,324,0.7919797,10.409754,18.367,100,9.842312,5.2023892,5.629649,1.9952154,30744.25456929207,1.9073487e-07,7280.0684,100.0,0.081689626,98.84657,0.019952154,1.1962907,32400,,5.7903876e-06,8.207235,0.00057903875
14010751,[-1.284 -0.657 -0.072 -0.62  -0.223],-20.670795,5.9583464,485.29,24.299242,-39.48785250366189,-0.68902606,2.900008,325,0.24299242,2.2176418,15.587253,100,16.78318,0.53574705,13.759058,1.1583421,30850.36003756523,5.4359435e-07,250.72836,100.0,0.029000081,98.837265,0.011583421,1.1928796,32500,,0.0001906778,6.926198,0.019067781
14060694,[-1.292 -0.66  -0.065 -0.613 -0.226],-20.215584,1.3882214,499.43,3.1061254,-32.26442568478044,-0.71866786,0.58021384,326,0.031061253,0.31805867,21.560036,100,72.03462,-0.52869594,75.51692,1.0190073,30966.432091474533,1.5258789e-07,55.329197,100.0,0.0058021387,98.87079,0.010190073,1.1917603,32600,,0.0021745127,7.32724,0.21745127
14110694,[-1.291 -0.657 -0.062 -0.616 -0.227],-10.776077,29.381655,500.0,40.28685,-34.1773972747385,-0.4608191,5.4828844,327,0.40286848,5.8349066,13.824512,100,3.4034843,3.3370547,5.364777,1.305445,31071.723895788193,-2.0408631e-06,2691.4614,1.0,0.05482884,0.13670945,0.013054448,1.1797961,32700,,1.3754301e-05,5.8057942,0.0013754301
14158103,[-1.286 -0.656 -0.059 -0.633 -0.239],-26.216133,26.582342,474.09,35.320824,-35.06598460745425,-0.87387204,4.139856,328,0.3532082,7.751602,18.90786,100,3.7618957,3.2460914,6.9644346,1.1326706,31175.182165384293,-8.392334e-07,4182.4707,100.0,0.04139856,98.852066,0.011326706,1.1886095,32800,,3.4327004e-05,8.53339,0.0034327006
14205854,[-1.308 -0.667 -0.048 -0.643 -0.23 ],-27.210426,1.1837854,477.51,2.118337,-35.7824282594297,-0.90701246,0.37019232,329,0.021183368,0.2401611,22.874975,100,84.47477,-0.74668765,87.952225,1.0002247,31276.395322799683,1.7738342e-06,63.389828,100.0,0.003701923,98.85013,0.010002246,1.1870453,32900,,0.0030779685,7.6016016,0.30779687
14253571,[-1.31  -0.667 -0.046 -0.647 -0.232],-35.026524,1.8430351,477.17,3.2362475,-36.15281640783772,-1.1675503,0.7051149,330,0.032362476,1.4019438,22.483253,100,54.258327,-0.18310487,58.45259,0.8363533,31382.08222579956,5.245209e-07,92.729,100.0,0.007051149,98.848465,0.008363533,1.1738601,33000,,0.000400049,8.465424,0.0400049
14302108,[-1.316 -0.674 -0.042 -0.65  -0.245],-30.31985,26.443089,485.37,58.428116,-33.787228136545465,-1.0106624,6.6728745,331,0.58428115,8.141429,17.539478,100,3.7817066,2.9443188,7.6229925,1.916875,31489.20573449135,-8.010864e-07,9310.65,100.0,0.06672875,98.86078,0.01916875,1.1807673,33100,,2.9311506e-05,6.9882026,0.0029311506
14350559,[-1.344 -0.673 -0.036 -0.662 -0.238],-28.957474,4.707471,484.51,13.49186,-38.85194696579339,-1.0213348,1.9686744,332,0.1349186,2.9323864,30.640038,100,21.242828,0.7164266,20.285706,0.99311805,31606.999004364014,-3.8146972e-08,1139.1152,100.0,0.019686745,98.83963,0.00993118,1.1668556,33200,,0.00027468154,7.431817,0.027468154
14398216,[-1.331 -0.682 -0.028 -0.671 -0.252],-41.695877,1.7040662,476.57,5.321121,-38.80365823229722,-1.3898622,0.8219392,333,0.053211212,1.5680649,23.216366,100,58.683167,-0.24626005,60.12154,1.0092194,31713.780027866364,6.1035155e-07,153.78603,100.0,0.008219392,98.83716,0.010092193,1.1454811,33300,,0.0012804349,7.979019,0.12804349
14445193,[-1.326 -0.683 -0.025 -0.673 -0.274],-23.924015,233.41391,469.77,190.35095,-41.82879779914047,-0.81265575,19.57829,334,1.9035095,26.942986,24.37967,100,0.4284235,14.527323,2.4227095,3.084971,31819.293352603912,,67598.52,100.0,0.19578291,98.821915,0.030849705,1.1181574,33400,,4.138448e-07,7.440366,4.138448e-05
14492211,[-1.304 -0.684 -0.007 -0.674 -0.301],-31.344324,1353.3668,470.18,441.1618,-40.034121662363134,-1.0448116,44.68123,335,4.4116178,121.48409,26.491684,100,0.0738898,83.047455,1.545625,5.5983453,31919.377297639847,-7.05719e-07,1368083.1,100.0,0.4468123,98.82971,0.055983458,1.1554102,33500,,1.579494e-06,8.899848,0.0001579494
14539955,[-1.264 -0.696  0.001 -0.67  -0.263],-38.69863,1.0589757,477.44,1.8073206,-38.186920676898524,-1.2899547,0.25489193,336,0.018073205,0.105556145,21.659706,100,94.43087,-1.2218914,93.72509,0.9851001,32024.167387008667,-2.0980835e-07,64.993996,100.0,0.0025489193,98.84004,0.009851,1.155135,33600,,0.005920585,8.074424,0.5920585
14588249,[-1.264 -0.698  0.002 -0.669 -0.264],-36.30123,3249401.0,482.94,480477.53,-33.46310484979389,-1.210042,47806.88,337,4804.7754,42520.902,21.665634,100,3.0774903e-05,40339.67,1.0001025,4805.0215,32124.018276691437,-8.201599e-07,180799110000.0,100.0,478.0688,98.86142,48.05022,1.1397538,33700,,3.741883e-09,8.195661,3.741883e-07
14632238,[-1.181 -0.698  0.003 -0.67  -0.279],-32.356697,6.33548,439.89,52.642216,-47.41028831229992,-1.0785575,5.5268006,338,0.52642214,4.2173834,26.846752,100,15.784123,1.5026157,8.093079,1.640048,32220.30146574974,-8.773804e-07,934.02856,100.0,0.055268012,98.78444,0.016400479,1.1279213,33800,,0.00024735183,10.387158,0.024735183
14676962,[-1.195 -0.682 -0.005 -0.664 -0.291],-38.62725,1.9093101,447.24,4.8859634,-41.47816995679819,-1.2875749,0.88165414,339,0.048859634,1.3740193,23.604473,100,52.37494,-0.40512335,56.780224,1.0105448,32322.56848502159,2.479553e-07,230.12677,100.0,0.008816541,98.814514,0.010105448,1.1133963,33900,,0.0010377169,9.969263,0.103771694
14722385,[-1.201 -0.678 -0.011 -0.661 -0.305],-34.177517,1.2844278,454.23,3.167315,-42.72946632546021,-1.1392512,0.5039245,340,0.03167315,0.47724253,27.094109,100,77.85568,-0.8138997,79.95434,1.0064133,32425.28923344612,-7.724762e-07,62.49355,100.0,0.005039245,98.81186,0.010064134,1.1155815,34000,,0.0022321565,8.380586,0.22321564
14768970,[-1.201 -0.68  -0.015 -0.66  -0.303],-24.522705,1.1293991,465.85,1.8596216,-41.63785008063648,-0.8174225,0.34142902,341,0.018596215,0.27561194,19.621073,100,88.54266,-0.5930901,90.02798,1.0258822,32528.415102243423,1.0204316e-06,73.02119,100.0,0.00341429,98.82124,0.010258823,1.1079028,34100,,0.0040307986,7.6337867,0.40307987
14813470,[-1.199 -0.675 -0.015 -0.656 -0.311],-54.608025,1.3303819,445.0,2.8879743,-45.2489580499891,-1.8202667,0.53764486,342,0.028879741,0.8921167,17.086262,100,75.16639,-1.2074194,76.183075,0.9615721,32621.58411335945,6.1035155e-07,96.93595,100.0,0.005376449,98.79663,0.00961572,1.1065894,34200,,0.002120854,10.918723,0.21208541
14859349,[-1.195 -0.676 -0.012 -0.653 -0.312],-34.13287,3.0583944,458.79,14.257506,-43.29269457001994,-1.1377612,1.6398991,343,0.14257506,3.1563156,25.99927,100,32.696896,1.1665666,22.452251,0.8823939,32719.73880839348,1.1444092e-06,527.64514,100.0,0.016398992,98.81128,0.008823939,1.0869066,34300,,0.0004675778,8.711623,0.04675778
14907054,[-1.193 -0.687 -0.014 -0.654 -0.332],-40.862003,2.3644936,477.05,9.193856,-34.997244409460286,-1.3620667,1.1644714,344,0.09193856,1.7593149,26.905876,100,42.292355,-0.33512294,42.526386,1.0016681,32823.003573179245,-5.7220458e-08,519.62726,100.0,0.011644714,98.85327,0.01001668,1.100236,34400,,0.0007997272,9.7784195,0.07997272
14951206,[-1.196 -0.685 -0.012 -0.66  -0.319],-38.796898,24.368057,441.52,96.25531,-41.169983602507656,-1.2932312,9.781414,345,0.9625531,8.860502,22.022049,100,4.103733,2.4766002,3.4077783,1.8372416,32916.98388171196,-1.0681152e-06,4537.8994,100.0,0.09781414,98.81351,0.018372415,1.0953335,34500,,1.3178233e-05,10.298582,0.0013178233
14997209,[-1.186 -0.686 -0.025 -0.659 -0.324],-25.03215,15.391335,460.03,65.033714,-36.473696507702996,-0.83440685,6.5383177,346,0.6503371,5.2570853,16.58408,100,6.4971623,1.9835651,4.7082186,1.4533377,33015.99821662903,-1.8119812e-06,2541.9763,100.0,0.06538316,98.84143,0.014533375,1.0899608,34600,,6.3772735e-05,7.3065248,0.0063772737
15043669,[-1.175 -0.704 -0.015 -0.664 -0.329],-44.560616,1.6751664,464.6,3.6283062,-38.02077667923294,-1.4853534,0.67079747,347,0.03628306,1.0652525,16.159372,100,59.695564,-0.85721445,63.980495,0.89401823,33109.306629896164,6.1035155e-07,104.636314,100.0,0.0067079747,98.836334,0.008940183,1.0823808,34700,,0.0007870424,8.85605,0.07870424
15091980,[-1.166 -0.704 -0.012 -0.659 -0.337],-23.615768,10.107861,483.11,39.31597,-34.31062263781168,-0.8195251,4.824278,348,0.39315972,3.956608,24.58577,100,9.8932905,1.3511014,8.515426,1.4718432,33204.216960430145,5.340576e-07,837.3373,100.0,0.04824278,98.857956,0.014718434,1.0713193,34800,,4.539478e-05,7.905347,0.004539478
15137518,[-1.173 -0.696 -0.016 -0.666 -0.348],-35.339725,26.83996,455.38,259.02124,-43.05608537422291,-1.1779901,25.935543,349,2.5902123,10.6788845,22.85138,100,3.7257879,4.5760317,2.0748775,3.775239,33295.87067770958,7.05719e-07,13813.807,100.0,0.25935543,98.8109,0.03775239,1.0815065,34900,,3.235277e-05,7.6221175,0.0032352773
15179071,[-1.188 -0.674 -0.018 -0.663 -0.338],-32.0345,618.5361,415.53,2484.551,-56.726521855967945,-1.067817,247.17044,350,24.84551,57.122654,27.701172,100,0.16167206,30.565641,1.043548,25.382282,33382.54919266701,-1.5258789e-07,308331.22,100.0,2.4717045,98.726974,0.25382283,1.0877522,35000,,1.930466e-06,11.590618,0.00019304661
15227026,[-1.206 -0.672 -0.026 -0.644 -0.331],-29.931044,3.5175889,479.55,9.59014,-34.606879979985166,-0.99770194,1.5381308,351,0.0959014,2.0762844,24.423628,100,28.428564,0.20507169,36.484436,1.1657543,33486.79819226265,-4.4822693e-07,267.06198,100.0,0.015381307,98.85567,0.011657542,1.0848416,35100,,0.001057272,8.21899,0.105727196
15274297,[-1.202 -0.666 -0.032 -0.647 -0.334],-23.791533,5.196566,472.71,28.211246,-36.86563430349426,-0.79305136,2.9933562,352,0.28211245,2.486877,18.799318,100,19.243477,0.6790395,11.429126,1.0752748,33587.756126880646,-1.5258789e-07,172.06493,100.0,0.029933564,98.844025,0.010752749,1.0836368,35200,,0.000117351614,7.3307858,0.011735162
15322190,[-1.218 -0.653 -0.031 -0.636 -0.335],-35.021786,1.1679561,478.93,2.2933466,-35.76672280902929,-1.1673925,0.38307223,353,0.022933466,0.3672457,29.258713,100,85.61965,-0.8943794,86.95932,0.9892106,33684.35185647011,5.1498415e-07,79.09916,100.0,0.0038307225,98.85063,0.009892106,1.0835325,35300,,0.0040998966,8.573135,0.40998968
15369410,[-1.217 -0.654 -0.034 -0.636 -0.335],-40.63835,2.1214302,472.2,6.288089,-37.494388113356656,-1.3546108,1.1171186,354,0.06288089,1.6552914,28.422592,100,47.138012,-0.31771815,46.965435,1.0512571,33784.519540309906,1.0681152e-06,146.71637,100.0,0.011171186,98.84119,0.010512572,1.0708009,35400,,0.0003937824,9.492232,0.03937824
15418868,[-1.227 -0.65  -0.035 -0.63  -0.348],-17.719185,3.2945375,494.58,7.280688,-31.012421812341607,-0.7238584,1.2452034,355,0.07280688,1.7695541,21.715748,100,30.353273,0.45568907,41.68063,1.0526913,33892.4514272213,-1.7166138e-07,183.69543,100.0,0.012452034,98.87459,0.010526914,1.0776361,35500,,0.00048494726,7.7527165,0.048494726
15467379,[-1.233 -0.641 -0.042 -0.622 -0.341],-26.490627,4.9536333,485.11,35.931026,-34.012992115049634,-0.8830199,4.559364,356,0.35931027,3.6858077,20.597961,100,20.187202,1.7204893,12.6872425,1.7379968,33992.50434780121,8.773804e-07,489.45956,100.0,0.045593638,98.85977,0.017379967,1.0546964,35600,,0.00012772647,7.62746,0.012772648
15515786,[-1.226 -0.658 -0.039 -0.628 -0.364],-37.07077,2.207911,484.07,6.705325,-37.04139497444592,-1.2356924,0.9344758,357,0.06705325,1.606087,25.750702,100,45.29168,-0.2300334,53.42666,1.0008717,34096.82806110382,9.536743e-09,141.57419,100.0,0.009344758,98.846954,0.010008717,1.0455251,35700,,0.00030569284,7.4780793,0.030569283
15564691,[-1.239 -0.669 -0.042 -0.638 -0.373],-34.35314,1.6928661,489.05,5.2781563,-38.421753678137584,-1.1451055,0.7733326,358,0.052781563,0.9809676,26.035328,100,59.07142,-0.5089304,64.897194,1.0514978,34199.5564789772,-8.201599e-07,303.4438,100.0,0.0077333255,98.842865,0.010514978,1.0398875,35800,,0.001106693,8.328956,0.1106693
15612737,[-1.226 -0.666 -0.04  -0.638 -0.379],-37.828396,1.5001031,480.46,4.4445577,-35.624028915092474,-1.2609477,0.7518983,359,0.044445574,0.845949,19.265318,100,66.66209,-0.6984418,64.17693,1.0063922,34300.034480810165,-1.0681152e-06,156.6108,100.0,0.007518983,98.851715,0.010063924,1.0326835,35900,,0.0009132542,8.078088,0.091325425
15659000,[-1.233 -0.663 -0.041 -0.64  -0.386],-37.711018,1.7929791,462.63,3.8837225,-40.344271541111745,-1.2570332,0.71509004,360,0.038837224,1.2102114,16.829594,100,55.773098,-0.47298443,65.87334,0.99350196,34394.491277217865,7.343292e-07,94.1385,100.0,0.0071509006,98.82559,0.009935019,1.0359879,36000,,0.0015545338,8.078081,0.15545338
15707603,[-1.228 -0.667 -0.045 -0.64  -0.383],-21.797482,15.2413,486.03,30.64805,-35.00719715946644,-0.72658277,3.6409018,361,0.3064805,4.2793956,21.638783,100,6.5611205,1.4428089,13.488481,1.4376509,34499.61432170868,-3.8146972e-08,2117.493,100.0,0.036409013,98.85594,0.014376507,1.0306453,36100,,3.0236544e-05,7.429553,0.0030236545
15755065,[-1.234 -0.663 -0.037 -0.648 -0.388],-29.926863,14.609376,474.62,67.39201,-37.770339046759915,-0.9975622,6.975804,362,0.6739201,8.347374,20.622686,100,6.844919,4.5344706,6.7823787,1.881639,34597.0585193634,3.8146972e-08,3633.7712,100.0,0.069758035,98.840836,0.018816387,1.0323519,36200,,3.85488e-05,8.072578,0.0038548799
15799037,[-1.264 -0.66  -0.045 -0.651 -0.387],-37.82409,3.3889298,439.72,9.679691,-46.045304348576465,-1.2608023,1.3472921,363,0.09679691,2.9285378,20.869328,100,29.50784,0.60751987,37.46397,1.0428059,34687.215329647064,6.1035155e-07,245.04211,100.0,0.01347292,98.79057,0.010428059,1.0249003,36300,,0.00020682678,10.764191,0.020682678
15848116,[-1.262 -0.66  -0.046 -0.641 -0.394],-37.47873,1.5307614,490.79,4.098339,-32.609293802861075,-1.2492905,0.6367805,364,0.04098339,0.74738157,24.194534,100,65.326965,-0.7982905,68.09303,0.9302471,34788.24620223045,6.7710874e-07,106.230255,100.0,0.006367805,98.86711,0.009302471,1.0253905,36400,,0.0019162938,8.174901,0.19162938
