AvgVanillaIw,eRenyi2,EpsThisIter,AvgRet,VarJ,ESSClassic,VanillaAvgRet,AvgNormIw,Bound,VarNormIw,AvgEpLen,IterType,MaxNormIw,MaxVanillaIw,MinVanillaIw,VarVanillaIw,Delta,ESSRenyi,BatchSize,VarDiscRet,J,VarRet,AvgDiscRet,MinNormIw
1.00854,1.02893,100,-75.9002430266,54.5086,193.942248843,-75.9002430266,0.005,-111.466,7.84791e-07,107.03,1,0.00865364,1.74551,0.769359,0.0319303,0.4,194.376399485,200,3761.88426953,-74.8221,3761.88426953,-75.9002430266,0.00381421
1.0,1.0,100,-89.1265360902,90.7339,100.0,-89.1265360902,0.01,-140.216,3.50449e-18,121.9,2,0.01,1.0,1.0,,0.4,200.0,200,8315.80326889,-89.1265,8315.80326889,-89.1265360902,0.01
1.00668,1.09216,100,-75.1826699635,65.7504,182.090885629,-75.1826699635,0.005,-116.883,2.47118e-06,106.01,1,0.00928273,1.86894,0.380755,0.100171,0.4,183.123753913,200,3770.46286226,-79.129,3770.46286226,-75.1826699635,0.00189115
1.0,1.0,100,-79.6996081892,69.7816,100.0,-79.6996081892,0.01,-130.788,3.50449e-18,111.44,2,0.01,1.0,1.0,,0.4,200.0,200,4918.65205056,-79.6996,4918.65205056,-79.6996081892,0.01
1.00818,1.0202,100,-72.7605313887,62.5061,195.977367847,-72.7605313887,0.005,-111.883,5.15734e-07,102.66,1,0.00805108,1.62338,0.598995,0.0209682,0.4,196.039073168,200,3781.37251544,-75.3945,3781.37251544,-72.7605313887,0.00297068
1.0,1.0,100,-66.6831074859,36.4874,100.0,-66.6831074859,0.01,-117.771,3.50449e-18,95.84,2,0.01,1.0,1.0,,0.4,200.0,200,1344.77464091,-66.6831,1344.77464091,-66.6831074859,0.01
1.00186,1.09726,100,-85.4824161875,51.7873,181.887003191,-85.4824161875,0.005,-110.597,2.50209e-06,118.15,1,0.00872973,1.74919,0.0854164,0.100456,0.4,182.272977893,200,7202.15280538,-72.7561,7202.15280538,-85.4824161875,0.000426291
1.0,1.0,100,-78.1918693043,69.8677,100.0,-78.1918693043,0.01,-129.281,3.50449e-18,108.95,2,0.01,1.0,1.0,,0.4,200.0,200,4930.80412569,-78.1919,4930.80412569,-78.1918693043,0.01
0.99657,1.02271,100,-74.3057177298,60.6667,196.728370841,-74.3057177298,0.005,-111.85,4.17834e-07,104.74,1,0.00799172,1.59286,0.870041,0.0165989,0.4,195.558910475,200,3770.78377681,-75.3166,3770.78377681,-74.3057177298,0.00436518
1.0,1.0,100,-76.5891770393,61.077,100.0,-76.5891770393,0.01,-127.678,3.50449e-18,108.51,2,0.01,1.0,1.0,,0.4,200.0,200,3768.07707731,-76.5892,3768.07707731,-76.5891770393,0.01
0.985013,1.01276,100,-71.3028259805,52.7467,198.295282567,-71.3028259805,0.005,-109.801,2.16009e-07,101.6,1,0.00763384,1.50389,0.886265,0.00838333,0.4,197.479819404,200,2595.77611847,-73.446,2595.77611847,-71.3028259805,0.00449875
1.0,1.0,100,-62.8177435909,11.5847,100.0,-62.8177435909,0.01,-76.762,3.50449e-18,91.25,2,0.01,1.0,1.0,,0.4,200.0,200,135.561127487,-62.8177,135.561127487,-62.8177435909,0.01
1.00522,1.01367,100,-77.7262523271,47.3362,196.939822857,-77.7262523271,0.005,-106.109,3.90413e-07,108.83,1,0.00790638,1.58954,0.899041,0.0157801,0.4,197.302481614,200,4962.55592474,-69.7392,4962.55592474,-77.7262523271,0.00447184
1.0,1.0,100,-83.204455761,77.2573,100.0,-83.204455761,0.01,-134.294,3.50449e-18,115.44,2,0.01,1.0,1.0,,0.4,200.0,200,6028.98066488,-83.2045,6028.98066488,-83.204455761,0.01
1.01694,1.14416,100,-75.7265513046,51.491,175.529660137,-75.7265513046,0.005,-113.455,3.50273e-06,107.12,1,0.00883056,1.79603,0.0881408,0.144897,0.4,174.801250401,200,3766.46910343,-74.8136,3766.46910343,-75.7265513046,0.000433362
1.0,1.0,100,-67.6572654821,36.9595,100.0,-67.6572654821,0.01,-118.735,3.50449e-18,97.14,2,0.01,1.0,1.0,,0.4,200.0,200,1379.80541837,-67.6573,1379.80541837,-67.6572654821,0.01
0.97471,1.06589,100,-83.1989367326,51.8611,187.539408996,-83.1989367326,0.005,-110.171,1.66941e-06,115.94,1,0.00879767,1.71503,0.320616,0.0634416,0.4,187.637365403,200,6025.81216948,-72.8746,6025.81216948,-83.1989367326,0.00164467
1.0,1.0,100,-74.6754640368,61.427,100.0,-74.6754640368,0.01,-125.765,3.50449e-18,105.56,2,0.01,1.0,1.0,,0.4,200.0,200,3811.38562566,-74.6755,3811.38562566,-74.6754640368,0.01
0.994617,1.01889,100,-70.8111904581,52.3254,196.785351201,-70.8111904581,0.005,-108.447,4.10448e-07,100.55,1,0.0103841,2.06564,0.885794,0.0162417,0.4,196.29151061,200,2593.55901301,-71.9822,2593.55901301,-70.8111904581,0.00445294
1.0,1.0,100,-80.4146221644,77.9889,100.0,-80.4146221644,0.01,-131.504,3.50449e-18,111.41,2,0.01,1.0,1.0,,0.4,200.0,200,6143.70394431,-80.4146,6143.70394431,-80.4146221644,0.01
1.00213,1.01636,100,-67.7104158121,57.7863,196.873611914,-67.7104158121,0.005,-109.855,3.99001e-07,97.83,1,0.00712633,1.4283,0.722547,0.0160281,0.4,196.78086738,200,1363.81217526,-73.4355,1363.81217526,-67.7104158121,0.00360505
1.0,1.0,100,-70.0347583622,50.3666,100.0,-70.0347583622,0.01,-121.123,3.50449e-18,99.73,2,0.01,1.0,1.0,,0.4,200.0,200,2562.42320142,-70.0348,2562.42320142,-70.0347583622,0.01
1.00555,1.01978,100,-75.7714991078,51.6094,195.846289879,-75.7714991078,0.005,-108.615,5.32893e-07,106.55,1,0.00917449,1.84508,0.848916,0.0215529,0.4,196.120288679,200,3765.12621711,-72.1344,3765.12621711,-75.7714991078,0.00422116
1.0,1.0,100,-82.6212377574,77.4156,100.0,-82.6212377574,0.01,-133.711,3.50449e-18,114.51,2,0.01,1.0,1.0,,0.4,200.0,200,6053.71818376,-82.6212,6053.71818376,-82.6212377574,0.01
1.01401,1.0881,100,-70.8097933505,50.9952,184.415830484,-70.8097933505,0.005,-110.488,2.12326e-06,101.51,1,0.00695347,1.41018,0.0767581,0.087327,0.4,183.806481667,200,2593.28136073,-72.8042,2593.28136073,-70.8097933505,0.000378487
1.0,1.0,100,-82.248847952,77.5816,100.0,-82.248847952,0.01,-133.338,3.50449e-18,114.11,2,0.01,1.0,1.0,,0.4,200.0,200,6079.69845272,-82.2488,6079.69845272,-82.248847952,0.01
0.955806,1.20708,100,-90.9564829355,69.5711,163.387865035,-90.9564829355,0.005,-118.77,5.63018e-06,124.8,1,0.00925436,1.76908,0.0214796,0.205742,0.4,165.689509146,200,8194.54370418,-79.0793,8194.54370418,-90.9564829355,0.000112364
1.0,1.0,100,-65.100988791,37.0812,100.0,-65.100988791,0.01,-116.177,3.50449e-18,93.77,2,0.01,1.0,1.0,,0.4,200.0,200,1388.90730599,-65.101,1388.90730599,-65.100988791,0.01
0.986647,1.01514,100,-85.8659331435,63.3256,197.830655194,-85.8659331435,0.005,-111.334,2.75518e-07,118.67,1,0.00725594,1.43181,0.800129,0.0107284,0.4,197.017611929,200,7200.15223928,-74.9356,7200.15223928,-85.8659331435,0.00405479
1.0,1.0,100,-71.0223778813,50.584,100.0,-71.0223778813,0.01,-122.112,3.50449e-18,101.12,2,0.01,1.0,1.0,,0.4,200.0,200,2584.58685865,-71.0224,2584.58685865,-71.0223778813,0.01
1.0094,1.09602,100,-71.8083673218,31.8061,183.299817798,-71.8083673218,0.005,-105.368,2.28916e-06,102.29,1,0.00778695,1.57204,0.161023,0.0932969,0.4,182.47856364,200,2651.55806076,-67.5474,2651.55806076,-71.8083673218,0.000797615
1.0,1.0,100,-76.1678619428,60.8835,100.0,-76.1678619428,0.01,-127.257,3.50449e-18,107.64,2,0.01,1.0,1.0,,0.4,200.0,200,3744.24384368,-76.1679,3744.24384368,-76.1678619428,0.01
1.02039,1.05475,100,-92.2496790816,73.3207,191.331679182,-92.2496790816,0.005,-119.31,1.13832e-06,125.25,1,0.00907076,1.85114,0.586628,0.0474084,0.4,189.618334863,200,9376.73259409,-82.2087,9376.73259409,-92.2496790816,0.00287453
1.0,1.0,100,-71.2685439193,50.5529,100.0,-71.2685439193,0.01,-122.357,3.50449e-18,101.43,2,0.01,1.0,1.0,,0.4,200.0,200,2581.41410923,-71.2685,2581.41410923,-71.2685439193,0.01
1.00797,1.06373,100,-83.1593559881,58.1652,187.683603737,-83.1593559881,0.005,-112.027,1.64883e-06,115.89,1,0.00770722,1.55373,0.369975,0.0670086,0.4,188.017656869,200,6064.86111363,-74.7681,6064.86111363,-83.1593559881,0.00183525
1.0,1.0,100,-94.5267304564,101.923,100.0,-94.5267304564,0.01,-145.616,3.50449e-18,128.2,2,0.01,1.0,1.0,,0.4,200.0,200,10493.1533106,-94.5267,10493.1533106,-94.5267304564,0.01
0.99213,1.0281,100,-79.57695381,84.3632,195.541746384,-79.57695381,0.005,-122.594,5.72837e-07,111.59,1,0.00842815,1.67236,0.859858,0.0225542,0.4,194.534415115,200,4899.04294039,-85.9642,4899.04294039,-79.57695381,0.00433339
1.0,1.0,100,-71.1545706622,50.6542,100.0,-71.1545706622,0.01,-122.241,3.50449e-18,101.1,2,0.01,1.0,1.0,,0.4,200.0,200,2591.76452696,-71.1546,2591.76452696,-71.1545706622,0.01
0.988937,1.02673,100,-84.6707666047,66.8765,195.055411929,-84.6707666047,0.005,-113.681,6.36921e-07,116.29,1,0.00661992,1.30934,0.430766,0.0249162,0.4,194.793935818,200,7232.2472536,-77.0762,7232.2472536,-84.6707666047,0.00217792
1.0,1.0,100,-81.6619440275,77.6291,100.0,-81.6619440275,0.01,-132.751,3.50449e-18,113.79,2,0.01,1.0,1.0,,0.4,200.0,200,6087.14924915,-81.6619,6087.14924915,-81.6619440275,0.01
0.993346,1.01121,100,-72.8250070916,63.6098,197.712938122,-72.8250070916,0.005,-113.131,2.90631e-07,104.0,1,0.00798751,1.58687,0.789872,0.0114711,0.4,197.783420688,200,2564.24704866,-76.8039,2564.24704866,-72.8250070916,0.00397581
1.0,1.0,100,-85.5106978874,84.5396,100.0,-85.5106978874,0.01,-136.599,3.50449e-18,117.67,2,0.01,1.0,1.0,,0.4,200.0,200,7219.14301949,-85.5107,7219.14301949,-85.5106978874,0.01
0.981917,1.03818,100,-88.1516573651,84.5077,192.912565331,-88.1516573651,0.005,-122.276,9.23102e-07,120.8,1,0.0102433,2.01162,0.836836,0.0356008,0.4,192.645640388,200,8335.00615441,-85.4676,8335.00615441,-88.1516573651,0.00426123
1.0,1.0,100,-68.2058894195,36.9386,100.0,-68.2058894195,0.01,-119.294,3.50449e-18,98.21,2,0.01,1.0,1.0,,0.4,200.0,200,1378.24580115,-68.2059,1378.24580115,-68.2058894195,0.01
1.01633,1.00803,100,-70.8596249777,41.9681,197.535641624,-70.8596249777,0.005,-105.507,3.13467e-07,100.93,1,0.00753118,1.53083,0.9105,0.0129514,0.4,198.407134192,200,2612.38661653,-69.2368,2612.38661653,-70.8596249777,0.00447937
1.0,1.0,100,-78.5040755577,69.8077,100.0,-78.5040755577,0.01,-129.593,3.50449e-18,110.78,2,0.01,1.0,1.0,,0.4,200.0,200,4922.33150714,-78.5041,4922.33150714,-78.5040755577,0.01
0.999203,1.13273,100,-70.9746618396,42.4902,175.04467574,-70.9746618396,0.005,-108.842,3.58205e-06,101.57,1,0.00795414,1.58956,0.0225076,0.143054,0.4,176.564637538,200,2581.20992543,-70.3941,2581.20992543,-70.9746618396,0.000112628
1.0,1.0,100,-75.1287328205,61.0236,100.0,-75.1287328205,0.01,-126.218,3.50449e-18,105.99,2,0.01,1.0,1.0,,0.4,200.0,200,3761.49159633,-75.1287,3761.49159633,-75.1287328205,0.01
0.994527,1.08323,100,-73.3771233428,47.025,184.495898009,-73.3771233428,0.005,-108.074,2.11143e-06,103.3,1,0.0076718,1.52596,0.116071,0.0835352,0.4,184.633012909,200,3823.89924687,-70.4753,3823.89924687,-73.3771233428,0.000583549
