AvgNormIw,VarDiscRet,MaxNormIw,AvgDiscRet,ESSRenyi,VarVanillaIw,BatchSize,AvgVanillaIw,VarNormIw,Bound,AvgEpLen,MinVanillaIw,VanillaAvgRet,ESSClassic,AvgRet,eRenyi2,MaxVanillaIw,VarRet,VarJ,MinNormIw,J
0.009999998,31052.67092339672,0.01,-2.5011104298755527e-14,nan,,100,1.0,3.5044917e-18,-14.820437,25.96,1.0,249.41014981532533,100.0,-2.5011104298755527e-14,nan,1.0,31052.67092339672,175.33438,0.01,-4.7683716e-07
0.009999998,24251.061038692198,0.01,5.31485966348555e-14,nan,,100,1.0,3.5044917e-18,-13.097154,24.77,1.0,237.50809113560993,100.0,5.31485966348555e-14,nan,1.0,24251.061038692198,154.94693,0.01,-1.7881393e-06
0.009999998,29950.791324878686,0.01,-3.353761712787673e-14,nan,,100,1.0,3.5044917e-18,-14.555115,25.45,1.0,244.3036918477081,100.0,-3.353761712787673e-14,nan,1.0,29950.791324878686,172.19548,0.01,
0.009999998,25586.398324452064,0.01,3.041122909053229e-14,nan,,100,1.0,3.5044917e-18,-13.452905,23.51,1.0,224.9182223382311,100.0,3.041122909053229e-14,nan,1.0,25586.398324452064,159.1557,0.01,
0.009999998,26990.119942677353,0.01,-2.4158453015843406e-14,nan,,100,1.0,3.5044917e-18,-13.817004,23.79,1.0,227.7132420260307,100.0,-2.4158453015843406e-14,nan,1.0,26990.119942677353,163.4632,0.01,-6.556511e-07
0.009999998,37096.988269200534,0.01,-1.5347723092418165e-14,nan,,100,1.0,3.5044917e-18,-16.198725,26.97,1.0,259.50785787431835,100.0,-1.5347723092418165e-14,nan,1.0,37096.988269200534,191.64034,0.01,7.1525574e-07
0.009999998,31375.978155266876,0.01,4.632738637155853e-14,nan,,100,1.0,3.5044917e-18,-14.897389,25.37,1.0,243.50577922029558,100.0,4.632738637155853e-14,nan,1.0,31375.978155266876,176.24477,0.01,-4.7683716e-07
0.009999998,28792.65480509786,0.01,1.0800249583553523e-14,nan,,100,1.0,3.5044917e-18,-14.270933,25.52,1.0,245.00690671255234,100.0,1.0800249583553523e-14,nan,1.0,28792.65480509786,168.83344,0.01,-1.1920929e-06
0.009999998,23375.188737302895,0.01,-2.2737367544323206e-15,nan,,100,1.0,3.5044917e-18,-12.858461,22.43,1.0,214.1234264511968,100.0,-2.2737367544323206e-15,nan,1.0,23375.188737302895,152.1231,0.01,1.9073486e-06
0.009999998,29108.66940125617,0.01,7.958078640513123e-15,nan,,100,1.0,3.5044917e-18,-14.349034,24.03,1.0,230.11565025949628,100.0,7.958078640513123e-15,nan,1.0,29108.66940125617,169.75743,0.01,-1.1920929e-06
0.009999998,30849.675127608425,0.01,-3.382183422218077e-14,nan,,100,1.0,3.5044917e-18,-14.7719145,24.85,1.0,238.30586499436268,100.0,-3.382183422218077e-14,nan,1.0,30849.675127608425,174.76033,0.01,-4.7683716e-07
0.009999998,25827.45539369009,0.01,-7.389644451905042e-14,nan,,100,1.0,3.5044917e-18,-13.516126,24.65,1.0,236.3113160755057,100.0,-7.389644451905042e-14,nan,1.0,25827.45539369009,159.90366,0.01,9.536743e-07
0.009999998,34042.56863531017,0.01,2.3874235921539365e-14,nan,,100,1.0,3.5044917e-18,-15.517531,23.49,1.0,224.71776268219426,100.0,2.3874235921539365e-14,nan,1.0,34042.56863531017,183.58142,0.01,7.1525574e-07
0.009999998,27622.71368362032,0.01,2.1884716261411086e-14,nan,,100,1.0,3.5044917e-18,-13.977986,22.96,1.0,219.4235413792354,100.0,2.1884716261411086e-14,nan,1.0,27622.71368362032,165.36774,0.01,1.4305115e-06
0.009999998,33175.19124182792,0.01,-9.663381206337363e-15,nan,,100,1.0,3.5044917e-18,-15.318571,27.11,1.0,260.8993721062815,100.0,-9.663381206337363e-15,nan,1.0,33175.19124182792,181.2276,0.01,-3.427267e-07
0.009999998,25903.355648717617,0.01,-4.177991286269389e-14,nan,,100,1.0,3.5044917e-18,-13.5359745,23.3,1.0,222.81673674722524,100.0,-4.177991286269389e-14,nan,1.0,25903.355648717617,160.13844,0.01,9.536743e-07
0.009999998,25127.774009697696,0.01,-2.0179413695586844e-14,nan,,100,1.0,3.5044917e-18,-13.33179,24.07,1.0,230.51287523973653,100.0,-2.0179413695586844e-14,nan,1.0,25127.774009697696,157.72284,0.01,2.1457672e-06
0.009999998,30262.820497808556,0.01,-2.955857780762017e-14,nan,,100,1.0,3.5044917e-18,-14.630738,24.44,1.0,234.21989590555106,100.0,-2.955857780762017e-14,nan,1.0,30262.820497808556,173.09013,0.01,7.1525574e-07
0.009999998,20028.335767564393,0.01,6.16751094639767e-14,nan,,100,1.0,3.5044917e-18,-11.902385,21.41,1.0,203.92521211006246,100.0,6.16751094639767e-14,nan,1.0,20028.335767564393,140.81212,0.01,-7.1525574e-07
0.009999998,25830.987730727804,0.01,6.252776074688882e-14,nan,,100,1.0,3.5044917e-18,-13.517053,22.71,1.0,216.92254227619097,100.0,6.252776074688882e-14,nan,1.0,25830.987730727804,159.9146,0.01,-2.861023e-06
0.009999998,32719.680950530874,0.01,7.531752999057062e-14,nan,,100,1.0,3.5044917e-18,-15.213039,26.79,1.0,257.7122486378093,100.0,7.531752999057062e-14,nan,1.0,32719.680950530874,179.97913,0.01,4.7683716e-07
0.009999998,26274.653922674388,0.01,2.1600499167107046e-14,nan,,100,1.0,3.5044917e-18,-13.632645,26.55,1.0,255.3040324365071,100.0,2.1600499167107046e-14,nan,1.0,26274.653922674388,161.28207,0.01,4.7683716e-07
0.009999998,30338.85350004522,0.01,9.663381206337363e-15,nan,,100,1.0,3.5044917e-18,-14.649104,23.87,1.0,228.52228657952435,100.0,9.663381206337363e-15,nan,1.0,30338.85350004522,173.30743,0.01,1.9073486e-06
0.009999998,26187.403667966413,0.01,-8.242295734817162e-15,nan,,100,1.0,3.5044917e-18,-13.609988,25.82,1.0,248.00720893985235,100.0,-8.242295734817162e-15,nan,1.0,26187.403667966413,161.01405,0.01,9.536743e-07
0.009999998,34777.366213204485,0.01,5.684341886080802e-16,nan,,100,1.0,3.5044917e-18,-15.684112,25.97,1.0,249.51139905893658,100.0,5.684341886080802e-16,nan,1.0,34777.366213204485,185.55212,0.01,
0.009999998,31903.920014661442,0.01,1.7053025658242404e-14,nan,,100,1.0,3.5044917e-18,-15.022202,28.89,1.0,278.6926820689159,100.0,1.7053025658242404e-14,nan,1.0,31903.920014661442,177.72136,0.01,2.861023e-06
0.009999998,29425.32205077446,0.01,-3.126388037344441e-15,nan,,100,1.0,3.5044917e-18,-14.426871,24.81,1.0,237.9172559920335,100.0,-3.126388037344441e-15,nan,1.0,29425.32205077446,170.67827,0.01,-1.1920929e-06
0.009999998,32901.68776452894,0.01,3.410605131648481e-14,nan,,100,1.0,3.5044917e-18,-15.255293,25.48,1.0,244.6014426135615,100.0,3.410605131648481e-14,nan,1.0,32901.68776452894,180.47899,0.01,2.3841858e-07
0.009999998,31323.98275029886,0.01,-1.1368683772161603e-15,nan,,100,1.0,3.5044917e-18,-14.885043,26.26,1.0,252.41449101601532,100.0,-1.1368683772161603e-15,nan,1.0,31323.98275029886,176.09868,0.01,-1.66893e-06
0.009999998,26955.92301030304,0.01,-9.947598300641402e-15,nan,,100,1.0,3.5044917e-18,-13.808249,25.55,1.0,245.3134858471703,100.0,-9.947598300641402e-15,nan,1.0,26955.92301030304,163.35962,0.01,-2.3841858e-06
0.009999998,28137.64748993187,0.01,-3.2400748750660566e-14,nan,,100,1.0,3.5044917e-18,-14.107674,27.57,1.0,265.50342094740864,100.0,-3.2400748750660566e-14,nan,1.0,28137.64748993187,166.90198,0.01,-4.7683716e-07
0.009999998,29476.897405178268,0.01,-3.382183422218077e-14,nan,,100,1.0,3.5044917e-18,-14.439508,27.54,1.0,265.20283514410204,100.0,-3.382183422218077e-14,nan,1.0,29476.897405178268,170.82777,0.01,-1.66893e-06
0.009999998,31089.22330189737,0.01,-1.0231815394945442e-14,nan,,100,1.0,3.5044917e-18,-14.829155,25.69,1.0,246.71793978003902,100.0,-1.0231815394945442e-14,nan,1.0,31089.22330189737,175.43755,0.01,2.3841858e-07
0.009999998,27116.301934990235,0.01,-4.831690603168682e-15,nan,,100,1.0,3.5044917e-18,-13.849265,25.55,1.0,245.30585028293967,100.0,-4.831690603168682e-15,nan,1.0,27116.301934990235,163.84486,0.01,1.66893e-06
0.009999998,30707.654084624817,0.01,-1.1368683772161604e-14,nan,,100,1.0,3.5044917e-18,-14.737874,24.08,1.0,230.6200544306741,100.0,-1.1368683772161604e-14,nan,1.0,30707.654084624817,174.3576,0.01,1.9073486e-06
0.009999998,23503.221472569458,0.01,-2.870592652470805e-14,nan,,100,1.0,3.5044917e-18,-12.893629,24.14,1.0,231.21023778530315,100.0,-2.870592652470805e-14,nan,1.0,23503.221472569458,152.53914,0.01,4.7683716e-07
0.009999998,31096.58846355398,0.01,1.3073986337985844e-14,nan,,100,1.0,3.5044917e-18,-14.8309145,25.23,1.0,242.1053711493405,100.0,1.3073986337985844e-14,nan,1.0,31096.58846355398,175.45831,0.01,2.3841858e-06
0.009999998,23769.12707729816,0.01,8.242295734817162e-15,nan,,100,1.0,3.5044917e-18,-12.96636,21.84,1.0,208.23234352864512,100.0,8.242295734817162e-15,nan,1.0,23769.12707729816,153.3996,0.01,-4.7683716e-07
0.009999998,31137.69766700195,0.01,6.252776074688882e-15,nan,,100,1.0,3.5044917e-18,-14.8407135,23.91,1.0,228.92264234783852,100.0,6.252776074688882e-15,nan,1.0,31137.69766700195,175.57426,0.01,-1.5497208e-06
0.009999998,27838.126031649073,0.01,-2.2737367544323206e-15,nan,,100,1.0,3.5044917e-18,-14.032386,24.61,1.0,235.91319828298532,100.0,-2.2737367544323206e-15,nan,1.0,27838.126031649073,166.01128,0.01,5.9604645e-07
0.009999998,31848.720875607352,0.01,-1.9895196601282807e-15,nan,,100,1.0,3.5044917e-18,-15.009202,26.12,1.0,251.00622938768132,100.0,-1.9895196601282807e-15,nan,1.0,31848.720875607352,177.56755,0.01,3.5762787e-07
0.009999998,23205.054808965273,0.01,-2.7853275241795927e-14,nan,,100,1.0,3.5044917e-18,-12.811584,21.45,1.0,204.3324610623375,100.0,-2.7853275241795927e-14,nan,1.0,23205.054808965273,151.56848,0.01,-5.662441e-07
0.009999998,26738.1649511487,0.01,-4.831690603168681e-14,nan,,100,1.0,3.5044917e-18,-13.752362,24.41,1.0,233.90964453268208,100.0,-4.831690603168681e-14,nan,1.0,26738.1649511487,162.69846,0.01,9.536743e-07
0.009999998,27805.970959787068,0.01,-7.673861546209083e-15,nan,,100,1.0,3.5044917e-18,-14.024279,25.13,1.0,241.11190655624605,100.0,-7.673861546209083e-15,nan,1.0,27805.970959787068,165.91537,0.01,9.536743e-07
0.009999998,23489.542423219085,0.01,-2.3874235921539365e-14,nan,,100,1.0,3.5044917e-18,-12.88988,22.5,1.0,214.8208607231984,100.0,-2.3874235921539365e-14,nan,1.0,23489.542423219085,152.49474,0.01,-1.1920929e-07
0.009999998,26586.937618238986,0.01,2.4442670110147446e-14,nan,,100,1.0,3.5044917e-18,-13.713417,24.7,1.0,236.80739605869,100.0,2.4442670110147446e-14,nan,1.0,26586.937618238986,162.23769,0.01,
0.009999998,26276.511793966063,0.01,-6.536993168992922e-15,nan,,100,1.0,3.5044917e-18,-13.633123,24.23,1.0,232.11616226863396,100.0,-6.536993168992922e-15,nan,1.0,26276.511793966063,161.28778,0.01,2.3841858e-07
