MinVanillaIw,AvgEpLen,AvgRet,EpsThisIter,AvgVanillaIw,MaxVanillaIw,VarNormIw,AvgDiscRet,AvgNormIw,J,Bound,ESSClassic,VarJ,VanillaAvgRet,VarRet,ESSRenyi,eRenyi2,IterType,MaxNormIw,BatchSize,VarDiscRet,MinNormIw,Delta,VarVanillaIw
1.0,37.96,2.3001049314,100,1.0,1.0,2.1793e-19,2.3001049314,0.005,5.17212,-3.88906,200.000000102,20.3866,2.3001049314,278.756333909,500.0,1.0,2,0.005,500,278.756333909,0.005,0.2,
1.0,45.94,-8.06491648795,100,1.0,1.0,5.43914e-20,-8.06491648795,0.00333333,0.759772,-6.63865,299.999969474,24.0431,-8.06491648795,794.109094887,500.0,1.0,2,0.00333333,500,794.109094887,0.00333333,0.2,
1.0,116.36,39.3335739406,100,1.0,1.0,5.4346e-20,39.3335739406,0.0025,10.4032,-20.1144,400.0,56.2545,39.3335739406,9907.20424345,500.0,1.0,2,0.0025,500,9907.20424345,0.0025,0.2,
0.407896,57.56,21.4832795283,100,976.928,40676.4,0.000162755,21.4832795283,0.002,304.966,276.702,12.0170762071,1.37228,21.4832795283,1425.3179474,466.309003714,1.07225,1,0.0832741,500,1425.3179474,8.35058e-07,0.2,3.88329e+07
1.0,49.24,5.68717746076,100,1.0,1.0,3.50449e-18,5.68717746076,0.01,5.68718,-2.86259,100.0,22.8009,5.68717746076,525.130636463,500.0,1.0,2,0.01,500,525.130636463,0.01,0.2,
1.0,63.46,-8.37801919553,100,1.0,1.0,2.1793e-19,-8.37801919553,0.005,-1.34542,-12.244,200.000000102,29.9916,-8.37801919553,1192.12489811,500.0,1.0,2,0.005,500,1192.12489811,0.005,0.2,
1.0,40.0,0.38503771273,100,1.0,1.0,5.43914e-20,0.38503771273,0.00333333,-0.768601,-9.66724,299.999969474,27.8671,0.38503771273,534.075374294,500.0,1.0,2,0.00333333,500,534.075374294,0.00333333,0.2,
1.0,39.88,0.190814897882,100,1.0,1.0,5.4346e-20,0.190814897882,0.0025,-0.528748,-8.23519,400.0,27.6938,0.190814897882,744.808440427,500.0,1.0,2,0.0025,500,744.808440427,0.0025,0.2,
0.130107,71.8,9.08533736219,100,2436.62,121787.0,0.000196249,9.08533736219,0.002,80.3347,72.8843,10.0071553774,0.167146,9.08533736219,1270.62735898,465.318583116,1.07453,1,0.0999642,500,1270.62735898,1.06793e-07,0.2,2.91288e+08
1.0,55.26,6.09812178198,100,1.0,1.0,3.50449e-18,6.09812178198,0.01,6.09812,-19.2092,100.0,45.4534,6.09812178198,2086.88200382,500.0,1.0,2,0.01,500,2086.88200382,0.01,0.2,
1.0,44.44,3.74166393309,100,1.0,1.0,2.1793e-19,3.74166393309,0.005,4.91989,-12.9751,200.000000102,44.2808,3.74166393309,1871.50431355,500.0,1.0,2,0.005,500,1871.50431355,0.005,0.2,
1.0,37.14,-5.02253208107,100,1.0,1.0,5.43914e-20,-5.02253208107,0.00333333,1.60575,-13.0054,299.999969474,39.1316,-5.02253208107,612.484248961,500.0,1.0,2,0.00333333,500,612.484248961,0.00333333,0.2,
1.0,36.92,-1.10156048274,100,1.0,1.0,5.4346e-20,-1.10156048274,0.0025,0.928924,-11.7247,400.0,36.2708,-1.10156048274,669.644869249,500.0,1.0,2,0.0025,500,669.644869249,0.0025,0.2,
0.1944,46.26,1.81130986986,100,1754.27,73061.1,0.00016284,1.81130986986,0.002,126.485,114.725,12.0109807618,0.340315,1.81130986986,1447.81554713,463.146726925,1.07957,1,0.0832952,500,1447.81554713,2.21631e-07,0.2,1.25283e+08
1.0,53.24,8.61901319519,100,1.0,1.0,3.50449e-18,8.61901319519,0.01,8.61901,-29.232,100.0,74.8704,8.61901319519,5662.19173252,500.0,1.0,2,0.01,500,5662.19173252,0.01,0.2,
1.0,55.38,-8.85971861245,100,1.0,1.0,2.1793e-19,-8.85971861245,0.005,-0.120351,-26.8851,200.000000102,65.0216,-8.85971861245,2724.53029492,500.0,1.0,2,0.005,500,2724.53029492,0.005,0.2,
1.0,63.86,-5.86927761269,100,1.0,1.0,5.43914e-20,-5.86927761269,0.00333333,-2.03666,-23.89,299.999969474,56.1057,-5.86927761269,975.648235135,500.0,1.0,2,0.00333333,500,975.648235135,0.00333333,0.2,
1.0,98.88,4.83103822399,100,1.0,1.0,5.4346e-20,4.83103822399,0.0025,-0.319734,-19.2452,400.0,52.0875,4.83103822399,1387.41398545,500.0,1.0,2,0.0025,500,1387.41398545,0.0025,0.2,
0.31662,49.16,1.35511126065,100,1864.65,93194.2,0.000196228,1.35511126065,0.002,189.179,171.606,10.0082484293,0.54712,1.35511126065,344.513182923,463.977224507,1.07764,1,0.0999588,500,344.513182923,3.39602e-07,0.2,1.70567e+08
1.0,27.52,-8.69348695999,100,1.0,1.0,3.50449e-18,-8.69348695999,0.01,-8.69349,-14.914,100.0,14.4962,-8.69348695999,212.26170344,500.0,1.0,2,0.01,500,212.26170344,0.01,0.2,
1.0,41.38,0.107670686487,100,1.0,1.0,2.1793e-19,0.107670686487,0.005,-4.29291,-11.2194,200.000000102,19.7757,0.107670686487,538.677455304,500.0,1.0,2,0.005,500,538.677455304,0.005,0.2,
1.0,82.02,3.96654194439,100,1.0,1.0,5.43914e-20,3.96654194439,0.00333333,-1.53976,-8.46451,299.999969474,24.2421,3.96654194439,944.845539005,500.0,1.0,2,0.00333333,500,944.845539005,0.00333333,0.2,
1.0,45.06,22.5461678915,100,1.0,1.0,5.4346e-20,22.5461678915,0.0025,4.48172,-4.77052,400.0,30.1868,22.5461678915,1461.4525395,500.0,1.0,2,0.0025,500,1461.4525395,0.0025,0.2,
0.407718,101.66,-12.4882327133,100,2522.02,105052.0,0.000162889,-12.4882327133,0.002,92.4952,83.9229,12.0074799538,0.178018,-12.4882327133,389.529411634,465.97703213,1.07301,1,0.0833074,500,389.529411634,3.23326e-07,0.2,2.59017e+08
1.0,42.36,-15.1940047129,100,1.0,1.0,3.50449e-18,-15.1940047129,0.01,-15.194,-34.6167,100.0,29.6986,-15.1940047129,890.918216273,500.0,1.0,2,0.01,500,890.918216273,0.01,0.2,
1.0,42.18,-8.6859329058,100,1.0,1.0,2.1793e-19,-8.6859329058,0.005,-11.94,-25.6739,200.000000102,27.6275,-8.6859329058,629.662940648,500.0,1.0,2,0.005,500,629.662940648,0.005,0.2,
1.0,60.2,0.518773368231,100,1.0,1.0,5.43914e-20,0.518773368231,0.00333333,-7.78706,-19.0008,299.999969474,33.7255,0.518773368231,1800.20521963,500.0,1.0,2,0.00333333,500,1800.20521963,0.00333333,0.2,
1.0,89.24,26.6513013882,100,1.0,1.0,5.4346e-20,26.6513013882,0.0025,0.822534,-8.88882,400.0,35.1128,26.6513013882,636.262360494,500.0,1.0,2,0.0025,500,636.262360494,0.0025,0.2,
0.0593678,41.46,9.55247456941,100,4914.48,204738.0,0.00016294,9.55247456941,0.002,77.902,68.7498,12.0038146127,0.0661159,9.55247456941,285.615883855,450.371169572,1.1102,1,0.0833201,500,285.615883855,2.41603e-08,0.2,9.83835e+08
