EmpiricalD2,ReturnMeanIW,MaxIW,StdIW,Iteration,MeanEntropy,TimestepsSoFar,J_sample_variance,EpThisIter,MaxIWNorm,Weights,MinIWNorm,InitialReturnMean,ESSRenyi,MeanIWNorm,MeanIW,InitialBound,MinIW,ReturnStepMax,InitialReturnMax,ESSClassic,EpLenMean,EpRewMean,EntropyCoefficient,EpisodesSoFar,Bound,TimeElapsed,StdIWNorm,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin
2.348794,2.0502841,8.620243,1.2472408,291,0.57711595,12096342,161.18439,100,0.08620243,[-0.513 -0.269 -0.03  -0.256 -0.843],0.0006834398,-7.6293944e-08,42.575043,0.009985303,0.9985303,-1.7223468,0.06834398,100.0,12.533028,39.05957,457.56,-23.4371147410511,,29100,-0.58934593,19598.70550584793,0.012472408,-51.670403,10.472129,98.89755
5.87405,4.638138,16.550905,2.1319182,292,0.5836314,12142973,662.58075,100,0.16550905,[-0.506 -0.269 -0.025 -0.256 -0.842],0.00012347255,2.670288e-07,17.024029,0.014278027,1.4278027,-1.4369051,0.012347256,100.0,19.039326,30.96469,466.31,-9.797307916935404,,29200,1.1555908,19707.97741007805,0.021319183,-43.10716,9.450894,98.95798
13.218283,4.850527,25.381248,4.1224427,293,0.58045495,12191000,656.3091,100,0.2538125,[-0.507 -0.267 -0.028 -0.248 -0.835],5.754292e-05,1.2207031e-06,7.5652795,0.016931403,1.6931403,-0.78796804,0.005754292,100.0,17.675644,14.433751,480.27,-12.484959825740155,,29300,1.9857111,19816.269732236862,0.041224428,-23.639072,9.195947,98.94801
1.0623405,0.27095854,1.5405114,0.21411233,294,0.58460146,12238497,95.65901,100,0.015405114,[-0.523 -0.265 -0.035 -0.247 -0.839],0.005552178,-2.861023e-07,94.131775,0.009920735,0.99207354,-1.6548134,0.5552178,100.0,19.238106,95.54935,474.97,-12.326004567877924,,29400,-1.4346558,19926.639424800873,0.0021411232,-49.644394,9.984068,98.948105
1.1805658,0.40147823,2.0960765,0.34306386,295,0.5849529,12286587,96.25953,100,0.020960765,[-0.522 -0.264 -0.034 -0.247 -0.834],0.004007574,7.6293946e-07,84.70515,0.00998497,0.998497,-1.4866229,0.40075743,100.0,18.462225,89.44164,480.9,-11.877449712446502,,29500,-1.2137954,20036.832406044006,0.0034306387,-44.598705,9.66417,98.95061
1.838324,1.5991325,6.0942945,1.1390142,296,0.5797208,12334451,109.816986,100,0.060942944,[-0.523 -0.265 -0.033 -0.246 -0.834],0.0007107637,1.2207031e-06,54.397377,0.010966656,1.0966657,-0.93690187,0.07107637,100.0,23.179447,48.10647,478.64,-13.196804730739197,,29600,0.32883406,20143.96788430214,0.011390142,-28.1071,10.283246,98.944855
2.9228644,1.908422,12.380469,1.6817374,297,0.5833911,12381484,329.4721,100,0.12380469,[-0.521 -0.255 -0.033 -0.24  -0.839],0.0004833842,2.0980835e-07,34.213013,0.012201653,1.2201651,-1.7599753,0.04833842,100.0,19.20061,34.48663,470.33,-20.03724479840603,,29700,-1.1005003,20254.67688679695,0.016817374,-52.799263,10.418021,98.914795
46055.273,482.74036,8599.322,855.592,298,0.5872677,12430730,23383072.0,100,85.99322,[-0.519 -0.258 -0.028 -0.242 -0.836],5.598831e-08,-1.1014938e-06,0.002171304,0.862957,86.295715,-0.9423104,5.598831e-06,100.0,19.298527,1.007046,492.46,-7.255883158156019,,29800,280.51617,20320.68107199669,8.55592,-28.269276,8.900201,98.970535
1236.4528,121.92653,1121.6278,111.56904,299,0.5859439,12479488,1472381.1,100,11.216278,[-0.525 -0.272 -0.018 -0.261 -0.832],6.030152e-07,-4.7683716e-07,0.08087652,0.11595221,11.595221,-1.1166784,6.0301525e-05,100.0,28.819607,1.0685754,487.58,-6.581199077478549,,29900,82.66052,20386.02755188942,1.1156902,-33.500336,9.165137,98.97301
1.9240462,1.012695,5.998852,0.84781986,300,0.58203775,12527228,103.8961,100,0.059988517,[-0.519 -0.272 -0.006 -0.263 -0.833],0.0005415768,-3.8146972e-08,51.973804,0.0098141935,0.9814194,-1.1275439,0.05415768,100.0,18.750725,57.26481,477.4,-8.427523516444438,,30000,-0.55132115,20466.089384317398,0.008478199,-33.826317,8.35111,98.96469
1.5344604,1.4350435,4.6135325,0.7542369,301,0.579074,12576092,107.63479,100,0.046135325,[-0.521 -0.277 -0.009 -0.264 -0.837],0.001125833,7.6293946e-07,65.16949,0.010730812,1.0730814,-1.4331403,0.11258331,100.0,20.831669,66.93322,488.64,-3.040807760084641,,30100,-0.3402363,20578.419298171997,0.0075423685,-42.994232,8.94766,98.98755
14.449691,6.455024,20.330097,3.0444484,302,0.5818943,12625501,2645.7585,100,0.20330097,[-0.529 -0.28  -0.009 -0.266 -0.84 ],5.6365665e-05,5.340576e-07,6.920563,0.011646249,1.164625,-0.7580863,0.005636567,100.0,22.7426,12.76564,494.09,-8.262816535045335,,30200,3.573328,20692.190014839172,0.030444484,-22.366936,8.242646,98.96655
12.216566,8.736305,32.394657,4.4540215,303,0.57962394,12674321,2190.4448,100,0.32394657,[-0.527 -0.285 -0.015 -0.27  -0.837],2.2232383e-05,-2.670288e-07,8.185606,0.016804952,1.680495,-0.9978399,0.0022232383,100.0,19.972425,12.461463,488.2,-10.468460871715282,,30300,5.248636,20805.510185718536,0.044540215,-29.935188,8.613367,98.95711
151.39343,22.873383,114.087875,11.363435,304,0.583601,12723301,59881.348,100,1.1408787,[-0.535 -0.3   -0.011 -0.28  -0.839],6.0913944e-06,-8.392334e-07,0.6605306,0.016041225,1.6041226,-0.71394306,0.00060913945,100.0,21.418266,1.9538286,489.8,-12.305068136247726,,30400,14.088892,20917.701762914658,0.11363434,-17.893814,8.54988,98.94975
4.048337,2.9930434,12.076858,1.8295348,305,0.5810482,12771154,635.042,100,0.12076857,[-0.536 -0.29  -0.008 -0.284 -0.835],0.00019879779,1.1444092e-06,24.701502,0.011226536,1.1226535,-1.856009,0.019879779,100.0,21.697012,27.35405,478.53,-13.31363447223883,,30500,-0.74133754,21029.063789844513,0.018295348,-55.680298,10.796331,98.94435
3.0336943,2.3973014,10.286594,1.5993538,306,0.5849268,12819236,225.29512,100,0.10286594,[-0.53  -0.293 -0.007 -0.28  -0.838],0.00046350743,-2.002716e-07,32.96311,0.010042443,1.0042443,-0.68871015,0.046350744,100.0,16.693716,28.277693,480.82,-11.108365755003375,,30600,1.1977409,21140.53461623192,0.015993536,-20.661295,7.5662646,98.9538
8.608651,4.172488,39.31813,4.476557,307,0.58300734,12867415,632.4024,100,0.3931813,[-0.543 -0.296 -0.009 -0.28  -0.834],0.000182814,-1.335144e-07,11.616221,0.017164178,1.7164177,-0.84442323,0.0182814,100.0,22.02203,12.81708,481.79,-17.57439709309385,,30700,1.6949079,21253.07186770439,0.044765573,-25.332697,9.335421,98.92705
33820.703,518.2543,5894.293,586.42865,308,0.58737624,12916851,26765822.0,100,58.94293,[-0.546 -0.295 -0.005 -0.274 -0.836],9.4371714e-08,-4.959106e-07,0.0029567687,0.59429246,59.42925,-0.6149893,9.437172e-06,100.0,18.449661,1.0165595,494.36,-10.21531584464615,,30800,405.15533,21366.58058643341,5.864286,-17.50133,7.584744,98.95868
1.3915597,0.35826635,2.4082887,0.46063542,309,0.5873747,12965491,46.619427,100,0.024082886,[-0.552 -0.278  0.005 -0.274 -0.832],0.002244956,8.392334e-07,71.86181,0.009233603,0.9233603,-0.6153472,0.22449562,100.0,15.869711,80.072395,486.4,-12.845243266544948,,30900,-0.3676253,21482.268127441406,0.004606354,-18.460443,6.6738133,98.94719
2.1901927,1.6405549,12.560449,1.5215367,310,0.583494,13014770,206.64635,100,0.12560448,[-0.552 -0.279  0.007 -0.273 -0.832],0.0008673112,-2.193451e-07,45.658085,0.010977468,1.0977468,-1.050763,0.08673112,100.0,31.52288,34.23313,492.79,-8.709684097417696,,31000,0.08549976,21595.322126865387,0.015215366,-26.8798,8.919473,98.964645
1.9739133,2.2340689,5.483431,0.8187003,311,0.59193146,13062126,430.2542,100,0.054834306,[-0.548 -0.271  0.008 -0.271 -0.835],0.0008854217,7.6293946e-07,50.660786,0.01063138,1.063138,-1.3897109,0.08854217,100.0,30.24345,62.773785,473.56,-19.364230582703257,,31100,0.28157985,21705.941996097565,0.008187003,-41.691338,10.392712,98.91821
38.077114,13.584614,184.19823,18.482172,312,0.59280556,13110316,12897.34,100,1.8419822,[-0.548 -0.279  0.008 -0.277 -0.827],1.0561051e-05,-9.918213e-07,2.6262496,0.030106518,3.0106518,-1.261826,0.0010561051,100.0,27.945057,2.5848858,481.9,-9.03422395708797,,31200,5.798314,21819.72478532791,0.18482172,-37.854748,9.250475,98.96251
1.5815363,0.97388613,3.7893362,0.7057106,313,0.59277135,13159007,75.72062,100,0.037893362,[-0.562 -0.278  0.001 -0.271 -0.826],0.0016815877,,63.22966,0.010587253,1.0587252,-1.2466736,0.16815877,100.0,20.044147,69.23718,486.91,-8.747129811315945,,31300,-0.59392,21932.123063087463,0.007057106,-37.400208,9.851096,98.964066
2.4225228,1.5478201,8.527671,1.2127461,314,0.5956948,13208514,164.4121,100,0.08527671,[-0.562 -0.28   0.002 -0.269 -0.826],0.00076370954,-1.4305115e-07,41.27928,0.0099394955,0.9939496,-0.96284693,0.076370955,100.0,17.10197,40.181404,495.07,-11.331655698363281,,31400,0.04920149,22046.415877580643,0.012127463,-28.885403,8.1868515,98.95422
1.39514,0.9943721,5.0282464,0.6597472,315,0.59629214,13257657,104.26966,100,0.050282463,[-0.556 -0.281 -0.001 -0.269 -0.823],0.0017852529,-1.14440915e-07,71.67739,0.0101853665,1.0185368,-1.7241033,0.1785253,100.0,13.741179,70.444016,491.43,-12.581958212924967,,31500,-1.0420706,22161.056678295135,0.0065974714,-51.7231,9.458249,98.94879
2.8768702,2.020225,12.815784,1.5543499,316,0.59518325,13307548,120.52803,100,0.12815784,[-5.624e-01 -2.835e-01 -1.888e-04 -2.707e-01 -8.226e-01],0.000430101,-6.4849854e-07,34.76,0.011115337,1.1115335,-0.65419394,0.0430101,100.0,18.696575,33.835503,498.91,-11.260245474613091,,31600,0.91062534,22277.890121221542,0.015543499,-19.625805,7.426357,98.954865
69.44091,14.083032,203.5539,20.466585,317,0.5977633,13356470,13092.647,100,2.035539,[-5.591e-01 -2.790e-01  5.306e-04 -2.731e-01 -8.238e-01],2.2835868e-05,4.5776366e-07,1.4400733,0.030492228,3.0492225,-0.9240471,0.002283587,100.0,19.668892,2.1714659,489.22,-8.703158452895623,,31700,6.3828316,22390.884742975235,0.20466582,-27.721424,8.325619,98.96442
6.9556713,4.6023655,20.19368,2.6146765,318,0.5963255,13404845,683.0406,100,0.2019368,[-0.557 -0.288  0.009 -0.282 -0.821],0.00019687782,8.5830686e-07,14.376758,0.0131298695,1.3129871,-1.1404697,0.019687783,100.0,18.195793,20.138329,483.75,-13.141254094855379,,31800,1.5945334,22503.640053987503,0.026146764,-34.214115,8.476658,98.94566
4.136181,2.9824405,13.427068,1.9472647,319,0.5923172,13450958,466.50256,100,0.13427067,[-0.552 -0.295  0.009 -0.292 -0.823],0.00048619608,,24.176893,0.011759877,1.1759878,-1.1779041,0.04861961,100.0,19.9956,26.724722,461.13,-20.20412472847568,,31900,0.5868659,22608.77267885208,0.019472647,-35.337124,8.725459,98.91237
4.216263,2.4919806,12.14193,1.6757984,320,0.59423786,13498006,588.6847,100,0.121419296,[-0.548 -0.303  0.007 -0.292 -0.827],0.00022189296,1.5258789e-07,23.717686,0.010561916,1.0561916,-0.9444146,0.022189297,100.0,21.708584,28.429813,470.48,-15.640748774670651,,32000,0.5527625,22718.64455986023,0.016757984,-28.332443,8.837122,98.93352
1.3330803,0.53702486,2.2986727,0.42798445,321,0.593859,13546896,70.73925,100,0.022986727,[-0.541 -0.301  0.01  -0.286 -0.825],0.0024027464,7.6293946e-07,75.01424,0.009119295,0.9119295,-1.3383422,0.24027464,100.0,18.195324,81.94981,488.9,-9.97926157658577,,32100,-1.0082138,22831.85984134674,0.0042798445,-40.150284,8.852532,98.95918
187.57504,25.282833,310.94095,30.939796,322,0.57668823,13595786,61647.867,100,3.1094093,[-0.54  -0.302  0.011 -0.284 -0.825],1.8470788e-06,-4.5776366e-07,0.53312,0.0370964,3.7096393,-0.6553445,0.00018470788,100.0,14.473096,1.4171952,488.9,-7.1685701115936515,,32200,16.30737,22942.190594673157,0.3093979,-19.66032,7.398167,98.97067
4.323524,2.696474,10.212532,1.6438966,323,0.5708078,13645726,253.9944,100,0.10212532,[-0.565 -0.312  0.013 -0.286 -0.842],0.00017425162,-6.8664554e-07,23.12928,0.012452407,1.2452407,-0.84547985,0.017425163,100.0,15.45069,36.459366,499.4,-12.71571603069377,,32300,0.938462,23056.645263910294,0.016438967,-25.364374,6.6722317,98.94908
19.544655,6.2177296,38.081787,3.9860864,324,0.5714028,13694487,2973.7815,100,0.38081786,[-0.562 -0.304  0.011 -0.286 -0.848],3.588246e-05,4.5776366e-07,5.1164885,0.009625741,0.96257424,-0.8561091,0.0035882464,100.0,16.99405,5.5101113,487.61,-18.519119521898503,,32400,2.4329262,23170.84222817421,0.03986087,-25.683283,7.476637,98.92404
5.8524523,5.159815,25.441349,3.8321526,325,0.5745943,13741909,506.7602,100,0.2544135,[-0.56  -0.298  0.017 -0.289 -0.847],0.000227728,-8.9645386e-07,17.086855,0.0143044265,1.4304427,-1.3633822,0.0227728,100.0,21.208334,12.229379,474.22,-21.883345924727006,,32500,1.8615446,23280.633566617966,0.038321525,-40.901436,9.461974,98.907715
2.2455971,1.9144572,6.135767,0.93690294,326,0.5697185,13791072,119.515434,100,0.06135767,[-0.56  -0.291  0.012 -0.28  -0.844],0.00019774183,,44.531586,0.009935506,0.99355054,-0.9199361,0.019774184,100.0,24.657682,52.931908,491.63,-13.908216871897267,,32600,0.5359038,23394.144289255142,0.00936903,-27.598083,8.058631,98.94342
5734.885,340.92783,1880.2092,187.05043,327,0.5689815,13839988,11696449.0,100,18.802092,[-0.561 -0.293  0.009 -0.284 -0.849],1.794449e-07,2.002716e-07,0.017437141,0.19108304,19.108305,-1.1478133,1.794449e-05,100.0,18.188885,1.0328045,489.16,-13.321357440041222,,32700,254.00502,23508.537361860275,1.8705043,-34.43441,9.459497,98.945526
2.7047238,1.4304466,4.4066825,0.9237154,328,0.56887573,13889803,72.209915,100,0.044066824,[-0.567 -0.295  0.014 -0.273 -0.85 ],0.00024819336,2.3841858e-07,36.97235,0.009661927,0.9661927,-0.7094386,0.024819337,100.0,18.0568,52.24645,498.15,-14.511907403145937,,32800,0.26370025,23625.469391822815,0.009237153,-21.283167,7.208758,98.94174
2.5115507,1.9069339,6.9439316,1.087676,329,0.5610357,13939245,132.3648,100,0.069439314,[-0.566 -0.292  0.016 -0.276 -0.85 ],0.0006285593,-1.9073487e-07,39.81604,0.0092350375,0.9235037,-1.1414046,0.06285594,100.0,33.73121,41.89104,494.42,-10.76035321171767,,32900,0.09805071,23738.138750314713,0.01087676,-34.24213,9.616921,98.95647
3.2914922,2.0960793,5.2276826,0.8654596,330,0.56203884,13988511,263.72748,100,0.052276824,[-0.572 -0.288  0.018 -0.277 -0.858],0.0004881609,1.9073487e-07,30.381357,0.009327297,0.93272996,-0.8973357,0.048816092,100.0,26.920074,53.735786,492.66,-15.989794553732064,,33000,0.46809042,23852.67558145523,0.008654595,-23.631527,8.504629,98.93509
2866.7024,104.69202,1154.7906,114.880806,331,0.55971265,14038444,1098159.6,100,11.547906,[-0.576 -0.285  0.016 -0.27  -0.857],7.0130774e-08,-1.7690659e-06,0.034883287,0.12078438,12.078439,-0.7816998,7.0130773e-06,100.0,23.45094,1.093332,499.33,-15.559075925390319,,33100,62.83866,23969.261213302612,1.1488081,-16.946163,7.263419,98.93768
860.38837,98.8766,765.4054,76.515305,332,0.5488282,14087366,883728.4,100,7.6540537,[-0.568 -0.265  0.023 -0.266 -0.859],1.5080421e-06,2.2888183e-07,0.11622658,0.08907387,8.907388,-1.1477442,0.00015080422,100.0,17.072395,1.3370819,489.22,-21.671681366260643,,33200,65.210526,24083.976189613342,0.765153,-34.432335,8.223878,98.91141
3.8789015,2.8593879,12.436457,1.8603754,333,0.5475025,14133655,291.77286,100,0.12436456,[-0.591 -0.255  0.026 -0.269 -0.87 ],0.0003867432,-6.67572e-07,25.780495,0.0111683635,1.1168364,-1.2005208,0.03867432,100.0,17.248096,26.491901,462.89,-24.924221334430776,,33300,0.4949727,24191.449068069458,0.018603753,-36.0156,8.244591,98.8923
2.0712192,1.3528947,4.6324286,0.89547735,334,0.54635924,14180853,136.05824,100,0.046324287,[-0.604 -0.256  0.024 -0.267 -0.871],0.00089548883,-9.155273e-07,48.280743,0.009628291,0.9628291,-1.2455423,0.089548886,100.0,26.513302,53.619606,471.98,-28.35151872060031,,33400,-0.43965483,24302.003510951996,0.008954774,-37.366238,9.518779,98.87987
19.122324,6.541955,74.106476,7.4762883,335,0.54541236,14229268,4158.1895,100,0.7410647,[-0.606 -0.254  0.021 -0.264 -0.873],4.3142004e-06,-1.3732911e-06,5.22949,0.016617995,1.6617997,-1.1773463,0.00043142005,100.0,17.627642,4.7080545,484.15,-20.951228032456036,,33500,1.3935337,24415.46960258484,0.07476287,-35.320347,8.091769,98.91345
1.5027677,0.83387035,5.4870386,0.73370135,336,0.5488367,14277071,53.170128,100,0.054870386,[-0.6   -0.253  0.018 -0.27  -0.874],0.0010953435,-8.5830686e-07,66.543884,0.009645433,0.9645433,-0.91820896,0.10953435,100.0,27.546244,63.34637,478.03,-23.34537270250183,,33600,-0.29173738,24527.102295398712,0.0073370137,-19.689018,7.6577387,98.90233
1608.2365,96.87445,632.29956,62.974854,337,0.56165695,14324142,1013944.2,100,6.3229957,[-0.606 -0.255  0.017 -0.273 -0.87 ],1.1868781e-08,2.2888183e-07,0.062179912,0.073623225,7.362322,-1.2079295,1.1868781e-06,100.0,22.958797,1.3483407,470.71,-23.739190749356275,,33700,48.433056,24636.744470834732,0.6297486,-36.237892,8.310874,98.89914
2.8777227,2.2925034,4.8042855,1.0377947,338,0.5605134,14367747,403.93024,100,0.048042852,[-0.624 -0.259  0.012 -0.285 -0.857],0.0004681722,6.4849854e-07,34.7497,0.010899258,1.0899259,-1.2157757,0.04681722,100.0,32.391632,52.448624,436.05,-37.43520261875599,,33800,0.23007798,24738.201383829117,0.010377946,-36.473297,12.131512,98.82829
1.9102153,1.4310573,7.7054825,1.1074388,339,0.5660572,14411600,318.98523,100,0.07705482,[-0.629 -0.255  0.007 -0.283 -0.858],0.0010027874,6.1035155e-07,52.35012,0.012541381,1.254138,-1.3225648,0.100278735,100.0,17.79813,56.188034,438.53,-31.44891990947324,,33900,-0.3968675,24839.42983341217,0.0110743875,-39.676964,10.913851,98.85657
1.3784919,0.92828965,3.2550368,0.5402671,340,0.563022,14453474,138.35707,100,0.03255037,[-0.62  -0.256  0.007 -0.284 -0.853],0.0017532804,1.1825562e-06,72.543045,0.009575079,0.9575079,-1.1850214,0.17532805,100.0,27.896933,75.851234,418.74,-46.22696552642533,,34000,-0.46303582,24936.641672611237,0.0054026707,-35.55068,11.234126,98.779205
1.5664734,1.0471461,5.5780363,0.8171327,341,0.56336826,14497721,143.46153,100,0.055780362,[-0.624 -0.262  0.006 -0.286 -0.856],0.0012768924,2.2888183e-07,63.837666,0.01001167,1.0011672,-1.6466904,0.12768924,100.0,20.58892,60.018623,442.47,-30.210718028461283,,34100,-1.0138321,25039.184901237488,0.0081713265,-49.400703,10.824202,98.86345
9.113234,5.0007496,33.394966,4.517039,342,0.56152284,14541343,929.67084,100,0.33394966,[-0.621 -0.264  0.004 -0.287 -0.856],4.6351473e-05,1.9836425e-06,10.973054,0.014749637,1.4749637,-1.179218,0.0046351473,100.0,16.896341,9.635071,436.22,-35.00832733471346,,34200,1.4409044,25139.126769542694,0.04517039,-35.376602,10.163703,98.83949
233.82567,39.349953,265.17474,26.367294,343,0.55221725,14589780,146754.33,100,2.6517475,[-0.625 -0.264  0.001 -0.279 -0.857],3.5955886e-06,3.4332277e-07,0.42766905,0.03228443,3.2284434,-1.3179388,0.00035955888,100.0,19.86502,1.4770414,484.37,-20.01508267909968,,34300,19.196875,25249.80064344406,0.26367295,-39.53817,8.722434,98.91736
7.961772,3.4963002,14.6093025,2.455677,344,0.55712,14639780,528.5908,100,0.14609303,[-0.636 -0.258 -0.004 -0.267 -0.867],0.00021337804,6.1035155e-07,12.560019,0.010127871,1.012787,-0.8379945,0.021337803,1.0,16.803364,14.536918,500.0,-19.687592665101125,,34400,1.1317618,25366.32578587532,0.02455677,-25.139854,7.526366,0.07875037
106.694725,19.337448,94.64668,9.532734,345,0.5493527,14688459,33911.05,100,0.9464668,[-6.278e-01 -2.501e-01 -2.304e-04 -2.648e-01 -8.619e-01],1.18590015e-05,5.340576e-07,0.9372535,0.015680093,1.5680094,-1.039443,0.0011859002,100.0,19.431067,2.6343188,486.79,-21.108602193995715,,34500,8.60071,25481.354679584503,0.095327325,-31.183304,8.360008,98.91327
2.5220075,2.0426157,8.113451,1.14852,346,0.54736555,14735534,206.56226,100,0.081134506,[-0.644 -0.242  0.002 -0.269 -0.87 ],0.0009872889,-4.5776366e-07,39.65095,0.01005532,1.005532,-1.3386334,0.09872889,100.0,16.591843,43.39104,470.75,-26.732902121352232,,34600,-0.08324504,25590.94747543335,0.0114852,-40.158997,8.9164095,98.88643
3.0350335,2.188469,10.160597,1.4348685,347,0.5455224,14784861,107.4287,100,0.10160597,[-0.643 -0.24   0.001 -0.263 -0.872],0.00021906258,-3.8146972e-08,32.948566,0.0105707785,1.0570779,-0.7358341,0.021906259,100.0,20.317005,35.180157,493.27,-25.422602080781157,,34700,0.90654683,25704.43597626686,0.014348685,-22.075022,6.23582,98.89693
110.817795,20.634033,323.04373,32.402103,348,0.5449131,14832636,20136.682,100,3.2304373,[-0.645 -0.244 -0.002 -0.267 -0.873],4.888044e-07,9.536743e-07,0.90238214,0.043431025,4.343103,-0.98016447,4.8880444e-05,100.0,17.75758,1.7649019,477.75,-20.596443566751923,,34800,10.315829,25816.755363225937,0.32402104,-29.40496,7.3143706,98.91377
3.909328,2.2382505,14.640953,1.802953,349,0.5449306,14881299,176.34692,100,0.14640953,[-0.637 -0.254  0.004 -0.267 -0.874],0.00040262332,-6.1035155e-07,25.579844,0.010006275,1.0006275,-1.2001237,0.040262334,100.0,18.959368,23.548452,486.63,-21.373320500154747,,34900,-0.13463497,25928.403294324875,0.01802953,-36.003685,7.939242,98.912155
801.2389,102.85137,343.4042,37.665226,350,0.5367679,14930973,905983.2,100,3.434042,[-0.646 -0.248  0.001 -0.262 -0.874],1.2049412e-06,1.5258789e-07,0.124806724,0.05408311,5.4083114,-0.9201442,0.00012049412,100.0,27.60433,2.0201283,496.74,-19.942306625799205,,35000,76.80562,26043.63890504837,0.37665227,-24.558325,7.62204,98.91971
18.576689,4.8455753,41.682278,4.6277704,351,0.53512067,14978554,2073.7705,100,0.41682276,[-0.63  -0.231 -0.003 -0.258 -0.882],1.7669101e-05,-2.479553e-07,5.3830905,0.013785089,1.3785089,-0.70862585,0.0017669102,100.0,14.92995,8.14995,475.81,-27.02121209419043,,35100,1.7913513,26155.62073111534,0.0462777,-21.258762,7.4548364,98.88641
79.5558,16.399446,103.294754,11.910095,352,0.5221257,15027649,29536.553,100,1.0329475,[-0.624 -0.233 -0.009 -0.254 -0.884],2.563564e-06,1.6784668e-06,1.2569793,0.025651019,2.5651019,-0.5492035,0.0002563564,100.0,16.462498,4.4328923,490.95,-19.353068629225856,,35200,11.500864,26268.770053863525,0.11910096,-16.47615,7.38726,98.92116
4.597601,4.0949144,13.063789,2.463297,353,0.51855475,15074046,374.77643,100,0.13063788,[-0.611 -0.233 -0.011 -0.262 -0.897],0.0002529579,2.2888183e-07,21.750475,0.014021664,1.4021665,-1.3118396,0.025295788,100.0,24.79324,24.472178,463.97,-28.802390891501922,,35300,1.2820656,26373.142865657806,0.024632968,-39.35519,9.819236,98.87584
3.339383,1.9409815,16.49241,1.7610258,354,0.5189183,15121366,181.96437,100,0.1649241,[-0.603 -0.237 -0.009 -0.259 -0.9  ],0.0002990077,-1.14440915e-07,29.945652,0.010421035,1.0421035,-1.122375,0.02990077,100.0,17.146374,25.935757,473.2,-21.453763886659207,,35400,-0.11004412,26480.49466252327,0.017610257,-33.67125,7.826906,98.90933
2.751904,1.5155225,8.080473,1.1973369,355,0.52246815,15169870,235.91028,100,0.08080473,[-0.595 -0.238 -0.012 -0.257 -0.9  ],0.0008348741,1.1062622e-06,36.338478,0.011093042,1.1093042,-1.0818236,0.083487414,100.0,32.45474,46.189056,485.04,-14.417034905360921,,35500,-0.2791016,26592.28013420105,0.011973369,-18.26741,8.50174,98.94055
1589.26,100.07263,1270.6859,126.45177,356,0.5199906,15217414,880152.6,100,12.706859,[-0.594 -0.237 -0.008 -0.259 -0.896],2.5494305e-06,3.8146973e-07,0.062922366,0.14120454,14.120453,-1.1616682,0.00025494306,100.0,21.302485,1.2315881,475.44,-19.784586891974286,,35600,53.762104,26703.809270620346,1.2645177,-34.850056,8.919376,98.91678
1.3717248,0.5816722,3.7776709,0.56233674,357,0.51855475,15266099,65.387276,100,0.03777671,[-0.599 -0.244 -0.002 -0.254 -0.899],0.0024077962,2.4414062e-06,72.90092,0.010026854,1.0026854,-1.3205509,0.24077962,100.0,21.127926,76.07273,486.85,-19.424846381568987,,35700,-0.96496844,26816.0776283741,0.0056233676,-39.616596,8.168419,98.9202
4.1322494,2.9603896,9.10703,1.4837533,358,0.5190453,15315078,356.60898,100,0.091070294,[-0.597 -0.248 -0.002 -0.257 -0.9  ],0.0001314633,1.1444092e-06,24.199894,0.009495715,0.94957143,-0.916126,0.013146331,100.0,27.48381,29.05656,489.79,-18.743788471496742,,35800,1.0980924,26930.749421834946,0.014837531,-23.526707,7.87958,98.92346
24.48064,7.5955076,40.83731,4.6850095,359,0.5170807,15364891,6359.722,100,0.4083731,[-0.589 -0.244 -0.006 -0.253 -0.9  ],6.197616e-05,-1.0299683e-06,4.0848603,0.015185323,1.5185323,-1.0388461,0.0061976165,100.0,23.69368,9.506972,498.13,-13.736508291853054,,35900,2.4555187,27045.722245693207,0.046850093,-31.165352,8.984855,98.944855
42024.68,911.5173,9571.415,952.285,360,0.5120531,15413095,82735110.0,100,95.71415,[-0.59  -0.24  -0.013 -0.253 -0.902],2.0722771e-08,-3.0517577e-07,0.002379554,0.9667523,96.675224,-1.1380357,2.072277e-06,100.0,34.141064,1.0201018,482.04,-16.45633365043385,,36000,678.2209,27157.657870531082,9.52285,-29.37173,8.944582,98.93172
85.800514,17.875496,84.307205,8.397571,361,0.5083323,15463018,31751.303,100,0.84307206,[-0.568 -0.234 -0.013 -0.234 -0.907],3.3510565e-05,-8.392334e-07,1.1654942,0.011826288,1.1826288,-0.9377457,0.0033510565,100.0,21.129143,1.9447355,499.23,-12.666254724189724,,36100,9.1893,27275.66511774063,0.0839757,-28.132347,7.863308,98.94925
1.1736009,0.4309658,2.3582575,0.39073524,362,0.517088,15512630,65.98043,100,0.023582574,[-0.569 -0.241 -0.01  -0.248 -0.911],0.0033678107,-3.4332277e-07,85.20784,0.009764494,0.9764496,-0.7966769,0.33678108,100.0,19.524193,86.19744,496.12,-13.205378238547448,,36200,-0.43209657,27390.062451839447,0.003907352,-23.900291,8.308331,98.94676
72.09796,13.799742,76.310844,7.625661,363,0.5130277,15561718,18758.453,100,0.76310843,[-0.57  -0.242 -0.009 -0.25  -0.902],2.4288888e-06,-9.155273e-07,1.3870018,0.014483895,1.4483895,-0.84749895,0.00024288888,100.0,22.37846,3.4819646,490.88,-17.92314051858509,,36300,6.6035914,27502.578222751617,0.07625661,-25.424942,8.805104,98.92697
