InitialReturnMin,StdIWNorm,ReturnStepMaxmin,ESSClassic,InitialReturnStd,ReturnStepMax,ESSRenyi,TimeElapsed,InitialReturnMax,MinIWNorm,StdIW,Bound,EpLenMean,MeanIW,TimestepsSoFar,EpRewMean,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialBound,Iteration,MeanEntropy,InitialReturnMean,MaxIWNorm,EmpiricalD2,ReturnMeanIW,Weights,EpThisIter,MinIW,MaxIW
-40.005898,1.6531683,98.670746,1.1563706,11.792191,100.0,0.041900232,12782.866339206696,21.376747,4.1578183e-08,165.31685,88.68811,389.98,17.880976,6088916,-64.20111062398206,0.17880973,2565058.0,29200,-0.9263017,292,0.4087379,8.392334e-07,16.618639,2386.6216,153.83513,[-0.03  -0.7   -0.007 -0.533 -1.012],100,4.1578182e-06,1661.864
-42.901695,0.0058573917,98.62108,75.48231,17.29563,100.0,73.76333,12839.62337398529,27.447653,0.002138623,0.5857392,0.33183157,342.75,1.0277493,6123191,-64.93686457727011,0.010277493,286.2305,29300,-1.021319,293,0.41191578,-3.8146973e-07,0.032228064,1.3556873,1.9969033,[-0.037 -0.691  0.002 -0.536 -1.01 ],100,0.2138623,3.2228065
-44.045776,0.0041829734,98.66029,84.77755,15.699518,100.0,83.62075,12901.756081819534,29.43971,0.0030405687,0.41829735,-0.8441825,366.27,0.9871507,6159818,-62.21128139045848,0.009871508,224.3927,29400,-1.0562782,294,0.4106474,-1.3732911e-06,0.026220718,1.1958754,0.7613754,[-0.042 -0.683  0.002 -0.529 -1.007],100,0.30405688,2.622072
-43.991188,0.01629622,98.65694,34.074764,15.983015,100.0,33.670067,12962.15355873108,34.917793,0.00053244253,1.629622,-0.35683703,366.86,1.1715949,6196504,-62.92744654260987,0.011715949,737.11346,29500,-1.0557256,295,0.40914223,1.7166138e-07,0.09536926,2.9699972,2.1702633,[-0.038 -0.683  0.003 -0.527 -1.008],100,0.053244255,9.536926
-42.71205,0.0053787623,98.5681,75.19249,12.517087,100.0,78.32344,13018.535938978195,19.387938,0.0018437337,0.5378762,-1.0385927,337.14,0.93643564,6230218,-72.80605538440072,0.009364355,142.26877,29600,-1.0145931,296,0.41455093,-4.5776366e-07,0.030937765,1.276757,0.57013786,[-0.035 -0.68   0.008 -0.529 -1.01 ],100,0.18437338,3.0937765
-45.35067,0.01291895,98.57457,41.83288,14.267909,100.0,40.75471,13076.638926267624,23.231363,0.00020240009,1.291895,-0.13905287,345.21,1.0955882,6264739,-73.43242294246659,0.010955884,428.80768,29700,-1.0971413,297,0.41206992,-2.861023e-06,0.08573298,2.453704,2.2289028,[-0.033 -0.684  0.005 -0.53  -1.004],100,0.020240009,8.573298
-40.294456,0.032377392,98.498474,12.937883,15.88775,100.0,6.8904257,13127.253193616867,28.66198,1.4276502e-05,3.2377396,4.1868634,306.75,1.2481273,6295414,-76.92119146094103,0.012481275,3883.373,29800,-0.9310826,298,0.41304958,-3.890991e-06,0.2101388,14.512892,9.303694,[-0.042 -0.681  0.009 -0.527 -1.007],100,0.0014276502,21.01388
-46.89348,0.019318715,98.6819,28.25488,15.972528,100.0,20.517088,13190.298249959946,24.304005,5.5013898e-05,1.9318715,2.2149236,371.89,1.2123523,6332603,-59.14840740372499,0.012123522,1872.3049,29900,-1.1500665,299,0.40804395,-3.0517577e-07,0.15004039,4.8739862,5.6658316,[-4.319e-02 -6.788e-01  9.727e-04 -5.250e-01 -1.006e+00],100,0.00550139,15.004039
-41.927032,0.00745431,98.710556,67.894806,12.362215,100.0,69.8851,13257.371615171432,22.240421,0.0013211907,0.7454311,-0.39841115,396.38,1.084022,6372241,-57.36625919534495,0.010840221,147.91399,30000,-0.9895257,300,0.40527406,-1.859665e-06,0.048213832,1.4309201,1.2733744,[-0.045 -0.681 -0.004 -0.522 -1.011],100,0.13211907,4.8213835
-37.92244,0.035943594,98.71181,11.308538,12.575805,100.0,17.370075,13323.58556175232,27.125782,2.6632695e-05,3.5943594,-0.3174703,396.97,1.2834643,6411938,-57.200927325502505,0.012834643,1223.7765,30100,-0.8588079,301,0.4028227,-5.722046e-07,0.335477,5.7570276,2.7155418,[-0.046 -0.686 -0.002 -0.524 -1.014],100,0.0026632696,33.5477
-42.444706,0.006491483,98.661026,71.39976,14.302823,100.0,68.57736,13384.593296766281,26.242508,0.0023852792,0.6491484,-0.067871094,362.87,1.0256697,6448225,-61.50110981926284,0.010256696,229.82188,30200,-1.0120012,302,0.3997516,,0.04113888,1.4582071,1.6406169,[-0.049 -0.686 -0.008 -0.526 -1.016],100,0.23852792,4.1138883
-36.50887,0.057122298,98.617905,7.0872035,13.201964,100.0,10.261907,13442.489751815796,17.880392,6.3416875e-05,5.7122307,4.3045816,357.28,1.5776309,6483953,-68.25741796034441,0.015776308,7344.5244,30300,-0.81721026,303,0.3977976,4.196167e-07,0.5512987,9.744778,8.103527,[-0.047 -0.682 -0.007 -0.521 -1.019],100,0.006341688,55.12987
-49.740562,0.01893,98.63995,25.375074,16.125946,100.0,25.564669,13503.751841545105,22.877317,0.0005050125,1.8930001,1.1191108,358.73,1.1038558,6519826,-64.57943602522779,0.011038556,678.5289,30400,-1.2602206,304,0.39994237,4.959106e-07,0.15268584,3.9116485,4.3983216,[-0.057 -0.686 -0.007 -0.53  -1.021],100,0.050501253,15.268584
-47.010597,3.530394,98.67206,1.0470356,12.817663,100.0,0.015288178,13569.274259090424,21.485704,1.1902697e-06,353.03943,167.88522,391.96,36.315292,6559022,-64.27122690491854,0.3631529,8769548.0,30500,-1.1670763,305,0.39424586,1.1444092e-06,35.489124,6541.002,294.62024,[-0.054 -0.692 -0.004 -0.529 -1.019],100,0.00011902697,3548.9126
-42.967545,0.015333181,98.61012,29.533653,12.352817,100.0,30.176838,13635.741495847702,23.3849,0.00038716436,1.5333183,0.31965137,368.53,0.99265885,6595875,-71.84155908572538,0.009926588,598.0604,30600,-1.0380057,306,0.3911638,-1.5258789e-07,0.13056779,3.3137999,2.9269,[-0.046 -0.684  0.01  -0.527 -1.025],100,0.038716435,13.05678
-41.26538,0.102141425,98.584595,3.0243516,13.184271,100.0,3.9741142,13694.145886182785,20.083437,2.665128e-05,10.214143,7.3561244,350.68,1.8037931,6630943,-72.83635183479112,0.01803793,14253.561,30700,-0.984347,307,0.39472204,2.002716e-06,1.001807,25.16284,14.256051,[-0.039 -0.686  0.008 -0.524 -1.028],100,0.002665128,100.1807
-39.604675,0.010689542,98.68346,51.066986,11.881965,100.0,41.717846,13761.440054416656,21.713879,0.00033779445,1.0689542,0.05032611,406.32,1.092014,6671575,-64.3092303038771,0.010920138,358.88232,30800,-0.92543274,308,0.3913057,1.2397766e-06,0.080097064,2.3970556,2.0942478,[-0.027 -0.683  0.006 -0.516 -1.024],100,0.033779446,8.0097065
-40.587646,0.0044198935,98.693405,80.85998,11.9501295,100.0,72.590904,13829.806590080261,18.257069,0.0019321609,0.44198933,-0.7299246,407.12,0.9084631,6712287,-62.41138176929485,0.009084631,132.27971,30900,-0.9616163,309,0.3865538,-5.722046e-07,0.027020624,1.377583,0.85800606,[-0.021 -0.681  0.004 -0.513 -1.028],100,0.1932161,2.7020624
-40.0143,0.0065671518,98.68732,69.85699,11.616492,100.0,72.90214,13900.871829986572,19.47526,0.0014641117,0.65671515,-1.0402462,410.4,0.9997436,6753327,-64.16397901984817,0.009997436,145.11049,31000,-0.947258,310,0.38606286,-1.6403199e-06,0.036252975,1.371702,0.52190775,[-0.023 -0.679  0.003 -0.509 -1.032],100,0.14641118,3.6252978
-37.340126,0.10984402,98.69656,3.2119143,11.211174,100.0,3.459208,13975.515577077866,22.857542,2.5912692e-05,10.984402,3.1824737,432.58,2.0010014,6796585,-65.63038271823129,0.020010017,5880.6665,31100,-0.8586091,311,0.38285172,-8.773804e-07,1.0847012,28.908352,9.874632,[-0.023 -0.68   0.002 -0.506 -1.033],100,0.0025912693,108.47012
-42.993088,0.3340283,98.63826,2.1861439,9.699048,100.0,0.5012631,14047.388459205627,16.942724,8.7852195e-06,33.40283,26.547945,412.39,4.9937,6837824,-74.58788004504984,0.049937,112078.836,31200,-1.0502517,312,0.37646398,-4.5776366e-07,2.9063263,199.49603,46.78953,[-0.021 -0.678  0.01  -0.511 -1.036],100,0.000878522,290.63263
-41.09363,0.0058782874,98.6937,75.31491,12.330202,100.0,75.69075,14117.056272745132,25.92881,0.0019698483,0.58782876,-0.14604688,396.44,1.0267717,6877468,-60.71428903840147,0.010267716,218.82375,31300,-0.99332273,313,0.38005316,1.0681152e-06,0.03713708,1.3211654,1.4284141,[-0.016 -0.663  0.002 -0.505 -1.042],100,0.19698483,3.713708
-40.324203,0.08305908,98.700836,3.7404203,11.932197,100.0,3.3569477,14183.903727054596,17.891369,2.62624e-06,8.305906,4.1033707,397.02,1.6372888,6917170,-59.38673272668453,0.01637289,10106.426,31400,-0.9640864,314,0.368327,3.8146973e-07,0.7828745,29.788967,11.4395895,[-0.017 -0.654  0.004 -0.499 -1.039],100,0.000262624,78.28745
-45.358032,0.20514566,98.68769,1.8570465,9.922768,100.0,1.4017946,14256.606850147247,15.177591,8.155427e-06,20.514566,11.992338,425.09,2.821916,6959679,-66.38241714362107,0.028219163,66930.72,31500,-1.1436073,315,0.36203393,4.5776366e-07,2.0631828,71.33713,24.762335,[-0.021 -0.647  0.012 -0.491 -1.051],100,0.00081554276,206.3183
-39.378723,0.002850279,98.62837,92.67893,11.114152,100.0,95.215744,14322.84736609459,16.4729,0.005631605,0.28502786,-1.2518202,385.41,1.0141236,6998220,-71.61496550077058,0.010141235,125.16939,31600,-0.9505899,316,0.3623012,2.2888183e-07,0.0249226,1.0502465,0.093376994,[-0.031 -0.645  0.01  -0.498 -1.057],100,0.56316054,2.49226
-49.47611,0.08740558,98.64574,9.732303,13.796998,100.0,3.899419,14385.642888784409,22.82621,1.2123377e-05,8.740558,8.640964,368.1,2.8699923,7035030,-65.201621367267,0.028699923,7544.8384,31700,-1.2869018,317,0.36084265,3.4332277e-07,0.56307244,25.644846,16.992653,[-0.031 -0.645  0.009 -0.498 -1.057],100,0.0012123378,56.307247
-43.425423,0.05593537,98.67029,8.631125,15.290924,100.0,10.802154,14452.036216259003,27.734291,5.5743614e-05,5.593537,3.1897516,377.24,1.7191787,7072754,-62.19109986785065,0.017191786,1297.2305,31800,-1.0866709,318,0.35937497,3.0517577e-07,0.48424438,9.257413,7.593958,[-3.944e-02 -6.551e-01  9.740e-04 -5.020e-01 -1.058e+00],100,0.0055743614,48.42444
-42.487755,0.039138123,98.74071,12.036971,11.199091,100.0,11.302366,14526.83521604538,17.754656,8.8392364e-05,3.9138124,2.544301,427.7,1.4477998,7115524,-55.44909871168517,0.014477997,2588.2153,31900,-1.0568815,319,0.36577398,2.0599366e-06,0.29917789,8.847705,6.756975,[-3.707e-02 -6.572e-01  4.134e-04 -4.962e-01 -1.060e+00],100,0.008839237,29.91779
-45.82924,0.010271693,98.68318,55.354996,13.659845,100.0,53.84178,14592.93412899971,20.362528,0.0010669463,1.0271693,-0.46148014,392.8,1.1437578,7154804,-62.222797888320564,0.011437579,224.9381,32000,-1.1618655,320,0.3657259,2.1362305e-06,0.07010897,1.8572937,1.6204286,[-0.036 -0.657 -0.006 -0.495 -1.053],100,0.10669464,7.0108976
-41.557144,0.0410516,98.740326,8.605877,12.668295,100.0,14.399808,14670.813960552216,23.457159,0.00018371324,4.1051598,3.9750183,436.2,1.259704,7198424,-56.63543991651076,0.012597038,5999.095,32100,-1.0195124,321,0.36963987,-3.8146972e-08,0.40743366,6.944537,7.625466,[-0.035 -0.659 -0.006 -0.492 -1.053],100,0.018371325,40.743366
-43.49315,0.0076841624,98.73732,64.89182,8.816916,100.0,60.301083,14748.080132246017,15.394018,0.0017198443,0.7684163,-0.8096329,454.68,1.0446898,7243892,-59.71675497543683,0.010446899,112.311356,32200,-1.0801325,322,0.37141016,-6.4849854e-07,0.04671262,1.658345,1.0573359,[-0.024 -0.656 -0.001 -0.487 -1.049],100,0.17198443,4.671262
-43.748543,0.009554226,98.72156,54.158665,12.803982,100.0,61.370914,14821.797111749649,24.97528,0.0011966709,0.9554226,-0.67483234,425.5,1.0384865,7286442,-59.2396232879131,0.010384863,333.15283,32300,-1.0868741,323,0.36766297,5.912781e-07,0.061182242,1.6294364,1.1866591,[-0.022 -0.654 -0.004 -0.488 -1.048],100,0.11966709,6.118224
-44.846535,0.008047592,98.70831,66.388435,12.729099,100.0,66.90512,14892.068968057632,22.135805,0.0016743512,0.80475926,-0.7114254,423.28,1.1310136,7328770,-61.7327175531829,0.011310136,250.69318,32400,-1.1272213,324,0.36551726,2.0980835e-07,0.044261567,1.4946539,1.1161611,[-0.016 -0.648 -0.002 -0.486 -1.051],100,0.16743512,4.426157
-37.638603,0.11427259,98.71629,5.4515233,11.045947,100.0,3.2515824,14969.753494501114,28.245178,2.781096e-05,11.427259,3.0831714,423.36,2.7439346,7371106,-60.05564351383126,0.027439341,7950.7217,32500,-0.889104,325,0.36768663,-9.155273e-07,0.94741726,30.754257,10.040858,[-0.014 -0.641  0.001 -0.482 -1.053],100,0.0027810961,94.74173
-35.738968,0.056868058,98.69174,4.458024,10.635518,100.0,3.7447758,15037.14459514618,23.204834,5.2884557e-06,5.686806,5.7181582,397.01,1.2284077,7410807,-61.19112621685088,0.012284078,17724.615,32600,-0.8236135,326,0.37093133,-1.3732911e-06,0.5700875,26.703869,11.8742895,[-0.004 -0.636  0.002 -0.487 -1.051],100,0.0005288456,57.00875
-44.444977,0.08423463,98.67688,4.9841385,12.749543,100.0,7.210295,15102.905267000198,20.442888,3.5842055e-05,8.423464,2.2695131,374.74,1.9292465,7448281,-60.54261893392085,0.019292464,6607.962,32700,-1.1105666,327,0.36668575,1.077652e-06,0.82604086,13.869058,7.786792,[-0.014 -0.634 -0.002 -0.492 -1.048],100,0.0035842056,82.60409
-40.509956,0.09839711,98.497665,3.9551926,17.768196,100.0,3.8493304,15155.74145102501,30.691849,1.9798157e-05,9.839712,4.198098,299.81,1.9967755,7478262,-75.30284367716418,0.019967759,10798.668,32800,-0.9836471,328,0.37520316,-6.4849854e-07,0.97562283,25.978544,11.080626,[-0.01  -0.634  0.005 -0.497 -1.052],100,0.0019798158,97.56229
-48.057312,0.017393129,98.65401,26.71139,16.747007,100.0,38.273838,15217.340911388397,22.989906,0.00037376874,1.739313,-0.41921067,359.86,1.0500445,7514248,-62.25366011213386,0.010500448,381.18115,32900,-1.2267079,329,0.37201926,-4.959106e-07,0.13199793,2.6127508,2.1701183,[-0.007 -0.638 -0.002 -0.493 -1.044],100,0.037376873,13.199793
-45.8295,0.013173772,98.63739,40.772625,14.209072,100.0,38.19315,15281.542815446854,28.814512,0.0003949067,1.3173772,1.0339038,373.1,1.0930332,7551558,-67.6460332969935,0.010930333,319.89008,33000,-1.1556295,330,0.37227196,1.2969971e-06,0.10324823,2.6182706,3.5058053,[-0.004 -0.643 -0.006 -0.493 -1.047],100,0.03949067,10.324823
-39.270645,0.0025078354,98.69467,93.79297,11.960114,100.0,92.14914,15353.004228591919,30.468733,0.004470581,0.25078356,-1.2527705,408.53,0.9748606,7592411,-62.36875090576787,0.009748607,138.17546,33100,-0.9367513,331,0.372081,-1.7356873e-06,0.01838093,1.0851973,0.11087391,[-0.008 -0.645 -0.002 -0.493 -1.047],100,0.4470581,1.8380932
-43.670258,0.0061184587,98.722855,75.80132,11.630448,100.0,72.71588,15422.888942480087,20.539297,0.002252925,0.61184585,-0.7511182,419.99,1.0828907,7634410,-58.19859075390545,0.010828907,153.87114,33200,-1.0835952,332,0.37445846,-7.2479247e-07,0.026833586,1.3752154,0.9559462,[-0.007 -0.646 -0.002 -0.492 -1.047],100,0.2252925,2.6833587
-40.384308,1.6541765,98.69679,1.0998638,13.631388,100.0,0.037736483,15491.611518859863,16.557215,4.7941916e-07,165.4177,93.5724,402.25,17.444273,7674635,-60.98305650047366,0.17444271,2646152.2,33300,-0.97168636,333,0.37089148,-1.1825562e-06,16.629381,2649.9556,162.8688,[-1.198e-02 -6.437e-01 -4.050e-04 -4.905e-01 -1.045e+00],100,4.7941914e-05,1662.9382
-40.728683,0.014923766,98.68501,36.005302,13.83859,100.0,40.963585,15554.632092237473,24.060333,0.00090822164,1.4923766,0.14179945,371.11,1.1194111,7711746,-58.448566257008245,0.01119411,485.52005,33400,-0.98673046,334,0.38042352,1.2588501e-06,0.08801979,2.4411926,2.2629924,[-0.013 -0.637 -0.007 -0.497 -1.048],100,0.09082217,8.801979
-41.724632,0.027615141,98.70653,13.829281,11.966374,100.0,18.334457,15624.367296934128,15.984185,0.00024841377,2.7615147,0.592715,406.65,1.1062856,7752411,-59.67092489974961,0.011062855,1842.4435,33500,-1.0103977,335,0.3703324,,0.26637778,5.454211,3.8408737,[-0.017 -0.63  -0.007 -0.488 -1.038],100,0.024841378,26.63778
-48.290695,0.0032751902,98.66707,90.189285,15.158,100.0,87.37285,15686.153846979141,24.274307,0.00441332,0.32751903,-1.2578099,362.36,0.9930333,7788647,-60.32049496521287,0.009930333,241.02719,33600,-1.2393557,336,0.3713674,1.9836425e-06,0.018942043,1.1445203,0.4642728,[-0.026 -0.627 -0.011 -0.49  -1.049],100,0.441332,1.8942044
-39.147793,0.037283443,98.610016,12.421757,16.079128,100.0,16.814543,15742.695827007294,31.744225,0.00015073536,3.7283442,1.513905,334.45,1.4041367,7822092,-65.21440366761654,0.014041367,1574.3523,33700,-0.9335583,337,0.37202677,8.392334e-07,0.33424744,5.9472327,4.696223,[-0.032 -0.626 -0.01  -0.489 -1.048],100,0.015073536,33.424744
-43.098385,0.007856394,98.55521,60.999966,17.29209,100.0,48.76471,15797.490658044815,24.181742,0.00071766897,0.78563935,0.5061307,313.42,0.9825519,7853434,-69.70437706321646,0.009825518,303.38132,33800,-1.0645875,338,0.37455443,-1.3923645e-06,0.046691164,2.0506632,2.56338,[-0.035 -0.623 -0.008 -0.493 -1.047],100,0.0717669,4.6691165
-40.875214,0.03824274,98.627396,9.160586,18.708553,100.0,17.026394,15853.774968862534,34.786137,0.00020493609,3.8242745,0.63034177,328.89,1.2144327,7886323,-61.272045278985594,0.012144326,1355.8245,33900,-0.98795056,339,0.37407434,1.7166137e-06,0.3771683,5.8732343,3.9323447,[-0.033 -0.622 -0.008 -0.488 -1.044],100,0.02049361,37.71683
-41.567924,0.0074601946,98.57735,67.01475,16.282278,100.0,63.28627,15911.350821971893,24.025002,0.0016254546,0.7460194,0.077620864,328.81,1.063348,7919204,-69.48599789156096,0.010633481,349.39093,34000,-1.0115236,340,0.3735243,-1.5258789e-07,0.036836155,1.5801215,1.8193569,[-0.029 -0.62  -0.013 -0.486 -1.045],100,0.16254547,3.6836157
-44.134552,0.006164329,98.59837,71.51702,13.436036,100.0,64.71843,15970.031798362732,20.269575,0.0019777918,0.6164329,-0.6772882,340.34,0.9767824,7953238,-68.34556617426134,0.009767822,241.5568,34100,-1.0976278,341,0.36913803,-3.4332277e-07,0.035177212,1.5451549,1.1514161,[-0.022 -0.616 -0.013 -0.484 -1.045],100,0.1977792,3.5177214
-45.168877,0.66777045,98.56648,1.1898336,18.388924,100.0,0.21446238,16026.473199367523,26.33492,2.4162673e-06,66.77703,68.321465,324.01,7.3277307,7985639,-70.2331810054217,0.07327731,975936.6,34200,-1.1364917,342,0.3715812,-4.959106e-07,6.714029,466.28223,100.833374,[-0.018 -0.616 -0.011 -0.48  -1.05 ],100,0.00024162674,671.4029
-42.547646,0.045877337,98.74423,9.315319,12.799612,100.0,9.077264,16095.477480888367,19.830734,0.00010115512,4.5877337,0.9790945,403.27,1.4703817,8025966,-51.57152810381294,0.014703819,3250.318,34300,-1.0466744,343,0.36589688,-8.010864e-07,0.44165957,11.016536,5.686448,[-0.03  -0.623 -0.011 -0.474 -1.047],100,0.010115513,44.16596
-43.230488,0.0070878686,98.61673,67.885544,11.598701,100.0,70.124794,16157.05065202713,19.871561,0.0018060624,0.7087869,-0.82435614,361.2,1.0305144,8062086,-69.21770630153432,0.010305142,185.07884,34400,-1.0751193,344,0.3632709,1.7166138e-07,0.04287977,1.4260291,0.8964545,[-0.027 -0.62  -0.012 -0.479 -1.053],100,0.18060625,4.287977
-47.173744,0.041424856,98.65085,13.366926,14.728512,100.0,14.9076605,16219.49844288826,25.906582,7.0638736e-05,4.1424856,7.2277226,360.13,1.6271776,8098099,-62.870097292634284,0.016271776,8654.514,34500,-1.2091862,345,0.3600828,1.4495849e-06,0.34254164,6.7079606,11.300347,[-0.024 -0.613 -0.011 -0.473 -1.056],100,0.007063874,34.254166
-44.56034,0.0054147304,98.720566,77.4063,12.676453,100.0,76.648605,16283.854914665222,21.429821,0.0020964763,0.54147303,-1.113845,380.53,1.0022391,8136152,-53.167572108656316,0.01002239,223.27168,34600,-1.1252632,346,0.3551527,-1.411438e-06,0.038882576,1.3046552,0.58273804,[-0.022 -0.592 -0.005 -0.462 -1.059],100,0.20964763,3.8882577
-43.419888,0.011918125,98.7177,45.578304,15.1014385,100.0,52.561554,16346.211880683899,28.601196,0.00028654665,1.1918125,0.021461844,363.8,1.0906892,8172532,-51.35052630492857,0.010906892,287.73914,34700,-1.0921783,347,0.35541573,-1.5258789e-06,0.08093427,1.9025313,2.0177965,[-0.018 -0.59  -0.005 -0.463 -1.064],100,0.028654667,8.093428
-44.882675,0.027883623,98.7304,20.74362,12.103713,100.0,20.744156,16411.60751414299,19.02704,0.00012046276,2.7883623,0.124931335,391.92,1.4265084,8211724,-52.831068942005295,0.014265086,1059.7377,34800,-1.1406735,348,0.34960958,-1.9073487e-07,0.21663488,4.820635,3.4097364,[-0.025 -0.593 -0.006 -0.461 -1.064],100,0.012046277,21.663488
-43.13127,0.05496045,98.64302,9.715735,15.231535,100.0,5.743595,16469.047110319138,26.029276,2.1365773e-05,5.4960446,6.46597,335.02,1.8029431,8245226,-59.79667419636435,0.018029433,9194.813,34900,-1.0880978,349,0.3512457,1.4495849e-06,0.4407608,17.410698,12.464973,[-0.018 -0.588 -0.008 -0.462 -1.069],100,0.0021365774,44.07608
-49.340458,0.008605378,98.59451,60.657356,16.618622,100.0,59.02015,16527.351724624634,30.987946,0.002004722,0.8605379,-0.38536227,327.74,1.0685135,8278000,-66.4477892082519,0.010685137,468.043,35000,-1.2934363,350,0.35161656,7.6293944e-08,0.04446714,1.6943367,1.7554656,[-0.017 -0.583 -0.003 -0.466 -1.068],100,0.20047219,4.446714
-41.357246,0.25901577,98.60635,2.1917772,18.868853,100.0,0.8482939,16581.23729658127,27.84209,2.2934735e-05,25.901577,12.242798,314.95,3.877365,8309495,-61.98837963102714,0.038773652,65948.99,35100,-1.0269582,351,0.34868947,4.5776366e-07,2.5249395,117.883675,27.210571,[-0.018 -0.589 -0.007 -0.469 -1.067],100,0.0022934736,252.49396
-49.221535,0.03655704,98.492615,14.436042,17.896545,100.0,13.963556,16623.86242365837,26.16462,4.268204e-05,3.655704,2.9142752,287.3,1.5015842,8338225,-72.88528070465358,0.015015841,3080.276,35200,-1.2920287,352,0.34765333,-1.5258789e-07,0.28004166,7.1614995,7.3049965,[-0.013 -0.586 -0.015 -0.473 -1.07 ],100,0.0042682043,28.004168
-45.166447,0.019511437,98.537766,24.955137,19.262657,100.0,26.93082,16658.5526471138,34.299,0.00019366629,1.9511437,2.092467,306.33,1.1251457,8368858,-70.79730101321029,0.011251458,1628.3597,35300,-1.1578944,353,0.3434808,6.1035155e-07,0.15848371,3.7132177,4.993615,[-0.015 -0.587 -0.014 -0.465 -1.071],100,0.01936663,15.8483715
-46.23669,0.014249231,98.57425,32.539997,17.595604,100.0,32.47829,16695.23485469818,23.475302,0.00016492975,1.424923,0.0817616,316.7,0.98963934,8400528,-67.41777962515926,0.009896394,936.3802,35400,-1.1977439,354,0.3400643,-1.5258789e-06,0.10195735,3.0789797,2.786149,[-0.012 -0.591 -0.009 -0.466 -1.075],100,0.016492976,10.195735
-45.026024,0.03525586,98.56233,15.425752,15.211773,100.0,13.075868,16733.20644068718,24.660847,0.000116791256,3.5255861,3.768478,332.39,1.5056895,8433767,-72.73935186326611,0.015056892,2539.7493,35500,-1.1608036,355,0.3393409,-5.340576e-07,0.31286696,7.647676,7.9190416,[-0.008 -0.588 -0.013 -0.463 -1.079],100,0.011679126,31.286695
-44.34258,0.6279219,98.5081,1.2042055,14.873323,100.0,0.43070647,16770.17533326149,21.299164,6.5620065e-06,62.79219,43.535046,319.84,6.932449,8465751,-78.66443546261556,0.06932447,418097.0,35600,-1.1387458,356,0.3408233,-9.155273e-07,6.313619,232.17668,66.05715,[-0.012 -0.589 -0.017 -0.457 -1.08 ],100,0.0006562007,631.36194
-42.43881,0.30841517,98.62195,1.6366673,14.329997,100.0,0.92014056,16811.49420452118,25.871347,4.1125168e-05,30.841522,38.335037,361.02,3.978317,8501853,-68.24341970967754,0.03978317,257534.2,35700,-1.0738016,357,0.33636704,2.1362305e-06,3.1011324,108.67905,53.082417,[-0.024 -0.606 -0.015 -0.469 -1.078],100,0.004112517,310.11325
-40.679295,0.0052909106,98.69913,81.00357,15.208927,100.0,81.858246,16852.73575425148,27.833164,0.0035435762,0.5290911,-0.8945662,361.94,1.092563,8538047,-54.44855443049027,0.01092563,309.78635,35800,-1.0196078,358,0.3344689,2.0599366e-06,0.03730237,1.221624,0.6041554,[-0.021 -0.6   -0.005 -0.47  -1.083],100,0.35435763,3.7302372
-45.342766,0.004287104,98.66257,83.30806,12.384428,100.0,81.95155,16895.012160539627,20.19168,0.0021111532,0.42871046,-1.0696785,371.63,0.95775396,8575210,-62.701301669357214,0.009577539,129.97314,35900,-1.1769569,359,0.32470408,-2.2888183e-07,0.02500483,1.2202331,0.599905,[-0.016 -0.599 -0.005 -0.47  -1.084],100,0.21111532,2.500483
-42.687737,0.025736501,98.67595,17.81253,15.271343,100.0,22.108011,16936.3278465271,32.349674,0.00011712812,2.5736501,2.1386828,366.66,1.1981453,8611876,-59.40858930556157,0.011981453,2198.2207,36000,-1.098218,360,0.3286618,2.670288e-06,0.23936409,4.5232472,5.1649485,[-0.019 -0.597 -0.004 -0.468 -1.094],100,0.011712812,23.936409
-47.95721,0.010385695,98.70059,51.918392,16.743013,100.0,54.843956,16979.191250801086,23.066416,0.0004901035,1.0385695,-0.108380795,375.82,1.0792117,8649458,-56.26263441110203,0.010792118,282.36002,36100,-1.269911,361,0.31977344,9.727478e-07,0.08701193,1.823355,2.0502,[-0.006 -0.596 -0.004 -0.465 -1.09 ],100,0.04901035,8.701194
-43.38244,0.003786672,98.724686,87.65821,14.7408495,100.0,84.2355,17024.119973421097,22.05786,0.0037593588,0.37866724,-1.0170281,394.29,1.0091712,8688887,-54.27534554634706,0.010091711,225.07643,36200,-1.1263051,362,0.3244513,2.6512146e-06,0.024621746,1.187148,0.55856895,[-0.016 -0.586 -0.002 -0.457 -1.099],100,0.37593588,2.4621747
-50.66842,1.8724285,98.67961,1.0827155,15.975081,100.0,0.03884298,17092.83440065384,21.01855,8.4146535e-07,187.24286,191.9306,364.5,19.589634,8725337,-58.392149134499725,0.19589636,7822168.5,36300,-1.3644944,363,0.32594013,1.6021728e-06,18.825068,2574.4678,277.62646,[-0.019 -0.586 -0.002 -0.455 -1.095],100,8.414654e-05,1882.5067
-44.845486,0.016031938,98.70679,28.701212,16.106127,100.0,25.62749,17161.883682250977,26.470009,0.00021161116,1.6031936,0.53994894,362.75,1.0171734,8761612,-53.18135835568292,0.010171733,797.04315,36400,-1.1689095,364,0.3237341,-6.1035155e-07,0.10572508,3.90206,3.4928198,[-0.025 -0.589  0.003 -0.467 -1.093],100,0.021161117,10.572508
