Weights,InitialReturnMean,InitialReturnMin,MeanEntropy,MeanIWNorm,InitialReturnStd,TimeElapsed,MeanIW,ESSRenyi,ReturnStepMax,InitialBound,Bound,StdIWNorm,MinIWNorm,J_sample_variance,StdIW,MaxIWNorm,EpisodesSoFar,EmpiricalD2,ESSClassic,EpLenMean,EpRewMean,MaxIW,MinIW,Iteration,TimestepsSoFar,InitialReturnMax,EpThisIter,ReturnMeanIW,ReturnStepMaxmin
[-5.958 -5.917  0.081 -4.928 19.355],-3.967285e-06,-6.969574,20.890438,0.012245106,4.5531445,9861.506377696991,1.2245107,5.640374,100.0,2077.2603,-1.9002995,0.020878937,0.00048182072,48.822353,2.0878937,0.12701516,29600,17.72932,25.593044,50.52,-138.68533723260833,12.701516,0.048182074,296,4130993,14.15258,100,0.08607167,94.249565
[-5.958 -5.917  0.081 -4.928 19.471],-6.4849855e-06,-9.058983,20.971695,0.009776873,8.8059225,9868.92096400261,0.97768724,25.354576,100.0,2087.73,-2.5346665,0.01046054,0.0004760121,203.56245,1.046054,0.07483831,29700,3.9440613,46.625607,51.21,-135.73815911731256,7.4838314,0.04760121,297,4136114,39.41082,100,0.07428524,93.6988
[-5.958 -5.917  0.081 -4.928 19.554],-6.866455e-06,-8.953674,21.06542,0.007428484,6.943372,9876.669983148575,0.7428485,15.772012,100.0,2096.4312,-3.3075619,0.006234531,0.00020491505,34.85868,0.6234531,0.029937794,29800,6.3403454,58.672367,59.96,-145.1182657872871,2.9937794,0.020491505,298,4142110,22.14981,100,-1.4484513,94.63707
[-5.958 -5.917  0.081 -4.928 19.648],-5.340576e-07,-8.267723,21.14385,0.011059093,7.1059694,9884.200215101242,1.1059092,35.38382,100.0,2105.6296,-3.3159251,0.020979254,0.0010191841,272.91666,2.0979257,0.21114562,29900,2.8261504,21.745455,55.05,-140.5083739116487,21.114563,0.101918414,299,4147615,27.37117,100,-1.7821215,94.08012
[-5.958 -5.917  0.081 -4.928 19.727],-1.9073487e-07,-8.906708,21.234753,0.009329995,8.163931,9892.075231075287,0.93299973,18.959158,100.0,2113.4119,-2.3340118,0.00890667,0.0012794483,117.64116,0.8906669,0.060705293,30000,5.274496,52.320053,56.41,-141.07364526202147,6.0705295,0.12794483,300,4153256,29.196606,100,-0.09888792,94.289856
[-5.958 -5.917  0.081 -4.928 19.817],6.8664554e-07,-8.175827,21.34682,0.0075718486,7.0486755,9899.068432569504,0.75718474,10.567968,100.0,2122.5876,-3.6945307,0.007183678,0.0003831078,29.8201,0.7183678,0.035334468,30100,9.462557,52.628857,50.97,-137.2619627259362,3.5334468,0.03831078,301,4158353,26.634483,100,-0.9634957,93.6141
[-5.958 -5.917  0.081 -4.928 19.93 ],-2.0599366e-06,-7.7902527,21.468023,0.008736175,6.297464,9906.429523468018,0.8736174,7.542437,100.0,2133.8628,-1.4633677,0.012859531,0.00021379278,584.3042,1.285953,0.09442387,30200,13.258314,31.57817,53.72,-140.0418880466824,9.442387,0.021379279,302,4163725,24.581451,100,1.5201623,94.09569
[-5.958 -5.917  0.081 -4.928 20.048],-6.6375733e-06,-9.587418,21.559416,0.009117664,9.179535,9914.074890136719,0.9117663,24.973581,100.0,2144.8074,-5.6650968,0.008002271,0.0007067469,53.867115,0.8002271,0.04839645,30300,4.0042315,56.487625,56.87,-141.20230579029396,4.839645,0.07067469,303,4169412,59.844025,100,-1.6733854,94.03424
[-5.958 -5.917  0.081 -4.928 20.138],6.8664554e-07,-9.145248,21.667648,0.0073142247,7.2956896,9922.219802618027,0.7314225,6.477875,100.0,2155.1348,-4.2584524,0.0069730375,0.00013133687,32.23081,0.6973038,0.040960956,30400,15.4371605,52.386696,54.51,-139.37094114993795,4.0960956,0.013133687,304,4174863,24.205704,100,-1.0883002,94.392296
[-5.958 -5.917  0.081 -4.928 20.246],-9.918213e-07,-9.553246,21.781263,0.043706253,7.392645,9931.318051099777,4.370626,1.698764,100.0,2165.9546,7.6992683,0.34911737,6.497506e-05,20685.512,34.911736,3.516105,30500,58.86633,1.543088,62.88,-145.4050048201287,351.6105,0.006497506,305,4181151,24.30922,100,13.916303,94.585266
[-5.958 -5.917  0.081 -4.928 20.363],5.340576e-07,-9.045944,21.889032,0.010258968,7.2842073,9939.083763599396,1.0258968,10.697376,100.0,2177.3618,-3.209271,0.014952211,0.00022713935,104.98566,1.4952211,0.09592473,30600,9.348086,32.007786,56.79,-141.40942331722567,9.592473,0.022713935,306,4186830,22.930664,100,-0.87228143,94.48095
[-5.958 -5.917  0.081 -4.928 20.468],-9.155274e-06,-9.587868,21.987934,0.0075697727,6.4582334,9947.841130971909,0.7569773,11.280407,100.0,2188.2017,-3.424321,0.00982683,0.00034338614,49.945755,0.98268294,0.07771022,30700,8.864928,37.240654,61.4,-145.09031588244036,7.771022,0.034338616,307,4192970,21.048302,100,-1.335345,94.665535
[-5.958 -5.917  0.081 -4.928 20.57 ],3.2806397e-06,-8.574478,22.090088,0.008485227,7.1470313,9955.748158216476,0.84852266,9.262129,100.0,2197.9548,-2.9430826,0.006885274,0.00018976718,74.7406,0.6885274,0.04115195,30800,10.796654,60.297665,57.79,-141.88326013759837,4.115195,0.018976718,308,4198749,25.16018,100,-0.18734998,94.248215
[-5.958 -5.917  0.081 -4.928 20.668],3.2806397e-06,-8.172478,22.184498,0.009825606,8.35181,9963.369121551514,0.98256063,22.452887,100.0,2207.5537,-3.9090188,0.012182713,0.00012507464,68.23408,1.2182713,0.0793394,30900,4.45377,39.41139,50.69,-136.83220343135767,7.9339404,0.012507465,309,4203818,43.653507,100,-0.83814627,93.632965
[-5.958 -5.917  0.081 -4.928 20.763],1.0681152e-06,-8.899078,22.281435,0.009607893,8.495228,9970.636711597443,0.9607895,15.543433,100.0,2217.4138,-2.6172755,0.009239673,0.00018612268,192.16801,0.9239673,0.045377534,31000,6.433585,51.95294,51.43,-135.49116606155755,4.5377536,0.018612267,310,4208961,31.07866,100,0.0103747845,93.73127
[-5.958 -5.917  0.081 -4.928 20.864],-1.5640259e-06,-7.840187,22.386667,0.012051659,6.577946,9978.62028670311,1.205166,12.496133,100.0,2227.181,-2.8053553,0.016378786,0.00024384163,111.99515,1.6378788,0.0791153,31100,8.002476,35.124542,55.4,-141.7237510991309,7.9115305,0.024384163,311,4214501,28.880192,100,-0.08208352,94.37991
[-5.958 -5.917  0.081 -4.928 20.966],3.2043456e-06,-8.626129,22.468523,0.010435097,8.0022955,9986.61227607727,1.0435097,22.133966,100.0,2237.7664,-2.2682042,0.01144324,0.00049494975,192.40013,1.144324,0.08742296,31200,4.517943,45.40182,58.58,-142.93939205592707,8.742296,0.049494974,312,4220359,27.010513,100,-0.35446835,94.531555
[-5.958 -5.917  0.081 -4.928 21.048],4.8065185e-06,-7.927696,22.57408,0.009028764,7.443142,9993.13412809372,0.9028764,14.396823,100.0,2245.922,-2.7846756,0.008808816,0.00015193033,60.890984,0.8808816,0.051672447,31300,6.9459767,51.23287,45.47,-131.81740133585453,5.167245,0.015193034,313,4224906,27.904587,100,-0.3332368,93.64778
[-5.958 -5.917  0.081 -4.928 21.154],-9.422302e-06,-9.9290695,22.655357,0.008417162,9.009362,10001.52967596054,0.84171605,27.85213,100.0,2256.0872,-3.9258473,0.00866132,8.605301e-05,40.532215,0.866132,0.06558739,31400,3.5903895,48.570652,57.41,-139.9425787334244,6.5587387,0.008605301,314,4230647,39.620464,100,-1.4233761,94.12636
[-5.958 -5.917  0.081 -4.928 21.234],6.5612794e-06,-9.547508,22.749784,0.014225069,7.6904883,10008.904280424118,1.4225068,6.2122655,100.0,2264.7612,2.071757,0.045296848,0.000102835525,4061.3225,4.5296845,0.4539054,31500,16.097187,8.97686,55.24,-139.115468264608,45.39054,0.010283553,315,4236171,23.233658,100,5.1789722,94.49014
[-5.958 -5.917  0.081 -4.928 21.329],3.0517579e-06,-8.970337,22.85719,0.0111265015,6.8033724,10017.78816986084,1.1126502,6.067281,100.0,2274.2327,-2.0610824,0.02525775,0.00014074326,186.99548,2.5257752,0.21680228,31600,16.481848,16.25186,59.89,-144.39776274350973,21.68023,0.0140743265,316,4242160,22.375404,100,0.96689475,94.575325
[-5.958 -5.917  0.081 -4.928 21.437],-4.348755e-06,-8.944206,22.940222,0.009805613,8.222491,10025.50713968277,0.9805614,24.978302,100.0,2284.6775,-3.3171794,0.01231314,0.0004836659,94.246544,1.231314,0.0974067,31700,4.0034747,38.8072,54.6,-139.49142121897847,9.74067,0.04836659,317,4247620,31.246353,100,-1.2331846,94.35045
[-5.958 -5.917  0.081 -4.928 21.523],-1.1825561e-05,-8.647636,23.044748,0.009767293,6.259992,10033.203162431717,0.9767293,13.04836,100.0,2293.2322,-3.2134953,0.010507746,0.0002787639,35.02546,1.0507747,0.055945247,31800,7.6637983,46.352825,51.86,-138.2947208877813,5.594525,0.027876392,318,4252806,23.697548,100,-1.0267197,93.91391
[-5.958 -5.917  0.081 -4.928 21.625],4.8828124e-06,-10.194107,23.124115,0.008559376,9.638165,10041.07395529747,0.8559376,29.860048,100.0,2303.05,-3.9104757,0.006516941,0.00075411244,83.99992,0.6516941,0.04709014,31900,3.3489563,63.30315,61.47,-143.1920273552091,4.709014,0.075411245,319,4258953,42.74386,100,-1.3030785,94.34146
[-5.958 -5.917  0.081 -4.928 21.702],-3.967285e-06,-7.8879166,23.215275,0.009765861,7.0364723,10048.808482408524,0.97658616,16.21403,100.0,2311.184,-3.5872595,0.012401613,0.0008596054,119.1438,1.2401614,0.10130685,32000,6.167498,38.275574,52.99,-139.26583318615752,10.130685,0.08596054,320,4264252,36.829254,100,-0.5384788,94.204666
[-5.958 -5.917  0.081 -4.928 21.793],-4.5776366e-07,-8.567795,23.308998,0.012269311,7.2819743,10056.446137666702,1.2269313,19.504168,100.0,2320.6726,-3.0732799,0.02833636,0.00021998688,332.56888,2.833636,0.26355097,32100,5.1271095,15.787977,56.34,-140.74651281311944,26.355099,0.021998689,321,4269886,25.652435,100,-1.1371093,94.26765
[-5.958 -5.917  0.081 -4.928 21.886],4.6920777e-06,-8.401108,23.416788,0.008860886,7.7278733,10063.158349275589,0.8860886,8.561356,100.0,2329.7896,-3.133074,0.009940015,0.00016962054,364.01627,0.9940015,0.07140672,32200,11.680393,44.279076,49.74,-135.88890359951475,7.1406727,0.016962055,322,4274860,33.30901,100,0.66155386,94.0552
[-5.958 -5.917  0.081 -4.928 21.996],-1.5258789e-06,-7.6417084,23.54941,0.020764612,6.8567457,10069.739337205887,2.0764613,2.1173592,100.0,2340.8784,12.240784,0.08421972,0.00013176241,36477.46,8.421972,0.78415555,32300,47.22864,5.7304854,49.09,-136.1316464382786,78.41556,0.013176241,323,4279769,24.00962,100,17.740835,93.99498
[-5.958 -5.917  0.081 -4.928 22.131],4.7302246e-06,-8.320557,23.645002,0.01140928,7.6405945,10077.44415473938,1.1409279,16.018766,100.0,2354.171,-2.0694299,0.013030716,1.5741609e-05,104.56177,1.3030716,0.088907965,32400,6.242678,43.394714,54.84,-140.0664915950771,8.890797,0.0015741609,324,4285253,23.099403,100,-0.14560723,93.89192
[-5.958 -5.917  0.081 -4.928 22.226],5.340576e-06,-8.460297,23.746763,0.009682792,8.220096,10085.64872431755,0.96827936,12.822707,100.0,2363.6362,-3.734403,0.010997127,0.00020329478,75.70817,1.0997127,0.06310835,32500,7.798665,43.669968,56.79,-140.82446626423692,6.310835,0.02032948,325,4290932,25.918388,100,-1.3217385,94.43461
[-5.958 -5.917  0.081 -4.928 22.325],4.0817263e-06,-8.941246,23.830002,0.0098455,8.426739,10093.924386262894,0.98454994,19.129786,100.0,2373.5674,-2.8563306,0.008628116,0.00010816032,112.63039,0.8628116,0.04808508,32600,5.22745,56.561348,60.21,-144.56035119513675,4.808508,0.010816032,326,4296953,33.269485,100,-0.3207948,94.25139
[-5.958 -5.917  0.081 -4.928 22.409],2.5939942e-06,-8.98011,23.926422,0.01164109,8.214398,10102.808418989182,1.1641092,14.042352,100.0,2381.8042,-1.9677612,0.017212195,0.0004574665,327.24313,1.7212194,0.10224445,32700,7.1213145,31.385582,55.52,-140.72877233604768,10.224445,0.04574665,327,4302505,35.88349,100,1.2241701,94.260574
[-5.958 -5.917  0.081 -4.928 22.508],3.0899048e-06,-8.102234,24.027853,0.009476464,7.7213497,10110.692345380783,0.9476465,17.202467,100.0,2391.4578,-2.5563293,0.009317402,0.00050514704,94.46721,0.93174016,0.044428527,32800,5.81312,50.8463,51.35,-136.4880045544036,4.442853,0.050514705,328,4307640,35.52846,100,0.29902363,93.90611
[-5.958 -5.917  0.081 -4.928 22.605],-3.2424928e-06,-8.91423,24.103947,0.009201287,8.21931,10118.037077665329,0.92012864,23.372034,100.0,2401.648,-2.169478,0.0066847946,0.0003720787,79.6619,0.66847944,0.040962595,32900,4.278618,65.45309,55.26,-140.23223220599365,4.0962596,0.03720787,329,4313166,34.12539,100,0.18344718,94.304955
[-5.958 -5.917  0.081 -4.928 22.683],-6.027222e-06,-8.541588,24.215378,0.0083521055,7.134555,10125.394209384918,0.83521056,7.645115,100.0,2409.6294,-3.5709934,0.011452606,0.00037045634,31.885952,1.1452606,0.08994964,33000,13.080248,34.719147,52.88,-139.34650869113463,8.994964,0.037045635,330,4318454,22.959953,100,-0.8030466,94.05473
[-5.958 -5.917  0.081 -4.928 22.792],-5.378723e-06,-9.875931,24.30976,0.009033913,8.379227,10133.246420383453,0.90339124,14.320743,100.0,2420.5625,-2.2692075,0.006966601,0.00051279867,137.11269,0.69666016,0.050585236,33100,6.982878,62.708138,58.07,-141.58441382037952,5.0585237,0.051279865,331,4324261,29.25838,100,0.30798155,94.37656
[-5.958 -5.917  0.081 -4.928 22.888],-1.8310546e-06,-7.8933334,24.403063,0.009219387,7.0935135,10141.137707948685,0.92193866,18.709862,100.0,2430.272,-1.7541251,0.008404501,0.00028193748,108.3979,0.8404501,0.053126037,33200,5.3447747,54.613888,56.48,-141.49868134098458,5.312604,0.02819375,332,4329909,21.115837,100,-0.12688452,94.48084
[-5.958 -5.917  0.081 -4.928 22.981],-3.5095215e-06,-7.7427063,24.510078,0.014492823,6.1138663,10148.436448335648,1.4492824,8.251508,100.0,2439.5935,-1.4603338,0.04395015,0.00039955694,222.81688,4.395015,0.41911468,33300,12.118997,9.807446,52.33,-139.4652863926921,41.91147,0.039955694,333,4335142,21.384064,100,1.0210979,94.0954
[-5.958 -5.917  0.081 -4.928 23.09 ],-2.5939942e-06,-8.580299,24.60375,0.007810094,7.1408877,10156.428694725037,0.7810093,16.96721,100.0,2449.9883,-3.2161274,0.0082700495,0.0005780404,59.306755,0.827005,0.060915574,33400,5.8937206,47.14193,56.93,-142.43573060014063,6.0915575,0.05780404,334,4340835,30.587425,100,-0.7408925,94.31378
[-5.958 -5.917  0.081 -4.928 23.183],1.2207031e-06,-8.64975,24.69745,0.008620925,7.1560793,10164.598656892776,0.8620925,13.692053,100.0,2459.6082,-2.483107,0.007736837,0.00010248874,40.570297,0.7736837,0.033783074,33500,7.303507,55.388954,58.39,-142.95234502000378,3.3783073,0.010248874,335,4346674,23.008987,100,-0.41038054,94.26036
[-5.958 -5.917  0.081 -4.928 23.276],-1.197815e-05,-8.065262,24.809353,0.008221727,7.526452,10171.867749214172,0.8221727,9.731474,100.0,2468.8708,-3.3778033,0.009104916,0.00023051788,34.152607,0.91049165,0.06277808,33600,10.275935,44.915916,50.99,-136.52989260984558,6.277808,0.023051789,336,4351773,26.229218,100,-0.57511514,93.75714
[-5.958 -5.917  0.081 -4.928 23.387],7.6293944e-08,-8.516304,24.884918,0.010113632,7.469978,10180.288415670395,1.0113633,21.417,100.0,2480.0784,-3.121701,0.008506662,0.00036998605,43.908813,0.8506663,0.045821972,33700,4.669188,58.5664,61.97,-145.81644563141754,4.582197,0.036998607,337,4357970,25.711395,100,-1.2697687,94.29414
[-5.958 -5.917  0.081 -4.928 23.465],3.4713746e-06,-8.925095,24.968548,0.010365644,8.141792,10187.872220516205,1.0365644,25.01829,100.0,2486.9856,-2.7396226,0.008913547,6.576642e-05,237.36725,0.8913546,0.058748435,33800,3.9970758,57.48944,56.78,-141.39757829023955,5.8748436,0.0065766424,338,4363648,45.18117,100,0.27135432,94.45041
[-5.958 -5.917  0.081 -4.928 23.548],2.2888185e-06,-8.65699,25.090494,0.010169982,7.6686196,10196.09212756157,1.0169984,3.2883573,100.0,2496.1929,-2.6591377,0.028216096,0.00027610856,152.8618,2.82161,0.26535067,33900,30.41032,11.49747,52.63,-137.11948475351826,26.535069,0.027610857,339,4368911,19.856491,100,0.99085295,94.10417
[-5.958 -5.917  0.081 -4.928 23.667],4.310608e-06,-8.440506,25.184258,0.008707747,7.764161,10204.236100673676,0.8707747,14.764694,100.0,2508.069,-4.578107,0.009163111,0.00023133139,54.360165,0.91631114,0.060130835,34000,6.772914,47.45356,57.84,-142.08619144242866,6.0130835,0.02313314,340,4374695,29.410511,100,-2.026762,94.2523
[-5.958 -5.917  0.081 -4.928 23.761],-1.5640259e-06,-9.673737,25.28105,0.009019202,8.019004,10212.6878054142,0.90192026,14.88136,100.0,2517.5723,-2.9214969,0.009531516,0.00017842998,105.750275,0.9531516,0.04591979,34100,6.7198157,47.24041,57.9,-140.95935436034912,4.591979,0.017842999,341,4380485,25.60886,100,-0.70866877,94.45225
[-5.958 -5.917  0.081 -4.928 23.861],2.3651123e-06,-8.473335,25.374195,0.008818221,7.8621955,10220.378794431686,0.8818222,18.193598,100.0,2527.0444,-3.5094376,0.00845608,0.000104207,70.058525,0.84560806,0.048493657,34200,5.496439,52.0955,55.44,-140.51356813520283,4.8493657,0.010420701,342,4386029,31.813778,100,-1.023245,94.262825
[-5.958 -5.917  0.081 -4.928 23.952],2.670288e-06,-9.71727,25.465685,0.0094923675,8.429876,10227.93414592743,0.9492369,21.379093,100.0,2536.2732,-2.0025349,0.01070606,0.00028536262,129.6351,1.070606,0.08407591,34300,4.677467,44.012783,52.26,-136.52166795463194,8.407592,0.028536264,343,4391255,34.38427,100,0.47627887,93.94231
[-5.958 -5.917  0.081 -4.928 24.043],2.1362305e-06,-7.1045914,25.559343,0.010868535,7.395252,10234.815666675568,1.0868536,18.533333,100.0,2545.6418,-2.7443342,0.009594974,0.00056514575,72.19339,0.95949745,0.05913472,34400,5.395684,56.199562,48.32,-135.4156449587971,5.913472,0.056514576,344,4396087,27.804848,100,-0.5914409,93.445526
[-5.958 -5.917  0.081 -4.928 24.137],-9.613037e-06,-7.3108673,25.67729,0.0110068135,6.0248547,10241.876178979874,1.1006814,7.5411406,100.0,2555.2747,-1.116287,0.016995238,0.00037004746,311.48932,1.6995239,0.10103168,34500,13.260593,29.549623,47.89,-135.83729962038993,10.1031685,0.037004746,345,4400876,19.786972,100,1.2855282,93.74782
[-5.958 -5.917  0.081 -4.928 24.258],-5.645752e-06,-8.460373,25.778862,0.010450962,8.341293,10249.071899175644,1.0450962,21.903929,100.0,2566.2297,-5.1575,0.014189582,0.00039898805,133.30844,1.4189583,0.108371325,34600,4.565391,35.168785,48.49,-134.5413222053963,10.837132,0.039898805,346,4405725,44.97972,100,-1.9539275,93.45116
[-5.958 -5.917  0.081 -4.928 24.358],-2.7465821e-06,-8.376167,25.871832,0.009650365,6.7355437,10256.670501232147,0.96503645,20.544197,100.0,2577.1738,-1.7758164,0.009353808,0.00080448214,172.62674,0.93538076,0.059797324,34700,4.8675547,51.560097,56.07,-141.46292500206408,5.9797325,0.08044822,347,4411332,21.36892,100,-0.20430802,94.34611
[-5.958 -5.917  0.081 -4.928 24.448],-2.2125244e-06,-7.72348,25.9688,0.009814287,6.493032,10263.93836092949,0.98142874,12.639407,100.0,2586.4946,-3.3490744,0.01110361,9.372644e-05,39.9198,1.1103611,0.080471314,34800,7.911763,43.8596,50.23,-136.6935159321932,8.047132,0.009372644,348,4416355,20.652939,100,-1.4126645,93.95796
[-5.958 -5.917  0.081 -4.928 24.551],5.722046e-07,-8.406853,26.071962,0.009391028,7.2501783,10271.102364063263,0.93910277,15.449552,100.0,2595.8386,-2.7264159,0.014308588,0.00019476343,132.38248,1.4308587,0.11552383,34900,6.4726796,30.106956,54.09,-139.95247667302806,11.552383,0.019476343,349,4421764,31.238628,100,-0.0772281,94.04297
[-5.958 -5.917  0.081 -4.928 24.652],3.5858154e-06,-8.086517,26.168142,0.009298019,6.4409027,10278.652556419373,0.92980194,14.462265,100.0,2606.3755,-2.26632,0.011054745,5.1995958e-05,68.2603,1.1054745,0.09231574,35000,6.914546,41.43244,55.11,-140.25754950137016,9.231574,0.005199596,350,4427275,24.623627,100,-0.1080161,94.29578
[-5.958 -5.917  0.081 -4.928 24.75 ],-3.4332274e-06,-7.760231,26.280615,0.010896917,6.4172397,10286.265996456146,1.0896918,9.66511,100.0,2616.1804,0.5771105,0.024809692,0.00032886097,1210.9657,2.4809694,0.24214754,35100,10.346494,16.171686,51.76,-139.21861751144368,24.214754,0.0328861,351,4432451,19.017113,100,2.6161232,94.1223
[-5.958 -5.917  0.081 -4.928 24.859],2.7465821e-06,-6.9454575,26.384325,0.009701617,6.270453,10293.403171777725,0.97016174,10.803905,100.0,2627.2559,-1.8411381,0.010232878,0.00068655517,76.0128,1.0232878,0.056353815,35200,9.255913,47.336853,51.58,-139.0098998081244,5.6353817,0.06865552,352,4437609,24.16774,100,0.6097552,94.07785
[-5.958 -5.917  0.081 -4.928 24.964],2.2888185e-06,-8.433403,26.49691,0.009080168,6.536799,10300.798067569733,0.9080168,10.912088,100.0,2637.4578,-3.647263,0.009670965,0.000112189984,46.814137,0.9670965,0.059097957,35300,9.164148,46.8524,52.82,-139.24724289297856,5.9097958,0.011218999,353,4442891,29.242393,100,-0.69647706,94.08562
[-5.958 -5.917  0.081 -4.928 25.073],9.307862e-06,-8.715752,26.583742,0.007930959,7.4148035,10308.170432806015,0.7930958,21.529371,100.0,2648.7688,-3.3500552,0.008857348,0.00039903526,49.162632,0.88573474,0.058459155,35400,4.6448174,44.498695,54.1,-138.73753247062893,5.845916,0.039903525,354,4448301,27.666851,100,-1.3624837,94.41917
[-5.958 -5.917  0.081 -4.928 25.163],6.1035155e-07,-9.209694,26.65333,0.009453787,9.630082,10317.198431253433,0.94537866,42.900806,100.0,2656.3904,-3.2628062,0.0074266098,0.0009140404,82.54323,0.742661,0.064625375,35500,2.3309586,61.838333,60.55,-143.50761130508545,6.462538,0.09140404,355,4454356,59.515877,100,-0.2339485,94.5075
[-5.958 -5.917  0.081 -4.928 25.231],-5.9509275e-06,-7.0138626,26.759182,0.0100908745,5.8601384,10324.176190137863,1.0090876,12.30622,100.0,2664.6934,-0.8020489,0.011889024,0.00019656934,187.20395,1.1889024,0.0662285,35600,8.125972,41.87351,47.35,-135.32517694678492,6.6228504,0.019656934,356,4459091,19.189964,100,1.0213875,93.7418
[-5.958 -5.917  0.081 -4.928 25.339],-6.4849855e-06,-7.777832,26.871962,0.012880951,6.6072707,10331.535195112228,1.2880952,6.9710164,100.0,2675.0762,-3.7424335,0.02124667,9.872991e-05,263.4712,2.124667,0.16117865,35700,14.34511,26.876436,55.08,-140.82416495020874,16.117865,0.009872992,357,4464599,25.263329,100,-0.55294317,94.14556
[-5.958 -5.917  0.081 -4.928 25.449],1.0643005e-05,-8.8367,26.965855,0.010524619,8.1019335,10338.980095386505,1.052462,10.166352,100.0,2686.2788,-1.2225771,0.011067666,0.00037870876,218.38272,1.1067666,0.07511933,35800,9.8363695,47.48659,56.35,-140.892534741797,7.5119333,0.037870876,358,4470234,27.519154,100,1.6543658,94.4501
[-5.958 -5.917  0.081 -4.928 25.543],1.2969971e-06,-8.189507,27.052666,0.012694707,7.63182,10346.784040689468,1.2694707,17.78089,100.0,2695.7139,-2.2773092,0.02094599,0.0003478901,121.44841,2.094599,0.18609421,35900,5.6240153,26.864182,56.3,-141.35100629632555,18.60942,0.03478901,359,4475864,26.150108,100,-0.21014243,94.41648
[-5.958 -5.917  0.081 -4.928 25.632],-2.822876e-06,-8.061584,27.136885,0.0091403285,7.15679,10354.209535837173,0.9140329,23.040947,100.0,2704.247,-3.283308,0.0074149845,0.00046054996,43.457485,0.7414984,0.041920636,36000,4.3400993,60.30972,51.02,-137.46405778264528,4.192064,0.046054997,360,4480966,30.58696,100,-1.1592572,94.16938
[-5.958 -5.917  0.081 -4.928 25.72 ],9.07898e-06,-7.6931686,27.247705,0.00934243,7.8799205,10360.920264720917,0.93424314,15.482167,100.0,2712.1384,-2.834597,0.014843995,0.0008877807,352.38892,1.4843997,0.10001684,36100,6.459044,28.372515,49.78,-137.03861699188252,10.001684,0.08877807,361,4485944,46.50361,100,1.1049792,93.89352
[-5.958 -5.917  0.081 -4.928 25.826],-1.4877319e-06,-9.48909,27.34301,0.009586532,8.69717,10369.644287586212,0.9586533,14.73085,100.0,2723.665,-1.3461083,0.009557914,0.00039878263,306.74326,0.9557914,0.050394267,36200,6.7884746,50.14949,57.0,-140.3876575716033,5.039427,0.039878264,362,4491644,33.16418,100,1.5341676,94.37401
[-5.958 -5.917  0.081 -4.928 25.921],-9.765625e-06,-7.848007,27.426287,0.009677125,6.379799,10377.392591714859,0.9677127,13.329495,100.0,2733.6807,-2.7175283,0.009854808,0.00031193887,32.95346,0.9854809,0.074413724,36300,7.5021596,49.090385,55.72,-141.66293999104172,7.4413724,0.031193888,363,4497216,18.60994,100,-1.0184367,94.36722
[-5.958 -5.917  0.081 -4.928 26.007],3.8146973e-07,-8.53492,27.528284,0.009129661,7.2033725,10385.829804897308,0.912966,11.408483,100.0,2741.9011,-2.604965,0.0082351,0.0005989966,74.75358,0.82351005,0.044401843,36400,8.765408,55.137928,63.55,-147.52571135464564,4.4401846,0.059899658,364,4503571,21.82357,100,-0.45123816,94.85384
[-5.958 -5.917  0.081 -4.928 26.105],-1.121521e-05,-9.324394,27.615393,0.00988388,8.307137,10393.54854440689,0.9883879,18.436686,100.0,2751.987,-1.8532685,0.009849694,0.0003628659,172.66496,0.9849694,0.04524712,36500,5.4239683,50.173233,58.98,-142.75746884354197,4.524712,0.03628659,365,4509469,25.239883,100,0.10613859,94.39945
[-5.958 -5.917  0.081 -4.928 26.195],2.1362305e-06,-7.7429123,27.71816,0.009907002,7.200842,10400.372116088867,0.9907001,13.772636,100.0,2760.5054,-3.7269292,0.011300511,0.00024307868,46.420315,1.130051,0.08153224,36600,7.260774,43.457424,50.42,-136.75233131309145,8.153224,0.02430787,366,4514511,31.016586,100,-0.94103765,94.023056
[-5.958 -5.917  0.081 -4.928 26.297],-1.6784668e-06,-8.273933,27.8097,0.010426494,6.9921412,10407.798384189606,1.0426495,23.571384,100.0,2770.997,-2.1371493,0.010746051,0.00026568858,130.46672,1.074605,0.066865295,36700,4.242432,48.49105,50.88,-137.0557667208469,6.6865296,0.026568858,367,4519599,24.575615,100,-0.44985583,93.96143
[-5.958 -5.917  0.081 -4.928 26.387],2.0599366e-06,-9.418396,27.903452,0.008928187,7.0960264,10416.68516612053,0.89281875,16.514366,100.0,2780.3123,-2.625307,0.014154725,0.00032157762,42.9098,1.4154725,0.12279424,36800,6.055334,28.461771,59.47,-143.47897057314805,12.279425,0.032157764,368,4525546,19.729607,100,-1.0069802,94.46921
[-5.958 -5.917  0.081 -4.928 26.481],-7.6293945e-06,-8.987457,27.991077,0.0107922,7.504205,10424.683673143387,1.0792202,15.838907,100.0,2789.4402,-4.1847153,0.013603838,0.00022053387,66.228,1.3603837,0.0799362,36900,6.3135667,38.626102,58.42,-142.45751497531361,7.9936204,0.022053387,369,4531388,27.14978,100,-1.9107572,94.28923
