EmpiricalD2,EpRewMean,ReturnStepMax,InitialReturnMin,EpLenMean,ReturnMeanIW,Bound,MeanIWNorm,EpisodesSoFar,MinIWNorm,ESSRenyi,ESSClassic,EpThisIter,MinIW,MaxIW,Weights,TimeElapsed,StdIWNorm,MeanEntropy,InitialBound,ReturnStepMaxmin,InitialReturnMean,MaxIWNorm,EntropyCoefficient,MeanIW,InitialReturnMax,TimestepsSoFar,J_sample_variance,Iteration,InitialReturnStd,StdIW
2.254286,-105.43048949194852,100.0,-10.198761,24.23,2.9535275,0.36919475,0.014965373,29100,0.0007124996,44.359943,20.388039,100,0.07124996,27.595665,[ 1.521 -0.859 -0.438 -1.504 -1.573],3380.780173301697,0.029572561,-0.15395702,-1.7212476,90.29755,2.3651123e-06,0.27595663,,1.4965373,51.637493,681535,984.86395,291,13.662679,2.9572563
1.3661957,-105.49901805849953,100.0,-12.054642,26.4,1.4111371,-0.6231632,0.010666704,29200,0.0007678732,73.19595,77.94571,100,0.07678732,4.3724885,[ 1.51  -0.856 -0.445 -1.493 -1.573],3393.0920391082764,0.005673889,-0.154655,-1.7404461,91.00778,-7.781982e-06,0.043724883,,1.0666705,52.213146,684175,834.7896,292,15.203048,0.56738895
2.6613832,-105.00314891003478,100.0,-13.663208,26.99,2.8558521,0.81502175,0.010169795,29300,0.0005033482,37.574448,41.560055,100,0.05033482,9.64995,[ 1.51  -0.856 -0.45  -1.488 -1.574],3404.9996993541718,0.012059491,-0.14168835,-1.250988,91.21911,2.2888183e-07,0.096499495,,1.0169795,37.529644,686874,1463.3114,293,15.369353,1.2059492
3.9866498,-105.73120523560519,100.0,-12.0078125,26.05,9.251588,5.8812146,0.0106504485,29400,0.00019259792,25.08372,29.898096,100,0.019259792,11.783509,[ 1.495 -0.86  -0.448 -1.491 -1.561],3416.01514172554,0.016308386,-0.14290948,-1.6880103,90.882805,-4.3869018e-06,0.11783509,,1.0650449,50.64018,689479,5168.7925,294,14.198708,1.6308385
28.082836,-105.62756573149326,100.0,-12.76561,26.6,23.618359,14.847785,0.017275438,29500,5.213561e-05,3.560894,8.197566,100,0.005213561,43.797043,[ 1.502 -0.849 -0.448 -1.483 -1.562],3427.4280343055725,0.057811435,-0.14527057,-1.6550252,91.05808,1.121521e-05,0.43797043,,1.727544,49.651085,692139,38017.066,295,14.73644,5.781143
4.0639377,-105.78664746130177,100.0,-10.693192,23.98,7.477141,3.913482,0.012687406,29600,0.0005852037,24.606676,29.2317,100,0.058520373,13.125943,[ 1.501 -0.837 -0.457 -1.485 -1.564],3438.2647428512573,0.01974082,-0.13025095,-1.7677565,90.177185,9.155273e-07,0.13125943,,1.2687405,53.03271,694537,4693.114,296,13.109273,1.974082
2.0905623,-105.32465136482898,100.0,-12.635002,27.26,3.5831141,1.1126239,0.011316436,29700,0.00069879356,47.83402,42.37199,100,0.06987936,9.875955,[ 1.514 -0.827 -0.456 -1.484 -1.549],3450.0674102306366,0.0131973615,-0.1389138,-1.708646,91.27261,-2.2125244e-06,0.09875955,,1.1316437,51.259315,697263,2910.983,297,15.16257,1.3197361
1.3939047,-105.07171902533402,100.0,-11.382317,25.43,2.1162558,-0.052657604,0.011156226,29800,0.002606752,71.74091,76.1769,100,0.26067522,4.7810163,[ 1.508 -0.819 -0.455 -1.488 -1.558],3463.4503648281097,0.0062388545,-0.1350967,-1.837066,90.73644,3.7384034e-06,0.047810163,,1.1156225,55.11209,699806,880.7064,298,14.352343,0.62388545
7.9292336,-105.41669265804082,100.0,-9.6469345,22.4,14.280988,9.916923,0.013214026,29900,1.4801375e-05,12.61156,14.034423,100,0.0014801376,32.26493,[ 1.512 -0.824 -0.463 -1.489 -1.554],3472.351755142212,0.032703955,-0.15224825,-1.5498031,89.5878,-3.0517579e-06,0.3226493,,1.3214028,46.493996,702046,19286.525,299,13.071565,3.2703955
4.782069,-105.28457020671378,100.0,-10.731636,24.1,9.023145,5.611005,0.016260209,30000,0.00025555224,20.91145,18.973593,100,0.025555223,28.290712,[ 1.502 -0.817 -0.45  -1.498 -1.571],3484.177707672119,0.03360196,-0.15756893,-1.5603415,90.262695,-2.822876e-06,0.28290713,,1.6260208,46.81016,704456,7396.3535,300,13.530843,3.3601956
1.0260252,-105.24822479944993,100.0,-11.452789,25.62,0.12994325,-1.825882,0.009874416,30100,0.0064501106,97.46349,98.1779,100,0.64501107,1.510718,[ 1.49  -0.805 -0.453 -1.501 -1.576],3492.7667405605316,0.0013452142,-0.15786709,-1.9308541,90.783905,6.904602e-06,0.01510718,,0.98744154,57.925835,707018,232.94044,301,14.688713,0.13452141
104.23902,-105.6967229301194,100.0,-11.998131,25.49,63.595764,46.62649,0.02160533,30200,1.3695714e-05,0.95933366,3.192028,100,0.0013695714,119.30201,[ 1.489 -0.806 -0.453 -1.503 -1.577],3502.219854593277,0.11898252,-0.13586612,-1.6620607,90.7068,4.4631956e-06,1.1930201,,2.1605332,49.861954,709567,354405.9,302,13.973513,11.8982525
2.0073016,-104.77259215849008,100.0,-13.587975,26.7,3.8932283,1.4600606,0.010882345,30300,0.00077003986,49.818123,47.619297,100,0.077003986,10.339992,[ 1.495 -0.805 -0.466 -1.513 -1.555],3515.0595648288727,0.01141344,-0.14279422,-1.7173882,91.15187,-1.0910034e-05,0.10339991,,1.0882344,51.521317,712237,1793.7273,303,15.820855,1.1413442
2.4896314,-106.12219494105491,100.0,-9.756805,23.08,3.4330676,0.45815396,0.0109140845,30400,0.00067070057,40.166588,24.689537,100,0.06707006,19.468605,[ 1.481 -0.807 -0.464 -1.517 -1.562],3525.816244840622,0.019061562,-0.14942195,-1.8854194,89.8041,-4.9591063e-06,0.19468604,,1.0914085,56.56243,714545,2701.3633,304,12.757584,1.9061565
58.535732,-104.34663445829409,100.0,-12.292343,25.46,28.570213,12.847586,0.024171174,30500,0.00013127582,1.7083583,4.1194654,100,0.013127582,116.27079,[ 1.491 -0.806 -0.453 -1.521 -1.568],3538.100182056427,0.11661181,-0.15307811,-2.0550146,90.80309,-1.2969971e-06,1.1627079,,2.4171174,61.6504,717091,83482.11,305,15.869355,11.6611805
4.3237615,-105.48430576061043,100.0,-11.013214,23.92,6.9448795,3.6655002,0.01245055,30600,0.00015875924,23.12801,23.782211,100,0.015875924,15.144866,[ 1.482 -0.794 -0.462 -1.504 -1.572],3549.787159204483,0.022288999,-0.15414287,-1.5770943,90.18031,1.1444092e-05,0.15144865,,1.245055,47.313168,719483,3954.485,306,13.2674675,2.2289
1.2978264,-105.2045347172732,100.0,-11.63681,25.19,1.133201,-0.8092929,0.010555075,30700,0.0010074837,77.05191,80.20826,100,0.10074837,3.0112295,[ 1.465 -0.796 -0.47  -1.51  -1.573],3560.8817892074585,0.005243166,-0.1595223,-1.7051117,90.647125,-5.8364867e-06,0.030112294,,1.0555073,51.153175,722002,293.68484,307,14.307446,0.5243166
19.299532,-105.99471600205214,100.0,-10.166084,22.74,24.531078,16.158165,0.014725178,30800,0.00010780432,5.181473,8.267845,100,0.010780432,49.33995,[ 1.467 -0.797 -0.475 -1.505 -1.578],3573.432508468628,0.04904843,-0.15954636,-1.9059167,89.677795,-2.670288e-06,0.4933995,,1.4725175,57.177414,724276,59243.74,308,13.152097,4.904843
1.338901,-105.70533299570161,100.0,-12.2953415,25.2,1.6868889,0.08458936,0.010257202,30900,0.0014221701,74.68812,72.83501,100,0.14221701,5.0694537,[ 1.461 -0.795 -0.468 -1.518 -1.578],3585.0586841106415,0.0062641716,-0.14633498,-1.3847383,90.610695,5.7983398e-06,0.050694536,,1.0257202,41.54232,726796,606.27997,309,13.325503,0.62641716
1.1072288,-105.52317278894184,100.0,-11.577095,25.07,0.44359922,-1.1389596,0.010156266,31000,0.0016637486,90.315575,91.77676,100,0.16637486,1.7306595,[ 1.465 -0.804 -0.473 -1.519 -1.565],3594.851856946945,0.0030401098,-0.147332,-1.5039696,90.58175,7.476807e-06,0.017306594,,1.0156268,45.119305,729303,269.56436,310,14.05905,0.304011
2.7713768,-105.8983168258235,100.0,-11.208099,24.93,6.4182873,3.174798,0.01072018,31100,0.00024696265,36.08315,23.371616,100,0.024696266,19.990837,[ 1.471 -0.801 -0.472 -1.517 -1.566],3604.3640551567078,0.019411212,-0.14993517,-1.9483396,90.50435,3.0517577e-07,0.19990836,,1.0720181,58.45019,731796,8597.033,311,14.256529,1.9411211
19.274874,-106.43591776360331,100.0,-9.132629,22.5,64.50808,56.49044,0.021211825,31200,9.288152e-06,5.1881013,2.9367564,100,0.0009288152,123.09927,[ 1.493 -0.805 -0.471 -1.516 -1.569],3613.129728078842,0.12194711,-0.14527023,-1.8262146,89.53905,-4.310608e-06,1.2309927,,2.121183,54.7863,734046,455280.7,312,11.277579,12.194712
2.2877529,-105.53899316934253,100.0,-10.277077,23.48,2.851452,0.870116,0.009831124,31300,0.0006723652,43.711014,43.8834,100,0.06723652,7.164254,[ 1.496 -0.82  -0.474 -1.537 -1.564],3624.3069162368774,0.011117285,-0.14272855,-1.3099452,90.010445,1.411438e-06,0.07164254,,0.9831124,39.298397,736394,547.2423,313,11.727895,1.1117284
14.950277,-105.17581753899813,100.0,-11.712746,24.94,15.651369,8.81333,0.014453801,31400,2.7023505e-05,6.688839,9.979434,100,0.0027023505,40.66195,[ 1.487 -0.827 -0.478 -1.533 -1.562],3637.077348947525,0.04341102,-0.13904484,-1.7685101,90.56569,-2.1362305e-06,0.4066195,,1.4453802,53.055237,738888,32588.06,314,14.850969,4.341102
16.475739,-105.57428174709138,100.0,-11.702621,25.51,12.651432,6.391013,0.014613719,31500,6.179082e-06,6.0695305,8.064382,100,0.0006179082,48.049088,[ 1.486 -0.822 -0.483 -1.544 -1.558],3649.0446190834045,0.049342047,-0.13867413,-1.5423411,90.72292,1.9836425e-06,0.48049086,,1.461372,46.27029,741439,14071.292,315,13.394423,4.9342046
2.3222306,-106.08232662302544,100.0,-11.539146,25.9,2.41564,0.1782496,0.010176507,31600,0.0011683566,43.062046,50.491234,100,0.11683566,6.2343216,[ 1.479 -0.817 -0.472 -1.552 -1.558],3660.7578463554382,0.010077013,-0.13985734,-1.468207,90.80833,6.3323973e-06,0.062343214,,1.0176507,44.0464,744029,980.0732,316,14.128876,1.0077012
9365.575,-104.65062648622073,100.0,-12.477791,25.79,787.6036,627.70435,0.2147518,31700,3.754485e-06,0.010677401,1.0858698,100,0.00037544852,2060.7751,[ 1.488 -0.81  -0.474 -1.551 -1.559],3673.7161934375763,2.0496373,-0.14474095,-1.6522632,90.8844,-4.5776366e-07,20.607752,,21.475178,49.56788,746608,62068204.0,317,15.192907,204.96378
1.8908622,-105.55941505971136,100.0,-10.188103,22.75,5.8090863,3.3721762,0.012217355,31800,0.0017283796,52.885925,49.238102,100,0.17283797,10.91407,[ 1.502 -0.814 -0.458 -1.539 -1.564],3684.9218368530273,0.012404963,-0.1485279,-1.7721918,89.72015,-4.7302246e-06,0.1091407,,1.2217355,53.16561,748883,1510.6139,318,12.867713,1.2404965
3.2216876,-105.08122918366125,100.0,-12.34095,24.89,3.6266623,0.045002937,0.010661503,31900,0.0007570914,31.039633,26.52651,100,0.07570914,16.70293,[ 1.512 -0.811 -0.458 -1.531 -1.567],3693.6375679969788,0.017743682,-0.14474288,-1.995462,90.55635,-4.196167e-06,0.1670293,,1.0661503,59.86373,751372,1481.4131,319,14.002236,1.7743682
3.0543914,-106.28056768615942,100.0,-10.006454,23.95,4.170379,1.2151124,0.011429467,32000,0.00036726045,32.739746,28.560703,100,0.036726046,17.177752,[ 1.518 -0.807 -0.466 -1.525 -1.564],3705.0933022499084,0.018076321,-0.14282171,-1.6909589,90.1248,5.1879883e-06,0.17177752,,1.1429465,50.728916,753767,3905.0054,320,12.909217,1.8076321
28.737104,-105.20322228585603,100.0,-10.952232,24.65,18.882236,9.230424,0.018026225,32100,2.30508e-05,3.4798217,2.9581597,100,0.00230508,103.79145,[ 1.519 -0.791 -0.46  -1.521 -1.562],3715.1166462898254,0.10324607,-0.1423318,-1.8004687,90.46424,7.5912476e-06,1.0379145,,1.8026223,54.014282,756232,46851.246,321,15.426785,10.324607
1.5624554,-105.40312199236865,100.0,-9.911186,23.07,1.7618074,-0.068573,0.01035997,32200,0.0010038913,64.00182,66.43954,100,0.10038914,4.9033823,[ 1.508 -0.802 -0.466 -1.51  -1.561],3725.1488223075867,0.0073630745,-0.14294228,-1.4643289,89.86238,-3.7002565e-06,0.04903382,,1.035997,43.929752,758539,709.1138,322,12.324675,0.73630744
7.215472,-106.43146287388481,100.0,-10.020966,23.26,9.555076,5.012781,0.013141352,32300,0.00013796327,13.859107,18.83629,100,0.013796328,25.989988,[ 1.508 -0.79  -0.459 -1.508 -1.562],3734.9368772506714,0.027278673,-0.14368504,-1.6909993,89.848595,-2.3269654e-06,0.25989988,,1.3141351,50.729916,760865,10214.161,323,13.077137,2.7278678
12.013337,-105.24612649193497,100.0,-12.178474,25.75,16.63244,10.383104,0.013166122,32400,0.000108914486,8.324081,8.393221,100,0.010891449,39.12959,[ 1.5   -0.795 -0.472 -1.505 -1.563],3747.0015938282013,0.043496806,-0.14673541,-1.803025,90.82555,1.5258789e-06,0.39129588,,1.3166124,54.09079,763440,14599.962,324,14.869094,4.3496814
1.11133,-105.14142832550851,100.0,-11.393959,23.99,0.85926664,-0.99935806,0.009849805,32500,0.0050833826,89.98227,91.19212,100,0.5083383,2.2196677,[ 1.5   -0.794 -0.477 -1.518 -1.566],3757.6435165405273,0.003061152,-0.13577166,-1.7630689,90.23456,3.7384034e-06,0.022196677,,0.9849807,52.892174,765839,272.0294,325,13.78242,0.30611524
1.7644268,-106.39831722126603,100.0,-9.1382675,22.25,2.763007,0.11154795,0.011024058,32600,0.00026661847,56.67563,58.722652,100,0.026661847,6.166311,[ 1.499 -0.792 -0.48  -1.515 -1.555],3768.5354425907135,0.009242607,-0.12264244,-1.9961035,89.43626,2.2888183e-07,0.061663106,,1.1024059,59.88311,768064,917.6834,326,12.698917,0.92426085
1.5973438,-105.37367846220778,100.0,-11.816589,25.12,1.6870937,-0.12875974,0.011164143,32700,0.0018225943,62.60393,67.43028,100,0.18225944,4.347234,[ 1.493 -0.789 -0.483 -1.521 -1.542],3779.6975841522217,0.007758982,-0.12300863,-1.4367509,90.61038,4.959106e-07,0.04347234,,1.1164143,43.10254,770576,424.08496,327,13.8471155,0.7758982
6.03642,-106.48669071083337,100.0,-9.150719,22.15,12.779124,9.3923645,0.014685487,32800,0.00017073932,16.56611,19.592163,100,0.017073933,21.312048,[ 1.488 -0.797 -0.482 -1.524 -1.542],3788.913231611252,0.029750641,-0.13538294,-1.3784598,89.384964,1.9454956e-06,0.21312048,,1.4685488,41.35385,772791,8100.655,328,10.933401,2.975064
4.5691924,-105.16888885273788,100.0,-10.29705,22.99,10.739205,7.2311087,0.014188885,32900,0.00019998921,21.885706,17.006588,100,0.019998921,23.159542,[ 1.488 -0.796 -0.47  -1.536 -1.554],3797.9860541820526,0.03134451,-0.14978851,-1.6411583,89.85206,5.1116945e-06,0.23159541,,1.4188886,49.2349,775090,6068.4443,329,12.522975,3.1344514
6.666075,-104.90070061747303,100.0,-11.823784,25.47,9.850851,5.726622,0.0124237165,33000,8.098489e-05,15.00133,26.81481,100,0.00809849,15.562656,[ 1.485 -0.792 -0.463 -1.548 -1.569],3808.735535621643,0.02052465,-0.14769673,-1.5973802,90.7628,-2.3651123e-06,0.15562657,,1.2423717,47.921333,777637,5266.5146,330,16.074963,2.0524652
1.0470186,-105.17315660752656,100.0,-11.28521,24.02,0.36630464,-1.3070172,0.009978599,33100,0.0055554667,95.509285,95.844765,100,0.5555467,1.8107799,[ 1.487 -0.792 -0.449 -1.549 -1.567],3820.450922727585,0.0020776996,-0.14345917,-1.6353225,90.242874,-3.967285e-06,0.0181078,,0.99785995,49.059544,780039,242.70183,331,14.427063,0.20776996
9.531285,-105.30687389133696,100.0,-11.100296,24.47,34.722885,30.078583,0.017478388,33200,0.00028802015,10.491764,4.572205,100,0.028802017,80.65167,[ 1.493 -0.798 -0.452 -1.553 -1.562],3832.2483429908752,0.07985019,-0.15158616,-1.5043445,90.39298,-9.155274e-06,0.8065167,,1.7478389,45.13006,782486,126017.96,332,13.834871,7.9850187
4.2702346,-105.52008694154686,100.0,-12.679573,26.78,7.342616,3.6189125,0.011882505,33300,4.8446618e-05,23.417917,30.077486,100,0.004844662,17.628962,[ 1.508 -0.804 -0.44  -1.564 -1.571],3845.65225315094,0.018117398,-0.15634046,-1.8019699,91.119484,7.095337e-06,0.17628962,,1.1882505,54.059307,785164,7487.166,333,16.27068,1.81174
1.7218347,-104.26635519406194,100.0,-12.622009,26.3,1.801269,-0.5280609,0.010534484,33400,0.0013630018,58.077587,61.40238,100,0.13630018,5.515478,[ 1.527 -0.807 -0.432 -1.572 -1.575],3856.0449438095093,0.0083522,-0.15512557,-1.7751553,91.07101,-4.310608e-06,0.05515478,,1.0534484,53.254528,787794,857.9728,334,15.636927,0.8352199
15.666155,-104.88175733264084,100.0,-12.719734,26.48,30.277178,23.80811,0.01540144,33500,2.528239e-05,6.3831873,5.189333,100,0.002528239,66.49266,[ 1.534 -0.815 -0.435 -1.584 -1.574],3866.448694229126,0.06583157,-0.15296033,-1.6344087,91.07843,-7.2479247e-07,0.6649266,,1.5401441,49.03224,790442,106656.05,335,15.170184,6.583157
1.7867155,-105.16279157433482,100.0,-12.304504,25.21,1.9011161,-0.25050163,0.009212591,33600,0.0005141921,55.96862,57.115032,100,0.051419213,7.3324804,[ 1.526 -0.827 -0.439 -1.597 -1.572],3879.082906484604,0.0079828715,-0.15939394,-1.6096666,90.65706,5.41687e-06,0.0733248,,0.92125916,48.29016,792963,1366.327,336,13.541912,0.79828715
5.338523,-104.58233148741694,100.0,-12.413155,25.55,6.9428453,3.2762847,0.01138115,33700,0.00017495574,18.731773,17.164143,100,0.017495574,25.258234,[ 1.525 -0.83  -0.433 -1.602 -1.578],3890.34125828743,0.025002543,-0.1620166,-1.5868974,90.81352,-1.6784668e-06,0.25258234,,1.1381149,47.60686,795518,6214.9272,337,15.834258,2.5002544
2.6204462,-106.37213305001882,100.0,-11.109848,25.77,4.396863,1.4642243,0.010292223,33800,0.00039066857,38.161438,49.591236,100,0.03906686,6.6558766,[ 1.512 -0.833 -0.43  -1.611 -1.581],3901.895908355713,0.01037671,-0.16492502,-1.8116245,90.74455,1.1177063e-05,0.06655876,,1.0292222,54.349075,798095,952.8477,338,14.025398,1.0376711
4.4174724,-105.10157778848875,100.0,-11.598625,24.31,6.8628225,3.724867,0.011609562,33900,0.00044729887,22.63738,24.231346,100,0.04472989,19.779959,[ 1.515 -0.839 -0.424 -1.61  -1.584],3914.241693496704,0.020529188,-0.16723482,-1.4930129,90.35323,-1.2588501e-05,0.19779958,,1.1609561,44.790005,800526,8053.8994,339,13.185135,2.0529191
2.1266813,-104.86107098278508,100.0,-11.310844,24.65,5.0236945,1.4334483,0.010042724,34000,0.0012269865,47.021618,48.44715,100,0.12269866,6.6998687,[ 1.515 -0.825 -0.414 -1.604 -1.586],3925.787797689438,0.01035962,-0.16452226,-2.4619195,90.492004,-4.653931e-06,0.06699868,,1.0042726,73.85744,802991,2171.1,340,15.454471,1.035962
9.625875,-104.89233824882942,100.0,-11.579666,24.48,13.605581,8.018928,0.012765918,34100,0.00035876487,10.388665,10.431326,100,0.035876486,36.427605,[ 1.511 -0.835 -0.414 -1.604 -1.583],3937.0075194835663,0.037407637,-0.17518452,-1.800662,90.430405,-2.4032593e-06,0.36427605,,1.2765917,54.019787,805439,19647.266,341,13.807101,3.7407634
2.5856085,-104.23160702883106,100.0,-13.52491,27.29,3.5478768,0.4128127,0.00980995,34200,0.00035892328,38.675617,37.926853,100,0.03589233,9.906957,[ 1.519 -0.845 -0.404 -1.615 -1.594],3950.588490009308,0.012550042,-0.17357813,-1.9496834,91.3612,4.8828124e-06,0.099069566,,0.980995,58.49063,808168,1494.6262,342,15.78686,1.2550043
1.7994163,-105.59317855290733,100.0,-9.717567,22.58,1.2819809,-1.0324894,0.009425381,34300,0.00044763664,55.573578,65.759346,100,0.044763666,4.7520704,[ 1.516 -0.84  -0.413 -1.61  -1.592],3961.6570148468018,0.00680129,-0.17611225,-1.7253928,89.647194,-8.392334e-06,0.047520705,,0.94253814,51.76152,810426,753.9671,343,12.827787,0.680129
4.339022,-105.2833160895076,100.0,-10.794144,23.75,6.8559237,3.4690523,0.014281808,34400,0.00013609567,23.046667,16.765814,100,0.013609567,25.082989,[ 1.52  -0.846 -0.413 -1.623 -1.595],3970.2814791202545,0.03182158,-0.17602684,-1.6259338,90.13406,-2.2888183e-07,0.25082988,,1.4281808,48.778004,812801,3718.99,344,12.961574,3.182158
7.9832587,-105.52778849033456,100.0,-12.023415,24.77,10.850658,6.948721,0.014484566,34500,9.341679e-05,12.526213,16.862524,100,0.0093416795,23.71606,[ 1.53  -0.859 -0.415 -1.642 -1.595],3980.561609506607,0.03216196,-0.18106906,-1.380993,90.479485,-4.119873e-06,0.23716061,,1.4484564,41.42967,815278,6737.077,345,12.920308,3.2161965
98.6248,-104.80872434867426,100.0,-13.5379715,27.27,36.402935,23.407166,0.018292658,34600,2.7693675e-05,1.0139438,5.4579916,100,0.0027693675,70.565895,[ 1.536 -0.843 -0.411 -1.642 -1.6  ],3990.7553684711456,0.07613297,-0.18801449,-1.3086088,91.31326,-2.670288e-06,0.7056589,,1.8292657,39.25818,818005,84702.164,346,15.16583,7.6132975
5.7402673,-105.51264278495219,100.0,-10.581062,23.53,10.610661,6.4392447,0.014006665,34700,0.00048698438,17.420792,16.724396,100,0.04869844,27.737144,[ 1.518 -0.853 -0.425 -1.64  -1.607],4000.3935565948486,0.031254914,-0.19555034,-1.7410654,90.03166,9.155274e-06,0.27737144,,1.4006667,52.232243,820358,12782.764,347,13.531987,3.1254919
7.9427857,-105.7604022904621,100.0,-10.577339,23.9,9.584719,5.6421638,0.014754474,34800,1.1917952e-05,12.590041,9.444555,100,0.0011917952,44.6594,[ 1.512 -0.867 -0.424 -1.642 -1.614],4009.7112295627594,0.045686744,-0.19450293,-1.3989213,90.14975,-6.1416627e-06,0.446594,,1.4754474,41.96745,822748,5426.962,348,12.692745,4.5686746
3.3739824,-105.52929707414474,100.0,-10.2584,22.97,4.6303983,1.86375,0.0098627815,34900,0.00040122098,29.638565,40.18309,100,0.0401221,6.749403,[ 1.505 -0.877 -0.433 -1.649 -1.613],4020.1275839805603,0.0120334355,-0.1918147,-1.5061951,89.811584,4.577637e-06,0.06749403,,0.98627806,45.185986,825045,1061.7365,349,11.520029,1.2033435
15.507625,-103.11815211433242,100.0,-14.598099,27.49,14.780178,7.4331226,0.011480595,35000,5.5923185e-05,6.448441,8.966499,100,0.0055923187,36.294113,[ 1.5   -0.882 -0.426 -1.647 -1.611],4031.160272836685,0.03658082,-0.19411595,-1.8656979,91.49778,-2.784729e-06,0.36294112,,1.1480594,55.970856,827794,23543.598,350,16.607824,3.6580825
10.050083,-103.99647013327245,100.0,-15.433464,29.7,18.82893,13.413715,0.011467837,35100,0.00010585347,9.950167,7.5544972,100,0.010585347,40.343678,[ 1.505 -0.887 -0.414 -1.647 -1.613],4041.0536890029907,0.040116377,-0.19238277,-1.7081677,91.99687,1.9073486e-06,0.40343678,,1.1467838,51.24507,830764,43135.29,351,17.437223,4.011637
7.1550975,-104.21369118912837,100.0,-12.870468,26.1,7.180548,2.9260654,0.010901575,35200,6.128655e-05,13.97605,19.21328,100,0.006128655,16.961914,[ 1.513 -0.894 -0.412 -1.64  -1.611],4050.79257106781,0.022354167,-0.19124544,-1.5905175,91.014336,1.9073486e-06,0.16961914,,1.0901574,47.715588,833374,4980.903,352,14.735134,2.2354164
3.3780656,-104.50621316981896,100.0,-11.574646,23.83,3.711473,0.5214801,0.010037358,35300,0.00015625938,29.602741,29.354061,100,0.015625939,12.85574,[ 1.506 -0.895 -0.401 -1.636 -1.61 ],4060.3087964057922,0.015571444,-0.20076299,-1.7356243,90.229034,-3.0517577e-07,0.1285574,,1.0037358,52.06872,835757,2682.773,353,14.148959,1.5571445
1.2655075,-105.45712093227583,100.0,-10.738586,23.7,0.6777328,-0.69740546,0.010055206,35400,0.0015450703,79.019684,78.42162,100,0.15450704,3.6277971,[ 1.51  -0.899 -0.39  -1.641 -1.62 ],4068.593764066696,0.0052745156,-0.20671453,-1.2223996,90.10067,2.2888185e-06,0.036277972,,1.0055206,36.67206,838127,249.66516,354,11.644606,0.5274516
97.79127,-104.29363321496761,100.0,-13.182312,26.07,50.697327,30.484215,0.026310854,35500,6.0603074e-06,1.0225862,2.0481849,100,0.00060603075,183.4641,[ 1.506 -0.901 -0.394 -1.645 -1.626],4079.6748192310333,0.18195193,-0.20987017,-2.044014,90.99897,-3.5095215e-06,1.8346409,,2.6310859,61.320316,840734,244671.61,355,15.157938,18.195192
1.653505,-105.61741158433922,100.0,-11.731766,25.42,2.5293465,0.81860197,0.0117805,35600,0.0012986489,60.477592,66.78896,100,0.12986489,4.559758,[ 1.517 -0.902 -0.379 -1.645 -1.629],4088.433312892914,0.008307164,-0.2162869,-1.3304095,90.690216,-9.002685e-06,0.04559758,,1.1780503,39.912014,843276,623.645,356,13.389097,0.8307164
77.99776,-105.05568795841796,100.0,-13.411034,26.65,29.168415,16.945232,0.02489537,35700,2.2509817e-05,1.2820882,2.5591736,100,0.0022509817,152.71538,[ 1.516 -0.905 -0.383 -1.653 -1.635],4096.498939990997,0.15361698,-0.21558164,-1.3840252,91.11625,-2.4414062e-06,1.5271537,,2.489537,41.520683,845941,54725.66,357,14.547324,15.361698
1.9541069,-105.5215900654541,100.0,-9.89077,22.72,2.6250846,0.4137256,0.010746848,35800,9.1051246e-05,51.17427,60.70721,100,0.0091051245,6.8378873,[ 1.539 -0.896 -0.387 -1.653 -1.635],4105.558936595917,0.008646045,-0.21688879,-1.5819194,89.711136,2.5939942e-06,0.06837887,,1.0746847,47.45766,848213,1339.3365,358,13.078199,0.8646045
42.040962,-105.01498262029833,100.0,-13.214836,27.0,34.562572,24.016245,0.017769502,35900,3.815527e-05,2.3786325,3.0322561,100,0.003815527,100.30053,[ 1.545 -0.903 -0.397 -1.655 -1.636],4115.465195417404,0.10048611,-0.2161556,-1.6265368,91.22117,3.6621093e-06,1.0030053,,1.7769502,48.79622,850913,112846.01,359,14.588439,10.048611
5.7265186,-105.13745011031777,100.0,-9.987671,23.11,9.345753,4.461031,0.011784949,36000,2.5435354e-05,17.462616,13.575002,100,0.0025435355,29.904453,[ 1.541 -0.917 -0.392 -1.653 -1.635],4124.2558698654175,0.029735653,-0.21924396,-2.0412412,89.90112,9.536743e-07,0.29904452,,1.1784949,61.23726,853224,11697.083,360,13.461182,2.9735653
38.43773,-104.73000208916004,100.0,-11.742348,24.63,26.995752,16.915695,0.016381366,36100,6.825849e-05,2.6016104,5.1950245,100,0.0068258485,70.06504,[ 1.526 -0.917 -0.392 -1.661 -1.638],4133.4943470954895,0.06997967,-0.21948135,-1.6258676,90.49574,-3.967285e-06,0.7006504,,1.6381366,48.77591,855687,69766.63,361,14.091983,6.9979672
8.560514,-106.21822497874537,100.0,-12.0438385,26.47,10.0697975,6.3557444,0.01258656,36200,0.00024725334,11.6815405,14.573421,100,0.024725335,29.844616,[ 1.528 -0.923 -0.389 -1.647 -1.638],4144.369455814362,0.030473532,-0.21355133,-1.2693968,90.97444,2.2888185e-06,0.29844615,,1.258656,38.08197,858334,10509.708,362,13.097468,3.0473533
