EntropyCoefficient,EmpiricalD2,EpLenMean,MaxIW,MinIW,MeanIWNorm,EpRewMean,EpThisIter,Weights,ReturnStepMaxmin,ESSClassic,InitialReturnMin,InitialReturnMax,ReturnStepMax,TimestepsSoFar,InitialReturnMean,MaxIWNorm,StdIWNorm,StdIW,EpisodesSoFar,Iteration,MinIWNorm,MeanEntropy,J_sample_variance,InitialReturnStd,Bound,MeanIW,TimeElapsed,ESSRenyi,InitialBound,ReturnMeanIW
,4.9905825,471.14,9.568948,0.018540245,0.011636392,-46.608462070048084,100,[-2.009 -1.169 -0.06  -1.123 -0.064],98.80214,31.674788,-27.118534,23.934319,100.0,12149750,5.340576e-07,0.095689476,0.017090397,1.7090397,29100,291,0.00018540244,1.3854622,599.9722,7.8323274,2.4786723,1.1636394,19906.798320293427,20.03774,-0.9039506,4.498064
,5.2324314,471.79,28.576641,0.030108871,0.015270264,-43.682708619693976,100,[-2.023 -1.185 -0.059 -1.129 -0.034],98.81482,18.851027,-27.866505,16.72409,100.0,12196929,7.6293944e-08,0.2857664,0.031682577,3.168258,29200,292,0.0003010887,1.3810447,819.1118,8.114546,1.5988252,1.5270264,20015.985446453094,19.111574,-0.9288836,3.7236006
,1.269749,468.84,4.187991,0.28844294,0.010412479,-42.36638686133519,100,[-1.987 -1.191 -0.056 -1.126 -0.038],98.819275,74.96604,-27.119413,22.11477,100.0,12243813,7.6293946e-07,0.04187991,0.00601709,0.601709,29300,293,0.0028844294,1.3790833,80.89766,8.331309,-0.66413516,1.0412478,20123.586851596832,78.75572,-0.90397966,0.35449845
,32.163025,471.57,41.473442,0.00026959885,0.014144877,-42.00046511365358,100,[-1.985 -1.187 -0.051 -1.126 -0.04 ],98.82187,6.881368,-38.17837,32.55625,100.0,12290970,4.5776366e-07,0.41473442,0.052033145,5.2033143,29400,294,2.6959885e-06,1.3625766,18430.916,8.327331,5.274724,1.4144877,20235.28645849228,3.1091602,-1.272612,12.492022
,8.256147,446.21,23.838207,0.014650199,0.014752611,-49.349178968149225,100,[-1.998 -1.186 -0.036 -1.136 -0.056],98.77881,15.975648,-37.202156,34.335342,100.0,12335591,-6.294251e-07,0.23838207,0.033833127,3.3833132,29500,295,0.00014650199,1.3739232,2003.404,11.252417,1.9714515,1.475261,20304.403732299805,12.112186,-1.2400725,5.5346136
,67.0415,456.34,138.41301,0.004401523,0.019995108,-48.7220575585915,100,[-1.996 -1.193 -0.049 -1.133 -0.045],98.78647,2.0703707,-25.659914,15.3794775,100.0,12381225,5.7220458e-08,1.3841301,0.13751714,13.751713,29600,296,4.401523e-05,1.3925918,24373.543,7.917695,8.63252,1.999511,20366.646217107773,1.4916135,-0.85533035,15.635869
,1.139449,462.57,2.0819328,0.29139104,0.009882691,-48.72721425911653,100,[-1.993 -1.148 -0.048 -1.115 -0.026],98.78932,90.312386,-39.085205,21.778053,100.0,12427482,-3.8146973e-07,0.020819327,0.0032367522,0.32367525,29700,297,0.0029139104,1.3953938,96.14477,9.107877,-1.1249423,0.9882691,20430.29208254814,87.76172,-1.3028408,0.2657741
,2.653939,427.02,30.155184,0.107693344,0.012101054,-59.75196904160544,100,[-1.992 -1.147 -0.051 -1.114 -0.024],98.72014,13.608386,-39.21471,27.10944,100.0,12470184,-6.1035155e-07,0.30155182,0.030489877,3.048988,29800,298,0.0010769335,1.4160166,842.53503,12.301797,0.63017917,1.2101055,20528.734843730927,37.67984,-1.3071575,2.7596576
,48.47866,452.62,185.95663,0.0016086113,0.028541623,-54.95780150230446,100,[-1.996 -1.162 -0.045 -1.125 -0.003],98.75716,2.3037288,-29.269981,17.96228,100.0,12515446,-3.8146973e-07,1.8595663,0.18586683,18.586683,29900,299,1.6086113e-05,1.4129593,5910.267,9.062889,2.6249156,2.854162,20633.90157008171,2.0627632,-0.9756666,9.418149
,6817.459,482.14,987.0136,3.319454e-06,0.101838276,-37.71584256899677,100,[-2.002 -1.177 -0.045 -1.111 -0.006],98.84355,1.0643278,-27.531582,23.608204,100.0,12563660,-9.536743e-08,9.870136,0.98186034,98.186035,30000,300,3.319454e-08,1.3808122,5429063.0,7.0957823,158.80827,10.183826,20744.599922418594,0.014668222,-0.9177194,234.58244
,7.1527553,483.99,16.504034,0.0013881155,0.011212469,-37.35010245468865,100,[-2.039 -1.234 -0.025 -1.154 -0.038],98.84566,20.017092,-22.125645,21.399738,100.0,12612059,1.8310546e-06,0.16504034,0.02241297,2.241297,30100,301,1.3881155e-05,1.352792,1002.0243,7.5022435,2.6643891,1.121247,20858.756305217743,13.980626,-0.73751974,4.6368637
,2.4203742,493.14,8.023196,0.069342576,0.0090300515,-32.63264724907165,100,[-2.057 -1.23  -0.036 -1.15  -0.066],98.86766,43.688313,-33.580765,15.444666,100.0,12661373,,0.08023196,0.010251957,1.0251958,30200,302,0.00069342577,1.361329,109.87302,6.6028605,-0.33773756,0.90300506,20975.13634109497,41.315926,-1.119359,1.4037106
,1.2469757,494.0,2.6268733,0.35139358,0.009358205,-33.84265717475259,100,[-2.065 -1.245 -0.029 -1.159 -0.058],98.86299,85.650856,-26.987242,29.012175,100.0,12710773,1.9073487e-07,0.026268732,0.0038303572,0.38303572,30300,303,0.0035139357,1.3632925,60.200985,6.864662,-0.66526663,0.93582046,21090.4797103405,80.19403,-0.96707237,0.4146445
,49.005444,489.03,124.74516,0.0030750434,0.022795396,-37.06565541378986,100,[-2.065 -1.241 -0.028 -1.161 -0.056],98.848404,3.1911075,-24.80347,29.163048,100.0,12759676,-1.5258789e-07,1.2474515,0.12555501,12.555501,30400,304,3.0750434e-05,1.3691267,14458.351,7.507498,5.8711057,2.2795398,21203.926642656326,2.0405896,-0.97210175,12.676195
,9.018483,482.82,20.76408,0.0066684335,0.019763663,-32.87251386368041,100,[-2.05  -1.274 -0.015 -1.189 -0.05 ],98.86383,21.753275,-16.963846,17.644253,100.0,12807958,2.632141e-06,0.2076408,0.03748333,3.7483332,30500,305,6.668433e-05,1.4042506,544.189,6.267771,2.9021773,1.9763664,21316.24270248413,11.088339,-0.5881391,4.6684136
,2.7084773,480.88,6.8226376,0.041055292,0.0101935705,-34.910461108801904,100,[-2.049 -1.291 -0.02  -1.196 -0.015],98.85481,52.69505,-38.406326,20.022472,100.0,12856046,2.0980835e-07,0.068226375,0.009658168,0.9658169,30600,306,0.00041055292,1.4100997,264.56772,7.195879,-0.32519293,1.0193571,21429.508539915085,36.921116,-1.2802107,1.781708
,34.57799,487.13,102.31639,0.00054216693,0.03488283,-38.997157012651435,100,[-2.055 -1.297 -0.01  -1.204 -0.009],98.83989,6.474606,-17.8755,33.584915,100.0,12904759,3.0517577e-07,1.0231639,0.13257746,13.257747,30700,307,5.4216694e-06,1.3932672,12381.09,7.726463,6.721222,3.4882822,21545.671921253204,2.892013,-1.1194967,13.304207
,7.4823747,456.18,16.957472,0.006194638,0.012533934,-43.25112313537406,100,[-2.044 -1.294 -0.019 -1.219 -0.026],98.81038,18.332584,-29.669804,21.61596,100.0,12950377,5.340576e-07,0.16957471,0.026454533,2.6454535,30800,308,6.194638e-05,1.3953946,700.6242,9.559056,1.9482205,1.2533937,21653.811774015427,13.364741,-0.9889929,4.6535063
,1.3519107,480.33,2.6614535,0.1759137,0.00934814,-37.23825277323026,100,[-2.031 -1.298 -0.013 -1.205 -0.024],98.84494,79.18687,-35.80538,20.990368,100.0,12998410,-3.0517577e-07,0.026614534,0.0047925557,0.47925553,30900,309,0.001759137,1.3956242,58.083054,7.682147,-0.9156744,0.934814,21768.6238424778,73.96938,-1.1935132,0.4720431
,39.679108,475.35,75.337395,0.003082635,0.020389162,-37.9719361828367,100,[-2.03  -1.301 -0.017 -1.2   -0.023],98.84024,3.8506439,-38.729004,23.412045,100.0,13045945,5.722046e-07,0.7533739,0.101883955,10.1883955,31000,310,3.082635e-05,1.3830429,22525.475,8.196276,3.89192,2.0389159,21878.923362731934,2.520218,-1.2909663,12.023895
,7.581482,490.23,23.53682,0.026363015,0.012371004,-36.739178036248354,100,[-2.021 -1.33  -0.017 -1.199 -0.036],98.85011,13.487224,-16.765446,21.889942,100.0,13094968,2.1648407e-06,0.23536819,0.03133168,3.1331685,31100,311,0.00026363015,1.3927943,531.7775,5.8994217,1.9592962,1.2371004,21993.995646476746,13.190033,-0.72966266,3.968391
,8.480683,488.95,13.291517,0.010796637,0.008113415,-32.07355900856696,100,[-2.024 -1.327 -0.008 -1.211 -0.026],98.868805,20.996065,-20.851097,24.610458,100.0,13143863,-1.1444092e-06,0.13291517,0.015738346,1.5738347,31200,312,0.00010796637,1.3956128,1104.067,6.797475,0.41629004,0.8113415,22107.91973900795,11.791503,-0.82034975,2.8052776
,5178.5444,480.47,3311.3086,6.966326e-07,0.33373493,-38.60220269429517,100,[-2.051e+00 -1.317e+00 -1.534e-03 -1.215e+00 -2.327e-02],98.83931,1.0157601,-33.15242,20.796402,100.0,13191910,3.4332277e-07,33.113087,3.2944968,329.44977,31300,313,6.9663257e-09,1.3153805,4310914.5,7.4454947,130.60776,33.373497,22222.112451076508,0.019310445,-1.1050804,210.13168
,4.6290755,500.0,14.5680065,0.01810229,0.009846597,-28.038766430316898,100,[-2.041 -1.336  0.008 -1.207 -0.104],0.11215496,23.864481,-18.715635,23.215328,1.0,13241910,-5.722046e-07,0.14568006,0.017587485,1.7587488,31400,314,0.0001810229,1.3261843,482.33954,6.5885997,1.7622391,0.98465955,22339.594247579575,21.602585,-0.77384496,3.4271872
,14.735044,487.84,51.535835,0.0123625845,0.013643008,-35.49311930876452,100,[-2.049 -1.341  0.013 -1.223 -0.093],98.85449,6.070004,-14.014828,25.774513,100.0,13290694,-7.9154967e-07,0.5153583,0.053668287,5.3668294,31500,315,0.00012362584,1.3554837,1139.1909,6.401944,1.3438683,1.3643008,22452.600602388382,6.7865424,-0.85915124,4.6418247
,88.00595,486.73,92.32485,0.0003757847,0.015605118,-39.376328477620966,100,[-2.067 -1.326  0.019 -1.212 -0.063],98.838196,2.7156284,-26.376492,27.966482,100.0,13339367,8.5830686e-07,0.92324847,0.093401395,9.340138,31600,316,3.757847e-06,1.3200737,60091.05,8.61661,17.674973,1.5605118,22565.37389421463,1.1362869,-0.9322153,26.42023
,5144.806,488.01,1176.6829,8.9178195e-07,0.12948866,-37.130170475618435,100,[-2.033 -1.287  0.029 -1.188 -0.099],98.847824,1.2091236,-11.79143,15.624964,100.0,13388168,-1.9073487e-07,11.766829,1.1704552,117.04552,31700,317,8.917819e-09,1.2772847,1371099.6,5.4913974,80.7957,12.948865,22679.244453191757,0.019437078,-0.5208323,118.15358
,2.3516195,476.49,5.63265,0.06642045,0.008327115,-37.241569105802505,100,[-1.961 -1.272  0.041 -1.174 -0.142],98.84369,44.329193,-31.942879,21.58388,100.0,13435817,-2.670288e-07,0.056326497,0.009331755,0.93317556,31800,318,0.0006642045,1.2917938,187.02423,7.8774114,-0.27934277,0.83271146,22790.50663805008,42.523888,-1.064763,1.3534697
,2.618502,480.43,7.466119,0.07696562,0.011168339,-40.479470169842635,100,[-1.962 -1.257  0.037 -1.16  -0.127],98.83148,48.68797,-40.042435,23.373373,100.0,13483860,-3.4332277e-07,0.07466119,0.011465355,1.1465354,31900,319,0.0007696562,1.2978476,177.48918,8.899105,0.2660575,1.116834,22902.642461538315,38.189777,-1.3347481,2.4259176
,128.88594,480.76,516.7053,0.00018678662,0.05982986,-36.55878976131056,100,[-1.955 -1.262  0.03  -1.16  -0.121],98.847916,1.3391348,-40.804684,18.3591,100.0,13531936,-5.531311e-07,5.167053,0.51354486,51.35448,32000,320,1.8678662e-06,1.2751427,44231.9,8.234649,6.4363203,5.9829865,23012.154761314392,0.7758798,-1.3601567,21.877893
,2.6243951,456.82,6.347169,0.02765821,0.011010679,-48.98636683112873,100,[-1.959 -1.255  0.025 -1.178 -0.144],98.78554,43.50563,-36.0558,20.482264,100.0,13577618,3.8146973e-07,0.06347169,0.012547116,1.2547116,32100,321,0.00027658208,1.2704921,212.53145,9.022807,-0.09859526,1.1010679,23120.159369707108,38.10402,-1.2018595,1.8484162
,1.1519672,448.74,2.2082741,0.44702688,0.010442622,-47.65677802495714,100,[-1.973 -1.247  0.019 -1.18  -0.149],98.7876,87.35601,-37.507812,19.215033,100.0,13622492,-1.3542175e-06,0.02208274,0.0039728773,0.3972877,32200,322,0.0044702687,1.2697706,80.233055,9.872924,-1.0181162,1.0442623,23226.164814949036,86.80803,-1.2502617,0.32378492
,4.748609,456.52,7.9761024,0.012673153,0.007653155,-52.60298531162029,100,[-1.973 -1.248  0.019 -1.177 -0.149],98.76955,34.156033,-23.35432,26.222187,100.0,13668144,-3.4332277e-07,0.07976102,0.0106258765,1.0625876,32300,323,0.00012673152,1.2589918,485.7912,7.667307,0.7538997,0.7653155,23331.950674295425,21.058798,-0.87407327,2.6586187
,947.15216,487.17,589.4503,8.5611886e-05,0.062309723,-36.036574148988876,100,[-1.973 -1.251  0.015 -1.166 -0.16 ],98.85205,1.1169988,-26.34647,27.92131,100.0,13716861,-6.1035155e-07,5.894503,0.58625996,58.626,32400,324,8.5611885e-07,1.2255237,551561.9,7.52335,46.04262,6.230972,23447.117745876312,0.10557966,-0.9307109,74.68601
,1.4686617,497.54,3.8932638,0.2242548,0.0103242425,-32.87884023972737,100,[-1.973e+00 -1.209e+00 -5.912e-04 -1.132e+00 -1.936e-01],98.86783,69.737686,-11.042135,17.425848,100.0,13766615,-8.773804e-07,0.038932636,0.006801039,0.6801039,32500,325,0.002242548,1.2404311,59.201824,5.6619163,-0.035605192,1.0324241,23564.42121720314,68.0892,-0.5808624,0.6683314
,1.6429096,489.63,4.2617865,0.14150687,0.010222191,-36.4077976028291,100,[-1.969e+00 -1.211e+00 -1.665e-03 -1.130e+00 -1.784e-01],98.85129,62.555218,-27.29554,20.223259,100.0,13815578,9.918213e-07,0.042617865,0.007908751,0.79087514,32600,326,0.0014150686,1.2326325,81.87903,7.6823516,-0.37117565,1.0222192,23680.113374233246,60.86762,-0.9098505,0.7950357
,28.945112,495.75,27.383139,0.0013616558,0.012371774,-33.06455598169211,100,[-1.967e+00 -1.217e+00 -8.458e-04 -1.127e+00 -1.862e-01],98.86661,9.010151,-11.268211,20.372711,100.0,13865153,3.6239624e-07,0.27383137,0.03931537,3.9315372,32700,327,1.3616557e-05,1.22749,3612.464,6.0543623,2.786,1.2371774,23796.263797283173,3.4548147,-0.67908996,6.4395514
,7.3997483,484.93,19.908268,0.008438385,0.0096528595,-34.02541294639747,100,[-1.933 -1.212 -0.006 -1.129 -0.192],98.859665,15.964418,-29.624676,24.891964,100.0,13913646,-3.4332277e-07,0.19908267,0.0221468,2.2146804,32800,328,8.438385e-05,1.2492788,1059.6237,7.5995793,2.1845093,0.96528596,23910.454753160477,13.513973,-0.98748934,4.8707247
,44.080734,479.5,69.47996,0.0013834113,0.01916221,-42.125381264099836,100,[-1.959 -1.22  -0.003 -1.135 -0.169],98.824295,6.3538356,-18.332518,25.848248,100.0,13961596,2.861023e-07,0.69479954,0.07356524,7.3565235,32900,329,1.3834113e-05,1.23236,14166.979,6.9357,4.7128572,1.9162209,24022.807252645493,2.2685647,-0.861608,10.433361
,180.06584,485.27,134.00392,0.00030434193,0.022570595,-35.963257372350505,100,[-1.927 -1.225 -0.009 -1.143 -0.187],98.851776,2.7095947,-29.13768,22.905186,100.0,14010123,3.0517577e-07,1.3400391,0.13524644,13.524645,33000,330,3.0434192e-06,1.2248176,94806.99,8.034938,16.887493,2.2570596,24137.350271224976,0.5553524,-0.9712556,29.920643
,2.6485271,497.71,11.648374,0.03660328,0.01016558,-30.63024178119754,100,[-1.952 -1.222 -0.019 -1.125 -0.194],98.87692,31.31641,-13.931665,28.84236,100.0,14059894,-9.536743e-08,0.11648373,0.0150547195,1.505472,33100,331,0.0003660328,1.2226552,148.80402,6.7611055,0.31557095,1.0165579,24254.478757619858,37.756836,-0.96141213,1.8802013
,4.736037,494.03,23.8879,0.021956764,0.014053824,-31.201281445458385,100,[-1.964 -1.241 -0.021 -1.144 -0.196],98.87369,14.712777,-24.789268,25.636206,100.0,14109297,2.8610229e-08,0.238879,0.033836793,3.3836794,33200,332,0.00021956764,1.2227094,546.07983,7.680801,1.8456602,1.4053824,24370.642698526382,21.1147,-0.8545402,3.705348
,5.2682133,493.19,37.134537,0.004305532,0.01254085,-30.683897077053885,100,[-1.932 -1.238 -0.021 -1.136 -0.196],98.875565,9.82473,-18.137596,16.71758,100.0,14158616,1.2016296e-06,0.37134537,0.037993588,3.7993586,33300,333,4.3055323e-05,1.1894666,1287.0182,5.7789736,3.418617,1.2540848,24487.087323904037,18.981768,-0.6045853,4.8062997
,11710.281,499.2,1402.5643,1.0782601e-06,0.1441485,-32.428199556654405,100,[-1.923 -1.251 -0.018 -1.146 -0.229],98.87009,1.0559342,-12.9729805,15.362622,100.0,14208536,6.8664554e-07,14.025643,1.3953613,139.53613,33400,334,1.0782601e-08,1.149413,1746326.5,5.798408,77.79001,14.414852,24602.745627880096,0.008539504,-0.51208687,133.20506
,9.906705,500.0,31.8333,0.013794131,0.010992977,-29.00322243783957,100,[-1.935 -1.234 -0.013 -1.113 -0.27 ],0.11601299,10.08109,-13.356883,26.123772,1.0,14258536,1.9073487e-07,0.318333,0.032831226,3.2831228,33500,335,0.0001379413,1.1494826,942.7967,6.0450726,1.5022161,1.0992976,24719.6964700222,10.094173,-0.87079215,4.243028
,17.644587,500.0,25.277065,0.002075985,0.014691033,-23.394132558960152,100,[-1.94  -1.226 -0.018 -1.121 -0.269],0.09357649,13.84571,-13.187664,15.473009,1.0,14308536,-2.9087067e-07,0.25277063,0.03664656,3.664656,33600,336,2.075985e-05,1.1259764,568.9427,5.7549167,1.9042301,1.4691033,24836.433727502823,5.6674604,-0.5157673,4.070733
,1.7223587,496.31,3.4231706,0.12227629,0.010399257,-32.486371803609366,100,[-1.939 -1.238 -0.01  -1.118 -0.293],98.869095,68.48906,-27.456009,18.360216,100.0,14358167,3.4332277e-07,0.034231704,0.007053789,0.705379,33700,337,0.0012227629,1.1259775,61.077766,6.609586,-0.53917164,1.0399257,24952.97539997101,58.059914,-0.9152001,0.661925
,1.7957364,500.0,7.797026,0.15335299,0.009158366,-28.782257955137247,100,[-1.939 -1.238 -0.015 -1.114 -0.293],0.11512923,53.98517,-11.88973,20.022968,1.0,14408167,6.1035155e-07,0.07797026,0.008455313,0.8455313,33800,338,0.0015335298,1.1261905,42.980568,5.942178,-0.17150527,0.91583663,25069.83189344406,55.687458,-0.6674319,0.722888
,5.5894427,500.0,11.854474,0.01604588,0.011173175,-28.03840482074613,100,[-1.937 -1.237 -0.021 -1.116 -0.293],0.11215359,25.475266,-15.36324,21.79028,1.0,14458167,8.201599e-07,0.118544735,0.019110296,1.9110296,33900,339,0.00016045879,1.112997,853.3863,6.501024,2.2763186,1.1173174,25182.485917568207,17.890871,-0.72634184,3.993538
,20.062506,500.0,68.49093,0.005555126,0.014128169,-29.71413865041463,100,[-1.956 -1.222 -0.021 -1.113 -0.306],0.11885649,3.9930675,-19.53726,21.944244,1.0,14508167,8.6784365e-07,0.6849093,0.06927618,6.927617,34000,340,5.5551256e-05,1.1213254,1726.5818,7.541392,1.3509974,1.4128171,25300.224276542664,4.984422,-0.7314742,4.62736
,3.5055966,497.38,8.864367,0.02065169,0.011455548,-33.8173908130312,100,[-1.941 -1.222 -0.023 -1.125 -0.297],98.86401,36.88812,-12.365628,38.051315,100.0,14557905,9.536743e-08,0.08864366,0.0149840135,1.4984014,34100,341,0.0002065169,1.1217859,1196.1531,6.6785393,0.6298084,1.1455548,25417.64204955101,28.525814,-1.2683771,3.0046213
,2.3040042,500.0,5.031121,0.05327604,0.009145265,-28.816168825560244,100,[-1.93  -1.215 -0.028 -1.112 -0.297],0.115264654,48.45328,-19.340084,18.767723,1.0,14607905,4.4822693e-07,0.050311208,0.009432683,0.94326824,34200,342,0.0005327604,1.1044912,93.6733,6.3274417,0.48527986,0.9145265,25533.898897647858,43.4027,-0.644669,1.4638202
,1.5544562,496.9,3.4675462,0.12024635,0.010180987,-28.19721025403757,100,[-1.927 -1.214 -0.029 -1.117 -0.314],98.886505,69.29429,-19.800505,26.592531,100.0,14657595,3.8146972e-08,0.03467546,0.006777208,0.6777209,34300,343,0.0012024635,1.1032935,72.26019,7.3180394,-0.38933778,1.0180987,25650.64297056198,64.33118,-0.8864177,0.71582866
,7.337653,500.0,19.80562,0.016155634,0.01007634,-25.906770987202567,100,[-1.928 -1.217 -0.027 -1.114 -0.316],0.103627145,13.370626,-18.785366,20.62529,1.0,14707595,-3.4332277e-07,0.19805619,0.025648354,2.5648355,34400,344,0.00016155634,1.106663,323.4715,6.73269,1.4351187,1.0076339,25763.371212244034,13.628336,-0.6875099,3.297452
,13.093367,497.7,35.674526,0.0032279945,0.011834961,-25.455495646332288,100,[-1.906 -1.221 -0.024 -1.105 -0.312],98.897705,8.293569,-15.343672,24.411823,100.0,14757365,1.2779236e-06,0.35674524,0.03935465,3.9354649,34500,345,3.2279946e-05,1.101272,1155.6744,7.231953,2.1016805,1.1834961,25881.011702537537,7.637455,-0.8137263,5.0461335
,145.98691,497.82,122.709785,0.00058236375,0.017133314,-31.109615409079765,100,[-1.884 -1.209 -0.015 -1.09  -0.318],98.875015,1.9111594,-19.7233,20.415031,100.0,14807147,-3.4332277e-07,1.2270979,0.12274468,12.2744665,34600,346,5.8236374e-06,1.0862172,40531.926,6.1647677,14.473113,1.7133313,25998.792266845703,0.6849929,-0.6805016,22.69527
,15.066534,500.0,21.678791,0.006249478,0.012678211,-32.74117368090553,100,[-1.892 -1.204 -0.028 -1.074 -0.333],0.13096476,16.423649,-15.486048,25.979046,1.0,14857147,3.9577483e-07,0.2167879,0.02859992,2.8599923,34700,347,6.249478e-05,1.1067342,3467.497,6.13095,3.7653592,1.2678211,26115.103749513626,6.6372266,-0.86596787,7.1266694
,17.102627,500.0,84.59303,0.0019164389,0.019483745,-33.90221030211642,100,[-1.891 -1.207 -0.026 -1.064 -0.312],0.13560897,4.631555,-16.290468,19.908365,1.0,14907147,8.392334e-07,0.84593034,0.08841204,8.841204,34800,348,1.9164389e-05,1.0928284,971.76154,6.86693,0.8485427,1.9483746,26232.05781006813,5.847055,-0.6636114,3.5929322
,1.6793051,500.0,3.6920915,0.11855643,0.009857351,-31.93277348081383,100,[-1.889 -1.189 -0.019 -1.063 -0.326],0.12773108,66.88769,-12.979685,26.503197,1.0,14957147,-1.0299683e-06,0.036920913,0.0069355634,0.69355637,34900,349,0.0011855643,1.1056869,94.83132,7.0962396,-0.25181508,0.9857351,26347.66462779045,59.548443,-0.8834411,0.89301705
,1.2570413,499.16,3.041923,0.18359858,0.010296201,-31.170687917630854,100,[-1.886 -1.19  -0.021 -1.068 -0.313],98.87511,79.65331,-10.67263,19.881838,100.0,15007063,2.670288e-07,0.03041923,0.0052038184,0.5203818,35000,350,0.0018359857,1.1012866,41.58557,5.903946,-0.34913892,1.0296202,26464.80671620369,79.55188,-0.6627277,0.3938974
,5.4378786,500.0,11.515512,0.011213666,0.008806423,-32.43005283199114,100,[-1.886 -1.199 -0.023 -1.073 -0.318],0.12972045,23.134907,-11.608385,14.709715,1.0,15057063,,0.11515512,0.016052041,1.6052041,35100,351,0.00011213666,1.0996103,140.13571,5.534837,0.24004376,0.8806423,26581.63128733635,18.389524,-0.49032372,1.3834426
,9.791067,500.0,26.501965,0.013063988,0.010272758,-27.64008343695774,100,[-1.883 -1.196 -0.026 -1.082 -0.319],0.11056048,11.697487,-14.649518,20.261787,1.0,15107063,1.3732911e-06,0.26501963,0.028224567,2.8224568,35200,352,0.00013063988,1.0871911,579.12494,6.9774966,0.8635173,1.0272758,26697.810883760452,10.213391,-0.67539144,2.9768677
,31.223871,500.0,39.02484,0.003191419,0.015754875,-23.093163728660638,100,[-1.889 -1.191 -0.021 -1.091 -0.332],0.092372596,7.480335,-17.859684,23.730856,1.0,15157063,-2.8610229e-08,0.39024842,0.05540786,5.540786,35300,353,3.1914187e-05,1.1042057,7194.104,7.82553,4.084168,1.5754874,26814.64749932289,3.2026777,-0.79102856,8.504303
,328.964,498.52,490.0898,0.00038844917,0.055382784,-29.34671537767175,100,[-1.888 -1.183 -0.016 -1.072 -0.315],98.88226,1.2740415,-18.671375,22.18983,100.0,15206915,1.5926361e-06,4.900898,0.487527,48.752705,35400,354,3.8844914e-06,1.1211649,68961.695,6.3936224,15.332464,5.5382786,26932.413375854492,0.30398464,-0.7396595,28.747965
,1.1075596,490.63,2.400565,0.51184607,0.009701234,-34.41621219811222,100,[-1.88  -1.152 -0.021 -1.069 -0.298],98.85971,89.90536,-21.934143,21.905117,100.0,15255978,1.14440915e-07,0.024005648,0.003250717,0.3250717,35500,355,0.0051184604,1.1220033,66.550095,7.655543,-0.648185,0.97012347,27047.65863919258,90.2886,-0.73113817,0.12126958
,3.0229425,492.66,8.382665,0.015030687,0.012403216,-30.61683864525876,100,[-1.88  -1.152 -0.023 -1.068 -0.297],98.8757,35.194405,-24.12259,27.06625,100.0,15305244,-7.6293946e-07,0.083826646,0.016830761,1.6830763,35600,356,0.00015030686,1.1132854,449.98926,7.266011,0.08546603,1.2403218,27161.98667216301,33.08035,-0.90220916,1.6541007
,1.9773383,497.0,5.552272,0.12987313,0.010462275,-34.89173576618861,100,[-1.891 -1.156 -0.022 -1.063 -0.306],98.85959,62.189995,-17.47483,21.300955,100.0,15354944,-2.2888183e-07,0.055522718,0.008157726,0.8157727,35700,357,0.0012987312,1.1162072,89.781075,7.5789876,0.028186917,1.0462275,27279.52362060547,50.573036,-0.7100321,1.0266185
,44.257042,497.22,41.856194,0.0032940651,0.011989364,-31.557491436494278,100,[-1.892 -1.152 -0.016 -1.065 -0.303],98.87306,6.684188,-11.153476,14.381697,100.0,15404666,1.0299683e-06,0.41856194,0.04479705,4.479705,35800,358,3.294065e-05,1.1032972,2855.359,4.7350616,3.0525117,1.1989363,27394.816662549973,2.2595274,-0.4793889,6.241699
,11.970804,500.0,48.576427,0.01711424,0.0118676545,-30.31831265189079,100,[-1.903 -1.173 -0.029 -1.075 -0.316],0.1212731,5.577456,-9.358908,19.054106,1.0,15454666,1.5258789e-07,0.48576427,0.048829768,4.8829775,35900,359,0.0001711424,1.0928429,764.1547,6.0427594,0.53638744,1.1867654,27511.47318458557,8.353658,-0.63513666,2.733888
,27.4641,500.0,34.778084,0.0041745678,0.01068066,-30.735108163098065,100,[-1.902 -1.171 -0.035 -1.061 -0.326],0.1229403,7.6780257,-15.405758,19.629807,1.0,15504666,-6.8664554e-07,0.34778082,0.037036154,3.7036152,36000,360,4.1745676e-05,1.100655,3770.2935,7.063847,3.0768893,1.068066,27629.336628198624,3.6411169,-0.65432763,6.505968
,49.960766,500.0,77.360435,0.002448888,0.01318124,-34.71556130130212,100,[-1.923 -1.159 -0.035 -1.045 -0.318],0.13886237,2.8006344,-13.813454,26.962511,1.0,15554666,-6.198883e-07,0.77360433,0.07765327,7.7653275,36100,361,2.448888e-05,1.0927726,18575.057,7.747209,8.548803,1.318124,27742.14854335785,2.0015707,-0.898751,14.901434
,581.22943,500.0,964.0585,1.4779575e-06,0.11054537,-29.614328276745532,100,[-1.917 -1.137 -0.033 -1.046 -0.326],0.11845732,1.3106579,-12.828732,19.502172,1.0,15604666,2.670288e-07,9.640585,0.95924807,95.924805,36200,362,1.4779575e-08,1.0544027,299752.2,6.532565,41.042957,11.054535,27859.890751600266,0.1720491,-0.6500721,56.71536
