ReturnMeanIW,EntropyCoefficient,StdIW,TimeElapsed,ReturnStepMax,InitialReturnMax,MaxIWNorm,Weights,InitialReturnStd,EmpiricalD2,MaxIW,MeanIWNorm,ReturnStepMaxmin,MinIW,MeanEntropy,EpRewMean,InitialBound,MeanIW,Iteration,J_sample_variance,ESSRenyi,InitialReturnMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,ESSClassic,MinIWNorm,StdIWNorm,Bound,EpLenMean,InitialReturnMin
3.6191444,,1.4510111,4450.742045164108,100.0,40.48936,0.0942589,[ 0.07  -1.483 -0.12  -1.566 -1.375],13.018473,2.530629,9.42589,0.0119434,94.97427,0.052118685,0.042503912,-98.20757812192419,-1.3496459,1.1943402,286,951.6582,39.51587,-1.9073487e-07,1093823,28600,100,40.387783,0.00052118686,0.014510111,1.4721353,48.79,-27.545986
11.45904,,5.2997155,4463.437128305435,100.0,39.346,0.46063995,[ 0.06  -1.49  -0.115 -1.574 -1.376],13.786241,21.740921,46.063995,0.013276245,94.8578,0.0024926614,0.038145315,-98.33563167266207,-1.3115294,1.3276247,287,24287.854,4.5996213,4.119873e-06,1098571,28700,100,5.9049015,2.4926612e-05,0.052997153,5.3437324,47.48,-27.133247
3.4619017,,0.95433354,4477.452335596085,100.0,42.391556,0.05324791,[ 0.082 -1.506 -0.115 -1.603 -1.381],13.946794,2.139813,5.324791,0.011273477,94.58339,0.12250672,0.040870674,-98.66712439802734,-1.4130515,1.1273477,288,546.6177,46.733055,3.8146973e-07,1103039,28800,100,58.25425,0.0012250672,0.009543335,1.3948753,44.68,-24.894913
615.08386,,149.31267,4493.61437702179,100.0,50.867615,15.002934,[ 0.067 -1.512 -0.114 -1.612 -1.378],15.306178,1765.7511,1500.2935,0.16573629,94.940414,3.983567e-05,0.043668315,-98.66834566447208,-1.6955885,16.573631,289,37254844.0,0.056633122,-1.1444092e-06,1107900,28900,100,1.2170931,3.9835672e-07,1.4931269,543.83386,48.61,-25.563805
5.7474957,,3.6088293,4509.847095966339,100.0,39.276764,0.354162,[ 0.026 -1.477 -0.109 -1.596 -1.375],12.350995,12.623214,35.416203,0.011651994,94.527466,0.0049318513,0.045071647,-99.2009283120908,-1.3092251,1.1651994,290,4386.506,7.9219127,3.8146973e-07,1112336,29000,100,9.440633,4.931851e-05,0.03608829,1.0959268,44.36,-27.667023
0.85427094,,0.5927748,4522.857848644257,100.0,37.298714,0.041189674,[ 0.01  -1.474 -0.099 -1.588 -1.374],13.938002,1.3396546,4.1189675,0.010675328,94.88658,0.23569354,0.04111301,-98.12563577320927,-1.2432854,1.0675328,291,308.9579,74.64611,5.1498414e-06,1117107,29100,100,76.43326,0.0023569353,0.0059277476,-0.5847564,47.71,-28.698418
81.965645,,71.4159,4535.914651632309,100.0,46.59989,7.181923,[ 0.006 -1.473 -0.096 -1.583 -1.378],13.528987,623.87555,718.1923,0.07684212,94.710556,7.355851e-05,0.036833122,-98.89313093452864,-1.5533221,7.6842127,292,696565.0,0.16028838,7.93457e-06,1121718,29200,100,1.1444845,7.355851e-07,0.7141589,43.16735,46.11,-27.447105
8.512221,,2.126767,4551.059167146683,100.0,46.34694,0.20615062,[ 0.021 -1.462 -0.111 -1.56  -1.382],13.4926605,3.1896057,20.615063,0.009733674,94.85159,0.023439076,0.03436279,-98.19295241352913,-1.5448976,0.9733674,293,9304.555,31.351837,4.5776366e-07,1126452,29300,100,17.318892,0.00023439075,0.021267667,5.7531157,47.34,-22.778
5.861874,,1.9514446,4564.910602807999,100.0,55.725212,0.15227272,[ 0.032 -1.469 -0.119 -1.565 -1.385],15.004418,3.4646704,15.227272,0.011893928,94.79324,0.020927113,0.03276648,-98.16468897668896,-1.8575019,1.1893928,294,3612.7305,28.862774,5.264282e-06,1131119,29400,100,27.086191,0.00020927112,0.019514445,2.40438,46.67,-27.845634
8.813933,,2.284033,4576.387236833572,100.0,45.774483,0.17003843,[ 0.032 -1.467 -0.12  -1.551 -1.386],13.013798,6.6450953,17.003843,0.012949453,94.747665,0.005170096,0.028056128,-98.65427004024617,-1.5258219,1.2949452,295,3687.543,15.048693,-5.607605e-06,1135759,29500,100,24.324898,5.170096e-05,0.02284033,4.880672,46.4,-25.037811
1.5256832,,0.9599384,4590.069056510925,100.0,42.921417,0.05725943,[ 0.034 -1.473 -0.115 -1.544 -1.391],14.347678,1.9691074,5.725943,0.011860968,94.79166,0.02964467,0.029663613,-99.10655820457026,-1.4307219,1.1860967,296,435.44962,50.78443,-7.781982e-06,1140469,29600,100,60.422653,0.0002964467,0.009599385,-0.4819646,47.1,-28.183113
11.702801,,6.082743,4604.506767749786,100.0,46.51546,0.5441162,[ 0.039 -1.476 -0.123 -1.543 -1.389],14.492626,15.797315,54.41162,0.016878769,94.62573,0.0068833483,0.028952926,-98.9460478075867,-1.5505122,1.6878772,297,10223.861,6.3301897,3.2806397e-06,1144993,29700,100,7.149366,6.8833484e-05,0.060827434,5.540148,45.24,-26.77668
112.211044,,36.4818,4620.601624727249,100.0,37.762253,3.6675134,[ 0.03  -1.487 -0.125 -1.537 -1.39 ],13.467445,103.67742,366.75134,0.04930913,94.8333,0.0062828595,0.025256952,-99.0426064426536,-1.2587392,4.9309125,298,1328696.0,0.96453017,2.861023e-06,1149747,29800,100,1.7940713,6.282859e-05,0.36481804,99.39427,47.54,-29.269943
1.3243785,,0.70585793,4634.353183746338,100.0,43.831154,0.051509693,[ 0.067 -1.484 -0.114 -1.537 -1.394],14.203869,1.7726978,5.1509695,0.008960188,94.92465,0.050950192,0.016918465,-98.58261334609058,-1.4610372,0.89601874,299,446.34528,56.411194,1.5258789e-06,1154585,29900,100,61.706158,0.0005095019,0.00705858,-0.6208875,48.38,-25.360275
3.556478,,3.2081208,4645.351036787033,100.0,37.997993,0.29946926,[ 0.07  -1.487 -0.109 -1.547 -1.402],11.204251,3.9638941,29.946926,0.012638824,94.59967,0.026235847,0.02159538,-99.07353381097226,-1.2666031,1.2638824,300,699.33185,25.227716,-3.4332274e-06,1159088,30000,100,13.435444,0.00026235846,0.032081205,1.0347373,45.03,-24.525192
13.172873,,5.019256,4660.322432279587,100.0,38.24331,0.48663446,[ 0.068 -1.498 -0.104 -1.547 -1.397],13.234758,28.274853,48.66345,0.015174853,94.5844,0.0039420757,0.037719823,-98.77712041529732,-1.2747757,1.5174854,301,23105.158,3.5367117,1.2588501e-06,1163562,30100,100,8.37499,3.9420756e-05,0.050192557,6.39436,44.74,-23.835312
1.7399228,,1.0392591,4672.957803726196,100.0,29.108173,0.04980513,[ 0.074 -1.501 -0.108 -1.532 -1.381],12.750715,1.8772513,4.980513,0.011846981,95.0564,0.16042295,0.032958504,-98.5309842733054,-0.9702721,1.184698,302,481.55978,53.269375,6.1035155e-07,1168559,30200,100,56.51179,0.0016042294,0.0103925895,0.41052508,49.97,-25.347279
31.643854,,8.231543,4687.244696378708,100.0,43.38714,0.8230221,[ 0.083 -1.506 -0.113 -1.529 -1.386],12.787135,19.849058,82.302216,0.018968502,94.90134,0.006997442,0.0231902,-98.24499776145409,-1.4462414,1.8968502,303,128056.29,5.0380225,-3.5476685e-06,1173353,30300,100,5.0423574,6.997442e-05,0.082315415,25.200535,47.94,-28.23664
4.2729435,,1.6270747,4699.621775865555,100.0,43.341026,0.09781071,[ 0.108 -1.505 -0.115 -1.518 -1.396],13.770216,3.4412262,9.781071,0.0101040695,95.19977,0.0075017237,0.02203348,-99.41404425689488,-1.4446973,1.010407,304,1814.0032,29.059408,4.119873e-06,1178585,30400,100,27.830976,7.501723e-05,0.016270747,1.5929449,52.32,-28.98647
0.027133226,,0.093591295,4713.081864356995,100.0,36.031105,0.01300685,[ 0.106 -1.503 -0.104 -1.521 -1.397],12.501313,1.0101846,1.300685,0.009980813,94.9668,0.7927344,0.022003168,-99.7007471416601,-1.2010385,0.9980812,305,164.48972,98.991806,-1.3732911e-06,1183529,30500,100,99.12836,0.007927343,0.00093591283,-1.1800042,49.44,-24.070412
10.846196,,2.7611444,4725.410157442093,100.0,47.263542,0.1647689,[ 0.106 -1.502 -0.104 -1.522 -1.397],14.078743,6.3438106,16.47689,0.013228429,94.818756,0.025498424,0.024230905,-98.71915221998857,-1.5754508,1.3228431,306,6038.9033,15.763396,1.0681152e-06,1188251,30600,100,18.668074,0.00025498422,0.027611444,6.878119,47.22,-26.904694
154.12878,,40.045155,4738.4504182338715,100.0,38.88839,4.0300345,[ 0.13  -1.494 -0.098 -1.519 -1.395],12.814319,232.05806,403.00348,0.04632425,94.98346,0.0019052471,0.031980094,-98.76667903049596,-1.2962786,4.632426,307,2457154.5,0.43092665,9.155273e-07,1193169,30700,100,1.3205166,1.905247e-05,0.4004515,134.38197,49.18,-24.16655
32.557877,,7.5807214,4751.655119419098,100.0,46.074448,0.7002623,[ 0.148 -1.487 -0.109 -1.509 -1.387],16.009935,28.935875,70.02623,0.01907149,95.242325,0.0046124244,0.0229975,-98.16920001373688,-1.5358152,1.9071491,308,59037.83,3.4559176,-4.959106e-07,1198394,30800,100,5.9524484,4.612424e-05,0.07580722,24.29641,52.25,-26.66008
10.301203,,3.440644,4764.254810094833,100.0,57.25561,0.331146,[ 0.141 -1.504 -0.104 -1.514 -1.396],14.236567,6.75109,33.1146,0.013022084,94.88075,0.039420612,0.020854924,-98.47050459378603,-1.9085243,1.3022085,309,17417.752,14.812423,-3.7765503e-06,1203175,30900,100,12.529739,0.00039420612,0.03440644,5.342321,47.81,-24.667152
2.2100658,,0.8995568,4778.953715324402,100.0,49.760548,0.06170429,[ 0.153 -1.505 -0.102 -1.502 -1.398],15.942351,1.7341452,6.170429,0.010204178,95.42978,0.2116731,0.026980435,-98.32401786487429,-1.6586846,1.0204178,310,692.1209,57.6653,4.5776366e-07,1208683,31000,100,56.27008,0.002116731,0.008995567,0.025794268,55.08,-24.973175
7.416352,,2.183683,4792.260495185852,100.0,38.835533,0.196518,[ 0.143 -1.502 -0.106 -1.494 -1.392],16.365778,6.2488585,19.6518,0.0109243635,95.6241,0.01629987,0.028259927,-96.80378270181176,-1.2945178,1.0924363,311,3492.1182,16.002922,,1214418,31100,100,20.017435,0.0001629987,0.021836825,4.1803527,57.35,-28.837337
9.596545,,2.7901914,4805.757900953293,100.0,39.4657,0.2400621,[ 0.162 -1.502 -0.1   -1.486 -1.391],16.67551,5.830629,24.00621,0.012844549,95.701355,0.012247033,0.03078257,-97.62339278691206,-1.3155265,1.2844548,312,6053.411,17.150808,-3.0517579e-06,1220337,31200,100,17.486227,0.00012247033,0.027901914,6.4199915,59.19,-30.57557
6.0935364,,1.6208689,4820.014670372009,100.0,55.843384,0.09796667,[ 0.189 -1.502 -0.095 -1.484 -1.388],18.431635,2.8302069,9.796667,0.012494154,95.62308,0.056428272,0.033602145,-97.30609327935099,-1.8614445,1.2494154,313,4045.1487,35.333107,1.8310546e-06,1226100,31300,100,37.27182,0.0005642827,0.01620869,2.9619846,57.63,-30.286823
5.709158,,1.7093546,4834.454886436462,100.0,46.488518,0.15187645,[ 0.178 -1.505 -0.091 -1.487 -1.385],16.99939,5.074613,15.187646,0.01165766,95.540665,0.0057383887,0.030731162,-97.20734138324877,-1.5496192,1.165766,314,5594.977,19.705936,-1.8692017e-06,1231720,31400,100,31.745874,5.7383888e-05,0.017093545,2.2183502,56.2,-25.289768
4.3092384,,0.99777377,4850.055489063263,100.0,38.185413,0.09639963,[ 0.17  -1.515 -0.086 -1.49  -1.388],14.812292,1.6314969,9.639963,0.010078916,95.54401,0.15939952,0.026500313,-98.04658229043712,-1.272842,1.0078917,315,1639.708,61.293404,5.1879883e-06,1237394,31500,100,50.504456,0.0015939953,0.009977738,2.68343,56.74,-27.881626
47.023422,,13.766464,4865.307199001312,100.0,47.693863,1.0006077,[ 0.181 -1.523 -0.085 -1.491 -1.392],17.762556,125.92059,100.060776,0.028487893,96.030975,0.0015828342,0.019992873,-97.97802838069862,-1.5897977,2.848789,316,120564.82,0.7941513,-2.3651123e-06,1243994,31600,100,4.106437,1.5828342e-05,0.13766462,29.183638,66.0,-30.661755
2.6312451,,0.76512957,4880.1973757743835,100.0,44.272728,0.03956861,[ 0.204 -1.525 -0.086 -1.483 -1.399],18.699945,1.5192357,3.9568613,0.010777759,95.86406,0.1922124,0.0211627,-97.41779427426161,-1.4757609,1.0777762,317,863.65204,65.82257,-3.0517579e-06,1250207,31700,100,66.49028,0.001922124,0.0076512946,0.81226647,62.13,-30.635006
27.961258,,12.293798,4896.242919683456,100.0,41.815514,1.2381428,[ 0.193 -1.531 -0.089 -1.488 -1.398],18.361841,41.25146,123.81429,0.020215034,96.18327,0.0026696194,0.028594976,-97.52931018813912,-1.3938484,2.0215037,318,76409.31,2.4241567,2.1362305e-06,1257132,31800,100,2.6326323,2.6696194e-05,0.12293798,19.008934,69.25,-35.314297
93.70996,,31.998865,4911.626631259918,100.0,33.264095,3.2199242,[ 0.185 -1.552 -0.084 -1.507 -1.39 ],14.2880945,715.62744,321.99243,0.039340287,95.781906,0.0003550921,0.008423429,-97.23492761891337,-1.1088026,3.9340289,319,888182.0,0.13973752,6.67572e-07,1263175,31900,100,1.4889865,3.550921e-06,0.31998867,64.04813,60.43,-25.855953
1583.1808,,533.7651,4930.27467250824,100.0,43.57773,53.64972,[ 0.19  -1.542 -0.098 -1.488 -1.411],18.038002,42137.395,5364.972,0.54083484,95.77748,2.5711479e-05,0.0060627633,-96.99758791794035,-1.4525876,54.083477,320,251860200.0,0.002373189,3.3569336e-06,1269195,32000,100,1.016232,2.5711478e-07,5.3376503,1285.0017,60.2,-29.31773
1.0104768,,0.6189125,4945.8025624752045,100.0,44.71588,0.03726557,[ 0.175 -1.557 -0.106 -1.477 -1.413],16.41388,1.3482851,3.726557,0.0100404285,95.681915,0.21085308,0.00891127,-98.3479993860405,-1.4905244,1.004043,321,480.07742,74.16829,5.1116945e-06,1275123,32100,100,72.465126,0.0021085308,0.006189126,-0.72026145,59.28,-31.106888
13.5980625,,5.289115,4961.688449144363,100.0,46.431072,0.5249615,[ 0.184 -1.552 -0.102 -1.475 -1.41 ],18.171999,16.828209,52.49615,0.013683371,95.9379,0.01833892,0.009033206,-97.54327303225084,-1.5477024,1.3683372,322,37784.902,5.942403,,1281494,32200,100,6.2731295,0.0001833892,0.05289114,7.249047,63.71,-26.445408
26.796364,,8.413226,4976.8183879852295,100.0,47.324207,0.8455391,[ 0.183 -1.547 -0.105 -1.483 -1.41 ],18.244253,42.123432,84.55391,0.019302111,96.089935,0.004184177,0.009894925,-97.58892923637792,-1.5774701,1.9302111,323,87402.7,2.3739755,3.6621093e-06,1288201,32300,100,5.000415,4.184177e-05,0.08413226,16.558155,67.07,-32.781277
2.7801573,,1.140342,4991.337147951126,100.0,41.521675,0.09289105,[ 0.163 -1.558 -0.113 -1.483 -1.409],14.542603,1.976409,9.289105,0.011126656,95.61658,0.051552065,0.00792698,-98.00074579683731,-1.384055,1.1126657,324,1258.1471,50.596817,9.155273e-07,1293994,32400,100,48.77177,0.00051552063,0.01140342,0.83438504,57.93,-23.058628
1.4020405,,0.59733623,5005.462079048157,100.0,36.97293,0.037370034,[ 0.171 -1.558 -0.108 -1.478 -1.411],14.595826,1.4613553,3.7370033,0.009885124,95.83101,0.19554657,0.010679436,-98.49241377685428,-1.232424,0.9885124,325,380.41122,68.42963,7.171631e-06,1300210,32500,100,73.251915,0.0019554656,0.005973363,-0.08780265,62.16,-27.836937
3.210464,,0.75108147,5024.239829778671,100.0,57.328117,0.041607097,[ 0.175 -1.563 -0.113 -1.478 -1.408],17.802385,2.1200016,4.16071,0.009733809,95.96588,0.05178543,0.011087848,-97.69862644265022,-1.910938,0.973381,326,1023.38873,47.169777,-7.6293946e-07,1306650,32600,100,62.680233,0.0005178543,0.0075108144,0.4280963,64.4,-36.235394
17.085274,,10.049266,5039.511438369751,100.0,38.97695,1.007061,[ 0.186 -1.563 -0.106 -1.475 -1.408],14.692765,22.84424,100.70611,0.01988298,95.65329,0.022100411,0.010377415,-99.39726919521664,-1.2992313,1.988298,327,18768.518,4.377471,5.340576e-07,1312590,32700,100,3.767189,0.00022100411,0.10049265,10.875511,59.4,-24.692005
2.19868,,0.9300418,5054.374500513077,100.0,43.931023,0.069446035,[ 0.184 -1.557 -0.118 -1.473 -1.409],16.0484,1.9647406,6.944604,0.010761712,95.77757,0.06493898,0.008069488,-97.47843832976419,-1.464371,1.0761712,328,654.53076,50.897305,-3.3569336e-06,1318640,32800,100,57.2454,0.00064938975,0.009300417,0.14608765,60.5,-31.777542
13.273066,,2.580266,5069.875906467438,100.0,58.978012,0.21601339,[ 0.19  -1.559 -0.123 -1.469 -1.411],16.887373,7.0945983,21.60134,0.012713752,95.806435,0.00243785,0.0057218825,-98.63326838965766,-1.9659303,1.2713753,329,9207.358,14.095231,3.5095215e-06,1324817,32900,100,19.53544,2.43785e-05,0.02580266,8.036667,61.77,-27.791061
5.649513,,1.7138509,5083.776980638504,100.0,35.671604,0.10424667,[ 0.174 -1.553 -0.134 -1.461 -1.413],15.759811,3.7211425,10.424667,0.012948072,95.79291,0.032963976,0.008199809,-98.15296465123343,-1.1890577,1.2948071,330,2100.2527,26.873466,-4.119873e-06,1330938,33000,100,36.337116,0.00032963976,0.01713851,3.3557973,61.21,-31.95811
4.5658054,,1.1101737,5096.469974756241,100.0,37.78914,0.08763138,[ 0.196 -1.558 -0.137 -1.465 -1.411],14.794036,2.5672474,8.763139,0.0103893755,95.57828,0.08605934,0.0024333927,-98.87078363874453,-1.2596405,1.0389376,331,1642.923,38.952225,-2.670288e-06,1336717,33100,100,46.68896,0.0008605934,0.011101738,2.5475338,57.79,-32.95129
1.395886,,0.5466368,5112.915490150452,100.0,42.69262,0.02557898,[ 0.194 -1.559 -0.145 -1.469 -1.417],16.26236,1.4684093,2.557898,0.009204815,95.86998,0.08262614,0.0007804965,-97.96968094199305,-1.4230863,0.92048156,332,336.17905,68.10091,1.1444092e-06,1342977,33200,100,73.92791,0.0008262614,0.005466368,-0.3285818,62.6,-31.963413
2.6812534,,1.4489788,5128.7631804943085,100.0,43.07775,0.11429388,[ 0.192 -1.559 -0.146 -1.474 -1.418],15.5242815,2.5925367,11.429388,0.010721421,95.45044,0.050622635,0.0054617524,-99.63592520530591,-1.4359217,1.0721421,333,830.76105,38.57226,3.5095215e-06,1348591,33300,100,35.379463,0.0005062263,0.014489787,0.3692193,56.14,-30.322433
2.2204885,,1.0688357,5144.6850571632385,100.0,45.25671,0.07110902,[ 0.193 -1.552 -0.149 -1.461 -1.413],18.757298,1.9230928,7.1109023,0.010555954,95.855804,0.026587766,0.005223327,-96.87255600730481,-1.5085566,1.0555955,334,862.44806,51.99957,8.392334e-07,1354753,33400,100,49.376793,0.00026587766,0.010688356,0.12848759,61.62,-37.055626
9.080449,,3.3697717,5157.709030866623,100.0,40.92241,0.30730253,[ 0.199 -1.553 -0.154 -1.457 -1.414],14.84198,12.295803,30.730255,0.010779641,95.396515,0.008451932,0.0060035326,-98.30324050540482,-1.3640826,1.0779641,335,7004.6235,8.132856,-2.2888185e-06,1360209,33500,100,9.283154,8.451932e-05,0.033697713,4.2972507,54.56,-26.317104
7.450878,,3.2054958,5169.9225862026215,100.0,38.22092,0.22283304,[ 0.204 -1.545 -0.162 -1.458 -1.413],15.284454,9.335688,22.283304,0.013142136,95.68286,0.0119821085,0.012083444,-97.42439195623889,-1.2740328,1.3142135,336,5520.759,10.711584,-2.4414062e-06,1366083,33600,100,14.390146,0.00011982108,0.03205496,3.5581594,58.74,-32.35426
2.7090027,,0.9784719,5183.630237579346,100.0,41.13344,0.053382292,[ 0.203 -1.535 -0.151 -1.459 -1.407],14.736308,1.8410196,5.338229,0.010957802,95.442184,0.14759813,0.009042961,-97.19965824342938,-1.3711118,1.0957801,337,669.9053,54.317726,3.2043456e-06,1371547,33700,100,55.63742,0.0014759813,0.009784719,0.8486171,54.64,-30.380695
2.874334,,0.98782814,5198.774693250656,100.0,49.513836,0.05933232,[ 0.203 -1.537 -0.151 -1.468 -1.41 ],17.635826,2.153082,5.933232,0.011138615,95.54169,0.025193006,0.009132417,-98.23331048682395,-1.6504616,1.1138617,338,860.25775,46.445053,-5.340576e-07,1377228,33800,100,55.975292,0.00025193006,0.009878281,0.45254922,56.81,-29.891212
1.8950328,,0.7599333,5211.567060947418,100.0,68.70909,0.046128143,[ 0.207 -1.53  -0.144 -1.469 -1.41 ],17.199192,1.679422,4.6128144,0.010312054,95.4068,0.14079317,0.012816146,-97.44749061701965,-2.2902982,1.0312054,339,654.76056,59.544296,5.1879883e-06,1382652,33900,100,64.805626,0.0014079317,0.007599333,-1.0730284,54.24,-29.23119
2.0453486,,0.39202258,5229.431595563889,100.0,48.979828,0.02341212,[ 0.201 -1.535 -0.143 -1.468 -1.406],18.624287,1.1545441,2.341212,0.010268691,96.13608,0.32335234,0.011192973,-95.61207855889221,-1.6326559,1.026869,340,542.98737,86.61427,5.092621e-06,1389329,34000,100,87.279495,0.0032335233,0.003920226,0.29105914,66.77,-34.722313
160.37677,,45.274364,5243.039092540741,100.0,48.691223,4.5552926,[ 0.21  -1.544 -0.143 -1.473 -1.408],16.912912,810.4372,455.52927,0.051419877,95.606125,0.00080037117,0.019528046,-98.52435950067877,-1.623041,5.1419873,341,2560038.5,0.12339019,-7.6293944e-08,1395135,34100,100,1.2734774,8.003712e-06,0.4527436,114.17175,58.06,-33.32032
1.0802152,,0.4631982,5256.970644235611,100.0,45.845535,0.024636848,[ 0.225 -1.537 -0.155 -1.462 -1.399],16.076279,1.3747708,2.4636848,0.009908369,95.58519,0.22305444,0.019085659,-97.81739922343755,-1.528185,0.9908368,342,388.64087,72.7394,-6.4849854e-07,1400864,34200,100,82.06545,0.0022305443,0.004631982,-0.71159065,57.29,-32.363937
5.3738317,,2.5536137,5269.476418972015,100.0,39.42671,0.24691169,[ 0.224 -1.54  -0.153 -1.46  -1.4  ],13.114087,5.9144554,24.69117,0.011138248,95.24466,0.021392409,0.02058046,-100.00451983620489,-1.3142246,1.113825,343,4885.0317,16.907728,-8.392334e-07,1406190,34300,100,15.984,0.00021392408,0.025536135,2.1776855,53.26,-25.71426
39.115227,,13.186123,5282.146807193756,100.0,43.103436,1.3074329,[ 0.214 -1.546 -0.146 -1.471 -1.398],16.247677,73.842,130.74329,0.026894968,95.3051,0.0011846059,0.013014269,-99.24489604638732,-1.436786,2.6894968,344,152220.88,1.3542428,-5.0354006e-06,1411562,34400,100,3.993984,1.1846058e-05,0.13186122,26.768768,53.72,-29.616158
5.162942,,3.9210784,5297.723256587982,100.0,56.92678,0.37050566,[ 0.24  -1.546 -0.152 -1.465 -1.406],16.168295,5.5872297,37.050568,0.013795283,95.86072,0.04116757,0.007607111,-97.91414923523713,-1.8975601,1.3795282,345,5399.2603,17.897957,-8.010864e-07,1417800,34500,100,11.014602,0.00041167566,0.03921078,0.67761993,62.38,-29.692616
7.0693493,,1.68258,5314.611061573029,100.0,52.00076,0.09579893,[ 0.228 -1.551 -0.156 -1.459 -1.411],16.501774,3.5913389,9.579893,0.010651571,95.68402,0.05108837,0.007848311,-97.98731830454415,-1.7333589,1.065157,346,2367.2217,27.844769,-4.5776366e-07,1423710,34600,100,28.609785,0.0005108837,0.016825799,3.784491,59.1,-27.315933
3.8211458,,1.2209904,5330.5106909275055,100.0,37.943085,0.10658064,[ 0.222 -1.556 -0.158 -1.454 -1.411],16.637096,2.2224896,10.658064,0.010459371,96.012924,0.019867051,0.0013854097,-99.09627602886356,-1.264768,1.045937,347,1899.6736,44.994587,1.4877319e-06,1430345,34700,100,42.32372,0.0001986705,0.012209903,1.9356254,66.35,-33.698784
14.622562,,5.335069,5344.023086547852,100.0,46.053947,0.52667135,[ 0.206 -1.557 -0.161 -1.451 -1.418],16.420835,9.321059,52.667137,0.015594036,95.647575,0.007735349,-0.000594648,-99.61762968565259,-1.5351322,1.5594035,348,23992.434,10.7283945,-4.5776366e-07,1436288,34800,100,7.871057,7.7353485e-05,0.053350683,9.935743,59.43,-26.329372
3.5579658,,1.1890478,5356.410381555557,100.0,38.647038,0.0734036,[ 0.198 -1.563 -0.167 -1.444 -1.42 ],15.105498,3.132611,7.3403597,0.009496002,95.38054,0.026584761,0.0013158387,-99.96962068571612,-1.2882355,0.9496002,349,1354.8857,31.922253,-8.392334e-07,1441812,34900,100,38.9424,0.0002658476,0.011890478,1.2778957,55.24,-32.959526
4.6626062,,1.7983155,5370.75920009613,100.0,51.005493,0.1544813,[ 0.195 -1.569 -0.171 -1.439 -1.418],17.459433,3.5908082,15.448132,0.010476572,96.05037,0.03223305,0.0022424976,-98.91579484827861,-1.7001829,1.0476571,350,1622.4813,27.848885,3.8146972e-08,1448519,35000,100,25.33948,0.00032233048,0.017983155,1.4408565,67.07,-33.05148
7.7309875,,1.8101959,5385.516694307327,100.0,46.861755,0.112033896,[ 0.19  -1.565 -0.163 -1.434 -1.417],18.44798,7.8438044,11.20339,0.010418131,95.842865,0.0035966418,0.001722513,-96.90854242869038,-1.5620598,1.0418131,351,3588.3428,12.748916,-1.1634827e-06,1454658,35100,100,24.881447,3.596642e-05,0.018101959,3.3561625,61.39,-32.649258
27.976152,,7.306456,5398.863348245621,100.0,38.207348,0.72138524,[ 0.181 -1.572 -0.162 -1.43  -1.417],15.581544,16.12464,72.13853,0.017386967,95.98132,0.002770218,0.0072560613,-99.16370743666201,-1.2735825,1.7386969,352,65445.01,6.2016892,-4.234314e-06,1461228,35200,100,5.3593483,2.770218e-05,0.07306455,22.862036,65.7,-31.331074
4.1524057,,1.0292715,5411.798349142075,100.0,31.466795,0.074741326,[ 0.157 -1.568 -0.159 -1.433 -1.412],16.342281,2.0424287,7.474133,0.00974836,95.723816,0.043466985,0.008630969,-99.54684620782729,-1.0488977,0.9748362,353,1178.6079,48.961315,-4.4631956e-06,1467305,35300,100,47.285824,0.00043466984,0.010292714,2.6533952,60.77,-30.471405
1.5818446,,0.80631256,5426.31459403038,100.0,32.973534,0.045617044,[ 0.165 -1.561 -0.15  -1.427 -1.41 ],13.005697,1.9345288,4.5617046,0.009866346,95.54056,0.05136831,0.008184513,-99.9260106388229,-1.0991137,0.9866347,354,312.58032,51.692173,4.043579e-06,1473082,35400,100,59.956593,0.0005136831,0.008063125,0.053110838,57.77,-25.91431
13.787046,,5.049716,5439.8654663562775,100.0,45.116158,0.4548336,[ 0.168 -1.566 -0.144 -1.427 -1.411],15.095758,15.876252,45.48336,0.015810873,95.85425,0.0013419074,0.006355334,-98.32027135158545,-1.5038769,1.5810876,355,14791.169,6.2987156,-5.1116945e-06,1479333,35500,100,8.928164,1.3419074e-05,0.050497163,7.7948666,62.51,-28.862507
4.3935328,,1.3486924,5453.090760707855,100.0,45.551483,0.09303374,[ 0.157 -1.571 -0.15  -1.419 -1.413],15.439099,2.7765667,9.303374,0.011435593,95.899,0.0400636,0.008018986,-98.56536863314797,-1.5183843,1.1435592,356,774.5916,36.0157,-1.4495849e-06,1485690,35600,100,41.824554,0.000400636,0.013486925,1.8634465,63.57,-29.595444
169.66254,,42.965797,5465.6123378276825,100.0,40.045082,4.321117,[ 0.168 -1.571 -0.155 -1.417 -1.411],14.994573,468.08078,432.1117,0.052181806,95.80298,0.00011831951,0.010965389,-97.78112661606089,-1.33484,5.218181,357,2995806.5,0.21363834,-4.005432e-06,1491807,35700,100,1.4535621,1.1831951e-06,0.42965797,140.78313,61.17,-27.590965
1.7576652,,0.98678917,5477.890146493912,100.0,44.804592,0.06775265,[ 0.179 -1.56  -0.164 -1.416 -1.408],17.22205,2.4386196,6.7752657,0.009479475,95.84403,0.030563,0.010918138,-99.28687340597149,-1.4934883,0.94794756,358,942.4678,41.006805,-2.0599366e-06,1498099,35800,100,47.993214,0.00030563,0.009867892,-0.5745754,62.92,-30.313065
