EntropyCoefficient,InitialReturnMean,J_sample_variance,ReturnStepMax,MinIWNorm,InitialReturnMin,ESSRenyi,MaxIWNorm,StdIW,MeanIW,MaxIW,InitialReturnStd,ESSClassic,Bound,MeanIWNorm,TimestepsSoFar,Iteration,EpThisIter,TimeElapsed,InitialBound,EpRewMean,EpLenMean,MeanEntropy,StdIWNorm,ReturnMeanIW,EpisodesSoFar,EmpiricalD2,InitialReturnMax,ReturnStepMaxmin,MinIW,Weights
,-4.0817263e-06,18611.23,100.0,0.0002674157,-13.104012,24.073503,0.16459468,2.056311,1.397424,16.459469,16.400625,31.592436,10.2394905,0.01397424,683008,284,100,3337.8033447265625,-2.5793781,-104.56690374433349,27.01,-0.03331761,0.020563107,15.4965725,28400,4.1539445,77.381226,91.25717,0.02674157,[ 0.61  -0.472 -0.202 -1.303 -1.449]
,8.544922e-06,1062.9686,100.0,0.00084406993,-11.4014435,52.736107,0.0458292,0.77624387,1.0927173,4.58292,13.443428,66.461136,0.33046842,0.010927173,685565,285,100,3348.95508146286,-1.8768677,-106.20025090689188,25.57,-0.026919236,0.007762438,2.9149983,28500,1.896234,56.306282,90.693375,0.084406994,[ 0.598 -0.479 -0.209 -1.313 -1.452]
,-3.8146973e-07,639974.9,100.0,7.21931e-05,-13.228416,0.8021171,2.7319806,27.155321,3.4551892,273.19806,14.25894,1.5931587,63.6534,0.03455189,688421,286,100,3362.7284927368164,-1.6151817,-105.97908783122902,28.56,-0.03088129,0.27155325,81.68783,28600,124.670074,48.455433,91.63503,0.00721931,[ 0.592 -0.474 -0.213 -1.319 -1.446]
,7.400513e-06,28496.434,100.0,0.00012985317,-10.568153,9.548313,0.34035635,3.4457698,1.2876463,34.035637,12.852746,12.25326,8.175007,0.012876463,690903,287,100,3373.4989387989044,-1.9306645,-106.3412781280126,24.82,-0.03375244,0.0344577,14.423066,28700,10.473054,57.92016,90.431,0.012985318,[ 0.575 -0.491 -0.207 -1.324 -1.45 ]
,-7.019043e-06,20877.615,100.0,0.00021863144,-12.787964,28.400482,0.22792423,2.266612,1.1788615,22.792423,14.797517,21.29098,7.64674,0.011788615,693689,288,100,3386.3865292072296,-2.104189,-105.74558686025858,27.86,-0.01525887,0.02266612,11.595134,28800,3.521067,63.125458,91.40879,0.021863144,[ 0.559 -0.505 -0.216 -1.332 -1.453]
,-1.0681152e-05,621.0968,100.0,0.0010556072,-11.251205,61.418324,0.094176844,1.232581,1.2307103,9.417685,11.49121,49.92406,-0.7408769,0.012307102,696130,289,100,3396.7180848121643,-1.6982965,-106.11160706333793,24.41,-0.011230576,0.012325809,1.4261377,28900,1.6281786,50.948578,90.30589,0.10556073,[ 0.577 -0.519 -0.217 -1.335 -1.434]
,-5.9127806e-06,65207.316,100.0,2.2283371e-05,-12.970245,2.1225972,2.3349235,23.162676,3.2239013,233.49236,15.172725,1.9004354,13.421381,0.03223901,698829,290,100,3408.597711086273,-1.9938822,-104.79393813990504,26.99,0.005942634,0.23162676,27.106998,29000,47.112095,59.816284,91.23462,0.002228337,[ 0.582 -0.526 -0.209 -1.34  -1.43 ]
,-3.1280517e-06,12000.642,100.0,6.575438e-05,-9.194107,14.837773,0.17727706,2.2810261,1.2162992,17.727707,11.803338,22.138296,3.5049748,0.012162993,701132,291,100,3419.2920105457306,-2.0288227,-106.0650304265586,23.03,0.01505524,0.02281026,8.771923,29100,6.739556,60.864586,89.78897,0.006575438,[ 0.604 -0.53  -0.198 -1.359 -1.413]
,-7.2479247e-07,14992.607,100.0,7.0670035e-06,-11.026665,6.2179313,0.48193654,4.977316,1.477777,48.193657,12.2005625,8.100989,7.5201077,0.014777768,703683,292,100,3431.995296239853,-1.4294003,-105.76098061820308,25.51,0.012807915,0.049773157,13.252431,29200,16.08252,42.881985,90.708336,0.0007067004,[ 0.601 -0.546 -0.204 -1.352 -1.404]
,-1.0681152e-06,9949.557,100.0,0.00021187692,-10.542809,14.041009,0.19800605,2.1738372,1.2299905,19.800606,11.867717,24.250858,8.290757,0.012299905,705988,293,100,3442.0165474414825,-1.6069124,-105.57573251414533,23.05,0.0012476506,0.02173837,12.579132,29300,7.1219954,48.207336,89.83942,0.021187693,[ 0.599 -0.566 -0.213 -1.351 -1.406]
,-6.866455e-06,3757.7922,100.0,0.00046038203,-13.428429,28.998676,0.12175722,1.6107638,1.1227294,12.175722,15.649408,32.697647,3.0007427,0.011227294,708744,294,100,3453.478490829468,-1.8220502,-104.52037804947692,27.56,-0.003525824,0.016107637,6.3842688,29400,3.4484332,54.66129,91.41507,0.046038203,[ 0.594 -0.559 -0.223 -1.36  -1.418]
,5.1879883e-06,3317.9336,100.0,7.6251505e-05,-10.79229,18.590122,0.32503757,3.324341,1.2236134,32.503757,12.80114,11.931571,4.2025213,0.012236132,711281,295,100,3466.0655369758606,-1.6321121,-105.9230856492632,25.37,-0.02733447,0.03324341,7.9879084,29500,5.379201,48.96352,90.649765,0.0076251505,[ 0.602 -0.574 -0.229 -1.36  -1.422]
,1.9073486e-06,846006.4,100.0,3.7553466e-05,-9.595039,0.25834292,3.9078546,38.80514,4.85345,390.78546,11.784049,1.540215,61.384758,0.048534498,713625,296,100,3476.122987985611,-1.4120593,-106.1293113545083,23.44,-0.023346145,0.38805142,89.16623,29600,387.08243,42.361835,89.98259,0.0037553466,[ 0.612 -0.574 -0.223 -1.375 -1.446]
,-7.6675415e-06,1540.0581,100.0,0.00018158848,-10.872482,24.65259,0.12675214,1.9480706,1.1583964,12.675215,12.625756,26.122606,3.5295026,0.011583965,716148,297,100,3487.133472442627,-1.5847731,-105.46482598886396,25.23,-0.033386778,0.019480707,6.721288,29700,4.056369,47.54296,90.639725,0.018158847,[ 0.614 -0.583 -0.246 -1.373 -1.442]
,4.043579e-06,3288.2498,100.0,1.9822246e-05,-13.698402,19.114302,0.19950418,2.0481782,1.1629189,19.950418,16.081272,24.378578,1.3156514,0.011629189,719008,298,100,3496.894271373749,-1.7790735,-104.61202948317488,28.6,-0.029663127,0.02048178,5.3849134,29800,5.2316847,53.372326,91.68451,0.0019822246,[ 0.613 -0.585 -0.253 -1.387 -1.452]
,-1.8692017e-06,1154.1653,100.0,0.00047443493,-12.622787,34.598846,0.12834935,1.9811151,1.4210691,12.834935,12.893462,33.97293,0.19008136,0.014210692,721723,299,100,3509.6384620666504,-1.5001689,-106.02415439553813,27.15,-0.030242959,0.019811153,2.7404842,29900,2.8902698,45.00501,91.18974,0.047443494,[ 0.619 -0.57  -0.243 -1.376 -1.449]
,1.3504028e-05,3393.1716,100.0,0.00020989738,-11.461296,17.618,0.18510793,2.0851035,1.0244815,18.510794,13.965085,19.44636,2.5340176,0.010244816,724214,300,100,3520.8782036304474,-1.858887,-105.68838737769543,24.91,-0.031425033,0.020851033,6.962734,30000,5.676013,55.76702,90.51443,0.020989738,[ 0.619 -0.57  -0.239 -1.389 -1.449]
,-6.1035157e-06,316.4372,100.0,0.0029931879,-9.995636,80.54272,0.0608968,0.7172119,1.0153717,6.08968,12.657002,66.713974,-0.4547851,0.010153718,726528,301,100,3532.5210995674133,-1.5479901,-105.52713376491882,23.14,-0.027698688,0.0071721193,1.2700727,30100,1.2415771,46.439518,89.87945,0.2993188,[ 0.606 -0.574 -0.232 -1.38  -1.45 ]
,9.040832e-06,1855.9048,100.0,0.00031136256,-10.555649,29.19996,0.12004138,1.6334618,1.0642264,12.004138,11.474433,29.798601,0.8301487,0.010642264,728908,302,100,3543.929622411728,-1.6000127,-105.41988338927541,23.8,-0.023099266,0.016334616,3.7911239,30200,3.424662,48.000652,90.1412,0.031136258,[ 0.616 -0.586 -0.234 -1.386 -1.447]
,3.4332277e-07,683.2137,100.0,0.0025286253,-11.367516,58.75005,0.043635555,0.77781916,1.1672693,4.3635554,12.371023,69.250496,0.42788482,0.011672693,731413,303,100,3555.153493642807,-1.6267258,-105.84652632277279,25.05,-0.026699957,0.0077781915,2.5502021,30300,1.7021263,48.80178,90.54918,0.25286254,[ 0.613 -0.594 -0.23  -1.381 -1.442]
,-1.0681152e-06,416.31223,100.0,0.0010314728,-11.2909775,43.335876,0.12403575,1.401372,1.0525872,12.403576,12.508831,36.0683,0.45782804,0.010525873,733916,304,100,3567.269068002701,-1.122751,-105.55188913614683,25.03,-0.0197875,0.014013719,2.1633573,30400,2.3075569,33.68249,90.60914,0.10314728,[ 0.604 -0.6   -0.229 -1.389 -1.446]
,5.722046e-06,6706.8296,100.0,5.4311426e-05,-13.130325,15.714913,0.185881,2.3566575,1.379123,18.5881,13.515406,25.510027,3.6063616,0.01379123,736700,305,100,3578.670873641968,-1.4959593,-105.39308815007048,27.84,-0.024996974,0.023566574,7.3800445,30500,6.3633823,44.87895,91.428665,0.0054311426,[ 0.581 -0.59  -0.222 -1.374 -1.439]
,-2.0217894e-06,237727.95,100.0,0.00010406032,-13.955025,0.94388264,1.6711144,17.481758,3.1697636,167.11145,14.298757,3.1829891,26.058163,0.031697635,739603,306,100,3591.0951890945435,-1.8465543,-105.46246433524031,29.03,-0.018752791,0.17481758,45.064682,30600,105.94537,55.396564,91.74477,0.010406032,[ 0.587 -0.58  -0.23  -1.375 -1.444]
,-1.4495849e-06,89237.17,100.0,3.316434e-05,-10.225212,2.0064874,0.8862915,9.521022,2.2974713,88.62915,12.416799,5.5024195,28.923203,0.022974713,741998,307,100,3602.323871612549,-1.1341182,-105.83616970569409,23.95,-0.017161602,0.09521023,36.929646,30700,49.83834,34.023502,90.16901,0.003316434,[ 0.589 -0.562 -0.237 -1.376 -1.438]
,1.4648437e-05,41780.824,100.0,6.5402906e-05,-12.2668915,4.473302,1.4783546,14.65903,2.5846503,147.83546,14.390975,3.0150695,11.857344,0.025846507,744637,308,100,3612.6091499328613,-1.7019382,-105.41742726740453,26.39,-0.020541418,0.1465903,19.904335,30800,22.354853,51.058594,91.01081,0.0065402905,[ 0.596 -0.565 -0.23  -1.358 -1.436]
,4.8828124e-06,6233.847,100.0,0.00022061658,-11.648308,23.362467,0.2280971,2.3672671,1.2361177,22.80971,12.808138,21.42457,3.2371988,0.012361176,747258,309,100,3623.588880300522,-1.5951297,-106.08843238935461,26.21,-0.029795604,0.023672672,6.5373816,30900,4.2803698,47.854042,90.90476,0.022061659,[ 0.572 -0.552 -0.237 -1.361 -1.439]
,7.400513e-06,1778.2811,100.0,0.00049092964,-10.091507,41.566044,0.08886255,1.0704285,1.0519724,8.886255,11.024273,49.130486,1.5845108,0.010519724,749741,310,100,3635.6427524089813,-1.488893,-106.03412048905288,24.83,-0.0374978,0.010704284,3.8938954,31000,2.4058099,44.667007,90.45928,0.049092963,[ 0.568 -0.569 -0.245 -1.366 -1.449]
,-8.392334e-07,359.19974,100.0,0.00090614316,-11.936501,64.55377,0.058805656,0.8062664,1.0305028,5.8805656,13.029823,62.028915,-0.2798897,0.010305026,752333,311,100,3647.4218945503235,-1.7825272,-105.819867454727,25.92,-0.037085604,0.008062664,1.9386903,31100,1.5490962,53.475784,90.85545,0.09061432,[ 0.582 -0.56  -0.24  -1.366 -1.456]
,-9.155273e-07,9607.275,100.0,2.6782473e-05,-14.583832,15.398717,0.2168954,2.547188,1.133853,21.68954,16.413612,16.53791,3.8699565,0.011338527,755271,312,100,3660.033995628357,-2.469518,-105.0712983652181,29.38,-0.037813243,0.025471877,10.163131,31200,6.4940476,74.08551,91.84743,0.0026782474,[ 0.574 -0.566 -0.238 -1.37  -1.456]
,-5.2261353e-06,16528.611,100.0,2.9677247e-05,-11.501099,4.6957374,0.5631001,7.371622,1.9714926,56.310013,12.450689,6.675157,9.867864,0.019714927,757802,313,100,3671.979316711426,-1.4264078,-105.5493561116714,25.31,-0.04254713,0.073716216,16.450354,31300,21.29591,42.792072,90.659485,0.0029677248,[ 0.569 -0.554 -0.24  -1.375 -1.457]
,7.6293946e-07,3443.9568,100.0,0.00029412305,-12.18985,37.521717,0.09849226,1.4748403,1.2908607,9.849226,13.773589,43.377113,3.7896738,0.012908605,760510,314,100,3683.7694385051727,-1.772728,-105.10562705887993,27.08,-0.05267332,0.014748401,6.68369,31400,2.6651232,53.18186,91.2374,0.029412305,[ 0.572 -0.572 -0.241 -1.37  -1.461]
,-3.8146972e-08,172123790.0,100.0,2.9433256e-06,-10.525131,0.008086753,31.39033,312.2644,32.455708,3139.033,11.928931,1.0687367,1135.0625,0.32455713,762887,315,100,3692.803792476654,-1.5475477,-105.73576308980721,23.77,-0.06217967,3.1226444,1307.1531,31500,12365.902,46.426434,90.103485,0.00029433257,[ 0.556 -0.567 -0.246 -1.355 -1.472]
,4.5776366e-07,34854.055,100.0,1.2632632e-05,-15.39238,4.229041,0.9162808,9.102795,1.6750062,91.62808,14.714069,3.2750793,9.741432,0.016750062,765922,316,100,3707.5913252830505,-1.6796932,-105.20075009990188,30.35,-0.051855803,0.09102794,17.909307,31600,23.646023,50.39081,92.0675,0.0012632633,[ 0.532 -0.588 -0.245 -1.345 -1.481]
,2.2888185e-06,720169.06,100.0,7.8508106e-07,-11.906143,0.30635825,2.7677798,27.472998,3.6947815,276.77798,13.761246,1.7765622,52.85678,0.03694781,768704,317,100,3718.3989160060883,-1.5991945,-106.15373130640774,27.82,-0.05368767,0.27473003,81.74941,31700,326.41522,47.9759,91.36853,7.850811e-05,[ 0.512 -0.583 -0.242 -1.323 -1.471]
,-2.7465821e-06,3189.0796,100.0,0.00077828736,-13.162178,28.066343,0.1148021,1.5410208,1.172641,11.48021,14.259402,36.670628,4.452923,0.01172641,771353,318,100,3728.752712249756,-1.3618376,-104.49457215802072,26.49,-0.062942214,0.015410208,7.0235057,31800,3.5629864,40.855053,91.110664,0.077828735,[ 0.502 -0.602 -0.257 -1.336 -1.473]
,-8.239746e-06,637.9148,100.0,0.0002219755,-14.243965,56.609,0.04964154,0.7418463,0.9237055,4.964154,13.968688,60.790226,-0.4714949,0.009237054,774298,319,100,3739.9174304008484,-1.4270066,-105.19687770999565,29.45,-0.060607664,0.007418463,1.4251267,31900,1.7665036,42.809948,91.855896,0.02219755,[ 0.495 -0.602 -0.245 -1.339 -1.482]
,-5.455017e-06,13015.565,100.0,7.4117845e-05,-11.65538,13.835031,0.18697236,2.5337806,1.340973,18.697237,12.929,21.880672,8.874354,0.013409729,776973,320,100,3751.723554134369,-1.9594584,-106.18761093449551,26.75,-0.06986758,0.025337806,14.142342,32000,7.228029,58.783585,91.068085,0.0074117845,[ 0.5   -0.598 -0.25  -1.337 -1.48 ]
,1.2207031e-06,6805.813,100.0,0.00013086619,-12.670998,19.856598,0.13793619,2.3478818,1.1488432,13.793619,14.581425,19.317413,1.2976022,0.01148843,779684,321,100,3764.897772550583,-1.9143504,-105.33160611772911,27.11,-0.07245283,0.023478815,5.593652,32100,5.0361094,57.430546,91.23935,0.01308662,[ 0.493 -0.587 -0.233 -1.327 -1.489]
,1.2207031e-06,98824.76,100.0,5.8701306e-05,-14.625626,2.755373,1.2755004,12.699296,2.3686345,127.55005,13.672503,3.3619027,19.159939,0.023686342,782485,322,100,3774.753042459488,-1.6118636,-104.6095762708172,28.01,-0.07557476,0.12699296,28.870367,32200,36.29273,48.355946,91.530594,0.005870131,[ 0.485 -0.592 -0.235 -1.316 -1.491]
,-1.9073487e-07,170113.08,100.0,4.335497e-07,-16.028473,1.2422912,1.2804121,12.788138,1.930122,128.04121,15.815688,2.2272694,28.53823,0.019301215,785616,323,100,3787.463108062744,-1.6121327,-104.13366239316197,31.31,-0.083877206,0.12788138,43.00225,32300,80.49642,48.36397,92.34822,4.3354972e-05,[ 0.495 -0.599 -0.218 -1.324 -1.495]
,-6.1035155e-07,8147.028,100.0,0.00020865667,-14.011681,11.790329,0.23140888,2.536039,1.1115333,23.140888,14.878747,16.114595,4.0378776,0.011115333,788516,324,100,3799.4252557754517,-1.5049338,-105.02315500265999,29.0,-0.08111259,0.02536039,8.420704,32400,8.481527,45.147995,91.757034,0.020865668,[ 0.479 -0.62  -0.22  -1.33  -1.503]
,6.8664554e-07,678.67487,100.0,0.00040774187,-11.290306,43.326427,0.099251375,1.2895428,1.2176237,9.9251375,13.827688,47.133823,-0.41819072,0.012176237,791140,325,100,3810.5618019104004,-1.6448172,-105.26137095303412,26.24,-0.081969276,0.012895429,2.080666,32500,2.3080602,49.344532,90.977394,0.04077419,[ 0.479 -0.639 -0.221 -1.336 -1.5  ]
,-1.2359619e-05,2787.1897,100.0,0.00033033485,-13.375992,16.501408,0.22966892,2.8937588,1.2612927,22.966892,14.29933,15.9649515,3.1278384,0.012612925,793857,326,100,3822.72190618515,-1.4377707,-105.0061665644612,27.17,-0.07684423,0.02893759,6.6672044,32600,6.060089,43.13276,91.27044,0.033033486,[ 0.477 -0.633 -0.217 -1.343 -1.501]
,2.3269654e-06,33905.754,100.0,2.240387e-05,-13.30423,2.4135513,1.4214709,14.12839,2.4661715,142.1471,13.928393,2.956828,12.261543,0.02466171,796573,327,100,3834.282340526581,-1.3145245,-105.17688860047218,27.16,-0.07165444,0.14128388,20.722921,32700,41.43272,39.4358,91.25504,0.002240387,[ 0.471 -0.622 -0.226 -1.339 -1.496]
,6.2561035e-06,23711.463,100.0,9.525427e-06,-12.543617,5.9544997,0.4270256,4.706121,1.6874853,42.70256,14.204329,11.392622,13.750534,0.016874854,799319,328,100,3847.2193353176117,-1.5419055,-105.63582422453557,27.46,-0.069031686,0.04706121,20.069366,32800,16.794022,46.257347,91.3062,0.0009525427,[ 0.466 -0.636 -0.239 -1.335 -1.491]
,5.8746336e-06,3149.547,100.0,0.00079986453,-13.392235,26.989756,0.20918652,2.1196234,1.0891095,20.918653,13.958485,20.886906,1.5786486,0.010891094,801998,329,100,3858.622843027115,-1.4209714,-104.7703207852603,26.79,-0.077999115,0.02119623,4.313839,32900,3.7051096,42.62931,91.17841,0.07998645,[ 0.471 -0.616 -0.229 -1.328 -1.488]
,-7.5531007e-06,832.1818,100.0,0.000983614,-12.52079,45.234974,0.11015022,1.1614226,1.0179617,11.015022,12.399148,43.445763,0.39093912,0.010179617,804686,330,100,3868.510457754135,-1.2469058,-105.50856481259943,26.88,-0.082577184,0.011614226,2.2448711,33000,2.2106788,37.406944,91.14967,0.0983614,[ 0.463 -0.613 -0.223 -1.339 -1.497]
,-5.569458e-06,141896.28,100.0,1.3644551e-05,-14.835548,0.9679988,1.2108762,12.001374,1.9583747,121.08763,14.52416,2.5936825,23.948597,0.019583747,807612,331,100,3882.8392522335052,-1.2212713,-104.71822348360496,29.26,-0.09246113,0.12001374,36.36148,33100,103.305916,36.637966,91.84224,0.0013644551,[ 0.472 -0.606 -0.217 -1.33  -1.502]
,-1.0681152e-06,7567.648,100.0,9.732967e-05,-16.189896,15.166556,0.25719565,2.714536,1.3417041,25.719564,15.415281,19.633488,4.0874786,0.013417041,810640,332,100,3896.2433681488037,-1.309261,-104.14555219131601,30.28,-0.07708639,0.02714536,7.44936,33200,6.5934544,39.277794,92.12117,0.009732967,[ 0.453 -0.611 -0.223 -1.347 -1.511]
,6.713867e-06,45873.07,100.0,6.341062e-05,-13.618248,2.4762487,0.97870183,9.786346,1.8506376,97.870186,14.847608,3.4525685,14.379097,0.018506374,813498,333,100,3908.9802434444427,-1.3855443,-105.04795474165661,28.58,-0.07753058,0.09786346,23.184017,33300,40.383667,41.566536,91.648865,0.006341062,[ 0.472 -0.628 -0.224 -1.349 -1.496]
,3.4713746e-06,501987.4,100.0,3.9995134e-06,-12.449265,0.3745214,3.3832116,33.610153,4.2741046,338.32117,12.963941,1.5914109,41.30345,0.042741045,816299,334,100,3921.1952271461487,-1.699147,-106.40448901211722,28.01,-0.07415351,0.33610156,69.068184,33400,267.00745,50.97451,91.40242,0.00039995133,[ 0.459 -0.618 -0.221 -1.36  -1.496]
,-2.9754638e-06,1770285.6,100.0,2.2384967e-07,-14.563141,0.28868344,4.105323,41.379154,5.6161237,410.5323,13.827095,1.808768,104.06195,0.056161236,819110,335,100,3934.2410888671875,-1.4589174,-105.0893853481781,28.11,-0.078978516,0.41379154,131.21501,33500,346.4002,43.76743,91.522995,2.2384967e-05,[ 0.451 -0.62  -0.237 -1.373 -1.493]
,-9.155273e-07,1024223.0,100.0,1.4790319e-06,-13.671753,0.27066368,2.6348755,26.17224,3.2131786,263.48755,14.140829,1.4848788,73.87027,0.032131787,821893,336,100,3947.3898141384125,-1.3080298,-105.15677710618286,27.83,-0.08666907,0.2617224,99.01241,33600,369.4622,39.24086,91.442924,0.00014790319,[ 0.45  -0.629 -0.216 -1.381 -1.498]
,7.05719e-06,6030.549,100.0,0.00028634744,-14.244354,18.244164,0.23181003,2.489453,1.2802887,23.181004,12.875731,20.916683,4.9871325,0.012802888,824796,337,100,3960.046660423279,-1.2233803,-105.37709715803373,29.03,-0.09159624,0.024894532,7.851324,33700,5.481205,36.701622,91.74016,0.028634746,[ 0.435 -0.652 -0.214 -1.394 -1.506]
,-5.9509275e-06,932.5228,100.0,0.0005781949,-13.65007,55.00933,0.055937853,1.0077828,1.147781,5.5937853,15.255778,56.467457,0.19184017,0.011477811,827606,338,100,3970.1585466861725,-1.7401863,-104.44831462363665,28.1,-0.08654763,0.010077828,2.5380998,33800,1.8178735,52.20541,91.56596,0.057819493,[ 0.452 -0.655 -0.226 -1.398 -1.511]
,-4.4250487e-06,449941.38,100.0,2.5871345e-06,-16.245872,0.42780292,3.8268645,38.00453,4.7230916,382.68646,14.539955,1.5209875,43.331367,0.047230914,830641,339,100,3982.286276102066,-1.3220731,-104.63716286950273,30.35,-0.08985435,0.38004526,63.54443,33900,233.75249,39.66206,92.10464,0.00025871347,[ 0.446 -0.664 -0.227 -1.406 -1.505]
,1.0681152e-06,30618.658,100.0,0.00011577159,-15.0572815,15.915797,0.46815273,4.6384883,1.2291588,46.815273,15.158038,6.5612974,11.592346,0.012291586,833627,340,100,3993.1614096164703,-1.6242621,-104.56499584318591,29.86,-0.080859035,0.046384886,15.663732,34000,6.283066,48.727898,91.99632,0.011577159,[ 0.443 -0.665 -0.239 -1.389 -1.509]
,-1.8310546e-06,403.95935,100.0,0.0018794446,-15.859718,75.743706,0.028858857,0.52922964,1.0287147,2.8858857,15.65376,79.07224,-0.21070683,0.010287147,836746,341,100,4005.2439057826996,-1.322324,-104.63427467927959,31.19,-0.082397684,0.005292296,1.3086644,34100,1.3202417,39.669655,92.290535,0.18794446,[ 0.428 -0.65  -0.247 -1.383 -1.5  ]
,-5.1116945e-06,93701.9,100.0,6.117041e-05,-13.741127,2.4014375,1.0231073,10.1354265,1.9453835,102.31073,14.757023,3.5531573,16.370869,0.019453835,839634,342,100,4015.855145215988,-1.8678739,-104.85556490334893,28.88,-0.08489409,0.101354256,28.4243,34200,41.641724,56.03606,91.73854,0.0061170408,[ 0.418 -0.652 -0.25  -1.386 -1.501]
,1.9073486e-06,295.38513,100.0,0.00292819,-13.490669,71.65139,0.04849009,0.7545286,1.091739,4.849009,13.338979,67.67483,-1.1980566,0.01091739,842377,343,100,4026.1672377586365,-1.8820282,-105.19003216028216,27.43,-0.09075312,0.0075452854,1.0253264,34300,1.3956463,56.4609,91.330315,0.292819,[ 0.421 -0.66  -0.255 -1.373 -1.504]
,-6.4849855e-06,41660.152,100.0,2.2473374e-05,-12.928337,2.8070452,0.5615091,6.2616816,1.5580157,56.150906,13.682163,5.830074,16.155678,0.015580156,845083,344,100,4036.926536798477,-1.2768805,-105.24837243242479,27.06,-0.0976569,0.0626168,23.776878,34400,35.62465,38.30622,91.22112,0.0022473375,[ 0.416 -0.659 -0.263 -1.373 -1.51 ]
,-3.3569336e-06,4202.702,100.0,5.6912406e-05,-16.60186,14.044571,0.28433037,3.2003384,1.3245518,28.433039,16.097485,14.6244545,2.8393154,0.013245518,848289,345,100,4047.6654148101807,-1.5027982,-103.67233918504944,32.06,-0.101675294,0.032003384,6.8493247,34500,7.120189,45.083836,92.532616,0.0056912405,[ 0.39  -0.665 -0.261 -1.361 -1.517]
,-2.3651123e-06,1460.4535,100.0,0.00020143586,-17.436981,36.1392,0.07612592,1.1324513,1.0869457,7.612592,16.205654,47.9505,0.6954007,0.0108694555,851521,346,100,4059.0558791160583,-1.5967947,-104.28855392690544,32.32,-0.10218432,0.011324514,3.351591,34600,2.7670786,47.90377,92.54651,0.020143587,[ 0.398 -0.651 -0.25  -1.357 -1.521]
,-4.8828124e-06,1045.2091,100.0,0.0005466757,-13.337257,48.06814,0.075638995,1.0741994,0.9919951,7.5639,14.024524,46.027756,0.48567927,0.009919951,854237,347,100,4068.8774111270905,-1.3594079,-104.80690101807555,27.16,-0.106765375,0.010741994,2.4464173,34700,2.0803802,40.78209,91.282265,0.05466757,[ 0.388 -0.638 -0.239 -1.352 -1.521]
,2.7465821e-06,1381.0942,100.0,0.0010628721,-14.518845,44.597023,0.059003334,1.0995095,1.1706094,5.9003334,15.117142,53.128918,-0.30770922,0.011706093,857078,348,100,4080.475690841675,-1.7869573,-104.5364707541805,28.41,-0.10653161,0.010995094,2.368142,34800,2.2423022,53.608803,91.64088,0.10628721,[ 0.398 -0.644 -0.249 -1.354 -1.526]
,1.9836425e-06,11269.906,100.0,6.265417e-05,-14.286072,10.923761,0.32883433,3.3438897,1.2559458,32.883434,14.088372,12.363043,7.2563457,0.012559457,860121,349,100,4090.158450603485,-1.289861,-105.62886298392316,30.43,-0.10535563,0.0334389,11.158977,34900,9.154356,38.695885,92.0578,0.0062654177,[ 0.397 -0.641 -0.257 -1.356 -1.525]
,4.5013426e-06,495.7569,100.0,0.0008494065,-12.418022,70.13576,0.045881514,0.66426253,1.0694283,4.5881515,14.084672,72.15983,-0.36475646,0.010694284,862786,350,100,4098.510801076889,-1.478293,-104.9201563011643,26.65,-0.10400466,0.006642625,1.4004357,35000,1.4258063,44.348915,91.12607,0.08494066,[ 0.387 -0.645 -0.251 -1.366 -1.524]
,4.272461e-06,24393.031,100.0,2.6514093e-05,-15.653519,8.342563,0.45160255,4.8763204,1.4870334,45.160255,15.923838,8.5082245,9.54038,0.0148703335,865908,351,100,4108.762634038925,-1.9305878,-104.766029247334,31.22,-0.104049094,0.0487632,16.224447,35100,11.986724,57.917767,92.288536,0.0026514095,[ 0.392 -0.641 -0.244 -1.369 -1.523]
,5.531311e-06,8440.115,100.0,0.00013498706,-13.361847,12.547846,1.1200495,11.34537,2.3721871,112.00495,13.7770815,4.1886816,8.698311,0.023721872,868710,352,100,4118.982802629471,-1.7059668,-105.30978486959528,28.02,-0.102426715,0.11345371,13.51432,35200,7.9694953,51.17917,91.48325,0.013498706,[ 0.399 -0.644 -0.259 -1.379 -1.523]
,1.7166137e-06,7781.3066,100.0,0.00020860991,-10.963371,10.426523,0.3337704,3.3979578,1.1838425,33.37704,11.595642,10.824271,2.7965999,0.011838424,871267,353,100,4127.499137878418,-1.5458456,-105.63516491567944,25.57,-0.105635375,0.033979576,7.583968,35300,9.590925,46.37542,90.73758,0.020860992,[ 0.394 -0.626 -0.247 -1.36  -1.521]
,4.577637e-06,114322.24,100.0,9.597362e-07,-14.327797,4.871238,0.77988225,7.9833403,1.8120297,77.98823,14.357875,4.8994184,29.951103,0.018120296,874135,354,100,4138.859326124191,-1.4401951,-105.17787218803774,28.68,-0.118368424,0.079833396,36.47644,35400,20.528662,43.20598,91.66545,9.597362e-05,[ 0.399 -0.621 -0.24  -1.343 -1.525]
,-8.69751e-06,13540.803,100.0,0.0005191789,-14.548302,9.035529,0.43146968,4.927576,1.804137,43.14697,14.531906,11.820599,11.87075,0.018041367,877021,355,100,4149.894675254822,-1.4462484,-104.81920196932734,28.86,-0.11255734,0.04927576,16.682062,35500,11.067421,43.387188,91.73605,0.051917896,[ 0.393 -0.606 -0.25  -1.336 -1.537]
