TimestepsSoFar,MeanIWNorm,EpThisIter,EpisodesSoFar,InitialReturnMax,InitialReturnStd,ESSRenyi,MaxIWNorm,ESSClassic,MeanEntropy,EntropyCoefficient,MaxIW,MeanIW,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2,MinIWNorm,Iteration,Bound,MinIW,StdIW,InitialReturnMean,TimeElapsed,StdIWNorm,EpRewMean,EpLenMean,ReturnStepMax,InitialBound,Weights,InitialReturnMin,J_sample_variance
15237464,0.010577445,100,36400,21.056744,11.657935,54.055893,0.043424275,59.85122,0.80566907,,4.3424277,1.0577445,1.8076627,98.858505,1.8499371,0.0016485988,364,0.06734371,0.16485989,0.86632407,,26838.802049160004,0.008663241,-31.946012845976007,451.56,100.0,-1.2795298,[-0.595 -0.322 -0.014 -0.317 -0.622],-38.38589,232.5208
15283503,0.009852996,100,36500,15.415206,8.922225,78.6386,0.03264487,79.45024,0.8076187,,3.2644873,0.9852996,0.49111557,98.89017,1.2716401,0.002578756,365,-1.0150282,0.25787562,0.50109947,-8.010864e-07,26945.09547972679,0.005010994,-25.282998351627548,460.39,100.0,-1.3356253,[-0.598 -0.321 -0.015 -0.312 -0.613],-40.068733,92.712845
15330248,0.016610164,100,36600,19.062946,8.65794,3.0954998,0.55701923,6.834535,0.8066159,,55.701927,1.6610166,8.645349,98.91562,32.304962,3.400687e-05,366,3.8781347,0.0034006871,6.1326323,3.4332277e-07,27054.475241184235,0.06132632,-19.720831232668576,467.45,100.0,-0.83874476,[-0.592 -0.323 -0.014 -0.311 -0.611],-25.162354,6473.5684
15378881,0.015112608,100,36700,17.484232,9.382185,4.656335,0.83434325,3.2078109,0.81182367,,83.434326,1.5112606,12.003799,98.95892,21.476118,7.401641e-05,367,3.9113388,0.007401641,8.301474,5.722046e-07,27167.404881954193,0.083014734,-9.989647503191044,486.33,100.0,-1.7462345,[-0.575 -0.331 -0.011 -0.305 -0.612],-52.38705,15696.9
15424238,0.009463416,100,36800,21.962208,10.638146,76.06398,0.027667131,79.33762,0.8160876,,2.7667131,0.9463416,0.68748975,98.91725,1.3146827,0.0024502373,368,-0.79784966,0.24502373,0.48294577,-3.4332277e-07,27273.626973867416,0.0048294575,-18.767108279653527,453.57,100.0,-1.2954342,[-0.579 -0.323 -0.019 -0.305 -0.607],-38.863014,83.59658
15471088,0.010205422,100,36900,22.280956,9.200692,88.954605,0.02163486,90.97815,0.81217986,,2.163486,1.0205421,0.3931386,98.91957,1.1241689,0.004432315,369,-0.7216967,0.4432315,0.3213736,-7.6293946e-07,27381.964056015015,0.0032137358,-18.839791316411496,468.5,100.0,-1.051466,[-0.583 -0.327 -0.02  -0.304 -0.603],-31.543957,91.051155
15518016,0.009413228,100,37000,32.179913,11.151412,78.95072,0.029967932,80.394356,0.81242603,,2.9967933,0.9413229,0.7677801,98.94426,1.2666129,0.0025563778,370,-1.0676394,0.2556378,0.4648538,-6.8664554e-07,27490.66698050499,0.004648538,-13.079029040383164,469.28,100.0,-1.6308485,[-0.588 -0.329 -0.022 -0.306 -0.607],-48.925434,114.40907
15566635,0.011988261,100,37100,20.79837,8.122819,5.3440886,0.24499191,15.009634,0.8218809,,24.499191,1.1988262,6.212508,98.93764,18.712265,1.8971316e-05,371,2.7938972,0.0018971317,2.8526995,4.5776366e-07,27602.287521362305,0.028526993,-15.159604090955424,486.19,100.0,-0.79028964,[-0.587 -0.33  -0.021 -0.303 -0.607],-23.708702,2423.4001
15615007,0.011098769,100,37200,14.21832,9.227992,75.07343,0.038308665,70.888084,0.8216552,,3.8308666,1.1098769,0.6025989,98.952866,1.3320291,0.002739421,372,-1.2020096,0.2739421,0.7112521,7.2479247e-07,27710.708308696747,0.007112521,-11.40157704728356,483.72,100.0,-1.563601,[-0.586 -0.337 -0.012 -0.311 -0.597],-46.90805,124.951
15663919,0.013772908,100,37300,24.02473,8.621907,2.4936984,0.45882702,7.2806664,0.82617193,,45.8827,1.3772906,11.160081,98.96953,40.10108,2.4424448e-06,373,5.130061,0.0002442445,4.9150186,-8.010864e-07,27824.952012062073,0.049150188,-7.451951447769225,489.12,100.0,-0.9522282,[-0.586 -0.335 -0.011 -0.306 -0.597],-28.566822,12421.536
15709923,0.010499125,100,37400,15.750834,9.788575,61.12822,0.042091236,62.28452,0.821385,,4.2091236,1.0499126,0.9588635,98.91641,1.6359056,0.00080591906,374,-1.0298436,0.08059191,0.8170016,3.8146972e-08,27930.563567638397,0.008170015,-19.226636637027667,460.04,100.0,-1.5548615,[-0.582 -0.341 -0.006 -0.322 -0.593],-46.64584,128.46791
15755546,0.012881363,100,37500,30.2318,10.183168,19.802261,0.22564681,18.94562,0.82744306,,22.564682,1.2881362,4.2648644,98.90582,5.049928,0.00023001543,375,0.2693708,0.023001544,2.6643765,-7.6293944e-08,28036.313804626465,0.026643764,-21.482003635156,456.23,100.0,-1.7779839,[-0.574 -0.347 -0.006 -0.323 -0.597],-53.33952,993.86285
15802140,0.010655079,100,37600,23.416203,10.271945,74.999016,0.037519906,69.51937,0.8203186,,3.7519908,1.065508,0.87308896,98.92876,1.3333508,0.0021171628,376,-1.0262467,0.2117163,0.7055303,4.5776366e-07,28143.37798500061,0.007055303,-16.59904790556408,465.94,100.0,-1.6448616,[-0.562 -0.346 -0.009 -0.315 -0.592],-49.345863,198.72131
15846772,0.048683576,100,37700,27.048641,11.467564,0.6846649,1.9898303,3.134957,0.84803206,,198.98303,4.8683577,31.348948,98.896835,146.05685,1.5418556e-05,377,14.402813,0.0015418556,27.061396,7.6293944e-08,28247.8745970726,0.27061397,-23.02156034695573,446.32,100.0,-1.402199,[-0.559 -0.349 -0.009 -0.319 -0.599],-42.06597,45699.17
15895716,0.12891316,100,37800,19.504612,8.737805,0.02438016,12.572193,1.051295,0.83434844,,1257.2194,12.891318,244.29819,98.95911,4101.696,1.3689308e-07,378,181.6583,1.3689309e-05,125.06623,1.3732911e-06,28359.728058338165,1.2506622,-10.009123542329753,489.44,100.0,-0.97806716,[-0.561 -0.356 -0.012 -0.31  -0.571],-29.342052,6013774.0
15935900,0.009662574,100,37900,31.337645,13.537816,52.102493,0.048269987,55.25069,0.82712454,,4.8269987,0.96625745,2.1762333,98.795654,1.919294,0.0005967777,379,0.04152608,0.059677772,0.8695953,-1.0681152e-06,28454.527924776077,0.008695953,-41.057049774705895,401.84,100.0,-1.5408763,[-0.529 -0.339 -0.012 -0.314 -0.585],-46.226265,236.93143
15979908,0.012439384,100,38000,23.913609,11.575942,44.283566,0.12249467,42.485764,0.8272437,,12.249467,1.2439383,2.1466022,98.88255,2.2581742,0.00043909508,380,0.14214492,0.04390951,1.4473207,-1.1444092e-06,28555.424583911896,0.014473206,-25.844456078070152,440.08,100.0,-1.333885,[-0.531 -0.345 -0.012 -0.312 -0.592],-40.01652,387.11377
16020440,0.010526865,100,38100,29.497412,15.086876,35.435253,0.08853038,33.93367,0.8313481,,8.853038,1.0526865,3.6867461,98.84096,2.8220484,0.0005190834,381,0.88009596,0.05190834,1.4688375,-7.6293944e-08,28650.77860236168,0.0146883745,-32.23304559900219,405.32,100.0,-1.6707292,[-0.522 -0.354 -0.009 -0.321 -0.592],-50.121876,255.66489
16064817,0.009994411,100,38200,22.689537,12.219986,58.02687,0.04602044,63.829155,0.8352674,,4.602044,0.9994411,1.7354343,98.8851,1.7233396,0.0018612861,382,-0.2793553,0.18612862,0.75236213,6.1035155e-07,28754.811814785004,0.007523622,-25.493617011467855,443.77,100.0,-1.5347731,[-0.521 -0.352 -0.006 -0.314 -0.588],-46.043205,163.40405
16113266,0.010805361,100,38300,20.588072,10.109176,54.953983,0.054835718,60.033703,0.84539706,,5.483572,1.0805362,1.8676275,98.9706,1.8197043,0.0008743431,383,-0.55904424,0.087434314,0.8816349,-1.7166138e-07,28866.64811205864,0.008816348,-7.1214928565936155,484.49,100.0,-1.7989151,[-0.517 -0.35  -0.005 -0.307 -0.584],-53.96744,306.73285
16157240,0.010832676,100,38400,25.417011,11.720459,39.075897,0.061210945,48.23917,0.84475017,,6.1210947,1.0832676,3.3904295,98.890045,2.5591223,0.0003368792,384,1.0649791,0.03368792,1.1221126,-5.4359435e-07,28968.214212417603,0.011221127,-24.176373038260298,439.74,100.0,-1.4536563,[-0.522 -0.355 -0.005 -0.314 -0.574],-43.609673,150.83955
16205013,0.011316269,100,38500,20.863438,8.722521,26.505247,0.18760519,17.166986,0.8333905,,18.760519,1.1316268,2.3352218,98.96712,3.7728379,0.0003398057,385,0.47577417,0.03398057,2.4857528,1.7166138e-07,29079.990619897842,0.024857525,-7.855891213826047,477.73,100.0,-0.95730376,[-0.526 -0.354 -0.001 -0.31  -0.574],-28.719118,554.93835
16254780,0.010577197,100,38600,20.56226,9.101298,54.69704,0.054718178,52.967667,0.8365364,,5.471818,1.0577197,1.6560646,98.97075,1.8282524,0.0015177807,386,0.68161917,0.15177807,0.9966977,,29194.796808719635,0.009966977,-7.276963951796063,497.67,100.0,-0.72067505,[-0.535 -0.362  0.001 -0.31  -0.585],-21.620249,168.13942
16303668,0.009593343,100,38700,20.50193,9.924005,57.77553,0.043642666,62.860046,0.8291016,,4.364267,0.95933443,1.2949898,98.95178,1.7308365,0.0009599155,387,-0.8295827,0.09599155,0.73740053,-8.392334e-07,29308.35000061989,0.007374005,-11.785516632015742,488.88,100.0,-1.6148931,[-0.542 -0.352  0.001 -0.303 -0.582],-48.446762,157.16098
16352870,0.013140768,100,38800,25.111397,9.723918,37.232147,0.097277574,41.415867,0.83779514,,9.727757,1.3140769,2.3559465,98.9606,2.685851,0.0007680134,388,0.43004012,0.076801345,1.5628865,-1.14440915e-07,29422.205890655518,0.015628865,-9.690727638483558,492.02,100.0,-1.1751529,[-0.548 -0.345  0.002 -0.302 -0.59 ],-35.254574,337.46527
16402676,0.013584692,100,38900,19.807632,7.7807794,33.50321,0.13163482,35.278133,0.8428628,,13.163482,1.3584692,1.3926444,98.97313,2.984789,0.0012427333,389,0.08823776,0.12427333,1.84002,-4.5776366e-07,29537.195897102356,0.018400198,-6.6921436000602945,498.06,100.0,-0.7550163,[-0.555 -0.349 -0.003 -0.302 -0.581],-22.650482,142.30579
16451060,0.012177784,100,39000,16.27399,7.3928204,33.78478,0.12891984,27.25881,0.8369379,,12.891985,1.2177787,1.6418872,98.9565,2.9599128,0.00017845765,390,0.565992,0.017845765,1.9893221,2.479553e-07,29648.469418764114,0.01989322,-10.524699302986935,483.84,100.0,-0.6253605,[-5.559e-01 -3.459e-01  5.279e-04 -3.068e-01 -5.760e-01],-18.760818,172.12848
16500403,0.27743652,100,39100,18.70934,8.673248,0.022262007,27.491035,1.0184487,0.8209735,,2749.1035,27.743652,276.6972,98.97757,4491.958,7.914298e-08,391,228.15858,7.914298e-06,273.5087,6.1035155e-07,29762.951348543167,2.7350872,-5.533403637476798,493.43,100.0,-0.72421795,[-0.568 -0.346 -0.003 -0.312 -0.582],-21.726555,7719148.0
16550010,0.010132433,100,39200,23.71168,8.314594,67.367424,0.048778385,66.99601,0.81767666,,4.8778386,1.0132432,1.071183,98.97046,1.4843969,0.0013627708,392,-0.08844781,0.13627708,0.7111686,7.6293944e-08,29878.77210688591,0.007111686,-7.325821681215388,496.07,100.0,-0.95179784,[-0.549 -0.355  0.007 -0.302 -0.598],-28.553934,96.39005
16600010,0.010799739,100,39300,19.989565,8.972295,9.192992,0.21220048,13.867157,0.8222659,,21.220049,1.0799739,5.3722854,0.036523044,10.8778515,9.190095e-05,393,2.4048364,0.009190095,2.6915598,-1.1444092e-06,29994.73109984398,0.026915595,-9.130764564636245,500.0,1.0,-0.89972985,[-0.55  -0.344  0.006 -0.295 -0.601],-26.991869,1558.215
16648166,0.012245531,100,39400,14.469119,8.571834,18.368567,0.23055221,16.183477,0.81896466,,23.055222,1.2245531,2.4879756,98.94249,5.444083,2.3500974e-05,394,-0.07034016,0.0023500975,2.786805,1.6403199e-06,30105.642784118652,0.027868045,-13.847654045546896,481.56,100.0,-1.0964559,[-0.552 -0.343  0.013 -0.301 -0.597],-32.893723,313.26114
16697009,0.010003235,100,39500,28.15067,9.837045,95.43204,0.016195865,95.949715,0.81904143,,1.6195866,1.0003235,0.082798004,98.94995,1.0478661,0.0060720895,395,-1.1459291,0.60720897,0.20552404,-2.670288e-07,30219.041717767715,0.0020552403,-12.222377548242507,488.43,100.0,-1.2003355,[-0.558 -0.342  0.02  -0.303 -0.6  ],-36.010056,104.97973
16746032,0.46940106,100,39600,20.785366,8.134327,0.0043629734,46.487476,1.0195606,0.81535,,4648.7476,46.9401,317.9416,98.9579,22920.148,3.4352385e-07,396,213.04892,3.4352386e-05,462.50052,,30326.404266119003,4.625005,-10.32023461005851,490.23,100.0,-0.6928458,[-0.557 -0.342  0.018 -0.303 -0.6  ],-17.62332,10058049.0
16793131,0.017220588,100,39700,20.525887,9.043855,10.811367,0.3377259,14.557786,0.8228537,,33.77259,1.7220588,6.1480527,98.90129,9.249524,0.00018574094,397,2.9262931,0.018574094,4.1719255,1.2969971e-06,30437.53782749176,0.041719258,-23.243825605885036,470.99,100.0,-1.059334,[-0.544 -0.353  0.036 -0.31  -0.604],-31.78006,4443.156
16842721,0.010068941,100,39800,18.87222,8.219917,87.57142,0.020742798,90.28557,0.8261673,,2.0742798,1.0068941,0.31707606,98.93901,1.1419251,0.003807707,398,-0.4937187,0.3807707,0.3302807,-8.773804e-07,30552.417465925217,0.0033028068,-15.122315268474917,495.9,100.0,-0.7587394,[-0.555 -0.342  0.034 -0.295 -0.596],-22.762156,69.91418
16891289,0.039003182,100,39900,24.248585,8.850496,0.1574613,3.3879657,1.3219676,0.82743853,,338.79657,3.9003186,61.077522,98.934006,635.07666,4.5548853e-07,399,40.583885,4.5548855e-05,33.69767,4.5776366e-07,30667.062276124954,0.33697677,-16.024449188693232,485.68,100.0,-0.81321585,[-0.558 -0.339  0.034 -0.292 -0.593],-24.396484,378813.78
16941010,0.0090323845,100,40000,18.289358,8.370036,37.806004,0.047427606,47.366627,0.82810193,,4.7427607,0.90323836,1.7297461,98.929245,2.6450825,0.0004993008,400,0.60410655,0.04993008,0.9521311,1.0585785e-06,30782.115209817886,0.009521311,-17.588854339723884,497.21,100.0,-0.6921163,[-0.547 -0.332  0.039 -0.273 -0.592],-20.763521,87.80007
16990079,0.011473783,100,40100,26.192677,9.04869,18.67586,0.13844663,21.480309,0.8264852,,13.844664,1.1473784,2.5651176,98.93201,5.354506,0.0002635805,401,0.16917491,0.02635805,2.1936924,7.6293944e-08,30894.839399814606,0.021936925,-16.680581784429407,490.69,100.0,-1.0354204,[-0.546 -0.328  0.043 -0.277 -0.591],-31.06261,639.1816
17039743,0.0116853295,100,40200,18.340906,8.777738,23.36838,0.1205504,25.33309,0.82481295,,12.05504,1.168533,3.1066577,98.91948,4.279287,0.00018803192,402,1.7320461,0.018803192,2.0061388,-6.8664554e-07,31010.788258075714,0.020061389,-19.993660718982433,496.64,100.0,-0.66449964,[-0.551 -0.331  0.048 -0.273 -0.592],-19.934969,462.82086
17088320,0.009919389,100,40300,17.00505,8.435435,49.706894,0.045550335,59.670513,0.8233334,,4.5550337,0.99193895,0.99395967,98.91246,2.0117934,0.00072565995,403,-0.25918972,0.072565995,0.8154858,-3.8146973e-07,31125.250994205475,0.008154858,-21.2606390599212,485.77,100.0,-0.88350976,[-0.535 -0.321  0.048 -0.272 -0.594],-26.50528,123.56021
17136092,0.010909842,100,40400,20.020996,10.009183,57.512997,0.046618495,62.21359,0.82707125,,4.6618495,1.0909843,1.1491117,98.90726,1.7387375,0.001338706,404,-0.16828132,0.1338706,0.8502443,-1.14440915e-07,31236.312109708786,0.008502442,-22.152512063042973,477.72,100.0,-0.99907595,[-0.535 -0.323  0.044 -0.274 -0.596],-29.97227,126.359604
17184854,0.016616512,100,40500,20.560621,8.683369,6.410318,0.76680344,4.3714466,0.81740236,,76.68034,1.6616511,7.1324134,98.94011,15.599851,3.836703e-05,405,4.425495,0.0038367033,7.771791,-1.5640259e-06,31350.225729227066,0.0777179,-14.603134987199972,487.62,100.0,-0.68535566,[-0.536 -0.328  0.047 -0.28  -0.592],-18.83054,2439.9124
17233816,0.010188601,100,40600,18.86708,8.20773,84.138954,0.028027598,82.53622,0.8248861,,2.80276,1.0188602,0.48041523,98.93048,1.1885102,0.0040658186,406,-0.29984242,0.40658185,0.46866366,-1.2493133e-06,31466.111325979233,0.0046866364,-17.018993305038308,489.62,100.0,-0.7157105,[-0.55  -0.325  0.038 -0.279 -0.601],-21.471275,77.249016
17282952,0.012183535,100,40700,23.651886,8.899604,6.4625416,0.40079272,7.8952646,0.820702,,40.079273,1.2183534,4.512208,98.94083,15.473788,4.0443996e-05,407,0.9097085,0.0040443996,4.1613183,-4.386902e-07,31591.3642513752,0.04161318,-14.538212116296224,491.36,100.0,-0.91581094,[-0.55  -0.322  0.038 -0.275 -0.594],-27.474314,2404.0667
17332864,0.037201438,100,40800,15.420061,7.9262743,0.4854892,2.9637444,1.5641611,0.8147722,,296.37445,3.720144,21.4412,98.945755,205.97781,2.2942304e-06,408,9.663941,0.00022942305,29.511797,-1.5258789e-07,31721.63791012764,0.29511797,-13.537927314562332,499.12,100.0,-0.8206049,[-0.557 -0.323  0.029 -0.275 -0.598],-24.618141,40871.266
17381848,0.010429936,100,40900,23.969223,8.919658,38.29878,0.08456802,36.813538,0.8063231,,8.456802,1.0429937,2.4688544,98.94176,2.6110494,0.0007102692,409,1.07627,0.07102692,1.3664382,2.2888183e-07,31847.16031742096,0.013664382,-14.265602964772071,489.84,100.0,-0.8618147,[-0.562 -0.314  0.035 -0.285 -0.604],-25.854446,279.6997
17428938,0.033837043,100,41000,22.987722,9.566865,2.2779655,2.0992239,2.5238385,0.8125061,,209.92238,3.3837037,19.631994,98.90059,43.89882,2.6483289e-05,410,12.618933,0.002648329,21.028624,5.912781e-07,31967.757004261017,0.21028621,-23.406727338309338,470.9,100.0,-1.0584761,[-0.554 -0.323  0.033 -0.292 -0.613],-31.754293,39498.996
17475767,0.0251407,100,41100,20.163296,9.647939,1.5921874,1.2170573,3.1220837,0.79036194,,121.70574,2.51407,23.382042,98.92517,62.80668,9.367595e-06,411,13.760354,0.0009367595,14.004497,-3.0517577e-07,32091.995559215546,0.14004497,-17.521688527779364,468.29,100.0,-1.2140832,[-0.536 -0.31   0.026 -0.289 -0.606],-36.422485,60988.66
17524496,0.011098371,100,41200,22.265951,8.72558,62.867973,0.04932901,67.41441,0.79559517,,4.932901,1.109837,0.8766418,98.96614,1.5906351,0.0022598288,412,-0.05942166,0.22598289,0.7716059,3.0517577e-07,32229.641840457916,0.0077160597,-8.247857472824805,487.29,100.0,-0.74219817,[-0.535 -0.316  0.015 -0.291 -0.629],-19.86755,140.59103
17572222,0.009559817,100,41300,20.654968,10.665284,55.291378,0.038161352,63.76862,0.8027543,,3.8161352,0.9559816,1.7638736,98.95261,1.8086002,0.0011888712,413,-0.4093237,0.11888713,0.7205903,6.1035155e-07,32382.091503620148,0.007205902,-11.31035088387122,477.26,100.0,-1.6159494,[-0.537 -0.321  0.018 -0.296 -0.623],-48.478493,153.85297
17619677,0.010121248,100,41400,19.28956,9.146504,36.19178,0.065794654,41.538795,0.7949455,,6.579466,1.0121247,2.1133783,98.92482,2.7630584,0.00033685126,414,0.57712233,0.033685125,1.2007178,-3.528595e-07,32537.23206973076,0.012007178,-17.836842814129035,474.55,100.0,-0.92420584,[-0.544 -0.323  0.018 -0.294 -0.616],-27.726164,351.39883
17666043,0.012842805,100,41500,12.983832,9.399046,24.773542,0.15163,23.621721,0.79239595,,15.163,1.2842805,2.83747,98.92757,4.0365644,0.00041763546,415,0.180619,0.041763548,2.3093464,-4.386902e-07,32686.232223272324,0.023093464,-16.79117180793287,463.66,100.0,-1.3223958,[-0.531 -0.312  0.018 -0.287 -0.624],-39.671856,351.00333
17714103,0.009205493,100,41600,17.997833,9.299016,26.035517,0.21153885,15.3004055,0.7904202,,21.153885,0.92054933,1.7320966,98.928635,3.840907,0.00021292178,416,-0.038989544,0.021292178,2.1658893,3.0517577e-07,32839.10143280029,0.021658892,-17.149635127228393,480.6,100.0,-0.90369666,[-0.524 -0.315  0.013 -0.283 -0.626],-27.110905,316.82782
17763449,0.051339425,100,41700,22.822197,8.550439,0.8973254,4.69251,1.1962668,0.77147937,,469.251,5.133943,24.365868,98.97362,111.44229,1.3701756e-05,417,16.198772,0.0013701756,46.657738,,32987.313232421875,0.46657738,-6.50984925875285,493.46,100.0,-0.7736467,[-0.529 -0.317  0.007 -0.285 -0.629],-23.209396,53845.062
17809295,0.020182641,100,41800,13.903894,11.146977,9.039454,0.54641175,8.76786,0.7808597,,54.641174,2.018264,9.705278,98.924576,11.062614,0.000101970756,418,4.339987,0.010197076,6.510361,-1.14440915e-07,33119.58401441574,0.065103605,-17.28846069257294,458.46,100.0,-1.6131117,[-0.514 -0.301  0.008 -0.287 -0.647],-48.39335,2063.0308
17856860,0.014128311,100,41900,18.51867,9.326023,7.2831287,0.6619554,4.3947377,0.78810537,,66.19554,1.4128311,5.9237013,98.95174,13.730363,6.920881e-05,419,1.708363,0.0069208806,6.589686,,33245.219260931015,0.065896854,-11.476828682621802,475.65,100.0,-1.1376051,[-0.531 -0.311  0.007 -0.287 -0.638],-34.128143,1882.8215
17905834,0.010536021,100,42000,16.642006,8.182904,27.700184,0.13777743,29.997047,0.78613126,,13.777743,1.0536021,2.2715483,98.97124,3.6100843,0.0005481685,420,0.43797135,0.054816853,1.609517,-7.4386594e-07,33381.839213609695,0.01609517,-7.043675185208754,489.74,100.0,-0.9650299,[-5.286e-01 -3.219e-01  9.252e-06 -2.892e-01 -6.308e-01],-28.950874,151.43037
17952028,0.5595038,100,42100,17.468124,9.474122,0.008744965,55.560276,1.014087,0.78908664,,5556.028,55.950386,238.53888,98.93291,11435.151,4.4705256e-08,421,118.94162,4.4705257e-06,552.77985,1.5258789e-07,33509.123151779175,5.5277977,-15.497763850992182,461.94,100.0,-1.118408,[-0.52  -0.323  0.002 -0.297 -0.633],-33.55224,5692508.5
17993699,0.0094909165,100,42200,20.556606,12.774618,55.55618,0.05054704,53.831394,0.78971016,,5.054704,0.94909173,1.7632685,98.84575,1.7999798,0.0010078354,422,-0.24962878,0.10078354,0.8789492,4.5776366e-07,33636.119893074036,0.008789492,-32.13892984204112,416.71,100.0,-1.5003332,[-0.505 -0.311 -0.012 -0.289 -0.63 ],-45.010006,208.28085
18035841,0.011986108,100,42300,21.112625,12.83431,32.064663,0.13397393,31.36691,0.7855575,,13.397392,1.1986108,3.8083525,98.86334,3.1186981,0.00079861656,423,1.1823037,0.079861656,1.7730016,-6.67572e-07,33759.74231791496,0.017730014,-28.793600010263344,421.42,100.0,-1.4870186,[-0.501 -0.316 -0.008 -0.293 -0.629],-44.61053,407.05927
18081016,0.009999149,100,42400,22.79737,10.788536,50.172188,0.05295278,56.427208,0.7852518,,5.295278,0.99991477,1.3556836,98.9272,1.9931362,0.0013366811,424,-0.69773936,0.13366811,0.87867117,-1.7166138e-07,33885.67097353935,0.008786711,-16.44205596242292,451.75,100.0,-1.4544874,[-0.493 -0.317 -0.003 -0.288 -0.633],-43.634617,148.16466
18129030,0.015056784,100,42500,20.02069,11.44954,5.890527,0.48827025,6.848176,0.78613156,,48.827026,1.5056784,9.051149,98.975266,16.97641,9.7738055e-05,425,2.1927,0.009773806,5.553163,-1.3160706e-06,34020.18511343002,0.055531625,-5.936722739792773,480.14,100.0,-1.6645749,[-0.495 -0.32  -0.003 -0.284 -0.634],-49.937206,3985.0708
18178664,0.010043092,100,42600,26.775665,8.3862,42.246502,0.04487147,55.42814,0.7962943,,4.4871473,1.0043093,1.7361832,98.99695,2.36706,0.0014644747,426,0.32188272,0.14644748,0.90060157,-7.8201293e-07,34168.89562511444,0.009006015,-0.7560760617350765,496.34,100.0,-0.91925806,[-0.498 -0.328  0.002 -0.281 -0.633],-27.577717,186.52713
18225593,0.010697048,100,42700,22.645824,10.990381,40.169147,0.10315501,40.561203,0.79784524,,10.315501,1.0697049,2.15341,98.94708,2.4894729,0.0006998421,427,-0.45213628,0.06998421,1.2949216,9.155273e-07,34302.08682155609,0.012949217,-12.415343824553704,469.29,100.0,-1.6513722,[-0.497 -0.325  0.005 -0.284 -0.623],-49.54118,209.46175
18272825,0.010010599,100,42800,16.167957,9.563137,83.74856,0.026153857,84.56038,0.8017777,,2.6153858,1.0010599,0.52195793,98.96097,1.1940504,0.0034366862,428,-0.8604092,0.34366864,0.42775488,-2.155304e-06,34362.27555823326,0.0042775488,-9.216559685131504,472.32,100.0,-1.2650651,[-0.499 -0.316  0.009 -0.279 -0.621],-37.95188,113.979355
18320927,0.01134711,100,42900,28.777191,10.043474,8.547002,0.28614396,12.248476,0.8138501,,28.614397,1.1347111,8.027073,98.979706,11.700009,8.674679e-05,429,4.2260637,0.008674679,3.037188,-1.9073486e-08,34423.83349609375,0.030371878,-4.88229907002111,481.02,100.0,-1.1112347,[-0.501 -0.31   0.008 -0.276 -0.617],-33.33704,5210.812
18369570,0.04559084,100,43000,29.884663,10.418796,0.8756744,1.6783319,3.588092,0.81445354,,167.83319,4.5590844,35.54926,98.9725,114.19769,3.0393296e-06,430,18.797516,0.00030393296,23.632586,-1.0871887e-06,34484.91264081001,0.23632583,-6.6867441125757,486.43,100.0,-1.5675869,[-0.52  -0.295  0.004 -0.27  -0.605],-47.027576,67082.766
18415777,0.0442313,100,43100,17.248367,9.9343405,0.5494916,1.9035449,3.9817386,0.8128014,,190.35449,4.4231296,41.824677,98.92584,181.9864,2.5700558e-06,431,28.431187,0.0002570056,21.72052,-1.0681152e-06,34543.78482723236,0.2172052,-17.13175414692908,462.07,100.0,-0.9928296,[-0.539 -0.273  0.002 -0.268 -0.604],-29.784859,118378.82
18458418,0.014538983,100,43200,27.148588,11.599323,6.7065616,0.38532797,7.4307027,0.8115295,,38.5328,1.4538983,9.196165,98.860214,14.91077,4.1253814e-05,432,4.035487,0.0041253814,5.131597,-1.0681152e-06,34597.954339027405,0.05131597,-29.80139386665173,426.41,100.0,-1.3364635,[-0.551 -0.254  0.003 -0.269 -0.606],-40.09387,3315.5022
18502815,0.011192215,100,43300,18.54409,10.374702,48.428158,0.07534841,50.251392,0.8042957,,7.5348406,1.1192213,2.0679474,98.88779,2.0649145,0.00074287114,433,0.5459007,0.07428712,1.1136081,-4.959106e-07,34654.32899618149,0.011136081,-24.91114169299542,443.97,100.0,-1.0591981,[-0.558 -0.251 -0.005 -0.259 -0.607],-31.775925,181.07571
18550288,0.014441857,100,43400,25.308369,8.628117,8.279714,0.64447385,4.7291613,0.79727477,,64.44739,1.4441857,6.1946235,98.93919,12.077712,7.788772e-05,434,2.0479321,0.007788772,6.4820294,-3.0517577e-07,34713.83373045921,0.06482029,-14.434958759047824,474.73,100.0,-1.1931896,[-0.567 -0.246 -0.003 -0.255 -0.615],-35.79568,3710.2751
18590605,0.009011604,100,43500,24.899542,13.13938,52.194546,0.04677174,55.254536,0.798809,,4.677174,0.90116036,1.9833057,98.81502,1.9159089,0.0010358437,435,0.11293316,0.10358438,0.8109471,-1.7166137e-06,34766.123571157455,0.008109471,-37.28965886807196,403.17,100.0,-1.3512673,[-5.486e-01 -2.363e-01 -5.813e-04 -2.559e-01 -6.216e-01],-40.537964,138.46454
18636842,0.009929527,100,43600,29.33509,10.296654,35.41758,0.06391585,41.27968,0.80040026,,6.391585,0.9929526,2.9953294,98.90686,2.8234568,0.00046257634,436,0.72872305,0.046257634,1.1842805,9.155273e-07,34823.648730278015,0.011842805,-21.532218929329442,462.37,100.0,-1.3489171,[-0.548 -0.244  0.002 -0.256 -0.62 ],-40.467537,310.88885
