LearnableVariance,MinIWNorm,OptimizationReturnMin,EpThisIter,EpLenMean,MaxIW,InitialReturnMin,EmpiricalD2,MeanIWNorm,StdIW,InitialReturnMean,J_sample_variance,MinIW,ESSRenyi,MeanIW,MeanEntropy,TimestepsSoFar,InitialReturnStd,Weights,InitialReturnMax,Iteration,OptimizationReturnMean,ReturnMeanIW,ReturnStepMax,VarianceInit,EpRewMean,InitialBound,MaxIWNorm,StdIWNorm,ReturnStepMaxmin,TimeElapsed,EpisodesSoFar,OptimizationReturnMax,ESSClassic,Bound
,0.0011324778,,100,479.58,5.798998,1029.5134,2.1924894,0.011030607,1.1017587,4794.1123,21138570.0,0.11324778,45.610256,1.1030607,0.4189424,15404637,782.98804,[ 0.116  0.22  -2.832 -1.799],4999.514,354,3764.5986,5436.416,10.0,-1.0,4794.112438014374,4181.7993,0.057989977,0.011017587,10.0,6146.011108160019,35400,3970.0007,50.059055,4529.7607
,1.0239553e-06,,100,491.86,200.24612,19.963146,98.95472,0.029418629,20.009066,4917.544,10027804000.0,0.000102395534,1.0105633,2.9418633,0.4189424,15453823,585.1283,[ 0.098  0.231 -2.834 -1.78 ],4999.576,355,4897.58,14666.695,10.0,-1.0,4917.543794546947,4305.2236,2.0024612,0.20009062,10.0,6169.050244808197,35500,4979.613,2.1159399,8575.576
,0.0021145476,,100,490.03,3.2174082,,1.440035,0.010689496,0.6513313,4899.3677,11271838.0,0.21145476,69.44276,1.0689496,0.4189424,15502826,699.1969,[ 0.068  0.259 -2.842 -1.71 ],4999.5713,356,4899.3677,5241.5454,10.0,-1.0,4899.3677227223725,4287.048,0.03217408,0.006513312,10.0,6192.683610677719,35600,4999.5713,72.9251,4506.7524
,0.001056427,,100,484.43,5.104693,9.980774,1.8473431,0.010965202,0.9348135,4843.0244,22671112.0,0.105642706,54.131798,1.0965202,0.4189424,15551269,753.9915,[ 0.085  0.256 -2.847 -1.697],4999.608,357,4833.0435,5377.4116,10.0,-1.0,4843.02428912301,4230.699,0.051046927,0.009348134,10.0,6211.811701774597,35700,4989.627,57.910492,4545.1587
,2.2902104e-06,,100,495.81,359.7627,799.72864,93.8095,0.042609215,35.759735,4957.2715,22785513000.0,0.00022902104,1.0659901,4.2609215,0.4189424,15600850,417.84875,[ 0.072  0.271 -2.855 -1.748],4999.6177,358,4157.543,21127.037,10.0,-1.0,4957.271177664665,4344.9453,3.597627,0.35759738,10.0,6233.610771417618,35800,4199.889,1.3998963,15196.338
,0.0019489496,,100,469.8,5.632431,419.71255,1.8124677,0.011312848,0.9953427,4695.675,21893568.0,0.19489497,55.173397,1.1312848,0.4189424,15647830,974.0898,[ 0.123  0.229 -2.838 -1.713],4999.716,359,4275.9624,5299.501,10.0,-1.0,4695.674610415371,4083.3367,0.05632431,0.009953426,10.0,6257.0074582099915,35900,4580.0034,56.366375,4475.1235
,0.00029182032,,100,477.59,3.6525278,,1.7511528,0.011142354,0.76061034,4773.8887,15237375.0,0.029182032,57.10524,1.1142354,0.4189424,15695589,806.39636,[ 0.129  0.235 -2.846 -1.766],4999.622,360,4773.8887,5399.0435,10.0,-1.0,4773.888906361496,4161.563,0.036525276,0.0076061036,10.0,6274.415771245956,36000,4999.622,68.2136,4588.745
,9.110492e-05,,100,483.1,19.91142,,8.756419,0.017678387,3.257353,4829.5825,269649120.0,0.009110493,11.420194,1.767839,0.4189424,15743899,843.55133,[ 0.115  0.249 -2.842 -1.752],4999.5737,361,4829.5825,8690.36,10.0,-1.0,4829.582590324662,4217.262,0.1991142,0.032573532,10.0,6293.899921178818,36100,4999.5737,22.752943,6878.4287
,0.0037447268,,100,490.92,3.847697,9.981151,1.2587653,0.010647198,0.5277154,4908.0347,7429868.0,0.37447268,79.442924,1.0647198,0.4189424,15792991,625.28735,[ 0.085  0.236 -2.837 -1.798],4999.5586,362,4898.053,5231.3145,10.0,-1.0,4908.034657363232,4295.7163,0.03847697,0.0052771536,10.0,6313.873534440994,36200,4989.5776,80.278946,4544.3257
,0.00027369926,,100,495.71,40.349632,699.8067,4.883507,0.013045018,4.105462,4956.1465,315709400.0,0.027369926,20.477089,1.3045017,0.4189424,15842562,427.77835,[ 0.084  0.218 -2.819 -1.78 ],4999.597,363,4256.34,6476.9736,10.0,-1.0,4956.146546817299,4343.823,0.40349633,0.041054618,10.0,6337.060344219208,36300,4299.7905,9.1704855,5123.822
,2.0792651e-05,,100,469.93,36.23169,59.889328,12.827193,0.020820433,5.706502,4697.2275,467201060.0,0.0020792652,7.7959375,2.0820434,0.4189424,15889555,948.80334,[ 0.095  0.202 -2.817 -1.831],4999.502,364,4637.338,7961.3037,10.0,-1.0,4697.227213779097,4084.9155,0.36231688,0.05706502,10.0,6359.280032157898,36400,4939.613,11.748006,5768.3057
,0.00075707014,,100,436.64,7.0337524,29.942291,2.9375875,0.011879566,1.3731874,4362.627,49020890.0,0.07570702,34.04154,1.1879566,0.4189424,15933219,1274.9565,[ 0.129  0.196 -2.805 -1.795],4999.5415,365,4332.6846,5642.4214,10.0,-1.0,4362.62662031034,3750.31,0.07033753,0.013731874,10.0,6378.113535642624,36500,4969.599,42.805286,4592.948
,3.7955388e-07,,100,470.87,1075.0297,,1370.3527,0.12440733,107.415375,4706.418,291313000000.0,3.795539e-05,0.072973914,12.440734,0.4189424,15980306,890.41956,[ 0.105  0.196 -2.807 -1.8  ],4999.6045,366,4706.418,62138.98,10.0,-1.0,4706.4177331742585,4094.0935,10.750297,1.0741537,10.0,6398.190506696701,36600,4999.6045,1.3236474,39471.8
,3.9425096e-05,,100,490.53,203.72975,29.944214,31.475882,0.02989125,20.341383,4904.253,10278216000.0,0.0039425096,3.1770358,2.9891248,0.4189424,16029359,609.5102,[ 0.064  0.219 -2.804 -1.728],4999.5737,367,4874.309,14653.018,10.0,-1.0,4904.253371529785,4291.9326,2.0372975,0.20341383,10.0,6417.957142829895,36700,4969.6294,2.1137273,11217.694
,0.00029035637,,100,484.14,19.26306,589.8679,4.1452904,0.013479532,2.7108073,4840.391,144024690.0,0.029035639,24.123762,1.3479533,0.4189424,16077773,783.6114,[ 0.032  0.212 -2.812 -1.793],4999.656,368,4250.523,6340.081,10.0,-1.0,4840.390504210922,4228.0596,0.19263059,0.027108071,10.0,6438.6313598155975,36800,4409.788,19.8242,5093.3774
,0.0023634112,,100,438.27,3.4364996,479.83173,1.370558,0.0102909235,0.5473929,4380.244,8535321.0,0.23634113,72.96298,1.0290924,0.4189424,16121600,1449.3209,[ 0.026  0.174 -2.821 -1.799],4999.7056,369,3900.4126,4774.673,10.0,-1.0,4380.244285381871,3767.9077,0.034364995,0.0054739285,10.0,6456.715801239014,36900,4519.874,77.946144,4057.8057
,0.00013422043,,100,457.68,14.680045,,7.1713963,0.014258785,2.548159,4574.7236,166218510.0,0.013422044,13.944286,1.4258784,0.4189424,16167368,1208.3301,[ 0.027  0.193 -2.819 -1.797],4999.645,370,4574.7236,6857.1025,10.0,-1.0,4574.723649187505,3962.3945,0.14680044,0.02548159,10.0,6475.701135158539,37000,4999.645,23.845547,5217.3184
,6.123289e-05,,100,476.01,84.46341,9.979941,17.6471,0.021740478,10.377482,4758.746,2662471700.0,0.006123289,5.666653,2.174048,0.4189424,16214969,970.95685,[ 0.046  0.198 -2.822 -1.861],4999.6113,371,4748.766,10491.542,10.0,-1.0,4758.746364586605,4146.4214,0.84463406,0.10377482,10.0,6494.390127658844,37100,4989.6313,4.2043605,7919.2603
,2.8444412e-05,,100,460.64,68.743,9.981236,17.343246,0.01770534,7.150782,4604.5537,1282011600.0,0.0028444412,5.765933,1.770534,0.4189424,16261033,1126.1384,[ 0.017  0.212 -2.815 -1.821],4999.7085,372,4594.5723,8425.86,10.0,-1.0,4604.553934442675,3992.2175,0.68742996,0.07150783,10.0,6514.32217168808,37200,4989.727,5.776449,5875.7705
,0.000144798,,100,461.93,12.191086,9.9806795,4.778147,0.013007641,2.1240485,4617.7583,115315910.0,0.014479801,20.928614,1.3007643,0.4189424,16307226,1235.6897,[ 0.04   0.17  -2.797 -1.784],4999.612,373,4607.7773,6301.9795,10.0,-1.0,4617.758264629458,4005.4333,0.121910855,0.021240486,10.0,6532.69405913353,37300,4989.6313,27.274426,4963.5
,6.715497e-06,,100,474.83,211.719,9.979108,47.04147,0.029878216,21.012804,4746.982,11108027000.0,0.0006715497,2.125784,2.9878216,0.4189424,16354709,1009.76886,[ 0.034  0.199 -2.796 -1.752],4999.654,374,4737.003,14490.133,10.0,-1.0,4746.982059725388,4134.652,2.11719,0.21012804,10.0,6551.619195461273,37400,4989.675,1.9817474,10290.358
,0.00012535664,,100,471.0,14.702133,479.8131,5.5078883,0.013778219,2.2691538,4708.292,105930010.0,0.012535664,18.155779,1.3778219,0.4189424,16401809,994.05536,[ 0.061  0.153 -2.793 -1.725],4999.6113,375,4228.4785,6512.5913,10.0,-1.0,4708.292169635709,4095.9678,0.14702132,0.022691537,10.0,6567.957648992538,37500,4519.7983,26.937294,5075.5327
,0.0031639456,,100,468.96,4.801305,509.8036,1.491224,0.011234861,0.8573816,4687.644,14104890.0,0.31639457,67.059006,1.123486,0.4189424,16448705,981.10205,[ 0.078  0.179 -2.787 -1.73 ],4999.5566,376,4177.841,5123.4346,10.0,-1.0,4687.6441698924655,4075.3264,0.048013046,0.008573815,10.0,6586.0321753025055,37600,4489.753,63.195595,4375.698
,4.9611037e-05,,100,472.72,59.353348,9.981434,20.400984,0.019349957,7.136564,4724.8843,1282226700.0,0.0049611037,4.9017243,1.9349955,0.4189424,16495977,849.5543,[ 0.085  0.161 -2.797 -1.724],4999.5376,377,4714.9023,9506.976,10.0,-1.0,4724.884034696305,4112.568,0.59353346,0.07136563,10.0,6606.713161706924,37700,4989.556,6.8481483,6741.3013
,0.0044573415,,100,447.89,2.6658528,,1.1215198,0.010555263,0.36737356,4476.7886,4538916.0,0.44573417,89.16472,1.0555261,0.4189424,16540766,1411.7218,[ 0.055  0.148 -2.79  -1.692],4999.597,378,4476.7886,4630.9106,10.0,-1.0,4476.788251815425,3864.4653,0.026658528,0.0036737353,10.0,6626.928131103516,37800,4999.597,89.19512,3982.4492
,0.00085947296,,100,453.9,5.524616,489.8534,1.8489755,0.011864887,0.9385894,4536.458,20066108.0,0.0859473,54.084003,1.1864885,0.4189424,16586156,1190.1135,[ 0.059  0.14  -2.799 -1.696],4999.556,379,4046.6045,5699.1436,10.0,-1.0,4536.458092782975,3924.14,0.055246156,0.009385894,10.0,6646.129795074463,37900,4509.7026,61.5088,4866.5317
,0.000906034,,100,465.96,9.424684,469.79987,2.0441475,0.010981602,1.3019265,4657.956,36475400.0,0.090603404,48.92015,1.0981603,0.4189424,16632752,1124.4978,[ 0.061  0.16  -2.808 -1.747],4999.544,380,4188.1562,5086.1064,10.0,-1.0,4657.956136676901,4045.6394,0.094246835,0.013019265,10.0,6665.867382764816,38000,4529.744,41.570805,4210.655
,0.0015151374,,100,440.79,3.0435805,479.83856,1.3432196,0.010101398,0.5195792,4405.2437,7378608.0,0.15151374,74.44799,1.0101398,0.4189424,16676831,1341.2529,[ 0.05   0.14  -2.818 -1.728],4999.591,381,3925.4053,4714.121,10.0,-1.0,4405.24391435567,3792.9214,0.030435804,0.0051957914,10.0,6685.519353151321,38100,4519.7524,79.07828,4004.4556
,0.00020853156,,100,465.65,13.396674,469.7777,4.0450172,0.013622161,1.7658798,4654.5728,65267620.0,0.020853156,24.721773,1.3622162,0.4189424,16723396,1071.1588,[ 0.06   0.144 -2.829 -1.728],4999.6714,382,4184.795,6496.8047,10.0,-1.0,4654.572730664076,4042.24,0.13396674,0.017658798,10.0,6705.574329137802,38200,4529.8936,37.306927,5265.268
,0.0041994406,,100,460.36,2.0073667,469.7812,1.1018605,0.010032904,0.31733757,4601.675,3677743.5,0.41994405,90.755585,1.0032904,0.4189424,16769432,1147.8134,[ 0.044  0.165 -2.832 -1.713],4999.5796,383,4131.8936,4688.487,10.0,-1.0,4601.674599119621,3989.3533,0.020073665,0.0031733755,10.0,6723.577390670776,38300,4529.7983,90.905464,4045.7363
,0.0016263858,,100,455.27,2.405656,9.980277,1.2865978,0.010418389,0.46956158,4550.635,7278238.5,0.16263859,77.724365,1.041839,0.4189424,16814959,1221.3838,[ 0.043  0.172 -2.837 -1.703],4999.559,384,4540.6543,4881.87,10.0,-1.0,4550.634959661062,3938.317,0.024056561,0.0046956157,10.0,6743.042503595352,38400,4989.5786,83.11622,4187.3276
,0.0007546297,,100,468.54,9.4438095,,1.9791169,0.011022175,1.233696,4683.819,39825790.0,0.075462975,50.527584,1.1022173,0.4189424,16861813,1103.3584,[ 0.054  0.171 -2.832 -1.7  ],4999.6074,385,4683.819,5189.446,10.0,-1.0,4683.819120739219,4071.4949,0.09443809,0.01233696,10.0,6761.567718505859,38500,4999.6074,44.3892,4328.0215
,1.6160035e-05,,100,466.79,55.943596,,17.631807,0.017308844,6.2998023,4666.252,1003952700.0,0.0016160035,5.6715684,1.7308846,0.4189424,16908492,1127.9333,[ 0.062  0.165 -2.83  -1.741],4999.5957,386,4666.252,8462.971,10.0,-1.0,4666.252072674181,4053.9294,0.55943596,0.06299803,10.0,6782.517573595047,38600,4999.5957,7.0190196,5891.812
,0.0030302948,,100,500.0,2.0438561,4998.5796,1.1496398,0.010303166,0.34756973,4999.209,26791644.0,0.30302948,86.983765,1.0303165,0.4189424,16958492,0.216473,[ 0.066  0.194 -2.804 -1.685],4999.5938,387,0.6288769,5150.727,10.0,-1.0,4999.208457842077,4386.8857,0.020438561,0.0034756972,10.0,6802.892161607742,38700,1.0141602,89.78272,4494.187
,4.6876025e-06,,100,478.16,1988.8411,,1265.1921,0.20832056,197.8412,4780.1934,987772500000.0,0.00046876026,0.07903938,20.832056,0.4189424,17006308,950.6205,[ 0.075  0.197 -2.811 -1.684],4999.502,388,4780.1934,103569.96,10.0,-1.0,4780.193495483528,4167.882,19.88841,1.9784119,10.0,6823.403531074524,38800,4999.502,1.0965844,81790.33
,7.542258e-05,,100,422.17,49.301556,389.70435,12.100242,0.015207979,5.459322,4218.47,643136200.0,0.0075422577,8.2642975,1.5207977,0.4189424,17048525,1564.7261,[ 0.072  0.138 -2.81  -1.705],4999.584,389,3828.7654,7285.86,10.0,-1.0,4218.469542891364,3606.1482,0.49301556,0.05459322,10.0,6843.377402067184,38900,4609.88,7.201246,5155.875
,2.0715173e-07,,100,470.34,1217.4911,9.981454,1644.4983,0.13321102,121.05438,4701.7437,368472700000.0,2.0715173e-05,0.06080882,13.321101,0.4189424,17095559,1033.1575,[ 0.075  0.165 -2.833 -1.65 ],4999.4897,390,4691.7617,65121.94,10.0,-1.0,4701.743291710402,4089.433,12.174911,1.2105438,10.0,6864.728425741196,39000,4989.5083,1.1964426,40291.297
,0.00041939243,,100,391.54,5.69779,9.980425,3.6645072,0.012236117,1.4326992,3909.2175,54901972.0,0.041939244,27.2888,1.2236117,0.4189424,17134713,1467.1401,[ 0.103  0.129 -2.829 -1.723],4999.5825,391,3899.2373,5701.9365,10.0,-1.0,3909.217395935945,3296.8965,0.0569779,0.0143269915,10.0,6879.8654799461365,39100,4989.602,42.177128,4529.776
,0.0012089215,,100,434.92,6.817795,,1.450598,0.01146236,0.8454511,4346.083,19852016.0,0.12089216,68.93709,1.1462361,0.4189424,17178205,1337.3914,[ 0.094  0.151 -2.829 -1.708],4999.6313,392,4346.083,5235.9077,10.0,-1.0,4346.083079656828,3733.7556,0.068177946,0.008454511,10.0,6899.014004230499,39200,4999.6313,64.76527,4498.416
,4.0331714e-05,,100,467.12,48.316185,9.9808035,15.565547,0.018338967,5.82031,4669.232,851212860.0,0.0040331716,6.424445,1.8338966,0.4189424,17224917,1050.9694,[ 0.087  0.161 -2.834 -1.747],4999.548,393,4659.251,8817.708,10.0,-1.0,4669.231973802895,4056.9148,0.48316184,0.0582031,10.0,6918.198415517807,39300,4989.567,9.031284,6401.9214
,0.002507079,,100,473.75,2.9446268,429.76562,1.3451914,0.010635915,0.51126295,4735.7534,6791834.5,0.2507079,74.33887,1.0635915,0.4189424,17272292,941.73895,[ 0.06   0.155 -2.834 -1.788],4999.6113,394,4305.988,5102.3545,10.0,-1.0,4735.753153087822,4123.428,0.029446267,0.005112629,10.0,6937.605855703354,39400,4569.8457,81.23032,4392.1655
,0.0055534616,,100,470.02,1.8774078,359.6935,1.0597737,0.010099113,0.25873655,4698.4043,2556030.5,0.5553462,94.35977,1.0099113,0.4189424,17319294,979.89545,[ 0.052  0.168 -2.833 -1.808],4999.6445,395,4338.7114,4736.11,10.0,-1.0,4698.404412398393,4086.0754,0.018774077,0.0025873655,10.0,6956.952290534973,39500,4639.951,93.84059,4105.746
,9.932175e-06,,100,477.67,96.17668,439.76562,28.796062,0.024918599,10.20932,4775.097,2187729000.0,0.0009932176,3.472697,2.49186,0.4189424,17367061,887.6072,[ 0.054  0.166 -2.83  -1.818],4999.637,396,4335.3315,12253.333,10.0,-1.0,4775.0969065662675,4162.7686,0.9617668,0.10209318,10.0,6978.571000337601,39600,4559.8716,5.6224103,8967.461
,0.004364119,,100,458.52,2.8666544,19.961739,1.1500641,0.010139322,0.42725834,4582.825,5782600.0,0.43641192,86.951675,1.0139322,0.4189424,17412913,1075.1056,[ 0.029  0.172 -2.831 -1.742],4999.662,397,4562.8633,4699.4463,10.0,-1.0,4582.824756880436,3970.4941,0.028666543,0.0042725834,10.0,6997.061089754105,39700,4979.7,84.92083,4042.7761
,0.0016762693,,100,445.48,4.691571,,1.5323848,0.010359788,0.7245379,4452.24,14827979.0,0.16762693,65.25776,1.0359788,0.4189424,17457461,1324.2343,[ 0.029  0.175 -2.831 -1.72 ],4999.714,398,4452.24,4789.662,10.0,-1.0,4452.240215394524,3839.9028,0.04691571,0.0072453795,10.0,7015.374891042709,39800,4999.714,67.15348,4031.6526
,2.8318778e-08,,100,461.56,1201.2361,439.76025,1098.2621,0.12733237,119.45694,4613.8955,299693540000.0,2.831878e-06,0.09105295,12.733236,0.4189424,17503617,1168.5765,[ 0.027  0.2   -2.83  -1.724],4999.6426,399,4174.135,63042.465,10.0,-1.0,4613.895172159222,4001.5664,12.012361,1.1945695,10.0,7034.738009929657,39900,4559.8823,1.1234356,42749.867
,0.00024071928,,100,478.44,7.547975,,2.3828614,0.011657642,1.2797027,4783.1826,42369384.0,0.024071928,41.96635,1.1657642,0.4189424,17551461,946.8232,[ 0.06   0.177 -2.818 -1.798],4999.63,400,4783.1826,5678.647,10.0,-1.0,4783.182684306291,4170.8555,0.075479746,0.012797027,10.0,7056.15175652504,40000,4999.63,45.350918,4733.427
,3.8490885e-05,,100,495.74,315.98547,2479.583,117.87944,0.036337838,31.40323,4956.4917,6408396300.0,0.0038490887,0.84832436,3.6337838,0.4189424,17601035,304.35828,[ 0.052  0.193 -2.833 -1.767],4999.6743,401,2476.9087,18030.955,10.0,-1.0,4956.491515957171,4344.1587,3.1598547,0.31403226,10.0,7077.0095982551575,40100,2520.0913,1.3212748,11382.721
,0.00092757953,,100,412.49,5.4798603,,1.9172863,0.01168662,0.92274374,4121.6094,24727342.0,0.092757955,52.15705,1.1686621,0.4189424,17642284,1599.4177,[ 0.021  0.157 -2.845 -1.789],4999.6646,402,4121.6094,5380.3877,10.0,-1.0,4121.6092822201135,3509.278,0.054798603,0.009227438,10.0,7095.6667811870575,40200,4999.6646,61.598164,4532.516
,8.534956e-05,,100,449.52,30.441187,479.83395,5.886562,0.012544192,3.2440767,4492.6333,218707280.0,0.008534956,16.987844,1.2544193,0.4189424,17687236,1187.1433,[ 0.027  0.186 -2.849 -1.829],4999.622,403,4012.7993,6115.0728,10.0,-1.0,4492.63320741469,3880.3071,0.30441186,0.03244077,10.0,7115.58349776268,40300,4519.788,13.007273,4629.4326
,0.0025603517,,100,491.0,2.3625052,649.84436,1.2449636,0.010430705,0.43090552,4909.072,4330991.0,0.25603518,80.32363,1.0430706,0.4189424,17736336,543.44135,[ 0.035  0.223 -2.81  -1.92 ],4999.639,404,4259.2275,5161.9976,10.0,-1.0,4909.07146130818,4296.7437,0.023625052,0.004309055,10.0,7136.16396522522,40400,4349.795,85.42176,4478.7744
,0.000250607,,100,472.71,8.937626,,2.7414944,0.011267797,1.3572816,4725.8447,47422550.0,0.025060702,36.476456,1.1267798,0.4189424,17783607,1083.7107,[ 0.045  0.221 -2.809 -1.915],4999.622,405,4725.8447,5517.6914,10.0,-1.0,4725.844622593582,4113.5186,0.089376256,0.013572816,10.0,7154.831417798996,40500,4999.622,40.799988,4503.835
,0.0045170593,,100,499.36,2.332098,4349.3994,1.1198294,0.010181916,0.3474115,4992.8374,19864464.0,0.45170593,89.29932,1.0181916,0.4189424,17833543,64.66816,[ 0.043  0.25  -2.811 -1.901],4999.72,406,643.43787,5087.3066,10.0,-1.0,4992.837270775231,4380.4985,0.02332098,0.003474115,10.0,7173.366734981537,40600,650.3208,89.57197,4439.3184
,0.00040963126,,100,486.73,10.554485,,2.3751676,0.011000323,1.4341073,4866.141,52514070.0,0.04096313,42.10229,1.1000322,0.4189424,17882216,721.309,[ 0.048  0.248 -2.822 -1.881],4999.643,407,4866.141,5384.2427,10.0,-1.0,4866.140898877763,4253.812,0.10554485,0.014341073,10.0,7193.8554944992065,40700,4999.643,37.042206,4440.5474
,0.00092337216,,100,492.52,6.906642,9.982161,1.8868791,0.01122502,1.1487625,4924.2754,33562428.0,0.09233722,52.997566,1.1225021,0.4189424,17931468,553.45074,[ 0.064  0.228 -2.822 -1.897],4999.594,408,4914.293,5552.648,10.0,-1.0,4924.275049268978,4311.952,0.06906642,0.011487626,10.0,7214.651872873306,40800,4989.6123,48.843956,4711.5386
,0.00072281726,,100,473.31,2.764504,,1.4178957,0.010516031,0.5928596,4731.7705,10022148.0,0.072281726,70.527054,1.0516031,0.4189424,17978799,1047.7443,[ 0.05   0.208 -2.814 -1.863],4999.6367,409,4731.7705,5040.148,10.0,-1.0,4731.770441657427,4119.4424,0.027645038,0.005928596,10.0,7236.333419084549,40900,4999.6367,75.88209,4311.0156
,0.0005812131,,100,487.55,21.986542,499.7845,3.355329,0.012491595,2.8657966,4874.4546,168387330.0,0.05812131,29.803337,1.2491593,0.4189424,18027554,678.64514,[ 0.041  0.227 -2.824 -1.869],4999.651,410,4374.67,6013.012,10.0,-1.0,4874.454508519656,4262.125,0.21986541,0.028657963,10.0,7255.464312076569,41000,4499.866,15.966124,4891.374
,0.0009391373,,100,482.01,3.750173,559.80896,1.4040685,0.010760662,0.52501005,4818.8994,6413903.5,0.093913734,71.221596,1.0760665,0.4189424,18075755,745.8582,[ 0.021  0.229 -2.845 -1.9  ],4999.615,411,4259.091,5286.1016,10.0,-1.0,4818.899870245186,4206.5747,0.03750173,0.0052501005,10.0,7272.111274719238,41100,4439.806,80.772575,4560.5366
,2.6924067e-06,,100,496.56,224.60426,2619.5894,109.2769,0.030730676,22.38849,4964.792,2933407500.0,0.00026924067,0.9151065,3.073068,0.4189424,18125411,259.0353,[ 0.032  0.228 -2.837 -1.897],4999.6406,412,2345.203,15359.519,10.0,-1.0,4964.792156818644,4352.4634,2.2460425,0.22388491,10.0,7295.150392532349,41200,2380.0513,1.8492194,8958.508
,1.747526e-07,,100,493.3,678.3613,449.66327,814.6961,0.08456921,67.571434,4932.1904,95483300000.0,1.747526e-05,0.12274516,8.456922,0.4189424,18174741,499.57343,[ 0.032  0.27  -2.852 -1.815],4999.645,413,4482.5283,42276.85,10.0,-1.0,4932.190958826773,4319.862,6.783613,0.6757143,10.0,7316.483377456665,41300,4549.982,1.5422276,24799.219
,0.0005127099,,100,495.43,18.843737,419.67975,3.105499,0.013389989,2.3285353,4953.5557,115374250.0,0.05127099,32.200943,1.3389989,0.4189424,18224284,455.67172,[ 0.056  0.298 -2.853 -1.698],4999.6597,414,4533.876,6676.9517,10.0,-1.0,4953.555268644442,4341.2246,0.18843736,0.023285354,10.0,7339.380446195602,41400,4579.98,24.849882,5597.8765
,0.002798777,,100,497.45,6.2405424,2439.5686,1.6546469,0.01098736,1.056517,4973.774,14699184.0,0.27987772,60.435856,1.0987362,0.4189424,18274029,254.69727,[ 0.027  0.322 -2.861 -1.727],4999.5913,415,2534.2053,5480.9067,10.0,-1.0,4973.774022986958,4361.451,0.062405422,0.01056517,10.0,7360.6945259571075,41500,2560.0227,51.958145,4693.258
,0.005359299,,100,483.96,2.2201977,1129.5507,1.0793989,0.010344811,0.277761,4838.314,2638088.5,0.5359299,92.64416,1.0344809,0.4189424,18322425,661.43616,[ 0.013  0.311 -2.852 -1.735],4999.647,416,3708.7634,4938.8486,10.0,-1.0,4838.314185029537,4225.985,0.022201976,0.0027776097,10.0,7379.253934144974,41600,3870.0962,93.27542,4302.675
,0.0018959445,,100,486.71,3.8200316,1089.6869,1.5020108,0.010533584,0.74338156,4865.839,10276809.0,0.18959445,66.577415,1.0533584,0.4189424,18371096,582.5115,[ 0.009  0.305 -2.848 -1.742],4999.63,417,3776.152,5178.395,10.0,-1.0,4865.83902178605,4253.512,0.038200315,0.0074338163,10.0,7397.421324253082,41700,3909.9429,66.75353,4427.948
,0.00012996263,,100,494.77,12.073219,2989.745,2.4840484,0.012435906,1.583952,4946.71,23448490.0,0.012996264,40.256866,1.2435906,0.4189424,18420573,284.71997,[ 0.016  0.285 -2.856 -1.751],4999.6475,418,1956.9652,6033.913,10.0,-1.0,4946.710252868763,4334.3813,0.12073219,0.015839517,10.0,7416.245414018631,41800,2009.9023,38.134567,5068.829
,0.000203865,,100,470.85,10.660967,1049.8447,3.4831707,0.011440442,1.5686804,4705.97,40704584.0,0.0203865,28.709475,1.1440442,0.4189424,18467658,743.17505,[-8.936e-05  3.158e-01 -2.854e+00 -1.780e+00],4999.6587,419,3656.1257,5657.447,10.0,-1.0,4705.970065110824,4093.6392,0.106609665,0.015686803,10.0,7433.429035663605,41900,3949.814,34.720894,4514.6387
,0.0011966954,,100,486.48,3.7316177,1419.8363,1.7287372,0.0115543315,0.8537901,4863.634,12570508.0,0.11966954,57.84569,1.155433,0.4189424,18516306,623.9283,[ 0.015  0.295 -2.855 -1.805],4999.659,420,3443.797,5644.604,10.0,-1.0,4863.633578247342,4251.3027,0.037316177,0.008537901,10.0,7453.801802396774,42000,3579.8228,64.68199,4839.503
,0.00025309544,,100,492.91,70.233696,,11.193474,0.018741168,7.784647,4928.1284,1045828300.0,0.025309544,8.933777,1.874117,0.4189424,18565597,511.48782,[ 0.015  0.301 -2.857 -1.857],4999.6304,421,4928.1284,8448.404,10.0,-1.0,4928.12855455882,4315.802,0.70233697,0.07784646,10.0,7476.177301168442,42100,4999.6304,5.4783154,6399.7627
,7.385751e-05,,100,470.73,13.728867,1329.8479,6.663618,0.015924525,2.3689327,4704.7817,81196800.0,0.007385751,15.006863,1.5924526,0.4189424,18612670,696.04425,[-0.006  0.322 -2.852 -1.825],4999.6753,422,3374.9338,7929.579,10.0,-1.0,4704.781529122945,4092.4495,0.13728866,0.023689326,10.0,7496.608690738678,42200,3669.8274,31.124012,6348.9043
,5.1966836e-05,,100,476.69,48.20624,,13.850581,0.017333256,5.3208356,4765.4463,716556740.0,0.0051966836,7.2199135,1.7333258,0.4189424,18660339,849.38745,[ 0.005  0.374 -2.85  -1.825],4999.652,423,4765.4463,8511.364,10.0,-1.0,4765.446306929318,4153.116,0.4820624,0.053208355,10.0,7518.240029573441,42300,4999.652,9.593964,6232.495
,0.00057541084,,100,500.0,3.781877,4998.903,1.5458572,0.01113528,0.69999945,4999.415,31297988.0,0.057541084,64.689026,1.113528,0.4189424,18710339,0.142072,[ 0.02   0.33  -2.86  -1.866],4999.6597,424,0.5122852,5566.9507,10.0,-1.0,4999.415129482524,4387.0845,0.03781877,0.0069999937,10.0,7540.019755125046,42400,0.75683594,71.67542,4805.6245
