EpisodesSoFar,Inner Iteration,ReturnStepMaxmin,Penalization,MeanD2-0,LearnableVariance,ESSRenyiHarmonic,StdIW,ReturnStepMax,MinBehavPdf,MeanIW,InitialReturnMax,MaxIW,TimestepsSoFar,MinTargetPdf,InitialBound,EpThisIter,MeanEntropy,StdWReturnMean,EmpiricalD2Harmonic,WReturnMean,Bound,EpLenMean,EmpiricalD2Arithmetic,InitialReturnStd,MinIW,Iteration,TimeElapsed,InitialReturnMean,DivergenceHarmonic,Weights,ESSRenyiArithmetic,EpRewMean,ReturnMeanIW,InitialReturnMin,VarianceInitializer
36500,1,10.0,True,1.0,,100.0,3484.441,10.0,-247.97034,657.5886,4999.3667,31751.4,14217538,-247.97034,-26355436.0,100,0.4189424,,1.0,24912412.0,-3.0567478e+17,499.25,1.0,57.679745,0.077711776,365,7560.330171823502,4990.9004,4.4872525e+22,[ 0.041  0.573 -3.317 -3.679],100.0,4990.90058363475,16390131000.0,4468.7373,-1
36600,1,10.0,True,1.0,,100.0,162470.97,10.0,-253.78676,35262.977,4999.4814,1295018.6,14263375,-253.78676,-23175356.0,100,0.4189424,,1.0,21732268.0,-4.0062617e+23,458.37,1.0,871.40216,0.0023197772,366,7574.077755451202,4579.621,7.7072607e+34,[-0.019  0.586 -3.319 -3.673],100.0,4579.620777999466,553875000000.0,,-1
36700,1,10.0,True,1.0,,100.0,1037.1918,10.0,-258.9489,249.91754,4999.5156,7050.402,14311389,-258.9489,-25304042.0,100,0.4189424,,1.0,23860930.0,-13469090000000.0,480.14,1.0,907.6932,0.01498167,367,7588.337436676025,4799.69,87032900000000.0,[ 0.029  0.626 -3.319 -3.677],100.0,4799.689971626713,6240764000.0,,-1
36800,1,10.0,True,1.0,,100.0,213.15855,10.0,-249.99728,76.10355,4999.509,1277.4855,14358580,-249.99728,-24325952.0,100,0.4189424,,1.0,22882844.0,-34298696000.0,471.91,1.0,799.54297,0.021404004,368,7604.304070234299,4716.3096,512616350.0,[-0.005  0.578 -3.324 -3.699],100.0,4716.309587414554,1625601500.0,,-1
36900,1,10.0,True,1.0,,100.0,2100.832,10.0,-239.68794,431.05594,4999.3506,19670.422,14407728,-239.68794,-25930226.0,100,0.4189424,,1.0,24487210.0,-114055230000000.0,491.48,1.0,588.62274,0.09009223,369,7617.382276535034,4913.322,6246191300000000.0,[ 0.012  0.638 -3.33  -3.705],100.0,4913.32210132461,10766752000.0,409.67737,-1
37000,1,10.0,True,1.0,,100.0,824.3434,10.0,-245.50597,194.32133,4999.512,6372.0347,14455104,-245.50597,-24210390.0,100,0.4189424,,1.0,22767278.0,-95268850000.0,473.76,1.0,593.5489,0.084546044,370,7633.108468055725,4734.446,4084890600.0,[-0.022  0.684 -3.33  -3.679],100.0,4734.445843651079,3036160500.0,2769.0505,-1
37100,1,10.0,True,1.0,,100.0,973.5535,10.0,-246.6162,233.36104,4999.4478,8956.987,14504143,-246.6162,-25834900.0,100,0.4189424,,1.0,24391826.0,-3.506452e+18,490.39,1.0,597.54016,0.03573683,371,7648.121776342392,4902.5273,5.904306e+24,[ 0.009  0.688 -3.33  -3.683],100.0,4902.527204651652,5830290400.0,9.98007,-1
37200,1,10.0,True,1.0,,100.0,3401.1448,10.0,-239.82077,627.60693,4999.431,33330.062,14547710,-239.82077,-21529294.0,100,0.4189424,,1.0,20086232.0,-188417040000000.0,435.67,1.0,1071.8058,0.01598689,372,7660.497144460678,4351.7197,1.7046116e+16,[-0.043  0.721 -3.335 -3.674],100.0,4351.719833637664,11672732000.0,,-1
37300,1,10.0,True,1.0,,100.0,518.9136,10.0,-281.00305,107.78386,4999.5205,4586.104,14596912,-281.00305,-25934514.0,100,0.4189424,,1.0,24491400.0,-39817210000000.0,492.02,1.0,544.095,0.07401518,373,7674.036356925964,4918.878,761185900000000.0,[-0.01   0.767 -3.334 -3.649],100.0,4918.877858688604,2692625700.0,,-1
37400,1,10.0,True,1.0,,100.0,466487.47,10.0,-236.54968,67608.89,4999.5537,4647345.0,14642520,-236.54968,-22717342.0,100,0.4189424,,1.0,21274208.0,-2.9147026e+20,456.08,1.0,717.63513,0.0019805806,374,7688.1273312568665,4556.2275,4.079292e+28,[-0.049  0.815 -3.342 -3.654],100.0,4556.227470626985,1238237700000.0,2269.5186,-1
37500,1,10.0,True,1.0,,100.0,5359.6396,10.0,-247.66614,715.4737,4999.4985,53084.418,14692021,-247.66614,-26184000.0,100,0.4189424,,1.0,24740892.0,-3.8727926e+22,495.01,1.0,497.40225,0.031081878,375,7699.5891370773315,4949.09,7.202179e+32,[-2.186e-03  8.478e-01 -3.339e+00 -3.630e+00],100.0,4949.089184540668,17878958000.0,,-1
37600,1,10.0,True,1.0,,100.0,7248.9224,10.0,-247.72345,2201.1565,4999.548,55682.945,14737362,-247.72345,-22475904.0,100,0.4189424,,1.0,21032774.0,-1.2018429e+17,453.41,1.0,720.6504,0.12168455,376,7707.0196185112,4529.1763,6.935751e+21,[-0.063  0.853 -3.343 -3.618],100.0,4529.176276782532,31056468000.0,1949.5763,-1
37700,1,10.0,True,1.0,,100.0,4.066755,10.0,-239.6529,3.1580005,4999.559,19.815823,14787109,-239.6529,-26199582.0,100,0.4189424,,1.0,24756440.0,-20898736000.0,497.47,1.0,144.89331,0.016992006,377,7720.79971075058,4973.4746,208139280.0,[-0.018  0.894 -3.341 -3.606],100.0,4973.474396523955,78779730.0,3919.3906,-1
37800,1,10.0,True,1.0,,100.0,1559452.2,10.0,-256.75452,160470.44,4999.6084,15675774.0,14833697,-256.75452,-24044098.0,100,0.4189424,,1.0,22600930.0,-3.4441557e+16,465.88,1.0,959.6746,0.07845045,378,7731.964427232742,4656.174,5.6944576e+20,[-0.049  0.891 -3.341 -3.603],100.0,4656.173926892036,3586829000000.0,,-1
37900,1,10.0,True,1.0,,100.0,11599468.0,10.0,-240.64417,1167761.2,4999.518,116580980.0,14882700,-240.64417,-25934148.0,100,0.4189424,,1.0,24491032.0,-8.662363e+23,490.03,1.0,699.17365,0.06853228,379,7747.496609210968,4899.2026,3.6031435e+35,[-2.149e-03  8.808e-01 -3.344e+00 -3.644e+00],100.0,4899.202956930502,29181170000000.0,,-1
38000,1,10.0,True,1.0,,100.0,6861836.0,10.0,-246.21187,941084.2,4999.4795,62165612.0,14931851,-246.21187,-25946582.0,100,0.4189424,,1.0,24503488.0,-4.647434e+22,491.51,1.0,597.62415,0.20145215,380,7762.304148197174,4913.8916,1.0371666e+33,[ 0.058  0.886 -3.34  -3.629],100.0,4913.891769793266,23511570000000.0,399.7155,-1
38100,1,10.0,True,1.0,,100.0,129642810.0,10.0,-255.9636,13045048.0,4999.4326,1302973800.0,14981772,-255.9636,-26359580.0,100,0.4189424,,1.0,24916514.0,-3.2066273e+18,499.21,1.0,79.56326,0.04907506,381,7775.2877378463745,4991.0103,4.9371125e+24,[-0.014  1.03  -3.378 -3.816],100.0,4991.010336784302,230158240000000.0,4199.37,-1
38200,1,10.0,True,1.0,,100.0,280656.06,10.0,-238.26607,42671.44,4999.5317,2669967.8,15030442,-238.26607,-25698390.0,100,0.4189424,,1.0,24255264.0,-5.854562e+19,486.7,1.0,761.43494,0.049650513,382,7789.156579256058,4865.746,1.6458595e+27,[ 0.038  1.027 -3.37  -3.783],100.0,4865.74576749231,1062053150000.0,,-1
38300,1,10.0,True,1.0,,100.0,328514.8,10.0,-253.10199,36755.047,4999.533,3299284.8,15078946,-253.10199,-25684156.0,100,0.4189424,,1.0,24241028.0,-1.6260405e+19,485.04,1.0,852.21124,0.049588423,383,7801.602990627289,4849.2026,1.2695974e+26,[ 0.027  1.124 -3.374 -3.705],100.0,4849.202533831559,918270800000.0,,-1
38400,1,10.0,True,1.0,,100.0,70616.195,10.0,-255.21938,11114.344,4999.566,681885.6,15127449,-255.21938,-25684734.0,100,0.4189424,,1.0,24241584.0,-1501385800000000.0,485.03,1.0,852.78815,0.07196382,384,7818.6965918540955,4849.1587,1.08197194e+18,[ 0.077  1.235 -3.364 -3.679],100.0,4849.158420465105,277676260000.0,,-1
38500,1,10.0,True,1.0,,100.0,87413140.0,10.0,-248.17166,12487506.0,4999.462,829738430.0,15175986,-248.17166,-25684044.0,100,0.4189424,,1.0,24240962.0,-2.055834e+23,485.37,1.0,833.8618,0.020947142,385,7833.244577169418,4852.385,2.0295709e+34,[ 0.073  1.181 -3.378 -3.791],100.0,4852.384597243613,311987700000000.0,,-1
38600,1,10.0,True,1.0,,100.0,3962756.0,10.0,-274.97433,568107.2,4999.399,38232560.0,15223585,-274.97433,-25167246.0,100,0.4189424,,1.0,23724198.0,-1.2727543e+20,475.99,1.0,1041.3628,0.29106545,386,7845.49968957901,4758.126,7.7792735e+27,[ 0.159  1.378 -3.416 -3.912],100.0,4758.12611260238,14188043000000.0,,-1
38700,1,10.0,True,1.0,,100.0,44485020.0,10.0,-252.68636,4778215.0,4999.4604,447173400.0,15270413,-252.68636,-24518290.0,100,0.4189424,,1.0,23075206.0,-1.3998594e+18,468.28,1.0,1081.1233,0.119101755,387,7857.5364372730255,4680.425,9.408569e+23,[ 0.158  1.275 -3.423 -3.982],100.0,4680.42498889071,119323050000000.0,9.98059,-1
38800,1,10.0,True,1.0,,100.0,290163.38,10.0,-276.97665,32498.373,4999.457,2916410.8,15319353,-276.97665,-25809002.0,100,0.4189424,,1.0,24365918.0,-309623200000000.0,489.4,1.0,654.4928,0.124848045,388,7870.723648071289,4892.6025,4.579481e+16,[ 0.106  1.338 -3.429 -3.888],100.0,4892.602209640667,811899360000.0,9.980748,-1
38900,1,10.0,True,1.0,,100.0,144991.25,10.0,-244.63095,25989.082,4999.504,1295848.9,15368666,-244.63095,-26028188.0,100,0.4189424,,1.0,24585080.0,-2.6634565e+17,493.13,1.0,529.9612,0.84329313,389,7883.852048158646,4929.931,3.4064552e+22,[ 0.051  1.266 -3.376 -3.955],100.0,4929.931078997485,649432000000.0,,-1
39000,1,10.0,True,1.0,,100.0,393394.4,10.0,-252.85771,58205.12,4999.369,3822918.5,15417006,-252.85771,-25399620.0,100,0.4189424,,1.0,23956594.0,-1.6072734e+19,483.4,1.0,779.6871,0.013598987,390,7896.13322520256,4832.0474,1.24062295e+26,[ 0.047  1.206 -3.388 -4.064],100.0,4832.047239218375,1435321900000.0,,-1
39100,1,10.0,True,1.0,,100.0,361.03354,10.0,-241.62259,56.28136,4999.453,3350.5583,15466008,-241.62259,-25931460.0,100,0.4189424,,1.0,24488384.0,-103500186000.0,490.02,1.0,699.83417,0.04629208,391,7908.103172779083,4898.839,5005359600.0,[-0.008  1.318 -3.38  -4.062],100.0,4898.838421256217,1405766700.0,,-1
39200,1,10.0,True,1.0,,100.0,57664.246,10.0,-242.54044,10185.513,4999.3623,499807.72,15515809,-242.54044,-26269958.0,100,0.4189424,,1.0,24826934.0,-1.6041192e+19,498.01,1.0,198.98145,0.045796063,392,7922.207782268524,4978.6885,1.2357655e+26,[ 0.053  1.326 -3.376 -4.071],100.0,4978.688572454076,254502930000.0,2998.852,-1
39300,1,10.0,True,1.0,,100.0,46630810.0,10.0,-234.59685,8400468.0,4999.33,435178080.0,15559306,-234.59685,-22199846.0,100,0.4189424,,1.0,20756844.0,-3.2872973e+23,434.97,1.0,1368.3191,0.04830243,393,7932.525743961334,4345.6353,5.1898155e+34,[ 0.176  1.317 -3.369 -4.053],100.0,4345.635291787571,204315150000000.0,239.81488,-1
39400,1,10.0,True,1.0,,100.0,945972.75,10.0,-254.4502,101668.57,4999.542,9504066.0,15606506,-254.4502,-24512064.0,100,0.4189424,,1.0,23068934.0,-6083603000000000.0,472.0,1.0,901.6133,0.04301092,394,7945.851560592651,4717.6294,1.7756588e+19,[ 0.181  1.392 -3.368 -3.952],100.0,4717.6294635837485,2539614400000.0,589.5654,-1
39500,1,10.0,True,1.0,,100.0,493.9285,10.0,-255.00177,90.32935,4999.459,4900.0923,15653688,-255.00177,-24943656.0,100,0.4189424,,1.0,23500578.0,-13027099000000.0,471.82,1.0,1121.3129,0.027476577,395,7956.829208612442,4716.2734,81465760000000.0,[ 0.115  1.341 -3.401 -4.039],100.0,4716.273683564062,2244169500.0,,-1
39600,1,10.0,True,1.0,,100.0,9059091.0,10.0,-253.69847,1159100.6,4999.4785,90406280.0,15703688,-253.69847,-26432300.0,100,0.4189424,,1.0,24989208.0,-1.2396708e+23,500.0,1.0,0.3548109,0.13256384,396,7969.303422212601,4998.9204,7.37964e+33,[-0.008  1.324 -3.419 -4.039],100.0,4998.920555650442,28959142000000.0,4997.413,-1
39700,1,10.0,True,1.0,,100.0,42470.25,10.0,-249.1305,6348.828,4999.551,421831.84,15753189,-249.1305,-26184438.0,100,0.4189424,,1.0,24741300.0,-6353747700000.0,495.01,1.0,497.40628,0.112904444,397,7983.671728372574,4949.13,18428792000000.0,[-0.005  1.424 -3.419 -3.963],100.0,4949.12975915998,158626510000.0,,-1
39800,1,10.0,True,1.0,,100.0,55820.13,10.0,-256.51028,11942.3,4999.5645,515578.94,15802192,-256.51028,-25935792.0,100,0.4189424,,1.0,24492646.0,-1.7697479e+20,490.03,1.0,699.1967,0.25230774,398,8000.514885187149,4899.3643,1.5038877e+28,[-0.029  1.462 -3.447 -3.851],100.0,4899.364297795222,298445050000.0,,-1
39900,1,10.0,True,1.0,,100.0,124517.055,10.0,-269.23996,12975.193,4999.588,1251617.8,15852084,-269.23996,-26327062.0,100,0.4189424,,1.0,24883900.0,-2.2238255e+18,498.92,1.0,53.402668,0.15105577,399,8011.7472558021545,4988.091,2.3745737e+24,[-0.086  1.394 -3.539 -3.636],100.0,4988.090545175309,287845970000.0,4699.2544,-1
40000,1,10.0,True,1.0,,100.0,1572598.0,10.0,-237.24512,202325.77,4999.616,15578010.0,15898838,-237.24512,-23735148.0,100,0.4189424,,1.0,22291968.0,-1.9140429e+18,467.54,1.0,683.85205,0.08201739,400,8023.939596414566,4671.65,1.7590413e+24,[-0.14   1.426 -3.542 -3.64 ],100.0,4671.650301026707,4324915200000.0,9.980529,-1
40100,1,10.0,True,1.0,,100.0,34334.375,10.0,-250.92732,6475.163,4999.6353,282859.03,15946845,-250.92732,-25437364.0,100,0.4189424,,1.0,23994176.0,-6.546118e+16,480.07,1.0,978.2105,0.094944604,401,8035.349807262421,4799.717,2.0574702e+21,[-0.079  1.439 -3.542 -3.64 ],100.0,4799.716748342369,161825950000.0,,-1
40200,1,10.0,True,1.0,,100.0,11588.469,10.0,-256.19327,2364.3994,4999.629,106450.94,15995350,-256.19327,-25686650.0,100,0.4189424,,1.0,24243462.0,-1.2783358e+22,485.05,1.0,851.6865,0.29040444,402,8046.687208414078,4849.5454,7.846213e+31,[-0.02   1.424 -3.545 -3.657],100.0,4849.5454296536755,59088310000.0,,-1
40300,1,10.0,True,1.0,,100.0,6154538.5,10.0,-251.85936,1125179.2,4999.607,49814464.0,16043866,-251.85936,-25305128.0,100,0.4189424,,1.0,23861954.0,-9.09935e+21,485.16,1.0,586.1942,0.0974486,403,8063.0739641189575,4849.57,3.9755627e+31,[-0.095  1.353 -3.542 -3.728],100.0,4849.57016794348,16594109000000.0,9.980584,-1
40400,1,10.0,True,1.0,,100.0,79.113846,10.0,-241.68835,18.17891,4999.595,726.1587,16093368,-241.68835,-26186358.0,100,0.4189424,,1.0,24743192.0,-1490161000000000.0,495.02,1.0,496.43222,0.10319988,404,8078.395797014236,4949.419,1.0662231e+18,[-0.036  1.371 -3.544 -3.722],100.0,4949.418898557242,454067200.0,9.981177,-1
40500,1,10.0,True,1.0,,100.0,1257.4453,10.0,-253.94388,299.28513,4999.609,11680.331,16141990,-253.94388,-25382308.0,100,0.4189424,,1.0,23939134.0,-4234288800000.0,486.22,1.0,564.6044,0.064778216,405,8094.212424993515,4860.078,8582559400000.0,[-0.095  1.363 -3.544 -3.704],100.0,4860.078000823367,6436227600.0,9.9803505,-1
40600,1,10.0,True,1.0,,100.0,9247.472,10.0,-252.12085,2121.9316,4999.623,71439.43,16190494,-252.12085,-25686864.0,100,0.4189424,,1.0,24243680.0,-304897300000000.0,485.04,1.0,852.2579,0.004585775,406,8109.601312160492,4849.4683,4.461988e+16,[-0.06   1.415 -3.544 -3.697],100.0,4849.46788309328,53030064000.0,,-1
40700,1,10.0,True,1.0,,100.0,13068100.0,10.0,-246.68425,1603052.4,4999.631,128219030.0,16240416,-246.68425,-26358636.0,100,0.4189424,,1.0,24915446.0,-2.2328339e+20,499.22,1.0,48.395805,0.16151607,407,8120.256039381027,4991.3027,2.393769e+28,[-0.088  1.503 -3.538 -3.613],100.0,4991.302781051979,37149957000000.0,4659.122,-1
40800,1,10.0,True,1.0,,100.0,90.0552,10.0,-247.41325,19.358025,4999.605,786.8679,16290416,-247.41325,-26437094.0,100,0.4189424,,1.0,24993920.0,-13458326000.0,500.0,1.0,0.1401242,0.120988406,408,8130.554231405258,4999.392,80827640.0,[-0.026  1.493 -3.541 -3.621],100.0,4999.392092621553,483822500.0,4998.9146,-1
40900,1,10.0,True,1.0,,100.0,76.93995,10.0,-249.05508,23.64673,4999.5986,501.3709,16339444,-249.05508,-25937724.0,100,0.4189424,,1.0,24494554.0,-4879817000000000.0,490.28,1.0,681.9416,0.0164838,409,8141.790392875671,4901.9907,1.1433722e+19,[ 0.021  1.531 -3.546 -3.608],100.0,4901.990454408375,589456600.0,9.979877,-1
41000,1,10.0,True,1.0,,100.0,1228.5542,10.0,-246.45358,165.76616,4999.6704,12025.021,16388392,-246.45358,-25882664.0,100,0.4189424,,1.0,24439450.0,-3.4277992e+19,489.48,1.0,699.8884,0.032587446,410,8157.164171695709,4893.834,5.6413947e+26,[-0.08   1.586 -3.594 -3.617],100.0,4893.833387229878,4142218200.0,,-1
41100,1,10.0,True,1.0,,100.0,11765.445,10.0,-245.29948,3044.085,4999.6367,78374.71,16436804,-245.29948,-25179488.0,100,0.4189424,,1.0,23736294.0,-340271070000000.0,484.12,1.0,566.1662,0.03395494,411,8171.136865139008,4838.9824,5.557275e+16,[-0.14   1.599 -3.599 -3.608],100.0,4838.982275580202,60945826000.0,9.979702,-1
41200,1,10.0,True,1.0,,100.0,41.11422,10.0,-237.35414,14.032007,4999.673,353.26486,16486273,-237.35414,-26154600.0,100,0.4189424,,1.0,24711386.0,-51872710000000.0,494.69,1.0,497.25592,0.15355635,412,8185.509081602097,4946.122,1291894400000000.0,[-0.09   1.636 -3.606 -3.601],100.0,4946.121945728748,349642800.0,9.980943,-1
41300,1,10.0,True,1.0,,100.0,769084.44,10.0,-244.15553,154917.4,4999.6455,5252329.0,16535449,-244.15553,-25875212.0,100,0.4189424,,1.0,24432014.0,-7.2367977e+19,491.76,1.0,512.43695,0.107510835,413,8199.448553323746,4916.2407,2.5145324e+27,[-0.13   1.6   -3.602 -3.633],100.0,4916.240749423746,3289001200000.0,9.980619,-1
41400,1,10.0,True,1.0,,100.0,152.92198,10.0,-254.15463,33.305798,4999.631,1330.2002,16584453,-254.15463,-25937400.0,100,0.4189424,,1.0,24494210.0,-88608640000.0,490.04,1.0,698.51996,0.093426995,414,8210.611850261688,4899.62,3699383300.0,[-0.068  1.609 -3.601 -3.63 ],100.0,4899.620265391007,831796160.0,9.98038,-1
41500,1,10.0,True,1.0,,100.0,4968.301,10.0,-247.4618,854.8812,4999.632,46516.33,16633456,-247.4618,-25937180.0,100,0.4189424,,1.0,24493990.0,-7898743000000000.0,490.03,1.0,699.21594,0.097047955,415,8222.877985715866,4899.4985,2.9955928e+19,[-0.029  1.643 -3.598 -3.595],100.0,4899.498940616013,21366378000.0,,-1
41600,1,10.0,True,1.0,,100.0,6816.8936,10.0,-250.17032,2013.3186,4999.622,56668.67,16681461,-250.17032,-25436516.0,100,0.4189424,,1.0,23993330.0,-88678080000000.0,480.05,1.0,979.17126,0.006982876,416,8236.198711633682,4799.4326,3771483300000000.0,[ 0.062  1.596 -3.591 -3.668],100.0,4799.432797692112,50318012000.0,,-1
41700,1,10.0,True,1.0,,100.0,2537.6475,10.0,-250.68732,524.0172,4999.5586,24023.602,16729965,-250.68732,-25686280.0,100,0.4189424,,1.0,24243134.0,-2.478869e+19,485.04,1.0,852.24817,0.025640702,417,8251.40231847763,4849.413,2.9505416e+26,[ 0.015  1.513 -3.58  -3.748],100.0,4849.413198286962,13094289000.0,,-1
41800,1,10.0,True,1.0,,100.0,27.012465,10.0,-254.31161,10.498685,4999.625,191.23041,16779421,-254.31161,-26143372.0,100,0.4189424,,1.0,24700186.0,-4.8218163e+16,494.56,1.0,499.07416,0.09635151,418,8267.077542543411,4944.8066,1.11633074e+21,[-0.072  1.578 -3.581 -3.685],100.0,4944.806605382617,261975330.0,,-1
41900,1,10.0,True,1.0,,100.0,5648245.0,10.0,-267.10736,587676.1,4999.6416,56777164.0,16827633,-267.10736,-25197944.0,100,0.4189424,,1.0,23754750.0,-1.4213549e+18,482.12,1.0,728.5478,0.075098194,419,8277.612195014954,4819.1255,9.699867e+23,[-0.124  1.552 -3.584 -3.708],100.0,4819.125162804817,8307768600000.0,9.980215,-1
42000,1,10.0,True,1.0,,100.0,3385.3271,10.0,-245.87082,843.95557,4999.5874,25305.928,16877134,-245.87082,-26186798.0,100,0.4189424,,1.0,24743636.0,-3250376800000000.0,495.01,1.0,497.4298,0.13184568,420,8290.013346672058,4949.3643,5.072783e+18,[-0.067  1.577 -3.582 -3.702],100.0,4949.363725570571,21091869000.0,,-1
42100,1,10.0,True,1.0,,100.0,11395.133,10.0,-245.23062,1573.1637,4999.6484,113846.76,16926935,-245.23062,-26239004.0,100,0.4189424,,1.0,24795804.0,-1.1177096e+19,498.01,1.0,84.4625,0.13454872,421,8302.974169969559,4978.822,5.9982065e+25,[-0.114  1.672 -3.571 -3.638],100.0,4978.822241756176,39141188000.0,4529.331,-1
42200,1,10.0,True,1.0,,100.0,4697826000.0,10.0,-257.0617,519261950.0,4999.6206,47157160000.0,16972262,-257.0617,-22840504.0,100,0.4189424,,1.0,21397322.0,-3.1723867e+23,453.27,1.0,943.85913,0.008801897,422,8314.802281141281,4528.4053,4.8322044e+34,[-0.173  1.678 -3.571 -3.619],100.0,4528.405214077,5027146000000000.0,,-1
42300,1,10.0,True,1.0,,100.0,55853.715,10.0,-251.33052,9179.371,4999.6777,483662.12,17022223,-251.33052,-26399262.0,100,0.4189424,,1.0,24956044.0,-930344400000000.0,499.61,1.0,39.802204,0.010707898,423,8328.251571893692,4995.444,4.1536223e+17,[-0.11   1.776 -3.535 -3.591],100.0,4995.44406842511,228790030000.0,4599.419,-1
42400,1,10.0,True,1.0,,100.0,3.062831,10.0,-240.15941,2.8979206,4999.664,20.017614,17071724,-240.15941,-26187760.0,100,0.4189424,,1.0,24744548.0,-50686670000.0,495.01,1.0,497.43893,0.043971807,424,8339.7766289711,4949.455,1230007600.0,[-0.078  1.841 -3.535 -3.49 ],100.0,4949.4548998830505,72175070.0,,-1
42500,1,10.0,True,1.0,,100.0,8470.069,10.0,-250.28137,1374.6752,4999.6797,67705.64,17121225,-250.28137,-26188088.0,100,0.4189424,,1.0,24744866.0,-2723988500000000.0,495.01,1.0,497.4421,0.17729329,425,8352.890785455704,4949.487,3.562478e+18,[-0.137  1.86  -3.534 -3.478],100.0,4949.486606500895,34358843000.0,,-1
42600,1,10.0,True,1.0,,100.0,7132.706,10.0,-244.4012,1098.4694,4999.6514,70697.69,17170227,-244.4012,-25937708.0,100,0.4189424,,1.0,24494504.0,-19473596000000.0,490.02,1.0,699.9215,0.012023058,426,8365.511021852493,4899.45,181563790000000.0,[-0.08   1.848 -3.537 -3.5  ],100.0,4899.450717758661,27454374000.0,,-1
42700,1,10.0,True,1.0,,100.0,12842.002,10.0,-243.80992,1587.4594,4999.6313,128623.97,17218753,-243.80992,-25688062.0,100,0.4189424,,1.0,24244870.0,-1499498400000.0,485.26,1.0,839.9789,0.079961136,427,8375.356591701508,4851.732,1023236800000.0,[-0.022  1.784 -3.535 -3.591],100.0,4851.732219026892,39664677000.0,,-1
42800,1,10.0,True,1.0,,100.0,694104.5,10.0,-248.34103,77561.15,4999.6553,6973298.0,17266260,-248.34103,-25187794.0,100,0.4189424,,1.0,23744588.0,-1.0989805e+22,475.07,1.0,1088.7312,0.09160597,428,8389.493844509125,4749.658,5.7988385e+31,[-0.08   1.815 -3.535 -3.484],100.0,4749.658340390542,1938520900000.0,,-1
42900,1,10.0,True,1.0,,100.0,3825.6729,10.0,-237.07005,786.0223,4999.64,36344.33,17316260,-237.07005,-26437282.0,100,0.4189424,,1.0,24994084.0,-1228137400000.0,500.0,1.0,0.13899602,0.020965045,429,8403.45033955574,4999.408,701219400000.0,[ 0.03   1.775 -3.528 -3.526],100.0,4999.408303675205,19645284000.0,4999.0264,-1
43000,1,10.0,True,1.0,,100.0,274.40878,10.0,-244.32567,101.500145,4999.669,1835.2823,17364763,-244.32567,-25687502.0,100,0.4189424,,1.0,24244286.0,-9102314000000.0,485.03,1.0,852.83563,0.010876523,430,8416.62597155571,4849.429,39757376000000.0,[-0.028  1.844 -3.532 -3.44 ],100.0,4849.428882906793,2536116000.0,,-1
43100,1,10.0,True,1.0,,100.0,4733.0337,10.0,-244.37859,1070.8749,4999.659,41984.258,17412769,-244.37859,-25438028.0,100,0.4189424,,1.0,23994818.0,-4313275200000.0,480.06,1.0,978.7125,0.05623737,431,8433.233604669571,4799.681,8822006000000.0,[-0.095  1.941 -3.512 -3.403],100.0,4799.681365230011,26765128000.0,,-1
43200,1,10.0,True,1.0,,100.0,436760600.0,10.0,-248.73859,44097756.0,4999.681,4389781000.0,17462769,-248.73859,-26437758.0,100,0.4189424,,1.0,24994534.0,-1.02976765e+24,500.0,1.0,0.11423033,0.020614205,432,8451.723515033722,4999.453,5.0913206e+35,[-0.12   2.025 -3.525 -3.315],100.0,4999.453620722444,1102171300000000.0,4999.1094,-1
43300,1,10.0,True,1.0,,100.0,481.6569,10.0,-252.67279,136.14919,4999.6914,3283.0466,17512769,-252.67279,-26437728.0,100,0.4189424,,1.0,24994500.0,-1314495800000.0,500.0,1.0,0.13323462,0.08087407,433,8467.80684185028,4999.45,825307000000.0,[-0.027  1.981 -3.527 -3.386],100.0,4999.449843497808,3402802000.0,4999.0186,-1
43400,1,10.0,True,1.0,,100.0,190.3059,10.0,-252.2522,60.049538,4999.7354,1657.7358,17560774,-252.2522,-25438012.0,100,0.4189424,,1.0,23994756.0,-4226527800000000.0,480.05,1.0,979.20026,0.14559734,434,8481.480620145798,4799.575,8.5763067e+18,[-0.101  2.055 -3.576 -3.337],100.0,4799.575170781603,1499844600.0,,-1
43500,1,10.0,True,1.0,,100.0,192501.48,10.0,-246.0868,23351.586,4999.6763,1927394.6,17610036,-246.0868,-25964718.0,100,0.4189424,,1.0,24521496.0,-2.918352e+16,492.62,1.0,516.6188,0.11139174,435,8492.992565870285,4924.8965,4.0890176e+20,[-0.185  1.971 -3.539 -3.335],100.0,4924.896276887981,339141530000.0,9.980415,-1
43600,1,10.0,True,1.0,,100.0,10.001427,10.0,-253.14305,5.6021843,4999.68,59.978977,17659039,-253.14305,-25938266.0,100,0.4189424,,1.0,24495042.0,-1075965600000.0,490.03,1.0,699.23096,0.004568176,436,8512.111215353012,4899.604,555695000000.0,[-0.127  1.989 -3.541 -3.348],100.0,4899.603843074307,139538560.0,,-1
43700,1,10.0,True,1.0,,100.0,21721.65,10.0,-247.96315,2992.7314,4999.706,213474.1,17708389,-247.96315,-26040228.0,100,0.4189424,,1.0,24596990.0,-769839600000000.0,493.5,1.0,503.71506,0.030682284,437,8530.667752504349,4933.889,2.8448506e+17,[-0.174  2.004 -3.543 -3.31 ],100.0,4933.889188337161,74771230000.0,9.979967,-1
