OptimizationReturnMean,EmpiricalD2,VarianceInit,J_sample_variance,StdIWNorm,ESSClassic,MeanEntropy,Iteration,TimeElapsed,OptimizationReturnMax,Weights,InitialReturnMean,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,EpRewMean,MaxIWNorm,EpThisIter,InitialReturnStd,MeanIW,OptimizationReturnMin,InitialBound,InitialReturnMax,EpLenMean,EpisodesSoFar,MaxIW,StdIW,MinIWNorm,MinIW,LearnableVariance,TimestepsSoFar,ESSRenyi,MeanIWNorm,Bound,ReturnMeanIW
4310.861,9.157419,-1.0,413071100.0,0.04032045,12.961637,0.4189424,285,3526.9479265213013,4999.268,[-0.006  0.401 -3.354 -0.781],4310.861,,10.0,10.0,4310.861173271357,0.3303382,100,1318.0583,1.5559654,,3698.5786,4999.268,431.49,28500,33.03382,4.032045,0.00013445676,0.013445675,,8453204,10.920107,0.015559653,5460.424,7313.2666
4367.548,1.4854797,-1.0,13701681.0,0.008384879,63.423405,0.4189424,286,3545.027593612671,4989.3887,[-0.007  0.432 -3.365 -0.874],4377.5283,9.980799,10.0,10.0,4377.528511156459,0.04835764,100,1311.4283,1.1041293,,3765.2336,4999.3696,438.08,28600,4.835764,0.8384879,0.0027466752,0.27466753,,8497012,67.31832,0.011041292,3987.4897,4733.757
4531.4697,2.097178,-1.0,31393226.0,0.011014555,50.641808,0.4189424,287,3564.5839455127716,4979.397,[-0.021  0.44  -3.375 -0.877],4551.43,19.959774,10.0,10.0,4551.429870194459,0.08086067,100,959.913,1.1156857,,3939.1365,4999.357,455.54,28700,8.086067,1.1014556,0.00051720615,0.051720615,,8542566,47.683125,0.011156857,4402.127,5288.828
4345.622,1.599106,-1.0,18929770.0,0.008772463,58.683247,0.4189424,288,3582.9506981372833,4989.442,[-0.012  0.429 -3.369 -0.902],4355.603,9.980244,10.0,10.0,4355.602689281471,0.047219213,100,1371.7216,1.0454794,,3743.3008,4999.4224,435.91,28800,4.7219214,0.8772462,0.0019027242,0.19027242,,8586157,62.534943,0.0104547925,3875.756,4650.047
4369.6655,34.173084,-1.0,8469612000.0,0.18466984,2.6450102,0.4189424,289,3599.8244383335114,4979.458,[-0.019  0.421 -3.38  -0.922],4389.6265,19.960995,10.0,10.0,4389.626654270419,1.8342831,100,1128.5387,3.0439007,,3777.3252,4999.419,439.39,28900,183.42831,18.466982,4.0827043e-05,0.0040827044,,8630096,2.9262795,0.030439012,10594.691,14174.066
4566.3174,2.3257241,-1.0,32595400.0,0.011111234,52.986553,0.4189424,290,3618.116641521454,4979.37,[ 2.459e-03  3.716e-01 -3.357e+00 -8.071e-01],4586.2817,19.963734,10.0,10.0,4586.281412019594,0.07160228,100,1137.6848,1.1795983,,3973.9902,4999.334,458.88,29000,7.1602283,1.1111234,0.0013204409,0.13204409,,8675984,42.99736,0.011795984,4512.4326,5446.1963
4115.3228,1.7283264,-1.0,13635058.0,0.007606394,70.032936,0.4189424,291,3633.9109992980957,4619.3745,[ 0.021  0.334 -3.369 -0.772],4495.1763,379.85364,10.0,10.0,4495.176253989386,0.040389504,100,1159.2875,1.1628075,,3882.8984,4999.228,449.8,29100,4.0389504,0.76063937,0.00043470412,0.043470412,,8720964,57.85944,0.011628074,4354.319,5159.255
4271.2715,1.450787,-1.0,9642738.0,0.0064434865,75.3632,0.4189424,292,3650.591381072998,4999.266,[ 0.038  0.315 -3.388 -0.733],4271.2715,,10.0,10.0,4271.271331046659,0.0346687,100,1406.8989,1.12696,,3658.9883,4999.266,427.51,29200,3.4668698,0.6443487,0.0011595747,0.115957476,,8763715,68.92811,0.0112696,3833.1006,4570.5864
4137.17,9.315064,-1.0,175229020.0,0.02757625,26.040663,0.4189424,293,3668.0025844573975,4989.34,[ 0.053  0.319 -3.387 -0.718],4147.152,9.981694,10.0,10.0,4147.151914951322,0.17478827,100,1410.0587,1.6363068,,3534.8625,4999.322,415.17,29300,17.478827,2.757625,9.8927085e-05,0.009892709,,8805232,10.735299,0.01636307,4910.007,6778.75
3691.5435,18.895672,-1.0,997918300.0,0.06301932,6.477177,0.4189424,294,3681.4972739219666,4979.252,[ 0.1    0.354 -3.304 -0.758],3711.5134,19.97091,10.0,10.0,3711.513910100739,0.60276467,100,1729.2229,1.6584709,,3099.2366,4999.2227,371.67,29400,60.27647,6.301933,1.7910988e-05,0.001791099,,8842399,5.2922173,0.01658471,4975.3486,7636.8657
4363.5776,8.926604,-1.0,1242642600.0,0.07018486,5.3153896,0.4189424,295,3699.162883758545,4989.314,[ 0.136  0.369 -3.374 -0.846],4373.5605,9.983068,10.0,10.0,4373.560481915487,0.6924417,100,1368.963,1.6629199,,3761.2742,4999.297,437.68,29500,69.24417,7.0184865,0.00018174847,0.018174848,,8886167,11.202468,0.016629199,6104.3013,7933.6553
4457.2417,1.456417,-1.0,17344290.0,0.007981086,66.9147,0.4189424,296,3715.647931575775,4989.355,[ 0.062  0.371 -3.387 -0.835],4467.2227,9.980101,10.0,10.0,4467.222104593461,0.043639533,100,1243.4524,1.1350245,,3854.9316,4999.335,447.0,29600,4.3639536,0.79810864,0.00167062,0.16706201,,8930867,68.66166,0.011350245,4352.9277,5091.8535
4442.9927,1.7934976,-1.0,19833478.0,0.009520367,61.062363,0.4189424,297,3732.7854685783386,4999.334,[ 0.066  0.379 -3.467 -0.814],4442.9927,,10.0,10.0,4442.992912264282,0.048147965,100,1281.5492,1.1922178,,3830.7017,4999.334,444.59,29700,4.8147964,0.95203674,0.001586448,0.15864481,,8975326,55.756977,0.011922178,4375.142,5195.1313
4434.078,1.4859624,-1.0,18835096.0,0.00827745,62.9338,0.4189424,298,3748.600507736206,4999.3047,[ 0.093  0.338 -3.477 -0.784],4434.078,,10.0,10.0,4434.077876872627,0.049055297,100,1381.3855,1.0785731,,3821.7903,4999.3047,443.68,29800,4.90553,0.8277451,0.0023148325,0.23148325,,9019694,67.296455,0.0107857315,4006.4377,4752.8164
3758.6348,107.99668,-1.0,26588342000.0,0.376314,1.5955881,0.4189424,299,3766.6260464191437,4309.6143,[ 0.072  0.321 -3.468 -0.749],4448.276,689.64136,10.0,10.0,4448.275934713191,3.763197,100,1226.3832,4.791854,,3835.9941,4999.256,445.14,29900,376.3197,37.631405,1.6195765e-05,0.0016195766,,9064208,0.9259544,0.047918536,17201.072,23563.988
4342.4883,3.5600042,-1.0,79398000.0,0.018950954,33.81721,0.4189424,300,3787.089695215225,4729.414,[ 0.073  0.195 -3.465 -0.677],4612.391,269.9027,10.0,10.0,4612.391143872099,0.14707412,100,1102.6292,1.3546512,,4000.1023,4999.317,461.47,30000,14.707413,1.8950956,1.17852605e-05,0.0011785261,,9110355,28.089853,0.013546511,4846.468,6001.733
4303.135,7.752051,-1.0,443919360.0,0.042030837,10.9746,0.4189424,301,3807.3992953300476,4969.336,[ 0.101  0.168 -3.482 -0.628],4333.095,29.960165,10.0,10.0,4333.094875158826,0.33140633,100,1448.9628,1.4757249,,3720.8086,4999.296,433.59,30100,33.140633,4.2030835,8.965471e-05,0.008965472,,9153714,12.899812,0.0147572495,5369.5156,7074.274
4588.361,5.913615,-1.0,265560960.0,0.032603946,13.859887,0.4189424,302,3826.3864681720734,4969.438,[ 0.069  0.145 -3.485 -0.649],4618.3105,29.949928,10.0,10.0,4618.310259013546,0.25548962,100,1166.4939,1.3078179,,4006.0127,4999.3877,462.04,30200,25.548964,3.2603948,4.165188e-05,0.0041651884,,9199918,16.91013,0.013078177,4393.253,5882.2334
4440.6157,245.35054,-1.0,45382906000.0,0.4239554,2.5487561,0.4189424,303,3846.5663855075836,4999.3438,[ 0.055  0.172 -3.48  -0.621],4440.6157,,10.0,10.0,4440.616080553956,4.075005,100,1341.1672,6.8563128,,3828.3242,4999.3438,444.34,30300,407.50052,42.395542,2.0136445e-06,0.00020136446,,9244352,0.4075801,0.068563126,24510.885,34101.625
4599.6406,1.4195611,-1.0,8765539.0,0.0055364068,79.51199,0.4189424,304,3865.7036707401276,4989.469,[ 0.03   0.127 -3.476 -0.659],4609.621,9.979861,10.0,10.0,4609.620973823502,0.028597841,100,1115.3777,1.0906732,,3997.3157,4999.449,461.2,30400,2.8597841,0.5536407,0.0012808226,0.12808226,,9290472,70.444305,0.010906732,4471.8994,5201.432
4678.18,2.852551,-1.0,141615140.0,0.02373329,20.640306,0.4189424,305,3885.1535935401917,4999.4146,[ 0.037  0.147 -3.484 -0.667],4678.18,,10.0,10.0,4678.180107258391,0.22778988,100,937.8223,1.210364,,4065.8794,4999.4146,468.03,30500,22.778988,2.373329,0.00046739852,0.046739854,,9337275,35.05634,0.01210364,4569.1963,5603.3413
4721.33,47.529804,-1.0,4420455000.0,0.13255325,2.884426,0.4189424,306,3904.406510591507,4989.384,[ 0.056  0.125 -3.46  -0.633],4731.3125,9.98304,10.0,10.0,4731.312648095781,1.3276887,100,915.47705,2.2844186,,4119.018,4999.3667,473.32,30600,132.76888,13.255326,7.460656e-06,0.00074606563,,9384607,2.103943,0.022844186,6922.2856,11143.561
4609.922,2.0539658,-1.0,30797622.0,0.0112107005,51.202286,0.4189424,307,3923.6149044036865,4989.435,[ 0.088  0.097 -3.458 -0.655],4619.9033,9.981516,10.0,10.0,4619.903197440661,0.08409072,100,1065.2191,1.1483592,,4007.6023,4999.4165,462.23,30700,8.409072,1.12107,0.00058135827,0.05813583,,9430830,48.686302,0.011483591,4426.662,5304.1914
3799.6768,28.582905,-1.0,2065548900.0,0.12123337,5.3580265,0.4189424,308,3942.787708759308,4349.544,[ 0.103  0.088 -3.504 -0.676],4449.507,649.82983,10.0,10.0,4449.506580736006,0.9543832,100,1175.174,2.8845806,,3837.2112,4999.3735,445.27,30800,95.438324,12.123336,2.4853493e-05,0.0024853493,,9475357,3.4985948,0.02884581,7611.382,10884.897
4341.206,2.5633602,-1.0,61481612.0,0.015335752,35.82354,0.4189424,309,3960.862877845764,4999.3506,[ 0.076  0.069 -3.5   -0.595],4341.206,,10.0,10.0,4341.206445166938,0.13120653,100,1381.9982,1.1457807,,3728.9136,4999.3506,434.44,30900,13.120653,1.5335753,0.0006882659,0.06882659,,9518801,39.011295,0.011457806,4152.6743,5132.986
3906.796,1.4334453,-1.0,7949821.5,0.005468016,78.37131,0.4189424,310,3978.355644226074,4489.4644,[ 0.094  0.072 -3.505 -0.619],4416.6943,509.89832,10.0,10.0,4416.694323410861,0.024806468,100,1206.2308,1.0408626,,3804.4,4999.363,442.02,31000,2.4806468,0.5468016,0.0006946251,0.06946251,,9563003,69.76199,0.010408624,4053.1455,4786.2246
4576.1074,7.7038403,-1.0,129586180.0,0.024032751,26.581532,0.4189424,311,3997.493952512741,4979.361,[ 0.095  0.092 -3.519 -0.631],4596.074,19.966894,10.0,10.0,4596.074584521172,0.14859769,100,1069.5059,1.446075,,3983.7842,4999.3276,459.86,31100,14.859769,2.403275,1.764891e-05,0.001764891,,9608989,12.980539,0.014460748,4664.2314,6363.6914
4391.802,1.2465816,-1.0,6718654.5,0.0055064717,80.9907,0.4189424,312,4014.940970182419,4959.37,[ 0.104  0.131 -3.49  -0.631],4431.738,39.93582,10.0,10.0,4431.737799191001,0.033317816,100,1221.5642,1.136601,,3819.4502,4999.306,443.51,31200,3.3317816,0.5506472,0.0037994739,0.3799474,,9653340,80.21938,0.01136601,4186.6226,4870.244
3930.3977,85.735695,-1.0,5933259000.0,0.18038942,2.8908644,0.4189424,313,4033.2619869709015,4249.449,[ 0.1    0.112 -3.456 -0.609],4680.1987,749.8007,10.0,10.0,4680.198594273554,1.7956486,100,932.54694,3.112396,,4067.9177,4999.25,468.29,31300,179.56487,18.038942,1.1486812e-06,0.000114868126,,9700169,1.1663753,0.031123955,9022.678,14692.003
3693.4644,13.97011,-1.0,1837897600.0,0.1305294,3.4392872,0.4189424,314,4050.5399327278137,4859.245,[ 0.105  0.159 -3.472 -0.572],3833.4333,139.96916,10.0,10.0,3833.4336678707546,1.084648,100,1562.0739,2.4634423,,3221.1577,4999.2144,383.88,31400,108.4648,13.052942,0.00021815616,0.021815617,,9738557,7.1581397,0.024634423,6363.2397,8651.721
4125.9536,2.9809003,-1.0,59876000.0,0.014978119,39.44235,0.4189424,315,4070.2131731510162,4989.257,[ 0.064  0.124 -3.479 -0.57 ],4135.9336,9.979743,10.0,10.0,4135.933263009418,0.09095475,100,1644.655,1.2087992,,3523.654,4999.237,413.93,31500,9.095475,1.497812,0.00043348814,0.043348815,,9779950,33.546913,0.012087992,4254.8594,5311.9766
3412.9485,7.5987096,-1.0,164876580.0,0.033326074,14.08688,0.4189424,316,4090.0378470420837,3799.5232,[ 0.078  0.161 -3.483 -0.626],4612.7734,1199.825,10.0,10.0,4612.7733644212385,0.28428632,100,983.14795,1.3494656,,4000.481,4999.348,461.54,31600,28.428633,3.3326077,6.59153e-05,0.00659153,,9826104,13.16013,0.013494656,4793.955,6481.7856
4110.921,1.2880358,-1.0,7188558.0,0.0051054284,82.071365,0.4189424,317,4107.177055597305,4699.35,[ 0.103  0.163 -3.501 -0.684],4410.823,299.90237,10.0,10.0,4410.8229955572015,0.028223287,100,1346.1588,1.0923306,,3798.5425,4999.2524,441.37,31700,2.8223288,0.51054287,0.003263135,0.3263135,,9870241,77.637596,0.0109233055,4007.956,4702.8438
4480.975,7.4172316,-1.0,770625660.0,0.05563952,7.8099794,0.4189424,318,4123.768382549286,4989.3354,[ 0.112  0.165 -3.509 -0.664],4490.955,9.979881,10.0,10.0,4490.955084823803,0.5403807,100,1238.3015,1.6194457,,3878.6665,4999.3154,449.37,31800,54.038074,5.563952,0.0005714713,0.05714713,,9915178,13.48212,0.016194455,5884.2246,7551.7676
3978.5483,1.5645611,-1.0,13011080.0,0.007905689,65.86705,0.4189424,319,4141.946348905563,4399.5737,[ 0.114  0.111 -3.516 -0.651],4578.358,599.81,10.0,10.0,4578.358158167486,0.049896438,100,1084.686,1.0982138,,3966.061,4999.384,458.08,31900,4.989644,0.79056895,0.0021163095,0.21163096,,9960986,63.915688,0.010982139,4333.7817,5099.6577
4364.2607,16.719954,-1.0,6013949000.0,0.16368175,2.637731,0.4189424,320,4157.619972705841,4979.398,[ 0.099  0.105 -3.525 -0.658],4384.225,19.964417,10.0,10.0,4384.225264631072,1.6388155,100,1300.1638,2.6941404,,3771.9307,4999.3623,438.74,32000,163.88156,16.368176,0.0003202065,0.03202065,,10004860,5.980878,0.026941404,9668.452,12172.126
4015.778,2.1793656,-1.0,28141586.0,0.010423587,53.908325,0.4189424,321,4172.54821562767,4999.291,[ 0.12   0.055 -3.536 -0.627],4015.778,,10.0,10.0,4015.777936932968,0.054197557,100,1428.5743,1.1272852,,3403.492,4999.291,402.11,32100,5.419756,1.0423586,0.00057479163,0.05747916,,10045071,45.88491,0.011272852,4054.0986,4957.996
3736.5012,1.3076116,-1.0,5865800.5,0.005000204,80.72604,0.4189424,322,4191.719322443008,4029.5999,[ 0.124  0.077 -3.528 -0.677],4706.3604,969.85913,10.0,10.0,4706.360503572331,0.028312491,100,741.7568,1.0233147,,4094.0542,4999.459,470.93,32200,2.8312492,0.5000204,0.0018281856,0.18281856,,10092164,76.47531,0.010233147,4232.9316,4933.109
4486.0376,2.1313975,-1.0,36984584.0,0.011803575,48.793545,0.4189424,323,4210.022059202194,4999.3804,[ 0.118  0.091 -3.546 -0.695],4486.0376,,10.0,10.0,4486.037245237333,0.08143038,100,1083.8793,1.1522123,,3873.7405,4999.3804,448.93,32300,8.143039,1.1803577,0.0013443761,0.13443762,,10137057,46.917576,0.01152212,4572.5073,5466.418
4774.667,1.6392976,-1.0,12690366.0,0.006815725,72.83126,0.4189424,324,4230.3163232803345,4999.408,[ 0.097  0.102 -3.548 -0.718],4774.667,,10.0,10.0,4774.667023238145,0.032056414,100,885.5216,1.1159282,,4162.367,4999.408,477.63,32400,3.2056415,0.6815725,0.0005673455,0.05673455,,10184820,61.001736,0.011159282,4582.8086,5366.767
4730.0747,1.8038433,-1.0,17281190.0,0.008018358,64.72055,0.4189424,325,4249.294602632523,4999.4336,[ 0.099  0.128 -3.589 -0.728],4730.0747,,10.0,10.0,4730.074580941204,0.039548125,100,928.4054,1.0860394,,4117.7715,4999.4336,473.19,32500,3.9548128,0.8018358,0.00013047198,0.013047198,,10232139,55.43719,0.010860393,4372.0186,5194.3857
4573.7637,3.8596866,-1.0,87229064.0,0.021862183,28.826283,0.4189424,326,4272.242383003235,4849.5054,[ 0.104  0.157 -3.6   -0.735],4723.6763,149.91241,10.0,10.0,4723.676329880728,0.12596765,100,923.62286,1.3913232,,4111.375,4999.418,472.55,32600,12.5967655,2.1862183,0.00033556088,0.03355609,,10279394,25.90884,0.013913233,4910.1426,6113.0747
4359.487,7.5822062,-1.0,291544900.0,0.038446836,15.988673,0.4189424,327,4290.701289892197,4639.446,[ 0.124  0.127 -3.626 -0.665],4719.339,359.85236,10.0,10.0,4719.339293311062,0.27391177,100,804.30615,1.6772505,,4107.0527,4999.2983,472.17,32700,27.391178,3.844684,0.00015606973,0.015606972,,10326611,13.188773,0.016772505,5850.797,7536.777
4142.9595,1.1389161,-1.0,4575633.0,0.003059222,92.16847,0.4189424,328,4308.24400305748,4999.2275,[ 0.139  0.11  -3.616 -0.587],4142.9595,,10.0,10.0,4142.959369798632,0.019169018,100,1482.3717,1.0494906,,3530.6816,4999.2275,414.72,32800,1.9169018,0.30592224,0.0036688577,0.36688578,,10368083,87.80278,0.0104949055,3669.8892,4323.312
4045.5576,43.515347,-1.0,3283129000.0,0.114353545,5.358202,0.4189424,329,4324.246113061905,4979.3105,[ 0.147  0.119 -3.627 -0.587],4065.5205,19.962898,10.0,10.0,4065.520530062281,1.0532125,100,1557.842,2.720932,,3453.237,4999.2734,406.97,32900,105.32126,11.435355,4.8495385e-05,0.0048495387,,10408780,2.29804,0.027209317,9189.124,13228.123
4523.3877,3.9548893,-1.0,93567100.0,0.019092081,28.87256,0.4189424,330,4341.65883398056,4979.3765,[ 0.097  0.14  -3.619 -0.652],4543.3535,19.965887,10.0,10.0,4543.3533942096265,0.14259383,100,1232.7296,1.2164025,,3931.061,4999.3423,454.58,33000,14.259383,1.9092082,1.0882872e-05,0.0010882872,,10454238,25.285158,0.012164024,4555.4785,5773.137
4865.6113,6.5050755,-1.0,172139420.0,0.026094837,22.599142,0.4189424,331,4357.7248747348785,4989.494,[ 0.075  0.187 -3.622 -0.709],4875.5923,9.980803,10.0,10.0,4875.592165643293,0.14278015,100,704.7437,1.410028,,4263.2837,4999.475,487.68,33100,14.278015,2.6094837,0.00023937447,0.023937447,,10503006,15.372612,0.01410028,5390.6587,6952.3535
4912.1562,3.1620808,-1.0,190428930.0,0.027426006,15.854284,0.4189424,332,4379.541682004929,4999.467,[ 0.052  0.213 -3.643 -0.782],4912.1562,,10.0,10.0,4912.156107542377,0.2730947,100,616.39886,1.1904739,,4299.8486,4999.467,491.31,33200,27.309471,2.7426004,5.8097252e-05,0.0058097253,,10552137,31.624746,0.011904738,4775.742,5864.5615
4920.8555,1.730019,-1.0,21987480.0,0.009317585,59.49009,0.4189424,333,4396.03124666214,4989.5137,[ 0.028  0.248 -3.632 -0.798],4930.835,9.979703,10.0,10.0,4930.835144931876,0.06002083,100,522.25964,1.1291329,,4318.5244,4999.493,493.19,33300,6.0020833,0.93175864,0.0003872253,0.03872253,,10601456,57.802834,0.011291328,4771.2993,5576.6724
3237.1123,1.8207006,-1.0,11572404.0,0.008327913,65.20552,0.4189424,334,4414.659086227417,3279.7864,[ 0.032  0.292 -3.609 -0.825],4956.8203,1719.7078,10.0,10.0,4956.820260158812,0.03732752,100,339.0692,1.1400483,,4344.51,4999.494,495.78,33400,3.7327523,0.83279127,0.00019281093,0.019281093,,10651034,54.923912,0.011400483,4839.5522,5665.763
4859.2593,6.777086,-1.0,808212860.0,0.056664705,6.928431,0.4189424,335,4430.218459606171,4989.521,[ 0.032  0.348 -3.618 -0.886],4869.2397,9.980385,10.0,10.0,4869.239672018375,0.5631017,100,695.139,1.5460429,,4256.928,4999.5015,487.04,33500,56.310173,5.6664705,0.00028949205,0.028949207,,10699738,14.755605,0.015460428,6055.2534,7649.2734
4877.0864,1.584132,-1.0,6431776.5,0.004799612,84.15375,0.4189424,336,4450.055844306946,4999.534,[ 2.415e-03  4.008e-01 -3.614e+00 -9.664e-01],4877.0864,,10.0,10.0,4877.086255423037,0.020261835,100,713.2931,1.1060631,,4264.7705,4999.534,487.82,33600,2.0261836,0.47996122,0.00059702917,0.059702918,,10748520,63.126053,0.011060629,4655.93,5426.6045
4905.5576,1.6501322,-1.0,18262830.0,0.008398008,61.449448,0.4189424,337,4469.304450511932,4999.531,[ 0.016  0.421 -3.608 -0.978],4905.5576,,10.0,10.0,4905.557324599505,0.048402432,100,657.3187,1.0602783,,4293.2427,4999.531,490.65,33700,4.8402433,0.8398008,0.00069786207,0.069786206,,10797585,60.601208,0.010602783,4406.1274,5192.692
1010.0053,1.9550916,-1.0,21663210.0,0.0070239864,72.92574,0.4189424,338,4488.458111047745,1020.4614,[ 0.019  0.463 -3.573 -0.992],4989.0137,3979.0083,10.0,10.0,4989.013643684237,0.045244113,100,101.50942,1.1527785,,4376.706,4999.4697,498.99,33800,4.524411,0.7023986,0.00023952854,0.023952855,,10847484,51.1485,0.011527785,4860.6504,5716.8066
4741.4272,8.277519,-1.0,1419910400.0,0.074937224,5.423063,0.4189424,339,4507.370316505432,4999.4683,[ 0.047  0.456 -3.574 -0.984],4741.4272,,10.0,10.0,4741.427422978738,0.68730175,100,972.4226,1.7944331,,4129.1206,4999.4683,474.29,33900,68.73018,7.493723,0.00059754483,0.059754483,,10894913,12.0809145,0.017944332,7040.21,8801.859
2252.1282,42.196632,-1.0,675832000.0,0.1094266,4.9909406,0.4189424,340,4527.509159088135,2279.9463,[ 0.009  0.427 -3.578 -0.994],4971.6816,2719.5542,10.0,10.0,4971.682375703669,1.0516499,100,228.89641,2.5080235,,4359.371,4999.5005,497.27,34000,105.16499,10.942659,4.2913116e-06,0.00042913118,,10944640,2.3698573,0.025080236,8537.888,12515.396
4949.309,1.8046337,-1.0,9311233.0,0.005971901,77.655754,0.4189424,341,4547.783990621567,4999.547,[ 0.025  0.431 -3.584 -1.089],4949.309,,10.0,10.0,4949.3090591067485,0.02708613,100,497.42432,1.1133113,,4336.992,4999.547,495.01,34100,2.708613,0.59719014,5.2199564e-05,0.0052199564,,10994141,55.412907,0.011133112,4691.889,5514.455
4923.43,8.439328,-1.0,1144629600.0,0.06745416,6.300889,0.4189424,342,4568.360400438309,4989.5737,[ 0.047  0.442 -3.572 -1.091],4933.412,9.981861,10.0,10.0,4933.412098503025,0.49058288,100,519.7937,1.74921,,4321.094,4999.5557,493.43,34200,49.05829,6.7454166,0.0004582503,0.04582503,,11043484,11.849284,0.0174921,6925.4106,8704.227
4873.2246,1.110698,-1.0,2863934.0,0.0030251197,92.01536,0.4189424,343,4588.814046621323,4989.537,[ 0.004  0.434 -3.57  -1.044],4883.205,9.980587,10.0,10.0,4883.205007181812,0.020208947,100,704.98145,1.0269399,,4270.891,4999.5176,488.43,34300,2.0208948,0.30251196,0.0034063559,0.3406356,,11092327,90.03348,0.010269398,4379.034,5024.349
4902.6235,1.9262308,-1.0,70132880.0,0.016603878,31.11202,0.4189424,344,4607.173248291016,4999.519,[ 0.006  0.436 -3.576 -1.062],4902.6235,,10.0,10.0,4902.623613171392,0.13062643,100,677.2175,1.1158401,,4290.31,4999.519,490.35,34400,13.062643,1.6603879,0.0012953524,0.12953524,,11141362,51.91486,0.011158402,4649.327,5499.1494
4841.864,2.2089195,-1.0,28906636.0,0.010565365,55.27708,0.4189424,345,4627.314926147461,4989.5356,[-0.012  0.468 -3.572 -1.085],4851.8438,9.979749,10.0,10.0,4851.843668399148,0.068082996,100,762.28516,1.1746054,,4239.531,4999.5156,485.31,34500,6.8083,1.0565364,0.00046831658,0.04683166,,11189893,45.271004,0.0117460545,4838.541,5748.5874
4935.575,1.1752025,-1.0,5198033.5,0.0044803834,84.28653,0.4189424,346,4646.821733951569,4989.5327,[-3.148e-03  4.537e-01 -3.579e+00 -1.114e+00],4945.555,9.979878,10.0,10.0,4945.555066517986,0.029289128,100,497.55807,1.037668,,4333.242,4999.5127,494.64,34600,2.9289129,0.44803834,0.0030321088,0.30321088,,11239357,85.09172,0.010376681,4467.799,5131.5874
4907.38,2.7841916,-1.0,72997880.0,0.01880354,28.377111,0.4189424,347,4667.019456148148,4999.5854,[-0.005  0.463 -3.574 -1.143],4907.38,,10.0,10.0,4907.379765496441,0.11303352,100,558.1226,1.1835805,,4295.0576,4999.5854,490.85,34700,11.303352,1.880354,0.0005995624,0.05995624,,11288442,35.91707,0.011835804,4578.754,5600.4673
2543.7017,3.0085905,-1.0,23968330.0,0.017837409,33.6215,0.4189424,348,4686.186838626862,2719.855,[-0.017  0.452 -3.591 -1.178],4823.4233,2279.7217,10.0,10.0,4823.423289754639,0.11242112,100,499.95755,1.2694823,,4211.1025,4999.5767,482.59,34800,11.242112,1.783741,0.0004233527,0.04233527,,11336701,33.238155,0.012694823,4771.883,5833.9707
2155.2014,1.1237997,-1.0,7804360.5,0.0029710184,91.97849,0.4189424,349,4705.561262369156,2399.8774,[-0.03   0.507 -3.612 -1.187],4754.918,2599.7163,10.0,10.0,4754.917727609261,0.017686827,100,591.17426,1.0060515,,4142.5947,4999.5938,475.77,34900,1.7686827,0.29710186,0.003651331,0.3651331,,11384278,88.98383,0.010060514,4244.843,4893.9624
1955.4808,1.9425997,-1.0,14662219.0,0.008514995,64.500084,0.4189424,350,4725.973729133606,2069.8777,[-0.023  0.509 -3.618 -1.191],4885.177,2929.696,10.0,10.0,4885.176748832734,0.04209808,100,403.86807,1.1477594,,4272.8564,4999.5737,488.69,35000,4.209808,0.8514995,0.00073970226,0.07397023,,11433147,51.47741,0.011477593,4855.9004,5709.335
4914.0957,7.0991077,-1.0,225346640.0,0.029901398,20.754242,0.4189424,351,4747.324194908142,4989.628,[-0.009  0.495 -3.57  -1.196],4924.076,9.980264,10.0,10.0,4924.075787947451,0.2157045,100,525.1456,1.5302305,,4311.7515,4999.6084,492.51,35100,21.57045,2.9901395,0.00015754413,0.015754413,,11482398,14.086277,0.015302305,5966.4834,7597.97
4886.056,23.302153,-1.0,1514720500.0,0.07774946,6.1801906,0.4189424,352,4766.99356842041,4979.611,[ 2.245e-03  5.381e-01 -3.558e+00 -1.171e+00],4906.0215,19.964788,10.0,10.0,4906.02099247601,0.74952275,100,654.5336,1.9954971,,4293.7007,4999.5757,490.69,35200,74.95228,7.7749476,2.6012052e-05,0.0026012054,,11531467,4.291449,0.01995497,6975.98,9931.792
4949.3926,1.7045674,-1.0,12149477.0,0.006846968,73.08637,0.4189424,353,4787.069354534149,4999.5835,[ 0.014  0.488 -3.569 -1.212],4949.3926,,10.0,10.0,4949.392604822545,0.04767555,100,497.43268,1.1283151,,4337.0713,4999.5835,495.01,35300,4.767555,0.68469685,0.00043141277,0.04314128,,11580968,58.66591,0.01128315,4791.898,5591.3394
0.37222657,1.581253,-1.0,31228002.0,0.008483256,63.222282,0.4189424,354,4808.653107881546,0.5625,[ 0.037  0.466 -3.627 -1.175],4999.3867,4999.0146,10.0,10.0,4999.386803983192,0.05037403,100,0.09982151,1.1122574,,4387.066,4999.577,500.0,35400,5.037403,0.84832555,0.0014450513,0.14450513,,11630968,63.240986,0.011122575,4790.627,5560.6074
4839.7095,5165.7666,-1.0,155982680000000.0,24.907314,1.0034283,0.4189424,355,4825.152904987335,4989.5767,[ 0.017  0.498 -3.651 -1.188],4849.689,9.98016,10.0,10.0,4849.689022668727,250.33226,100,851.1261,250.76103,,4237.3706,4999.5566,485.06,35500,25033.227,2490.7314,8.3913214e-08,8.391322e-06,,11679474,0.01935821,2.5076106,1209445.0,1253454.2
