Weights,InitialReturnMax,EpisodesSoFar,MinTargetPdf,ESSRenyiArithmetic,ReturnStepMaxmin,DivergenceHarmonic,EpRewMean,EpLenMean,EmpiricalD2Arithmetic,Inner Iteration,WReturnMean,ReturnMeanIW,MinIW,TimeElapsed,InitialBound,ReturnStepMax,MeanEntropy,ESSRenyiHarmonic,MeanIW,InitialReturnStd,InitialReturnMin,MinBehavPdf,TimestepsSoFar,StdIW,Penalization,EmpiricalD2Harmonic,VarianceInitializer,Bound,MaxIW,StdWReturnMean,InitialReturnMean,Iteration,EpThisIter,LearnableVariance,MeanD2-0
[-0.099  1.991 -3.817 -3.494],4999.7104,36500,-245.86496,100.0,10.0,1.3274516e+31,4999.499672713495,500.0,1.0,1,24994996.0,110457380000000.0,0.03993794,16841.649966478348,-26438236.0,10.0,0.4189424,100.0,4419299.5,0.1045269,4999.2344,-245.86496,15397297,43636136.0,True,1.0,-1,-5.258216e+21,438591200.0,,4999.4995,365,100,,1.0
[-0.025  1.753 -3.827 -3.476],4999.6465,36600,-250.10109,100.0,10.0,1.4228602e+17,4899.453797179402,490.02,1.0,1,24494538.0,9056140000.0,0.09109859,16867.697174072266,-25937740.0,10.0,0.4189424,100.0,362.35254,699.922,,-250.10109,15446299,1414.6788,True,1.0,-1,-544385200000000.0,12157.861,,4899.4536,366,100,,1.0
[ 0.056  1.699 -3.805 -3.552],4999.655,36700,-245.42331,100.0,10.0,1321473000.0,4899.630123701047,490.04,1.0,1,24494306.0,4493207600.0,0.10151933,16894.691569328308,-25937512.0,10.0,0.4189424,100.0,179.79884,698.5212,9.981706,-245.42331,15495303,656.51764,True,1.0,-1,-56955660000.0,5135.096,,4899.6304,367,100,,1.0
[ 0.104  1.813 -3.79  -3.537],4999.627,36800,-246.55205,100.0,10.0,49789933000000.0,4851.449233356959,485.23,1.0,1,24244876.0,93662640000.0,0.050429318,16918.50614452362,-25688066.0,10.0,0.4189424,100.0,3747.4663,841.61414,,-246.55205,15543826,19222.84,True,1.0,-1,-10276888000000.0,146061.73,,4851.449,368,100,,1.0
[ 0.111  1.894 -3.798 -3.443],4999.6855,36900,-250.69865,100.0,10.0,68391280000000.0,4999.435680399973,500.0,1.0,1,24994356.0,130760440000.0,0.047071327,16943.985884189606,-26437580.0,10.0,0.4189424,100.0,5231.8423,0.14007033,4998.9844,-250.69865,15593826,24649.146,True,1.0,-1,-12065835000000.0,203611.38,,4999.4355,369,100,,1.0
[ 0.094  1.985 -3.798 -3.359],4999.706,37000,-245.92816,100.0,10.0,566212800000000.0,4999.443266919597,500.0,1.0,1,24994430.0,19585569000.0,0.048455976,16969.713470697403,-26437668.0,10.0,0.4189424,100.0,783.659,0.15070401,4998.817,-245.92816,15643826,4461.492,True,1.0,-1,-34360997000000.0,43977.65,,4999.4434,370,100,,1.0
[ 0.131  2.084 -3.793 -3.293],4999.6562,37100,-238.95789,100.0,10.0,115012390000.0,4899.445958374294,490.02,1.0,1,24494460.0,8790941000.0,0.011815005,16992.28922009468,-25937670.0,10.0,0.4189424,100.0,351.75568,699.9209,,-238.95789,15692828,1246.6605,True,1.0,-1,-498222500000.0,11275.108,,4899.446,371,100,,1.0
[ 0.081  2.142 -3.796 -3.194],4999.646,37200,-244.59145,100.0,10.0,3.592245e+25,4801.162956640051,480.21,1.0,1,23994904.0,15655437000000.0,0.23423122,17013.766216993332,-25438108.0,10.0,0.4189424,100.0,626394.9,971.4619,,-244.59145,15740849,5508897.0,True,1.0,-1,-8.649712e+18,55353704.0,,4801.163,372,100,,1.0
[-0.061  2.148 -3.837 -2.993],4999.6934,37300,-243.0109,100.0,10.0,7416407000000.0,4999.46415235137,500.0,1.0,1,24994640.0,20155572000.0,0.004162673,17041.284948825836,-26437874.0,10.0,0.4189424,100.0,806.4174,0.11884616,4999.121,-243.0109,15790849,2757.8538,True,1.0,-1,-3950430000000.0,22358.316,,4999.464,373,100,,1.0
[-0.023  2.075 -3.84  -3.087],4999.6895,37400,-251.43726,100.0,10.0,581900960000.0,4949.482218872899,495.01,1.0,1,24744824.0,46281335000.0,0.08811274,17068.33566260338,-26188054.0,10.0,0.4189424,100.0,1851.7393,497.44168,,-251.43726,15840350,10875.4795,True,1.0,-1,-1147186700000.0,106217.29,,4949.4824,374,100,,1.0
[ 0.024  1.992 -3.844 -3.168],4999.653,37500,-252.76353,100.0,10.0,336257450000.0,4899.692770031285,490.04,1.0,1,24494932.0,2549171200.0,0.024581034,17095.038280963898,-25938142.0,10.0,0.4189424,100.0,102.01671,698.5304,9.97939,-252.76353,15889354,368.43338,True,1.0,-1,-839413470000.0,3472.6716,,4899.6934,375,100,,1.0
[-0.056  1.94  -3.877 -3.241],4999.7153,37600,-244.64038,100.0,10.0,1.20163714e+27,4849.725081111185,485.05,1.0,1,24245256.0,37966177000000.0,0.072435334,17120.30287051201,-25688500.0,10.0,0.4189424,100.0,1519015.9,851.71796,,-244.64038,15937859,12583587.0,True,1.0,-1,-5.002844e+19,124194530.0,,4849.725,376,100,,1.0
[ 0.065  1.95  -3.881 -3.208],4999.671,37700,-245.52808,100.0,10.0,1612751400000.0,4999.484530776913,500.0,1.0,1,24994844.0,27878492000.0,0.06248129,17148.08340406418,-26438064.0,10.0,0.4189424,100.0,1115.4098,0.10643765,4999.245,-245.52808,15987859,3908.8171,True,1.0,-1,-1860640000000.0,24394.47,,4999.485,377,100,,1.0
[ 0.066  2.031 -3.879 -3.113],4999.668,37800,-249.50507,100.0,10.0,3.4988946e+31,4899.465753524072,490.02,1.0,1,24494658.0,1625804200000000.0,0.904473,17170.980725049973,-25937876.0,10.0,0.4189424,100.0,65052876.0,699.92365,,-249.50507,16036861,575446200.0,True,1.0,-1,-8.5366457e+21,5783833600.0,,4899.466,378,100,,1.0
[ 0.109  2.019 -3.879 -3.359],4999.657,37900,-251.01044,100.0,10.0,325106700000.0,4999.471370214049,500.0,1.0,1,24994714.0,20038447000.0,0.123834886,17195.55368566513,-26437926.0,10.0,0.4189424,100.0,801.7064,0.120487936,4999.0947,-251.01044,16086861,3213.6055,True,1.0,-1,-842911300000.0,27038.5,,4999.471,379,100,,1.0
[ 0.068  2.105 -3.891 -3.279],4999.7188,38000,-252.74538,100.0,10.0,3.4713988e+31,4949.466781137089,495.01,1.0,1,24744668.0,2432316800000000.0,0.23368146,17218.254223823547,-26187916.0,10.0,0.4189424,100.0,97315180.0,497.44012,,-252.74538,16136362,616856000.0,True,1.0,-1,-8.50321e+21,5718718000.0,,4949.467,380,100,,1.0
[ 0.167  2.137 -3.862 -3.053],4999.658,38100,-246.26343,100.0,10.0,6727696600000.0,4949.467978614987,495.02,1.0,1,24743682.0,25344977000.0,0.0059948666,17244.180189609528,-26186896.0,10.0,0.4189424,100.0,1014.103,496.43716,9.981117,-246.26343,16185864,3494.095,True,1.0,-1,-3768632700000.0,20816.725,,4949.468,381,100,,1.0
[ 0.177  2.05  -3.805 -3.121],4999.6333,38200,-244.43515,100.0,10.0,157047660.0,4899.615017226727,490.04,1.0,1,24494156.0,2095504300.0,0.12332199,17265.776052474976,-25937354.0,10.0,0.4189424,100.0,83.865875,698.5193,9.980064,-244.43515,16234868,310.35565,True,1.0,-1,-20181041000.0,2667.225,,4899.615,382,100,,1.0
[ 0.1    2.137 -3.816 -3.078],4999.6675,38300,-245.57008,100.0,10.0,188996130000000.0,4999.405459891989,500.0,1.0,1,24994054.0,144711120000.0,0.04581004,17288.876539707184,-26437272.0,10.0,0.4189424,100.0,5789.9863,0.1317121,4999.041,-245.57008,16284868,35361.336,True,1.0,-1,-19985003000000.0,330806.72,,4999.406,383,100,,1.0
[ 0.116  2.209 -3.818 -2.977],4999.5957,38400,-251.41652,100.0,10.0,3.2191377e+16,4993.771167699126,499.45,1.0,1,24940854.0,223215010000.0,0.14593542,17313.92071866989,-26384032.0,10.0,0.4189424,100.0,8931.703,55.713528,4439.4307,-251.41652,16334813,32587.75,True,1.0,-1,-259151180000000.0,250308.75,,4993.7715,384,100,,1.0
[ 0.094  2.153 -3.905 -2.75 ],4999.643,38500,-260.9917,100.0,10.0,5037790000.0,4840.754574723397,484.18,1.0,1,24149854.0,10380113000.0,0.08089135,17336.700010299683,-25593060.0,10.0,0.4189424,100.0,415.55585,846.7296,9.98074,-260.9917,16383231,1212.1086,True,1.0,-1,-112812530000.0,7901.6196,,4840.755,385,100,,1.0
[ 0.059  2.138 -3.888 -2.869],4999.6113,38600,-249.85869,100.0,10.0,5.8364117e+18,4892.695384704275,489.36,1.0,1,24431456.0,157015000000.0,0.08546958,17360.610745191574,-25874642.0,10.0,0.4189424,100.0,6282.4863,702.13007,,-249.85869,16432167,36493.37,True,1.0,-1,-3486618200000000.0,284877.47,,4892.6953,386,100,,1.0
[ 0.06   2.226 -3.883 -2.78 ],4999.5854,38700,-247.64627,100.0,10.0,3.1329289e+16,4999.324262281893,500.0,1.0,1,24993242.0,3876754000000.0,0.11579727,17382.295525074005,-26436414.0,10.0,0.4189424,100.0,155124.1,0.14513068,4998.9507,-247.64627,16482167,1418804.4,True,1.0,-1,-259313060000000.0,14255107.0,,4999.324,387,100,,1.0
[ 0.07   2.166 -3.892 -2.889],4999.633,38800,-249.77301,100.0,10.0,2.7061618e+16,4949.508714759177,495.02,1.0,1,24744088.0,65064380000.0,0.04517972,17404.941856384277,-26187288.0,10.0,0.4189424,100.0,2603.3762,496.4412,9.981439,-249.77301,16531669,13268.65,True,1.0,-1,-237471500000000.0,119226.664,,4949.509,388,100,,1.0
[ 0.1    2.076 -3.903 -2.97 ],4999.6367,38900,-251.6194,100.0,10.0,4071709700000.0,4999.4364909321785,500.0,1.0,1,24994366.0,20991668000.0,0.028082706,17429.684431552887,-26437568.0,10.0,0.4189424,100.0,839.9105,0.122255564,4999.049,-251.6194,16581669,4031.25,True,1.0,-1,-2933081000000.0,38490.49,,4999.436,389,100,,1.0
[ 0.056  2.005 -3.912 -3.062],4999.6514,39000,-250.24977,100.0,10.0,7717814000.0,4949.58915855236,495.02,1.0,1,24744894.0,13954576000.0,0.036865614,17454.131187438965,-26188104.0,10.0,0.4189424,100.0,558.3375,496.4493,9.981088,-250.24977,16631171,2323.6929,True,1.0,-1,-140739020000.0,20087.791,,4949.589,390,100,,1.0
[ 3.752e-03  2.064e+00 -3.902e+00 -2.966e+00],4999.685,39100,-242.17543,100.0,10.0,6769236500.0,4999.472780222035,500.0,1.0,1,24994726.0,3946458600.0,0.16289218,17477.411695241928,-26437954.0,10.0,0.4189424,100.0,157.89114,0.10952822,4999.038,-242.17543,16681171,473.67822,True,1.0,-1,-122685770000.0,3146.2139,,4999.4727,391,100,,1.0
[-0.069  2.118 -3.917 -2.881],4999.6626,39200,-252.21913,100.0,10.0,2.5430326e+28,4899.554070395574,490.03,1.0,1,24494542.0,4271076800000.0,0.070531,17500.896490097046,-25937758.0,10.0,0.4189424,100.0,170892.77,699.22375,,-252.21913,16730174,1343739.0,True,1.0,-1,-2.3014246e+20,13285193.0,,4899.5537,392,100,,1.0
[ 0.047  2.086 -3.895 -2.905],4999.66,39300,-254.80283,100.0,10.0,8591474000.0,4849.556800013132,485.04,1.0,1,24244572.0,28700662000.0,0.024361476,17526.663865566254,-25687786.0,10.0,0.4189424,100.0,1148.3882,852.27356,,-254.80283,16778678,6579.719,True,1.0,-1,-162469250000.0,56989.51,,4849.5566,393,100,,1.0
[ 0.118  2.024 -3.908 -2.987],4999.6187,39400,-239.3864,100.0,10.0,8020533000000000.0,4899.651618640663,490.04,1.0,1,24494524.0,170811490000.0,0.04269835,17552.51853609085,-25937714.0,10.0,0.4189424,100.0,6833.937,698.52454,9.97972,-239.3864,16827682,42726.562,True,1.0,-1,-129416110000000.0,416535.84,,4899.6514,394,100,,1.0
[ 0.102  1.931 -3.905 -3.068],4999.667,39500,-254.47351,100.0,10.0,1.1434393e+35,4849.601079509181,485.04,1.0,1,24245014.0,100743920000.0,0.11738056,17577.715761184692,-25688230.0,10.0,0.4189424,100.0,4030.9954,852.28125,,-254.47351,16876186,21197.182,True,1.0,-1,-4.8800926e+23,198749.12,,4849.601,395,100,,1.0
[-0.127  1.854 -3.924 -3.132],4999.7026,39600,-246.36569,100.0,10.0,1.6952605e+21,4899.649098670419,490.03,1.0,1,24495494.0,551787500000.0,0.10920056,17603.996353149414,-25938730.0,10.0,0.4189424,100.0,22074.445,699.2373,,-246.36569,16925189,201084.3,True,1.0,-1,-5.9422363e+16,2016135.6,,4899.6494,396,100,,1.0
[-0.068  1.871 -3.924 -3.118],4999.712,39700,-241.4071,100.0,10.0,5.2000377e+20,4849.644872322264,485.04,1.0,1,24245452.0,3524917000.0,0.06439584,17628.048734903336,-25688694.0,10.0,0.4189424,100.0,141.05707,852.289,,-241.4071,16973693,391.26337,True,1.0,-1,-3.2910363e+16,2831.3726,,4849.6445,397,100,,1.0
[-0.138  1.842 -3.935 -3.217],4999.722,39800,-263.342,100.0,10.0,1.13232626e+21,4933.740567738124,493.46,1.0,1,24596606.0,2740226600000.0,0.06412521,17652.909709692,-26039854.0,10.0,0.4189424,100.0,149192.03,504.7858,9.982138,-263.342,17023039,1312291.9,True,1.0,-1,-4.8567018e+16,13113596.0,,4933.74,398,100,,1.0
[-0.081  1.861 -3.934 -3.203],4999.6943,39900,-245.43843,100.0,10.0,1.1417101e+22,4999.556954322441,500.0,1.0,1,24995570.0,421787000000.0,0.12602708,17676.544159650803,-26438804.0,10.0,0.4189424,100.0,16874.69,0.07179795,4999.3857,-245.43843,17073039,104236.62,True,1.0,-1,-1.5420747e+17,858256.9,,4999.557,399,100,,1.0
[ 0.012  1.83  -3.957 -3.277],4999.698,40000,-240.51933,100.0,10.0,153074530000.0,4899.613810312946,490.03,1.0,1,24495140.0,3301449000.0,0.016053868,17704.5303542614,-25938374.0,10.0,0.4189424,100.0,132.11508,699.2323,,-240.51933,17122042,624.6653,True,1.0,-1,-567950250000.0,5702.9717,,4899.614,400,100,,1.0
[-0.066  1.74  -3.988 -3.298],4999.6777,40100,-271.8409,100.0,10.0,1.1572716e+16,4749.749040166998,475.07,1.0,1,23745496.0,15185512000.0,0.005336014,17730.857697725296,-25188716.0,10.0,0.4189424,100.0,607.59357,1088.7518,,-271.8409,17169549,2734.5188,True,1.0,-1,-155268550000000.0,25556.605,,4749.7495,401,100,,1.0
[-0.12   1.805 -3.986 -3.207],4999.699,40200,-245.87459,100.0,10.0,16489578000.0,4947.651411380756,494.83,1.0,1,24726876.0,8321293300.0,0.06339941,17758.32515692711,-26170112.0,10.0,0.4189424,100.0,358.68982,497.61755,,-245.87459,17219032,3434.5557,True,1.0,-1,-193645380000.0,34526.88,,4947.6514,402,100,,1.0
[-0.08   1.769 -3.986 -3.238],4999.702,40300,-249.54268,100.0,10.0,1.4122334e+20,4949.54194460306,495.01,1.0,1,24745420.0,14771304000.0,0.025802406,17784.022785902023,-26188656.0,10.0,0.4189424,100.0,590.9846,497.44766,,-249.54268,17268533,2630.881,True,1.0,-1,-1.7150677e+16,25385.598,,4949.542,403,100,,1.0
[-0.13   1.68  -3.995 -3.309],4999.6875,40400,-253.04868,100.0,10.0,4.1089608e+20,4928.551744097252,492.98,1.0,1,24546414.0,40204063000.0,0.110774755,17807.87826871872,-25989640.0,10.0,0.4189424,100.0,1613.7338,505.75934,9.979524,-253.04868,17317831,9751.441,True,1.0,-1,-2.9254433e+16,94209.62,,4928.552,404,100,,1.0
[-0.185  1.656 -4.    -3.291],4999.708,40500,-249.62032,100.0,10.0,40833990000.0,4662.381544514155,466.73,1.0,1,21976606.0,4823475700.0,0.28009862,17829.928451538086,-23419842.0,10.0,0.4189424,100.0,209.90625,488.67563,2929.6536,-249.62032,17364504,610.9604,True,1.0,-1,-296458420000.0,4215.9014,,4662.3813,405,100,,1.0
[-0.165  1.559 -3.972 -3.362],4999.662,40600,-262.5445,100.0,10.0,1.8161448e+17,4669.453124045909,467.38,1.0,1,22232024.0,74428680000.0,0.026588172,17853.36464548111,-23675232.0,10.0,0.4189424,100.0,4003.33,654.39435,9.98137,-262.5445,17411242,16324.851,True,1.0,-1,-615103940000000.0,136152.81,,4669.453,406,100,,1.0
[-0.116  1.589 -3.97  -3.339],4999.6743,40700,-250.28668,100.0,10.0,8.943981e+20,4871.453281780681,487.26,1.0,1,24234438.0,14762446000.0,0.057507783,17872.885792970657,-25677656.0,10.0,0.4189424,100.0,593.74866,709.4941,,-250.28668,17459968,4353.412,True,1.0,-1,-4.316069e+16,43540.965,,4871.4536,407,100,,1.0
[-0.169  1.557 -3.972 -3.346],4999.6953,40800,-250.56508,100.0,10.0,2.17357e+30,4694.674850201728,469.86,1.0,1,22309184.0,12175713000000.0,0.09504027,17893.812759637833,-23752414.0,10.0,0.4189424,100.0,563179.06,518.8562,2699.7224,-250.56508,17506954,3282541.2,True,1.0,-1,-2.1277141e+21,29322866.0,,4694.675,408,100,,1.0
[-0.24   1.619 -3.973 -3.264],4999.6694,40900,-235.64915,100.0,10.0,1.441724e+16,3817.356351909596,382.58,1.0,1,15662957.0,111024740000.0,0.012103313,17911.915412664413,-17106166.0,10.0,0.4189424,100.0,6492.706,1044.3888,,-235.64915,17545212,31730.633,True,1.0,-1,-173396860000000.0,271881.78,,3817.3562,409,100,,1.0
[-0.303  1.618 -3.974 -3.259],4999.707,41000,-248.46481,100.0,10.0,3816080000000.0,3452.3019275119655,346.15,1.0,1,12762503.0,41101690000.0,0.039483495,17929.54831647873,-14205731.0,10.0,0.4189424,100.0,2579.0374,918.75696,,-248.46481,17579827,12708.362,True,1.0,-1,-2860375300000.0,121296.55,,3452.3022,410,100,,1.0
[-0.244  1.636 -3.973 -3.247],4999.6885,41100,-250.17639,100.0,10.0,3.078382e+33,4032.2383091010024,404.03,1.0,1,16933480.0,6596796000000000.0,0.006339091,17951.58304142952,-18376702.0,10.0,0.4189424,100.0,559003000.0,821.3009,,-250.17639,17620230,5469443000.0,True,1.0,-1,-8.007309e+22,54977733000.0,,4032.2385,411,100,,1.0
[-0.334  1.7   -3.961 -3.19 ],4999.667,41200,-232.93379,100.0,10.0,6.899673e+24,3450.5018765628465,345.97,1.0,1,12824052.0,130654980000000.0,0.0064267456,17970.002377271652,-14267258.0,10.0,0.4189424,100.0,11964072.0,958.16925,,-232.93379,17654827,115597210.0,True,1.0,-1,-3.7909737e+18,1162076300.0,,3450.502,412,100,,1.0
[-0.248  1.682 -3.972 -3.278],4999.6987,41300,-244.25099,100.0,10.0,7451424700000000.0,4282.625616270656,428.92,1.0,1,18973096.0,47824015000.0,0.14846899,17989.47561764717,-20416324.0,10.0,0.4189424,100.0,3701.6216,795.11884,2479.746,-244.25099,17697719,13056.412,True,1.0,-1,-124627360000000.0,85288.1,,4282.6255,413,100,,1.0
[-0.186  1.682 -3.967 -3.284],4999.6807,41400,-246.57758,100.0,10.0,9.280507e+20,4576.092373561081,458.11,1.0,1,21771454.0,5873038000000.0,0.10097551,18014.04126906395,-23214674.0,10.0,0.4189424,100.0,244652.02,911.5,,-246.57758,17743530,2010207.2,True,1.0,-1,-4.397114e+16,19964750.0,,4576.0923,414,100,,1.0
[-0.125  1.692 -3.959 -3.278],4999.705,41500,-260.90353,100.0,10.0,6265999700000000.0,4893.454610686363,489.44,1.0,1,24435810.0,1803912400.0,0.14812957,18042.351317882538,-25879046.0,10.0,0.4189424,100.0,73.48874,699.9381,,-260.90353,17792474,320.67853,True,1.0,-1,-114243140000000.0,2540.8157,,4893.4546,415,100,,1.0
[-0.172  1.683 -3.957 -3.237],4999.68,41600,-252.57181,100.0,10.0,1.230348e+18,4772.176421936125,477.59,1.0,1,22944778.0,526249620000.0,0.049286686,18070.475942373276,-24388000.0,10.0,0.4189424,100.0,28212.068,413.65768,3279.6606,-252.57181,17840233,175106.56,True,1.0,-1,-1601329000000000.0,1660098.8,,4772.1763,416,100,,1.0
[-0.142  1.778 -3.957 -3.161],4999.722,41700,-264.656,100.0,10.0,1.5487189e+19,4984.5521237084295,498.56,1.0,1,24850994.0,484093000000.0,0.14332694,18094.73512196541,-26294244.0,10.0,0.4189424,100.0,20786.982,72.36429,4439.449,-264.656,17890089,129019.03,True,1.0,-1,-5680080000000000.0,997876.75,,4984.552,417,100,,1.0
[-0.087  1.767 -3.955 -3.188],4999.6904,41800,-248.45415,100.0,10.0,328740540.0,4849.746166117147,485.05,1.0,1,24245466.0,11486661000.0,0.19483745,18120.751175165176,-25688696.0,10.0,0.4189424,100.0,459.57187,851.7218,,-248.45415,17938594,4471.135,True,1.0,-1,-37653557000.0,44945.043,,4849.746,418,100,,1.0
[-0.034  1.751 -3.954 -3.216],4999.673,41900,-260.59692,100.0,10.0,3.126252e+27,4949.627033127698,495.02,1.0,1,24745272.0,24800809000.0,0.04932731,18144.72441148758,-26188492.0,10.0,0.4189424,100.0,992.22217,496.4533,9.979557,-260.59692,17988096,6665.912,True,1.0,-1,-8.069275e+19,63193.395,,4949.627,419,100,,1.0
[ 0.081  1.729 -3.953 -3.26 ],4999.6675,42000,-249.06595,100.0,10.0,3042397000000.0,4949.485977628155,495.01,1.0,1,24744858.0,5678933500.0,0.06792429,18167.666026830673,-26188074.0,10.0,0.4189424,100.0,227.21388,497.44208,,-249.06595,18037597,567.87164,True,1.0,-1,-2522947500000.0,3419.3545,,4949.4863,420,100,,1.0
[ 0.108  1.635 -3.952 -3.337],4999.6885,42100,-249.93948,100.0,10.0,46220444000.0,4799.6965672491815,480.06,1.0,1,23994972.0,7718544000.0,0.03908428,18192.519775867462,-25438198.0,10.0,0.4189424,100.0,308.8515,978.7159,,-249.93948,18085603,1285.8187,True,1.0,-1,-317990340000.0,11333.41,,4799.697,421,100,,1.0
[ 0.158  1.553 -3.951 -3.417],4999.6816,42200,-251.35393,100.0,10.0,1.7005077e+25,4949.448363859974,495.01,1.0,1,24744484.0,6020551700000.0,0.056141343,18216.863366127014,-26187704.0,10.0,0.4189424,100.0,240889.9,497.4383,,-251.35393,18135104,1592104.6,True,1.0,-1,-5.951327e+18,15505442.0,,4949.448,422,100,,1.0
[ 0.363  1.642 -4.028 -3.336],4999.6777,42300,-241.3984,100.0,10.0,5787529000000000.0,4899.4810821432075,490.03,1.0,1,24493812.0,16501044000.0,0.03372156,18244.719091176987,-25937032.0,10.0,0.4189424,100.0,660.2254,699.2134,,-241.3984,18184107,1545.5756,True,1.0,-1,-109808320000000.0,9782.242,,4899.481,423,100,,1.0
[ 0.372  1.557 -4.028 -3.427],4999.6143,42400,-246.10391,100.0,10.0,6.706906e+23,4949.348795025228,495.01,1.0,1,24743488.0,32988090000000.0,0.0185655,18267.824372768402,-26186670.0,10.0,0.4189424,100.0,1319876.5,497.4283,,-246.10391,18233608,7659306.5,True,1.0,-1,-1.1819133e+18,56758108.0,,4949.3486,424,100,,1.0
[ 0.343  1.543 -4.072 -3.183],4999.6377,42500,-250.34581,100.0,10.0,6.336064e+26,4649.864809238456,465.11,1.0,1,23244660.0,3636122000000.0,0.082592584,18292.192378759384,-24687856.0,10.0,0.4189424,100.0,145487.38,1274.134,,-250.34581,18280119,925665.8,True,1.0,-1,-3.632673e+19,8611925.0,,4649.8643,425,100,,1.0
[ 0.047  1.862 -4.168 -3.411],4999.678,42600,-260.13354,100.0,10.0,5.1176293e+34,4949.623589527315,495.02,1.0,1,24745238.0,128108495000.0,0.47378138,18318.07835817337,-26188460.0,10.0,0.4189424,100.0,5125.536,496.45285,9.980652,-260.13354,18329621,44337.137,True,1.0,-1,-3.26481e+23,445597.6,,4949.6235,426,100,,1.0
[-0.184  1.842 -4.244 -3.465],4999.69,42700,-245.74821,100.0,10.0,620215800000000.0,4785.971670656847,478.9,1.0,1,23264976.0,74217300000.0,0.03756176,18341.88046813011,-24708204.0,10.0,0.4189424,100.0,3622.6025,599.5421,,-245.74821,18377511,18688.508,True,1.0,-1,-36015780000000.0,142451.98,,4785.9717,427,100,,1.0
[-0.145  1.778 -4.237 -3.566],4999.6675,42800,-247.12737,100.0,10.0,318156280000.0,4826.348991862325,482.76,1.0,1,24025558.0,79348940000.0,0.03164755,18363.934556245804,-25468770.0,10.0,0.4189424,100.0,3183.7634,855.5189,,-247.12737,18425787,23259.207,True,1.0,-1,-893381640000.0,232332.9,,4826.349,428,100,,1.0
[-0.169  1.858 -4.234 -3.473],4999.694,42900,-251.34647,100.0,10.0,9.854649e+23,4909.2766105142355,491.12,1.0,1,24183928.0,1151240500000.0,0.06226049,18389.78085231781,-25627158.0,10.0,0.4189424,100.0,54351.836,287.97842,3429.6646,-251.34647,18474899,535566.56,True,1.0,-1,-1.4326731e+18,5383123.5,,4909.2764,429,100,,1.0
[-0.231  1.861 -4.234 -3.471],4999.692,43000,-234.57565,100.0,10.0,4.712359e+17,4471.112725918258,447.68,1.0,1,20686564.0,429475100000.0,0.10775391,18413.30599141121,-22129790.0,10.0,0.4189424,100.0,24831.793,834.0944,9.979349,-234.57565,18519667,116222.86,True,1.0,-1,-991136100000000.0,1035034.3,,4471.1123,430,100,,1.0
[-0.172  1.878 -4.239 -3.478],4999.684,43100,-253.61877,100.0,10.0,2.4048515e+22,4937.369890041386,493.92,1.0,1,24420290.0,17692512000000.0,0.075567186,18438.627297639847,-25863514.0,10.0,0.4189424,100.0,1306371.0,206.56488,3659.613,-253.61877,18569059,12656975.0,True,1.0,-1,-2.238221e+17,127213460.0,,4937.3696,431,100,,1.0
[-0.113  1.899 -4.238 -3.472],4999.719,43200,-243.68845,100.0,10.0,1.7127638e+19,4949.655291138364,495.02,1.0,1,24745556.0,760211000000.0,0.014567782,18465.12780880928,-26188800.0,10.0,0.4189424,100.0,30415.637,496.45602,9.980591,-243.68845,18618561,232680.66,True,1.0,-1,-5973579000000000.0,2205389.8,,4949.6553,432,100,,1.0
[-0.065  1.826 -4.235 -3.562],4999.675,43300,-244.80627,100.0,10.0,407890030000.0,4949.535933319789,495.01,1.0,1,24745360.0,7745316000.0,0.119655505,18490.1757979393,-26188578.0,10.0,0.4189424,100.0,309.8794,497.44705,,-244.80627,18668062,759.4873,True,1.0,-1,-929455540000.0,5141.6816,,4949.536,433,100,,1.0
[-0.059  1.746 -4.234 -3.658],4999.6807,43400,-252.32254,100.0,10.0,2039976400000.0,4999.4952934162475,500.0,1.0,1,24994952.0,106005580.0,0.16775036,18516.87409877777,-26438172.0,10.0,0.4189424,100.0,4.2411537,0.09615391,4999.214,-252.32254,18718062,7.0628567,True,1.0,-1,-2061383600000.0,56.892765,,4999.495,434,100,,1.0
[-0.118  1.762 -4.223 -3.654],4999.647,43500,-257.34235,100.0,10.0,2.6114146e+23,4996.52978712851,499.72,1.0,1,24965760.0,430965620000.0,0.14591315,18540.86396098137,-26408960.0,10.0,0.4189424,100.0,17330.383,21.197859,4829.506,-257.34235,18768034,119803.195,True,1.0,-1,-7.3749014e+17,1141804.1,,4996.53,435,100,,1.0
[-0.065  1.788 -4.227 -3.636],4999.6875,43600,-249.44688,100.0,10.0,307528400000000.0,4849.619718827024,485.04,1.0,1,24245200.0,22953480000.0,0.015108393,18561.55304503441,-25688424.0,10.0,0.4189424,100.0,918.3924,852.28467,,-249.44688,18816538,4127.353,True,1.0,-1,-25331530000000.0,30240.127,,4849.619,436,100,,1.0
[-0.12   1.863 -4.226 -3.553],4999.701,43700,-248.93484,100.0,10.0,8.866948e+23,4949.552099325051,495.01,1.0,1,24745522.0,1678687400.0,0.062271893,18583.98584008217,-26188756.0,10.0,0.4189424,100.0,67.1707,497.4487,,-248.93484,18866039,324.6797,True,1.0,-1,-1.3589846e+18,2308.432,,4949.5522,437,100,,1.0
