InitialReturnMin,Penalization,InitialReturnStd,InitialReturnMax,InitialBound,DivergenceHarmonic,MeanIW,MeanD2-0,Weights,MinTargetPdf,MaxIW,MeanEntropy,MinIW,ESSRenyiArithmetic,StdIW,VarianceInitializer,EpThisIter,EmpiricalD2Harmonic,ReturnStepMaxmin,MinBehavPdf,EpisodesSoFar,StdWReturnMean,ESSRenyiHarmonic,Iteration,Bound,ReturnStepMax,TimeElapsed,EpLenMean,EmpiricalD2Arithmetic,EpRewMean,LearnableVariance,ReturnMeanIW,TimestepsSoFar,InitialReturnMean,Inner Iteration,WReturnMean
,True,775.7712,4999.5737,-25709992.0,4.82919e+19,15191.558,1.0,[ 0.051  0.86  -2.949 -2.408],-248.99632,708270.3,0.4189424,0.008422956,100.0,83227.82,-1,100,1.0,10.0,-248.99632,36500,,100.0,365,-1.002903e+16,10.0,7634.5112657547,486.56,1.0,4864.669186408899,,379669640000.0,14679060,4864.669,1,24266828.0
279.78296,True,617.62897,4999.6694,-25946236.0,3607272700000000.0,72901.37,1.0,[ 0.047  0.754 -2.953 -2.474],-254.3089,7188070.5,0.4189424,0.018503847,100.0,715106.6,-1,100,1.0,10.0,-254.3089,36600,,100.0,366,-88500430000000.0,10.0,7646.608392000198,491.22,1.0,4911.369528879371,,1821912000000.0,14728182,4911.3696,1,24503016.0
9.980133,True,496.43982,4999.657,-26187148.0,10676241000.0,4.174621,1.0,[ 0.04   0.668 -2.939 -2.564],-242.49881,47.67952,0.4189424,0.15712109,100.0,5.8970447,-1,100,1.0,10.0,-242.49881,36700,,100.0,367,-149221720000.0,10.0,7659.6127297878265,495.02,1.0,4949.493424799639,,104087464.0,14777684,4949.4937,1,24743938.0
,True,522.2844,4999.6553,-25979736.0,2.8524643e+27,46941.65,1.0,[-0.022  0.666 -2.946 -2.556],-248.017,3060292.2,0.4189424,0.075638704,100.0,320649.9,-1,100,1.0,10.0,-248.017,36800,,100.0,368,-7.707785e+19,10.0,7674.957733392715,492.68,1.0,4925.824506210623,,738904970000.0,14826952,4925.824,1,24536528.0
,True,497.42758,4999.6597,-26186626.0,4.883518e+16,3454.8735,1.0,[ 0.03   0.654 -2.948 -2.589],-246.59091,329919.5,0.4189424,0.04053346,100.0,32817.16,-1,100,1.0,10.0,-246.59091,36900,,100.0,369,-319009900000000.0,10.0,7689.192356586456,495.01,1.0,4949.341437787406,,86344630000.0,14876453,4949.342,1,24743416.0
4998.7134,True,0.19767506,4999.63,-26436118.0,5.21703e+28,466.24472,1.0,[ 0.086  0.557 -2.927 -2.537],-251.8083,15751.216,0.4189424,0.1608962,100.0,1886.4579,-1,100,1.0,10.0,-251.8083,37000,,100.0,370,-3.2963003e+20,10.0,7705.220949649811,500.0,1.0,4999.292656582075,,11651409000.0,14926453,4999.293,1,24992926.0
,True,938.38995,4999.6865,-24325406.0,5.8538976e+35,4253885.5,1.0,[-0.026  0.582 -2.932 -2.488],-249.25676,330460380.0,0.4189424,0.06398056,100.0,33069222.0,-1,100,1.0,10.0,-249.25676,37100,,100.0,371,-1.1041993e+24,10.0,7716.108151912689,469.32,1.0,4690.587107880289,,55765113000000.0,14973385,4690.587,1,22882182.0
9.980929,True,496.4378,4999.6494,-26186954.0,74724610000.0,3.5725675,1.0,[ 0.035  0.573 -2.934 -2.494],-249.85754,21.896662,0.4189424,0.19391802,100.0,3.8745246,-1,100,1.0,10.0,-249.85754,37200,,100.0,372,-394592000000.0,10.0,7730.907774925232,495.02,1.0,4949.474699410041,,89044584.0,15022887,4949.475,1,24743748.0
9.979943,True,748.3812,4999.621,-25336524.0,102922720.0,3.0953329,1.0,[-0.013  0.593 -2.949 -2.525],-244.71007,20.025557,0.4189424,0.0075279716,100.0,3.452876,-1,100,1.0,10.0,-244.71007,37300,,100.0,373,-14717573000.0,10.0,7745.2212998867035,483.19,1.0,4830.451353546541,,76625200.0,15071206,4830.4517,1,23893334.0
,True,1015.203,4999.6514,-21156322.0,300282900.0,28.381311,1.0,[-0.043  0.591 -2.95  -2.535],-250.80226,492.75504,0.4189424,0.08640848,100.0,63.65597,-1,100,1.0,10.0,-250.80226,37400,,100.0,374,-25389074000.0,10.0,7760.602547883987,432.77,1.0,4322.323830533818,,380778050.0,15114483,4322.3237,1,19713120.0
,True,510.8194,4999.62,-26039658.0,311629570.0,81.64168,1.0,[-0.012  0.594 -2.951 -2.533],-270.49744,5973.1987,0.4189424,0.1806853,100.0,598.0058,-1,100,1.0,10.0,-270.49744,37500,,100.0,375,-26892440000.0,10.0,7775.549578666687,493.4,1.0,4933.105947622291,,1416352800.0,15163823,4933.1064,1,24596470.0
29.943645,True,494.45367,4999.651,-26187178.0,2.6275608e+19,63989.234,1.0,[ 0.019  0.594 -2.949 -2.535],-253.92116,3950534.8,0.4189424,0.061915644,100.0,424360.78,-1,100,1.0,10.0,-253.92116,37600,,100.0,376,-7399272500000000.0,10.0,7789.236004114151,495.04,1.0,4949.695679512949,,1599348300000.0,15213327,4949.696,1,24743972.0
,True,852.8227,4999.6704,-25686768.0,2.4878257e+18,200.79163,1.0,[ 0.067  0.701 -2.948 -2.494],-251.77158,2736.1487,0.4189424,0.064334944,100.0,512.70435,-1,100,1.0,10.0,-251.77158,37700,,100.0,377,-2276318400000000.0,10.0,7804.195266246796,485.03,1.0,4849.3551519285575,,5017426000.0,15261830,4849.3555,1,24243550.0
,True,586.9195,4999.656,-25289350.0,1.4555498e+26,163982.25,1.0,[-0.037  0.744 -2.954 -2.441],-246.67516,9915291.0,0.4189424,0.07012109,100.0,1009799.44,-1,100,1.0,10.0,-246.67516,37800,,100.0,378,-1.7411381e+19,10.0,7816.390640497208,484.98,1.0,4847.851770826642,,3168355200000.0,15310328,4847.852,1,23846140.0
,True,497.43542,4999.658,-26187408.0,7.276886e+28,7.1557612,1.0,[ 0.018  0.736 -2.943 -2.467],-251.42142,275.88803,0.4189424,0.042386763,100.0,27.309465,-1,100,1.0,10.0,-251.42142,37900,,100.0,379,-3.893075e+20,10.0,7833.133892536163,495.01,1.0,4949.419785488651,,178586100.0,15359829,4949.42,1,24744196.0
3249.5964,True,404.8648,4999.6685,-24892314.0,13229054000.0,34.095226,1.0,[-0.044  0.735 -2.946 -2.464],-266.97293,501.1109,0.4189424,0.29873723,100.0,84.88769,-1,100,1.0,10.0,-266.97293,38000,,100.0,380,-166627980000.0,10.0,7845.2454488277435,482.81,1.0,4825.472016677988,,636352830.0,15408110,4825.4717,1,23449096.0
4999.006,True,0.13291295,4999.634,-26437440.0,199690200000000.0,2145.9321,1.0,[-0.015  0.742 -2.946 -2.471],-240.11382,118342.164,0.4189424,0.016468214,100.0,14262.085,-1,100,1.0,10.0,-240.11382,38100,,100.0,381,-20447247000000.0,10.0,7853.295222520828,500.0,1.0,4999.424141262828,,53636493000.0,15458110,4999.4243,1,24994242.0
4998.818,True,0.16748776,4999.6484,-26437076.0,7.670589e+32,248637800.0,1.0,[ 0.025  0.7   -2.943 -2.495],-243.83203,24715454000.0,0.4189424,0.03798829,100.0,2459031600.0,-1,100,1.0,10.0,-243.83203,38200,,100.0,382,-3.9969866e+22,10.0,7866.883777141571,500.0,1.0,4999.387125422621,,6214346300000000.0,15508110,4999.3867,1,24993870.0
9.981215,True,675.1409,4999.586,-25936740.0,33212823000000.0,326.02243,1.0,[ 0.134  0.671 -2.944 -2.547],-252.83994,9303.566,0.4189424,0.011713047,100.0,1124.7622,-1,100,1.0,10.0,-252.83994,38300,,100.0,383,-8325016600000.0,10.0,7881.235775709152,490.38,1.0,4902.83141942275,,8138711000.0,15557148,4902.831,1,24493572.0
4998.607,True,0.18118982,4999.6523,-26436618.0,1.6187762e+21,83414.94,1.0,[ 0.042  0.626 -2.957 -2.617],-244.16525,7201244.5,0.4189424,0.23828313,100.0,718933.75,-1,100,1.0,10.0,-244.16525,38400,,100.0,384,-5.8066807e+16,10.0,7894.603941202164,500.0,1.0,4999.3414311550505,,2084545400000.0,15607148,4999.342,1,24993412.0
,True,699.9095,4999.6426,-25936860.0,6.362188e+31,39486024.0,1.0,[ 0.046  0.738 -2.947 -2.562],-238.916,1948429200.0,0.4189424,0.029357765,100.0,243472000.0,-1,100,1.0,10.0,-238.916,38500,,100.0,385,-1.15112e+22,10.0,7907.828416109085,490.02,1.0,4899.365946131744,,986918400000000.0,15656150,4899.3657,1,24493658.0
,True,756.1811,4999.55,-25710034.0,2.8087278e+20,913608.94,1.0,[ 0.159  0.786 -2.936 -2.581],-248.96237,63129164.0,0.4189424,0.0675151,100.0,6391008.5,-1,100,1.0,10.0,-248.96237,38600,,100.0,386,-2.4208383e+16,10.0,7916.46793794632,486.89,1.0,4867.759037222387,,22832160000000.0,15704839,4867.759,1,24266886.0
9.981222,True,1013.98157,4999.602,-24836698.0,1190103000.0,75.11854,1.0,[ 0.207  0.807 -2.96  -2.824],-255.63496,3002.7795,0.4189424,0.23862517,100.0,330.66888,-1,100,1.0,10.0,-255.63496,38700,,100.0,387,-51602350000.0,10.0,7928.726548671722,473.09,1.0,4729.203303533348,,1816891800.0,15752148,4729.203,1,23393522.0
,True,960.19904,4999.6265,-25437980.0,2107804000000000.0,307.8575,1.0,[ 0.085  0.81  -2.981 -2.807],-253.23874,12193.159,0.4189424,0.030451875,100.0,1323.8561,-1,100,1.0,10.0,-253.23874,38800,,100.0,388,-66264353000000.0,10.0,7938.639235496521,480.45,1.0,4803.4165414487525,,7687883000.0,15800193,4803.416,1,23994792.0
4998.815,True,0.18738107,4999.661,-26436808.0,5.29841e+31,48429.434,1.0,[-4.116e-04  7.711e-01 -3.016e+00 -2.881e+00],-251.33096,2436380.8,0.4189424,0.024807872,100.0,286746.4,-1,100,1.0,10.0,-251.33096,38900,,100.0,389,-1.0504933e+22,10.0,7946.516469717026,500.0,1.0,4999.3598302074815,,1210278100000.0,15850193,4999.36,1,24993598.0
3019.5693,True,509.67154,4999.6733,-24050192.0,49658696.0,40.87828,1.0,[-0.061  0.872 -3.019 -2.839],-259.67654,765.9239,0.4189424,0.2571977,100.0,123.07531,-1,100,1.0,10.0,-259.67654,39000,,100.0,390,-10828199000.0,10.0,7958.693923473358,473.1,1.0,4727.283775310209,,658215360.0,15897503,4727.2837,1,22606976.0
,True,497.40942,4999.6816,-26182390.0,84496760.0,16.812641,1.0,[-0.031  0.871 -3.022 -2.845],-268.63144,1046.4785,0.4189424,0.2769706,100.0,104.79796,-1,100,1.0,10.0,-268.63144,39100,,100.0,391,-13680897000.0,10.0,7971.418221473694,494.97,1.0,4948.914066353251,,414772480.0,15947000,4948.914,1,24739166.0
,True,852.83154,4999.628,-25687242.0,1.3312238e+18,13.002372,1.0,[ 4.495e-04  8.717e-01 -3.021e+00 -2.848e+00],-247.05045,250.15086,0.4189424,0.11520861,100.0,36.66815,-1,100,1.0,10.0,-247.05045,39200,,100.0,392,-1665100300000000.0,10.0,7981.926728487015,485.03,1.0,4849.405308084833,,324209180.0,15995503,4849.405,1,24244052.0
2819.466,True,483.13055,4999.669,-24480776.0,1.4637852e+28,336488.4,1.0,[-0.061  0.879 -3.022 -2.841],-253.80255,10121658.0,0.4189424,0.12482519,100.0,1500012.0,-1,100,1.0,10.0,-253.80255,39300,,100.0,393,-1.7460656e+20,10.0,7993.714911937714,477.84,1.0,4775.368865779406,,6103943300000.0,16043287,4775.3687,1,23037562.0
19.965317,True,495.44534,4999.6387,-26187042.0,5.3745746e+22,11.70728,1.0,[-1.197e-03  8.622e-01 -3.024e+00 -2.837e+00],-243.72319,231.46472,0.4189424,0.088241905,100.0,31.522305,-1,100,1.0,10.0,-243.72319,39400,,100.0,394,-3.345713e+17,10.0,8003.873030900955,495.03,1.0,4949.583519185409,,292309760.0,16092790,4949.5835,1,24743844.0
,True,904.6305,4999.652,-23534678.0,3.573456e+27,144682.02,1.0,[-0.059  0.85  -3.022 -2.856],-249.71829,4031711.5,0.4189424,0.07017889,100.0,547136.7,-1,100,1.0,10.0,-249.71829,39500,,100.0,395,-8.627066e+19,10.0,8016.699942350388,461.54,1.0,4612.279158175251,,1636328400000.0,16138944,4612.2793,1,22091474.0
9.979676,True,496.43942,4999.6465,-26187096.0,4.877334e+21,924.66266,1.0,[ 8.876e-04  8.444e-01 -3.022e+00 -2.840e+00],-245.55663,89706.36,0.4189424,0.15860005,100.0,8923.67,-1,100,1.0,10.0,-245.55663,39600,,100.0,396,-1.0078812e+17,10.0,8029.020758390427,495.02,1.0,4949.48927041088,,23107926000.0,16188446,4949.4893,1,24743894.0
,True,497.42642,4999.626,-26186494.0,1.5760695e+17,10665.903,1.0,[ 0.058  0.867 -3.021 -2.827],-247.11118,600312.9,0.4189424,0.17614995,100.0,64118.355,-1,100,1.0,10.0,-247.11118,39700,,100.0,397,-573197200000000.0,10.0,8041.63933801651,495.01,1.0,4949.330189182524,,266557780000.0,16237947,4949.33,1,24743304.0
,True,699.19977,4999.611,-25936046.0,507439600000000.0,10883.164,1.0,[ 0.107  0.967 -3.009 -2.772],-243.13048,648044.0,0.4189424,0.06345748,100.0,71988.54,-1,100,1.0,10.0,-243.13048,39800,,100.0,398,-32781000000000.0,10.0,8053.187373638153,490.03,1.0,4899.385812563802,,271975680000.0,16286950,4899.3857,1,24492862.0
,True,916.77325,4999.545,-25449150.0,38150620000.0,155.6746,1.0,[ 0.138  1.041 -3.019 -2.677],-239.40256,4021.1228,0.4189424,0.04922355,100.0,493.69437,-1,100,1.0,10.0,-239.40256,39900,,100.0,399,-285761470000.0,10.0,8064.73158288002,481.42,1.0,4813.058486724625,,3889992400.0,16335092,4813.0586,1,24006004.0
4997.977,True,0.32994726,4999.621,-26434246.0,2008992800.0,344.7351,1.0,[ 0.217  0.952 -3.028 -2.715],-243.34787,26708.816,0.4189424,0.013734115,100.0,2657.1199,-1,100,1.0,10.0,-243.34787,40000,,100.0,400,-73297550000.0,10.0,8076.622796058655,500.0,1.0,4999.10552405226,,8612674000.0,16385092,4999.1055,1,24991056.0
,True,522.81085,4999.637,-25988972.0,7.7303327e+25,49774.676,1.0,[ 0.301  0.983 -3.066 -2.637],-248.64787,4071960.0,0.4189424,0.030551475,100.0,405655.3,-1,100,1.0,10.0,-248.64787,40100,,100.0,401,-1.2688652e+19,10.0,8087.529042959213,492.8,1.0,4926.7069835621005,,1233454500000.0,16434372,4926.707,1,24545774.0
289.7863,True,946.7363,4999.618,-24746798.0,3442931700.0,192.25146,1.0,[ 0.256  0.888 -3.083 -2.701],-248.89383,7577.3774,0.4189424,0.11691223,100.0,821.90356,-1,100,1.0,10.0,-248.89383,40200,,100.0,402,-89404030000.0,10.0,8099.203960418701,473.55,1.0,4733.635168576746,,4724737000.0,16481727,4733.635,1,23303612.0
349.71902,True,462.61032,4999.593,-26185748.0,4.8725093e+22,1167005.4,1.0,[ 0.197  0.867 -3.083 -2.809],-254.71506,70934710.0,0.4189424,0.03378336,100.0,8314333.0,-1,100,1.0,10.0,-254.71506,40300,,100.0,403,-3.1858456e+17,10.0,8110.83281826973,495.36,1.0,4952.6326360781,,29159277000000.0,16531263,4952.633,1,24742576.0
19.961384,True,540.78564,4999.637,-26012218.0,4.754976e+21,5333.571,1.0,[ 0.181  0.984 -3.091 -2.769],-247.2423,133401.27,0.4189424,0.07578196,100.0,20027.746,-1,100,1.0,10.0,-247.2423,40400,,100.0,404,-9.951559e+16,10.0,8124.790602207184,492.81,1.0,4927.126212581084,,133284585000.0,16580544,4927.1265,1,24569020.0
4998.0195,True,0.26507494,4999.644,-26435150.0,7553157700000.0,181.89775,1.0,[ 0.165  0.866 -3.101 -2.806],-252.91411,5861.4214,0.4189424,0.05268682,100.0,725.45654,-1,100,1.0,10.0,-252.91411,40500,,100.0,405,-3970811300000.0,10.0,8135.6341733932495,500.0,1.0,4999.194730156475,,4545288700.0,16630544,4999.195,1,24991948.0
,True,699.2113,4999.605,-25936844.0,2.5215702e+18,10125.834,1.0,[ 0.068  0.916 -3.109 -2.745],-250.72209,950699.75,0.4189424,0.0135344,100.0,94548.086,-1,100,1.0,10.0,-250.72209,40600,,100.0,406,-2291892500000000.0,10.0,8146.388057231903,490.03,1.0,4899.466147161753,,253005200000.0,16679547,4899.4663,1,24493664.0
,True,954.52765,4999.632,-25437616.0,8.125291e+18,199335.72,1.0,[ 0.119  1.014 -3.102 -2.687],-240.56229,16459181.0,0.4189424,0.11078617,100.0,1666438.8,-1,100,1.0,10.0,-240.56229,40700,,100.0,407,-4118703000000000.0,10.0,8162.661162376404,480.56,1.0,4804.507889575462,,4981672400000.0,16727603,4804.508,1,23994420.0
,True,1063.1896,4999.5225,-24732056.0,1.4178967e+31,123866.16,1.0,[ 0.282  1.086 -3.04  -2.851],-247.73982,8707857.0,0.4189424,0.0147129875,100.0,885924.6,-1,100,1.0,10.0,-247.73982,40800,,100.0,408,-5.433988e+21,10.0,8173.030231714249,470.91,1.0,4707.287416734476,,3094023200000.0,16774694,4707.2876,1,23288926.0
259.7472,True,1040.4092,4999.5835,-24527100.0,1.19851206e+24,52918.44,1.0,[ 0.279  0.966 -3.045 -2.886],-238.7611,3665597.8,0.4189424,0.105983034,100.0,368352.44,-1,100,1.0,10.0,-238.7611,40900,,100.0,409,-1.5798965e+18,10.0,8186.42596077919,469.26,1.0,4690.574161463356,,1321726500000.0,16821620,4690.574,1,23083936.0
,True,898.691,4999.6133,-25460606.0,9.923542e+22,114379.86,1.0,[ 0.245  1.048 -3.056 -2.799],-249.43733,9248274.0,0.4189424,0.009147777,100.0,940279.1,-1,100,1.0,10.0,-249.43733,41000,,100.0,410,-4.5461975e+17,10.0,8195.074704647064,481.9,1.0,4817.652828590093,,2857362800000.0,16869810,4817.653,1,24017422.0
,True,663.2984,4999.5347,-25629904.0,10429788000000.0,583.818,1.0,[ 0.217  0.93  -3.033 -2.816],-245.48846,25834.984,0.4189424,0.030530037,100.0,2976.3896,-1,100,1.0,10.0,-245.48846,41100,,100.0,411,-4675129000000.0,10.0,8206.943419456482,487.44,1.0,4873.069140688394,,14588927000.0,16918554,4873.069,1,24186766.0
,True,1142.0806,4999.5703,-23562690.0,8.002835e+28,28112428.0,1.0,[ 0.314  0.981 -3.019 -2.758],-239.42834,2761680600.0,0.4189424,0.0525776,100.0,274765660.0,-1,100,1.0,10.0,-239.42834,41200,,100.0,412,-4.0825117e+20,10.0,8217.353448152542,456.51,1.0,4562.365983792334,,702009050000000.0,16964205,4562.366,1,22119532.0
9.981453,True,1076.9425,4999.5664,-24791968.0,9.860325e+19,5491.8394,1.0,[ 0.292  1.073 -3.027 -2.677],-258.66437,375299.53,0.4189424,0.043066084,100.0,38002.934,-1,100,1.0,10.0,-258.66437,41300,,100.0,413,-1.4330252e+16,10.0,8230.34603857994,471.25,1.0,4710.520666841676,,137107990000.0,17011330,4710.5205,1,23348810.0
9.979457,True,1001.5703,4999.6064,-24956036.0,9.094406e+20,16533.475,1.0,[ 0.262  0.954 -3.053 -2.684],-257.88605,746736.75,0.4189424,0.1615358,100.0,88514.98,-1,100,1.0,10.0,-257.88605,41400,,100.0,414,-4.352134e+16,10.0,8241.121465206146,474.61,1.0,4744.440282373678,,413136260000.0,17058791,4744.4404,1,23512856.0
1329.1613,True,524.3416,4999.537,-25635058.0,1.4556849e+20,41389.426,1.0,[ 0.305  1.046 -3.038 -2.612],-248.78233,3914292.8,0.4189424,0.014837436,100.0,389399.7,-1,100,1.0,10.0,-248.78233,41500,,100.0,415,-1.7412383e+16,10.0,8253.139661312103,489.2,1.0,4890.499292161803,,1024494500000.0,17107711,4890.4995,1,24191916.0
,True,1122.9702,4999.5923,-24784862.0,936282240.0,80.5921,1.0,[ 0.254  1.153 -3.071 -2.589],-259.4697,1067.607,0.4189424,0.023781898,100.0,194.77505,-1,100,1.0,10.0,-259.4697,41600,,100.0,416,-46168846000.0,10.0,8267.000158548355,470.05,1.0,4699.002837998428,,2010588900.0,17154716,4699.003,1,23341690.0
9.980745,True,660.69165,4999.5796,-25779328.0,170922900000000.0,1442.109,1.0,[ 0.189  1.13  -3.102 -2.689],-259.3954,59486.207,0.4189424,0.033970486,100.0,6623.4766,-1,100,1.0,10.0,-259.3954,41700,,100.0,417,-18903191000000.0,10.0,8281.010393619537,488.98,1.0,4888.726514100879,,36032310000.0,17203614,4888.726,1,24336162.0
,True,497.42133,4999.632,-26185988.0,1.1957952e+20,10901.885,1.0,[ 0.157  1.012 -3.081 -2.709],-259.96017,925790.6,0.4189424,0.03685324,100.0,92191.82,-1,100,1.0,10.0,-259.96017,41800,,100.0,418,-1.578161e+16,10.0,8292.959771633148,495.01,1.0,4949.2792475234855,,272467310000.0,17253115,4949.2793,1,24742792.0
2679.4148,True,230.82085,4999.6084,-26257556.0,4.658695e+19,1026822.9,1.0,[ 0.166  0.925 -3.092 -2.797],-254.18149,97012500.0,0.4189424,0.013538944,100.0,9654707.0,-1,100,1.0,10.0,-254.18149,41900,,100.0,419,-9875822000000000.0,10.0,8304.881247758865,497.69,1.0,4976.052247190965,,25658411000000.0,17302884,4976.0522,1,24814374.0
269.79492,True,470.57578,4999.652,-26186598.0,4030729800000.0,2548.908,1.0,[ 0.136  1.027 -3.098 -2.732],-238.80002,125613.73,0.4189424,0.013422518,100.0,14433.546,-1,100,1.0,10.0,-238.80002,42000,,100.0,420,-2961108400000.0,10.0,8315.89286327362,495.28,1.0,4951.9641988571875,,63693025000.0,17352412,4951.964,1,24743390.0
,True,1177.1954,4999.6865,-24937744.0,10587429000000.0,1032.3966,1.0,[ 0.063  1.1   -3.086 -2.662],-276.08054,25486.508,0.4189424,0.03341016,100.0,3696.3647,-1,100,1.0,10.0,-276.08054,42100,,100.0,421,-4721716000000.0,10.0,8326.637998819351,470.32,1.0,4701.991862189664,,25801255000.0,17399444,4701.9917,1,23494516.0
,True,497.4263,4999.663,-26186506.0,518843400000.0,404.34164,1.0,[ 0.092  1.215 -3.082 -2.622],-240.41113,15525.01,0.4189424,0.029036108,100.0,1749.4448,-1,100,1.0,10.0,-240.41113,42200,,100.0,422,-1049639800000.0,10.0,8340.793585538864,495.01,1.0,4949.329264172454,,10105120000.0,17448945,4949.3296,1,24743290.0
,True,697.6906,4999.5986,-25744176.0,926618300000.0,808.2054,1.0,[ 0.164  1.137 -3.08  -2.688],-256.68463,27852.559,0.4189424,0.21360214,100.0,3870.6897,-1,100,1.0,10.0,-256.68463,42300,,100.0,423,-1405717200000.0,10.0,8353.561715841293,488.11,1.0,4879.982221973471,,16532219000.0,17497756,4879.9824,1,24300998.0
,True,497.4271,4999.669,-26186582.0,2.20632e+17,2053.9233,1.0,[ 0.086  1.058 -3.098 -2.743],-241.50774,86161.88,0.4189424,0.057020217,100.0,9315.884,-1,100,1.0,10.0,-241.50774,42400,,100.0,424,-677936500000000.0,10.0,8365.845850229263,495.01,1.0,4949.336539481576,,51330015000.0,17547257,4949.337,1,24743364.0
4998.913,True,0.16598888,4999.6235,-26436786.0,7855828600000.0,902.77484,1.0,[ 0.082  0.948 -3.109 -2.802],-261.73328,41493.86,0.4189424,0.20015912,100.0,4298.99,-1,100,1.0,10.0,-261.73328,42500,,100.0,425,-4067483700000.0,10.0,8382.766348600388,500.0,1.0,4999.359713304261,,22562960000.0,17597257,4999.36,1,24993596.0
9.979407,True,496.43802,4999.6333,-26186946.0,6890384000000000.0,6965.959,1.0,[ 0.039  0.87  -3.145 -2.881],-243.38026,430191.12,0.4189424,0.027895646,100.0,44487.223,-1,100,1.0,10.0,-243.38026,42600,,100.0,426,-119968730000000.0,10.0,8397.317023515701,495.02,1.0,4949.4751427050915,,174092290000.0,17646759,4949.475,1,24743752.0
,True,698.51215,4999.606,-25936750.0,2.6936617e+28,318.12433,1.0,[ 0.055  0.783 -3.143 -2.97 ],-262.61447,14615.587,0.4189424,0.17898397,100.0,1519.8793,-1,100,1.0,10.0,-262.61447,42700,,100.0,427,-2.3685493e+20,10.0,8412.75383234024,490.04,1.0,4899.5564949399395,,7949796400.0,17695763,4899.556,1,24493572.0
2139.5823,True,798.82043,4999.616,-21132680.0,1.2147795e+28,105443.68,1.0,[-0.069  0.782 -3.162 -2.981],-266.50858,7937310.0,0.4189424,0.026786895,100.0,794942.44,-1,100,1.0,10.0,-266.50858,42800,,100.0,428,-1.5906017e+20,10.0,8424.318000793457,437.06,1.0,4364.789600504677,,2290534000000.0,17739469,4364.7896,1,19689502.0
9.979774,True,496.44144,4999.666,-26187310.0,3.0080595e+21,3328.8318,1.0,[-0.013  0.806 -3.161 -2.966],-251.82072,78377.1,0.4189424,0.06891608,100.0,10227.853,-1,100,1.0,10.0,-251.82072,42900,,100.0,429,-7.915258e+16,10.0,8440.580760240555,495.02,1.0,4949.509597587109,,83196280000.0,17788971,4949.51,1,24744098.0
,True,927.92847,4999.6,-22824740.0,143735250.0,29.722694,1.0,[-0.047  0.728 -3.212 -3.042],-253.67857,615.5686,0.4189424,0.15449645,100.0,76.88444,-1,100,1.0,10.0,-253.67857,43000,,100.0,430,-17751138000.0,10.0,8455.144570112228,453.42,1.0,4529.9580143422845,,449326240.0,17834313,4529.958,1,21381570.0
,True,756.5578,4999.631,-25474076.0,24616939000000.0,820.4011,1.0,[-0.017  0.719 -3.212 -3.046],-234.29199,29453.2,0.4189424,0.08471392,100.0,3799.7034,-1,100,1.0,10.0,-234.29199,43100,,100.0,431,-7177816000000.0,10.0,8468.246393203735,484.46,1.0,4843.398223995337,,17498845000.0,17882759,4843.3984,1,24030886.0
,True,699.90283,4999.582,-25936360.0,52197084.0,6.6281238,1.0,[ 0.022  0.689 -3.213 -3.085],-256.36838,50.541286,0.4189424,0.010279474,100.0,9.362326,-1,100,1.0,10.0,-256.36838,43200,,100.0,432,-10591436000.0,10.0,8480.194493055344,490.02,1.0,4899.319754040497,,165143470.0,17931761,4899.32,1,24493198.0
2389.4614,True,326.3141,4999.6025,-25858780.0,491875800.0,47.742306,1.0,[-0.012  0.656 -3.214 -3.126],-263.33737,2578.23,0.4189424,0.18802063,100.0,264.68054,-1,100,1.0,10.0,-263.33737,43300,,100.0,433,-32867244000.0,10.0,8493.415902376175,493.17,1.0,4930.428872404018,,860750900.0,17981078,4930.429,1,24415608.0
,True,979.16595,4999.5977,-25436240.0,3.5611186e+24,25502874.0,1.0,[ 0.019  0.657 -3.213 -3.119],-244.92937,2550087000.0,0.4189424,0.0875365,100.0,253730220.0,-1,100,1.0,10.0,-244.92937,43400,,100.0,434,-2.7239826e+18,10.0,8507.645575761795,480.05,1.0,4799.407060741564,,637399500000000.0,18029083,4799.4067,1,23993072.0
,True,497.4121,4999.571,-26185026.0,4.89551e+26,50071.47,1.0,[ 0.075  0.639 -3.193 -3.115],-236.61551,2650079.2,0.4189424,0.25900936,100.0,283356.0,-1,100,1.0,10.0,-236.61551,43500,,100.0,435,-3.1930359e+19,10.0,8519.86503124237,495.01,1.0,4949.187249804676,,1251277300000.0,18078584,4949.1875,1,24741872.0
,True,852.2493,4999.6387,-25686392.0,172821660000.0,3.5638232,1.0,[ 0.056  0.735 -3.188 -3.037],-242.78978,23.694008,0.4189424,0.039561894,100.0,3.89588,-1,100,1.0,10.0,-242.78978,43600,,100.0,436,-600039160000.0,10.0,8532.965059757233,485.04,1.0,4849.419550749543,,88312720.0,18127088,4849.4194,1,24243198.0
,True,497.43176,4999.6187,-26187014.0,21160960000.0,8.733324,1.0,[-0.006  0.733 -3.192 -3.045],-243.42671,149.19424,0.4189424,0.07309485,100.0,18.873766,-1,100,1.0,10.0,-243.42671,43700,,100.0,437,-210151060000.0,10.0,8544.78016114235,495.01,1.0,4949.382944727364,,218011700.0,18176589,4949.383,1,24743830.0
