Iteration,EmpiricalD2,MeanIWNorm,EpLenMean,EpRewMean,VarianceInit,MaxIWNorm,InitialReturnStd,MinIW,ReturnStepMaxmin,InitialReturnMin,LearnableVariance,Bound,J_sample_variance,OptimizationReturnMean,InitialBound,OptimizationReturnMin,ESSClassic,TimeElapsed,StdIWNorm,EpisodesSoFar,MeanIW,ReturnStepMax,MaxIW,EpThisIter,TimestepsSoFar,OptimizationReturnMax,ReturnMeanIW,Weights,MeanEntropy,InitialReturnMean,ESSRenyi,MinIWNorm,StdIW,InitialReturnMax
476,1.6269728,0.010772559,476.21,4757.139579634115,-1,0.06943165,570.4445,0.14687862,10.0,,True,4394.254,20299716.0,4757.1396,4144.772,,58.600445,13170.23445224762,0.009054534,47600,1.0772557,10.0,6.943165,100,19685946,4999.962,5175.3467,[-0.171  1.292 -1.811 -1.961 -2.689],-1.2805177,4757.1396,61.463844,0.0014687862,0.9054534,4999.962
477,1.1437562,0.010402244,475.75,4752.697326268515,-1,0.024809225,521.1623,0.40201467,10.0,529.5025,True,4281.372,2728720.8,4223.195,4140.3306,,89.09473,13199.78308916092,0.0036393113,47700,1.0402243,10.0,2.4809225,100,19733521,4470.454,4936.2773,[-0.169  1.292 -1.811 -1.953 -2.699],-1.276624,4752.6978,87.43122,0.0040201466,0.36393115,4999.9565
478,1.8977252,0.0115101775,485.44,4850.562691999774,-1,0.11107402,477.97314,0.033213798,10.0,529.5217,True,4751.856,32605482.0,4321.041,4238.1973,,44.051235,13227.452814102173,0.01297174,47800,1.1510178,10.0,11.107403,100,19782065,4470.418,5595.4375,[-0.169  1.29  -1.812 -1.956 -2.696],-1.2722286,4850.563,52.694668,0.00033213798,1.297174,4999.9395
479,1.1691295,0.010380552,481.1,4806.830453990221,-1,0.024184657,306.5569,0.28892857,10.0,3919.2136,True,4304.7563,16963424.0,887.617,4194.462,,85.65506,13258.093915224075,0.0042480878,47900,1.0380552,10.0,2.4184659,100,19830175,1080.7507,4966.887,[-0.167  1.284 -1.815 -1.96  -2.691],-1.283582,4806.8306,85.53372,0.0028892856,0.42480877,4999.9644
480,1.3515624,0.010786525,484.85,4844.396314978067,-1,0.033909,273.64844,0.18415684,10.0,3758.5918,True,4509.7295,16932794.0,1085.8047,4232.0273,,81.46273,13285.749298810959,0.0051454687,48000,1.0786526,10.0,3.3909001,100,19878660,1241.3789,5221.6494,[-0.168  1.283 -1.815 -1.96  -2.703],-1.2827789,4844.3965,73.98845,0.0018415683,0.5145469,4999.9707
481,1.7204735,0.011601691,474.91,4744.288680086533,-1,0.036935143,357.4661,0.04607972,10.0,3798.3535,True,4658.9087,20148562.0,945.9353,4131.921,,69.898155,13313.584696054459,0.0076135094,48100,1.1601691,10.0,3.6935143,100,19926151,1201.6079,5462.132,[-0.167  1.278 -1.815 -1.962 -2.702],-1.2783931,4744.2886,58.12353,0.0004607972,0.761351,4999.9614
482,3.6332843,0.013457966,486.3,4859.434067852579,-1,0.1421067,255.48318,0.011745636,10.0,4118.6943,True,5354.054,33017374.0,740.74,4247.0654,,29.463812,13342.138741254807,0.02082289,48200,1.3457968,10.0,14.21067,100,19974781,881.271,6521.3,[-0.168  1.273 -1.817 -1.966 -2.697],-1.280933,4859.4346,27.523308,0.00011745636,2.0822892,4999.9653
483,1.7970048,0.011412498,485.47,4850.597522786534,-1,0.046520956,252.63303,0.039579857,10.0,4039.3413,True,4709.081,21929938.0,811.2564,4238.232,,64.89422,13372.538436174393,0.008393962,48300,1.1412497,10.0,4.652096,100,20023328,960.605,5529.972,[-0.163  1.267 -1.818 -1.97  -2.7  ],-1.2819855,4850.5977,55.648155,0.00039579856,0.8393962,4999.9463
484,5.1182566,0.018518442,487.25,4868.4862201875185,-1,0.8147888,241.98451,0.05765084,10.0,4049.564,True,7310.292,70163660.0,818.9224,4256.1216,,4.9382563,13403.857853889465,0.081249475,48400,1.8518443,10.0,81.47888,100,20072053,950.3745,8695.68,[-0.161  1.262 -1.817 -1.974 -2.701],-1.2723536,4868.4863,19.537903,0.0005765084,8.124948,4999.9385
485,1.2065474,0.01059844,481.39,4809.4095992249795,-1,0.05199131,291.2053,0.3882745,10.0,3858.4673,True,4365.947,17061060.0,950.9425,4197.043,,79.42489,13432.859223127365,0.005394293,48500,1.059844,10.0,5.199131,100,20120192,1141.4839,5038.5884,[-0.162  1.273 -1.822 -1.968 -2.691],-1.2704438,4809.41,82.88112,0.0038827448,0.5394293,4999.951
486,2.385961,0.011383021,489.37,4890.193256569553,-1,0.08880102,214.27661,0.06502085,10.0,3858.3403,True,4562.7324,20855664.0,1031.8531,4277.827,,41.820805,13459.865344285965,0.013425958,48600,1.1383022,10.0,8.880102,100,20169129,1141.6069,5508.627,[-0.162  1.269 -1.819 -1.969 -2.689],-1.2679443,4890.1934,41.91183,0.0006502085,1.3425957,4999.9473
487,3.0436413,0.012065517,469.23,4687.32096482263,-1,0.14285083,735.3754,0.014934788,10.0,,True,4656.043,77018930.0,4687.3213,4074.9521,,30.852144,13487.059369564056,0.018063113,48700,1.2065517,10.0,14.285084,100,20216052,4999.9688,5724.3833,[-0.166  1.275 -1.815 -1.966 -2.687],-1.2820464,4687.3213,32.85538,0.00014934788,1.8063114,4999.9688
488,2.4092007,0.012260914,484.72,4843.101492297258,-1,0.07478174,268.02112,0.05265106,10.0,4048.5518,True,4902.547,25664256.0,794.54987,4230.7334,,47.279255,13514.846899986267,0.012947273,48800,1.2260914,10.0,7.478174,100,20264524,951.4092,5853.0396,[-0.162  1.277 -1.811 -1.967 -2.701],-1.2798424,4843.1016,41.50754,0.0005265106,1.2947273,4999.961
489,97.66225,0.040758606,484.57,4841.67422109048,-1,2.976905,278.60446,0.00058206863,10.0,3848.7314,True,10743.914,254751620.0,992.943,4229.3057,,1.8598595,13545.005057811737,0.2960756,48900,4.075861,10.0,297.69052,100,20312981,1151.2378,16795.6,[-0.166  1.275 -1.81  -1.968 -2.699],-1.2808836,4841.6743,1.0239371,5.820686e-06,29.607561,4999.969
490,3.210808,0.014317098,478.49,4780.346527807883,-1,0.29295215,325.234,0.002540413,10.0,3818.5332,True,5726.6064,38739720.0,961.8134,4167.9795,,16.297565,13573.174337387085,0.032446112,49000,1.4317098,10.0,29.295216,100,20360830,1181.4185,6823.8896,[-0.173  1.279 -1.799 -1.965 -2.7  ],-1.2932621,4780.3467,31.144808,2.540413e-05,3.244611,4999.9517
491,2.4257383,0.011634014,478.09,4775.901226639861,-1,0.1375526,327.75674,0.07608513,10.0,3788.6917,True,4635.3745,23041818.0,987.2098,4163.535,,34.82039,13601.026333808899,0.015917271,49100,1.1634014,10.0,13.75526,100,20408639,1211.2595,5589.122,[-0.17   1.272 -1.797 -1.969 -2.712],-1.2723264,4775.9014,41.224564,0.00076085125,1.591727,4999.951
492,1.30568,0.010522999,480.02,4795.49930430498,-1,0.034060333,289.1792,0.2714223,10.0,4059.462,True,4351.912,18723564.0,736.0375,4183.133,,75.18739,13629.19492483139,0.0060450947,49200,1.0523,10.0,3.4060335,100,20456641,940.4912,5051.641,[-0.168  1.275 -1.79  -1.981 -2.691],-1.2698975,4795.4995,76.58844,0.002714223,0.60450953,4999.953
493,1119.2983,0.12530516,474.96,4745.352413409155,-1,11.830847,551.22,0.00022539923,10.0,349.66022,True,30470.594,188265220000.0,4395.6924,4132.9854,,1.1215265,13657.251322507858,1.1765625,49300,12.530517,10.0,1183.0847,100,20504137,4650.296,50957.895,[-0.166  1.275 -1.784 -1.98  -2.689],-1.2668458,4745.353,0.089341685,2.2539923e-06,117.656265,4999.956
494,159.83841,0.046315506,463.77,4632.16495874945,-1,3.868704,623.7204,0.00029723317,10.0,,True,12123.82,26305888000.0,4632.1655,4019.7983,,1.4313818,13685.2145652771,0.38434216,49400,4.6315513,10.0,386.87042,100,20550514,4999.952,19865.8,[-0.172  1.264 -1.783 -1.986 -2.686],-1.2691652,4632.1655,0.62563187,2.9723317e-06,38.43422,4999.952
495,1.164724,0.010429252,471.78,4712.5266804816065,-1,0.02872737,574.54285,0.2997419,10.0,,True,4250.336,3536949.2,4712.527,4100.16,,87.79443,13713.636330842972,0.0038886482,49500,1.0429252,10.0,2.872737,100,20597692,4999.954,4911.217,[-0.164  1.255 -1.786 -1.993 -2.688],-1.2722899,4712.527,85.857254,0.0029974189,0.38886482,4999.954
496,3.363863,0.012911962,482.52,4821.523937530285,-1,0.12829679,317.09573,0.058039345,10.0,3829.0513,True,5093.497,27246936.0,992.47284,4209.155,,31.44165,13740.449914455414,0.019066451,49600,1.2911965,10.0,12.8296795,100,20645944,1170.9199,6216.633,[-0.163  1.252 -1.785 -1.995 -2.691],-1.2515866,4821.524,29.727726,0.0005803934,1.9066453,4999.971
497,1.1032208,0.010503631,480.95,4805.972586332224,-1,0.022817506,507.3095,0.5135365,10.0,559.47784,True,4413.393,3176138.0,4246.4946,4193.6055,,89.22731,13767.926792860031,0.0036496632,49700,1.0503631,10.0,2.2817507,100,20694039,4440.48,5056.589,[-0.16   1.254 -1.789 -1.99  -2.671],-1.2448881,4805.9727,90.643684,0.005135365,0.36496636,4999.958
498,1.1467452,0.010403778,485.25,4849.18179561967,-1,0.024353858,294.37866,0.40635002,10.0,3838.5784,True,4395.076,16396037.0,1010.6036,4236.8135,,87.92985,13797.221190929413,0.0038546005,49800,1.0403779,10.0,2.435386,100,20742564,1161.388,5050.838,[-0.161  1.253 -1.784 -1.992 -2.664],-1.2358551,4849.1816,87.20333,0.0040635,0.38546008,4999.9663
499,1.0765829,0.010170709,479.88,4794.2509747369695,-1,0.02033926,295.24918,0.4802522,10.0,3969.2139,True,4234.909,16598847.0,825.03735,4181.8853,,93.77681,13825.59678530693,0.0026200565,49900,1.0170709,10.0,2.033926,100,20790552,1030.7344,4870.291,[-0.161  1.255 -1.787 -1.991 -2.655],-1.2284546,4794.2515,92.88648,0.004802522,0.26200563,4999.948
