TimestepsSoFar,MaxIW,ESSClassic,Bound,OptimizationReturnMean,MeanIWNorm,MinIWNorm,InitialBound,InitialReturnMean,EpLenMean,EpisodesSoFar,ReturnStepMax,MeanIW,InitialReturnMax,ESSRenyi,TimeElapsed,EpThisIter,MaxIWNorm,InitialReturnStd,MinIW,ReturnStepMaxmin,Iteration,StdIW,VarianceInit,J_sample_variance,Weights,ReturnMeanIW,MeanEntropy,LearnableVariance,EpRewMean,StdIWNorm,OptimizationReturnMin,OptimizationReturnMax,InitialReturnMin,EmpiricalD2
14859062,65.37413,6.2585607,5911.102,4551.609,0.017429201,0.00026796796,4079.162,4691.483,469.56,34900,10.0,1.7429203,4999.5713,7.33674,8814.744795322418,100,0.6537413,790.66376,0.026796795,10.0,349,6.745375,-1,986448200.0,[-0.21   1.768 -2.985 -2.439 -1.02 ],8171.7183,0.42918774,True,4691.482398286669,0.06745375,,4859.6978,139.87369,13.630032
14903972,42076.41,1.0024453,1885820.9,4485.347,4.212784,2.20673e-09,3873.0366,4485.347,449.1,35000,10.0,421.2784,4999.4985,0.00077325164,8828.850181341171,100,420.7641,885.41583,2.20673e-07,10.0,350,4186.5,-1,442482970000000.0,[-0.235  1.773 -2.999 -2.425 -0.99 ],2106018.0,0.3239279,True,4485.347126107635,41.865005,,4999.4985,,129324.01
14950673,14.213659,25.14283,4706.3813,4665.722,0.012639632,0.00017342437,4053.3933,4665.722,467.01,35100,10.0,1.2639632,4999.6445,21.63856,8841.630418539047,100,0.14213659,935.6497,0.017342437,10.0,351,2.1809416,-1,118769170.0,[-0.208  1.724 -3.    -2.461 -1.095],6022.729,0.28851345,True,4665.7220932734135,0.021809418,,4999.6445,,4.62138
14999437,3.2794745,74.92348,4458.5684,1364.5822,0.010574887,0.0012464662,4261.5894,4873.9194,487.64,35200,10.0,1.0574887,4999.654,65.72398,8856.144841432571,100,0.032794744,312.08853,0.12464663,10.0,352,0.6117871,-1,14841859.0,[-0.197  1.714 -2.994 -2.479 -1.13 ],5213.8755,0.29237285,True,4873.919464917385,0.0061178706,,1490.3164,3509.3374,1.5215145
15047979,1589.6622,1.1696409,40529.96,4671.949,0.17212711,3.1716846e-07,4239.4844,4851.8184,485.42,35300,10.0,17.212713,4999.688,0.025520718,8870.144521713257,100,15.896622,547.403,3.1716845e-05,10.0,353,158.22247,-1,495851800000.0,[-0.188  1.731 -3.013 -2.48  -1.127],78860.25,0.36169413,True,4851.818483711907,1.5822248,,4819.8193,179.86887,3918.385
15096186,1022.9171,1.1037452,40133.82,3017.491,0.107473396,2.8315824e-07,4204.81,4817.1313,482.07,35400,10.0,10.747337,4999.578,0.20578541,8883.365833759308,100,10.229171,460.08353,2.8315824e-05,10.0,354,101.73171,-1,107397750000.0,[-0.215  1.735 -3.009 -2.479 -1.057],53631.89,0.43112195,True,4817.131113753888,1.017317,,3199.9377,1799.6404,485.9431
15143525,4.087333,67.16944,4380.253,4570.4717,0.0108527215,0.0012191933,4118.0156,4730.342,473.39,35500,10.0,1.0852722,4999.622,64.155624,8897.26012969017,100,0.04087333,648.6865,0.121919334,10.0,355,0.7587381,-1,13748313.0,[-0.201  1.749 -3.    -2.476 -0.988],5144.7314,0.4210512,True,4730.342107227789,0.007587381,,4839.752,159.87036,1.5587099
15191907,310.1993,2.5832572,22874.59,2596.0212,0.0699668,3.8892085e-06,4222.9023,4835.221,483.82,35600,10.0,6.99668,4999.558,0.30702528,8912.166432380676,100,3.101993,414.4013,0.00038892086,10.0,356,42.96601,-1,14391959000.0,[-0.204  1.774 -3.001 -2.47  -0.998],33925.3,0.46042952,True,4835.221015643502,0.42966008,,2760.3584,2239.1997,325.7061
15236692,4.318181,65.611565,4241.2915,4473.5405,0.010918399,0.0011454301,3861.227,4473.5405,447.85,35700,10.0,1.0918398,4999.5186,60.166206,8925.87651014328,100,0.04318181,1039.2764,0.11454302,10.0,357,0.79045075,-1,16509278.0,[-0.219  1.801 -3.024 -2.4   -0.959],5030.6924,0.4478981,True,4473.540391689243,0.007904507,,4999.5186,,1.6620625
15280115,1293.2135,1.1800021,54259.676,4338.0864,0.14056496,1.1653258e-06,3725.7793,4338.0864,434.23,35800,10.0,14.056496,4999.4634,0.15423392,8938.686474084854,100,12.932135,1390.5333,0.00011653258,10.0,358,128.63469,-1,417761400000.0,[-0.205  1.8   -3.033 -2.402 -0.971],69850.86,0.39853162,True,4338.085953419336,1.286347,,4999.4634,,648.36584
15328574,219.46262,4.6372843,20471.5,4834.0996,0.059086636,1.5358452e-06,4231.765,4844.08,484.59,35900,10.0,5.9086637,4999.5303,0.4741238,8952.135351896286,100,2.194626,761.9961,0.00015358452,10.0,359,26.794565,-1,18058674000.0,[-0.161  1.778 -3.037 -2.428 -1.02 ],29364.105,0.3554821,True,4844.080118001625,0.26794565,,4989.55,9.980545,210.91537
15375129,62.20913,8.224824,7847.0225,4642.7495,0.02290008,1.5636962e-05,4040.4045,4652.729,465.55,36000,10.0,2.290008,4999.6074,4.451856,8966.217620372772,100,0.6220913,1123.5992,0.0015636962,10.0,360,7.6495566,-1,1400586200.0,[-0.181  1.838 -3.018 -2.394 -1.063],10749.113,0.37698382,True,4652.729057014768,0.076495565,,4989.628,9.979461,22.462542
15422771,3397.323,1.0438857,153044.8,4761.6504,0.34711647,2.9901353e-06,4149.326,4761.6504,476.42,36100,10.0,34.71166,4999.609,0.090916276,8980.025149822235,100,33.97323,850.38495,0.00029901354,10.0,361,337.96384,-1,2883834600000.0,[-0.195  1.809 -3.019 -2.433 -1.042],173352.5,0.43901736,True,4761.65084467726,3.3796387,,4999.609,,1099.9131
15468648,10.633878,41.38687,4720.2446,4585.0454,0.012469525,0.00069606095,3972.729,4585.0454,458.77,36200,10.0,1.2469524,4999.542,36.127796,8993.584349870682,100,0.10633878,1121.5055,0.069606096,10.0,362,1.4839388,-1,56200296.0,[-0.182  1.734 -3.066 -2.43  -0.98 ],5738.9653,0.43571034,True,4585.045386758415,0.014839388,,4999.542,,2.767952
15515339,38.753113,12.345593,6088.5654,4656.9287,0.017530425,3.8643433e-05,4054.5881,4666.909,466.91,36300,10.0,1.7530425,4999.5767,8.136186,9007.884586572647,100,0.38753113,1094.6572,0.0038643433,10.0,363,4.671145,-1,442272900.0,[-0.172  1.76  -3.068 -2.408 -0.983],8235.251,0.41560915,True,4666.909000678527,0.046711445,,4989.5967,9.980106,12.2907715
15563912,18.642944,26.089304,4569.438,963.8917,0.011297941,0.00027358904,4240.9326,4853.2505,485.73,36400,10.0,1.1297944,4999.555,35.859203,9022.022803544998,100,0.18642944,271.81058,0.027358906,10.0,364,1.9016112,-1,24054158.0,[-0.191  1.733 -3.068 -2.447 -1.003],5591.969,0.42136577,True,4853.250822777016,0.019016113,,1110.196,3889.3591,2.7886844
15611204,47.52483,9.414087,6591.799,4727.0776,0.01939458,2.1084146e-05,4114.7544,4727.0776,472.92,36500,10.0,1.9394581,4999.5977,4.562327,9036.45664358139,100,0.47524828,1012.4502,0.0021084147,10.0,365,6.0161915,-1,916999200.0,[-0.17   1.711 -3.075 -2.45  -0.998],9458.533,0.41712555,True,4727.077448261589,0.06016191,,4999.5977,,21.91864
15659451,14.894778,30.306246,4551.7695,4822.9995,0.011400443,0.0002850959,4210.675,4822.9995,482.47,36600,10.0,1.1400442,4999.608,37.605736,9050.840886116028,100,0.14894778,836.65796,0.028509593,10.0,366,1.7288309,-1,76234440.0,[-0.148  1.667 -3.061 -2.492 -1.002],5550.284,0.38746953,True,4822.999254589808,0.017288309,,4999.608,,2.6591687
15709195,207.97444,1.6645045,7064.599,1153.5079,0.02692543,1.8222191e-07,4360.511,4972.8364,497.44,36700,10.0,2.6925428,4999.615,0.91952527,9064.990717411041,100,2.0797443,129.06242,1.8222192e-05,10.0,367,20.695467,-1,709169340.0,[-0.15   1.674 -3.049 -2.522 -1.031],13450.18,0.31776407,True,4972.836473420711,0.20695466,,1180.2866,3819.3286,108.75177
15759171,7.263118,53.459618,4668.043,117.42637,0.010933791,0.0016749375,4384.3525,4996.68,499.76,36800,10.0,1.0933793,4999.63,59.918655,9078.653342723846,100,0.07263117,15.817727,0.16749376,10.0,368,1.0201706,-1,28758610.0,[-0.136  1.695 -3.02  -2.555 -1.101],5459.0903,0.32936013,True,4996.6798111835415,0.010201706,,120.376465,4879.2534,1.6689293
15808075,61.964855,5.501337,5470.797,4879.319,0.015044988,7.5384894e-05,4276.9697,4889.2993,489.04,36900,10.0,1.5044991,4999.649,9.856535,9092.683233261108,100,0.6196485,700.72754,0.0075384895,10.0,369,6.23549,-1,974900600.0,[-0.152  1.727 -2.919 -2.582 -1.09 ],7421.194,0.36662063,True,4889.299260901423,0.062354896,,4989.6685,9.980577,10.145554
15855531,4.4111004,57.384594,4400.1445,4742.9683,0.010973807,0.0007213938,4130.646,4742.9683,474.56,37000,10.0,1.0973806,4999.586,52.80742,9106.90878033638,100,0.044111002,879.76733,0.07213938,10.0,370,0.9456773,-1,22656716.0,[-0.171  1.716 -2.925 -2.58  -1.052],5242.765,0.34367782,True,4742.968149903861,0.009456772,,4999.586,,1.8936733
15904242,8.29838,47.68402,4646.218,4868.9883,0.011406649,0.00076101307,4256.661,4868.9883,487.11,37100,10.0,1.1406648,4999.628,46.6104,9120.976312875748,100,0.0829838,548.69543,0.07610131,10.0,371,1.1947823,-1,34533876.0,[-0.17   1.705 -2.928 -2.591 -1.075],5543.1133,0.35821506,True,4868.987795176169,0.011947823,,4999.628,,2.145444
15952711,3.2820053,82.89108,4428.354,4844.8735,0.010478698,0.0024695913,4232.5493,4844.8735,484.69,37200,10.0,1.0478699,4999.6113,80.601135,9135.691590070724,100,0.032820053,719.4052,0.24695913,10.0,372,0.47606322,-1,6400617.5,[-0.17   1.675 -2.937 -2.6   -1.061],5110.3965,0.36167443,True,4844.873857898305,0.0047606323,,4999.6113,,1.2406774
16002292,6.116587,60.793423,4766.19,1397.0125,0.011283107,0.0010544147,4343.8184,4956.149,495.81,37300,10.0,1.1283107,4999.6567,55.54003,9151.196387290955,100,0.06116587,167.33,0.10544147,10.0,373,0.9061078,-1,17829162.0,[-0.164  1.673 -2.921 -2.577 -1.057],5587.832,0.38376853,True,4956.149210632133,0.009061078,,1440.52,3559.1367,1.8005031
16050974,142.6527,2.705974,7272.6226,4866.7153,0.024611237,5.3694243e-05,4254.3926,4866.7153,486.82,37400,10.0,2.4611237,4999.5884,1.5724128,9164.847306489944,100,1.4265269,703.9692,0.0053694244,10.0,374,14.757565,-1,5500847600.0,[-0.161  1.682 -2.931 -2.574 -1.035],12155.733,0.44129324,True,4866.715024574279,0.14757565,,4999.5884,,63.596527
16100012,4.818023,72.23461,4567.0684,4572.097,0.010753112,0.0009884761,4289.51,4901.8335,490.38,37500,10.0,1.0753112,4999.5967,68.7377,9179.287795066833,100,0.04818023,495.33057,0.09884761,10.0,375,0.6666737,-1,10149550.0,[-0.159  1.706 -2.935 -2.566 -0.978],5305.6235,0.4358912,True,4901.833370113054,0.0066667367,,4669.8604,329.73657,1.4548057
16147935,110.65482,3.2320395,6179.326,4640.809,0.02034263,4.6645317e-05,4178.34,4790.6636,479.23,37600,10.0,2.0342627,4999.596,2.5790565,9192.667593479156,100,1.1065482,884.70593,0.004664532,10.0,376,11.131008,-1,2945623000.0,[-0.144  1.696 -2.951 -2.568 -0.983],9992.18,0.40633175,True,4790.663185510773,0.11131008,,4849.742,149.85402,38.77387
16197428,19.901089,18.869167,6076.736,1078.022,0.015522097,0.0001831156,4334.9644,4947.287,494.93,37700,10.0,1.5522097,4999.5996,14.17302,9207.454323768616,100,0.19901088,173.60777,0.01831156,10.0,377,3.2186003,-1,49837204.0,[-0.175  1.705 -2.976 -2.519 -1.013],7703.219,0.4318875,True,4947.287087851778,0.032186,,1130.3345,3869.2651,7.0556593
16246522,23.195595,16.830753,6259.0503,1067.423,0.016937392,4.4899643e-05,4294.5605,4906.8857,490.94,37800,10.0,1.6937392,4999.611,8.832376,9222.471333503723,100,0.23195595,232.40714,0.0044899643,10.0,378,3.7650964,-1,61336810.0,[-0.171  1.717 -2.986 -2.587 -0.987],8319.41,0.41741648,True,4906.885397655757,0.037650965,,1160.1484,3839.4624,11.321982
16295248,2.1152773,87.77032,4320.219,4710.3735,0.01018301,0.003923265,4257.9175,4870.248,487.26,37900,10.0,1.0183011,4999.653,87.54662,9237.970443725586,100,0.021152772,523.57446,0.39232647,10.0,379,0.3801105,-1,3630595.5,[-0.17   1.668 -2.983 -2.619 -1.002],4974.6533,0.41897577,True,4870.2476162805215,0.0038011053,,4839.7783,159.87445,1.1422485
16344709,8.795369,44.112324,4831.0957,1574.12,0.01182557,0.00022058956,4331.5107,4943.8413,494.61,38000,10.0,1.1825571,4999.6567,33.25509,9251.610313892365,100,0.08795369,197.63982,0.022058956,10.0,380,1.3310677,-1,20735618.0,[-0.166  1.655 -2.991 -2.626 -1.   ],5892.93,0.39854142,True,4943.841344943442,0.0133106755,,1629.9355,3369.7212,3.0070586
16394009,10.57058,32.496014,4819.3154,4928.7627,0.012096549,0.0003316166,4316.4316,4928.7627,493.0,38100,10.0,1.2096549,4999.6636,33.576927,9265.429583787918,100,0.10570579,507.18375,0.033161663,10.0,381,1.7434566,-1,68176320.0,[-0.148  1.669 -2.98  -2.647 -1.02 ],5876.0503,0.41968727,True,4928.762724153147,0.017434567,,4999.6636,,2.9782357
16441546,119.66385,3.9414837,8202.664,4750.9604,0.024912091,5.1153967e-07,4138.6357,4750.9604,475.37,38200,10.0,2.491209,4999.604,2.30515,9279.245306253433,100,1.1966385,872.5829,5.1153966e-05,10.0,382,12.2983885,-1,3818789000.0,[-0.161  1.645 -2.984 -2.651 -0.999],12235.696,0.35417572,True,4750.960210431628,0.12298389,,4999.604,,43.381126
16490416,188.87628,2.2044487,8140.3125,4875.1387,0.028559633,1.5293286e-07,4272.7847,4885.1206,488.7,38300,10.0,2.8559635,4999.701,1.0363616,9292.99470615387,100,1.8887628,534.5569,1.5293286e-05,10.0,383,19.022263,-1,9099575000.0,[-0.166  1.68  -2.97  -2.684 -1.065],14155.29,0.2830503,True,4885.120591079408,0.19022264,,4989.719,9.981748,96.491425
16539420,31.577852,13.585367,5642.035,1508.5375,0.014977198,0.00013862587,4285.7617,4898.0986,490.04,38400,10.0,1.4977199,4999.7104,12.762561,9307.644946575165,100,0.31577852,289.60043,0.0138625875,10.0,384,3.7773616,-1,63037668.0,[-0.174  1.692 -2.966 -2.674 -1.136],7356.0776,0.3254709,True,4898.098672345483,0.03777362,,1610.1494,3389.561,7.835418
16587294,196.86917,2.4922354,10252.93,4784.9834,0.0334648,6.451893e-06,4172.645,4784.9834,478.74,38500,10.0,3.3464801,4999.72,0.94223607,9320.916198253632,100,1.9686917,745.6125,0.0006451893,10.0,385,20.932125,-1,11066238000.0,[-0.177  1.693 -2.972 -2.692 -1.093],16561.217,0.25448233,True,4784.98321515127,0.20932126,,4999.72,,106.130516
16636002,279.1578,2.4235938,15904.514,4858.1626,0.053668033,7.689625e-08,4255.8003,4868.143,487.08,38600,10.0,5.3668036,4999.759,0.31833583,9335.803985834122,100,2.791578,530.82,7.689625e-06,10.0,386,34.05322,-1,29165769000.0,[-0.171  1.661 -2.973 -2.695 -1.164],26757.566,0.17576602,True,4868.142960896897,0.34053218,,4989.7783,9.980365,314.13367
16684037,17.710854,28.236103,4908.3545,4801.6167,0.0126352655,0.00077012746,4189.27,4801.6167,480.35,38700,10.0,1.2635266,4999.793,34.521847,9349.670392751694,100,0.17710853,860.06244,0.07701275,10.0,387,2.0143504,-1,79831770.0,[-0.157  1.656 -2.972 -2.704 -1.243],5950.5537,0.15593566,True,4801.61703811617,0.020143501,,4999.793,,2.8967164
16732747,21.373589,20.081661,4723.6045,4868.7104,0.012530777,0.00018039902,4256.364,4868.7104,487.1,38800,10.0,1.2530777,4999.7856,21.101978,9364.149031162262,100,0.21373588,530.08246,0.018039903,10.0,388,2.499778,-1,150516220.0,[-0.172  1.644 -2.969 -2.684 -1.263],6056.6206,0.1368578,True,4868.71024283913,0.024997778,,4999.7856,,4.738892
16781248,406.2224,1.6244807,16249.05,4837.4463,0.051908173,3.5508972e-06,4235.0776,4847.426,485.01,38900,10.0,5.1908183,4999.8066,0.41445047,9378.486154794693,100,4.062224,542.2723,0.00035508972,10.0,389,40.394493,-1,41033260000.0,[-0.182  1.621 -2.969 -2.707 -1.282],25760.846,0.19344173,True,4847.426068175811,0.4039449,,4989.8267,9.980137,241.28336
16829198,118.95039,3.585764,8177.381,4781.638,0.026999805,4.731097e-06,4179.2686,4791.6177,479.5,39000,10.0,2.6999805,4999.8076,1.3995382,9392.947534799576,100,1.1895039,587.62146,0.0004731097,10.0,390,14.000398,-1,4929271000.0,[-0.171  1.592 -2.964 -2.747 -1.225],13353.527,0.12987293,True,4791.617909699073,0.14000396,,4989.8276,9.979897,71.45214
16878086,215.29184,3.3661242,13134.898,4886.7295,0.042567298,5.0597464e-06,4274.3853,4886.7295,488.88,39100,10.0,4.25673,4999.7686,0.7110014,9408.765420913696,100,2.1529183,523.81067,0.00050597463,10.0,391,22.807398,-1,12747931000.0,[-0.155  1.587 -2.962 -2.745 -1.289],20396.967,0.16490136,True,4886.729506911688,0.22807397,,4999.7686,,140.6467
16926705,12.251459,40.55491,4912.782,4859.235,0.012345659,8.123122e-05,4246.8906,4859.235,486.19,39200,10.0,1.2345659,4999.7686,26.970879,9424.365672111511,100,0.12251459,532.1542,0.008123122,10.0,392,1.4946878,-1,56657668.0,[-0.158  1.563 -2.973 -2.821 -1.254],6091.875,0.16340593,True,4859.234744709241,0.014946877,,4999.7686,,3.7077026
16976372,333.14032,1.4861566,12389.077,545.53143,0.04064262,5.233557e-05,4352.868,4965.212,496.67,39300,10.0,4.0642624,4999.767,0.74262595,9438.791724443436,100,3.331403,114.15615,0.005233557,10.0,393,33.0901,-1,453646820.0,[-0.141  1.576 -2.972 -2.821 -1.256],19494.834,0.19579184,True,4965.211963078396,0.330901,,580.0864,4419.6807,134.65729
17024781,3.8712156,67.76231,4559.483,4828.132,0.011058544,0.00079797313,4225.7686,4838.112,484.09,39400,10.0,1.1058545,4999.761,51.479393,9452.650824785233,100,0.038712155,558.6783,0.07979731,10.0,394,0.7627565,-1,14752634.0,[-0.169  1.593 -2.972 -2.814 -1.223],5412.933,0.19146207,True,4838.1120397244995,0.007627565,,4989.7812,9.9800825,1.9425249
17074308,3.8773286,63.038883,4865.289,1361.7245,0.011467277,0.0015108332,4338.952,4951.2964,495.27,39500,10.0,1.1467278,4999.771,57.057407,9466.198963403702,100,0.038773287,188.66347,0.15108332,10.0,395,0.87806904,-1,18663652.0,[-0.159  1.62  -2.958 -2.826 -1.227],5675.9507,0.20962563,True,4951.295976049964,0.00878069,,1410.1995,3589.5715,1.7526208
17123027,83.79148,4.630331,5892.4614,4860.0166,0.01886101,6.753756e-05,4257.6543,4869.996,487.19,39600,10.0,1.8861009,4999.748,6.1127844,9479.124792575836,100,0.83791476,556.1401,0.0067537567,10.0,396,8.559808,-1,1187282600.0,[-0.153  1.59  -2.956 -2.821 -1.209],8369.166,0.2496845,True,4869.9962355943335,0.085598074,,4989.768,9.979893,16.359158
17170931,257.85876,2.0048335,11152.371,1037.4536,0.03683106,3.4047986e-05,4174.7236,4787.0684,479.04,39700,10.0,3.6831062,4999.7637,1.0821811,9492.072595834732,100,2.5785875,392.1937,0.0034047985,10.0,397,25.750008,-1,679806140.0,[-0.168  1.583 -2.963 -2.837 -1.169],17038.709,0.27823323,True,4787.067854776482,0.25750005,,1250.1494,3749.6143,92.405975
17217433,10.103382,34.36713,4566.419,1655.4286,0.012125236,0.00028074151,4032.6338,4644.976,465.02,39800,10.0,1.2125235,4999.753,31.698843,9504.854228973389,100,0.10103382,523.8676,0.02807415,10.0,398,1.6756341,-1,20758058.0,[-0.195  1.571 -2.976 -2.855 -1.141],5654.0273,0.2465017,True,4644.975911757504,0.016756343,,2010.2056,2989.5474,3.1546893
17262899,38.901382,10.081922,4886.9043,4541.505,0.013493562,7.566259e-05,3929.1646,4541.505,454.66,39900,10.0,1.3493564,4999.7373,18.304523,9517.959605455399,100,0.38901383,919.16345,0.007566259,10.0,399,4.029754,-1,405818800.0,[-0.187  1.57  -2.981 -2.873 -1.172],6318.148,0.23452656,True,4541.505101020709,0.04029754,,4999.7373,,5.4631305
17309923,590.641,1.373018,20211.176,4698.822,0.0693067,1.0416452e-05,4086.4775,4698.822,470.24,40000,10.0,6.9306703,4999.7656,0.18551323,9530.698920965195,100,5.9064097,775.2482,0.0010416452,10.0,400,58.740135,-1,87124870000.0,[-0.172  1.529 -2.993 -2.9   -1.184],34428.17,0.29170328,True,4698.821478691951,0.58740133,,4999.7656,,539.0451
17358469,102.91594,3.5406418,6990.5264,1392.3589,0.021319248,5.04854e-05,4239.497,4851.839,485.46,40100,10.0,2.1319246,4999.747,2.9457314,9544.323395252228,100,1.0291594,336.64447,0.00504854,10.0,401,11.12764,-1,351892770.0,[-0.148  1.534 -3.    -2.898 -1.127],10558.298,0.30626297,True,4851.838527909751,0.111276396,,1540.2676,3459.4795,33.947426
17404526,85.85535,7.5535,13238.27,4601.2817,0.038428776,1.3951766e-06,3988.9395,4601.2817,460.57,40200,10.0,3.842878,4999.7544,1.3593874,9557.369583845139,100,0.85855347,700.81555,0.00013951767,10.0,402,13.443976,-1,4333308000.0,[-0.176  1.539 -2.999 -2.906 -1.113],18490.244,0.25106844,True,4601.281462372136,0.13443977,,4999.7544,,73.562546
17451882,191.37544,2.1596873,7944.9155,1411.5085,0.028413158,7.5527732e-06,4118.7534,4731.0938,473.56,40300,10.0,2.841316,4999.7324,0.9711036,9571.091326713562,100,1.9137543,432.56186,0.00075527735,10.0,403,19.12419,-1,1132977900.0,[-0.176  1.56  -2.995 -2.846 -1.168],14158.749,0.28312677,True,4731.09370845441,0.19124188,,1680.1472,3319.5852,102.975624
17500859,1476.9695,1.1151766,46913.89,1155.5964,0.15601306,2.821961e-07,4282.6997,4895.0396,489.77,40400,10.0,15.601306,4999.7305,0.11265295,9585.71564245224,100,14.769694,255.7334,2.821961e-05,10.0,404,146.91087,-1,6932472300.0,[-0.164  1.594 -3.008 -2.788 -1.136],65157.93,0.19873637,True,4895.039278510354,1.4691087,,1260.2876,3739.4429,887.682
17549848,4.5481734,59.99193,4610.974,1117.1519,0.011296627,0.00046884603,4284.284,4896.63,489.89,40500,10.0,1.1296628,4999.7837,53.146675,9599.60726737976,100,0.045481734,273.17743,0.046884604,10.0,405,0.92252076,-1,19178742.0,[-0.164  1.565 -3.01  -2.814 -1.22 ],5450.9346,0.18390031,True,4896.62975009077,0.009225208,,1220.3057,3779.478,1.8815852
17597434,24.010372,20.60621,5519.192,4745.3584,0.014585135,5.572424e-05,4142.994,4755.34,475.86,40600,10.0,1.4585135,4999.782,13.982792,9613.56576681137,100,0.24010372,609.0579,0.005572424,10.0,406,2.8628898,-1,201743440.0,[-0.174  1.559 -3.038 -2.791 -1.235],7156.7617,0.19258605,True,4755.339842048292,0.028628899,,4989.801,9.98168,7.1516476
17646863,1104.2949,1.1317877,28334.047,851.3661,0.117535494,2.385497e-06,4328.57,4940.9126,494.29,40700,10.0,11.753552,4999.759,0.040557645,9627.0779941082,100,11.042949,180.1804,0.0002385497,10.0,407,109.85378,-1,12429184000.0,[-0.155  1.573 -3.043 -2.788 -1.226],58739.98,0.26762855,True,4940.912612268409,1.0985378,,910.21216,4089.5466,2465.6265
17695342,536.0106,1.5411925,17742.508,4846.1514,0.06696405,6.866258e-08,4233.8125,4846.1514,484.79,40800,10.0,6.6964045,4999.727,0.15739399,9640.535419464111,100,5.360106,713.1689,6.8662584e-06,10.0,408,53.523014,-1,72254290000.0,[-0.149  1.608 -3.038 -2.77  -1.151],33177.195,0.2292894,True,4846.151010803048,0.5352301,,4999.727,,635.34827
17743514,2.9878664,70.257744,4406.091,4814.0664,0.010809456,0.0022439442,4201.726,4814.0664,481.72,40900,10.0,1.0809456,4999.7373,66.99509,9653.625466108322,100,0.029878663,577.14185,0.22439443,10.0,409,0.7033048,-1,11530508.0,[-0.164  1.574 -3.008 -2.624 -1.19 ],5154.211,0.239797,True,4814.06669431159,0.0070330473,,4999.7373,,1.4926468
17792263,162.9911,3.5986376,10411.471,1263.0757,0.03203464,2.2040202e-05,4260.3086,4872.6494,487.49,41000,10.0,3.203464,4999.7437,1.2495915,9666.529126644135,100,1.629911,306.99985,0.0022040203,10.0,410,16.580301,-1,668826700.0,[-0.171  1.588 -3.007 -2.611 -1.179],15889.311,0.26519892,True,4872.649224236442,0.16580297,,1390.1699,3609.5737,80.02615
17841552,22.048258,23.777206,5482.6377,4927.8374,0.0137397405,0.0001609627,4315.498,4927.8374,492.89,41100,10.0,1.373974,4999.728,21.153275,9679.815527439117,100,0.22048257,509.71368,0.016096272,10.0,411,2.4600308,-1,153204380.0,[-0.143  1.6   -3.008 -2.603 -1.154],6814.0215,0.23662299,True,4927.837254408706,0.024600308,,4999.728,,4.7274003
17890889,557.3947,1.68985,23666.652,4922.8716,0.0741436,8.5587446e-05,4320.5103,4932.8516,493.37,41200,10.0,7.4143605,4999.7446,0.5949362,9693.442268371582,100,5.573947,505.41177,0.008558745,10.0,412,56.552105,-1,55280450000.0,[-0.124  1.59  -3.009 -2.62  -1.182],31605.516,0.2111205,True,4932.851185546034,0.56552106,,4989.765,9.9794855,168.08525
17940368,44.865406,8.164384,5435.1094,1276.7943,0.014966924,0.00012848969,4334.04,4946.381,494.79,41300,10.0,1.4966923,4999.7397,9.976777,9707.468037605286,100,0.44865406,185.45442,0.012848969,10.0,413,5.0196843,-1,73295920.0,[-0.157  1.584 -3.014 -2.625 -1.208],7373.7524,0.24973032,True,4946.380670634804,0.05019684,,1330.1533,3669.5864,10.023277
17988934,47.149185,7.3428063,5250.009,4854.967,0.015530038,8.250983e-05,4242.6206,4854.967,485.66,41400,10.0,1.5530038,4999.787,6.457776,9720.93682384491,100,0.47149184,711.4475,0.008250983,10.0,414,5.5167212,-1,769537660.0,[-0.149  1.589 -3.008 -2.667 -1.169],7659.668,0.20120743,True,4854.967014143889,0.05516721,,4999.787,,15.485207
18038858,21.89019,17.9118,5921.117,482.39944,0.015142565,0.00028533977,4379.4473,4991.791,499.24,41500,10.0,1.5142566,4999.7715,15.787303,9734.013919830322,100,0.2189019,56.423573,0.028533978,10.0,415,3.2416804,-1,48635972.0,[-0.135  1.595 -3.012 -2.699 -1.218],7462.256,0.2213287,True,4991.791066954182,0.032416806,,490.37988,4509.3916,6.334204
18087148,22.234264,24.312183,5313.4297,4817.201,0.01362884,4.8581252e-05,4214.8413,4827.182,482.9,41600,10.0,1.362884,4999.7363,19.416498,9747.103217363358,100,0.22234264,735.45685,0.0048581255,10.0,416,2.4046948,-1,146372080.0,[-0.156  1.6   -3.011 -2.689 -1.198],6703.086,0.2198433,True,4827.181851155776,0.024046944,,4989.756,9.980332,5.1502595
18137016,478.51324,1.844946,20195.387,526.23987,0.06622133,1.2905556e-07,4373.506,4985.845,498.68,41700,10.0,6.622134,4999.73,0.2249423,9759.791834831238,100,4.7851324,69.77157,1.2905557e-05,10.0,417,48.30171,-1,1568394500.0,[-0.135  1.604 -3.007 -2.679 -1.199],33106.29,0.14901169,True,4985.84528684092,0.4830171,,540.1245,4459.6055,444.55844
18186457,635.6236,1.3065141,30511.693,4943.1133,0.07278798,4.742551e-05,4330.7686,4943.1133,494.41,41800,10.0,7.2787976,4999.7793,1.1051056,9773.533835887909,100,6.356236,497.7873,0.004742551,10.0,418,63.262566,-1,101053900000.0,[-0.151  1.642 -3.009 -2.646 -1.27 ],36336.676,0.18782914,True,4943.113265030628,0.6326257,,4999.7793,,90.48908
