EmpiricalD2Arithmetic,EpLenMean,TimestepsSoFar,MeanD2-0,ReturnStepMax,TimeElapsed,Weights,InitialReturnMin,ESSRenyiArithmetic,Inner Iteration,InitialBound,ReturnMeanIW,EpisodesSoFar,StdWReturnMean,LearnableVariance,Iteration,Penalization,DivergenceHarmonic,MaxIW,ESSRenyiHarmonic,WReturnMean,EpRewMean,StdIW,InitialReturnMax,MeanIW,ReturnStepMaxmin,InitialReturnStd,EpThisIter,MinIW,MeanEntropy,InitialReturnMean,VarianceInitializer,EmpiricalD2Harmonic,MinTargetPdf,MinBehavPdf,Bound
1.0,446.23,18592567,1.0,10.0,8840.676709890366,[ 0.31   0.257 -3.898 -1.838],859.514,100.0,1,-22562350.0,18990310000.0,43600,,,436,True,508482220000.0,102335.38,100.0,21119184.0,4458.657457806627,10947.287,4999.583,1660.4951,10.0,1113.354,100,0.063324,0.4189424,4458.657,-1,1.0,-247.44843,-247.44843,-1048060040000.0
1.0,500.0,18642567,1.0,10.0,8861.361101865768,[ 0.284  0.313 -3.903 -1.834],4998.3896,100.0,1,-26435432.0,104735965000000.0,43700,,,437,True,8.304752e+28,379418500.0,100.0,24992230.0,4999.222957533645,37774270.0,4999.64,4192044.5,10.0,0.22932808,100,0.05027872,0.4189424,4999.223,-1,1.0,-249.73679,-249.73679,-4.1589177e+20
1.0,495.01,18692068,1.0,10.0,8877.766169548035,[ 0.314  0.407 -3.912 -1.758],,100.0,1,-26186518.0,596715000000.0,43800,,,438,True,1.009483e+18,1847345.5,100.0,24743330.0,4949.333065658046,186497.39,4999.6123,23877.455,10.0,497.42673,100,0.06379729,0.4189424,4949.333,-1,1.0,-248.67195,-248.67195,-1450575100000000.0
1.0,490.03,18741071,1.0,10.0,8893.78317284584,[ 0.351  0.521 -3.931 -1.728],,100.0,1,-25936514.0,302468240000.0,43900,,,439,True,2.0272551e+19,395923.78,100.0,24493342.0,4899.434007669817,50980.023,4999.584,12102.937,10.0,699.2066,100,0.06251371,0.4189424,4899.434,-1,1.0,-262.33752,-262.33752,-6498027300000000.0
1.0,500.0,18791071,1.0,10.0,8908.477265357971,[ 0.345  0.408 -3.923 -1.779],4998.453,100.0,1,-26435886.0,22465309000000.0,44000,,,440,True,1.095592e+26,83499940.0,100.0,24992690.0,4999.268970622155,8321571.0,4999.625,899119.4,10.0,0.22720617,100,0.058219414,0.4189424,4999.2686,-1,1.0,-247.16685,-247.16685,-1.5105645e+19
1.0,495.25,18840596,1.0,10.0,8922.238931655884,[ 0.358  0.524 -3.924 -1.734],239.8371,100.0,1,-26187242.0,29792965000.0,44100,,,441,True,288025940000000.0,55379.598,100.0,24744040.0,4951.744855647775,6031.9053,4999.635,1192.0537,10.0,473.5646,100,0.08221787,0.4189424,4951.744,-1,1.0,-261.9922,-261.9922,-24522214000000.0
1.0,499.94,18890590,1.0,10.0,8940.307342290878,[ 0.388  0.458 -3.926 -1.836],4928.745,100.0,1,-26427972.0,1.8592568e+16,44200,,,442,True,1.2126551e+34,59038323000.0,100.0,24984848.0,4998.479664850593,6044801500.0,4999.5024,744003650.0,10.0,7.0118103,100,0.015356623,0.4189424,4998.4795,-1,1.0,-252.55746,-252.55746,-1.589138e+23
1.0,483.15,18938905,1.0,10.0,8956.065761566162,[ 0.465  0.476 -3.894 -1.601],329.78394,100.0,1,-25326796.0,365604540000.0,44300,,,443,True,2.9092447e+19,539992.4,100.0,23883664.0,4830.010010879927,63481.836,4999.517,14705.639,10.0,744.7607,100,0.12275876,0.4189424,4830.0103,-1,1.0,-244.89929,-244.89929,-7784057500000000.0
1.0,469.69,18985874,1.0,10.0,8971.591960430145,[ 0.448  0.399 -3.896 -1.697],319.74805,100.0,1,-24453070.0,64585507000.0,44400,,,444,True,1.9947844e+21,70387.695,100.0,23009888.0,4694.8900571922295,9790.118,4999.6064,2653.9807,10.0,983.8168,100,0.028010808,0.4189424,4694.8896,-1,1.0,-251.28525,-251.28525,-6.445542e+16
1.0,500.0,19035874,1.0,10.0,8989.443978309631,[ 0.371  0.458 -3.912 -1.62 ],4998.5317,100.0,1,-26435788.0,46068363000.0,44500,,,445,True,3.540967e+21,49108.543,100.0,24992620.0,4999.262064829538,6760.135,4999.5767,1843.3469,10.0,0.19549778,100,0.009765732,0.4189424,4999.262,-1,1.0,-260.99634,-260.99634,-8.5875045e+16
1.0,490.02,19084876,1.0,10.0,9005.163450479507,[ 0.324  0.345 -3.919 -1.644],,100.0,1,-25935426.0,234983980000.0,44600,,,446,True,105219220000000.0,597753.56,100.0,24492206.0,4899.220640462274,60119.457,4999.6675,9402.56,10.0,699.88873,100,0.00452682,0.4189424,4899.2207,-1,1.0,-269.8396,-269.8396,-15038646000000.0
1.0,500.0,19134876,1.0,10.0,9020.108630895615,[ 0.333  0.4   -3.938 -1.534],4998.578,100.0,1,-26436058.0,5103149000.0,44700,,,447,True,3680664300.0,6920.7896,100.0,24992854.0,4999.285385769623,831.911,4999.6396,204.214,10.0,0.18446447,100,0.079795375,0.4189424,4999.285,-1,1.0,-248.43797,-248.43797,-92657934000.0
1.0,495.03,19184379,1.0,10.0,9035.309708595276,[ 0.229  0.372 -3.949 -1.597],19.965137,100.0,1,-26187620.0,2916315400.0,44800,,,448,True,207060390000.0,3130.029,100.0,24744420.0,4949.641307460563,362.66473,4999.633,116.68803,10.0,495.45108,100,0.029561844,0.4189424,4949.641,-1,1.0,-256.09875,-256.09875,-659611840000.0
1.0,483.11,19232690,1.0,10.0,9056.03834438324,[ 0.328  0.306 -3.959 -1.633],,100.0,1,-25457656.0,1271209900000000.0,44900,,,449,True,1.7518362e+32,4405886000.0,100.0,24014468.0,4829.804828163666,440736000.0,4999.6147,50931036.0,10.0,829.1286,100,0.06984771,0.4189424,4829.805,-1,1.0,-245.6257,-245.6257,-1.910114e+22
1.0,495.01,19282191,1.0,10.0,9077.727415800095,[ 0.249  0.391 -3.974 -1.591],,100.0,1,-26187302.0,56819823000.0,45000,,,450,True,1.7445753e+16,85254.28,100.0,24744068.0,4949.406790391699,11147.185,4999.6904,2273.4924,10.0,497.4341,100,0.027450593,0.4189424,4949.4067,-1,1.0,-247.56331,-247.56331,-190677700000000.0
1.0,495.01,19331692,1.0,10.0,9092.764775276184,[ 0.205  0.292 -3.971 -1.653],,100.0,1,-26187512.0,183738630000.0,45100,,,451,True,8.073432e+16,343491.53,100.0,24744286.0,4949.428678415267,39591.555,4999.6777,7351.747,10.0,497.43628,100,0.015662372,0.4189424,4949.4287,-1,1.0,-243.53589,-243.53589,-410248570000000.0
1.0,500.0,19381692,1.0,10.0,9109.449256896973,[ 0.119  0.36  -3.98  -1.595],4999.299,100.0,1,-26438416.0,16935584000.0,45200,,,452,True,22538868000000.0,15562.483,100.0,24995190.0,4999.51904985253,2060.1628,4999.6763,677.5619,10.0,0.06543415,100,0.044650637,0.4189424,4999.5195,-1,1.0,-269.97223,-269.97223,-6868491000000.0
1.0,500.0,19431692,1.0,10.0,9123.011941194534,[ 0.067  0.463 -3.992 -1.549],4999.3496,100.0,1,-26438746.0,11186887000.0,45300,,,453,True,2190717200000.0,16925.426,100.0,24995500.0,4999.549912043624,1860.4943,4999.712,447.56067,10.0,0.07551759,100,0.023821123,0.4189424,4999.55,-1,1.0,-262.85098,-262.85098,-2147291400000.0
1.0,495.02,19481194,1.0,10.0,9142.066066503525,[ 0.149  0.473 -3.994 -1.455],9.980506,100.0,1,-26188102.0,28748718000.0,45400,,,454,True,174461970000000.0,33171.766,100.0,24744886.0,4949.588605661992,4499.8936,4999.659,1150.1959,10.0,496.44934,100,0.11818571,0.4189424,4949.589,-1,1.0,-261.51968,-261.51968,-19090840000000.0
1.0,500.0,19531194,1.0,10.0,9158.648378372192,[ 0.136  0.559 -4.    -1.366],4999.06,100.0,1,-26437574.0,4191135000000.0,45500,,,455,True,7.911469e+22,9017511.0,100.0,24994366.0,4999.4368541556905,931148.3,4999.6436,167682.36,10.0,0.09167303,100,0.0030298098,0.4189424,4999.437,-1,1.0,-247.78378,-247.78378,-4.059294e+17
1.0,500.0,19581194,1.0,10.0,9178.225020885468,[ 0.004  0.766 -3.985 -1.413],4999.1846,100.0,1,-26437484.0,3766568200.0,45600,,,456,True,96802920000000.0,14444.869,100.0,24994314.0,4999.431396222824,1436.6608,4999.58,150.7082,10.0,0.08033326,100,0.051460054,0.4189424,4999.431,-1,1.0,-247.46933,-247.46933,-14202534000000.0
1.0,500.0,19631194,1.0,10.0,9201.262877702713,[ 0.05   0.739 -3.994 -1.443],4999.206,100.0,1,-26437680.0,1824126000000000.0,45700,,,457,True,3.6667502e+28,3297742300.0,100.0,24994448.0,4999.4446410416085,413663900.0,4999.6846,72983780.0,10.0,0.09276762,100,0.34809935,0.4189424,4999.4443,-1,1.0,-250.4745,-250.4745,-2.763555e+20
1.0,495.01,19680695,1.0,10.0,9218.852623462677,[ 0.037  0.742 -4.065 -1.682],,100.0,1,-26188496.0,3708927200.0,45800,,,458,True,6.2540227e+21,3884.6997,100.0,24745272.0,4949.527080603506,467.93668,4999.675,148.39824,10.0,497.4462,100,0.21935599,0.4189424,4949.527,-1,1.0,-250.88754,-250.88754,-1.1413074e+17
1.0,469.27,19727622,1.0,10.0,9232.27438902855,[-0.081  0.879 -4.008 -1.844],2569.7212,100.0,1,-23775226.0,57105162000.0,45900,,,459,True,127732690000000.0,71297.86,100.0,22331990.0,4689.482190341546,9610.533,4999.697,2301.8386,10.0,583.737,100,0.0012967181,0.4189424,4689.4824,-1,1.0,-253.891,-253.891,-16367999000000.0
1.0,418.6,19769482,1.0,10.0,9247.921822071075,[-0.104  0.819 -4.007 -1.952],2029.7832,100.0,1,-19584512.0,61171680000.0,46000,,,460,True,2.271284e+25,142625.98,100.0,18141280.0,4179.252054513743,15651.127,4999.6973,4168.9077,10.0,821.664,100,0.025383003,0.4189424,4179.252,-1,1.0,-251.2791,-251.2791,-6.878005e+18
1.0,498.36,19819318,1.0,10.0,9261.737243175507,[-0.045  0.837 -4.007 -1.942],4279.5312,100.0,1,-26281750.0,321319740.0,46100,,,461,True,68506270.0,1165.26,100.0,24838506.0,4982.865150389148,115.92462,4999.709,15.530211,10.0,97.78816,100,0.3494298,0.4189424,4982.865,-1,1.0,-247.41435,-247.41435,-12266536000.0
1.0,500.0,19869318,1.0,10.0,9274.723553657532,[-0.014  0.837 -4.006 -1.94 ],4999.2383,100.0,1,-26438790.0,9436394000000.0,46200,,,462,True,5.9609442e+19,32521902.0,100.0,24995554.0,4999.555481493977,3259312.0,4999.6963,377518.6,10.0,0.07448487,100,0.016961439,0.4189424,4999.555,-1,1.0,-240.53069,-240.53069,-1.1151975e+16
1.0,485.04,19917822,1.0,10.0,9291.222284078598,[ 0.045  0.8   -3.993 -2.044],,100.0,1,-25688968.0,60779010000.0,46300,,,463,True,10652471000.0,165025.45,100.0,24245718.0,4849.6714823231905,16678.566,4999.7197,2431.6787,10.0,852.2937,100,0.070475064,0.4189424,4849.6714,-1,1.0,-250.64227,-250.64227,-209734290000.0
1.0,500.0,19967822,1.0,10.0,9308.815999507904,[ 0.062  0.693 -4.007 -2.105],4999.376,100.0,1,-26439072.0,1473210800.0,46400,,,464,True,2.0906908e+18,617.6385,100.0,24995806.0,4999.580662613315,122.95792,4999.746,58.93978,10.0,0.07287627,100,0.1419774,0.4189424,4999.5806,-1,1.0,-239.0311,-239.0311,-2086798400000000.0
1.0,471.3,20014952,1.0,10.0,9328.78092455864,[-0.041  0.631 -4.014 -2.138],2499.7632,100.0,1,-23962898.0,13983266000000.0,46500,,,465,True,1.5037272e+35,26905710.0,100.0,22519670.0,4709.8220413679655,3165409.8,4999.6875,791289.8,10.0,580.72955,100,0.14220288,0.4189424,4709.8223,-1,1.0,-258.4494,-258.4494,-5.5964114e+23
1.0,500.0,20064952,1.0,10.0,9343.3056204319,[ 0.021  0.63  -4.013 -2.137],4999.3975,100.0,1,-26439072.0,3770118100.0,46600,,,466,True,83518824000.0,4425.2437,100.0,24995826.0,4999.582542907534,660.6205,4999.7153,150.82759,10.0,0.07275253,100,0.21763566,0.4189424,4999.5825,-1,1.0,-251.75822,-251.75822,-420852760000.0
1.0,495.01,20114453,1.0,10.0,9355.363285303116,[ 0.084  0.625 -4.013 -2.135],,100.0,1,-26188818.0,87793720000.0,46700,,,467,True,311717900000.0,239305.92,100.0,24745588.0,4949.558729361441,24205.871,4999.689,3512.4597,10.0,497.44937,100,0.07651397,0.4189424,4949.5586,-1,1.0,-247.96341,-247.96341,-893554700000.0
1.0,500.0,20164453,1.0,10.0,9368.743049144745,[ 0.099  0.727 -4.004 -2.066],4999.2925,100.0,1,-26438724.0,26361110000.0,46800,,,468,True,45721727000.0,85507.02,100.0,24995492.0,4999.54918541322,8579.069,4999.6895,1054.604,10.0,0.07768088,100,0.043464832,0.4189424,4999.549,-1,1.0,-258.0308,-258.0308,-334954560000.0
1.0,500.0,20214453,1.0,10.0,9381.562796831131,[ 0.221  0.755 -4.003 -2.057],4999.173,100.0,1,-26438176.0,12403002000.0,46900,,,469,True,2166173900000.0,7442.846,100.0,24994948.0,4999.4946197094505,1319.533,4999.681,496.22937,10.0,0.08511679,100,0.004834683,0.4189424,4999.494,-1,1.0,-246.15024,-246.15024,-2136481900000.0
1.0,500.0,20264453,1.0,10.0,9395.360131025314,[ 0.226  0.849 -4.002 -1.975],4999.0845,100.0,1,-26438148.0,109160850000.0,47000,,,470,True,11315709000000.0,339686.62,100.0,24994920.0,4999.491902562635,33978.117,4999.6807,4367.362,10.0,0.104079634,100,0.027741985,0.4189424,4999.4917,-1,1.0,-246.27377,-246.27377,-4963887500000.0
1.0,500.0,20314453,1.0,10.0,9407.942089796066,[ 0.204  0.749 -4.007 -2.046],4999.2554,100.0,1,-26438230.0,5087595000.0,47100,,,471,True,339259620.0,7449.2085,100.0,24995008.0,4999.500808904548,907.41327,4999.673,203.54611,10.0,0.08678317,100,0.019233324,0.4189424,4999.5015,-1,1.0,-242.12619,-242.12619,-31669654000.0
1.0,495.02,20363955,1.0,10.0,9419.599994897842,[ 0.284  0.812 -3.993 -1.975],9.9804,100.0,1,-26187714.0,4.0874657e+17,47200,,,472,True,2.9540648e+35,1601691500000.0,100.0,24744518.0,4949.551372664482,159356190000.0,4999.6274,16353398000.0,10.0,496.44556,100,0.3017821,0.4189424,4949.5513,-1,1.0,-253.7875,-253.7875,-7.843771e+23
1.0,480.95,20412050,1.0,10.0,9430.747894763947,[ 0.437  0.92  -3.968 -1.811],,100.0,1,-25444512.0,81937570000.0,47300,,,473,True,720151260000000.0,151449.73,100.0,24001358.0,4808.423717934878,16355.544,4999.554,3278.3574,10.0,938.3067,100,0.022002717,0.4189424,4808.424,-1,1.0,-237.45824,-237.45824,-38808930000000.0
1.0,491.97,20461247,1.0,10.0,9444.387575626373,[ 0.415  0.967 -3.951 -1.698],579.7719,100.0,1,-25899752.0,57348973000.0,47400,,,474,True,2.1418973e+17,122767.555,100.0,24456584.0,4918.644768527049,12457.962,4999.5747,2295.5847,10.0,513.3405,100,0.0045157815,0.4189424,4918.6445,-1,1.0,-262.44305,-262.44305,-667947200000000.0
1.0,481.58,20509405,1.0,10.0,9455.67370390892,[ 0.574  0.793 -3.877 -1.657],2239.5063,100.0,1,-24955350.0,742465000000.0,47500,,,475,True,2.174693e+19,1459142.4,100.0,23512204.0,4813.804109316836,152812.89,4999.5396,29712.727,10.0,582.66296,100,0.13346499,0.4189424,4813.804,-1,1.0,-244.22615,-244.22615,-6730484000000000.0
1.0,462.7,20555675,1.0,10.0,9466.920310258865,[ 0.557  0.692 -3.877 -1.729],,100.0,1,-24141928.0,43642640000.0,47600,,,476,True,1.2926098e+19,31597.707,100.0,22698758.0,4625.074846327067,4791.1978,4999.5845,1827.8181,10.0,1143.4341,100,0.26636812,0.4189424,4625.0747,-1,1.0,-250.0887,-250.0887,-5188532600000000.0
1.0,487.87,20604462,1.0,10.0,9481.573944330215,[ 0.545  0.778 -3.892 -1.641],199.83392,100.0,1,-25611496.0,23492754000000.0,47700,,,477,True,1.5384237e+22,91544560.0,100.0,24168342.0,4877.33558726985,9106688.0,4999.553,940146.9,10.0,616.39343,100,0.02224578,0.4189424,4877.3354,-1,1.0,-256.12927,-256.12927,-1.79018e+17
1.0,486.67,20653129,1.0,10.0,9492.880616426468,[ 0.549  0.681 -3.895 -1.719],259.83685,100.0,1,-25531172.0,180291750000.0,47800,,,478,True,6042783300000000.0,435554.44,100.0,24088040.0,4865.323165852659,46397.723,4999.5146,7380.5376,10.0,645.49976,100,0.0039867447,0.4189424,4865.323,-1,1.0,-242.98798,-242.98798,-112359800000000.0
1.0,471.38,20700267,1.0,10.0,9503.78452706337,[ 0.507  0.744 -3.9   -1.619],,100.0,1,-24737404.0,104060310000.0,47900,,,479,True,1.9218134e+17,265664.7,100.0,23294282.0,4712.208241308489,26904.293,4999.501,4246.649,10.0,1043.732,100,0.05776282,0.4189424,4712.208,-1,1.0,-278.39862,-278.39862,-632731960000000.0
1.0,480.9,20748357,1.0,10.0,9518.542769432068,[ 0.526  0.625 -3.925 -1.644],,100.0,1,-25381420.0,284133160000.0,48000,,,480,True,5.0064235e+17,788711.2,100.0,23938266.0,4807.556696967837,80425.93,4999.5537,13208.887,10.0,908.6607,100,0.039056856,0.4189424,4807.5566,-1,1.0,-249.25287,-249.25287,-1021378000000000.0
1.0,473.73,20795730,1.0,10.0,9531.093000650406,[ 0.524  0.695 -3.929 -1.54 ],9.979313,100.0,1,-24731296.0,122240860000.0,48100,,,481,True,3342273800.0,724226.06,100.0,23288176.0,4735.495473088994,72037.94,4999.495,7494.886,10.0,929.1171,100,0.035651863,0.4189424,4735.495,-1,1.0,-249.60757,-249.60757,-205669020000.0
1.0,490.04,20844734,1.0,10.0,9547.442366361618,[ 0.35   0.77  -3.975 -1.695],9.980041,100.0,1,-25936882.0,5863495700.0,48200,,,482,True,4994754000.0,5898.7466,100.0,24493698.0,4899.569059309743,881.2853,4999.605,234.61926,10.0,698.51276,100,0.08494691,0.4189424,4899.569,-1,1.0,-249.88692,-249.88692,-107855905000.0
1.0,500.0,20894734,1.0,10.0,9558.840996980667,[ 0.433  0.831 -3.968 -1.625],4998.6006,100.0,1,-26435586.0,151714100000.0,48300,,,483,True,2.302159e+17,228535.53,100.0,24992410.0,4999.241112343575,25458.55,4999.589,6070.7056,10.0,0.18073036,100,0.2089663,0.4189424,4999.241,-1,1.0,-248.04683,-248.04683,-692581260000000.0
1.0,490.7,20943804,1.0,10.0,9570.1527633667,[ 0.476  0.92  -3.952 -1.55 ],1739.4457,100.0,1,-25713876.0,2802088200.0,48400,,,484,True,4166878500.0,2349.225,100.0,24270770.0,4905.563780123289,317.09686,4999.468,112.846405,10.0,454.10977,100,0.0770294,0.4189424,4905.564,-1,1.0,-243.53119,-243.53119,-95954125000.0
1.0,482.56,20992060,1.0,10.0,9582.473662376404,[ 0.397  0.97  -3.982 -1.473],,100.0,1,-25362924.0,330624930000.0,48500,,,485,True,2.0183851e+19,573294.75,100.0,23919854.0,4824.029789572969,64968.66,4999.409,13231.79,10.0,805.3515,100,0.08224297,0.4189424,4824.03,-1,1.0,-241.13092,-241.13092,-6483371000000000.0
1.0,386.52,21030712,1.0,10.0,9593.313129425049,[ 0.448  1.06  -3.978 -1.404],,100.0,1,-19047522.0,51960200000000.0,48600,,,486,True,4.787203e+27,142272450.0,100.0,17604592.0,3859.86569347802,18843680.0,4999.177,2835346.2,10.0,1645.0005,100,0.02118242,0.4189424,3859.8652,-1,1.0,-263.92755,-263.92755,-9.983377e+19
1.0,467.12,21077424,1.0,10.0,9606.45214509964,[ 0.43   0.969 -3.983 -1.487],,100.0,1,-24459388.0,3779982000000.0,48700,,,487,True,1.3715893e+21,13330678.0,100.0,23016268.0,4669.252129991282,1326098.0,4999.497,151308.84,10.0,1101.977,100,0.16473688,0.4189424,4669.252,-1,1.0,-235.86375,-235.86375,-5.3448403e+16
1.0,489.86,21126410,1.0,10.0,9616.494226694107,[ 0.399  0.865 -3.992 -1.55 ],389.86987,100.0,1,-25822128.0,49171490000.0,48800,,,488,True,22663980000000.0,107489.03,100.0,24379026.0,4897.427889440416,11161.503,4999.4614,1970.1509,10.0,627.8745,100,0.14509612,0.4189424,4897.4277,-1,1.0,-255.91295,-255.91295,-6919126000000.0
1.0,485.49,21174959,1.0,10.0,9623.868014335632,[ 0.428  0.981 -3.97  -1.518],,100.0,1,-25549788.0,7426465600000.0,48900,,,489,True,3.5061542e+21,21991992.0,100.0,24106710.0,4853.626574450362,2199324.2,4999.422,297198.6,10.0,740.9593,100,0.4254473,0.4189424,4853.6265,-1,1.0,-240.83475,-240.83475,-8.545397e+16
1.0,486.38,21223597,1.0,10.0,9630.588350534439,[ 0.419  0.899 -3.975 -1.612],,100.0,1,-25652898.0,749045740000.0,49000,,,490,True,601257800000000.0,2335976.2,100.0,24209756.0,4862.661264507182,233245.28,4999.5337,29973.557,10.0,751.1859,100,0.08402389,0.4189424,4862.661,-1,1.0,-251.48863,-251.48863,-36134820000000.0
1.0,486.59,21272256,1.0,10.0,9639.020613908768,[ 0.374  0.834 -3.983 -1.708],,100.0,1,-25706442.0,512109020.0,49100,,,491,True,103602136.0,484.7752,100.0,24263234.0,4864.983766672259,59.043816,4999.6465,20.656904,10.0,771.4714,100,0.018770019,0.4189424,4864.984,-1,1.0,-253.60356,-253.60356,-15201449000.0
1.0,500.0,21322256,1.0,10.0,9645.588955163956,[ 0.189  0.942 -4.039 -1.825],4999.1426,100.0,1,-26437782.0,26226299000.0,49200,,,492,True,1601722400000.0,38625.812,100.0,24994572.0,4999.457305127982,4470.3726,4999.648,1049.2599,10.0,0.090528354,100,0.009108777,0.4189424,4999.457,-1,1.0,-250.8425,-250.8425,-1852693300000.0
1.0,493.91,21371647,1.0,10.0,9653.669297933578,[ 0.194  1.003 -4.041 -1.716],9.980645,100.0,1,-26087700.0,136527240000000.0,49300,,,493,True,5.0813057e+31,157006180.0,100.0,24644514.0,4938.2954780254395,22986054.0,4999.607,5462491.0,10.0,507.6933,100,0.07417346,0.4189424,4938.2954,-1,1.0,-249.5334,-249.5334,-1.0287237e+22
1.0,488.71,21420518,1.0,10.0,9661.253305196762,[ 0.031  1.074 -3.989 -1.548],,100.0,1,-25821864.0,196273010000.0,49400,,,494,True,285775400000000.0,658409.94,100.0,24378702.0,4886.125936895074,65522.703,4999.5664,7856.3936,10.0,710.26404,100,0.09095969,0.4189424,4886.126,-1,1.0,-247.00885,-247.00885,-24592152000000.0
1.0,490.03,21469521,1.0,10.0,9667.812036275864,[-0.031  1.01  -4.028 -1.626],,100.0,1,-25937640.0,3236130300.0,49500,,,495,True,49456772.0,11698.525,100.0,24494440.0,4899.543511963002,1163.526,4999.631,129.49307,10.0,699.22235,100,0.110551864,0.4189424,4899.543,-1,1.0,-255.44464,-255.44464,-13385245000.0
1.0,490.02,21518523,1.0,10.0,9674.884885787964,[ 0.008  1.055 -4.03  -1.608],,100.0,1,-25937012.0,3350049300.0,49600,,,496,True,2.8547225e+19,3212.2842,100.0,24493858.0,4899.385853071119,437.15314,4999.5537,134.05602,10.0,699.91223,100,0.25678205,0.4189424,4899.3857,-1,1.0,-251.04376,-251.04376,-7710526000000000.0
1.0,485.28,21567051,1.0,10.0,9682.261447906494,[-0.096  1.073 -4.038 -1.541],3489.5469,100.0,1,-25060972.0,1109022100000000.0,49700,,,497,True,1.0009013e+25,4416116700.0,100.0,23617814.0,4849.66879448427,439377570.0,4999.5596,44385976.0,10.0,313.88818,100,0.27897257,0.4189424,4849.669,-1,1.0,-260.13434,-260.13434,-4.566716e+18
1.0,448.87,21611938,1.0,10.0,9689.162990808487,[-0.126  1.    -4.06  -1.636],2709.6519,100.0,1,-21993158.0,106777990000.0,49800,,,498,True,4.9208577e+19,170862.52,100.0,20549972.0,4483.121437306384,23408.357,4999.6143,6273.7417,10.0,672.0082,100,0.10335115,0.4189424,4483.121,-1,1.0,-253.22775,-253.22775,-1.0123655e+16
1.0,494.03,21661341,1.0,10.0,9695.685234308243,[-0.069  1.024 -4.06  -1.626],,100.0,1,-26092806.0,2373207700000.0,49900,,,499,True,1.0088217e+28,9651671.0,100.0,24649604.0,4939.44974128478,967846.1,4999.635,113686.7,10.0,501.43893,100,0.09040069,0.4189424,4939.4497,-1,1.0,-239.02054,-239.02054,-1.44951635e+20
