VarianceInit,LearnableVariance,MeanIWNorm,OptimizationReturnMin,ESSClassic,MeanEntropy,OptimizationReturnMax,ReturnStepMax,ReturnMeanIW,MinIWNorm,InitialBound,InitialReturnMin,InitialReturnStd,EpRewMean,MaxIW,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpThisIter,EpLenMean,OptimizationReturnMean,MeanIW,TimeElapsed,Bound,InitialReturnMean,StdIW,MaxIWNorm,MinIW,EmpiricalD2,Weights,ESSRenyi,J_sample_variance,EpisodesSoFar,Iteration,StdIWNorm
-1,True,0.011654346,,43.15622,-0.25054434,1650.2031,10.0,5813.535,0.00047803504,4341.951,3349.6836,201.79541,4954.310285526162,6.8761654,10.0,12244789,4999.8867,100,495.55,1604.6267,1.1654346,8808.385087490082,4807.6206,4954.3105,1.3375429,0.068761654,0.047803506,2.6984274,[-0.035  0.61  -2.043 -2.232 -1.697],37.05862,20347122.0,27500,275,0.0133754285
-1,True,0.010145146,,88.01933,-0.25922015,710.15576,10.0,5056.895,0.0039148913,4366.521,4289.7324,100.76383,4978.879721966934,2.2432802,10.0,12294587,4999.888,100,497.98,689.1474,1.0145147,8837.899413347244,4409.3887,4978.88,0.37429124,0.0224328,0.39148912,1.1180894,[-0.03   0.611 -2.042 -2.231 -1.669],89.438286,19211466.0,27600,276,0.0037429123
-1,True,0.012848535,,23.275175,-0.25572297,4999.8755,10.0,6297.574,0.00023022141,4325.935,,504.0995,4938.292232960981,17.74748,10.0,12343977,4999.8755,100,493.9,4938.292,1.2848535,8866.948521852493,5015.702,4938.292,2.3327873,0.1774748,0.023022141,4.382073,[-0.031  0.617 -2.04  -2.229 -1.678],22.82025,130481070.0,27700,277,0.023327868
-1,True,0.012549388,,30.784035,-0.26539144,4999.877,10.0,5973.0776,0.0008687508,4204.324,,608.9986,4816.682055566085,16.580687,10.0,12392166,4999.877,100,481.89,4816.6816,1.2549388,8897.06554389,5006.0405,4816.6816,1.8817543,0.16580686,0.08687508,2.4938848,[-0.041  0.622 -2.042 -2.213 -1.675],40.098083,66222970.0,27800,278,0.018817542
-1,True,0.010900432,,64.35769,-0.2696381,1400.2578,10.0,5241.8247,0.0019851315,4256.639,3599.6235,301.84818,4868.997399774391,4.6756835,10.0,12440879,4999.8813,100,487.13,1269.3739,1.0900431,8929.617485046387,4486.142,4868.9976,0.8111971,0.046756834,0.19851315,1.5228887,[-0.045  0.644 -2.035 -2.195 -1.684],65.66468,16484547.0,27900,279,0.008111971
-1,True,0.010439128,,91.89664,-0.26274583,1980.1157,10.0,5106.924,0.0041655926,4238.1846,3019.766,390.05438,4850.542914623704,2.2762465,10.0,12489409,4999.882,100,485.3,1830.7769,1.0439128,8960.193686246872,4458.4414,4850.543,0.30998987,0.022762464,0.41655928,1.1214639,[-0.051  0.645 -2.028 -2.194 -1.689],89.16917,10602779.0,28000,280,0.0030998986
-1,True,0.013514539,,18.9197,-0.2737438,4999.8696,10.0,6169.4004,2.3925737e-05,4163.072,,597.5411,4775.428537625439,18.559391,10.0,12537194,4999.8696,100,477.85,4775.4287,1.3514539,8991.71803855896,4695.2905,4775.4287,2.7977042,0.1855939,0.0023925737,5.7949677,[-0.049  0.645 -2.031 -2.201 -1.682],17.256351,149587870.0,28100,281,0.027977042
-1,True,0.01117768,,69.84359,-0.2749645,2170.2197,10.0,4816.558,0.0020781027,3902.251,2829.6655,654.6252,4514.609575507938,4.2530866,10.0,12582388,4999.8853,100,451.94,1684.9441,1.117768,9021.200468063354,4071.687,4514.61,0.7344773,0.042530864,0.20781027,1.479623,[-0.059  0.666 -2.044 -2.182 -1.693],67.584785,11145768.0,28200,282,0.0073447726
-1,True,0.018027138,,8.37597,-0.30114353,1920.0308,10.0,8320.686,2.0777774e-05,3869.0786,3079.8335,634.99536,4481.434082046464,51.25051,10.0,12627254,4999.8643,100,448.66,1401.6006,1.8027136,9047.366458177567,5990.1455,4481.434,5.9623003,0.5125051,0.0020777774,14.484561,[-0.063  0.655 -2.037 -2.175 -1.694],6.9039025,141786740.0,28300,283,0.05962301
-1,True,0.0136137055,,16.922468,-0.30650732,2210.2825,10.0,6670.7393,0.00016449901,4180.0596,2789.6082,392.03354,4792.418324706889,27.444433,10.0,12675214,4999.8906,100,479.6,2002.8103,1.3613707,9077.867069005966,5233.6616,4792.4185,3.0163817,0.2744443,0.016449902,5.5074196,[-0.05   0.645 -2.035 -2.185 -1.72 ],18.157324,58549016.0,28400,284,0.030163817
-1,True,0.08010394,,1.2356825,-0.2889667,1990.2859,10.0,38328.38,1.1648592e-05,4246.1494,3009.6047,336.5377,4858.5088346752045,720.28064,10.0,12723825,4999.8906,100,486.11,1848.9042,8.010392,9106.253062486649,31090.896,4858.509,71.61442,7.2028065,0.0011648592,139.68915,[-0.042  0.61  -2.042 -2.192 -1.725],0.7158752,16631058000.0,28500,285,0.7161441
-1,True,0.011424165,,54.424225,-0.30096748,1310.0796,10.0,5437.7456,0.0016146112,4250.3447,3689.7988,309.1114,4862.70240185712,5.783828,10.0,12772480,4999.8784,100,486.55,1172.9037,1.1424165,9133.288102149963,4601.643,4862.7026,1.045431,0.057838276,0.16146113,1.8642709,[-0.035  0.559 -2.034 -2.214 -1.708],53.640274,19235384.0,28600,286,0.01045431
-1,True,0.012062991,,46.86503,-0.3149224,4999.892,10.0,5882.2686,0.00065554224,4169.373,,584.8397,4781.732927170987,7.7624483,10.0,12820331,4999.892,100,478.51,4781.733,1.2062992,9161.850756406784,4980.046,4781.733,1.2844608,0.077624485,0.065554224,2.1707745,[-0.039  0.575 -2.032 -2.207 -1.72 ],46.06651,42184860.0,28700,287,0.012844607
-1,True,0.012058393,,26.092154,-0.31744412,1760.2026,10.0,6023.33,0.00016304877,4313.681,3239.6719,255.88188,4926.03780585788,20.071335,10.0,12869605,4999.8745,100,492.74,1686.3661,1.2058393,9191.021515846252,4878.752,4926.0376,2.0294564,0.20071334,0.016304877,3.4936666,[-0.033  0.552 -2.032 -2.2   -1.734],28.623222,28321154.0,28800,288,0.020294566
-1,True,0.012053333,,44.48891,-0.3253205,1920.2573,10.0,6025.6416,6.0098035e-05,4338.139,3079.6533,262.0618,4950.500340546116,9.179177,10.0,12919117,4999.9106,100,495.12,1870.8472,1.2053332,9220.320200443268,4978.622,4950.5005,1.3463908,0.09179177,0.0060098036,2.9234378,[-0.024  0.551 -2.037 -2.196 -1.736],34.206303,20670428.0,28900,289,0.013463909
-1,True,0.012121289,,49.81775,-0.33369046,0.59277344,10.0,6060.3296,0.0002590455,4387.3516,4999.279,0.12973206,4999.708737095661,7.796413,10.0,12969117,4999.8716,100,500.0,0.42999023,1.2121289,9251.082938671112,5181.7656,4999.709,1.2165551,0.07796413,0.025904553,2.0584388,[-0.015  0.528 -2.034 -2.19  -1.744],48.580505,37091730.0,29000,290,0.01216555
-1,True,0.010664847,,77.384865,-0.32816985,100.13281,10.0,5331.863,0.0019658818,4386.3706,4899.7656,9.947166,4998.730625654715,3.9980536,10.0,13019108,4999.8984,100,499.91,98.96504,1.0664847,9281.458112239838,4606.8916,4998.7305,0.57653564,0.039980534,0.19658819,1.4016128,[-0.015  0.501 -2.035 -2.19  -1.753],71.34638,27585330.0,29100,291,0.005765356
-1,True,0.045799766,,1.8124919,-0.3730289,0.61279297,10.0,22898.191,1.1785024e-06,4387.3516,4999.2803,0.13641977,4999.711099977527,337.97208,10.0,13069108,4999.893,100,500.0,0.43087402,4.579977,9311.392744541168,14733.337,4999.7114,33.70958,3.3797207,0.00011785024,177.78055,[-0.013  0.523 -2.04  -2.202 -1.747],0.56249124,529549380.0,29200,292,0.33709577
-1,True,0.01158674,,71.91606,-0.38351423,0.5107422,10.0,5793.0137,0.0017217202,4387.346,4999.37,0.12737253,4999.703726969316,3.910561,10.0,13119108,4999.881,100,500.0,0.33369142,1.158674,9342.875452041626,5058.955,4999.7046,0.7240644,0.03910561,0.17217202,1.4369802,[-1.203e-03  4.869e-01 -2.032e+00 -2.213e+00 -1.792e+00],69.59038,33893616.0,29300,293,0.0072406437
-1,True,0.012920279,,28.518139,-0.39357314,0.5551758,10.0,6459.815,5.8453912e-05,4387.376,4999.3438,0.13004094,4999.736051122683,12.210829,10.0,13169108,4999.899,100,500.0,0.3924121,1.292028,9373.091915607452,5247.005,4999.7363,2.0455458,0.12210829,0.005845391,3.9225821,[-0.006  0.476 -2.033 -2.208 -1.802],25.493412,42143890.0,29400,294,0.020455457
-1,True,0.010150172,,96.1688,-0.397342,0.60058594,10.0,5074.8,0.0054702787,4387.359,4999.311,0.14241502,4999.720618361172,1.6573164,10.0,13219108,4999.9116,100,500.0,0.40963867,1.0150172,9402.881456136703,4445.487,4999.7207,0.20259306,0.016573165,0.5470279,1.0561308,[-3.637e-04  4.565e-01 -2.056e+00 -2.235e+00 -1.813e+00],94.68524,26009494.0,29500,295,0.0020259304
-1,True,0.06713668,,1.9610143,-0.37645155,4989.9307,10.0,33521.582,1.1949277e-05,4337.4473,9.979701,496.47153,4949.808555694668,472.68408,10.0,13268610,4999.91,100,495.02,4939.829,6.7136703,9432.535322666168,25717.582,4949.8086,47.46998,4.7268405,0.0011949277,162.41232,[ 0.002  0.454 -2.055 -2.23  -1.816],0.6157168,56667525000.0,29600,296,0.47469983
-1,True,0.01328643,,33.94759,-0.37228328,0.6738281,10.0,6642.7886,0.00033663496,4387.3276,4999.232,0.15399508,4999.688659898247,9.6058035,10.0,13318610,4999.906,100,500.0,0.45685548,1.3286432,9460.386651992798,5385.4375,4999.689,1.8533106,0.09605803,0.033663496,4.2159786,[ 0.011  0.413 -2.056 -2.25  -1.795],23.719286,44564396.0,29700,297,0.018533105
-1,True,0.011132662,,64.57906,-0.3938262,0.6743164,10.0,5566.0176,0.0011732533,4387.3364,4999.2256,0.15089309,4999.696690794363,3.532128,10.0,13368610,4999.9,100,500.0,0.4711426,1.1132662,9491.62952542305,4767.5244,4999.697,0.8244857,0.03532128,0.11732533,1.7003112,[ 0.019  0.406 -2.068 -2.292 -1.791],58.812763,31287324.0,29800,298,0.008244857
-1,True,0.027911177,,2.356144,-0.41518882,0.6616211,10.0,13954.503,8.6118685e-05,4387.332,4999.2417,0.15435435,4999.692642366145,180.21472,10.0,13418610,4999.9033,100,500.0,0.4509961,2.7911177,9523.239859104156,10792.064,4999.6934,17.967999,1.8021472,0.008611869,26.67041,[ 0.016  0.412 -2.075 -2.291 -1.813],3.7494736,196666060.0,29900,299,0.17967999
-1,True,0.019472567,,4.166205,-0.44723508,0.62109375,10.0,9735.832,2.0397469e-05,4387.3677,4999.2896,0.118648976,4999.7290966255105,89.88159,10.0,13468610,4999.9106,100,500.0,0.43964356,1.9472568,9555.027453899384,7130.635,4999.7295,9.339256,0.8988159,0.0020397468,18.099453,[-1.707e-03  3.972e-01 -2.077e+00 -2.288e+00 -1.834e+00],5.5250287,95725544.0,30000,300,0.09339256
-1,True,0.010527408,,80.99446,-0.4545005,960.3054,10.0,5199.7036,0.0032263612,4359.0796,4039.6199,125.07432,4971.442695040792,3.2813983,10.0,13518333,4999.9253,100,497.23,931.8229,1.0527408,9586.910650730133,4532.9185,4971.4424,0.5099572,0.03281398,0.32263613,1.1856425,[-0.013  0.411 -2.076 -2.288 -1.866],84.34246,18435556.0,30100,301,0.0050995713
-1,True,0.015434,,28.631172,-0.4750393,1290.3716,10.0,7714.543,2.7758906e-05,4344.906,3709.5562,211.34355,4957.269095882718,12.634189,10.0,13567914,4999.9277,100,495.81,1247.713,1.5433999,9618.147018432617,6140.8286,4957.2695,2.4367626,0.12634188,0.0027758908,6.6043963,[-0.015  0.406 -2.072 -2.29  -1.873],15.141429,43100916.0,30200,302,0.024367625
-1,True,0.05226767,,2.7184203,-0.41325054,290.3623,10.0,26131.6,1.0780385e-05,4382.6772,4709.552,33.834938,4995.03911534349,245.47867,10.0,13617869,4999.914,100,499.55,285.48746,5.2267675,9647.593234062195,17194.223,4995.039,31.267288,2.4547865,0.0010780386,213.01186,[-0.007  0.396 -2.065 -2.305 -1.894],0.46945745,695103300.0,30300,303,0.31267285
-1,True,0.0130761,,24.929798,-0.3984164,0.4633789,10.0,6537.6826,9.7301636e-05,4387.399,4999.433,0.108046666,4999.758962701365,15.058562,10.0,13667869,4999.8965,100,500.0,0.32593262,1.3076099,9678.221192598343,5366.538,4999.7593,2.2690947,0.15058562,0.009730164,3.6576965,[-0.002  0.406 -2.06  -2.294 -1.832],27.339611,43168076.0,30400,304,0.022690946
-1,True,0.080993354,,1.20951,-0.3975423,100.5083,10.0,39755.855,0.00028981472,4386.357,4899.413,9.981674,4998.719810778861,736.35144,10.0,13717860,4999.9214,100,499.91,99.30674,8.099338,9710.752086162567,32938.31,4998.72,73.198524,7.3635144,0.028981471,123.947784,[ 8.894e-04  3.826e-01 -2.064e+00 -2.307e+00 -1.817e+00],0.80679137,1590576400.0,30500,305,0.7319852
-1,True,0.010799926,,77.439285,-0.40482554,4999.908,10.0,5307.0815,0.0014792773,4280.883,,529.49713,4893.2435322873,2.9756775,10.0,13766808,4999.908,100,489.48,4893.2437,1.0799927,9738.187763214111,4604.131,4893.2437,0.5829301,0.029756775,0.14792773,1.3177545,[-0.013  0.384 -2.064 -2.307 -1.816],75.886665,8928801.0,30600,306,0.0058293007
-1,True,0.010281615,,90.28225,-0.39663714,2160.1997,10.0,5037.4385,0.0046716193,4266.778,2839.7031,368.92596,4879.137976632322,2.3214414,10.0,13815614,4999.903,100,488.06,2039.435,1.0281616,9770.394790649414,4397.7188,4879.138,0.337321,0.023214413,0.46716192,1.0913535,[-0.012  0.369 -2.062 -2.304 -1.824],91.62933,9321223.0,30700,307,0.0033732103
-1,True,0.012703589,,45.241604,-0.401987,2360.3374,10.0,6208.75,0.00071055687,4298.905,2639.5688,346.49292,4911.2651691492965,7.089931,10.0,13864738,4999.9062,100,491.24,2271.6963,1.2703589,9801.01419878006,5168.213,4911.2656,1.3975995,0.07089931,0.07105569,2.887356,[-0.011  0.367 -2.06  -2.301 -1.816],34.633762,21366540.0,30800,308,0.013975995
-1,True,0.016363155,,7.4170384,-0.38984194,2070.253,10.0,8168.787,0.0002581289,4317.4736,2929.645,296.80347,4929.833508311692,57.334145,10.0,13914046,4999.898,100,493.08,2000.1886,1.6363156,9831.349696159363,6807.4653,4929.834,5.7811913,0.5733414,0.025812889,4.9420605,[-0.015  0.39  -2.061 -2.288 -1.821],20.234476,167915570.0,30900,309,0.057811916
-1,True,0.014666679,,22.7968,-0.3845953,4989.9336,10.0,6911.724,0.00046989357,4267.996,9.979776,566.70764,4880.357467794542,19.071817,10.0,13962861,4999.9136,100,488.15,4870.3774,1.4666678,9862.623869895935,5797.2974,4880.358,2.6990592,0.19071817,0.04698936,3.3119736,[-0.01   0.366 -2.054 -2.303 -1.809],30.193478,157335570.0,31000,310,0.026990592
-1,True,0.010415565,,93.841606,-0.39271814,4999.901,10.0,4841.7554,0.0056262254,4058.4941,,793.8425,4670.854487431594,2.0112467,10.0,14009597,4999.901,100,467.36,4670.8545,1.0415566,9892.118289232254,4205.3984,4670.8545,0.26681986,0.020112466,0.56262255,1.0799106,[-0.013  0.343 -2.053 -2.311 -1.804],92.60026,2130809.8,31100,311,0.0026681987
-1,True,0.01885993,,8.611948,-0.39390898,4999.904,10.0,7888.371,8.07846e-05,3945.5999,,884.85535,4557.960239996973,57.376152,10.0,14055209,4999.904,100,456.12,4557.9604,1.885993,9921.951332569122,5672.418,4557.9604,6.1437583,0.5737615,0.008078461,13.095036,[-0.013  0.34  -2.053 -2.311 -1.812],7.636482,691671000.0,31200,312,0.061437584
-1,True,0.010896215,,84.09401,-0.39719585,4510.1606,10.0,4421.7627,0.002135323,3451.218,489.74695,1163.7023,4063.579134201087,2.3971224,10.0,14095897,4999.9077,100,406.88,3573.8318,1.0896217,9945.398358345032,3733.0996,4063.579,0.47388583,0.023971224,0.21353228,1.2647319,[-0.017  0.308 -2.055 -2.316 -1.813],79.06814,4859183.0,31300,313,0.004738858
-1,True,0.054236263,,1.7436459,-0.35917884,3510.1968,10.0,26235.785,1.7810391e-05,3466.5032,1489.7178,1019.70044,4078.865665079514,407.93427,10.0,14136747,4999.9146,100,408.5,2589.1477,5.423627,9970.090751886368,18956.477,4078.8652,40.713745,4.0793424,0.0017810392,141.30708,[-0.02   0.317 -2.055 -2.31  -1.816],0.7076786,20658911000.0,31400,314,0.40713736
-1,True,0.010808962,,75.41243,-0.37043586,4580.112,10.0,4878.914,0.0023591833,3922.5017,419.77148,1028.7559,4534.859719010878,3.2397227,10.0,14182127,4999.8833,100,453.8,4115.089,1.0808963,9998.989278793335,4166.5747,4534.86,0.6171922,0.032397225,0.23591834,1.3532028,[-0.01   0.287 -2.047 -2.314 -1.778],73.89875,7145592.0,31500,315,0.0061719217
-1,True,0.010867833,,35.89142,-0.37948358,4540.1436,10.0,5304.781,0.0008549767,3976.985,459.75638,826.45807,4589.345418885543,13.59551,10.0,14228054,4999.9,100,459.27,4129.589,1.0867834,10028.532867193222,4373.2607,4589.3457,1.4524654,0.1359551,0.08549767,2.3140395,[-0.012  0.297 -2.046 -2.31  -1.789],43.214474,45065124.0,31600,316,0.014524653
-1,True,0.013168233,,42.050213,-0.40019813,4540.1133,10.0,6164.407,0.0004888281,4186.9746,459.7776,820.1601,4799.3336449244,9.872258,10.0,14276061,4999.891,100,480.07,4339.556,1.3168235,10058.236997365952,5067.899,4799.334,1.5458572,0.09872258,0.048882812,3.2063546,[-0.006  0.295 -2.05  -2.307 -1.798],31.188066,48247108.0,31700,317,0.015458572
-1,True,0.01538731,,16.073015,-0.41934142,4540.14,10.0,7184.1294,0.00013338808,4243.7773,459.74905,727.4051,4856.136819001639,22.11571,10.0,14324631,4999.889,100,485.7,4396.3877,1.538731,10086.340034723282,5363.1216,4856.137,3.5161293,0.22115709,0.013338808,8.843243,[-1.119e-03  2.780e-01 -2.054e+00 -2.309e+00 -1.819e+00],11.308069,248868220.0,31800,318,0.035161294
-1,True,0.011134798,,80.83133,-0.40591413,4500.1377,10.0,5296.586,0.003069794,4074.4968,499.7577,913.2113,4686.856846725557,3.3100288,10.0,14371516,4999.8955,100,468.85,4187.099,1.1134796,10116.270558834076,4606.247,4686.857,0.542236,0.03310029,0.30697942,1.2709007,[-0.005  0.26  -2.061 -2.339 -1.838],78.68435,7438779.0,31900,319,0.00542236
-1,True,0.012997793,,49.416943,-0.3779166,4560.141,10.0,5889.293,0.00043897,4033.3918,439.75003,986.9107,4645.751119866482,6.6338825,10.0,14417994,4999.891,100,464.78,4206.0015,1.2997795,10146.587890863419,4886.203,4645.7515,1.3150259,0.06633882,0.043897,2.6832876,[-0.004  0.262 -2.063 -2.345 -1.825],37.267715,33289204.0,32000,320,0.013150259
-1,True,0.011878215,,39.377907,-0.36212078,4540.1274,10.0,5685.876,0.00047245855,3931.279,459.77127,1055.5323,4543.638909940029,12.451134,10.0,14463456,4999.899,100,454.62,4083.8674,1.1878216,10178.242745399475,4724.1733,4543.639,1.4738063,0.12451133,0.047245856,2.4664247,[-0.006  0.264 -2.065 -2.36  -1.797],40.544518,47124580.0,32100,321,0.014738061
-1,True,0.013654888,,30.020346,-0.3637661,4520.1694,10.0,6689.878,0.00037364356,4281.475,479.7128,638.9195,4893.833072767655,15.640849,10.0,14512401,4999.8823,100,489.45,4414.12,1.3654888,10209.073137283325,5717.2812,4893.833,2.0848086,0.15640849,0.037364356,2.5226376,[-9.178e-04  2.651e-01 -2.066e+00 -2.373e+00 -1.781e+00],39.64105,89859300.0,32200,322,0.020848086
-1,True,0.016258894,,16.3111,-0.40202907,4470.1636,10.0,7928.6196,0.00019213937,4197.9614,529.7267,801.882,4810.320113417212,25.54123,10.0,14560514,4999.89,100,481.13,4280.5933,1.6258893,10238.9218480587,6174.782,4810.32,3.6828437,0.25541228,0.019213937,8.202881,[-0.004  0.287 -2.069 -2.37  -1.783],12.190839,275432580.0,32300,323,0.036828436
-1,True,0.012698739,,38.983715,-0.40491012,4490.156,10.0,6289.8975,0.00026725978,4342.448,509.73395,446.7467,4954.807425956375,11.737679,10.0,14610066,4999.8896,100,495.52,4445.073,1.2698739,10267.659059047699,5199.6416,4954.8076,1.5886997,0.11737678,0.02672598,3.1698928,[ 0.002  0.273 -2.061 -2.357 -1.821],31.546808,52140108.0,32400,324,0.015886996
-1,True,0.0117621645,,65.87118,-0.405902,4550.1304,10.0,5782.5947,0.0017851187,4252.352,449.752,767.66614,4864.709807538938,5.281618,10.0,14658719,4999.8823,100,486.53,4414.958,1.1762165,10298.738176584244,4963.706,4864.71,0.84664255,0.05281618,0.17851187,1.7882935,[ 0.009  0.272 -2.062 -2.386 -1.824],55.91923,15982046.0,32500,325,0.008466425
-1,True,0.025730893,,3.7446673,-0.35810375,4540.1836,10.0,12788.132,5.5825376e-06,4252.762,459.71057,765.39746,4865.121584737933,127.50335,10.0,14707376,4999.894,100,486.57,4405.411,2.5730896,10330.88562655449,8755.326,4865.122,13.045498,1.2750335,0.0005582538,43.371227,[ 0.006  0.287 -2.063 -2.383 -1.825],2.305676,3545730000.0,32600,326,0.13045499
-1,True,0.010561509,,76.65101,-0.3626605,4989.905,10.0,5231.5044,0.002720589,4337.449,9.979794,496.47147,4949.807937178243,3.359622,10.0,14756878,4999.885,100,495.02,4939.8276,1.0561508,10364.998533248901,4543.416,4949.8076,0.5829094,0.033596218,0.2720589,1.2626331,[ 0.012  0.3   -2.066 -2.417 -1.777],79.19957,8821325.0,32700,327,0.005829094
-1,True,0.06455521,,1.4495494,-0.34643832,0.7729492,10.0,32275.467,1.4541804e-05,4387.3174,4999.11,0.16880038,4999.675446389703,535.53314,10.0,14806878,4999.883,100,500.0,0.5656445,6.4555225,10395.183916330338,24505.02,4999.676,53.228497,5.3553314,0.0014541805,161.02045,[ 0.014  0.3   -2.07  -2.396 -1.782],0.62103915,1051994000.0,32800,328,0.5322849
-1,True,0.010906972,,66.7199,-0.34241,4450.1133,10.0,5286.627,0.0025945986,4328.956,549.7644,449.55542,4941.3138128412975,5.135822,10.0,14856298,4999.878,100,494.2,4391.5493,1.0906972,10422.238170146942,4566.648,4941.314,0.77031565,0.051358216,0.25945985,1.3823863,[-1.729e-03  3.212e-01 -2.073e+00 -2.393e+00 -1.765e+00],72.33868,10376510.0,32900,329,0.0077031567
-1,True,0.0106667755,,76.13646,-0.35195947,2690.2446,10.0,5245.558,0.0021938488,4273.169,2309.6445,468.7097,4885.527824967356,4.032338,10.0,14905163,4999.889,100,488.65,2575.8833,1.0666775,10454.289464712143,4536.386,4885.5273,0.59717846,0.04032338,0.2193849,1.3411918,[-0.006  0.32  -2.073 -2.395 -1.761],74.560555,8912780.0,33000,330,0.0059717847
-1,True,0.010574725,,84.58345,-0.3564462,3390.3364,10.0,5135.9697,0.0032103246,4288.153,1609.5524,460.2561,4900.511955593666,2.8621984,10.0,14954179,4999.8887,100,490.16,3290.9597,1.0574726,10483.897772789001,4477.8237,4900.5117,0.4514607,0.028621983,0.32103246,1.1551352,[-0.005  0.311 -2.075 -2.404 -1.771],86.569954,5028646.5,33100,331,0.004514607
-1,True,0.014661313,,20.76927,-0.36167747,2700.2808,10.0,7303.4375,0.00011257002,4231.048,2299.6055,476.82468,4843.405914186897,21.805561,10.0,15002630,4999.886,100,484.51,2543.8003,1.4661313,10514.003111600876,5730.9077,4843.406,2.8635783,0.2180556,0.011257002,6.594568,[-0.007  0.313 -2.077 -2.395 -1.775],15.163996,72027160.0,33200,332,0.028635781
-1,True,0.01433553,,12.052583,-0.39548045,220.19434,10.0,7162.9795,2.7150456e-05,4385.161,4779.7075,21.891554,4997.521760986737,28.20995,10.0,15052609,4999.902,100,499.79,217.81432,1.433553,10546.449006080627,5333.494,4997.522,3.8724449,0.2820995,0.0027150456,8.92573,[-1.805e-03  3.334e-01 -2.074e+00 -2.382e+00 -1.781e+00],11.203566,48158116.0,33300,333,0.03872445
-1,True,0.016193971,,25.417965,-0.4302668,4520.2104,10.0,8045.8477,9.602782e-05,4313.159,479.68826,478.32535,4925.519187866106,15.619817,10.0,15101872,4999.899,100,492.63,4445.8306,1.6193974,10577.739493608475,6555.5596,4925.519,2.77396,0.15619816,0.009602782,5.922797,[-0.004  0.326 -2.074 -2.424 -1.814],16.883915,159919200.0,33400,334,0.0277396
-1,True,0.021533089,,9.628911,-0.39068907,2510.205,10.0,10758.15,8.653865e-05,4362.274,2489.6958,249.74571,4974.633836215281,53.410065,10.0,15151622,4999.901,100,497.5,2484.9382,2.1533086,10609.102633237839,8149.7705,4974.6343,6.596787,0.53410065,0.008653865,18.14377,[ 1.077e-03  3.068e-01 -2.081e+00 -2.410e+00 -1.849e+00],5.5115337,306019970.0,33500,335,0.06596787
-1,True,0.014746037,,25.05235,-0.40462098,0.66845703,10.0,7372.5806,0.000278828,4387.3413,4999.2207,0.13468425,4999.699984870368,17.630983,10.0,15201622,4999.889,100,500.0,0.47936034,1.4746039,10640.0096180439,6077.414,4999.6997,2.5505285,0.17630982,0.0278828,4.4734178,[ 0.008  0.297 -2.085 -2.42  -1.81 ],22.354273,54893396.0,33600,336,0.025505286
-1,True,0.01091011,,81.93423,-0.40727764,0.62060547,10.0,5454.7197,0.002901631,4387.3345,4999.2695,0.14072987,4999.693448359849,2.596262,10.0,15251622,4999.89,100,500.0,0.42393553,1.0910109,10671.361913204193,4739.89,4999.6934,0.5123006,0.02596262,0.2901631,1.3626776,[ 0.004  0.325 -2.078 -2.43  -1.824],73.38493,30049422.0,33700,337,0.0051230057
-1,True,0.013522685,,31.658571,-0.41310453,4999.892,10.0,6666.164,0.0003689228,4287.3467,,699.95807,4899.706127527043,13.554461,10.0,15300624,4999.892,100,490.02,4899.706,1.3522687,10700.434560775757,5664.1895,4899.706,1.9868239,0.1355446,0.03689228,2.6773252,[ 0.008  0.33  -2.078 -2.42  -1.826],37.35071,100497550.0,33800,338,0.019868238
-1,True,0.016625522,,4.192317,-0.41001582,4550.15,10.0,8042.334,0.00052631064,4206.37,449.74106,886.7211,4818.729188230434,80.367744,10.0,15348818,4999.891,100,481.94,4368.9883,1.6625522,10730.329105377197,6438.745,4818.7295,7.9478264,0.80367744,0.052631065,6.8576264,[ 0.005  0.306 -2.082 -2.402 -1.832],14.582305,1323625700.0,33900,339,0.07947826
-1,True,0.011018737,,74.106964,-0.42596453,4540.1924,10.0,5375.946,0.002861378,4279.0933,459.7007,611.94855,4891.453078192583,4.142496,10.0,15397739,4999.893,100,489.21,4431.752,1.1018739,10764.171228647232,4662.3286,4891.4536,0.65131927,0.04142496,0.28613782,1.3580573,[-0.004  0.296 -2.084 -2.412 -1.829],73.6346,9290105.0,34000,340,0.006513193
-1,True,0.011314517,,74.718636,-0.42758417,4580.18,10.0,5585.0,0.0010215256,4254.371,419.72766,643.6493,4866.732842466904,3.8839698,10.0,15446416,4999.9077,100,486.77,4447.006,1.1314518,10791.835502147675,4798.66,4866.733,0.65814525,0.038839698,0.102152556,1.6489415,[-0.005  0.3   -2.085 -2.407 -1.845],60.644966,9835950.0,34100,341,0.0065814527
-1,True,0.011108085,,63.29223,-0.4334625,4490.118,10.0,5410.138,0.001530052,4265.7925,509.78168,698.94745,4878.152586000984,5.4751143,10.0,15495203,4999.9,100,487.87,4368.371,1.1108086,10821.601588964462,4651.163,4878.1523,0.8459467,0.054751143,0.15300521,1.5361762,[-2.556e-04  2.945e-01 -2.085e+00 -2.409e+00 -1.847e+00],65.0967,15379482.0,34200,342,0.008459467
