ReturnMeanIW,EpThisIter,MeanEntropy,MinIWNorm,Bound,MaxIWNorm,InitialReturnMin,J_sample_variance,EmpiricalD2,Iteration,OptimizationReturnMean,OptimizationReturnMin,InitialBound,TimeElapsed,InitialReturnMax,MinIW,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ESSClassic,EpLenMean,StdIW,VarianceInit,EpRewMean,StdIWNorm,MaxIW,MeanIW,EpisodesSoFar,MeanIWNorm,InitialReturnMean,LearnableVariance,ESSRenyi,ReturnStepMax,Weights,OptimizationReturnMax
7622.6904,100,-0.494934,3.656088e-05,5887.6094,0.51189536,,609569600.0,8.028252,277,4924.2485,,4311.8853,7924.350805521011,4999.9263,0.0036560881,10.0,506.76572,12272655,7.749152,492.51,5.5578976,-1,4924.248721533417,0.055578977,51.189537,1.6108402,27700,0.016108405,4924.2485,True,12.456012,10.0,[-0.124  1.354 -2.906 -2.892 -1.893],4999.9263
5595.31,100,-0.51211303,0.0013951531,4811.686,0.040266626,3859.6516,20099380.0,1.6375538,278,1054.7986,,4302.086,7941.919791460037,4999.935,0.13951531,10.0,206.08144,12321822,70.148254,491.67,0.7420482,-1,4914.450157960307,0.0074204826,4.026663,1.1375113,27800,0.011375111,4914.45,True,61.066696,10.0,[-0.135  1.363 -2.905 -2.88  -1.914],1140.2834
11538.443,100,-0.52767044,2.358625e-06,8090.5596,0.8307679,4219.753,149383140.0,31.70187,279,737.7968,,4345.1846,7959.143869161606,4999.9375,0.0002358625,10.0,144.5558,12371410,5.767849,495.88,9.331218,-1,4957.549631830624,0.093312174,83.0768,2.3085842,27900,0.023085842,4957.55,True,3.154388,10.0,[-0.134  1.374 -2.9   -2.873 -1.931],780.1846
5207.8765,100,-0.5318511,0.004053886,4541.1006,0.033534966,4669.7793,24024162.0,1.1856009,280,322.08557,,4379.5,7978.553791284561,4999.9424,0.4053886,10.0,44.62451,12421335,84.76302,499.25,0.44257462,-1,4991.864813310709,0.004425746,3.3534968,1.0438552,28000,0.010438553,4991.865,True,84.34541,10.0,[-0.127  1.406 -2.899 -2.841 -1.947],330.1631
10060.185,100,-0.53656006,4.934173e-05,6774.008,1.16164,4319.804,91649420.0,28.79793,281,642.8448,,4350.284,7995.89026761055,4999.9385,0.004934173,10.0,120.859344,12470976,3.230162,496.41,11.719281,-1,4962.648851386636,0.11719281,116.164,2.1411302,28100,0.021411302,4962.649,True,3.472472,10.0,[-0.131  1.409 -2.898 -2.835 -1.951],680.1343
10681.034,100,-0.5339142,1.0002131e-05,6856.047,1.1947353,,3594216000.0,39.015633,282,4843.858,,4231.4927,8014.088398694992,4999.9434,0.0010002131,10.0,548.8198,12519436,3.1510434,484.6,11.928562,-1,4843.857905371706,0.11928562,119.47353,2.151631,28200,0.021516308,4843.858,True,2.5630753,10.0,[-0.143  1.396 -2.899 -2.842 -1.955],4999.9434
11978.559,100,-0.58391523,5.7755625e-07,8158.6436,0.75223136,4069.8374,175646320.0,38.912228,283,876.3162,,4333.7886,8033.796933412552,4999.942,5.7755627e-05,10.0,146.74734,12568916,5.7916985,494.8,9.691844,-1,4946.153562688383,0.09691843,75.22314,2.403061,28300,0.024030607,4946.154,True,2.5698862,10.0,[-0.142  1.441 -2.878 -2.804 -1.953],930.1045
5422.9727,100,-0.5889897,0.0018931045,4711.8184,0.027067155,,7213608.5,1.3486665,284,4891.263,,4278.896,8049.582134485245,4999.9546,0.18931046,10.0,700.88,12617834,82.370285,489.18,0.5111859,-1,4891.2631916065175,0.0051118587,2.7067156,1.1049469,28400,0.011049467,4891.263,True,74.147316,10.0,[-0.136  1.458 -2.883 -2.782 -2.003],4999.9546
7664.967,100,-0.636725,9.5278076e-05,5752.095,0.3032995,4709.7534,54005016.0,9.757748,285,287.21646,,4384.6045,8066.890171527863,4999.9463,0.009527808,10.0,28.86641,12667806,12.943011,499.72,3.9759948,-1,4996.969744051352,0.03975995,30.329948,1.533069,28500,0.01533069,4996.9697,True,10.248266,10.0,[-0.135  1.472 -2.882 -2.774 -2.008],290.19287
7540.8047,100,-0.6159123,8.96749e-05,5617.4385,0.58516973,4789.7227,54289040.0,9.865112,286,208.0477,,4385.4043,8084.68785405159,4999.947,0.00896749,10.0,20.909666,12717786,6.0672603,499.8,5.9346566,-1,4997.770139041465,0.059346575,58.516975,1.508285,28600,0.015082849,4997.7705,True,10.136732,10.0,[-0.134  1.498 -2.882 -2.787 -2.056],210.22412
6267.8193,100,-0.5936275,0.00060303987,5213.8057,0.097239666,4999.6855,39679564.0,2.9625788,287,0.18045898,,4387.5,8102.9491221904755,4999.95,0.06030399,10.0,0.06424,12767786,37.010956,500.0,1.6354065,-1,4999.865827776146,0.016354065,9.723967,1.2535982,28700,0.012535984,4999.866,True,33.754375,10.0,[-0.13   1.473 -2.883 -2.822 -2.035],0.26464844
6236.7227,100,-0.5945209,0.00018125109,5111.1284,0.1089265,4789.7275,36200416.0,3.3786352,288,207.43393,,4384.7954,8119.541332483292,4999.9487,0.01812511,10.0,21.177189,12817763,33.666405,499.77,1.7510928,-1,4997.161335985555,0.017510928,10.89265,1.2475008,28800,0.012475008,4997.1616,True,29.59775,10.0,[-0.135  1.481 -2.88  -2.802 -2.013],210.22119
6682.425,100,-0.5647654,0.00053186616,5439.8726,0.15798561,4739.7217,40910050.0,4.11725,289,256.2459,,4383.6016,8137.527689218521,4999.947,0.053186614,10.0,27.40331,12867727,27.141153,499.64,2.1910462,-1,4995.967398182481,0.02191046,15.798562,1.3372867,28900,0.013372868,4995.968,True,24.288057,10.0,[-0.127  1.485 -2.875 -2.824 -2.013],260.2251
5144.132,100,-0.5716945,0.004154287,4504.631,0.017266277,,1994818.0,1.0905921,290,4949.8535,,4337.4893,8156.502377033234,4999.934,0.4154287,10.0,497.47903,12917228,94.047104,495.01,0.2613771,-1,4949.853301385629,0.0026137708,1.7266278,1.0389057,29000,0.010389057,4949.8535,True,91.693306,10.0,[-0.122  1.495 -2.872 -2.816 -1.984],4999.934
6987.857,100,-0.5878232,3.26795e-05,5566.515,0.19183898,4999.6245,49318644.0,5.3873415,291,0.22937988,,4387.488,8173.672978401184,4999.9487,0.0032679504,10.0,0.07213048,12967228,22.063475,500.0,2.626754,-1,4999.853736948612,0.02626754,19.183899,1.3976094,29100,0.013976092,4999.854,True,18.56203,10.0,[-0.123  1.5   -2.875 -2.829 -1.991],0.32421875
5495.491,100,-0.59375674,0.001176447,4686.539,0.056519594,,21795822.0,1.7451165,292,4946.0444,,4333.6787,8190.821442127228,4999.9424,0.117644705,10.0,498.53314,13016692,59.11816,494.64,0.92235386,-1,4946.044140713863,0.009223538,5.6519594,1.1091564,29200,0.011091564,4946.0444,True,57.302765,10.0,[-0.128  1.504 -2.889 -2.777 -2.007],4999.9424
6076.8516,100,-0.57457834,0.00045449287,4950.663,0.15046737,4839.7812,35071964.0,3.3822036,293,157.28078,,4384.696,8209.155368328094,4999.9478,0.045449287,10.0,19.818037,13066666,24.698298,499.74,2.122353,-1,4997.061845067207,0.02122353,15.046737,1.2154826,29300,0.012154826,4997.062,True,29.566523,10.0,[-0.13   1.509 -2.897 -2.75  -2.013],160.1665
5584.99,100,-0.55536115,0.0019172041,4789.7715,0.064898774,4999.6587,31504656.0,1.6863666,294,0.20587403,,4387.4995,8227.331710100174,4999.9424,0.19172041,10.0,0.061592244,13116666,59.3012,500.0,0.9253878,-1,4999.864389957371,0.009253878,6.4898777,1.1170295,29400,0.011170294,4999.8643,True,59.299088,10.0,[-0.131  1.541 -2.895 -2.742 -1.994],0.2836914
18186.766,100,-0.5014442,1.1071381e-05,13015.822,1.9268733,4869.671,323417020.0,71.304634,295,127.98662,,4385.2915,8246.058063745499,4999.946,0.0011071381,10.0,15.682953,13166646,3.37505,499.8,19.462776,-1,4997.657423406786,0.19462776,192.68733,3.637477,29500,0.036374766,4997.6577,True,1.4024334,10.0,[-0.136  1.552 -2.902 -2.749 -1.974],130.2749
6090.296,100,-0.51095814,0.00019995573,4891.3125,0.1307643,9.979875,112404580.0,3.8335967,296,4890.0586,,4287.6743,8264.737736463547,4999.9336,0.019995574,10.0,698.57983,13215650,25.640139,490.04,2.1072996,-1,4900.038553899709,0.021072995,13.076431,1.2374201,29600,0.012374198,4900.0386,True,26.085165,10.0,[-0.136  1.575 -2.899 -2.727 -1.92 ],4989.9536
17111.34,100,-0.50766915,2.0710057e-05,12292.0,1.9252404,4999.6147,295736670.0,61.937748,297,0.2373291,,4387.488,8282.897260427475,4999.9336,0.0020710058,10.0,0.060274262,13265650,2.9352524,500.0,19.680754,-1,4999.851949729965,0.19680752,192.52405,3.422423,29700,0.034224227,4999.852,True,1.6145244,10.0,[-0.128  1.596 -2.901 -2.716 -1.93 ],0.31884766
5695.702,100,-0.51342577,0.0014628377,4800.6353,0.106137104,4999.6113,32765694.0,2.1364372,298,0.22743653,,4387.473,8300.697667360306,4999.9414,0.14628378,10.0,0.06937105,13315650,40.39461,500.0,1.3837961,-1,4999.83867824327,0.013837961,10.61371,1.1391765,29800,0.0113917645,4999.839,True,46.8069,10.0,[-0.141  1.649 -2.902 -2.683 -1.927],0.33007812
7480.3965,100,-0.50841314,0.00027296177,6153.0464,0.3207302,4999.6577,56517908.0,4.6984076,299,0.1961377,,4387.489,8317.730961799622,4999.937,0.027296176,10.0,0.06382243,13365650,12.819689,500.0,3.9015825,-1,4999.853720024535,0.039015826,32.07302,1.4961336,29900,0.014961336,4999.8535,True,21.283806,10.0,[-0.147  1.633 -2.913 -2.693 -1.932],0.27929688
31403.752,100,-0.57803124,1.1090472e-06,23744.354,5.7191415,4859.827,1005174000.0,156.44806,300,137.91994,,4385.3833,8335.445750951767,4999.93,0.000110904715,10.0,15.515823,13415631,1.2054356,499.81,56.86318,-1,4997.746966447181,0.56863177,571.9142,6.281113,30000,0.06281113,4997.747,True,0.6391898,10.0,[-0.157  1.614 -2.914 -2.7   -1.927],140.10303
5163.742,100,-0.57833654,0.003625543,4514.067,0.022159025,4689.742,23743238.0,1.1255649,301,306.8357,,4384.2114,8353.119176864624,4999.9473,0.3625543,10.0,30.902288,13465600,91.34219,499.69,0.31820652,-1,4996.577785327739,0.0031820652,2.2159026,1.0335723,30100,0.010335722,4996.5776,True,88.84428,10.0,[-0.167  1.622 -2.916 -2.686 -1.997],310.20508
5712.419,100,-0.5964655,0.0007310055,4822.831,0.072764,4499.782,27165624.0,2.1103563,302,475.4809,,4362.8965,8371.374320983887,4999.9473,0.07310055,10.0,85.40983,13515364,53.31988,497.64,1.073507,-1,4975.262965748694,0.0107350685,7.2764006,1.1473172,30200,0.011473171,4975.2627,True,47.38536,10.0,[-0.17   1.623 -2.919 -2.681 -1.997],500.16504
5172.115,100,-0.602783,0.0022044857,4433.66,0.07344703,,16274768.0,1.454208,303,4941.463,,4329.097,8389.42866563797,4999.944,0.22044858,10.0,503.13766,13564783,59.18202,494.19,0.87751764,-1,4941.463068498011,0.008775176,7.3447027,1.0566349,30300,0.010566349,4941.463,True,68.76595,10.0,[-0.165  1.63  -2.919 -2.675 -2.015],4999.944
6013.57,100,-0.58008635,0.00030209814,4749.814,0.27893946,4069.7932,28356280.0,4.2589684,304,897.96844,,4355.396,8406.882114887238,4999.9463,0.030209813,10.0,118.66673,13614473,14.745038,496.9,3.0394537,-1,4967.761427950692,0.03039454,27.893946,1.2640337,30400,0.012640336,4967.7617,True,23.479864,10.0,[-0.17   1.622 -2.911 -2.679 -2.022],930.1531
4928.691,100,-0.5781839,0.006841396,4305.798,0.019021153,9.979933,1441419.2,1.0346789,305,4868.4805,,4266.0947,8424.263018608093,4999.9434,0.6841396,10.0,519.9821,13663280,95.778595,488.07,0.21179289,-1,4878.460449204673,0.0021179288,1.9021155,1.008829,30500,0.01008829,4878.4604,True,96.64834,10.0,[-0.176  1.616 -2.903 -2.687 -1.999],4989.9634
5156.2666,100,-0.5839913,0.0043048784,4505.9097,0.021436589,4359.6826,20729188.0,1.1279285,306,609.98474,,4357.3013,8443.67765712738,4999.948,0.43048784,10.0,97.92322,13712990,90.84231,497.1,0.32951257,-1,4969.667262689427,0.0032951254,2.1436589,1.0378232,30600,0.010378233,4969.6675,True,88.658104,10.0,[-0.177  1.618 -2.905 -2.68  -1.997],640.2656
6301.018,100,-0.6192323,5.169273e-05,5198.5786,0.10475796,4229.6777,30936176.0,3.2410645,307,747.6934,,4365.0054,8462.523445606232,4999.946,0.005169273,10.0,100.6197,13762774,32.14643,497.84,1.8430012,-1,4977.371030466657,0.018430013,10.475796,1.2685442,30700,0.012685443,4977.371,True,30.85406,10.0,[-0.174  1.622 -2.907 -2.683 -2.003],770.26807
5052.6055,100,-0.6187438,0.0067518223,4428.024,0.017191185,,1135836.5,1.0402942,308,4936.861,,4324.495,8481.130695819855,4999.9478,0.6751822,10.0,500.76276,13812152,96.63308,493.78,0.19113065,-1,4936.860887096703,0.0019113065,1.7191186,1.0239471,30800,0.010239471,4936.861,True,96.126656,10.0,[-0.175  1.627 -2.91  -2.681 -2.038],4999.9478
5530.6426,100,-0.60140204,0.0018039561,4742.2407,0.06992163,4079.7166,21815762.0,1.6575798,309,887.1472,,4354.499,8500.830845355988,4999.9404,0.18039562,10.0,133.57333,13861831,53.37294,496.79,1.0415213,-1,4966.863664646634,0.010415213,6.992163,1.1143196,30900,0.0111431945,4966.8643,True,60.328922,10.0,[-0.177  1.625 -2.904 -2.684 -2.038],920.2239
5699.258,100,-0.5953302,0.0003368695,4784.2056,0.11882125,4409.6772,26276020.0,2.2329018,310,561.3885,,4358.699,8518.05981206894,4999.947,0.03368695,10.0,93.72981,13911555,42.436188,497.24,1.3310424,-1,4971.065525157622,0.013310423,11.882125,1.1428397,31000,0.011428395,4971.066,True,44.78477,10.0,[-0.18   1.626 -2.907 -2.688 -2.02 ],590.26953
6127.2046,100,-0.5719015,0.0005988782,4948.967,0.14206327,,123509410.0,3.7020702,311,4876.0664,,4263.701,8535.603474140167,4999.942,0.059887823,10.0,699.777,13960330,23.890827,487.75,2.2402709,-1,4876.066215688297,0.022402707,14.206327,1.2551557,31100,0.012551557,4876.0664,True,27.011913,10.0,[-0.173  1.621 -2.899 -2.682 -2.014],4999.942
5955.1855,100,-0.5513304,0.00078457233,5008.539,0.07712796,,36685940.0,2.3897543,312,4849.471,,4237.1045,8554.400813102722,4999.95,0.07845724,10.0,710.5069,14008839,50.20912,485.09,1.2246897,-1,4849.470688358316,0.0122468965,7.712796,1.2298225,31200,0.012298225,4849.471,True,41.845306,10.0,[-0.179  1.61  -2.903 -2.671 -1.991],4999.95
7385.9634,100,-0.5725028,0.0002897191,5950.158,0.22599047,3919.7424,44674476.0,5.497543,313,982.9146,,4290.2905,8571.888823270798,4999.949,0.028971909,10.0,234.0136,14057886,19.423939,490.47,3.0548608,-1,4902.656893897302,0.03054861,22.599049,1.4998819,31300,0.014998819,4902.6567,True,18.189945,10.0,[-0.184  1.602 -2.899 -2.657 -1.97 ],1080.2068
5826.029,100,-0.5766992,0.0010661891,5003.99,0.044356037,4089.749,24227620.0,1.8020359,314,820.21173,,4297.595,8589.322744607925,4999.9404,0.10661891,10.0,208.36421,14107008,71.31573,491.22,0.75182045,-1,4909.960556978658,0.0075182044,4.4356036,1.1854544,31400,0.011854543,4909.961,True,55.49279,10.0,[-0.19   1.641 -2.895 -2.643 -1.991],910.1914
5711.6235,100,-0.5769353,0.0016565701,4805.4297,0.08182142,,38979544.0,2.1898825,315,4905.5605,,4293.195,8609.038779258728,4999.9443,0.16565701,10.0,511.53793,14156082,46.209488,490.74,1.2581099,-1,4905.560365974325,0.012581099,8.182142,1.1660881,31500,0.011660881,4905.5605,True,45.66455,10.0,[-0.185  1.628 -2.892 -2.661 -1.996],4999.9443
5428.964,100,-0.59710693,0.0018350228,4644.0337,0.05526636,,20505914.0,1.6430098,316,4888.7617,,4276.3955,8628.25900387764,4999.9463,0.18350229,10.0,522.4126,14204989,60.36733,489.07,0.89812297,-1,4888.761646054423,0.008981231,5.526636,1.1084346,31600,0.011084344,4888.7617,True,60.86391,10.0,[-0.181  1.628 -2.9   -2.626 -1.996],4999.9463
5142.5454,100,-0.5969865,0.004755101,4504.891,0.020687805,4479.714,21750628.0,1.0842987,317,493.45618,,4360.8047,8646.242245435715,4999.9443,0.47551015,10.0,97.71166,14254730,93.43538,497.41,0.27441928,-1,4973.169873162761,0.0027441927,2.0687807,1.0352979,31700,0.0103529785,4973.1704,True,92.22551,10.0,[-0.181  1.628 -2.906 -2.609 -2.016],520.23047
7105.3267,100,-0.5670187,0.00044950156,5615.772,0.22759166,4259.775,41051052.0,5.9168615,318,693.68854,,4341.0977,8665.70547914505,4999.9443,0.044950157,10.0,147.55898,14304281,22.51769,495.51,2.6415052,-1,4953.463269281467,0.02641505,22.759167,1.424007,31800,0.014240072,4953.464,True,16.900852,10.0,[-0.184  1.628 -2.906 -2.616 -2.016],740.16943
6508.82,100,-0.6056453,0.00019235506,5242.709,0.14280038,4529.788,36502052.0,4.2748427,319,453.98187,,4371.4033,8685.906810045242,4999.955,0.019235507,10.0,74.16934,14354126,26.417856,498.45,2.1829615,-1,4983.769828882851,0.021829614,14.280038,1.3080026,31900,0.013080027,4983.7705,True,23.392673,10.0,[-0.178  1.634 -2.905 -2.606 -1.986],470.167
17071.004,100,-0.63549846,5.060699e-06,10400.836,2.4271479,4579.855,351737470.0,118.64508,320,407.12704,,4374.6147,8704.520360946655,4999.9575,0.0005060699,10.0,60.68527,14404004,1.9455031,498.78,24.240782,-1,4986.9818925066975,0.24240781,242.7148,3.4145138,32000,0.03414514,4986.982,True,0.84284997,10.0,[-0.18   1.631 -2.918 -2.608 -2.025],420.10254
7521.49,100,-0.66753435,9.672899e-05,6150.6846,0.13031101,,128065080.0,5.01105,321,4943.462,,4331.0947,8721.983074903488,4999.9517,0.009672899,10.0,498.09668,14453445,31.247986,494.41,2.2491436,-1,4943.461452255204,0.022491436,13.031101,1.5163012,32100,0.015163012,4943.462,True,19.955896,10.0,[-0.167  1.623 -2.929 -2.657 -2.054],4999.9517
6183.9126,100,-0.68511987,0.00027196293,5157.2764,0.13708247,9.980584,100535040.0,2.8106704,322,4937.392,,4335.0054,8739.980419158936,4999.9536,0.027196294,10.0,496.56082,14502923,27.91128,494.78,2.0174222,-1,4947.372352578887,0.02017422,13.708247,1.2553158,32200,0.012553158,4947.3726,True,35.5787,10.0,[-0.163  1.604 -2.925 -2.676 -2.086],4989.973
17598.48,100,-0.70046765,1.2530512e-05,13740.346,2.1704485,4289.628,474246850.0,39.694622,323,702.94696,,4380.208,8758.494856119156,4999.9526,0.0012530512,10.0,70.67715,14552852,2.522911,499.29,21.880486,-1,4992.574659468639,0.21880484,217.04486,3.5201132,32300,0.035201132,4992.5747,True,2.519233,10.0,[-0.168  1.623 -2.926 -2.658 -2.104],710.3247
16522.566,100,-0.6577395,2.5774734e-05,12625.556,1.6822802,,9109439000.0,40.49857,324,4914.377,,4302.0093,8776.201982975006,4999.9556,0.0025774734,10.0,504.76572,14602011,2.9596398,491.59,18.991856,-1,4914.376728724479,0.18991856,168.22803,3.3167343,32400,0.033167344,4914.377,True,2.469223,10.0,[-0.174  1.593 -2.927 -2.688 -2.119],4999.9556
4997.03,100,-0.65554625,0.008317242,4382.1567,0.012370252,4509.7383,20648264.0,1.0082006,325,476.04718,,4373.418,8795.175681591034,4999.958,0.8317243,10.0,66.053444,14651875,99.16092,498.64,0.09221046,-1,4985.785302994309,0.00092210463,1.2370253,1.0024163,32500,0.010024163,4985.785,True,99.18661,10.0,[-0.165  1.59  -2.935 -2.692 -2.077],490.21973
5167.2007,100,-0.66938,0.002093899,4458.3223,0.035167914,4429.793,21505082.0,1.3400494,326,545.2788,,4362.705,8810.477591991425,4999.9517,0.20938991,10.0,101.00869,14701635,72.435776,497.6,0.64046836,-1,4975.0716093280635,0.006404683,3.5167913,1.0382484,32600,0.010382483,4975.072,True,74.624115,10.0,[-0.166  1.591 -2.937 -2.691 -2.074],570.1587
5206.09,100,-0.6701986,0.004213889,4541.553,0.030554699,4379.634,21394434.0,1.1776458,327,597.3383,,4364.605,8825.99534368515,4999.9526,0.42138892,10.0,102.28642,14751413,86.86137,497.78,0.40824214,-1,4976.971948699432,0.004082421,3.05547,1.0496778,32700,0.010496778,4976.972,True,84.91518,10.0,[-0.165  1.598 -2.93  -2.685 -2.088],620.31885
7106.4497,100,-0.7081514,0.00013801269,5685.325,0.15157653,,144485740.0,5.385677,328,4897.5933,,4285.2256,8840.609354019165,4999.959,0.013801269,10.0,699.07135,14800396,26.759455,489.83,2.3842845,-1,4897.593211936888,0.023842845,15.157654,1.4411888,32800,0.014411889,4897.5933,True,18.567768,10.0,[-0.168  1.595 -2.93  -2.687 -2.089],4999.959
5795.6904,100,-0.71433437,0.00040945504,4918.132,0.105039366,,50071230.0,2.0536616,329,4886.582,,4274.2144,8854.764032840729,4999.9556,0.040945504,10.0,702.0468,14849271,41.616043,488.75,1.3980789,-1,4886.581728107883,0.013980789,10.503937,1.1803623,32900,0.011803623,4886.582,True,48.693516,10.0,[-0.163  1.6   -2.941 -2.683 -2.127],4999.9556
6310.456,100,-0.7009886,0.00030483038,5135.3687,0.1773322,4339.7373,32427918.0,3.6822822,330,635.8352,,4363.2056,8867.583424329758,4999.954,0.03048304,10.0,98.248474,14899037,24.602152,497.66,2.2484882,-1,4975.572246941619,0.02248488,17.73322,1.2843922,33000,0.012843924,4975.5728,True,27.157072,10.0,[-0.168  1.616 -2.942 -2.667 -2.133],660.2168
12966.284,100,-0.6707157,3.5665005e-05,10240.436,1.904895,4359.787,157554420.0,19.814333,331,590.4914,,4337.911,8880.68783402443,4999.958,0.0035665007,10.0,132.74101,14948558,2.2253323,495.21,18.949179,-1,4950.278351974372,0.18949178,190.4895,2.8587396,33100,0.028587393,4950.279,True,5.0468516,10.0,[-0.175  1.608 -2.943 -2.674 -2.12 ],640.1709
5179.5,100,-0.66336834,0.001243552,4439.545,0.06208316,,13785070.0,1.4601132,332,4834.787,,4222.4204,8895.859601020813,4999.9575,0.1243552,10.0,715.81964,14996926,64.956055,483.68,0.793218,-1,4834.787364344251,0.007932181,6.208316,1.0799307,33200,0.010799306,4834.787,True,68.48784,10.0,[-0.18   1.587 -2.944 -2.684 -2.09 ],4999.9575
6777.037,100,-0.6483458,0.00076673314,5591.585,0.12189158,4019.7893,35063270.0,3.747528,333,883.09033,,4290.513,8910.545679330826,4999.952,0.076673314,10.0,221.63988,15045978,30.829212,490.52,2.1217482,-1,4902.879366046253,0.021217478,12.189158,1.4164904,33300,0.014164906,4902.8794,True,26.684256,10.0,[-0.184  1.583 -2.947 -2.69  -2.082],980.16284
5849.2983,100,-0.62746406,0.0018002712,5010.6567,0.065796494,,33097928.0,1.8755581,334,4818.574,,4206.208,8924.47744345665,4999.949,0.18002713,10.0,551.98065,15094193,52.653587,482.15,1.1458516,-1,4818.573821920133,0.011458515,6.57965,1.2083669,33400,0.012083667,4818.574,True,53.317463,10.0,[-0.188  1.568 -2.946 -2.711 -2.067],4999.949
6356.4937,100,-0.60949904,0.00055038446,5368.4473,0.09639016,4049.7097,29806590.0,2.6033409,335,847.6654,,4285.0073,8938.209847211838,4999.9556,0.05503845,10.0,217.02472,15143196,41.20954,490.03,1.5458122,-1,4897.374863902037,0.015458121,9.639016,1.2942021,33500,0.012942021,4897.375,True,38.41218,10.0,[-0.185  1.571 -2.944 -2.705 -2.046],950.24585
5572.3125,100,-0.6274128,0.0003613054,4646.312,0.088397264,3799.7307,20670886.0,2.2866485,336,1093.5554,,4280.9194,8952.041898012161,4999.9526,0.03613054,10.0,244.89108,15192154,43.807438,489.58,1.2841468,-1,4893.285996308584,0.012841469,8.839726,1.1338333,33600,0.011338333,4893.2866,True,43.732124,10.0,[-0.182  1.581 -2.944 -2.688 -2.028],1200.2219
5138.4146,100,-0.6342241,0.0006575043,4361.2485,0.052039582,,15728833.0,1.6106639,337,4804.776,,4192.41,8965.92901468277,4999.95,0.065750435,10.0,549.4203,15240234,64.01843,480.8,0.79419994,-1,4804.776093496072,0.007942,5.2039585,1.0593568,33700,0.010593568,4804.776,True,62.0862,10.0,[-0.188  1.583 -2.948 -2.687 -2.046],4999.95
5160.774,100,-0.62334555,0.0034394383,4477.318,0.042666715,4189.749,19714036.0,1.2456543,338,747.8225,,4325.2046,8980.41029381752,4999.9556,0.34394383,10.0,169.54716,15289632,76.62063,493.98,0.579928,-1,4937.571345775792,0.0057992795,4.2666717,1.0498576,33800,0.010498576,4937.572,True,80.27909,10.0,[-0.183  1.585 -2.953 -2.685 -2.053],810.20654
5746.215,100,-0.6342394,0.0009863534,4977.959,0.08594074,4359.8,26297452.0,1.5739458,339,582.1785,,4329.6123,8994.265852212906,4999.9487,0.09863534,10.0,151.48032,15339069,54.55213,494.37,1.0585612,-1,4941.978203610983,0.010585611,8.594074,1.1597515,33900,0.011597517,4941.9785,True,63.53459,10.0,[-0.181  1.585 -2.949 -2.679 -2.042],640.1489
5492.5146,100,-0.63156915,0.00060330913,4674.079,0.05575492,,20089350.0,1.786268,340,4908.278,,4295.9116,9008.459529161453,4999.948,0.060330912,10.0,511.14038,15388167,61.352047,490.98,0.883443,-1,4908.2776460494215,0.008834431,5.575492,1.113089,34000,0.011130891,4908.278,True,55.98264,10.0,[-0.18   1.6   -2.952 -2.672 -2.053],4999.948
5439.248,100,-0.6269898,0.0020759627,4727.079,0.026463956,4249.749,22076210.0,1.3525224,341,705.52466,,4342.9077,9024.566698789597,4999.946,0.20759627,10.0,147.19452,15437733,81.02294,495.66,0.53037167,-1,4955.273617456884,0.0053037163,2.6463957,1.095897,34100,0.010958969,4955.274,True,73.93593,10.0,[-0.177  1.624 -2.928 -2.707 -2.051],750.1968
7210.078,100,-0.62314,0.0002616758,5939.834,0.2550457,4289.8154,42817064.0,4.3028092,342,683.9546,,4361.4043,9038.27099776268,4999.9478,0.02616758,10.0,94.15463,15487482,21.309736,497.49,2.7813952,-1,4973.769878986024,0.027813952,25.504572,1.4474089,34200,0.01447409,4973.77,True,23.240631,10.0,[-0.172  1.62  -2.93  -2.712 -2.046],710.1323
48158.266,100,-0.634306,6.0346053e-07,38063.71,8.38494,4159.7583,6592755000.0,271.73874,343,811.20734,,4358.5996,9054.129593372345,4999.951,6.0346054e-05,10.0,120.81137,15537200,1.3143667,497.18,83.49683,-1,4970.965491831007,0.8349682,838.494,9.6361,34300,0.09636101,4970.966,True,0.36800054,10.0,[-0.167  1.594 -2.927 -2.739 -2.042],840.1929
6582.389,100,-0.6510011,4.455325e-05,5139.759,0.1288025,4499.6714,36802650.0,5.5499334,344,477.7904,,4365.0947,9068.831606388092,4999.949,0.004455325,10.0,90.68367,15586984,24.897114,497.84,2.2875164,-1,4977.461533613191,0.022875164,12.880249,1.3170745,34400,0.013170744,4977.462,True,18.018234,10.0,[-0.179  1.639 -2.918 -2.693 -2.053],500.27783
18068.176,100,-0.6570373,5.6847308e-05,12832.709,2.7641027,9.979869,18924950000.0,73.09487,345,4931.091,,4328.7036,9082.076500415802,4999.957,0.005684731,10.0,498.23215,15636400,1.7159926,494.16,27.430752,-1,4941.070867814644,0.27430752,276.41028,3.6245496,34500,0.036245495,4941.0713,True,1.368085,10.0,[-0.172  1.654 -2.918 -2.679 -2.07 ],4989.977
5764.448,100,-0.64053196,0.0005122328,4811.294,0.17381021,4999.678,33562020.0,2.4227211,346,0.19676758,,4387.5083,9097.270009040833,4999.9536,0.051223278,10.0,0.062009834,15686400,28.964914,500.0,1.80551,-1,4999.874832555834,0.018055102,17.381021,1.1529212,34600,0.011529211,4999.875,True,41.2759,10.0,[-0.16   1.668 -2.918 -2.669 -2.076],0.27539062
