ReturnStepMaxmin,InitialBound,Penalization,MeanD2-0,StdWReturnMean,EpRewMean,WReturnMean,MaxIW,Iteration,LearnableVariance,OptimizationReturnMin,Epsilon,Inner Iteration,ESSRenyiArithmetic,EmpiricalD2Harmonic,TimestepsSoFar,ESSRenyiHarmonic,MinTargetPdf,ReturnStepMax,TimeElapsed,MeanEntropy,MeanIW,EpLenMean,EpisodesSoFar,EmpiricalD2Arithmetic,Bound,Weights,OptimizationReturnMean,VarianceInitializer,OptimizationReturnMax,DivergenceHarmonic,InitialReturnMean,MinIW,MinBehavPdf,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,InitialReturnMin,InitialReturnStd
10.0,-6687691.5,True,1.0,,2007.8486690447994,4432348.5,697740300.0,65,,,1.0,1,11.0,1.0,106448,11.0,-141.4012,10.0,340.532954454422,0.41894197,65960604.0,201.8181818181818,715,1.0,-1.4667917e+24,[-0.415  1.205 -1.912 -2.341],688.03613,-1.0,2279.6084,4.2298046e+35,2007.8485,0.27029872,-141.4012,11,3599.421,199943760.0,116192765000000.0,1319.8125,633.1605
10.0,-14126104.0,True,1.0,,3000.3872266184026,9775107.0,29720.463,66,,,1.0,1,11.0,1.0,109759,11.0,-171.08174,10.0,349.1239366531372,0.41894197,4035.8447,301.0,726,1.0,-203829790000000.0,[-0.3    1.253 -1.913 -2.333],1020.82574,-1.0,3019.8564,2194203000000000.0,3000.3875,1.3884473,-171.08174,11,4999.418,8787.951,22213740000.0,1979.5615,879.0808
10.0,-10533525.0,True,1.0,,2633.1075672094867,7478434.0,278819600.0,67,,,1.0,1,11.0,1.0,112667,11.0,-163.92035,10.0,358.62767267227173,0.41894197,25884806.0,264.3636363636364,737,1.0,-1.1076759e+25,[-0.368  1.297 -1.939 -2.241],743.4596,-1.0,2299.6172,1.314583e+37,2633.1077,1143.1578,-163.92035,11,4189.265,79996936.0,96189100000000.0,1889.6481,738.36176
9.999999,-18171812.0,True,1.0,,3478.200140827686,13822249.0,50389.086,68,,,1.0,1,11.0,1.0,116504,11.0,-206.8197,9.999999,369.5196142196655,0.41894197,4644.6235,348.8181818181818,748,1.0,-2398583000000.0,[-0.247  1.322 -1.955 -2.239],2608.5757,-1.0,4128.963,296149300000.0,3478.2002,0.12630814,-206.8197,11,4998.5874,14466.71,31611884000.0,869.62463,1313.1533
9.999999,-18344582.0,True,1.0,,3386.272384593904,13994123.0,99.91698,69,,,1.0,1,11.0,1.0,120239,11.0,-213.66713,9.999999,380.6104063987732,0.41894197,15.612949,339.54545454545456,759,1.0,-6021030300000.0,[-0.185  1.326 -1.958 -2.249],3246.3843,-1.0,4859.2188,1915316500000.0,3386.2725,1.0196298,-213.66713,11,4999.107,28.567974,314043460.0,139.88823,1589.7427
9.999999,-15528013.0,True,1.0,,3167.450925606836,11177507.0,331170.34,70,,,1.0,1,11.0,1.0,123734,11.0,-206.17644,9.999999,391.5164256095886,0.41894197,56805.477,317.72727272727275,770,1.0,-2.5644696e+16,[-0.246  1.33  -1.964 -2.262],1768.032,-1.0,3599.7148,3.4746764e+19,3167.451,1.9357443,-206.17644,11,4999.134,120370.89,460834200000.0,1399.4191,1069.9352
10.0,-15074928.0,True,1.0,,3179.13433588054,11296104.0,17885366.0,71,,,1.0,1,11.0,1.0,127243,11.0,-178.78043,10.0,402.7019522190094,0.41894197,3085995.8,319.0,781,1.0,-1.2678665e+25,[-0.216  1.441 -1.988 -2.219],2049.3967,-1.0,3529.3752,1.125766e+37,3179.1343,0.037083387,-178.78043,11,4659.113,5807002.5,52719800000000.0,1129.7375,1090.508
10.0,-10185516.0,True,1.0,,1792.0931953645138,5835529.5,3176.9436,72,,,1.0,1,11.0,1.0,129225,11.0,-219.02913,10.0,408.08445048332214,0.41894197,375.12677,180.1818181818182,792,1.0,-2.1302165e+17,[-0.145  1.529 -2.003 -2.167],1612.243,-1.0,4819.0034,2.398169e+21,1792.0933,0.77603096,-219.02913,11,4998.8535,912.98126,1704662900.0,179.85004,1619.8553
9.999999,-11910444.0,True,1.0,,2069.4138310269414,7559943.5,2112.784,73,,,1.0,1,11.0,1.0,131511,11.0,-199.91678,9.999999,414.44017815589905,0.41894197,387.7223,207.8181818181818,803,1.0,-8.0026574e+18,[-0.142  1.44  -2.039 -2.247],1879.5206,-1.0,4809.253,3.3837552e+24,2069.4138,0.4120518,-199.91678,11,4999.1465,716.3106,913848450.0,189.89342,1810.3783
9.999999,-14454648.0,True,1.0,,2599.1737145969923,10104878.0,347.01404,74,,,1.0,1,11.0,1.0,134380,11.0,-253.4324,9.999999,424.2389931678772,0.41894197,34.383858,260.8181818181818,814,1.0,-242140020000000.0,[-0.165  1.351 -2.047 -2.331],2419.3423,-1.0,4818.888,3098919600000000.0,2599.1738,0.46811163,-253.4324,11,4998.7197,98.96695,485316900.0,179.8315,1830.0745
10.0,-17147486.0,True,1.0,,3254.4270838029556,12796982.0,335.40482,75,,,1.0,1,11.0,1.0,137969,11.0,-203.62904,10.0,436.73305678367615,0.41894197,58.235367,326.27272727272725,825,1.0,-130691070000000.0,[-0.11   1.378 -2.047 -2.321],2704.869,-1.0,4449.5747,902438660000000.0,3254.4268,0.1372234,-203.62904,11,4999.133,110.82453,1405812900.0,549.5582,1485.155
10.0,-24955580.0,True,1.0,,4501.498841493302,20605474.0,8877.524,76,,,1.0,1,11.0,1.0,142929,11.0,-209.50127,10.0,453.86250257492065,0.41894197,914.8545,450.90909090909093,836,1.0,-7340795000000000.0,[-0.162  1.347 -2.051 -2.337],1232.5227,-1.0,1729.9106,2.847772e+18,4501.4985,0.41462904,-209.50127,11,4998.8867,2530.884,14595424000.0,3268.976,584.7921
9.999999,-17571144.0,True,1.0,,3137.0947388892137,13220749.0,945.96295,77,,,1.0,1,11.0,1.0,146388,11.0,-236.11801,9.999999,464.7650406360626,0.41894197,103.63769,314.45454545454544,847,1.0,-1.0251195e+18,[-0.1    1.354 -2.05  -2.346],2977.226,-1.0,4839.2075,5.5526965e+22,3137.0945,0.23333406,-236.11801,11,4999.076,267.74207,2430368000.0,159.86858,1838.3102
10.0,-19600366.0,True,1.0,,3688.172689386374,15249965.0,151620.84,78,,,1.0,1,11.0,1.0,150454,11.0,-224.05055,10.0,477.3795120716095,0.41894197,18874.393,369.6363636363636,858,1.0,-1.2135244e+18,[-0.196  1.424 -2.057 -2.307],3328.3792,-1.0,4639.275,7.781341e+22,3688.1726,0.0534496,-224.05055,11,4999.0684,42687.223,226327500000.0,359.79346,1283.4902
10.0,-16469798.0,True,1.0,,3287.469853822583,12119478.0,9675.95,79,,,1.0,1,11.0,1.0,154081,11.0,-253.75665,10.0,487.7339520454407,0.41894197,990.7998,329.72727272727275,869,1.0,-73743410000000.0,[-0.268  1.461 -2.265 -2.419],2737.8708,-1.0,4449.4272,287292600000000.0,3287.4697,0.19749545,-253.75665,11,4999.0264,2752.7625,8004190000.0,549.59894,1145.4344
10.0,-20610332.0,True,1.0,,3977.41944280788,16259612.0,442.94467,80,,,1.0,1,11.0,1.0,158466,11.0,-235.27686,10.0,501.5350980758667,0.41894197,86.64196,398.6363636363636,880,1.0,-1340420900000.0,[-0.208  1.476 -2.264 -2.414],1198.0259,-1.0,2219.8506,94739070000.0,3977.4197,0.4720063,-235.27686,11,4999.244,129.12408,1310911700.0,2779.3936,663.13367
10.0,-16887148.0,True,1.0,,3304.8555536848016,12536218.0,1895.5062,81,,,1.0,1,11.0,1.0,162111,11.0,-243.55885,10.0,512.37300157547,0.41894197,291.59772,331.3636363636364,891,1.0,-1915630900000.0,[-0.253  1.441 -2.268 -2.438],3105.0042,-1.0,4799.5244,193191690000.0,3304.8557,0.3118629,-243.55885,11,4999.376,582.5031,3274613800.0,199.85147,1270.491
9.999999,-23255542.0,True,1.0,,4061.0943779372897,18904628.0,233.55081,82,,,1.0,1,11.0,1.0,166584,11.0,-210.66228,9.999999,525.1318006515503,0.41894197,36.157032,406.6363636363636,902,1.0,-1425487600000.0,[-0.193  1.433 -2.277 -2.427],4051.1143,-1.0,4989.379,107260500000.0,4061.0945,0.06921326,-210.66228,11,4999.359,69.26113,564025500.0,9.979773,1553.1069
10.0,-26422568.0,True,1.0,,4654.430585819383,22071614.0,2594.727,83,,,1.0,1,11.0,1.0,171711,11.0,-225.88333,10.0,542.316086769104,0.41894197,345.63907,466.09090909090907,913,1.0,-5.8545154e+16,[-0.149  1.471 -2.289 -2.406],1895.2616,-1.0,2240.2031,1.8106472e+20,4654.43,0.9614705,-225.88333,11,4999.372,729.6374,7796994000.0,2759.169,638.66296
10.0,-25738508.0,True,1.0,,4588.180199200405,21387964.0,33820524.0,84,,,1.0,1,11.0,1.0,176763,11.0,-220.40692,10.0,558.0761098861694,0.41894197,3150672.0,459.27272727272725,924,1.0,-7.137684e+22,[-0.211  1.477 -2.294 -2.398],1218.6936,-1.0,1629.6506,2.6918347e+32,4588.18,2.66774,-220.40692,11,4999.137,9699887.0,47658253000000.0,3369.4866,580.1417
9.999999,-22526308.0,True,1.0,,3981.681178617851,18175346.0,1273968.9,85,,,1.0,1,11.0,1.0,181148,11.0,-221.38814,9.999999,571.8823690414429,0.41894197,116393.125,398.6363636363636,935,1.0,-1.793965e+18,[-0.145  1.562 -2.326 -2.343],3441.9211,-1.0,4459.626,1.7000977e+23,3981.6812,0.0657341,-221.38814,11,4999.3857,366060.0,2906800300000.0,539.75964,1523.6665
9.999999,-19688038.0,True,1.0,,3451.89655584585,15337138.0,279529.5,86,,,1.0,1,11.0,1.0,184951,11.0,-209.45305,9.999999,582.9296193122864,0.41894197,25522.998,345.72727272727275,946,1.0,-5.595304e+19,[-0.09   1.486 -2.34  -2.424],3092.169,-1.0,4639.6284,1.6538842e+26,3451.8967,0.35260054,-209.45305,11,4999.356,80324.445,637334200000.0,359.72736,1849.7423
10.0,-24092976.0,True,1.0,,4182.573923072744,19742044.0,21417.955,87,,,1.0,1,11.0,1.0,189556,11.0,-233.28354,10.0,596.4431307315826,0.41894197,2070.9192,418.6363636363636,957,1.0,-1.8766007e+16,[ 0.011  1.449 -2.368 -2.481],4012.697,-1.0,4829.4897,1.8603526e+19,4182.574,0.5830379,-233.28354,11,4999.3667,6123.987,51560165000.0,169.87675,1499.3724
10.0,-25130524.0,True,1.0,,4307.04628539796,20779502.0,15137.169,88,,,1.0,1,11.0,1.0,194298,11.0,-229.16508,10.0,611.9596061706543,0.41894197,2397.6213,431.09090909090907,968,1.0,-4.5130403e+20,[-0.037  1.55  -2.403 -2.44 ],3967.2927,-1.0,4659.664,1.075907e+28,4307.0464,0.6825966,-229.16508,11,4999.4175,5038.0513,58396500000.0,339.7532,1492.9346
9.999998,-11315106.0,True,1.0,,2081.938098663843,6965713.5,34231.016,89,,,1.0,1,11.0,1.0,196599,11.0,-210.46927,9.999998,619.3063199520111,0.41894197,4026.1533,209.1818181818182,979,1.0,-1.3300961e+18,[-0.029  1.641 -2.414 -2.354],2081.9382,-1.0,4998.5107,9.352277e+22,2081.9382,0.051521335,-210.46927,11,4998.5107,9834.211,84649540000.0,,1622.1117
10.0,-5322627.0,True,1.0,,1222.2360556593064,2524858.2,577.5281,90,,,1.0,1,11.0,1.0,197955,11.0,-148.36578,10.0,623.6365838050842,0.41894197,95.73433,123.27272727272727,990,1.0,-457819150000000.0,[ 0.008  1.728 -2.416 -2.273],1082.3818,-1.0,3869.1162,2.6777506e+16,1222.2361,0.09602787,-148.36578,11,4008.9705,185.15045,177588910.0,139.85413,1015.38043
9.999993,-725287.94,True,1.0,,498.8486455094424,422149.66,59006.176,91,,,1.0,1,11.0,1.0,198515,11.0,-58.498604,9.999993,625.5010807514191,0.41894197,7551.516,50.90909090909091,1001,1.0,-3.1448428e+21,[ 0.008  1.822 -2.429 -2.192],498.84863,-1.0,1319.6182,1.0762637e+32,498.84863,1.0955565,-58.498604,11,1319.6182,17482.014,10541983000.0,,416.2928
10.0,-19093870.0,True,1.0,,3365.381317934864,14743263.0,55531.91,92,,,1.0,1,11.0,1.0,202223,11.0,-241.12955,10.0,635.5480117797852,0.41894197,5585.795,337.09090909090907,1012,1.0,-6.5373154e+17,[-0.106  1.633 -2.421 -2.309],3015.671,-1.0,4649.4805,2.2579468e+22,3365.3813,0.3656144,-241.12955,11,4999.191,15844.667,131245000000.0,349.7106,1848.6401
10.0,-26925806.0,True,1.0,,4559.788211048228,22574876.0,366.57584,93,,,1.0,1,11.0,1.0,207242,11.0,-245.50415,10.0,650.1066799163818,0.41894197,39.648106,456.27272727272725,1023,1.0,-5312327500000000.0,[-0.103  1.525 -2.461 -2.358],4220.0,-1.0,4659.5757,1.4908174e+18,4559.788,0.22302122,-245.50415,11,4999.364,103.98786,975594430.0,339.7881,1335.3674
9.999999,-26037706.0,True,1.0,,4530.043032425651,21686520.0,5615.412,94,,,1.0,1,11.0,1.0,212229,11.0,-217.62329,9.999999,666.692727804184,0.41894197,610.0592,453.3636363636364,1034,1.0,-3774037400000000.0,[-0.151  1.489 -2.459 -2.374],3200.5654,-1.0,3670.029,7.523404e+17,4530.043,0.14308222,-217.62329,11,4999.507,1589.491,14365482000.0,1329.4778,1079.4572
10.0,-27074586.0,True,1.0,,4562.009001453602,22723528.0,54305.145,95,,,1.0,1,11.0,1.0,217249,11.0,-221.22285,10.0,683.6880133152008,0.41894197,5557.119,456.3636363636364,1045,1.0,-2.9665104e+21,[-0.13   1.4   -2.466 -2.46 ],4372.185,-1.0,4809.613,4.6485903e+29,4562.0093,0.69420874,-221.22285,11,4999.437,15488.399,138883240000.0,189.82416,1382.6062
10.0,-29343200.0,True,1.0,,4999.206604202977,24992068.0,1943.7759,96,,,1.0,1,11.0,1.0,222749,11.0,-221.86987,10.0,704.6455240249634,0.41894197,251.53319,500.0,1056,1.0,-3109106000000000.0,[-0.063  1.31  -2.472 -2.514],0.45321378,-1.0,0.72021484,5.1060616e+17,4999.2065,0.2524618,-221.86987,11,4999.4736,547.1197,6286349000.0,4998.7534,0.21037129
10.0,-29342328.0,True,1.0,,4999.120975805602,24991212.0,33055.55,97,,,1.0,1,11.0,1.0,228249,11.0,-228.37756,10.0,725.2079043388367,0.41894197,3200.2344,500.0,1067,1.0,-2116567500000000.0,[ 0.028  1.242 -2.483 -2.565],0.70352453,-1.0,1.050293,2.3661937e+17,4999.121,2.7774837,-228.37756,11,4999.468,9457.622,79967970000.0,4998.4175,0.30101392
10.0,-27277320.0,True,1.0,,4682.495692604144,22926440.0,643373.8,98,,,1.0,1,11.0,1.0,233402,11.0,-252.90736,10.0,742.4716982841492,0.41894197,59237.848,468.45454545454544,1078,1.0,-4.150667e+18,[ 0.082  1.326 -2.496 -2.492],3163.3445,-1.0,3480.1807,9.101261e+23,4682.4956,0.09131012,-252.90736,11,4999.332,184727.5,1479884900000.0,1519.1514,1000.3374
9.999999,-27067884.0,True,1.0,,4544.42182470271,22716948.0,6672.946,99,,,1.0,1,11.0,1.0,238403,11.0,-225.77455,9.999999,760.3457808494568,0.41894197,887.3653,454.6363636363636,1089,1.0,-366480400000000.0,[ 0.103  1.424 -2.5   -2.417],4544.422,-1.0,4999.3677,7094184300000000.0,4544.422,0.010825527,-225.77455,11,4999.3677,1960.3032,22167343000.0,,1437.0725
10.0,-23739200.0,True,1.0,,4134.461231008411,19388220.0,77.09213,100,,,1.0,1,11.0,1.0,242956,11.0,-225.96489,10.0,776.706211566925,0.41894197,11.953744,413.90909090909093,1100,1.0,-149356090000.0,[ 0.035  1.496 -2.52  -2.343],3734.6616,-1.0,4599.595,1174421600.0,4134.4614,0.3403263,-225.96489,11,4999.395,21.204292,251861570.0,399.7999,1514.7441
9.999999,-27126906.0,True,1.0,,4616.417479520346,22775768.0,569.499,101,,,1.0,1,11.0,1.0,248036,11.0,-219.69487,9.999999,795.7556915283203,0.41894197,136.93556,461.8181818181818,1111,1.0,-16863339000000.0,[-0.078  1.467 -2.551 -2.372],3826.8232,-1.0,4209.8833,15015049000000.0,4616.4175,1.486181,-219.69487,11,4999.4775,211.74428,3412040700.0,789.5944,1210.1477
10.0,-22671240.0,True,1.0,,3808.231416829757,18320686.0,61984.363,102,,,1.0,1,11.0,1.0,252229,11.0,-219.23615,10.0,810.3202080726624,0.41894197,6195.7505,381.1818181818182,1122,1.0,-5599571000000000.0,[ 0.013  1.501 -2.581 -2.3  ],3638.335,-1.0,4829.26,1.656581e+18,3808.2312,0.27336654,-219.23615,11,4999.1562,17669.23,154814410000.0,169.89655,1953.9852
10.0,-16493549.0,True,1.0,,2998.1638490959203,12143326.0,1071.3932,103,,,1.0,1,11.0,1.0,255536,11.0,-208.26419,10.0,821.5698461532593,0.41894197,140.98985,300.6363636363636,1133,1.0,-11842764000000.0,[ 0.003  1.571 -2.611 -2.201],2508.4753,-1.0,4509.285,7408594000000.0,2998.164,0.78068066,-208.26419,11,4998.9736,301.66315,2193956900.0,489.68857,1776.0459
9.999999,-22834580.0,True,1.0,,3947.0792562828574,18483918.0,136890.25,104,,,1.0,1,11.0,1.0,259883,11.0,-213.65211,9.999999,835.8111169338226,0.41894197,13484.859,395.1818181818182,1144,1.0,-7.249379e+16,[ 0.01   1.452 -2.649 -2.205],3277.3203,-1.0,4329.458,2.7765383e+20,3947.079,0.80353177,-213.65211,11,4999.217,39120.305,336549540000.0,669.75903,1704.2545
10.0,-20929582.0,True,1.0,,3878.018045181301,16579149.0,887.2138,105,,,1.0,1,11.0,1.0,264158,11.0,-233.2649,10.0,851.0395259857178,0.41894197,135.8652,388.6363636363636,1155,1.0,-1139906700000000.0,[ 0.017  1.504 -2.655 -2.092],2548.3892,-1.0,3669.4563,6.8657565e+16,3878.018,2.0296955,-233.2649,11,4999.085,262.05493,2790853600.0,1329.6287,1241.0178
9.999999,-26598456.0,True,1.0,,4551.760047194936,22247378.0,699.0223,106,,,1.0,1,11.0,1.0,269168,11.0,-231.53328,9.999999,868.8890700340271,0.41894197,149.24806,455.45454545454544,1166,1.0,-1.3076386e+18,[-0.082  1.44  -2.67  -2.13 ],3872.1924,-1.0,4319.878,9.032375e+22,4551.76,1.9759728,-231.53328,11,4999.446,223.25543,3462882300.0,679.5679,1236.4701
10.0,-24767916.0,True,1.0,,4472.797436498629,20417206.0,427.46027,107,,,1.0,1,11.0,1.0,274096,11.0,-235.39948,10.0,886.7863280773163,0.41894197,65.50509,448.0,1177,1.0,-537253280000.0,[-0.176  1.362 -2.695 -2.135],1143.5829,-1.0,1670.0227,15174651000.0,4472.7974,0.2205239,-235.39948,11,4999.2373,124.35556,1321065900.0,3329.2146,641.3167
10.0,-25116228.0,True,1.0,,4516.391566716841,20765154.0,60.1825,108,,,1.0,1,11.0,1.0,279070,11.0,-222.63039,10.0,904.1822333335876,0.41894197,10.959199,452.1818181818182,1188,1.0,-8630801000000.0,[-0.129  1.332 -2.691 -2.163],947.03534,-1.0,1430.0876,3934634600000.0,4516.3916,0.60922056,-222.63039,11,4999.444,16.69055,247829630.0,3569.3562,606.10236
10.0,-23192580.0,True,1.0,,4287.402968902552,18842096.0,47568.59,109,,,1.0,1,11.0,1.0,283795,11.0,-238.07245,10.0,921.7250325679779,0.41894197,6544.931,429.54545454545456,1199,1.0,-2.4148847e+19,[-0.18   1.356 -2.685 -2.136],1417.7743,-1.0,2129.4788,3.0813204e+25,4287.403,0.6831906,-238.07245,11,4999.1074,13447.927,123791900000.0,2869.6287,678.432
9.999999,-18316034.0,True,1.0,,3462.0229778124044,13965890.0,163606.34,110,,,1.0,1,11.0,1.0,287614,11.0,-210.18062,9.999999,935.6508815288544,0.41894197,14883.53,347.1818181818182,1210,1.0,-27595727000000.0,[-0.252  1.431 -2.689 -2.067],3152.2366,-1.0,4689.135,39407424000000.0,3462.0227,0.3753585,-210.18062,11,4998.921,47030.29,288062370000.0,309.78638,1407.2264
10.0,-11933774.0,True,1.0,,2753.9764626116585,8671298.0,397.29547,111,,,1.0,1,11.0,1.0,290655,11.0,-203.17664,10.0,946.6847991943359,0.41894197,70.42931,276.45454545454544,1221,1.0,-799551100000.0,[-0.309  1.414 -2.68  -2.053],2454.1858,-1.0,4029.3228,59963404000.0,2753.9766,0.8829262,-203.17664,11,4329.114,110.133766,666316740.0,299.79095,1042.5505
10.0,-21302568.0,True,1.0,,4033.78907781564,16951688.0,5338.84,112,,,1.0,1,11.0,1.0,295101,11.0,-213.37285,10.0,963.1423304080963,0.41894197,721.9942,404.1818181818182,1232,1.0,-112531364000000.0,[-0.249  1.418 -2.679 -2.067],1314.5397,-1.0,2280.0884,668902800000000.0,4033.789,0.019596513,-213.37285,11,4999.338,1534.8337,6241675000.0,2719.2495,824.76166
10.0,-22713548.0,True,1.0,,4098.171403036596,18362868.0,22496.57,113,,,1.0,1,11.0,1.0,299617,11.0,-218.46518,10.0,979.6438691616058,0.41894197,2059.3496,410.54545454545456,1243,1.0,-447390940000000.0,[-0.187  1.429 -2.68  -2.064],3618.5413,-1.0,4519.591,1.0573248e+16,4098.1714,0.14436294,-218.46518,11,4999.2207,6462.8545,36362580000.0,479.63007,1252.1414
10.0,-28975896.0,True,1.0,,4960.8671146938,24624768.0,237.99734,114,,,1.0,1,11.0,1.0,305076,11.0,-231.84912,10.0,999.8353562355042,0.41894197,36.2126,496.27272727272725,1254,1.0,-17233574000000.0,[-0.127  1.417 -2.675 -2.074],381.6254,-1.0,420.2251,15686436000000.0,4960.867,0.07542664,-231.84912,11,4999.467,69.501,904799040.0,4579.2417,120.6808
10.0,-25818236.0,True,1.0,,4497.306711373245,21466970.0,11175.592,115,,,1.0,1,11.0,1.0,310027,11.0,-227.92352,10.0,1016.5502953529358,0.41894197,1092.2683,450.09090909090907,1265,1.0,-3648325000000000.0,[-0.176  1.385 -2.683 -2.096],3227.9229,-1.0,3730.17,7.030281e+17,4497.3066,0.17080857,-227.92352,11,4999.5537,3195.2805,13854113000.0,1269.3839,1114.0923
10.0,-25875750.0,True,1.0,,4461.722523169007,21524686.0,65290.957,116,,,1.0,1,11.0,1.0,314938,11.0,-223.59326,10.0,1031.0153591632843,0.41894197,7067.794,446.45454545454544,1276,1.0,-1.24917e+18,[-0.114  1.392 -2.688 -2.089],3742.1633,-1.0,4279.8804,8.242741e+22,4461.7227,0.41978544,-223.59326,11,4999.4395,18634.09,175957670000.0,719.55896,1271.8951
9.999999,-19700380.0,True,1.0,,3587.1102168369384,15350312.0,3978118.8,117,,,1.0,1,11.0,1.0,318891,11.0,-236.695,9.999999,1043.709415435791,0.41894197,361657.78,359.3636363636364,1287,1.0,-3.9700573e+22,[-0.086  1.471 -2.686 -1.996],2927.383,-1.0,4339.1484,8.329486e+31,3587.11,0.41715473,-236.695,11,4998.8755,1143625.4,9036103000000.0,659.7272,1575.7386
10.0,-16522420.0,True,1.0,,2979.153513151104,12172166.0,87963.23,118,,,1.0,1,11.0,1.0,322176,11.0,-224.96085,10.0,1053.8805763721466,0.41894197,8029.738,298.6363636363636,1298,1.0,-1.0722268e+16,[ 0.037  1.471 -2.707 -2.002],2819.3037,-1.0,4839.141,6.074934e+18,2979.1533,0.8571745,-224.96085,11,4998.991,25277.256,200098150000.0,159.84991,1815.7118
10.0,-15937131.0,True,1.0,,2777.3524984537985,11586912.0,430756.03,119,,,1.0,1,11.0,1.0,325239,11.0,-210.27852,10.0,1064.098119020462,0.41894197,39773.445,278.45454545454544,1309,1.0,-1.0742091e+18,[-0.011  1.552 -2.762 -1.941],2627.501,-1.0,4849.123,6.097717e+22,2777.3525,1.5731008,-210.27852,11,4998.9746,123650.65,715359060000.0,149.85135,1968.051
9.999999,-25670260.0,True,1.0,,4493.480906800899,21319412.0,52.007374,120,,,1.0,1,11.0,1.0,330186,11.0,-231.75916,9.999999,1081.2364683151245,0.41894197,18.142534,449.72727272727275,1320,1.0,-2325106600000000.0,[-0.053  1.473 -2.802 -2.017],2393.8967,-1.0,2899.7292,2.8559993e+17,4493.481,1.2311476,-231.75916,11,4999.3135,15.936916,387283330.0,2099.5842,1062.0927
10.0,-21425514.0,True,1.0,,4018.105619263566,17075230.0,220.28627,121,,,1.0,1,11.0,1.0,334615,11.0,-246.59535,10.0,1095.8369452953339,0.41894197,27.288929,402.6363636363636,1331,1.0,-17264113000000.0,[-0.157  1.484 -2.83  -1.954],1878.936,-1.0,2859.8247,15748504000000.0,4018.1055,0.09640151,-246.59535,11,4998.994,62.16571,649926660.0,2139.1694,964.39484
10.0,-17763076.0,True,1.0,,3342.871159816805,13412323.0,9137.272,122,,,1.0,1,11.0,1.0,338301,11.0,-209.21057,10.0,1107.1744720935822,0.41894197,840.23346,335.09090909090907,1342,1.0,-4735424000000.0,[-0.202  1.448 -2.832 -1.978],2583.1565,-1.0,4239.557,1178305800000.0,3342.871,1.1974277,-209.21057,11,4999.2715,2623.8557,12777140000.0,759.71454,1495.8391
10.0,-19250672.0,True,1.0,,3767.488288763123,14899907.0,650.22955,123,,,1.0,1,11.0,1.0,342455,11.0,-215.56897,10.0,1119.7034339904785,0.41894197,153.20386,377.6363636363636,1353,1.0,-2282367700000.0,[-0.26   1.469 -2.833 -1.985],1228.0563,-1.0,2459.843,274760520000.0,3767.4883,0.028588563,-215.56897,11,4999.275,232.2624,1846088700.0,2539.432,840.2014
10.0,-20613090.0,True,1.0,,3817.310143951791,16262492.0,175.09238,124,,,1.0,1,11.0,1.0,346663,11.0,-226.32468,10.0,1131.0575778484344,0.41894197,24.588106,382.54545454545456,1364,1.0,-295845720000.0,[-0.202  1.456 -2.839 -2.004],3687.4282,-1.0,4869.295,4610723000.0,3817.31,0.08651666,-226.32468,11,4999.177,49.267284,436209180.0,129.88208,1300.2443
10.0,-18299304.0,True,1.0,,3500.2146152062055,13948909.0,11252.765,125,,,1.0,1,11.0,1.0,350523,11.0,-241.04497,10.0,1142.1621587276459,0.41894197,1634.8466,350.90909090909093,1375,1.0,-54316065000000.0,[-0.239  1.422 -2.839 -2.041],3330.3323,-1.0,4829.183,155751500000000.0,3500.2146,0.14125566,-241.04497,11,4999.0654,3212.914,23944282000.0,169.88213,1302.8453
9.999999,-21871148.0,True,1.0,,3866.5093757283034,17520578.0,375849.7,126,,,1.0,1,11.0,1.0,354785,11.0,-220.03944,9.999999,1156.751193523407,0.41894197,111376.87,387.45454545454544,1386,1.0,-1.0119229e+25,[-0.178  1.424 -2.84  -2.054],3676.672,-1.0,4809.326,5.410277e+36,3866.5093,1.8546125,-220.03944,11,4999.163,145799.89,2435789000000.0,189.83708,1603.335
10.0,-20663668.0,True,1.0,,3985.7707337654265,16313456.0,25992.357,127,,,1.0,1,11.0,1.0,359180,11.0,-202.31705,10.0,1171.205323934555,0.41894197,2536.9705,399.54545454545456,1397,1.0,-314807900000000.0,[-0.248  1.358 -2.827 -2.132],1306.21,-1.0,2319.3962,5235705000000000.0,3985.7705,0.012635868,-202.31705,11,4998.957,7426.326,40721953000.0,2679.5608,653.5197
