ESSRenyiArithmetic,MeanIW,EpThisIter,ReturnStepMax,InitialReturnMin,OptimizationReturnMax,EpRewMean,Penalization,OptimizationReturnMean,EmpiricalD2Harmonic,OptimizationReturnMin,ESSRenyiHarmonic,Inner Iteration,ReturnMeanIW,InitialReturnMax,MinBehavPdf,Weights,DivergenceHarmonic,EpisodesSoFar,TimestepsSoFar,VarianceInitializer,LearnableVariance,Epsilon,EpLenMean,TimeElapsed,InitialReturnMean,Iteration,MeanEntropy,MinTargetPdf,InitialReturnStd,InitialBound,MaxIW,EmpiricalD2Arithmetic,MeanD2-0,StdWReturnMean,StdIW,ReturnStepMaxmin,WReturnMean,MinIW,Bound
11.0,2460.322,11,10.0,4999.4927,0.20654297,4999.589060791518,True,0.09645774,1.0,,11.0,1,61498970000.0,4999.699,-247.33896,[ 2.463  6.723 -9.772 -6.717],2855297400000.0,43725,19569653,-1.0,,1.0,500.0,59737.15645837784,4999.5894,3975,0.41894197,-247.33896,0.056784134,-29347416.0,26530.1,1.0,1.0,,7611.833,10.0,24995892.0,0.37443754,-7414361000000.0
11.0,758.2199,11,9.999999,4999.383,0.2705078,4999.553913110564,True,0.17112039,1.0,,11.0,1,18951940000.0,4999.6533,-235.76802,[ 2.47   6.635 -9.771 -6.806],167468710000000.0,43736,19575153,-1.0,,1.0,500.0,59752.735569000244,4999.554,3976,0.41894197,-235.76802,0.09053013,-29346964.0,5614.0415,1.0,1.0,,1605.6338,9.999999,24995542.0,0.15218942,-56329486000000.0
11.0,136.6344,11,10.0,,4999.6104,4545.049207452351,True,4545.049,1.0,,11.0,1,3412038400.0,4999.6104,-243.13074,[ 2.474  6.71  -9.767 -6.706],257762000000.0,43747,19580154,-1.0,,1.0,454.6363636363636,59764.85824584961,4545.049,3977,0.41894197,-243.13074,1437.2708,-27074564.0,1111.5935,1.0,1.0,,314.1287,10.0,22723220.0,0.2133611,-2212559800000.0
11.0,55.03221,11,9.999999,4999.2305,0.421875,4999.450720206052,True,0.22025923,1.0,,11.0,1,1375515900.0,4999.6523,-239.61403,[ 3.183  6.756 -9.067 -6.777],1532512100.0,43758,19585654,-1.0,,1.0,500.0,59775.0929350853,4999.4507,3978,0.41894197,-239.61403,0.12439277,-29345936.0,216.49413,1.0,1.0,,69.26463,9.999999,24994508.0,0.98005986,-171718660000.0
11.0,179.02782,11,10.0,,4999.6387,4545.014706502321,True,4545.015,1.0,,11.0,1,4472406000.0,4999.6387,-221.84099,[ 3.124  6.795 -9.117 -6.686],495376730000000.0,43769,19590655,-1.0,,1.0,454.6363636363636,59789.22801542282,4545.015,3979,0.41894197,-221.84099,1437.2599,-27074282.0,563.0875,1.0,1.0,,207.40529,10.0,22722876.0,0.039279185,-96851890000000.0
11.0,13216.759,11,10.0,,4999.6416,4090.513289922701,True,4090.5134,1.0,,11.0,1,330335000000.0,4999.6416,-232.17934,[ 3.122  6.87  -9.118 -6.586],2.7129505e+16,43780,19595157,-1.0,,1.0,409.27272727272725,59803.07951235771,4090.5134,3980,0.41894197,-232.17934,1928.2865,-24801988.0,142913.55,1.0,1.0,,41018.188,10.0,20450588.0,1.011487,-717037400000000.0
11.0,585.5572,11,10.0,9.979723,4989.61,4092.3005343756117,True,4082.321,1.0,,11.0,1,14630846000.0,4999.5894,-245.8094,[ 3.118  6.793 -9.127 -6.684],1676562100000000.0,43791,19599661,-1.0,,1.0,409.45454545454544,59815.56907129288,4092.3005,3981,0.41894197,-245.8094,1924.4243,-24801632.0,4384.245,1.0,1.0,,1260.1937,10.0,20450334.0,1.0145444,-178179290000000.0
11.0,518.1037,11,10.0,4999.411,0.1743164,4999.513449754813,True,0.10227273,1.0,,11.0,1,12950030000.0,4999.5854,-239.51746,[ 3.133  6.868 -9.112 -6.587],31576444000000.0,43802,19605161,-1.0,,1.0,500.0,59831.68369984627,4999.5137,3982,0.41894197,-239.51746,0.05446192,-29346452.0,2416.8545,1.0,1.0,,799.2374,10.0,24995136.0,0.33693674,-24463725000000.0
11.0,962.194,11,10.0,,4999.5605,4091.37707070536,True,4091.3772,1.0,,11.0,1,24043842000.0,4999.5605,-227.44215,[ 3.112  6.931 -9.133 -6.483],5.061949e+16,43813,19609664,-1.0,,1.0,409.3636363636364,59845.056335926056,4091.3772,3983,0.41894197,-227.44215,1926.3427,-24801420.0,8670.818,1.0,1.0,,2460.97,10.0,20450164.0,0.17294861,-978985450000000.0
11.0,27295.414,11,10.0,89.90175,4909.647,4553.066367117137,True,4463.1646,1.0,,11.0,1,682217200000.0,4999.549,-245.96838,[ 3.124  6.851 -9.123 -6.578],2.385661e+20,43824,19614674,-1.0,,1.0,455.45454545454544,59858.94469285011,4553.066,3984,0.41894197,-245.96838,1411.3766,-27073636.0,295269.0,1.0,1.0,,84743.41,10.0,22722398.0,1.8559808,-6.720683e+16
11.0,929.3313,11,10.0,4999.3193,0.23730469,4999.494481217378,True,0.1751598,1.0,,11.0,1,23228790000.0,4999.5566,-227.25983,[ 3.096  6.763 -9.13  -6.661],23942622000000.0,43835,19620174,-1.0,,1.0,500.0,59874.70264649391,4999.494,3985,0.41894197,-227.25983,0.06961017,-29346220.0,5712.5522,1.0,1.0,,1834.9297,10.0,24994946.0,0.34804624,-21314023000000.0
11.0,306.15784,11,10.0,4999.3457,0.23144531,4999.4738038754185,True,0.12819602,1.0,,11.0,1,7652194000.0,4999.577,-219.73741,[ 3.129  6.688 -9.104 -6.752],14781208000000.0,43846,19625674,-1.0,,1.0,500.0,59890.29964494705,4999.4736,3986,0.41894197,-219.73741,0.07449654,-29346046.0,1191.9471,1.0,1.0,,371.45517,10.0,24994740.0,1.9397066,-16736443000000.0
11.0,222.07573,11,10.0,,4999.625,4544.939953228657,True,4544.9395,1.0,,11.0,1,5548391000.0,4999.625,-234.17928,[ 3.102  6.766 -9.128 -6.661],3077642600000000.0,43857,19630675,-1.0,,1.0,454.6363636363636,59903.915068626404,4544.9395,3987,0.41894197,-234.17928,1437.2362,-27073496.0,662.66986,1.0,1.0,,226.86818,10.0,22722128.0,1.0020729,-241399840000000.0
11.0,320.61847,11,10.0,99.90153,4899.713,4554.090223283809,True,4454.189,1.0,,11.0,1,8012825600.0,4999.6143,-241.72554,[ 3.125  6.66  -9.121 -6.724],117515710000000.0,43868,19635686,-1.0,,1.0,455.54545454545456,59916.787078142166,4554.0903,3988,0.41894197,-241.72554,1408.5382,-27075064.0,2246.5085,1.0,1.0,,645.71063,10.0,22723718.0,0.1977065,-47177804000000.0
11.0,95.11997,11,10.0,4999.2383,0.41308594,4999.473716410004,True,0.23552912,1.0,,11.0,1,2377544400.0,4999.6514,-238.27039,[ 3.125  6.736 -9.116 -6.625],7.547605e+16,43879,19641186,-1.0,,1.0,500.0,59931.3010122776,4999.4736,3989,0.41894197,-238.27039,0.11938361,-29346162.0,326.06912,1.0,1.0,,107.410904,10.0,24994740.0,0.29147878,-1195440500000000.0
11.0,4222.695,11,10.0,,4999.663,3645.118303121506,True,3645.1182,1.0,,11.0,1,105535955000.0,4999.663,-262.14026,[ 3.125  6.821 -9.115 -6.533],7094981600000000.0,43890,19645199,-1.0,,1.0,364.8181818181818,59941.97659945488,3645.1182,3990,0.41894197,-262.14026,2211.8833,-22530732.0,45956.156,1.0,1.0,,13197.874,10.0,18179316.0,0.590213,-366627600000000.0
11.0,679.8192,11,10.0,,4999.67,4545.016424672055,True,4545.016,1.0,,11.0,1,16989366000.0,4999.67,-237.10042,[ 3.124  6.897 -9.119 -6.434],101643650000.0,43901,19650200,-1.0,,1.0,454.6363636363636,59954.31651759148,4545.016,3991,0.41894197,-237.10042,1437.2605,-27074348.0,6052.4683,1.0,1.0,,1723.2603,10.0,22722892.0,0.41177917,-1404274900000.0
11.0,1710.4315,11,10.0,99.88341,4899.738,4108.658111164686,True,4008.775,1.0,,11.0,1,42737090000.0,4999.621,-232.06828,[ 3.07   6.842 -9.175 -6.515],3215299800000000.0,43912,19654722,-1.0,,1.0,411.09090909090907,59964.8342359066,4108.658,3992,0.41894197,-232.06828,1889.7505,-24803588.0,16631.016,1.0,1.0,,4732.2207,10.0,20452228.0,0.10025701,-246776140000000.0
11.0,79.757034,11,9.999999,89.90073,4909.691,4553.1865255557195,True,4463.2856,1.0,,11.0,1,1988176600.0,4999.592,-219.99612,[ 3.071  6.758 -9.168 -6.608],30120272000.0,43923,19659732,-1.0,,1.0,455.45454545454544,59979.017713308334,4553.186,3993,0.41894197,-219.99612,1411.4149,-27074922.0,303.71658,1.0,1.0,,99.590836,9.999999,22723600.0,2.3540847,-757152700000.0
11.0,714.56287,11,9.999999,,4999.66,3652.3334010491903,True,3652.3335,1.0,,11.0,1,17855613000.0,4999.66,-228.976,[ 3.118  6.837 -9.128 -6.533],4166210400000000.0,43934,19663753,-1.0,,1.0,365.54545454545456,59990.8486456871,3652.3335,3994,0.41894197,-228.976,2199.9966,-22530944.0,6702.13,1.0,1.0,,1912.8435,9.999999,18179524.0,0.53008765,-280880900000000.0
11.0,31221464.0,11,10.0,4999.2705,0.3232422,4999.493669593602,True,0.22318892,1.0,,11.0,1,780357200000000.0,4999.5938,-227.2329,[ 3.111  6.759 -9.141 -6.629],5.473854e+35,43945,19669253,-1.0,,1.0,500.0,60006.963733673096,4999.494,3995,0.41894197,-227.2329,0.0956109,-29346264.0,332930270.0,1.0,1.0,,95433910.0,10.0,24994938.0,7.709709,-3.2192825e+24
11.0,46759.125,11,10.0,89.90709,4909.734,4106.846173017837,True,4016.939,1.0,,11.0,1,1168664700000.0,4999.641,-242.9147,[ 3.077  6.749 -9.106 -6.384],16407434000000.0,43956,19673773,-1.0,,1.0,410.90909090909093,60020.60840678215,4106.8457,3996,0.41894197,-242.9147,1893.5985,-24803294.0,468152.34,1.0,1.0,,133886.95,10.0,20451902.0,0.041506086,-18794148000000.0
11.0,193.94672,11,10.0,9.980879,4989.656,3646.8855988406026,True,3636.9045,1.0,,11.0,1,4833744400.0,4999.6367,-243.1052,[ 3.041  6.661 -9.147 -6.453],4.9763917e+17,43967,19677788,-1.0,,1.0,365.0,60032.82976651192,3646.8857,3997,0.41894197,-243.1052,2208.8975,-22530374.0,852.6785,1.0,1.0,,279.6988,10.0,18179004.0,0.18882565,-3069572600000000.0
11.0,944.9185,11,10.0,,4999.659,4098.684528784599,True,4098.684,1.0,,11.0,1,23589272000.0,4999.659,-233.7452,[ 3.038  6.587 -9.146 -6.554],1.382894e+16,43978,19682299,-1.0,,1.0,410.09090909090907,60044.92067360878,4098.684,3998,0.41894197,-233.7452,1911.0428,-24802708.0,5545.589,1.0,1.0,,1718.9928,10.0,20451300.0,1.0030481,-511726970000000.0
11.0,136.78024,11,10.0,4999.327,0.29492188,4999.522618314398,True,0.19549006,1.0,,11.0,1,3418946800.0,4999.622,-226.66817,[ 2.983  6.875 -9.262 -6.942],1461079400000000.0,43989,19687799,-1.0,,1.0,500.0,60062.71512031555,4999.5225,3999,0.41894197,-226.66817,0.09458322,-29346588.0,683.8095,1.0,1.0,,208.83682,10.0,24995226.0,0.9835355,-166327170000000.0
11.0,14381.378,11,10.0,4999.246,0.35839844,4999.46039842454,True,0.21426669,1.0,,11.0,1,359426950000.0,4999.6045,-238.40012,[ 2.981  6.794 -9.269 -7.036],1561724700000000.0,44000,19693299,-1.0,,1.0,500.0,60080.395188331604,4999.4604,4000,0.41894197,-238.40012,0.09016331,-29345930.0,153844.11,1.0,1.0,,44109.016,10.0,24994604.0,0.2992482,-172315140000000.0
11.0,979.9883,11,10.0,4999.2065,0.4194336,4999.39542471845,True,0.18874289,1.0,,11.0,1,24493013000.0,4999.626,-233.91069,[ 2.997  6.733 -9.25  -7.142],11836664000000.0,44011,19698799,-1.0,,1.0,500.0,60098.01452112198,4999.395,4001,0.41894197,-233.91069,0.12542151,-29345332.0,8301.827,1.0,1.0,,2343.5898,10.0,24993956.0,0.21880776,-14994869000000.0
11.0,920.74713,11,9.999999,9.980575,4989.5713,4545.800112085283,True,4535.82,1.0,,11.0,1,23005094000.0,4999.552,-223.8586,[ 2.954  6.65  -9.287 -7.217],7.785682e+16,44022,19703801,-1.0,,1.0,454.72727272727275,60114.723496198654,4545.8003,4002,0.41894197,-223.8586,1434.3522,-27072896.0,7218.0376,1.0,1.0,,2051.7148,9.999999,22721666.0,3.289554,-1214120300000000.0
11.0,423.30872,11,9.999999,4999.2773,0.3310547,4999.402611658857,True,0.12526633,1.0,,11.0,1,10579722000.0,4999.6084,-230.97754,[ 2.965  6.732 -9.274 -7.125],2760116700000000.0,44033,19709301,-1.0,,1.0,500.0,60132.74989724159,4999.403,4003,0.41894197,-230.97754,0.10547029,-29345360.0,3289.5654,1.0,1.0,,961.76154,9.999999,24994028.0,0.39600414,-228611900000000.0
11.0,382.64453,11,10.0,4999.115,0.45410156,4999.413260396723,True,0.2981179,1.0,,11.0,1,9563808000.0,4999.5693,-235.79921,[ 2.961  6.655 -9.278 -7.223],342557500000.0,44044,19714801,-1.0,,1.0,500.0,60146.14238524437,4999.4136,4004,0.41894197,-235.79921,0.118677914,-29345392.0,2903.563,1.0,1.0,,831.83185,10.0,24994134.0,5.381259,-2556247400000.0
11.0,1242.5618,11,10.0,,4999.4683,4544.784635769313,True,4544.7847,1.0,,11.0,1,31053625000.0,4999.4683,-238.38643,[ 2.982  6.634 -9.272 -7.344],2.575856e+17,44055,19719802,-1.0,,1.0,454.6363636363636,60160.069616794586,4544.7847,4005,0.41894197,-238.38643,1437.1871,-27071630.0,3962.407,1.0,1.0,,1513.4775,10.0,22720576.0,0.9147717,-2208297200000000.0
11.0,747.08356,11,9.999999,9.979392,4989.468,4545.670206633473,True,4535.691,1.0,,11.0,1,18667495000.0,4999.4473,-235.39404,[ 2.992  6.551 -9.267 -7.437],18245482000000.0,44066,19724804,-1.0,,1.0,454.72727272727275,60175.90442824364,4545.6704,4006,0.41894197,-235.39404,1434.3113,-27071402.0,6946.605,1.0,1.0,,1976.2196,9.999999,22720368.0,1.4778929,-18603756000000.0
11.0,5067.8354,11,9.999999,4998.787,0.5234375,4999.112881566279,True,0.32586116,1.0,,11.0,1,126658440000.0,4999.3105,-235.43015,[ 2.99   6.432 -9.264 -7.473],2.545039e+20,44077,19730304,-1.0,,1.0,500.0,60192.9889216423,4999.1133,4007,0.41894197,-235.43015,0.16771854,-29341910.0,43396.37,1.0,1.0,,12199.355,9.999999,24991128.0,0.61587536,-6.9408274e+16
11.0,77267.65,11,10.0,4998.788,0.65527344,4999.122853465769,True,0.334739,1.0,,11.0,1,1930901800000.0,4999.4434,-248.27864,[ 3.012  6.521 -9.243 -7.391],2.0158184e+21,44088,19735804,-1.0,,1.0,500.0,60211.41702437401,4999.123,4008,0.41894197,-248.27864,0.20727499,-29342248.0,814741.56,1.0,1.0,,233292.53,10.0,24991232.0,3.4610677,-1.9535131e+17
11.0,1360.1125,11,9.999999,,4999.4014,4544.637348401744,True,4544.6377,1.0,,11.0,1,33987977000.0,4999.4014,-234.17934,[ 3.019  6.454 -9.246 -7.496],3.4629496e+25,44099,19740805,-1.0,,1.0,454.6363636363636,60226.63341546059,4544.6377,4009,0.41894197,-234.17934,1437.1406,-27070052.0,12813.857,1.0,1.0,,3648.5994,9.999999,22719104.0,0.0028458089,-2.5603663e+19
11.0,1190.935,11,10.0,9.979731,4989.4756,4545.6190083660385,True,4535.6396,1.0,,11.0,1,29762101000.0,4999.455,-234.83366,[ 3.024  6.539 -9.24  -7.405],7.5489275e+19,44110,19745807,-1.0,,1.0,454.72727272727275,60240.98424625397,4545.619,4010,0.41894197,-234.83366,1434.2952,-27070898.0,8699.444,1.0,1.0,,2430.8748,10.0,22719856.0,0.94372314,-3.7803443e+16
11.0,107412.58,11,9.999999,4998.876,0.5253906,4999.173583867366,True,0.29758522,1.0,,11.0,1,2684141200000.0,4999.4014,-229.35077,[ 2.973  6.451 -9.26  -7.475],3.1243775e+20,44121,19751307,-1.0,,1.0,500.0,60255.812549352646,4999.174,4011,0.41894197,-229.35077,0.16836533,-29342712.0,1147778.2,1.0,1.0,,329075.75,9.999999,24991738.0,0.47104222,-7.690878e+16
11.0,243380.25,11,10.0,,4999.501,3636.709401391176,True,3636.7092,1.0,,11.0,1,6082027600000.0,4999.501,-232.66655,[ 2.976  6.538 -9.256 -7.385],9.090504e+26,44132,19755311,-1.0,,1.0,364.0,60264.197603940964,3636.7092,4012,0.41894197,-232.66655,2224.9849,-22527338.0,2513106.0,1.0,1.0,,718184.3,10.0,18176212.0,0.97826034,-1.3118687e+20
11.0,18.260061,11,10.0,,4999.5044,4544.847819164891,True,4544.8477,1.0,,11.0,1,454074180.0,4999.5044,-237.2961,[ 2.957  6.485 -9.25  -7.141],9248256000.0,44143,19760312,-1.0,,1.0,454.6363636363636,60273.72692775726,4544.8477,4013,0.41894197,-237.2961,1437.207,-27072378.0,89.02544,1.0,1.0,,25.999756,10.0,22721208.0,0.38564026,-418887960000.0
11.0,5074.4067,11,10.0,4998.9688,0.61816406,4999.373221422487,True,0.40456322,1.0,,11.0,1,126824920000.0,4999.587,-223.11925,[ 3.01   6.299 -9.101 -7.088],5.4212724e+18,44154,19765812,-1.0,,1.0,500.0,60285.8673889637,4999.3735,4014,0.41894197,-223.11925,0.15899692,-29345020.0,43938.746,1.0,1.0,,12430.255,10.0,24993734.0,0.122008055,-1.013135e+16
11.0,142.71283,11,10.0,4999.101,0.3935547,4999.344001256864,True,0.24294211,1.0,,11.0,1,3566806300.0,4999.4946,-257.8141,[ 3.     6.367 -9.108 -6.984],7.776387e+17,44165,19771312,-1.0,,1.0,500.0,60299.22403693199,4999.3438,4015,0.41894197,-257.8141,0.10811614,-29344580.0,669.7041,1.0,1.0,,189.45947,10.0,24993440.0,0.77519655,-3836936100000000.0
11.0,90.12183,11,10.0,9.980057,4989.579,4545.802549226645,True,4535.8228,1.0,,11.0,1,2250523000.0,4999.559,-240.41989,[ 3.001  6.298 -9.11  -7.088],4.3062216e+18,44176,19776314,-1.0,,1.0,454.72727272727275,60310.15210056305,4545.8027,4016,0.41894197,-240.41989,1434.353,-27072920.0,378.1891,1.0,1.0,,124.345604,10.0,22721692.0,0.8538273,-9029314000000000.0
11.0,83900.48,11,10.0,4999.1113,0.45117188,4999.365938612202,True,0.25466087,1.0,,11.0,1,2096773100000.0,4999.5625,-223.33868,[ 2.99   6.372 -9.122 -6.989],1.7360449e+17,44187,19781814,-1.0,,1.0,500.0,60322.69187450409,4999.3657,4017,0.41894197,-223.33868,0.14290792,-29344934.0,734083.56,1.0,1.0,,212532.44,10.0,24993660.0,0.00400687,-1815053700000000.0
11.0,4766.924,11,9.999999,9.980169,4989.4907,4092.1280436844168,True,4082.1482,1.0,,11.0,1,119117050000.0,4999.4707,-231.19191,[ 2.984  6.309 -9.129 -7.096],2.0880487e+19,44198,19786318,-1.0,,1.0,409.45454545454544,60332.65575528145,4092.1282,4018,0.41894197,-231.19191,1924.3428,-24799652.0,49836.242,1.0,1.0,,14260.111,9.999999,20448608.0,1.0604439,-1.9882179e+16
11.0,1082.9661,11,10.0,,4999.5283,4544.8817727344,True,4544.882,1.0,,11.0,1,27063850000.0,4999.5283,-241.98473,[ 2.992  6.385 -9.12  -6.998],2.1138896e+17,44209,19791319,-1.0,,1.0,454.6363636363636,60344.05312561989,4544.882,4019,0.41894197,-241.98473,1437.2178,-27072716.0,9587.184,1.0,1.0,,2702.3967,10.0,22721548.0,0.45263755,-2000544200000000.0
11.0,52541.816,11,10.0,,4999.521,4544.945488409813,True,4544.946,1.0,,11.0,1,1313257000000.0,4999.521,-227.74011,[ 2.996  6.472 -9.113 -6.908],2.5667255e+23,44220,19796320,-1.0,,1.0,454.6363636363636,60357.03908753395,4544.946,4020,0.41894197,-227.74011,1437.2379,-27073370.0,546140.94,1.0,1.0,,156123.47,10.0,22722184.0,1.0088054,-2.204397e+18
11.0,18699.898,11,10.0,4999.12,0.34472656,4999.312609578105,True,0.19251598,1.0,,11.0,1,467378770000.0,4999.465,-234.57143,[ 2.825  6.711 -9.26  -7.285],4.9391484e+21,44231,19801820,-1.0,,1.0,500.0,60369.74930691719,4999.313,4021,0.41894197,-234.57143,0.12744778,-29344208.0,196044.36,1.0,1.0,,56109.336,10.0,24993128.0,2.7058668,-3.057854e+17
11.0,126234.95,11,10.0,9.979583,4989.0723,3657.3281171400595,True,3647.3486,1.0,,11.0,1,3153849500000.0,4999.052,-221.59549,[ 3.435  7.205 -8.822 -7.723],1.0506573e+26,44242,19805847,-1.0,,1.0,366.09090909090907,60377.14149975777,3657.3281,4022,0.41894197,-221.59549,2190.859,-22526254.0,1373626.8,1.0,1.0,,394474.7,10.0,18175912.0,0.52033615,-4.459117e+19
11.0,213028.86,11,9.999997,489.5526,4509.8975,4588.895306191249,True,4099.343,1.0,,11.0,1,5322655000000.0,4999.45,-231.11122,[ 3.422  7.155 -8.837 -7.836],1.4982106e+33,44253,19810897,-1.0,,1.0,459.09090909090907,60388.0693230629,4588.895,4023,0.41894197,-231.11122,1296.326,-27089460.0,1740140.4,1.0,1.0,,494990.56,9.999997,22738422.0,1.5291984,-1.6841234e+23
11.0,722.6053,11,10.0,,4999.214,3234.7922398615133,True,3234.7922,1.0,,11.0,1,18022916000.0,4999.214,-243.61267,[ 3.423  7.239 -8.847 -7.745],6.086676e+21,44264,19814460,-1.0,,1.0,323.90909090909093,60395.350105047226,3234.7922,4024,0.41894197,-243.61267,2335.6892,-20269910.0,3386.6414,1.0,1.0,,1011.2267,10.0,15919326.0,0.98770314,-3.3941934e+17
11.0,1319447.9,11,10.0,109.89549,4889.2715,3328.2631267381907,True,3218.3674,1.0,,11.0,1,32963553000000.0,4999.167,-233.7982,[ 3.424  7.312 -8.85  -7.643],3.801838e+31,44275,19818126,-1.0,,1.0,333.27272727272725,60403.439173698425,3328.2632,4025,0.41894197,-233.7982,2221.5908,-20363346.0,14511441.0,1.0,1.0,,4171674.8,10.0,16012801.0,0.12100317,-2.6824714e+22
11.0,389515.47,11,9.999999,109.92516,4889.404,3700.975427899744,True,3591.0505,1.0,,11.0,1,9731650000000.0,4999.329,-213.67752,[ 3.429  7.234 -8.847 -7.74 ],1.6683034e+26,44286,19822201,-1.0,,1.0,370.45454545454544,60413.093309640884,3700.9756,4026,0.41894197,-213.67752,2121.538,-22548968.0,4018506.5,1.0,1.0,,1149985.2,9.999999,18198144.0,0.10901264,-5.619583e+19
11.0,3846525.0,11,10.0,1139.3186,3859.9119,4323.20646950284,True,3183.8877,1.0,,11.0,1,95888735000000.0,4999.2305,-224.60971,[ 3.468  7.156 -8.833 -7.829],1.6343747e+37,44297,19826960,-1.0,,1.0,432.6363636363636,60423.08497262001,4323.2065,4027,0.41894197,-224.60971,1433.9237,-25096876.0,25295640.0,1.0,1.0,,7821185.0,10.0,20746252.0,5.3266873,-1.7588354e+25
11.0,1260.711,11,9.999998,,4999.494,4544.654357916489,True,4544.6543,1.0,,11.0,1,31499926000.0,4999.494,-224.60321,[ 3.428  7.089 -8.838 -7.591],1.650297e+24,44308,19831961,-1.0,,1.0,454.6363636363636,60432.81934952736,4544.6543,4028,0.41894197,-224.60321,1437.1459,-27070396.0,12484.979,1.0,1.0,,3553.6743,9.999998,22719272.0,0.021306898,-5.5895416e+18
11.0,3195.0703,11,10.0,,4999.373,3658.3867808349196,True,3658.387,1.0,,11.0,1,79836000000.0,4999.373,-229.63106,[ 3.427  7.177 -8.838 -7.502],1.3098403e+16,44319,19835989,-1.0,,1.0,366.1818181818182,60440.98346662521,3658.387,4029,0.41894197,-229.63106,2190.0708,-22531106.0,33502.406,1.0,1.0,,9588.581,10.0,18180204.0,0.95550895,-498027000000000.0
11.0,46129.29,11,9.999999,4998.566,0.83935547,4999.0889688173465,True,0.5229936,1.0,,11.0,1,1152661800000.0,4999.4053,-267.79993,[ 3.396  7.294 -8.846 -7.473],1.0353398e+28,44330,19841489,-1.0,,1.0,500.0,60454.12329721451,4999.0894,4030,0.41894197,-267.79993,0.2649611,-29341874.0,426530.84,1.0,1.0,,121522.586,9.999999,24990890.0,14.136253,-4.427119e+20
11.0,100532.62,11,10.0,109.87685,4889.577,4554.4857860207385,True,4444.609,1.0,,11.0,1,2512061500000.0,4999.454,-253.43127,[ 3.405  7.209 -8.842 -7.564],4.407907e+25,44341,19846501,-1.0,,1.0,455.6363636363636,60465.40832209587,4554.486,4031,0.41894197,-253.43127,1405.5088,-27069850.0,988692.1,1.0,1.0,,282287.75,10.0,22718796.0,1.4631734,-2.8887135e+19
11.0,13716.929,11,9.999998,4998.6865,0.7036133,4999.016736484784,True,0.33021128,1.0,,11.0,1,342790180000.0,4999.39,-233.42747,[ 3.408  7.105 -8.836 -7.633],7.476464e+22,44352,19852001,-1.0,,1.0,500.0,60478.49703216553,4999.0166,4032,0.41894197,-233.42747,0.23553877,-29341096.0,85033.414,1.0,1.0,,29043.549,9.999998,24990168.0,9.062106,-1.1896668e+18
11.0,3695.2554,11,10.0,,4999.1455,3838.2158342567086,True,3838.2158,1.0,,11.0,1,92311070000.0,4999.1455,-238.26967,[ 3.38   7.027 -8.862 -7.724],2.6758139e+20,44363,19856227,-1.0,,1.0,384.1818181818182,60486.80565023422,3838.2158,4033,0.41894197,-238.26967,1973.2041,-22975940.0,35279.92,1.0,1.0,,10030.426,10.0,18625436.0,1.0035547,-7.116445e+16
11.0,6854.014,11,10.0,9.980347,4989.4385,4092.0428911859594,True,4082.0625,1.0,,11.0,1,171281420000.0,4999.419,-246.0866,[ 3.333  7.121 -8.897 -7.666],255560550000000.0,44374,19860731,-1.0,,1.0,409.45454545454544,60494.896698236465,4092.043,4034,0.41894197,-246.0866,1924.3025,-24798728.0,72433.9,1.0,1.0,,20747.213,10.0,20447756.0,0.31695774,-69726390000000.0
11.0,44532.977,11,10.0,119.86426,4879.65,4555.716591927528,True,4435.852,1.0,,11.0,1,1112915800000.0,4999.514,-227.38441,[ 3.297  7.191 -8.947 -7.583],2.4583813e+18,44385,19865744,-1.0,,1.0,455.72727272727275,60503.7592124939,4555.717,4035,0.41894197,-227.38441,1402.7396,-27073392.0,462924.2,1.0,1.0,,132485.11,10.0,22722232.0,0.00021392392,-6823294300000000.0
11.0,2051.0571,11,10.0,89.92601,4909.588,4552.922591732702,True,4462.9966,1.0,,11.0,1,51249553000.0,4999.5137,-219.58759,[ 3.297  7.268 -8.946 -7.484],1.7502976e+25,44396,19870754,-1.0,,1.0,455.45454545454544,60513.76473426819,4552.9224,4036,0.41894197,-219.58759,1411.3235,-27072090.0,15639.613,1.0,1.0,,4429.681,10.0,22720940.0,1.0473765,-1.8203484e+19
