ReturnStepMaxmin,EpThisIter,MinIW,InitialReturnMax,EmpiricalD2,InitialReturnMean,MaxIWNorm,MeanIW,ESSRenyi,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,StdIWNorm,Weights,EpisodesSoFar,MaxIW,MeanIWNorm,Bound,MinIWNorm,EpRewMean,J_sample_variance,Iteration,EpLenMean,TimeElapsed,ReturnStepMax,MeanEntropy,InitialBound,ESSClassic,InitialReturnMin,StdIW
,100,0.011268662,,3.66066,-98.0,0.028900845,0.711637,27.317478,14.0,3833778,-69.92498,0.0059213596,[ 0.19   0.129  0.073 ... -0.38  -0.105 -0.47 ],30800,2.8900845,0.0071163694,-76.3026,0.00011268662,-98.0,3604.9148,308,126.97,15709.48498916626,100.0,2.2614398,-101.333336,59.08943,-100.0,0.592136
,100,0.0018588789,,12.530488,-99.0,0.033881832,0.5128101,7.980535,9.949874,3845919,-50.22247,0.0060355095,[ 0.19   0.129  0.073 ... -0.382 -0.109 -0.468],30900,3.3881834,0.0051281005,-62.021946,1.8588787e-05,-99.0,3674.8816,309,121.41,15735.28959107399,100.0,2.2383392,-102.333336,41.925076,-100.0,0.603551
,100,0.0063972776,,10.701394,-98.0,0.027100632,0.5709168,9.344577,14.0,3856194,-56.658234,0.0061667594,[ 0.19   0.129  0.074 ... -0.38  -0.122 -0.477],31000,2.7100632,0.0057091685,-67.56256,6.397277e-05,-98.0,3876.4543,310,102.75,15758.713096141815,100.0,2.2451742,-101.333336,46.152603,-100.0,0.616676
100.0,100,0.0013329625,-100.0,16.867365,-100.0,0.022842513,0.42316055,5.9286084,,3867618,-42.316055,0.004802952,[ 0.19   0.129  0.074 ... -0.378 -0.12  -0.473],31100,2.2842515,0.0042316057,-56.00602,1.3329625e-05,-100.0,2330.136,311,114.24,15782.410655260086,100.0,2.2441373,-103.333336,43.701187,-100.0,0.48029524
100.0,100,0.001999998,-100.0,25.580393,-100.0,0.059411973,0.44535503,3.909244,,3878206,-44.535503,0.008180103,[ 0.191  0.128  0.074 ... -0.38  -0.12  -0.473],31200,5.9411974,0.00445355,-61.394524,1.999998e-05,-100.0,6758.9985,312,105.88,15804.709059715271,100.0,2.2526467,-103.333336,22.864002,-100.0,0.81801033
,100,0.0003367857,,21.078526,-99.0,0.021605367,0.38827395,4.744165,9.949874,3888142,-38.60937,0.0046057813,[ 0.191  0.128  0.074 ... -0.381 -0.115 -0.471],31300,2.1605368,0.00388274,-53.91316,3.367857e-06,-99.0,2155.0022,313,99.36,15826.7485973835,100.0,2.2470706,-102.333336,41.543472,-100.0,0.46057814
,100,0.003779669,,29.998648,-99.0,0.026619412,0.3486351,3.3334837,9.949874,3898623,-34.85973,0.004797688,[ 0.191  0.129  0.074 ... -0.382 -0.122 -0.468],31400,2.6619413,0.0034863509,-53.116737,3.779669e-05,-99.0,2325.2961,314,104.81,15847.49685049057,100.0,2.2395267,-102.333336,34.55728,-100.0,0.4797688
100.0,100,0.004013425,,13.705033,-99.0,0.033780113,0.43818435,7.2965894,9.949874,3908763,-43.79734,0.0061676083,[ 0.191  0.128  0.075 ... -0.383 -0.125 -0.473],31500,3.3780112,0.0043818434,-56.137444,4.013425e-05,-99.0,3844.184,315,101.4,15870.938485622406,100.0,2.235281,-102.333336,33.54398,-100.0,0.6167608
100.0,100,0.00041064597,-100.0,22.71029,-100.0,0.029857917,0.3401424,4.4032903,,3919310,-34.01424,0.005043353,[ 0.191  0.128  0.075 ... -0.383 -0.13  -0.472],31600,2.9857917,0.0034014238,-49.899345,4.1064595e-06,-100.0,2569.2332,316,105.47,15896.31154680252,100.0,2.2438724,-103.333336,31.26512,-100.0,0.5043353
100.0,100,0.0012468585,-100.0,20.971848,-100.0,0.031673,0.39014408,4.768297,,3930337,-39.01441,0.004850568,[ 0.191  0.129  0.074 ... -0.382 -0.12  -0.475],31700,3.1673,0.0039014404,-54.27942,1.2468585e-05,-100.0,2376.5667,317,110.27,15918.329170942307,100.0,2.2170272,-103.333336,39.281387,-100.0,0.4850568
,100,0.0048094294,,14.511343,-99.0,0.039237693,0.48575875,6.891161,9.949874,3940714,-48.479866,0.0068435958,[ 0.19   0.128  0.074 ... -0.383 -0.136 -0.484],31800,3.9237695,0.0048575876,-61.177784,4.8094294e-05,-99.0,4739.2695,318,103.77,15939.157955408096,100.0,2.2248394,-102.333336,33.50253,-100.0,0.6843596
,100,0.004915492,,13.073444,-96.0,0.024748564,0.48230243,7.6490936,19.595919,3951840,-46.995167,0.0051431903,[ 0.19   0.129  0.073 ... -0.383 -0.138 -0.475],31900,2.4748564,0.004823025,-59.047573,4.915492e-05,-96.0,2699.6738,319,111.26,15964.507055521011,100.0,2.2509596,-99.333336,46.7908,-100.0,0.51431906
,100,0.006515861,,10.218843,-99.0,0.035226963,0.61939794,9.785843,9.949874,3963172,-61.813454,0.007000322,[ 0.191  0.128  0.075 ... -0.381 -0.135 -0.452],32000,3.5226963,0.00619398,-72.46909,6.515861e-05,-99.0,4964.132,320,113.32,15988.909700632095,100.0,2.2411432,-102.333336,43.91144,-100.0,0.70003223
100.0,100,0.0027040828,-100.0,15.179735,-100.0,0.064290464,0.58918947,6.5877304,,3973937,-58.91894,0.00885012,[ 0.191  0.128  0.075 ... -0.379 -0.143 -0.454],32100,6.4290466,0.005891895,-71.906,2.7040827e-05,-100.0,7911.5776,321,107.65,16010.428402423859,100.0,2.2424562,-103.333336,30.710114,-100.0,0.88501203
,100,0.012861591,,10.780095,-99.0,0.038546037,0.5859937,9.276356,9.949874,3985488,-55.860924,0.006740878,[ 0.19   0.128  0.074 ... -0.379 -0.143 -0.452],32200,3.8546038,0.0058599366,-66.805275,0.00012861591,-99.0,4148.9673,322,115.51,16030.493359804153,100.0,2.232153,-102.333336,43.042862,-100.0,0.67408776
,100,0.0016379411,100.0,24.253202,-97.0,0.5608847,1.1446164,4.123167,22.15852,3997815,-1.5635892,0.05620129,[ 0.19   0.128  0.074 ... -0.379 -0.16  -0.446],32300,56.088474,0.011446165,-17.979435,1.637941e-05,-97.0,332227.84,323,123.27,16052.701384544373,100.0,2.2238488,-100.333336,3.9826932,-100.0,5.620129
,100,0.0050171977,,28.107622,-99.0,0.052144833,0.4830378,3.5577538,9.949874,4007901,-44.133022,0.0086245425,[ 0.19   0.128  0.074 ... -0.381 -0.158 -0.456],32400,5.2144833,0.0048303776,-61.80523,5.0171977e-05,-99.0,6145.7397,324,100.86,16077.67331957817,100.0,2.2070994,-102.333336,23.878098,-100.0,0.86245424
,100,0.0021908097,,5.3261085,-99.0,0.036534037,0.6487056,18.775434,9.949874,4018731,-64.43405,0.0066456706,[ 0.19   0.128  0.074 ... -0.38  -0.185 -0.446],32500,3.653404,0.0064870566,-72.12684,2.1908096e-05,-99.0,4498.871,325,108.3,16099.365660905838,100.0,2.2326505,-102.333336,48.79239,-100.0,0.66456705
,100,0.0013018163,,19.768208,-97.0,0.0383311,0.48047265,5.0586276,17.058722,4029122,-46.45557,0.0076392423,[ 0.19   0.128  0.073 ... -0.377 -0.171 -0.435],32600,3.8331099,0.004804726,-61.276054,1.30181625e-05,-97.0,5868.215,326,103.91,16121.686333656311,100.0,2.2385,-100.333336,28.345316,-100.0,0.7639243
,100,0.0035057398,,29.161135,-98.0,0.047253385,0.349214,3.4292219,14.0,4038724,-34.78115,0.0063619227,[ 0.19   0.128  0.074 ... -0.376 -0.165 -0.435],32700,4.7253385,0.0034921393,-52.7815,3.5057397e-05,-98.0,4097.006,327,96.02,16139.828332185745,100.0,2.2373216,-101.333336,23.15407,-100.0,0.63619226
100.0,100,0.0032274497,-100.0,20.422985,-100.0,0.021761796,0.3049346,4.896444,,4048856,-30.49346,0.0039928914,[ 0.19   0.128  0.073 ... -0.375 -0.162 -0.438],32800,2.1761796,0.003049346,-45.557392,3.2274496e-05,-100.0,1610.4224,328,101.32,16161.708478689194,100.0,2.2239168,-103.333336,36.83791,-100.0,0.39928913
,100,0.00063821743,,21.625385,-99.0,0.021187633,0.41880375,4.624195,9.949874,4060160,-41.861782,0.0044370377,[ 0.189  0.128  0.074 ... -0.376 -0.171 -0.443],32900,2.1187634,0.004188037,-57.362816,6.382174e-06,-99.0,1990.154,329,113.04,16184.016096830368,100.0,2.2238655,-102.333336,47.115482,-100.0,0.44370374
,100,0.00066924776,,20.127464,-99.0,0.026924586,0.47505838,4.9683356,9.949874,4071335,-44.964413,0.005731031,[ 0.19   0.128  0.075 ... -0.377 -0.174 -0.44 ],33000,2.6924586,0.0047505833,-59.91896,6.6924777e-06,-99.0,2902.6204,330,111.75,16209.704868793488,100.0,2.226346,-102.333336,40.72716,-100.0,0.57310313
,100,0.00041858974,,29.68882,-98.0,0.033947777,0.5285283,3.3682714,14.0,4081818,-51.205032,0.006896014,[ 0.19   0.127  0.075 ... -0.379 -0.176 -0.436],33100,3.3947778,0.0052852836,-69.367516,4.1858975e-06,-98.0,4710.5103,331,104.83,16231.881259202957,100.0,2.2236466,-101.333336,37.004242,-100.0,0.6896014
,100,0.0012363552,,23.282026,-98.0,0.027786447,0.37135085,4.295159,14.0,4093715,-36.80182,0.0047808355,[ 0.19   0.128  0.075 ... -0.381 -0.174 -0.44 ],33200,2.7786448,0.0037135081,-52.885635,1.2363551e-05,-98.0,2327.4075,332,118.97,16258.416219949722,100.0,2.2139256,-101.333336,37.63015,-100.0,0.4780836
,100,0.00023579817,,17.294544,-98.0,0.047367055,0.44218934,5.7821703,14.0,4105230,-42.67082,0.0072489735,[ 0.19   0.128  0.075 ... -0.381 -0.177 -0.447],33300,4.736706,0.0044218935,-56.533054,2.3579817e-06,-98.0,5202.4883,333,115.15,16280.264060974121,100.0,2.2077904,-101.333336,27.119183,-100.0,0.72489744
,100,0.003767218,,12.170821,-99.0,0.027300267,0.56775916,8.2163725,9.949874,4118398,-56.768112,0.0052330447,[ 0.19   0.128  0.075 ... -0.379 -0.179 -0.451],33400,2.7300267,0.005677591,-68.39702,3.767218e-05,-99.0,2767.0251,334,131.68,16303.71050620079,100.0,2.2040436,-102.333336,54.067684,-100.0,0.52330446
,100,0.0057817576,,24.602623,-98.0,0.029446678,0.41044155,4.064607,14.0,4129391,-37.965664,0.0048865867,[ 0.19   0.127  0.075 ... -0.382 -0.18  -0.454],33500,2.9446678,0.0041044154,-54.499344,5.7817575e-05,-98.0,1780.0066,335,109.93,16324.119112253189,100.0,2.1972694,-101.333336,41.365856,-100.0,0.4886587
100.0,100,0.0012120164,-100.0,26.043724,-100.0,0.061380062,0.5354459,3.8396966,,4140277,-53.544594,0.009290103,[ 0.189  0.128  0.075 ... -0.383 -0.163 -0.478],33600,6.138006,0.0053544594,-70.55561,1.2120164e-05,-100.0,8717.78,336,108.86,16346.85632610321,100.0,2.19329,-103.333336,24.935781,-100.0,0.9290104
,100,0.008784123,,13.399525,-99.0,0.025404619,0.49349195,7.462951,9.949874,4151689,-48.7162,0.0056605195,[ 0.189  0.128  0.074 ... -0.383 -0.168 -0.476],33700,2.540462,0.0049349186,-60.91799,8.7841225e-05,-99.0,3258.7427,337,114.12,16369.107881069183,100.0,2.1911151,-102.333336,43.183735,-100.0,0.56605196
,100,0.0065242955,,18.602318,-99.0,0.025510916,0.4823833,5.3756742,9.949874,4163554,-48.007374,0.005952873,[ 0.189  0.128  0.075 ... -0.384 -0.17  -0.477],33800,2.5510917,0.0048238332,-62.384174,6.524295e-05,-99.0,3596.5298,338,118.65,16391.60005569458,100.0,2.1943212,-102.333336,39.637074,-100.0,0.5952873
,100,0.0025681339,,22.730436,-99.0,0.019774197,0.36387283,4.399388,9.949874,4173749,-36.29697,0.004171139,[ 0.189  0.127  0.075 ... -0.385 -0.171 -0.473],33900,1.9774197,0.0036387285,-52.18912,2.5681338e-05,-99.0,1763.2213,339,101.95,16413.711172103882,100.0,2.201927,-102.333336,43.21438,-100.0,0.4171139
,100,0.0038774966,,20.62274,-99.0,0.09326347,0.40069345,4.849016,9.949874,4183548,-39.86834,0.010291257,[ 0.189  0.127  0.075 ... -0.385 -0.167 -0.469],34000,9.326347,0.0040069344,-55.005764,3.8774964e-05,-99.0,10710.128,340,97.99,16431.576133966446,100.0,2.2059824,-102.333336,13.163986,-100.0,1.0291258
,100,0.002594375,,27.98021,-99.0,0.03615165,0.41496694,3.5739546,9.949874,4193846,-41.309177,0.0059498004,[ 0.189  0.128  0.075 ... -0.384 -0.163 -0.469],34100,3.6151652,0.0041496693,-58.941284,2.594375e-05,-99.0,3587.9033,341,102.98,16450.28108406067,100.0,2.2086954,-102.333336,32.724808,-100.0,0.5949801
100.0,100,4.7796606e-05,-100.0,23.97694,-100.0,0.04009685,0.480247,4.170674,,4204231,-48.0247,0.0068269516,[ 0.189  0.128  0.074 ... -0.387 -0.159 -0.471],34200,4.009685,0.00480247,-64.34679,4.7796607e-07,-100.0,4707.8057,342,103.85,16474.572603940964,100.0,2.2131221,-103.333336,33.103756,-100.0,0.6826952
,100,0.0018655031,,17.783642,-99.0,0.039357662,0.46802953,5.623145,9.949874,4215513,-46.70448,0.005654206,[ 0.189  0.128  0.074 ... -0.387 -0.155 -0.47 ],34300,3.9357665,0.0046802955,-60.761364,1.8655031e-05,-99.0,3237.6194,343,112.82,16499.38499712944,100.0,2.208766,-102.333336,40.659084,-100.0,0.5654206
100.0,100,0.0015852973,-100.0,26.672949,-100.0,0.025285443,0.43349114,3.7491167,,4226989,-43.349113,0.005545349,[ 0.189  0.128  0.074 ... -0.389 -0.161 -0.468],34400,2.5285444,0.0043349112,-60.5644,1.5852973e-05,-100.0,3106.1519,344,114.76,16519.567888498306,100.0,2.213882,-103.333336,37.930084,-100.0,0.554535
,100,0.002021731,,17.293543,-96.0,0.047175337,0.5235922,5.782505,19.595919,4239627,-50.800148,0.007063628,[ 0.189  0.128  0.074 ... -0.388 -0.155 -0.469],34500,4.7175336,0.005235921,-64.66199,2.021731e-05,-96.0,5121.1997,345,126.38,16542.26451897621,100.0,2.207736,-99.333336,35.4611,-100.0,0.7063628
,100,0.002077827,,39.305614,-99.0,0.03146229,0.3452385,2.5441658,9.949874,4250993,-34.358593,0.0049824137,[ 0.189  0.128  0.074 ... -0.39  -0.159 -0.471],34600,3.146229,0.0034523848,-55.256657,2.0778269e-05,-99.0,2516.2598,346,113.66,16561.830104112625,100.0,2.184574,-102.333336,32.438366,-100.0,0.4982414
,100,0.0076134265,,9.632554,-96.0,0.033093173,0.61224467,10.381463,19.595919,4262361,-59.350983,0.0054846047,[ 0.189  0.128  0.074 ... -0.389 -0.179 -0.474],34700,3.3093174,0.0061224466,-69.696434,7.613427e-05,-96.0,3083.0066,347,113.68,16584.52184867859,100.0,2.1835241,-99.333336,55.478737,-100.0,0.5484605
,100,0.0028911503,,15.8478775,-97.0,0.044270772,0.41315204,6.3099933,17.058722,4273428,-36.891487,0.007014662,[ 0.189  0.128  0.074 ... -0.39  -0.178 -0.477],34800,4.4270773,0.00413152,-50.161285,2.8911503e-05,-97.0,3991.0266,348,110.67,16603.612715244293,100.0,2.181696,-100.333336,25.755526,-100.0,0.7014662
,100,0.0013234946,,16.14023,-96.0,0.045039203,0.46461517,6.1956987,19.595919,4285303,-44.95141,0.006556272,[ 0.189  0.128  0.073 ... -0.391 -0.173 -0.484],34900,4.5039206,0.004646152,-58.343044,1.3234946e-05,-96.0,4338.423,349,118.75,16627.508713960648,100.0,2.1806676,-99.333336,33.43077,-100.0,0.65562725
,100,0.009123134,100.0,5.2962646,-95.0,0.030154219,0.74759454,18.881231,25.980762,4297244,-67.4861,0.0069097662,[ 0.189  0.128  0.073 ... -0.39  -0.172 -0.485],35000,3.0154219,0.007475945,-75.1573,9.123134e-05,-95.0,5763.304,350,119.41,16649.748317480087,100.0,2.180608,-98.333336,53.92962,-100.0,0.6909766
,100,0.0020976616,,10.698043,-99.0,0.067105286,0.44023055,9.347504,9.949874,4308782,-43.983643,0.008002371,[ 0.189  0.128  0.073 ... -0.391 -0.173 -0.485],35100,6.7105284,0.004402305,-54.886265,2.0976615e-05,-99.0,6471.8247,351,115.38,16670.625199079514,100.0,2.1611922,-102.333336,23.232689,-100.0,0.80023706
,100,0.0021528914,,41.867916,-95.0,0.027716972,0.44146964,2.3884637,21.794495,4320236,-40.303684,0.006005069,[ 0.188  0.129  0.073 ... -0.389 -0.19  -0.486],35200,2.7716973,0.0044146962,-61.87216,2.1528913e-05,-95.0,3535.4658,352,114.54,16695.76071047783,100.0,2.174067,-98.333336,35.08444,-100.0,0.6005069
,100,0.0004679632,,31.25551,-98.0,0.03274897,0.3282652,3.199436,14.0,4332157,-30.72048,0.005100343,[ 0.188  0.129  0.072 ... -0.391 -0.177 -0.487],35300,3.274897,0.003282652,-49.35602,4.6796317e-06,-98.0,2327.9863,353,119.21,16717.344225168228,100.0,2.1699257,-101.333336,29.290588,-100.0,0.5100343
,100,0.00027180093,,16.547684,-98.0,0.021526648,0.39911395,6.043142,14.0,4344645,-38.954453,0.0044004805,[ 0.188  0.129  0.072 ... -0.39  -0.184 -0.484],35400,2.152665,0.003991139,-52.51407,2.7180092e-06,-98.0,1982.947,354,124.88,16741.524733781815,100.0,2.1540728,-101.333336,45.13361,-100.0,0.4400481
,100,0.0017046079,,16.626837,-96.0,0.022549605,0.4604311,6.0143733,19.595919,4356581,-42.863937,0.005746694,[ 0.188  0.129  0.072 ... -0.388 -0.194 -0.49 ],35500,2.2549605,0.004604311,-56.455944,1.7046079e-05,-96.0,3063.194,355,119.36,16764.5734000206,100.0,2.158276,-99.333336,39.096367,-100.0,0.5746694
100.0,100,0.0019135497,-100.0,31.827326,-100.0,0.024587953,0.3788222,3.1419542,,4369059,-37.88222,0.0049397647,[ 0.188  0.129  0.072 ... -0.39  -0.191 -0.489],35600,2.4587953,0.003788222,-56.687458,1.9135497e-05,-100.0,2464.7751,356,124.78,16787.64651799202,100.0,2.1454926,-103.333336,37.032063,-100.0,0.49397644
,100,0.0074274717,,18.531301,-99.0,0.032963894,0.5373796,5.396275,9.949874,4381282,-53.633976,0.0058444645,[ 0.188  0.129  0.072 ... -0.391 -0.196 -0.496],35700,3.2963896,0.005373795,-67.98331,7.4274714e-05,-99.0,3460.4648,357,122.23,16807.72086954117,100.0,2.1395745,-102.333336,45.811806,-100.0,0.58444643
100.0,100,0.0021442026,-100.0,23.20154,-100.0,0.029542003,0.42979994,4.3100586,,4393413,-42.979996,0.006281181,[ 0.188  0.129  0.072 ... -0.391 -0.201 -0.497],35800,2.9542003,0.0042979997,-59.035988,2.1442025e-05,-100.0,3985.1753,358,121.31,16829.121635198593,100.0,2.1409087,-103.333336,31.890324,-100.0,0.6281181
,100,0.0014733311,,30.911272,-99.0,0.019121105,0.355205,3.235066,9.949874,4405822,-35.212296,0.0040933215,[ 0.188  0.129  0.072 ... -0.391 -0.208 -0.489],35900,1.9121106,0.0035520496,-53.74493,1.4733311e-05,-99.0,1704.8782,359,124.09,16852.43879699707,100.0,2.1347058,-102.333336,42.955578,-100.0,0.4093322
,100,0.000266917,100.0,18.54141,-96.0,0.043252014,0.49902153,5.393333,24.166092,4416866,-48.19659,0.0080026025,[ 0.188  0.129  0.072 ... -0.392 -0.213 -0.49 ],36000,4.3252015,0.0049902154,-62.549835,2.6691698e-06,-96.0,6622.1807,360,110.44,16873.32026720047,100.0,2.1356857,-99.333336,27.997702,-100.0,0.80026025
,100,0.0075932867,,23.542,-98.0,0.025016189,0.37519616,4.2477274,14.0,4429067,-37.17488,0.0047298046,[ 0.188  0.129  0.072 ... -0.393 -0.213 -0.489],36100,2.5016189,0.0037519613,-53.348248,7.593287e-05,-98.0,2279.5735,361,122.01,16894.1124625206,100.0,2.1415873,-101.333336,38.62245,-100.0,0.47298044
,100,0.0013447315,,8.3974085,-98.0,0.06914253,0.5734909,11.908436,14.0,4441103,-55.755394,0.008349842,[ 0.187  0.129  0.072 ... -0.393 -0.225 -0.471],36200,6.9142528,0.0057349084,-65.414825,1.3447315e-05,-98.0,7056.077,362,120.36,16917.114842653275,100.0,2.1465406,-101.333336,32.05291,-100.0,0.8349842
,100,0.00487368,,40.405106,-99.0,0.053203207,0.35282886,2.4749348,9.949874,4452695,-35.182297,0.006687171,[ 0.187  0.129  0.072 ... -0.392 -0.227 -0.464],36300,5.3203206,0.0035282886,-56.370636,4.8736798e-05,-99.0,4523.133,363,115.92,16939.036541461945,100.0,2.1454506,-102.333336,21.776207,-100.0,0.6687171
,100,0.0055762595,,34.14479,-99.0,0.024644827,0.28221214,2.9287045,9.949874,4464003,-28.15763,0.0041203015,[ 0.187  0.129  0.072 ... -0.39  -0.226 -0.467],36400,2.4644828,0.0028221214,-47.63548,5.5762594e-05,-99.0,1718.0494,364,113.08,16961.736839532852,100.0,2.129957,-102.333336,31.93252,-100.0,0.4120301
,100,0.006008202,,16.152464,-96.0,0.19724388,0.6801535,6.1910057,19.595919,4475199,-44.462234,0.019959705,[ 0.187  0.129  0.072 ... -0.39  -0.235 -0.473],36500,19.724388,0.006801535,-57.858944,6.008202e-05,-96.0,2422.5586,365,111.96,16983.87274289131,100.0,2.135968,-99.333336,10.40387,-100.0,1.9959705
,100,0.0033437428,,30.52363,-99.0,0.32618728,0.7313301,3.2761502,9.949874,4485914,-40.514275,0.032539718,[ 0.188  0.129  0.072 ... -0.392 -0.238 -0.464],36600,32.61873,0.0073133004,-58.93034,3.3437427e-05,-99.0,3224.4802,366,107.15,17007.088846445084,100.0,2.134695,-102.333336,4.8083715,-100.0,3.2539723
,100,0.0076281074,,11.1819515,-97.0,0.035015583,0.6675734,8.942983,17.058722,4497489,-66.36722,0.008087858,[ 0.187  0.129  0.072 ... -0.393 -0.237 -0.467],36700,3.5015585,0.0066757333,-77.513695,7.6281074e-05,-97.0,6653.773,367,115.75,17027.85994887352,100.0,2.1389568,-100.333336,40.52181,-100.0,0.80878574
,100,0.0046465616,,30.595654,-98.0,0.024016226,0.3013505,3.268438,14.0,4508251,-29.008928,0.0038590883,[ 0.187  0.129  0.072 ... -0.392 -0.231 -0.468],36800,2.4016225,0.0030135056,-47.44671,4.6465615e-05,-98.0,1465.2854,368,107.62,17047.46905350685,100.0,2.1465554,-101.333336,37.87978,-100.0,0.3859088
,100,0.0047823917,,24.080952,-99.0,0.025288502,0.39883235,4.15266,9.949874,4520371,-39.823177,0.004640266,[ 0.188  0.129  0.072 ... -0.392 -0.236 -0.455],36900,2.5288503,0.003988324,-56.180626,4.7823916e-05,-99.0,2179.4275,369,121.2,17070.65074801445,100.0,2.1409202,-102.333336,42.48727,-100.0,0.46402663
100.0,100,0.00077323726,-100.0,19.67875,-100.0,0.035228588,0.39452553,5.081624,,4532868,-39.452553,0.0052941996,[ 0.188  0.129  0.072 ... -0.393 -0.242 -0.455],37000,3.5228589,0.003945255,-54.239464,7.732372e-06,-100.0,2831.167,370,124.97,17093.482382535934,100.0,2.1374557,-103.333336,35.70488,-100.0,0.52941996
,100,0.0017556546,100.0,23.386972,-98.0,0.031041844,0.35986978,4.2758846,19.899748,4544927,-35.475174,0.005646108,[ 0.188  0.129  0.072 ... -0.392 -0.246 -0.454],37100,3.1041844,0.0035986977,-51.5952,1.7556546e-05,-98.0,3256.9985,371,120.59,17117.605346918106,100.0,2.1240387,-101.333336,28.88884,-100.0,0.56461084
,100,0.0020780838,,23.347727,-99.0,0.031003255,0.33477527,4.283072,9.949874,4557138,-33.46655,0.0049189357,[ 0.188  0.128  0.073 ... -0.392 -0.246 -0.468],37200,3.1003256,0.0033477524,-49.573044,2.0780837e-05,-99.0,2444.7637,372,122.11,17139.1845099926,100.0,2.1171298,-102.333336,31.656435,-100.0,0.49189362
,100,0.0015034707,,7.773352,-99.0,0.0546534,0.6600805,12.864463,9.949874,4568433,-65.79785,0.00844409,[ 0.188  0.128  0.073 ... -0.392 -0.247 -0.473],37300,5.46534,0.006600805,-75.09143,1.5034707e-05,-99.0,7225.8125,373,112.95,17159.852640151978,100.0,2.1213248,-102.333336,37.929287,-100.0,0.84440917
,100,0.014028657,,9.409676,-98.0,0.028358232,0.6280448,10.627359,14.0,4579954,-62.7473,0.006246047,[ 0.188  0.128  0.073 ... -0.39  -0.239 -0.478],37400,2.8358233,0.0062804464,-72.97237,0.00014028657,-98.0,3947.7615,374,115.21,17180.52086377144,100.0,2.120122,-101.333336,50.27462,-100.0,0.62460476
,100,0.0005494794,,32.722076,-97.0,0.033991788,0.39043128,3.0560408,17.058722,4592394,-38.502777,0.0053697573,[ 0.188  0.128  0.073 ... -0.389 -0.237 -0.481],37500,3.3991787,0.0039043126,-57.57052,5.4947936e-06,-97.0,2935.7405,375,124.4,17202.785328626633,100.0,2.112063,-100.333336,34.583412,-100.0,0.5369758
,100,0.005982841,,25.451326,-97.0,0.05190036,0.41521463,3.9290683,17.058722,4604745,-40.103645,0.0066352123,[ 0.188  0.128  0.073 ... -0.387 -0.237 -0.489],37600,5.1900363,0.004152146,-56.920082,5.9828406e-05,-97.0,4488.247,376,123.51,17224.62942814827,100.0,2.1055403,-100.333336,28.139942,-100.0,0.6635212
,100,0.002038999,,15.472071,-97.0,0.031556714,0.4131233,6.463259,17.058722,4616304,-37.952034,0.005765661,[ 0.188  0.128  0.072 ... -0.386 -0.235 -0.497],37700,3.1556716,0.0041312324,-51.063553,2.0389989e-05,-97.0,2617.0864,377,115.59,17244.312849998474,100.0,2.1035168,-100.333336,33.92389,-100.0,0.57656616
100.0,100,0.0008516519,-100.0,16.326044,-100.0,0.061131477,0.58600634,6.1251826,,4628410,-58.600636,0.008829942,[ 0.188  0.128  0.073 ... -0.387 -0.235 -0.5  ],37800,6.1131477,0.005860063,-72.06914,8.516518e-06,-100.0,7875.543,378,121.06,17266.401955604553,100.0,2.1018634,-103.333336,30.576878,-100.0,0.88299423
,100,0.0011695728,,6.0323634,-98.0,0.03330946,0.8210033,16.577251,14.0,4640750,-80.448326,0.006703558,[ 0.188  0.128  0.073 ... -0.386 -0.236 -0.5  ],37900,3.330946,0.008210032,-88.635284,1.1695728e-05,-98.0,4671.045,379,123.4,17287.793205738068,100.0,2.103816,-101.333336,59.99933,-100.0,0.6703558
,100,0.0018348375,,21.014297,-96.0,0.36411846,0.7066045,4.758665,19.595919,4653244,-32.178677,0.03619167,[ 0.188  0.128  0.073 ... -0.389 -0.236 -0.497],38000,36.411846,0.007066043,-47.45913,1.8348375e-05,-96.0,2206.7578,380,124.94,17309.29704427719,100.0,2.1073458,-99.333336,3.67188,-100.0,3.6191673
,100,0.00082422694,,14.048567,-97.0,0.036069892,0.41263717,7.1181636,17.058722,4665953,-40.94011,0.0062776627,[ 0.187  0.128  0.072 ... -0.388 -0.234 -0.497],38100,3.6069891,0.004126372,-53.433914,8.242269e-06,-97.0,4002.51,381,127.09,17330.249255895615,100.0,2.1104085,-100.333336,30.170364,-100.0,0.62776625
,100,0.0043276777,,20.398703,-97.0,0.05189074,0.49541882,4.9022727,17.058722,4678749,-40.653954,0.007846651,[ 0.187  0.128  0.072 ... -0.387 -0.231 -0.496],38200,5.189074,0.004954188,-55.708927,4.3276774e-05,-97.0,2995.976,382,127.96,17353.503566503525,100.0,2.1067448,-100.333336,28.501762,-100.0,0.784665
,100,0.00076590397,,25.616419,-97.0,0.054847665,0.4836665,3.9037464,17.058722,4691221,-47.070713,0.008311413,[ 0.187  0.128  0.072 ... -0.389 -0.234 -0.497],38300,5.4847665,0.0048366645,-63.941605,7.6590395e-06,-97.0,6935.646,383,124.72,17379.89643716812,100.0,2.0944927,-100.333336,25.297493,-100.0,0.83114135
