Iteration,TimestepsSoFar,Weights,EpRewMean,TimeElapsed,MaxIW,InitialReturnStd,ReturnMeanIW,J_sample_variance,EmpiricalD2,MeanEntropy,MeanIWNorm,StdIWNorm,InitialReturnMin,EpisodesSoFar,ESSRenyi,MaxIWNorm,Bound,ESSClassic,MinIWNorm,EpLenMean,MeanIW,StdIW,MinIW,InitialBound,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialReturnMean,ReturnStepMax
435,18368926,[ 0.165 -0.092 -0.125 ... -0.425 -1.443 -0.153],120.10959592231866,49345.63208985329,400.42197,14.77132,367.31058,8755624.0,313.723,1.2445973,0.051198266,0.3986761,25.110094,43500,0.31875253,4.0042195,350.173,1.6224313,1.2066115e-05,492.44,5.1198273,39.867607,0.0012066115,59.136158,100,71.70087,96.270676,60.103714,100.0
436,18418926,[ 0.165 -0.092 -0.125 ... -0.425 -1.44  -0.154],112.3572307676972,49458.56822514534,575.3083,15.602871,459.4879,17429984.0,5565.0693,1.2334045,0.064088374,0.572171,30.676077,43600,0.017969228,5.7530828,386.10898,1.2390594,7.809787e-08,500.0,6.408838,57.21711,7.809787e-06,62.11493,100,5.0510445,97.87094,63.098576,27.87125
437,18468926,[ 0.166 -0.093 -0.125 ... -0.426 -1.449 -0.156],97.16195171936891,49564.6970975399,5899.455,16.144993,4901.7075,2373842000.0,445661.8,1.2252017,0.59428644,5.869477,29.029858,43700,0.0002243854,58.99455,4260.671,1.0147598,2.2113584e-09,500.0,59.428646,586.9477,2.2113585e-07,59.18106,100,3.6933613,95.54274,60.1413,27.283068
438,18518835,[ 0.167 -0.093 -0.128 ... -0.427 -1.455 -0.157],88.45554376295017,49671.724266052246,16338.828,13.95567,10247.961,10438235000.0,1400024.8,1.2499759,1.6394,16.256388,26.673998,43800,7.142731e-05,163.38828,9099.656,1.0067631,3.7152672e-09,499.09,163.94,1625.6388,3.7152674e-07,57.911884,100,70.258385,96.56218,58.882374,100.0
439,18568835,[ 0.167 -0.093 -0.127 ... -0.427 -1.441 -0.147],78.00596811666256,49779.09986925125,5321.5566,12.147071,2874.7317,787384450.0,356885.38,1.2568662,0.54263335,5.2944317,22.907347,43900,0.00028020202,53.215565,2312.9202,1.0395273,6.301428e-08,500.0,54.263325,529.4431,6.3014277e-06,55.67508,100,8.219002,93.57155,56.615517,31.389736
440,18618809,[ 0.167 -0.093 -0.128 ... -0.425 -1.435 -0.146],83.56042437274948,49876.46466732025,2107.7646,14.292509,1477.1921,212772780.0,9718.601,1.2417008,0.21397446,2.0969114,25.445333,44000,0.010289547,21.077646,1380.2417,1.03054,7.3098715e-07,499.74,21.397444,209.69113,7.3098716e-05,56.895985,100,71.759705,97.851036,57.879433,100.0
441,18668798,[ 0.167 -0.093 -0.127 ... -0.426 -1.437 -0.159],78.09648992191029,49970.78437805176,2313.9092,13.822667,1925.9156,314964060.0,31829.475,1.2459673,0.25166786,2.3040526,24.957487,44100,0.0031417422,23.139091,1761.2134,1.1790167,2.2857928e-07,499.89,25.166786,230.40524,2.2857928e-05,55.493927,100,74.47511,91.85489,56.417103,100.0
442,18718798,[ 0.168 -0.093 -0.128 ... -0.426 -1.441 -0.151],73.07411392555395,50070.33627152443,9812.402,16.325611,6873.462,4701648400.0,1175842.8,1.2371758,0.984262,9.762923,31.507687,44200,8.504539e-05,98.12402,5818.0605,1.0061663,9.048304e-10,500.0,98.42619,976.29236,9.048304e-08,56.00517,100,2.9167576,96.84133,56.978466,26.360405
443,18768642,[ 0.169 -0.094 -0.129 ... -0.425 -1.439 -0.162],84.07761156734479,50175.30972480774,11161.66,14.14608,6692.2554,4349285000.0,8203.23,1.2313219,1.1312762,11.104855,26.29223,44300,0.01219032,111.6166,6606.0356,1.0271356,2.1594754e-07,498.44,113.12764,1110.4855,2.1594755e-05,55.87378,100,72.7922,94.71773,56.825733,100.0
444,18818642,[ 0.169 -0.094 -0.128 ... -0.425 -1.45  -0.157],88.45235038503154,50285.988250494,588.5493,13.187929,408.81345,13260468.0,1491.9617,1.235718,0.06710073,0.58530855,31.290855,44400,0.06702585,5.885493,373.86096,1.2972215,2.4826259e-06,500.0,6.710074,58.530872,0.0002482626,55.43523,100,3.134924,90.036125,56.340134,26.684595
445,18868618,[ 0.17  -0.094 -0.129 ... -0.424 -1.451 -0.151],87.555121039802,50389.29237794876,1388.7699,14.535873,927.85565,59334464.0,33354.58,1.2216798,0.16244064,1.3934352,30.079708,44500,0.0029980892,13.887699,758.06006,1.3407677,3.9341824e-08,499.76,16.244062,139.34352,3.9341826e-06,58.379833,100,72.7101,92.50524,59.30955,100.0
446,18918618,[ 0.17  -0.094 -0.129 ... -0.425 -1.463 -0.154],93.02084305514303,50488.676075696945,2592.6726,14.320668,1819.4182,313244960.0,28799.107,1.2386408,0.26841256,2.5792873,29.309502,44600,0.0034723298,25.926725,1667.2378,1.0713426,7.7649524e-08,500.0,26.841257,257.92874,7.764953e-06,58.683903,100,5.0719433,89.22503,59.58065,28.383747
447,18968605,[ 0.169 -0.093 -0.128 ... -0.426 -1.454 -0.146],89.9341247548853,50574.34416627884,1122.6284,13.178126,1027.1654,85468184.0,2954.2598,1.235475,0.13197823,1.1170354,32.32509,44700,0.033849426,11.226284,977.5863,1.376734,3.056151e-07,499.87,13.197823,111.70354,3.056151e-05,55.02747,100,72.70957,90.75943,55.93964,100.0
448,19018605,[ 0.169 -0.093 -0.127 ... -0.425 -1.456 -0.147],88.61046312143382,50653.700268507004,49532.617,14.369368,43385.523,188151050000.0,677229.7,1.2426777,4.9548793,49.284164,29.612297,44800,0.0001476604,495.32617,42636.58,1.000653,6.0574092e-09,500.0,495.48788,4928.4175,6.057409e-07,56.7095,100,16.804985,90.55212,57.61958,41.10505
449,19068605,[ 0.169 -0.093 -0.127 ... -0.426 -1.448 -0.147],94.9691028978055,50733.740314006805,1816.8724,15.83615,1415.9165,194224130.0,30136.053,1.2353839,0.18539101,1.8074254,33.23544,44900,0.0033182846,18.168724,1245.8402,1.0411451,3.557044e-07,500.0,18.5391,180.74254,3.557044e-05,59.26254,100,3.2966747,97.480576,60.24226,26.931015
450,19118605,[ 0.169 -0.093 -0.127 ... -0.426 -1.448 -0.154],89.14432885961685,50819.19271397591,509.64532,12.460874,442.56866,8018745.5,4411.8154,1.2436507,0.078195065,0.5190219,29.810349,45000,0.022666406,5.096453,381.68292,2.219421,8.0916486e-08,500.0,7.8195057,51.902195,8.091649e-06,54.474476,100,3.1054974,91.20623,55.391136,26.866344
451,19168605,[ 0.169 -0.093 -0.127 ... -0.426 -1.441 -0.153],101.593794302188,50898.41206622124,17786.14,14.143497,9999.325,9596263000.0,966136.8,1.2733359,1.8148558,17.695156,35.296307,45100,0.00010350501,177.8614,9073.855,1.0409524,3.0114037e-08,500.0,181.48557,1769.5155,3.0114038e-06,56.767887,100,4.862755,93.68292,57.709435,28.217344
452,19218605,[ 0.168 -0.093 -0.126 ... -0.426 -1.422 -0.142],94.56458925790989,50991.44784426689,2947.0662,13.777248,1985.0613,366213900.0,14319.066,1.2905583,0.3095126,2.9318943,31.414736,45200,0.0069836956,29.470661,1871.3463,1.1021657,2.6908485e-06,500.0,30.951262,293.18948,0.00026908485,55.969692,100,4.2015495,94.55354,56.91999,28.00506
453,19268605,[ 0.166 -0.093 -0.124 ... -0.427 -1.408 -0.14 ],101.10708216628136,51077.32008647919,9386.824,13.60568,7048.9756,4896991700.0,31547.008,1.2807306,0.9467194,9.339,37.514194,45300,0.0031698728,93.86824,6885.976,1.017189,4.8179817e-08,500.0,94.67197,933.89996,4.817982e-06,57.817978,100,4.045826,91.31134,58.735695,27.62837
454,19318605,[ 0.166 -0.093 -0.123 ... -0.429 -1.404 -0.154],100.18517013712336,51159.98037147522,10698.356,14.424999,6474.619,4113632300.0,778376.3,1.2762493,1.078178,10.644027,32.812458,45400,0.00012847256,106.98356,5670.299,1.0156301,6.830673e-09,500.0,107.8178,1064.4027,6.830673e-07,57.437923,100,5.157387,90.70932,58.349594,28.687845
455,19368605,[ 0.165 -0.092 -0.122 ... -0.427 -1.399 -0.163],103.72588827753879,51248.1241209507,628.07214,15.155447,393.235,8540000.0,5999.3965,1.2850552,0.079340205,0.62798595,27.851572,45500,0.016668344,6.280721,321.80692,1.5711201,1.0866884e-07,500.0,7.934021,62.798588,1.0866885e-05,57.26729,100,3.1845322,91.75565,58.189472,27.256573
456,19418605,[ 0.165 -0.092 -0.122 ... -0.426 -1.393 -0.16 ],95.30033724515924,51335.13624668121,4295.176,13.608648,3429.9822,1152409200.0,149475.06,1.2953869,0.43458307,4.273199,36.83863,45600,0.0006690079,42.951756,3084.0771,1.023695,1.3214476e-07,500.0,43.458305,427.3199,1.3214477e-05,57.575245,100,3.481186,89.02048,58.469933,27.384705
457,19468605,[ 0.165 -0.092 -0.12  ... -0.426 -1.387 -0.155],85.20686948531959,51425.1282453537,61968.406,15.222139,29113.17,84560110000.0,165310.52,1.3017274,6.2026906,61.6572,32.625385,45700,0.0006049222,619.684,28746.393,1.0018886,7.073358e-09,500.0,620.26904,6165.7207,7.073358e-07,56.41407,100,2.878086,89.757324,57.316174,26.707006
458,19518605,[ 0.165 -0.092 -0.121 ... -0.428 -1.384 -0.152],81.22852725250951,51513.78826332092,42497.39,14.870416,23257.273,54008828000.0,770914.2,1.3188146,4.2526526,42.284077,27.192091,45800,0.00012971612,424.9739,22402.354,1.0013715,3.2530618e-08,500.0,425.26523,4228.4077,3.253062e-06,58.18621,100,4.000202,96.88134,59.15991,27.882832
459,19568605,[ 0.164 -0.092 -0.12  ... -0.429 -1.356 -0.163],82.76726986740653,51601.54475569725,30824.918,16.20761,19723.682,38778053000.0,3173970.2,1.3135908,3.0884147,30.669825,25.474705,45900,3.1506283e-05,308.24918,18004.174,1.0038457,4.3524173e-10,500.0,308.84143,3066.982,4.3524174e-08,57.19153,100,3.9102821,96.032936,58.1567,27.596691
460,19618226,[ 0.164 -0.092 -0.12  ... -0.429 -1.357 -0.167],80.80572934769764,51674.1722741127,1004.33435,15.167033,1075.9178,76229890.0,6630.8306,1.3286499,0.13552177,1.0189078,24.258726,46000,0.015081067,10.043344,1003.148,1.7383317,1.9235918e-07,496.21,13.552177,101.89077,1.9235918e-05,55.05857,100,54.162636,88.917076,55.95222,100.0
461,19666698,[ 0.164 -0.092 -0.119 ... -0.431 -1.357 -0.152],75.53558696269376,51742.13207435608,23826.078,15.837748,19397.928,37573950000.0,3442751.0,1.3539827,2.3852131,23.706385,20.930374,46100,2.9046538e-05,238.26077,17684.285,1.002188,3.3933585e-09,484.72,238.5213,2370.639,3.3933586e-07,53.14631,100,70.82381,91.89359,54.069874,100.0
462,19716151,[ 0.166 -0.093 -0.121 ... -0.432 -1.348 -0.136],83.08484080196864,51809.94808912277,162915.98,15.649102,136383.89,1859896700000.0,941950.6,1.3378611,16.292763,162.09924,22.758877,46200,0.000106162675,1629.1598,135537.31,1.0001429,1.5198568e-08,494.53,1629.2762,16209.924,1.5198568e-06,55.21117,100,72.59352,86.78991,56.08344,100.0
463,19764917,[ 0.167 -0.093 -0.121 ... -0.432 -1.353 -0.147],98.88969577569152,51879.27231955528,160099.23,16.70144,115378.516,1331014300000.0,1676951.2,1.3462939,16.011503,159.29655,9.436071,46300,5.9632024e-05,1600.9923,114167.99,1.0001972,8.910712e-09,487.66,1601.1501,15929.655,8.9107124e-07,58.588745,100,69.573814,93.0102,59.523537,100.0
464,19813382,[ 0.167 -0.093 -0.122 ... -0.433 -1.351 -0.14 ],101.49699117259647,51953.04395508766,22343.012,16.30755,12520.248,15649034000.0,3043505.5,1.3467077,2.236247,22.230822,19.070509,46400,3.285685e-05,223.43011,10699.807,1.0017424,5.7507146e-09,484.65,223.62471,2223.0823,5.7507145e-07,56.037502,100,67.32972,103.8263,57.081005,100.0
465,19860875,[ 0.167 -0.093 -0.122 ... -0.433 -1.357 -0.134],89.28105441405125,52023.189979076385,425.93793,15.509944,536.917,14063290.0,2035.3375,1.3349895,0.09066203,0.59190935,5.1276226,46500,0.0491319,4.2593794,493.87408,2.2922893,1.1582293e-06,474.93,9.066204,59.190937,0.000115822935,55.342606,100,70.99809,94.92943,56.296684,100.0
466,19906177,[ 0.168 -0.093 -0.124 ... -0.435 -1.36  -0.142],86.55448692983335,52083.73231506348,333.71347,21.006365,306.2631,2556899.0,1868.7281,1.3299873,0.07377803,0.42388746,-0.87020683,46600,0.05351233,3.3371346,265.57303,2.9403024,1.5449001e-06,453.02,7.3778033,42.388744,0.00015449002,51.835182,100,73.55917,93.65539,52.776455,100.0
467,19953804,[ 0.168 -0.093 -0.124 ... -0.435 -1.362 -0.146],91.5397489936346,52148.21326684952,9207.444,19.004864,6779.1846,4525900300.0,1214361.2,1.3168846,0.92789114,9.160668,1.2300854,46700,8.234782e-05,92.07444,5726.505,1.0155625,2.722785e-10,476.27,92.78912,916.0668,2.7227852e-08,55.710106,100,72.994644,95.047295,56.665367,100.0
468,19998129,[ 0.168 -0.093 -0.124 ... -0.434 -1.371 -0.15 ],80.45043367572669,52212.95833325386,54326.28,20.14948,43430.496,188515040000.0,26058878.0,1.322851,5.4349337,54.053738,0.6966858,46800,3.8374637e-06,543.2628,38496.152,1.0008488,8.661616e-13,443.25,543.49335,5405.374,8.661616e-11,54.178417,100,73.42314,96.17652,55.14503,100.0
469,20039746,[ 0.168 -0.093 -0.123 ... -0.434 -1.362 -0.153],85.1163058042751,52277.39678525925,16141.192,21.754261,7960.1396,6317352000.0,1081706.8,1.3433628,1.6163855,16.060059,-13.164114,46900,9.24465e-05,161.41193,6987.66,1.0028098,2.905882e-08,416.17,161.63855,1606.0057,2.905882e-06,52.328533,100,72.85529,93.034355,53.263565,100.0
470,20084319,[ 0.167 -0.093 -0.123 ... -0.434 -1.341 -0.153],99.34987576520624,52341.76910972595,16043.036,19.913818,15538.625,24074540000.0,15559.102,1.351561,1.6086046,15.962191,6.880419,47000,0.0064271064,160.43036,15417.377,1.0053685,1.0651492e-08,445.73,160.86046,1596.219,1.0651493e-06,54.90059,100,72.36458,96.716095,55.872627,100.0
471,20131194,[ 0.168 -0.093 -0.123 ... -0.434 -1.351 -0.135],97.57897160311305,52402.77254509926,226.09013,15.982704,210.78801,1359500.1,678.0338,1.3441982,0.03802316,0.2306376,6.352829,47100,0.14748527,2.2609012,186.59026,2.6460006,4.5355464e-06,468.75,3.8023162,23.063763,0.00045355465,53.588757,100,73.90898,92.46278,54.518047,100.0
472,20177298,[ 0.167 -0.093 -0.122 ... -0.435 -1.36  -0.133],102.27883988960706,52462.58171916008,44.288044,19.881962,109.49416,120979.625,10.494159,1.3486031,0.018491713,0.051983885,11.595942,47200,9.529111,0.44288042,106.23073,11.232374,3.0925963e-05,461.04,1.8491714,5.1983886,0.0030925965,55.63247,100,70.56126,100.234985,56.639862,100.0
473,20222819,[ 0.168 -0.093 -0.122 ... -0.435 -1.358 -0.132],92.5400240768122,52521.41217446327,2398.7212,21.320621,1745.861,270535740.0,38244.14,1.35049,0.2572158,2.3868918,1.4912949,47300,0.0026147796,23.987211,1538.5269,1.1479301,2.7325153e-09,455.21,25.721577,238.68916,2.7325154e-07,56.132404,100,61.35909,105.48866,57.192608,100.0
474,20262538,[ 0.168 -0.093 -0.122 ... -0.435 -1.363 -0.125],87.57480265317885,52575.387204408646,28898.623,23.972452,12989.461,16666234000.0,296185.25,1.3504689,2.9020073,28.752625,-6.811365,47400,0.00033762652,288.98624,12479.882,1.0084171,4.010245e-09,397.19,290.2007,2875.2625,4.0102452e-07,48.80223,100,71.963326,93.16389,49.73856,100.0
475,20308605,[ 0.166 -0.093 -0.12  ... -0.436 -1.369 -0.119],101.35930721295863,52642.0762758255,5716.318,19.574087,4242.883,1775068700.0,1808865.0,1.3453449,0.57650506,5.687247,7.92379,47500,5.5283286e-05,57.163177,2918.0195,1.0170969,3.8848023e-09,460.67,57.650513,568.72473,3.8848023e-07,56.59815,100,72.67124,98.01343,57.58322,100.0
476,20352192,[ 0.165 -0.093 -0.12  ... -0.436 -1.37  -0.123],97.00170095489,52703.53632903099,2053.4624,18.799267,1114.041,100311280.0,10470.715,1.3521781,0.2277745,2.044842,2.0960503,47600,0.009550447,20.534624,1016.23676,1.2255626,1.2767178e-07,435.87,22.777454,204.48416,1.2767178e-05,52.721977,100,73.479935,95.101494,53.677788,100.0
477,20397851,[ 0.166 -0.093 -0.12  ... -0.438 -1.37  -0.115],100.74498642390039,52768.14039897919,84228.25,20.051823,42838.844,182624530000.0,78325180.0,1.3232723,8.440457,83.804436,9.05673,47700,1.2767285e-06,842.2825,34122.695,1.0041876,1.02359295e-10,456.59,844.0458,8380.442,1.0235929e-08,56.27191,100,72.79894,97.9922,57.25677,100.0
478,20443559,[ 0.167 -0.093 -0.12  ... -0.439 -1.367 -0.147],96.66325761857668,52831.66412329674,1370.2609,19.068277,1219.4341,144237360.0,5158.145,1.3120409,0.1411247,1.3630161,1.52742,47800,0.019386815,13.702608,1148.3444,1.0606527,5.964027e-07,457.08,14.112472,136.30162,5.964027e-05,54.178032,100,72.316605,98.48676,55.167866,100.0
479,20492420,[ 0.166 -0.093 -0.12  ... -0.439 -1.362 -0.164],100.4243769368412,52901.62409234047,422.28424,17.306608,539.4838,14118529.0,558.2179,1.3011523,0.07083467,0.47433186,14.040915,47900,0.17914152,4.222842,516.80896,2.1814656,7.6675275e-07,488.61,7.083467,47.433186,7.667528e-05,59.18817,100,72.43949,95.49055,60.147892,100.0
480,20540706,[ 0.166 -0.093 -0.119 ... -0.438 -1.366 -0.171],91.56134125885526,52967.80022716522,966.1795,15.409837,602.7646,22316224.0,10755.1,1.3056713,0.115955226,0.9648971,12.298162,48000,0.009297915,9.661795,505.7237,1.423612,1.4989023e-07,482.86,11.595524,96.489716,1.4989023e-05,56.44798,100,72.92144,93.10334,57.383698,100.0
481,20586883,[ 0.166 -0.093 -0.119 ... -0.439 -1.363 -0.17 ],102.27004047162188,53032.724234342575,4758.4175,18.148369,3704.8413,1337298400.0,14026.551,1.3002915,0.4841755,4.7337813,22.005945,48100,0.0071293362,47.584175,3590.258,1.035308,4.933408e-08,461.77,48.417553,473.37814,4.933408e-06,58.628765,100,73.06707,96.26395,59.59625,100.0
482,20636081,[ 0.166 -0.093 -0.119 ... -0.437 -1.357 -0.18 ],100.39576257206708,53101.34067249298,26283.527,15.784867,23034.918,52363900000.0,16322664.0,1.2889618,2.6456788,26.1504,29.083088,48200,6.126451e-06,262.83527,19041.414,1.0131993,6.61222e-10,491.98,264.5679,2615.04,6.6122205e-08,59.53416,100,72.78826,98.3504,60.52262,100.0
483,20684924,[ 0.166 -0.093 -0.119 ... -0.435 -1.363 -0.186],99.45009258008557,53170.58809328079,3471.453,18.11344,1352.3231,160452960.0,70590.0,1.2841544,0.36071822,3.4534242,20.468164,48300,0.0014166313,34.714527,1076.4142,1.079254,5.754379e-09,488.43,36.071827,345.34244,5.754379e-07,58.7834,100,73.54412,103.32649,59.821877,100.0
484,20731921,[ 0.167 -0.093 -0.118 ... -0.435 -1.36  -0.194],78.73113944355045,53232.61233353615,50969.203,17.12234,29821.398,66777678000.0,43410090.0,1.2870798,5.7069283,51.014088,6.6952267,48400,2.303612e-06,509.69202,23938.463,1.2360135,1.72738e-10,469.97,570.6929,5101.409,1.72738e-08,54.29608,100,66.88034,88.841606,55.18897,100.0
485,20781159,[ 0.167 -0.093 -0.12  ... -0.433 -1.351 -0.2  ],91.07936645348038,53306.67632651329,28612.271,16.113585,14578.24,21116981000.0,953919.94,1.2699171,2.8685913,28.468142,5.3063545,48500,0.0001048306,286.1227,13609.238,1.005152,6.489055e-10,492.38,286.8591,2846.814,6.489055e-08,57.260868,100,73.96769,98.71572,58.253,100.0
486,20828043,[ 0.168 -0.093 -0.12  ... -0.434 -1.357 -0.211],92.06045230964011,53370.92773985863,3206.0042,16.34712,1809.7802,320045380.0,54874.766,1.279297,0.32509094,3.1895082,15.455872,48600,0.0018223312,32.06004,1588.8324,1.0281912,8.733044e-08,468.84,32.509098,318.95084,8.7330445e-06,54.58041,100,73.001366,93.8471,55.52361,100.0
487,20876429,[ 0.167 -0.093 -0.12  ... -0.433 -1.353 -0.206],91.01789878495418,53440.8000831604,4257.1846,17.402664,3475.9314,1187971000.0,378835.38,1.2793266,0.4312252,4.2354107,19.759773,48700,0.0002639669,42.571846,2822.1528,1.025979,6.519366e-09,483.86,43.122528,423.5411,6.519366e-07,55.248383,100,68.07058,105.68737,56.310585,100.0
488,20921979,[ 0.167 -0.093 -0.12  ... -0.434 -1.355 -0.203],90.74112926845005,53498.20739483833,3592.9863,19.998037,2128.9612,432762900.0,64969.64,1.2857383,0.36908263,3.5743625,3.9398785,48800,0.0015391804,35.929863,1883.2369,1.0549792,4.4954396e-09,455.5,36.90826,357.43628,4.4954396e-07,55.421623,100,63.276104,95.92027,56.38566,100.0
489,20968451,[ 0.166 -0.093 -0.119 ... -0.433 -1.353 -0.199],90.52806854554169,53560.1852209568,47.454178,19.561401,121.61574,130490.83,50.885788,1.2847852,0.022171492,0.059366442,6.4953747,48900,1.9651853,0.47454175,114.78556,12.240568,1.3201145e-05,464.72,2.2171493,5.936645,0.0013201145,54.786114,100,73.87689,95.26895,55.7436,100.0
490,21014797,[ 0.166 -0.093 -0.118 ... -0.434 -1.354 -0.199],87.41692647664837,53619.21850204468,1165.1211,19.609686,1341.8582,91816250.0,13793.508,1.2894285,0.21524622,1.4475025,4.458544,49000,0.0072497874,11.651211,1224.196,2.1633837,5.11178e-08,463.46,21.524616,144.75024,5.1117804e-06,56.589966,100,63.220543,99.682045,57.59181,100.0
491,21062414,[ 0.167 -0.093 -0.12  ... -0.433 -1.353 -0.195],97.04665129216308,53672.14801073074,240.67651,16.48579,295.405,4011046.5,1194.3221,1.2925752,0.048101112,0.2874056,21.7817,49100,0.083729506,2.406765,260.7289,2.7247214,2.555393e-07,476.17,4.810111,28.740562,2.555393e-05,57.398643,100,70.80744,99.83592,58.402042,100.0
492,21110734,[ 0.168 -0.093 -0.12  ... -0.434 -1.354 -0.191],94.2673978594208,53723.17221951485,19616.414,15.693844,15694.519,24036022000.0,314317.9,1.2821254,2.0018718,19.516891,19.237541,49200,0.00031814922,196.16414,15145.23,1.0411317,2.2738368e-07,483.2,200.18713,1951.6892,2.2738368e-05,56.51815,100,53.143993,97.48392,57.497902,100.0
493,21159536,[ 0.169 -0.093 -0.122 ... -0.434 -1.356 -0.2  ],103.07567082871017,53776.71042394638,864.81824,13.9139805,775.2463,48871984.0,1941.1154,1.2904111,0.09807136,0.8624839,30.512096,49300,0.051516775,8.648182,731.70447,1.2764479,4.2013022e-07,488.02,9.807136,86.2484,4.2013024e-05,56.168148,100,72.73529,98.3328,57.156437,100.0
494,21207545,[ 0.169 -0.093 -0.122 ... -0.435 -1.351 -0.196],108.39629065475798,53832.94711351395,16912.373,18.996199,15703.069,24623186000.0,869981.5,1.2803982,1.6932383,16.8274,14.951587,49400,0.000114944974,169.12373,14780.738,1.0023677,3.8964026e-10,480.09,169.32385,1682.74,3.896403e-08,58.700466,100,73.9892,98.3896,59.689316,100.0
495,21255171,[ 0.169 -0.093 -0.122 ... -0.435 -1.353 -0.204],90.12783223041468,53887.64825487137,43088.562,16.695766,20642.338,42530940000.0,399033.88,1.2773423,4.3121843,42.872246,5.0193653,49500,0.00025060528,430.88562,20024.979,1.0015452,1.20534615e-11,476.26,431.21838,4287.2246,1.2053462e-09,55.35116,100,72.893295,97.24118,56.32847,100.0
496,21302804,[ 0.169 -0.093 -0.123 ... -0.433 -1.351 -0.21 ],99.40028640108638,53944.74739217758,717.76025,16.838171,629.2568,32486138.0,822.1788,1.2749965,0.08137019,0.7146542,12.090956,49600,0.121628046,7.1776023,600.4941,1.2798074,5.9499325e-07,476.33,8.137018,71.46542,5.9499325e-05,54.985058,100,71.98391,99.80767,55.98816,100.0
497,21348393,[ 0.169 -0.093 -0.123 ... -0.432 -1.35  -0.213],85.16596707337222,53990.45291471481,42503.71,21.302315,32268.902,103787570000.0,28855626.0,1.275398,4.2600956,42.289772,-3.015812,49700,3.4655286e-06,425.0371,27124.014,1.0045769,2.6832167e-10,455.89,426.00958,4228.9775,2.6832168e-08,56.62792,100,73.560196,95.29679,57.585682,100.0
498,21397530,[ 0.169 -0.093 -0.123 ... -0.433 -1.349 -0.213],96.59909735752521,54042.89209103584,24037.58,16.057652,14027.241,19631140000.0,3605167.2,1.290915,2.406564,23.91681,26.124937,49800,2.7737964e-05,240.3758,12295.3955,1.0023359,4.6774162e-09,491.37,240.6564,2391.6812,4.6774161e-07,60.319862,100,58.071026,90.75367,61.23198,100.0
499,21447129,[ 0.169 -0.093 -0.123 ... -0.432 -1.336 -0.211],105.67754559529685,54100.15606927872,4.3596416,14.848465,68.69732,3179.3523,1.6993328,1.2896496,0.011281278,0.008484059,31.14537,49900,58.846622,0.043596413,67.46546,63.874256,0.0013281996,495.99,1.1281278,0.8484059,0.13281997,59.078403,100,71.821434,94.02374,60.02338,100.0
