TimestepsSoFar,StdIWNorm,MaxIW,EpThisIter,Weights,EpLenMean,MeanEntropy,MaxIWNorm,MeanIWNorm,InitialReturnMin,InitialReturnMean,InitialReturnMax,ReturnMeanIW,Bound,InitialReturnStd,StdIW,MeanIW,EpisodesSoFar,Iteration,EmpiricalD2,ESSRenyi,EpRewMean,ReturnStepMax,J_sample_variance,TimeElapsed,InitialBound,ESSClassic,ReturnStepMaxmin,MinIW,MinIWNorm
2928062,0.0055886414,3.6697466,100,[ 0.192 -0.066 -0.121 ... -0.334 -0.875 -0.359],107.04,1.6104311,0.036697466,0.0032911769,-100.0,-97.0,,-31.764952,-40.874527,17.058722,0.5588641,0.3291177,30000,300,82.154495,1.2172189,-97.0,100.0,3144.6743,10264.089837551117,-98.005035,25.75041,,0.0004939373,4.939373e-06
2939090,0.009167989,4.45076,100,[ 0.192 -0.066 -0.121 ... -0.334 -0.87  -0.357],110.28,1.6172633,0.044507597,0.005218436,-100.0,-98.0,,-51.024868,-58.885014,14.0,0.91679883,0.5218437,30100,301,61.164085,1.6349463,-98.0,100.0,8484.809,10298.961901664734,-99.005035,24.470772,,0.0010895755,1.0895755e-05
2948983,0.003176186,1.621238,100,[ 0.192 -0.066 -0.121 ... -0.329 -0.876 -0.344],98.93,1.6075201,0.01621238,0.0020921913,-100.0,-99.0,,-20.917316,-36.891186,9.949874,0.31761864,0.20921913,30200,302,252.61288,0.39586264,-99.0,100.0,1019.198,10337.651690483093,-100.005035,30.26019,,1.1204483e-05,1.1204482e-07
2959923,0.00489485,2.2534862,100,[ 0.192 -0.066 -0.12  ... -0.329 -0.884 -0.346],109.4,1.6102525,0.02253486,0.0035302609,-100.0,-96.0,,-33.986526,-41.390503,19.595919,0.489485,0.35302612,30300,303,54.270702,1.8426148,-96.0,100.0,2432.87,10376.513906240463,-97.005035,34.217346,,0.0020089701,2.0089701e-05
2970210,0.008873872,7.1420135,100,[ 0.192 -0.066 -0.121 ... -0.327 -0.88  -0.348],102.87,1.6200936,0.07142013,0.0032597578,-100.0,-98.0,,-32.382412,-44.317863,14.0,0.8873872,0.32597578,30400,304,141.03046,0.7090667,-98.0,100.0,7963.83,10416.548044919968,-99.005035,11.8897,,0.0006522833,6.522833e-06
2980599,0.0069985646,4.1524634,100,[ 0.192 -0.066 -0.121 ... -0.327 -0.876 -0.342],103.89,1.6171935,0.041524634,0.0039873677,-100.0,-100.0,-100.0,-39.873676,-51.417027,,0.69985646,0.39873677,30500,305,131.91644,0.7580556,-100.0,100.0,4947.4653,10450.209442853928,-101.005035,24.505766,100.0,3.0787935e-05,3.0787933e-07
2990811,0.0057027214,3.8602796,100,[ 0.192 -0.065 -0.121 ... -0.326 -0.875 -0.346],102.12,1.6064688,0.038602795,0.0031727075,-100.0,-97.0,,-31.35493,-40.292732,17.058722,0.57027215,0.31727076,30600,306,79.08548,1.2644546,-97.0,100.0,3296.3652,10483.738067150116,-98.005035,23.636436,,0.0018526757,1.8526756e-05
3001299,0.0077356277,6.3250327,100,[ 0.191 -0.066 -0.121 ... -0.33  -0.88  -0.351],104.88,1.6174889,0.063250326,0.0036799787,-100.0,-99.0,,-36.4581,-46.644016,9.949874,0.7735628,0.36799783,30700,307,102.71538,0.973564,-99.0,100.0,6057.929,10521.413743495941,-100.005035,18.454397,,0.0006350154,6.3501543e-06
3011241,0.011477478,10.632993,100,[ 0.191 -0.066 -0.121 ... -0.33  -0.873 -0.347],99.42,1.6210953,0.106329925,0.0036165335,-100.0,-97.0,,-25.508131,-38.619373,17.058722,1.147748,0.36165336,30800,308,170.18564,0.5875937,-97.0,100.0,2549.9177,10558.393991231918,-98.005035,9.031938,,0.00054241624,5.4241623e-06
3021257,0.0034599674,1.5898635,100,[ 0.19  -0.066 -0.121 ... -0.333 -0.873 -0.344],100.16,1.6217728,0.015898636,0.0023756097,-100.0,-98.0,,-23.483522,-35.66133,14.0,0.34599677,0.23756096,30900,309,146.81604,0.6811245,-98.0,100.0,1216.6987,10595.925733804703,-99.005035,32.03835,,0.00021053785,2.1053784e-06
3031490,0.0065712114,4.083033,100,[ 0.19  -0.066 -0.121 ... -0.334 -0.873 -0.343],102.33,1.6194618,0.04083033,0.0031213535,-100.0,-99.0,,-30.860641,-42.874157,9.949874,0.6571212,0.31213534,31000,310,142.8813,0.6998816,-99.0,100.0,4371.2476,10630.528485774994,-100.005035,18.409243,,0.00019516614,1.9516613e-06
3041851,0.0075164298,5.1968145,100,[ 0.191 -0.066 -0.121 ... -0.333 -0.875 -0.344],103.61,1.6152393,0.051968142,0.00425382,-100.0,-99.0,,-37.34139,-46.53738,9.949874,0.75164294,0.42538205,31100,311,83.720604,1.1944491,-99.0,100.0,3398.0837,10665.465626955032,-100.005035,24.258718,,0.00073368754,7.336875e-06
3053212,0.0047916602,2.5362082,100,[ 0.191 -0.066 -0.121 ... -0.332 -0.878 -0.345],113.61,1.6163096,0.025362082,0.0025891499,-100.0,-95.0,,-22.659685,-33.943123,21.794495,0.47916603,0.258915,31200,312,126.042786,0.7933814,-95.0,100.0,1797.0459,10699.922830343246,-96.005035,22.598991,,0.00028049274,2.8049274e-06
3064545,0.006541318,4.6466823,100,[ 0.191 -0.066 -0.12  ... -0.335 -0.875 -0.346],113.33,1.6204376,0.04646682,0.0032298365,-100.0,-96.0,,-30.896757,-45.158463,19.595919,0.6541318,0.3229837,31300,313,201.36226,0.4966174,-96.0,100.0,4308.8125,10736.89826464653,-97.005035,19.601114,,8.110813e-05,8.110813e-07
3075280,0.0076425653,4.0159135,100,[ 0.191 -0.066 -0.12  ... -0.336 -0.875 -0.343],107.35,1.6182582,0.040159132,0.0043333564,-100.0,-98.0,,-42.766777,-53.46956,14.0,0.76425654,0.43333566,31400,314,113.40405,0.8818027,-98.0,100.0,5922.78,10776.382878541946,-99.005035,24.327974,,9.9361074e-05,9.936107e-07
3085658,0.0063245455,3.8787854,100,[ 0.191 -0.066 -0.12  ... -0.337 -0.873 -0.346],103.78,1.6113083,0.038787853,0.0039576693,-100.0,-98.0,,-39.554993,-49.592983,14.0,0.6324546,0.39576694,31500,315,99.753654,1.0024695,-98.0,100.0,4042.0852,10809.35740351677,-99.005035,28.139229,,0.0012377177,1.2377177e-05
3096333,0.006185048,4.1260796,100,[ 0.191 -0.066 -0.12  ... -0.337 -0.876 -0.351],106.75,1.6090716,0.041260794,0.003173764,-100.0,-97.0,,-31.390793,-42.898327,17.058722,0.6185048,0.31737643,31600,316,131.09909,0.7627818,-97.0,100.0,3876.374,10844.917797803879,-98.005035,20.842705,,0.000294732,2.94732e-06
3107267,0.0071364306,4.417516,100,[ 0.191 -0.066 -0.12  ... -0.335 -0.878 -0.351],109.34,1.621391,0.044175163,0.0034001223,-100.0,-97.0,,-32.131676,-41.73589,17.058722,0.7136431,0.3400122,31700,317,91.318504,1.0950683,-97.0,100.0,4924.4355,10879.661389827728,-98.005035,18.500443,,0.0002903907,2.9039068e-06
3118247,0.0031654492,1.513084,100,[ 0.192 -0.066 -0.12  ... -0.335 -0.875 -0.341],109.8,1.615607,0.01513084,0.0021395106,-100.0,-94.0,100.0,-19.903214,-31.386898,27.64055,0.31654492,0.21395107,31800,318,130.55624,0.7659534,-94.0,100.0,1068.9705,10915.253866672516,-95.005035,31.35799,,0.00026303256,2.6303255e-06
3129856,0.008637367,5.0084324,100,[ 0.192 -0.066 -0.119 ... -0.335 -0.877 -0.346],116.09,1.6084931,0.050084323,0.0040015127,-100.0,-90.0,,-36.249264,-48.134136,30.0,0.86373675,0.40015128,31900,319,139.83768,0.71511483,-90.0,100.0,7232.2246,10950.633071660995,-91.005035,17.67024,,0.00027727248,2.7727249e-06
3141313,0.011073506,7.550477,100,[ 0.192 -0.066 -0.119 ... -0.334 -0.875 -0.355],114.57,1.5970037,0.075504765,0.0060145794,-100.0,-92.0,,-52.24923,-59.87448,27.12932,1.1073507,0.60145795,32000,320,57.56299,1.7372274,-92.0,100.0,9299.15,10983.942568540573,-93.005035,22.780659,,0.00047646876,4.7646877e-06
3153173,0.008893275,5.518699,100,[ 0.192 -0.067 -0.119 ... -0.335 -0.883 -0.358],118.6,1.5927719,0.05518699,0.005649591,-100.0,-91.0,,-48.172153,-55.3844,28.618176,0.8893275,0.56495905,32100,321,51.4963,1.9418871,-91.0,100.0,5422.2046,11016.3516767025,-92.005035,28.752712,,0.00021160269,2.1160267e-06
3164899,0.0053138467,3.71721,100,[ 0.192 -0.066 -0.119 ... -0.333 -0.884 -0.362],117.26,1.6075156,0.0371721,0.0033320116,-100.0,-94.0,,-31.655243,-41.47653,23.748684,0.5313847,0.33320117,32200,322,95.493095,1.0471961,-94.0,100.0,2883.6033,11048.73054265976,-95.005035,28.22193,,0.0007268573,7.2685725e-06
3176449,0.010096793,9.140727,100,[ 0.192 -0.067 -0.119 ... -0.33  -0.871 -0.359],115.5,1.6070298,0.09140727,0.0043104854,-100.0,-98.0,,-42.98531,-52.127235,14.0,1.0096794,0.43104854,32300,323,82.739044,1.2086192,-98.0,100.0,10306.863,11088.772829532623,-99.005035,15.416059,,0.0010800905,1.0800905e-05
3187028,0.0040854635,3.1534767,100,[ 0.192 -0.067 -0.119 ... -0.332 -0.872 -0.358],105.79,1.6044917,0.031534765,0.0026305933,-100.0,-94.0,,-25.535267,-35.26557,23.748684,0.4085464,0.2630593,32400,324,93.73206,1.0668708,-94.0,100.0,1702.1696,11123.002041101456,-95.005035,29.308409,,0.0006581997,6.581997e-06
3198173,0.004474513,2.9188404,100,[ 0.192 -0.067 -0.119 ... -0.332 -0.872 -0.362],111.45,1.6084034,0.029188404,0.0023372967,-100.0,-98.0,,-22.391697,-37.16691,14.0,0.44745132,0.23372969,32500,325,216.1238,0.46269777,-98.0,100.0,1985.6653,11159.32191824913,-99.005035,21.436617,,0.0006181481,6.181481e-06
3209358,0.009522196,7.8664083,100,[ 0.193 -0.067 -0.119 ... -0.33  -0.871 -0.359],111.85,1.6087216,0.07866408,0.004501366,-100.0,-93.0,,-32.03797,-43.399574,25.514702,0.9522196,0.45013657,32600,326,127.79516,0.78250223,-93.0,100.0,2756.3352,11196.51080417633,-94.005035,18.265095,,0.00031210104,3.1210102e-06
3221298,0.006462736,5.2488446,100,[ 0.193 -0.067 -0.119 ... -0.33  -0.866 -0.364],119.4,1.5914184,0.052488446,0.002742842,-100.0,-96.0,,-21.862377,-32.521282,19.595919,0.6462736,0.27428424,32700,327,112.47614,0.8890774,-96.0,100.0,1703.8665,11228.442155361176,-97.005035,15.26306,,9.993859e-05,9.993859e-07
3233048,0.0049118614,3.3036406,100,[ 0.193 -0.066 -0.119 ... -0.332 -0.869 -0.377],117.5,1.593156,0.033036407,0.0027862263,-100.0,-98.0,,-27.803938,-41.73441,14.0,0.49118617,0.27862263,32800,328,192.11748,0.52051485,-98.0,100.0,2439.9448,11268.441996335983,-99.005035,24.343657,,3.388708e-05,3.3887082e-07
3243788,0.004494286,2.9377437,100,[ 0.193 -0.066 -0.119 ... -0.335 -0.87  -0.375],107.4,1.5866067,0.029377436,0.0027653787,-100.0,-96.0,,-27.412985,-37.542385,19.595919,0.4494286,0.27653787,32900,329,101.57872,0.98445815,-96.0,100.0,2051.2803,11300.542259931564,-97.005035,27.462978,,0.0006041461,6.041461e-06
3255447,0.0049229683,2.4815416,100,[ 0.193 -0.066 -0.119 ... -0.335 -0.871 -0.38 ],116.59,1.5839859,0.024815416,0.0035701226,-100.0,-91.0,100.0,-33.73908,-47.38183,31.92178,0.49229681,0.35701224,33000,330,184.26332,0.5427016,-91.0,100.0,2495.067,11334.623348474503,-92.005035,34.46537,,6.610453e-05,6.6104525e-07
3266896,0.0066364147,3.5330553,100,[ 0.193 -0.066 -0.119 ... -0.332 -0.877 -0.377],114.49,1.579102,0.035330553,0.0034264617,-100.0,-100.0,-100.0,-34.264618,-50.759663,,0.6636415,0.34264618,33100,331,269.36563,0.3712426,-100.0,100.0,4448.687,11366.643338680267,-101.005035,21.047123,100.0,0.00018444436,1.8444435e-06
3277372,0.0062959185,3.6015549,100,[ 0.193 -0.066 -0.119 ... -0.334 -0.876 -0.383],104.76,1.5746204,0.036015548,0.0034518084,-100.0,-97.0,,-31.701418,-44.279728,17.058722,0.6295919,0.34518087,33200,332,156.63174,0.6384402,-97.0,100.0,3507.9697,11400.6019551754,-98.005035,23.111845,,0.0010701951,1.07019505e-05
3287908,0.008016918,7.1058173,100,[ 0.192 -0.066 -0.119 ... -0.334 -0.877 -0.386],105.36,1.5604651,0.07105817,0.003375278,-100.0,-98.0,,-32.36822,-42.813904,14.0,0.8016918,0.3375278,33300,333,108.02117,0.9257445,-98.0,100.0,6398.6104,11434.9380133152,-99.005035,15.056805,,0.00022272524,2.2272523e-06
3298122,0.007146773,3.8675702,100,[ 0.192 -0.066 -0.119 ... -0.335 -0.875 -0.402],102.14,1.5542952,0.0386757,0.0051468704,-100.0,-97.0,,-49.90159,-58.360924,17.058722,0.71467733,0.51468706,33400,334,70.84472,1.4115378,-97.0,100.0,5125.6943,11472.209927082062,-98.005035,34.151623,,0.0008598763,8.598762e-06
3309725,0.005362597,3.6335218,100,[ 0.192 -0.066 -0.119 ... -0.335 -0.875 -0.408],116.03,1.5611376,0.03633522,0.002577985,-100.0,-99.0,,-25.731861,-38.66239,9.949874,0.53625965,0.2577985,33500,335,165.52667,0.60413224,-99.0,100.0,2907.0564,11507.221966028214,-100.005035,18.7722,,0.00017572836,1.7572836e-06
3320433,0.007400306,4.9502854,100,[ 0.191 -0.066 -0.12  ... -0.336 -0.872 -0.405],107.08,1.5640441,0.049502853,0.0038216196,-100.0,-98.0,,-37.69706,-43.942245,14.0,0.74003065,0.38216195,33600,336,38.612335,2.589846,-98.0,100.0,5552.992,11540.209948539734,-99.005035,21.053656,,0.00038667966,3.8667963e-06
3330756,0.0039878194,1.6159463,100,[ 0.191 -0.066 -0.12  ... -0.34  -0.868 -0.406],103.23,1.5567431,0.016159462,0.0027900117,-100.0,-99.0,,-27.893803,-39.49002,9.949874,0.39878193,0.27900118,33700,337,133.1275,0.7511596,-99.0,100.0,1606.6858,11577.309599161148,-100.005035,32.86279,,0.00027917707,2.7917706e-06
3341147,0.007267485,5.1505804,100,[ 0.191 -0.066 -0.12  ... -0.343 -0.866 -0.415],103.91,1.5556655,0.051505804,0.0045819394,-100.0,-99.0,,-45.580376,-53.119083,9.949874,0.7267485,0.45819402,33800,338,56.263813,1.7773414,-99.0,100.0,5351.2803,11614.602041959763,-100.005035,28.443344,,7.2751194e-05,7.275119e-07
3351207,0.0048530255,3.4035726,100,[ 0.191 -0.066 -0.12  ... -0.341 -0.867 -0.416],100.6,1.5542758,0.034035724,0.0025667413,-100.0,-100.0,-100.0,-25.667416,-34.754738,,0.48530257,0.25667417,33900,339,81.75367,1.2231867,-100.0,100.0,2378.9753,11651.297938108444,-101.005035,21.85852,100.0,0.00045561825,4.5561824e-06
3361942,0.002912147,1.6442968,100,[ 0.192 -0.066 -0.12  ... -0.339 -0.869 -0.414],107.35,1.5387294,0.016442968,0.001998002,-100.0,-97.0,,-18.993864,-32.5974,17.058722,0.29121467,0.19980021,34000,340,183.20566,0.54583466,-97.0,100.0,819.53485,11687.053886413574,-98.005035,32.006226,,7.783774e-05,7.783774e-07
3372640,0.0060888967,3.803579,100,[ 0.192 -0.066 -0.12  ... -0.337 -0.882 -0.417],106.98,1.5393744,0.03803579,0.0034339663,-100.0,-97.0,,-34.315376,-44.90914,17.058722,0.60888964,0.34339663,34100,341,111.105576,0.90004486,-97.0,100.0,3746.558,11721.881770849228,-98.005035,24.13117,,0.000882371,8.823709e-06
3383583,0.022365866,21.661112,100,[ 0.192 -0.066 -0.12  ... -0.337 -0.88  -0.418],109.43,1.5371888,0.21661112,0.0056290203,-100.0,-98.0,,-34.60689,-48.510498,14.0,2.2365868,0.56290203,34200,342,191.37715,0.5225284,-98.0,100.0,5124.977,11756.284245491028,-99.005035,5.9569097,,0.0006094149,6.094149e-06
3395294,0.0054493193,4.2188034,100,[ 0.191 -0.066 -0.121 ... -0.34  -0.881 -0.419],117.11,1.5384958,0.042188033,0.0028085932,-100.0,-93.0,100.0,-24.930296,-37.027756,29.171904,0.54493195,0.2808593,34300,343,144.88501,0.69020253,-93.0,100.0,3162.5115,11794.68977856636,-94.005035,20.988577,,0.00043225524,4.3225523e-06
3406631,0.0044268514,2.298812,100,[ 0.191 -0.066 -0.121 ... -0.339 -0.882 -0.417],113.37,1.5371106,0.022988118,0.002906698,-100.0,-98.0,,-29.005306,-43.5503,14.0,0.44268516,0.2906698,34400,344,209.44131,0.4774607,-98.0,100.0,1982.8792,11832.461819648743,-99.005035,30.125227,,4.460307e-05,4.460307e-07
3417044,0.0076850057,5.914933,100,[ 0.192 -0.066 -0.121 ... -0.338 -0.886 -0.415],104.13,1.5458727,0.059149332,0.0041451063,-100.0,-96.0,,-40.81174,-56.829285,19.595919,0.76850057,0.41451058,34500,345,253.99617,0.3937067,-96.0,100.0,6004.675,11867.53001499176,-97.005035,22.536238,,7.446678e-05,7.446678e-07
3429056,0.0045487066,2.8125393,100,[ 0.191 -0.066 -0.121 ... -0.34  -0.88  -0.412],120.12,1.5371032,0.028125392,0.0025856928,-100.0,-99.0,,-23.359808,-33.36315,9.949874,0.4548707,0.25856924,34600,346,99.06623,1.0094258,-99.0,100.0,1584.256,11902.313883304596,-100.005035,24.421661,,0.0015404711,1.540471e-05
3440087,0.006901517,4.193359,100,[ 0.192 -0.066 -0.121 ... -0.341 -0.885 -0.416],110.31,1.541655,0.04193359,0.0047351616,-100.0,-99.0,,-46.67066,-54.977535,9.949874,0.69015175,0.47351617,34700,347,68.31418,1.463825,-99.0,100.0,4829.0396,11935.984495639801,-100.005035,32.006985,,0.0010211893,1.0211892e-05
3452050,0.0052648373,2.96247,100,[ 0.192 -0.066 -0.121 ... -0.338 -0.889 -0.407],119.63,1.5481678,0.0296247,0.0033830435,-100.0,-94.0,,-29.906202,-38.06933,23.748684,0.5264838,0.33830434,34800,348,65.970245,1.5158349,-94.0,100.0,2101.1816,11970.75486779213,-95.005035,29.223595,,0.001246673,1.246673e-05
3463303,0.006669218,4.0000834,100,[ 0.192 -0.066 -0.121 ... -0.337 -0.89  -0.4  ],112.53,1.5394782,0.040000834,0.0035988418,-100.0,-95.0,,-33.13437,-49.85267,21.794495,0.66692185,0.35988417,34900,349,276.7065,0.36139375,-95.0,100.0,4217.156,12004.886004209518,-96.005035,22.552032,,7.7599456e-05,7.759945e-07
3474510,0.012129935,11.193479,100,[ 0.191 -0.066 -0.121 ... -0.333 -0.894 -0.405],112.07,1.530352,0.11193478,0.0047754664,-100.0,-94.0,,-33.394978,-44.980816,23.748684,1.2129936,0.4775466,35000,350,132.88933,0.7525059,-94.0,100.0,2966.845,12041.069163322449,-95.005035,13.419455,,0.00093779684,9.377968e-06
3486014,0.0056301104,3.639266,100,[ 0.192 -0.066 -0.12  ... -0.334 -0.895 -0.413],115.04,1.5273647,0.03639266,0.002920407,-100.0,-93.0,,-26.728298,-36.545284,25.514702,0.56301105,0.29204068,35100,351,95.40947,1.048114,-93.0,100.0,3180.889,12078.68572640419,-94.005035,21.201662,,0.0013710762,1.3710762e-05
3497660,0.0063167633,4.2608624,100,[ 0.192 -0.066 -0.12  ... -0.335 -0.901 -0.41 ],116.46,1.5257065,0.042608622,0.0029355446,-100.0,-95.0,,-25.205437,-36.7573,21.794495,0.6316764,0.29355446,35200,352,132.11118,0.7569382,-95.0,100.0,3087.1143,12115.308549165726,-96.005035,17.760952,,0.0008038797,8.038797e-06
3509126,0.0064095906,4.1343513,100,[ 0.193 -0.067 -0.12  ... -0.334 -0.895 -0.418],114.66,1.5218245,0.04134351,0.0036957392,-100.0,-95.0,,-30.743557,-40.86872,21.794495,0.640959,0.3695739,35300,353,101.49375,0.9852823,-95.0,100.0,3000.1145,12151.429829597473,-96.005035,24.95095,,0.0002746717,2.746717e-06
3521001,0.0058875023,3.4455767,100,[ 0.193 -0.067 -0.119 ... -0.333 -0.898 -0.418],118.75,1.522382,0.034455765,0.005016087,-100.0,-94.0,,-46.694054,-52.1223,23.748684,0.58875024,0.5016087,35400,354,29.17117,3.4280422,-94.0,100.0,3469.611,12185.759029626846,-95.005035,42.05872,,0.00020752,2.0752e-06
3532440,0.0065159895,3.4553354,100,[ 0.194 -0.067 -0.119 ... -0.333 -0.901 -0.415],114.39,1.5199472,0.034553353,0.0063468213,-100.0,-92.0,,-58.301983,-60.99628,27.12932,0.65159893,0.6346821,35500,355,7.186655,13.91468,-92.0,100.0,4384.1333,12224.45054936409,-93.005035,48.68505,,0.0011859058,1.1859058e-05
3544788,0.0057321806,4.281015,100,[ 0.193 -0.066 -0.119 ... -0.333 -0.907 -0.411],123.48,1.51895,0.04281015,0.0034597283,-100.0,-94.0,,-32.12768,-47.38243,23.748684,0.57321805,0.34597284,35600,356,230.3803,0.4340649,-94.0,100.0,3315.4766,12263.546136379242,-95.005035,26.701668,,1.4662063e-05,1.4662064e-07
3556904,0.013650071,13.177694,100,[ 0.193 -0.066 -0.12  ... -0.334 -0.904 -0.415],121.16,1.5156314,0.13177694,0.0046404917,-100.0,-95.0,,-33.07629,-43.84588,21.794495,1.3650069,0.4640492,35700,357,114.82419,0.87089664,-95.0,100.0,2349.4895,12299.810035943985,-96.005035,10.360009,,0.00019566392,1.9566392e-06
3568880,0.0058257408,4.3211393,100,[ 0.193 -0.066 -0.119 ... -0.336 -0.906 -0.416],119.76,1.5171825,0.043211393,0.003463946,-100.0,-97.0,,-34.497753,-42.910324,17.058722,0.5825741,0.34639463,35800,358,70.06366,1.4272734,-97.0,100.0,3437.195,12334.351348161697,-98.005035,26.119719,,0.0010341627,1.0341627e-05
3580608,0.0070261084,5.258408,100,[ 0.193 -0.066 -0.119 ... -0.339 -0.906 -0.415],117.28,1.5088937,0.05258408,0.0036830602,-100.0,-92.0,,-34.23722,-42.96938,27.12932,0.7026109,0.36830604,35900,359,75.48809,1.3247123,-92.0,100.0,4985.5835,12368.108165502548,-93.005035,21.5552,,0.0013113255,1.3113255e-05
3592670,0.47925332,481.86536,100,[ 0.193 -0.066 -0.119 ... -0.339 -0.906 -0.423],120.62,1.5150692,4.8186536,0.05501419,-100.0,-86.0,100.0,417.6155,400.5504,37.46999,47.925327,5.5014176,36000,360,288.30557,0.3468542,-86.0,100.0,23329200.0,12403.20178604126,-87.005035,1.3005697,,0.00025317,2.5317e-06
3603929,0.006694744,4.5152507,100,[ 0.193 -0.066 -0.119 ... -0.334 -0.897 -0.426],112.59,1.5195259,0.045152504,0.0043929946,-100.0,-95.0,,-41.541325,-47.532967,21.794495,0.6694744,0.43929943,36100,361,35.540756,2.813671,-95.0,100.0,4583.0938,12447.177733898163,-96.005035,30.098259,,0.0022826756,2.2826755e-05
3615468,0.00798719,5.727975,100,[ 0.193 -0.066 -0.119 ... -0.335 -0.898 -0.42 ],115.39,1.5083895,0.057279747,0.0048169037,-100.0,-94.0,,-45.4698,-54.161293,23.748684,0.798719,0.48169032,36200,362,74.786674,1.3371366,-94.0,100.0,6175.1357,12484.685973644257,-95.005035,26.670288,,5.1100673e-05,5.110067e-07
3626493,0.009776196,8.408073,100,[ 0.193 -0.066 -0.12  ... -0.336 -0.904 -0.425],110.25,1.5126688,0.08408073,0.0043324097,-100.0,-98.0,,-41.139694,-50.108524,14.0,0.9776197,0.43324098,36300,363,79.63552,1.2557211,-98.0,100.0,9393.971,12521.035174131393,-99.005035,16.415209,,0.0003052139,3.052139e-06
3638198,0.0097106695,6.3886504,100,[ 0.192 -0.066 -0.12  ... -0.336 -0.907 -0.419],117.05,1.5146283,0.0638865,0.0052894093,-100.0,-94.0,,-45.144775,-54.604492,23.748684,0.971067,0.528941,36400,364,88.59133,1.1287786,-94.0,100.0,6082.2524,12557.729312896729,-95.005035,22.881096,,0.0008336707,8.336707e-06
3650548,0.021029204,19.54779,100,[ 0.192 -0.066 -0.12  ... -0.337 -0.905 -0.419],123.5,1.5111606,0.1954779,0.0062546455,-100.0,-94.0,,-34.71016,-44.89997,23.748684,2.1029203,0.6254646,36500,365,102.7939,0.9728204,-94.0,100.0,2238.318,12591.761990070343,-95.005035,8.127301,,0.0010243554,1.0243554e-05
3662057,0.0062986747,3.2464616,100,[ 0.192 -0.066 -0.12  ... -0.338 -0.898 -0.429],115.09,1.5152869,0.032464616,0.0038676276,-100.0,-92.0,,-36.81597,-47.129906,27.12932,0.6298675,0.38676277,36600,366,105.313446,0.94954634,-92.0,100.0,4065.1797,12628.772010087967,-93.005035,27.380625,,0.00035547838,3.5547837e-06
3674089,0.008250184,5.3499084,100,[ 0.193 -0.066 -0.12  ... -0.337 -0.891 -0.431],120.32,1.5230173,0.053499084,0.005269866,-100.0,-91.0,100.0,-49.92402,-57.23403,31.92178,0.8250184,0.52698666,36700,367,52.9019,1.8902912,-91.0,100.0,6996.6006,12664.620669603348,-92.005035,28.977835,,0.0013293109,1.3293109e-05
3686204,0.019837908,19.589088,100,[ 0.193 -0.067 -0.119 ... -0.337 -0.881 -0.434],121.15,1.5240974,0.19589087,0.0058660065,-100.0,-90.0,,-36.680813,-47.02681,30.0,1.9837908,0.58660066,36800,368,105.96924,0.9436701,-90.0,100.0,2997.123,12701.145514249802,-91.005035,8.040617,,0.00028670527,2.8670527e-06
3697220,0.0049344213,2.3759055,100,[ 0.193 -0.066 -0.119 ... -0.341 -0.876 -0.437],110.16,1.522546,0.023759054,0.0030653225,-100.0,-96.0,,-28.313179,-39.51081,19.595919,0.49344212,0.30653226,36900,369,124.13305,0.80558723,-96.0,100.0,2171.7544,12739.013772010803,-97.005035,27.84496,,0.00032388596,3.2388596e-06
3708902,0.004462922,3.061471,100,[ 0.193 -0.067 -0.119 ... -0.339 -0.877 -0.438],116.82,1.519868,0.03061471,0.0027473557,-100.0,-93.0,,-21.258999,-29.237413,25.514702,0.4462922,0.27473557,37000,370,63.018555,1.5868342,-93.0,100.0,983.04956,12774.796283245087,-94.005035,27.48148,,0.00035594788,3.5594787e-06
3720811,0.0063390806,3.8374825,100,[ 0.193 -0.066 -0.119 ... -0.336 -0.873 -0.445],119.09,1.5185798,0.038374823,0.0035705927,-100.0,-90.0,,-29.644339,-38.279102,30.0,0.6339081,0.35705924,37100,371,73.81354,1.354765,-90.0,100.0,3395.2266,12813.659036397934,-91.005035,24.085375,,0.0022663625,2.2663626e-05
3733206,0.008418695,5.2357893,100,[ 0.193 -0.066 -0.119 ... -0.337 -0.876 -0.443],123.95,1.5296159,0.052357893,0.005330805,-100.0,-93.0,,-42.243763,-51.810814,25.514702,0.84186953,0.53308046,37200,372,90.61321,1.1035918,-93.0,100.0,3778.6658,12854.010998249054,-94.005035,28.620134,,0.0006565566,6.5655654e-06
3745127,0.006334813,3.9477468,100,[ 0.193 -0.066 -0.119 ... -0.338 -0.873 -0.435],119.21,1.5316663,0.039477468,0.0055212234,-100.0,-98.0,,-53.362717,-60.7505,14.0,0.6334813,0.55212235,37300,373,54.03354,1.8507024,-98.0,100.0,4067.3105,12888.52713394165,-99.005035,43.16992,,0.00015547541,1.5547541e-06
3757829,0.008089047,7.0975704,100,[ 0.193 -0.066 -0.119 ... -0.338 -0.876 -0.43 ],127.02,1.5371355,0.070975706,0.0035925498,-100.0,-98.0,,-35.866356,-50.501335,14.0,0.80890477,0.359255,37400,374,212.04073,0.4716075,-98.0,100.0,6613.3506,12925.414022922516,-99.005035,16.475061,,0.00029573913,2.9573912e-06
