InitialReturnMean,RewardCompression,EpisodesSoFar,EmpiricalD2,InitialBound,EpThisIter,ReturnStepMax,Iteration,TimeElapsed,InitialReturnStd,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpRewMean,ReturnMeanIW,Bound,StdIW,Weights,EpLenMean,MeanIW,MeanEntropy,MinIW,ESSRenyi,InitialReturnMin,MaxIW,ESSClassic
-100.0,0.99,48100,1.0,-101.005035,100,100.0,481,11504.262132644653,,100.0,4599688,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.55,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,48200,1.0,-51.00504,100,100.0,482,11520.094945907593,9.949873924255371,,4609932,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.44,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,48300,1.0,-101.005035,100,100.0,483,11539.572411775589,,100.0,4620187,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.55,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,48400,1.0,-51.00504,100,100.0,484,11560.404086589813,9.949873924255371,,4629754,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],95.67,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,48500,1.0,-101.005035,100,100.0,485,11583.290279388428,,100.0,4639642,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.88,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,48600,1.0,-101.005035,100,100.0,486,11607.397302150726,,100.0,4649522,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.8,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,48700,1.0,-101.005035,100,100.0,487,11628.22720170021,,100.0,4659832,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.1,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,48800,1.0,-51.00504,100,100.0,488,11657.307649850845,14.0,,4670275,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.43,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,48900,1.0,-51.00504,100,100.0,489,11683.036173343658,9.949873924255371,100.0,4680621,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.46,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,49000,1.0,-101.005035,100,100.0,490,11705.40096282959,,100.0,4690858,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.37,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,49100,1.0,-101.005035,100,100.0,491,11730.353510141373,,100.0,4700859,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.01,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,49200,1.0,-101.005035,100,100.0,492,11750.648790359497,,100.0,4711125,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.66,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,49300,1.0,-51.00504,100,100.0,493,11776.836941242218,14.0,,4721612,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.87,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,49400,1.0,-51.00504,100,100.0,494,11805.535803079605,9.949873924255371,,4731456,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.44,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,49500,1.0,-101.005035,100,100.0,495,11829.475039958954,,100.0,4741295,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.39,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,49600,1.0,-101.005035,100,100.0,496,11858.318973302841,,100.0,4751511,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.16,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,49700,1.0,-51.00504,100,100.0,497,11879.356969118118,9.949873924255371,,4761873,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.62,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,49800,1.0,-51.00504,100,100.0,498,11898.667314052582,9.949873924255371,,4772184,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.11,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,49900,1.0,-101.005035,100,100.0,499,11917.858587503433,,100.0,4782706,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.22,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
