InitialReturnMean,EmpiricalD2,EpisodesSoFar,MaxIW,ESSRenyi,EpRewMean,Weights,EpThisIter,StdIWNorm,MeanIWNorm,TimestepsSoFar,ReturnMeanIW,MeanEntropy,InitialReturnStd,Iteration,TimeElapsed,InitialBound,MeanIW,StdIW,EpLenMean,MinIWNorm,ReturnStepMaxmin,InitialReturnMax,InitialReturnMin,MaxIWNorm,ReturnStepMax,MinIW,ESSClassic,Bound,J_sample_variance
51.127617,27905.172,29100,4319.094,0.0035835651,148.3009521531758,[ 0.21  -0.115 -0.174 ... -0.417 -1.21  -0.295],100,4.297029,0.4441949,12662076,2170.39,1.3397484,13.708228,291,34111.201916217804,48.150734,44.4195,429.7029,496.78,1.16605555e-07,74.982834,89.30646,18.633099,43.19094,100.0,1.1660556e-05,1.0572909,1673.1064,440868580.0
50.803017,286.20233,29200,386.56744,0.34940317,145.12429781831528,[ 0.209 -0.114 -0.173 ... -0.416 -1.202 -0.296],100,0.3843851,0.04532282,12711623,199.45784,1.3300838,10.98691,292,34242.11802506447,48.188038,4.532282,38.43851,495.47,1.4843874e-06,,78.449265,24.272228,3.8656743,100.0,0.00014843875,1.3712112,155.21895,2691774.8
51.43785,2975.1833,29300,1336.6768,0.033611372,145.94195477900493,[ 0.209 -0.114 -0.172 ... -0.416 -1.202 -0.305],100,1.3296257,0.14148514,12761037,794.42804,1.32913,15.554593,293,34355.390632629395,48.540825,14.148515,132.96255,494.14,3.6546479e-07,71.717316,86.91072,17.266031,13.366767,100.0,3.654648e-05,1.119626,636.4092,54657236.0
50.958736,164.52545,29400,303.0296,0.6078087,145.923973297292,[ 0.209 -0.114 -0.173 ... -0.415 -1.199 -0.31 ],100,0.30481848,0.04456028,12810914,257.6831,1.3360498,14.88873,294,34481.58775305748,48.12516,4.456028,30.481846,498.77,3.6928807e-06,75.0721,85.00733,16.495998,3.0302958,100.0,0.0003692881,2.0923295,221.33752,3040464.2
49.814747,1677.5529,29500,588.51843,0.05961064,148.4433579542872,[ 0.21  -0.115 -0.175 ... -0.415 -1.195 -0.307],100,0.5866552,0.07325921,12860914,538.7669,1.3481804,13.375297,295,34608.69517827034,47.094868,7.325921,58.665524,500.0,3.8908663e-08,7.140423,81.59641,23.764692,5.8851843,27.22887,3.8908665e-06,1.5354598,427.3662,22112724.0
50.319435,12.228144,29600,48.44741,8.177856,143.3822382606455,[ 0.209 -0.115 -0.174 ... -0.414 -1.196 -0.294],100,0.06847961,0.020523965,12910670,110.245255,1.3441126,14.884377,296,34746.21409392357,47.15647,2.0523968,6.847962,497.56,9.5601696e-05,68.46839,94.888855,25.345137,0.4844741,100.0,0.00956017,8.242197,99.18477,149986.67
53.523624,49897.816,29700,14193.254,0.0020040958,147.3341001893714,[ 0.21  -0.115 -0.174 ... -0.414 -1.201 -0.293],100,14.122838,1.4561417,12959602,7430.161,1.3179665,13.6507635,297,34864.91032600403,50.69662,145.61415,1412.2837,489.32,5.6765582e-08,,84.81019,18.685785,141.93254,100.0,5.6765584e-06,1.051891,6798.6694,5193889000.0
50.71767,220.5748,29800,468.66714,0.45336094,145.94812873465742,[ 0.208 -0.114 -0.172 ... -0.416 -1.227 -0.293],100,0.47098628,0.060790032,13009201,334.2961,1.316382,12.979179,298,34996.67398405075,47.783222,6.079004,47.09863,495.99,9.67555e-07,,88.03335,24.713217,4.6866713,100.0,9.67555e-05,1.6386002,290.71445,6918876.0
51.456955,15.462214,29900,37.832245,6.467379,149.12209628037698,[ 0.209 -0.115 -0.174 ... -0.416 -1.223 -0.298],100,0.05514791,0.02093108,13058849,103.491714,1.3086009,14.740032,299,35122.93428897858,48.3897,2.093108,5.514791,496.48,0.00020013975,74.37979,92.017426,18.192928,0.37832245,100.0,0.020013975,12.591534,91.43068,58569.12
50.810078,4.004669,30000,24.119257,24.970852,140.58231306643188,[ 0.209 -0.115 -0.174 ... -0.416 -1.226 -0.304],100,0.034461234,0.016468812,13106672,94.71457,1.3134692,13.412879,300,35263.23805642128,47.96025,1.6468815,3.4461234,478.23,0.000276196,,85.494804,21.471853,0.24119256,100.0,0.0276196,18.592142,89.01159,64052.59
54.440796,402684.12,30100,19002.818,0.0002483336,149.88758463548905,[ 0.209 -0.115 -0.174 ... -0.416 -1.223 -0.302],100,18.90701,1.9059998,13155737,9679.109,1.3129585,14.17896,301,35393.017877578735,51.453625,190.59996,1890.701,490.65,2.1103213e-08,,89.61515,22.021147,190.02818,100.0,2.1103215e-06,1.006025,7783.528,9313322000.0
51.152412,44.794228,30200,853.1165,2.2324305,147.42603208384153,[ 0.209 -0.115 -0.174 ... -0.416 -1.223 -0.302],100,0.8480242,0.09638923,13205433,448.64236,1.3081973,13.561813,302,35542.837867975235,48.148136,9.638921,84.80241,496.96,2.144593e-05,76.270676,90.12829,18.76268,8.531165,100.0,0.002144593,1.2754562,428.5352,15082739.0
51.636173,39.743145,30300,119.875786,2.5161572,141.55879320981794,[ 0.209 -0.115 -0.174 ... -0.415 -1.226 -0.304],100,0.12270464,0.024251439,13254436,118.24861,1.3036113,14.39791,303,35675.437975883484,48.638454,2.425144,12.270465,490.03,2.0486765e-05,73.0716,89.93164,23.940681,1.1987579,100.0,0.0020486766,3.7593403,99.35033,396506.2
51.496494,1231583.0,30400,17995.438,8.119631e-05,143.21449450164076,[ 0.209 -0.115 -0.174 ... -0.416 -1.231 -0.304],100,17.904692,1.8050247,13303432,9147.843,1.2914106,11.936191,304,35800.3580365181,48.483925,180.50249,1790.4691,489.96,6.3969656e-09,,90.37725,19.823166,179.95438,100.0,6.3969657e-07,1.0060999,5804.586,8312553000.0
51.91597,14878.276,30500,2298.187,0.006721209,143.58220201824543,[ 0.209 -0.114 -0.173 ... -0.417 -1.238 -0.308],100,2.2864232,0.24727865,13352692,1532.9945,1.2957982,14.244587,305,35926.324585199356,48.878277,24.727869,228.6423,492.6,2.6224006e-08,,91.130775,17.602467,22.981869,100.0,2.6224006e-06,1.1561387,1162.4673,200559650.0
49.29955,2082.9534,30600,886.47754,0.048008755,141.33589808771853,[ 0.208 -0.114 -0.173 ... -0.417 -1.239 -0.303],100,0.9014845,0.114029504,13401198,748.1544,1.3007739,13.855123,306,36055.969942092896,46.377274,11.402949,90.148445,485.06,9.053695e-07,,87.66843,19.080791,8.864776,100.0,9.053695e-05,1.5747957,614.7833,36851788.0
49.913433,83.426125,30700,146.61124,1.1986653,139.45030510338697,[ 0.208 -0.114 -0.173 ... -0.419 -1.24  -0.297],100,0.14726587,0.026459415,13450119,131.12294,1.2998042,11.580615,307,36184.8070898056,47.2144,2.6459415,14.726587,489.21,4.578309e-06,,80.97107,25.67492,1.4661124,100.0,0.0004578309,3.1272166,106.47051,530519.2
53.69612,1462453.6,30800,118782.125,6.8378235e-05,140.43677417868363,[ 0.209 -0.115 -0.173 ... -0.418 -1.241 -0.297],100,118.18628,11.882541,13497240,45958.51,1.2987299,14.604349,308,36295.400616407394,50.48225,1188.2542,11818.629,471.21,2.61642e-10,,96.41603,13.624855,1187.8212,100.0,2.6164201e-08,1.0007291,42071.918,211024890000.0
48.31918,984.7082,30900,501.71194,0.101552926,137.11558468238047,[ 0.211 -0.116 -0.177 ... -0.416 -1.25  -0.289],100,0.537599,0.0795377,13545151,419.5759,1.2988045,11.76687,309,36419.0477950573,45.722507,7.9537687,53.759903,479.11,8.916799e-07,,77.900314,21.083374,5.0171194,100.0,8.9167996e-05,2.1420286,338.092,7766144.5
52.268063,76296.1,31000,10388.365,0.001310683,142.8389761313051,[ 0.21  -0.116 -0.177 ... -0.417 -1.251 -0.288],100,10.335506,1.0473152,13593126,6266.687,1.32754,12.131297,310,36536.10062980652,49.591,104.73152,1033.5508,479.75,2.5744443e-08,73.889175,80.31189,17.56352,103.88365,100.0,2.5744444e-06,1.0163764,5527.2354,3876739000.0
48.94813,3559.7612,31100,808.2485,0.028091772,141.09359484903933,[ 0.21  -0.115 -0.176 ... -0.417 -1.247 -0.263],100,0.80432135,0.089249805,13642115,585.1011,1.3397257,12.602254,311,36654.20998311043,46.331078,8.92498,80.43213,489.89,9.311641e-07,72.82837,78.51154,18.243309,8.082484,100.0,9.311641e-05,1.2162999,428.958,29704252.0
49.96652,388628.38,31200,35698.688,0.00025731523,142.31552152644792,[ 0.211 -0.116 -0.178 ... -0.416 -1.236 -0.262],100,35.519295,3.5743983,13689509,23579.314,1.3423209,12.638464,312,36774.257898807526,47.303833,357.43973,3551.9297,473.94,3.605048e-08,,79.880424,18.822374,356.98688,100.0,3.605048e-06,1.0025386,21919.398,55502500000.0
52.339962,1689.3081,31300,1483.0952,0.05919583,147.47913701563334,[ 0.211 -0.116 -0.178 ... -0.418 -1.239 -0.257],100,1.475237,0.1530433,13738083,631.38916,1.35145,14.398188,313,36909.12188863754,49.473545,15.30433,147.52373,485.74,1.1145914e-06,,85.99246,20.734358,14.830952,100.0,0.00011145915,1.0647702,513.57605,36561796.0
50.58481,31.510855,31400,43.567627,3.1735096,143.32106416306985,[ 0.21  -0.116 -0.177 ... -0.418 -1.233 -0.253],100,0.05523354,0.019776404,13786161,96.43888,1.3526559,14.867995,314,37038.53764605522,47.839985,1.9776405,5.5233545,480.78,5.2456194e-06,,82.344826,19.884659,0.43567625,100.0,0.00052456197,11.363253,81.03092,65632.02
51.25068,384.82776,31500,239.45407,0.25985652,145.6544005962764,[ 0.21  -0.116 -0.177 ... -0.418 -1.232 -0.253],100,0.23924541,0.034158252,13834037,217.59462,1.3491421,13.393773,315,37174.21399521828,48.442123,3.4158256,23.924541,478.76,1.7909929e-06,,84.256645,17.367964,2.3945405,100.0,0.0001790993,1.9977452,162.49911,2796985.0
51.39777,5.7080717,31600,55.280655,17.51905,139.49528448350213,[ 0.21  -0.116 -0.178 ... -0.418 -1.235 -0.254],100,0.055975005,0.017246557,13882795,89.78772,1.3536057,13.677575,316,37298.81646370888,48.588223,1.7246557,5.5975003,487.58,0.0003195916,72.96587,84.28627,19.211866,0.55280656,100.0,0.03195916,8.670199,83.07528,73182.44
47.188404,23.583723,31700,117.98988,4.2402124,141.42382515309816,[ 0.211 -0.116 -0.178 ... -0.417 -1.235 -0.249],100,0.12191536,0.025561301,13930010,153.87788,1.3447264,13.019717,317,37406.605887174606,44.421482,2.5561302,12.191536,472.15,4.2954e-05,,83.007935,18.866838,1.1798989,100.0,0.0042954003,4.2108088,140.44081,784848.25
51.12665,281429.47,31800,27435.37,0.0003553288,145.55090218667007,[ 0.21  -0.116 -0.178 ... -0.418 -1.242 -0.252],100,27.32034,2.887605,13979953,14613.937,1.3372791,14.098566,318,37532.717297792435,48.100323,288.7605,2732.0344,499.43,1.3701048e-09,81.83336,90.7898,19.544186,274.3537,100.0,1.3701049e-07,1.1047873,13008.473,18717120000.0
50.621548,58.627514,31900,177.57242,1.7056838,139.3040931824615,[ 0.21  -0.115 -0.177 ... -0.418 -1.25  -0.25 ],100,0.1763884,0.023958758,14028536,146.64981,1.3348635,14.875617,319,37665.141998291016,47.618866,2.395876,17.638838,485.83,5.6601388e-05,,90.08031,18.174297,1.7757242,100.0,0.005660139,1.811545,123.65873,1365062.2
52.431087,1903.2343,32000,1576.2185,0.05254214,140.93765578834865,[ 0.21  -0.115 -0.177 ... -0.418 -1.248 -0.255],100,1.5678431,0.16458863,14076598,968.11035,1.3280953,13.934543,320,37796.37800979614,49.51074,16.458864,156.78432,480.62,5.0214334e-07,74.97829,87.61029,22.21387,15.762185,100.0,5.0214338e-05,1.0900203,840.7073,85885784.0
52.278107,20.889902,32100,63.61302,4.7870016,150.73651731712621,[ 0.209 -0.115 -0.176 ... -0.418 -1.256 -0.254],100,0.06539074,0.017332565,14125698,96.076164,1.3309631,14.40426,321,37912.22212076187,49.279472,1.7332566,6.539074,491.0,3.535484e-05,,89.95895,19.707323,0.6361302,100.0,0.003535484,6.5645485,82.37077,153390.84
49.1114,7384.409,32200,24733.346,0.013542045,140.68120340949193,[ 0.209 -0.115 -0.177 ... -0.418 -1.253 -0.254],100,24.608135,2.5510454,14173844,12441.675,1.3436533,12.928272,322,38012.93953227997,46.194378,255.1045,2460.8135,481.46,3.6786187e-07,,87.5108,22.630829,247.33345,100.0,3.6786187e-05,1.0632527,12191.007,14878670000.0
52.424038,1060.1945,32300,6405.5264,0.09432232,149.8632018207935,[ 0.209 -0.115 -0.177 ... -0.419 -1.245 -0.249],100,6.3725715,0.6524214,14223467,4686.6606,1.3403709,13.968588,323,38149.88642024994,49.73786,65.24214,637.2572,496.23,1.8536008e-06,,80.58526,22.977955,64.05526,100.0,0.00018536008,1.0372862,4599.1973,2141729900.0
55.224125,698.2958,32400,832.70184,0.14320579,153.77113938784476,[ 0.21  -0.116 -0.178 ... -0.417 -1.25  -0.247],100,0.8315083,0.10300323,14273467,437.60037,1.3460877,13.886845,324,38282.353932619095,52.264256,10.300324,83.150826,500.0,3.118847e-06,4.87693,88.79605,21.718672,8.327018,24.583736,0.0003118847,1.5113151,359.385,11179903.0
51.57148,64.003624,32500,145.66048,1.5624115,149.36933763595175,[ 0.21  -0.116 -0.178 ... -0.417 -1.248 -0.244],100,0.15915671,0.03147054,14322283,173.79042,1.3534915,13.353392,325,38400.04991316795,48.379326,3.1470537,15.915673,488.16,5.1083665e-05,,95.764534,21.718023,1.4566047,100.0,0.0051083667,3.762718,148.25249,856999.4
54.01618,109.59239,32600,159.73602,0.9124721,151.92966888323656,[ 0.21  -0.116 -0.177 ... -0.418 -1.243 -0.241],100,0.15883595,0.022885619,14371661,162.13564,1.3502067,14.126044,326,38519.739953517914,50.820316,2.2885618,15.8835945,493.78,1.3369582e-05,,95.87578,24.89041,1.5973603,100.0,0.0013369583,2.0337803,128.67934,1571743.6
54.482193,1.5102942,32700,4.991127,66.212265,155.72142398522942,[ 0.21  -0.116 -0.177 ... -0.417 -1.246 -0.242],100,0.00714881,0.011477976,14421381,65.08545,1.3525376,14.943979,327,38630.207387924194,51.4934,1.1477976,0.714881,497.2,0.0018573256,78.41631,89.66365,20.887499,0.049911268,100.0,0.18573256,72.050514,61.412407,2788.4043
53.588985,1804.5436,32800,460.43542,0.055415675,148.37932489601894,[ 0.21  -0.116 -0.177 ... -0.417 -1.245 -0.24 ],100,0.46939775,0.06260264,14470763,370.694,1.3510374,13.803479,328,38733.27793765068,50.654484,6.2602644,46.93977,493.82,5.829989e-07,74.264114,88.03491,15.925574,4.6043544,100.0,5.829989e-05,1.747618,246.0368,8020142.5
53.68856,4367.0884,32900,1399.3992,0.022898551,152.97678933919994,[ 0.21  -0.115 -0.176 ... -0.417 -1.242 -0.245],100,1.3931054,0.1503102,14520419,1042.7341,1.3482542,12.558263,329,38855.47387290001,50.82756,15.031022,139.31052,496.56,1.06732784e-07,72.55365,85.829926,21.557701,13.993992,100.0,1.0673279e-05,1.150754,853.6681,98990010.0
54.32933,104.94776,33000,400.4189,0.952855,152.92915821272368,[ 0.21  -0.115 -0.176 ... -0.417 -1.244 -0.246],100,0.39802647,0.047119193,14569746,301.6821,1.3404547,12.292208,330,38979.28203201294,51.534954,4.71192,39.80265,493.27,5.57812e-06,72.04632,83.83124,28.202835,4.004189,100.0,0.00055781205,1.3820628,273.0554,6958276.5
54.41861,844.6353,33100,1153.729,0.11839429,153.09180284898855,[ 0.21  -0.116 -0.177 ... -0.417 -1.245 -0.252],100,1.172047,0.1581219,14619170,926.46765,1.3324889,14.657506,331,39105.92395734787,51.4656,15.812191,117.20472,494.24,1.1563701e-07,76.37909,88.59011,24.210321,11.53729,100.0,1.1563701e-05,1.7875596,840.6456,42749700.0
51.469704,22505.367,33200,6022.3955,0.0044433847,140.1316960952249,[ 0.211 -0.116 -0.178 ... -0.418 -1.256 -0.249],100,5.9917274,0.607351,14666422,3189.9333,1.3374122,12.089212,332,39199.498017549515,48.585014,60.735104,599.1727,472.52,2.3301024e-07,,86.54068,25.55027,60.223953,100.0,2.3301025e-05,1.0170349,2757.1782,1001896600.0
56.662792,760.8284,33300,321.1097,0.13143568,149.08471784599746,[ 0.211 -0.116 -0.177 ... -0.417 -1.252 -0.248],100,0.32611948,0.046709515,14714745,280.8783,1.3375024,14.272525,333,39321.40966773033,53.790844,4.670952,32.61195,483.23,3.1276995e-06,73.161316,86.15848,25.132425,3.211097,100.0,0.00031276996,2.0101948,201.66098,3848381.5
53.413364,14797.791,33400,2871.4492,0.0067577655,147.80492553780232,[ 0.21  -0.116 -0.177 ... -0.417 -1.252 -0.249],100,2.856424,0.29487216,14763773,1510.1992,1.3320595,13.02352,334,39449.85063242912,50.27115,29.487219,285.6424,490.28,9.1728786e-08,74.8899,94.26641,17.572866,28.71449,100.0,9.172879e-06,1.0544319,1127.9609,215518540.0
53.746162,2.250059,33500,13.408107,44.443283,149.36985974073926,[ 0.21  -0.115 -0.176 ... -0.418 -1.257 -0.249],100,0.0151615,0.012313095,14812068,69.53861,1.3333682,12.159992,335,39572.92564368248,50.89404,1.2313095,1.5161501,482.95,0.001162133,,85.56386,19.836369,0.13408107,100.0,0.1162133,39.742832,65.26036,10672.013
54.21517,20.943853,33600,30.493256,4.7746706,145.02947275662967,[ 0.21  -0.115 -0.176 ... -0.418 -1.254 -0.25 ],100,0.04098514,0.018055521,14860120,107.34474,1.3294866,16.349281,336,39705.63800573349,51.092106,1.805552,4.098514,480.52,4.449743e-06,,93.69198,19.054237,0.30493253,100.0,0.0004449743,16.25309,93.0522,78778.77
52.60789,3.7574089,33700,9.378376,26.614086,145.50361995721278,[ 0.21  -0.115 -0.177 ... -0.418 -1.257 -0.252],100,0.018351175,0.012668338,14908310,69.02162,1.3285992,13.794732,337,39820.7818441391,49.6981,1.2668338,1.8351175,481.9,0.00027474322,,87.29381,20.698637,0.09378376,100.0,0.027474323,32.274715,63.381268,12290.992
52.49635,115.83734,33800,162.10132,0.86327946,144.57624120525563,[ 0.21  -0.115 -0.176 ... -0.419 -1.258 -0.251],100,0.17493771,0.03307682,14955954,181.51045,1.3071285,14.212675,338,39931.02700686455,49.469193,3.3076816,17.49377,476.44,1.6305698e-06,,90.8147,27.045391,1.6210132,100.0,0.00016305699,3.4516404,148.92984,789474.56
53.204422,10014.974,33900,3032.1375,0.009985048,143.6765684324136,[ 0.21  -0.115 -0.176 ... -0.418 -1.266 -0.265],100,3.0169556,0.32725918,15004196,2299.0374,1.2872335,14.95691,339,40039.42098903656,50.250164,32.725925,301.69556,482.42,2.572141e-07,73.829315,88.62776,22.863605,30.321373,100.0,2.5721412e-05,1.1629627,2003.3904,475859040.0
55.326054,263.2987,34000,434.99377,0.37979677,148.8677181318269,[ 0.209 -0.115 -0.175 ... -0.416 -1.273 -0.278],100,0.43367156,0.053648263,15052855,280.26926,1.2842969,15.694452,340,40162.94592857361,52.245453,5.364827,43.367157,486.59,2.2628165e-06,73.212326,92.417854,22.287807,4.3499374,100.0,0.00022628164,1.507279,230.28203,4869856.5
55.391567,18.70916,34100,69.47068,5.3449755,147.8077968516303,[ 0.209 -0.115 -0.176 ... -0.417 -1.271 -0.282],100,0.071561694,0.018725337,15101740,108.40174,1.2904325,13.051695,341,40286.06911468506,52.421387,1.8725339,7.1561694,488.85,0.00026114503,73.83659,89.10535,27.172022,0.6947068,100.0,0.026114505,6.408197,95.554504,164683.86
55.68626,13.950892,34200,39.829033,7.168,149.68149820308162,[ 0.209 -0.115 -0.174 ... -0.417 -1.268 -0.279],100,0.044157445,0.015581748,15150910,91.96218,1.2876272,12.129793,342,40412.33027458191,52.854218,1.5581751,4.4157453,491.7,0.00011893881,,84.961395,24.146915,0.3982903,100.0,0.0118938815,11.07284,81.38423,88153.7
54.210648,68.356064,34300,148.57248,1.462928,150.362298058937,[ 0.208 -0.115 -0.174 ... -0.418 -1.27  -0.28 ],100,0.15536265,0.032516472,15199465,165.32483,1.2871327,13.88361,343,40522.21805739403,51.290794,3.251647,15.536265,485.55,4.855374e-06,,87.595436,21.682755,1.4857248,100.0,0.0004855374,4.1965714,141.18419,476786.53
58.90077,1.3982799,34400,3.748654,71.51644,152.20689318994292,[ 0.208 -0.114 -0.174 ... -0.417 -1.271 -0.279],100,0.0066650454,0.011403772,15248310,69.65047,1.2856447,13.872259,344,40652.9006793499,55.759026,1.1403772,0.66650456,488.45,0.0032091658,75.823456,94.25229,21.039125,0.03748654,100.0,0.3209166,74.53824,65.935394,2660.18
56.46096,290.588,34500,723.8338,0.34412983,150.64381379808313,[ 0.208 -0.114 -0.173 ... -0.417 -1.275 -0.277],100,0.71953654,0.08308908,15298005,416.77017,1.2891572,13.521682,345,40759.96605467796,53.537994,8.3089075,71.95366,496.95,4.7638855e-06,73.33742,87.68886,23.76934,7.238338,100.0,0.00047638855,1.3159194,366.94348,12856342.0
52.777664,84.48217,34600,165.573,1.1836817,150.82948058038812,[ 0.207 -0.114 -0.173 ... -0.416 -1.272 -0.277],100,0.19367924,0.034731366,15347736,194.54404,1.2890704,13.9773655,346,40888.55916428566,49.886585,3.4731367,19.367926,497.31,1.2167943e-05,71.59195,86.732315,24.451538,1.6557299,100.0,0.0012167944,3.1155286,167.97093,1204440.1
57.271515,30241.277,34700,4256.255,0.0033067386,154.2108463398039,[ 0.208 -0.115 -0.174 ... -0.416 -1.268 -0.281],100,4.234698,0.42788652,15397334,2208.6323,1.265505,13.154962,347,40992.301861763,54.146038,42.788647,423.4698,495.98,2.1858966e-08,73.39543,93.76431,32.55131,42.56255,100.0,2.1858966e-06,1.0106497,1665.1112,481836640.0
56.90729,32.809425,34800,65.16825,3.0479047,155.336378322128,[ 0.209 -0.115 -0.175 ... -0.417 -1.279 -0.294],100,0.08064448,0.022869844,15447001,125.91052,1.2661132,14.237348,348,41116.29399585724,53.76637,2.2869844,8.064448,496.67,9.539854e-07,72.9048,94.22742,24.936937,0.6516825,100.0,9.539854e-05,7.443609,107.919525,195567.8
54.313072,1567.4602,34900,577.1118,0.063797474,152.7241529488905,[ 0.209 -0.115 -0.175 ... -0.417 -1.277 -0.295],100,0.5965212,0.07998387,15495960,424.0124,1.2576869,12.288607,349,41248.817881822586,51.63266,7.998387,59.65211,489.59,1.1115004e-06,,80.41219,19.235395,5.771118,100.0,0.000111150046,1.7660967,317.89197,13043693.0
55.795376,524.7879,35000,410.20963,0.19055317,154.6463566825785,[ 0.209 -0.115 -0.175 ... -0.415 -1.303 -0.277],100,0.4096609,0.05237217,15545276,457.49573,1.2466136,13.614991,350,41363.86385297775,52.695656,5.237217,40.96609,493.16,3.7637378e-06,,92.99188,29.179802,4.102096,100.0,0.0003763738,1.6080939,386.48636,14629751.0
53.679893,24340.348,35100,2941.4084,0.0041084047,137.67069266729098,[ 0.208 -0.114 -0.174 ... -0.416 -1.311 -0.28 ],100,2.9261134,0.30316445,15592348,1780.2742,1.2503859,13.515179,351,41472.18704509735,50.828487,30.31644,292.61136,470.72,8.8787544e-08,75.27919,85.542175,24.536089,29.414083,100.0,8.878755e-06,1.0620309,1335.415,301482780.0
55.77393,47758.75,35200,9118.461,0.0020938572,150.95392722050013,[ 0.207 -0.114 -0.173 ... -0.416 -1.306 -0.282],100,9.072208,0.91816896,15641641,5003.271,1.2505187,13.642613,352,41581.431908369064,52.71059,91.816895,907.2209,492.93,2.5593073e-07,,91.90005,23.509308,91.18461,100.0,2.5593074e-05,1.0138962,4333.8164,2468429600.0
58.663727,13944.249,35300,3684.7078,0.0071714153,153.26911466119597,[ 0.208 -0.115 -0.174 ... -0.414 -1.308 -0.28 ],100,3.6656015,0.37596512,15690287,2026.6226,1.2554966,14.06437,353,41700.0100710392,55.545826,37.596516,366.5601,486.46,8.777666e-08,75.20209,93.53709,17.527313,36.847076,100.0,8.777666e-06,1.0410222,1658.4426,391732580.0
56.136307,682.3699,35400,637.853,0.14654809,154.35722763159103,[ 0.208 -0.115 -0.175 ... -0.413 -1.31  -0.272],100,0.6358502,0.07574852,15739936,461.1506,1.252567,15.068216,354,41827.0963306427,52.850887,7.5748515,63.585026,496.49,2.1068186e-06,74.08974,98.56267,23.323242,6.37853,100.0,0.00021068186,1.3993248,375.32812,14843603.0
55.94387,1.6829045,35500,4.1589894,59.421078,152.08851041361078,[ 0.208 -0.115 -0.175 ... -0.413 -1.311 -0.274],100,0.008447166,0.011934183,15788584,66.60986,1.2529316,13.96128,355,41948.557918548584,52.816673,1.1934183,0.84471655,486.48,0.001700954,72.65808,93.81596,13.801446,0.041589893,100.0,0.17009541,66.62231,62.553047,2450.1848
55.78624,4353.8926,35600,1739.401,0.022967953,150.9429270469267,[ 0.208 -0.115 -0.175 ... -0.413 -1.309 -0.275],100,1.7301899,0.18151727,15837625,1316.4536,1.2626939,14.331364,356,42050.45937347412,52.6173,18.151728,173.01897,490.41,1.0640776e-07,73.49481,95.068405,25.508018,17.39401,100.0,1.0640776e-05,1.088666,1107.3538,161877330.0
56.11873,3185.1924,35700,1201.0574,0.03139528,148.36628588162242,[ 0.208 -0.115 -0.175 ... -0.412 -1.314 -0.261],100,1.1967076,0.13487478,15885884,997.21356,1.2662085,15.180176,357,42164.985078811646,52.97594,13.487479,119.67077,482.59,4.5421885e-07,73.99248,94.28375,19.208618,12.010573,100.0,4.5421886e-05,1.2543063,819.8422,83101760.0
55.798862,253.3324,35800,251.62474,0.3947383,149.71049705158953,[ 0.208 -0.115 -0.175 ... -0.412 -1.309 -0.262],100,0.2521264,0.035382364,15934755,221.00269,1.2714607,16.099716,358,42281.15367460251,52.555557,3.5382373,25.21264,488.71,2.0245527e-06,73.68701,97.29912,16.801094,2.5162473,100.0,0.00020245528,1.9313781,169.38089,2618304.2
58.662994,296.2886,35900,252.35506,0.33750877,151.37980002277538,[ 0.208 -0.115 -0.175 ... -0.411 -1.306 -0.261],100,0.25285208,0.03411852,15983676,251.24214,1.2704767,16.929089,359,42405.64592552185,55.507233,3.4118512,25.285206,489.21,1.0292412e-06,74.77164,94.67266,21.618168,2.5235505,100.0,0.00010292412,1.7881792,196.92201,3540028.5
55.771996,387463.2,36000,23360.852,0.00025808904,152.86648075708518,[ 0.207 -0.114 -0.174 ... -0.411 -1.308 -0.26 ],100,23.243437,2.3392777,16033038,11854.465,1.2799082,13.409291,360,42533.71402215958,52.88581,233.92773,2324.3438,493.62,4.646791e-09,73.93248,86.58566,28.457859,233.6085,100.0,4.6467912e-07,1.0027343,10057.912,14003891000.0
58.123276,268.25284,36100,345.78793,0.37278265,152.32398826219867,[ 0.207 -0.114 -0.174 ... -0.411 -1.301 -0.256],100,0.34465888,0.04075442,16081594,236.13124,1.2763747,14.89694,361,42664.057827711105,54.796345,4.0754414,34.46589,485.56,1.3510836e-06,76.197754,99.807785,16.505997,3.4578793,100.0,0.00013510836,1.378923,181.64142,3974608.2
55.0674,19050.59,36200,3387.3328,0.0052491813,147.4284071415123,[ 0.208 -0.115 -0.175 ... -0.411 -1.297 -0.264],100,3.3698437,0.34443462,16130916,2619.3594,1.2763593,15.588733,362,42783.31406092644,51.85932,34.443466,336.98438,493.22,5.8911972e-08,75.747765,96.2423,19.381634,33.873325,100.0,5.8911974e-06,1.0339047,2176.568,670657400.0
55.927074,1776.3522,36300,984.343,0.05629514,151.26939025461695,[ 0.209 -0.115 -0.175 ... -0.41  -1.293 -0.268],100,0.981293,0.11715909,16179394,598.85767,1.2768538,14.686377,363,42908.30993914604,52.801632,11.715909,98.12931,484.78,6.193436e-08,,93.76343,17.476181,9.84343,100.0,6.1934356e-06,1.4054246,467.13007,25613144.0
55.23642,1.417201,36400,3.1992135,70.56162,149.87944542369166,[ 0.209 -0.115 -0.175 ... -0.41  -1.295 -0.266],100,0.006531291,0.01131249,16228634,61.8723,1.2763673,14.946902,364,43038.01784658432,51.822277,1.1312492,0.6531291,492.4,0.0021986666,75.43796,102.42429,5.002342,0.031992134,100.0,0.21986666,74.999886,57.80789,1614.1412
