MaxIW,TimeElapsed,RewardCompression,InitialBound,EpRewMean,Weights,EpLenMean,MeanIW,TimestepsSoFar,EpisodesSoFar,MeanEntropy,ReturnStepMax,ReturnMeanIW,StdIW,InitialReturnStd,EpThisIter,EmpiricalD2,ESSClassic,InitialReturnMean,ESSRenyi,Iteration,MinIW,InitialReturnMin,InitialReturnMax,ReturnStepMaxmin,Bound
1.0,12925.4052567482,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.92,1.0,5377288,48700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,487,1.0,-100.0,,,-53.33333206176758
1.0,12943.604017972946,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.48,1.0,5388836,48800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,488,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12958.082992553711,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.94,1.0,5400030,48900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,489,1.0,-100.0,,,-53.33333206176758
1.0,12977.124022483826,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.92,1.0,5411522,49000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,490,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12993.635242462158,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.95,1.0,5422517,49100,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,491,1.0,-100.0,,,-53.33333206176758
1.0,13004.322785377502,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.87,1.0,5433504,49200,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,492,1.0,-100.0,,,-53.33333206176758
1.0,13021.383928060532,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.08,1.0,5444612,49300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,493,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,13032.807080745697,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.67,1.0,5455679,49400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,494,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,13048.575226068497,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.78,1.0,5466757,49500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,495,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,13059.29554271698,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.67,1.0,5477824,49600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,496,1.0,-100.0,,,-53.33333206176758
1.0,13073.723401546478,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.31,1.0,5488955,49700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,497,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,13088.898711919785,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.8,1.0,5500235,49800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,498,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,13099.78978562355,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.19,1.0,5510654,49900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,499,1.0,-100.0,-100.0,100.0,-103.33333587646484
