EpLenMean,StdIW,EpisodesSoFar,Iteration,J_sample_variance,MinIW,EpRewMean,MeanIW,InitialReturnMax,ReturnMeanIW,TimeElapsed,ReturnStepMax,MeanEntropy,MaxIW,ReturnStepMaxmin,EpThisIter,MinIWNorm,InitialReturnStd,ESSClassic,Bound,InitialReturnMin,MeanIWNorm,ESSRenyi,Weights,MaxIWNorm,InitialReturnMean,InitialBound,TimestepsSoFar,EmpiricalD2,StdIWNorm
148.68,0.6516066,38100,381,3815.805,0.002641963,-99.0,0.3960472,,-37.023975,13794.654938936234,100.0,1.4316401,3.654674,,100,2.641963e-05,9.949874,26.9765,-45.592384,-100.0,0.003960472,1.3758283,[-0.162  0.182  0.203 ...  0.128 -0.55  -0.863],0.03654674,-99.0,-100.005035,4456728,72.68349,0.006516066
159.43,0.7227293,38200,382,3291.7168,0.0019513479,-91.0,0.48380908,100.0,-37.213474,13833.10309433937,100.0,1.4364384,5.3168287,,100,1.9513478e-05,31.92178,30.945068,-46.122852,-100.0,0.004838091,1.2725359,[-0.162  0.182  0.203 ...  0.128 -0.548 -0.858],0.053168286,-91.0,-92.005035,4472671,78.583244,0.0072272937
157.12,0.993767,38300,383,5877.804,0.0011578042,-93.0,0.5546658,,-47.422806,13875.883375883102,100.0,1.4351221,6.960599,,100,1.1578041e-05,25.514702,23.75292,-59.06355,-100.0,0.005546658,0.7454238,[-0.162  0.182  0.203 ...  0.127 -0.544 -0.858],0.06960599,-93.0,-94.005035,4488383,134.15187,0.00993767
160.17,0.59024364,38400,384,3078.4749,0.0007307983,-97.0,0.40605912,,-37.026978,13920.73675084114,100.0,1.4344592,3.2644126,,100,7.3079827e-06,17.058722,32.124126,-45.01226,-100.0,0.0040605916,1.5841064,[-0.162  0.182  0.203 ...  0.127 -0.544 -0.859],0.032644127,-97.0,-98.005035,4504400,63.12707,0.0059024366
148.31,0.67957574,38500,385,4668.472,0.0014362317,-94.0,0.41897464,,-39.36531,13961.727068424225,100.0,1.4306711,4.7885413,,100,1.43623165e-05,23.748684,27.541567,-49.35435,-100.0,0.0041897465,1.0123186,[-0.162  0.183  0.203 ...  0.128 -0.541 -0.862],0.04788541,-94.0,-95.005035,4519231,98.783134,0.0067957575
149.0,0.6624396,38600,386,4296.502,0.0033193007,-94.0,0.41397548,,-38.65762,14004.663099527359,100.0,1.4277625,3.9375215,,100,3.3193006e-05,23.748684,28.085081,-46.29565,-100.0,0.004139755,1.7314177,[-0.162  0.182  0.203 ...  0.127 -0.546 -0.861],0.039375212,-94.0,-95.005035,4534131,57.756138,0.0066243955
139.06,0.80478895,38700,387,2173.5417,0.003265251,-94.0,0.4034661,,-32.35287,14047.342797994614,100.0,1.4383721,6.985795,,100,3.2652508e-05,23.748684,20.085245,-40.823215,-100.0,0.004034661,1.4078702,[-0.162  0.182  0.203 ...  0.127 -0.549 -0.861],0.06985795,-94.0,-95.005035,4548037,71.029274,0.008047888
152.61,0.54679054,38800,388,2404.683,3.2222306e-05,-98.0,0.3693094,,-33.681442,14089.037512779236,100.0,1.4456509,2.871055,,100,3.2222306e-07,14.0,31.327293,-47.28643,-100.0,0.0036930942,0.545718,[-0.162  0.182  0.203 ...  0.126 -0.543 -0.856],0.028710548,-98.0,-99.005035,4563298,183.24481,0.005467905
148.52,0.32649642,38900,389,925.31946,0.0005013649,-92.0,0.22446615,,-19.317492,14133.41097521782,100.0,1.4471564,1.6603358,,100,5.0136487e-06,27.12932,32.09546,-31.740881,-100.0,0.0022446616,0.6544622,[-0.162  0.182  0.203 ...  0.126 -0.535 -0.858],0.016603358,-92.0,-93.005035,4578150,152.79721,0.0032649643
146.9,0.6400692,39000,390,3937.7437,0.0008420494,-96.0,0.38831192,,-35.903553,14172.633266210556,100.0,1.44966,3.6463628,,100,8.420494e-06,19.595919,26.90329,-44.529785,-100.0,0.0038831192,1.3574462,[-0.162  0.182  0.203 ...  0.124 -0.534 -0.856],0.036463626,-96.0,-97.005035,4592840,73.66775,0.0064006913
151.03,0.49923396,39100,391,2071.6204,0.00049867993,-96.0,0.32053116,,-28.972708,14213.14849448204,100.0,1.4531236,2.4837162,,100,4.986799e-06,19.595919,29.189657,-36.693195,-100.0,0.0032053115,1.6946317,[-0.162  0.182  0.203 ...  0.125 -0.531 -0.857],0.024837162,-96.0,-97.005035,4607943,59.009872,0.0049923398
149.25,0.49228883,39200,392,2321.6838,2.7855354e-05,-95.0,0.36187515,,-33.483345,14253.094967842102,100.0,1.4491346,2.8365355,,100,2.7855353e-07,21.794495,35.07982,-42.614044,-100.0,0.003618751,1.2115927,[-0.162  0.182  0.203 ...  0.125 -0.528 -0.857],0.028365353,-95.0,-96.005035,4622868,82.53599,0.0049228882
151.37,0.7193267,39300,393,4660.428,0.0019379894,-91.0,0.43336242,,-35.823776,14297.12512588501,100.0,1.4482695,4.2376227,,100,1.9379893e-05,28.618176,26.629887,-44.382744,-100.0,0.004333624,1.3788667,[-0.162  0.182  0.203 ...  0.125 -0.534 -0.855],0.042376228,-91.0,-92.005035,4638005,72.52333,0.007193267
146.53,0.49040872,39400,394,2429.955,0.0005541012,-94.0,0.31764358,,-30.167906,14341.495631694794,100.0,1.4379381,2.3924923,,100,5.541012e-06,23.748684,29.554186,-39.691406,-100.0,0.0031764358,1.1137085,[-0.162  0.182  0.203 ...  0.123 -0.537 -0.852],0.023924923,-94.0,-95.005035,4652658,89.7901,0.0049040867
153.46,2.087392,39500,395,2469.0483,8.786339e-05,-90.0,0.62153715,,-31.579441,14382.002880334854,100.0,1.4305797,20.312862,,100,8.7863384e-07,30.0,8.143929,-41.02555,-100.0,0.0062153717,1.1320318,[-0.162  0.182  0.203 ...  0.122 -0.54  -0.86 ],0.20312862,-90.0,-91.005035,4668004,88.33674,0.020873921
151.18,0.4990047,39600,396,2560.7712,0.0006838802,-93.0,0.34905392,,-33.267933,14425.795321941376,100.0,1.4334822,2.8068175,,100,6.8388017e-06,25.514702,32.85438,-42.640495,-100.0,0.0034905388,1.1498681,[-0.162  0.182  0.203 ...  0.123 -0.538 -0.869],0.028068176,-93.0,-94.005035,4683122,86.96649,0.004990047
146.22,0.68869203,39700,397,4405.7,0.0018350352,-92.0,0.5070594,,-43.230896,14470.027824163437,100.0,1.4378549,4.179123,,100,1.835035e-05,27.12932,35.152737,-50.3772,-100.0,0.005070594,1.977888,[-0.162  0.182  0.203 ...  0.123 -0.532 -0.873],0.041791227,-92.0,-93.005035,4697744,50.55898,0.00688692
155.12,0.40552118,39800,398,1698.5037,0.000706356,-92.0,0.2932623,,-28.044064,14512.226796865463,100.0,1.4389212,2.4719987,,100,7.06356e-06,27.12932,34.339275,-41.313736,-100.0,0.0029326233,0.5736463,[-0.162  0.182  0.203 ...  0.123 -0.531 -0.869],0.024719987,-92.0,-93.005035,4713256,174.32344,0.004055212
151.84,0.62778085,39900,399,3985.1777,0.0008828613,-98.0,0.38930207,,-38.87338,14552.442971229553,100.0,1.4351219,3.8530385,,100,8.828613e-06,14.0,27.774576,-48.53397,-100.0,0.0038930199,1.082324,[-0.162  0.182  0.203 ...  0.124 -0.53  -0.869],0.038530383,-98.0,-99.005035,4728440,92.393776,0.006277808
154.07,0.7319615,40000,400,5386.1187,0.00043319244,-89.0,0.3915423,,-35.32167,14593.144372224808,100.0,1.4365292,6.0081644,,100,4.331924e-06,31.288975,22.24806,-44.22989,-100.0,0.003915423,1.2728674,[-0.162  0.183  0.203 ...  0.124 -0.533 -0.87 ],0.060081642,-89.0,-90.005035,4743847,78.562775,0.0073196148
152.03,4.957206,40100,401,2822.7524,0.00056674547,-88.0,0.9054348,100.0,-37.19294,14638.172091722488,100.0,1.4373888,49.945007,,100,5.6674544e-06,35.44009,3.2284076,-46.11536,-100.0,0.009054348,1.2688181,[-0.162  0.183  0.203 ...  0.123 -0.533 -0.869],0.49945006,-88.0,-89.005035,4759050,78.8135,0.049572054
153.06,0.6920055,40200,402,3587.506,0.0021167789,-89.0,0.41836518,,-34.828327,14679.098861217499,100.0,1.4360987,3.9584885,,100,2.1167789e-05,31.288975,26.766954,-45.013042,-100.0,0.004183652,0.9737937,[-0.162  0.183  0.203 ...  0.122 -0.531 -0.869],0.039584883,-89.0,-90.005035,4774356,102.691154,0.006920055
153.77,1.11498,40300,403,1945.8297,0.0013195386,-95.0,0.38716707,,-27.277624,14717.922914743423,100.0,1.4394269,10.601793,,100,1.3195386e-05,21.794495,10.76022,-39.828518,-100.0,0.003871671,0.6412323,[-0.162  0.183  0.203 ...  0.124 -0.537 -0.865],0.10601793,-95.0,-96.005035,4789733,155.94972,0.0111497985
150.25,0.7123712,40400,404,3911.1404,1.7048402e-05,-94.0,0.43356124,,-37.665848,14758.274985313416,100.0,1.4384987,3.9785178,,100,1.7048401e-07,23.748684,27.029385,-47.98307,-100.0,0.0043356125,0.9489409,[-0.162  0.183  0.203 ...  0.125 -0.535 -0.863],0.039785177,-94.0,-95.005035,4804758,105.380646,0.007123712
153.66,0.5945392,40500,405,3338.8328,0.001023558,-97.0,0.5066278,,-46.306477,14797.21484875679,100.0,1.4415159,2.4981046,,100,1.023558e-05,17.058722,42.067074,-53.417347,-100.0,0.0050662784,1.9976488,[-0.162  0.183  0.203 ...  0.124 -0.534 -0.865],0.024981046,-97.0,-98.005035,4820124,50.05885,0.0059453924
152.12,0.7093765,40600,406,5119.856,0.0005484496,-95.0,0.3870531,,-37.83702,14837.65896320343,100.0,1.4400911,5.0827236,,100,5.4844954e-06,21.794495,22.940937,-47.6426,-100.0,0.003870531,1.050554,[-0.162  0.183  0.203 ...  0.124 -0.531 -0.865],0.050827235,-95.0,-96.005035,4835336,95.187874,0.007093765
155.1,0.964738,40700,407,2933.8577,0.0021826255,-95.0,0.46747124,,-37.463017,14879.446817159653,100.0,1.4437181,8.463955,,100,2.1826254e-05,21.794495,19.014975,-46.00892,-100.0,0.0046747117,1.383086,[-0.162  0.183  0.203 ...  0.125 -0.529 -0.869],0.08463955,-95.0,-96.005035,4850846,72.302086,0.00964738
150.57,0.38486743,40800,408,986.073,1.1031604e-05,-95.0,0.23554555,,-21.007923,14921.727387666702,100.0,1.4389001,2.4866896,,100,1.1031604e-07,21.794495,27.249723,-32.51698,-100.0,0.0023554554,0.76258,[-0.162  0.183  0.203 ...  0.126 -0.526 -0.868],0.024866896,-95.0,-96.005035,4865903,131.13379,0.0038486742
159.4,0.72734827,40900,409,5362.9297,5.0970135e-05,-96.0,0.4456624,,-44.315792,14966.755127191544,100.0,1.4345702,5.0351706,,100,5.0970135e-07,19.595919,27.29538,-54.37116,-100.0,0.004456624,0.99900776,[-0.163  0.183  0.203 ...  0.127 -0.525 -0.874],0.050351705,-96.0,-97.005035,4881843,100.09932,0.0072734836
142.74,0.5188467,41000,410,2424.494,0.00012145411,-93.0,0.3688258,,-33.447067,15004.757218837738,100.0,1.4398699,2.638752,,100,1.214541e-06,25.514702,33.56884,-40.626736,-100.0,0.003688258,1.9595479,[-0.162  0.183  0.203 ...  0.128 -0.524 -0.879],0.02638752,-93.0,-94.005035,4896117,51.03218,0.005188467
149.63,0.96092063,41100,411,9347.769,0.0017012202,-91.0,0.58997387,,-54.71491,15043.298957109451,100.0,1.4447529,5.8957996,,100,1.7012202e-05,28.618176,27.37603,-61.424347,-100.0,0.0058997385,2.2438433,[-0.163  0.183  0.203 ...  0.129 -0.513 -0.885],0.058957994,-91.0,-92.005035,4911080,44.56639,0.009609206
146.77,0.719595,41200,412,5263.6504,0.00029589314,-96.0,0.44432867,,-43.912834,15080.790527582169,100.0,1.448158,4.059973,,100,2.9589314e-06,19.595919,27.602846,-55.391853,-100.0,0.004443286,0.7665762,[-0.163  0.183  0.203 ...  0.13  -0.51  -0.883],0.040599726,-96.0,-97.005035,4925757,130.45018,0.00719595
151.67,0.46944153,41300,413,2237.2595,0.0004194243,-95.0,0.33044922,,-31.641724,15123.388548851013,100.0,1.4420485,3.2747188,,100,4.194243e-06,21.794495,33.132874,-41.934086,-100.0,0.003304492,0.9535306,[-0.162  0.183  0.203 ...  0.131 -0.508 -0.881],0.032747187,-95.0,-96.005035,4940924,104.873405,0.004694415
150.97,0.8033082,41400,414,3700.404,0.0012249025,-97.0,0.44416058,,-37.28543,15165.7829682827,100.0,1.4432553,5.696806,,100,1.2249025e-05,17.058722,23.413565,-44.28423,-100.0,0.0044416054,2.0621378,[-0.162  0.183  0.203 ...  0.131 -0.508 -0.887],0.05696806,-97.0,-98.005035,4956021,48.493362,0.008033082
148.49,0.7516871,41500,415,4223.3228,0.00012971653,-98.0,0.39226738,,-34.974083,15204.454906702042,100.0,1.4335867,4.2245903,,100,1.2971652e-06,14.0,21.403835,-45.390255,-100.0,0.0039226734,0.93099755,[-0.162  0.183  0.203 ...  0.132 -0.506 -0.888],0.042245902,-98.0,-99.005035,4970870,107.41167,0.0075168703
144.17,0.5515358,41600,416,1618.4956,0.0012356963,-95.0,0.3200116,,-25.547476,15246.40867137909,100.0,1.4283746,3.9636562,,100,1.23569625e-05,21.794495,25.186337,-32.355377,-100.0,0.003200116,2.1794074,[-0.163  0.183  0.203 ...  0.133 -0.513 -0.892],0.03963656,-95.0,-96.005035,4985287,45.884033,0.005515358
155.53,0.42389706,41700,417,1831.2124,0.0004145252,-94.0,0.34094316,,-31.418642,15291.883027791977,100.0,1.4218735,2.058792,,100,4.1452518e-06,23.748684,39.28019,-40.86165,-100.0,0.0034094313,1.1327765,[-0.163  0.183  0.203 ...  0.131 -0.513 -0.896],0.020587921,-94.0,-95.005035,5000840,88.27867,0.0042389706
144.1,1.6545688,41800,418,4367.4487,5.706648e-05,-94.0,0.6288643,,-46.331417,15332.117138385773,100.0,1.4253589,15.754471,,100,5.706648e-07,23.748684,12.622458,-54.9368,-100.0,0.006288643,1.3640316,[-0.163  0.183  0.203 ...  0.132 -0.516 -0.9  ],0.1575447,-94.0,-95.005035,5015250,73.31209,0.016545687
150.31,0.5220301,41900,419,2692.4312,0.0006500084,-94.0,0.3986789,,-36.966915,15374.863081216812,100.0,1.4203444,2.883374,,100,6.5000836e-06,23.748684,36.838825,-43.853245,-100.0,0.003986789,2.1300466,[-0.163  0.183  0.203 ...  0.133 -0.516 -0.896],0.02883374,-94.0,-95.005035,5030281,46.94733,0.005220301
146.08,0.6647026,42000,420,4489.792,0.00041019663,-98.0,0.45474097,,-45.097454,15413.551671266556,100.0,1.4170786,3.9856706,,100,4.101966e-06,14.0,31.881487,-53.724323,-100.0,0.0045474097,1.3572454,[-0.162  0.182  0.203 ...  0.133 -0.516 -0.901],0.039856706,-98.0,-99.005035,5044889,73.67864,0.006647026
148.47,0.48283714,42100,421,2398.0955,0.012904728,-97.0,0.4698397,,-46.00583,15454.243255138397,100.0,1.4156748,2.2083125,,100,0.00012904727,17.058722,48.635937,-51.29795,-100.0,0.004698397,3.60666,[-0.162  0.182  0.203 ...  0.133 -0.519 -0.902],0.022083124,-97.0,-98.005035,5059736,27.726484,0.004828371
153.49,0.4092073,42200,422,1712.5668,0.00034471613,-95.0,0.28664845,,-27.840666,15497.346129179,100.0,1.4179692,2.7025843,,100,3.4471611e-06,21.794495,32.91724,-41.876152,-100.0,0.002866485,0.51275516,[-0.162  0.182  0.203 ...  0.134 -0.519 -0.903],0.027025841,-95.0,-96.005035,5075085,195.02486,0.004092073
146.56,1.3109396,42300,423,2358.725,0.0055862954,-88.0,0.52512515,100.0,-32.980663,15535.581884860992,100.0,1.4150617,12.502925,,100,5.586295e-05,35.44009,13.827096,-41.684444,-100.0,0.0052512507,1.3333641,[-0.162  0.182  0.203 ...  0.135 -0.519 -0.901],0.12502925,-88.0,-89.005035,5089741,74.99827,0.013109397
144.03,0.5776943,42400,424,3014.223,0.0010056491,-91.0,0.3657401,,-31.292137,15572.71485543251,100.0,1.4115646,3.2678761,,100,1.0056491e-05,28.618176,28.613224,-41.758762,-100.0,0.0036574008,0.92204344,[-0.162  0.182  0.203 ...  0.135 -0.522 -0.901],0.03267876,-91.0,-92.005035,5104144,108.45476,0.0057769427
145.79,0.64348364,42500,425,4202.4995,0.00020555643,-97.0,0.34226516,,-33.87341,15613.587253570557,100.0,1.4114795,4.399219,,100,2.0555642e-06,17.058722,22.052296,-43.027157,-100.0,0.0034226517,1.2054989,[-0.162  0.182  0.204 ...  0.135 -0.525 -0.901],0.043992188,-97.0,-98.005035,5118723,82.9532,0.006434836
144.06,0.45000607,42600,426,2064.5984,0.004229161,-97.0,0.38291165,,-37.947403,15652.888772010803,100.0,1.4100497,2.2489986,,100,4.229161e-05,17.058722,41.996586,-46.381382,-100.0,0.003829117,1.4200373,[-0.162  0.183  0.204 ...  0.136 -0.527 -0.899],0.022489985,-97.0,-98.005035,5133129,70.420685,0.004500061
140.42,0.29541188,42700,427,891.7142,0.00050532,-95.0,0.21561097,,-20.562267,15690.609869718552,100.0,1.4032935,1.4429554,,100,5.0531994e-06,21.794495,34.755817,-32.926064,-100.0,0.0021561095,0.6607863,[-0.162  0.183  0.204 ...  0.136 -0.528 -0.9  ],0.014429553,-95.0,-96.005035,5147171,151.33487,0.002954119
140.53,0.62488544,42800,428,3406.3057,0.0005177117,-98.0,0.3894818,,-36.098446,15730.911207914352,100.0,1.4086573,4.1653895,,100,5.1771167e-06,14.0,27.979027,-44.54567,-100.0,0.0038948178,1.4155881,[-0.162  0.183  0.204 ...  0.137 -0.538 -0.897],0.041653894,-98.0,-99.005035,5161224,70.64201,0.006248854
145.31,0.69472754,42900,429,4882.0034,0.00037633127,-97.0,0.43634126,,-43.552998,15771.372943401337,100.0,1.4013888,5.0936894,,100,3.7633126e-06,17.058722,28.28861,-51.151073,-100.0,0.0043634125,1.7496747,[-0.162  0.183  0.204 ...  0.137 -0.534 -0.895],0.050936893,-97.0,-98.005035,5175755,57.15348,0.0069472753
139.34,3.320635,43000,430,1276.6771,0.00092955737,-93.0,0.6501983,,-26.178452,15812.718820095062,100.0,1.3919737,33.221355,,100,9.295573e-06,25.514702,3.6924095,-35.764107,-100.0,0.006501983,1.0993123,[-0.162  0.183  0.204 ...  0.138 -0.537 -0.899],0.33221355,-93.0,-94.005035,5189689,90.96596,0.033206355
138.61,1.5868767,43100,431,2323.1726,0.00014500666,-92.0,0.6174215,,-42.213573,15851.363992452621,100.0,1.3897635,15.606811,,100,1.4500666e-06,27.12932,13.147929,-54.26083,-100.0,0.0061742156,0.6959668,[-0.162  0.183  0.204 ...  0.137 -0.543 -0.903],0.1560681,-92.0,-93.005035,5203550,143.68501,0.015868764
139.39,0.75016385,43200,432,2323.3667,0.0003704187,-92.0,0.41636887,,-32.7069,15885.738799571991,100.0,1.381229,6.0907393,,100,3.704187e-06,27.12932,23.551277,-40.673775,-100.0,0.0041636885,1.5914359,[-0.162  0.183  0.204 ...  0.137 -0.544 -0.904],0.06090739,-92.0,-93.005035,5217489,62.836334,0.0075016385
140.14,0.81741387,43300,433,1808.7012,0.00036590407,-90.0,0.4464767,,-26.553207,15922.036482334137,100.0,1.3797903,4.676413,,100,3.6590407e-06,30.0,22.978664,-34.039978,-100.0,0.0044647665,1.8020868,[-0.162  0.183  0.204 ...  0.135 -0.55  -0.907],0.046764128,-90.0,-91.005035,5231503,55.491222,0.008174137
141.55,0.55940413,43400,434,2520.3037,0.0025545184,-93.0,0.39816436,,-33.801437,15957.174538135529,100.0,1.3759545,2.8834789,,100,2.5545183e-05,25.514702,33.625805,-40.28189,-100.0,0.003981644,2.4052157,[-0.162  0.182  0.204 ...  0.136 -0.553 -0.906],0.028834788,-93.0,-94.005035,5245658,41.576313,0.0055940407
137.01,0.6994799,43500,435,2761.5496,7.2370734e-05,-92.0,0.44153225,,-34.8134,15993.595193386078,100.0,1.38123,3.7275,,100,7.2370733e-07,27.12932,28.492289,-41.601128,-100.0,0.0044153226,2.1923797,[-0.162  0.182  0.204 ...  0.137 -0.552 -0.91 ],0.037274998,-92.0,-93.005035,5259359,45.612537,0.006994799
126.59,0.6435959,43600,436,1087.1812,0.0007348637,-87.0,0.4164444,,-24.781384,16026.964573144913,100.0,1.380772,4.5901775,,100,7.3486367e-06,33.630344,29.512197,-31.452492,-100.0,0.004164444,2.2697022,[-0.162  0.183  0.204 ...  0.139 -0.546 -0.91 ],0.045901775,-87.0,-88.005035,5272018,44.058643,0.006435958
139.99,0.6319849,43700,437,2787.1016,0.0024550918,-92.0,0.4303173,,-35.532185,16062.542801618576,100.0,1.3794461,3.0012162,,100,2.4550918e-05,27.12932,31.676355,-45.649662,-100.0,0.0043031727,0.98678017,[-0.162  0.182  0.204 ...  0.14  -0.544 -0.913],0.03001216,-92.0,-93.005035,5286017,101.33969,0.0063198493
130.89,1.0765933,43800,438,8307.378,0.0017546946,-94.0,0.5545574,,-48.27233,16092.103696584702,100.0,1.3769754,6.3891487,,100,1.7546945e-05,23.748684,20.969362,-54.423965,-100.0,0.0055455742,2.6692183,[-0.162  0.183  0.204 ...  0.14  -0.543 -0.915],0.063891485,-94.0,-95.005035,5299106,37.464153,0.010765932
140.43,0.6213305,43900,439,3574.2686,0.00036847597,-96.0,0.42481032,,-38.979965,16117.800914764404,100.0,1.3814598,3.8762763,,100,3.6847596e-06,19.595919,31.855059,-48.78598,-100.0,0.0042481036,1.05046,[-0.162  0.183  0.204 ...  0.141 -0.546 -0.915],0.038762763,-96.0,-97.005035,5313149,95.196396,0.006213305
131.39,0.57295346,44000,440,1930.6365,0.00093629595,-95.0,0.36245525,,-30.356413,16139.551561117172,100.0,1.3788826,3.8880947,,100,9.36296e-06,21.794495,28.581306,-39.61769,-100.0,0.0036245522,1.1776677,[-0.162  0.183  0.204 ...  0.142 -0.544 -0.913],0.038880944,-95.0,-96.005035,5326288,84.9136,0.005729534
140.66,0.62952536,44100,441,4045.5764,0.0018471264,-98.0,0.4691492,,-46.00755,16162.863358974457,100.0,1.3764899,3.24495,,100,1.8471264e-05,14.0,35.707314,-53.55196,-100.0,0.004691492,1.7746564,[-0.162  0.183  0.204 ...  0.144 -0.546 -0.913],0.0324495,-98.0,-99.005035,5340354,56.348934,0.006295253
136.46,0.8382671,44200,442,5823.0234,0.0011021027,-99.0,0.7078279,,-66.47816,16188.999248504639,100.0,1.3808825,4.304628,,100,1.1021027e-05,9.949874,41.62294,-70.44268,-100.0,0.007078279,6.4266257,[-0.162  0.183  0.204 ...  0.144 -0.548 -0.913],0.043046277,-99.0,-100.005035,5354000,15.560265,0.0083826715
142.35,0.66491824,44300,443,1643.5378,0.0037811599,-93.0,0.3616939,,-25.398895,16213.741159439087,100.0,1.3823509,4.9860983,,100,3.78116e-05,25.514702,22.833586,-33.582565,-100.0,0.0036169386,1.5082339,[-0.162  0.183  0.204 ...  0.145 -0.547 -0.91 ],0.04986098,-93.0,-94.005035,5368235,66.30271,0.006649182
128.01,0.5698329,44400,444,3290.196,0.00013953283,-93.0,0.38504055,,-36.79039,16238.117535114288,100.0,1.3837619,3.752394,,100,1.3953282e-06,25.514702,31.346073,-45.801796,-100.0,0.0038504056,1.2438829,[-0.162  0.183  0.204 ...  0.142 -0.545 -0.91 ],0.03752394,-93.0,-94.005035,5381036,80.39342,0.0056983293
135.87,0.71590215,44500,445,5248.2476,0.0010274107,-94.0,0.45817292,,-44.632828,16264.370929479599,100.0,1.3896544,5.354042,,100,1.0274107e-05,23.748684,29.057491,-52.50289,-100.0,0.004581729,1.6308286,[-0.162  0.183  0.204 ...  0.14  -0.545 -0.909],0.05354042,-94.0,-95.005035,5394623,61.31852,0.007159021
141.67,0.48909786,44600,446,2269.8816,0.00041251237,-93.0,0.30727482,,-28.3983,16288.835263967514,100.0,1.390107,3.5456967,,100,4.1251237e-06,25.514702,28.299774,-38.76857,-100.0,0.003072748,0.93925726,[-0.162  0.182  0.204 ...  0.139 -0.543 -0.905],0.035456967,-93.0,-94.005035,5408790,106.4671,0.004890979
131.42,1.1913477,44700,447,2453.6853,0.004242091,-89.0,0.53082556,,-34.497322,16314.489163160324,100.0,1.3915081,11.103749,,100,4.242091e-05,31.288975,16.564474,-42.534477,-100.0,0.005308255,1.5637244,[-0.162  0.182  0.204 ...  0.137 -0.542 -0.905],0.11103749,-89.0,-90.005035,5421932,63.949886,0.011913477
141.57,0.6260643,44800,448,3175.8792,0.00016610468,-94.0,0.35125914,,-30.059715,16342.685249090195,100.0,1.3809699,4.438548,,100,1.6610468e-06,23.748684,23.942081,-40.341934,-100.0,0.0035125911,0.9554133,[-0.162  0.182  0.204 ...  0.138 -0.542 -0.905],0.04438548,-94.0,-95.005035,5436089,104.66675,0.006260643
138.3,0.40855518,44900,449,1692.255,0.0035062113,-97.0,0.31489435,,-30.563028,16371.473134994507,100.0,1.3779573,1.8819706,,100,3.5062112e-05,17.058722,37.267,-39.085194,-100.0,0.0031489434,1.3908011,[-0.162  0.182  0.204 ...  0.139 -0.546 -0.91 ],0.018819707,-97.0,-98.005035,5449919,71.90101,0.0040855515
140.52,0.5034797,45000,450,2593.4626,0.00025054452,-97.0,0.43123642,,-42.626915,16402.054870843887,100.0,1.3769457,2.5001533,,100,2.505445e-06,17.058722,42.31699,-49.18988,-100.0,0.004312364,2.3451169,[-0.162  0.183  0.204 ...  0.141 -0.548 -0.912],0.025001533,-97.0,-98.005035,5463971,42.6418,0.0050347974
141.07,0.6521811,45100,451,4364.5757,0.002853938,-94.0,0.49339598,,-46.99791,16429.26282596588,100.0,1.3812304,5.1163707,,100,2.8539378e-05,23.748684,36.400562,-53.846447,-100.0,0.0049339593,2.1536202,[-0.162  0.183  0.204 ...  0.14  -0.549 -0.912],0.051163707,-94.0,-95.005035,5478078,46.43344,0.006521811
132.0,0.8138785,45200,452,5134.1763,8.2554175e-07,-96.0,0.34065235,,-29.428364,16455.854758501053,100.0,1.377924,6.3210626,,100,8.255418e-09,19.595919,14.907208,-41.77893,-100.0,0.0034065235,0.66220295,[-0.162  0.183  0.204 ...  0.14  -0.55  -0.907],0.06321062,-96.0,-97.005035,5491278,151.01111,0.008138785
142.47,0.50906795,45300,453,2643.7185,7.690989e-06,-96.0,0.30841497,,-29.909483,16482.099721431732,100.0,1.374023,2.8156283,,100,7.690989e-08,19.595919,26.849522,-41.91948,-100.0,0.0030841494,0.70029193,[-0.162  0.183  0.204 ...  0.142 -0.549 -0.911],0.028156282,-96.0,-97.005035,5505525,142.79759,0.0050906795
133.81,0.7916468,45400,454,5753.605,0.00029773137,-97.0,0.5141403,,-47.35761,16512.000213861465,100.0,1.3749778,6.4132795,,100,2.9773137e-06,17.058722,29.666319,-55.81015,-100.0,0.005141403,1.4138067,[-0.162  0.183  0.204 ...  0.145 -0.553 -0.911],0.064132795,-97.0,-98.005035,5518906,70.731026,0.007916468
151.91,0.5140368,45500,455,2670.5818,0.0001852961,-98.0,0.4668026,,-46.663513,16538.046040534973,100.0,1.371066,2.606194,,100,1.852961e-06,14.0,45.19545,-55.46778,-100.0,0.0046680258,1.303102,[-0.162  0.183  0.204 ...  0.145 -0.555 -0.908],0.02606194,-98.0,-99.005035,5534097,76.73996,0.0051403674
131.35,0.5865579,45600,456,2723.2024,0.00018468604,-95.0,0.27329645,,-24.081919,16565.428878307343,100.0,1.3680485,3.0123758,,100,1.8468603e-06,21.794495,17.83702,-39.293716,-100.0,0.0027329642,0.43651962,[-0.162  0.183  0.204 ...  0.144 -0.558 -0.909],0.030123757,-95.0,-96.005035,5547232,229.08478,0.0058655785
148.53,0.6315621,45700,457,4023.276,0.00037784112,-95.0,0.4107847,,-39.8181,16591.451583862305,100.0,1.360858,4.10913,,100,3.7784112e-06,21.794495,29.728622,-47.798065,-100.0,0.0041078464,1.5862172,[-0.162  0.183  0.204 ...  0.143 -0.556 -0.914],0.041091297,-95.0,-96.005035,5562085,63.04307,0.0063156206
