MaxIW,ReturnStepMaxmin,EpLenMean,ESSRenyi,Bound,MeanIW,ReturnStepMax,InitialReturnMax,RewardCompression,EpThisIter,MinIW,EpRewMean,TimestepsSoFar,Iteration,InitialBound,MeanEntropy,InitialReturnMean,TimeElapsed,Weights,EpisodesSoFar,InitialReturnStd,ESSClassic,StdIW,ReturnMeanIW,InitialReturnMin,EmpiricalD2
1.0,,109.56,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5477610,488,-51.00504,2.837890386581421,-99.0,13152.657021522522,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.65,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5488775,489,-101.005035,2.837890386581421,-100.0,13167.364901542664,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],48900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,121.75,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5500950,490,-101.005035,2.837890386581421,-100.0,13177.42394042015,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49000,,1.0,,-100.0,-100.0,1.0
1.0,,114.42,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5512392,491,-51.00504,2.837890386581421,-99.0,13188.687895059586,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,110.36,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,5523428,492,-51.00504,2.837890386581421,-98.0,13202.13577914238,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49200,14.0,1.0,,-50.0,-100.0,1.0
1.0,,112.09,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5534637,493,-51.00504,2.837890386581421,-99.0,13215.327062129974,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,112.23,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5545860,494,-51.00504,2.837890386581421,-99.0,13223.668939828873,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,113.08,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5557168,495,-101.005035,2.837890386581421,-100.0,13234.971903562546,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.48,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5568516,496,-101.005035,2.837890386581421,-100.0,13249.212299346924,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.96,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,5580112,497,-101.005035,2.837890386581421,-100.0,13258.832459449768,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49700,,1.0,,-100.0,-100.0,1.0
1.0,,112.84,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5591396,498,-51.00504,2.837890386581421,-99.0,13268.196764707565,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,113.88,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,5602784,499,-51.00504,2.837890386581421,-99.0,13276.57606291771,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],49900,9.949873924255371,1.0,,-50.0,-100.0,1.0
