OptimizationReturnMin,TimestepsSoFar,MinIW,EpLenMean,MinTargetPdf,InitialBound,ReturnStepMax,OptimizationReturnMean,ESSRenyiArithmetic,Epsilon,InitialReturnMin,MeanD2-0,Bound,EpisodesSoFar,ReturnStepMaxmin,MeanIW,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,MinBehavPdf,TimeElapsed,Inner Iteration,StdWReturnMean,InitialReturnMax,LearnableVariance,InitialReturnStd,MaxIW,EpRewMean,ESSRenyiHarmonic,MeanEntropy,OptimizationReturnMax,Iteration,ReturnMeanIW,WReturnMean,Penalization,StdIW,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMean
,18250000,0.012089654,500.0,-878.1903,-78.43067,0.22890483,8.058678,100.0,1.0,82.04991,1.0,-136454790000000.0,36500,0.008274883,34645896.0,1.0,100,3.7788078e+27,-878.1903,31600.516544818878,1,,96.911415,,3.3569777,3239489500.0,90.10858995232702,100.0,1.6378663,14.861504,365,1097922400.0,76.211586,True,322242620.0,-0.6,1.0,90.10858
,18300000,0.072519384,500.0,-879.626,-121.03466,0.23888122,10.350011,100.0,1.0,80.43537,1.0,-3205463300.0,36600,0.015567526,26746.545,1.0,100,1.2107481e+18,-879.626,31672.380124807358,1,,97.455154,,3.3168488,1117807.8,90.78538261166237,100.0,1.6378663,17.019783,366,2017890.9,118.12422,True,127942.164,-0.6,1.0,90.78537
,18350000,0.017732633,500.0,-873.6272,-74.196106,0.2600593,7.961919,100.0,1.0,83.28319,1.0,-5.624422e+16,36700,0.008220315,27503358.0,1.0,100,7.566051e+32,-873.6272,31740.544682979584,1,,97.54683,,2.9596975,1543169800.0,91.24510768613865,100.0,1.6378663,14.263641,367,4737505000.0,72.15197,True,184339730.0,-0.6,1.0,91.24511
,18400000,0.2774528,500.0,-862.7625,-84.36587,0.30185056,8.476779,100.0,1.0,81.787994,1.0,-997519500000.0,36800,0.048909664,683314.8,1.0,100,1.752747e+23,-862.7625,31797.10843014717,1,,97.18477,,3.1824985,27904182.0,90.26477281919605,100.0,1.6378663,15.396774,368,45764460.0,81.98407,True,3443564.2,-0.6,1.0,90.26478
,18450000,0.029015737,500.0,-882.9845,-77.027405,0.22921064,8.218538,100.0,1.0,81.998604,1.0,-9217256000000.0,36900,0.050238997,10173583.0,1.0,100,2.223253e+25,-882.9845,31867.815071821213,1,,95.944,,2.7439218,955139650.0,90.21714149989408,100.0,1.6378663,13.945396,369,1339353900.0,75.07349,True,95019630.0,-0.6,1.0,90.21714
,18500000,0.18466555,500.0,-882.4388,-75.023674,0.2572998,7.8456836,100.0,1.0,79.9444,1.0,-6.693233e+16,37000,0.07277872,190346430.0,1.0,100,8.790125e+32,-882.4388,31935.250828027725,1,,94.931854,,3.3484442,15721130000.0,87.79008025591087,100.0,1.6378663,14.987457,370,18457550000.0,72.76682,True,1570235600.0,-0.6,1.0,87.790085
,18550000,0.10167124,500.0,-864.7207,-95.91582,0.28875154,9.024326,100.0,1.0,80.96662,1.0,-10609795000000.0,37100,0.07156627,455281.6,1.0,100,1.0232771e+25,-864.7207,32011.997169971466,1,,99.13279,,3.3409126,31117966.0,89.990947764181,100.0,1.6378663,18.166168,371,32495960.0,92.60016,True,3125955.5,-0.6,1.0,89.990944
,18600000,0.007978102,500.0,-868.9638,-146.54842,0.2922552,11.418554,100.0,1.0,78.95166,1.0,-21290472.0,37200,0.053093582,4189.5283,1.0,100,23811650000000.0,-868.9638,32091.630796432495,1,,99.36549,,3.4609525,191001.05,90.37021332739988,100.0,1.6378663,20.413834,372,853039.94,142.36156,True,23373.213,-0.6,1.0,90.37022
,18650000,0.0071838987,500.0,-870.7204,-52.856155,0.2357343,6.5141234,100.0,1.0,84.035324,1.0,-358449550000.0,37300,0.044744566,143876.34,1.0,100,4.9942745e+22,-870.7204,32160.240439653397,1,,96.668045,,2.9696734,6448263.0,90.54944782596957,100.0,1.6378663,12.632721,373,12895390.0,51.25277,True,721816.1,-0.6,1.0,90.54945
,18700000,0.079462446,500.0,-889.2104,-89.56079,0.29058456,8.7879,100.0,1.0,80.79041,1.0,-7017616000.0,37400,0.057968155,334568.9,1.0,100,9.707184e+18,-889.2104,32230.459136486053,1,,95.73743,,3.1763039,28092156.0,89.57831372280812,100.0,1.6378663,14.947014,374,21807926.0,87.3161,True,2802040.0,-0.6,1.0,89.57831
,18750000,0.011241319,500.0,-877.78064,-62.786877,0.32239264,7.289046,100.0,1.0,82.82624,1.0,-5942739000000.0,37500,0.13267252,2032320.1,1.0,100,9.727745e+24,-877.78064,32300.028443813324,1,,96.59497,,2.7842364,87763930.0,90.1152860539315,100.0,1.6378663,13.76873,375,142181100.0,60.882164,True,10480360.0,-0.6,1.0,90.11528
,18800000,0.18023369,500.0,-863.9917,-207.87325,0.27882826,13.8512125,100.0,1.0,76.563286,1.0,-1.532426e+18,37600,0.040903315,225683000.0,1.0,100,1.2107326e+35,-863.9917,32363.506172180176,1,,97.49653,,3.408005,11744437000.0,90.41449734514245,100.0,1.6378663,20.933243,376,33030898000.0,203.47055,True,1285868400.0,-0.6,1.0,90.414505
,18850000,0.68177426,500.0,-883.0405,-109.27943,0.26740664,9.77837,100.0,1.0,80.09736,1.0,-9744216000000000.0,37700,0.0038890839,7684602.0,1.0,100,1.2930098e+31,-883.0405,32453.140860557556,1,,96.517685,,3.3096693,179970000.0,89.87572812839451,100.0,1.6378663,16.420326,377,883522750.0,106.57043,True,27804492.0,-0.6,1.0,89.875725
,18900000,0.03964529,500.0,-867.3819,-86.89466,0.25642696,8.543809,100.0,1.0,81.80852,1.0,-1654756.9,37800,0.02620782,1770.6226,1.0,100,456773400000.0,-867.3819,32533.25487613678,1,,96.6589,,3.4179316,55401.574,90.35232614592569,100.0,1.6378663,14.85038,378,156770.28,84.67893,True,7106.2563,-0.6,1.0,90.35233
,18950000,0.012091129,500.0,-875.03125,-59.072876,0.23795956,6.9955416,100.0,1.0,84.1674,1.0,-804466.56,37900,0.0070982277,859.7936,1.0,100,203395660000.0,-875.03125,32636.980695962906,1,,97.07843,,2.908693,10199.588,91.16293772357415,100.0,1.6378663,12.911034,379,48895.57,57.3981,True,2070.3804,-0.6,1.0,91.16294
,19000000,0.8509712,500.0,-861.58716,-85.04006,0.29497173,8.626622,100.0,1.0,82.6092,1.0,-448400650000.0,38000,0.0992998,448446.6,1.0,100,3.6565678e+22,-861.58716,32728.21165370941,1,,97.88318,,2.8770733,17978944.0,91.23582021460679,100.0,1.6378663,15.273979,380,44056504.0,82.69615,True,2219143.2,-0.6,1.0,91.23581
,19050000,0.11392201,500.0,-866.66766,-85.1085,0.27602786,8.636777,100.0,1.0,81.57378,1.0,-396054700000000.0,38100,0.042562068,6435261.5,1.0,100,3.271907e+28,-866.66766,32828.9358022213,1,,96.33376,,2.8854387,235557570.0,90.21055353957686,100.0,1.6378663,14.759987,381,342811840.0,82.91968,True,30687438.0,-0.6,1.0,90.21055
,19100000,0.04711444,500.0,-880.7533,-87.653465,0.27660123,8.716053,100.0,1.0,82.00891,1.0,-2190468200000.0,38200,0.0154084265,606210.9,1.0,100,6.1306716e+23,-880.7533,32925.35130691528,1,,98.69264,,2.9811645,44022864.0,90.72496453833736,100.0,1.6378663,16.683731,382,71459530.0,84.856926,True,4415604.0,-0.6,1.0,90.72496
,19150000,0.62631893,500.0,-869.31573,-81.0573,0.23010683,8.420537,100.0,1.0,83.3665,1.0,-1925940100000000.0,38300,0.018167362,57322824.0,1.0,100,9.259695e+29,-869.31573,33027.06404495239,1,,97.47824,,2.8550162,3585788200.0,91.787037288695,100.0,1.6378663,14.11174,383,4066411800.0,79.05656,True,403813600.0,-0.6,1.0,91.78703
,19200000,0.009284181,500.0,-873.74274,-85.60564,0.2989111,8.607478,100.0,1.0,83.45311,1.0,-319785300.0,38400,0.06876433,39810.633,1.0,100,2.153238e+16,-873.74274,33130.824620723724,1,,98.110435,,3.0591755,3341641.2,92.06058779970024,100.0,1.6378663,14.657326,384,2946841.2,83.44723,True,332309.06,-0.6,1.0,92.06059
,19250000,0.043856557,500.0,-888.9002,-147.0252,0.2613351,11.547268,100.0,1.0,79.68,1.0,-19126225000.0,38500,0.045486927,96154.92,1.0,100,2.8334577e+19,-888.9002,33239.24332499504,1,,98.57982,,3.1775873,3788425.0,91.22726880250988,100.0,1.6378663,18.899818,385,16431738.0,143.43646,True,436456.28,-0.6,1.0,91.22727
,19300000,0.2313399,500.0,-889.3933,-38.263245,0.23121828,5.5096717,100.0,1.0,85.86505,1.0,-329160420000000.0,38600,0.03545983,20173872.0,1.0,100,4.6136156e+28,-889.3933,33338.23439335823,1,,98.21318,,2.524851,1835694100.0,91.37472288465123,100.0,1.6378663,12.348129,386,1638919600.0,36.731354,True,182581200.0,-0.6,1.0,91.374725
,19350000,0.04471609,500.0,-871.6907,-62.171013,0.24030714,7.333075,100.0,1.0,83.356735,1.0,-647459200.0,38700,0.010188594,262153.6,1.0,100,1.37368585e+17,-871.6907,33443.202108860016,1,,96.38451,,2.5868654,11011795.0,90.68980900165326,100.0,1.6378663,13.027771,387,15241934.0,60.465855,True,1423431.4,-0.6,1.0,90.689804
,19400000,0.2416149,500.0,-876.4242,-135.42206,0.2898895,11.182073,100.0,1.0,80.510574,1.0,-165062880.0,38800,0.017262459,81330.29,1.0,100,2566059600000000.0,-876.4242,33545.8316385746,1,,97.8289,,2.714773,7549834.5,91.69264760391381,100.0,1.6378663,17.318329,388,12366840.0,132.40877,True,751005.56,-0.6,1.0,91.69265
,19450000,0.08557398,500.0,-878.8667,-77.65744,0.25675613,8.210065,100.0,1.0,83.758484,1.0,-181667320000.0,38900,0.014907882,104866.46,1.0,100,7.5939753e+21,-878.8667,33635.355966329575,1,,98.16043,,2.8580363,3161100.2,91.96854888349726,100.0,1.6378663,14.401947,389,7278780.0,75.57354,True,438019.03,-0.6,1.0,91.96855
,19500000,0.0030765834,500.0,-887.33356,-45.937656,0.2520246,6.2149935,100.0,1.0,85.402756,1.0,-62147264.0,39000,0.058572024,10646.492,1.0,100,1657011300000000.0,-887.33356,33737.32446336746,1,,97.69524,,2.4069457,765262.06,91.61774859473701,100.0,1.6378663,12.29248,390,327954.56,44.41953,True,76147.92,-0.6,1.0,91.61775
,19550000,0.068408996,500.0,-883.4311,-91.38444,0.2777052,9.06763,100.0,1.0,82.22996,1.0,-4183738.8,39100,0.047121808,3192.1719,1.0,100,3580314500000.0,-883.4311,33845.76280736923,1,,96.64824,,2.659685,119759.07,91.29758774552718,100.0,1.6378663,14.418282,391,230345.72,89.29583,True,14045.889,-0.6,1.0,91.2976
,19600000,0.12858726,500.0,-870.1254,-67.70651,0.23757304,7.526476,100.0,1.0,83.92528,1.0,-16852944000000.0,39200,0.019848898,231658.05,1.0,100,6.7655597e+25,-870.1254,33955.58818125725,1,,98.203384,,3.0017421,7061313.5,91.45175400782381,100.0,1.6378663,14.278107,392,10792650.0,65.658295,True,845145.75,-0.6,1.0,91.45175
,19650000,0.0087440675,500.0,-867.79944,-76.25396,0.27723038,8.052685,100.0,1.0,83.702286,1.0,-1878238.1,39300,0.04550983,2582.6924,1.0,100,711646050000.0,-867.79944,34064.36777663231,1,,98.15249,,3.0512846,102397.86,91.75497090263472,100.0,1.6378663,14.450203,393,107875.09,74.156075,True,12217.29,-0.6,1.0,91.754974
,19700000,0.06180992,500.0,-902.6709,-85.09816,0.26869994,8.649372,100.0,1.0,82.880936,1.0,-26107962.0,39400,0.037663266,1529.6517,1.0,100,155506250000000.0,-902.6709,34169.10196328163,1,,97.275635,,2.8643827,26375.104,91.53030845096768,100.0,1.6378663,14.394699,394,138584.84,83.01633,True,4209.617,-0.6,1.0,91.530304
,19750000,0.3057656,500.0,-873.7359,-90.11881,0.28401777,8.926818,100.0,1.0,82.70672,1.0,-133400910.0,39500,0.0386416,9793.237,1.0,100,4015863000000000.0,-873.7359,34271.76312828064,1,,97.125694,,2.888231,368974.0,91.63353648004419,100.0,1.6378663,14.418976,395,984850.94,88.02996,True,45680.457,-0.6,1.0,91.63354
,19800000,0.2628474,500.0,-873.65137,-137.49628,0.2731772,11.180014,100.0,1.0,80.64621,1.0,-931091400000.0,39600,0.08389127,101552.31,1.0,100,7.550611e+22,-873.65137,34373.85086250305,1,,99.00764,,3.0193088,2485723.2,91.8262231008917,100.0,1.6378663,18.361427,396,12850624.0,134.10893,True,340860.25,-0.6,1.0,91.82622
,19850000,2.215079,500.0,-882.5676,-64.26015,0.24200556,7.259985,100.0,1.0,83.856255,1.0,-113886890000000.0,39700,0.011994705,3917227.0,1.0,100,3.4754557e+27,-882.5676,34472.58339238167,1,,97.72037,,3.10186,343194720.0,91.11623888611992,100.0,1.6378663,13.864113,397,335596540.0,62.328915,True,34148060.0,-0.6,1.0,91.11624
,19900000,2.4286344,500.0,-873.263,-60.50052,0.27371722,7.004111,100.0,1.0,82.38895,1.0,-5.7614246e+16,39800,0.04314713,343111650.0,1.0,100,1.25671255e+33,-873.263,34586.085777044296,1,,95.10536,,3.1334047,29306470000.0,89.39305766603107,100.0,1.6378663,12.716415,398,12729098000.0,58.87579,True,2921941200.0,-0.6,1.0,89.39306
,19950000,0.30205578,500.0,-887.939,-133.94847,0.23055483,10.972922,100.0,1.0,78.40924,1.0,-42851316000.0,39900,0.006158948,120531.0,1.0,100,2.0949461e+20,-887.939,34686.432339429855,1,,95.56961,,3.2534146,2695593.2,89.38216364428231,100.0,1.6378663,17.16037,399,14009732.0,130.98975,True,417320.84,-0.6,1.0,89.38217
,20000000,0.04388869,500.0,-871.37506,-80.57687,0.23075786,8.385054,100.0,1.0,83.33919,1.0,-125609150000.0,40000,0.043202132,397826.72,1.0,100,3.431169e+21,-871.37506,34781.76855778694,1,,97.94443,,2.8503516,28454542.0,91.72424131703816,100.0,1.6378663,14.60524,400,29041278.0,78.433624,True,2973324.8,-0.6,1.0,91.72423
,20050000,0.16614044,500.0,-869.6645,-43.572624,0.25126377,5.7358828,100.0,1.0,84.3562,1.0,-2383650000000000.0,40100,0.020030737,22006910.0,1.0,100,1.7907032e+30,-869.6645,34885.73882365227,1,,97.66914,,2.9818683,945049660.0,90.0920836021572,100.0,1.6378663,13.3129425,401,717618370.0,41.79189,True,109017490.0,-0.6,1.0,90.09209
,20100000,0.6716962,500.0,-857.81006,-48.050053,0.23175046,6.3317137,100.0,1.0,85.03924,1.0,-1021473500000000.0,40200,0.023686796,35721284.0,1.0,100,6.096668e+29,-857.81006,34983.7791326046,1,,96.44827,,2.579079,1522773000.0,91.37095131613265,100.0,1.6378663,11.409035,402,1358494800.0,46.742245,True,177659400.0,-0.6,1.0,91.37096
,20150000,0.14158797,500.0,-879.87103,-103.5842,0.31455725,9.518711,100.0,1.0,82.26817,1.0,-760900000000.0,40300,0.04474947,6264104.5,1.0,100,9.390417e+22,-879.87103,35084.08028817177,1,,97.97821,,3.2401557,557264060.0,91.78688424960252,100.0,1.6378663,15.710037,403,785107100.0,101.10448,True,55534320.0,-0.6,1.0,91.78689
,20200000,0.009641065,500.0,-873.3481,-108.38522,0.34923792,9.618002,100.0,1.0,81.65573,1.0,-90687815000000.0,40400,0.103988126,567981.4,1.0,100,9.404587e+26,-873.3481,35181.59544825554,1,,98.80905,,3.5948496,25237038.0,91.27373348261062,100.0,1.6378663,17.15332,404,57849356.0,105.4289,True,2765698.8,-0.6,1.0,91.27374
,20250000,0.26073825,500.0,-874.3989,-65.19918,0.2799095,7.3820786,100.0,1.0,83.92708,1.0,-1.4884e+16,40500,0.049719557,218093340.0,1.0,100,8.353426e+31,-874.3989,35296.91150569916,1,,96.65631,,3.0126529,21556543000.0,91.30915680064832,100.0,1.6378663,12.729233,405,16789941000.0,63.57116,True,2144661600.0,-0.6,1.0,91.30916
,20300000,0.0011254742,500.0,-882.6336,-62.356506,0.28509983,7.154928,100.0,1.0,84.11628,1.0,-32254810000000.0,40600,0.05413702,60177736.0,1.0,100,3.6983106e+26,-882.6336,35406.617226839066,1,,97.03375,,3.0800939,5842375700.0,91.27120786794394,100.0,1.6378663,12.917473,406,4108058400.0,60.679974,True,581210800.0,-0.6,1.0,91.2712
,20350000,0.12527168,500.0,-887.045,-98.79308,0.2734738,9.215902,100.0,1.0,82.65781,1.0,-3580843000000.0,40700,0.04167652,518388.6,1.0,100,2.5213422e+24,-887.045,35514.9777340889,1,,97.637024,,3.4067323,24915630.0,91.87370912562508,100.0,1.6378663,14.979218,407,72027016.0,96.53867,True,2751831.0,-0.6,1.0,91.87371
,20400000,0.06955417,500.0,-877.493,-84.23037,0.25575796,8.4542,100.0,1.0,82.43483,1.0,-534016940000000.0,40800,0.0133090615,2260250.8,1.0,100,3.8973476e+28,-877.493,35617.712178230286,1,,98.8405,,3.1705909,110107500.0,90.88902911758741,100.0,1.6378663,16.40567,408,137618530.0,81.52613,True,11343600.0,-0.6,1.0,90.88902
,20450000,0.023575233,500.0,-876.9677,-149.11981,0.24777268,11.532902,100.0,1.0,80.009735,1.0,-24527346000.0,40900,0.016925588,123605.99,1.0,100,4.3912814e+19,-876.9677,35708.17862892151,1,,99.19691,,3.523214,5810605.5,91.54263620817082,100.0,1.6378663,19.187172,409,8504950.0,145.42085,True,628848.2,-0.6,1.0,91.542625
,20500000,0.10814924,500.0,-863.878,-84.581795,0.3651905,8.575147,100.0,1.0,82.905136,1.0,-31049214000.0,41000,0.06369856,486972.3,1.0,100,1.3917394e+20,-863.878,35778.50406861305,1,,99.07437,,2.9020333,33372480.0,91.48028388370294,100.0,1.6378663,16.169235,410,50740572.0,81.954956,True,3350646.5,-0.6,1.0,91.48029
,20550000,0.27026573,500.0,-865.88934,-145.81393,0.30656406,11.564969,100.0,1.0,79.68054,1.0,-896236260000.0,41100,0.075074494,2213802.5,1.0,100,1.0157967e+23,-865.88934,35832.982949733734,1,,96.40431,,3.0422533,148455520.0,91.24551144648302,100.0,1.6378663,16.72377,411,347327580.0,143.00383,True,15466759.0,-0.6,1.0,91.24551
,20600000,0.11730894,500.0,-869.5031,-79.08382,0.2873692,8.155926,100.0,1.0,82.38454,1.0,-72531080000000.0,41200,0.047149956,1877812.8,1.0,100,8.40569e+26,-869.5031,35890.83396267891,1,,98.16164,,3.1723394,85584490.0,90.54046271935873,100.0,1.6378663,15.7771,412,124972980.0,76.582855,True,10721836.0,-0.6,1.0,90.54046
,20650000,0.09403053,500.0,-885.64197,-117.50959,0.24278478,10.079571,100.0,1.0,79.161255,1.0,-128363086000.0,41300,0.0072853863,736827.7,1.0,100,1.2717567e+21,-885.64197,35954.25651502609,1,,98.07919,,3.5094237,39645316.0,89.2408245073953,100.0,1.6378663,18.917938,413,91037090.0,113.91379,True,4483616.0,-0.6,1.0,89.24082
,20700000,1.995303,500.0,-886.2876,-105.73117,0.26696342,9.5975895,100.0,1.0,80.48215,1.0,-3877985800000000.0,41400,0.051484868,27129818.0,1.0,100,2.2821845e+30,-886.2876,36027.00640821457,1,,96.46389,,3.324336,1282459900.0,90.07973612249057,100.0,1.6378663,15.981743,414,1586968200.0,103.16492,True,160098580.0,-0.6,1.0,90.079735
,20750000,1.2340817,500.0,-877.41003,-65.984245,0.2819688,7.3699403,100.0,1.0,83.54993,1.0,-5211210000000000.0,41500,0.042802185,16776380.0,1.0,100,4.1873004e+30,-877.41003,36101.99771618843,1,,99.46815,,3.0203183,786828200.0,90.91986677193029,100.0,1.6378663,15.9182205,415,924209340.0,63.438343,True,101646590.0,-0.6,1.0,90.919876
,20800000,0.0039311694,500.0,-874.9768,-117.99889,0.27162123,10.2318,100.0,1.0,81.23161,1.0,-71831280000000.0,41600,0.04098758,7147764.5,1.0,100,8.361996e+26,-874.9768,36178.203971385956,1,,96.95276,,3.290277,374815070.0,91.46341433171794,100.0,1.6378663,15.721146,416,1299546900.0,115.51567,True,44626508.0,-0.6,1.0,91.46341
,20850000,0.03145402,500.0,-876.0357,-41.11693,0.23057638,5.7581563,100.0,1.0,86.14674,1.0,-3359678200.0,41700,0.0043510497,37592.855,1.0,100,4.0775062e+18,-876.0357,36246.19055557251,1,,99.01106,,2.5095499,764141.9,91.90489974487004,100.0,1.6378663,12.864319,417,1117198.0,39.454197,True,110604.51,-0.6,1.0,91.9049
,20900000,0.010319391,500.0,-873.4973,-54.370728,0.27791667,6.6362104,100.0,1.0,85.25256,1.0,-66962140000000.0,41800,0.04724334,5716374.0,1.0,100,1.823432e+27,-873.4973,36312.619976997375,1,,97.743645,,2.9603653,253736450.0,91.88877390303058,100.0,1.6378663,12.491081,418,315479780.0,52.803055,True,31154084.0,-0.6,1.0,91.88878
,20950000,5.704167e-05,500.0,-888.5983,-71.37086,0.312953,7.790891,100.0,1.0,84.18008,1.0,-146273400.0,41900,0.082368016,4500.5903,1.0,100,6681920600000000.0,-888.5983,36388.31761431694,1,,97.51454,,2.9809988,203667.31,91.97096780658903,100.0,1.6378663,13.334465,419,195594.02,69.58434,True,21030.512,-0.6,1.0,91.97098
,21000000,0.63377917,500.0,-876.7148,-71.91321,0.22986482,7.885413,100.0,1.0,83.909836,1.0,-215881850000000.0,42000,0.02399166,1997704.8,1.0,100,9.5323075e+27,-876.7148,36455.219135046005,1,,98.74243,,2.7427948,101448170.0,91.79524938892399,100.0,1.6378663,14.832596,420,187040270.0,69.70267,True,11048127.0,-0.6,1.0,91.79524
,21050000,0.8009764,500.0,-861.75635,-66.40146,0.23160283,7.610885,100.0,1.0,84.161835,1.0,-89554890000000.0,42100,0.017894313,220616660.0,1.0,100,2.0299187e+27,-861.75635,36512.89998483658,1,,98.22415,,2.5473514,21685870000.0,91.77271921082814,100.0,1.6378663,14.062317,421,11088308000.0,64.41456,True,2157510700.0,-0.6,1.0,91.77271
,21100000,0.0037921234,500.0,-877.5195,-87.38074,0.2796843,8.584012,100.0,1.0,82.93255,1.0,-1.515778e+16,42200,0.02588591,108249860.0,1.0,100,3.7626924e+31,-877.5195,36581.24259901047,1,,98.612755,,3.3503864,10425336000.0,91.51656034314705,100.0,1.6378663,15.680206,422,12067644000.0,84.91036,True,1037074400.0,-0.6,1.0,91.516556
,21150000,0.0058697723,500.0,-890.5229,-70.691956,0.2565034,7.6427026,100.0,1.0,84.0094,1.0,-11252302.0,42300,0.013033897,4322.735,1.0,100,25616185000000.0,-890.5229,36646.645975112915,1,,98.77508,,3.1765444,184222.84,91.65210212905704,100.0,1.6378663,14.765678,423,161921.78,68.501335,True,19807.63,-0.6,1.0,91.6521
,21200000,1.1373057,500.0,-872.1783,-63.1546,0.23022594,7.41206,100.0,1.0,84.3762,1.0,-851030300000.0,42400,0.038262427,1131831.0,1.0,100,2.9938885e+23,-872.1783,36705.67052817345,1,,96.81572,,2.580925,45304016.0,91.78825772927843,100.0,1.6378663,12.439522,424,73415500.0,61.5998,True,5366312.5,-0.6,1.0,91.78825
,21250000,2.330184,500.0,-865.48926,-80.13349,0.3052198,8.265013,100.0,1.0,82.728096,1.0,-46296845000000.0,42500,0.06455751,7276310.5,1.0,100,3.0172939e+26,-865.48926,36767.01601958275,1,,99.012726,,3.026299,650236500.0,90.99310910768313,100.0,1.6378663,16.28463,425,470113860.0,77.46892,True,64710884.0,-0.6,1.0,90.9931
,21300000,0.05266914,500.0,-871.38776,-104.75105,0.31717125,9.502303,100.0,1.0,80.8531,1.0,-1719438000000.0,42600,0.07855265,2681292.2,1.0,100,3.4236674e+23,-871.38776,36831.38269853592,1,,97.95131,,3.3940873,149857490.0,90.35540772045532,100.0,1.6378663,17.098206,426,226811310.0,101.81361,True,17383202.0,-0.6,1.0,90.35541
,21350000,0.0538458,500.0,-879.18866,-66.49388,0.2719768,7.393101,100.0,1.0,83.150795,1.0,-1644988500000.0,42700,0.033914328,1213739.1,1.0,100,6.0191643e+23,-879.18866,36901.618203639984,1,,97.675186,,3.1170921,79123736.0,90.5438957540315,100.0,1.6378663,14.524391,427,62607016.0,64.3742,True,8139321.5,-0.6,1.0,90.5439
,21400000,0.004811868,500.0,-868.8484,-80.72486,0.28295833,8.340331,100.0,1.0,81.96874,1.0,-4292852800000.0,42800,0.052340537,457944.12,1.0,100,4.40569e+24,-868.8484,36968.49949979782,1,,96.23387,,3.019777,35025330.0,90.30907348293808,100.0,1.6378663,14.265129,428,51730860.0,78.680176,True,3483754.5,-0.6,1.0,90.309074
,21450000,0.29251245,500.0,-867.13794,-68.1112,0.28329954,7.6980724,100.0,1.0,83.209015,1.0,-85241820000.0,42900,0.053095058,149853.2,1.0,100,2.308574e+21,-867.13794,37033.23266410828,1,,96.49429,,2.6603448,3048175.0,90.90708812771548,100.0,1.6378663,13.285278,429,11208860.0,66.33776,True,522319.34,-0.6,1.0,90.90709
,21500000,0.0119824,500.0,-862.0844,-191.68918,0.32222232,13.249092,100.0,1.0,77.30249,1.0,-1075556500.0,43000,0.06266105,6778.8755,1.0,100,6.3398785e+16,-862.0844,37093.62007665634,1,,97.90429,,3.4476216,193299.69,90.55158148764511,100.0,1.6378663,20.601799,430,1485034.4,187.42451,True,24527.4,-0.6,1.0,90.551575
,21550000,0.06708584,500.0,-900.34186,-123.11123,0.28813764,10.466909,100.0,1.0,79.5468,1.0,-15062555000.0,43100,0.058102205,23788.617,1.0,100,2.537481e+19,-900.34186,37161.923371076584,1,,96.79347,,3.2505913,771829.2,90.01370745570259,100.0,1.6378663,17.246674,431,3611684.0,120.12253,True,85103.54,-0.6,1.0,90.01371
,21600000,0.039279185,500.0,-878.4847,-105.91429,0.22961593,9.696384,100.0,1.0,79.638565,1.0,-76420216.0,43200,0.040279195,32569.63,1.0,100,963853800000000.0,-878.4847,37227.631122112274,1,,94.84324,,3.093791,2398095.8,89.334949446683,100.0,1.6378663,15.204674,432,4285855.5,103.59141,True,240265.39,-0.6,1.0,89.33494
,21650000,0.22433183,500.0,-867.8129,-91.52724,0.31204778,9.055462,100.0,1.0,80.37715,1.0,-13033071000.0,43300,0.08280112,84902.76,1.0,100,4.430138e+19,-867.8129,37288.65242266655,1,,94.33255,,2.7511885,5410793.0,89.43261288867424,100.0,1.6378663,13.955399,433,5137458.5,89.57042,True,544308.44,-0.6,1.0,89.43262
,21700000,0.010226594,500.0,-867.4242,-87.24533,0.32034782,8.849083,100.0,1.0,81.328964,1.0,-50796835000.0,43400,0.115747765,82894.51,1.0,100,5.3790107e+20,-867.4242,37343.77032518387,1,,96.08996,,2.5980334,2711103.2,90.17804692933552,100.0,1.6378663,14.760994,434,8399289.0,85.056046,True,311673.0,-0.6,1.0,90.17805
,21750000,0.028856784,500.0,-868.4576,-57.105312,0.22983415,6.9293385,100.0,1.0,83.99292,1.0,-3506813400000000.0,43500,0.018845335,66205988.0,1.0,100,5.136642e+30,-868.4576,37407.316450834274,1,,96.40073,,2.7463984,3569629000.0,90.92225878006813,100.0,1.6378663,12.407806,435,4897256400.0,55.558437,True,443667420.0,-0.6,1.0,90.92226
,21800000,0.214556,500.0,-869.1278,-100.46008,0.2959449,9.332462,100.0,1.0,82.33629,1.0,-3.123586e+16,43600,0.014771134,37775856.0,1.0,100,1.6547775e+32,-869.1278,37471.65075182915,1,,97.87985,,3.307221,1727635500.0,91.66875080768745,100.0,1.6378663,15.543564,436,7183178000.0,98.03256,True,214145710.0,-0.6,1.0,91.66875
,21850000,0.14344947,500.0,-879.3017,-57.5383,0.3274591,6.929441,100.0,1.0,83.869675,1.0,-74061230000000.0,43700,0.06079778,728541.4,1.0,100,1.9534432e+27,-879.3017,37528.09466981888,1,,96.78198,,2.8010588,47728070.0,90.79911615286835,100.0,1.6378663,12.912308,437,72439890.0,55.863075,True,4840752.0,-0.6,1.0,90.79912
