MinBehavPdf,Penalization,EmpiricalD2Harmonic,TimeElapsed,MeanIW,Epsilon,InitialBound,EpThisIter,Weights,EpRewMean,DivergenceHarmonic,OptimizationReturnMean,WReturnMean,MinIW,ReturnStepMaxmin,MaxIW,EpisodesSoFar,VarianceInitializer,TimestepsSoFar,Bound,Inner Iteration,ReturnMeanIW,MeanD2-0,ESSRenyiArithmetic,StdWReturnMean,InitialReturnStd,MeanEntropy,InitialReturnMean,EpLenMean,MinTargetPdf,StdIW,EmpiricalD2Arithmetic,OptimizationReturnMax,LearnableVariance,InitialReturnMax,ReturnStepMax,OptimizationReturnMin,Iteration,ESSRenyiHarmonic,InitialReturnMin
-89.09444,True,1.0,2018.853317975998,315.3668,2.0,-1233960.2,100,[-0.129  0.229 -0.351  0.011 -0.001  0.03  -0.401 -0.976 -0.043  0.  0.   ],1056.912337125958,3.024736e+24,772.12695,1192358.4,0.00834422,9.359954,20852.965,18100,-1.0,1311040,-7.235266e+16,1,685177600.0,1.0,100.0,,274.39862,0.4189424,1056.9124,114.09,-89.09444,2113.2576,1.0,1749.7449,,2034.5303,9.359954,,181,100.0,284.78534
-81.52501,True,1.0,2038.5371577739716,8582.47,2.0,-1218095.1,100,[-9.925e-02  2.271e-01 -3.520e-01  1.270e-02  6.604e-04  3.973e-02 -4.041e-01 -9.742e-01 -4.316e-02  0.000e+00  0.000e+00],1052.184003865396,2.9399957e+35,702.03375,1180445.1,0.017372943,9.359973,741519.4,18200,-1.0,1322418,-2.0414364e+22,1,14670420000.0,1.0,100.0,,270.8393,0.4189424,1052.1841,113.78,-81.52501,74026.48,1.0,1585.3359,,1935.4862,9.359973,,182,100.0,350.1503
-88.47644,True,1.0,2057.1525433063507,29.591486,2.0,-1270985.4,100,[-0.151  0.241 -0.353  0.011 -0.002  0.068 -0.39  -0.975 -0.043  0.  0.   ],1082.9452957196968,5003851000.0,722.8611,1236450.8,0.07937338,9.359895,2238.109,18300,-1.0,1334137,-2479770000.0,1,36876132.0,1.0,100.0,,252.34962,0.4189424,1082.9452,117.19,-88.47644,222.36644,1.0,1493.5969,,1853.6812,9.359895,,183,100.0,360.08423
-98.54135,True,1.0,2075.8001897335052,10889.988,2.0,-1203677.2,100,[-1.440e-01  2.427e-01 -3.542e-01  1.252e-02 -4.249e-04  8.121e-02 -3.934e-01 -9.739e-01 -4.383e-02  0.000e+00  0.000e+00],1050.377747229493,2.992253e+34,756.3273,1172676.2,0.07204237,9.359827,933550.1,18400,-1.0,1345525,-5.3625836e+21,1,13745488000.0,1.0,100.0,,263.40625,0.4189424,1050.3777,113.88,-98.54135,92942.81,1.0,1462.2395,,1756.29,9.359827,,184,100.0,294.05048
-89.294235,True,1.0,2094.0611288547516,161387250.0,2.0,-1187554.4,100,[-0.1    0.24  -0.359 -0.013 -0.027  0.06  -0.392 -0.985 -0.04   0.  0.   ],1036.550871278668,1.1722666e+34,677.6284,1156429.0,0.02509934,9.359936,15942043000.0,18500,-1.0,1356785,-3.3699662e+21,1,191410940000000.0,1.0,100.0,,286.34128,0.4189424,1036.5509,112.6,-89.294235,1586082400.0,1.0,1400.8843,,1759.8066,9.359936,,185,100.0,358.92242
-80.59529,True,1.0,2113.1506912708282,6349.826,2.0,-1266134.9,100,[-0.114  0.24  -0.36   0.001 -0.013  0.042 -0.384 -0.989 -0.041  0.  0.   ],1073.8744832471118,2.767121e+24,789.35486,1233456.2,0.12823556,9.359972,385306.2,18600,-1.0,1368395,-5.4359623e+16,1,8510701600.0,1.0,100.0,,283.28424,0.4189424,1073.8745,116.1,-80.59529,43313.707,1.0,1518.664,,1803.1836,9.359972,,186,100.0,284.51965
-107.889435,True,1.0,2131.4861447811127,137.55882,2.0,-1251573.4,100,[-0.136  0.243 -0.36   0.012 -0.002  0.036 -0.388 -0.975 -0.041  0.  0.   ],1062.4007631683273,5.82389e+18,795.7061,1200409.0,0.01617904,9.359931,4710.683,18700,-1.0,1379862,-123473240000000.0,1,115433290.0,1.0,100.0,,267.79407,0.4189424,1062.4008,114.67,-107.889435,580.2533,1.0,1989.5789,,2256.2734,9.359931,,187,100.0,266.6946
-83.24251,True,1.0,2147.791371822357,5996485.0,2.0,-1152842.4,100,[-0.124  0.249 -0.365  0.022  0.009  0.051 -0.403 -0.967 -0.041  0.  0.   ],1018.3327391425711,2.05321e+31,733.79517,1118697.5,0.010598742,9.359935,387096740.0,18800,-1.0,1390879,-1.547179e+20,1,7968863600000.0,1.0,100.0,,285.82495,0.4189424,1018.33276,110.17,-83.24251,41565868.0,1.0,1558.655,,1843.1926,9.359935,,188,100.0,284.53763
-81.10465,True,1.0,2166.206024646759,361.0261,2.0,-1086129.5,100,[-0.132  0.251 -0.367  0.009 -0.004  0.031 -0.393 -0.973 -0.042  0.  0.   ],1001.0584791230442,1.6350602e+27,640.2278,1051847.1,0.07317408,9.3599,18902.145,18900,-1.0,1401696,-1.386231e+18,1,405658430.0,1.0,100.0,,223.0003,0.4189424,1001.0584,108.17,-81.10465,2056.9998,1.0,1486.0685,,1846.8992,9.3599,,189,100.0,360.8307
-95.59337,True,1.0,2183.702393054962,18.398657,2.0,-1178553.2,100,[-0.129  0.253 -0.368  0.009 -0.003  0.057 -0.409 -0.972 -0.042  0.  0.   ],1035.091674400399,176063250.0,648.7993,1138625.8,0.07739168,9.3598795,444.641,19000,-1.0,1412898,-549385660.0,1,19594378.0,1.0,100.0,,259.251,0.4189424,1035.0918,112.02,-95.59337,59.079475,1.0,1606.8762,,1993.1686,9.3598795,,190,100.0,386.29236
-96.011444,True,1.0,2203.121366739273,5740.1733,2.0,-1333056.0,100,[-0.114  0.262 -0.374  0.008 -0.004  0.052 -0.39  -0.986 -0.037  0.  0.   ],1101.9576871353672,4.870309e+25,666.5592,1289846.6,0.25924066,9.359774,461386.84,19100,-1.0,1424825,-3.0154646e+17,1,5273635000.0,1.0,100.0,,274.83783,0.4189424,1101.9576,119.27,-96.011444,45996.105,1.0,1638.0669,,2073.4653,9.359774,,191,100.0,435.3985
-88.27089,True,1.0,2220.7065370082855,66.55942,2.0,-1198867.8,100,[-0.108  0.262 -0.375  0.002 -0.011  0.075 -0.407 -0.98  -0.037  0.  0.   ],1036.2292599807063,57196840000.0,668.0164,1163004.9,0.024071414,9.359813,2490.6077,19200,-1.0,1436092,-8681721000.0,1,104847070.0,1.0,100.0,,298.7203,0.4189424,1036.2292,112.67,-88.27089,294.4163,1.0,1520.78,,1888.9928,9.359813,,192,100.0,368.21283
-79.36935,True,1.0,2240.3328671455383,23.11658,2.0,-1316723.1,100,[-1.177e-01  2.621e-01 -3.754e-01 -3.320e-04 -1.341e-02  6.401e-02 -4.039e-01 -9.808e-01 -3.610e-02  0.000e+00  0.000e+00],1102.5588287927653,5175384600.0,770.5451,1285337.8,0.050215084,9.35991,666.198,19300,-1.0,1448064,-2299985000.0,1,42129380.0,1.0,100.0,,264.01102,0.4189424,1102.5588,119.72,-79.36935,85.25578,1.0,1435.1274,,1767.1411,9.35991,,193,100.0,332.01373
-86.367355,True,1.0,2259.870426416397,218927.08,2.0,-1292159.4,100,[-0.111  0.264 -0.376 -0.002 -0.016  0.076 -0.41  -0.977 -0.035  0.  0.   ],1074.2680975623557,1.0496158e+32,752.7394,1251936.9,0.034378264,9.359907,17171868.0,19400,-1.0,1459725,-4.120797e+20,1,436317220000.0,1.0,100.0,,312.8655,0.4189424,1074.2682,116.61,-86.367355,1744561.1,1.0,1678.9863,,2000.515,9.359907,,194,100.0,321.5287
-79.11703,True,1.0,2279.3322989940643,43692.734,2.0,-1174663.9,100,[-8.475e-02  2.642e-01 -3.781e-01 -4.546e-04 -1.350e-02  7.822e-02 -3.979e-01 -9.881e-01 -3.782e-02  0.000e+00  0.000e+00],1023.1898450937155,9.12595e+32,636.3716,1142213.9,0.020056793,9.35994,1791396.8,19500,-1.0,1470847,-9.802819e+20,1,84475140000.0,1.0,100.0,,308.70105,0.4189424,1023.1898,111.22,-79.11703,251112.75,1.0,1410.044,,1796.8622,9.35994,,195,100.0,386.8183
-79.915535,True,1.0,2299.2473928928375,8.379746,2.0,-1258317.4,100,[-0.09   0.263 -0.379  0.007 -0.006  0.054 -0.387 -0.996 -0.044  0.  0.   ],1064.583617945454,1302151200.0,732.36725,1221053.2,0.012741873,9.3599615,222.70616,19600,-1.0,1482396,-1356110000.0,1,11427695.0,1.0,100.0,,296.16718,0.4189424,1064.5836,115.49,-79.915535,29.967802,1.0,1593.3269,,1925.5432,9.3599615,,196,100.0,332.21637
-122.34326,True,1.0,2317.422254562378,57.636784,2.0,-1296638.8,100,[-0.077  0.263 -0.38   0.008 -0.005  0.058 -0.383 -1.001 -0.045  0.  0.   ],1058.8277231663424,530353060000.0,792.1346,1236323.5,0.04208387,9.359923,3410.1057,19700,-1.0,1493906,-44008993000.0,1,84346470.0,1.0,100.0,,339.422,0.4189424,1058.8278,115.1,-122.34326,345.47067,1.0,2183.0564,,2449.7495,9.359923,,197,100.0,266.6931
-97.61784,True,1.0,2334.9216063022614,86.319046,2.0,-1188323.4,100,[-0.065  0.264 -0.381  0.011 -0.001  0.067 -0.386 -1.002 -0.047  0.  0.   ],1018.5568301108407,1866033500000000.0,704.8181,1151813.0,0.015809078,9.359917,5489.392,19800,-1.0,1504979,-1577294900000.0,1,140191890.0,1.0,100.0,,338.16412,0.4189424,1018.5568,110.73,-97.61784,576.7817,1.0,1592.2314,,1905.9701,9.359917,,198,100.0,313.73865
-79.132576,True,1.0,2351.803487300873,15.121189,2.0,-1061657.8,100,[-0.078  0.264 -0.381  0.005 -0.008  0.075 -0.406 -0.987 -0.04   0.  0.   ],966.3498647213253,1156745300.0,653.9907,1029479.8,0.038850013,9.359728,624.0709,19900,-1.0,1515473,-1119387300.0,1,24990760.0,1.0,100.0,,309.26974,0.4189424,966.34985,104.94,-79.132576,72.25831,1.0,1476.9556,,1789.3147,9.359728,,199,100.0,312.3592
-118.6933,True,1.0,2368.5656685829163,9.950406,2.0,-1240016.6,100,[-0.065  0.265 -0.381 -0.01  -0.024  0.075 -0.389 -0.993 -0.041  0.  0.   ],1012.2270744049242,653235000000.0,708.9514,1179785.6,0.02918135,9.359939,398.87476,20000,-1.0,1526465,-48702177000.0,1,21980050.0,1.0,100.0,,393.93146,0.4189424,1012.2272,109.92,-118.6933,43.104614,1.0,2144.7593,,2448.035,9.359939,,200,100.0,303.27563
-96.0679,True,1.0,2385.8817160129547,36.629974,2.0,-1132172.8,100,[-0.076  0.265 -0.381 -0.008 -0.022  0.067 -0.393 -0.99  -0.039  0.  0.   ],1011.0467569291894,292086680000.0,668.3979,1103119.2,0.07839062,9.359899,1089.1372,20100,-1.0,1537452,-15762477000.0,1,60589504.0,1.0,100.0,,284.43567,0.4189424,1011.0467,109.87,-96.0679,141.94217,1.0,1357.5776,,1700.2266,9.359899,,201,100.0,342.64886
-92.9639,True,1.0,2404.356920003891,202687.34,2.0,-1056401.6,100,[-0.063  0.265 -0.382 -0.007 -0.021  0.074 -0.395 -0.992 -0.038  0.  0.   ],972.4024996043664,5.596258e+33,669.5105,1028034.1,0.00089819665,9.359854,19147542.0,20200,-1.0,1548001,-2.1221078e+21,1,309478260000.0,1.0,100.0,,287.1716,0.4189424,972.4025,105.49,-92.9639,1905840.4,1.0,1377.1421,,1680.0342,9.359854,,202,100.0,302.89203
-95.61373,True,1.0,2423.7519319057465,21.54046,2.0,-1158963.8,100,[-0.071  0.259 -0.382 -0.013 -0.027  0.047 -0.401 -0.984 -0.036  0.  0.   ],1002.1112958468133,10386468000.0,715.66974,1117312.9,0.10749116,9.359933,1591.9319,20300,-1.0,1558884,-4277242600.0,1,32455952.0,1.0,100.0,,336.28235,0.4189424,1002.1113,108.83,-95.61373,158.41444,1.0,1749.2865,,2035.728,9.359933,,203,100.0,286.4415
-88.3468,True,1.0,2440.8125338554382,31.395586,2.0,-1259615.9,100,[-0.059  0.26  -0.383 -0.01  -0.023  0.055 -0.399 -0.989 -0.039  0.  0.   ],1046.949725227627,1.9151274e+20,742.6301,1224075.4,0.07769814,9.359929,1830.4999,20400,-1.0,1570249,-491834520000000.0,1,91625470.0,1.0,100.0,,357.7311,0.4189424,1046.9497,113.65,-88.3468,191.79053,1.0,1576.161,,1880.4806,9.359929,,204,100.0,304.31958
-91.12075,True,1.0,2459.853764295578,13.762887,2.0,-1334230.2,100,[-0.074  0.261 -0.385  0.005 -0.008  0.056 -0.415 -0.991 -0.033  0.  0.   ],1085.7301554282076,174598940.0,623.01843,1292152.8,0.039646193,9.359955,295.98465,20500,-1.0,1582018,-577624700.0,1,21633302.0,1.0,100.0,,336.66437,0.4189424,1085.7301,117.69,-91.12075,41.311348,1.0,1583.4147,,2046.1263,9.359955,,205,100.0,462.7117
-80.2009,True,1.0,2477.3951098918915,6.6905975,2.0,-1236981.0,100,[-0.083  0.261 -0.386  0.006 -0.007  0.046 -0.409 -0.997 -0.035  0.  0.   ],1063.5605064260706,6644419300000.0,770.57104,1208297.4,0.05802652,9.359961,106.84581,20600,-1.0,1593554,-73945360000.0,1,8638328.0,1.0,100.0,,277.73456,0.4189424,1063.5604,115.36,-80.2009,13.99799,1.0,1396.3799,,1689.3694,9.359961,,206,100.0,292.98944
-86.17704,True,1.0,2494.281820297241,10.864089,2.0,-1278079.4,100,[-0.069  0.264 -0.388 -0.013 -0.026  0.043 -0.405 -1.001 -0.038  0.  0.   ],1060.38765975863,171445810000.0,811.7642,1234993.9,0.1526336,9.359926,298.5315,20700,-1.0,1605072,-17854521000.0,1,14633583.0,1.0,100.0,,332.52356,0.4189424,1060.3877,115.18,-86.17704,31.351967,1.0,1821.8666,,2070.49,9.359926,,207,100.0,248.62337
-93.51611,True,1.0,2513.4951124191284,168.18013,2.0,-1331239.0,100,[-0.06   0.266 -0.39   0.005 -0.008  0.048 -0.412 -0.99  -0.032  0.  0.   ],1091.022376126053,1428764800000000.0,713.3164,1296170.2,0.2068282,9.359957,11115.729,20800,-1.0,1616914,-1325757900000.0,1,201216480.0,1.0,100.0,,325.3314,0.4189424,1091.0225,118.42,-93.51611,1115.8628,1.0,1490.255,,1867.9609,9.359957,,208,100.0,377.7059
-108.36844,True,1.0,2534.941598892212,62301.59,2.0,-1504453.8,100,[-0.065  0.269 -0.393 -0.002 -0.015  0.038 -0.399 -1.013 -0.038  0.  0.   ],1158.3000392526037,2.74143e+26,854.8248,1448596.2,0.16553691,9.359978,4022524.8,20900,-1.0,1629479,-9.2484376e+17,1,86264290000.0,1.0,100.0,,327.01273,0.4189424,1158.3,125.65,-108.36844,428110.12,1.0,2054.0085,,2357.4836,9.359978,,209,100.0,303.47516
-92.63167,True,1.0,2549.67750620842,12.740318,2.0,-1029787.75,100,[-0.064  0.271 -0.397  0.029  0.017  0.046 -0.438 -0.998 -0.031  0.  0.   ],948.9072736165244,85852180.0,606.7152,1000147.2,0.04545077,9.359913,521.62573,21000,-1.0,1639766,-288917120.0,1,14278905.0,1.0,100.0,,315.78827,0.4189424,948.9073,102.87,-92.63167,53.642624,1.0,1375.1289,,1717.3209,9.359913,,210,100.0,342.19208
-87.105194,True,1.0,2568.603554725647,78.433304,2.0,-1418181.4,100,[-0.069  0.271 -0.398  0.026  0.013  0.035 -0.431 -1.001 -0.033  0.  0.   ],1133.9823229988815,2.6375336e+16,809.99896,1377575.8,0.08859403,9.359969,3114.3794,21100,-1.0,1652080,-6594601400000.0,1,109650060.0,1.0,100.0,,302.75378,0.4189424,1133.9823,123.14,-87.105194,332.72214,1.0,1686.0347,,2010.0181,9.359969,,211,100.0,323.9834
-101.42062,True,1.0,2585.566085100174,187.48775,2.0,-1250839.4,100,[-0.053  0.274 -0.4    0.015  0.003  0.041 -0.437 -0.982 -0.025  0.  0.   ],1062.12285649571,30856004000.0,673.8242,1216868.5,0.021038271,9.359944,15183.202,21200,-1.0,1663613,-6288051700.0,1,320794050.0,1.0,100.0,,297.93228,0.4189424,1062.1229,115.33,-101.42062,1513.771,1.0,1450.1914,,1838.49,9.359944,,212,100.0,388.2986
-86.7148,True,1.0,2604.251452445984,85.072655,2.0,-1238755.5,100,[-6.584e-02  2.737e-01 -3.998e-01  1.357e-02  8.283e-04  3.312e-02 -4.332e-01 -9.834e-01 -2.342e-02  0.000e+00  0.000e+00],1067.2169417349987,456623950000.0,576.3872,1210528.4,0.035938613,9.359927,6806.894,21300,-1.0,1675196,-19179504000.0,1,105455624.0,1.0,100.0,,267.53772,0.4189424,1067.2169,115.83,-86.7148,677.9565,1.0,1185.0413,,1675.871,9.359927,,213,100.0,490.82977
-85.023415,True,1.0,2621.8477823734283,1906.7981,2.0,-1302557.0,100,[-0.076  0.274 -0.4    0.015  0.003  0.023 -0.43  -0.985 -0.023  0.  0.   ],1086.9642589088235,3.3748985e+22,726.4715,1270149.2,0.07430657,9.359962,92331.77,21400,-1.0,1686971,-5953563000000000.0,1,2472299000.0,1.0,100.0,,297.7551,0.4189424,1086.9642,117.75,-85.023415,9907.047,1.0,1435.1998,,1795.6926,9.359962,,214,100.0,360.4928
-103.88515,True,1.0,2639.380012989044,33.355377,2.0,-1307566.2,100,[-0.071  0.274 -0.4    0.011 -0.002  0.044 -0.448 -0.973 -0.023  0.  0.   ],1081.7587493084338,1163547000.0,806.77405,1265910.0,0.024369098,9.359877,2283.4534,21500,-1.0,1698697,-1469529600.0,1,48610148.0,1.0,100.0,,309.36685,0.4189424,1081.7588,117.26,-103.88515,229.09773,1.0,1760.8735,,2035.8583,9.359877,,215,100.0,274.98477
-88.58131,True,1.0,2654.8567337989807,14.536979,2.0,-1312028.4,100,[-0.078  0.275 -0.4    0.009 -0.004  0.031 -0.443 -0.976 -0.023  0.  0.   ],1087.9612849041548,409446020000.0,691.7278,1278313.0,0.03311957,9.359949,286.99857,21600,-1.0,1710485,-21594060000.0,1,20405392.0,1.0,100.0,,307.6577,0.4189424,1087.9613,117.88,-88.58131,45.886383,1.0,1435.3281,,1831.5615,9.359949,,216,100.0,396.23346
-94.67984,True,1.0,2672.447693824768,656.7812,2.0,-1416543.9,100,[-0.078  0.278 -0.402  0.021  0.008  0.05  -0.438 -0.993 -0.022  0.  0.   ],1116.2910939415963,1.0204275e+20,775.08655,1359857.2,0.05303143,9.359954,32921.656,21700,-1.0,1722598,-572623500000000.0,1,850029250.0,1.0,100.0,,337.27063,0.4189424,1116.2911,121.13,-94.67984,3396.3328,1.0,2033.7073,,2374.9119,9.359954,,217,100.0,341.20456
-82.37729,True,1.0,2690.193737745285,8782.609,2.0,-1108592.9,100,[-0.076  0.282 -0.408 -0.021 -0.035  0.043 -0.443 -1.001 -0.023  0.  0.   ],1001.8715709170887,1.4690269e+26,753.96326,1079320.0,0.14484173,9.359933,312251.9,21800,-1.0,1733466,-3.547954e+17,1,13971600000.0,1.0,100.0,,274.90598,0.4189424,1001.8716,108.68,-82.37729,37945.03,1.0,1458.7256,,1706.6338,9.359933,,218,100.0,247.9082
-86.22172,True,1.0,2708.1434845924377,12.804919,2.0,-1099557.8,100,[-0.07   0.283 -0.41  -0.015 -0.03   0.068 -0.458 -1.004 -0.026  0.  0.   ],978.9550828397518,38730465000.0,629.34314,1067677.0,0.048170682,9.359785,590.9306,21900,-1.0,1744078,-6300010000.0,1,25895952.0,1.0,100.0,,330.64185,0.4189424,978.955,106.12,-86.22172,67.983055,1.0,1431.4205,,1781.0325,9.359785,,219,100.0,349.61194
-103.690445,True,1.0,2722.750039577484,39.58921,2.0,-1141408.5,100,[-0.082  0.283 -0.411 -0.014 -0.029  0.059 -0.46  -1.002 -0.024  0.  0.   ],1000.885011942342,95347240000.0,743.6817,1108065.2,0.062245294,9.359972,2514.1667,22000,-1.0,1754932,-10385146000.0,1,89349270.0,1.0,100.0,,326.0282,0.4189424,1000.885,108.54,-103.690445,256.7653,1.0,1564.2236,,1821.427,9.359972,,220,100.0,257.2033
-80.17714,True,1.0,2739.421327114105,57.18019,2.0,-1128679.9,100,[-0.092  0.283 -0.411 -0.011 -0.026  0.048 -0.457 -1.003 -0.023  0.  0.   ],1017.5705562789335,284627780.0,722.8837,1102954.4,0.04075362,9.359869,2352.561,22100,-1.0,1765980,-534312000.0,1,100300780.0,1.0,100.0,,259.81653,0.4189424,1017.5706,110.48,-80.17714,280.16205,1.0,1305.2026,,1599.8894,9.359869,,221,100.0,294.68683
-112.52269,True,1.0,2757.659106492996,26.117867,2.0,-1276623.9,100,[-0.102  0.283 -0.411 -0.008 -0.022  0.04  -0.452 -1.007 -0.023  0.  0.   ],1077.5621285755396,585114600000.0,626.91455,1239683.0,0.108344965,9.359922,843.0403,22200,-1.0,1777668,-28289750000.0,1,32782828.0,1.0,100.0,,280.25482,0.4189424,1077.5621,116.88,-112.52269,110.160965,1.0,1466.5255,,1917.1731,9.359922,,222,100.0,450.64758
-77.98922,True,1.0,2777.7302055358887,214.27597,2.0,-1363772.0,100,[-0.092  0.284 -0.411 -0.008 -0.023  0.052 -0.452 -1.009 -0.023  0.  0.   ],1120.0592851133542,9.619835e+24,825.1101,1330697.6,0.16162208,9.35986,6074.9053,22300,-1.0,1789830,-1.0258236e+17,1,308994430.0,1.0,100.0,,275.97964,0.4189424,1120.0593,121.62,-77.98922,876.9202,1.0,1519.1174,,1814.0667,9.35986,,223,100.0,294.94925
-89.8147,True,1.0,2797.881636619568,63.33857,2.0,-1372071.4,100,[-0.074  0.284 -0.415  0.005 -0.009  0.055 -0.453 -1.018 -0.036  0.  0.   ],1100.2394550448867,111013310000.0,796.6615,1337216.5,0.07222894,9.359868,2234.151,22400,-1.0,1801795,-11714874000.0,1,101769064.0,1.0,100.0,,355.93484,0.4189424,1100.2395,119.65,-89.8147,281.78568,1.0,1558.6774,,1862.2554,9.359868,,224,100.0,303.57803
-89.290436,True,1.0,2819.213000059128,117512.73,2.0,-1348372.2,100,[-0.086  0.285 -0.415  0.006 -0.007  0.046 -0.45  -1.02  -0.035  0.  0.   ],1097.2799504847158,1.3722886e+32,804.17017,1304310.4,0.056024533,9.359819,6538225.0,22500,-1.0,1813704,-5.1615857e+20,1,179718230000.0,1.0,100.0,,316.6814,0.4189424,1097.2799,119.09,-89.290436,769626.25,1.0,1800.7086,,2093.8184,9.359819,,225,100.0,293.10974
-86.97246,True,1.0,2838.849344968796,35.966824,2.0,-1397336.4,100,[-0.061  0.285 -0.418  0.006 -0.008  0.049 -0.453 -1.037 -0.035  0.  0.   ],1131.4026930707373,3080191000.0,621.59607,1357427.1,0.030350981,9.359993,1433.7208,22600,-1.0,1825998,-2274400800.0,1,59463420.0,1.0,100.0,,278.12796,0.4189424,1131.4028,122.94,-86.97246,156.69922,1.0,1482.908,,1992.7146,9.359993,,226,100.0,509.80664
-84.473,True,1.0,2858.2113769054413,39.597923,2.0,-1429847.2,100,[-0.067  0.284 -0.419  0.01  -0.004  0.037 -0.45  -1.037 -0.037  0.  0.   ],1133.3171344392567,2206583300.0,819.3778,1392334.6,0.05123753,9.359971,2904.9368,22700,-1.0,1838308,-1824648400.0,1,62526196.0,1.0,100.0,,328.52237,0.4189424,1133.3171,123.1,-84.473,289.38538,1.0,1618.0146,,1931.9539,9.359971,,227,100.0,313.9392
-111.38269,True,1.0,2876.3804380893707,175.0216,2.0,-1308026.2,100,[-0.06   0.284 -0.419  0.015  0.002  0.048 -0.453 -1.038 -0.036  0.  0.   ],1057.1562806112643,2.1953083e+16,599.5616,1233427.5,0.026510796,9.359973,7079.94,22800,-1.0,1849788,-11053226000000.0,1,292767330.0,1.0,100.0,,340.3648,0.4189424,1057.1562,114.8,-111.38269,781.9719,1.0,2266.823,,2724.4177,9.359973,,228,100.0,457.59473
-89.97397,True,1.0,2897.4476358890533,58.449806,2.0,-1469185.8,100,[-0.065  0.285 -0.423 -0.003 -0.016  0.033 -0.457 -1.045 -0.04   0.  0.   ],1143.8278648202158,1996859500000.0,858.9258,1423095.8,0.05711775,9.35989,1155.504,22900,-1.0,1862236,-65220735000.0,1,91071890.0,1.0,100.0,,338.75287,0.4189424,1143.8279,124.48,-89.97397,198.2091,1.0,1856.5647,,2141.4668,9.35989,,229,100.0,284.90213
-88.131714,True,1.0,2915.2027237415314,28.505156,2.0,-1424409.5,100,[-0.052  0.286 -0.423 -0.003 -0.017  0.042 -0.458 -1.045 -0.04   0.  0.   ],1130.2244957573866,463179000000.0,735.00507,1384240.6,0.023510572,9.359965,526.2386,23000,-1.0,1874528,-27391597000.0,1,53856944.0,1.0,100.0,,326.8534,0.4189424,1130.2245,122.92,-88.131714,84.78114,1.0,1603.9651,,1999.1846,9.359965,,230,100.0,395.21942
-90.73253,True,1.0,2935.1651842594147,39.433094,2.0,-1382276.0,100,[-0.067  0.289 -0.425 -0.003 -0.017  0.04  -0.46  -1.046 -0.039  0.  0.   ],1119.3379025954284,1092042900.0,853.1136,1337835.1,0.12155465,9.359972,954.6195,23100,-1.0,1886685,-1540008100.0,1,71413464.0,1.0,100.0,,291.4066,0.4189424,1119.3379,121.57,-90.73253,150.74945,1.0,1836.5847,,2102.809,9.359972,,231,100.0,266.2243
-118.294586,True,1.0,2953.023275613785,49536.23,2.0,-1354804.0,100,[-0.077  0.289 -0.425 -0.001 -0.015  0.031 -0.454 -1.051 -0.037  0.  0.   ],1092.2312420331439,6.612725e+24,798.72766,1302528.5,0.07002272,9.359917,4712038.0,23200,-1.0,1898514,-1.34426944e+17,1,53511336000.0,1.0,100.0,,330.9977,0.4189424,1092.2312,118.29,-118.294586,468813.0,1.0,1987.1365,,2280.6401,9.359917,,232,100.0,293.5036
-93.72255,True,1.0,2969.999100923538,15357.272,2.0,-1201199.0,100,[-0.079  0.288 -0.421  0.038  0.026  0.051 -0.442 -1.049 -0.029  0.  0.   ],1035.7956846870902,2.7528888e+25,657.89044,1160673.4,0.04404097,9.359947,933165.56,23300,-1.0,1909768,-2.1262856e+17,1,19993885000.0,1.0,100.0,,296.3119,0.4189424,1035.7957,112.54,-93.72255,105318.06,1.0,1630.135,,2008.0403,9.359947,,233,100.0,377.9052
-93.129074,True,1.0,2988.6962237358093,2226.5698,2.0,-1266322.6,100,[-0.084  0.287 -0.421  0.029  0.017  0.033 -0.425 -1.061 -0.031  0.  0.   ],1066.135434892929,2.4892973e+29,790.144,1232718.6,0.12384056,9.359942,144566.17,23400,-1.0,1921318,-1.6765932e+19,1,3116598000.0,1.0,100.0,,309.95767,0.4189424,1066.1355,115.5,-93.129074,14710.066,1.0,1552.5444,,1828.5358,9.359942,,234,100.0,275.9914
-102.512985,True,1.0,3005.5901935100555,259.26028,2.0,-1569495.8,100,[-0.059  0.289 -0.423  0.02   0.007  0.04  -0.417 -1.069 -0.033  0.  0.   ],1183.1178757955754,29454416000.0,841.69586,1510824.2,0.14428036,9.359994,22660.562,23500,-1.0,1934202,-10389524000.0,1,320195650.0,1.0,100.0,,333.25134,0.4189424,1183.1179,128.84,-102.512985,2254.5366,1.0,2074.7144,,2416.1365,9.359994,,235,100.0,341.422
-126.406624,True,1.0,3025.772404193878,50099.7,2.0,-1482824.1,100,[-0.048  0.29  -0.424  0.015  0.003  0.047 -0.416 -1.073 -0.036  0.  0.   ],1119.6416172708464,1.9850096e+27,816.49023,1400576.8,0.07692368,9.3599,2312639.8,23600,-1.0,1946372,-3.664394e+18,1,64651522000.0,1.0,100.0,,383.37894,0.4189424,1119.6416,121.7,-126.406624,261360.06,1.0,2557.5283,,2860.6797,9.3599,,236,100.0,303.1513
