Iteration,Penalization,TimestepsSoFar,InitialBound,StdWReturnMean,Epsilon,ESSRenyiHarmonic,MeanEntropy,InitialReturnStd,InitialReturnMin,LearnableVariance,MeanIW,ReturnStepMax,OptimizationReturnMax,EpisodesSoFar,Bound,Inner Iteration,OptimizationReturnMin,MaxIW,MeanD2-0,MinTargetPdf,EpThisIter,VarianceInitializer,ReturnStepMaxmin,EmpiricalD2Arithmetic,DivergenceHarmonic,ESSRenyiArithmetic,Weights,OptimizationReturnMean,TimeElapsed,InitialReturnMean,WReturnMean,ReturnMeanIW,InitialReturnMax,EpRewMean,MinIW,EmpiricalD2Harmonic,MinBehavPdf,StdIW,EpLenMean
187,True,1622479,-1551690.0,,2.0,100.0,0.4189424,349.41437,284.33823,,15.165505,9.359812,1740.7697,18700,-352415580.0,1,,453.4488,1.0,-113.81024,100,-1.0,9.359812,1.0,62954570.0,100.0,[-9.204e-02  2.631e-01 -3.689e-01  9.412e-03  4.428e-04  6.303e-02 -4.144e-01 -1.165e+00 -1.822e-02  0.000e+00  0.000e+00],893.95807,2458.5427169799805,1178.2964,1510472.6,25381994.0,2025.1079,1178.2963255893942,0.051579937,1.0,-113.81024,52.948036,127.83
188,True,1635250,-1536316.8,,2.0,100.0,0.4189424,356.95795,321.0967,,282.31686,9.359789,1494.4565,18800,-13174697000.0,1,,8976.416,1.0,-94.31558,100,-1.0,9.359789,1.0,146877280000.0,100.0,[-0.085  0.265 -0.37   0.011  0.003  0.074 -0.417 -1.158 -0.013  0.  0.   ],851.8352,2477.1845650672913,1172.932,1503188.2,478383580.0,1815.5532,1172.931938344335,0.017918404,1.0,-94.31558,1321.5328,127.71
189,True,1646904,-1313875.2,,2.0,100.0,0.4189424,349.82828,342.57654,,14.129917,9.359943,1597.3318,18900,-3460525600.0,1,,418.17343,1.0,-95.25774,100,-1.0,9.359943,1.0,8256527400.0,100.0,[-0.073  0.267 -0.371  0.012  0.004  0.082 -0.421 -1.156 -0.014  0.  0.   ],731.51526,2496.312423467636,1074.0918,1276053.0,23810668.0,1939.9083,1074.0918071473563,0.049666047,1.0,-95.25774,56.81683,116.54
190,True,1659419,-1500236.4,,2.0,100.0,0.4189424,360.3824,331.2735,,136.83046,9.35978,1964.3674,19000,-10736140000.0,1,,7442.0503,1.0,-106.48311,100,-1.0,9.35978,1.0,39132920000.0,100.0,[-0.081  0.267 -0.372  0.012  0.003  0.07  -0.424 -1.152 -0.012  0.  0.   ],816.505,2516.8616087436676,1147.7784,1447271.0,258549330.0,2295.6409,1147.7785275238202,0.058750395,1.0,-106.48311,829.49884,125.15
191,True,1672331,-1552010.4,,2.0,100.0,0.4189424,295.73953,415.75647,,60.688354,9.359887,1892.1395,19100,-41304040000.0,1,,2752.9001,1.0,-89.09093,100,-1.0,9.359887,1.0,592273870000.0,100.0,[-0.089  0.267 -0.372  0.007 -0.002  0.059 -0.423 -1.153 -0.011  0.  0.   ],772.10565,2538.9676995277405,1187.862,1498478.0,106037310.0,2307.896,1187.8620122159803,0.10989468,1.0,-89.09093,291.6465,129.12
192,True,1684424,-1377475.4,,2.0,100.0,0.4189424,310.624,322.3426,,44.17189,9.359937,1736.9167,19200,-21608997000.0,1,,3075.1848,1.0,-86.13579,100,-1.0,9.359937,1.0,255188700000.0,100.0,[-0.078  0.267 -0.372  0.006 -0.003  0.07  -0.425 -1.152 -0.012  0.  0.   ],790.47766,2558.739113330841,1112.8202,1334856.1,79433496.0,2059.2593,1112.8202468052057,0.00822652,1.0,-86.13579,306.38315,120.93
193,True,1696057,-1356941.8,,2.0,100.0,0.4189424,401.13193,302.84857,,353826.16,9.359979,1956.0854,19300,-1.2359271e+22,1,,32898232.0,1.0,-115.10888,100,-1.0,9.359979,1.0,5.807735e+34,100.0,[-6.455e-02  2.679e-01 -3.732e-01  8.164e-03 -1.015e-03  7.560e-02 -4.234e-01 -1.152e+00 -1.383e-02  0.000e+00  0.000e+00],767.08124,2577.2233612537384,1069.9298,1305656.6,716413500000.0,2258.934,1069.9297862373899,0.18069907,1.0,-115.10888,3276306.2,116.33
194,True,1708696,-1531842.5,,2.0,100.0,0.4189424,329.45306,458.93817,,18518.447,9.359918,2233.5696,19400,-2.1072539e+22,1,,1532625.1,1.0,-127.10606,100,-1.0,9.359918,1.0,8.364519e+34,100.0,[-0.088  0.269 -0.375  0.008 -0.002  0.066 -0.44  -1.144 -0.014  0.  0.   ],703.14703,2597.7284409999847,1162.0852,1458981.0,26475356000.0,2692.5078,1162.0851389355332,0.12119073,1.0,-127.10606,153468.44,126.39
195,True,1721101,-1431770.0,,2.0,100.0,0.4189424,295.33975,322.49927,,57.482025,9.359984,1639.1276,19500,-47041323000.0,1,,3319.5166,1.0,-92.27533,100,-1.0,9.359984,1.0,1475067000000.0,100.0,[-0.106  0.268 -0.375  0.005 -0.005  0.06  -0.458 -1.132 -0.003  0.  0.   ],820.2477,2617.722848892212,1142.7468,1393096.1,71272060.0,1961.6268,1142.7469545468741,0.002384884,1.0,-92.27533,339.0515,124.05
196,True,1733907,-1529515.2,,2.0,100.0,0.4189424,322.89975,396.93713,,1022.47205,9.359962,1476.8293,19600,-28359455000.0,1,,67625.11,1.0,-84.99507,100,-1.0,9.359962,1.0,552293600000.0,100.0,[-0.093  0.268 -0.375  0.004 -0.006  0.069 -0.459 -1.131 -0.003  0.  0.   ],782.0302,2638.082039833069,1178.9673,1494228.2,2135490200.0,1873.7665,1178.9674000897364,0.031034958,1.0,-84.99507,7336.1973,128.06
197,True,1746951,-1602498.0,,2.0,100.0,0.4189424,328.39767,330.2063,,815.35547,9.35994,1896.8582,19700,-51118176000000.0,1,,62120.71,1.0,-105.593,100,-1.0,9.35994,1.0,1.0515584e+18,100.0,[-0.104  0.268 -0.376  0.003 -0.007  0.058 -0.458 -1.132 -0.002  0.  0.   ],871.79407,2658.0375204086304,1202.0004,1552649.8,1262890400.0,2227.0645,1202.0003440476876,0.0027079382,1.0,-105.593,6203.2886,130.44
198,True,1759424,-1414736.8,,2.0,100.0,0.4189424,229.1806,518.04584,,1324.8804,9.359996,1427.9995,19800,-623819500000.0,1,,105166.61,1.0,-75.64496,100,-1.0,9.359996,1.0,267296180000000.0,100.0,[-1.317e-01  2.714e-01 -3.780e-01 -1.012e-03 -1.103e-02  6.284e-02 -4.676e-01 -1.138e+00 -3.394e-04  0.000e+00  0.000e+00],632.6718,2679.5998814105988,1150.7177,1376674.9,1541095200.0,1946.0454,1150.7176730255878,0.028992724,1.0,-75.64496,10540.72,124.73
199,True,1771080,-1241708.1,,2.0,100.0,0.4189424,226.54689,358.52423,,3299162.0,9.359947,1345.7844,19900,-9.357476e+21,1,,327581150.0,1.0,-74.38931,100,-1.0,9.359947,1.0,1.0274476e+35,100.0,[-1.260e-01  2.724e-01 -3.810e-01 -9.885e-03 -2.002e-02  3.700e-02 -4.625e-01 -1.146e+00  8.882e-04  0.000e+00  0.000e+00],719.0617,2700.0412373542786,1077.5859,1212515.0,3491155700000.0,1704.3086,1077.5859386189468,0.17404196,1.0,-74.38931,32591770.0,116.56
200,True,1783334,-1391528.6,,2.0,100.0,0.4189424,285.7932,368.56323,,22.6717,9.359953,1567.5223,20000,-477307740.0,1,,554.07434,1.0,-87.93665,100,-1.0,9.359953,1.0,138499860.0,100.0,[-1.101e-01  2.709e-01 -3.807e-01 -1.795e-02 -2.906e-02  5.786e-02 -4.724e-01 -1.140e+00  8.882e-04  0.000e+00  0.000e+00],759.34534,2718.806118249893,1127.9086,1353855.2,33948160.0,1936.0856,1127.90850318796,0.00760852,1.0,-87.93665,78.34126,122.54
201,True,1795703,-1424341.2,,2.0,100.0,0.4189424,296.54572,294.0738,,211.88303,9.359983,1820.0205,20100,-19447804000.0,1,,15181.117,1.0,-85.389656,100,-1.0,9.359983,1.0,181871740000.0,100.0,[-0.103  0.271 -0.381 -0.015 -0.026  0.069 -0.479 -1.138  0.003  0.  0.   ],842.3605,2739.83043217659,1136.4342,1379421.9,291413060.0,2114.0942,1136.4341788140348,0.088217,1.0,-85.389656,1521.5334,123.69
202,True,1807530,-1290988.9,,2.0,100.0,0.4189424,274.19568,404.52066,,388.7465,9.359796,1367.2191,20200,-10029990000.0,1,,35753.848,1.0,-96.45611,100,-1.0,9.359796,1.0,92628590000.0,100.0,[-0.112  0.27  -0.381 -0.011 -0.022  0.058 -0.479 -1.137  0.003  0.  0.   ],683.7149,2756.2989225387573,1088.2356,1259440.0,428142660.0,1771.7397,1088.2355859156978,0.15659274,1.0,-96.45611,3555.7544,118.27
203,True,1820130,-1483397.2,,2.0,100.0,0.4189424,315.35287,331.5995,,631654.25,9.359632,1638.9098,20300,-2.163874e+19,1,,45409904.0,1.0,-116.25928,100,-1.0,9.359632,1.0,3.0745755e+29,100.0,[-0.101  0.27  -0.382 -0.012 -0.023  0.069 -0.481 -1.139  0.006  0.  0.   ],828.10956,2776.4964501857758,1159.709,1444372.4,1721840000000.0,1970.5093,1159.708973938389,0.004768015,1.0,-116.25928,4627021.5,126.0
204,True,1833029,-1600071.2,,2.0,100.0,0.4189424,308.59695,451.3468,,28.909704,9.359931,2486.3896,20400,-7085068300.0,1,,1675.1539,1.0,-125.11574,100,-1.0,9.359931,1.0,6592977000.0,100.0,[-0.115  0.274 -0.384  0.005 -0.006  0.056 -0.477 -1.139  0.007  0.  0.   ],739.49365,2798.7509298324585,1190.8406,1513333.1,42212490.0,2937.7363,1190.8404845224863,0.02230492,1.0,-125.11574,176.57784,128.99
205,True,1845654,-1495290.1,,2.0,100.0,0.4189424,283.3733,554.5482,,1578745.9,9.359866,1843.0033,20500,-9.1734074e+21,1,,82375540.0,1.0,-109.05768,100,-1.0,9.359866,1.0,2.5213013e+34,100.0,[-0.116  0.273 -0.385  0.017  0.006  0.054 -0.494 -1.122  0.017  0.  0.   ],610.4485,2818.812384366989,1164.9966,1437517.8,2178040500000.0,2397.5515,1164.9967124329846,0.06336556,1.0,-109.05768,9270724.0,126.25
206,True,1858058,-1424845.0,,2.0,100.0,0.4189424,258.62323,773.0993,,625.0157,9.359947,1234.2615,20600,-267134650000.0,1,,25580.797,1.0,-88.66166,100,-1.0,9.359947,1.0,43032100000000.0,100.0,[-0.12   0.272 -0.386  0.012  0.001  0.027 -0.485 -1.13   0.015  0.  0.   ],374.70764,2839.2073113918304,1147.807,1384346.9,1472573700.0,2007.3608,1147.8069941027704,0.033869043,1.0,-88.66166,3520.2268,124.04
207,True,1870341,-1390252.5,,2.0,100.0,0.4189424,248.0163,284.3495,,8.505331,9.359968,1799.8019,20700,-450551970.0,1,,325.87015,1.0,-92.28067,100,-1.0,9.359968,1.0,101401576.0,100.0,[-1.101e-01  2.774e-01 -3.899e-01  1.261e-02  1.109e-03  3.902e-02 -5.087e-01 -1.119e+00  1.508e-02  0.000e+00  0.000e+00],849.2661,2857.4348757267,1133.6156,1346596.6,10946291.0,2084.1514,1133.6156621999971,0.12694383,1.0,-92.28067,33.63309,122.83
208,True,1883000,-1521938.9,,2.0,100.0,0.4189424,322.16867,276.57144,,9.981978,9.359989,2044.9528,20800,-1968245400.0,1,,325.00363,1.0,-104.17134,100,-1.0,9.359989,1.0,1300300900.0,100.0,[-9.615e-02  2.789e-01 -3.919e-01  1.105e-02 -5.335e-04  4.318e-02 -5.128e-01 -1.121e+00  1.468e-02  0.000e+00  0.000e+00],891.3239,2876.4613111019135,1167.8954,1467772.2,15027380.0,2321.5242,1167.8953803327809,0.057990223,1.0,-104.17134,37.60956,126.59
209,True,1895620,-1433734.5,,2.0,100.0,0.4189424,235.85193,511.6432,,66.93955,9.359935,1303.9586,20900,-33671010000.0,1,,1901.0675,1.0,-86.8217,100,-1.0,9.359935,1.0,1026566800000.0,100.0,[-0.089  0.28  -0.393  0.005 -0.007  0.054 -0.513 -1.121  0.012  0.  0.   ],648.0886,2898.0791506767273,1159.7319,1400604.1,103646320.0,1815.6018,1159.731841416143,0.037248418,1.0,-86.8217,269.4166,126.2
210,True,1907189,-1271624.8,,2.0,100.0,0.4189424,335.59195,275.05457,,56.12088,9.359884,1494.8092,21000,-117245000000.0,1,,1854.2828,1.0,-94.594864,100,-1.0,9.359884,1.0,13850255000000.0,100.0,[-0.078  0.28  -0.393  0.004 -0.008  0.065 -0.513 -1.121  0.012  0.  0.   ],786.793,2916.3344326019287,1061.8478,1240142.6,81869944.0,1769.8638,1061.8477311474571,0.19129358,1.0,-94.594864,235.03168,115.69
211,True,1919694,-1445806.2,,2.0,100.0,0.4189424,288.70676,469.61,,990.6477,9.359963,1394.3025,21100,-9317886000.0,1,,96153.53,1.0,-92.4165,100,-1.0,9.359963,1.0,54959452000.0,100.0,[-0.091  0.28  -0.393  0.005 -0.008  0.057 -0.515 -1.12   0.013  0.  0.   ],682.5783,2937.625254392624,1152.1882,1410889.4,1132208100.0,1863.9125,1152.1882834665907,0.24808547,1.0,-92.4165,9566.494,125.05
212,True,1932160,-1449681.8,,2.0,100.0,0.4189424,311.36462,257.1243,,74.98918,9.359914,1795.987,21200,-77999596000.0,1,,2078.8542,1.0,-98.99325,100,-1.0,9.359914,1.0,3376076600000.0,100.0,[-0.08   0.282 -0.394  0.005 -0.007  0.066 -0.511 -1.122  0.01   0.  0.   ],887.589,2956.8086104393005,1144.7133,1407316.5,157681380.0,2053.1113,1144.7133464975805,0.11322189,1.0,-98.99325,296.7233,124.66
213,True,1944526,-1425700.5,,2.0,100.0,0.4189424,311.27197,376.1187,,45.692394,9.359914,1512.4805,21300,-859149600.0,1,,1763.9775,1.0,-90.75116,100,-1.0,9.359914,1.0,487887580.0,100.0,[-0.091  0.282 -0.394  0.008 -0.004  0.055 -0.508 -1.123  0.011  0.  0.   ],760.9663,2976.283931016922,1137.085,1389852.5,67338000.0,1888.5992,1137.0849821860288,0.035060592,1.0,-90.75116,183.86815,123.66
214,True,1956968,-1419553.5,,2.0,100.0,0.4189424,263.2296,284.65784,,135649.19,9.359957,1626.6918,21400,-2.9739253e+20,1,,13436463.0,1.0,-88.17151,100,-1.0,9.359957,1.0,6.5604676e+31,100.0,[-0.099  0.282 -0.394  0.009 -0.003  0.046 -0.501 -1.127  0.01   0.  0.   ],861.4429,2996.7915093898773,1146.1008,1382836.8,168192820000.0,1911.3496,1146.1007541486515,0.061943516,1.0,-88.17151,1336791.2,124.42
215,True,1970043,-1620679.0,,2.0,100.0,0.4189424,355.85135,294.92044,,1333873.5,9.3599825,1814.185,21500,-2.2178499e+21,1,,121636380.0,1.0,-112.614746,100,-1.0,9.3599825,1.0,2.4609697e+33,100.0,[-0.09   0.286 -0.394  0.017  0.005  0.068 -0.487 -1.134  0.01   0.  0.   ],908.96545,3017.167338371277,1203.8857,1575971.4,2728250800000.0,2109.1055,1203.8858467146642,0.03764151,1.0,-112.614746,12109976.0,130.75
216,True,1981255,-1199858.5,,2.0,100.0,0.4189424,322.6104,294.23206,,24231.547,9.359851,1502.5995,21600,-140146630000000.0,1,,1788870.0,1.0,-85.18232,100,-1.0,9.359851,1.0,1.8639788e+19,100.0,[-0.066  0.287 -0.397  0.008 -0.003  0.073 -0.489 -1.147  0.007  0.  0.   ],736.948,3031.968539237976,1031.18,1167409.8,53258326000.0,1796.8315,1031.1800023479525,0.040583592,1.0,-85.18232,183894.69,112.12
217,True,1994092,-1571736.0,,2.0,100.0,0.4189424,357.9148,433.97437,,159.58421,9.359896,1852.9392,21700,-130674040000.0,1,,8471.123,1.0,-108.00375,100,-1.0,9.359896,1.0,6152079000000.0,100.0,[-6.683e-02  2.881e-01 -3.981e-01  1.175e-02  4.132e-04  5.230e-02 -4.710e-01 -1.162e+00  6.978e-03  0.000e+00  0.000e+00],745.46173,3054.2500784397125,1179.4362,1519172.5,299486100.0,2286.9136,1179.4361813621344,0.12135542,1.0,-108.00375,934.6001,128.37
218,True,2007344,-1668924.1,,2.0,100.0,0.4189424,345.2625,276.71622,,49.361797,9.359956,2138.789,21800,-12063818000.0,1,,2316.0703,1.0,-103.2754,100,-1.0,9.359956,1.0,41584415000.0,100.0,[-7.932e-02  2.887e-01 -3.983e-01  1.063e-02 -7.472e-04  4.352e-02 -4.694e-01 -1.163e+00  9.052e-03  0.000e+00  0.000e+00],944.3805,3075.16667509079,1221.0967,1610283.2,105675630.0,2415.5054,1221.0966712778409,0.08318069,1.0,-103.2754,255.00073,132.52
219,True,2019949,-1484467.9,,2.0,100.0,0.4189424,283.6757,312.4369,,9.404238,9.359815,1870.6593,21900,-6413832000.0,1,,103.96065,1.0,-90.76668,100,-1.0,9.359815,1.0,17842942000.0,100.0,[-0.089  0.289 -0.399  0.006 -0.005  0.034 -0.473 -1.162  0.01   0.  0.   ],852.07874,3096.3756947517395,1164.5155,1436568.5,15579739.0,2183.0962,1164.5156316173977,0.008319238,1.0,-90.76668,19.469234,126.05
220,True,2032531,-1487054.2,,2.0,100.0,0.4189424,320.0131,314.7707,,13.125061,9.359897,1843.9231,22000,-6217339400.0,1,,387.3585,1.0,-111.267624,100,-1.0,9.359897,1.0,17504645000.0,100.0,[-0.081  0.289 -0.399  0.006 -0.006  0.047 -0.472 -1.161  0.012  0.  0.   ],841.86725,3117.353220462799,1156.638,1440219.6,20915424.0,2158.6938,1156.6379443139579,0.029781885,1.0,-111.267624,45.33514,125.82
221,True,2045780,-1616422.9,,2.0,100.0,0.4189424,310.3145,491.7627,,2348.873,9.359832,1339.1382,22100,-53831148000.0,1,,192177.73,1.0,-102.98494,100,-1.0,9.359832,1.0,2103451700000.0,100.0,[-0.069  0.289 -0.399  0.009 -0.003  0.053 -0.468 -1.166  0.01   0.  0.   ],727.43243,3139.1565387248993,1219.1952,1582731.9,4968349000.0,1830.9009,1219.1951373143033,0.03174743,1.0,-102.98494,19455.102,132.49
222,True,2059250,-1679363.0,,2.0,100.0,0.4189424,285.11087,341.10394,,5167.8735,9.35998,2112.6396,22200,-125813584000000.0,1,,360107.88,1.0,-122.15378,100,-1.0,9.35998,1.0,4.3222544e+18,100.0,[-8.067e-02  2.902e-01 -3.997e-01  1.041e-02 -8.932e-04  4.332e-02 -4.671e-01 -1.168e+00  8.922e-03  0.000e+00  0.000e+00],898.8809,3161.9787998199463,1239.985,1618850.8,9151142000.0,2453.7437,1239.9849219397838,0.07683453,1.0,-122.15378,37122.934,134.7
223,True,2071909,-1503644.2,,2.0,100.0,0.4189424,313.50183,379.0736,,4.7753115,9.359952,1599.11,22300,-3540373200.0,1,,99.246124,1.0,-94.40503,100,-1.0,9.359952,1.0,8073234000.0,100.0,[-0.097  0.296 -0.403 -0.008 -0.019  0.042 -0.47  -1.165  0.012  0.  0.   ],789.69977,3182.022500038147,1168.7733,1464314.8,6594388.0,1978.1836,1168.7734291218503,0.081893586,1.0,-94.40503,10.864759,126.59
224,True,2085124,-1606973.1,,2.0,100.0,0.4189424,288.05707,395.5956,,36.420082,9.35967,1693.1945,22400,-94663960000.0,1,,1547.7635,1.0,-90.3456,100,-1.0,9.35967,1.0,4654471600000.0,100.0,[-0.086  0.296 -0.403 -0.003 -0.014  0.049 -0.466 -1.168  0.013  0.  0.   ],821.0167,3202.7927215099335,1216.6123,1563122.6,60466404.0,2088.79,1216.612385817005,0.224954,1.0,-90.3456,172.12161,132.15
225,True,2097641,-1491202.2,,2.0,100.0,0.4189424,348.01248,389.6476,,52.712353,9.359879,1699.4181,22500,-83975725000.0,1,,1985.7461,1.0,-85.831955,100,-1.0,9.359879,1.0,3657975200000.0,100.0,[-7.221e-02  2.971e-01 -4.038e-01 -5.563e-04 -1.196e-02  5.638e-02 -4.652e-01 -1.169e+00  1.429e-02  0.000e+00  0.000e+00],761.9719,3223.7272851467133,1151.6196,1447340.2,86349570.0,2089.0657,1151.6195896708502,0.07871064,1.0,-85.831955,232.3611,125.17
226,True,2110919,-1620094.5,,2.0,100.0,0.4189424,299.8602,384.8844,,56565400.0,9.359936,1561.0072,22600,-1.6544318e+20,1,,5648644000.0,1.0,-98.64567,100,-1.0,9.359936,1.0,1.8899824e+31,100.0,[-0.086  0.297 -0.404  0.002 -0.009  0.05  -0.466 -1.17   0.017  0.  0.   ],836.6403,3247.1859986782074,1221.5247,1582038.6,98450120000000.0,1945.8916,1221.5246634657206,0.17192248,1.0,-98.64567,562025540.0,132.78
227,True,2123798,-1485968.6,,2.0,100.0,0.4189424,227.15367,463.31458,,18372.479,9.359875,1240.3041,22700,-9079350000000000.0,1,,945347.56,1.0,-84.31621,100,-1.0,9.359875,1.0,9.688392e+22,100.0,[-0.104  0.297 -0.404  0.014  0.004  0.042 -0.479 -1.162  0.015  0.  0.   ],722.09686,3268.094478368759,1185.4114,1456799.1,37857853000.0,1703.6187,1185.4114523163857,0.034535732,1.0,-84.31621,103802.34,128.79
228,True,2136756,-1604702.1,,2.0,100.0,0.4189424,298.213,490.81473,,105593.22,9.359956,2315.9788,22800,-3.0308042e+16,1,,9835202.0,1.0,-131.51318,100,-1.0,9.359956,1.0,1.4652258e+23,100.0,[-0.117  0.3   -0.405  0.012  0.001  0.031 -0.457 -1.175  0.012  0.  0.   ],707.7648,3289.7612721920013,1198.5796,1525523.9,161819640000.0,2806.7935,1198.5795030485024,0.030291297,1.0,-131.51318,979948.6,129.58
229,True,2147742,-1111893.5,,2.0,100.0,0.4189424,225.45064,380.0779,,74.392,9.359964,1182.2844,22900,-395214820.0,1,,4798.721,1.0,-78.236404,100,-1.0,9.359964,1.0,121714060.0,100.0,[-0.132  0.304 -0.406  0.023  0.012  0.011 -0.448 -1.18   0.012  0.  0.   ],638.02466,3307.1348764896393,1018.1025,1087360.6,124559680.0,1562.3623,1018.1025120385643,0.021049993,1.0,-78.236404,484.4244,109.86
230,True,2159292,-1274421.1,,2.0,100.0,0.4189424,288.9798,359.29633,,12.148891,9.359903,1735.3301,23000,-3359516000.0,1,,195.01996,1.0,-100.17572,100,-1.0,9.359903,1.0,5743352300.0,100.0,[-0.147  0.304 -0.405  0.004 -0.007  0.007 -0.443 -1.182  0.012  0.  0.   ],711.5987,3327.36426115036,1070.8949,1230325.2,17732426.0,2094.6265,1070.8949431415335,0.12272131,1.0,-100.17572,28.83407,115.5
231,True,2170866,-1298624.8,,2.0,100.0,0.4189424,323.8131,361.87726,,125.18104,9.359908,1738.31,23100,-120267710000000.0,1,,3773.146,1.0,-111.85247,100,-1.0,9.359908,1.0,7.36038e+18,100.0,[-0.128  0.302 -0.406  0.017  0.006  0.015 -0.454 -1.171  0.012  0.  0.   ],710.242,3346.1416873931885,1072.1193,1254294.5,138328940.0,2100.1873,1072.1192092700696,0.0069549093,1.0,-111.85247,478.46655,115.74
232,True,2182016,-1188676.4,,2.0,100.0,0.4189424,292.03314,389.45636,,169513.86,9.359944,1460.9727,23200,-1.6414496e+16,1,,16931716.0,1.0,-83.71245,100,-1.0,9.359944,1.0,2.2749861e+23,100.0,[-0.126  0.305 -0.409  0.02   0.01  -0.005 -0.437 -1.186  0.012  0.  0.   ],644.45825,3363.6411101818085,1033.9147,1154262.9,414383600000.0,1850.429,1033.91464070716,0.015847841,1.0,-83.71245,1684664.9,111.5
233,True,2194816,-1586223.9,,2.0,100.0,0.4189424,355.90256,388.91516,,37.592213,9.359921,2068.3403,23300,-2512894000000000.0,1,,1153.5837,1.0,-138.28755,100,-1.0,9.359921,1.0,1.7146766e+21,100.0,[-0.113  0.305 -0.41   0.018  0.007  0.019 -0.451 -1.183  0.012  0.  0.   ],793.8239,3383.1257503032684,1182.739,1525538.4,86400320.0,2457.2556,1182.7391047565907,0.056900498,1.0,-138.28755,131.9698,128.0
234,True,2208063,-1678394.4,,2.0,100.0,0.4189424,327.90915,393.56134,,79765.35,9.359947,2282.0327,23400,-3.4923003e+21,1,,7871036.0,1.0,-117.006805,100,-1.0,9.359947,1.0,2.3560124e+33,100.0,[-0.098  0.31  -0.412  0.001 -0.009  0.032 -0.447 -1.182  0.012  0.  0.   ],830.743,3407.2207510471344,1224.3043,1606445.4,113398470000.0,2675.594,1224.3042907470456,0.017348308,1.0,-117.006805,783072.2,132.47
235,True,2220268,-1384968.8,,2.0,100.0,0.4189424,269.55136,519.55066,,365.69937,9.359906,1397.824,23500,-1535837100000000.0,1,,30433.623,1.0,-90.10808,100,-1.0,9.359906,1.0,1.7278136e+21,100.0,[-0.126  0.311 -0.413  0.002 -0.009  0.027 -0.457 -1.173  0.012  0.  0.   ],609.7686,3428.453053712845,1129.3193,1348020.1,1212854900.0,1917.3746,1129.3192934213291,0.036072116,1.0,-90.10808,3027.408,122.05
236,True,2232892,-1510045.8,,2.0,100.0,0.4189424,289.0968,371.27222,,9745.889,9.359969,2176.3208,23600,-2.109538e+16,1,,605376.75,1.0,-110.735565,100,-1.0,9.359969,1.0,1.0458974e+23,100.0,[-0.123  0.311 -0.414  0.006 -0.004  0.043 -0.479 -1.159  0.014  0.  0.   ],795.4494,3450.827474832535,1166.7216,1444816.1,15185949000.0,2547.593,1166.7215767996431,0.08176,1.0,-110.735565,70015.18,126.24
237,True,2245396,-1472339.1,,2.0,100.0,0.4189424,276.8745,479.20547,,451.35013,9.359973,1886.1935,23700,-348697020000000.0,1,,14139.349,1.0,-103.666664,100,-1.0,9.359973,1.0,3.8451325e+19,100.0,[-0.145  0.318 -0.417 -0.003 -0.013  0.041 -0.49  -1.148  0.016  0.  0.   ],678.13916,3470.1617205142975,1157.3446,1416105.9,1102764800.0,2365.399,1157.3445702565143,0.04340518,1.0,-103.666664,1706.8341,125.04
238,True,2256650,-1208518.5,,2.0,100.0,0.4189424,310.17828,256.99716,,4023.8484,9.359878,1687.7008,23800,-230922400000000.0,1,,251837.34,1.0,-98.453186,100,-1.0,9.359878,1.0,3.69097e+19,100.0,[-0.146  0.322 -0.419 -0.037 -0.049  0.048 -0.468 -1.179  0.01   0.  0.   ],779.48663,3488.451976299286,1036.4839,1170509.2,4836972500.0,1944.698,1036.4838177802585,0.14900687,1.0,-98.453186,26266.672,112.54
239,True,2267903,-1168535.1,,2.0,100.0,0.4189424,236.89238,321.5689,,13729197.0,9.359867,1415.0234,23900,-5.1644743e+18,1,,1358024400.0,1.0,-85.16609,100,-1.0,9.359867,1.0,2.9033086e+28,100.0,[-0.166  0.32  -0.419 -0.023 -0.035  0.047 -0.48  -1.174  0.012  0.  0.   ],718.6752,3507.898178577423,1040.244,1138225.5,15793085000000.0,1736.5924,1040.2439589435999,0.05761494,1.0,-85.16609,135111400.0,112.53
240,True,2279272,-1199572.4,,2.0,100.0,0.4189424,242.37488,407.7675,,1778.9326,9.359965,1349.7308,24000,-3.4071866e+16,1,,61345.477,1.0,-75.02994,100,-1.0,9.359965,1.0,1.2046126e+24,100.0,[-0.179  0.317 -0.419 -0.015 -0.026  0.023 -0.486 -1.166  0.012  0.  0.   ],645.69507,3525.2623047828674,1053.4625,1168528.6,2547175200.0,1757.4983,1053.4624575805178,0.056943268,1.0,-75.02994,8760.274,113.69
241,True,2290682,-1216320.1,,2.0,100.0,0.4189424,223.38603,462.46396,,50765.52,9.359946,1861.92,24100,-2.3173876e+18,1,,2293837.5,1.0,-113.990295,100,-1.0,9.359946,1.0,1.8213818e+27,100.0,[-0.168  0.315 -0.418 -0.02  -0.032  0.045 -0.502 -1.16   0.012  0.  0.   ],592.10645,3542.907357931137,1054.5704,1162020.1,48485620000.0,2324.384,1054.570430786612,0.020395193,1.0,-113.990295,309909.88,114.1
