EpLenMean,ReturnStepMax,DivergenceHarmonic,WReturnMean,ReturnStepMaxmin,ReturnMeanIW,EmpiricalD2Arithmetic,OptimizationReturnMean,InitialBound,ESSRenyiHarmonic,InitialReturnMax,MeanIW,Inner Iteration,EmpiricalD2Harmonic,TimestepsSoFar,StdWReturnMean,StdIW,ESSRenyiArithmetic,MeanD2-0,InitialReturnStd,OptimizationReturnMin,MinTargetPdf,InitialReturnMin,EpThisIter,OptimizationReturnMax,MaxIW,VarianceInitializer,MinIW,MeanEntropy,InitialReturnMean,EpisodesSoFar,LearnableVariance,Weights,Iteration,Penalization,Epsilon,MinBehavPdf,Bound,TimeElapsed,EpRewMean
62.05,9.3599615,64635335000.0,365838.28,9.3599615,2076707.5,1.0,308.1394,-378513.44,100.0,1123.0128,4.573025,1,1.0,211109,,7.7147846,100.0,1.0,187.56624,,-51.73649,266.88858,100,856.12427,56.848946,-1.0,0.019327283,0.4189424,575.02795,4500,,[-0.057  0.036 -0.159 -0.047 -0.03   0.125 -0.177 -0.732  0.     0.  0.   ],45,True,2.0,-51.73649,-3224531200.0,683.5178210735321,575.0279917128569
68.28,9.359979,38511833000.0,442292.94,9.359979,4480395.0,1.0,347.01917,-455024.3,100.0,1125.5016,11.373713,1,1.0,217937,,54.104263,100.0,1.0,204.97755,,-64.04372,285.6554,100,839.8462,512.05005,-1.0,0.22197725,0.4189424,632.6746,4600,,[-0.103  0.032 -0.164 -0.045 -0.027  0.122 -0.216 -0.742  0.     0.  0.   ],46,True,2.0,-64.04372,-2502936600.0,706.0510537624359,632.6745780874905
75.57,9.359886,2.9170198e+17,542314.5,9.359886,69078730.0,1.0,421.222,-558524.75,100.0,1269.9971,82.79399,1,1.0,225494,,529.105,100.0,1.0,230.43681,,-68.69664,278.21588,100,991.7812,5223.448,-1.0,0.08916635,0.4189424,699.43787,4700,,[-0.117  0.033 -0.165 -0.038 -0.02   0.098 -0.207 -0.747  0.     0.  0.   ],47,True,2.0,-68.69664,-8755096300000.0,729.874095916748,699.437888401097
75.0,9.359963,2.602907e+32,528543.56,9.359963,6532625000.0,1.0,381.1445,-555550.56,100.0,1639.2548,5060.3374,1,1.0,232994,,48406.855,100.0,1.0,215.83679,,-73.28822,313.08752,100,1326.1672,486593.5,-1.0,0.035840586,0.4189424,694.23193,4800,,[-0.11   0.033 -0.167 -0.026 -0.008  0.116 -0.224 -0.744  0.004  0.  0.   ],48,True,2.0,-73.28822,-4.3571714e+20,753.2390649318695,694.231998389552
86.21,9.359856,23592706000.0,711909.44,9.359856,1871329.9,1.0,502.55032,-743634.4,100.0,1776.6766,2.283945,1,1.0,241615,,3.2058225,100.0,1.0,276.1286,,-74.72742,294.7341,100,1481.9425,25.12151,-1.0,0.15047833,0.4189424,797.2844,4900,,[-0.119  0.033 -0.168 -0.024 -0.005  0.089 -0.216 -0.75   0.011  0.  0.   ],49,True,2.0,-74.72742,-4874777600.0,781.2562682628632,797.2844229596584
79.86,9.35999,2.9967656e+19,605447.0,9.35999,103547096.0,1.0,464.26993,-622629.25,100.0,1307.5182,144.76505,1,1.0,249601,,875.8252,100.0,1.0,242.14752,,-65.77252,275.19714,100,1032.321,7959.2803,-1.0,0.08210724,0.4189424,739.4671,5000,,[-0.13   0.034 -0.168 -0.02  -0.001  0.08  -0.215 -0.75   0.012  0.  0.   ],50,True,2.0,-65.77252,-94059950000000.0,808.6566827297211,739.4670833554734
80.24,9.35995,1.5646023e+35,618303.06,9.35995,47896000000.0,1.0,485.15747,-638386.4,100.0,1413.5964,30542.994,1,1.0,257625,,293548.5,100.0,1.0,259.4965,,-68.81866,257.11246,100,1156.484,2950743.8,-1.0,0.0687344,0.4189424,742.2699,5100,,[-0.121  0.039 -0.17  -0.033 -0.015  0.101 -0.212 -0.758  0.012  0.  0.   ],51,True,2.0,-68.81866,-7.9439275e+21,834.0558681488037,742.2699214442504
92.64,9.359826,6511152000.0,811863.56,9.359826,23120810.0,1.0,591.2923,-841346.94,100.0,1712.7593,21.851685,1,1.0,266889,,77.92199,100.0,1.0,277.51767,,-77.561714,265.94016,100,1446.8191,714.9824,-1.0,0.023120128,0.4189424,857.2324,5200,,[-0.135  0.049 -0.175  0.001  0.021  0.093 -0.189 -0.781  0.018  0.  0.   ],52,True,2.0,-77.561714,-2402173000.0,863.4725029468536,857.2324675039313
88.17,9.359931,8.419225e+29,734130.6,9.359931,61208175000.0,1.0,510.9868,-755016.6,100.0,1441.5691,29521.633,1,1.0,275706,,292433.4,100.0,1.0,260.02637,,-67.86304,305.41803,100,1136.1511,2939194.8,-1.0,0.06560484,0.4189424,816.40485,5300,,[-0.14   0.052 -0.177 -0.014  0.005  0.077 -0.178 -0.791  0.017  0.  0.   ],53,True,2.0,-67.86304,-1.9164142e+19,894.0497853755951,816.4048163131883
84.76,9.35982,2746862800.0,686379.94,9.35982,34320124.0,1.0,469.1486,-706338.8,100.0,1409.2122,23.102545,1,1.0,284182,,210.34438,100.0,1.0,270.56625,,-65.78691,313.90564,100,1095.3065,2115.1548,-1.0,0.097877786,0.4189424,783.0542,5400,,[-0.13   0.051 -0.177 -0.024 -0.004  0.099 -0.193 -0.789  0.017  0.  0.   ],54,True,2.0,-65.78691,-1080373000.0,924.7486598491669,783.0541915563771
87.58,9.35994,3.1100387e+18,716774.5,9.35994,78325880.0,1.0,498.4983,-733302.5,100.0,1282.3833,92.71017,1,1.0,292940,,362.74307,100.0,1.0,240.4714,,-73.496895,313.25787,100,969.1254,2307.7627,-1.0,0.0487571,0.4189424,811.7561,5500,,[-0.143  0.051 -0.177 -0.022 -0.002  0.093 -0.197 -0.786  0.017  0.  0.   ],55,True,2.0,-73.496895,-29147559000000.0,952.420517206192,811.7561528572827
85.36,9.359546,3.9647716e+25,692646.6,9.359546,12937950000.0,1.0,485.2282,-716610.25,100.0,1544.1316,8537.428,1,1.0,301476,,83651.39,100.0,1.0,263.48703,,-69.287415,304.21548,100,1239.9161,840835.1,-1.0,0.008777219,0.4189424,789.44366,5600,,[-0.13   0.054 -0.18  -0.013  0.006  0.116 -0.204 -0.792  0.017  0.  0.   ],56,True,2.0,-69.287415,-1.508899e+17,979.1884350776672,789.443657556554
87.08,9.359869,1.535944e+24,711485.4,9.359869,226539290000.0,1.0,501.8983,-728317.75,100.0,1294.137,222884.42,1,1.0,310184,,2199096.0,100.0,1.0,251.38329,,-73.74291,303.2674,100,990.86957,22103348.0,-1.0,0.06947303,0.4189424,805.16565,5700,,[-0.134  0.054 -0.181 -0.006  0.013  0.091 -0.193 -0.802  0.017  0.  0.   ],57,True,2.0,-73.74291,-2.0861006e+16,1005.6486301422119,805.1656822331285
85.8,9.359959,7.3819637e+34,689492.94,9.359959,11990596000.0,1.0,433.28854,-711929.6,100.0,1494.1271,7394.5327,1,1.0,318764,,71649.77,100.0,1.0,243.99712,,-70.61897,360.41058,100,1133.7166,720126.8,-1.0,0.082427025,0.4189424,793.69916,5800,,[-0.13   0.058 -0.183 -0.002  0.018  0.114 -0.21  -0.794  0.018  0.  0.   ],58,True,2.0,-70.61897,-6.0959784e+21,1031.5770699977875,793.6991652492828
91.67,9.35993,6.2991296e+34,782547.25,9.35993,12133381000.0,1.0,478.9517,-808821.8,100.0,1616.872,16531.904,1,1.0,327931,,160911.48,100.0,1.0,247.63507,,-82.22284,370.29752,100,1246.5745,1617454.0,-1.0,0.06477525,0.4189424,849.2492,5900,,[-0.142  0.057 -0.187 -0.011  0.009  0.092 -0.209 -0.806  0.016  0.  0.   ],59,True,2.0,-82.22284,-6.59438e+21,1060.7490785121918,849.2491884573624
83.95,9.359939,618736300000000.0,666059.6,9.359939,38917364.0,1.0,444.54147,-688790.1,100.0,1503.8762,28.88563,1,1.0,336326,,244.19138,100.0,1.0,248.25911,,-70.304565,332.9076,100,1170.9686,2456.4133,-1.0,0.2433771,0.4189424,777.44904,6000,,[-0.122  0.057 -0.187 -0.009  0.01   0.114 -0.217 -0.804  0.016  0.  0.   ],60,True,2.0,-70.304565,-565443560000.0,1087.801885843277,777.4490829212468
87.66,9.359928,1.1406338e+26,722791.6,9.359928,135695950000000.0,1.0,459.87152,-745194.2,100.0,1492.9885,65338428.0,1,1.0,345092,,648901400.0,100.0,1.0,250.34717,,-89.02005,352.60486,100,1140.3837,6521818600.0,-1.0,0.020010788,0.4189424,812.4765,6100,,[-0.124  0.055 -0.195 -0.015  0.005  0.092 -0.229 -0.818  0.009  0.  0.   ],61,True,2.0,-89.02005,-2.3939478e+17,1114.8003244400024,812.4763946087861
94.47,9.359987,6.847808e+23,841646.94,9.359987,164203660.0,1.0,561.84393,-865188.6,100.0,1530.4761,147.7083,1,1.0,354539,,615.40393,100.0,1.0,277.09857,,-70.39855,312.72067,100,1217.7554,4558.7544,-1.0,0.1311672,0.4189424,874.5647,6200,,[-0.133  0.065 -0.204 -0.005  0.015  0.079 -0.205 -0.87   0.009  0.  0.   ],62,True,2.0,-70.39855,-1.9481e+16,1144.6227931976318,874.5646300835823
93.28,9.359828,395474800000000.0,818036.4,9.359828,269041760.0,1.0,521.2457,-836828.5,100.0,1367.4012,179.47156,1,1.0,363867,,1396.9618,100.0,1.0,272.12018,,-77.75169,341.301,100,1026.1002,13985.928,-1.0,0.039106056,0.4189424,862.5468,6300,,[-0.127  0.068 -0.205  0.006  0.027  0.1   -0.217 -0.862  0.009  0.  0.   ],63,True,2.0,-77.75169,-373978200000.0,1185.4400413036346,862.5467952014446
99.1,9.359937,7.35872e+25,911378.75,9.359937,12848617000.0,1.0,564.8487,-938991.3,100.0,1657.5293,12751.039,1,1.0,373777,,100014.68,100.0,1.0,267.63287,,-78.18283,351.53076,100,1305.9985,992508.6,-1.0,0.101784565,0.4189424,916.37946,6400,,[-0.123  0.067 -0.205 -0.002  0.017  0.082 -0.2   -0.875  0.009  0.  0.   ],64,True,2.0,-78.18283,-2.3686777e+17,1224.7696373462677,916.3795135146119
94.65,9.359894,7.3329316e+33,839331.2,9.359894,191385680000.0,1.0,522.7035,-864223.94,100.0,1573.781,103327.72,1,1.0,383242,,958503.9,100.0,1.0,270.31097,,-89.006325,352.6611,100,1221.1199,9630046.0,-1.0,0.0011743776,0.4189424,875.3646,6500,,[-0.116  0.066 -0.206 -0.01   0.01   0.103 -0.218 -0.868  0.009  0.  0.   ],65,True,2.0,-89.006325,-2.1316201e+21,1253.9625000953674,875.3646003549032
90.57,9.359936,56840224.0,764328.2,9.359936,9094202.0,1.0,544.0513,-785402.4,100.0,1448.049,8.532727,1,1.0,392299,,46.348415,100.0,1.0,245.67242,,-79.19711,294.9799,100,1153.0691,448.39853,-1.0,0.16731834,0.4189424,839.0312,6600,,[-0.137  0.068 -0.206 -0.016  0.004  0.086 -0.207 -0.873  0.012  0.  0.   ],66,True,2.0,-79.19711,-167976980.0,1281.429311990738,839.0311213568149
93.09,9.35992,9.313712e+23,807039.6,9.35992,106415350.0,1.0,587.39154,-832663.6,100.0,1596.7291,126.304405,1,1.0,401608,,499.4904,100.0,1.0,251.36676,,-75.40261,275.07846,100,1321.6506,3485.146,-1.0,0.018827964,0.4189424,862.47,6700,,[-0.153  0.066 -0.21  -0.011  0.009  0.075 -0.23  -0.876  0.012  0.  0.   ],67,True,2.0,-75.40261,-2.4728987e+16,1308.984343290329,862.4699990565962
101.68,9.359888,604057200000000.0,963025.75,9.359888,43303436.0,1.0,606.6153,-992887.0,100.0,1723.7012,39.07145,1,1.0,411776,,192.14151,100.0,1.0,280.0508,,-76.98424,333.91504,100,1389.7861,1185.3362,-1.0,0.19034801,0.4189424,940.53033,6800,,[-1.373e-01  6.592e-02 -2.115e-01 -1.935e-02 -3.016e-04  9.037e-02 -2.454e-01 -8.676e-01  1.234e-02  0.000e+00  0.000e+00],68,True,2.0,-76.98424,-733957650000.0,1342.3978497982025,940.5302947127684
100.18,9.3599,185769550.0,941058.1,9.3599,6559582.5,1.0,529.81213,-969960.2,100.0,1695.7913,5.2144184,1,1.0,421794,,15.304007,100.0,1.0,288.99142,,-73.61452,396.2235,100,1299.5677,149.07477,-1.0,0.07802128,0.4189424,926.0357,6900,,[-0.127  0.07  -0.215 -0.011  0.007  0.105 -0.24  -0.889  0.013  0.  0.   ],69,True,2.0,-73.61452,-400485400.0,1380.2731595039368,926.0356802890112
93.68,9.359912,2.6102362e+34,830217.56,9.359912,16354161000.0,1.0,554.9282,-853399.7,100.0,1518.7437,7557.621,1,1.0,431162,,66275.82,100.0,1.0,279.76865,,-88.13479,312.22064,100,1206.523,665678.25,-1.0,0.0254771,0.4189424,867.1488,7000,,[-0.12   0.071 -0.216 -0.008  0.01   0.116 -0.246 -0.886  0.016  0.  0.   ],70,True,2.0,-88.13479,-3.74534e+21,1413.7588956356049,867.1488364834238
92.65,9.359882,1.7594208e+21,801743.06,9.359882,497421060.0,1.0,563.16187,-823043.75,100.0,1455.8103,385.04773,1,1.0,440427,,1814.2289,100.0,1.0,257.47632,,-84.62351,294.4214,100,1161.3889,13057.519,-1.0,0.120345816,0.4189424,857.5832,7100,,[-0.136  0.067 -0.22  -0.028 -0.01   0.111 -0.289 -0.861  0.032  0.  0.   ],71,True,2.0,-84.62351,-893464060000000.0,1446.4639768600464,857.5832585829772
85.13,9.359896,4.2355202e+33,690327.7,9.359896,718159170.0,1.0,491.7983,-714726.4,100.0,1558.0862,485.79938,1,1.0,448940,,3042.1738,100.0,1.0,265.79367,,-80.68062,295.40015,100,1262.686,30031.363,-1.0,0.07535647,0.4189424,787.1984,7200,,[-0.109  0.065 -0.223 -0.002  0.015  0.105 -0.316 -0.827  0.03   0.  0.   ],72,True,2.0,-80.68062,-1.5878838e+21,1477.4319372177124,787.1984704899385
95.99,9.359947,4.2901528e+19,848814.8,9.359947,3018002200.0,1.0,544.76904,-872529.44,100.0,1536.0887,2515.4463,1,1.0,458539,,22484.744,100.0,1.0,244.27406,,-78.5746,343.5693,100,1192.5194,225401.33,-1.0,0.11886572,0.4189424,888.3384,7300,,[-0.13   0.068 -0.225 -0.008  0.009  0.087 -0.308 -0.836  0.03   0.  0.   ],73,True,2.0,-78.5746,-155331600000000.0,1513.4038746356964,888.3383774479802
91.32,9.359754,7.559444e+30,778314.06,9.359754,213260780000.0,1.0,561.7008,-805993.75,100.0,1659.543,85350.73,1,1.0,467671,,842604.75,100.0,1.0,249.96657,,-73.1166,284.36707,100,1375.1759,8468971.0,-1.0,0.015259103,0.4189424,846.0678,7400,,[-1.377e-01  7.142e-02 -2.304e-01 -4.270e-04  1.856e-02  6.526e-02 -3.073e-01 -8.516e-01  2.997e-02  0.000e+00  0.000e+00],74,True,2.0,-73.1166,-7.610344e+19,1546.4786851406097,846.0678619319843
89.89,9.359963,8566969700000.0,755675.44,9.359963,67739630.0,1.0,564.7686,-780494.2,100.0,1571.4392,67.83764,1,1.0,476660,,228.05501,100.0,1.0,248.09789,,-71.30992,268.3718,100,1303.0674,1572.4132,-1.0,0.042834736,0.4189424,833.14044,7500,,[-0.185  0.084 -0.236  0.008  0.028  0.076 -0.336 -0.834  0.03   0.  0.   ],75,True,2.0,-71.30992,-72710310000.0,1581.7173566818237,833.1403850527062
97.67,9.359926,1.4134382e+22,853354.25,9.359926,1064992500.0,1.0,441.36172,-871734.5,100.0,1352.3331,762.7659,1,1.0,486427,,6020.1323,100.0,1.0,183.78426,,-64.41843,463.9435,100,888.38965,60428.97,-1.0,0.06522703,0.4189424,905.30524,7600,,[-0.217  0.101 -0.244 -0.011  0.01   0.088 -0.312 -0.867  0.03   0.  0.   ],76,True,2.0,-64.41843,-2185186000000000.0,1617.4180290699005,905.3052525707768
92.18,9.359945,105105690.0,786862.9,9.359945,8006234.0,1.0,522.0969,-809371.6,100.0,1496.5239,8.4307165,1,1.0,495645,,29.856297,100.0,1.0,244.72269,,-69.54734,330.5306,100,1165.9933,283.98407,-1.0,0.037597887,0.4189424,852.6275,7700,,[-0.21   0.108 -0.247  0.016  0.038  0.117 -0.291 -0.898  0.03   0.  0.   ],77,True,2.0,-69.54734,-238767460.0,1655.6970012187958,852.6275451299829
103.69,9.359909,43874580000.0,1000372.4,9.359909,36242588.0,1.0,691.7651,-1025979.0,100.0,1596.1871,36.73763,1,1.0,506014,,261.60748,100.0,1.0,286.6038,,-85.551186,266.47852,100,1329.7086,2607.4673,-1.0,0.03359727,0.4189424,958.2435,7800,,[-0.193  0.108 -0.248  0.002  0.024  0.125 -0.285 -0.91   0.03   0.  0.   ],78,True,2.0,-85.551186,-5399843300.0,1695.9856469631195,958.2435488113766
103.83,9.35993,4.230092e+23,994343.7,9.35993,3381905000.0,1.0,692.348,-1031254.1,100.0,1916.3842,3429.9094,1,1.0,516397,,20528.885,100.0,1.0,266.97122,,-80.29851,268.4173,100,1647.9668,202407.94,-1.0,0.09187614,0.4189424,960.7654,7900,,[-2.002e-01  1.080e-01 -2.484e-01 -4.574e-04  2.137e-02  1.121e-01 -2.814e-01 -9.099e-01  2.968e-02  0.000e+00  0.000e+00],79,True,2.0,-80.29851,-2.400615e+16,1733.112235069275,960.7653503209514
101.0,9.359946,8.974478e+34,930318.6,9.359946,416649640000.0,1.0,595.1965,-957207.5,100.0,1635.6653,156640.11,1,1.0,526497,,1546140.1,100.0,1.0,234.95988,,-71.86653,340.27798,100,1295.3873,15540262.0,-1.0,0.03302092,0.4189424,935.47455,8000,,[-0.194  0.111 -0.253 -0.027 -0.005  0.096 -0.256 -0.949  0.03   0.  0.   ],80,True,2.0,-71.86653,-8.055191e+21,1776.1373217105865,935.4744831411252
104.17,9.359898,112140456.0,988832.44,9.359898,30684296.0,1.0,639.38776,-1018214.4,100.0,1709.8115,25.866571,1,1.0,536914,,214.4621,100.0,1.0,249.59668,,-80.87692,323.17862,100,1386.6329,2157.8765,-1.0,0.15214413,0.4189424,962.56635,8100,,[-0.162  0.116 -0.257 -0.012  0.012  0.113 -0.225 -0.981  0.03   0.  0.   ],81,True,2.0,-80.87692,-341827300.0,1821.089171886444,962.5663526738389
106.59,9.359964,46796353000000.0,1076093.8,9.359964,13273760.0,1.0,635.0809,-1101035.5,100.0,1575.3304,10.042983,1,1.0,547573,,29.607672,100.0,1.0,330.345,,-87.36304,348.26343,100,1227.067,170.59848,-1.0,0.010787436,0.4189424,983.3443,8200,,[-0.155  0.117 -0.258 -0.008  0.016  0.123 -0.232 -0.98   0.029  0.  0.   ],82,True,2.0,-87.36304,-170633970000.0,1852.168462753296,983.3442951455081
106.18,9.359987,7.423194e+29,1034506.5,9.359987,2065598100.0,1.0,665.7809,-1059999.1,100.0,1592.6309,1663.0887,1,1.0,558191,,11240.865,100.0,1.0,270.40533,,-71.126465,314.7228,100,1277.9081,108780.13,-1.0,0.02168673,0.4189424,980.5036,8300,,[-0.159  0.111 -0.258 -0.013  0.011  0.112 -0.255 -0.969  0.04   0.  0.   ],83,True,2.0,-71.126465,-2.1963829e+19,1886.9581387043,980.5036775113389
101.62,9.359968,10332149000000.0,938993.94,9.359968,15680592.0,1.0,634.74615,-965095.2,100.0,1611.5304,14.542982,1,1.0,568353,,64.305176,100.0,1.0,232.1914,,-73.72439,306.04138,100,1305.489,629.7578,-1.0,0.04986538,0.4189424,940.7875,8400,,[-0.179  0.112 -0.261 -0.015  0.01   0.1   -0.274 -0.961  0.043  0.  0.   ],84,True,2.0,-73.72439,-83914285000.0,1921.0657677650452,940.7874972500226
99.66,9.359929,6316913000.0,938269.6,9.359929,3536438.0,1.0,646.01666,-975638.2,100.0,1928.2408,3.7601485,1,1.0,578319,,12.077266,100.0,1.0,295.74774,,-83.55375,276.37317,100,1651.8677,114.9897,-1.0,0.06201114,0.4189424,922.3898,8500,,[-0.163  0.111 -0.262  0.002  0.028  0.106 -0.269 -0.97   0.043  0.  0.   ],85,True,2.0,-83.55375,-2973543000.0,1955.2522838115692,922.3897771260969
104.0,9.359921,305309950.0,1001259.4,9.359921,7341337.0,1.0,610.76086,-1036929.0,100.0,1883.8961,6.7462664,1,1.0,588719,,21.366568,100.0,1.0,277.3442,,-84.141174,350.66492,100,1533.2312,184.19795,-1.0,0.052233756,0.4189424,961.4258,8600,,[-0.172  0.11  -0.262 -0.003  0.023  0.096 -0.269 -0.969  0.044  0.  0.   ],86,True,2.0,-84.141174,-630597760.0,1989.4737446308136,961.4258060620012
102.88,9.359814,3189516500.0,982013.6,9.359814,11772212.0,1.0,646.678,-1013178.6,100.0,1760.928,7.897273,1,1.0,599007,,31.668613,100.0,1.0,274.56683,,-79.8054,305.49146,100,1455.4365,274.18628,-1.0,0.11372141,0.4189424,952.16956,8700,,[-0.161  0.109 -0.263 -0.003  0.023  0.105 -0.276 -0.968  0.044  0.  0.   ],87,True,2.0,-79.8054,-1771834400.0,2023.607884645462,952.1694805122605
107.74,9.359765,2.8333006e+27,1057232.0,9.359765,696764600.0,1.0,611.2441,-1092083.6,100.0,1862.1714,571.7192,1,1.0,609781,,3532.2285,100.0,1.0,248.9033,,-83.65146,386.3927,100,1475.7787,32325.807,-1.0,0.113019936,0.4189424,997.6368,8800,,[-0.169  0.108 -0.263 -0.007  0.019  0.094 -0.279 -0.966  0.045  0.  0.   ],88,True,2.0,-83.65146,-1.8551029e+18,2066.452741384506,997.6368256161772
103.81,9.35997,1.456022e+22,1001376.5,9.35997,483788400.0,1.0,673.24976,-1029984.3,100.0,1687.1366,264.0472,1,1.0,620162,,1476.3107,100.0,1.0,283.99854,,-72.644135,286.29254,100,1400.844,12972.621,-1.0,0.1404047,0.4189424,959.54236,8900,,[-0.156  0.11  -0.264  0.006  0.032  0.114 -0.278 -0.974  0.045  0.  0.   ],89,True,2.0,-72.644135,-3451969400000000.0,2100.7658853530884,959.5422742390218
102.53,9.359839,2.1453874e+22,948037.06,9.359839,1949515500.0,1.0,548.6399,-973212.6,100.0,1582.695,1670.1442,1,1.0,630415,,16505.66,100.0,1.0,222.27348,,-69.706085,399.3219,100,1183.373,165899.02,-1.0,0.018730538,0.4189424,947.96185,9000,,[-0.155  0.107 -0.264 -0.007  0.019  0.09  -0.271 -0.977  0.044  0.  0.   ],90,True,2.0,-69.706085,-3687482000000000.0,2130.1025636196136,947.9618313726284
107.18,9.359989,957049800000.0,1052868.0,9.359989,8738080.0,1.0,666.51404,-1075347.8,100.0,1495.5587,7.892746,1,1.0,641133,,29.266655,100.0,1.0,267.47855,,-76.28493,324.10364,100,1171.4551,242.89334,-1.0,0.06226239,0.4189424,990.6177,9100,,[-0.14   0.109 -0.265 -0.015  0.011  0.103 -0.252 -0.988  0.041  0.  0.   ],91,True,2.0,-76.28493,-22000327000.0,2167.385276556015,990.6176389676351
102.24,9.359924,9.127195e+18,992762.75,9.359924,12220531.0,1.0,648.9774,-1018855.75,100.0,1611.2771,9.632694,1,1.0,651357,,50.855564,100.0,1.0,319.41934,,-83.937706,294.80966,100,1316.4674,474.46396,-1.0,0.00835129,0.4189424,943.7871,9200,,[-0.16   0.112 -0.267 -0.017  0.01   0.116 -0.273 -0.984  0.043  0.  0.   ],92,True,2.0,-83.937706,-78830014000000.0,2198.672043323517,943.7871151966248
101.3,9.35987,23298466000.0,968190.1,9.35987,11663929.0,1.0,602.1514,-993583.7,100.0,1589.535,8.487655,1,1.0,661487,,21.680851,100.0,1.0,309.4719,,-70.19025,331.88138,100,1257.6537,178.67386,-1.0,0.21147147,0.4189424,934.03284,9300,,[-0.148  0.117 -0.272 -0.02   0.009  0.115 -0.264 -1.002  0.023  0.  0.   ],93,True,2.0,-70.19025,-3887686000.0,2232.0890991687775,934.0328026667006
108.38,9.359838,5.553789e+35,1102755.4,9.359838,1.7890285e+16,1.0,649.59784,-1150118.1,100.0,2170.8328,10428514000.0,1,1.0,672325,,103759356000.0,100.0,1.0,322.628,,-122.27935,349.73523,100,1821.0975,1042821100000.0,-1.0,0.09934711,0.4189424,999.33307,9400,,[-1.642e-01  1.179e-01 -2.736e-01 -2.760e-02 -1.108e-04  1.255e-01 -2.850e-01 -9.993e-01  2.639e-02  0.000e+00  0.000e+00],94,True,2.0,-122.27935,-3.529637e+22,2270.191870689392,999.3330559412608
109.82,9.35997,45885020000000.0,1087642.6,9.35997,109293300.0,1.0,654.23096,-1111281.2,100.0,1533.6226,109.84271,1,1.0,683307,,761.2941,100.0,1.0,235.53293,,-77.64131,361.72525,100,1171.8973,6973.7397,-1.0,0.086795,0.4189424,1015.9562,9500,,[-0.185  0.123 -0.277 -0.016  0.011  0.112 -0.286 -1.005  0.021  0.  0.   ],95,True,2.0,-77.64131,-160232720000.0,2322.241771221161,1015.9561785130428
102.98,9.359992,6122637300.0,993290.94,9.359992,271851260.0,1.0,648.41785,-1021936.56,100.0,1688.251,166.74506,1,1.0,693605,,1551.7014,100.0,1.0,297.3738,,-84.01936,302.8233,100,1385.4277,15603.977,-1.0,0.088745564,0.4189424,951.24115,9600,,[-0.174  0.126 -0.278 -0.013  0.015  0.124 -0.269 -1.025  0.021  0.  0.   ],96,True,2.0,-84.01936,-2513283800.0,2361.355891227722,951.2411344990472
105.6,9.359929,1460052000.0,1050555.4,9.359929,63930892.0,1.0,650.6614,-1079004.5,100.0,1682.4512,48.197144,1,1.0,704165,,250.1666,100.0,1.0,321.95923,,-72.64997,322.4253,100,1360.0259,1965.6536,-1.0,0.08319464,0.4189424,973.0867,9700,,[-0.171  0.124 -0.279 -0.019  0.008  0.13  -0.29  -1.005  0.026  0.  0.   ],97,True,2.0,-72.64997,-1150985700.0,2400.7304322719574,973.0866322782782
98.18,9.359894,4091638500.0,905275.7,9.359894,7598004.5,1.0,572.93005,-930711.56,100.0,1590.8582,5.420059,1,1.0,713983,,19.685787,100.0,1.0,289.34656,,-93.960594,333.46628,100,1257.3918,188.4194,-1.0,0.13153023,0.4189424,906.3963,9800,,[-0.156  0.122 -0.279 -0.019  0.008  0.133 -0.29  -1.007  0.027  0.  0.   ],98,True,2.0,-93.960594,-1634622000.0,2436.8740379810333,906.3963242027368
100.84,9.359951,2.9852076e+18,952969.3,9.359951,1456152400.0,1.0,595.792,-983257.7,100.0,1735.986,1246.8257,1,1.0,724067,,10185.742,100.0,1.0,296.69012,,-86.814255,334.2318,100,1401.7542,101952.74,-1.0,0.0626933,0.4189424,930.0238,9900,,[-0.163  0.122 -0.28  -0.021  0.006  0.121 -0.287 -1.009  0.026  0.  0.   ],99,True,2.0,-86.814255,-52332818000000.0,2471.671322822571,930.0238075233833
110.81,9.359996,68044070.0,1124970.2,9.359996,40391364.0,1.0,644.6285,-1154260.6,100.0,1707.1458,27.372774,1,1.0,735148,,221.05737,100.0,1.0,272.72604,,-85.61067,380.35486,100,1326.7909,2224.8467,-1.0,0.10206762,0.4189424,1024.9833,10000,,[-0.171  0.121 -0.28  -0.003  0.025  0.107 -0.29  -1.015  0.032  0.  0.   ],100,True,2.0,-85.61067,-282003500.0,2512.1679348945618,1024.983362242231
108.82,9.359954,384176800000000.0,1091210.4,9.359954,348768420.0,1.0,681.58264,-1124740.6,100.0,1826.5283,150.3701,1,1.0,746030,,1352.1196,100.0,1.0,287.36304,,-99.42563,322.72455,100,1503.8037,13599.754,-1.0,0.011097561,0.4189424,1004.3072,10100,,[-0.18   0.127 -0.284 -0.015  0.013  0.129 -0.298 -1.02   0.03   0.  0.   ],101,True,2.0,-99.42563,-657553600000.0,2548.0693833827972,1004.3071897551048
111.34,9.359877,98423430000000.0,1116801.0,9.359877,12341196.0,1.0,670.2695,-1142995.1,100.0,1614.3955,9.93547,1,1.0,757164,,31.153303,100.0,1.0,240.62224,,-78.66152,358.76025,100,1255.6353,241.82828,-1.0,0.13760291,0.4189424,1029.0297,10200,,[-0.173  0.129 -0.285 -0.015  0.013  0.116 -0.277 -1.037  0.026  0.  0.   ],102,True,2.0,-78.66152,-259879550000.0,2591.913450717926,1029.0296621004468
