Iteration,MinTargetPdf,LearnableVariance,Bound,OptimizationReturnMean,Penalization,TimestepsSoFar,ESSRenyiHarmonic,MeanEntropy,InitialReturnMean,ReturnStepMaxmin,MinBehavPdf,VarianceInitializer,ReturnMeanIW,ReturnStepMax,EpRewMean,EpLenMean,DivergenceHarmonic,OptimizationReturnMax,InitialReturnMin,InitialReturnStd,TimeElapsed,InitialBound,EmpiricalD2Arithmetic,ESSRenyiArithmetic,EpThisIter,EpisodesSoFar,StdWReturnMean,MeanIW,EmpiricalD2Harmonic,Inner Iteration,StdIW,WReturnMean,MinIW,OptimizationReturnMin,MaxIW,Weights,InitialReturnMax,Epsilon,MeanD2-0
59,-45.109093,,-9556702000000000.0,200.83017,True,231922,100.0,0.4189424,479.12463,9.359982,-45.109093,-1.0,9951538000.0,9.359982,479.1246979430478,51.63,1.4699703e+24,607.30115,278.29453,141.7743,349.1371190547943,-257542.75,1.0,100.0,100,5900,,53518.0,1.0,1,380492.47,249660.42,0.008923946,,3627774.0,[ 0.076  0.189 -0.084  0.005  0.042  0.045  0.124 -0.566  0.     0.  0.   ],885.59564,2.0,1.0
60,-41.029087,,-4.8624987e+16,156.09665,True,236385,100.0,0.4189424,414.0465,9.35993,-41.029087,-1.0,1644496100.0,9.35993,414.0465361155899,44.63,7.011466e+25,502.17743,257.9499,104.782684,356.57031893730164,-188221.0,1.0,100.0,100,6000,,12848.775,1.0,1,85631.91,182413.94,0.038770508,,850766.1,[ 0.082  0.188 -0.086 -0.077 -0.041  0.04   0.141 -0.605  0.     0.  0.   ],760.1273,2.0,1.0
61,-50.344185,,-13724416000.0,229.235,True,241834,100.0,0.4189424,505.0827,9.359976,-50.344185,-1.0,17341116.0,9.359976,505.08268193670483,54.49,2342954000000.0,668.0834,275.8477,160.83554,365.65280294418335,-289931.56,1.0,100.0,100,6100,,37.491524,1.0,1,152.45831,280976.6,0.08563309,,1131.0383,[ 0.088  0.179 -0.091  0.008  0.044  0.05   0.111 -0.61   0.     0.  0.   ],943.931,2.0,1.0
62,-56.948322,,-11885746000000.0,205.59297,True,247245,100.0,0.4189424,501.93945,9.359945,-56.948322,-1.0,181417200.0,9.359945,501.9394132942421,54.11,1.064053e+18,774.3784,296.34644,156.31836,376.7423961162567,-287900.94,1.0,100.0,100,6200,,1011.1951,1.0,1,7600.977,276378.62,0.041915,,75565.69,[ 0.098  0.176 -0.093 -0.032  0.002  0.065  0.096 -0.613  0.     0.  0.   ],1070.7249,2.0,1.0
63,-43.614594,,-54738874000.0,205.53876,True,252465,100.0,0.4189424,484.1501,9.359805,-43.614594,-1.0,24539458.0,9.359805,484.1500833214599,52.2,37872510000000.0,661.93097,278.61133,148.1406,386.4790952205658,-265237.72,1.0,100.0,100,6300,,45.549854,1.0,1,133.1551,256346.94,0.1411315,,761.1471,[ 0.104  0.18  -0.097 -0.003  0.032  0.106  0.074 -0.615  0.     0.  0.   ],940.5423,2.0,1.0
64,-51.35296,,-161186410000000.0,215.52576,True,258076,100.0,0.4189424,520.6431,9.359859,-51.35296,-1.0,6775675400.0,9.359859,520.6431260725831,56.11,2.5130804e+20,700.68414,305.11737,151.70038,394.9766821861267,-304249.62,1.0,100.0,100,6400,,19954.932,1.0,1,196228.3,294082.28,0.08908917,,1972371.4,[ 0.109  0.181 -0.095 -0.018  0.017  0.088  0.12  -0.647  0.     0.  0.   ],1005.8015,2.0,1.0
65,-50.494247,,-6.24776e+17,236.17436,True,263211,100.0,0.4189424,476.26285,9.359939,-50.494247,-1.0,2695395300.0,9.359939,476.26281835030807,51.35,5.42126e+27,678.7643,240.08847,138.78745,403.6983172893524,-254573.69,1.0,100.0,100,6500,,7893.1,1.0,1,31013.809,246088.23,0.005032993,,249517.48,[ 1.210e-01  1.744e-01 -9.615e-02  3.926e-04  3.702e-02  1.297e-01  8.912e-02 -6.294e-01  0.000e+00  0.000e+00  0.000e+00],918.8527,2.0,1.0
66,-44.36872,,-3858902500.0,180.58482,True,267741,100.0,0.4189424,420.07333,9.359918,-44.36872,-1.0,10812710.0,9.359918,420.0733218706896,45.3,239508750000.0,645.018,239.48851,125.561584,411.8509590625763,-200090.27,1.0,100.0,100,6600,,38.48071,1.0,1,303.09146,192227.31,0.039185498,,3038.1409,[ 0.139  0.168 -0.097 -0.08  -0.045  0.146  0.105 -0.669  0.     0.  0.   ],884.50653,2.0,1.0
67,-37.437485,,-6.4380134e+16,189.59468,True,272756,100.0,0.4189424,465.38242,9.359938,-37.437485,-1.0,6099040000.0,9.359938,465.38241714910293,50.15,1.0003296e+26,524.5051,275.78775,127.58621,420.2659785747528,-239296.0,1.0,100.0,100,6700,,21134.098,1.0,1,190713.22,232859.03,0.11160099,,1917479.8,[ 0.137  0.171 -0.095 -0.059 -0.023  0.124  0.143 -0.7    0.     0.  0.   ],800.29285,2.0,1.0
68,-51.48705,,-4457701600000.0,194.83162,True,277834,100.0,0.4189424,471.04495,9.359994,-51.48705,-1.0,21698272.0,9.359994,471.04498575992426,50.78,1.2492805e+17,843.9935,276.21338,143.41243,429.86678814888,-255062.39,1.0,100.0,100,6800,,56.77595,1.0,1,373.97385,242450.52,0.09583465,,3706.6653,[ 0.158  0.177 -0.096  0.012  0.049  0.152  0.18  -0.751  0.     0.  0.   ],1120.2069,2.0,1.0
69,-48.25031,,-11853805000000.0,187.01024,True,282931,100.0,0.4189424,472.56036,9.359832,-48.25031,-1.0,6529680.5,9.359832,472.5603598730533,50.97,1.2538593e+18,740.7524,285.5501,122.84027,439.15362071990967,-248989.06,1.0,100.0,100,6900,,23.490337,1.0,1,76.36537,238403.02,0.095032655,,506.82828,[ 0.178  0.177 -0.093  0.004  0.041  0.182  0.16  -0.706  0.     0.  0.   ],1026.3025,2.0,1.0
70,-58.225613,,-2.2682032e+17,247.6698,True,288385,100.0,0.4189424,506.20563,9.359953,-58.225613,-1.0,636863740.0,9.359953,506.2056356384073,54.54,4.4778744e+26,774.1823,258.53583,165.22575,447.97161984443665,-294262.5,1.0,100.0,100,7000,,842.1326,1.0,1,4760.339,283543.7,0.09513458,,44860.086,[ 0.166  0.169 -0.095  0.013  0.05   0.126  0.169 -0.722  0.     0.  0.   ],1032.7181,2.0,1.0
71,-50.261612,,-5656285000000000.0,210.73863,True,293833,100.0,0.4189424,505.51355,9.359964,-50.261612,-1.0,223395070.0,9.359964,505.5135672095864,54.48,2.0790046e+23,816.2161,294.77496,146.11806,458.3473687171936,-289299.7,1.0,100.0,100,7100,,510.31152,1.0,1,2019.9089,276894.47,0.042956807,,16012.205,[ 0.17   0.164 -0.098 -0.001  0.035  0.165  0.125 -0.715  0.     0.  0.   ],1110.9911,2.0,1.0
72,-50.79814,,-412796300000.0,243.90019,True,299650,100.0,0.4189424,539.4676,9.359836,-50.79814,-1.0,142795410.0,9.359836,539.4675919994456,58.17,1795625400000000.0,688.77826,295.56738,141.20561,469.77469849586487,-320702.47,1.0,100.0,100,7200,,834.3489,1.0,1,7628.56,310964.28,0.13007721,,76709.13,[ 0.142  0.125 -0.111 -0.032  0.002  0.128  0.027 -0.728  0.     0.  0.   ],984.34564,2.0,1.0
73,-53.047356,,-111517460.0,268.76004,True,305421,100.0,0.4189424,535.3465,9.359874,-53.047356,-1.0,2427065.0,9.359874,535.3465457383955,57.71,118778460.0,731.38385,266.5865,153.11067,480.0361249446869,-320048.44,1.0,100.0,100,7300,,9.352586,1.0,1,23.168247,310038.78,0.014916206,,165.79689,[ 0.159  0.111 -0.112 -0.006  0.029  0.139 -0.01  -0.704  0.     0.  0.   ],997.97034,2.0,1.0
74,-47.897926,,-476239500000000.0,233.92877,True,311115,100.0,0.4189424,528.10675,9.359969,-47.897926,-1.0,389034150000.0,9.359969,528.1067769276555,56.94,1.4821277e+21,814.7993,294.17798,138.04445,491.195729970932,-310313.3,1.0,100.0,100,7400,,818590.2,1.0,1,8142261.0,297953.03,0.010188591,,81833064.0,[ 1.277e-01  1.065e-01 -1.194e-01 -3.484e-02  5.935e-04  1.161e-01 -3.441e-02 -7.146e-01  0.000e+00  0.000e+00  0.000e+00],1108.9773,2.0,1.0
75,-52.29726,,-2125243500000000.0,271.50305,True,316839,100.0,0.4189424,530.8656,9.359956,-52.29726,-1.0,2224600300.0,9.359956,530.8655639056453,57.24,2.9638624e+22,848.91473,259.3625,161.36563,501.1802942752838,-320201.78,1.0,100.0,100,7500,,3283.3596,1.0,1,24415.604,307857.1,0.026295057,,231916.72,[ 0.139  0.103 -0.118 -0.01   0.026  0.145 -0.057 -0.68   0.     0.  0.   ],1108.2772,2.0,1.0
76,-53.813362,,-3.710143e+20,271.45178,True,322253,100.0,0.4189424,502.10422,9.359939,-53.813362,-1.0,679319900000.0,9.359939,502.10422363148797,54.14,1.013276e+33,846.2396,230.65244,165.5122,509.7060625553131,-291158.34,1.0,100.0,100,7600,,945235.06,1.0,1,9162074.0,279502.94,0.009505146,,92088150.0,[ 0.139  0.101 -0.123  0.008  0.044  0.186 -0.09  -0.7    0.     0.  0.   ],1076.8921,2.0,1.0
77,-50.634445,,-493280920000000.0,228.13353,True,327705,100.0,0.4189424,505.8178,9.359892,-50.634445,-1.0,765158600.0,9.359892,505.8178051311499,54.52,1.0279807e+21,959.5712,277.68427,146.12317,519.5503969192505,-292588.78,1.0,100.0,100,7700,,2257.9482,1.0,1,20881.713,277203.62,0.14854887,,209870.45,[ 0.128  0.108 -0.127 -0.011  0.026  0.226 -0.122 -0.68   0.     0.  0.   ],1237.2555,2.0,1.0
78,-39.48864,,-5.4015333e+20,208.30408,True,332632,100.0,0.4189424,456.483,9.359656,-39.48864,-1.0,662758600000.0,9.359656,456.48305176836965,49.27,4.5262316e+33,645.6062,248.17896,140.31616,528.4257445335388,-236094.17,1.0,100.0,100,7800,,1387036.0,1.0,1,12877821.0,228065.39,0.003085163,,129261140.0,[ 0.113  0.128 -0.139 -0.022  0.016  0.268 -0.127 -0.647  0.     0.  0.   ],893.78516,2.0,1.0
79,-43.09559,,-4.6927835e+16,177.27618,True,337033,100.0,0.4189424,407.3446,9.359872,-43.09559,-1.0,76847960000.0,9.359872,407.34463940708446,44.01,6.150003e+25,541.5541,230.06845,121.53103,536.5568838119507,-186683.45,1.0,100.0,100,7900,,158672.86,1.0,1,1552708.5,180699.44,0.020338943,,15607633.0,[ 0.089  0.124 -0.15   0.054  0.092  0.28  -0.18  -0.668  0.     0.  0.   ],771.6225,2.0,1.0
80,-44.368095,,-1.0824944e+17,236.514,True,342068,100.0,0.4189424,466.61804,9.359999,-44.368095,-1.0,1791319600.0,9.359999,466.6180599678704,50.35,1.474804e+26,711.6512,230.10405,145.49338,543.868260383606,-247814.45,1.0,100.0,100,8000,,7870.2373,1.0,1,31314.225,238900.72,0.015549411,,254044.05,[ 0.102  0.112 -0.155 -0.032  0.008  0.278 -0.208 -0.678  0.     0.  0.   ],941.75525,2.0,1.0
81,-37.275463,,-208566020.0,163.29546,True,346219,100.0,0.4189424,384.00595,9.359655,-37.275463,-1.0,3657117.8,9.359655,384.00590258099066,41.51,1071441200.0,568.5078,220.71045,125.19524,552.2224271297455,-169394.42,1.0,100.0,100,8100,,18.211145,1.0,1,61.017735,163134.38,0.037064295,,469.22617,[ 0.09   0.09  -0.159 -0.107 -0.068  0.248 -0.258 -0.661  0.     0.  0.   ],789.21826,2.0,1.0
82,-41.6901,,-1.886797e+19,201.3085,True,350578,100.0,0.4189424,403.52173,9.359801,-41.6901,-1.0,10374386000.0,9.359801,403.52171783194484,43.59,7.202569e+30,634.1589,202.21321,127.8601,560.7863030433655,-186208.4,1.0,100.0,100,8200,,27443.145,1.0,1,226313.67,179177.97,0.04733873,,2253558.8,[ 0.087  0.089 -0.161 -0.096 -0.057  0.226 -0.246 -0.671  0.     0.  0.   ],836.3721,2.0,1.0
83,-54.3095,,-214537900000.0,217.019,True,355907,100.0,0.4189424,493.51672,9.359753,-54.3095,-1.0,7347822.0,9.359753,493.5167134618028,53.29,709804350000000.0,618.59644,276.4977,115.688,569.6825187206268,-264994.78,1.0,100.0,100,8300,,21.617931,1.0,1,92.96397,256942.45,0.00015725936,,726.92365,[ 0.1    0.086 -0.163 -0.014  0.03   0.224 -0.239 -0.705  0.     0.  0.   ],895.0941,2.0,1.0
84,-51.30927,,-13717590000.0,276.674,True,361667,100.0,0.4189424,533.9606,9.359811,-51.30927,-1.0,3272849.0,9.359811,533.9605450769673,57.6,750527600000.0,997.7439,257.28653,153.0374,579.8375518321991,-324364.72,1.0,100.0,100,8400,,8.1186905,1.0,1,22.331982,308534.3,0.044402987,,207.73549,[ 0.074  0.077 -0.166 -0.022  0.021  0.173 -0.261 -0.704  0.     0.  0.   ],1255.0304,2.0,1.0
85,-49.08075,,-6.145948e+18,243.99504,True,367177,100.0,0.4189424,510.33038,9.359938,-49.08075,-1.0,32388057000.0,9.359938,510.33038012864114,55.1,3.971242e+29,718.745,266.33536,164.44469,588.0288171768188,-297231.94,1.0,100.0,100,8500,,140548.3,1.0,1,1182803.2,287479.2,0.07096714,,11847553.0,[ 0.045  0.085 -0.179 -0.052 -0.007  0.161 -0.275 -0.733  0.     0.  0.   ],985.0803,2.0,1.0
86,-49.76542,,-1046731700000000.0,293.1615,True,373224,100.0,0.4189424,560.043,9.359954,-49.76542,-1.0,1023713000.0,9.359954,560.043100577456,60.47,1.4127891e+22,669.1854,266.8816,151.18568,598.7708613872528,-345311.75,1.0,100.0,100,8600,,1381.3053,1.0,1,10017.046,336505.38,0.08421932,,99638.9,[ 0.033  0.096 -0.186 -0.048 -0.005  0.15  -0.24  -0.78   0.     0.  0.   ],936.067,2.0,1.0
87,-56.39482,,-36690150000000.0,293.8701,True,378980,100.0,0.4189424,533.17523,9.359812,-56.39482,-1.0,276370940.0,9.359812,533.1752392779067,57.56,1.1817525e+19,791.2002,239.30515,173.25073,608.4965968132019,-324964.56,1.0,100.0,100,8700,,573.2337,1.0,1,2905.7515,314291.62,0.15016295,,26630.377,[ 0.038  0.101 -0.188 -0.081 -0.037  0.187 -0.254 -0.768  0.     0.  0.   ],1030.5054,2.0,1.0
88,-52.668163,,-1.7343213e+19,246.85333,True,384629,100.0,0.4189424,523.2594,9.359836,-52.668163,-1.0,563808100000.0,9.359836,523.2593812807025,56.49,1.7343816e+30,868.2827,276.40604,162.76936,618.5814294815063,-313463.44,1.0,100.0,100,8800,,3371443.2,1.0,1,28051430.0,300294.25,0.02177377,,280158660.0,[ 0.009  0.108 -0.198 -0.067 -0.024  0.204 -0.302 -0.77   0.     0.  0.   ],1144.6887,2.0,1.0
89,-74.37105,,-6426409000.0,326.10962,True,390720,100.0,0.4189424,564.8075,9.359961,-74.37105,-1.0,35184300.0,9.359961,564.807507406399,60.91,125080050000.0,1102.2251,238.69786,177.01018,628.9256343841553,-368411.5,1.0,100.0,100,8900,,89.91433,1.0,1,809.7169,350340.12,0.04064463,,8143.1196,[ 1.375e-03  1.104e-01 -2.013e-01 -4.767e-02  1.307e-04  1.874e-01 -2.583e-01 -7.958e-01  0.000e+00  0.000e+00  0.000e+00],1340.923,2.0,1.0
90,-72.61077,,-483001020.0,268.6897,True,396703,100.0,0.4189424,554.3546,9.359894,-72.61077,-1.0,1812226.9,9.359894,554.354626088996,59.83,491655740.0,1183.7732,285.66492,209.49394,639.2278530597687,-372898.1,1.0,100.0,100,9000,,4.1166353,1.0,1,11.425542,351196.78,0.042388704,,104.54765,[ 0.001  0.116 -0.209 -0.034  0.015  0.204 -0.25  -0.851  0.     0.  0.   ],1469.4381,2.0,1.0
91,-64.894714,,-2.3190807e+22,296.40088,True,403481,100.0,0.4189424,628.3757,9.359981,-64.894714,-1.0,23327105000.0,9.359981,628.3756760771262,67.78,1.4918112e+36,1042.5046,331.9748,204.32584,649.6963427066803,-455592.2,1.0,100.0,100,9100,,26160.48,1.0,1,126277.44,436605.03,0.022749186,,934697.5,[-0.006  0.116 -0.211 -0.026  0.023  0.18  -0.238 -0.861  0.     0.  0.   ],1374.4795,2.0,1.0
92,-78.11549,,-65704090000.0,381.02625,True,410769,100.0,0.4189424,675.6688,9.35996,-78.11549,-1.0,17077032.0,9.35996,675.6689031100459,72.88,8967988000000.0,1182.6781,294.64267,228.3797,662.0543558597565,-530620.56,1.0,100.0,100,9200,,18.09721,1.0,1,94.53952,508685.75,0.09292299,,900.8691,[-0.023  0.121 -0.214 -0.022  0.027  0.142 -0.204 -0.892  0.     0.  0.   ],1477.3208,2.0,1.0
93,-64.81142,,-16606942000.0,426.70102,True,418655,100.0,0.4189424,731.03595,9.359905,-64.81142,-1.0,2303237.2,9.359905,731.0358910302198,78.86,730814700000.0,1085.8473,304.33484,220.4026,673.5200877189636,-602414.3,1.0,100.0,100,9300,,3.2363513,1.0,1,7.4536376,582990.8,0.080033764,,67.67326,[-0.036  0.12  -0.216 -0.023  0.026  0.116 -0.2   -0.901  0.     0.  0.   ],1390.1821,2.0,1.0
94,-67.49049,,-1.711578e+20,445.74384,True,426844,100.0,0.4189424,758.68616,9.359995,-67.49049,-1.0,941908540.0,9.359995,758.6862157874982,81.89,7.750579e+31,1077.8862,312.9424,239.27426,687.6590485572815,-652298.5,1.0,100.0,100,9400,,855.65826,1.0,1,5285.4766,632856.94,0.055795472,,49309.777,[-0.049  0.117 -0.217 -0.038  0.01   0.102 -0.21  -0.894  0.     0.  0.   ],1390.8286,2.0,1.0
95,-73.778015,,-6.1634497e+21,467.2416,True,435695,100.0,0.4189424,819.7775,9.359917,-73.778015,-1.0,64597000.0,9.359917,819.777497158362,88.51,6.93494e+34,1173.4835,352.53592,283.9167,699.0347514152527,-776048.6,1.0,100.0,100,9500,,47.44876,1.0,1,220.0366,752643.9,0.07841215,,2053.287,[-0.091  0.111 -0.219 -0.046  0.002  0.097 -0.254 -0.884  0.     0.  0.   ],1526.0194,2.0,1.0
96,-76.647385,,-2854633300000.0,512.9287,True,444623,100.0,0.4189424,825.736,9.359894,-76.647385,-1.0,73048890.0,9.359894,825.7360346193633,89.28,1.3448758e+16,1252.1692,312.8073,267.18887,711.0420551300049,-777844.8,1.0,100.0,100,9600,,49.041588,1.0,1,205.62444,753229.8,0.09384562,,1590.3417,[-0.113  0.111 -0.219 -0.044  0.005  0.076 -0.25  -0.887  0.     0.  0.   ],1564.9766,2.0,1.0
97,-89.61986,,-2296794000.0,628.80237,True,455023,100.0,0.4189424,962.29626,9.35997,-89.61986,-1.0,42452384.0,9.35997,962.2962404434984,104.0,3734617000.0,1582.3369,333.4939,327.6889,728.3843669891357,-1070283.1,1.0,100.0,100,9700,,35.909843,1.0,1,223.20901,1033394.0,0.080519445,,2131.8904,[-0.129  0.123 -0.225 -0.025  0.023  0.088 -0.232 -0.935 -0.007  0.  0.   ],1915.8308,2.0,1.0
98,-72.168655,,-4467998700.0,582.2329,True,464810,100.0,0.4189424,902.99854,9.359784,-72.168655,-1.0,32190244.0,9.359784,902.9985152370024,97.87,41209690000.0,1153.7363,320.7656,276.56558,743.6722445487976,-913746.0,1.0,100.0,100,9800,,25.152746,1.0,1,146.68857,891894.8,0.2671374,,1397.776,[-0.12   0.124 -0.226 -0.026  0.021  0.099 -0.236 -0.938 -0.007  0.  0.   ],1474.502,2.0,1.0
99,-80.67772,,-1933799300.0,571.58325,True,474486,100.0,0.4189424,893.30164,9.359936,-80.67772,-1.0,6722993.5,9.359936,893.3016353766404,96.76,6944220000.0,1195.1656,321.71838,288.75958,759.4314670562744,-904495.3,1.0,100.0,100,9900,,5.4083433,1.0,1,10.421966,881369.94,0.12116576,,70.7448,[-0.129  0.123 -0.227 -0.029  0.019  0.087 -0.237 -0.939 -0.008  0.  0.   ],1516.884,2.0,1.0
100,-81.83452,,-4.1320532e+21,612.2211,True,484650,100.0,0.4189424,937.05615,9.359923,-81.83452,-1.0,979357000000.0,9.359923,937.0562114946628,101.64,2.8584097e+34,1234.576,324.83508,294.70636,774.6230058670044,-989366.44,1.0,100.0,100,10000,,892437.6,1.0,1,8865788.0,964926.2,0.075101055,,89105896.0,[-0.122  0.125 -0.227 -0.029  0.019  0.1   -0.241 -0.936 -0.008  0.  0.   ],1559.4111,2.0,1.0
101,-87.11349,,-8261554000.0,521.716,True,493588,100.0,0.4189424,826.5373,9.359942,-87.11349,-1.0,26159752.0,9.359942,826.5372801594074,89.38,63775830000.0,1496.4827,304.82123,289.7741,788.6870305538177,-799743.5,1.0,100.0,100,10100,,29.574526,1.0,1,126.16892,767132.94,0.059929717,,1092.2078,[-0.1    0.122 -0.229 -0.018  0.028  0.107 -0.256 -0.933 -0.005  0.  0.   ],1801.3038,2.0,1.0
102,-105.36891,,-1.32893675e+17,612.22394,True,503852,100.0,0.4189424,946.43713,9.359959,-105.36891,-1.0,690703940.0,9.359959,946.4371093920198,102.64,1.6547135e+25,1468.7227,334.21313,322.52496,804.6594634056091,-1032435.25,1.0,100.0,100,10200,,432.54022,1.0,1,3398.4824,999765.56,0.03303188,,34123.59,[-0.095  0.123 -0.23  -0.01   0.038  0.09  -0.238 -0.945 -0.007  0.  0.   ],1802.9358,2.0,1.0
103,-76.796875,,-8773249300000.0,536.06903,True,513365,100.0,0.4189424,879.6051,9.359995,-76.796875,-1.0,15249197.0,9.359995,879.6050936537252,95.13,1.1646472e+17,1255.8013,343.53607,283.79187,820.4456512928009,-879950.6,1.0,100.0,100,10300,,10.023205,1.0,1,49.78462,854242.9,0.051440425,,488.637,[-0.072  0.132 -0.236 -0.038  0.008  0.084 -0.225 -0.972  0.019  0.  0.   ],1599.3373,2.0,1.0
104,-80.113106,,-359030400000.0,497.4767,True,522032,100.0,0.4189424,802.34705,9.359615,-80.113106,-1.0,34813204.0,9.359615,802.3470888096966,86.67,219138910000000.0,1248.4945,304.8704,261.05838,835.6481025218964,-736163.4,1.0,100.0,100,10400,,22.10178,1.0,1,144.76067,711912.3,0.12070904,,1395.5063,[-0.048  0.132 -0.237 -0.031  0.017  0.075 -0.212 -0.976  0.018  0.  0.   ],1553.3649,2.0,1.0
105,-76.06525,,-373014000.0,393.0748,True,530439,100.0,0.4189424,779.065,9.359912,-76.06525,-1.0,9188456.0,9.359912,779.065057418231,84.07,337924580.0,1017.3096,385.99023,226.47328,848.2602026462555,-678024.25,1.0,100.0,100,10500,,12.25786,1.0,1,40.335556,658232.5,0.10095549,,368.4994,[-0.025  0.135 -0.239 -0.029  0.019  0.078 -0.2   -0.992  0.018  0.  0.   ],1403.2998,2.0,1.0
106,-78.3866,,-723697600.0,444.13782,True,538613,100.0,0.4189424,757.5976,9.35983,-78.3866,-1.0,17145374.0,9.35983,757.5975527959491,81.74,1025347900.0,1168.25,313.45975,258.93045,860.9704060554504,-663064.4,1.0,100.0,100,10600,,13.385542,1.0,1,42.22451,640999.06,0.05822119,,358.86627,[-0.031  0.135 -0.24  -0.024  0.024  0.094 -0.223 -0.984  0.018  0.  0.   ],1481.7097,2.0,1.0
107,-84.24753,,-1.4064637e+20,543.5115,True,547883,100.0,0.4189424,858.04626,9.359864,-84.24753,-1.0,234571600000.0,9.359864,858.0462646612802,92.7,1.9423027e+31,1467.4083,314.53482,292.94287,876.7951874732971,-853972.25,1.0,100.0,100,10700,,225881.44,1.0,1,1890430.6,822058.94,0.008772197,,18945414.0,[-0.032  0.134 -0.243 -0.023  0.027  0.067 -0.213 -0.996  0.018  0.  0.   ],1781.9431,2.0,1.0
108,-99.83207,,-5228921400000000.0,576.9388,True,557096,100.0,0.4189424,853.3795,9.359959,-99.83207,-1.0,331440480.0,9.359959,853.3795347162014,92.13,2.2425087e+22,1587.4965,276.44077,323.28326,893.070821762085,-867686.5,1.0,100.0,100,10800,,154.27362,1.0,1,1402.0039,832768.7,0.14027943,,14092.395,[-0.044  0.14  -0.248 -0.036  0.014  0.083 -0.263 -0.97   0.018  0.  0.   ],1863.9373,2.0,1.0
109,-79.12831,,-303368160.0,691.1507,True,567563,100.0,0.4189424,966.75214,9.359806,-79.12831,-1.0,20715244.0,9.359806,966.7521575384183,104.67,98055350.0,1409.6617,275.60144,302.32202,909.3574111461639,-1054552.6,1.0,100.0,100,10900,,17.76565,1.0,1,54.37685,1026008.3,0.03545088,,343.36655,[-0.07   0.141 -0.251 -0.03   0.019  0.069 -0.27  -0.975  0.018  0.  0.   ],1685.2632,2.0,1.0
110,-78.007675,,-2.3123793e+22,519.19684,True,577812,100.0,0.4189424,945.6231,9.359911,-78.007675,-1.0,48355283000.0,9.359911,945.6231283853595,102.49,7.457415e+35,1205.841,426.4263,247.4795,927.2714374065399,-982226.44,1.0,100.0,100,11000,,35922.523,1.0,1,186512.5,955449.1,0.07554124,,1427365.4,[-0.075  0.141 -0.251 -0.023  0.027  0.076 -0.293 -0.958  0.019  0.  0.   ],1632.2672,2.0,1.0
111,-85.533035,,-2948845000.0,563.0529,True,587774,100.0,0.4189424,922.64935,9.359983,-85.533035,-1.0,7471436.5,9.359983,922.6493769069722,99.62,11092510000.0,1307.3684,359.59644,283.0496,943.4206399917603,-959326.7,1.0,100.0,100,11100,,6.165798,1.0,1,38.789204,931398.9,0.2218232,,390.68857,[-0.089  0.143 -0.253 -0.015  0.035  0.056 -0.281 -0.968  0.018  0.  0.   ],1666.9648,2.0,1.0
112,-78.223785,,-7.600545e+21,568.9724,True,598232,100.0,0.4189424,967.66406,9.359905,-78.223785,-1.0,1500282100000.0,9.359905,967.664095967029,104.58,7.3646157e+34,1270.6439,398.69165,280.1922,960.094331741333,-1042888.75,1.0,100.0,100,11200,,648067.5,1.0,1,6210099.0,1014881.44,0.025878899,,62400350.0,[-0.1    0.144 -0.253 -0.01   0.039  0.047 -0.277 -0.968  0.017  0.  0.   ],1669.3356,2.0,1.0
113,-79.55564,,-462563000.0,627.2072,True,608305,100.0,0.4189424,930.53156,9.359953,-79.55564,-1.0,18814288.0,9.359953,930.5316052051858,100.73,363884640.0,1218.0513,303.3244,293.86526,976.3076605796814,-975508.4,1.0,100.0,100,11300,,14.655586,1.0,1,53.130394,952245.8,0.10912893,,374.61383,[-0.086  0.145 -0.254 -0.01   0.041  0.072 -0.289 -0.963  0.017  0.  0.   ],1521.3756,2.0,1.0
114,-98.29869,,-1.35454094e+17,562.5399,True,617999,100.0,0.4189424,894.77576,9.359993,-98.29869,-1.0,1023416300.0,9.359993,894.7758161390032,96.94,1.6639047e+25,1485.4663,332.2359,320.09402,993.2450749874115,-936290.9,1.0,100.0,100,11400,,451.56415,1.0,1,2341.6687,903083.9,0.055795893,,18477.523,[-0.079  0.145 -0.254 -0.012  0.038  0.084 -0.294 -0.962  0.018  0.  0.   ],1817.7023,2.0,1.0
