EmpiricalD2Harmonic,TimeElapsed,ReturnStepMax,InitialReturnMin,InitialReturnMax,ReturnMeanIW,StdIW,OptimizationReturnMin,ESSRenyiArithmetic,Iteration,Penalization,MinTargetPdf,OptimizationReturnMax,InitialReturnMean,ESSRenyiHarmonic,EpThisIter,MeanEntropy,Weights,MaxIW,EpLenMean,StdWReturnMean,EpisodesSoFar,WReturnMean,EmpiricalD2Arithmetic,Inner Iteration,MeanIW,MinBehavPdf,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,LearnableVariance,DivergenceHarmonic,VarianceInitializer,EpRewMean,MeanD2-0,InitialReturnStd,InitialBound,Epsilon,MinIW,Bound
1.0,13530.281761169434,9.359831,349.64087,3953.0835,14270768000.0,82260.49,,100.0,377,True,-159.52849,3603.4426,1607.7582,100.0,100,0.4189424,[ 0.023  0.57  -0.581 -0.028 -0.031 -0.074 -0.544 -1.141  0.035  0.  0.   ],827048.0,175.9,,37700,2966481.0,1.0,1,8721.943,-159.52849,9.359831,4087119,1258.1173,,6.9846966e+26,-1.0,1607.7581907091442,1.0,617.73346,-3123537.8,2.0,0.11566307,-4.150765e+18
1.0,13571.785484075546,9.359912,284.55057,3668.3838,97552744000.0,101914.914,,100.0,378,True,-153.3146,3383.8333,1666.8533,100.0,100,0.4189424,[ 0.03   0.575 -0.584 -0.022 -0.025 -0.07  -0.526 -1.158  0.024  0.  0.   ],857458.44,182.09,,37800,3189894.8,1.0,1,28045.46,-153.3146,9.359912,4105328,1382.3026,,1.0532506e+32,-1.0,1666.8530882702096,1.0,641.4794,-3325144.2,2.0,0.050289847,-1.3880267e+21
1.0,13610.588214874268,9.359951,358.57184,4291.5615,1702118900.0,1380.8446,,100.0,379,True,-211.35367,3932.9897,1697.259,100.0,100,0.4189424,[ 0.014  0.578 -0.586 -0.011 -0.014 -0.076 -0.51  -1.173  0.027  0.  0.   ],13527.524,184.39,,37900,3444121.0,1.0,1,208.45102,-211.35367,9.359951,4123767,1338.6871,,1.04899275e+23,-1.0,1697.2589778347472,1.0,750.62177,-3629225.2,2.0,0.12217386,-5.9951395e+16
1.0,13648.532667160034,9.359935,304.89514,3097.837,1019987800.0,1386.7277,,100.0,380,True,-169.01678,2792.942,1685.9692,100.0,100,0.4189424,[ 0.027  0.58  -0.587 -0.01  -0.013 -0.068 -0.514 -1.173  0.029  0.  0.   ],13631.125,184.54,,38000,3276046.5,1.0,1,224.59189,-169.01678,9.359935,4142221,1381.0741,,8314588000000000.0,-1.0,1685.9690899031668,1.0,658.44867,-3372496.8,2.0,0.09312526,-8795696700000.0
1.0,13692.63192987442,9.35997,406.9796,4640.219,255524800000.0,436662.3,,100.0,381,True,-217.58487,4233.2397,1738.8436,100.0,100,0.4189424,[ 0.015  0.582 -0.588 -0.009 -0.012 -0.066 -0.519 -1.168  0.032  0.  0.   ],4146099.5,188.95,,38100,3631715.0,1.0,1,58838.676,-217.58487,9.35997,4161116,1331.8638,,9.893734e+21,-1.0,1738.8434558610013,1.0,779.83234,-3848118.0,2.0,0.010392712,-2.1525075e+16
1.0,13744.977391242981,9.359966,350.3697,4383.8013,38298504.0,38.750202,,100.0,382,True,-179.85431,4033.4316,1433.3542,100.0,100,0.4189424,[ 1.375e-02  5.845e-01 -5.893e-01 -6.485e-04 -3.795e-03 -8.756e-02 -5.014e-01 -1.174e+00  2.831e-02  0.000e+00  0.000e+00],343.2906,155.08,,38200,2525591.2,1.0,1,7.7397075,-179.85431,9.359966,4176624,1082.9847,,1.824512e+17,-1.0,1433.354299751611,1.0,686.3575,-2718737.8,2.0,0.010597368,-82500720000000.0
1.0,13793.229622364044,9.359954,444.85248,4636.9736,258496400000.0,225000.36,,100.0,383,True,-188.20216,4192.121,1661.0082,100.0,100,0.4189424,[ 0.028  0.585 -0.59  -0.004 -0.008 -0.085 -0.503 -1.171  0.028  0.  0.   ],2064702.8,180.2,,38300,3340865.5,1.0,1,33955.95,-188.20216,9.359954,4194644,1216.1558,,7.5295883e+30,-1.0,1661.0082416617734,1.0,762.8351,-3556965.2,2.0,0.016402382,-5.929762e+20
1.0,13841.225761890411,9.359834,312.53766,4125.246,117233680.0,68.063034,,100.0,384,True,-221.48038,3812.7085,1784.1288,100.0,100,0.4189424,[ 6.529e-03  5.911e-01 -5.920e-01 -3.575e-05 -3.256e-03 -6.649e-02 -5.137e-01 -1.169e+00  2.886e-02  0.000e+00  0.000e+00],375.65848,193.73,,38400,3751099.5,1.0,1,20.681223,-221.48038,9.359834,4214017,1471.591,,1.6198183e+21,-1.0,1784.1285812933952,1.0,753.6477,-3922134.5,2.0,0.06639741,-6883595000000000.0
1.0,13884.27535200119,9.3599615,338.82343,4504.4224,424075260.0,141.00662,,100.0,385,True,-201.19572,4165.599,1856.7941,100.0,100,0.4189424,[ 0.022  0.592 -0.592  0.001 -0.002 -0.07  -0.515 -1.168  0.029  0.  0.   ],830.8699,202.0,,38500,3924181.5,1.0,1,48.824062,-201.19572,9.3599615,4234217,1517.9706,,1129682400000000.0,-1.0,1856.7941586402385,1.0,690.2877,-4128103.5,2.0,0.06585658,-6854340000000.0
1.0,13921.789948701859,9.359848,378.47232,3830.3428,823761200.0,1065.025,,100.0,386,True,-175.3547,3451.8704,1684.3531,100.0,100,0.4189424,[ 3.151e-02  5.915e-01 -5.930e-01  3.745e-03  4.596e-04 -6.194e-02 -5.218e-01 -1.164e+00  2.510e-02  0.000e+00  0.000e+00],6998.0977,184.19,,38600,3177786.5,1.0,1,288.58328,-175.3547,9.359848,4252636,1305.8809,,2.1990542e+16,-1.0,1684.3531700519784,1.0,583.73016,-3325241.8,2.0,0.27557942,-21867142000000.0
1.0,13965.792732477188,9.359962,276.02695,2795.1367,52223943000.0,193772.0,,100.0,387,True,-135.22838,2519.1099,1505.4767,100.0,100,0.4189424,[ 0.044  0.592 -0.593  0.008  0.005 -0.055 -0.523 -1.162  0.025  0.  0.   ],1947735.0,164.54,,38700,2495582.8,1.0,1,19745.568,-135.22838,9.359962,4269090,1229.4497,,508368550000.0,-1.0,1505.4767044517012,1.0,478.6675,-2574104.8,2.0,0.034564465,-108209740000.0
1.0,14025.371177434921,9.359868,284.32333,3172.063,833868740.0,772.1116,,100.0,388,True,-133.35002,2887.7397,1611.3022,100.0,100,0.4189424,[ 0.035  0.593 -0.594  0.006  0.003 -0.066 -0.519 -1.166  0.026  0.  0.   ],6585.851,176.14,,38800,2891523.2,1.0,1,206.66608,-133.35002,9.359868,4286704,1326.9789,,10891134000000.0,-1.0,1611.30216255058,1.0,543.3495,-2992650.5,2.0,0.032876126,-334569540000.0
1.0,14084.760984420776,9.359956,303.50537,3490.964,64339878000.0,97401.016,,100.0,389,True,-130.69063,3187.4587,1611.8337,100.0,100,0.4189424,[ 0.029  0.596 -0.596  0.015  0.013 -0.054 -0.54  -1.153  0.026  0.  0.   ],978994.25,176.49,,38900,2882562.5,1.0,1,10501.005,-130.69063,9.359956,4304353,1308.3286,,1.3786258e+22,-1.0,1611.8339544784196,1.0,533.4361,-3005045.2,2.0,0.037197866,-1.4381305e+16
1.0,14140.21342253685,9.359935,275.52072,3511.4067,382122000.0,2056.026,,100.0,390,True,-180.9805,3235.886,1574.3575,100.0,100,0.4189424,[ 0.039  0.596 -0.596  0.017  0.015 -0.064 -0.519 -1.168  0.015  0.  0.   ],20661.82,172.08,,39000,2814949.8,1.0,1,239.46762,-180.9805,9.359935,4321561,1298.8365,,9806823000.0,-1.0,1574.3573796598782,1.0,579.9557,-2938871.2,2.0,0.044232238,-12653938000.0
1.0,14192.160926818848,9.359929,397.45346,3408.5674,101832425000.0,469525.75,,100.0,391,True,-164.73845,3011.114,1515.0205,100.0,100,0.4189424,[ 0.038  0.602 -0.6    0.022  0.02  -0.061 -0.506 -1.193  0.007  0.  0.   ],4719521.5,165.3,,39100,2673527.8,1.0,1,48051.26,-164.73845,9.359929,4338091,1117.5669,,2.1137336e+17,-1.0,1515.0203842478818,1.0,615.01276,-2790297.0,2.0,0.11202753,-53786630000000.0
1.0,14236.875962257385,9.35997,313.52026,2679.0144,453453920.0,845.2212,,100.0,392,True,-130.7153,2365.4941,1448.869,100.0,100,0.4189424,[ 0.044  0.604 -0.6    0.024  0.022 -0.083 -0.487 -1.196  0.013  0.  0.   ],7982.8145,157.89,,39200,2465205.2,1.0,1,171.4096,-130.7153,9.35997,4353880,1135.3489,,2182177300000000.0,-1.0,1448.8692136941556,1.0,604.96564,-2537338.2,2.0,0.037996985,-3370047000000.0
1.0,14278.43303489685,9.359692,304.23608,3827.442,424469470.0,388.15823,,100.0,393,True,-173.28735,3523.2058,1463.8828,100.0,100,0.4189424,[ 0.031  0.605 -0.601  0.02   0.018 -0.09  -0.487 -1.195  0.014  0.  0.   ],3311.776,159.05,,39300,2541067.0,1.0,1,94.42383,-173.28735,9.359692,4369785,1159.6466,,9.164919e+16,-1.0,1463.8827359727395,1.0,630.96313,-2688299.0,2.0,0.1755355,-44572610000000.0
1.0,14354.897587060928,9.359872,342.07993,4215.1377,4171055600.0,4309.066,,100.0,394,True,-210.43031,3873.0579,1711.0367,100.0,100,0.4189424,[ 0.021  0.606 -0.601  0.013  0.011 -0.078 -0.508 -1.182  0.02   0.  0.   ],28450.049,186.23,,39400,3564011.8,1.0,1,1215.3157,-210.43031,9.359872,4388408,1368.9565,,1.3275585e+26,-1.0,1711.0366642616564,1.0,797.72516,-3742581.8,2.0,0.33364198,-2.0574665e+18
1.0,14425.285217046738,9.359948,302.7692,4363.301,2388148500.0,2828.0457,,100.0,395,True,-200.48398,4060.5315,1768.473,100.0,100,0.4189424,[ 0.023  0.608 -0.603  0.009  0.007 -0.06  -0.527 -1.168  0.022  0.  0.   ],24950.117,193.42,,39500,3634660.8,1.0,1,509.93304,-200.48398,9.359948,4407750,1465.7037,,5.7629077e+18,-1.0,1768.472901841973,1.0,712.1548,-3826005.2,2.0,0.077273086,-459341600000000.0
1.0,14491.077430009842,9.359926,275.31476,4604.397,483465900.0,630.8655,,100.0,396,True,-198.95796,4329.082,1737.4814,100.0,100,0.4189424,[ 0.01   0.608 -0.603  0.011  0.009 -0.058 -0.533 -1.165  0.025  0.  0.   ],6266.166,189.33,,39600,3542480.0,1.0,1,92.0213,-198.95796,9.359926,4426683,1462.1665,,5.909706e+19,-1.0,1737.4812614557914,1.0,723.62897,-3755554.0,2.0,0.041545052,-1637989300000000.0
1.0,14553.55896949768,9.359854,358.85986,3896.755,20594893000.0,30233.424,,100.0,397,True,-177.17862,3537.895,1787.0096,100.0,100,0.4189424,[ 0.023  0.608 -0.604  0.009  0.007 -0.059 -0.539 -1.165  0.023  0.  0.   ],295837.25,195.7,,39700,3735751.2,1.0,1,4418.2173,-177.17862,9.359854,4446253,1428.1497,,3.562694e+28,-1.0,1787.009689669787,1.0,736.4428,-3888364.8,2.0,0.030697737,-2.880566e+19
1.0,14610.788009405136,9.359888,294.2915,4527.08,40721740000.0,18144.39,,100.0,398,True,-205.54681,4232.7886,1895.1882,100.0,100,0.4189424,[ 0.009  0.609 -0.605  0.01   0.008 -0.064 -0.539 -1.166  0.022  0.  0.   ],181959.94,206.44,,39800,4343801.5,1.0,1,2073.1318,-205.54681,9.359888,4466897,1600.8966,,1.5669941e+28,-1.0,1895.1882274142977,1.0,867.2159,-4549780.0,2.0,0.0041527757,-2.5784128e+19
1.0,14665.752626657486,9.359911,321.96964,4646.754,308293000.0,698.89453,,100.0,399,True,-218.42506,4324.784,1820.7272,100.0,100,0.4189424,[ 0.023  0.609 -0.606  0.006  0.005 -0.063 -0.535 -1.167  0.023  0.  0.   ],6995.6416,198.93,,39900,3872602.8,1.0,1,101.91671,-218.42506,9.359911,4486790,1498.7574,,217782930000.0,-1.0,1820.7272325710403,1.0,746.6962,-4089615.5,2.0,0.034386396,-101581290000.0
1.0,14729.298947811127,9.359978,339.49866,3892.6846,12869425000000.0,13414918.0,,100.0,400,True,-173.37103,3553.186,1726.7046,100.0,100,0.4189424,[ 0.017  0.61  -0.606  0.005  0.003 -0.076 -0.529 -1.17   0.021  0.  0.   ],107085240.0,187.45,,40000,3438810.2,1.0,1,1930851.2,-173.37103,9.359978,4505535,1387.2058,,1.4424399e+34,-1.0,1726.7044291925133,1.0,676.2412,-3591104.8,2.0,0.012006925,-1.8290674e+22
1.0,14791.528126239777,9.359965,267.29285,4169.005,1217309000000000.0,4884118000.0,,100.0,401,True,-208.28918,3901.712,1660.9347,100.0,100,0.4189424,[ 2.115e-03  6.113e-01 -6.077e-01  8.766e-04 -1.278e-03 -7.104e-02 -5.494e-01 -1.153e+00  1.973e-02  0.000e+00  0.000e+00],49087345000.0,180.13,,40100,3203813.5,1.0,1,490980030.0,-208.28918,9.359965,4523548,1393.6417,,5.28702e+34,-1.0,1660.9346860742,1.0,667.1652,-3378496.5,2.0,0.14429246,-4.0165457e+22
1.0,14843.565622329712,9.359841,303.76044,3197.5432,22631742.0,21.790714,,100.0,402,True,-160.70657,2893.7827,1402.4354,100.0,100,0.4189424,[-0.017  0.612 -0.61   0.008  0.006 -0.092 -0.558 -1.15   0.02   0.  0.   ],147.16724,151.47,,40200,2363124.2,1.0,1,9.979796,-160.70657,9.359841,4538695,1098.675,,55180575000.0,-1.0,1402.4354460062584,1.0,629.5228,-2465882.8,2.0,0.019521305,-24161026000.0
1.0,14904.00866317749,9.359875,294.47144,4227.0884,8251169000.0,16356.177,,100.0,403,True,-183.87944,3932.617,1680.4152,100.0,100,0.4189424,[ 1.146e-02  6.104e-01 -6.104e-01 -9.166e-04 -2.797e-03 -9.318e-02 -5.582e-01 -1.153e+00  1.973e-02  0.000e+00  0.000e+00],110254.87,181.7,,40300,3471902.2,1.0,1,3937.695,-183.87944,9.359875,4556865,1385.9437,,1.6906396e+24,-1.0,1680.4151607685437,1.0,805.051,-3651486.8,2.0,0.008705725,-2.3350198e+17
1.0,14946.414824485779,9.359931,257.0456,3807.4807,172583600.0,68.553474,,100.0,404,True,-164.19489,3550.435,1912.0259,100.0,100,0.4189424,[ 1.997e-02  6.084e-01 -6.112e-01  2.548e-03  1.088e-03 -6.657e-02 -5.707e-01 -1.150e+00  1.973e-02  0.000e+00  0.000e+00],399.5814,209.08,,40400,4235714.0,1.0,1,26.828838,-164.19489,9.359931,4577773,1654.9803,,6675436500.0,-1.0,1912.0259970991285,1.0,761.4927,-4381414.5,2.0,0.044309925,-12076713000.0
1.0,14989.107174396515,9.359915,293.5454,3617.4697,11938095000.0,22555.406,,100.0,405,True,-162.84872,3323.9243,1783.4806,100.0,100,0.4189424,[ 0.029  0.612 -0.614  0.004  0.003 -0.066 -0.565 -1.16   0.018  0.  0.   ],223057.66,195.4,,40500,3534424.0,1.0,1,3681.5002,-162.84872,9.359915,4597313,1489.935,,1.0545032e+24,-1.0,1783.480461664455,1.0,594.66077,-3665945.2,2.0,0.08592595,-1.3505671e+17
1.0,15040.586426496506,9.35998,340.22006,4106.6543,15834857000.0,15499.061,,100.0,406,True,-178.57002,3766.4343,1974.917,100.0,100,0.4189424,[ 1.599e-02  6.126e-01 -6.140e-01  9.352e-04 -8.189e-04 -7.169e-02 -5.664e-01 -1.159e+00  2.152e-02  0.000e+00  0.000e+00],155881.0,214.49,,40600,4641840.0,1.0,1,1817.4332,-178.57002,9.35998,4618762,1634.6968,,3.4305244e+18,-1.0,1974.9169051892254,1.0,861.129,-4811337.0,2.0,0.030698208,-313950300000000.0
1.0,15108.674054145813,9.359997,567.61035,4033.3884,18026674.0,8.168851,,100.0,407,True,-191.20961,3465.778,2006.4734,100.0,100,0.4189424,[ 0.01   0.613 -0.617 -0.007 -0.009 -0.059 -0.591 -1.152  0.018  0.  0.   ],74.39602,219.11,,40700,4668494.5,1.0,1,3.7180474,-191.20961,9.359997,4640673,1438.8632,,98063096.0,-1.0,2006.473406673661,1.0,801.5976,-4831997.5,2.0,0.06565491,-1637132700.0
1.0,15178.081628799438,9.359842,302.7448,3510.8135,30888987000.0,40885.914,,100.0,408,True,-155.48654,3208.0686,1681.0145,100.0,100,0.4189424,[ 0.016  0.613 -0.617 -0.009 -0.011 -0.055 -0.591 -1.152  0.019  0.  0.   ],311994.72,184.7,,40800,3182342.2,1.0,1,8284.78,-155.48654,9.359842,4659143,1378.2697,,1.6923776e+23,-1.0,1681.0145239221415,1.0,597.10345,-3306222.0,2.0,0.06492467,-5.096204e+16
1.0,15245.01094341278,9.359974,349.59076,4062.1594,1971430800.0,4945.521,,100.0,409,True,-197.38286,3712.5686,1556.9191,100.0,100,0.4189424,[ 0.03   0.62  -0.621 -0.02  -0.022 -0.058 -0.595 -1.139  0.003  0.  0.   ],48911.863,169.99,,40900,2837439.5,1.0,1,875.9503,-197.38286,9.359974,4676142,1207.3281,,34839787000000.0,-1.0,1556.9189376357224,1.0,642.9954,-3003283.0,2.0,0.027826775,-980861850000.0
1.0,15293.31598854065,9.3599825,321.77637,4010.4502,24952999000000.0,127044260.0,,100.0,410,True,-181.15625,3688.6738,1676.7104,100.0,100,0.4189424,[ 0.018  0.62  -0.622 -0.017 -0.019 -0.067 -0.593 -1.141  0.002  0.  0.   ],1263666200.0,182.89,,41000,3358178.8,1.0,1,15364407.0,-181.15625,9.3599825,4694431,1354.9342,,1.7994144e+34,-1.0,1676.7104335390445,1.0,739.4734,-3519827.2,2.0,0.04693935,-2.1683745e+22
1.0,15356.551443099976,9.359949,266.8602,4571.6025,373745100000.0,195398.89,,100.0,411,True,-187.65685,4304.742,1808.683,100.0,100,0.4189424,[ 1.171e-02  6.217e-01 -6.229e-01 -1.805e-02 -2.022e-02 -9.314e-02 -5.800e-01 -1.150e+00  1.105e-03  0.000e+00  0.000e+00],1963850.2,196.23,,41100,3904217.8,1.0,1,19656.059,-187.65685,9.359949,4714054,1541.823,,7.452237e+35,-1.0,1808.6831069368363,1.0,795.5395,-4114268.0,2.0,0.0011374559,-1.8132708e+23
1.0,15430.971158981323,9.359868,266.19095,3805.5435,569927230.0,359.31354,,100.0,412,True,-182.64526,3539.3525,1842.9661,100.0,100,0.4189424,[ 2.701e-02  6.218e-01 -6.235e-01 -1.879e-02 -2.108e-02 -9.496e-02 -5.787e-01 -1.150e+00 -6.169e-04  0.000e+00  0.000e+00],3447.2246,200.67,,41200,3907086.0,1.0,1,59.898346,-182.64526,9.359868,4734121,1576.7751,,1220104400000.0,-1.0,1842.9660814132228,1.0,714.5363,-4052638.2,2.0,0.16057491,-161343360000.0
1.0,15496.531340122223,9.359919,266.20117,4644.02,8633811000.0,20527.934,,100.0,413,True,-207.325,4377.819,1580.6528,100.0,100,0.4189424,[ 0.039  0.623 -0.625 -0.022 -0.025 -0.096 -0.576 -1.158 -0.002  0.  0.   ],206351.28,172.31,,41300,2897644.8,1.0,1,2114.5327,-207.325,9.359919,4751352,1314.4515,,1151161600000000.0,-1.0,1580.652806515375,1.0,631.8081,-3114401.8,2.0,0.11984005,-7362890000000.0
1.0,15538.496108055115,9.359931,294.37646,3958.6313,47880480.0,48.515545,,100.0,414,True,-158.46982,3664.255,1534.2805,100.0,100,0.4189424,[ 4.894e-02  6.229e-01 -6.261e-01 -2.846e-02 -3.185e-02 -8.916e-02 -5.762e-01 -1.161e+00 -5.677e-04  0.000e+00  0.000e+00],459.93643,167.53,,41400,2740800.2,1.0,1,13.16063,-158.46982,9.359931,4768105,1239.904,,65973070000.0,-1.0,1534.2805339981178,1.0,621.9191,-2898298.0,2.0,0.08053911,-40501363000.0
1.0,15578.409782409668,9.359937,295.73123,3094.9487,354808830.0,516.4826,,100.0,415,True,-127.23627,2799.2175,1579.4241,100.0,100,0.4189424,[ 0.061  0.624 -0.627 -0.023 -0.026 -0.091 -0.573 -1.165 -0.002  0.  0.   ],3815.1477,172.53,,41500,2717226.0,1.0,1,130.95879,-127.23627,9.359937,4785358,1283.6929,,88863520000000.0,-1.0,1579.4240553080183,1.0,471.85345,-2813496.2,2.0,0.19167635,-907864100000.0
1.0,15612.3451898098,9.359971,379.99182,3141.5464,1024221700.0,4034.0742,,100.0,416,True,-140.15005,2761.5547,1523.4985,100.0,100,0.4189424,[ 7.454e-02  6.252e-01 -6.271e-01 -1.994e-02 -2.306e-02 -8.557e-02 -5.743e-01 -1.163e+00 -4.365e-04  0.000e+00  0.000e+00],36434.004,166.31,,41600,2533737.0,1.0,1,603.20917,-140.15005,9.359971,4801989,1143.5068,,120341580000.0,-1.0,1523.4986649638377,1.0,461.1821,-2632928.0,2.0,0.09770842,-35433630000.0
1.0,15651.222837209702,9.359929,275.07956,2784.9453,39490895000000.0,202464220.0,,100.0,417,True,-133.86449,2509.8657,1502.5333,100.0,100,0.4189424,[ 6.071e-02  6.256e-01 -6.276e-01 -1.792e-02 -2.100e-02 -9.056e-02 -5.781e-01 -1.161e+00 -7.857e-04  0.000e+00  0.000e+00],2033789300.0,163.97,,41700,2484974.2,1.0,1,22423208.0,-133.86449,9.359929,4818386,1227.4536,,1.6947685e+30,-1.0,1502.5332942986042,1.0,476.83084,-2562924.8,2.0,0.0019557595,-1.0147781e+20
1.0,15704.678534984589,9.359991,379.4807,3815.1206,90130936.0,88.02168,,100.0,418,True,-173.01051,3435.64,1682.8093,100.0,100,0.4189424,[ 0.051  0.627 -0.629 -0.008 -0.011 -0.111 -0.566 -1.171 -0.002  0.  0.   ],880.7528,182.91,,41800,3291667.8,1.0,1,17.876944,-173.01051,9.359991,4836677,1303.3286,,635211460.0,-1.0,1682.809476738588,1.0,678.1003,-3437953.5,2.0,0.025078861,-3777003300.0
1.0,15768.011137723923,9.359973,266.09586,4287.553,46382700000.0,96985.336,,100.0,419,True,-191.93329,4021.4573,1717.0964,100.0,100,0.4189424,[ 6.010e-02  6.281e-01 -6.293e-01 -8.925e-03 -1.188e-02 -1.029e-01 -5.720e-01 -1.164e+00  1.670e-04  0.000e+00  0.000e+00],816733.1,187.06,,41900,3253322.8,1.0,1,15845.985,-191.93329,9.359973,4855383,1451.0005,,1.4613354e+23,-1.0,1717.096324115031,1.0,552.1801,-3438081.5,2.0,0.024824912,-7.0627963e+16
1.0,15829.451560974121,9.359903,312.54846,4448.4146,1868796300.0,1247.3392,,100.0,420,True,-222.1695,4135.866,1529.8132,100.0,100,0.4189424,[ 0.058  0.633 -0.632 -0.001 -0.004 -0.122 -0.554 -1.174 -0.005  0.  0.   ],8232.824,165.96,,42000,2901278.0,1.0,1,317.99973,-222.1695,9.359903,4871979,1217.2646,,3.344435e+24,-1.0,1529.8131281548006,1.0,748.966,-3100160.0,2.0,0.03429705,-3.637092e+17
1.0,15891.505636453629,9.359936,350.2513,2802.8503,20835693000.0,32979.215,,100.0,421,True,-135.48915,2452.599,1669.1031,100.0,100,0.4189424,[ 0.058  0.639 -0.634 -0.004 -0.007 -0.093 -0.563 -1.177 -0.008  0.  0.   ],316999.8,182.17,,42100,3002144.5,1.0,1,5385.017,-135.48915,9.359936,4890196,1318.8519,,3.8346688e+25,-1.0,1669.1032220372279,1.0,465.01508,-3081100.5,2.0,0.10455029,-4.889294e+17
1.0,15962.9436211586,9.359931,342.64774,4647.745,2056709900.0,4231.5254,,100.0,422,True,-203.33957,4305.097,1847.6364,100.0,100,0.4189424,[ 0.034  0.641 -0.635 -0.008 -0.012 -0.085 -0.56  -1.195 -0.011  0.  0.   ],42275.473,201.49,,42200,3910417.2,1.0,1,606.84485,-203.33957,9.359931,4910345,1504.989,,781354800000.0,-1.0,1847.6365980533412,1.0,704.73865,-4127522.2,2.0,0.10031516,-193963850000.0
1.0,16024.304686069489,9.35998,311.75867,4006.6604,112941384.0,86.41042,,100.0,423,True,-200.50677,3694.9019,1671.96,100.0,100,0.4189424,[ 0.032  0.643 -0.636  0.005  0.002 -0.097 -0.558 -1.216 -0.005  0.  0.   ],811.07806,181.67,,42300,3298679.5,1.0,1,20.450575,-200.50677,9.35998,4928512,1360.2014,,13167394000000.0,-1.0,1671.9599406247753,1.0,709.3866,-3460022.5,2.0,0.050937414,-585573140000.0
1.0,16090.38585114479,9.359874,435.98416,4254.329,8045480000000.0,19803264.0,,100.0,424,True,-173.23825,3818.345,1790.6595,100.0,100,0.4189424,[ 0.042  0.643 -0.636  0.012  0.01  -0.091 -0.562 -1.213 -0.005  0.  0.   ],187762740.0,195.21,,42400,3590854.0,1.0,1,3029580.2,-173.23825,9.359874,4948033,1354.6754,,2.6588319e+28,-1.0,1790.6595835878222,1.0,619.99384,-3772759.8,2.0,0.062475566,-2.9661296e+19
1.0,16150.643708705902,9.359841,305.0248,4103.6177,21076624.0,12.900071,,100.0,425,True,-191.33807,3798.5928,1570.6168,100.0,100,0.4189424,[ 0.03   0.65  -0.64   0.013  0.01  -0.103 -0.548 -1.23  -0.018  0.  0.   ],79.30177,170.6,,42500,2952184.0,1.0,1,8.088746,-191.33807,9.359841,4965093,1265.5919,,461873800.0,-1.0,1570.616705661958,1.0,696.6686,-3121430.2,2.0,0.06775246,-3658366000.0
1.0,16221.931452512741,9.359956,311.73462,4635.447,43591084.0,34.757988,,100.0,426,True,-188.7137,4323.712,1791.3376,100.0,100,0.4189424,[ 0.036  0.652 -0.64   0.014  0.012 -0.091 -0.555 -1.227 -0.018  0.  0.   ],295.62808,195.54,,42600,3766870.0,1.0,1,11.852152,-188.7137,9.359956,4984647,1479.6033,,70778904.0,-1.0,1791.3377486669415,1.0,746.9802,-3982827.5,2.0,0.029050289,-1860434400.0
1.0,16285.745831489563,9.359964,806.1251,4292.6226,1790379800.0,1916.4132,,100.0,427,True,-179.12009,3486.4976,1871.172,100.0,100,0.4189424,[ 0.026  0.654 -0.641  0.014  0.012 -0.083 -0.562 -1.224 -0.014  0.  0.   ],13642.153,203.76,,42700,4025423.5,1.0,1,326.638,-179.12009,9.359964,5005023,1065.047,,406040400000000.0,-1.0,1871.1721398983857,1.0,723.97394,-4210619.5,2.0,0.058527596,-3733539300000.0
1.0,16353.156414985657,9.359973,312.8468,4631.126,86786950.0,40.561447,,100.0,428,True,-202.80824,4318.2793,1823.8331,100.0,100,0.4189424,[ 0.015  0.658 -0.643  0.014  0.012 -0.085 -0.567 -1.219 -0.007  0.  0.   ],302.62485,198.33,,42800,4049800.5,1.0,1,17.395145,-202.80824,9.359973,5024856,1510.9865,,16166168000.0,-1.0,1823.8331276506083,1.0,850.5489,-4265356.0,2.0,0.05805973,-27493636000.0
1.0,16433.598437786102,9.359923,293.77887,3586.9717,3436212200.0,3121.2983,,100.0,429,True,-168.94998,3293.1929,1866.9055,100.0,100,0.4189424,[ 0.02   0.658 -0.643  0.016  0.014 -0.072 -0.573 -1.217 -0.008  0.  0.   ],28158.098,204.72,,42900,3960949.5,1.0,1,792.63403,-168.94998,9.359923,5045328,1573.1267,,2.3806316e+19,-1.0,1866.9055545014696,1.0,689.64716,-4090262.0,2.0,0.10803543,-630938100000000.0
1.0,16482.878798246384,9.359974,293.3801,4640.6665,17930312.0,4.3132343,,100.0,430,True,-210.68785,4347.2866,1963.9369,100.0,100,0.4189424,[ 0.007  0.658 -0.644  0.017  0.016 -0.078 -0.568 -1.223 -0.008  0.  0.   ],40.7725,213.99,,43000,4813099.5,1.0,1,2.4398937,-210.68785,9.359974,5066727,1670.5569,,3676640800.0,-1.0,1963.9369799085193,1.0,977.7788,-5029544.0,2.0,0.042878553,-13142006000.0
1.0,16529.025427103043,9.35988,302.75034,4652.531,1032372000.0,667.582,,100.0,431,True,-220.04953,4349.7803,1822.3115,100.0,100,0.4189424,[ 0.015  0.658 -0.644  0.018  0.016 -0.076 -0.567 -1.223 -0.008  0.  0.   ],4112.0864,198.88,,43100,4173757.5,1.0,1,148.63004,-220.04953,9.35988,5086615,1519.5613,,60674277000000.0,-1.0,1822.3115375898328,1.0,923.54645,-4391310.0,2.0,0.0056480067,-1695616700000.0
