InitialBound,EpThisIter,InitialReturnMin,OptimizationReturnMean,OptimizationReturnMax,MinIW,Bound,MeanEntropy,Weights,MaxIW,LearnableVariance,MeanIWNorm,InitialReturnMean,StdIW,MinIWNorm,StdIWNorm,ESSRenyi,TimeElapsed,OptimizationReturnMin,Iteration,InitialReturnStd,InitialReturnMax,EpisodesSoFar,VarianceInit,EpLenMean,ReturnStepMax,MeanIW,EpRewMean,ESSClassic,TimestepsSoFar,EmpiricalD2,ReturnStepMaxmin,MaxIWNorm,ReturnMeanIW,J_sample_variance
-76.09084,100,-105.08083,32.492683,56.102943,0.28789634,-75.35505,0.4189424,[-1.13   1.662],1.9922504,,0.009944989,-72.58815,0.36254066,0.0028789632,0.0036254067,88.533325,8179.059807538986,,360,13.493731,-48.97789,36000,-1.0,104.19,0.8612304,0.994499,-72.58815278679133,88.26954,5832433,1.1295182,0.8612304,0.019922504,-71.63243,11425.013
-77.35575,100,-118.50105,45.09534,69.50278,0.0004090768,-54.87438,0.4189424,[-1.095  1.665],3.449615,,0.005406963,-73.40571,0.70216507,4.090768e-06,0.00702165,5.953627,8196.65702366829,,361,14.911624,-48.998276,36100,-1.0,105.31,0.8634818,0.5406963,-73.40571358919144,37.22394,5842964,16.796484,0.8634818,0.03449615,-38.685745,5467.136
-76.36574,100,-138.17307,66.41309,89.10158,0.5426429,-75.82215,0.4189424,[-1.011  1.621],1.7740268,,0.009777777,-71.75997,0.27558202,0.0054264287,0.00275582,93.568474,8213.749587059021,,362,15.400157,-49.07149,36200,-1.0,103.22,0.8617909,0.9777777,-71.75996911391616,92.6409,5853286,1.0687361,0.8617909,0.017740266,-71.06072,18920.281
-78.97443,100,-162.42233,88.86197,113.72773,0.008525678,-63.187515,0.4189424,[-1.015  1.628],4.6038084,,0.00631948,-73.56035,0.8163557,8.5256775e-05,0.008163557,8.431901,8230.118578195572,,363,17.964819,-48.694603,36300,-1.0,105.11,0.85913974,0.631948,-73.56035073325037,37.470463,5863797,11.859722,0.85913974,0.046038084,-44.542545,17319.074
-75.87852,100,-128.59123,56.99909,80.34066,0.026602972,-68.40937,0.4189424,[-0.929  1.663],7.0122685,,0.008552561,-71.59214,0.97114813,0.0002660297,0.009711481,37.22913,8247.070615291595,,364,13.343318,-48.250572,36400,-1.0,103.01,0.8523478,0.855256,-71.59214728713036,43.680073,5874098,2.6860688,0.8523478,0.07012268,-61.384335,15113.044
-75.61709,100,-106.66618,34.604637,57.957413,0.053023133,-71.486336,0.4189424,[-0.85  1.64],4.883771,,0.00936184,-72.06155,0.9998717,0.00053023134,0.009998716,40.281773,8262.635659456253,,365,12.746179,-48.70877,36500,-1.0,103.72,0.8645352,0.936184,-72.06154352575541,46.714,5884470,2.4825125,0.8645352,0.04883771,-65.88423,12042.439
-74.84165,100,-119.48349,48.62462,71.25421,0.0045777285,-69.57578,0.4189424,[-0.804  1.662],7.8689613,,0.008282126,-70.858864,1.230979,4.5777284e-05,0.01230979,18.140797,8279.021672725677,,366,13.843435,-48.22928,36600,-1.0,102.07,0.8697971,0.8282127,-70.85886629775166,31.16128,5894677,5.5124373,0.8697971,0.07868961,-60.224773,13458.467
-71.96174,100,-108.02017,39.6591,59.230465,0.010454963,-52.166206,0.4189424,[-0.74   1.693],4.953987,,0.005490742,-68.36108,0.8072729,0.000104549625,0.008072729,5.882897,8294.419180393219,,367,12.455334,-48.789707,36700,-1.0,98.39,0.85466576,0.5490742,-68.36107029601932,31.629385,5904516,16.998428,0.85466576,0.04953987,-37.32094,4675.798
-75.14995,100,-114.40047,43.06386,65.72217,0.003765756,-64.47967,0.4189424,[-0.777  1.647],8.990482,,0.007455455,-71.3366,1.2733675,3.765756e-05,0.012733675,10.683387,8310.54142332077,,368,13.866031,-48.678303,36800,-1.0,102.61,0.8632362,0.7455456,-71.3366030806303,25.528755,5914777,9.360328,0.8632362,0.08990482,-52.81286,10051.59
-76.37066,100,-126.29704,54.136284,77.26129,0.009246221,-66.91979,0.4189424,[-0.775  1.689],12.626699,,0.008453984,-72.16076,1.4242549,9.246221e-05,0.014242548,21.355766,8328.565345048904,,369,14.018555,-49.03575,36900,-1.0,103.44,0.8587265,0.8453984,-72.1607592241466,26.05346,5925121,4.682576,0.8587265,0.12626699,-57.80988,20033.883
-73.717514,100,-104.556366,34.324074,55.338417,0.0022529846,-60.27513,0.4189424,[-0.668  1.707],9.618651,,0.007648064,-70.23229,1.334499,2.2529845e-05,0.01334499,11.619626,8342.920561790466,,370,12.511581,-49.21795,37000,-1.0,100.81,0.86182547,0.76480645,-70.23229193106293,24.724186,5935202,8.606129,0.86182547,0.09618651,-50.050842,9921.608
-75.26133,100,-109.04029,37.41363,59.54483,0.07352717,-71.093605,0.4189424,[-0.658  1.748],4.6521897,,0.009109085,-71.62666,0.74951094,0.0007352717,0.0074951095,53.077785,8358.96176481247,,371,13.65761,-49.49546,37100,-1.0,102.56,0.86121136,0.9109086,-71.6266568800807,59.62932,5945458,1.8840274,0.86121136,0.046521895,-66.10465,10858.629
-73.90966,100,-121.428986,51.56695,72.651886,0.12595336,-70.80804,0.4189424,[-0.597  1.763],3.2769778,,0.009453534,-69.86204,0.57266504,0.0012595336,0.0057266504,69.93739,8374.167562007904,,372,13.61608,-48.7771,37200,-1.0,100.58,0.8608935,0.9453534,-69.86203645154833,73.15529,5955516,1.4298503,0.8608935,0.032769777,-65.968025,14292.249
-75.71728,100,-127.07443,55.59297,77.80813,0.019735958,-64.61977,0.4189424,[-0.534  1.754],5.2521644,,0.007911691,-71.48147,1.1371633,0.00019735958,0.011371632,12.652479,8389.751112699509,,373,15.2686,-49.266304,37300,-1.0,102.74,0.862737,0.7911692,-71.48146452516318,32.616978,5965790,7.9035892,0.862737,0.052521642,-52.711483,15457.656
-75.455215,100,-101.52484,29.453789,51.621338,0.0011592809,-59.349174,0.4189424,[-0.623  1.724],7.1357865,,0.0062138345,-72.07105,0.9798116,1.1592809e-05,0.009798115,5.0891247,8404.211833238602,,374,11.816074,-49.903503,37400,-1.0,103.41,0.8573923,0.6213835,-72.07105271622538,28.683136,5976131,19.649744,0.8573923,0.07135786,-44.34785,5386.753
-75.78567,100,-116.23902,44.327988,66.95977,0.005362567,-56.282364,0.4189424,[-0.584  1.675],7.8273096,,0.00657366,-71.91103,1.1251104,5.362567e-05,0.011251104,15.231047,8420.456981420517,,375,15.24625,-49.27925,37500,-1.0,102.71,0.855532,0.657366,-71.9110325102508,25.449303,5986402,6.565537,0.855532,0.078273095,-46.35427,8665.389
-74.23419,100,-123.49452,53.37682,73.56987,0.014522506,-64.7292,0.4189424,[-0.433  1.672],6.939666,,0.007502215,-70.1177,1.1573366,0.00014522506,0.011573366,10.350558,8436.684428691864,,376,13.485362,-49.92465,37600,-1.0,101.24,0.86886585,0.7502215,-70.11770283505321,29.587555,5996526,9.661315,0.86886585,0.06939666,-51.934074,12918.878
-75.75153,100,-115.232475,43.322018,66.06468,0.004962152,-61.55396,0.4189424,[-0.365  1.707],6.9684973,,0.006876207,-71.91046,1.0664898,4.9621518e-05,0.010664899,7.4612308,8452.092783212662,,377,14.294444,-49.167797,37700,-1.0,103.22,0.8571401,0.68762076,-71.91045977756382,29.36378,6006848,13.402615,0.8571401,0.069684975,-47.491917,9409.676
-73.34401,100,-113.17948,43.60812,62.61521,0.0048161903,-48.890755,0.4189424,[-0.347  1.752],7.0425873,,0.0053226114,-69.571365,0.8624884,4.8161903e-05,0.008624883,8.564161,8464.16889834404,,378,12.380069,-50.56427,37800,-1.0,100.24,0.8639544,0.53226113,-69.57136168375611,27.580334,6016872,11.676567,0.8639544,0.07042587,-35.999237,5215.466
-73.38527,100,-123.09952,53.817562,73.452896,0.0012660632,-61.404613,0.4189424,[-0.436  1.794],8.7985735,,0.0069166278,-69.28195,1.1398948,1.2660632e-05,0.011398948,7.790962,8480.683366298676,,379,13.045265,-49.64662,37900,-1.0,99.64,0.8634637,0.6916627,-69.28195272028447,26.910158,6026836,12.835385,0.8634637,0.08798573,-46.70386,12177.095
-73.44994,100,-114.80358,45.180424,65.61139,0.03870944,-71.0486,0.4189424,[-0.486  1.84 ],5.387989,,0.009629538,-69.62315,0.889831,0.0003870944,0.008898309,48.499493,8497.482434272766,,380,13.169352,-49.192192,38000,-1.0,100.53,0.86652577,0.96295387,-69.6231553311646,53.940514,6036889,2.0618773,0.86652577,0.05387989,-65.55363,14503.72
-73.574585,100,-128.10815,58.803844,78.793564,0.024771878,-61.45388,0.4189424,[-0.581  1.843],7.3885407,,0.007744493,-69.30431,1.112696,0.00024771877,0.011126961,28.65856,8513.318719148636,,381,13.956696,-49.31459,38100,-1.0,99.68,0.86167955,0.77444917,-69.30431390628219,32.634155,6046857,3.489359,0.86167955,0.0738854,-53.47709,13586.01
-73.82786,100,-113.88188,43.850086,64.25811,0.0055381777,-59.759438,0.4189424,[-0.597  1.812],9.680465,,0.0070658564,-70.031784,1.4147584,5.5381777e-05,0.014147584,9.492979,8529.495412111282,,382,12.345313,-49.62377,38200,-1.0,101.07,0.8691061,0.7065857,-70.0317895129323,19.964104,6056964,10.534101,0.8691061,0.09680465,-47.43883,11617.973
-74.337585,100,-134.95575,65.11669,85.94261,0.13700251,-67.60473,0.4189424,[-0.517  1.77 ],5.7033396,,0.008909519,-69.839066,0.7550088,0.0013700251,0.0075500878,54.951527,8544.95447731018,,383,14.57285,-49.013138,38300,-1.0,100.32,0.86169815,0.890952,-69.83905935108662,58.20324,6066996,1.8197857,0.86169815,0.057033394,-61.536243,17579.76
-74.186874,100,-106.78844,36.16117,57.73002,0.0071525206,-57.298607,0.4189424,[-0.444  1.755],5.8397264,,0.0070188465,-70.627266,1.0152513,7.15252e-05,0.010152513,14.219356,8558.508969306946,,384,14.71925,-49.05842,38400,-1.0,101.76,0.8613568,0.7018847,-70.62726387053728,32.33881,6077172,7.0326676,0.8613568,0.058397263,-47.8588,7402.106
-75.56724,100,-119.199585,47.60566,69.16535,0.018445691,-66.461044,0.4189424,[-0.552  1.787],14.020875,,0.008320171,-71.59393,1.585032,0.0001844569,0.015850319,18.46798,8575.834245920181,,385,15.434032,-50.034233,38500,-1.0,103.26,0.86329246,0.83201706,-71.59392368748784,21.601978,6087498,5.4147778,0.86329246,0.14020875,-57.21526,18249.174
-73.43684,100,-105.128494,35.19594,55.611458,0.004997676,-65.78994,0.4189424,[-0.554  1.751],7.873189,,0.008529041,-69.932556,1.2867403,4.9976756e-05,0.012867401,19.744518,8593.483580350876,,386,14.214264,-49.517036,38600,-1.0,100.59,0.86475897,0.8529042,-69.9325538636744,30.524591,6097557,5.064697,0.86475897,0.07873189,-57.903595,10830.344
-74.71856,100,-109.389046,38.31679,59.98452,0.286189,-72.8663,0.4189424,[-0.512  1.714],3.3384724,,0.009786936,-71.07226,0.49592766,0.0028618898,0.0049592764,84.11414,8610.819944143295,,387,12.401511,-49.404526,38700,-1.0,102.63,0.86812437,0.9786936,-71.07225404918194,79.56909,6107820,1.1888607,0.86812437,0.03338472,-68.890564,12167.685
-73.01956,100,-102.55175,32.950573,52.7612,0.12283678,-67.88727,0.4189424,[-0.475  1.705],7.564416,,0.009204978,-69.60118,0.917382,0.0012283678,0.00917382,57.007206,8626.755715847015,,388,11.137135,-49.79055,38800,-1.0,100.64,0.8569808,0.9204979,-69.6011786697805,50.169533,6117884,1.7541642,0.8569808,0.07564416,-63.359787,9883.025
-73.72508,100,-124.66322,55.093582,75.43532,0.008946238,-61.619137,0.4189424,[-0.488  1.727],5.4881077,,0.0072203316,-69.56964,1.0598556,8.946238e-05,0.010598556,8.178436,8641.160159826279,,389,14.977864,-49.22791,38900,-1.0,99.66,0.85863906,0.72203314,-69.56964228272437,31.699121,6127850,12.227276,0.85863906,0.054881077,-47.08859,13309.143
-74.003136,100,-114.23454,44.03922,64.52917,0.002356261,-58.792763,0.4189424,[-0.437  1.769],5.3485017,,0.0063918955,-70.19533,1.009371,2.356261e-05,0.01009371,7.175999,8654.8956823349,,390,12.004219,-49.705376,39000,-1.0,100.9,0.86457837,0.6391896,-70.1953251633048,28.623035,6137940,13.935342,0.86457837,0.053485017,-44.57815,7418.6826
-77.87057,100,-141.59909,68.44849,92.66801,0.0073387097,-69.1832,0.4189424,[-0.572  1.744],8.049079,,0.007820691,-73.150604,1.2046813,7.33871e-05,0.012046813,11.275571,8671.755795001984,,391,16.71284,-48.931084,39100,-1.0,104.92,0.87057185,0.7820691,-73.15060311198235,29.649294,6148432,8.868731,0.87057185,0.08049079,-55.12693,20854.371
-72.529785,100,-104.986145,35.955887,55.820137,0.090754524,-69.96119,0.4189424,[-0.697  1.723],6.2812934,,0.009323879,-69.030266,0.76535183,0.0009075452,0.0076535176,61.14103,8690.664590597153,,392,12.356571,-49.166008,39200,-1.0,99.03,0.8650321,0.932388,-69.0302595449984,59.74442,6158335,1.6355629,0.8650321,0.06281293,-65.48566,10317.337
-72.95468,100,-110.68569,41.420536,61.357468,0.0075902636,-62.99407,0.4189424,[-0.672  1.741],8.805592,,0.0075452398,-69.26516,1.2225063,7.590264e-05,0.0122250635,7.3250284,8706.725432634354,,393,13.046591,-49.328224,39300,-1.0,99.69,0.86125803,0.754524,-69.26515830293297,27.58497,6168304,13.651824,0.86125803,0.088055916,-49.36188,11119.466
-74.646255,100,-127.92593,57.543858,78.42404,0.007067816,-60.725834,0.4189424,[-0.671  1.787],5.976516,,0.006833566,-70.38206,0.9503192,7.067816e-05,0.009503192,12.174769,8724.176114559174,,394,13.751177,-49.501884,39400,-1.0,101.41,0.8656062,0.68335664,-70.38206453725695,34.083794,6178445,8.213708,0.8656062,0.059765156,-48.50483,11006.715
-75.65645,100,-106.30087,34.187782,56.770134,0.2050893,-69.68616,0.4189424,[-0.773  1.76 ],3.2602901,,0.009030672,-72.11309,0.51667225,0.002050893,0.005166722,72.948875,8740.530920505524,,395,13.610545,-49.53074,39500,-1.0,103.93,0.86949944,0.9030672,-72.11309065639972,75.339035,6188838,1.370823,0.86949944,0.032602903,-65.53751,9749.199
-72.986404,100,-98.83234,29.140343,49.833496,0.024384577,-63.003933,0.4189424,[-0.721  1.749],5.045563,,0.008107459,-69.69199,0.97861266,0.00024384576,0.009786126,23.539648,8758.322153568268,,396,12.112036,-48.99884,39600,-1.0,100.71,0.8631202,0.81074595,-69.691995780766,40.70045,6198909,4.248152,0.8631202,0.05045563,-56.213806,7782.022
-74.558586,100,-150.1756,80.62286,101.04967,0.70956486,-74.50693,0.4189424,[-0.601  1.73 ],1.2960925,,0.009956707,-69.55274,0.10489481,0.0070956484,0.001048948,98.954895,8774.1578540802,,397,14.860109,-49.12593,39700,-1.0,99.6,0.86338574,0.99567086,-69.55274133041502,98.90231,6208869,1.0105615,0.86338574,0.012960925,-69.47471,22843.777
-74.71097,100,-111.724335,40.73751,62.359245,0.0015608519,-50.353436,0.4189424,[-0.603  1.733],5.446763,,0.005487864,-70.986824,0.8687124,1.5608519e-05,0.008687124,7.566606,8788.911394357681,,398,14.030729,-49.36509,39800,-1.0,101.84,0.86207104,0.5487864,-70.98682297468186,28.524214,6219053,13.215965,0.86207104,0.05446763,-36.814766,5603.0
-75.21387,100,-111.04184,39.529354,61.90497,0.13033947,-73.792244,0.4189424,[-0.589  1.778],3.2186353,,0.009769444,-71.51248,0.63264114,0.0013033947,0.006326411,68.9456,8804.013116121292,,399,14.21345,-49.13687,39900,-1.0,102.77,0.857484,0.9769445,-71.51248390898108,70.45486,6229330,1.4504188,0.857484,0.03218635,-69.33453,12810.363
-73.409935,100,-116.86705,47.35268,67.241135,0.007231665,-61.365517,0.4189424,[-0.636  1.793],3.7869456,,0.007521799,-69.51437,0.82485837,7.2316645e-05,0.008248583,11.8469715,8819.560211896896,,400,13.693067,-49.625916,40000,-1.0,99.77,0.8623304,0.7521799,-69.51436743974686,45.40123,6239307,8.440976,0.8623304,0.037869453,-50.047585,9870.745
-72.94332,100,-107.67943,38.32542,58.88333,0.00851749,-65.68914,0.4189424,[-0.788  1.812],9.529358,,0.00861897,-69.35401,1.254587,8.51749e-05,0.01254587,23.66292,8835.14074587822,,401,12.818452,-48.796097,40100,-1.0,99.79,0.8572958,0.86189705,-69.354008628726,32.063572,6249286,4.2260213,0.8572958,0.095293574,-58.310486,11323.883
-71.358475,100,-113.676315,46.107044,64.7303,0.018619627,-64.855736,0.4189424,[-0.741  1.778],7.1462536,,0.008178837,-67.56927,1.24771,0.00018619627,0.0124771,16.588884,8849.993767261505,,402,11.816486,-48.946014,40200,-1.0,97.41,0.86587036,0.8178837,-67.56926817849279,30.054794,6259027,6.028133,0.86587036,0.071462534,-55.55237,11972.027
-75.1445,100,-116.60013,45.3423,67.43278,0.017820586,-66.50185,0.4189424,[-0.889  1.777],7.2676067,,0.008516974,-71.25783,1.284032,0.00017820585,0.012840319,20.849743,8865.219661712646,,403,14.180406,-49.16735,40300,-1.0,101.98,0.85791093,0.85169744,-71.25782863631845,30.55391,6269225,4.796222,0.85791093,0.07267606,-57.98993,14265.497
-72.410095,100,-108.88316,40.10251,60.318253,0.004159764,-51.192562,0.4189424,[-0.903  1.813],6.3544927,,0.0052819992,-68.780655,0.82195735,4.159764e-05,0.008219574,5.804189,8879.64990901947,,404,11.455701,-48.56491,40400,-1.0,99.35,0.85890055,0.5282,-68.78065519273281,29.22612,6279160,17.228935,0.85890055,0.06354492,-36.12758,4517.812
-75.90043,100,-114.94359,42.874615,66.45967,0.0057175816,-47.84651,0.4189424,[-0.913  1.766],5.879427,,0.005039559,-72.06898,0.88849765,5.7175814e-05,0.008884977,8.020509,8893.939522981644,,405,12.963666,-48.48392,40500,-1.0,103.45,0.86302626,0.5039559,-72.06897485479712,24.340773,6289505,12.468037,0.86302626,0.058794267,-34.31761,5589.287
-73.6775,100,-107.242676,37.139935,57.95305,0.001535171,-60.326424,0.4189424,[-0.887  1.809],6.5546784,,0.006862294,-70.102745,1.1165372,1.5351708e-05,0.01116537,7.8248386,8909.557094335556,,406,13.827932,-49.289627,40600,-1.0,100.36,0.8578549,0.68622947,-70.10274357616902,27.417337,6299541,12.779817,0.8578549,0.06554678,-47.547077,7696.2183
-74.608154,100,-121.01267,50.43827,71.77007,0.50921905,-73.56824,0.4189424,[-0.791  1.767],1.9960136,,0.009939711,-70.5744,0.30881503,0.0050921906,0.0030881504,92.13345,8921.374984502792,,407,12.3066025,-49.2426,40700,-1.0,101.58,0.86319065,0.9939711,-70.57440393194557,91.197014,6309699,1.0853821,0.86319065,0.019960135,-69.36581,15095.682
-75.18287,100,-127.03749,56.0892,77.73915,0.0009846428,-62.12,0.4189424,[-0.759  1.767],4.5133996,,0.006763171,-70.94829,0.97476256,9.846428e-06,0.009747624,8.126383,8934.777750253677,,408,13.894048,-49.29834,40800,-1.0,102.23,0.8685311,0.67631716,-70.94829179391265,32.49614,6319922,12.305597,0.8685311,0.045133997,-47.26536,10853.582
-76.22325,100,-137.09836,65.445045,87.71644,0.016449604,-65.1161,0.4189424,[-0.741  1.81 ],8.0605345,,0.0075158286,-71.65331,1.2185153,0.00016449604,0.012185153,11.172444,8946.386038541794,,409,13.8192425,-49.38192,40900,-1.0,103.16,0.863426,0.7515829,-71.65331511080265,27.55959,6330238,8.950593,0.863426,0.08060534,-51.443943,19317.223
-74.08078,100,-117.523926,47.360615,68.12064,0.14772852,-71.96525,0.4189424,[-0.646  1.773],5.5106115,,0.009772689,-70.16331,0.7417434,0.0014772852,0.007417433,67.572685,8958.483046293259,,410,13.511839,-49.403282,41000,-1.0,100.54,0.86424005,0.977269,-70.16331134423613,63.44876,6340292,1.479888,0.86424005,0.055106115,-67.19963,15490.707
-72.50767,100,-104.82065,35.80699,55.430256,0.0023945083,-57.739826,0.4189424,[-0.621  1.789],8.686405,,0.006690081,-69.01366,1.1620699,2.3945084e-05,0.011620699,6.796448,8969.60416674614,,411,11.366469,-49.390392,41100,-1.0,99.51,0.86970913,0.6690081,-69.01365421846509,24.893059,6350243,14.713568,0.86970913,0.08686405,-44.337364,7553.4814
-72.02564,100,-109.07083,40.680885,59.335857,0.0075763636,-55.92992,0.4189424,[-0.636  1.836],6.069398,,0.006347544,-68.389946,1.0298389,7.576364e-05,0.010298388,8.378713,8983.073553562164,,412,11.431477,-49.734974,41200,-1.0,98.6,0.86143637,0.63475436,-68.38994558140635,27.531145,6360103,11.935007,0.86143637,0.06069398,-43.369656,6625.1426
-74.999115,100,-114.01837,42.81987,65.152054,0.0015287404,-60.456017,0.4189424,[-0.594  1.79 ],5.2660265,,0.0065518087,-71.19851,0.92942643,1.5287404e-05,0.009294263,5.666967,8996.518955945969,,413,12.071195,-48.86632,41300,-1.0,102.52,0.85677874,0.6551809,-71.19850733950734,33.19647,6370355,17.646124,0.85677874,0.052660264,-44.490673,7905.337
-74.754234,100,-114.322914,43.37944,65.76221,0.0029373432,-50.140804,0.4189424,[-0.584  1.742],2.5371883,,0.005379741,-70.943474,0.6018538,2.9373432e-05,0.006018538,8.50851,9008.159953832626,,414,13.868091,-48.560703,41400,-1.0,102.26,0.8635601,0.5379742,-70.94347611114382,44.41322,6380581,11.752939,0.8635601,0.025371883,-37.07653,4744.5015
-71.08654,100,-102.849365,35.19114,53.826645,0.0022162495,-47.592907,0.4189424,[-0.51   1.779],5.209819,,0.0051392685,-67.658226,0.783985,2.2162494e-05,0.00783985,6.343926,9019.498468637466,,415,11.613413,-49.02272,41500,-1.0,97.04,0.8571067,0.5139268,-67.65822276189924,30.056303,6390285,15.76311,0.8571067,0.05209819,-33.981552,3718.3232
-74.1249,100,-102.413315,31.7022,52.87256,0.057190746,-70.20389,0.4189424,[-0.585  1.738],8.313259,,0.0094207795,-70.71112,0.98748696,0.00057190744,0.00987487,51.004734,9031.539259910583,,416,12.220268,-49.540756,41600,-1.0,101.7,0.8572068,0.942078,-70.71111781984568,47.64798,6400455,1.9606023,0.8572068,0.08313259,-65.42387,10623.491
-73.284584,100,-110.89194,41.303757,61.9109,0.104472265,-70.9704,0.4189424,[-0.546  1.715],5.071018,,0.009651425,-69.58818,0.88605493,0.0010447226,0.00886055,50.15274,9045.772520780563,,417,11.889106,-48.981037,41700,-1.0,100.37,0.857092,0.9651425,-69.58818377912044,54.26446,6410492,1.993909,0.857092,0.050710183,-65.75087,13342.87
-75.23917,100,-120.23193,49.0005,70.931496,0.0033064766,-61.835457,0.4189424,[-0.459  1.702],9.361372,,0.0069082365,-71.23144,1.1693138,3.3064767e-05,0.011693137,9.916007,9061.385684013367,,418,13.541526,-49.300438,41800,-1.0,102.53,0.8578117,0.6908236,-71.23144087105989,25.873081,6420745,10.084704,0.8578117,0.09361372,-49.108337,10857.685
-74.32164,100,-117.05484,46.635025,67.83878,0.00562478,-51.577324,0.4189424,[-0.302  1.684],5.262789,,0.005379832,-70.41981,0.853195,5.6247798e-05,0.0085319495,7.9513063,9072.177620649338,,419,13.87881,-49.216057,41900,-1.0,101.19,0.8620738,0.5379832,-70.41981257125735,28.448511,6430864,12.57655,0.8620738,0.052627888,-37.740105,5731.087
-76.25839,100,-119.522194,47.247868,69.28638,0.0040376224,-67.05229,0.4189424,[-0.127  1.675],11.365238,,0.007915752,-72.27432,1.376975,4.0376224e-05,0.013769751,10.958271,9082.924971818924,,420,14.523229,-50.235817,42000,-1.0,103.7,0.8646122,0.7915752,-72.27432436674833,24.838594,6441234,9.125527,0.8646122,0.11365238,-55.017006,14787.926
-77.02295,100,-105.0665,31.54577,54.47784,0.014441263,-60.8957,0.4189424,[-0.01   1.641],5.246179,,0.0073978156,-73.52073,0.88147336,0.00014441262,0.0088147335,25.64082,9093.567378759384,,421,13.104677,-50.588657,42100,-1.0,105.54,0.8585094,0.73978156,-73.52072597071529,41.326603,6451788,3.9000313,0.8585094,0.052461788,-53.979347,7019.112
-74.02936,100,-108.66559,38.25841,59.381695,0.8918875,-73.992424,0.4189424,[-0.112  1.625],1.1482601,,0.009984653,-70.40718,0.054254808,0.008918875,0.0005425481,99.781654,9103.608866214752,,422,13.789273,-49.283894,42200,-1.0,101.03,0.8640214,0.9984654,-70.40717659279704,99.705605,6461891,1.0021882,0.8640214,0.011482601,-70.36628,12085.422
-73.94904,100,-103.286255,32.780087,53.43351,0.0049453853,-50.054283,0.4189424,[-0.114  1.624],6.1574674,,0.0055108005,-70.506165,0.787964,4.945385e-05,0.00787964,8.023932,9113.687033176422,,423,12.52139,-49.852745,42300,-1.0,101.69,0.86338985,0.55108005,-70.5061659887433,32.846306,6472060,12.462717,0.86338985,0.06157467,-37.900047,4004.586
-76.72113,100,-109.308945,36.23144,58.807114,0.0065141898,-55.42713,0.4189424,[0.021 1.646],3.830861,,0.00550411,-73.0775,0.7411549,6.5141896e-05,0.007411549,5.1468477,9124.950891494751,,424,13.62465,-50.50183,42400,-1.0,104.84,0.8635771,0.550411,-73.07750221461058,35.54681,6482544,19.429369,0.8635771,0.03830861,-39.36646,4700.712
-77.30309,100,-115.139465,41.67435,65.16633,0.0037559555,-57.188408,0.4189424,[-0.01   1.599],4.7169228,,0.005882074,-73.46512,0.8991437,3.7559555e-05,0.008991436,6.964979,9135.670157432556,,425,14.561721,-49.973137,42500,-1.0,104.8,0.86227834,0.5882074,-73.46511501073837,29.970007,6493024,14.357545,0.86227834,0.047169227,-42.645775,6181.94
-77.26398,100,-125.02261,51.92605,74.4844,0.007611993,-58.352287,0.4189424,[-0.182  1.619],7.8426027,,0.0063148583,-73.096565,1.0448279,7.6119926e-05,0.010448279,8.891734,9146.721685886383,,426,15.935443,-50.538216,42600,-1.0,104.4,0.8629508,0.63148576,-73.09656050428748,26.755482,6503464,11.2464,0.8629508,0.078426026,-44.37657,10282.005
-74.34374,100,-121.14506,50.83948,72.15724,0.022759926,-66.10438,0.4189424,[-0.073  1.58 ],8.485464,,0.008156874,-70.30557,1.1972122,0.00022759924,0.011972122,18.590536,9156.78588795662,,427,13.358204,-48.987816,42700,-1.0,101.4,0.8656876,0.8156875,-70.30557269573211,31.703331,6513604,5.379081,0.8656876,0.08485464,-56.738716,13734.902
-75.12733,100,-111.62027,40.21361,61.13764,0.022076255,-71.417305,0.4189424,[-0.051  1.542],12.820616,,0.008914287,-71.40665,1.5074457,0.00022076254,0.015074457,19.695827,9167.3314371109,,428,12.068297,-50.482628,42800,-1.0,102.57,0.8627793,0.8914287,-71.40665558844805,25.909203,6523861,5.0772176,0.8627793,0.12820615,-63.033627,13864.284
-77.990776,100,-111.62482,37.354862,61.866528,0.6141095,-77.44549,0.4189424,[-0.038  1.505],2.0691755,,0.009963012,-74.26994,0.22303349,0.006141095,0.0022303348,96.008255,9178.130226135254,,429,14.132458,-49.75829,42900,-1.0,106.32,0.86502093,0.9963012,-74.26995157435536,95.22776,6534493,1.0415771,0.86502093,0.020691754,-73.648094,12794.013
-75.33023,100,-133.13869,62.24641,83.22142,0.011643611,-70.70332,0.4189424,[-0.056  1.509],9.79603,,0.00882724,-70.89228,1.317942,0.00011643611,0.0131794205,22.427267,9188.306591510773,,430,15.048309,-49.917263,43000,-1.0,101.42,0.8630173,0.88272405,-70.89227835431694,30.967735,6544635,4.458858,0.8630173,0.0979603,-61.332134,22332.104
-81.0696,100,-141.04865,64.68066,90.93407,0.005693097,-63.220276,0.4189424,[0.036 1.532],7.1336584,,0.006971026,-76.36799,1.1143346,5.693097e-05,0.011143345,12.911376,9200.410435676575,,431,15.613777,-50.11458,43100,-1.0,108.96,0.86343396,0.6971026,-76.36798828169704,28.127207,6555531,7.7451077,0.86343396,0.07133658,-50.135647,16342.913
