Iteration,MeanEntropy,OptimizationReturnMean,ReturnMeanIW,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,EpLenMean,Bound,MeanIW,StdIW,MeanIWNorm,EpThisIter,LearnableVariance,InitialBound,StdIWNorm,EmpiricalD2,MaxIW,TimeElapsed,MinIW,ESSRenyi,InitialReturnMax,ReturnStepMax,OptimizationReturnMin,MaxIWNorm,J_sample_variance,ESSClassic,EpRewMean,VarianceInit,MinIWNorm,Weights,EpisodesSoFar,OptimizationReturnMax,InitialReturnMin,InitialReturnStd
427,0.4189424,21.860786,-61.680298,6378529,0.8539696,-64.20188,93.19,-65.37428,0.9772788,0.7965243,0.009772789,100,,-67.07064,0.007965242,1.658072,4.955354,9299.249965190887,0.16142175,60.311012,-39.94143,0.8539696,,0.04955354,7643.3643,60.085503,-64.20188164010644,-1.0,0.0016142174,[-0.371  2.21 ],42700,46.12124,-86.06267,8.7888565
428,0.4189424,39.89219,-36.094715,6388144,0.86359084,-66.34892,96.15,-50.67475,0.54131174,0.8702672,0.0054131174,100,,-69.8903,0.008702672,16.950184,7.1122556,9316.693132162094,0.00072318676,5.899641,-49.843773,0.86359084,,0.07112256,4392.768,27.896332,-66.34892892166972,-1.0,7.2318676e-06,[-0.348  2.229],42800,56.397346,-106.24112,9.840736
429,0.4189424,45.12593,-57.267593,6398015,0.8609849,-68.18579,98.71,-66.06617,0.8404501,1.198443,0.008404501,100,,-71.962845,0.011984431,5.426474,6.5372696,9332.871689081192,0.01101521,18.428173,-49.81292,0.8609849,,0.0653727,12220.818,32.96691,-68.18579376548529,-1.0,0.0001101521,[-0.322  2.18 ],42900,63.49881,-113.31173,11.561796
430,0.4189424,27.022259,-64.33501,6407545,0.8584801,-65.75007,95.3,-67.63463,0.9853169,0.33552286,0.009853167,100,,-68.84249,0.0033552288,1.1385016,2.0435839,9349.709748983383,0.41733134,87.83475,-49.34501,0.8584801,,0.020435838,8663.193,89.60931,-65.75007153823972,-1.0,0.0041733133,[-0.232  2.205],43000,43.427322,-92.77233,10.988049
431,0.4189424,28.147017,-39.87128,6417036,0.8662474,-64.9863,94.91,-52.612698,0.6475536,0.9277815,0.0064755366,100,,-68.090744,0.009277815,16.844873,6.051879,9365.246171236038,0.004124801,5.9365244,-50.151764,0.8662474,,0.060518786,5003.1753,32.757156,-64.98629337593913,-1.0,4.124801e-05,[-0.191  2.205],43100,42.981544,-93.13331,11.266463
432,0.4189424,37.6673,-36.95755,6426754,0.8649563,-66.70116,97.18,-51.46936,0.5483358,0.7592753,0.0054833586,100,,-70.18011,0.0075927535,17.399916,4.425399,9378.515254020691,0.0013219753,5.747154,-49.124954,0.8649563,,0.044253986,3988.8457,34.27747,-66.70115848392248,-1.0,1.3219752e-05,[-0.226  2.253],43200,55.243507,-104.36846,11.892314
433,0.4189424,24.405424,-40.366146,6436202,0.86382836,-65.06387,94.48,-53.2648,0.65777016,0.94624096,0.006577701,100,,-68.04618,0.009462409,18.706104,6.2390385,9393.802973747253,0.00070135924,5.3458486,-49.92172,0.86382836,,0.062390383,4348.2607,32.57912,-65.06387334868312,-1.0,7.013592e-06,[-0.313  2.214],43300,39.54758,-89.4693,10.367975
434,0.4189424,50.458897,-37.91831,6445448,0.85750514,-64.015686,92.46,-50.11885,0.62213576,0.99279,0.0062213577,100,,-67.8315,0.009927899,10.223104,7.2671747,9409.645723581314,0.007727467,9.781765,-49.373783,0.85750514,,0.07267175,8421.195,28.196775,-64.01567987501622,-1.0,7.727467e-05,[-0.232  2.166],43400,65.1008,-114.47458,12.01429
435,0.4189424,38.245365,-61.09048,6454951,0.85908246,-65.31582,95.03,-65.73451,0.924314,0.7782789,0.00924314,100,,-68.76786,0.0077827885,1.8098352,5.19648,9421.711502313614,0.07880257,55.25365,-49.193436,0.85908246,,0.051964797,10102.2705,58.51459,-65.31582118868828,-1.0,0.0007880257,[-0.4    2.164],43500,54.367752,-103.56119,10.104882
436,0.4189424,37.68265,-41.344566,6464505,0.85703707,-66.044525,95.54,-52.783234,0.64606553,1.2121224,0.0064606555,100,,-69.5021,0.012121225,10.944812,8.5075,9434.035694599152,0.011360038,9.136749,-48.47611,0.85703707,,0.085075,7203.3447,22.124002,-66.04452435433865,-1.0,0.00011360038,[-0.342  2.179],43600,55.251064,-103.72717,11.875461
437,0.4189424,45.4312,-50.32348,6473931,0.85403323,-64.881805,94.26,-61.88179,0.76371974,1.2031914,0.007637197,100,,-68.5589,0.012031915,9.880474,7.706225,9443.72214460373,0.0070427256,10.120972,-49.63479,0.85403323,,0.07706225,10200.574,28.719141,-64.88180248111486,-1.0,7.042725e-05,[-0.349  2.224],43700,60.678215,-110.313,11.775296
438,0.4189424,29.605267,-52.609562,6483415,0.8630731,-65.54268,94.84,-62.945847,0.78996485,1.2935407,0.0078996485,100,,-68.71428,0.012935407,10.621174,7.490122,9455.828977823257,0.005095765,9.415155,-49.21611,0.8630731,,0.074901216,6886.0977,27.164347,-65.54268311455846,-1.0,5.095765e-05,[-0.337  2.267],43800,45.93184,-95.14795,10.5254545
439,0.4189424,39.152565,-47.73838,6492763,0.8566057,-64.11957,93.48,-57.388557,0.76946485,1.2804303,0.0076946486,100,,-67.56197,0.012804303,7.858629,8.052325,9467.453554391861,0.008611167,12.724866,-49.90896,0.8566057,,0.08052325,9950.306,26.531727,-64.11956904530525,-1.0,8.6111664e-05,[-0.22   2.296],43900,53.363174,-103.27213,10.211749
440,0.4189424,28.73821,-51.549786,6501964,0.8603898,-63.40177,92.01,-59.69075,0.8382655,1.4308095,0.008382654,100,,-66.47311,0.014308094,7.025833,10.535036,9478.138136148453,0.010079291,14.233188,-39.7789,0.8603898,,0.10535036,8601.385,25.553213,-63.40177231058478,-1.0,0.0001007929,[-0.255  2.338],44000,52.361084,-92.139984,11.396457
441,0.4189424,31.66719,-62.246986,6511085,0.85787535,-62.846436,91.21,-65.517105,0.9893949,0.28616476,0.00989395,100,,-65.99689,0.0028616476,1.077409,1.9138623,9489.562796592712,0.31087428,92.81526,-49.05291,0.85787535,,0.019138623,9022.68,92.28025,-62.84643666863442,-1.0,0.0031087429,[-0.177  2.299],44100,45.460716,-94.513626,10.3447275
442,0.4189424,29.914656,-64.84073,6520674,0.863309,-65.71042,95.89,-68.193405,0.9896264,0.35417485,0.0098962635,100,,-68.89792,0.0035417485,1.106321,2.238559,9506.847264289856,0.45669085,90.38968,-50.10742,0.863309,,0.02238559,9274.667,88.64591,-65.71041844055057,-1.0,0.0045669083,[-0.208  2.303],44200,45.517654,-95.62508,10.487652
443,0.4189424,34.49848,-37.992973,6530174,0.853727,-65.27676,95.0,-50.7492,0.6008922,1.063427,0.006008921,100,,-68.60259,0.0106342705,14.710967,9.463283,9521.027109146118,0.003436841,6.79765,-39.84472,0.853727,,0.09463283,5304.9224,24.201332,-65.27675575748086,-1.0,3.436841e-05,[-0.173  2.299],44300,59.93052,-99.77524,10.936902
444,0.4189424,31.038963,-65.323814,6539715,0.85858023,-65.74476,95.41,-68.618095,1.0018353,0.19447695,0.010018353,100,,-68.97089,0.0019447694,1.0426986,1.3938007,9533.604795217514,0.59053427,95.90499,-49.947777,0.85858023,,0.013938007,9702.797,96.368576,-65.74475980609655,-1.0,0.0059053428,[-0.016  2.27 ],44400,46.835945,-96.78372,12.033987
445,0.4189424,29.055906,-56.65616,6549209,0.8682238,-65.059074,94.94,-62.610676,0.90829873,1.4913207,0.009082986,100,,-68.196236,0.014913207,3.6026163,13.196681,9546.047301054,0.017344793,27.757605,-49.736435,0.8682238,,0.13196681,11121.814,27.057877,-65.05907114818692,-1.0,0.00017344793,[-0.039  2.271],44500,44.37854,-94.114975,10.109948
446,0.4189424,42.10396,-52.19153,6558751,0.8641491,-65.971245,95.42,-61.512085,0.83118826,1.295559,0.008311883,100,,-69.57375,0.012955589,6.6938176,10.002659,9560.199660778046,0.01236094,14.939158,-49.591778,0.8641491,,0.100026585,12804.476,29.158833,-65.97124670848251,-1.0,0.0001236094,[-0.03   2.238],44600,58.483433,-108.07521,12.085662
447,0.4189424,19.724068,-47.17827,6568335,0.86288893,-65.85503,95.84,-59.031967,0.7010351,1.365503,0.0070103514,100,,-68.707664,0.013655031,17.266916,8.981677,9575.523245334625,0.0014115579,5.791422,-50.30552,0.86288893,,0.08981677,4089.3923,20.859083,-65.8550273810327,-1.0,1.4115579e-05,[-0.091  2.203],44700,35.273575,-85.579094,10.5591545
448,0.4189424,22.843098,-38.620422,6578054,0.86516356,-66.71363,97.19,-51.271095,0.5705425,1.0345025,0.005705425,100,,-69.69885,0.010345025,17.95863,8.038445,9589.4962849617,0.0031956676,5.5683537,-49.560196,0.86516356,,0.080384456,2997.904,23.322737,-66.7136332000792,-1.0,3.1956675e-05,[-0.093  2.154],44800,39.996536,-89.55673,10.910912
449,0.4189424,46.87739,-41.96546,6587714,0.8631815,-66.90015,96.6,-57.07737,0.62801445,0.85511273,0.006280145,100,,-70.69273,0.008551128,15.876984,5.095592,9603.028876543045,0.0026826505,6.2984257,-39.862946,0.8631815,,0.050955918,6775.5386,35.038654,-66.9001492524147,-1.0,2.6826505e-05,[-0.082  2.202],44900,73.9146,-113.77754,13.515713
450,0.4189424,44.06959,-31.848446,6597435,0.86074793,-67.197586,97.21,-46.09148,0.47612393,0.67141634,0.004761239,100,,-70.9065,0.006714163,14.747329,4.8871956,9615.675476312637,0.0038023684,6.780889,-50.360126,0.86074793,,0.048871953,4030.4878,33.46067,-67.19758840441703,-1.0,3.802368e-05,[0.096 2.205],45000,60.907055,-111.26718,12.089669
451,0.4189424,21.062056,-41.869617,6607004,0.8619945,-65.36143,95.69,-54.64914,0.66058385,1.0185144,0.0066058394,100,,-68.24221,0.010185143,19.679228,5.6376085,9628.777121067047,0.0033556423,5.0815,-50.43372,0.8619945,,0.056376085,4067.85,29.609724,-65.36142877846956,-1.0,3.3556422e-05,[0.122 2.252],45100,35.989765,-86.423485,9.888811
452,0.4189424,32.81043,-35.245007,6616549,0.8683833,-65.58676,95.45,-47.871216,0.55053806,0.72779423,0.0055053807,100,,-68.86666,0.0072779423,14.81914,3.4230776,9639.436281442642,0.0012808045,6.7480297,-39.749573,0.8683833,,0.034230776,3675.8962,36.39538,-65.58675910741091,-1.0,1.2808045e-05,[0.127 2.301],45200,58.647614,-98.39719,12.023882
453,0.4189424,33.110184,-52.064377,6626176,0.86251664,-66.29917,96.27,-63.93741,0.78559256,1.238171,0.007855926,100,,-69.612816,0.012381708,12.838406,7.5730433,9650.895628213882,0.0037982855,7.7891293,-49.627792,0.86251664,,0.07573043,7968.3125,28.701939,-66.29917514458299,-1.0,3.7982853e-05,[-0.049  2.313],45300,49.78157,-99.40936,12.089832
454,0.4189424,60.607944,-63.28977,6635640,0.8631623,-65.04733,94.64,-67.88081,0.9713061,0.45177457,0.009713059,100,,-69.23584,0.0045177457,1.2014471,2.258132,9665.25556564331,0.34899008,83.232956,-49.85464,0.8631623,,0.022581318,15890.99,82.21404,-65.047330108881,-1.0,0.0034899008,[0.045 2.349],45400,75.80063,-125.65527,11.665416
455,0.4189424,30.91108,-35.839962,6644769,0.8616016,-62.585102,91.29,-49.422043,0.5947611,0.9077611,0.0059476104,100,,-65.70164,0.009077611,18.992739,5.5764914,9678.055772304535,0.005159612,5.26517,-49.616226,0.8616016,,0.055764914,4271.747,30.034765,-62.58509871140122,-1.0,5.159612e-05,[0.006 2.358],45500,43.87995,-93.49618,9.668264
456,0.4189424,24.700123,-37.692833,6654142,0.8657011,-64.35051,93.73,-48.64179,0.6055864,0.85766923,0.0060558636,100,,-67.318855,0.008576692,13.605482,5.0796556,9691.200768470764,0.0012646941,7.3499784,-50.26759,0.8657011,,0.050796553,3562.2324,33.269024,-64.35050941810012,-1.0,1.2646941e-05,[-0.028  2.409],45600,38.78304,-89.05063,10.155012
457,0.4189424,25.038036,-58.268986,6663608,0.8690031,-64.95169,94.66,-63.398552,0.8952149,1.0569272,0.008952149,100,,-67.95135,0.010569273,2.9242709,6.8750873,9704.390817403793,0.029206645,34.19656,-49.646706,0.8690031,,0.06875087,7590.371,41.772617,-64.95169550508261,-1.0,0.00029206643,[-0.093  2.456],45700,40.343025,-89.98973,10.028179
458,0.4189424,52.607807,-58.523174,6672765,0.8634089,-63.046856,91.57,-64.0141,0.93744004,0.8413112,0.009374401,100,,-66.90201,0.008413112,2.0286474,5.054775,9720.014826059341,0.11209245,49.293926,-50.03173,0.8634089,,0.050547753,14237.701,55.38855,-63.0468592235446,-1.0,0.0011209245,[-0.041  2.426],45800,65.62293,-115.65466,10.533926
459,0.4189424,35.586525,-45.325447,6682324,0.8653567,-65.44613,95.59,-56.956818,0.7338338,1.3681922,0.007338337,100,,-68.81388,0.013681923,11.928361,10.978511,9735.662613868713,0.0074505354,8.383382,-40.233307,0.8653567,,0.10978511,9583.315,22.340618,-65.44612831160426,-1.0,7.4505355e-05,[0.036 2.438],45900,60.799347,-101.03265,12.50065
460,0.4189424,28.110962,-59.835697,6691846,0.8590785,-65.33145,95.22,-64.17064,0.9218864,0.7583294,0.009218864,100,,-68.4462,0.0075832936,1.9369649,4.565957,9751.553290843964,0.09226684,51.627163,-40.42634,0.8590785,,0.04565957,8128.5503,59.642918,-65.33145088598133,-1.0,0.00092266843,[0.096 2.478],46000,53.016075,-93.44241,10.541086
461,0.4189424,31.550076,-43.300602,6701238,0.8548483,-64.41611,93.92,-56.784115,0.69168055,1.0472354,0.0069168047,100,,-67.61498,0.010472353,17.766922,5.319648,9766.283695936203,0.00637631,5.628437,-40.072037,0.8548483,,0.053196475,5827.031,30.373615,-64.41611022561789,-1.0,6.3763095e-05,[0.014 2.492],46100,55.89415,-95.96619,11.608597
462,0.4189424,25.589415,-35.361526,6710467,0.85687864,-63.59557,92.29,-47.62476,0.6059574,1.1048176,0.0060595735,100,,-66.5684,0.011048175,17.016453,9.033099,9781.984840631485,0.00065126026,5.8766656,-40.06061,0.85687864,,0.09033099,5371.3047,23.125265,-63.59556619659066,-1.0,6.5126023e-06,[0.087 2.534],46200,49.12437,-89.18498,9.642183
463,0.4189424,24.598953,-41.722103,6719538,0.85444367,-62.03689,90.71,-53.998905,0.67987615,1.131777,0.0067987614,100,,-64.92475,0.01131777,18.072487,6.5602026,9796.451005220413,0.0072061303,5.5332727,-50.16125,0.85444367,,0.06560203,4655.7637,26.517017,-62.03689007997513,-1.0,7.20613e-05,[0.086 2.584],46300,36.47459,-86.63584,9.694687
464,0.4189424,28.028399,-45.091038,6728756,0.8662295,-63.19632,92.18,-56.744175,0.73068273,1.2338238,0.007306827,100,,-66.23714,0.012338238,14.685984,9.221294,9811.405786275864,0.0074550556,6.8092136,-40.50287,0.8662295,,0.092212945,6456.909,25.965008,-63.196319979131225,-1.0,7.455055e-05,[0.228 2.611],46400,50.721848,-91.22472,10.547498
465,0.4189424,31.112375,-45.227127,6737949,0.85640275,-63.135155,91.93,-56.099686,0.72021806,1.2028588,0.00720218,100,,-66.27674,0.012028588,11.9775,6.7782288,9823.976396083832,0.011322588,8.348988,-41.02894,0.85640275,,0.06778228,6226.243,26.389826,-63.13515554249287,-1.0,0.00011322588,[0.255 2.562],46500,53.21859,-94.24753,10.950162
466,0.4189424,26.038094,-59.98378,6747697,0.85822165,-66.71182,97.48,-64.28386,0.90376085,1.046369,0.009037609,100,,-69.80349,0.010463689,1.9344962,9.133969,9836.99663901329,0.07620996,51.693047,-50.22027,0.85822165,,0.09133969,8182.3477,42.726147,-66.7118218769133,-1.0,0.00076209963,[0.411 2.576],46600,42.529648,-92.749916,10.612503
467,0.4189424,32.897602,-41.09833,6756963,0.84893984,-63.972412,92.66,-53.348145,0.63603437,1.0330023,0.0063603437,100,,-67.20141,0.010330022,14.392052,6.3165007,9849.037694454193,0.00013122718,6.94828,-50.283546,0.84893984,,0.063165,5137.5864,27.489162,-63.972409646064044,-1.0,1.3122717e-06,[0.426 2.552],46700,46.586464,-96.87001,10.737484
468,0.4189424,23.899666,-35.902767,6766109,0.8635684,-62.499256,91.46,-49.406776,0.5712871,0.88612753,0.005712871,100,,-65.37923,0.008861275,21.98626,5.126163,9862.24384355545,0.0007858523,4.5482955,-50.216248,0.8635684,,0.05126163,2972.041,29.360527,-62.49926022931933,-1.0,7.858523e-06,[0.417 2.601],46800,36.18268,-86.398926,9.298516
469,0.4189424,26.09743,-50.25096,6775753,0.85922956,-65.94271,96.44,-60.179276,0.7848863,1.407144,0.007848863,100,,-69.01072,0.0140714375,10.472223,10.211675,9874.747455596924,0.011245392,9.54907,-40.657402,0.85922956,,0.10211674,6520.078,23.729689,-65.94271667078138,-1.0,0.00011245392,[0.385 2.654],46900,51.382744,-92.040146,10.2457075
470,0.4189424,26.532198,-36.51882,6785102,0.86172765,-64.06587,93.49,-48.616814,0.57560885,0.9644854,0.0057560885,100,,-67.08581,0.009644854,16.048372,7.3410115,9886.259556770325,0.0045227334,6.2311616,-40.408913,0.86172765,,0.073410116,3569.3782,26.263214,-64.06587291404605,-1.0,4.5227334e-05,[0.334 2.613],47000,50.189156,-90.59807,10.497608
471,0.4189424,31.11665,-34.887257,6794519,0.865895,-64.49844,94.17,-44.411556,0.5657689,0.75919926,0.0056576882,100,,-67.685616,0.0075919926,8.930083,4.0699773,9897.775264263153,0.0051510646,11.198104,-40.771305,0.865895,,0.040699773,3752.2588,35.705784,-64.49844667702914,-1.0,5.1510644e-05,[0.515 2.607],47100,54.843792,-95.6151,11.248491
472,0.4189424,31.484215,-43.686134,6803866,0.86225426,-63.825085,93.47,-54.97223,0.67347664,1.1637698,0.0067347665,100,,-67.00205,0.011637697,12.619996,8.794192,9912.687934398651,0.008086427,7.9239326,-40.68341,0.86225426,,0.08794192,5136.374,25.08784,-63.8250807030499,-1.0,8.086427e-05,[0.409 2.644],47200,54.625885,-95.309296,9.664873
473,0.4189424,25.242144,-42.48511,6813415,0.8622238,-65.38898,95.49,-55.15029,0.6796132,1.175169,0.006796131,100,,-68.41001,0.011751691,17.575611,7.208375,9924.633569717407,0.0031639629,5.6897025,-50.457214,0.8622238,,0.07208375,5658.5264,25.062405,-65.38897557020188,-1.0,3.163963e-05,[0.582 2.639],47300,40.173904,-90.63112,11.164808
474,0.4189424,29.102253,-60.566303,6822967,0.86222976,-65.71701,95.52,-66.0269,0.9383564,1.2662834,0.009383564,100,,-68.87765,0.012662834,2.9848971,10.008067,9936.73471236229,0.053198967,33.50199,-50.54896,0.86222976,,0.10008067,10242.481,35.447567,-65.71700713559986,-1.0,0.0005319897,[0.457 2.608],47400,44.270298,-94.81926,11.430767
475,0.4189424,24.18833,-41.790462,6832436,0.8700861,-64.55439,94.69,-53.802994,0.6660692,1.2236801,0.0066606915,100,,-67.51248,0.012236801,16.490965,8.3054695,9951.395373344421,0.010072363,6.0639267,-49.980232,0.8700861,,0.08305469,4628.7485,22.856192,-64.55439326882362,-1.0,0.00010072362,[0.439 2.578],47500,38.76249,-88.74272,10.368911
476,0.4189424,28.483803,-37.143776,6841579,0.86029625,-62.733273,91.43,-50.05511,0.60671186,0.97798115,0.0060671186,100,,-65.773834,0.009779811,18.031523,7.2430816,9964.738800525665,0.0045851017,5.545843,-40.83931,0.86029625,,0.07243081,4034.459,27.790596,-62.73327061250806,-1.0,4.5851015e-05,[0.423 2.627],47600,50.37776,-91.21707,10.55021
477,0.4189424,24.397358,-43.594025,6850931,0.85707945,-64.15878,93.52,-53.301598,0.67827123,1.3587527,0.006782713,100,,-67.11065,0.013587528,10.814999,11.534846,9978.108392477036,0.0013881936,9.246418,-50.62845,0.85707945,,0.11534846,4745.9424,19.947954,-64.15877791777253,-1.0,1.3881935e-05,[0.378 2.58 ],47700,37.92769,-88.55614,9.589416
478,0.4189424,31.512224,-49.57383,6860567,0.8670198,-65.72829,96.36,-60.736366,0.79082984,1.1957623,0.007908298,100,,-68.969635,0.011957622,11.859699,5.3341255,9991.657104492188,0.0016818582,8.431917,-41.484684,0.8670198,,0.053341255,8313.781,30.42983,-65.72828588783742,-1.0,1.6818582e-05,[0.547 2.576],47800,55.755825,-97.24051,10.791841
479,0.4189424,31.604856,-38.33904,6870018,0.86454284,-64.69423,94.51,-50.60927,0.6203453,0.8388449,0.006203452,100,,-67.90419,0.008388449,14.611789,3.7196271,10004.953065156937,0.009122043,6.843789,-40.54485,0.86454284,,0.03719627,4527.163,35.35435,-64.69422503694892,-1.0,9.122043e-05,[0.382 2.588],47900,55.75423,-96.29908,11.1390915
480,0.4189424,39.65112,-56.152588,6879430,0.8579036,-64.6085,94.12,-61.299515,0.84572065,0.90940195,0.008457206,100,,-68.08381,0.009094019,2.1933415,7.846263,10019.068306684494,0.08548283,45.592537,-40.653526,0.8579036,,0.07846263,8593.724,46.376453,-64.608494887352,-1.0,0.0008548283,[0.507 2.617],48000,63.606087,-104.25961,10.905566
481,0.4189424,33.16678,-50.26868,6888894,0.8604421,-64.691795,94.64,-57.560337,0.8055815,1.0532705,0.008055815,100,,-67.95375,0.010532704,4.9968586,7.951503,10032.448795080185,0.021275984,20.012573,-50.078197,0.8604421,,0.079515025,8292.74,36.90762,-64.691796759516,-1.0,0.00021275984,[0.57  2.594],48100,47.780376,-97.858574,11.108581
482,0.4189424,33.268784,-57.70079,6898261,0.8620374,-63.93103,93.67,-61.7208,0.92549604,0.5740078,0.009254961,100,,-67.17102,0.005740078,1.5394504,3.2927368,10046.115869998932,0.152807,64.958244,-50.175274,0.8620374,,0.032927368,8778.71,72.21945,-63.931030657291416,-1.0,0.00152807,[0.696 2.604],48200,47.02454,-97.199814,10.861435
483,0.4189424,36.6958,-52.598698,6907843,0.8634812,-65.7333,95.82,-62.853054,0.8205266,1.2911732,0.008205266,100,,-69.147606,0.012911732,9.020127,8.388151,10059.076624631882,0.0018233161,11.086318,-41.394,0.8634812,,0.08388151,10434.69,28.767145,-65.73329752475023,-1.0,1.823316e-05,[0.627 2.6  ],48300,61.0351,-102.4291,11.4944315
484,0.4189424,28.899351,-55.178528,6917293,0.86270195,-64.92782,94.5,-59.92988,0.8828614,1.2009362,0.008828615,100,,-68.05538,0.012009362,2.3079145,9.891941,10071.15071606636,0.026461553,43.329163,-51.17504,0.86270195,,0.09891941,8743.084,35.08336,-64.92781477585434,-1.0,0.00026461552,[0.587 2.56 ],48400,42.652122,-93.82716,10.122068
485,0.4189424,24.15658,-52.111794,6926726,0.8564416,-64.48052,94.33,-61.05053,0.8394622,1.2611823,0.008394622,100,,-67.43509,0.012611822,9.153006,7.874691,10083.863529205322,0.0032586777,10.925373,-41.16223,0.8564416,,0.07874691,6810.7896,30.702026,-64.48052022084593,-1.0,3.2586777e-05,[0.496 2.551],48500,47.47487,-88.6371,10.140381
486,0.4189424,27.62603,-64.74159,6936208,0.86904454,-65.04821,94.82,-67.8642,0.99726623,0.16594742,0.009972663,100,,-68.137344,0.0016594742,1.0217804,1.5620925,10096.162957191467,0.69477797,97.86839,-50.435802,0.86904454,,0.015620925,8750.854,97.30563,-65.04820799902082,-1.0,0.0069477796,[0.339 2.547],48600,42.238438,-92.67424,9.556128
487,0.4189424,34.455593,-33.86645,6945831,0.86160785,-65.76787,96.23,-47.64185,0.5555281,0.81616485,0.005555281,100,,-69.10865,0.008161648,17.00247,5.8080263,10108.408288478851,0.0030022808,5.8814983,-50.34663,0.86160785,,0.058080263,4514.9697,31.661016,-65.76787084773183,-1.0,3.0022808e-05,[0.347 2.55 ],48700,49.876835,-100.223465,10.175498
488,0.4189424,29.68235,-57.021065,6955060,0.85425484,-63.14292,92.29,-63.971767,0.91503644,1.1579746,0.009150365,100,,-66.2371,0.011579745,5.0462356,5.66969,10118.507524251938,0.0033048342,19.816751,-40.56627,0.85425484,,0.0566969,8619.001,38.43967,-63.142922740280625,-1.0,3.304834e-05,[0.353 2.599],48800,52.259003,-92.82527,10.688828
489,0.4189424,28.677055,-29.582355,6964221,0.85734886,-62.62834,91.61,-41.212692,0.47041407,0.8084569,0.0047041406,100,,-65.671844,0.008084569,14.602736,6.501684,10128.714211940765,0.008834981,6.8480315,-50.08509,0.85734886,,0.06501684,2453.9814,25.293344,-62.62833474293351,-1.0,8.8349814e-05,[0.223 2.62 ],48900,41.2203,-91.30539,9.816279
490,0.4189424,31.222084,-57.846474,6973619,0.86348844,-64.64314,93.98,-62.631943,0.9103321,1.0656376,0.009103321,100,,-67.83865,0.010656375,2.242691,8.403384,10138.423322200775,0.025891785,44.58929,-49.724964,0.86348844,,0.08403384,9028.561,42.188553,-64.64314863204956,-1.0,0.00025891783,[0.124 2.583],49000,46.14027,-95.865234,10.733236
491,0.4189424,34.836082,-49.18113,6982920,0.86031127,-63.94048,93.01,-58.6484,0.75903237,1.3669018,0.007590323,100,,-67.233025,0.013669017,8.267693,10.658638,10151.485731840134,0.0010092626,12.095273,-49.92556,0.86031127,,0.106586374,7717.823,23.56794,-63.94047658205032,-1.0,1.0092626e-05,[0.115 2.557],49100,48.850998,-98.77656,9.777727
492,0.4189424,34.27709,-50.398373,6992073,0.8550652,-62.6675,91.53,-55.81895,0.8346937,0.94653344,0.008346937,100,,-65.89898,0.009465334,2.813757,7.254573,10162.12426519394,0.03596153,35.539673,-40.220177,0.8550652,,0.07254573,8329.323,43.74585,-62.66749333649874,-1.0,0.0003596153,[0.181 2.515],49200,56.724403,-96.94458,11.43922
493,0.4189424,38.203022,-50.15671,7001356,0.86165994,-63.916973,92.83,-62.24089,0.8069764,1.1529068,0.008069763,100,,-67.32097,0.011529068,12.602461,6.119899,10173.475761413574,0.0033695423,7.934958,-40.980747,0.86165994,,0.061198987,9822.31,32.882717,-63.916971603929994,-1.0,3.369542e-05,[0.281 2.496],49300,61.139248,-102.119995,12.405077
494,0.4189424,38.940067,-43.825336,7010970,0.8592603,-65.99012,96.14,-57.95906,0.66689974,1.089715,0.0066689975,100,,-69.48779,0.01089715,16.328821,7.694967,10183.367339372635,0.0013801439,6.1241407,-50.385117,0.8592603,,0.07694966,6713.337,27.24825,-65.99012239202857,-1.0,1.3801439e-05,[0.179 2.461],49400,54.545074,-104.93019,11.152032
495,0.4189424,36.23667,-59.799892,7020300,0.8589463,-63.853546,93.3,-64.616035,0.9629037,0.95757836,0.009629037,100,,-67.18988,0.009575783,2.0838077,5.584257,10193.010880231857,0.10753751,47.989075,-50.258503,0.8589463,,0.05584257,11214.826,50.277294,-63.85354261487723,-1.0,0.001075375,[0.318 2.487],49500,49.831707,-100.09021,10.705849
496,0.4189424,34.000618,-62.288082,7029853,0.86122936,-65.48095,95.53,-66.62368,0.97502244,0.8271535,0.009750225,100,,-68.797005,0.008271534,1.7094444,5.672499,10202.572274446487,0.14183003,58.49854,-40.110443,0.86122936,,0.05672499,10705.7705,58.15016,-65.48095172047616,-1.0,0.0014183002,[0.235 2.503],49600,59.371124,-99.48157,11.080559
497,0.4189424,47.464844,-43.710857,7039123,0.8619112,-63.61368,92.7,-56.4068,0.7159256,1.0530394,0.007159256,100,,-67.31629,0.010530394,11.7574215,5.852218,10211.390132427216,0.0071781254,8.505266,-50.24724,0.8619112,,0.05852218,9521.8955,31.610727,-63.6136792126298,-1.0,7.178125e-05,[0.267 2.522],49700,60.831284,-111.07852,11.666912
498,0.4189424,41.22252,-40.332573,7048673,0.8568763,-65.57109,95.5,-54.092503,0.6066323,1.0671628,0.006066323,100,,-69.13087,0.010671628,14.941161,9.076353,10221.52814245224,0.003398074,6.69292,-50.03287,0.8568763,,0.09076353,6385.4487,24.422169,-65.57108913958072,-1.0,3.398074e-05,[0.208 2.568],49800,56.76074,-106.79361,11.012764
