WReturnMean,InitialReturnMean,MaxIW,ReturnMeanIW,StdWReturnMean,MeanEntropy,InitialReturnMax,Iteration,MeanIW,Epsilon,InitialReturnStd,EmpiricalD2Arithmetic,OptimizationReturnMean,EpisodesSoFar,ESSRenyiHarmonic,EmpiricalD2Harmonic,InitialReturnMin,OptimizationReturnMax,ESSRenyiArithmetic,OptimizationReturnMin,InitialBound,MinTargetPdf,VarianceInitializer,Penalization,DivergenceHarmonic,TimeElapsed,EpLenMean,MinIW,LearnableVariance,TimestepsSoFar,StdIW,Weights,Bound,Inner Iteration,MinBehavPdf,EpThisIter,ReturnStepMax,MeanD2-0,ReturnStepMaxmin,EpRewMean
1094222.6,944.7154,9135139000.0,671359560000000.0,,0.4189424,2539.287,57,187249660.0,1e-07,449.14987,1.0,944.7154,2850,50.0,1.0,,2539.287,50.0,,-1620700.5,-108.12584,-1.0,True,4.3448293e+36,203.08017897605896,95.5,0.8858141,,246238,1278453400.0,[-0.872  1.015 -1.503 -1.588],-1.0973985e+24,1,-108.12584,50,9.999999,1.0,9.999999,944.7153850579655
603757.8,717.9492,284015.94,4994310000.0,,0.4189424,1569.6691,58,5789.5254,1e-07,297.1645,1.0,697.9865,2900,50.0,1.0,19.962679,1549.7064,50.0,,-804932.0,-59.56612,-1.0,True,1100163000000.0,206.22624230384827,72.82,0.016581807,,249879,39748.297,[-1.068  1.023 -1.527 -1.435],-216002400000.0,1,-59.56612,50,9.999999,1.0,9.999999,717.9492103359642
720029.25,790.94916,30061.049,1010854200.0,,0.4189424,1609.6813,59,1664.458,1e-07,307.29254,1.0,441.08047,2950,50.0,1.0,349.8687,1259.8125,50.0,,-931590.4,-78.62807,-1.0,True,5.7301087e+16,209.71716237068176,80.12,0.0027469122,,253885,5727.1235,[-1.108  0.923 -1.533 -1.498],-50643560000000.0,1,-78.62807,50,10.0,1.0,10.0,790.9491937342276
360049.9,572.9787,39590460.0,173302000000.0,,0.4189424,1169.7522,60,892638.25,1e-07,178.17229,1.0,243.16861,3000,50.0,1.0,329.81006,839.94214,50.0,,-471773.12,-55.505146,-1.0,True,3.49053e+35,212.08119940757751,58.32,0.15878953,,256801,5542073.0,[-1.18   0.823 -1.53  -1.518],-6.600666e+22,1,-55.505146,50,10.0,1.0,10.0,572.978670908982
742760.6,811.94226,64276.02,553933060.0,,0.4189424,1579.6156,61,1547.832,1e-07,288.98184,1.0,811.94226,3050,50.0,1.0,,1579.6156,50.0,,-946492.56,-67.07295,-1.0,True,51298710000000.0,215.21179032325745,82.22,0.3422871,,260912,8994.931,[-1.026  0.979 -1.565 -1.634],-1459739200000.0,1,-67.07295,50,10.0,1.0,10.0,811.9422320967004
1082416.2,988.49304,928124.44,60324070000.0,,0.4189424,2209.4258,62,39234.95,1e-07,324.49585,1.0,618.7494,3100,50.0,1.0,369.74377,1839.682,50.0,,-1480996.2,-88.921425,-1.0,True,5.316734e+17,219.32849764823914,99.88,0.019471476,,265906,152559.27,[-0.965  1.074 -1.587 -1.682],-290687140000000.0,1,-88.921425,50,10.0,1.0,10.0,988.493159233712
1163759.2,1010.2955,27318.012,1138515500.0,,0.4189424,2309.6133,63,1177.2251,1e-07,378.23584,1.0,870.3967,3150,50.0,1.0,139.89873,2169.7146,50.0,,-1599306.4,-83.586006,-1.0,True,247013330000.0,223.9048478603363,102.06,0.06788802,,271009,5131.664,[-0.877  1.159 -1.612 -1.69 ],-217606200000.0,1,-83.586006,50,10.0,1.0,10.0,1010.2954725833694
905883.06,898.9077,386631.25,6813828600.0,,0.4189424,1639.6492,64,11936.474,1e-07,312.80643,1.0,888.9266,3200,50.0,1.0,9.981233,1629.668,50.0,,-1125395.1,-74.54582,-1.0,True,5.948335e+17,228.1165428161621,90.92,0.052935824,,275555,57092.438,[-0.99   1.155 -1.629 -1.641],-169305650000000.0,1,-74.54582,50,10.0,1.0,10.0,898.9077601271164
1368304.4,1075.0636,237793.53,15325473000.0,,0.4189424,2289.5571,65,9880.685,1e-07,461.02362,1.0,1065.0824,3250,50.0,1.0,9.981128,2279.576,50.0,,-1796320.2,-89.644356,-1.0,True,3.2285812e+18,231.66162157058716,108.54,0.2889392,,280982,36782.703,[-0.886  1.221 -1.637 -1.657],-769080600000000.0,1,-89.644356,50,10.0,1.0,10.0,1075.0635639568352
1018070.0,969.48016,183783.44,7485101000.0,,0.4189424,1829.5708,66,5825.4424,1e-07,279.60385,1.0,629.7064,3300,50.0,1.0,339.7737,1489.7971,50.0,,-1291379.6,-77.40221,-1.0,True,2.3383725e+30,236.4652316570282,97.98,0.11348133,,285881,26342.328,[-0.998  1.167 -1.651 -1.651],-4.1793588e+20,1,-77.40221,50,10.0,1.0,10.0,969.4801109291154
430439.72,556.36237,821.2118,9559028.0,,0.4189424,1319.7018,67,39.22081,1e-07,347.7078,1.0,546.3784,3350,50.0,1.0,9.983894,1309.7179,50.0,,-572642.25,-67.49161,-1.0,True,240703580.0,239.55029487609863,56.66,0.1596989,,288714,131.65143,[-1.057  1.312 -1.659 -1.456],-2215771100.0,1,-67.49161,50,9.999999,1.0,9.999999,556.36231198225
804455.3,826.13165,457276.22,10361380000.0,,0.4189424,1689.7416,68,10106.813,1e-07,349.23026,1.0,816.1496,3400,50.0,1.0,9.982065,1679.7595,50.0,,-1037584.6,-70.514206,-1.0,True,1.16546515e+17,242.90467357635498,83.64,0.06816569,,292896,63943.145,[-1.044  1.239 -1.674 -1.555],-79597810000000.0,1,-70.514206,50,10.0,1.0,10.0,826.13167559864
939332.06,911.10455,1952168.4,174082570000.0,,0.4189424,2549.5479,69,159550.89,1e-07,330.48532,1.0,891.14197,3450,50.0,1.0,19.962639,2529.5852,50.0,,-1470073.2,-100.06612,-1.0,True,9.986729e+26,247.29187297821045,92.14,0.04561265,,297503,422654.88,[-1.126  1.152 -1.681 -1.592],-1.6772288e+19,1,-100.06612,50,10.0,1.0,10.0,911.1045835041697
1227855.9,1054.1261,1363332.2,46829023000.0,,0.4189424,2119.388,70,36074.254,1e-07,341.57587,1.0,1054.1261,3500,50.0,1.0,,2119.388,50.0,,-1594612.2,-103.40094,-1.0,True,3.8420955e+18,251.4241659641266,106.44,0.032370873,,302825,191297.17,[-0.96   1.154 -1.741 -1.77 ],-718931700000000.0,1,-103.40094,50,10.0,1.0,10.0,1054.126118910027
1510044.0,1175.8632,2724165.5,90210860000.0,,0.4189424,1939.7084,71,70219.66,1e-07,356.91718,1.0,905.9886,3550,50.0,1.0,269.87463,1669.8337,50.0,,-1817250.1,-98.13289,-1.0,True,4.5045333e+19,256.01624608039856,118.62,0.11213271,,308756,381464.75,[-0.871  1.241 -1.75  -1.76 ],-2061916600000000.0,1,-98.13289,50,10.0,1.0,10.0,1175.8632228361512
1486411.5,1136.8456,567446.25,52283280000.0,,0.4189424,1919.2296,72,23825.752,1e-07,440.44696,1.0,1126.865,3600,50.0,1.0,9.980538,1909.249,50.0,,-1787165.1,-91.120575,-1.0,True,8.9137305e+16,260.5954911708832,114.72,0.045960926,,314492,110456.0,[-0.787  1.333 -1.759 -1.759],-89844360000000.0,1,-91.120575,50,10.0,1.0,10.0,1136.8456412132236
1493520.8,1173.4897,176436.97,12360548000.0,,0.4189424,2429.3853,73,8146.2954,1e-07,341.23685,1.0,843.7582,3650,50.0,1.0,329.7315,2099.6538,50.0,,-1975413.0,-101.68317,-1.0,True,1.3955875e+19,265.2655279636383,118.38,0.13106242,,320411,28123.584,[-0.834  1.243 -1.779 -1.829],-1800232700000000.0,1,-101.68317,50,10.0,1.0,10.0,1173.48971644388
1302641.4,1068.1288,7623226.5,127344490000.0,,0.4189424,2659.5142,74,157359.03,1e-07,402.17197,1.0,1058.1483,3700,50.0,1.0,9.980452,2649.5337,50.0,,-1880153.9,-110.562744,-1.0,True,8.578978e+18,270.27568459510803,107.84,0.008698355,,325803,1066677.0,[-0.903  1.149 -1.768 -1.873],-1691645900000000.0,1,-110.562744,50,10.0,1.0,10.0,1068.1287786101918
1531457.5,1195.4823,3967601.0,122429284000.0,,0.4189424,2149.4087,75,88014.41,1e-07,319.81207,1.0,1195.4823,3750,50.0,1.0,,2149.4087,50.0,,-1908677.9,-93.40109,-1.0,True,1.3471036e+17,275.232878446579,120.58,0.12824975,,331832,554878.4,[-0.826  1.24  -1.77  -1.836],-138572400000000.0,1,-93.40109,50,10.0,1.0,10.0,1195.4822000023553
1326598.0,1105.1204,96297.42,5384310000.0,,0.4189424,2169.7212,76,4854.8657,1e-07,324.5106,1.0,775.349,3800,50.0,1.0,329.7713,1839.95,50.0,,-1710981.5,-89.080185,-1.0,True,5.3303097e+17,280.5741400718689,111.54,0.04371725,,337409,15494.378,[-0.949  1.224 -1.783 -1.837],-280638180000000.0,1,-89.080185,50,10.0,1.0,10.0,1105.1202460075206
1417891.0,1140.1466,61715.395,4900967000.0,,0.4189424,2579.5046,77,4260.3257,1e-07,343.44858,1.0,430.5029,3850,50.0,1.0,709.6437,1869.861,50.0,,-1961178.2,-125.44121,-1.0,True,1517446700000000.0,285.4993109703064,115.04,0.07212679,,343161,12541.562,[-0.861  1.203 -1.82  -2.067],-21168216000000.0,1,-125.44121,50,10.0,1.0,10.0,1140.1465841253194
1902476.2,1321.2998,5840.174,521042080.0,,0.4189424,2589.624,78,284.7904,1e-07,395.78137,1.0,971.5131,3900,50.0,1.0,349.78674,2239.8374,50.0,,-2450035.0,-110.75772,-1.0,True,1017361800.0,291.1047430038452,133.16,0.055615697,,349819,910.5701,[-0.809  1.3   -1.827 -2.008],-17985917000.0,1,-110.75772,50,9.999999,1.0,9.999999,1321.2999101548842
1768426.8,1267.5105,430.07397,38563976.0,,0.4189424,2689.4875,79,19.862045,1e-07,402.29846,1.0,927.6478,3950,50.0,1.0,339.86267,2349.625,50.0,,-2359030.8,-101.78894,-1.0,True,118280860.0,296.50496912002563,127.78,0.037069242,,356208,63.17137,[-0.92   1.335 -1.859 -1.977],-6461753000.0,1,-101.78894,50,10.0,1.0,10.0,1267.5104706588922
1479867.5,1166.6829,249460.39,18100849000.0,,0.4189424,2239.3655,80,12258.496,1e-07,344.55545,1.0,866.8854,4000,50.0,1.0,299.79764,1939.5679,50.0,,-1889323.2,-80.8584,-1.0,True,2.0817004e+16,301.5256173610687,117.7,0.19940007,,362093,38506.234,[-0.945  1.418 -1.864 -1.888],-59094417000000.0,1,-80.8584,50,10.0,1.0,10.0,1166.6829607009208
1307002.6,1106.6968,144063.0,8180029400.0,,0.4189424,1879.6006,81,6209.493,1e-07,286.7491,1.0,756.79407,4050,50.0,1.0,349.90265,1529.698,50.0,,-1595464.2,-83.60739,-1.0,True,24590472000000.0,305.9120707511902,111.7,0.05718141,,367678,23914.7,[-1.063  1.398 -1.867 -1.852],-1438617800000.0,1,-83.60739,50,10.0,1.0,10.0,1106.6967220270985
1197434.6,1051.0903,1785665.8,47875154000.0,,0.4189424,1709.688,82,38487.535,1e-07,304.37442,1.0,521.4004,4100,50.0,1.0,529.68994,1179.998,50.0,,-1436100.6,-82.17137,-1.0,True,9.851412e+16,310.2450439929962,106.14,0.11943297,,372985,249715.52,[-1.171  1.371 -1.874 -1.795],-74957455000000.0,1,-82.17137,50,10.0,1.0,10.0,1051.0903224655322
994232.4,970.29987,86506.37,6836488700.0,,0.4189424,1479.3763,83,5933.9106,1e-07,229.67525,1.0,650.5177,4150,50.0,1.0,319.78207,1159.5942,50.0,,-1172928.0,-66.057755,-1.0,True,4.695064e+16,313.7416527271271,98.06,0.19079512,,377888,15228.126,[-1.27   1.308 -1.889 -1.835],-38726580000000.0,1,-66.057755,50,10.0,1.0,10.0,970.2998120617532
1006379.9,964.31006,132358.08,2908288300.0,,0.4189424,1699.5979,84,3996.673,1e-07,276.561,1.0,964.31006,4200,50.0,1.0,,1699.5979,50.0,,-1242237.0,-88.52344,-1.0,True,164069830000000.0,318.40567922592163,97.46,0.3228198,,382761,18564.982,[-1.165  1.373 -1.874 -1.849],-3023980500000.0,1,-88.52344,50,10.0,1.0,10.0,964.3100565165819
1366764.1,1114.318,3305.4656,375460380.0,,0.4189424,1969.545,85,257.6347,1e-07,353.63788,1.0,1104.3356,4250,50.0,1.0,9.982374,1959.5626,50.0,,-1683493.9,-78.400635,-1.0,True,1098700000.0,323.590726852417,112.46,0.102362394,,388384,631.7192,[-1.062  1.416 -1.883 -1.903],-10873925000.0,1,-78.400635,50,10.0,1.0,10.0,1114.3179272993873
1835374.2,1300.8933,6113.403,669247900.0,,0.4189424,2629.6003,86,396.6424,1e-07,378.22037,1.0,641.05835,4300,50.0,1.0,659.83514,1969.7651,50.0,,-2399969.0,-106.16659,-1.0,True,168033220000.0,327.91553020477295,131.12,0.015877007,,394940,1019.9196,[-0.982  1.441 -1.911 -1.991],-232105540000.0,1,-106.16659,50,10.0,1.0,10.0,1300.893436177731
2168192.2,1417.4812,643182.4,38941065000.0,,0.4189424,2889.6772,87,22662.484,1e-07,398.672,1.0,687.8272,4350,50.0,1.0,729.65405,2160.0232,50.0,,-2849991.0,-125.93628,-1.0,True,5.871193e+18,333.32548689842224,142.78,1.1922318,,402079,91643.836,[-0.877  1.44  -1.923 -2.058],-1652062400000000.0,1,-125.93628,50,10.0,1.0,10.0,1417.481183784512
2224546.2,1416.4806,4733910.5,134513960000.0,,0.4189424,2189.5537,88,98145.11,1e-07,467.04306,1.0,1416.4806,4400,50.0,1.0,,2189.5537,50.0,,-2615989.5,-95.69797,-1.0,True,2615062800000000.0,338.21552300453186,142.68,0.019800907,,409213,662350.6,[-0.786  1.519 -1.936 -2.091],-20151867000000.0,1,-95.69797,50,10.0,1.0,10.0,1416.4805259955763
3195947.2,1715.0015,709454.7,111122740000.0,,0.4189424,3238.998,89,29873.873,1e-07,504.69583,1.0,1165.1641,4450,50.0,1.0,549.8372,2689.161,50.0,,-4052550.2,-145.08505,-1.0,True,2.979103e+22,344.7573051452637,172.54,0.092037514,,417840,104315.51,[-0.672  1.512 -1.946 -2.14 ],-1.4784913e+17,1,-145.08505,50,10.0,1.0,10.0,1715.0012844852963
3232968.0,1620.5112,2007.2537,717448770.0,,0.4189424,3839.1018,90,120.98238,1e-07,779.0452,1.0,1510.6028,4500,50.0,1.0,109.90844,3729.1934,50.0,,-4436388.0,-188.10825,-1.0,True,658214140000000.0,350.12549018859863,163.1,0.07429126,,425995,321.98273,[-0.614  1.605 -1.967 -2.084],-30875025000000.0,1,-188.10825,50,10.0,1.0,10.0,1620.51124947548
4418202.5,1942.0585,18237.748,4130904000.0,,0.4189424,3948.9863,91,541.44244,1e-07,804.1215,1.0,1792.1726,4550,50.0,1.0,149.88585,3799.1006,50.0,,-5691500.0,-161.9158,-1.0,True,6.89596e+17,357.29496455192566,195.26,0.011902403,,435758,2561.995,[-0.538  1.543 -1.989 -2.157],-1057364440000000.0,1,-161.9158,50,10.0,1.0,10.0,1942.058543174454
2831498.8,1480.7,1450.0345,428225280.0,,0.4189424,3369.317,92,132.80676,1e-07,799.3911,1.0,1480.7,4600,50.0,1.0,,3369.317,50.0,,-3758417.0,-153.10477,-1.0,True,1559614200000.0,363.24747490882874,149.12,0.09314587,,443214,291.27582,[-0.541  1.628 -2.    -2.067],-1157996600000.0,1,-153.10477,50,10.0,1.0,10.0,1480.7000380533777
4418405.5,1986.8313,75131.664,17972095000.0,,0.4189424,3069.399,93,3923.6335,1e-07,686.2265,1.0,1976.8512,4650,50.0,1.0,9.979947,3059.419,50.0,,-5187652.0,-146.61829,-1.0,True,1.7956542e+17,370.80602526664734,199.74,0.10753053,,453201,13852.333,[-0.506  1.559 -2.016 -2.163],-325984060000000.0,1,-146.61829,50,10.0,1.0,10.0,1986.8312761499444
7175075.5,2538.1362,8162239000.0,1677996700000000.0,,0.4189424,3939.0796,94,212172600.0,1e-07,856.11884,1.0,2538.1362,4700,50.0,1.0,,3939.0796,50.0,,-8441996.0,-172.5097,-1.0,True,1.5425378e+34,380.5721106529236,254.88,0.33147016,,465945,1182568600.0,[-0.41   1.515 -2.027 -2.229],-1.573482e+23,1,-172.5097,50,10.0,1.0,10.0,2538.136381684111
5530898.0,2195.7727,199765680.0,23040352000000.0,,0.4189424,4479.536,95,4868294.0,1e-07,842.30634,1.0,2185.7905,4750,50.0,1.0,9.982131,4469.554,50.0,,-7169319.0,-187.72362,-1.0,True,3.277076e+24,388.39588356018066,220.62,1.0767266,,476976,28245414.0,[-0.504  1.446 -2.037 -2.273],-2.9659725e+18,1,-187.72362,50,10.0,1.0,10.0,2195.7727962152494
3530163.2,1784.1345,83353.09,17468617000.0,,0.4189424,4069.5122,96,6769.7173,1e-07,589.09,1.0,644.40045,4800,50.0,1.0,1139.7341,2929.778,50.0,,-4882370.0,-175.18042,-1.0,True,4.927453e+17,394.7107367515564,179.44,0.07893916,,485948,15160.068,[-0.584  1.372 -2.052 -2.332],-949201300000000.0,1,-175.18042,50,10.0,1.0,10.0,1784.1345790211178
4423402.5,2033.8235,1662913.0,476129700000.0,,0.4189424,3499.337,97,95412.74,1e-07,535.69037,1.0,1614.1509,4850,50.0,1.0,419.67252,3079.6643,50.0,,-5423242.5,-145.60844,-1.0,True,3.551086e+24,401.89359951019287,204.42,0.4030759,,496169,294400.28,[-0.469  1.345 -2.078 -2.363],-1.8841114e+18,1,-145.60844,50,10.0,1.0,10.0,2033.8235718355102
7047492.5,2504.3057,3494003.8,668078830000.0,,0.4189424,4999.4224,98,70062.94,1e-07,880.87775,1.0,2504.3057,4900,50.0,1.0,,4999.4224,50.0,,-9088289.0,-208.25038,-1.0,True,162853010000000.0,411.0848717689514,251.46,0.12526211,,508742,489135.34,[-0.358  1.343 -2.081 -2.421],-26711134000000.0,1,-208.25038,50,10.0,1.0,10.0,2504.3057304197123
6365603.0,2379.6697,2618326.0,548919480000.0,,0.4189424,4999.592,99,99842.58,1e-07,838.31726,1.0,2379.6697,4950,50.0,1.0,,4999.592,50.0,,-8406536.0,-215.11325,-1.0,True,2.6173399e+26,419.3614308834076,238.98,0.49215502,,520691,377232.9,[-0.353  1.253 -2.077 -2.508],-3.301821e+19,1,-215.11325,50,10.0,1.0,10.0,2379.6695962635217
11331808.0,3214.4465,676.7717,1137825400.0,,0.4189424,4999.3057,100,104.790436,1e-07,999.57104,1.0,2774.7297,5000,50.0,1.0,439.71667,4559.589,50.0,,-13372516.0,-220.05894,-1.0,True,6756756500.0,431.56704592704773,322.44,0.2128798,,536813,146.7775,[-0.243  1.229 -2.093 -2.559],-168880240000.0,1,-220.05894,50,10.0,1.0,10.0,3214.446459900646
14488263.0,3642.907,9998.343,5296967000.0,,0.4189424,4999.615,101,459.79288,1e-07,1103.4009,1.0,3632.9272,5050,50.0,1.0,9.9796505,4989.6357,50.0,,-16529227.0,-225.19727,-1.0,True,98281670000.0,446.3068699836731,365.16,0.16194053,,555071,1568.7115,[-0.188  1.227 -2.097 -2.588],-645125770000.0,1,-225.19727,50,10.0,1.0,10.0,3642.906789024548
20729122.0,4448.8843,420482.3,319221270000.0,,0.4189424,4999.465,102,19768.775,1e-07,967.752,1.0,4209.084,5100,50.0,1.0,239.80081,4759.664,50.0,,-22769968.0,-241.33951,-1.0,True,1.657517e+18,463.39280915260315,445.42,0.054632027,,577342,74957.68,[-0.136  1.208 -2.097 -2.618],-2627744500000000.0,1,-241.33951,50,10.0,1.0,10.0,4448.884736922086
22408716.0,4583.24,320658.22,205911130000.0,,0.4189424,4999.426,103,8243.394,1e-07,1184.3257,1.0,4573.2593,5150,50.0,1.0,9.980783,4989.445,50.0,,-24449534.0,-241.79568,-1.0,True,1.3137982e+27,479.9855923652649,458.6,0.081220336,,600272,45260.195,[-0.079  1.225 -2.096 -2.599],-7.397057e+19,1,-241.79568,50,10.0,1.0,10.0,4583.239867702597
20442844.0,4443.1587,38450.574,17706832000.0,,0.4189424,4999.574,104,1273.7365,1e-07,837.3686,1.0,3743.5825,5200,50.0,1.0,699.5763,4299.998,50.0,,-22483780.0,-225.94272,-1.0,True,77097240000000.0,496.26063561439514,444.86,0.07848397,,622515,5708.5625,[-0.14   1.224 -2.205 -2.59 ],-17937780000000.0,1,-225.94272,50,10.0,1.0,10.0,4443.15853147837
22526268.0,4588.3296,2731366.2,2192157000000.0,,0.4189424,4999.4385,105,87749.82,1e-07,1213.8787,1.0,4578.347,5250,50.0,1.0,9.982185,4989.456,50.0,,-24567096.0,-236.30637,-1.0,True,1.3345777e+24,514.5836691856384,459.16,0.15629852,,645473,416732.94,[-0.093  1.258 -2.204 -2.568],-2.3575948e+18,1,-236.30637,50,10.0,1.0,10.0,4588.32944865881
20312992.0,4271.8857,10778.173,9741162000.0,,0.4189424,4999.599,106,465.3746,1e-07,1436.6573,1.0,4271.8857,5300,50.0,1.0,,4999.599,50.0,,-22353950.0,-245.39885,-1.0,True,8.1259694e+20,529.8558328151703,427.66,0.07188919,,666856,1793.9768,[-0.126  1.344 -2.195 -2.484],-5.817848e+16,1,-245.39885,50,10.0,1.0,10.0,4271.885796912408
18696120.0,4170.3823,683.7887,785023100.0,,0.4189424,4999.4834,107,54.885624,1e-07,1141.9407,1.0,3960.5732,5350,50.0,1.0,209.8096,4789.674,50.0,,-20736982.0,-237.53214,-1.0,True,960838000.0,545.0616533756256,417.7,0.024328787,,687741,120.04361,[-0.186  1.361 -2.203 -2.477],-64045097000.0,1,-237.53214,50,10.0,1.0,10.0,4170.382621507814
20854092.0,4456.739,1394066.6,648212250000.0,,0.4189424,4999.5674,108,29259.01,1e-07,995.7763,1.0,4286.898,5400,50.0,1.0,169.84065,4829.7266,50.0,,-22895024.0,-244.35402,-1.0,True,3.81218e+19,561.630384683609,446.26,0.3274085,,710054,195039.92,[-0.141  1.327 -2.209 -2.505],-1.2601675e+16,1,-244.35402,50,10.0,1.0,10.0,4456.738778751251
13419165.0,3522.3584,207646.28,108103295000.0,,0.4189424,4999.57,109,6826.813,1e-07,1006.0605,1.0,3352.4934,5450,50.0,1.0,169.86505,4829.7046,50.0,,-15460092.0,-225.62318,-1.0,True,1.5066235e+16,574.9670739173889,353.16,0.15791424,,727712,30998.46,[-0.201  1.312 -2.221 -2.509],-250616320000000.0,1,-225.62318,50,10.0,1.0,10.0,3522.358328407088
11307858.0,3157.9,3752696.8,615037530000.0,,0.4189424,4999.5503,110,75628.03,1e-07,1155.6494,1.0,3157.9,5500,50.0,1.0,,4999.5503,50.0,,-13348765.0,-240.98064,-1.0,True,102884420000.0,586.4176025390625,316.72,0.03242377,,743548,525305.06,[-0.262  1.306 -2.224 -2.519],-1269660300000.0,1,-240.98064,50,10.0,1.0,10.0,3157.8999229200995
7355286.5,2535.1572,144699.69,22425928000.0,,0.4189424,4999.2075,111,3830.0762,1e-07,963.4648,1.0,2535.1572,5550,50.0,1.0,,4999.2075,50.0,,-9395906.0,-248.48445,-1.0,True,689070200000000.0,595.5647163391113,254.54,0.0076516555,,756275,20343.365,[-0.319  1.319 -2.227 -2.497],-53588332000000.0,1,-248.48445,50,10.0,1.0,10.0,2535.1572969321064
10044290.0,3060.377,30247.51,11328708000.0,,0.4189424,4999.3667,112,942.149,1e-07,823.6412,1.0,2650.6648,5600,50.0,1.0,409.71225,4589.6543,50.0,,-12085046.0,-197.50172,-1.0,True,67847560000000.0,608.7444710731506,307.08,0.11565247,,771629,4329.777,[-0.303  1.411 -2.227 -2.414],-16820701000000.0,1,-197.50172,50,10.0,1.0,10.0,3060.3768118046787
12854668.0,3450.4568,3231.9014,2663443200.0,,0.4189424,4999.4673,113,317.14667,1e-07,974.17487,1.0,1671.1294,5650,50.0,1.0,1779.3275,3220.1396,50.0,,-14895509.0,-232.86823,-1.0,True,191542540000.0,621.550329208374,345.92,0.1257236,,788925,687.9081,[-0.269  1.318 -2.225 -2.491],-895834200000.0,1,-232.86823,50,10.0,1.0,10.0,3450.4568849733887
14487663.0,3702.55,2155.244,2210062600.0,,0.4189424,4999.506,114,179.63042,1e-07,882.48914,1.0,2843.074,5700,50.0,1.0,859.47595,4140.03,50.0,,-16528539.0,-222.80157,-1.0,True,1066991170.0,634.6361095905304,371.22,0.033895925,,807486,369.1761,[-0.215  1.349 -2.227 -2.481],-68873690000.0,1,-222.80157,50,10.0,1.0,10.0,3702.5499909998175
18953434.0,4156.7583,7639.604,5413644300.0,,0.4189424,4999.5103,115,364.46426,1e-07,1294.1372,1.0,4146.779,5750,50.0,1.0,9.980161,4989.5303,50.0,,-20994318.0,-237.94385,-1.0,True,1345218300000.0,649.4665057659149,416.26,0.005211928,,828299,1255.4191,[-0.163  1.318 -2.241 -2.48 ],-2372453800000.0,1,-237.94385,50,10.0,1.0,10.0,4156.75884552587
21583942.0,4422.844,553.1409,1044719900.0,,0.4189424,4999.419,116,42.71648,1e-07,1422.1091,1.0,4412.864,5800,50.0,1.0,9.980241,4989.4385,50.0,,-23624754.0,-248.70044,-1.0,True,13505326000.0,665.5714194774628,442.66,0.017424714,,850432,114.488846,[-0.115  1.295 -2.238 -2.512],-238207200000.0,1,-248.70044,50,10.0,1.0,10.0,4422.844122239141
18364484.0,4135.4204,1460197000.0,753531540000000.0,,0.4189424,4999.4688,117,30820912.0,1e-07,1123.7363,1.0,4135.4204,5850,50.0,1.0,,4999.4688,50.0,,-20405332.0,-240.32748,-1.0,True,7.9097614e+32,681.0761406421661,414.22,0.33007714,,871143,204318930.0,[-0.145  1.242 -2.237 -2.525],-5.7396288e+22,1,-240.32748,50,10.0,1.0,10.0,4135.42056396775
14771271.0,3734.5986,26287.916,16096088000.0,,0.4189424,4999.5967,118,1407.0535,1e-07,907.7686,1.0,1765.0792,5900,50.0,1.0,1969.5193,3030.0774,50.0,,-16812220.0,-244.65862,-1.0,True,927425100000000.0,695.5020587444305,374.32,0.027194614,,889859,4108.9824,[-0.21   1.3   -2.28  -2.755],-62169330000000.0,1,-244.65862,50,10.0,1.0,10.0,3734.5986309258396
20210718.0,4452.199,718.68494,1183910400.0,,0.4189424,4999.5483,119,73.3053,1e-07,623.411,1.0,1473.6279,5950,50.0,1.0,2978.5713,2020.977,50.0,,-22251634.0,-242.70609,-1.0,True,21581457000.0,713.828316450119,445.86,0.07262348,,912152,158.2739,[-0.149  1.303 -2.281 -2.767],-301000950000.0,1,-242.70609,50,10.0,1.0,10.0,4452.199347608145
22730996.0,4644.325,627626.75,524874650000.0,,0.4189424,4999.58,120,26983.123,1e-07,1077.6073,1.0,4394.5005,6000,50.0,1.0,249.82458,4749.7554,50.0,,-24771938.0,-244.73137,-1.0,True,2.29249e+23,733.2822937965393,464.74,0.09901341,,935389,106101.88,[-0.103  1.27  -2.282 -2.795],-9.771818e+17,1,-244.73137,50,10.0,1.0,10.0,4644.325298242018
23790166.0,4844.941,515720.53,265494000000.0,,0.4189424,4999.5806,121,10628.268,1e-07,562.77527,1.0,2945.7385,6050,50.0,1.0,1899.2024,3100.3782,50.0,,-25831110.0,-248.95029,-1.0,True,5.2980565e+24,754.9393744468689,484.68,0.10422853,,959623,72161.03,[-0.047  1.296 -2.282 -2.805],-4.697641e+18,1,-248.95029,50,10.0,1.0,10.0,4844.940661196562
22643854.0,4616.734,236655.12,181523970000.0,,0.4189424,4999.5146,122,7270.3145,1e-07,1153.0905,1.0,4386.916,6100,50.0,1.0,229.81769,4769.697,50.0,,-24684742.0,-248.73201,-1.0,True,6.25054e+23,774.3712813854218,461.92,0.49227896,,982719,34229.668,[ 0.025  1.209 -2.278 -2.857],-1.6134996e+18,1,-248.73201,50,10.0,1.0,10.0,4616.734358415168
